50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.56169,,,,,,,,,,,,,345c0029-c402-425b-9930-4745b00cf858,2367,,,"[73.8, 78.1]",3998856,66,,,,-1.1383885,,Head,,"[79.2, 66.4]",,High Pass,,12.886039,Incomplete,,,,,,,,Recovery,2,From Keeper,Smilla Holmberg,237526.0,Right Back,140,Germany Women's,857,"['fd8ffc7d-3b6c-4573-b5e9-18024bfed3a6', 'f30dcbdd-03a4-4f7f-b2ca-35c491336c27']",46,,,,,,,,,,,,,,,,Sweden Women's,858,00:21:46.119,Pass,
,,,,,,,,,,,,,,,,,3.905101,,,,,,,,,,,,,fd8ffc7d-3b6c-4573-b5e9-18024bfed3a6,2368,,,"[40.9, 13.7]",3998856,66,,,,0.5837563,,Right Foot,,"[62.7, 28.1]",,High Pass,,26.126616,Incomplete,,,,,,,,Recovery,2,From Keeper,Sjoeke Nüsken,47008.0,Left Center Midfield,140,Germany Women's,857,"['b42da94e-51b7-4dd0-940c-1c7b260cc48e', '345c0029-c402-425b-9930-4745b00cf858']",47,,,,,,,,,,,,,,,,Germany Women's,857,00:21:47.680,Pass,
,,,,,,,,,,,,,,,,,1.723534,,,,,,,,,,,,,b42da94e-51b7-4dd0-940c-1c7b260cc48e,2369,,,"[57.4, 52.0]",3998856,66,,,,1.8572674,,Left Foot,,"[53.6, 64.9]",,Low Pass,,13.448049,,Linda Brigitta Sembrant,10230.0,,,,,,Recovery,2,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,141,Sweden Women's,858,"['fd8ffc7d-3b6c-4573-b5e9-18024bfed3a6', 'a6fc24e6-1525-4cf1-b47d-0cfa48546861']",51,,,,,,,,,,,,,,,,Sweden Women's,858,00:21:51.585,Pass,
,,,,,,,,,,,,,,,,,0.941531,,,,,,,,,,,,,6ae733fe-79e7-4029-a704-67dfa83f8e8d,2372,,,"[54.2, 65.4]",3998856,66,,,,-1.098491,,Right Foot,,"[58.9, 56.2]",,Ground Pass,,10.331021,,Hanna Ulrika Bennison,34499.0,,,,,,,2,Regular Play,Linda Brigitta Sembrant,10230.0,Right Center Back,141,Sweden Women's,858,['02c24e93-ec39-4b0a-a9fb-d4f69602c3d0'],54,,,,,,,,,,,,,,,,Sweden Women's,858,00:21:54.799,Pass,
,,,,,,,,,,,,,,,,,6.420872,,,,,,,,,,,,,844ea535-0d62-4be9-b0d5-8bd538df4f2a,2376,,,"[61.8, 56.1]",3998856,66,,,,-0.8168753,,Right Foot,,"[106.4, 8.6]",,High Pass,,65.156815,,Madelen Fatimma Maria Janogy,25696.0,,,True,,,,2,Regular Play,Hanna Ulrika Bennison,34499.0,Left Defensive Midfield,141,Sweden Women's,858,"['006e90f5-2ac8-45ce-bcfe-2c2473e96cd8', '50956886-6134-4c4a-a782-578e1a8c1a41']",57,,,,,,,,,,,,,,,,Sweden Women's,858,00:21:57.139,Pass,True
,,,,,,,,,,,,,,,,,2.981034,,,,,,,,,,,,,2463bd1b-b2bc-463d-922b-3ff77c64f4b4,2379,,,"[119.4, 10.6]",3998856,67,,,,2.0642624,,Left Foot,True,"[105.9, 35.7]",,High Pass,,28.500175,Incomplete,,,,,,,,,2,Regular Play,Madelen Fatimma Maria Janogy,25696.0,Left Wing,141,Sweden Women's,858,['a12d8792-bcd4-4b45-bf51-3dc679a13a24'],6,,,,,,,,,,,,,,,,Sweden Women's,858,00:22:06.382,Pass,
,,,,,,,,,,,,,,,,,2.208062,,,,,,,,,,,,,edab2b55-e906-4df9-a60e-0b23d8a32139,2383,,,"[18.5, 34.4]",3998856,67,,,,-0.26092824,,Left Foot,,"[56.7, 24.2]",,High Pass,,39.538338,Incomplete,,,,,,,,,2,Regular Play,Sjoeke Nüsken,47008.0,Left Center Midfield,141,Sweden Women's,858,['458fbb89-765e-424a-8282-6db80891553c'],10,,,,,,,,,,,,,,,,Germany Women's,857,00:22:10.399,Pass,
,,,,,,,,,,,,,,,,,1.197309,,,,,,,,,,,,,4034b9f4-43fc-4356-b3b9-80af507e0c6b,2386,,,"[63.1, 56.5]",3998856,67,,,,-0.3954084,,Left Foot,,"[74.6, 51.7]",,Ground Pass,,12.461541,,Hanna Ulrika Bennison,34499.0,,,,,,,2,Regular Play,Linda Brigitta Sembrant,10230.0,Right Center Back,141,Sweden Women's,858,['07c97255-759b-4181-902a-50f53a808678'],14,,,,,,,,,,,,,,,,Sweden Women's,858,00:22:14.513,Pass,
,,,,,,,,,,,,,,,,,1.519619,,,,,,,,,,,,,1cf61325-d998-4f84-a99f-314db30cb7da,2389,,,"[79.5, 51.5]",3998856,67,,,,0.08273752,,Right Foot,,"[100.0, 53.2]",,Ground Pass,,20.570368,Incomplete,,,,,,Through Ball,True,,2,Regular Play,Hanna Ulrika Bennison,34499.0,Left Defensive Midfield,141,Sweden Women's,858,['6b4c352d-e949-4e71-93fc-f4097506803f'],17,,,,,,,,,,,,,,,,Sweden Women's,858,00:22:17.601,Pass,
,,,,,,,,,,,,,,,,,1.287453,,,,,,,,,,,,,449813e8-3d7d-4185-be6e-143177953639,2392,,,"[23.9, 37.7]",3998856,67,,,,1.8556509,,Left Foot,,"[18.6, 55.8]",,Ground Pass,,18.86001,,Kathrin Julia Hendrich,10399.0,,,,,,,2,Regular Play,Sarai Linder,135326.0,Left Center Back,142,Germany Women's,857,['0599386a-7d87-4432-b1f4-6d965c456ff4'],23,,,,,,,,,,,,,,,,Germany Women's,857,00:22:23.168,Pass,
,,,,,,,,,,,,,,,,,1.232177,,,,,,,,,,,,,24bf71d3-272e-43f8-9c60-7c5e5794713a,2395,,,"[18.3, 56.3]",3998856,67,,,,-0.16717501,,Right Foot,,"[34.3, 53.6]",,Ground Pass,,16.226213,,Sarai Linder,135326.0,,,,,,,2,Regular Play,Kathrin Julia Hendrich,10399.0,Right Center Back,142,Germany Women's,857,['6648e7e1-9687-4bf4-9819-c20fb8a52b03'],25,,,,,,,,,,,,,,,,Germany Women's,857,00:22:25.702,Pass,
,,,,,,,,,,,,,,,,,3.446561,,,,,,,,,,,,,1f577539-f373-49fd-afd5-07f4d018abdf,2399,,,"[33.3, 60.8]",3998856,67,,,,0.05890613,,Right Foot,,"[72.3, 63.1]",,Ground Pass,,39.06776,Incomplete,,,,,,,,,2,Regular Play,Sarai Linder,135326.0,Left Center Back,142,Germany Women's,857,['597ce1b4-ebab-4b51-85ee-9a985849fa16'],29,,,,,,,,,,,,,,,,Germany Women's,857,00:22:29.968,Pass,
,,,,,,,,,,,,,,,,,1.57866,,,,,,,,,,,,,597ce1b4-ebab-4b51-85ee-9a985849fa16,2400,,,"[47.8, 17.0]",3998856,67,,,,1.7973099,,Right Foot,,"[41.9, 42.6]",,Ground Pass,,26.271088,,Linda Brigitta Sembrant,10230.0,,,,,,Recovery,2,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,143,Sweden Women's,858,"['1f577539-f373-49fd-afd5-07f4d018abdf', '254ff1e6-8108-4835-bb0f-cdc97e3c8833']",33,,,,,,,,,,,,,,,,Sweden Women's,858,00:22:33.415,Pass,
,,,,,,,,,,,,,,,,,0.851422,,,,,,,,,,,,,1e5a6016-9ba6-472a-b5ef-a616c96bfa7b,2403,,,"[43.0, 41.0]",3998856,67,,,,-0.80014634,,Right Foot,,"[59.7, 23.8]",,Ground Pass,,23.973528,,Hanna Ulrika Bennison,34499.0,,,,,,,2,Regular Play,Linda Brigitta Sembrant,10230.0,Right Center Back,143,Sweden Women's,858,['352f641a-cecb-4fae-b6a1-f9221e8d725a'],37,,,,,,,,,,,,,,,,Sweden Women's,858,00:22:37.049,Pass,
,,,,,,,,,,,,,,,,,1.432726,,,,,,,,,,,,,44d931e4-3958-4a51-a5ab-3b32dd247996,2407,,,"[63.0, 35.3]",3998856,67,,,,1.9334751,,Right Foot,,"[54.5, 57.7]",,Ground Pass,,23.958506,,Ingrid Filippa Angeldal,62666.0,,,,,,,2,Regular Play,Hanna Ulrika Bennison,34499.0,Left Defensive Midfield,143,Sweden Women's,858,"['77aa83ab-81ae-4a25-833d-855097c6d3dd', '0c2fdcf7-67a9-437a-a82d-3c6c24d8f280']",42,,,,,,,,,,,,,,,,Sweden Women's,858,00:22:42.749,Pass,True
,,,,,,,,,,,,,,,,,1.403988,,,,,,,,,,,,,44666379-cb38-41f7-b6a3-3b08a48db1a7,2410,,,"[61.8, 62.5]",3998856,67,,,,0.24497867,,Right Foot,,"[98.2, 71.6]",,Low Pass,,37.52026,,Johanna Rytting-Kaneryd,62710.0,,,,,,,2,Regular Play,Ingrid Filippa Angeldal,62666.0,Right Defensive Midfield,143,Sweden Women's,858,['01984a5a-c21f-4a51-aced-df2651610327'],45,,,,,,,,,,,,,,,,Sweden Women's,858,00:22:45.981,Pass,
,,,,,,,,,,,,,,,,,3.307714,,,,,,,,,,,,,45ed21c4-845b-4e0d-ab74-a7fcf0de3a42,2414,,,"[5.8, 39.5]",3998856,68,True,,,-0.32314524,,Right Foot,,"[48.8, 25.1]",,High Pass,,45.347107,,Sjoeke Nüsken,47008.0,,,,,,Goal Kick,2,From Goal Kick,Ann-Katrin Berger,15560.0,Goalkeeper,144,Germany Women's,857,['2e8969e4-736f-46fb-8c79-e161681639a4'],12,,,,,,,,,,,,,,,,Germany Women's,857,00:23:12.309,Pass,
,,,,,,,,,,,,,,,,,4.821892,,,,,,,,,,,,,7ebdc224-41a7-42ce-985b-2dac1412e74a,2416,,,"[48.8, 25.1]",3998856,68,,,,-0.49600428,,Right Foot,,"[95.0, 0.1]",,High Pass,,52.530373,Out,,,,,,,,,2,From Goal Kick,Sjoeke Nüsken,47008.0,Left Center Midfield,144,Germany Women's,857,,17,,,,,,,,,,,,,,,,Germany Women's,857,00:23:17.481,Pass,
,,,,,,,,,,,,,,,,,1.233116,,,,,,,,,,,,,22c4a47b-e709-4090-a470-3e5ed2350a63,2417,,,"[27.6, 80.0]",3998856,68,,,,-0.29706421,,,,"[42.3, 75.5]",,High Pass,,15.373354,,Johanna Rytting-Kaneryd,62710.0,,,,,,Throw-in,2,From Throw In,Smilla Holmberg,237526.0,Right Back,145,Sweden Women's,858,['b4766556-2407-4d00-a014-3d62daddc746'],36,,,,,,,,,,,,,,,,Sweden Women's,858,00:23:36.649,Pass,
,,,,,,,,,,,,,,,,,1.318786,,,,,,,,,,,,,f00c77a4-4df3-41cb-9d71-4b4e4aa0793d,2424,,,"[41.6, 70.5]",3998856,68,,,,2.1293957,,Right Foot,,"[36.6, 78.5]",,Ground Pass,,9.433981,,Smilla Holmberg,237526.0,,,,,,,2,From Throw In,Lina Mona Andréa Hurtig,25697.0,Center Attacking Midfield,145,Sweden Women's,858,['28c0553b-092f-4bb5-9586-21e35ecbb1df'],40,,,,,,,,,,,,,,,,Sweden Women's,858,00:23:40.610,Pass,
,,,,,,,,,,,,,,,,,5.007776,,,,,,,,,,,,,cdb52057-d8ef-419e-ab43-0955f12f1077,2428,,,"[36.3, 78.5]",3998856,68,,,,-0.23451206,,Right Foot,,"[94.9, 64.5]",,High Pass,,60.24915,Incomplete,Emma Stina Blackstenius,10229.0,,,,,,,2,From Throw In,Smilla Holmberg,237526.0,Right Back,145,Sweden Women's,858,"['f3a0d755-9eda-4261-87f0-b5fa2300f4ae', '71b04039-d364-4fc3-9646-8a1d57cfa17a']",42,,,,,,,,,,,,,,,,Sweden Women's,858,00:23:42.497,Pass,
,,,,,,,,,,,,,,,,,1.884641,,,,,,,,,,,,,f3a0d755-9eda-4261-87f0-b5fa2300f4ae,2432,,,"[25.2, 15.6]",3998856,68,,,,2.1848154,,Right Foot,,"[12.3, 33.9]",,Ground Pass,,22.38973,,Ann-Katrin Berger,15560.0,,,,,,Recovery,2,Regular Play,Janina Minge,46881.0,Center Back,146,Germany Women's,857,"['bfbbcfe7-aef3-4ac7-ae2b-75296655a564', 'ab464526-ff05-4418-95f3-0ee3f28ced28', 'cdb52057-d8ef-419e-ab43-0955f12f1077']",47,,,,,,,,,,,,,,,,Germany Women's,857,00:23:47.505,Pass,True
,,,,,,,,,,,,,,,,,1.491821,,,,,,,,,,,,,b7556395-11c0-4d56-a14f-bc3fae838da7,2435,,,"[12.3, 33.7]",3998856,68,,,,-1.4239029,,Right Foot,,"[15.2, 14.1]",,Ground Pass,,19.81338,,Janina Minge,46881.0,,,,,,,2,Regular Play,Ann-Katrin Berger,15560.0,Goalkeeper,146,Germany Women's,857,"['a3343143-6d18-4817-83ef-cf2275466118', '2d29c8e4-a52b-4129-8fe7-dc28185c5d08']",49,,,,,,,,,,,,,,,,Germany Women's,857,00:23:49.389,Pass,True
,,,,,,,,,,,,,,,,,1.895657,,,,,,,,,,,,,9c7084ba-058f-4d5a-839f-ff7e3c74c1b4,2438,,,"[32.9, 29.6]",3998856,69,,,,1.6638601,,Right Foot,,"[30.1, 59.6]",,Ground Pass,,30.130383,,Kathrin Julia Hendrich,10399.0,,,,,,,2,Regular Play,Janina Minge,46881.0,Center Back,146,Germany Women's,857,['dc3ba5a1-0365-450a-9818-a5c6e3715cfe'],0,,,,,,,,,,,,,,,,Germany Women's,857,00:24:00.192,Pass,
,,,,,,,,,,,,,,,,,1.989432,,,,,,,,,,,,,ceeb4ac3-e5d3-47c1-b7c5-a7c40fafeef2,2441,,,"[35.8, 63.7]",3998856,69,,,,0.5017244,,Right Foot,,"[56.4, 75.0]",,Ground Pass,,23.495745,,Jule Brand,46987.0,,,,,,,2,Regular Play,Kathrin Julia Hendrich,10399.0,Right Center Back,146,Germany Women's,857,['1fb76f4e-07cd-43dc-a5c2-3c1076a3d01b'],3,,,,,,,,,,,,,,,,Germany Women's,857,00:24:03.811,Pass,
,,,,,,,,,,,,,,,,,0.766422,,,,,,,,,,,,,1f564dae-7e8d-4978-ad86-9fb9654938d1,2444,,,"[69.9, 67.7]",3998856,69,,,,-0.4279485,,Left Foot,,"[81.3, 62.5]",,Ground Pass,,12.529964,,Giovanna Hoffmann,46880.0,,,,,,,2,Regular Play,Jule Brand,46987.0,Right Wing Back,146,Germany Women's,857,['9ef82760-b1f8-4acd-baca-567e10d060db'],9,,,,,,,,,,,,,,,,Germany Women's,857,00:24:09.053,Pass,
,,,,,,,,,,,,,,,,,1.63163,,,,,,,,,,,,,410c9e32-6c79-4f81-b03c-bf3ae8f75566,2446,,,"[80.0, 62.4]",3998856,69,,,,-2.0642364,,Right Foot,,"[73.6, 50.5]",,Ground Pass,,13.511847,,Jule Brand,46987.0,,,,,,,2,Regular Play,Giovanna Hoffmann,46880.0,Center Forward,146,Germany Women's,857,['f2955529-04f4-452c-b9e1-2410194ec08c'],9,,,,,,,,,,,,,,,,Germany Women's,857,00:24:09.820,Pass,
,,,,,,,,,,,,,,,,,1.49188,,,,,,,,,,,,,d2fa1810-f1ea-4987-9513-75234bfe6885,2452,,,"[70.5, 35.4]",3998856,69,,,,1.2130502,,Right Foot,,"[74.5, 46.1]",,Ground Pass,,11.423222,,Elisa Senß,46546.0,,,,,,Recovery,2,Regular Play,Jule Brand,46987.0,Right Wing Back,146,Germany Women's,857,['8a020137-ce88-4968-acb2-1aac248e9e60'],14,,,,,,,,,,,,,,,,Germany Women's,857,00:24:14.689,Pass,
,,,,,,,,,,,,,,,,,2.970648,,,,,,,,,,,,,8fcdde9d-731b-4db0-9dc8-f60cbb3a1ad6,2459,,,"[48.9, 48.9]",3998856,69,,,,0.045839425,,Right Foot,,"[92.5, 50.9]",,High Pass,,43.645847,Incomplete,,,,,,,,,2,Regular Play,Lina Mona Andréa Hurtig,25697.0,Center Attacking Midfield,146,Germany Women's,857,['8b24ab48-812b-45ae-bff6-4d1e38520ae1'],18,,,,,,,,,,,,,,,,Sweden Women's,858,00:24:18.533,Pass,
,,,,,,,,,,,,,,,,,1.965256,,,,,,,,,,,,,9d4fff46-56b5-464e-9ea6-88c903e6ee4d,2462,,,"[27.2, 28.4]",3998856,69,,,,-0.20924686,,Right Foot,,"[53.1, 22.9]",,Ground Pass,,26.477537,,Janina Minge,46881.0,,,,,,,2,Regular Play,Ann-Katrin Berger,15560.0,Goalkeeper,146,Germany Women's,857,['c776c41e-aade-4122-a6f5-7fea69d60112'],23,,,,,,,,,,,,,,,,Germany Women's,857,00:24:23.911,Pass,
,,,,,,,,,,,,,,,,,1.45594,,,,,,,,,,,,,37eb9522-0dbf-4b4e-8ce0-57e3f852e1cd,2465,,,"[53.1, 22.6]",3998856,69,,,,-0.88154745,,Right Foot,,"[70.9, 1.0]",,Ground Pass,,27.989285,,Klara Bühl,25729.0,,,,,,,2,Regular Play,Janina Minge,46881.0,Center Back,146,Germany Women's,857,['883300d1-471d-4ccc-9093-9e624e3cd98e'],29,,,,,,,,,,,,,,,,Germany Women's,857,00:24:29.383,Pass,
,,,,,,,,,,,,,,,,,1.805702,,,,,,,,,,,,,b4eef761-cc6c-4400-a0e4-257e51da20aa,2468,,,"[95.0, 25.5]",3998856,69,,,,1.1724762,,Right Foot,,"[104.3, 47.6]",,Ground Pass,,23.977072,Incomplete,,,,,,,,,2,Regular Play,Klara Bühl,25729.0,Left Wing Back,146,Germany Women's,857,['5694ca90-af26-44ea-9058-0f39770c3b64'],36,,,,,,,,,,,,,,,,Germany Women's,857,00:24:36.043,Pass,
,,,,,,,,,,,,,,,,,2.228836,,,,,,,,,,,,,5fb60ff7-88ce-4cc1-87c6-c40ac282dbad,2480,,,"[24.6, 8.8]",3998856,70,True,,,1.3302621,,Left Foot,,"[32.4, 40.6]",,Ground Pass,,32.742634,,Linda Brigitta Sembrant,10230.0,,,,,,Free Kick,2,From Free Kick,Magdalena Lilly Eriksson,4633.0,Left Center Back,148,Sweden Women's,858,['53ea22a4-87d9-47c0-896b-6631f67a15ee'],18,,,,,,,,,,,,,,,,Sweden Women's,858,00:25:18.735,Pass,
,,,,,,,,,,,,,,,,,1.870645,,,,,,,,,,,,,fdbe5134-aa1f-401e-8393-169bd2175e78,2482,,,"[40.4, 41.0]",3998856,70,,,,-1.4074302,,Right Foot,,"[44.9, 13.7]",,Ground Pass,,27.668394,,Magdalena Lilly Eriksson,4633.0,,,,,,,2,From Free Kick,Linda Brigitta Sembrant,10230.0,Right Center Back,148,Sweden Women's,858,['f5065d57-5fb3-48ff-a5cd-d9804a3122d8'],24,,,,,,,,,,,,,,,,Sweden Women's,858,00:25:24.551,Pass,
,,,,,,,,,,,,,,,,,1.203818,,,,,,,,,,,,,744a4f72-57d2-41fc-8263-c065665f3c64,2485,,,"[48.3, 20.5]",3998856,70,,,,-0.9591388,,Left Foot,,"[58.4, 6.1]",,Ground Pass,,17.588917,,Jonna Ann-Charlotte Andersson,10222.0,,,,,,,2,From Free Kick,Magdalena Lilly Eriksson,4633.0,Left Center Back,148,Sweden Women's,858,['aae3fbfc-e4b9-4068-ba65-af8bd886406c'],27,,,,,,,,,,,,,,,,Sweden Women's,858,00:25:27.950,Pass,
,,,,,,,,,,,,,,,,,4.317426,,,,,,,,,,,,,be63e0e8-1104-4f5e-8622-29b6d9dfb550,2490,,,"[58.7, 5.5]",3998856,70,,,,0.03763912,,Left Foot,,"[106.5, 7.3]",,Ground Pass,,47.833878,,Madelen Fatimma Maria Janogy,25696.0,,,,,,,2,From Free Kick,Jonna Ann-Charlotte Andersson,10222.0,Left Back,148,Sweden Women's,858,"['5c7075d7-90ca-44eb-8586-85be84b9f252', '48946b3b-8422-4d50-89c9-4c7d94685e50']",29,,,,,,,,,,,,,,,,Sweden Women's,858,00:25:29.510,Pass,True
,,,,,,,,,,,,,,,,,1.469712,,,,,,,,,,,,,837f4977-3d08-4549-b65f-3236532b1a89,2496,,,"[120.0, 0.1]",3998856,71,,,,1.655804,,Right Foot,,"[116.6, 40.0]",,High Pass,True,40.0446,Unknown,,,,,,Inswinging,,Corner,2,From Corner,Hanna Ulrika Bennison,34499.0,Left Defensive Midfield,149,Sweden Women's,858,,18,,,,,,,,,,,,,,,,Sweden Women's,858,00:26:18.609,Pass,
,,,,,,,,,,,,,,,,,6.927295,,,,,,,,,,,,,87d79fc8-ca94-4597-b159-a7eeb91fe5e2,2499,,,"[11.5, 40.7]",3998856,71,True,,,-1.0853735,,Right Foot,,"[23.0, 18.9]",,Ground Pass,,24.647312,,Janina Minge,46881.0,,,,,,Free Kick,2,From Free Kick,Ann-Katrin Berger,15560.0,Goalkeeper,150,Germany Women's,857,['dc9b02dd-f80f-426d-83a5-fa8c26676d38'],35,,,,,,,,,,,,,,,,Germany Women's,857,00:26:35.446,Pass,
,,,,,,,,,,,,,,,,,3.071973,,,,,,,,,,,,,2122d6b9-d771-444e-a0d1-288a6160565f,2501,,,"[23.4, 18.9]",3998856,71,True,,,1.3149878,,Right Foot,,"[26.8, 31.9]",,Ground Pass,,13.437262,,Sjoeke Nüsken,47008.0,,,,,,,2,From Free Kick,Janina Minge,46881.0,Center Back,150,Germany Women's,857,['0fa350c3-c813-403f-98a2-69e29c342d60'],44,,,,,,,,,,,,,,,,Germany Women's,857,00:26:44.450,Pass,
,,,,,,,,,,,,,,,,,3.254583,,,,,,,,,,,,,6ce011f0-03f7-4551-83ba-118bc3e83bbc,2503,,,"[26.5, 32.4]",3998856,71,,,,1.4782777,,Right Foot,,"[29.2, 61.5]",,High Pass,,29.224989,,Kathrin Julia Hendrich,10399.0,,,,,,,2,From Free Kick,Sjoeke Nüsken,47008.0,Left Center Midfield,150,Germany Women's,857,['046edcec-ae17-43a0-af05-c716eb62ccae'],50,,,,,,,,,,,,,,,,Germany Women's,857,00:26:50.157,Pass,
,,,,,,,,,,,,,,,,,2.195222,,,,,,,,,,,,,c88ef3b9-680f-4081-ad22-2dfea3a78949,2508,,,"[28.0, 59.8]",3998856,71,,,,-2.424117,,Right Foot,,"[12.3, 46.1]",,Ground Pass,,20.836987,,Ann-Katrin Berger,15560.0,,,,,,,2,From Free Kick,Kathrin Julia Hendrich,10399.0,Right Center Back,150,Germany Women's,857,"['78198362-3658-440a-bc19-9d293729761f', 'dac7fb52-71bb-4b8a-a470-6222f7486e82']",54,,,,,,,,,,,,,,,,Germany Women's,857,00:26:54.109,Pass,True
,,,,,,,,,,,,,,,,,2.407929,,,,,,,,,,,,,720fe2c4-d20c-4d2f-a4da-5f2fbb64e28c,2511,,,"[10.6, 44.7]",3998856,71,,,,-1.097715,,Right Foot,,"[21.4, 23.6]",,Ground Pass,,23.703375,,Janina Minge,46881.0,,,,,,,2,From Free Kick,Ann-Katrin Berger,15560.0,Goalkeeper,150,Germany Women's,857,"['93b80f0b-3de0-4c14-a439-6d2058175ee8', 'ad327f9b-36fe-42f0-b61c-9cddde585c45']",56,,,,,,,,,,,,,,,,Germany Women's,857,00:26:56.304,Pass,True
,,,,,,,,,,,,,,,,,1.421528,,,,,,,,,,,,,9624a3ad-5430-4af1-8d27-5ebfbe4aa4fa,2515,,,"[19.8, 22.0]",3998856,72,,,,2.3256695,,Right Foot,,"[7.1, 35.5]",,Ground Pass,,18.534832,,Ann-Katrin Berger,15560.0,,,,,,,2,From Free Kick,Janina Minge,46881.0,Center Back,150,Germany Women's,857,"['09a4a337-6bbf-45d2-96fa-1239ba0c8ae3', '95fd1e3d-0654-4085-a7ae-42581dc13234']",0,,,,,,,,,,,,,,,,Germany Women's,857,00:27:00.427,Pass,True
,,,,,,,,,,,,,,,,,0.83729,,,,,,,,,,,,,661e8a79-d4ef-46aa-9daf-ecc88f0cc74b,2519,,,"[7.8, 36.1]",3998856,72,,,,-0.12750956,,Left Foot,,"[19.5, 34.6]",,Ground Pass,,11.795762,,Elisa Senß,46546.0,,,,,,,2,From Free Kick,Ann-Katrin Berger,15560.0,Goalkeeper,150,Germany Women's,857,['ef9a3ccc-2fd3-4bbd-9815-c8eb0b18f74c'],3,,,,,,,,,,,,,,,,Germany Women's,857,00:27:03.897,Pass,
,,,,,,,,,,,,,,,,,2.185598,,,,,,,,,,,,,e8481fe2-d63a-452f-8eb2-029a8d87fb29,2523,,,"[25.5, 38.4]",3998856,72,,,,1.1369712,,Right Foot,,"[40.0, 69.7]",,Ground Pass,,34.495506,,Jule Brand,46987.0,,,,,,,2,From Free Kick,Elisa Senß,46546.0,Center Defensive Midfield,150,Germany Women's,857,"['7fd78234-9ab5-4984-ba21-52282c8f65be', '177bb97b-8555-480d-aba2-666881cacc44']",6,,,,,,,,,,,,,,,,Germany Women's,857,00:27:06.740,Pass,True
,,,,,,,,,,,,,,,,,0.913144,,,,,,,,,,,,,19312a7d-4d94-4cf4-a693-a15bdf70f8ec,2526,,,"[42.4, 60.4]",3998856,72,,,,-1.6945136,,Right Foot,,"[40.0, 41.1]",,Ground Pass,,19.44865,,Elisa Senß,46546.0,,,,,,,2,From Free Kick,Jule Brand,46987.0,Right Wing Back,150,Germany Women's,857,['f45b9086-0fb1-4140-b2dc-6b0eb316114d'],12,,,,,,,,,,,,,,,,Germany Women's,857,00:27:12.087,Pass,
,,,,,,,,,,,,,,,,,0.974986,,,,,,,,,,,,,f9db5576-28ff-4756-8851-fa3e97f0f41a,2530,,,"[42.9, 49.6]",3998856,72,,,,0.53728473,,Right Foot,,"[57.0, 58.0]",,Ground Pass,,16.412495,,Jule Brand,46987.0,,,,,,,2,From Free Kick,Elisa Senß,46546.0,Center Defensive Midfield,150,Germany Women's,857,['21c8db86-94da-495d-98e3-507ccf732b10'],15,,,,,,,,,,,,,,,,Germany Women's,857,00:27:15.025,Pass,
,,,,,,,,,,,,,,,,,1.039365,,,,,,,,,,,,,e0211486-d489-4d5e-b178-e441ebd4c56d,2538,,,"[100.7, 65.1]",3998856,72,,,,-1.1618885,,Right Foot,True,"[111.1, 41.1]",,High Pass,,26.156452,Incomplete,,,,,,,,,2,From Free Kick,Jule Brand,46987.0,Right Wing Back,150,Germany Women's,857,['ab269446-424f-40fd-a8fd-96375ccefaa4'],23,,,,,,,,,,,,,,,,Germany Women's,857,00:27:23.380,Pass,
,,,,,,,,,,,,,,,,,2.074371,,,,,,,,,,,,,87e14fbd-340b-4802-ba8e-9590801521b9,2542,,,"[35.5, 42.0]",3998856,72,,,,-2.764813,,Right Foot,,"[21.6, 36.5]",,Ground Pass,,14.948579,Incomplete,,,,,,,,Recovery,2,From Free Kick,Lina Mona Andréa Hurtig,25697.0,Center Attacking Midfield,150,Germany Women's,857,"['d629404f-da59-4c61-9614-2dc860fcb162', '90c27fbf-d8f1-47be-b796-0de6dae57dbb']",27,,,,,,,,,,,,,,,,Sweden Women's,858,00:27:27.631,Pass,True
