50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,1.34895,,,,,,,,,,,,,facd544d-eb6e-4280-8fd5-3fa1b4e5c671,3151,,"[53.1, 40.7]",4018356,78,,,,,0.80519754,,Right Foot,,,"[63.0, 51.0]",,Ground Pass,,14.286357,,,Aitana Bonmati Conca,15284.0,,,,,,,2,From Goal Kick,Alexia Putellas Segura,10143.0,Left Center Midfield,141,Spain Women's,863,['bb5110d7-9216-4dfa-9317-d8420aa4c6ef'],2,,,,,,,,,,,,,,,,,,Spain Women's,863,00:33:02.245,Pass,
,,,,,,,,,,,,,,,,,,,1.37256,,,,,,,,,,,,,81276b38-4a43-43fb-bb63-c55f5b47189e,3154,,"[67.8, 57.3]",4018356,78,,,,,1.0268619,,Right Foot,,,"[77.9, 74.0]",,Ground Pass,,19.516659,,,Ona Batlle Pascual,46639.0,,,,,,,2,From Goal Kick,Aitana Bonmati Conca,15284.0,Right Center Midfield,141,Spain Women's,863,['cb6c2c54-f6a5-4f17-bee9-4f90bce5d7be'],5,,,,,,,,,,,,,,,,,,Spain Women's,863,00:33:05.755,Pass,
,,,,,,,,,,,,,,,,,,,1.13872,,,,,,,,,,,,,a71b5c72-af87-46b6-8720-7db279f813a0,3157,,"[77.9, 74.0]",4018356,78,,,,,-2.2734146,,Right Foot,,,"[67.4, 61.6]",,Ground Pass,,16.248384,,,Alexia Putellas Segura,10143.0,,,,,,,2,From Goal Kick,Ona Batlle Pascual,46639.0,Right Back,141,Spain Women's,863,['1f9d7b12-e082-4b4b-bdaa-5814d7daf598'],7,,,,,,,,,,,,,,,,,,Spain Women's,863,00:33:07.953,Pass,
,,,,,,,,,,,,,,,,,,,1.582424,,,,,,,,,,,,,760df692-575e-4269-9d9f-6c9e20efbb23,3160,,"[67.4, 61.6]",4018356,78,,,,,-1.90089,,Right Foot,,,"[58.8, 36.5]",,Ground Pass,,26.532433,,,Laia Aleixandri López,32210.0,,,,,,,2,From Goal Kick,Alexia Putellas Segura,10143.0,Left Center Midfield,141,Spain Women's,863,['6c2033d6-aaa7-40cb-9801-00bfd64fe5f5'],11,,,,,,,,,,,,,,,,,,Spain Women's,863,00:33:11.109,Pass,
,,,,,,,,,,,,,,,,,,,1.027356,,,,,,,,,,,,,089135ca-0abd-4f2a-add3-b062d1ec05ff,3163,,"[62.8, 30.5]",4018356,78,,,,,-0.14010173,,Right Foot,,,"[78.4, 28.3]",,Ground Pass,,15.754364,,,Victoria López,135780.0,,,,,,,2,From Goal Kick,Laia Aleixandri López,32210.0,Left Center Back,141,Spain Women's,863,['f9ddf262-d4be-4801-872b-5bbcc6c7ec2e'],14,,,,,,,,,,,,,,,,,,Spain Women's,863,00:33:14.049,Pass,
,,,,,,,,,,,,,,,,,,,0.614834,,,,,,,,,,,,,01015a6d-9897-4a5d-b6dd-68f94fa6beea,3167,,"[76.8, 28.9]",4018356,78,,,,,2.3561945,,Right Foot,,,"[73.2, 32.5]",,Low Pass,,5.091169,,,Patricia Guijarro Gutiérrez,15287.0,,,,,,,2,From Goal Kick,Victoria López,135780.0,Left Wing,141,Spain Women's,863,"['e9667cd9-b1ba-44c4-9aaf-c6ba5677bd93', 'f1d11ef9-b24f-4a2c-9cec-581ca1d531b5']",15,,,,,,,,,,,,,,,,,,Spain Women's,863,00:33:15.095,Pass,True
,,,,,,,,,,,,,,,,,,,1.158857,,,,,,,,,,,,,323a98d8-f75b-442c-80e7-0fd99430bd93,3175,,"[39.0, 49.6]",4018356,78,,,,,-1.4079652,,Right Foot,,,"[41.3, 35.6]",,Ground Pass,,14.187671,,,Lia Wälti,10405.0,,,,,,,2,Regular Play,Iman Beney,460753.0,Right Back,142,Switzerland Women's,860,['5efaf34b-d4ae-49e7-8467-330007b9c709'],18,,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:33:18.382,Pass,
,,,,,,,,,,,,,,,,,,,2.069214,,,,,,,,,,,,,1256b9b5-b421-4a44-94f0-c474b721c063,3180,,"[41.5, 41.4]",4018356,78,,,,,1.3018553,,Left Foot,,,"[49.3, 69.7]",,Ground Pass,,29.355238,,,Iman Beney,460753.0,,,,,,,2,Regular Play,Lia Wälti,10405.0,Right Defensive Midfield,142,Switzerland Women's,860,"['6bf612d1-0a8b-47ca-b868-130df33a7c0d', 'ca097fcb-d176-4b63-a162-f42dc5645af5']",23,,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:33:23.605,Pass,True
,,,,,,,,,,,,,,,,,,,5.23119,,,,,,,,,,,,,30386eeb-edb8-45cd-8902-41fb6f3ae238,3183,,"[52.7, 69.7]",4018356,78,,,,,-0.25570327,,Right Foot,,,"[107.4, 55.4]",,High Pass,,56.538307,Incomplete,,,,,,,,,,2,Regular Play,Iman Beney,460753.0,Right Back,142,Switzerland Women's,860,['9793e5ba-56c9-4ca1-ad5b-7fc680febfd9'],27,,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:33:27.121,Pass,
,,,,,,,,,,,,,,,,,,,1.524664,,,,,,,,,,,,,2b079f94-431c-4c30-a32e-d5d7eb9c905d,3186,,"[15.3, 25.9]",4018356,78,,,,,-0.49394137,,Right Foot,,,"[28.3, 18.9]",,Ground Pass,,14.764823,,,Laia Aleixandri López,32210.0,,,,,,,2,Regular Play,Catalina Thomas Coll Lluch,45295.0,Goalkeeper,143,Spain Women's,863,['4485e25f-3d48-4783-a3f7-f501d2eb1682'],38,,,,,,,,,,,,,,,,,,Spain Women's,863,00:33:38.822,Pass,
,,,,,,,,,,,,,,,,,,,1.615056,,,,,,,,,,,,,6c8bc7f1-629b-4710-bbfc-47d40c3c5bd8,3189,,"[29.9, 19.7]",4018356,78,,,,,1.2490457,,Left Foot,,,"[37.9, 43.7]",,Ground Pass,,25.298222,,,Irene Paredes Hernandez,10165.0,,,,,,,2,Regular Play,Laia Aleixandri López,32210.0,Left Center Back,143,Spain Women's,863,['992cf16d-161e-49f4-9ed8-f6a412dbb0e3'],42,,,,,,,,,,,,,,,,,,Spain Women's,863,00:33:42.867,Pass,
,,,,,,,,,,,,,,,,,,,1.485696,,,,,,,,,,,,,2a0aef05-272f-4387-a2ae-09f0b80258b6,3192,,"[46.0, 49.3]",4018356,78,,,,,0.8794594,,Right Foot,,,"[62.8, 69.6]",,Ground Pass,,26.350142,,,Athenea del Castillo Belvide,49913.0,,,,,,,2,Regular Play,Irene Paredes Hernandez,10165.0,Right Center Back,143,Spain Women's,863,['90325377-64f5-405c-a2df-7dd4aea65952'],47,,,,,,,,,,,,,,,,,,Spain Women's,863,00:33:47.434,Pass,
,,,,,,,,,,,,,,,,,,,0.925717,,,,,,,,,,,,,4985dee2-006e-443a-a8b3-79fe50a13349,3200,,"[76.6, 63.2]",4018356,78,,,,,-0.38991785,,Right Foot,,,"[83.9, 60.2]",,Ground Pass,,7.892401,Incomplete,,Salma Paralluelo Ayingono,222682.0,,,,,,,2,Regular Play,Athenea del Castillo Belvide,49913.0,Right Wing,143,Spain Women's,863,"['a89b6486-e6a9-4f61-9503-4fa171dd8d52', '167f36f3-47cc-4e35-9075-a0ebf28a31ed', 'b502ea51-8d1c-41e5-9d15-106c08eced1f']",52,,,,,,,,,,,,,,,,,,Spain Women's,863,00:33:52.659,Pass,True
,,,,,,,,,,,,,,,,,,,1.741488,,,,,,,,,,,,,12113eb8-ae15-4f23-bb90-59e6cf12bb35,3204,,"[35.2, 24.3]",4018356,78,,,,,0.29312402,,Right Foot,,,"[62.7, 32.6]",,Low Pass,,28.72525,Incomplete,,,,,,,,,,2,Regular Play,Noelle Maritz,10404.0,Left Center Back,143,Spain Women's,863,['3841cf6e-be14-4049-a49f-421cfeca083c'],54,,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:33:54.765,Pass,
,,,,,,,,,,,,,,,,,,,0.720064,,,,,,,,,,,,,3841cf6e-be14-4049-a49f-421cfeca083c,3205,,"[57.4, 47.5]",4018356,78,,,,,-1.8370484,,Right Foot,,,"[55.0, 38.7]",,Low Pass,,9.121404,,,Laia Aleixandri López,32210.0,,,,,,Recovery,2,Regular Play,Irene Paredes Hernandez,10165.0,Right Center Back,143,Spain Women's,863,"['12113eb8-ae15-4f23-bb90-59e6cf12bb35', '02e64c6c-c46e-4df2-94d5-bdb1f7a863f6']",56,,,,,,,,,,,,,,,,,,Spain Women's,863,00:33:56.506,Pass,
,,,,,,,,,,,,,,,,,,,0.983059,,,,,,,,,,,,,1f405c56-0f7f-4116-b833-c0bf6d4e2e17,3208,,"[56.0, 29.7]",4018356,78,,,,,-0.849825,,Right Foot,,,"[61.8, 23.1]",,Ground Pass,,8.786353,,,Leila Ouahabi El Ouahabi,10163.0,,,,,,,2,Regular Play,Laia Aleixandri López,32210.0,Left Center Back,143,Spain Women's,863,['818b2c12-f054-4df1-b04a-bb70a8a89de0'],59,,,,,,,,,,,,,,,,,,Spain Women's,863,00:33:59.526,Pass,
,,,,,,,,,,,,,,,,,,,1.307842,,,,,,,,,,,,,201d5f6b-5043-45ff-88e5-cec35f0feea3,3211,,"[61.8, 22.5]",4018356,79,,,,,2.6524727,,Left Foot,,,"[55.6, 25.8]",,Ground Pass,,7.023532,,,Laia Aleixandri López,32210.0,,,,,,,2,Regular Play,Leila Ouahabi El Ouahabi,10163.0,Left Back,143,Spain Women's,863,['61309578-2856-4163-b8d8-0dc2a83c426d'],1,,,,,,,,,,,,,,,,,,Spain Women's,863,00:34:01.139,Pass,
,,,,,,,,,,,,,,,,,,,1.500511,,,,,,,,,,,,,6c7777a0-3a16-4a3b-839d-e38ce7182623,3214,,"[55.8, 25.9]",4018356,79,,,,,1.7612314,,Left Foot,,,"[52.6, 42.5]",,Ground Pass,,16.90562,,,Irene Paredes Hernandez,10165.0,,,,,,,2,Regular Play,Laia Aleixandri López,32210.0,Left Center Back,143,Spain Women's,863,['5942109c-37df-4b19-9d8f-8c62719b6532'],3,,,,,,,,,,,,,,,,,,Spain Women's,863,00:34:03.616,Pass,
,,,,,,,,,,,,,,,,,,,1.282934,,,,,,,,,,,,,be71fc61-7b98-42e8-9548-003119a5410c,3217,,"[54.6, 42.5]",4018356,79,,,,,-1.8642682,,Right Foot,,,"[49.1, 24.3]",,Ground Pass,,19.01289,,,Laia Aleixandri López,32210.0,,,,,,,2,Regular Play,Irene Paredes Hernandez,10165.0,Right Center Back,143,Spain Women's,863,['56bbd373-3b12-49e7-99f0-440e6128aea3'],8,,,,,,,,,,,,,,,,,,Spain Women's,863,00:34:08.321,Pass,
,,,,,,,,,,,,,,,,,,,1.512212,,,,,,,,,,,,,ab996b17-8eaa-4fa8-90e5-f99200da783e,3220,,"[55.4, 22.5]",4018356,79,,,,,-0.4590037,,Right Foot,,,"[81.3, 9.7]",,Low Pass,,28.89031,,,Victoria López,135780.0,,,,,,,2,Regular Play,Laia Aleixandri López,32210.0,Left Center Back,143,Spain Women's,863,['d81f2d77-d62c-4345-9b34-025b2277204c'],10,,,,,,,,,,,,,,,,,,Spain Women's,863,00:34:10.989,Pass,
,,,,,,,,,,,,,,,,,,,1.073495,,,,,,,,,,,,,da7cca04-2be1-4e2b-968e-5c2e58134f69,3224,,"[108.9, 10.6]",4018356,79,,,,,-2.567288,,Left Foot,,,"[102.1, 6.2]",,Ground Pass,,8.099382,,,Leila Ouahabi El Ouahabi,10163.0,,,,,,,2,Regular Play,Victoria López,135780.0,Left Wing,143,Spain Women's,863,"['38c96d20-14d2-4b8a-95d2-c48a7fd7283a', '6e384fb7-7731-43e5-93c0-7123020a1f56']",22,,,,,,,,,,,,,,,,,,Spain Women's,863,00:34:22.111,Pass,True
,,,,,,,,,,,,,,,,,,,1.099662,,,,,,,,,,,,,12bcb929-0b1a-4f9e-b174-c6285226a37e,3227,,"[102.1, 6.2]",4018356,79,,,,,2.5040438,,Left Foot,,,"[94.0, 12.2]",,Ground Pass,,10.080178,,,Aitana Bonmati Conca,15284.0,,,,,,,2,Regular Play,Leila Ouahabi El Ouahabi,10163.0,Left Back,143,Spain Women's,863,['d8a123f9-5f5a-45b9-a6d7-365054d11df6'],23,,,,,,,,,,,,,,,,,,Spain Women's,863,00:34:23.638,Pass,
,,,,,,,,,,,,,,,,,,,1.369792,,,,,,,,,,,,,99d2f90f-fee7-4d19-aee2-cfff2420687f,3231,,"[94.1, 8.6]",4018356,79,,,,,-3.0916343,,Right Foot,,,"[80.1, 7.9]",,Ground Pass,,14.017489,,,Laia Aleixandri López,32210.0,,,,,,,2,Regular Play,Aitana Bonmati Conca,15284.0,Right Center Midfield,143,Spain Women's,863,"['8041fea6-569d-4c70-8d47-e0ba985d68ec', '8f62564e-89b4-4c65-a3ca-8c0b14416d49']",27,,,,,,,,,,,,,,,,,,Spain Women's,863,00:34:27.733,Pass,True
,,,,,,,,,,,,,,,,,,,0.553723,,,,,,,,,,,,,343ac4f8-a780-47d4-9b68-6882d2cb8bb2,3235,,"[87.5, 5.2]",4018356,79,,,,,0.38050637,,Left Foot,,,"[91.5, 6.8]",,Ground Pass,,4.3081317,,,Victoria López,135780.0,,,,,,,2,Regular Play,Laia Aleixandri López,32210.0,Left Center Back,143,Spain Women's,863,['48a5ff0c-0990-41f6-80dc-580a1194da25'],30,,,,,,,,,,,,,,,,,,Spain Women's,863,00:34:30.823,Pass,
,,,,,,,,,,,,,,,,,,,1.617938,,,,,,,,,,,,,01c33cd6-b01b-4be7-b839-613c108190a4,3238,,"[92.0, 4.8]",4018356,79,,,,,2.8722286,,Left Foot,,,"[75.7, 9.3]",,Ground Pass,,16.909761,,,Irene Paredes Hernandez,10165.0,,,,,,,2,Regular Play,Victoria López,135780.0,Left Wing,143,Spain Women's,863,"['74af27a9-f7cb-43ac-b67a-ff4475f51e0b', '32cdde70-06b6-4172-8d98-b0b840a6f7c0']",31,,,,,,,,,,,,,,,,,,Spain Women's,863,00:34:31.377,Pass,True
,,,,,,,,,,,,,,,,,,,0.129363,,,,,,,,,,,,,32b1583a-3c6e-4dc3-89d3-25f77b4fdff1,3241,,"[77.7, 10.4]",4018356,79,,,,,1.0666304,,Right Foot,,,"[79.3, 13.3]",,Ground Pass,,3.312099,Incomplete,,,,,,,,,,2,Regular Play,Irene Paredes Hernandez,10165.0,Right Center Back,143,Spain Women's,863,"['14176498-9de3-4139-8fd9-cbc28ebea583', 'dc8fb8b7-9e0f-4d9e-b228-c58de9122289']",32,,,,,,,,,,,,,,,,,,Spain Women's,863,00:34:32.995,Pass,True
,,,,,,,,,,,,,,,,,,,4.644014,,,,,,,,,,,,,ff176ef9-5efb-4df2-820e-86d70d58e930,3245,,"[79.7, 32.5]",4018356,79,,,,,-0.55810255,,Right Foot,,,"[115.9, 9.9]",,High Pass,,42.675518,,,Alexia Putellas Segura,10143.0,,,,,,,2,Regular Play,Patricia Guijarro Gutiérrez,15287.0,Center Defensive Midfield,143,Spain Women's,863,['a65a0f0a-75a5-4a16-ace1-d9801e0e3d3d'],37,,,,,,,,,,,,,,,,,,Spain Women's,863,00:34:37.075,Pass,
,,,,,,,,,,,,,,,,,,,0.727518,,,,,,,,,,,,,c17499f0-310f-4bc4-8a2f-742bdd325408,3251,,"[6.0, 39.8]",4018356,80,,True,,,0.057229105,,Right Foot,,,"[44.4, 42.0]",,High Pass,,38.46297,Unknown,,,,,,,,,Goal Kick,2,From Goal Kick,Livia Peng,32099.0,Goalkeeper,144,Switzerland Women's,860,,35,,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:35:35.017,Pass,
,,,,,,,,,,,,,,,,,,,0.974602,,,,,,,,,,,,,274edb00-9ccb-4c25-9d96-ce3669183ba2,3257,,"[77.0, 38.7]",4018356,80,,True,,,-3.1264422,,Left Foot,,,"[63.8, 38.5]",,Ground Pass,,13.201515,,,Irene Paredes Hernandez,10165.0,,,,,,,2,Regular Play,Patricia Guijarro Gutiérrez,15287.0,Center Defensive Midfield,147,Spain Women's,863,['5a87926b-5ccd-458b-9f40-34441a30663d'],46,,,,,,,,,,,,,,,,,,Spain Women's,863,00:35:46.570,Pass,
,,,,,,,,,,,,,,,,,,,1.438457,,,,,,,,,,,,,01f2aea5-76f2-4072-812d-51ff04330ba7,3260,,"[64.8, 44.6]",4018356,80,,,,,0.9668133,,Right Foot,,,"[78.6, 64.6]",,Ground Pass,,24.298971,,,Athenea del Castillo Belvide,49913.0,,,,,,,2,Regular Play,Irene Paredes Hernandez,10165.0,Right Center Back,147,Spain Women's,863,"['beccbceb-ddbc-4198-8792-a649fb3920f6', '9b82ce33-fdf1-4391-ab1d-2ff53b68feff']",50,,,,,,,,,,,,,,,,,,Spain Women's,863,00:35:50.421,Pass,True
,,,,,,,,,,,,,,,,,,,2.195228,,,,,,,,,,,,,ab8996bc-0ef2-4816-95fa-ac3fb0d7c6ab,3264,,"[64.2, 58.8]",4018356,80,,,,,-2.6488528,,Right Foot,,,"[49.3, 50.8]",,Ground Pass,,16.91183,,,Irene Paredes Hernandez,10165.0,,,,,,,2,Regular Play,Athenea del Castillo Belvide,49913.0,Right Wing,147,Spain Women's,863,"['4ae1ddb3-ca2d-4112-8806-6685e497db3e', '12379b6e-2517-401b-9b00-b9e57cd6e6dc']",55,,,,,,,,,,,,,,,,,,Spain Women's,863,00:35:55.142,Pass,True
,,,,,,,,,,,,,,,,,,,1.679573,,,,,,,,,,,,,24e04194-cd70-40c2-92d9-67c45b9cadaf,3267,,"[55.4, 45.7]",4018356,81,,,,,-0.08708081,,Right Foot,,,"[80.6, 43.5]",,Ground Pass,,25.295849,,,Salma Paralluelo Ayingono,222682.0,,,,,,,2,Regular Play,Irene Paredes Hernandez,10165.0,Right Center Back,147,Spain Women's,863,['01525084-31a9-479f-8cfe-cf093adbcf9b'],0,,,,,,,,,,,,,,,,,,Spain Women's,863,00:36:00.801,Pass,
,,,,,,,,,,,,,,,,,,,0.542534,,,,,,,,,,,,,6d0bbd2d-61ac-4389-b5e4-b6643fb380ea,3270,,"[80.4, 43.5]",4018356,81,,,,,-1.8105395,,Left Foot,,,"[79.3, 39.0]",,Ground Pass,,4.632494,,,Athenea del Castillo Belvide,49913.0,,,,,,,2,Regular Play,Salma Paralluelo Ayingono,222682.0,Center Forward,147,Spain Women's,863,['99ab4251-fe05-4285-bb37-9ae0297c5212'],2,,,,,,,,,,,,,,,,,,Spain Women's,863,00:36:02.531,Pass,
,,,,,,,,,,,,,,,,,,,0.775105,,,,,,,,,,,,,7ffceb73-ee29-418a-a9e3-cdd71f7eea3b,3278,,"[20.5, 51.0]",4018356,81,,,,,-0.33929262,,Head,,,"[25.6, 49.2]",,Low Pass,,5.408327,,,Viola Calligaris,10417.0,,,,,,Recovery,2,Regular Play,Iman Beney,460753.0,Right Back,148,Switzerland Women's,860,['6fa54395-908a-4a22-a684-b660701c1f24'],5,,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:36:05.744,Pass,
,,,,,,,,,,,,,,,,,,,0.884914,,,,,,,,,,,,,3ada159f-285f-48e7-9062-b083cb0cbc43,3281,,"[25.6, 49.4]",4018356,81,,,,,0.41822433,,Right Foot,,,"[35.5, 53.8]",,Ground Pass,,10.833744,,,Géraldine Reuteler,10419.0,,,,,,,2,Regular Play,Viola Calligaris,10417.0,Right Center Back,148,Switzerland Women's,860,"['59468efb-3898-4f0a-9d85-9134fec346bf', 'b2d8a4ea-be3d-4b3c-b505-7c060f74cff9']",6,,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:36:06.519,Pass,True
,,,,,,,,,,,,,,,,,,,2.033428,,,,,,,,,,,,,0dbc4562-c0a2-4865-91e2-ce5495b69343,3288,,"[36.2, 51.0]",4018356,81,,True,,,-1.5344926,,Right Foot,,,"[37.7, 9.7]",,Ground Pass,,41.327232,,,Ana-Maria Crnogorčević,10408.0,,,True,,,Free Kick,2,From Free Kick,Viola Calligaris,10417.0,Right Center Back,149,Switzerland Women's,860,['f6ab62e5-2989-429d-bba2-09756dae33a6'],15,,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:36:15.297,Pass,
,,,,,,,,,,,,,,,,,,,1.363372,,,,,,,,,,,,,916c766b-5349-4c0d-a21e-5b2abd027d82,3290,,"[48.9, 10.9]",4018356,81,,,,,-0.37382072,,Right Foot,,,"[67.0, 3.8]",,Ground Pass,,19.442736,,,Leila Wandeler,431528.0,,,,,,,2,From Free Kick,Ana-Maria Crnogorčević,10408.0,Left Back,149,Switzerland Women's,860,['2d2c5e71-4e0e-4409-a21b-6a7c3663318e'],19,,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:36:19.364,Pass,
,,,,,,,,,,,,,,,,,,,1.641273,,,,,,,,,,,,,a6089cd2-0a77-432b-8b39-ade0a891de6d,3293,,"[70.1, 16.1]",4018356,81,,,,,1.8408506,,Right Foot,,,"[62.1, 45.0]",,Ground Pass,,29.98683,,,Viola Calligaris,10417.0,,,,,,,2,From Free Kick,Leila Wandeler,431528.0,Left Midfield,149,Switzerland Women's,860,['447774ce-d547-4ff3-839f-6d6390d5c732'],25,,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:36:25.778,Pass,
,,,,,,,,,,,,,,,,,,,0.765074,,,,,,,,,,,,,7d2f8efc-9581-4a59-8c3e-5721a02c547c,3299,,"[72.8, 51.2]",4018356,81,,,,,-0.41426918,,Right Foot,,,"[86.9, 45.0]",,Ground Pass,,15.402922,,,Alayah Pilgrim,338836.0,,,,,,,2,From Free Kick,Géraldine Reuteler,10419.0,Right Midfield,149,Switzerland Women's,860,['020c1540-55ea-4bae-847a-0e86984ec90a'],32,,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:36:32.025,Pass,
,,,,,,,,,,,,,,,,,,,1.916832,,,,,,,,,,,,,d2a71260-e86c-4f65-948a-3fa796416803,3302,,"[85.7, 45.8]",4018356,81,,,,,1.4388245,,Right Foot,,,"[90.2, 79.7]",,Ground Pass,,34.19737,Out,,,,,,,,,,2,From Free Kick,Alayah Pilgrim,338836.0,Center Forward,149,Switzerland Women's,860,['7f39d5bf-1d2b-4898-b227-feee77c2f267'],32,,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:36:32.790,Pass,True
,,,,,,,,,,,,,,,,,,,0.44889,,,,,,,,,,,,,3094c082-1fc7-4a7e-a455-09ca94576d3c,3303,,"[33.9, 0.1]",4018356,81,,True,,,1.5329356,,,,,"[34.4, 13.3]",,High Pass,,13.209466,Incomplete,,Patricia Guijarro Gutiérrez,15287.0,,,,,,Throw-in,2,From Throw In,Leila Ouahabi El Ouahabi,10163.0,Left Back,150,Spain Women's,863,"['ade8aab8-4086-4e5c-8a98-bb24e7ad3963', 'c7d70a3c-dd26-4333-b432-5ba4625a3e58']",54,,,,,,,,,,,,,,,,,,Spain Women's,863,00:36:54.103,Pass,
,,,,,,,,,,,,,,,,,,,0.545839,,,,,,,,,,,,,de83aa11-f170-4e99-aabf-236e93b52039,3311,,"[31.2, 22.0]",4018356,81,,,,,-0.9554568,,Right Foot,,,"[35.3, 16.2]",,Ground Pass,,7.102816,,,Victoria López,135780.0,,,,,,Recovery,2,From Throw In,Patricia Guijarro Gutiérrez,15287.0,Center Defensive Midfield,150,Spain Women's,863,"['aa3c7540-ee22-4732-846c-2a3ba309f367', '802265cb-59e5-448c-9640-9577d6d4c4d0']",57,,,,,,,,,,,,,,,,,,Spain Women's,863,00:36:57.573,Pass,True
,,,,,,,,,,,,,,,,,,,0.566018,,,,,,,,,,,,,0a3e2523-433a-41c0-b8b3-9572af22bdad,3315,,"[36.8, 16.9]",4018356,81,,,,,3.1415927,,Right Foot,,,"[31.2, 16.9]",,Ground Pass,,5.6,,,Alexia Putellas Segura,10143.0,,,,,,,2,From Throw In,Victoria López,135780.0,Left Wing,150,Spain Women's,863,"['07642f98-3dea-43fa-8aca-907ee576bdb1', '9ff8635a-524d-4b4c-87be-4931dfc5d038']",58,,,,,,,,,,,,,,,,,,Spain Women's,863,00:36:58.407,Pass,True
,,,,,,,,,,,,,,,,,,,1.104891,,,,,,,,,,,,,5eff5f30-273f-4468-925b-b19b6392ebd1,3318,,"[31.2, 16.9]",4018356,82,,,,,2.2730532,,Left Foot,,,"[15.8, 35.1]",,Ground Pass,,23.84114,,,Irene Paredes Hernandez,10165.0,,,,,,,2,From Throw In,Alexia Putellas Segura,10143.0,Left Center Midfield,150,Spain Women's,863,['d7aeca92-cb01-4de6-94c6-a442deab5776'],2,,,,,,,,,,,,,,,,,,Spain Women's,863,00:37:02.585,Pass,
,,,,,,,,,,,,,,,,,,,3.978472,,,,,,,,,,,,,4187f447-f855-49df-b681-9fe1edc2e38f,3322,,"[18.1, 37.7]",4018356,82,,,,,0.46706057,,Right Foot,,,"[76.6, 67.2]",,High Pass,,65.51717,,,Athenea del Castillo Belvide,49913.0,,,,,,,2,From Throw In,Irene Paredes Hernandez,10165.0,Right Center Back,150,Spain Women's,863,"['319830a7-1c17-4bbf-837f-eae8a3366d37', 'f7e56da5-89f3-4449-b4c5-aacf6b22eb8b']",5,,,,,,,,,,,,,,,,,,Spain Women's,863,00:37:05.298,Pass,True
,,,,,,,,,,,,,,,,,,,2.109648,,,,,,,,,,,,,05c1cf4d-93c6-40a0-9216-f5397c80cddf,3328,,"[90.5, 69.2]",4018356,83,,,,,-0.95201266,,Left Foot,True,,"[113.5, 36.9]",,High Pass,,39.65211,Incomplete,,,,,,,,,Free Kick,2,From Free Kick,Alexia Putellas Segura,10143.0,Left Center Midfield,151,Spain Women's,863,['ec42f54b-44c6-4f50-9ae4-59547546ce84'],0,,,,,,,,,,,,,,,,,,Spain Women's,863,00:38:00.027,Pass,
,,,,,,,,,,,,,,,,,,,1.41426,,,,,,,,,,,,,d1e7147a-6189-45fd-b4fc-4708e41d09f6,3332,,"[86.6, 28.5]",4018356,83,,,,,-2.3639462,,Left Foot,,,"[73.6, 15.7]",,Ground Pass,,18.243902,,,Leila Ouahabi El Ouahabi,10163.0,,,,,,,2,From Free Kick,Aitana Bonmati Conca,15284.0,Right Center Midfield,151,Spain Women's,863,['52ac465a-3872-41e3-a275-60f9793fbbd0'],7,,,,,,,,,,,,,,,,,,Spain Women's,863,00:38:07.822,Pass,
