50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74bd7eca-49c1-4b60-bfa7-893f9cb3b23e,246,,"[69.3, 15.6]",3835335,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Millie Bright,4642.0,Right Center Back,13,England Women's,865,['6018e8a3-a4b8-416b-822c-caea4e27da1a'],8,,,,,,,,,,,,,,,,,England Women's,865,00:10:08.273,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e7ec21e-8751-49f5-add1-0328e0248111,249,,"[76.9, 4.4]",3835335,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Rachel Daly,5058.0,Left Back,13,England Women's,865,['9dd2fc4a-999c-4661-b4eb-93a5476dfade'],10,,,,,,,,,,,,,,,,,England Women's,865,00:10:10.196,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a5cb8648-fe41-4d46-a080-f9eeb6faa81f,253,,"[84.4, 17.4]",3835335,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Georgia Stanway,4643.0,Right Defensive Midfield,13,England Women's,865,"['8db2a1a6-d6bf-4b43-8e2d-3ec3ac481cf0', 'b424e424-1e4b-4c13-b5de-f6356d1e1f85']",11,,,,,,,,,,,,,,,,,England Women's,865,00:10:11.280,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1dbeba7a-d7b5-454c-9fd2-2bf1f9e8bcb8,256,,"[70.6, 4.5]",3835335,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Rachel Daly,5058.0,Left Back,13,England Women's,865,['80e91c1f-afa4-4616-a66d-dc5953a9b56b'],13,,,,,,,,,,,,,,,,,England Women's,865,00:10:13.023,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90576ae8-7028-449e-a1b0-7999f783df9a,259,,"[59.6, 14.8]",3835335,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Millie Bright,4642.0,Right Center Back,13,England Women's,865,['802b24a1-26ce-4a3e-a940-61d554618d8e'],16,,,,,,,,,,,,,,,,,England Women's,865,00:10:16.711,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b28e25b1-c870-4c25-8702-6ef20b5204cd,263,,"[76.6, 27.5]",3835335,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Georgia Stanway,4643.0,Right Defensive Midfield,13,England Women's,865,"['57b9736d-aca5-49e6-8f72-e3e5dd3dca99', '5d71f76d-4a66-4116-aabe-5037eed07452']",21,,,,,,,,,,,,,,,,,England Women's,865,00:10:21.590,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d5e20c29-6cce-4aeb-b12c-4ae1d4b78b03,266,,"[62.3, 32.3]",3835335,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Millie Bright,4642.0,Right Center Back,13,England Women's,865,['c2deaa6a-083b-441b-b528-9100f5be45a1'],22,,,,,,,,,,,,,,,,,England Women's,865,00:10:22.805,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8d34326-5b1a-4ff8-8e95-8f8805991ecf,269,,"[104.4, 58.1]",3835335,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Lauren Hemp,15555.0,Left Wing,13,England Women's,865,['7e8d28fd-f9c0-4287-877d-2ab4f6b41355'],27,,,,,,,,,,,,,,,,,England Women's,865,00:10:27.465,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2707b0be-321b-42f0-87b0-269a4830654d,276,,"[90.2, 35.5]",3835335,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Georgia Stanway,4643.0,Right Defensive Midfield,13,England Women's,865,['e764c51f-23bb-4a62-8b30-bc76de6ca339'],33,,,,,,,,,,,,,,,,,England Women's,865,00:10:33.945,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a2f0b13-ce64-40f8-a721-32519aab639e,286,,"[56.8, 44.6]",3835335,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Marissa Callaghan,276300.0,Left Defensive Midfield,13,England Women's,865,['12fe7cdb-4455-4c70-80be-f5d49a1e5e7a'],58,,,,,,,,,,,,,,,,,Northern Ireland,2457,00:10:58.837,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63765e78-e345-4347-9ee8-cdf2224bd390,290,,"[68.6, 22.2]",3835335,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Bethany Mead,15619.0,Right Wing,13,England Women's,865,"['13a32bca-f6ab-469b-bd8e-8a4585ac5a4e', '7a8d3557-7c74-4afa-9c7b-8b1481a83337']",0,,,,,,,,,,,,,,,,,England Women's,865,00:11:00.513,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,efc0f19a-0bb5-4f30-8f56-28b6b7533a0c,293,,"[88.1, 32.0]",3835335,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Ellen White,10180.0,Center Forward,13,England Women's,865,['587da235-26ac-44b7-80a8-ec4321ba83de'],2,,,,,,,,,,,,,,,,,England Women's,865,00:11:02.325,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82d3f783-0ace-463f-be4f-5b9a8d30f371,295,,"[43.0, 49.9]",3835335,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Laura Rafferty,16394.0,Right Defensive Midfield,14,Northern Ireland,2457,['4bb2b0ae-1388-415c-b620-fff5ddb9d6c9'],3,,,,,,,,,,,,,,,,,Northern Ireland,2457,00:11:03.562,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72aa16c1-255e-4c89-b5ec-3633b4b66a30,305,,"[44.0, 13.2]",3835335,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rachel Daly,5058.0,Left Back,15,England Women's,865,['d6d88b85-93d8-48d0-af8c-e9dc4c3ba195'],10,,,,,,,,,,,,,,,,,England Women's,865,00:11:10.262,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c719d0f3-27c9-4095-be7b-0e104bcbd001,308,,"[50.6, 14.8]",3835335,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Keira Walsh,4658.0,Left Defensive Midfield,15,England Women's,865,['e82277cf-a187-4509-9914-4415dbd9fe08'],12,,,,,,,,,,,,,,,,,England Women's,865,00:11:12.533,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be4ee64b-a60b-4dcc-a117-b5b0ff47c834,311,,"[54.9, 39.1]",3835335,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Georgia Stanway,4643.0,Right Defensive Midfield,15,England Women's,865,['d6349bfa-2255-4c27-bc65-42b32c9a4376'],15,,,,,,,,,,,,,,,,,England Women's,865,00:11:15.192,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25193549-8e7c-4cc1-991f-f01ad7eb8f42,314,,"[42.0, 30.9]",3835335,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leah Williamson,18999.0,Left Center Back,15,England Women's,865,['0900ebf9-b32c-421d-9e88-8fcb2e644053'],16,,,,,,,,,,,,,,,,,England Women's,865,00:11:16.665,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8f73f110-13bd-446c-ba3c-4795c80cc5cc,317,,"[53.6, 5.9]",3835335,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rachel Daly,5058.0,Left Back,15,England Women's,865,['35360f04-ad86-47c7-abad-4d088148da69'],20,,,,,,,,,,,,,,,,,England Women's,865,00:11:20.294,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,c4186a62-20bc-4130-81df-3826b23064e5,321,,"[88.5, 62.7]",3835335,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lauren Hemp,15555.0,Left Wing,15,England Women's,865,['13bda2a9-abd1-492c-a5db-80c98220d43b'],23,,,,,,,,,,,,,,,,,England Women's,865,00:11:23.683,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725d07dc-a77c-4c15-a6fe-8376c1bf9612,323,,"[44.3, 32.7]",3835335,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marissa Callaghan,276300.0,Left Defensive Midfield,16,Northern Ireland,2457,['38b2ed72-1e54-47d0-9ada-15180eb41665'],24,,,,,,,,,,,,,,,,,Northern Ireland,2457,00:11:24.970,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d219ce03-1903-4fd6-af59-d9d1e73deece,332,,"[51.8, 40.5]",3835335,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rachel Furness,15706.0,Center Forward,16,Northern Ireland,2457,['a0218d69-319e-47e1-a2dd-d9be9029308d'],30,,,,,,,,,,,,,,,,,Northern Ireland,2457,00:11:30.907,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a5f013e-c07b-44c8-b961-c6e52b531b55,337,,"[67.3, 43.4]",3835335,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Keira Walsh,4658.0,Left Defensive Midfield,17,England Women's,865,['5ea450c7-8b51-4e32-b73c-b86ef55d87ae'],35,,,,,,,,,,,,,,,,,England Women's,865,00:11:35.101,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53649b03-4f7f-417a-a396-cca54b18327c,344,,"[4.8, 34.3]",3835335,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mary Alexandra Earps,31538.0,Goalkeeper,17,England Women's,865,['375b8b78-157f-4318-9365-20bb87673cbc'],42,,,,,,,,,,,,,,,,,England Women's,865,00:11:42.877,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf2d1f34-080c-4fd3-9fbb-7d57508f76d0,347,,"[17.3, 42.8]",3835335,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Millie Bright,4642.0,Right Center Back,17,England Women's,865,['d08a2456-f73a-4700-87bb-fa593c4f98b3'],49,,,,,,,,,,,,,,,,,England Women's,865,00:11:49.162,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f5839c04-fa8f-4f73-91a0-1a3490519865,350,,"[34.1, 47.0]",3835335,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Keira Walsh,4658.0,Left Defensive Midfield,17,England Women's,865,['76445a8d-d7ca-4b5f-aea5-b3a952a31112'],50,,,,,,,,,,,,,,,,,England Women's,865,00:11:50.875,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e12574f-389e-4837-a8aa-a2cc49e1e740,353,,"[22.3, 42.1]",3835335,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Millie Bright,4642.0,Right Center Back,17,England Women's,865,['66efc652-44c1-40d0-b5f3-7142754fece7'],52,,,,,,,,,,,,,,,,,England Women's,865,00:11:52.271,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331e0c42-ec85-4891-9536-686c3d0a9fa7,356,,"[26.5, 32.4]",3835335,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leah Williamson,18999.0,Left Center Back,17,England Women's,865,['9b0c5bd8-2b61-4936-ac21-376510821576'],55,,,,,,,,,,,,,,,,,England Women's,865,00:11:55.143,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5529bd0a-fd2a-42a4-994a-c6a525d20368,364,,"[65.9, 57.8]",3835335,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Georgia Stanway,4643.0,Right Defensive Midfield,17,England Women's,865,['f1cbc12d-2425-4ba3-90bb-624224d5f3b4'],1,,,,,,,,,,,,,,,,,England Women's,865,00:12:01.824,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a91b668-77e8-401e-9de5-b1842e63659c,368,,"[105.2, 70.4]",3835335,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lauren Hemp,15555.0,Left Wing,17,England Women's,865,['d3fd7ae9-4ea3-49b7-8596-3c13f63f1bcc'],8,,,,,,,,,,,,,,,,,England Women's,865,00:12:08.286,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3138d082-7651-4e68-9783-2a0d9547e2fe,370,,"[54.2, 77.8]",3835335,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lauren Wade,45371.0,Right Wing,18,Northern Ireland,2457,['51ac6f98-3e92-4e59-b806-f1a8036c0320'],57,,,,,,,,,,,,,,,,,Northern Ireland,2457,00:12:57.887,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73f151e5-0c39-485e-a1a1-aab20167e3e3,373,,"[51.8, 70.0]",3835335,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Laura Rafferty,16394.0,Right Defensive Midfield,18,Northern Ireland,2457,['5ecfffee-7f5a-46dc-8e2f-48e92e0b0cd9'],59,,,,,,,,,,,,,,,,,Northern Ireland,2457,00:12:59.996,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73d491e4-5e73-47ad-87d6-13d0e52527b5,380,,"[57.7, 10.5]",3835335,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Keira Walsh,4658.0,Left Defensive Midfield,19,England Women's,865,['630abc03-8f98-4296-9e32-ad33a7773709'],2,,,,,,,,,,,,,,,,,England Women's,865,00:13:02.403,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15138e20-8f43-4641-93c1-24b57347323d,384,,"[36.6, 30.5]",3835335,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Millie Bright,4642.0,Right Center Back,19,England Women's,865,['165c1f4a-630e-4b22-99d9-e49359036c2d'],7,,,,,,,,,,,,,,,,,England Women's,865,00:13:07.250,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,1d6eb8f3-8638-4a2e-a700-97a45da58d6c,387,,"[80.0, 68.3]",3835335,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Georgia Stanway,4643.0,Right Defensive Midfield,19,England Women's,865,['62fb8c6a-c41b-4772-b53e-e9b53f5ba516'],11,,,,,,,,,,,,,,,,,England Women's,865,00:13:11.182,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ad494b9-5a66-4908-92fe-42ec78f21433,395,,"[104.5, 35.8]",3835335,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Lauren Wade,45371.0,Right Wing,20,Northern Ireland,2457,['1ba183cf-dcb2-45c8-8e4f-bd5c726fdd10'],18,,,,,,,,,,,,,,,,,Northern Ireland,2457,00:13:18.090,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b1b6c6f3-700f-467d-ad8f-eab095b10a8c,399,,"[27.5, 26.1]",3835335,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Leah Williamson,18999.0,Left Center Back,22,England Women's,865,['542687ba-bb47-4432-ae2e-e7d353211c48'],36,,,,,,,,,,,,,,,,,England Women's,865,00:13:36.232,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9016f68a-7bf0-446d-b341-de853285cd98,401,,"[53.0, 10.5]",3835335,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesca Kirby,4641.0,Center Attacking Midfield,23,England Women's,865,['5485ac69-c6d5-4b25-8598-0b13aad00f71'],39,,,,,,,,,,,,,,,,,England Women's,865,00:13:39.476,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8170c8c2-4aaf-46c0-8a51-b57c78e0b1a1,404,,"[48.7, 22.4]",3835335,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leah Williamson,18999.0,Left Center Back,24,England Women's,865,['c7575d19-99be-4121-b9f3-87cb4e9bdaf3'],43,,,,,,,,,,,,,,,,,England Women's,865,00:13:43.983,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,708d17d7-49e8-4e8b-8f19-1926d14e606b,407,,"[43.8, 38.3]",3835335,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Millie Bright,4642.0,Right Center Back,25,England Women's,865,['0f9993ea-36da-47c2-8698-87a14c2bad8d'],46,,,,,,,,,,,,,,,,,England Women's,865,00:13:46.245,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d47aca9-c4b6-4c03-ba7b-6f4bb5f41101,410,,"[55.4, 29.6]",3835335,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leah Williamson,18999.0,Left Center Back,26,England Women's,865,['d86aeb12-50ae-4d99-aa6a-8579f78636d3'],50,,,,,,,,,,,,,,,,,England Women's,865,00:13:50.482,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39ee662c-2e9b-4769-b35e-e3b99a8aa41f,413,,"[99.2, 8.1]",3835335,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lauren Hemp,15555.0,Left Wing,27,England Women's,865,['90e816fe-4998-49f1-8b77-3bf0f1da1114'],55,,,,,,,,,,,,,,,,,England Women's,865,00:13:55.749,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05a00b66-e999-4ad8-baa5-e10c92b31a82,419,,"[35.1, 76.6]",3835335,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lauren Wade,45371.0,Right Wing,28,Northern Ireland,2457,['8a3f808a-104f-4d12-a63f-55f80d6ec267'],59,,,,,,,,,,,,,,,,,Northern Ireland,2457,00:13:59.313,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a89077d-f538-4ec0-8925-c98606fde0a1,421,,"[35.7, 65.8]",3835335,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rebecca Mckenna,276292.0,Right Wing Back,28,Northern Ireland,2457,['fd2828e5-66b1-4f44-a89e-1efae1aa877d'],0,,,,,,,,,,,,,,,,,Northern Ireland,2457,00:14:00.647,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419053b4-3aa8-4730-a329-44740fe874a3,424,,"[19.8, 61.1]",3835335,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Julie Nelson,276298.0,Right Center Back,28,Northern Ireland,2457,['c5441856-4a03-4439-b3a1-2df2de5a373f'],3,,,,,,,,,,,,,,,,,Northern Ireland,2457,00:14:03.867,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8aaa553e-ef35-4dad-84c8-7c39e54b5c8f,427,,"[3.1, 41.2]",3835335,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jacqueline Burns,224848.0,Goalkeeper,28,Northern Ireland,2457,['e9156652-b6e7-45fd-b3e9-3f422e28a653'],8,,,,,,,,,,,,,,,,,Northern Ireland,2457,00:14:08.871,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3c558054-db15-492e-9618-e375e0f0c05f,436,,"[19.9, 28.9]",3835335,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sarah Cathryn Ann Robson,110841.0,Center Back,28,Northern Ireland,2457,['8abc55ea-0f95-48b5-8bd1-9b470555f1ca'],16,,,,,,,,,,,,,,,,,Northern Ireland,2457,00:14:16.201,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f4dd0f51-524c-4c8c-86cd-da63ae6d4b22,440,,"[55.8, 68.6]",3835335,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Millie Bright,4642.0,Right Center Back,29,England Women's,865,['8d2e3ba2-f775-4271-8611-be5d421440cc'],36,,,,,,,,,,,,,,,,,England Women's,865,00:14:36.007,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9aabf86d-efcf-4723-bfac-4d615ef66632,443,,"[53.6, 39.1]",3835335,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Leah Williamson,18999.0,Left Center Back,29,England Women's,865,['1e268b8e-4008-4fc3-9d29-099e9e4b5ed0'],39,,,,,,,,,,,,,,,,,England Women's,865,00:14:39.488,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ff42433-8650-4c5e-b475-0f7789c18f0b,446,,"[70.7, 25.3]",3835335,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francesca Kirby,4641.0,Center Attacking Midfield,29,England Women's,865,['ed2e378e-5227-4683-b705-3f5dbb0c406f'],41,,,,,,,,,,,,,,,,,England Women's,865,00:14:41.503,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae7b27c8-00a3-4249-91e7-52f55febf767,449,,"[57.9, 10.0]",3835335,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rachel Daly,5058.0,Left Back,29,England Women's,865,['f5908dce-3d52-4761-a8ba-02190fead063'],43,,,,,,,,,,,,,,,,,England Women's,865,00:14:43.462,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117ea4b5-9d93-414b-a6e8-5803302c269e,452,,"[55.8, 29.5]",3835335,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Leah Williamson,18999.0,Left Center Back,29,England Women's,865,['7a57f31a-e7f4-4dbe-92da-2181547b0d09'],44,,,,,,,,,,,,,,,,,England Women's,865,00:14:44.950,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd8bbecc-fe9c-44d3-8844-546a5669b221,456,,"[74.8, 32.9]",3835335,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ellen White,10180.0,Center Forward,29,England Women's,865,"['046bcb91-3c67-4ae0-a6e6-8380da3266ea', 'a0c1e4e7-b7dd-4bcf-9559-692a91377111']",50,,,,,,,,,,,,,,,,,England Women's,865,00:14:50.914,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0122877-adbb-4275-8a48-af60a21e164c,459,,"[67.3, 40.3]",3835335,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Keira Walsh,4658.0,Left Defensive Midfield,29,England Women's,865,['f0f1df7f-6e16-41e9-9065-ab5aff3dd90d'],51,,,,,,,,,,,,,,,,,England Women's,865,00:14:51.824,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1af42ab5-f23d-4dc1-a1ac-c6b2b2fca97c,462,,"[97.5, 71.3]",3835335,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bethany Mead,15619.0,Right Wing,29,England Women's,865,['98fcd515-dfac-4181-97bb-691a6f0b249e'],55,,,,,,,,,,,,,,,,,England Women's,865,00:14:55.175,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e25f9ab8-01c5-4cb8-801e-18893e0401b7,466,,"[110.4, 57.7]",3835335,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Georgia Stanway,4643.0,Right Defensive Midfield,29,England Women's,865,['970c45ce-b01a-4c93-97db-ea132bcb4a81'],58,,,,,,,,,,,,,,,,,England Women's,865,00:14:58.235,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,92e13289-1e8d-4779-a96d-4a477f5cd08d,473,,"[118.0, 56.2]",3835335,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Georgia Stanway,4643.0,Right Defensive Midfield,29,England Women's,865,['ed28e565-2f1b-4b2a-8ecf-c4ae2f41302d'],1,,,,,,,,,,,,,,,,,England Women's,865,00:15:01.287,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1603f816-6c38-407c-ba03-19ea1844b3d4,479,,"[115.2, 39.6]",3835335,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Bethany Mead,15619.0,Right Wing,30,England Women's,865,['1bce4356-dfe9-4e33-a4bf-2bf10f0b4d97'],48,,,,,,,,,,,,,,,,,England Women's,865,00:15:48.589,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5c68742-9633-471a-81dd-2d4882a8f1c6,505,,"[55.7, 71.5]",3835335,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Rebecca Mckenna,276292.0,Right Wing Back,32,England Women's,865,['0c071241-4559-46c7-9c02-b1e09e6f6821'],22,,,,,,,,,,,,,,,,,Northern Ireland,2457,00:17:22.919,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aa097df3-628a-4dbd-9776-8ae5063f9a61,509,,"[20.6, 25.0]",3835335,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Leah Williamson,18999.0,Left Center Back,32,England Women's,865,['73a4bf3d-078b-4ebc-b81e-60358e600eab'],28,,,,,,,,,,,,,,,,,England Women's,865,00:17:28.492,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,012ac45a-4950-4232-89b9-798742fc646e,512,,"[29.3, 35.2]",3835335,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Millie Bright,4642.0,Right Center Back,32,England Women's,865,['73f4bd35-baee-456e-97b3-73bd2a8bf538'],32,,,,,,,,,,,,,,,,,England Women's,865,00:17:32.179,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59ced028-708d-4112-8ca4-ab06059041c5,515,,"[30.7, 22.9]",3835335,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Leah Williamson,18999.0,Left Center Back,32,England Women's,865,['aaa77b2f-8455-4ed9-9746-76bdec972448'],35,,,,,,,,,,,,,,,,,England Women's,865,00:17:35.282,Ball Receipt*,
