50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[76.7, 3.5]",,,,,,,,,,,,,2.192233,,,,,,,,,,,,9bb3d811-a2eb-41ce-9978-2feeea829060,1323,,"[72.5, 2.1]",3845506,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rachel Daly,5058.0,Left Back,75,England Women's,865,"['42e8def7-04e0-464a-867d-e6bf530b9547', '8fb1c99f-a7c5-4f7b-813b-4141802101c5']",14,,,,,,,,,,,,,,,,,,England Women's,865,00:38:14.109,Carry,
,,,,"[85.8, 7.1]",,,,,,,,,,,,,1.29759,,,,,,,,,,,,83e8f96c-644d-47e6-acb9-1c07cfc633fa,1327,,"[86.6, 6.9]",3845506,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lauren Hemp,15555.0,Left Midfield,75,England Women's,865,"['bea659b2-987c-428a-a169-a26d3c0b925f', 'f9f38214-4c54-4be2-93e0-088584fa485c', 'fc6fff63-4a2c-4200-93c9-6ad2d9f8eb59']",17,,,,,,,,,,,,,,,,,,England Women's,865,00:38:17.433,Carry,True
,,,,"[61.7, 13.8]",,,,,,,,,,,,,3.837447,,,,,,,,,,,,15dca180-f554-492f-b617-9d1c03974c2c,1332,,"[62.3, 5.1]",3845506,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Leah Williamson,18999.0,Left Center Back,76,England Women's,865,"['4897a01a-798e-4ead-9191-cbbcbba1e457', 'f87d9295-e9a4-4f79-a894-d2354a045f62']",27,,,,,,,,,,,,,,,,,,England Women's,865,00:38:27.676,Carry,
,,,,"[93.6, 47.6]",,,,,,,,,,,,,1.93703,,,,,,,,,,,,b7dd99fd-463f-467a-8410-258bdd41f8a5,1337,,"[92.4, 44.7]",3845506,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Georgia Stanway,4643.0,Right Center Midfield,76,England Women's,865,"['7434efdb-d9de-47eb-acaa-8f497541bde6', '8bce7688-0a70-4f74-93a6-8117d943f423']",34,,,,,,,,,,,,,,,,,,England Women's,865,00:38:34.306,Carry,
,,,,"[65.1, 20.2]",,,,,,,,,,,,,0.23414,,,,,,,,,,,,3b1fb7c2-93dd-4daa-96bb-d44021d421f7,1354,,"[65.1, 20.2]",3845506,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Georgia Stanway,4643.0,Right Center Midfield,79,Sweden Women's,858,"['5a4a79d4-c060-464d-8ee9-ecf80969b02a', 'e09ab0e6-a592-41ce-9df0-50e79f389069']",54,,,,,,,,,,,,,,,,,,England Women's,865,00:39:54.661,Carry,
,,,,"[46.0, 52.9]",,,,,,,,,,,,,1.021666,,,,,,,,,,,,dbc3dd89-43d2-4050-8f01-346f115a15d7,1357,,"[39.4, 49.6]",3845506,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Center Back,79,Sweden Women's,858,"['6196e48f-3420-4a52-b42f-0ac37cf37881', 'b417d0b5-2459-43ca-a50b-a40794f70d7f']",56,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:39:56.514,Carry,
,,,,"[5.0, 26.0]",,,,,,,,,,,,,1.108817,,,,,,,,,,,,0d44d645-f277-4806-b684-f80fd619e9be,1362,,"[3.6, 24.4]",3845506,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mary Alexandra Earps,31538.0,Goalkeeper,80,England Women's,865,"['160bdd58-d0f7-44c3-930b-527a1819fd70', '71e4ae1f-f617-4d1d-8402-da79dd8dc757', 'c7014df6-98d5-4046-8863-f4f0f1e7e0dc']",3,,,,,,,,,,,,,,,,,,England Women's,865,00:40:03.618,Carry,True
,,,,"[10.6, 45.1]",,,,,,,,,,,,,0.09901,,,,,,,,,,,,6eee4833-43a4-4f14-b08e-6cfe4b123a2b,1367,,"[10.4, 44.5]",3845506,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Millie Bright,4642.0,Right Center Back,80,England Women's,865,"['27c642ce-5fde-446b-a16b-46b41b29db6f', '505ee97f-3e22-4ea6-a2fe-86a32d28fbe0', 'ccde0810-2860-44d2-a8cb-17f494b2e9af']",6,,,,,,,,,,,,,,,,,,England Women's,865,00:40:06.132,Carry,True
,,,,"[20.9, 15.4]",,,,,,,,,,,,,2.487428,,,,,,,,,,,,8fe7bd9c-5293-451f-ab19-a37b2b67bef2,1375,,"[21.5, 11.8]",3845506,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Keira Walsh,4658.0,Center Defensive Midfield,82,England Women's,865,"['7ceb234f-845b-4b4d-9c4a-1456d5abb0e5', 'a8a9f70c-8ac9-4b0e-9f25-f4bfa1b9a0af']",17,,,,,,,,,,,,,,,,,,England Women's,865,00:40:17.136,Carry,
,,,,"[28.5, 25.4]",,,,,,,,,,,,,0.08,,,,,,,,,,,,7c4b853f-165d-441a-8cca-554f6f85fb00,1379,,"[25.5, 20.4]",3845506,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Georgia Stanway,4643.0,Right Center Midfield,82,England Women's,865,"['73e175ae-c16c-4ba3-9d1c-57d79345945a', 'a25fdf0f-0c48-4c2a-bc73-4b250b91b544', 'e07472f0-b055-4ead-b9c6-6da11fb7486d']",20,,,,,,,,,,,,,,,,,,England Women's,865,00:40:20.410,Carry,True
,,,,"[29.9, 29.8]",,,,,,,,,,,,,4.622686,,,,,,,,,,,,bdb1a30f-0068-477b-8ce1-ee83d88913c2,1382,,"[12.0, 23.8]",3845506,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leah Williamson,18999.0,Left Center Back,82,England Women's,865,"['2dbe5599-d7e5-4d70-999c-7345fd929ddb', '7f5b7181-a1ef-4943-b182-3cb8b8372158']",21,,,,,,,,,,,,,,,,,,England Women's,865,00:40:21.694,Carry,
,,,,"[58.4, 25.6]",,,,,,,,,,,,,0.04,,,,,,,,,,,,8233ec51-f79a-49fe-a6a8-85f5c3ed6c6e,1386,,"[57.0, 25.8]",3845506,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ellen White,10180.0,Center Forward,82,England Women's,865,"['26276902-6bc6-41fa-abcd-d91f35cdb512', '7312093c-dcf5-46a5-989a-43f1b837e14e', 'e9cf9e18-a760-4b98-abc9-1085230dabef']",27,,,,,,,,,,,,,,,,,,England Women's,865,00:40:27.590,Carry,True
,,,,"[81.5, 29.6]",,,,,,,,,,,,,3.640103,,,,,,,,,,,,8a072e19-98db-4da0-a1ff-942871d63420,1389,,"[60.0, 16.0]",3845506,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesca Kirby,4641.0,Left Center Midfield,82,England Women's,865,"['4d3eca39-d485-45d8-8b6b-016dda59594a', 'f1aedad7-0ad1-4549-8cb5-b4d611f84c57']",28,,,,,,,,,,,,,,,,,,England Women's,865,00:40:28.126,Carry,
,,,,"[96.6, 55.6]",,,,,,,,,,,,,1.535302,,,,,,,,,,,,f0118b33-7a86-4ede-a336-da11c11a8b7b,1392,,"[95.2, 52.1]",3845506,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bethany Mead,15619.0,Right Midfield,82,England Women's,865,"['0f33e7fe-11c2-4eec-9d5e-5b8091138fa7', '7056226d-fed8-4fb6-a55e-bb2acd405030']",33,,,,,,,,,,,,,,,,,,England Women's,865,00:40:33.199,Carry,
,,,,"[113.9, 56.2]",,,,,,,,,,,,,2.36726,,,,,,,,,,,,018aa645-b90f-4d1c-9764-ba985ae0bf6a,1395,,"[110.1, 48.9]",3845506,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ellen White,10180.0,Center Forward,82,England Women's,865,"['6e5ebf8f-5865-45e0-be4c-6e63655896b6', 'c59b3b13-3e86-4a29-aa81-96094a926d20', 'cd0dac42-195d-40bb-a410-c48c8da28730']",35,,,,,,,,,,,,,,,,,,England Women's,865,00:40:35.853,Carry,True
,,,,"[69.1, 5.5]",,,,,,,,,,,,,0.584602,,,,,,,,,,,,9d9033d0-0251-41ee-997e-d82371457ec9,1402,,"[69.5, 5.1]",3845506,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Hanna Erica Maria Glas,24693.0,Left Back,83,Sweden Women's,858,"['0805f690-2dd3-41d8-884d-d5e52f0bb624', '5e063ebd-cfcd-4353-a377-6569ee4b4808']",5,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:41:05.298,Carry,
,,,,"[91.4, 6.3]",,,,,,,,,,,,,1.47617,,,,,,,,,,,,3c4da13a-9ef0-4d24-841f-267d1b3a3f49,1405,,"[85.0, 4.7]",3845506,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Fridolina Rolfö,10215.0,Left Wing,83,Sweden Women's,858,"['11b40949-3659-4e53-8b4c-06610a1aaf37', 'ebd2625a-05a9-4710-b71b-74e8c5ff0f3d']",8,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:41:08.100,Carry,
,,,,"[89.6, 17.9]",,,,,,,,,,,,,1.058553,,,,,,,,,,,,806a81c1-f12a-46a9-950b-b9702dccf503,1408,,"[88.6, 22.1]",3845506,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Emma Stina Blackstenius,10229.0,Center Forward,83,Sweden Women's,858,"['35560668-dbe4-42f5-9291-45e5b8fa146c', '6a8ea580-f8f6-45ad-9d39-090ae1b05c8e', 'd325d0d0-ca02-4215-878a-ad8fe188ea83']",10,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:41:10.564,Carry,True
,,,,"[22.9, 64.6]",,,,,,,,,,,,,3.439378,,,,,,,,,,,,913534f4-3f28-46e0-9f83-74a70fe7a500,1412,,"[30.5, 62.2]",3845506,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Millie Bright,4642.0,Right Center Back,83,Sweden Women's,858,"['15c89e7e-3143-41fe-947d-187ab84d6a23', 'b8734846-bd97-4cba-aad5-ea8d50d6f505']",11,,,,,,,,,,,,,,,,,,England Women's,865,00:41:11.622,Carry,
,,,,"[14.2, 56.8]",,,,,,,,,,,,,0.909254,,,,,,,,,,,,d3bf91be-1be4-49c8-ada4-1aeb47989cd8,1415,,"[13.6, 52.7]",3845506,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lucy Bronze,10178.0,Right Back,83,Sweden Women's,858,"['9936d7fb-e4b8-4c5d-ab6e-d56a6f8c6610', 'cbd7ca6d-f2e8-46ac-85bc-5d1cd18189e8', 'fff29b3c-f584-4658-8cc7-8a3da2d419bc']",16,,,,,,,,,,,,,,,,,,England Women's,865,00:41:16.079,Carry,True
,,,,"[77.5, 10.0]",,,,,,,,,,,,,0.969731,,,,,,,,,,,,b2864fa1-0f14-4629-bb14-f55f35f038b3,1420,,"[77.5, 10.0]",3845506,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Hanna Erica Maria Glas,24693.0,Left Back,83,Sweden Women's,858,"['acc8feca-fa90-4c4d-bc8a-015d2b4b4fe3', 'bb9cb9b3-3a4a-4b61-ae04-ccd85896bc39']",19,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:41:19.793,Carry,
,,,,"[95.4, 8.7]",,,,,,,,,,,,,1.428457,,,,,,,,,,,,15752eac-e5a5-4f6e-a61b-68d7256e53f0,1423,,"[89.0, 6.6]",3845506,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Fridolina Rolfö,10215.0,Left Wing,83,Sweden Women's,858,"['3c27688c-a5aa-458c-86c3-b37f1d04522e', '7eb86590-e07e-4edd-baf9-55bbcd889104', 'b1fa5d66-9ac8-49f1-9760-234376698b31']",22,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:41:22.013,Carry,True
,,,,"[4.8, 41.7]",,,,,,,,,,,,,17.854002,,,,,,,,,,,,7d83bb6c-6e7c-463b-bede-590be0feaeec,1430,,"[3.2, 36.5]",3845506,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mary Alexandra Earps,31538.0,Goalkeeper,84,England Women's,865,"['97501b6a-5142-420d-a83a-4c8fc2b368eb', 'dd3dd48e-cfc3-47fc-a44a-068a26b13692']",26,,,,,,,,,,,,,,,,,,England Women's,865,00:41:26.915,Carry,
,,,,"[29.5, 30.4]",,,,,,,,,,,,,1.817736,,,,,,,,,,,,17ed1329-8316-49fa-866f-9b587e820846,1433,,"[29.5, 30.4]",3845506,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leah Williamson,18999.0,Left Center Back,84,England Women's,865,"['0feba616-7460-49e4-880c-98a807b1cf47', '33355a24-36a9-4f7c-905e-cd6e65326f16']",45,,,,,,,,,,,,,,,,,,England Women's,865,00:41:45.785,Carry,
,,,,"[40.6, 43.3]",,,,,,,,,,,,,1.659957,,,,,,,,,,,,f8f6e5a6-c6be-4a74-b2ca-37559decf044,1436,,"[33.3, 41.1]",3845506,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Georgia Stanway,4643.0,Right Center Midfield,84,England Women's,865,"['5ad8985c-174c-400d-9804-20c51ef658e8', '7000d43d-9bf3-422c-91c0-6e179a66f6ca']",48,,,,,,,,,,,,,,,,,,England Women's,865,00:41:48.876,Carry,
,,,,"[89.4, 22.4]",,,,,,,,,,,,,7.745467,,,,,,,,,,,,9ec5e3c4-b2a5-49a3-9ee5-2945cff6b3c8,1439,,"[74.1, 5.3]",3845506,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lauren Hemp,15555.0,Left Midfield,84,England Women's,865,"['5af615a8-1119-416e-9b47-4b23c4428485', 'ef0186c5-26bb-49d3-b58b-f5a0a53be05c', 'f36cf954-b454-4935-a5fe-cb4fe9f35188']",52,,,,,,,,,,,,,,,,,,England Women's,865,00:41:52.717,Carry,True
,,,,"[88.0, 16.8]",,,,,,,,,,,,,1.369288,,,,,,,,,,,,288fc8b8-677f-410b-8bef-5e31acf82e8e,1444,,"[88.0, 17.0]",3845506,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesca Kirby,4641.0,Left Center Midfield,84,England Women's,865,"['07767b9f-8c7b-45a6-b26d-ea23422d2725', 'd647c620-11fd-4c66-a253-737927a30452']",1,,,,,,,,,,,,,,,,,,England Women's,865,00:42:01.087,Carry,
,,,,"[77.7, 21.4]",,,,,,,,,,,,,1.020277,,,,,,,,,,,,0293d5fc-e798-4c18-ba2c-6525ed2fe131,1447,,"[77.9, 21.6]",3845506,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Keira Walsh,4658.0,Center Defensive Midfield,84,England Women's,865,"['0b2b5bc3-90cf-4906-9fbe-95d97235d223', '3e533a1e-1570-44fe-bd22-1e953d172faa']",3,,,,,,,,,,,,,,,,,,England Women's,865,00:42:03.456,Carry,
,,,,"[59.2, 25.8]",,,,,,,,,,,,,2.062022,,,,,,,,,,,,93bac6ad-8d83-46b7-bd66-29fe62280d4f,1450,,"[55.4, 23.8]",3845506,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leah Williamson,18999.0,Left Center Back,84,England Women's,865,"['84dee24e-c168-4b43-b4e1-3ada98bf80d6', 'c4d22326-3a06-4a1b-beb8-ee05d4c732b4']",6,,,,,,,,,,,,,,,,,,England Women's,865,00:42:06.218,Carry,
,,,,"[64.3, 11.2]",,,,,,,,,,,,,2.319105,,,,,,,,,,,,919f6461-83c7-41cb-b6aa-85e3621c990b,1453,,"[66.9, 5.7]",3845506,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rachel Daly,5058.0,Left Back,84,England Women's,865,"['444ac66d-897e-4916-b451-1e83e97b94bc', 'c5e592dd-a3d2-4754-a0a0-1580bfe5efe3']",9,,,,,,,,,,,,,,,,,,England Women's,865,00:42:09.668,Carry,
,,,,"[54.0, 23.6]",,,,,,,,,,,,,1.397283,,,,,,,,,,,,0b20874c-117f-4684-b426-06eca43e50f5,1456,,"[54.2, 22.4]",3845506,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leah Williamson,18999.0,Left Center Back,84,England Women's,865,"['15cd1261-8d88-4ad1-8c8b-bea2839ee5d2', '1e9ff1a1-d79b-4caf-a4c3-ea900fc941e3', 'eedf7a6a-be72-441f-9b0d-f746ea046740']",13,,,,,,,,,,,,,,,,,,England Women's,865,00:42:13.292,Carry,True
,,,,"[42.8, 54.2]",,,,,,,,,,,,,1.51308,,,,,,,,,,,,f0607f42-41b1-43a9-8923-732cb32489cf,1460,,"[43.4, 51.3]",3845506,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Millie Bright,4642.0,Right Center Back,84,England Women's,865,"['692b3754-edf9-4c93-9512-67f9d74c787c', 'a17cc792-51b6-4b1a-96f5-b8241bfbc4bc']",16,,,,,,,,,,,,,,,,,,England Women's,865,00:42:16.590,Carry,
,,,,"[11.6, 43.3]",,,,,,,,,,,,,1.889902,,,,,,,,,,,,a5847f72-0078-45b2-9930-9752f67cf0da,1463,,"[15.3, 44.3]",3845506,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mary Alexandra Earps,31538.0,Goalkeeper,84,England Women's,865,"['2638586a-2360-4518-ac37-c7e5f0cad5fe', 'ebf1b94a-4551-4db8-8601-b51f46ed9f89']",19,,,,,,,,,,,,,,,,,,England Women's,865,00:42:19.761,Carry,
,,,,"[41.2, 22.4]",,,,,,,,,,,,,5.471144,,,,,,,,,,,,6f77f94a-4753-4c35-a4fe-2e1f36c54d66,1466,,"[25.9, 27.2]",3845506,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leah Williamson,18999.0,Left Center Back,84,England Women's,865,"['1202aa99-8e82-43ea-b3e6-58fefca6da49', '93c14a73-aa5b-4f87-a1c4-80fee7822a74']",22,,,,,,,,,,,,,,,,,,England Women's,865,00:42:22.990,Carry,
,,,,"[46.8, 6.1]",,,,,,,,,,,,,3.837495,,,,,,,,,,,,dcc7bd51-68f0-4cbf-a4a1-3089362f20e2,1469,,"[45.6, 5.9]",3845506,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rachel Daly,5058.0,Left Back,84,England Women's,865,"['73f84029-b876-4c65-93dc-d5469f0da56d', 'c00478c1-11cb-4afb-84ee-822d6e3e4479']",30,,,,,,,,,,,,,,,,,,England Women's,865,00:42:30.028,Carry,
,,,,"[36.5, 19.8]",,,,,,,,,,,,,1.996442,,,,,,,,,,,,5eb6b941-3baa-4d06-98d0-cedd8e32dbb7,1472,,"[35.1, 16.8]",3845506,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leah Williamson,18999.0,Left Center Back,84,England Women's,865,"['14174956-d820-4d81-b69f-d2582ed04564', 'b58221b5-ead8-4b90-8bd1-3cef6cee92d3']",35,,,,,,,,,,,,,,,,,,England Women's,865,00:42:35.677,Carry,
,,,,"[45.4, 32.5]",,,,,,,,,,,,,0.136754,,,,,,,,,,,,9d6a7af7-acee-497c-9dc5-e13bf41011fd,1475,,"[45.4, 32.5]",3845506,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Georgia Stanway,4643.0,Right Center Midfield,84,England Women's,865,"['0ab58fb0-b992-441e-81fa-809f9a811178', '440acb55-f43c-4da6-bd04-ddac80c1af9d']",38,,,,,,,,,,,,,,,,,,England Women's,865,00:42:38.794,Carry,
,,,,"[39.0, 23.8]",,,,,,,,,,,,,2.359579,,,,,,,,,,,,e4011191-0ec5-4765-9178-04670f65d2d7,1478,,"[39.0, 23.8]",3845506,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leah Williamson,18999.0,Left Center Back,84,England Women's,865,"['379bb114-4482-4e9e-a716-adae702a82e4', 'e43ccfcf-984e-4f40-b970-5268debbcda7']",40,,,,,,,,,,,,,,,,,,England Women's,865,00:42:40.072,Carry,
,,,,"[68.3, 67.7]",,,,,,,,,,,,,3.389605,,,,,,,,,,,,352fc90d-a9d3-47ae-9996-cc7d4b21d2da,1482,,"[68.7, 67.9]",3845506,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eva Sofia Jakobsson,13881.0,Right Wing,85,Sweden Women's,858,"['5b4435a6-9673-4a7e-86d6-952431094c15', 'e0749c34-738c-4d4b-ad3c-6d10286dbfb9']",46,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:42:46.270,Carry,
,,,,"[100.2, 71.5]",,,,,,,,,,,,,4.74417,,,,,,,,,,,,0a6df509-bcb4-4d29-af41-d69f6ec93d93,1485,,"[95.6, 71.3]",3845506,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kosovare Asllani,10220.0,Center Attacking Midfield,85,Sweden Women's,858,"['1625ca55-daac-425c-8613-9588787a9679', '72a7bc1c-8f96-4d41-8c79-bb71976ff83b', 'ed54ef28-9e30-4ccc-97ba-550f2108a897']",52,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:42:52.120,Carry,True
,,,,"[12.2, 12.8]",,,,,,,,,,,,,2.496991,,,,,,,,,,,,d28c159b-025f-4a91-ab59-9e9f424180d9,1490,,"[12.2, 12.2]",3845506,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rachel Daly,5058.0,Left Back,86,England Women's,865,"['487c54f8-dedf-4b8b-82b2-2d07f2d6c4c6', 'a58b6e94-782f-4258-8a29-fc07bb9b7552']",57,,,,,,,,,,,,,,,,,,England Women's,865,00:42:57.559,Carry,
,,,,"[19.7, 24.6]",,,,,,,,,,,,,1.1618,,,,,,,,,,,,a71b6ff3-72ac-46a8-a906-cabd47cdc070,1493,,"[19.7, 24.6]",3845506,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Keira Walsh,4658.0,Center Defensive Midfield,86,England Women's,865,"['408864ca-cb04-4148-a297-f515c0b60183', '60eeb05a-3b12-4030-bab9-94148a53d196', '86fc893b-269c-453d-85d2-c63bcd00dfe9']",0,,,,,,,,,,,,,,,,,,England Women's,865,00:43:00.954,Carry,True
,,,,"[23.5, 1.9]",,,,,,,,,,,,,2.850607,,,,,,,,,,,,cd0a2161-3ec8-48de-bed7-54cc6fe6892d,1497,,"[20.5, 5.5]",3845506,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rachel Daly,5058.0,Left Back,86,England Women's,865,"['c70c9c25-2e74-4add-b7e6-6628d51fefeb', 'c76a9c2b-f03a-4fed-842e-d210ef710d91']",2,,,,,,,,,,,,,,,,,,England Women's,865,00:43:02.999,Carry,
,,,,"[11.4, 12.4]",,,,,,,,,,,,,1.599563,,,,,,,,,,,,0c85787a-05c6-4585-86e6-e9d8cb6cb382,1500,,"[11.8, 20.4]",3845506,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leah Williamson,18999.0,Left Center Back,86,England Women's,865,"['81e076b7-232b-4aa5-9833-b5f1eda9bcea', 'a08c5c76-d95d-4b1a-9b8f-aa15d8b9db9b']",7,,,,,,,,,,,,,,,,,,England Women's,865,00:43:07.273,Carry,
,,,,"[41.6, 7.8]",,,,,,,,,,,,,2.453755,,,,,,,,,,,,8f9f2077-1bce-4beb-9415-f42a119c65c7,1503,,"[30.7, 8.8]",3845506,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesca Kirby,4641.0,Left Center Midfield,86,England Women's,865,"['a0ba02e1-8d14-4a67-94ca-8c6f492b96b1', 'f484983f-c45e-457d-9778-f68fb4221b46']",11,,,,,,,,,,,,,,,,,,England Women's,865,00:43:11.077,Carry,
,,,,"[39.0, 17.6]",,,,,,,,,,,,,1.656595,,,,,,,,,,,,5895b561-0cc6-46ce-ad27-12f7ddf6bdd5,1506,,"[39.0, 16.4]",3845506,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Keira Walsh,4658.0,Center Defensive Midfield,86,England Women's,865,"['64a23f89-99d6-4cb7-8952-4c20fb9a86a5', '9a08f710-241d-4d37-957b-16e8ae6ee1d4']",14,,,,,,,,,,,,,,,,,,England Women's,865,00:43:14.945,Carry,
,,,,"[56.6, 72.0]",,,,,,,,,,,,,2.305476,,,,,,,,,,,,ccdcf62c-c897-4b15-aec4-19f68be80e9b,1509,,"[57.0, 72.2]",3845506,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucy Bronze,10178.0,Right Back,86,England Women's,865,"['5a82ceb0-70d4-4b50-8bd0-eb8a2e7aeff2', '97e23ac4-b535-49dd-a208-4d01e3dce963']",19,,,,,,,,,,,,,,,,,,England Women's,865,00:43:19.297,Carry,
,,,,"[75.3, 58.8]",,,,,,,,,,,,,0.022781001,,,,,,,,,,,,5e4d6ee5-72d7-4621-b7e4-ab5dd9f6674b,1513,,"[75.3, 57.8]",3845506,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Georgia Stanway,4643.0,Right Center Midfield,86,England Women's,865,"['0d1ddb86-4fe9-48e2-b42c-231d94ba00e2', '65faf157-e875-4693-aa98-f0e5acd5a888', 'ba6c32f1-1381-4bc3-b000-a9460909b1f4', 'f1fa568d-8cde-43ec-94f9-3d7a4506b8b5']",23,,,,,,,,,,,,,,,,,,England Women's,865,00:43:23.133,Carry,True
,,,,"[74.9, 59.4]",,,,,,,,,,,,,0.057218,,,,,,,,,,,,e8e01ba0-afb5-4103-9eea-d545460f9da6,1516,,"[75.3, 58.8]",3845506,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Georgia Stanway,4643.0,Right Center Midfield,86,England Women's,865,"['0d1ddb86-4fe9-48e2-b42c-231d94ba00e2', '329d87f7-826f-4787-a2f2-6436fb6e0228', 'ba6c32f1-1381-4bc3-b000-a9460909b1f4', 'f1fa568d-8cde-43ec-94f9-3d7a4506b8b5']",23,,,,,,,,,,,,,,,,,,England Women's,865,00:43:23.156,Carry,True
,,,,"[95.8, 68.6]",,,,,,,,,,,,,2.024816,,,,,,,,,,,,52aac31e-7293-4616-bc8f-e58f92efeac0,1519,,"[84.1, 68.2]",3845506,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bethany Mead,15619.0,Right Midfield,86,England Women's,865,"['04f27de9-8551-482f-bed8-8f6ae07de782', '43bc3cf7-df80-4bf8-8f61-9daa9a226f8b']",24,,,,,,,,,,,,,,,,,,England Women's,865,00:43:24.014,Carry,
