50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a506492-e1cf-4465-a4f6-5273997251cc,988,,"[85.7, 44.9]",3835326,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Elena Dhont,257837.0,Right Wing,57,Belgium Women's,854,['8ca434af-351a-41fe-b26a-91918b88957d'],23,,,,,,,,,,,,,,,,,Belgium Women's,854,00:26:23.825,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,067fcd21-5d48-4b3e-8f4b-19d98a4a14c0,990,,"[49.1, 38.9]",3835326,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sara Björk Gunnarsdóttir,10139.0,Left Center Midfield,57,Belgium Women's,854,['83e4e8ca-d946-457a-9580-acb61beac887'],24,,,,,,,,,,,,,,,,,Iceland Women's,862,00:26:24.984,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e88b30f6-c618-425e-979c-ea2cc2e3b04f,994,,"[53.0, 43.4]",3835326,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dagný Brynjarsdóttir,10124.0,Center Defensive Midfield,57,Belgium Women's,854,['1ed26254-d132-4590-b735-8a109a8f3fe4'],26,,,,,,,,,,,,,,,,,Iceland Women's,862,00:26:26.816,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21442a6d-1a57-43f6-9e99-e6382310af33,1002,,"[95.7, 37.3]",3835326,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Janice Cayman,10100.0,Left Wing,57,Belgium Women's,854,['cdbb95ae-ee43-4dc3-b979-1962982bf4a9'],31,,,,,,,,,,,,,,,,,Belgium Women's,854,00:26:31.305,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80e040f8-f398-4e30-9596-5c4bc73f240d,1006,,"[48.0, 78.1]",3835326,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Karólína Lea Vilhjálmsdóttir,32460.0,Right Wing,57,Belgium Women's,854,['019be60a-f59d-476a-a832-541337cca2b0'],36,,,,,,,,,,,,,,,,,Iceland Women's,862,00:26:36.310,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7ff96ec9-a233-42ef-b95a-ef8e4e333a42,1008,,"[74.7, 7.9]",3835326,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tessa Wullaert,10099.0,Center Forward,58,Belgium Women's,854,['f8a24375-c60e-43aa-a8b2-0c7148db037e'],41,,,,,,,,,,,,,,,,,Belgium Women's,854,00:26:41.449,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88870281-cd8d-4803-9de1-aa47cadff409,1011,,"[69.6, 20.0]",3835326,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Justine Vanhaevermaet,63308.0,Right Defensive Midfield,58,Belgium Women's,854,['71fdc92e-47c1-4eb2-8844-46199494748a'],44,,,,,,,,,,,,,,,,,Belgium Women's,854,00:26:44.670,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d23a832e-e3b2-4dee-ad95-61a5bfd01666,1014,,"[47.9, 36.8]",3835326,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sari Kees,276906.0,Right Center Back,58,Belgium Women's,854,['e4c5ab2e-9897-47f8-89ba-fd8ecc97d220'],47,,,,,,,,,,,,,,,,,Belgium Women's,854,00:26:47.455,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d351061f-5f71-48d8-8bbe-4fdc0b223389,1017,,"[66.8, 74.6]",3835326,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jody Vangheluwe,276908.0,Right Back,58,Belgium Women's,854,['dc3ca442-7b5e-4d93-a41e-e106c055a94f'],51,,,,,,,,,,,,,,,,,Belgium Women's,854,00:26:51.545,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef669980-3962-42ca-a93b-c52c63d0d4de,1020,,"[55.6, 59.8]",3835326,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sari Kees,276906.0,Right Center Back,58,Belgium Women's,854,['a56af32c-0d3b-4db4-a123-4a0ec0587036'],53,,,,,,,,,,,,,,,,,Belgium Women's,854,00:26:53.264,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe630573-83b7-4f4f-8158-2007e65ef9ed,1023,,"[81.2, 72.4]",3835326,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Elena Dhont,257837.0,Right Wing,58,Belgium Women's,854,['dfc8a088-1f8b-433d-a780-cf45642405c8'],57,,,,,,,,,,,,,,,,,Belgium Women's,854,00:26:57.566,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf8d9243-93c7-4d13-9294-cf26a4b2ac89,1030,,"[45.6, 24.4]",3835326,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Guðrún Arnardóttir,225394.0,Left Center Back,60,Iceland Women's,862,['23169f27-2adc-4781-adf4-5b557d7e381f'],23,,,,,,,,,,,,,,,,,Iceland Women's,862,00:27:23.480,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7de44094-7651-4fd1-a15a-80f44a36a083,1033,,"[48.4, 59.2]",3835326,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Glódís Perla Viggósdóttir,10119.0,Right Center Back,60,Iceland Women's,862,['4fa2a2d8-3a2a-42ea-985e-cde87db233f3'],25,,,,,,,,,,,,,,,,,Iceland Women's,862,00:27:25.845,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82623089-571f-479f-8ea8-0a3f2b482db5,1036,,"[50.5, 40.3]",3835326,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Guðrún Arnardóttir,225394.0,Left Center Back,60,Iceland Women's,862,['a3a24704-cfdf-45b4-a4ca-539f54dae938'],32,,,,,,,,,,,,,,,,,Iceland Women's,862,00:27:32.446,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95f2e79f-a5b6-4b01-9fa1-7f7d9a2e9666,1040,,"[80.7, 34.5]",3835326,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Berglind Björg Þorvaldsdóttir,10244.0,Center Forward,60,Iceland Women's,862,"['49d8d576-aadf-46b8-827b-536d8a56280b', 'f0e628bb-bba1-4ad6-a619-f3b8fe902a30']",36,,,,,,,,,,,,,,,,,Iceland Women's,862,00:27:36.935,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a9dc6069-cccb-4c73-a492-c117d93b3f3f,1042,,"[81.4, 50.9]",3835326,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gunnhildur Yrsa Jónsdóttir,4975.0,Right Center Midfield,60,Iceland Women's,862,['95dc3795-aa17-4635-8bc2-834e73da64fe'],38,,,,,,,,,,,,,,,,,Iceland Women's,862,00:27:38.865,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1b34a49-2898-4248-aa80-d785c9728d92,1044,,"[52.1, 39.9]",3835326,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tinne De Caigny,10103.0,Center Attacking Midfield,61,Belgium Women's,854,['a113586f-9ee6-437f-a268-8596830ba577'],40,,,,,,,,,,,,,,,,,Belgium Women's,854,00:27:40.106,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f40e727d-59c0-4add-a4e9-652647a4b2cf,1048,,"[51.1, 22.3]",3835326,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Justine Vanhaevermaet,63308.0,Right Defensive Midfield,61,Belgium Women's,854,['999c8547-ac33-4fcb-9a68-68f522a3d7a0'],49,,,,,,,,,,,,,,,,,Belgium Women's,854,00:27:49.002,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e4c5968-4682-426e-8151-fd7fa26387c9,1050,,"[38.3, 25.0]",3835326,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Laura De Neve,276897.0,Left Center Back,61,Belgium Women's,854,['b4711f50-e688-47bf-bc2e-6ee9b0fe63b8'],50,,,,,,,,,,,,,,,,,Belgium Women's,854,00:27:50.625,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9f7276bc-ec9e-4940-b6dd-ecb695d9e4dd,1052,,"[51.8, 31.6]",3835326,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tinne De Caigny,10103.0,Center Attacking Midfield,61,Belgium Women's,854,['ad16359e-dda0-453a-9edb-7209e71d778b'],52,,,,,,,,,,,,,,,,,Belgium Women's,854,00:27:52.295,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2b74758-2c6b-4a07-86b6-6afbdef94267,1055,,"[35.0, 41.9]",3835326,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sari Kees,276906.0,Right Center Back,61,Belgium Women's,854,['d3489fb3-8a8e-4ec9-81ff-0317294e18a5'],54,,,,,,,,,,,,,,,,,Belgium Women's,854,00:27:54.320,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90225610-8d2d-4f07-ba52-7e5a36c2f214,1058,,"[35.5, 26.1]",3835326,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Laura De Neve,276897.0,Left Center Back,61,Belgium Women's,854,['6315e490-c51f-4441-920a-0e6729639ad4'],56,,,,,,,,,,,,,,,,,Belgium Women's,854,00:27:56.955,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339b5874-28a8-433d-ad41-7a8153a2e18f,1062,,"[70.3, 31.6]",3835326,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tessa Wullaert,10099.0,Center Forward,61,Belgium Women's,854,['fb162f62-ba80-4ac0-ba86-31b6550f8aa9'],2,,,,,,,,,,,,,,,,,Belgium Women's,854,00:28:02.024,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8bb3a334-0636-4df2-bd9b-57714b6aaa38,1068,,"[100.3, 78.0]",3835326,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sveindís Jane Jónsdóttir,190348.0,Left Wing,61,Belgium Women's,854,"['9b8b4349-8d23-4df9-9cdf-eecefafa9142', 'dc3438b7-5a7b-452f-8c64-2767d67c27d0']",10,,,,,,,,,,,,,,,,,Iceland Women's,862,00:28:10.852,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003b7215-1178-4873-a8aa-847884e2fd43,1071,,"[20.1, 6.1]",3835326,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tessa Wullaert,10099.0,Center Forward,62,Belgium Women's,854,['24b559de-e78b-40bb-9de9-92bd8e6ba3d8'],35,,,,,,,,,,,,,,,,,Belgium Women's,854,00:28:35.875,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59d05ebf-0bab-42e9-a019-8098437de820,1073,,"[12.3, 2.5]",3835326,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Davina Philtjens,10105.0,Left Back,62,Belgium Women's,854,['56cd87b7-f68b-4792-9bb1-b9e438dfd665'],37,,,,,,,,,,,,,,,,,Belgium Women's,854,00:28:37.386,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed162873-cd82-445c-a887-cee9e87752f1,1077,,"[89.7, 71.6]",3835326,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dagný Brynjarsdóttir,10124.0,Center Defensive Midfield,63,Iceland Women's,862,['7f46b817-e5c8-4d14-a52e-b0e2efd2cb7a'],41,,,,,,,,,,,,,,,,,Iceland Women's,862,00:28:41.666,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c04c641-cca0-4ba1-8459-df1122f184aa,1081,,"[95.2, 58.1]",3835326,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Berglind Björg Þorvaldsdóttir,10244.0,Center Forward,63,Iceland Women's,862,"['39c4d509-cc03-4340-9af2-fb407ab907b8', '79f359a6-b0a6-4d86-b157-08c67b2a79fe']",44,,,,,,,,,,,,,,,,,Iceland Women's,862,00:28:44.309,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dd60eb21-3734-4c2c-b9ee-629af71cf73f,1085,,"[92.0, 30.9]",3835326,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sara Björk Gunnarsdóttir,10139.0,Left Center Midfield,63,Iceland Women's,862,['8d675da7-bc92-4560-953e-a64b989b69cf'],46,,,,,,,,,,,,,,,,,Iceland Women's,862,00:28:46.830,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47e6c75b-d9f9-4a20-afbb-acb983fc0804,1088,,"[96.2, 7.9]",3835326,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hallbera Guðný Gísladóttir,10120.0,Left Back,63,Iceland Women's,862,['0c3c1700-82cf-469c-af2d-dc1a8b493203'],50,,,,,,,,,,,,,,,,,Iceland Women's,862,00:28:50.219,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e6c07b4-1e9e-4188-bfa5-db6779d5bdd2,1093,,"[105.5, 44.3]",3835326,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gunnhildur Yrsa Jónsdóttir,4975.0,Right Center Midfield,63,Iceland Women's,862,['7c6b06ad-1f53-4b11-b616-bae3215e366c'],55,,,,,,,,,,,,,,,,,Iceland Women's,862,00:28:55.252,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484c6d1b-2cf4-4cd0-a725-58b8afe83869,1097,,"[104.5, 59.5]",3835326,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sveindís Jane Jónsdóttir,190348.0,Left Wing,63,Iceland Women's,862,['b6912ec6-32a3-4929-93e5-9d7b0c243ad4'],58,,,,,,,,,,,,,,,,,Iceland Women's,862,00:28:58.852,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f6281fe-3751-4493-96ae-dce06611cbef,1105,,"[74.7, 34.9]",3835326,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Tinne De Caigny,10103.0,Center Attacking Midfield,66,Belgium Women's,854,['b8db80e6-a360-454c-8799-190f3d6f1012'],43,,,,,,,,,,,,,,,,,Belgium Women's,854,00:32:43.830,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f7e7ea73-1688-44c7-b3f4-6974d8e31696,1107,,"[70.6, 23.4]",3835326,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Justine Vanhaevermaet,63308.0,Right Defensive Midfield,67,Belgium Women's,854,['57ba4edc-34d2-4d40-9f39-3eb6018ad584'],45,,,,,,,,,,,,,,,,,Belgium Women's,854,00:32:45.524,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196dc2f4-d6c1-46ff-94e1-0f6a46b373f9,1109,,"[46.5, 49.7]",3835326,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sari Kees,276906.0,Right Center Back,68,Belgium Women's,854,['559ae4c1-1c17-421f-a9c7-727452172344'],50,,,,,,,,,,,,,,,,,Belgium Women's,854,00:32:50.076,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed94a64b-68a7-43b3-9aa0-412dbd4d4787,1112,,"[65.5, 76.9]",3835326,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jody Vangheluwe,276908.0,Right Back,69,Belgium Women's,854,['ec1b756f-4e5b-41d7-a995-1b6d2f2548c8'],55,,,,,,,,,,,,,,,,,Belgium Women's,854,00:32:55.731,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b6b82cc-8746-4d1b-a11c-a98db5ae5226,1118,,"[55.6, 2.9]",3835326,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Karólína Lea Vilhjálmsdóttir,32460.0,Right Wing,70,Belgium Women's,854,['cf37f422-585c-4bd2-bb93-c172f49a360b'],2,,,,,,,,,,,,,,,,,Iceland Women's,862,00:33:02.287,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adb4080c-e08e-4b67-a6f9-cf4d7dfc687f,1120,,"[71.0, 76.3]",3835326,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Elena Dhont,257837.0,Right Wing,71,Belgium Women's,854,['88038a3e-d575-40ee-89aa-fbbc0d05610a'],3,,,,,,,,,,,,,,,,,Belgium Women's,854,00:33:03.545,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f463e147-88d6-45ef-850f-3a661a1bde6a,1123,,"[59.4, 4.8]",3835326,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Karólína Lea Vilhjálmsdóttir,32460.0,Right Wing,72,Iceland Women's,862,['24dfd816-a0a5-4fae-8bb0-81f8ab9797db'],17,,,,,,,,,,,,,,,,,Iceland Women's,862,00:33:17.129,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64ed6f01-c698-42cd-8435-56bf6e4afcfa,1129,,"[63.5, 76.3]",3835326,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Elena Dhont,257837.0,Right Wing,73,Belgium Women's,854,['75f41433-1bf5-44cc-b76f-2226fe11e0b9'],19,,,,,,,,,,,,,,,,,Belgium Women's,854,00:33:19.909,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e01589ad-56a5-4aec-afab-4fe44e1a6933,1132,,"[85.7, 73.2]",3835326,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tessa Wullaert,10099.0,Center Forward,73,Belgium Women's,854,['c3158f2b-8ff7-40e6-9288-81faf657cb8a'],23,,,,,,,,,,,,,,,,,Belgium Women's,854,00:33:23.113,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61ffe20a-f7c4-4b8f-9473-de478220f7f2,1136,,"[70.3, 42.3]",3835326,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Justine Vanhaevermaet,63308.0,Right Defensive Midfield,73,Belgium Women's,854,['738cfda1-fb13-441a-b167-e8c4977b45cf'],31,,,,,,,,,,,,,,,,,Belgium Women's,854,00:33:31.439,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b2d5609-e13c-45e6-a375-fdc6cb6be2e5,1139,,"[59.9, 28.8]",3835326,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Laura De Neve,276897.0,Left Center Back,73,Belgium Women's,854,['cf72ae2d-2522-49d7-a496-42f2efe1c9a2'],33,,,,,,,,,,,,,,,,,Belgium Women's,854,00:33:33.948,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c68a3699-40ed-457a-aaf3-085192d36f1d,1143,,"[67.8, 4.4]",3835326,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Davina Philtjens,10105.0,Left Back,73,Belgium Women's,854,['b00bb47d-5b47-44e8-ae15-62f5b6e204e9'],39,,,,,,,,,,,,,,,,,Belgium Women's,854,00:33:39.715,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e3034ff-a128-4c08-8d2b-12fb41128021,1146,,"[56.5, 25.5]",3835326,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Justine Vanhaevermaet,63308.0,Right Defensive Midfield,73,Belgium Women's,854,['826eda08-90a5-41ac-b4ff-2d20ba9622ca'],42,,,,,,,,,,,,,,,,,Belgium Women's,854,00:33:42.051,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4f57265-ef8f-4a93-ae88-391ccf07ab34,1149,,"[21.6, 31.2]",3835326,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicky Evrard,276896.0,Goalkeeper,73,Belgium Women's,854,['944a996a-323f-44b5-8318-cc570245be2c'],46,,,,,,,,,,,,,,,,,Belgium Women's,854,00:33:46.354,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a5b13912-6d7a-4b32-8314-a8577d31a392,1152,,"[35.7, 59.8]",3835326,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sari Kees,276906.0,Right Center Back,73,Belgium Women's,854,['108c6e36-2a7e-416c-a73f-cd5e1d805bdc'],49,,,,,,,,,,,,,,,,,Belgium Women's,854,00:33:49.995,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a6386360-8658-4711-af17-62f31e76c9d5,1155,,"[18.3, 40.8]",3835326,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicky Evrard,276896.0,Goalkeeper,73,Belgium Women's,854,['1caaa846-d07f-4697-886c-b65a08b8e5e7'],53,,,,,,,,,,,,,,,,,Belgium Women's,854,00:33:53.300,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6069fd10-2164-4a1b-8a1e-8729bde13dc4,1158,,"[33.5, 17.8]",3835326,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Laura De Neve,276897.0,Left Center Back,73,Belgium Women's,854,['d2fa0da2-add2-4d75-b708-e893756dac92'],56,,,,,,,,,,,,,,,,,Belgium Women's,854,00:33:56.429,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb938324-fdef-4cea-95cf-df6c567385a4,1161,,"[35.7, 51.9]",3835326,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sari Kees,276906.0,Right Center Back,73,Belgium Women's,854,['e27f4f79-4369-412a-9b84-88779c2cf706'],1,,,,,,,,,,,,,,,,,Belgium Women's,854,00:34:01.179,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0887b421-4bae-4b9c-8187-de6e86c57574,1165,,"[55.6, 46.0]",3835326,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Justine Vanhaevermaet,63308.0,Right Defensive Midfield,73,Belgium Women's,854,['29e16fc2-f6a9-4840-8b90-0211e6c33336'],3,,,,,,,,,,,,,,,,,Belgium Women's,854,00:34:03.827,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631ee17a-6663-4d96-a6fa-64dd70c08402,1169,,"[70.0, 18.4]",3835326,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Karólína Lea Vilhjálmsdóttir,32460.0,Right Wing,74,Iceland Women's,862,['1b6b2397-045c-4917-b15d-e7727f306960'],6,,,,,,,,,,,,,,,,,Iceland Women's,862,00:34:06.456,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad28e34c-7336-4cef-894f-618a25e4ebdc,1179,,"[110.7, 58.8]",3835326,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Sveindís Jane Jónsdóttir,190348.0,Left Wing,75,Iceland Women's,862,['1bc753a1-1828-45e9-97aa-8c94c730e8ed'],5,,,,,,,,,,,,,,,,,Iceland Women's,862,00:35:05.805,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f7375c6e-3d5b-4b96-ba3e-cb011483068b,1182,,"[110.5, 75.2]",3835326,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Karólína Lea Vilhjálmsdóttir,32460.0,Right Wing,75,Iceland Women's,862,['66699e9f-87f2-4aa7-bb79-aa741f69cc97'],7,,,,,,,,,,,,,,,,,Iceland Women's,862,00:35:07.298,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d4d259d-13cd-4c1a-bcf3-5d079be9aff8,1185,,"[112.3, 39.9]",3835326,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Dagný Brynjarsdóttir,10124.0,Center Defensive Midfield,75,Iceland Women's,862,['a31ac5a1-49e1-4503-bc52-82286a7deeb4'],10,,,,,,,,,,,,,,,,,Iceland Women's,862,00:35:10.148,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4405a52d-c267-4e5c-847b-8efdd7e15afa,1193,,"[5.8, 55.0]",3835326,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sari Kees,276906.0,Right Center Back,76,Belgium Women's,854,['4fc936be-a1d2-487b-894d-a021030950b1'],33,,,,,,,,,,,,,,,,,Belgium Women's,854,00:35:33.123,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2db366c9-3cf6-4ee4-86a8-adb81b358629,1195,,"[3.9, 39.5]",3835326,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Nicky Evrard,276896.0,Goalkeeper,76,Belgium Women's,854,['2b7f6ee2-89e3-4e0e-82d3-659dd0e95406'],35,,,,,,,,,,,,,,,,,Belgium Women's,854,00:35:35.268,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cde5585f-9cd9-40cf-89eb-40048fef03ac,1197,,"[7.5, 20.2]",3835326,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Laura De Neve,276897.0,Left Center Back,76,Belgium Women's,854,['c732994d-c494-4d52-ba7b-c5768bc5de49'],36,,,,,,,,,,,,,,,,,Belgium Women's,854,00:35:36.962,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04183e93-307b-42f2-92f3-259cc06b8d69,1202,,"[34.8, 24.1]",3835326,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Julie Biesmans,10095.0,Left Defensive Midfield,76,Belgium Women's,854,"['60f03945-7069-4512-b868-f39a7e95ae5e', 'c055bec7-58c4-4ca2-95d0-4440e06b6d8c']",39,,,,,,,,,,,,,,,,,Belgium Women's,854,00:35:39.324,Ball Receipt*,True
