ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,"[54.6, 13.4]",,,,,,,,,,,,0.211441,,,,,,,,,,24cea1ce-5de8-482d-b0fb-f987be531965,823,,,"[53.4, 11.9]",3835319,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Laura Feiersinger,10242.0,Left Center Midfield,39,Austria Women's,859,"['0fc1a806-ee50-4953-8a66-ea1f61170a49', 'a59ad4b0-b7bf-4e97-b8e4-b48051d248b5']",26,,,,,,,,,,,,,,,,,Austria Women's,859,00:22:26.817,Carry,
,,"[49.3, 18.0]",,,,,,,,,,,,1.369885,,,,,,,,,,1bf0a9db-c226-42ce-bf20-cba2491a7633,826,,,"[50.6, 12.9]",3835319,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Verena Hanshaw,10248.0,Left Back,39,Austria Women's,859,"['5aea283b-4724-42d3-b236-77db04bfe9f4', '7acdb199-bf87-49cd-a3a3-cd590c50ec18', 'e6217db4-c83a-4a4c-a9d7-728b67224713']",27,,,,,,,,,,,,,,,,,Austria Women's,859,00:22:27.731,Carry,True
,,"[53.4, 35.5]",,,,,,,,,,,,0.82127,,,,,,,,,,03bc8a05-b414-49aa-bef8-d63565329d53,830,,,"[54.4, 36.6]",3835319,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sarah Zadrazil,10236.0,Right Center Midfield,39,Austria Women's,859,"['2fa4999e-3b7f-4e10-bb7a-03d88919472c', '6d291df0-9a21-4334-af7d-1f43b2fe7fda']",29,,,,,,,,,,,,,,,,,Austria Women's,859,00:22:29.821,Carry,
,,"[27.9, 55.3]",,,,,,,,,,,,2.154935,,,,,,,,,,0b2bbaaf-0633-4582-bb37-29e40aefcb4d,833,,,"[33.8, 53.8]",3835319,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carina Wenninger,10241.0,Right Center Back,39,Austria Women's,859,"['784238f1-3a29-4aba-8cfb-4a2a6e199d23', 'b826b5a2-a1e8-4859-9618-8fb84f1d191b']",32,,,,,,,,,,,,,,,,,Austria Women's,859,00:22:32.281,Carry,
,,"[13.0, 43.8]",,,,,,,,,,,,1.235741,,,,,,,,,,cd6b1ff3-8c11-40e5-9c9b-32e47acbcf90,836,,,"[13.0, 41.8]",3835319,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuela Zinsberger,10237.0,Goalkeeper,39,Austria Women's,859,"['982da6b4-58e3-42d9-ad50-8e51d44a79f7', 'a72c7b68-a0ef-457c-b7e1-fd801fa662fc', 'f9990c27-1bda-4a1e-a217-06f1313c3a27']",36,,,,,,,,,,,,,,,,,Austria Women's,859,00:22:36.128,Carry,True
,,"[25.7, 42.2]",,,,,,,,,,,,3.653887,,,,,,,,,,1edf6617-62e9-4174-a576-84661eb1f112,843,,,"[22.3, 35.5]",3835319,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mary Alexandra Earps,31538.0,Goalkeeper,40,England Women's,865,"['11ee222a-d887-4ab7-9230-de60325ba905', '38486ac7-c904-45db-80d3-07ab0cf9418e']",56,,,,,,,,,,,,,,,,,England Women's,865,00:22:56.008,Carry,
,,"[34.1, 19.9]",,,,,,,,,,,,1.067535,,,,,,,,,,8ec7f108-5ba0-41b5-8d43-0301e41c096d,846,,,"[33.5, 19.1]",3835319,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Leah Williamson,18999.0,Left Center Back,40,England Women's,865,"['bb2f4fea-be0a-45c8-9869-8d5c773b653d', 'e21ad661-9109-4b59-af13-ce23dded4aac']",1,,,,,,,,,,,,,,,,,England Women's,865,00:23:01.323,Carry,
,,"[52.1, 58.7]",,,,,,,,,,,,2.586446,,,,,,,,,,ac537036-35fe-40ce-9348-79d1ae2b580a,849,,,"[40.4, 50.5]",3835319,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Millie Bright,4642.0,Right Center Back,40,England Women's,865,"['8043ddb3-2156-4d69-90ae-1a4c7fb99cdc', 'bb587dbb-05ed-465e-aa22-b30cf10a06ab']",4,,,,,,,,,,,,,,,,,England Women's,865,00:23:04.992,Carry,
,,"[2.6, 25.1]",,,,,,,,,,,,2.144803,,,,,,,,,,3d263067-26ec-4ec0-bd46-6afdc7c415a4,862,,,"[9.9, 25.1]",3835319,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Laura Feiersinger,10242.0,Left Center Midfield,42,England Women's,865,"['03480489-9e8e-4d6f-a47c-48292752b308', '0c9a1c8d-8ee0-48b9-b2a1-6e2c52def44f', '770b5e50-4182-49c1-84d0-ea2e231678f4']",37,,,,,,,,,,,,,,,,,Austria Women's,859,00:23:37.615,Carry,True
,,"[104.0, 76.0]",,,,,,,,,,,,2.140733,,,,,,,,,,7080edce-b7be-4a96-ab87-d64be24a901c,868,,,"[105.0, 68.7]",3835319,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Georgia Stanway,4643.0,Right Defensive Midfield,43,England Women's,865,"['222a0998-31b9-4676-aa51-6426fae422e2', '3c342414-f7fc-419c-9f33-e7ca81648a88', 'efee151b-0002-456b-9415-118ac7eba09a', 'fe71a1a3-9d2f-4fc2-a163-a55869a78841']",57,,,,,,,,,,,,,,,,,England Women's,865,00:23:57.223,Carry,True
,,"[61.9, 65.9]",,,,,,,,,,,,1.587108,,,,,,,,,,51149c00-3a76-46d1-a7dc-1b42ff33fe46,874,,,"[64.5, 69.7]",3835319,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Millie Bright,4642.0,Right Center Back,44,England Women's,865,"['31b21328-b2d4-41cd-b06c-2e842371f1c1', '60d4d6e7-e6a4-4f5f-ab7e-12c4a314afcf']",9,,,,,,,,,,,,,,,,,England Women's,865,00:24:09.458,Carry,
,,"[68.0, 31.1]",,,,,,,,,,,,2.131637,,,,,,,,,,093b7d58-9283-497e-ad56-f01ab9a8bad6,877,,,"[62.7, 39.1]",3835319,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Leah Williamson,18999.0,Left Center Back,44,England Women's,865,"['c32999d7-33f9-429f-bebe-0860f5b29504', 'd9b4258a-d103-407c-acf6-bf613fb46eaa']",12,,,,,,,,,,,,,,,,,England Women's,865,00:24:12.664,Carry,
,,"[82.0, 7.3]",,,,,,,,,,,,2.559758,,,,,,,,,,79dc9936-f362-4df8-8c7d-c43b40cb32d9,880,,,"[76.1, 5.8]",3835319,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rachel Daly,5058.0,Left Back,44,England Women's,865,"['28fc6a7e-ba74-4d73-983a-f32b6fe12974', '725e9f7c-e200-456f-bbcc-ee90052bc00f']",16,,,,,,,,,,,,,,,,,England Women's,865,00:24:16.679,Carry,
,,"[65.2, 20.2]",,,,,,,,,,,,1.315918,,,,,,,,,,3acf356a-070c-447a-8d41-65387bd100f2,883,,,"[65.2, 17.2]",3835319,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Leah Williamson,18999.0,Left Center Back,44,England Women's,865,"['8c70a307-ce66-43f3-9ae4-a1304ec23466', 'edb70e8b-4dd1-4d35-bee5-6519f52d2ebb']",21,,,,,,,,,,,,,,,,,England Women's,865,00:24:21.409,Carry,
,,"[63.7, 55.5]",,,,,,,,,,,,3.014137,,,,,,,,,,1cf6c7e6-5f4c-4d7e-a168-4ddf1f094bb7,886,,,"[61.9, 43.5]",3835319,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Millie Bright,4642.0,Right Center Back,44,England Women's,865,"['310a2e27-7dfc-473a-a098-6e5a389d7060', 'b9057c43-168b-4acb-8c5d-d2999938eaad']",24,,,,,,,,,,,,,,,,,England Women's,865,00:24:24.510,Carry,
,,"[69.8, 50.2]",,,,,,,,,,,,2.361163,,,,,,,,,,2d0c6d26-a7c5-4776-b5e7-35681d1749c0,889,,,"[73.6, 44.6]",3835319,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Keira Walsh,4658.0,Left Defensive Midfield,44,England Women's,865,"['646640c6-2611-4745-91bc-703ea9655123', 'fda3147d-76c3-4413-9df7-45df22b5f1d2']",28,,,,,,,,,,,,,,,,,England Women's,865,00:24:28.738,Carry,
,,"[57.1, 59.8]",,,,,,,,,,,,3.167083,,,,,,,,,,49a95d94-5bff-4907-99d0-1ba9fe270a06,892,,,"[55.5, 58.3]",3835319,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Millie Bright,4642.0,Right Center Back,44,England Women's,865,"['51ebc6d7-2b7b-47e1-8559-c7ecfc062b4d', 'f8886811-b258-4cdc-98bc-3c73d61adc5b']",32,,,,,,,,,,,,,,,,,England Women's,865,00:24:32.510,Carry,
,,"[113.0, 67.2]",,,,,,,,,,,,1.038114,,,,,,,,,,b6d8dd59-405f-4a33-b702-8def66005b3b,898,,,"[113.2, 68.2]",3835319,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bethany Mead,15619.0,Right Wing,44,England Women's,865,"['02c8ec2b-0fd3-419b-a348-31b05aa653d5', '234a87aa-1445-4250-8d49-69b946ee836e']",41,,,,,,,,,,,,,,,,,England Women's,865,00:24:41.577,Carry,
,,"[112.0, 62.9]",,,,,,,,,,,,0.293518,,,,,,,,,,586b6455-4ec8-4613-81bc-93e1926acfee,901,,,"[112.0, 62.9]",3835319,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lucy Bronze,10178.0,Right Back,44,England Women's,865,"['6f57f27b-9efa-42ee-9511-f5aed2e021f4', 'bc0a2f5d-ba76-4ffb-84ff-ddaa79592d99']",43,,,,,,,,,,,,,,,,,England Women's,865,00:24:43.312,Carry,
,,"[70.5, 24.3]",,,,,,,,,,,,1.485755,,,,,,,,,,a91c62b4-7558-4137-88fe-94807f2e7e05,910,,,"[75.9, 24.3]",3835319,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lauren Hemp,15555.0,Left Wing,46,England Women's,865,"['7ca614bf-025c-4d71-b0ce-efa8e63c2fe1', 'ffec24fd-9b8f-43b9-a19f-5b9a0c3e6487']",10,,,,,,,,,,,,,,,,,England Women's,865,00:25:10.537,Carry,
,,"[56.3, 18.9]",,,,,,,,,,,,0.681609,,,,,,,,,,8b699058-bd52-4e6a-af6d-9a0c29212ded,913,,,"[59.7, 18.9]",3835319,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rachel Daly,5058.0,Left Back,46,England Women's,865,"['19df4f2a-bce4-453e-880d-7483d9dd0f55', 'f20ae3bb-3abe-4d41-9bd7-8b7843fdd06a']",13,,,,,,,,,,,,,,,,,England Women's,865,00:25:13.004,Carry,
,,"[46.9, 26.9]",,,,,,,,,,,,1.527994,,,,,,,,,,39ffd192-6bd3-4213-9034-5fc27ddc4171,916,,,"[43.3, 25.1]",3835319,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leah Williamson,18999.0,Left Center Back,46,England Women's,865,"['ad515023-abed-4165-a02a-9d1d18a10a82', 'd9e09147-3a2f-4cc8-8f63-946d5e384b77']",15,,,,,,,,,,,,,,,,,England Women's,865,00:25:15.497,Carry,
,,"[81.0, 7.0]",,,,,,,,,,,,1.124756,,,,,,,,,,043fa9c2-297b-4ed3-babe-ab7661580f80,919,,,"[79.2, 4.5]",3835319,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lauren Hemp,15555.0,Left Wing,46,England Women's,865,"['946dee09-6bcd-45a3-b42c-47e43e2e872e', 'e9d5a0d1-c4fc-4a6a-b98d-9c1bc7314a9b']",19,,,,,,,,,,,,,,,,,England Women's,865,00:25:19.320,Carry,
,,"[107.6, 7.8]",,,,,,,,,,,,0.693387,,,,,,,,,,45fc9c35-3849-4eb5-a50f-d0ede04d81d1,922,,,"[100.6, 8.8]",3835319,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesca Kirby,4641.0,Center Attacking Midfield,46,England Women's,865,"['4042571b-38c0-4944-aa57-22a39a0abaad', '4823c5f0-5854-4637-a391-0622ce82a4cd']",23,,,,,,,,,,,,,,,,,England Women's,865,00:25:23.700,Carry,
,,"[114.4, 13.1]",,,,,,,,,,,,0.282094,,,,,,,,,,004070d7-8ab4-4321-a4d5-de4114100462,926,,,"[113.2, 13.4]",3835319,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lauren Hemp,15555.0,Left Wing,46,England Women's,865,"['2c21762c-8c8d-4d30-95a4-7f548f64457c', '7b1ee2a5-df71-470f-b1fc-2787ffed4642', '9b5cfd03-e52e-422d-a660-8483c4f24969']",25,,,,,,,,,,,,,,,,,England Women's,865,00:25:25.813,Carry,True
,,"[24.9, 73.6]",,,,,,,,,,,,0.38367,,,,,,,,,,fa0c1bbc-5e6c-45b6-a84e-af88ad26bff9,936,,,"[25.9, 74.9]",3835319,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Laura Wienroither,46973.0,Right Back,47,Austria Women's,859,"['34d5cc16-2fb0-4755-813d-51e0210119b8', '77a879d0-777c-4115-a2ce-c4312d2e3b62', '96139211-3cc2-4a07-80a9-c0d28b8dbbc5']",58,,,,,,,,,,,,,,,,,Austria Women's,859,00:25:58.099,Carry,True
,,"[50.6, 74.3]",,,,,,,,,,,,3.446392,,,,,,,,,,c5a9cd95-dc80-479d-8d89-a7ae847f0f2b,943,,,"[51.8, 73.8]",3835319,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nicole Billa,10233.0,Center Forward,48,Austria Women's,859,"['5c60af6f-3797-4892-95a5-5afcbdbb687e', '97dbfd29-54e8-4e3a-b541-2ab7287d095e', 'ea4f34e8-fb5d-4f5c-a2fe-bd8c3b65737a', 'f2bc1e22-8c2b-49a9-ad25-737d03487c1d']",16,,,,,,,,,,,,,,,,,Austria Women's,859,00:26:16.310,Carry,True
,,"[45.0, 75.1]",,,,,,,,,,,,0.131013,,,,,,,,,,c752a21a-6096-47b9-a28b-9e6d5e7005f2,947,,,"[45.0, 76.1]",3835319,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Laura Wienroither,46973.0,Right Back,48,Austria Women's,859,"['6c1cabcf-ef33-48be-8504-2e4d0cdd0627', 'ef20410c-fcb5-437f-80be-140d41a489b9']",20,,,,,,,,,,,,,,,,,Austria Women's,859,00:26:20.470,Carry,
,,"[49.3, 70.0]",,,,,,,,,,,,1.120686,,,,,,,,,,13df2891-094b-4c15-bc88-1da56da55b53,950,,,"[48.3, 71.5]",3835319,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nicole Billa,10233.0,Center Forward,48,Austria Women's,859,"['5eabc0fe-5af3-4444-9622-914c3b35c911', 'a5616a15-454d-4518-90b7-92de9afd27f3']",21,,,,,,,,,,,,,,,,,Austria Women's,859,00:26:21.045,Carry,
,,"[49.6, 60.6]",,,,,,,,,,,,2.714872,,,,,,,,,,88c84c82-622c-4412-ac3f-143a6911e973,953,,,"[54.9, 66.7]",3835319,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sarah Zadrazil,10236.0,Right Center Midfield,48,Austria Women's,859,"['af0ee29e-9543-47c2-b002-51580e03041a', 'f1de210a-c05d-41f6-826f-4918edeeee2c']",23,,,,,,,,,,,,,,,,,Austria Women's,859,00:26:23.097,Carry,
,,"[34.4, 40.7]",,,,,,,,,,,,1.481702,,,,,,,,,,5f67d742-755e-4a94-a224-713eae9f99fa,956,,,"[35.7, 40.2]",3835319,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Viktoria Schnaderbeck,10235.0,Left Center Back,48,Austria Women's,859,"['89b2d424-2dc3-49e5-b389-92c464fb1911', 'f73c840e-12a8-4257-902e-6a1eafc16ee1']",28,,,,,,,,,,,,,,,,,Austria Women's,859,00:26:28.085,Carry,
,,"[15.1, 44.4]",,,,,,,,,,,,0.188698,,,,,,,,,,7cac0370-be63-453a-9bb6-0b8ce81f98e7,959,,,"[15.1, 44.4]",3835319,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Manuela Zinsberger,10237.0,Goalkeeper,48,Austria Women's,859,"['0bf1c4c4-b68d-4ede-a2fb-b318aa49a53a', '76cd41ff-b467-4e9f-b2c9-c8f032455acd']",31,,,,,,,,,,,,,,,,,Austria Women's,859,00:26:31.402,Carry,
,,"[27.3, 65.4]",,,,,,,,,,,,1.644008,,,,,,,,,,8df4ad08-0b78-4865-a7e9-85655ff769e0,962,,,"[23.7, 64.3]",3835319,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carina Wenninger,10241.0,Right Center Back,48,Austria Women's,859,"['2c5e0bbe-78b6-40ca-82c6-2a963c77922f', 'cbd816ce-7663-416c-a959-9319bfda72e8']",33,,,,,,,,,,,,,,,,,Austria Women's,859,00:26:33.380,Carry,
,,"[49.6, 62.7]",,,,,,,,,,,,2.211408,,,,,,,,,,65e184a8-1649-4318-b7e7-4793a6250fb1,965,,,"[43.5, 60.9]",3835319,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sarah Zadrazil,10236.0,Right Center Midfield,48,Austria Women's,859,"['967c3787-5136-43f2-89d2-473809112f48', 'a5392de9-39d0-4aad-9f3f-000b643d32d4']",35,,,,,,,,,,,,,,,,,Austria Women's,859,00:26:35.887,Carry,
,,"[56.6, 66.2]",,,,,,,,,,,,0.809896,,,,,,,,,,54efc2a3-1ac4-4545-8b09-86ee0e17b572,968,,,"[59.7, 65.7]",3835319,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Barbara Dunst,43046.0,Right Wing,48,Austria Women's,859,"['b223469a-0f4f-4c2c-8afa-7156d0b051d8', 'fa637059-688f-4979-a46a-113df32ce6ed']",38,,,,,,,,,,,,,,,,,Austria Women's,859,00:26:38.884,Carry,
,,"[66.3, 75.9]",,,,,,,,,,,,0.952724,,,,,,,,,,9d7a4426-40e7-4146-8279-8e8da089be04,971,,,"[66.0, 76.3]",3835319,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Laura Wienroither,46973.0,Right Back,48,Austria Women's,859,"['51dfd4ab-4aee-4bee-9d59-8a230f93e613', 'ed864705-6578-479d-bdc5-d66d7cdba043']",40,,,,,,,,,,,,,,,,,Austria Women's,859,00:26:40.517,Carry,
,,"[25.1, 9.1]",,,,,,,,,,,,0.824743,,,,,,,,,,82142246-3e6f-4345-bb29-86cda86d5492,975,,,"[28.1, 7.3]",3835319,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leah Williamson,18999.0,Left Center Back,49,England Women's,865,"['4723bca7-1c40-45b6-a4ae-55cb3a893bbb', '8c3b44ce-073b-4d9a-b7c0-780d278d6b6f', 'c1b9d8b1-900b-4c4f-ad98-6bc8d4e65677']",43,,,,,,,,,,,,,,,,,England Women's,865,00:26:43.614,Carry,True
,,"[6.4, 26.5]",,,,,,,,,,,,0.81729,,,,,,,,,,00ed596b-754d-4a48-9189-4acfec762256,979,,,"[5.3, 23.8]",3835319,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mary Alexandra Earps,31538.0,Goalkeeper,49,England Women's,865,"['40953333-258e-4d50-8e4a-23259b1d5553', '4f6d1779-4779-420d-894a-4cedcc67f715', '8fad6d6e-fe50-4a0d-9b83-c82dfe1c72cf']",46,,,,,,,,,,,,,,,,,England Women's,865,00:26:46.753,Carry,True
,,"[88.8, 27.6]",,,,,,,,,,,,7.314831,,,,,,,,,,35332141-b786-476d-9eec-fd3048c4139c,987,,,"[49.9, 53.7]",3835319,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucy Bronze,10178.0,Right Back,49,England Women's,865,"['610b60e7-678b-44a5-bbf7-8578c6a938ed', 'c9def621-d879-40d6-8efb-930f5e7b01ba', 'fd4ea4b6-3ca3-44a5-a924-0d1687fa3df2']",50,,,,,,,,,,,,,,,,,England Women's,865,00:26:50.599,Carry,True
,,"[104.8, 20.5]",,,,,,,,,,,,1.216207,,,,,,,,,,5059ffba-d23d-4df3-a05b-701efe37fea4,991,,,"[101.0, 13.4]",3835319,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lauren Hemp,15555.0,Left Wing,49,England Women's,865,"['4fd2727e-cf47-46f1-9132-39251dae28b1', '59e43f93-acee-4d18-bf03-3a7a62c6c393', 'af50c46d-0d7e-4878-aab6-fe8364748fd9']",59,,,,,,,,,,,,,,,,,England Women's,865,00:26:59.769,Carry,True
,,"[39.7, 65.7]",,,,,,,,,,,,4.615566,,,,,,,,,,b57d174c-0ad2-4ee2-934e-f0ad37619f9c,995,,,"[15.3, 59.6]",3835319,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Laura Wienroither,46973.0,Right Back,50,Austria Women's,859,"['13395eb2-7cd2-4db2-9eae-fe3d7ff95702', '2a58d6c3-3380-4dc0-a526-ca1f20f6c1ce']",0,,,,,,,,,,,,,,,,,Austria Women's,859,00:27:00.985,Carry,
,,"[50.3, 59.9]",,,,,,,,,,,,1.667446,,,,,,,,,,1991ac7c-48da-4bf4-961c-f20b329e793f,998,,,"[46.3, 61.4]",3835319,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Barbara Dunst,43046.0,Right Wing,50,Austria Women's,859,"['015c3b15-a37d-413b-a123-521fabc14520', 'c2e7ef65-87f8-4364-99eb-de92d7955fc7']",6,,,,,,,,,,,,,,,,,Austria Women's,859,00:27:06.647,Carry,
,,"[56.6, 68.8]",,,,,,,,,,,,0.735313,,,,,,,,,,4c32fc77-9a0c-4f04-a15f-645008c74b4c,1001,,,"[56.2, 68.8]",3835319,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Laura Wienroither,46973.0,Right Back,50,Austria Women's,859,"['895e9847-13c8-439d-a5a4-d498e1d48ead', 'c86bb8b1-15c5-4dd2-aa10-d83cdfecc5b5']",9,,,,,,,,,,,,,,,,,Austria Women's,859,00:27:09.270,Carry,
,,"[49.0, 67.2]",,,,,,,,,,,,0.943664,,,,,,,,,,a9842cd9-269e-4bbb-aec5-8ee6815b682a,1004,,,"[49.0, 69.5]",3835319,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Barbara Dunst,43046.0,Right Wing,50,Austria Women's,859,"['302a927f-bc68-4342-8826-d55ca8e0da05', '8aee1c5b-d16c-4e22-b09e-0eebf5388567']",10,,,,,,,,,,,,,,,,,Austria Women's,859,00:27:10.955,Carry,
,,"[49.8, 61.4]",,,,,,,,,,,,0.838075,,,,,,,,,,e847f0f5-2e05-468b-8a64-e4cfdb496117,1007,,,"[49.8, 61.9]",3835319,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sarah Zadrazil,10236.0,Right Center Midfield,50,Austria Women's,859,"['8fe0e4d0-0c37-473d-9f4f-c590beba41c0', 'da3e196b-4300-461d-b7bb-3504f21f7609']",12,,,,,,,,,,,,,,,,,Austria Women's,859,00:27:12.737,Carry,
,,"[48.0, 70.0]",,,,,,,,,,,,0.774325,,,,,,,,,,9407b50c-f6ed-4b3f-9b69-df281d09df42,1010,,,"[48.3, 71.3]",3835319,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Barbara Dunst,43046.0,Right Wing,50,Austria Women's,859,"['7950503d-ac8c-48e9-8164-4807b915faee', 'd22d2ea9-bde9-4a07-aa2c-e6f7480fc553']",14,,,,,,,,,,,,,,,,,Austria Women's,859,00:27:14.227,Carry,
,,"[45.0, 63.2]",,,,,,,,,,,,4.09608,,,,,,,,,,6ed55a8c-afe2-49ac-b19a-3668f05a331a,1013,,,"[36.9, 66.7]",3835319,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carina Wenninger,10241.0,Right Center Back,50,Austria Women's,859,"['658a3425-1f43-4abd-a364-ea72eac52ec1', 'dae6266f-6a87-42ea-a14d-f5c9be798e25', 'e47c8a0b-e832-4ca1-ba87-d2cd20908ec7']",16,,,,,,,,,,,,,,,,,Austria Women's,859,00:27:16.257,Carry,True
,,"[50.8, 66.2]",,,,,,,,,,,,0.042723,,,,,,,,,,f3cd04c2-f0c0-4c6c-83cb-71730efda526,1018,,,"[51.1, 67.5]",3835319,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sarah Zadrazil,10236.0,Right Center Midfield,50,Austria Women's,859,"['0fc4760a-81df-469f-8994-49d4c8310bf8', '341f652e-473f-4510-9dec-5a5295fa45cb']",21,,,,,,,,,,,,,,,,,Austria Women's,859,00:27:21.072,Carry,
,,"[32.5, 62.7]",,,,,,,,,,,,0.045951,,,,,,,,,,b910774f-9863-4e03-a65e-3183e7770d9d,1021,,,"[35.3, 63.2]",3835319,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carina Wenninger,10241.0,Right Center Back,50,Austria Women's,859,"['22ea9f97-6bb6-4f08-a8ef-22057e2473bd', 'a786d376-7599-4bf3-9775-ad62c17ecef6']",23,,,,,,,,,,,,,,,,,Austria Women's,859,00:27:23.928,Carry,
,,"[11.9, 46.4]",,,,,,,,,,,,0.318869,,,,,,,,,,4576bee7-0229-4ac5-b9f3-2cc8e26a9139,1024,,,"[9.7, 45.4]",3835319,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuela Zinsberger,10237.0,Goalkeeper,50,Austria Women's,859,"['12636ba7-1a18-47b4-b550-783f4b9644f2', '22ebf972-7329-42c0-a0a2-799186d54c53', 'b01f3248-4be5-4fb7-b418-6e151b242f84']",26,,,,,,,,,,,,,,,,,Austria Women's,859,00:27:26.293,Carry,True
,,"[43.2, 21.3]",,,,,,,,,,,,8.059067,,,,,,,,,,fe6cf1ab-4ea7-4fe8-8d37-2e25575f29d5,1028,,,"[18.5, 29.2]",3835319,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Viktoria Schnaderbeck,10235.0,Left Center Back,50,Austria Women's,859,"['a82bb687-ba3e-48ae-a68f-3f4aecb4aea2', 'e9027920-3867-4353-8b81-bb61dc92a015']",28,,,,,,,,,,,,,,,,,Austria Women's,859,00:27:28.560,Carry,
