50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff9140f3-13a3-4816-8db6-464184da61a7,2029,,"[101.7, 72.2]",3835323,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Catarina Amado,62905.0,Right Back,104,Portugal Women's,864,['c43ce86a-5bfd-4350-95de-6256a83cdf1c'],15,,,,,,,,,,,,,,,,,Portugal Women's,864,00:05:15.347,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1eb4035e-7adc-4763-b0e7-1d36c4874b5f,2032,,"[115.5, 43.8]",3835323,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jéssica da Silva,32054.0,Right Center Forward,104,Portugal Women's,864,['780d7a66-ba4d-4543-bb73-e5080dbfb884'],20,,,,,,,,,,,,,,,,,Portugal Women's,864,00:05:20.931,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,029dc0b8-b9fc-47f9-8cfc-54b3ffe07608,2037,,"[99.2, 66.8]",3835323,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Diana Micaela Abreu de Sousa e Silva,10159.0,Center Attacking Midfield,106,Portugal Women's,864,['5b40853e-171a-4496-954b-54a7bef8394b'],12,,,,,,,,,,,,,,,,,Portugal Women's,864,00:06:12.502,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9027a6b5-6425-45be-ab39-07fa949e504d,2041,,"[88.6, 76.7]",3835323,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Catarina Amado,62905.0,Right Back,106,Portugal Women's,864,['133ebd03-7793-4c30-8b4a-b7f9e6cd724e'],14,,,,,,,,,,,,,,,,,Portugal Women's,864,00:06:14.793,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158cf920-d5e9-4595-8537-463b888518f1,2044,,"[101.4, 68.7]",3835323,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Tatiana Vanessa Ferreira Pinto,10167.0,Left Center Midfield,106,Portugal Women's,864,['8d0172f3-6657-474a-a120-c2fb93b93bad'],17,,,,,,,,,,,,,,,,,Portugal Women's,864,00:06:17.318,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564fd169-bf7a-4582-ad58-14073b30eeb5,2048,,"[37.6, 21.4]",3835323,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sandy Mändly,63073.0,Left Defensive Midfield,106,Portugal Women's,864,['7a76f714-511f-4e50-8ee6-6c0f12e0122b'],20,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:06:20.309,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b92ec614-6ea3-4b52-9219-53be34916e48,2055,,"[77.3, 72.9]",3835323,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Diana Micaela Abreu de Sousa e Silva,10159.0,Center Attacking Midfield,106,Portugal Women's,864,['66e93aab-4b3c-489d-ad77-81b4c835d2cd'],25,,,,,,,,,,,,,,,,,Portugal Women's,864,00:06:25.553,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82323a67-aab8-4b3d-92b8-dfc8cb822c3a,2064,,"[28.1, 31.3]",3835323,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carole da Silva Costa,10162.0,Left Center Back,106,Portugal Women's,864,['8c23669c-df5d-4c58-b47b-6519ac505ed6'],36,,,,,,,,,,,,,,,,,Portugal Women's,864,00:06:36.589,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dac55e82-0599-4303-96ff-140ad28350df,2067,,"[98.0, 24.5]",3835323,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jéssica da Silva,32054.0,Right Center Forward,106,Portugal Women's,864,['23f9128a-b2fb-4822-836f-ff1564a0ebd7'],44,,,,,,,,,,,,,,,,,Portugal Women's,864,00:06:44.185,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be38e42e-6c32-48b6-87c9-ed4a3f4e8784,2075,,"[26.4, 13.5]",3835323,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sandy Mändly,63073.0,Left Defensive Midfield,107,Switzerland Women's,860,['f750ea55-b027-4187-86bc-39c7b3fda988'],6,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:07:06.545,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bdf7e58f-66e5-4f8a-9e3b-3cca24cd7f05,2078,,"[35.7, 3.4]",3835323,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Géraldine Reuteler,10419.0,Left Midfield,107,Switzerland Women's,860,['8cf6b866-f391-400b-a97c-ea565eb25799'],8,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:07:08.641,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a169de95-1a39-4c68-b4a7-7ccdb34ac754,2084,,"[56.1, 6.1]",3835323,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Eseosa Aigbogun,10407.0,Left Back,108,Switzerland Women's,860,['80087830-1418-4598-b112-d1adc121586a'],35,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:07:35.487,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a98c1fb6-2ff9-4203-a665-f2c5d9178c3a,2086,,"[48.9, 5.4]",3835323,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rahel Kiwic,10416.0,Left Center Back,108,Switzerland Women's,860,['f6681e5c-13b4-43a4-b1ac-929662bd1c3b'],37,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:07:37.037,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d678f815-22ea-45f2-8471-7dfce0e4e188,2088,,"[78.8, 17.4]",3835323,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Coumba Sow,31630.0,Center Attacking Midfield,108,Switzerland Women's,860,['171d13e4-0592-47c5-b308-25b588551569'],38,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:07:38.751,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3007dcf-c3c7-438f-80e3-bfb9bbbd036d,2091,,"[95.7, 16.4]",3835323,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ramona Bachmann,4659.0,Center Forward,108,Switzerland Women's,860,['ee8038a7-494b-466c-a179-e9ec05a06387'],41,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:07:41.374,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f5e7ca45-b3ca-492d-93b5-d68cbec760bb,2096,,"[21.1, 11.0]",3835323,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Joana Filipa Gaspar Silva Marchão,45144.0,Left Back,109,Portugal Women's,864,['a23b4914-e241-4bc7-8b84-a5991a599f2d'],12,,,,,,,,,,,,,,,,,Portugal Women's,864,00:08:12.012,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f86b8909-0740-4284-97af-16dbe4c9e5ba,2098,,"[44.6, 23.0]",3835323,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Diana Micaela Abreu de Sousa e Silva,10159.0,Center Attacking Midfield,109,Portugal Women's,864,['61500088-c9da-416e-9c10-8d5308abe182'],13,,,,,,,,,,,,,,,,,Portugal Women's,864,00:08:13.758,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25c9cb7c-76de-44b5-a34a-4fca07cb4191,2101,,"[53.3, 12.9]",3835323,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jéssica da Silva,32054.0,Right Center Forward,109,Portugal Women's,864,['1d51f1fc-4354-4843-89fa-f907ef13a3bc'],16,,,,,,,,,,,,,,,,,Portugal Women's,864,00:08:16.078,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7abb4cb5-f2c7-4506-892e-82e5f07b0b5e,2105,,"[64.7, 13.9]",3835323,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Tatiana Vanessa Ferreira Pinto,10167.0,Left Center Midfield,110,Portugal Women's,864,"['79f632f1-151f-490e-a033-8cb7036c3c22', 'cbe769dd-2494-4692-9fc5-5d200ec7f0f0']",31,,,,,,,,,,,,,,,,,Portugal Women's,864,00:08:31.671,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a8da709c-34db-41f3-a0b4-173fc46eb698,2117,,"[49.1, 4.8]",3835323,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joana Filipa Gaspar Silva Marchão,45144.0,Left Back,110,Portugal Women's,864,['33f67171-df48-45da-a5fa-281196035dde'],37,,,,,,,,,,,,,,,,,Portugal Women's,864,00:08:37.922,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a592e104-01e1-45fd-a897-c05b7258ef21,2120,,"[65.8, 66.2]",3835323,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ramona Bachmann,4659.0,Center Forward,110,Portugal Women's,864,['521304c6-3201-48f2-a335-cc5718595987'],39,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:08:39.878,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d8218bf6-9af2-4eab-a300-cef4c714aa20,2124,,"[70.6, 49.7]",3835323,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sandy Mändly,63073.0,Left Defensive Midfield,110,Portugal Women's,864,['afed7fa1-403c-4b52-a900-516befc82cb7'],43,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:08:43.313,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551b650b-1e9f-493a-8098-02f3c344a379,2131,,"[103.7, 33.1]",3835323,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jéssica da Silva,32054.0,Right Center Forward,110,Portugal Women's,864,['e75d8d51-6f55-4b27-bd3e-69b1adcb8699'],49,,,,,,,,,,,,,,,,,Portugal Women's,864,00:08:49.986,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4206b118-bf0c-423d-a093-658b1b8181be,2135,,"[98.2, 15.2]",3835323,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Diana Micaela Abreu de Sousa e Silva,10159.0,Center Attacking Midfield,111,Portugal Women's,864,"['3233565b-fe40-4a24-afc8-52b59c0ef174', 'b29a7bf8-bfee-4acf-8a1c-538baeaabde6']",0,,,,,,,,,,,,,,,,,Portugal Women's,864,00:09:00.241,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d70705cd-c604-4c0c-b563-8fe0cdcd24ad,2138,,"[78.4, 37.1]",3835323,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Diana Catarina Ribeiro Gomes,32143.0,Right Center Back,111,Portugal Women's,864,['17f2c2ff-026e-409c-9fc8-8fe238d34b2a'],3,,,,,,,,,,,,,,,,,Portugal Women's,864,00:09:03.806,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c441ff39-cb2b-4c60-97ca-0de13fc9344c,2144,,"[99.2, 26.9]",3835323,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Joana Filipa Gaspar Silva Marchão,45144.0,Left Back,112,Portugal Women's,864,['eba6471e-9582-47f7-9903-84fd78d8b96c'],38,,,,,,,,,,,,,,,,,Portugal Women's,864,00:09:38.170,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c07b7868-4bcd-4f0f-b728-15556cc6dea7,2151,,"[78.1, 21.1]",3835323,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carole da Silva Costa,10162.0,Left Center Back,115,Portugal Women's,864,['9fc1e68a-4357-41e3-9650-fe14428ca181'],33,,,,,,,,,,,,,,,,,Portugal Women's,864,00:10:33.710,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103fc7d2-6a32-41a0-90bd-9baa45b52f91,2154,,"[112.0, 51.7]",3835323,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Catarina Amado,62905.0,Right Back,115,Portugal Women's,864,['4bbe08e7-2743-4ebc-9b13-ea3dc56677bb'],37,,,,,,,,,,,,,,,,,Portugal Women's,864,00:10:37.256,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a09e1f08-d3cc-4d25-bfda-173faed98506,2159,,"[111.0, 40.2]",3835323,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diana Micaela Abreu de Sousa e Silva,10159.0,Center Attacking Midfield,115,Portugal Women's,864,['5d2bd29b-f70b-4066-ab70-f4c903ebb69b'],41,,,,,,,,,,,,,,,,,Portugal Women's,864,00:10:41.326,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3decc64-0503-4ac1-99ed-941105ecd147,2162,,"[37.6, 2.8]",3835323,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Géraldine Reuteler,10419.0,Left Midfield,116,Switzerland Women's,860,"['3068b1f2-94b9-4369-b748-319d100743c2', '675e5594-56c3-4a46-ae77-279bc6c3c020']",44,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:10:44.826,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca1a8e8f-ca2b-4288-a418-eedcb86e578e,2167,,"[57.2, 6.1]",3835323,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Coumba Sow,31630.0,Center Attacking Midfield,117,Switzerland Women's,860,['cf6e3cc1-103e-4bdf-b62d-ebfc207f0258'],59,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:10:59.381,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18575bfc-e835-4530-95e9-fd475516e1ea,2170,,"[64.0, 11.7]",3835323,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ramona Bachmann,4659.0,Center Forward,117,Switzerland Women's,860,['701df68d-52f2-431e-839f-35d18d8cda77'],0,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:11:00.691,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e4131f2-1249-4a48-ad8c-c1c855fa1863,2182,,"[90.7, 62.3]",3835323,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dolores Isabel Jacome Silva,10140.0,Center Defensive Midfield,120,Portugal Women's,864,['172335e0-be8c-486a-96c8-5b302a9ee285'],23,,,,,,,,,,,,,,,,,Portugal Women's,864,00:11:23.680,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a0e01dd-8619-43de-8a2d-db869c9f29d0,2185,,"[116.1, 73.3]",3835323,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diana Micaela Abreu de Sousa e Silva,10159.0,Center Attacking Midfield,120,Portugal Women's,864,['5743f988-9563-4be0-8c3d-a58ebf48c36e'],26,,,,,,,,,,,,,,,,,Portugal Women's,864,00:11:26.878,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7ff59721-071d-4f2f-af8d-ef923b914d25,2188,,"[111.9, 40.6]",3835323,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jéssica da Silva,32054.0,Right Center Forward,120,Portugal Women's,864,['970f5914-0c84-44aa-8c1f-f4a49b32d7ef'],27,,,,,,,,,,,,,,,,,Portugal Women's,864,00:11:27.215,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e8c10d87-b284-48ab-8589-894ceb29546a,2193,,"[110.7, 37.1]",3835323,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tatiana Vanessa Ferreira Pinto,10167.0,Left Center Midfield,120,Portugal Women's,864,['83524bbc-d04d-4fc8-ab30-4333c81e46d0'],31,,,,,,,,,,,,,,,,,Portugal Women's,864,00:11:31.018,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ddf0ab0-9260-4bd3-a2b8-0a62dc94308c,2203,,"[36.3, 40.5]",3835323,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ramona Bachmann,4659.0,Center Forward,120,Portugal Women's,864,['287d1184-7419-4175-b753-22c84413f63b'],39,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:11:39.952,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf176fb5-82f6-4abc-ba74-52698fc4e5a1,2205,,"[57.8, 39.6]",3835323,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carole da Silva Costa,10162.0,Left Center Back,120,Portugal Women's,864,['02524f6e-a3d5-47cb-b128-0af8348d6778'],41,,,,,,,,,,,,,,,,,Portugal Women's,864,00:11:41.036,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54db0cb1-1d88-479f-884a-d6aeedac272f,2208,,"[63.9, 70.6]",3835323,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Catarina Amado,62905.0,Right Back,120,Portugal Women's,864,['81b7249e-d111-46bc-8a32-38e505f2639e'],46,,,,,,,,,,,,,,,,,Portugal Women's,864,00:11:46.380,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ca8ba7e-d0e3-4f8f-a3cf-d04e3da22587,2211,,"[98.6, 74.7]",3835323,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diana Micaela Abreu de Sousa e Silva,10159.0,Center Attacking Midfield,120,Portugal Women's,864,['17db6179-29dd-48e0-9f7c-21ac5ceb1caa'],49,,,,,,,,,,,,,,,,,Portugal Women's,864,00:11:49.434,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4f5cda52-d07c-429e-b61c-6af4380cfcbb,2215,,"[113.3, 60.1]",3835323,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ana Borges,10141.0,Left Center Forward,120,Portugal Women's,864,"['85bafcd2-1e5a-4733-9114-1b147a1b64f9', 'c1dd2b20-b1ac-4e96-873e-f936a7aae0c9']",51,,,,,,,,,,,,,,,,,Portugal Women's,864,00:11:51.978,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bf872c52-dbaa-4714-9780-96be8c34abbf,2218,,"[111.9, 39.6]",3835323,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jéssica da Silva,32054.0,Right Center Forward,120,Portugal Women's,864,['708bdd2f-d681-4e7f-a9af-6d5e78115de2'],53,,,,,,,,,,,,,,,,,Portugal Women's,864,00:11:53.430,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54529dd5-2b6f-45b7-bcf5-5bc81d2e388c,2223,,"[112.0, 41.6]",3835323,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Diana Catarina Ribeiro Gomes,32143.0,Right Center Back,122,Portugal Women's,864,['f88feb4d-d5b5-4f41-b05d-daf55887bfbb'],54,,,,,,,,,,,,,,,,,Portugal Women's,864,00:12:54.989,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b33a4c1-5210-4bdf-b4ea-d65af6cd2554,2231,,"[57.5, 70.3]",3835323,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Lia Wälti,10405.0,Right Defensive Midfield,123,Switzerland Women's,860,['19dbfdb6-5eb8-4b68-ad75-827980bf8459'],54,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:13:54.542,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac9908a6-a7e3-4403-9873-6d1eaa8066a2,2235,,"[48.3, 68.9]",3835323,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Viola Calligaris,10417.0,Right Center Back,124,Switzerland Women's,860,['04697bc2-1648-4ea0-8ead-930c4fe3fe40'],10,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:14:10.625,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef30d7fd-c499-4248-a689-48683fab2d3f,2238,,"[52.5, 58.3]",3835323,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lia Wälti,10405.0,Right Defensive Midfield,124,Switzerland Women's,860,['ad3aed8b-5a3f-46ae-b758-f94684b9b0d0'],14,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:14:14.613,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275864ce-0d8a-4074-9be7-c10c6dab3ed7,2246,,"[76.9, 76.3]",3835323,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Noelle Maritz,10404.0,Right Back,124,Switzerland Women's,860,['ffbfb8d7-e7d5-4935-a21c-d46573d26b8f'],21,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:14:21.627,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a1e5d66-6bc5-40a2-94b2-561ee8d1f40e,2248,,"[50.1, 9.8]",3835323,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Tatiana Vanessa Ferreira Pinto,10167.0,Left Center Midfield,125,Portugal Women's,864,['5a637e9f-23f8-4d38-ba4d-e740c194b723'],32,,,,,,,,,,,,,,,,,Portugal Women's,864,00:14:32.238,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e705c63f-8e59-4acf-80ea-e1f8619b64cd,2253,,"[59.8, 25.9]",3835323,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ana Borges,10141.0,Left Center Forward,125,Portugal Women's,864,['33a5a156-e8c4-41ea-900e-8030e862a3a4'],36,,,,,,,,,,,,,,,,,Portugal Women's,864,00:14:36.686,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17f5982a-d47e-443e-9dad-4ea93a30d092,2256,,"[57.0, 29.2]",3835323,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dolores Isabel Jacome Silva,10140.0,Center Defensive Midfield,125,Portugal Women's,864,['bd5e81e8-d033-4877-8fa0-608f3794861d'],37,,,,,,,,,,,,,,,,,Portugal Women's,864,00:14:37.879,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9384b62-da88-4095-9e77-ce8e33bfc5b1,2259,,"[72.6, 74.0]",3835323,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Catarina Amado,62905.0,Right Back,125,Portugal Women's,864,['db16ec58-f147-4006-9d2e-a685641b9683'],42,,,,,,,,,,,,,,,,,Portugal Women's,864,00:14:42.999,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e65a34c6-23cb-47b5-a29b-481740e27fe9,2262,,"[61.5, 67.4]",3835323,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Diana Catarina Ribeiro Gomes,32143.0,Right Center Back,125,Portugal Women's,864,['30413361-f47e-4b81-81ea-85cccae07f84'],47,,,,,,,,,,,,,,,,,Portugal Women's,864,00:14:47.787,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,809095cc-b97d-499f-b3bf-8cdac8246fb2,2265,,"[56.4, 18.2]",3835323,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joana Filipa Gaspar Silva Marchão,45144.0,Left Back,125,Portugal Women's,864,['78e38ff1-d31f-49ef-bf8f-55f56996af4d'],51,,,,,,,,,,,,,,,,,Portugal Women's,864,00:14:51.973,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7ca999c3-4abc-4684-a1ac-5ddabc99d196,2268,,"[86.0, 6.0]",3835323,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andreia Alexandra Norton,34875.0,Right Center Midfield,125,Portugal Women's,864,['51cef03a-f17b-4887-9c6b-b096ce458ea5'],56,,,,,,,,,,,,,,,,,Portugal Women's,864,00:14:56.934,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9fd49740-dc36-4b24-af7a-89334cebae4e,2272,,"[88.4, 54.4]",3835323,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Diana Micaela Abreu de Sousa e Silva,10159.0,Center Attacking Midfield,125,Portugal Women's,864,['710a979c-6048-4513-a138-5899daa82f4a'],2,,,,,,,,,,,,,,,,,Portugal Women's,864,00:15:02.792,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a24f4d7-560b-4fdc-8bfa-272fba812ba3,2279,,"[84.2, 55.4]",3835323,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Catarina Amado,62905.0,Right Back,125,Portugal Women's,864,"['ab8b233c-78ef-4505-aebf-838670a99537', 'd3539f86-cb85-4cf2-8b28-e083dac6d2e3']",7,,,,,,,,,,,,,,,,,Portugal Women's,864,00:15:07.730,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a99ec4b6-2a4b-4a92-8007-9908815d1f2f,2285,,"[76.4, 64.8]",3835323,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ramona Bachmann,4659.0,Center Forward,126,Switzerland Women's,860,['4fb16401-5c33-493a-896b-960b23775e28'],12,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:15:12.727,Ball Receipt*,
