50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.45383,,,,,,,,90f5c917-2a1c-4d7c-bd4c-e5ed072fd64d,2188,,,"[80.9, 43.0]",3835337,51,,,,1.4422318,,Right Foot,,,"[84.3, 69.3]",,Ground Pass,,26.518862,,,Ona Batlle Pascual,46639.0,,,,,,2,From Goal Kick,María Francesca Caldentey Oliver,10161.0,Left Center Midfield,101,Spain Women's,863,['8c02f322-a0dd-4e04-869a-27be38ac153b'],18,,,,,,,,,,,,,,,,Spain Women's,863,00:06:18.685,Pass,
,,,,,,,,,,,,,,,,,,0.927519,,,,,,,,b1b28a69-e865-4a09-a060-595185c24e21,2191,,,"[85.1, 67.2]",3835337,51,,,,-0.9847355,,Right Foot,,,"[93.0, 55.3]",,Ground Pass,,14.283557,,,Aitana Bonmati Conca,15284.0,,,,,,2,From Goal Kick,Ona Batlle Pascual,46639.0,Right Back,101,Spain Women's,863,['c05c176b-e649-4469-bafe-b109815da18d'],21,,,,,,,,,,,,,,,,Spain Women's,863,00:06:21.239,Pass,
,,,,,,,,,,,,,,,,,,2.24651,,,,,,,,8a3f82a3-d0b4-4e92-8346-5cb2a4db34eb,2194,,,"[86.7, 59.0]",3835337,51,,,,0.8294872,,Right Foot,,,"[99.7, 73.2]",,Ground Pass,,19.252012,,,Marta Cardona De Miguel,49832.0,,,,,,2,From Goal Kick,Aitana Bonmati Conca,15284.0,Right Center Midfield,101,Spain Women's,863,['46456c51-e130-4413-ade6-3685275ad24d'],25,,,,,,,,,,,,,,,,Spain Women's,863,00:06:25.141,Pass,
,,,,,,,,,,,,,,,,,,0.447849,,,,,,,,ffb36c06-5a0f-46c2-a79b-c00150c9841e,2197,,,"[99.7, 73.2]",3835337,51,,,,-1.925502,,Right Foot,,,"[96.7, 65.1]",,Ground Pass,,8.637708,,,María Francesca Caldentey Oliver,10161.0,,,,,,2,From Goal Kick,Marta Cardona De Miguel,49832.0,Right Midfield,101,Spain Women's,863,['a461f438-cb2f-4dfb-bb8d-1f1cb3fbb909'],28,,,,,,,,,,,,,,,,Spain Women's,863,00:06:28.478,Pass,
,,,,,,,,,,,,,,,,,,0.99251,,,,,,,,c83193ae-fbcb-45ea-8ec1-304c0a59d05b,2200,,,"[96.7, 65.1]",3835337,51,,,,1.5707964,,Right Foot,,,"[96.7, 73.5]",,Ground Pass,,8.4,,,Marta Cardona De Miguel,49832.0,,,,,,2,From Goal Kick,María Francesca Caldentey Oliver,10161.0,Left Center Midfield,101,Spain Women's,863,['81f115bb-55cf-46e0-aa24-512287852b21'],29,,,,,,,,,,,,,,,,Spain Women's,863,00:06:29.062,Pass,
,,,,,,,,,,,,,,,,,,2.328334,,,,,,,,6a97a845-a8f0-464e-b4a5-c5f778c6798f,2203,,,"[96.7, 72.6]",3835337,51,,,,-2.0749624,,Right Foot,,,"[85.5, 52.3]",,Ground Pass,,23.184692,,Incomplete,,,,,,,,2,From Goal Kick,Marta Cardona De Miguel,49832.0,Right Midfield,101,Spain Women's,863,['a26ba275-4af1-4ff3-83de-82d29dd24226'],30,,,,,,,,,,,,,,,,Spain Women's,863,00:06:30.630,Pass,
,,,,,,,,,,,,,,,,,,4.343654,,,,,,,,f2cae2d7-4d98-4493-a6da-bdd8e065399c,2206,,,"[63.7, 46.2]",3835337,51,,,,0.13542964,,Right Foot,,,"[109.2, 52.4]",,High Pass,,45.920475,,Incomplete,Rikke Marie Madsen,87191.0,,,,,,2,From Goal Kick,Pernille Mosegaard Harder,10108.0,Center Forward,101,Spain Women's,863,"['16f92dd3-5027-4a16-98b0-a7da6e30f6c6', '2bb4e4c4-ec18-4c08-a4da-16b1515ada38']",38,,,,,,,,,,,,,,,,Denmark Women's,853,00:06:38.139,Pass,
,,,,,,,,,,,,,,,,,,1.8148,,,,,,,,16e479bd-697f-426d-9207-9cf8d50e762f,2209,,,"[13.6, 27.6]",3835337,51,True,,,0.8414618,,Keeper Arm,,,"[50.6, 69.0]",,Ground Pass,,55.52441,,,Irene Paredes Hernandez,10165.0,,,True,,,2,From Goal Kick,Sandra Paños García-Villamil,10142.0,Goalkeeper,101,Spain Women's,863,['4354baf7-f387-4714-b888-e89c61c2976e'],50,,,,,,,,,,,,,,,,Spain Women's,863,00:06:50.960,Pass,
,,,,,,,,,,,,,,,,,,2.228921,,,,,,,,a4a57546-e63a-4c95-a62c-13f806bf0bb4,2211,,,"[50.9, 68.8]",3835337,51,True,,,2.529055,,Right Foot,,,"[47.2, 71.4]",,Ground Pass,,4.5221677,,,Marta Cardona De Miguel,49832.0,,,,,,2,From Goal Kick,Irene Paredes Hernandez,10165.0,Right Center Back,101,Spain Women's,863,['166e0781-41ec-4c3e-a23f-e966ecfa0fb7'],53,,,,,,,,,,,,,,,,Spain Women's,863,00:06:53.184,Pass,
,,,,,,,,,,,,,,,,,,1.839299,,,,,,,,6eac270c-006b-4043-8909-df1e41467dac,2213,,,"[47.2, 71.4]",3835337,51,True,,,-1.7304027,,Right Foot,,,"[43.9, 50.9]",,Ground Pass,,20.76391,,,Irene Paredes Hernandez,10165.0,,,,,,2,From Goal Kick,Marta Cardona De Miguel,49832.0,Right Midfield,101,Spain Women's,863,['8e6bc647-4865-4da6-8948-8a355bef01b4'],57,,,,,,,,,,,,,,,,Spain Women's,863,00:06:57.523,Pass,
,,,,,,,,,,,,,,,,,,1.493991,,,,,,,,a2af7e53-3cc9-48a7-a439-8bb5ef6448ed,2215,,,"[47.6, 51.1]",3835337,52,,,,-0.95724016,,Right Foot,,,"[57.6, 36.9]",,Ground Pass,,17.367786,,,Patricia Guijarro Gutiérrez,15287.0,,,,,,2,From Goal Kick,Irene Paredes Hernandez,10165.0,Right Center Back,101,Spain Women's,863,['c27d6582-7842-494e-b3d7-f0525a51f5dc'],0,,,,,,,,,,,,,,,,Spain Women's,863,00:07:00.392,Pass,
,,,,,,,,,,,,,,,,,,2.420103,,,,,,,,91f7bbba-1371-4f78-8135-85f19959ba55,2218,,,"[64.8, 36.9]",3835337,52,,,,-1.1942402,,Right Foot,,,"[76.9, 6.3]",,Low Pass,,32.90547,,,Olga  Carmona García,49836.0,,,,,,2,From Goal Kick,Patricia Guijarro Gutiérrez,15287.0,Center Defensive Midfield,101,Spain Women's,863,['ed003cb4-ae76-4fd5-9edb-19453664ff07'],3,,,,,,,,,,,,,,,,Spain Women's,863,00:07:03.389,Pass,
,,,,,,,,,,,,,,,,,,1.174978,,,,,,,,fe28d6f0-a062-492a-8406-094730febb5a,2221,,,"[76.9, 6.3]",3835337,52,,,,2.3920357,,Left Foot,,,"[63.9, 18.4]",,Ground Pass,,17.759787,,,María Pilar León Cebrián,10155.0,,,,,,2,From Goal Kick,Olga  Carmona García,49836.0,Left Back,101,Spain Women's,863,['eedb6296-013e-438b-88bd-5849354ec05d'],8,,,,,,,,,,,,,,,,Spain Women's,863,00:07:08.386,Pass,
,,,,,,,,,,,,,,,,,,0.907106,,,,,,,,76a977b7-9e3c-4e41-98be-7379dc1f2bbb,2224,,,"[67.6, 19.8]",3835337,52,,,,1.2076494,,Left Foot,,,"[71.4, 29.8]",,Ground Pass,,10.697663,,,Patricia Guijarro Gutiérrez,15287.0,,,,,,2,From Goal Kick,María Pilar León Cebrián,10155.0,Left Center Back,101,Spain Women's,863,['d3314609-caa1-4fbc-824b-7709e71b5572'],12,,,,,,,,,,,,,,,,Spain Women's,863,00:07:12.031,Pass,
,,,,,,,,,,,,,,,,,,0.846626,,,,,,,,4a3096f7-5abe-4154-9699-8497bff829b7,2227,,,"[71.4, 29.8]",3835337,52,,,,-1.7696822,,Right Foot,,,"[68.8, 16.9]",,Ground Pass,,13.159408,,,María Pilar León Cebrián,10155.0,,,,,,2,From Goal Kick,Patricia Guijarro Gutiérrez,15287.0,Center Defensive Midfield,101,Spain Women's,863,['eebae166-ea05-48c7-9f3c-5011e957e997'],13,,,,,,,,,,,,,,,,Spain Women's,863,00:07:13.273,Pass,
,,,,,,,,,,,,,,,,,,0.931244,,,,,,,,cc129ce5-93f9-485c-a2b1-84be131d9ebd,2230,,,"[68.8, 16.9]",3835337,52,,,,-0.7898426,,Left Foot,,,"[80.0, 5.6]",,Ground Pass,,15.91006,,,Olga  Carmona García,49836.0,,,,,,2,From Goal Kick,María Pilar León Cebrián,10155.0,Left Center Back,101,Spain Women's,863,['2d7e8c9b-b8dd-4147-a96c-0aa3914c0e46'],15,,,,,,,,,,,,,,,,Spain Women's,863,00:07:15.556,Pass,
,,,,,,,,,,,,,,,,,,1.12651,,,,,,,,00fc70da-cebd-4023-8dfa-4651b35fc279,2233,,,"[81.3, 10.7]",3835337,52,,,,2.021866,,Left Foot,,,"[75.1, 23.5]",,Ground Pass,,14.222517,,,Patricia Guijarro Gutiérrez,15287.0,,,,,,2,From Goal Kick,Olga  Carmona García,49836.0,Left Back,101,Spain Women's,863,['c08ac9b8-e95c-4596-bee9-6bb6fa9a7966'],19,,,,,,,,,,,,,,,,Spain Women's,863,00:07:19.612,Pass,
,,,,,,,,,,,,,,,,,,1.329697,,,,,,,,21295d5f-0663-44c3-9b66-a2b40a45ef4f,2237,,,"[73.6, 24.4]",3835337,52,,,,2.2829921,,Right Foot,,,"[59.7, 40.5]",,Ground Pass,,21.270166,,,Irene Paredes Hernandez,10165.0,,,,,,2,From Goal Kick,Patricia Guijarro Gutiérrez,15287.0,Center Defensive Midfield,101,Spain Women's,863,['3dc1d29f-fbe3-4c1b-a412-89157a8eb2c3'],21,,,,,,,,,,,,,,,,Spain Women's,863,00:07:21.853,Pass,
,,,,,,,,,,,,,,,,,,2.083512,,,,,,,,4812e6e6-7ed9-4d3f-909f-d06af00df20d,2240,,,"[59.7, 40.9]",3835337,52,,,,1.2592024,,Right Foot,,,"[70.2, 73.5]",,Ground Pass,,34.249233,,,Ona Batlle Pascual,46639.0,,,,,,2,From Goal Kick,Irene Paredes Hernandez,10165.0,Right Center Back,101,Spain Women's,863,['fc298e7e-fad5-43d1-9ea7-089997ff8469'],24,,,,,,,,,,,,,,,,Spain Women's,863,00:07:24.375,Pass,
,,,,,,,,,,,,,,,,,,1.428015,,,,,,,,20358d63-116f-4a7d-af23-bb91f3733b9f,2247,,,"[76.7, 63.5]",3835337,52,,,,3.069139,,Right Foot,,,"[64.3, 64.4]",,Ground Pass,,12.432618,,,Irene Paredes Hernandez,10165.0,,,,,,2,From Goal Kick,Ona Batlle Pascual,46639.0,Right Back,101,Spain Women's,863,['9c787567-00fe-486f-8eb4-9733b45cd2b8'],29,,,,,,,,,,,,,,,,Spain Women's,863,00:07:29.997,Pass,
,,,,,,,,,,,,,,,,,,1.366612,,,,,,,,5dc90201-8dae-4101-8d25-551b82fd8873,2250,,,"[64.3, 64.2]",3835337,52,,,,0.56714123,,Left Foot,,,"[80.0, 74.2]",,Ground Pass,,18.614243,,,María Francesca Caldentey Oliver,10161.0,,,,,,2,From Goal Kick,Irene Paredes Hernandez,10165.0,Right Center Back,101,Spain Women's,863,['457316ed-3f45-4943-bfcd-097ab9dea55d'],32,,,,,,,,,,,,,,,,Spain Women's,863,00:07:32.198,Pass,
,,,,,,,,,,,,,,,,,,1.482441,,,,,,,,6f27866b-f4c1-4c49-b177-a834e1ac51ad,2253,,,"[79.7, 74.2]",3835337,52,,,,-0.873222,,Right Foot,,,"[94.2, 56.9]",,Ground Pass,,22.572992,,,Ona Batlle Pascual,46639.0,,,,,,2,From Goal Kick,María Francesca Caldentey Oliver,10161.0,Left Center Midfield,101,Spain Women's,863,['462d3655-6b97-419a-b2e6-c683d548f632'],34,,,,,,,,,,,,,,,,Spain Women's,863,00:07:34.454,Pass,
,,,,,,,,,,,,,,,,,,0.339089,,,,,,,,303f7a74-cb85-49ee-909c-52aa26341c59,2257,,,"[98.5, 53.9]",3835337,52,,,,-0.66104317,,Right Foot,,,"[104.8, 49.0]",,Low Pass,,7.981228,,,Esther Gonzalez Rodríguez,50146.0,,,,,,2,From Goal Kick,Ona Batlle Pascual,46639.0,Right Back,101,Spain Women's,863,['3a8e797b-3f4f-49e2-8516-0f4c4b27983d'],36,,,,,,,,,,,,,,,,Spain Women's,863,00:07:36.768,Pass,
,,,,,,,,,,,,,,,,,,0.91603,,,,,,,,6c0c88b0-6be5-4234-b993-d91addae6400,2262,,,"[8.8, 24.5]",3835337,52,,,,-1.5308176,,Left Foot,,,"[9.2, 14.5]",,Ground Pass,,10.007997,,,Katrine Veje,10088.0,,,,,Recovery,2,From Goal Kick,Rikke Læntver Sevecke,15789.0,Left Center Back,101,Spain Women's,863,"['0183d1ec-631a-49d3-ae4f-bc70111f4100', '3cf20154-bd63-4e32-8590-e64f9d038e6a']",39,,,,,,,,,,,,,,,,Denmark Women's,853,00:07:39.272,Pass,True
,,,,,,,,,,,,,,,,,,0.691073,,,,,,,,6a43e617-7c6a-4005-9f85-84f381410510,2266,,,"[9.7, 14.7]",3835337,52,,,,-0.037717953,,Left Foot,,,"[15.0, 14.5]",,Ground Pass,,5.3037724,,Incomplete,,,,,,,,2,From Goal Kick,Katrine Veje,10088.0,Left Wing Back,101,Spain Women's,863,"['0be90767-8850-42df-8246-87de680cab16', 'ec1e9a11-9fb9-4265-a582-705eca7e5666']",40,,,,,,,,,,,,,,,,Denmark Women's,853,00:07:40.311,Pass,True
,,,,,,,,,,,,,,,,,,0.991272,,,,,,,,605d9f26-bfb7-4f7a-a681-237ba653da59,2269,,,"[106.0, 59.3]",3835337,52,,,,-1.6311257,,Right Foot,,,"[105.1, 44.4]",,Ground Pass,,14.927156,,,Aitana Bonmati Conca,15284.0,,,,,,2,From Goal Kick,Ona Batlle Pascual,46639.0,Right Back,101,Spain Women's,863,['f4a9e960-fb4b-4139-a8ab-05dc5dbdb84a'],42,,,,,,,,,,,,,,,,Spain Women's,863,00:07:42.082,Pass,
,,,,,,,,,,,,,,,,,,1.439383,,,,,,,,a6fa8aab-9ef4-4c02-a5f3-912d51e8bdc4,2274,,,"[11.6, 28.2]",3835337,52,,,,1.19029,,Right Foot,,,"[12.0, 29.2]",,Ground Pass,,1.0770329,,,Pernille Mosegaard Harder,10108.0,,,,,Recovery,2,From Goal Kick,Sofie Junge Pedersen,10275.0,Left Center Midfield,101,Spain Women's,863,['cf74e5a3-f1b5-49e9-9510-781bc7e2f44e'],46,,,,,,,,,,,,,,,,Denmark Women's,853,00:07:46.193,Pass,
,,,,,,,,,,,,,,,,,,4.632192,,,,,,,,2d6b55b1-1ca9-46c6-88fa-88965f420608,2278,,,"[14.3, 30.4]",3835337,52,,,,-0.22096956,,Left Foot,,,"[69.5, 18.0]",,High Pass,,56.575615,,Incomplete,,,,,,,,2,From Goal Kick,Pernille Mosegaard Harder,10108.0,Center Forward,101,Spain Women's,863,['97aacd13-0763-4f30-a70d-fa690333e38f'],47,,,,,,,,,,,,,,,,Denmark Women's,853,00:07:47.672,Pass,
,,,,,,,,,,,,,,,,,,2.503627,,,,,,,,97aacd13-0763-4f30-a70d-fa690333e38f,2280,,,"[50.6, 62.1]",3835337,52,,,,-2.7315946,,Left Foot,,,"[22.3, 49.8]",,Ground Pass,,30.857414,,,Sandra Paños García-Villamil,10142.0,,,,,Recovery,2,From Goal Kick,Irene Paredes Hernandez,10165.0,Right Center Back,101,Spain Women's,863,"['2d6b55b1-1ca9-46c6-88fa-88965f420608', 'c90492cd-6c67-497b-9d35-75926326ec27', 'd4874664-51ea-44b6-a610-924282ea963c']",52,,,,,,,,,,,,,,,,Spain Women's,863,00:07:52.304,Pass,True
,,,,,,,,,,,,,,,,,,2.362128,,,,,,,,1c2d2de1-d9e1-4a75-8248-1ccba7a205e0,2283,,,"[22.3, 49.8]",3835337,52,,,,-0.4730813,,Right Foot,,,"[43.4, 39.0]",,Ground Pass,,23.703375,,,María Pilar León Cebrián,10155.0,,,,,,2,From Goal Kick,Sandra Paños García-Villamil,10142.0,Goalkeeper,101,Spain Women's,863,['36062538-e9c5-4ae6-b196-2eaeb2d1f78d'],55,,,,,,,,,,,,,,,,Spain Women's,863,00:07:55.140,Pass,
,,,,,,,,,,,,,,,,,,1.307686,,,,,,,,ee2212ae-02f8-4385-b423-f593c5d8572c,2286,,,"[46.9, 31.1]",3835337,52,,,,0.7678561,,Left Foot,,,"[58.5, 42.3]",,Ground Pass,,16.124516,,,Patricia Guijarro Gutiérrez,15287.0,,,,,,2,From Goal Kick,María Pilar León Cebrián,10155.0,Left Center Back,101,Spain Women's,863,['88eef754-bac2-4e4d-a5d9-3c88203a4552'],58,,,,,,,,,,,,,,,,Spain Women's,863,00:07:58.349,Pass,
,,,,,,,,,,,,,,,,,,2.971661,,,,,,,,03ba6912-fa43-444f-999e-bbc223199e6d,2289,,,"[66.0, 43.5]",3835337,53,,,,0.44903487,,Right Foot,,,"[104.6, 62.1]",,High Pass,,42.847637,,,Marta Cardona De Miguel,49832.0,,,,,,2,From Goal Kick,Patricia Guijarro Gutiérrez,15287.0,Center Defensive Midfield,101,Spain Women's,863,['5ef83f12-40b3-4c50-a511-548d3479b50f'],1,,,,,,,,,,,,,,,,Spain Women's,863,00:08:01.865,Pass,
,,,,,,,,,,,,,,,,,,1.897887,,,,,,,,15265630-4c1f-4e58-93aa-02856cc52a0d,2293,,,"[8.7, 26.9]",3835337,53,,,,-2.158799,,Left Foot,,,"[7.1, 24.5]",,Ground Pass,,2.8844411,,,Rikke Læntver Sevecke,15789.0,,,,,Recovery,2,From Goal Kick,Katrine Veje,10088.0,Left Wing Back,101,Spain Women's,863,['1bc1583b-509d-4cc9-aafb-1bdda2ee2ceb'],6,,,,,,,,,,,,,,,,Denmark Women's,853,00:08:06.930,Pass,
,,,,,,,,,,,,,,,,,,1.347489,,,,,,,,bfb9c99a-8c85-45d1-8910-637c82b23f81,2296,,,"[7.1, 15.9]",3835337,53,,,,-0.4501349,,Left Foot,,,"[22.0, 8.7]",,Low Pass,,16.548414,,Incomplete,,,,,,,,2,From Goal Kick,Rikke Læntver Sevecke,15789.0,Left Center Back,101,Spain Women's,863,['3e33aded-7d7c-41a3-b5fa-99cb26f26d9e'],8,,,,,,,,,,,,,,,,Denmark Women's,853,00:08:08.868,Pass,
,,,,,,,,,,,,,,,,,,1.193281,,,,,,,,9d1492bd-efd6-4169-8c1f-0cb5ef9b8323,2299,,,"[97.2, 67.6]",3835337,53,,,,-2.127698,,Right Foot,,,"[93.9, 62.3]",,Ground Pass,,6.2433963,,,María Francesca Caldentey Oliver,10161.0,,,,,,2,From Goal Kick,Ona Batlle Pascual,46639.0,Right Back,101,Spain Women's,863,['b65527c9-2a52-4e19-978b-7b469c75173f'],11,,,,,,,,,,,,,,,,Spain Women's,863,00:08:11.374,Pass,
,,,,,,,,,,,,,,,,,,1.001014,,,,,,,,270af005-7372-4236-b7fb-42587fd20911,2303,,,"[94.2, 56.3]",3835337,53,,,,-0.37131828,,Left Foot,,,"[105.5, 51.9]",,Ground Pass,,12.126417,,,Aitana Bonmati Conca,15284.0,,,,,,2,From Goal Kick,María Francesca Caldentey Oliver,10161.0,Left Center Midfield,101,Spain Women's,863,"['22978e31-9317-4580-9ddd-3a3f6b2e4989', '8c8097d5-d368-4d65-aa87-60bf7bae151d']",13,,,,,,,,,,,,,,,,Spain Women's,863,00:08:13.597,Pass,True
,,,,,,,,,,,,,,,,,,1.598372,,,,,,,,6be85f4e-1914-4360-8c65-b72ffad424c1,2306,,,"[105.8, 51.9]",3835337,53,,,,1.1516538,,Right Foot,,,"[114.8, 72.1]",,Ground Pass,,22.114248,,,Marta Cardona De Miguel,49832.0,,,,,,2,From Goal Kick,Aitana Bonmati Conca,15284.0,Right Center Midfield,101,Spain Women's,863,['4e688e3e-2e79-4566-9d18-cfc15f7e7a3f'],15,,,,,,,,,,,,,,,,Spain Women's,863,00:08:15.981,Pass,
,,,,,,,,,,,,,,,,,,1.553127,,,,,,,,b27f81f1-386b-4a77-b03c-60e6f1de176c,2309,,,"[114.6, 72.1]",3835337,53,,,,-1.545014,,Right Foot,True,,"[115.5, 37.2]",,High Pass,,34.911602,,Incomplete,,,,,,,,2,From Goal Kick,Marta Cardona De Miguel,49832.0,Right Midfield,101,Spain Women's,863,['b4d8dd98-70df-48f7-a29e-485149e44399'],18,,,,,,,,,,,,,,,,Spain Women's,863,00:08:18.845,Pass,
,,,,,,,,,,,,,,,,,,2.577654,,,,,,,,9609c399-7ed0-4c3b-a889-8c1ff0885e4d,2314,,,"[7.0, 44.1]",3835337,54,,,,0.2809079,,Right Foot,,,"[57.6, 58.7]",,High Pass,,52.66422,,,Karen Holmgaard,32230.0,,,,,Goal Kick,2,From Goal Kick,Lene Christensen,276442.0,Goalkeeper,102,Denmark Women's,853,['d7e7e99d-ae39-4471-85c0-59b04233c665'],1,,,,,,,,,,,,,,,,Denmark Women's,853,00:09:01.320,Pass,
,,,,,,,,,,,,,,,,,,2.295215,,,,,,,,673091e0-4fc0-4408-a5a9-6970668cdc70,2316,,,"[57.6, 58.7]",3835337,54,,,,1.1318585,,Head,,,"[67.6, 80.0]",,High Pass,,23.530619,,Out,,,,,,,,2,From Goal Kick,Karen Holmgaard,32230.0,Right Center Midfield,102,Denmark Women's,853,,3,,,,,,,,,,,,,,,,Denmark Women's,853,00:09:03.978,Pass,
,,,,,,,,,,,,,,,,,,1.951452,,,,,,,,94dbd8e2-36f1-4b6a-a22c-2eb5af34c53a,2317,,,"[52.5, 0.1]",3835337,54,,,,2.5182586,,,,,"[37.2, 11.1]",,Low Pass,,18.843832,,,María Pilar León Cebrián,10155.0,,,,,Throw-in,2,From Throw In,Olga  Carmona García,49836.0,Left Back,103,Spain Women's,863,['96e29599-381a-4426-bf81-c3084ef21135'],10,,,,,,,,,,,,,,,,Spain Women's,863,00:09:10.048,Pass,
,,,,,,,,,,,,,,,,,,1.889842,,,,,,,,c2a1cf0c-1b75-4f79-9dd9-57c71b91f0d4,2320,,,"[37.2, 11.1]",3835337,54,,,,1.4304509,,Left Foot,,,"[42.3, 47.2]",,Ground Pass,,36.45847,,,Irene Paredes Hernandez,10165.0,,,,,,2,From Throw In,María Pilar León Cebrián,10155.0,Left Center Back,103,Spain Women's,863,['13d10e8b-9706-42f9-8d2f-222c97c61fd9'],13,,,,,,,,,,,,,,,,Spain Women's,863,00:09:13.176,Pass,
,,,,,,,,,,,,,,,,,,1.564333,,,,,,,,78ee9bbd-6ac6-4ce6-9913-877cacc947a1,2323,,,"[66.4, 57.2]",3835337,54,,,,1.0079852,,Left Foot,,,"[75.8, 72.1]",,Ground Pass,,17.617321,,,Ona Batlle Pascual,46639.0,,,,,,2,From Throw In,Irene Paredes Hernandez,10165.0,Right Center Back,103,Spain Women's,863,['6df8aa1a-d155-4762-8397-42f79fec48c9'],19,,,,,,,,,,,,,,,,Spain Women's,863,00:09:19.153,Pass,
,,,,,,,,,,,,,,,,,,0.63544,,,,,,,,5d2adb6e-1606-41fe-8783-e981eeb1d18f,2326,,,"[75.8, 72.1]",3835337,54,,,,0.21320452,,Right Foot,,,"[85.5, 74.2]",,Ground Pass,,9.924717,,,Marta Cardona De Miguel,49832.0,,,,,,2,From Throw In,Ona Batlle Pascual,46639.0,Right Back,103,Spain Women's,863,['1263f724-6697-46ae-aecb-ae8b1980ebd9'],21,,,,,,,,,,,,,,,,Spain Women's,863,00:09:21.618,Pass,
,,,,,,,,,,,,,,,,,,0.456399,,,,,,,,1f0bd747-29b2-4fb5-b031-85c7c87c1909,2329,,,"[85.5, 74.2]",3835337,54,,,,-1.7126933,,Right Foot,,,"[83.9, 63.0]",,Ground Pass,,11.313708,,Incomplete,,,,,,,,2,From Throw In,Marta Cardona De Miguel,49832.0,Right Midfield,103,Spain Women's,863,['0b3fca95-108d-4e3d-a8a7-0ffad4047775'],22,,,,,,,,,,,,,,,,Spain Women's,863,00:09:22.333,Pass,
,,,,,,,,,,,,,,,,,,2.004352,,,,,,,,36ec3cff-096d-4934-996f-cc1d82b3d9a1,2332,,,"[36.2, 16.9]",3835337,54,,,,2.6750295,,Right Foot,,,"[22.5, 23.8]",,Ground Pass,,15.339492,,,Rikke Læntver Sevecke,15789.0,,,,,,2,Regular Play,Kathrine Møller Kühl,276443.0,Left Wing,104,Denmark Women's,853,['8e00d7c0-f8b8-4a6c-b5ec-15a23934e2ba'],23,,,,,,,,,,,,,,,,Denmark Women's,853,00:09:23.312,Pass,
,,,,,,,,,,,,,,,,,,1.042375,,,,,,,,c04983d0-2895-4300-81b1-59d4669eed7f,2334,,,"[22.5, 23.8]",3835337,54,,,,-0.8421932,,Right Foot,,,"[36.6, 8.0]",,Low Pass,,21.176638,,,Kathrine Møller Kühl,276443.0,,,,,,2,Regular Play,Rikke Læntver Sevecke,15789.0,Left Center Back,104,Denmark Women's,853,['79e4f536-af05-43b8-8d80-06602bf4f399'],25,,,,,,,,,,,,,,,,Denmark Women's,853,00:09:25.316,Pass,
,,,,,,,,,,,,,,,,,,0.83822,,,,,,,,a18c39d8-bdab-42f2-8555-be14417e5451,2338,,,"[35.5, 7.8]",3835337,54,,,,-3.101614,,Right Foot,,,"[28.0, 7.5]",,Ground Pass,,7.5059977,,,Katrine Veje,10088.0,,,,,,2,Regular Play,Kathrine Møller Kühl,276443.0,Left Wing,104,Denmark Women's,853,"['0f2a6045-d4e9-4c56-902b-01349fbcc401', 'b3b2531a-b2a3-4fb1-8431-8793b18162a4']",27,,,,,,,,,,,,,,,,Denmark Women's,853,00:09:27.447,Pass,True
,,,,,,,,,,,,,,,,,,2.364492,,,,,,,,186b5b1f-2d0c-4241-85f3-ed55b8c997dc,2343,,,"[36.2, 22.5]",3835337,54,,,,1.5273454,,Left Foot,,,"[37.1, 43.2]",,Ground Pass,,20.719557,,,Janni Thomsen,87195.0,,,,,,2,Regular Play,Katrine Veje,10088.0,Left Wing Back,104,Denmark Women's,853,['404d15ad-290c-4368-91ef-0dc00491e1d1'],32,,,,,,,,,,,,,,,,Denmark Women's,853,00:09:32.107,Pass,
,,,,,,,,,,,,,,,,,,4.230109,,,,,,,,53febd45-be81-42ff-95bf-1bee651bc8e8,2346,,,"[38.8, 44.1]",3835337,54,,,,-0.6038394,,Right Foot,,,"[90.7, 8.3]",,High Pass,,63.049583,,,Pernille Mosegaard Harder,10108.0,,,,,,2,Regular Play,Janni Thomsen,87195.0,Right Wing Back,104,Denmark Women's,853,"['2d8cb242-7c3e-4c6b-b803-23d40a6aeaa2', 'ed1ef8c7-2451-422b-9393-1835f8c55fcc']",34,,,,,,,,,,,,,,,,Denmark Women's,853,00:09:34.472,Pass,True
