50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,0.330512,,,,,,,,,,,,,,132b3137-f677-4ce3-b744-1b64da226b9b,2842,,,"[7.0, 44.1]",3835327,84,,True,,,0.8749781,,Right Foot,,,"[14.6, 53.2]",,Ground Pass,,11.856222,,,Millie Bright,4642.0,,,,,Goal Kick,2,From Goal Kick,Mary Alexandra Earps,31538.0,Goalkeeper,181,England Women's,865,['7b419c8d-86c0-4e57-8124-9452151a958f'],22,,,,,,,,,,,,,,,,,,,England Women's,865,00:39:22.954,Pass,
,,,,,,,,,,,,,,,,,,,2.648487,,,,,,,,,,,,,,3312b731-900d-45ab-aca2-1d345b36982e,2844,,,"[14.6, 53.2]",3835327,84,,True,,,-1.4132676,,Right Foot,,,"[19.0, 25.5]",,Ground Pass,,28.047281,,,Leah Williamson,18999.0,,,,,,2,From Goal Kick,Millie Bright,4642.0,Right Center Back,181,England Women's,865,['b2b91170-f621-4d12-b2aa-4530bd300168'],23,,,,,,,,,,,,,,,,,,,England Women's,865,00:39:23.466,Pass,
,,,,,,,,,,,,,,,,,,,4.718321,,,,,,,,,,,,,,3fff84b1-5028-4bea-a3e0-6ae313aeacda,2846,,,"[32.6, 21.6]",3835327,84,,,,,-0.15264933,,Right Foot,,,"[98.9, 11.4]",,High Pass,,67.080025,,,Chloe Kelly,15570.0,,,,,,2,From Goal Kick,Leah Williamson,18999.0,Left Center Back,181,England Women's,865,['e955638e-f215-4c58-b215-3d0c6e30f91e'],29,,,,,,,,,,,,,,,,,,,England Women's,865,00:39:29.741,Pass,
,,,,,,,,,,,,,,,,,,,1.428819,,,,,,,,,,,,,,664e74b1-370b-4383-878c-c3b3217a8d98,2851,,,"[17.8, 80.0]",3835327,84,,True,,,-0.65169764,,,,,"[27.5, 72.6]",,High Pass,,12.20041,,,Amalie Vevle Eikeland,26570.0,,,,,Throw-in,2,From Throw In,Tuva Hansen,276288.0,Right Wing Back,182,Norway Women's,852,['c6d592e5-027a-4a29-accb-1b0384fe9546'],43,,,,,,,,,,,,,,,,,,,Norway Women's,852,00:39:43.132,Pass,
,,,,,,,,,,,,,,,,,,,0.410274,,,,,,,,,,,,,,536f5a08-5e99-448c-a702-c999e854b483,2853,,,"[27.5, 72.6]",3835327,84,,,,,-0.45093644,,Head,,,"[37.0, 68.0]",,Low Pass,,10.555094,,Incomplete,,,,,,,,2,From Throw In,Amalie Vevle Eikeland,26570.0,Right Wing,182,Norway Women's,852,['c9eac96a-de43-4290-974b-2afe24677790'],44,,,,,,,,,,,,,,,,,,,Norway Women's,852,00:39:44.561,Pass,
,,,,,,,,,,,,,,,,,,,0.703402,,,,,,,,,,,,,,572f0fe3-925b-471c-85b2-2b0eb1fcb932,2856,,,"[83.1, 12.1]",3835327,84,,,,,1.0098956,,Left Foot,,,"[88.0, 19.9]",,Ground Pass,,9.211406,,,Ella Toone,31534.0,,,,,,2,Regular Play,Alex Greenwood,10252.0,Left Back,183,England Women's,865,['f348113d-d35e-4976-a2e6-b6447adf807f'],46,,,,,,,,,,,,,,,,,,,England Women's,865,00:39:46.088,Pass,
,,,,,,,,,,,,,,,,,,,1.031586,,,,,,,,,,,,,,49fd7c5f-c5ad-4676-ad31-109a7c60ced4,2859,,,"[88.0, 19.9]",3835327,84,,,,,-0.8379812,,Left Foot,,,"[97.0, 9.9]",,Ground Pass,,13.453624,,,Chloe Kelly,15570.0,,,,,,2,Regular Play,Ella Toone,31534.0,Center Attacking Midfield,183,England Women's,865,['037f9b6c-5c6f-4a78-ad79-5237e8aeb950'],47,,,,,,,,,,,,,,,,,,,England Women's,865,00:39:47.600,Pass,
,,,,,,,,,,,,,,,,,,,1.07521,,,,,,,,,,,,,,f1c9bb47-ddbf-4ad1-8740-b98b70b15d48,2864,,,"[28.7, 63.9]",3835327,84,,,,,-1.5800554,,Right Foot,,,"[28.5, 42.3]",,Ground Pass,,21.600925,,,Frida Maanum,10516.0,,,,,Recovery,2,Regular Play,Amalie Vevle Eikeland,26570.0,Right Wing,184,Norway Women's,852,['45802025-53ab-45a4-ab93-f76e416b1fc7'],50,,,,,,,,,,,,,,,,,,,Norway Women's,852,00:39:50.371,Pass,
,,,,,,,,,,,,,,,,,,,1.276245,,,,,,,,,,,,,,d6b0e216-97f2-4f48-9867-b163fdaf4fd3,2868,,,"[27.0, 42.7]",3835327,84,,,,,-1.0714496,,Right Foot,,,"[37.2, 24.0]",,Ground Pass,,21.30094,,,Elisabeth Terland,276301.0,,,,,,2,Regular Play,Frida Maanum,10516.0,Right Defensive Midfield,184,Norway Women's,852,"['7020fde4-5579-4066-a697-e076b4f690fb', 'bfe7336c-787c-4e4f-adb2-3f06c5582ad2']",51,,,,,,,,,,,,,,,,,,,Norway Women's,852,00:39:51.747,Pass,True
,,,,,,,,,,,,,,,,,,,1.784182,,,,,,,,,,,,,,8807c3bc-6a38-4e39-afe2-7c030721dad6,2871,,,"[38.7, 24.0]",3835327,84,,,,,-1.1102068,,Right Foot,,,"[45.2, 10.9]",,Ground Pass,,14.623953,,Incomplete,Julie Blakstad,191851.0,,,,,,2,Regular Play,Elisabeth Terland,276301.0,Left Wing,184,Norway Women's,852,"['17d09552-0e7e-46e3-9257-977a5e875054', 'fc4c0dd4-9c4a-45ee-893e-82f7ca479647']",53,,,,,,,,,,,,,,,,,,,Norway Women's,852,00:39:53.586,Pass,
,,,,,,,,,,,,,,,,,,,2.311955,,,,,,,,,,,,,,8998808c-0726-4f5f-b77f-c0dae0e75785,2875,,,"[64.9, 60.2]",3835327,84,,,,,-2.9935608,,Right Foot,,,"[42.1, 56.8]",,Ground Pass,,23.052114,,,Millie Bright,4642.0,,,,,,2,Regular Play,Bethany Mead,15619.0,Right Wing,185,England Women's,865,['396c2a7b-ce16-49c3-9cd8-771d02625f07'],57,,,,,,,,,,,,,,,,,,,England Women's,865,00:39:57.984,Pass,
,,,,,,,,,,,,,,,,,,,1.192009,,,,,,,,,,,,,,bd7ec83d-3f05-42f0-82dc-937b8ec65e20,2878,,,"[42.1, 56.8]",3835327,85,,,,,-0.21786053,,Right Foot,,,"[55.2, 53.9]",,Ground Pass,,13.417153,,,Keira Walsh,4658.0,,,,,,2,Regular Play,Millie Bright,4642.0,Right Center Back,185,England Women's,865,['7fb01bc1-a8d8-42ca-ab85-71c0bda3b47b'],2,,,,,,,,,,,,,,,,,,,England Women's,865,00:40:02.534,Pass,
,,,,,,,,,,,,,,,,,,,2.472761,,,,,,,,,,,,,,3ce1ec90-decc-47d8-8105-49961e13ed56,2881,,,"[55.7, 57.1]",3835327,85,,,,,0.6556956,,Right Foot,,,"[77.8, 74.1]",,Ground Pass,,27.882072,,,Lucy Bronze,10178.0,,,,,,2,Regular Play,Keira Walsh,4658.0,Left Defensive Midfield,185,England Women's,865,['1f839a09-89f0-4a1c-a496-9f1d2fdd7ea3'],4,,,,,,,,,,,,,,,,,,,England Women's,865,00:40:04.288,Pass,
,,,,,,,,,,,,,,,,,,,1.579259,,,,,,,,,,,,,,c49aab0a-117d-49f3-8da3-a8325980164b,2884,,,"[82.9, 72.1]",3835327,85,,,,,-0.6885592,,Right Foot,,,"[102.1, 56.3]",,High Pass,,24.865236,,Incomplete,Alessia Russo,47521.0,,,,,,2,Regular Play,Lucy Bronze,10178.0,Right Back,185,England Women's,865,"['5ca55b61-345f-4d0b-9dd9-7a193a698375', 'd07fe272-6426-4138-9dcf-297dfb3b903b']",8,,,,,,,,,,,,,,,,,,,England Women's,865,00:40:08.654,Pass,
,,,,,,,,,,,,,,,,,,,1.982764,,,,,,,,,,,,,,b4b8f6a8-9df7-4631-8472-1f3d87dcb862,2887,,,"[86.5, 71.1]",3835327,85,,,,,-2.730366,,Head,,,"[73.2, 65.3]",,Low Pass,,14.509652,,,Keira Walsh,4658.0,,,,,Recovery,2,Regular Play,Lucy Bronze,10178.0,Right Back,185,England Women's,865,['2636273e-150f-432f-8e92-0f2a35501324'],11,,,,,,,,,,,,,,,,,,,England Women's,865,00:40:11.960,Pass,
,,,,,,,,,,,,,,,,,,,1.564741,,,,,,,,,,,,,,20b20e99-30dc-45f4-8055-844b3621efd6,2891,,,"[72.2, 64.3]",3835327,85,,,,,1.611757,,Right Foot,,,"[71.7, 76.5]",,Low Pass,,12.210241,,,Bethany Mead,15619.0,,,,,,2,Regular Play,Keira Walsh,4658.0,Left Defensive Midfield,185,England Women's,865,"['6c95c860-33db-4930-ad5b-91106474547e', 'c4656888-4cf5-496f-89b2-2cc364ba42e8']",14,,,,,,,,,,,,,,,,,,,England Women's,865,00:40:14.042,Pass,True
,,,,,,,,,,,,,,,,,,,1.767375,,,,,,,,,,,,,,9a475087-a59c-40af-bc9a-0a8693d150bf,2894,,,"[65.9, 75.5]",3835327,85,,,,,-2.1608844,,Right Foot,,,"[51.1, 53.4]",,Ground Pass,,26.597933,,,Millie Bright,4642.0,,,,,,2,Regular Play,Bethany Mead,15619.0,Right Wing,185,England Women's,865,['1710771e-386f-43f6-9b8a-03c94d94e2a1'],17,,,,,,,,,,,,,,,,,,,England Women's,865,00:40:17.295,Pass,
,,,,,,,,,,,,,,,,,,,1.489042,,,,,,,,,,,,,,6f0de2e5-17ee-437d-9c15-729fd4d66072,2897,,,"[54.5, 48.5]",3835327,85,,,,,-1.4162595,,Right Foot,,,"[57.6, 28.6]",,Ground Pass,,20.14001,,,Leah Williamson,18999.0,,,,,,2,Regular Play,Millie Bright,4642.0,Right Center Back,185,England Women's,865,['f5104018-8346-4a28-8006-a23b228640f9'],20,,,,,,,,,,,,,,,,,,,England Women's,865,00:40:20.822,Pass,
,,,,,,,,,,,,,,,,,,,1.492143,,,,,,,,,,,,,,53367cd2-f3b1-4c4b-8fbe-afaa1435bf29,2900,,,"[57.6, 28.6]",3835327,85,,,,,-1.1861916,,Right Foot,,,"[64.4, 11.8]",,Ground Pass,,18.124018,,,Alex Greenwood,10252.0,,,,,,2,Regular Play,Leah Williamson,18999.0,Left Center Back,185,England Women's,865,['1b49c810-fd70-4909-922b-1cd332f0e358'],23,,,,,,,,,,,,,,,,,,,England Women's,865,00:40:23.458,Pass,
,,,,,,,,,,,,,,,,,,,0.820815,,,,,,,,,,,,,,f77efc79-72cd-4ccb-80dc-5d8c46e35c06,2903,,,"[64.4, 11.8]",3835327,85,,,,,-0.24848743,,Left Foot,,,"[77.8, 8.4]",,Ground Pass,,13.8246155,,,Ella Toone,31534.0,,,,,,2,Regular Play,Alex Greenwood,10252.0,Left Back,185,England Women's,865,['f74240b5-a6c1-4d56-96c0-419d357b8837'],29,,,,,,,,,,,,,,,,,,,England Women's,865,00:40:29.104,Pass,
,,,,,,,,,,,,,,,,,,,1.488127,,,,,,,,,,,,,,117b33bd-deb9-439f-882d-f7ba58a249f4,2906,,,"[90.9, 14.5]",3835327,85,,,,,-0.2052147,,Right Foot,,,"[113.0, 9.9]",,Ground Pass,,22.573658,,,Chloe Kelly,15570.0,,,,,,2,Regular Play,Ella Toone,31534.0,Center Attacking Midfield,185,England Women's,865,['3a43e824-22de-45d8-a295-1d0838cc2c87'],32,,,,,,,,,,,,,,,,,,,England Women's,865,00:40:32.774,Pass,
,,,,,,,,,,,,,,,,,,,6.754911,,,,,,,,,,,,,,65bc647d-067f-4557-84a8-a497ecc4fc36,2909,,,"[115.7, 8.7]",3835327,85,,,,,1.5635501,,Left Foot,True,,"[116.2, 77.7]",,High Pass,,69.00181,,,Bethany Mead,15619.0,,True,,,,2,Regular Play,Chloe Kelly,15570.0,Left Wing,185,England Women's,865,['7d05e624-a764-4b43-abaa-b56869984343'],36,,,,,,,,,,,,,,,,,,,England Women's,865,00:40:36.000,Pass,
,,,,,,,,,,,,,,,,,,,1.950281,,,,,,,,,,,,,,aa2c6878-8640-494a-bdb7-90c3be9f877d,2912,,,"[116.2, 77.7]",3835327,85,,,,,-2.7221153,,Right Foot,,,"[101.4, 71.1]",,Ground Pass,,16.204937,,,Lucy Bronze,10178.0,,,,,,2,Regular Play,Bethany Mead,15619.0,Right Wing,185,England Women's,865,['76e62d7b-c755-4625-b31a-8acd9143ef15'],44,,,,,,,,,,,,,,,,,,,England Women's,865,00:40:44.312,Pass,
,,,,,,,,,,,,,,,,,,,1.098362,,,,,,,,,,,,,,2a04f958-b47e-47ee-9cdb-0762ddff626e,2916,,,"[102.8, 72.6]",3835327,85,,,,,0.37459803,,Right Foot,,,"[114.5, 77.2]",,Ground Pass,,12.571794,,,Bethany Mead,15619.0,,,,,,2,Regular Play,Lucy Bronze,10178.0,Right Back,185,England Women's,865,"['24d9480a-86f3-44dc-8f02-29fd88ec8a60', 'ab572703-ea1a-473f-b715-2c2a9ad82eab']",48,,,,,,,,,,,,,,,,,,,England Women's,865,00:40:48.193,Pass,True
,,,,,,,,,,,,,,,,,,,1.57036,,,,,,,,,,,,,,8e5f5d14-6c94-4f60-875f-94cf04a17db8,2919,,,"[114.5, 77.2]",3835327,85,,,,,-2.7728012,,Right Foot,,,"[93.8, 69.2]",,Ground Pass,,22.192116,,,Lucy Bronze,10178.0,,,,,,2,Regular Play,Bethany Mead,15619.0,Right Wing,185,England Women's,865,['0e6dcf74-2f7b-49d1-971b-7379563b958e'],52,,,,,,,,,,,,,,,,,,,England Women's,865,00:40:52.170,Pass,
,,,,,,,,,,,,,,,,,,,0.29754,,,,,,,,,,,,,,4878187f-d3d2-4239-a0e0-d59199e92023,2923,,,"[97.0, 71.1]",3835327,85,,,,,0.6627295,,Right Foot,,,"[101.1, 74.3]",,Ground Pass,,5.2009616,,Incomplete,,,,,,,,2,Regular Play,Lucy Bronze,10178.0,Right Back,185,England Women's,865,"['06fddf26-fde1-4390-9bfa-1a574a71dcb4', 'f1424a29-8c27-4002-9b76-3244cc432ff2']",55,,,,,,,,,,,,,,,,,,,England Women's,865,00:40:55.714,Pass,True
,,,,,,,,,,,,,,,,,,,1.846047,,,,,,,,,,,,,,f4d16976-0faa-4b16-b2a7-cf28553428a8,2925,,,"[97.0, 80.0]",3835327,86,,True,,,-0.19739556,,,,,"[114.5, 76.5]",,High Pass,,17.84657,,,Jill Scott,10172.0,,,,,Throw-in,2,From Throw In,Lucy Bronze,10178.0,Right Back,186,England Women's,865,['a78af1f8-9b7d-47ca-acf0-263f3e1b2b62'],3,,,,,,,,,,,,,,,,,,,England Women's,865,00:41:03.091,Pass,
,,,,,,,,,,,,,,,,,,,1.221522,,,,,,,,,,,,,,ed249756-5fcd-4e7f-9092-3893b46e7b26,2929,,,"[116.9, 76.3]",3835327,86,,,,,3.0868528,,Right Foot,,,"[109.6, 76.7]",,Ground Pass,,7.3109508,,,Lucy Bronze,10178.0,,,,,,2,From Throw In,Jill Scott,10172.0,Right Center Midfield,186,England Women's,865,"['445119a1-da58-41d3-b3ba-298ea51f7452', '7e981d64-051b-49c7-8e02-f16832515646']",6,,,,,,,,,,,,,,,,,,,England Women's,865,00:41:06.715,Pass,True
,,,,,,,,,,,,,,,,,,,2.498221,,,,,,,,,,,,,,7da4cea7-f566-43bd-ae76-9904bbee52ed,2932,,,"[107.2, 75.5]",3835327,86,,,,,-1.5276759,,Left Foot,True,,"[108.9, 36.1]",,High Pass,,39.436657,,Incomplete,Alessia Russo,47521.0,,,,,,2,From Throw In,Lucy Bronze,10178.0,Right Back,186,England Women's,865,"['26f85e02-c6c1-4ddc-a536-b624018e4972', 'a46016e3-d13c-4971-acd3-163730bf9f30']",9,,,,,,,,,,,,,,,,,,,England Women's,865,00:41:09.674,Pass,
,,,,,,,,,,,,,,,,,,,0.822265,,,,,,,,,,,,,,88765bf9-5a31-4214-9658-514d79319beb,2936,,,"[20.7, 39.1]",3835327,86,,,,,-0.28532943,,Right Foot,,,"[35.7, 34.7]",,High Pass,,15.632018,,,Celin Bizet Ildhusøy,87194.0,,,,,Recovery,2,From Throw In,Frida Maanum,10516.0,Right Defensive Midfield,186,England Women's,865,['5df37c1c-57fd-466f-b9c9-3d4f38a1a330'],13,,,,,,,,,,,,,,,,,,,Norway Women's,852,00:41:13.854,Pass,
,,,,,,,,,,,,,,,,,,,3.36702,,,,,,,,,,,,,,40b92bd2-34d7-4ed0-80fd-87f6fda3d8d1,2940,,,"[82.2, 30.1]",3835327,86,,,,True,-2.5930433,,,,,"[64.2, 19.1]",,Low Pass,,21.095022,,,Leah Williamson,18999.0,,,,,Recovery,2,From Throw In,Alex Greenwood,10252.0,Left Back,186,England Women's,865,"['76e8346a-94f5-4f1f-9035-ade9fd6aeb4a', 'bc1dad53-7a5b-47b1-8dd2-13c2d8cf5dca']",16,,,,,,,,,,,,,,,,,,,England Women's,865,00:41:16.965,Pass,True
,,,,,,,,,,,,,,,,,,,0.917927,,,,,,,,,,,,,,7667822f-00ae-4185-a58d-d3253735e62f,2943,,,"[64.2, 19.1]",3835327,86,,,,,0.26754016,,Right Foot,,,"[83.9, 24.5]",,Ground Pass,,20.426699,,,Ella Toone,31534.0,,,,,,2,From Throw In,Leah Williamson,18999.0,Left Center Back,186,England Women's,865,['0eb74ccb-9416-4b6b-ab24-383482e86f2e'],21,,,,,,,,,,,,,,,,,,,England Women's,865,00:41:21.765,Pass,
,,,,,,,,,,,,,,,,,,,2.246225,,,,,,,,,,,,,,c3875bbc-69cd-4356-9af9-e5e532bc9448,2951,,,"[6.0, 44.0]",3835327,87,,True,,,-0.0422284,,Right Foot,,,"[13.1, 43.7]",,Ground Pass,,7.106335,,,Maren Nævdal Mjelde,10395.0,,,,,Goal Kick,2,From Goal Kick,Guro Pettersen,276302.0,Goalkeeper,188,Norway Women's,852,['52ef93c9-5ef9-4479-b6e3-789dd3c02d84'],44,,,,,,,,,,,,,,,,,,,Norway Women's,852,00:42:44.710,Pass,
,,,,,,,,,,,,,,,,,,,1.66984,,,,,,,,,,,,,,3fa14225-9cdc-4db5-bb41-acb7220f11ff,2953,,,"[13.1, 43.7]",3835327,87,,,,,1.0930651,,Right Foot,,,"[20.4, 57.8]",,Ground Pass,,15.877657,,,Guro Bergsvand,276304.0,,,,,,2,From Goal Kick,Maren Nævdal Mjelde,10395.0,Center Back,188,Norway Women's,852,['8174d604-e74a-4ab7-abd5-bb5b6f337ac9'],47,,,,,,,,,,,,,,,,,,,Norway Women's,852,00:42:47.896,Pass,
,,,,,,,,,,,,,,,,,,,0.844409,,,,,,,,,,,,,,330f7fc1-34d8-46aa-b6ab-5a9592ff24b5,2956,,,"[31.1, 61.0]",3835327,87,,,,,-0.103918776,,Right Foot,,,"[47.4, 59.3]",,Ground Pass,,16.38841,,,Amalie Vevle Eikeland,26570.0,,,,,,2,From Goal Kick,Guro Bergsvand,276304.0,Right Center Back,188,Norway Women's,852,['20115176-5e0f-4965-a8df-ae96df171057'],54,,,,,,,,,,,,,,,,,,,Norway Women's,852,00:42:54.098,Pass,
,,,,,,,,,,,,,,,,,,,0.85451,,,,,,,,,,,,,,77300db4-b232-4333-ba73-4a6a91b7c2a9,2962,,,"[51.8, 62.9]",3835327,88,,,,,-0.6857295,,Right Foot,,,"[56.2, 59.3]",,Ground Pass,,5.685068,,,Ingrid Syrstad Engen,24374.0,,,,,Free Kick,2,From Free Kick,Guro Bergsvand,276304.0,Right Center Back,189,Norway Women's,852,['20cce4d2-4e30-49a5-90eb-aab7beac0aab'],18,,,,,,,,,,,,,,,,,,,Norway Women's,852,00:43:18.085,Pass,
,,,,,,,,,,,,,,,,,,,1.144325,,,,,,,,,,,,,,ef618289-3026-4420-98b3-61d9576c6f5a,2965,,,"[56.2, 59.3]",3835327,88,,,,,0.010308913,,Right Foot,,,"[75.6, 59.5]",,Ground Pass,,19.401031,,,Amalie Vevle Eikeland,26570.0,,,,,,2,From Free Kick,Ingrid Syrstad Engen,24374.0,Left Defensive Midfield,189,Norway Women's,852,['7ca2e6d8-a4c9-4eea-8c39-0f152e62ebf4'],19,,,,,,,,,,,,,,,,,,,Norway Women's,852,00:43:19.706,Pass,
,,,,,,,,,,,,,,,,,,,1.714582,,,,,,,,,,,,,,99a2c6b6-d18c-40f8-b7cf-28b5c289eff8,2968,,,"[74.4, 56.8]",3835327,88,,,,,1.0674673,,Right Foot,,,"[83.1, 72.6]",,High Pass,,18.036907,,,Tuva Hansen,276288.0,,,,,,2,From Free Kick,Amalie Vevle Eikeland,26570.0,Right Wing,189,Norway Women's,852,"['0dec3bb7-5bac-41a0-8fc1-6c83284f92cb', '4eba37a6-00d9-4cc4-a135-f13da43fdf56']",20,,,,,,,,,,,,,,,,,,,Norway Women's,852,00:43:20.851,Pass,True
,,,,,,,,,,,,,,,,,,,1.408772,,,,,,,,,,,,,,03551c28-fa53-481c-b121-fb7835975777,2975,,,"[42.5, 17.7]",3835327,88,,,,,-0.020131508,,Right Foot,,,"[57.4, 17.4]",,Ground Pass,,14.90302,,,Ella Toone,31534.0,,,,,,2,Regular Play,Jill Scott,10172.0,Right Center Midfield,190,England Women's,865,['1037a6b4-ba03-4902-af6b-286aa5739f8b'],25,,,,,,,,,,,,,,,,,,,England Women's,865,00:43:25.579,Pass,
,,,,,,,,,,,,,,,,,,,3.115892,,,,,,,,,,,,,,e9f15441-d260-40bc-a45e-4fe151a50b85,2978,,,"[63.4, 17.2]",3835327,88,,,,,-0.14800988,,Right Foot,,,"[102.3, 11.4]",,Ground Pass,,39.330013,,,Alessia Russo,47521.0,,,,,,2,Regular Play,Ella Toone,31534.0,Center Attacking Midfield,190,England Women's,865,['5af0bd7d-42c2-4ad3-92f3-14350829faee'],27,,,,,,,,,,,,,,,,,,,England Women's,865,00:43:27.446,Pass,
,,,,,,,,,,,,,,,,,,,3.984507,,,,,,,,,,,,,,3b86d274-edfa-4574-8c08-c45d8f8d8d42,2982,,,"[115.7, 24.0]",3835327,88,,,,,1.6725458,,Left Foot,True,,"[112.3, 57.3]",,Ground Pass,,33.47312,,,Jill Scott,10172.0,,,,,,2,Regular Play,Alessia Russo,47521.0,Center Forward,190,England Women's,865,"['9f6d75b5-3a45-4bed-97e9-15b5bd23013c', 'c40a3cb2-c946-4888-887a-5008d36f29f4']",32,,,,,,,,,,,,,,,,,,,England Women's,865,00:43:32.815,Pass,True
,,,,,,,,,,,,,,,,,,,1.79979,,,,,,,,,,,,,,dd883cd4-bac1-4070-b873-57af582644f0,2990,,,"[3.7, 8.0]",3835327,88,,,,,-0.32430157,,Left Foot,,,"[27.2, 0.1]",,High Pass,,24.792337,,Out,,,,,,,,2,Regular Play,Julie Blakstad,191851.0,Left Wing Back,190,England Women's,865,,41,,,,,,,,,,,,,,,,,,,Norway Women's,852,00:43:41.545,Pass,
,,,,,,,,,,,,,,,,,,,1.357587,,,,,,,,,,,,,,c0a68f5f-9c3b-4fd2-bd72-d9408e9e2461,2991,,,"[92.9, 80.0]",3835327,88,,True,,,-2.1299212,,,,,"[82.2, 62.9]",,Low Pass,,20.171762,,,Keira Walsh,4658.0,,,,,Throw-in,2,From Throw In,Lucy Bronze,10178.0,Right Back,191,England Women's,865,['defcb60c-6e3a-4a6c-a2a7-7b18516e3abd'],48,,,,,,,,,,,,,,,,,,,England Women's,865,00:43:48.996,Pass,
,,,,,,,,,,,,,,,,,,,2.463758,,,,,,,,,,,,,,dbbefa97-2357-4092-98be-ce6893d81081,2993,,,"[89.5, 68.0]",3835327,88,,,,,0.4121468,,Right Foot,,,"[109.4, 76.7]",,Ground Pass,,21.718655,,,Lucy Bronze,10178.0,,,,,,2,From Throw In,Keira Walsh,4658.0,Left Defensive Midfield,191,England Women's,865,['991e6f71-cf2b-4249-9ccc-bdaddfe40e15'],53,,,,,,,,,,,,,,,,,,,England Women's,865,00:43:53.941,Pass,
,,,,,,,,,,,,,,,,,,,1.023354,,,,,,,,,,,,,,65ec4651-adf2-44fb-a07f-bf113e2a780b,2995,,,"[109.4, 76.7]",3835327,88,,,,,-1.3020127,,Right Foot,,,"[114.0, 60.0]",,High Pass,,17.32195,,Incomplete,,,,,,,,2,From Throw In,Lucy Bronze,10178.0,Right Back,191,England Women's,865,['f3a3e937-d18c-47f1-9029-b090f91bf197'],56,,,,,,,,,,,,,,,,,,,England Women's,865,00:43:56.405,Pass,
,,,,,,,,,,,,,,,,,,,2.862057,,,,,,,,,,,,,,427f5c55-45ef-43ee-85fe-6087af7a3fce,2998,,,"[9.3, 21.6]",3835327,88,,,,,0.3103874,,Right Foot,,,"[46.4, 33.5]",,High Pass,,38.961777,,Incomplete,,,,,,,,2,From Throw In,Maria Thorisdottir,4636.0,Left Center Back,191,England Women's,865,['f25e9fd4-a082-4a5d-8f4e-f08712faaf85'],58,,,,,,,,,,,,,,,,,,,Norway Women's,852,00:43:58.618,Pass,
,,,,,,,,,,,,,,,,,,,1.469519,,,,,,,,,,,,,,f25e9fd4-a082-4a5d-8f4e-f08712faaf85,2999,,,"[73.7, 46.6]",3835327,89,,,,,-1.1604624,,Right Foot,,,"[81.4, 28.9]",,High Pass,,19.302332,,,Alex Greenwood,10252.0,,,,,Recovery,2,From Throw In,Leah Williamson,18999.0,Left Center Back,191,England Women's,865,"['427f5c55-45ef-43ee-85fe-6087af7a3fce', 'cd67e7d4-75ac-4492-a084-1b8053795fb3']",1,,,,,,,,,,,,,,,,,,,England Women's,865,00:44:01.480,Pass,
,,,,,,,,,,,,,,,,,,,0.970392,,,,,,,,,,,,,,a01bfc46-2925-40a6-8757-f670083c92a1,3002,,,"[78.3, 35.4]",3835327,89,,,,,1.8203833,,Right Foot,,,"[74.4, 50.7]",,Ground Pass,,15.789237,,,Keira Walsh,4658.0,,,,,,2,From Throw In,Alex Greenwood,10252.0,Left Back,191,England Women's,865,['9e31043c-60b4-4da8-b1ec-30178efb64d3'],5,,,,,,,,,,,,,,,,,,,England Women's,865,00:44:05.047,Pass,
,,,,,,,,,,,,,,,,,,,1.917559,,,,,,,,,,,,,,1572116c-4242-4d0c-90a3-e5bdbb701490,3005,,,"[74.6, 55.1]",3835327,89,,,,,0.63443583,,Right Foot,,,"[97.7, 72.1]",,Ground Pass,,28.68118,,,Bethany Mead,15619.0,,,,,,2,From Throw In,Keira Walsh,4658.0,Left Defensive Midfield,191,England Women's,865,['1f420e81-4211-4905-93b1-cb67fad064c5'],7,,,,,,,,,,,,,,,,,,,England Women's,865,00:44:07.568,Pass,
