50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.236338,,,,,,,,,,,6422dc3c-785d-46c2-9004-5a184f2ad759,2736,,,"[19.7, 37.3]",3835329,64,,,,,-0.8374345,,Right Foot,,,,"[28.8, 27.2]",Ground Pass,,13.5948515,,,,Katrine Veje,10088.0,,,,,,,2,From Goal Kick,Stine Ballisager Pedersen,87185.0,Center Back,139,Denmark Women's,853,['5f8495b7-a65d-4174-8cd3-553f90aafef1'],12,,,,,,,,,,,,,,,,,Denmark Women's,853,00:19:12.286,Pass,
,,,,,,,,,,,,,,,,1.048951,,,,,,,,,,,22d99ab4-239e-4ab0-a2a7-05bd5f7e6456,2739,,,"[28.8, 27.2]",3835329,64,,,,,1.7082225,,Left Foot,,,,"[27.5, 36.6]",Ground Pass,,9.489468,,,,Stine Ballisager Pedersen,87185.0,,,,,,,2,From Goal Kick,Katrine Veje,10088.0,Left Center Back,139,Denmark Women's,853,['dc2eed9d-afdb-47b5-8acb-acb30c73d58d'],14,,,,,,,,,,,,,,,,,Denmark Women's,853,00:19:14.248,Pass,
,,,,,,,,,,,,,,,,1.670446,,,,,,,,,,,78a414dc-05db-4403-8088-ef35829ad602,2742,,,"[27.6, 38.8]",3835329,64,,,,,1.2125086,,Left Foot,,,,"[36.1, 61.5]",Ground Pass,,24.239223,,,,Rikke Læntver Sevecke,15789.0,,,,,,,2,From Goal Kick,Stine Ballisager Pedersen,87185.0,Center Back,139,Denmark Women's,853,['c194be1d-4350-4d1a-860a-6268162c700d'],16,,,,,,,,,,,,,,,,,Denmark Women's,853,00:19:16.854,Pass,
,,,,,,,,,,,,,,,,6.241058,,,,,,,,,,,d82cfd7a-2b60-4415-8c76-93d3c2b77255,2745,,,"[41.9, 63.9]",3835329,64,,,,,0.12881641,,Right Foot,,,,"[119.1, 73.9]",High Pass,,77.84497,,,,Janni Thomsen,87195.0,,,,,,,2,From Goal Kick,Rikke Læntver Sevecke,15789.0,Right Center Back,139,Denmark Women's,853,['50553438-f9fc-45a7-8f56-3ac621ff060f'],20,,,,,,,,,,,,,,,,,Denmark Women's,853,00:19:20.153,Pass,
,,,,,,,,,,,,,,,,2.008531,,,,,,,,,,,9aaa9c89-d66e-4dcb-a3cc-1b3d21fc3082,2748,,,"[120.0, 74.0]",3835329,64,,,,,-1.6375351,3c028373-1527-4838-ac28-27530e9e7db0,Right Foot,,,,"[117.4, 35.1]",High Pass,,38.986794,,,,Stine Larsen,10102.0,True,,,,,,2,From Goal Kick,Janni Thomsen,87195.0,Right Wing Back,139,Denmark Women's,853,['f5affa73-a18b-4968-b7d0-5732ddd3b021'],26,,,,,,,,,,,,,,,,,Denmark Women's,853,00:19:26.428,Pass,
,,,,,,,,,,,,,,,,1.093987,,,,,,,,,,,94783c89-a7a0-4e00-891d-88857e21fb63,2754,,,"[120.0, 0.1]",3835329,64,,True,,,2.6510458,,Right Foot,,,,"[111.2, 4.8]",Ground Pass,,9.976472,,,,Sofie Svava,62712.0,,,,,,Corner,2,From Corner,Janni Thomsen,87195.0,Right Wing Back,140,Denmark Women's,853,['f28b7f8a-edac-4392-99b1-241fc7f576a5'],59,,,,,,,,,,,,,,,,,Denmark Women's,853,00:19:59.616,Pass,
,,,,,,,,,,,,,,,,1.90304,,,,,,,,,,,2dc83adf-bfdb-4436-bb5d-6c20c4e8c1e1,2761,,,"[103.7, 11.1]",3835329,65,,,,,2.17187,,Right Foot,,,,"[91.7, 28.6]",Ground Pass,,21.219095,,,,Sofie Bruun Bredgaard,224830.0,,,,,,,2,From Corner,Janni Thomsen,87195.0,Right Wing Back,140,Denmark Women's,853,['f8ffa73d-c6b0-4928-907d-14f620a6da36'],3,,,,,,,,,,,,,,,,,Denmark Women's,853,00:20:03.906,Pass,
,,,,,,,,,,,,,,,,0.095806,,,,,,,,,,,0fa08832-9bef-4c1d-a840-5ddad57c4a05,2764,,,"[92.1, 26.9]",3835329,65,,,,,-0.2914568,,Left Foot,,,,"[94.1, 26.3]",Low Pass,,2.0880613,,,Incomplete,,,,,,,,,2,From Corner,Sofie Bruun Bredgaard,224830.0,Right Wing,140,Denmark Women's,853,['db61fa88-2a79-4b24-ad52-2086e5bb8c80'],7,,,,,,,,,,,,,,,,,Denmark Women's,853,00:20:07.188,Pass,
,,,,,,,,,,,,,,,,2.644013,,,,,,,,,,,7b3311de-7061-4f68-8af8-04663fa82aab,2767,,,"[90.7, 27.8]",3835329,65,,,,,2.4919994,,Right Foot,,,,"[72.4, 41.7]",Ground Pass,,22.980427,,,,Katrine Veje,10088.0,,,,,,Recovery,2,From Corner,Sofie Bruun Bredgaard,224830.0,Right Wing,140,Denmark Women's,853,['282ee37d-4b49-47b8-85d5-87530fece5bd'],8,,,,,,,,,,,,,,,,,Denmark Women's,853,00:20:08.620,Pass,
,,,,,,,,,,,,,,,,2.014508,,,,,,,,,,,f54cc1f7-5b8c-454e-92ed-c1d72c93d33c,2770,,,"[73.1, 41.4]",3835329,65,,,,,-1.1175469,,Left Foot,,,,"[84.4, 18.2]",Ground Pass,,25.80562,,,,Sofie Bruun Bredgaard,224830.0,,,,,,,2,From Corner,Katrine Veje,10088.0,Left Center Back,140,Denmark Women's,853,['ae8c0610-7104-4dfc-b828-4516c284a76a'],12,,,,,,,,,,,,,,,,,Denmark Women's,853,00:20:12.737,Pass,
,,,,,,,,,,,,,,,,1.421433,,,,,,,,,,,21e93b9f-0d9c-4778-bf8e-a15700aa6e79,2773,,,"[86.2, 17.6]",3835329,65,,,,,1.0016034,,Left Foot,,,,"[101.3, 41.2]",Low Pass,,28.017317,,,,Karen Holmgaard,32230.0,,,,,,,2,From Corner,Sofie Bruun Bredgaard,224830.0,Right Wing,140,Denmark Women's,853,['9ae4b299-0be8-45bb-909c-3c2528ea70ae'],15,,,,,,,,,,,,,,,,,Denmark Women's,853,00:20:15.737,Pass,
,,,,,,,,,,,,,,,,1.203801,,,,,,,,,,,bc8eb8ab-0825-4802-8c4e-b31031450ca5,2777,,,"[101.7, 27.8]",3835329,65,,,,,-1.4866581,,Right Foot,,,,"[103.1, 11.2]",Ground Pass,,16.658932,,,,Sofie Bruun Bredgaard,224830.0,,,,,,,2,From Corner,Karen Holmgaard,32230.0,Right Defensive Midfield,140,Denmark Women's,853,"['061b2953-38ad-400c-9e1c-24aedc18fb87', '7c6c0c3e-83d7-49af-9be5-ec0868f144d4']",19,,,,,,,,,,,,,,,,,Denmark Women's,853,00:20:19.512,Pass,True
,,,,,,,,,,,,,,,,1.452589,,,,,,,,,,,229dea43-8d6d-464f-9347-917296594732,2780,,,"[103.8, 11.0]",3835329,65,,,,,1.3139699,,Left Foot,True,,,"[111.6, 40.7]",High Pass,,30.707165,,,Incomplete,,,,,,,,,2,From Corner,Sofie Bruun Bredgaard,224830.0,Right Wing,140,Denmark Women's,853,['ace7f7ed-bbc7-40d3-8ab9-e91a6e019de1'],22,,,,,,,,,,,,,,,,,Denmark Women's,853,00:20:22.003,Pass,
,,,,,,,,,,,,,,,,3.238247,,,,,,,,,,,f1e3f953-54e1-4298-9228-a63ffa3500a1,2791,,,"[47.5, 26.0]",3835329,66,,,,,1.7220486,,Right Foot,,,,"[43.4, 52.9]",Ground Pass,,27.210659,,,,Anna Åsa Olivia Westerlund,13860.0,,,,,,Free Kick,2,From Free Kick,Natalia Kuikka,13865.0,Left Center Back,142,WNT Finland,920,['b9c8f809-1e40-4c61-aad3-85f5c7a3dfb1'],11,,,,,,,,,,,,,,,,,WNT Finland,920,00:21:11.252,Pass,
,,,,,,,,,,,,,,,,2.05316,,,,,,,,,,,9c553d4f-1756-4812-8298-80850f046ae6,2795,,,"[43.4, 53.3]",3835329,66,,,,,0.75793254,,Right Foot,,,,"[62.1, 71.0]",Ground Pass,,25.748398,,,,Emma Wilhelmina Koivisto,32403.0,,,,,,,2,From Free Kick,Anna Åsa Olivia Westerlund,13860.0,Right Center Back,142,WNT Finland,920,"['56a43a10-f9cc-4ba1-aafb-23351c94c5f3', 'e0706354-1eb9-4e0d-b843-9b82a2e68038']",14,,,,,,,,,,,,,,,,,WNT Finland,920,00:21:14.737,Pass,True
,,,,,,,,,,,,,,,,0.923606,,,,,,,,,,,976a9d5e-a442-46f2-8bb7-00ae241d96d1,2797,,,"[62.1, 71.7]",3835329,66,,,,,-2.1486983,,Right Foot,,,,"[57.6, 64.8]",Ground Pass,,8.237719,,,,Emmi Alanen,13862.0,,,,,,,2,From Free Kick,Emma Wilhelmina Koivisto,32403.0,Right Back,142,WNT Finland,920,['00a56eb6-7236-4ef6-8584-429f1ec847cb'],16,,,,,,,,,,,,,,,,,WNT Finland,920,00:21:16.790,Pass,
,,,,,,,,,,,,,,,,0.904247,,,,,,,,,,,5c734bb9-0e67-40f9-84cf-92496cb2068e,2800,,,"[62.1, 64.5]",3835329,66,,,,,-0.5123895,,Right Foot,,,,"[76.5, 56.4]",Ground Pass,,16.521803,,,,Linda Sällström,13713.0,,,,,,,2,From Free Kick,Emmi Alanen,13862.0,Right Defensive Midfield,142,WNT Finland,920,['c031549c-f1bc-42e4-b82d-b946c5101c19'],19,,,,,,,,,,,,,,,,,WNT Finland,920,00:21:19.355,Pass,
,,,,,,,,,,,,,,,,1.843788,,,,,,,,,,,b2e98e2d-d30d-45c7-94c1-dc236b1cfe8c,2802,,,"[77.8, 56.2]",3835329,66,,,,,1.5087292,,Right Foot,,,,"[78.9, 73.9]",High Pass,,17.734148,,,,Essi Sainio,13896.0,,,,,,,2,From Free Kick,Linda Sällström,13713.0,Left Center Forward,142,WNT Finland,920,['1d5790e9-e130-4286-a9c3-633ec65fb17d'],20,,,,,,,,,,,,,,,,,WNT Finland,920,00:21:20.260,Pass,
,,,,,,,,,,,,,,,,1.263189,,,,,,,,,,,fbc8704d-8443-47f6-8159-9d1ec7b63347,2805,,,"[76.5, 75.5]",3835329,66,,,,,-2.1794856,,Right Foot,,,,"[69.6, 65.6]",Ground Pass,,12.067311,,,,Emmi Alanen,13862.0,,,,,,,2,From Free Kick,Essi Sainio,13896.0,Right Midfield,142,WNT Finland,920,['5dba3dad-a549-4d95-9a30-f886d2eac0fd'],23,,,,,,,,,,,,,,,,,WNT Finland,920,00:21:23.592,Pass,
,,,,,,,,,,,,,,,,0.839555,,,,,,,,,,,6c025da7-13ff-4811-b27d-cb48809de1e7,2808,,,"[69.9, 65.6]",3835329,66,,,,,-1.5941839,,Right Foot,,,,"[69.5, 48.5]",Ground Pass,,17.104677,,,,Eveliina Summanen,191850.0,,,,,,,2,From Free Kick,Emmi Alanen,13862.0,Right Defensive Midfield,142,WNT Finland,920,['b4787913-35b7-43d0-a790-c8be680de6c7'],26,,,,,,,,,,,,,,,,,WNT Finland,920,00:21:26.079,Pass,
,,,,,,,,,,,,,,,,2.03117,,,,,,,,,,,91306237-9192-406d-a74d-5cd06482bdf5,2812,,,"[68.5, 49.5]",3835329,66,,,,,2.8678532,,Right Foot,,,,"[48.2, 55.2]",Ground Pass,,21.085066,,,,Anna Åsa Olivia Westerlund,13860.0,,,,,,,2,From Free Kick,Eveliina Summanen,191850.0,Left Defensive Midfield,142,WNT Finland,920,"['0892f912-35ce-4f03-aea1-02dd19970954', '31622068-43d0-48dc-a9bf-552ff654dca0']",27,,,,,,,,,,,,,,,,,WNT Finland,920,00:21:27.861,Pass,True
,,,,,,,,,,,,,,,,5.170191,,,,,,,,,,,4a9f37a1-9744-4e02-84da-12b73010500d,2816,,,"[48.4, 57.4]",3835329,66,,,,,0.21371411,,Right Foot,,,,"[108.3, 70.4]",High Pass,,61.294453,,,Incomplete,Essi Sainio,13896.0,,,,,,,2,From Free Kick,Anna Åsa Olivia Westerlund,13860.0,Right Center Back,142,WNT Finland,920,"['2e708d59-3bc0-411c-acb3-c795eb82de42', '7e00e1d5-42bd-409e-a11c-1bdff9dc8454', 'ac7c1fbd-b905-415f-82aa-f278eb0613c8']",31,,,,,,,,,,,,,,,,,WNT Finland,920,00:21:31.162,Pass,True
,,,,,,,,,,,,,,,,0.788628,,,,,,,,,,,2ce30a64-b9ef-40e6-8016-3e771f89be10,2821,,,"[21.4, 19.0]",3835329,66,,,,,-0.16076274,,Left Foot,,,,"[39.9, 16.0]",Low Pass,,18.741665,,,Incomplete,Stine Larsen,10102.0,,,,,,,2,From Free Kick,Katrine Veje,10088.0,Left Center Back,142,WNT Finland,920,"['56d724b1-b8ca-4dd1-b07c-86e14bfc3197', 'a3763826-8f20-464b-b76d-d616b139fcbd']",43,,,,,,,,,,,,,,,,,Denmark Women's,853,00:21:43.455,Pass,
,,,,,,,,,,,,,,,,1.488493,,,,,,,,,,,a3763826-8f20-464b-b76d-d616b139fcbd,2823,,,"[80.2, 64.1]",3835329,66,,,,,-1.9001225,,Left Foot,,,,"[77.5, 56.2]",High Pass,,8.348653,,,,Eveliina Summanen,191850.0,,,,,,Interception,2,From Free Kick,Emma Wilhelmina Koivisto,32403.0,Right Back,142,WNT Finland,920,"['2ce30a64-b9ef-40e6-8016-3e771f89be10', '319cb697-cbc2-4a98-9eba-52938a01f6ba']",44,,,,,,,,,,,,,,,,,WNT Finland,920,00:21:44.244,Pass,
,,,,,,,,,,,,,,,,0.775841,,,,,,,,,,,0bfe3e15-0a06-4863-857d-1b523eea8b14,2829,,,"[80.6, 60.8]",3835329,66,,,,,-1.945637,,Right Foot,,,,"[78.2, 54.7]",Ground Pass,,6.5551505,,,,Eveliina Summanen,191850.0,,,,,,Recovery,2,From Free Kick,Emma Wilhelmina Koivisto,32403.0,Right Back,142,WNT Finland,920,['fad96f8f-4817-40af-ab68-a342e847da4c'],47,,,,,,,,,,,,,,,,,WNT Finland,920,00:21:47.527,Pass,
,,,,,,,,,,,,,,,,0.852404,,,,,,,,,,,ad79a73f-d721-4723-8f5f-34e6374c89c5,2833,,,"[77.8, 53.2]",3835329,66,,,,,-1.0360521,,Right Foot,,,,"[85.5, 40.2]",Ground Pass,,15.109269,,,,Ria Öling,225383.0,,,,,,,2,From Free Kick,Eveliina Summanen,191850.0,Left Defensive Midfield,142,WNT Finland,920,"['60a8aa22-cdbf-4332-896a-5065e8aea9d3', 'ed41052e-9391-4091-881b-87402fd74cdd']",49,,,,,,,,,,,,,,,,,WNT Finland,920,00:21:49.060,Pass,True
,,,,,,,,,,,,,,,,1.630482,,,,,,,,,,,ff915ba5-e1c8-4597-9ec3-040cf64a7fc6,2837,,,"[83.0, 38.9]",3835329,66,,,,,-2.0742552,,Left Foot,,,,"[72.7, 20.2]",Ground Pass,,21.349005,,,,Elli Pikkujämsä,225161.0,,,,,,,2,From Free Kick,Ria Öling,225383.0,Left Midfield,142,WNT Finland,920,['35e20cde-2334-4f6a-be7f-0f3bcb804dd9'],51,,,,,,,,,,,,,,,,,WNT Finland,920,00:21:51.997,Pass,
,,,,,,,,,,,,,,,,1.040382,,,,,,,,,,,f3678f37-6b9e-4362-9ff8-786ebc95d61b,2840,,,"[72.7, 19.1]",3835329,66,,,,,1.6784862,,Left Foot,,,,"[71.9, 26.5]",Ground Pass,,7.4431176,,,,Emmi Alanen,13862.0,,,,,,,2,From Free Kick,Elli Pikkujämsä,225161.0,Left Back,142,WNT Finland,920,['dcf2f216-8e54-4343-826d-f133841d72ca'],54,,,,,,,,,,,,,,,,,WNT Finland,920,00:21:54.431,Pass,
,,,,,,,,,,,,,,,,1.526612,,,,,,,,,,,73ec3759-e605-4ffd-a780-5f6628d0de02,2843,,,"[73.3, 37.5]",3835329,66,,,,,-2.3561945,,Left Foot,,,,"[63.7, 27.9]",Ground Pass,,13.57645,,,,Natalia Kuikka,13865.0,,,,,,,2,From Free Kick,Emmi Alanen,13862.0,Right Defensive Midfield,142,WNT Finland,920,['5fb75d58-b112-4285-a8c6-3cb94b5745df'],58,,,,,,,,,,,,,,,,,WNT Finland,920,00:21:58.473,Pass,
,,,,,,,,,,,,,,,,2.146259,,,,,,,,,,,d2d26970-ac0e-4b04-93b7-8e0424645fa1,2846,,,"[63.7, 27.9]",3835329,67,,,,,-1.0170604,,Right Foot,,,,"[78.6, 3.8]",Ground Pass,,28.334078,,,,Elli Pikkujämsä,225161.0,,,,,,,2,From Free Kick,Natalia Kuikka,13865.0,Left Center Back,142,WNT Finland,920,['627897d3-a06f-4b6e-a657-0ffc3068d179'],0,,,,,,,,,,,,,,,,,WNT Finland,920,00:22:00.714,Pass,
,,,,,,,,,,,,,,,,2.668423,,,,,,,,,,,a77474d2-4e56-436f-8f90-e01d681c4bb0,2849,,,"[83.4, 2.0]",3835329,67,,,,,0.94025344,,Left Foot,,,,"[110.7, 39.4]",High Pass,,46.303886,,,Incomplete,,,,,,,,,2,From Free Kick,Elli Pikkujämsä,225161.0,Left Back,142,WNT Finland,920,['ac91afe4-f85b-43d1-8f99-cfae596e75ca'],4,,,,,,,,,,,,,,,,,WNT Finland,920,00:22:04.735,Pass,
,,,,,,,,,,,,,,,,2.129618,,,,,,,,,,,ac91afe4-f85b-43d1-8f99-cfae596e75ca,2850,,,"[9.4, 40.7]",3835329,67,,,,,0.27700433,,Head,,,,"[19.6, 43.6]",High Pass,,10.604244,,,,Karen Holmgaard,32230.0,,,,,,Recovery,2,From Free Kick,Stine Ballisager Pedersen,87185.0,Center Back,142,WNT Finland,920,"['69756d41-5fe2-4b3c-a749-c16bc4bff2b2', 'a77474d2-4e56-436f-8f90-e01d681c4bb0']",7,,,,,,,,,,,,,,,,,Denmark Women's,853,00:22:07.403,Pass,
,,,,,,,,,,,,,,,,0.207439,,,,,,,,,,,be063e06-44c4-4897-bc99-f4a13c58579b,2853,,,"[20.2, 43.4]",3835329,67,,,,,0.0,,Head,,,,"[21.9, 43.4]",Low Pass,,1.7,,,Incomplete,,,,,,,,,2,From Free Kick,Karen Holmgaard,32230.0,Right Defensive Midfield,142,WNT Finland,920,['0eec9150-5a5d-443e-a7b9-c74a1fcdb44c'],9,,,,,,,,,,,,,,,,,Denmark Women's,853,00:22:09.533,Pass,
,,,,,,,,,,,,,,,,2.219243,,,,,,,,,,,4cd86d44-6863-486a-8b4f-4477741dbff2,2859,,,"[84.8, 25.0]",3835329,67,,,,,1.0279695,,Right Foot,,,,"[103.2, 55.5]",High Pass,,35.620358,,,,Emma Wilhelmina Koivisto,32403.0,,,,,,,2,From Free Kick,Eveliina Summanen,191850.0,Left Defensive Midfield,142,WNT Finland,920,"['81ec352f-5e9e-49d6-8b4c-eb9fb8f83a51', '954158f2-1050-4e24-8d1b-bea906bd7925']",17,,,,,,,,,,,,,,,,,WNT Finland,920,00:22:17.585,Pass,True
,,,,,,,,,,,,,,,,1.588317,,,,,,,,,,,829c9f4e-f441-4184-94f4-1386253a35b2,2862,,,"[102.3, 55.6]",3835329,67,,,,True,-0.8934099,,,,,,"[109.7, 46.4]",High Pass,,11.806778,,,Incomplete,,,,,,,,,2,From Free Kick,Emma Wilhelmina Koivisto,32403.0,Right Back,142,WNT Finland,920,"['b9d3726b-ef91-49e6-9167-16fbab76e826', 'f4267ef8-b43f-42aa-8bac-9d51d060a3c6']",19,,,,,,,,,,,,,,,,,WNT Finland,920,00:22:19.804,Pass,True
,,,,,,,,,,,,,,,,0.840031,,,,,,,,,,,80bbf4e7-f3c1-41e9-b10b-53166d943e92,2869,,,"[110.7, 80.0]",3835329,67,,,,,-1.3200871,,,,,,"[112.8, 71.8]",Low Pass,,8.464632,,,Incomplete,Essi Sainio,13896.0,,,,,,Throw-in,2,From Throw In,Emma Wilhelmina Koivisto,32403.0,Right Back,143,WNT Finland,920,"['13697aa5-1123-4212-9165-3d33c000b908', '5c778637-cbbe-4217-b682-d70f4a42db3c']",51,,,,,,,,,,,,,,,,,WNT Finland,920,00:22:51.827,Pass,
,,,,,,,,,,,,,,,,2.136798,,,,,,,,,,,42bfcfc9-9d5e-4bda-a8e1-d699a0707b51,2873,,,"[3.4, 1.9]",3835329,67,,,,,0.18591571,,Left Foot,,,,"[35.3, 7.9]",High Pass,,32.45936,,,,Pernille Mosegaard Harder,10108.0,,,,,,,2,From Counter,Sofie Svava,62712.0,Left Wing Back,144,Denmark Women's,853,['bc1577f7-097f-437e-9a24-6721373c21f4'],54,,,,,,,,,,,,,,,,,Denmark Women's,853,00:22:54.401,Pass,
,,,,,,,,,,,,,,,,1.754437,,,,,,,,,,,dc73ad04-a1da-4b23-b55e-ec4d2d602ea2,2880,,,"[83.9, 45.0]",3835329,68,,,,,-0.8577355,9cb4ca6f-2eab-43f1-a072-04f339e7aa54,Right Foot,,,,"[99.9, 26.5]",Low Pass,,24.45915,,,,Karen Holmgaard,32230.0,True,,,,,,2,From Counter,Pernille Mosegaard Harder,10108.0,Center Forward,144,Denmark Women's,853,['8f3dec9d-6f8e-4fec-8737-d1cb68dae726'],4,,,,,,,,,,,,,,,,,Denmark Women's,853,00:23:04.139,Pass,
,,,,,,,,,,,,,,,,2.156099,,,,,,,,,,,0f15d7ae-870a-4f63-aac9-00b2f99ecdc9,2887,,,"[22.8, 55.2]",3835329,68,,,,,0.17662424,,Right Foot,,,,"[63.7, 62.5]",High Pass,,41.54636,,,Unknown,Sanni Maija Franssi,32232.0,,,,,,,2,Regular Play,Eveliina Summanen,191850.0,Left Defensive Midfield,144,Denmark Women's,853,['71cf8ff4-d758-46da-a62f-4f77c45986c8'],13,,,,,,,,,,,,,,,,,WNT Finland,920,00:23:13.274,Pass,
,,,,,,,,,,,,,,,,2.023343,,,,,,,,,,,3e32f2c4-d075-49de-a978-a94286d8d9c4,2891,,,"[48.8, 17.0]",3835329,68,,True,,,0.8120431,,Left Foot,,,,"[90.8, 61.3]",High Pass,,61.044983,,,,Pernille Mosegaard Harder,10108.0,,,True,,,Free Kick,2,From Free Kick,Katrine Veje,10088.0,Left Center Back,145,Denmark Women's,853,['9fbb6100-b172-49b4-a5c5-55ae95c458f3'],31,,,,,,,,,,,,,,,,,Denmark Women's,853,00:23:31.853,Pass,
,,,,,,,,,,,,,,,,0.062823,,,,,,,,,,,4c0c2f42-c9a3-4cb3-9808-26aebdc67066,2893,,,"[112.0, 58.8]",3835329,68,,,,,-1.19029,,Right Foot,,,,"[113.0, 56.3]",Ground Pass,,2.6925824,,,Incomplete,,,,,,,,,2,From Free Kick,Pernille Mosegaard Harder,10108.0,Center Forward,145,Denmark Women's,853,['38130322-03ca-483e-ae96-e02ad66bdc1e'],43,,,,,,,,,,,,,,,,,Denmark Women's,853,00:23:43.484,Pass,
,,,,,,,,,,,,,,,,2.185621,,,,,,,,,,,d0b7fc7e-49d0-4395-8ca0-e2a90b0539b9,2896,,,"[15.0, 37.3]",3835329,69,,True,,,0.34788838,,Drop Kick,,,,"[69.6, 57.1]",High Pass,,58.079258,,,Incomplete,,,,,,,,,2,Regular Play,Tinja-Riikka Tellervo Korpela,13857.0,Goalkeeper,146,WNT Finland,920,['0b756bc8-d0d9-4e37-a454-2fe0e9351fd2'],8,,,,,,,,,,,,,,,,,WNT Finland,920,00:24:08.495,Pass,
,,,,,,,,,,,,,,,,1.097038,,,,,,,,,,,0b756bc8-d0d9-4e37-a454-2fe0e9351fd2,2897,,,"[50.5, 23.0]",3835329,69,,,,True,-0.08047101,,,,,,"[56.7, 22.5]",Low Pass,,6.2201285,,,Incomplete,,,,,,,,Recovery,2,Regular Play,Karen Holmgaard,32230.0,Right Defensive Midfield,146,WNT Finland,920,"['85aa9cb4-fd94-4116-b971-363635c76604', 'd0b7fc7e-49d0-4395-8ca0-e2a90b0539b9', 'd6f410ec-b160-4aab-a2f4-2090eade1bce']",10,,,,,,,,,,,,,,,,,Denmark Women's,853,00:24:10.681,Pass,True
,,,,,,,,,,,,,,,,1.076222,,,,,,,,,,,ef23a244-5a92-46a1-979a-7900a16b9a4d,2902,,,"[64.4, 60.2]",3835329,69,,,,,2.7928216,,Right Foot,,,,"[55.6, 63.4]",Ground Pass,,9.36376,,,,Essi Sainio,13896.0,,,,,,,2,Regular Play,Emmi Alanen,13862.0,Right Defensive Midfield,146,WNT Finland,920,"['0f4dc7e0-3f8d-4013-9208-3f95da3c7a58', 'd8d3156b-c8c5-4f5d-b6e3-160dc1ee7ae6']",12,,,,,,,,,,,,,,,,,WNT Finland,920,00:24:12.664,Pass,True
,,,,,,,,,,,,,,,,0.954236,,,,,,,,,,,7400af67-dfca-4bf4-be77-5a704d97940a,2905,,,"[55.6, 68.1]",3835329,69,,,,,-3.038068,,Left Foot,,,,"[47.9, 67.3]",Ground Pass,,7.741447,,,,Emma Wilhelmina Koivisto,32403.0,,,,,,,2,Regular Play,Essi Sainio,13896.0,Right Midfield,146,WNT Finland,920,['49a57dc7-4889-4323-b137-ba66d293fe4e'],14,,,,,,,,,,,,,,,,,WNT Finland,920,00:24:14.604,Pass,
,,,,,,,,,,,,,,,,1.663716,,,,,,,,,,,dab8cbb3-095f-4623-9547-1d1f016eb873,2909,,,"[50.1, 60.8]",3835329,69,,,,,-2.038962,,Right Foot,,,,"[36.7, 34.3]",Ground Pass,,29.695286,,,,Natalia Kuikka,13865.0,,,,,,,2,Regular Play,Emma Wilhelmina Koivisto,32403.0,Right Back,146,WNT Finland,920,['455aff1c-0d02-41ed-979f-400c5a10bc77'],17,,,,,,,,,,,,,,,,,WNT Finland,920,00:24:17.924,Pass,
,,,,,,,,,,,,,,,,1.545046,,,,,,,,,,,f039b304-5e11-4c76-9cd6-6df790595528,2913,,,"[38.1, 36.5]",3835329,69,,,,,1.7742894,,Left Foot,,,,"[35.5, 49.1]",Ground Pass,,12.865458,,,,Anna Åsa Olivia Westerlund,13860.0,,,,,,,2,Regular Play,Natalia Kuikka,13865.0,Left Center Back,146,WNT Finland,920,['78e6bc62-de05-401c-baac-ce2e2b59c00a'],22,,,,,,,,,,,,,,,,,WNT Finland,920,00:24:22.039,Pass,
,,,,,,,,,,,,,,,,2.078277,,,,,,,,,,,9582ba99-d1e8-46b3-80b0-e4c9a53d56f7,2915,,,"[35.5, 48.8]",3835329,69,,,,,-1.3488107,,Right Foot,,,,"[42.7, 16.9]",High Pass,,32.702446,,,,Elli Pikkujämsä,225161.0,,,,,,,2,Regular Play,Anna Åsa Olivia Westerlund,13860.0,Right Center Back,146,WNT Finland,920,['d795ce7e-195a-4e95-a369-5bae954d216a'],23,,,,,,,,,,,,,,,,,WNT Finland,920,00:24:23.584,Pass,
