50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,0.925946,,,,,,,,,,,,,7a8b0228-4d02-4416-9bb8-9bf45deb9d8d,2982,,,"[87.1, 64.7]",3835331,79,,,,,-0.8226943,,Right Foot,,,"[100.0, 50.8]",,Ground Pass,,18.96365,Incomplete,,,,,,,,,2,Regular Play,Johanna Rytting-Kaneryd,62710.0,Right Defensive Midfield,186,Sweden Women's,858,['4a4399d6-87c8-4b41-a7c5-6cd5b994543e'],39,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:34:39.391,Pass,
,,,,,,,,,,,,,,,,,,,2.327573,,,,,,,,,,,,,56f5a583-3bc2-43c6-914e-1d1e14936d7b,2986,,,"[77.7, 65.2]",3835331,79,,,,,-2.9805627,,Right Foot,,,"[58.0, 62.0]",,Ground Pass,,19.958206,,,Amanda Ilestedt,26092.0,,,,,,2,Regular Play,Hanna Erica Maria Glas,24693.0,Right Back,186,Sweden Women's,858,['80280ea1-7128-4b3a-897a-deaed7f6b8c6'],44,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:34:44.383,Pass,
,,,,,,,,,,,,,,,,,,,1.619206,,,,,,,,,,,,,dc32aaca-af8c-4038-a3c9-37a27a2f5efb,2989,,,"[62.1, 62.2]",3835331,79,,,,,0.6268879,,Left Foot,,,"[77.7, 73.5]",,Ground Pass,,19.26266,,,Hanna Erica Maria Glas,24693.0,,,,,,2,Regular Play,Amanda Ilestedt,26092.0,Right Center Back,186,Sweden Women's,858,['e9672295-8e7e-42b5-981d-0f1aee3c639f'],48,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:34:48.149,Pass,
,,,,,,,,,,,,,,,,,,,1.751748,,,,,,,,,,,,,c18455fd-7a98-44c1-bf96-4f6080461536,2992,,,"[77.7, 73.5]",3835331,79,,,,,-0.36998898,,Right Foot,,,"[99.1, 65.2]",,High Pass,,22.953213,,,Johanna Rytting-Kaneryd,62710.0,,,,,,2,Regular Play,Hanna Erica Maria Glas,24693.0,Right Back,186,Sweden Women's,858,['66fb26a8-a041-46be-8439-9d9dc92a68a7'],50,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:34:50.310,Pass,
,,,,,,,,,,,,,,,,,,,0.671877,,,,,,,,,,,,,3dd9d54f-4939-497f-835f-11e5bc62f38d,2998,,,"[15.0, 22.4]",3835331,79,,,,,0.06132651,,Right Foot,,,"[26.4, 23.1]",,Ground Pass,,11.421471,Incomplete,,,,,,,,,2,Regular Play,Rachel Rinast,10402.0,Left Back,186,Sweden Women's,858,['c637fc03-d242-4f8c-a5ce-e99675fefc29'],54,,,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:34:54.189,Pass,
,,,,,,,,,,,,,,,,,,,0.707799,,,,,,,,,,,,,72404863-0e48-4f3a-9c7b-a1104c478295,3001,,,"[105.3, 54.7]",3835331,79,,,,,-0.1061568,,Right Foot,,,"[117.5, 53.4]",,High Pass,,12.269067,,,Johanna Rytting-Kaneryd,62710.0,,,,,,2,Regular Play,Kosovare Asllani,10220.0,Center Attacking Midfield,186,Sweden Women's,858,['34f1f0e7-1a4a-4c2c-8151-5978c86da786'],57,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:34:57.629,Pass,
,,,,,,,,,,,,,,,,,,,0.794419,,,,,,,,,,,,,eb589edc-81c4-4940-bf9f-aefd319313cd,3004,,,"[117.1, 54.5]",3835331,79,,,,,-1.4553697,,Right Foot,True,,"[117.9, 47.6]",,Ground Pass,,6.946222,Incomplete,,Rebecka Blomqvist,32405.0,,,,,,2,Regular Play,Johanna Rytting-Kaneryd,62710.0,Right Defensive Midfield,186,Sweden Women's,858,"['6bcd0cc2-585c-43db-8ddb-44a23f3559a1', '9e2965fe-29bd-4ecb-954d-f9856aff2634']",59,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:34:59.844,Pass,
,,,,,,,,,,,,,,,,,,,1.309498,,,,,,,,,,,,,f0d1cf88-dd6e-4294-b79d-18cc88ccb388,3012,,,"[8.4, 36.5]",3835331,81,,True,,,-0.5186206,,Right Foot,,,"[28.9, 24.8]",,Ground Pass,,23.603813,,,Luana Bühler,46972.0,,,,,,2,Regular Play,Gaëlle Thalmann,10400.0,Goalkeeper,188,Switzerland Women's,860,['0e503b91-e58b-4370-8caa-4e7a5cf778ba'],43,,,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:36:43.921,Pass,
,,,,,,,,,,,,,,,,,,,1.899652,,,,,,,,,,,,,c14926ed-bb2a-441c-94c0-54f4ed1a6c74,3015,,,"[35.3, 20.3]",3835331,81,,,,,-0.07017213,,Left Foot,,,"[66.6, 18.1]",,Low Pass,,31.37722,Incomplete,,,,,,,,,2,Regular Play,Luana Bühler,46972.0,Left Center Back,188,Switzerland Women's,860,['1d2dfb59-4634-499a-afc4-a14fb6eb2d87'],47,,,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:36:47.335,Pass,
,,,,,,,,,,,,,,,,,,,1.203678,,,,,,,,,,,,,1d2dfb59-4634-499a-afc4-a14fb6eb2d87,3016,,,"[53.5, 62.0]",3835331,81,,,,,-0.09212975,,Left Foot,,,"[71.9, 60.3]",,Low Pass,,18.478365,,,Johanna Rytting-Kaneryd,62710.0,,,,,Recovery,2,Regular Play,Hanna Erica Maria Glas,24693.0,Right Back,189,Sweden Women's,858,"['818e3710-a96a-43f9-b072-5052abd57ff1', 'c14926ed-bb2a-441c-94c0-54f4ed1a6c74']",49,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:36:49.235,Pass,
,,,,,,,,,,,,,,,,,,,0.482406,,,,,,,,,,,,,61e9f0f6-f3fb-4773-9df6-e83a829dc639,3019,,,"[71.9, 60.3]",3835331,81,,,,,-0.13352905,,Right Foot,,,"[78.6, 59.4]",,Ground Pass,,6.7601776,,,Kosovare Asllani,10220.0,,,,,,2,Regular Play,Johanna Rytting-Kaneryd,62710.0,Right Wing,189,Sweden Women's,858,['45988d1e-4445-4f18-8f58-f0b88f3c94eb'],50,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:36:50.479,Pass,
,,,,,,,,,,,,,,,,,,,0.770828,,,,,,,,,,,,,c5b7682c-7710-45a3-97d9-11eaf963fb1c,3028,,,"[41.5, 0.1]",3835331,81,,True,,,0.71274996,,,,,"[61.4, 17.3]",,High Pass,,26.303041,Incomplete,,,,,,,,Throw-in,2,From Throw In,Rachel Rinast,10402.0,Left Back,191,Switzerland Women's,860,['d0b836fe-cc9b-4c3d-8263-104584391a5c'],59,,,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:36:59.522,Pass,
,,,,,,,,,,,,,,,,,,,1.283945,,,,,,,,,,,,,89890a15-313c-47d8-9ac6-b2bb1701c398,3033,,,"[57.8, 14.9]",3835331,82,,,,,2.1398537,,Left Foot,,,"[50.7, 26.0]",,Ground Pass,,13.176495,,,Luana Bühler,46972.0,,,,,Free Kick,2,From Free Kick,Lia Wälti,10405.0,Left Defensive Midfield,192,Switzerland Women's,860,['76031610-c6dc-4ecc-ae54-92db8f71eb19'],13,,,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:37:13.457,Pass,
,,,,,,,,,,,,,,,,,,,4.559611,,,,,,,,,,,,,cd5a5c9a-0bc7-45a8-b088-c7babd9a4b3a,3036,,,"[56.5, 26.9]",3835331,82,,,,,-0.29619536,,Right Foot,,,"[114.5, 9.2]",,High Pass,,60.640663,,,Nadine Riesen,276579.0,,,,,,2,From Free Kick,Luana Bühler,46972.0,Left Center Back,192,Switzerland Women's,860,['3a6779eb-7c64-4a90-b956-2bb223a451c9'],16,,,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:37:16.805,Pass,
,,,,,,,,,,,,,,,,,,,1.232201,,,,,,,,,,,,,1aae9071-8f90-4dc3-af6b-6c6b2fbf4b2a,3044,,,"[23.4, 56.2]",3835331,82,,,,,0.16514868,,Right Foot,,,"[48.0, 60.3]",,Ground Pass,,24.939327,,,Kosovare Asllani,10220.0,,,,,,2,From Free Kick,Johanna Rytting-Kaneryd,62710.0,Right Wing,192,Switzerland Women's,860,['b63abea2-4ab1-4477-bf21-97c1998663ce'],28,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:37:28.558,Pass,
,,,,,,,,,,,,,,,,,,,1.082362,,,,,,,,,,,,,fd4a5948-b109-4da7-ae00-2e3d25f5f4b0,3051,,,"[72.1, 8.9]",3835331,82,,,,,0.58467484,,Right Foot,,,"[86.0, 18.1]",,Ground Pass,,16.668833,,,Coumba Sow,31630.0,,,,,,2,From Free Kick,Luana Bühler,46972.0,Left Center Back,192,Switzerland Women's,860,['93a059e2-5e34-4b7d-8e49-bfd9a1422bcc'],36,,,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:37:36.811,Pass,
,,,,,,,,,,,,,,,,,,,0.170958,,,,,,,,,,,,,65623941-3dae-494c-aca4-09e41364c00a,3054,,,"[87.1, 17.5]",3835331,82,,,,,-0.59917533,,Right Foot,,,"[91.2, 14.7]",,Ground Pass,,4.9648767,Incomplete,,Nadine Riesen,276579.0,,,,,,2,From Free Kick,Coumba Sow,31630.0,Center Attacking Midfield,192,Switzerland Women's,860,"['67da5a2d-c68e-455f-91db-b2652efe4454', 'b5a9fa57-005c-49fd-b78d-a1ff1173fe72']",37,,,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:37:37.944,Pass,
,,,,,,,,,,,,,,,,,,,1.528097,,,,,,,,,,,,,8706b449-0745-4e64-94cf-7e5665be6f92,3060,,,"[95.2, 13.0]",3835331,82,,,,,-0.29706421,,Right Foot,,,"[100.1, 11.5]",,Ground Pass,,5.124451,,,Nadine Riesen,276579.0,,,,,,2,From Free Kick,Coumba Sow,31630.0,Center Attacking Midfield,192,Switzerland Women's,860,['0d88e274-7d6f-48c5-8be2-a41555355d62'],38,,,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:37:38.961,Pass,
,,,,,,,,,,,,,,,,,,,0.132876,,,,,,,,,,,,,1e2e6bc2-d59a-4432-be5c-f24f6e6bf7ec,3063,,,"[104.0, 11.1]",3835331,82,,,,,1.5707964,,Left Foot,,,"[104.0, 17.3]",,Low Pass,,6.2,Incomplete,,,,,,,,,2,From Free Kick,Nadine Riesen,276579.0,Left Midfield,192,Switzerland Women's,860,['6737c903-0a76-494a-b5ec-a7b3bf02b1ac'],40,,,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:37:40.831,Pass,
,,,,,,,,,,,,,,,,,,,1.601645,,,,,,,,,,,,,ea09dfdd-15a8-416c-a359-71a48adadd75,3067,,,"[120.0, 0.1]",3835331,83,,,,,2.1448247,,Right Foot,,,"[100.6, 30.1]",,Ground Pass,,35.72618,,,Lia Wälti,10405.0,,,,,Corner,2,From Corner,Sandrine Mauron,43045.0,Right Defensive Midfield,193,Switzerland Women's,860,['1d31784d-b713-4192-a1b9-da5632023208'],13,,,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:38:13.979,Pass,
,,,,,,,,,,,,,,,,,,,1.994413,,,,,,,,,,,,,5c04d05c-f901-45d9-9287-f4349c56ff29,3074,,,"[56.5, 28.2]",3835331,83,,,,,0.25675347,,Right Foot,,,"[82.4, 35.0]",,High Pass,,26.77779,,,Fabienne Humm,10406.0,,,,,,2,From Corner,Noelle Maritz,10404.0,Right Back,193,Switzerland Women's,860,['748f93ca-e287-4923-8f97-fc6b02086eae'],24,,,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:38:24.301,Pass,
,,,,,,,,,,,,,,,,,,,1.485453,,,,,,,,,,,,,b555b76a-034b-496c-8dc9-492c52de703d,3077,,,"[83.2, 35.7]",3835331,83,,,,True,-0.105243504,,,,,"[97.4, 34.2]",,High Pass,,14.279006,,,Ana-Maria Crnogorčević,10408.0,,,,,,2,From Corner,Fabienne Humm,10406.0,Center Forward,193,Switzerland Women's,860,"['801a0875-6109-4adc-8d59-744ee1ead1eb', 'b79bbd40-3c44-463b-8ae8-1df287654c4e']",26,,,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:38:26.295,Pass,True
,,,,,,,,,,,,,,,,,,,3.400978,,,,,,,,,,,,,da0cf0be-2942-4399-91dc-2afc4d3860bd,3090,,,"[6.0, 44.0]",3835331,84,,,,,0.32228333,,Right Foot,,,"[62.3, 62.8]",,High Pass,,59.35596,Incomplete,,,,,,,,Goal Kick,2,From Goal Kick,Rut Hedvig Lindahl,4640.0,Goalkeeper,194,Sweden Women's,858,['74d4570b-61a2-490f-bc0b-3bd3029bd146'],4,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:39:04.034,Pass,
,,,,,,,,,,,,,,,,,,,0.337441,,,,,,,,,,,,,de785505-72f8-4061-97b0-8b50c697e90d,3092,,,"[64.9, 80.0]",3835331,84,,True,,,-0.60623765,,,,,"[72.4, 74.8]",,Low Pass,,9.126335,,,Johanna Rytting-Kaneryd,62710.0,,,,,Throw-in,2,From Throw In,Hanna Erica Maria Glas,24693.0,Right Back,195,Sweden Women's,858,['bf57ccd3-2daa-45af-9939-3cf16d15bd3b'],19,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:39:19.776,Pass,
,,,,,,,,,,,,,,,,,,,1.230336,,,,,,,,,,,,,ed432223-5dff-4c0b-8675-4f0d7a5258e0,3094,,,"[70.9, 75.0]",3835331,84,,,,,3.0564332,,Left Foot,,,"[62.7, 75.7]",,Ground Pass,,8.229824,,,Hanna Erica Maria Glas,24693.0,,,,,,2,From Throw In,Johanna Rytting-Kaneryd,62710.0,Right Wing,195,Sweden Women's,858,['2d4128ae-b961-4762-81e0-d8bf232c8d9a'],20,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:39:20.117,Pass,
,,,,,,,,,,,,,,,,,,,4.250237,,,,,,,,,,,,,5f633c8c-ae35-417f-b9a6-bca78397b14e,3098,,,"[63.4, 76.1]",3835331,84,,,,,-0.22627336,,Right Foot,,,"[105.1, 66.5]",,High Pass,,42.79077,Incomplete,,Rebecka Blomqvist,32405.0,,,,,,2,From Throw In,Hanna Erica Maria Glas,24693.0,Right Back,195,Sweden Women's,858,"['0e743fb5-384c-41a5-a4a0-61c13382e5f3', '2408cec2-808a-40b7-94f4-b4dd8425d7cb', '5e775739-8068-4e4e-b159-74240e0b7c5c']",21,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:39:21.533,Pass,True
,,,,,,,,,,,,,,,,,,,2.209704,,,,,,,,,,,,,2408cec2-808a-40b7-94f4-b4dd8425d7cb,3101,,,"[15.0, 13.6]",3835331,84,,,,,-1.0584068,,Left Foot,,,"[20.4, 4.0]",,Low Pass,,11.014536,,,Rachel Rinast,10402.0,,,,,Recovery,2,Regular Play,Luana Bühler,46972.0,Left Center Back,196,Switzerland Women's,860,"['25456535-d4ab-4d3c-b322-f9bb70c6474b', '5f633c8c-ae35-417f-b9a6-bca78397b14e']",25,,,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:39:25.783,Pass,
,,,,,,,,,,,,,,,,,,,1.729858,,,,,,,,,,,,,47d884db-0287-40a7-9f5a-ac193c09485e,3105,,,"[20.1, 5.8]",3835331,84,,,,,1.4349915,,Right Foot,,,"[22.3, 21.9]",,High Pass,,16.249615,,,Lia Wälti,10405.0,,,,,,2,Regular Play,Rachel Rinast,10402.0,Left Back,196,Switzerland Women's,860,"['7b1f25cd-7660-46e3-9294-bd08fb6c666c', '80eb877a-92f3-40b2-aaab-bc51ee45bf7c']",28,,,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:39:28.203,Pass,True
,,,,,,,,,,,,,,,,,,,1.045959,,,,,,,,,,,,,a89d3712-e830-4e03-8ba9-5852a1279dbe,3109,,,"[21.2, 21.3]",3835331,84,,,,,-0.13734128,,Right Foot,,,"[33.5, 19.6]",,Low Pass,,12.4169235,Incomplete,,Coumba Sow,31630.0,,,,,,2,Regular Play,Lia Wälti,10405.0,Left Defensive Midfield,196,Switzerland Women's,860,"['1212c858-3b1e-4d6d-9cf3-b3a1a15aecee', '72c3b47d-6d90-483f-9f25-a090c97b3ef2']",29,,,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:39:29.974,Pass,
,,,,,,,,,,,,,,,,,,,0.834704,,,,,,,,,,,,,72c3b47d-6d90-483f-9f25-a090c97b3ef2,3111,,,"[86.6, 60.5]",3835331,84,,,,,-0.89463896,,Right Foot,,,"[93.5, 51.9]",,Ground Pass,,11.025879,,,Kosovare Asllani,10220.0,,,,,Recovery,2,Regular Play,Hanna Ulrika Bennison,34499.0,Right Defensive Midfield,197,Sweden Women's,858,"['54801580-f747-4968-b986-9c71b980963f', 'a89d3712-e830-4e03-8ba9-5852a1279dbe']",31,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:39:31.020,Pass,
,,,,,,,,,,,,,,,,,,,1.455322,,,,,,,,,,,,,b9c3401c-dacb-4d13-a60f-00b6d452bef1,3116,,,"[97.2, 44.0]",3835331,84,,,,,-0.85972905,,Left Foot,,,"[105.9, 33.9]",,Ground Pass,,13.330417,,,Rebecka Blomqvist,32405.0,,,,,,2,Regular Play,Kosovare Asllani,10220.0,Center Attacking Midfield,197,Sweden Women's,858,['de37c325-5b1c-46d3-99cf-a6d7238d8c28'],35,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:39:35.765,Pass,
,,,,,,,,,,,,,,,,,,,1.499882,,,,,,,,,,,,,6dfe83b3-81f6-4177-a53f-520678f18ae5,3119,,,"[106.4, 28.6]",3835331,84,,,,,-1.2368512,,Right Foot,,,"[109.8, 18.8]",,Ground Pass,,10.373042,,,Fridolina Rolfö,10215.0,,,,,,2,Regular Play,Rebecka Blomqvist,32405.0,Center Forward,197,Sweden Women's,858,['5c38bf3e-ebd7-48c2-949d-3a19c1dc23d3'],37,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:39:37.717,Pass,
,,,,,,,,,,,,,,,,,,,0.815361,,,,,,,,,,,,,07eb131c-6d53-4518-852c-b0bbf206b610,3122,,,"[111.5, 18.3]",3835331,84,,,,,2.427502,,Left Foot,,,"[105.5, 23.5]",,Low Pass,,7.939773,,,Rebecka Blomqvist,32405.0,,,,,,2,Regular Play,Fridolina Rolfö,10215.0,Left Wing,197,Sweden Women's,858,['5289fa36-8e1a-4d2c-b1f2-798e54f68eb7'],40,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:39:40.213,Pass,
,,,,,,,,,,,,,,,,,,,3.05212,,,,,,,,,,,,,b45fe777-6684-4dab-9712-d47ea5d563f2,3125,,,"[105.5, 23.5]",3835331,84,,,,,1.2303087,874601a0-8ef2-4fe5-a442-63a378a3ba45,Right Foot,,,"[111.7, 41.0]",,High Pass,,18.565828,,,Kosovare Asllani,10220.0,True,,,,,2,Regular Play,Rebecka Blomqvist,32405.0,Center Forward,197,Sweden Women's,858,['394dc52c-dbaf-4881-8f3a-f8a22231e4cf'],41,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:39:41.069,Pass,
,,,,,,,,,,,,,,,,,,,1.082535,,,,,,,,,,,,,05ae92d7-fb79-4924-94a2-a24aac36d79a,3131,,,"[7.0, 36.1]",3835331,85,,True,,,-0.26404577,,Right Foot,,,"[37.7, 27.8]",,Ground Pass,,31.8022,,,Lia Wälti,10405.0,,,,,Goal Kick,2,From Goal Kick,Gaëlle Thalmann,10400.0,Goalkeeper,198,Switzerland Women's,860,['ad0a8604-39e4-4194-bb57-10379d422d42'],2,,,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:40:02.415,Pass,
,,,,,,,,,,,,,,,,,,,2.56494,,,,,,,,,,,,,e22f61e3-1fe3-4466-942f-bde15fd6c743,3133,,,"[36.8, 28.0]",3835331,85,,,,,-0.7962673,,Right Foot,,,"[55.0, 9.4]",,Low Pass,,26.023067,,,Nadine Riesen,276579.0,,,,,,2,From Goal Kick,Lia Wälti,10405.0,Left Defensive Midfield,198,Switzerland Women's,860,['4a6e0fd5-ff78-4b83-808a-0164dc2376d0'],3,,,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:40:03.498,Pass,
,,,,,,,,,,,,,,,,,,,0.533698,,,,,,,,,,,,,4c24539b-cd69-4d03-ba35-17057f7a0800,3136,,,"[53.5, 10.6]",3835331,85,,,,,1.1016843,,Right Foot,,,"[57.2, 17.9]",,Ground Pass,,8.184131,,,Coumba Sow,31630.0,,,,,,2,From Goal Kick,Nadine Riesen,276579.0,Left Midfield,198,Switzerland Women's,860,['2f210e35-ec87-4029-9908-4e6e28520857'],6,,,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:40:06.063,Pass,
,,,,,,,,,,,,,,,,,,,1.372034,,,,,,,,,,,,,38465259-fb9a-47da-8251-4517b57796d7,3142,,,"[57.8, 68.4]",3835331,85,,,,,-2.9562447,,Left Foot,,,"[45.0, 66.0]",,Ground Pass,,13.023056,,,Amanda Ilestedt,26092.0,,,,,Recovery,2,Regular Play,Hanna Erica Maria Glas,24693.0,Right Back,199,Sweden Women's,858,['e67dee78-ae56-41a8-9b2b-3d43d75a4fdc'],8,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:40:08.127,Pass,
,,,,,,,,,,,,,,,,,,,4.450982,,,,,,,,,,,,,0bd817be-7c8c-4b16-99c5-15deecb36101,3144,,,"[45.0, 66.0]",3835331,85,,,,,0.07528846,,Right Foot,,,"[91.4, 69.5]",,High Pass,,46.53182,Incomplete,,Kosovare Asllani,10220.0,,,,,,2,Regular Play,Amanda Ilestedt,26092.0,Right Center Back,199,Sweden Women's,858,"['06098dbb-8231-481c-aaee-6f8a41a79baa', '50c2d6eb-dc21-4af6-aa3f-8b6f714c1a98']",9,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:40:09.499,Pass,
,,,,,,,,,,,,,,,,,,,1.791932,,,,,,,,,,,,,2c47b9d7-8d2f-4e4c-8d03-64ed1fab2b3c,3148,,,"[93.7, 68.6]",3835331,86,,,,,-1.1773456,,Right Foot,True,,"[104.7, 42.1]",,High Pass,,28.692333,Incomplete,,,,,,,,Free Kick,2,From Free Kick,Kosovare Asllani,10220.0,Center Attacking Midfield,200,Sweden Women's,858,['587cd7fa-dc42-4d2f-b43a-a7a3b5e4e070'],4,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:41:04.100,Pass,
,,,,,,,,,,,,,,,,,,,1.661274,,,,,,,,,,,,,4ee34e23-3556-49c8-aaa2-4fc43a861b41,3151,,,"[79.4, 36.9]",3835331,86,,,,,2.8907888,,Right Foot,,,"[55.2, 43.1]",,Ground Pass,,24.981594,,,Hanna Erica Maria Glas,24693.0,,,,,Recovery,2,From Free Kick,Johanna Rytting-Kaneryd,62710.0,Right Wing,200,Sweden Women's,858,['a9bf498a-06ca-47bf-a5a8-3646da292aec'],8,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:41:08.986,Pass,
,,,,,,,,,,,,,,,,,,,2.026706,,,,,,,,,,,,,3c0ebfa9-45a8-4f2e-b192-5c7f521da77c,3154,,,"[48.6, 50.0]",3835331,86,,,,,-2.7737653,,Right Foot,,,"[28.1, 42.1]",,Ground Pass,,21.969524,,,Rut Hedvig Lindahl,4640.0,,,,,,2,From Free Kick,Hanna Erica Maria Glas,24693.0,Right Back,200,Sweden Women's,858,['d502810c-dab1-42f0-92e9-9462a3e5582b'],11,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:41:11.435,Pass,
,,,,,,,,,,,,,,,,,,,3.071187,,,,,,,,,,,,,11bdc910-4245-4842-aa58-05ff5b8dbe33,3157,,,"[35.4, 45.7]",3835331,86,,,,,0.6067309,,Right Foot,,,"[79.2, 76.1]",,High Pass,,53.31604,Incomplete,,Hanna Ulrika Bennison,34499.0,,,,,,2,From Free Kick,Rut Hedvig Lindahl,4640.0,Goalkeeper,200,Sweden Women's,858,"['2b122df5-3664-42f5-a4e7-a6ae78f77b93', 'b7e7587b-bed0-4c05-bd7b-7436548adfb5']",15,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:41:15.819,Pass,
,,,,,,,,,,,,,,,,,,,1.233452,,,,,,,,,,,,,d8d800c5-7d5a-49ec-9e02-d00bfff26592,3160,,,"[84.8, 80.0]",3835331,86,,,,,-0.73997486,,,,,"[96.3, 69.5]",,Low Pass,,15.572412,,,Johanna Rytting-Kaneryd,62710.0,,,,,Throw-in,2,From Throw In,Hanna Erica Maria Glas,24693.0,Right Back,201,Sweden Women's,858,['07c69341-235a-4d37-adca-68778a7bd521'],32,,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:41:32.179,Pass,
,,,,,,,,,,,,,,,,,,,0.87093,,,,,,,,,,,,,15ba60f7-bc4f-4169-b3b6-83e7ba92b63e,3169,,,"[28.7, 9.2]",3835331,86,,,,,0.14581093,,Right Foot,,,"[43.0, 11.3]",,Ground Pass,,14.453373,,,Fabienne Humm,10406.0,,,,,,2,Regular Play,Nadine Riesen,276579.0,Left Midfield,202,Switzerland Women's,860,"['108c6d9c-6c98-490c-9113-0e4e1e25a390', '4e0e3401-9130-4aa3-847b-f7387c7d5673', 'c5208e93-e2a3-495c-adb2-9c5e96b9e2cf']",35,,,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:41:35.617,Pass,True
,,,,,,,,,,,,,,,,,,,0.581067,,,,,,,,,,,,,0dce5f92-21ef-4c08-ba3f-d6555445df52,3171,,,"[42.8, 11.3]",3835331,86,,,,,-3.0828369,,Right Foot,,,"[36.0, 10.9]",,Ground Pass,,6.8117547,,,Nadine Riesen,276579.0,,,,,,2,Regular Play,Fabienne Humm,10406.0,Center Forward,202,Switzerland Women's,860,['f24b418d-798d-4049-a64c-76f72f903e24'],36,,,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:41:36.488,Pass,
,,,,,,,,,,,,,,,,,,,0.126463,,,,,,,,,,,,,8ee3221b-d12d-4a76-bb33-cddf2a7ce21f,3176,,,"[39.0, 11.5]",3835331,86,,,,,2.987648,,Right Foot,,,"[33.2, 12.4]",,Ground Pass,,5.8694124,Incomplete,,Noelle Maritz,10404.0,,,,,,2,Regular Play,Nadine Riesen,276579.0,Left Midfield,202,Switzerland Women's,860,"['9da8bd90-afd6-4567-b3fa-dfdf327e5337', 'f541889d-d7a3-4fc8-913b-4e5cf5b582c1']",38,,,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:41:38.770,Pass,
