50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,2.290073,,,,,,,,,,601a4d35-0f41-44b4-bcd4-cbb8970fca86,66,,,"[48.8, 9.3]",3835324,1,,,,,-0.45830005,,Head,,,,"[63.8, 1.9]",,Low Pass,,16.726028,,,,Lieke Martens,10649.0,,,,,,,1,From Throw In,Dominique Johanna Anna Petrone Janssen,10666.0,Left Back,4,Netherlands Women's,851,['666a8add-e9d8-43c4-84b3-36adbdbd4d95'],18,,,,,,,,,,,,,,,,Netherlands Women's,851,00:01:18.681,Pass,
,,,,,,,,,,,,,,,,,,2.321351,,,,,,,,,,960a4aaa-64d4-4a73-8376-10d02539e43e,69,,,"[64.0, 1.6]",3835324,1,,,,,3.0803485,,Right Foot,,,,"[42.8, 2.9]",,Ground Pass,,21.23982,,,,Dominique Johanna Anna Petrone Janssen,10666.0,,,,,,,1,From Throw In,Lieke Martens,10649.0,Left Wing,4,Netherlands Women's,851,"['b3c2a7ca-908a-4835-ac01-98ffcc25816d', 'ef613b8c-efb2-48a2-9c17-a292ca13af2f']",20,,,,,,,,,,,,,,,,Netherlands Women's,851,00:01:20.971,Pass,True
,,,,,,,,,,,,,,,,,,1.714895,,,,,,,,,,9c7495b2-094b-4099-b75c-4f2cc5e5f3be,73,,,"[43.7, 4.6]",3835324,1,,,,,2.555052,,Right Foot,,,,"[27.9, 15.1]",,Ground Pass,,18.970766,,,,Aniek Nouwen,62951.0,,,,,,,1,From Throw In,Dominique Johanna Anna Petrone Janssen,10666.0,Left Back,4,Netherlands Women's,851,"['02a703cf-94e8-409a-8bd1-1e90c9ff40bc', '9c96e6d2-d893-47d0-aea0-894bf689c81e']",23,,,,,,,,,,,,,,,,Netherlands Women's,851,00:01:23.386,Pass,True
,,,,,,,,,,,,,,,,,,2.003722,,,,,,,,,,a3a96f60-6e3a-4db9-988f-0c1fb68f81b2,77,,,"[29.8, 15.5]",3835324,1,,,,,-0.08254582,,Left Foot,,,,"[57.6, 13.2]",,High Pass,,27.894981,,,,Vivianne Miedema,15623.0,,,,,,,1,From Throw In,Aniek Nouwen,62951.0,Left Center Back,4,Netherlands Women's,851,"['29eaa462-3019-49b3-9460-277e1d7d5860', '5b1b1675-a131-4cb4-b519-8ad8eb321f3b']",29,,,,,,,,,,,,,,,,Netherlands Women's,851,00:01:29.993,Pass,True
,,,,,,,,,,,,,,,,,,0.640177,,,,,,,,,,6d7df6f9-daca-4cac-8c34-525fe3144723,80,,,"[57.6, 13.0]",3835324,1,,,,,1.7149507,,Right Foot,,,,"[56.7, 19.2]",,Ground Pass,,6.264982,,,,Lieke Martens,10649.0,,,,,,,1,From Throw In,Vivianne Miedema,15623.0,Center Forward,4,Netherlands Women's,851,['8f3d07fb-9713-4505-bd91-57d309d2db3a'],32,,,,,,,,,,,,,,,,Netherlands Women's,851,00:01:32.940,Pass,
,,,,,,,,,,,,,,,,,,2.072192,,,,,,,,,,b5c689e6-c301-4cdc-a518-050c8d91a232,84,,,"[55.9, 19.4]",3835324,1,,,,,1.5548931,,Right Foot,,,,"[56.7, 69.7]",,High Pass,,50.306362,,,,Lynn Wilms,32333.0,,,True,,,,1,From Throw In,Lieke Martens,10649.0,Left Wing,4,Netherlands Women's,851,['07f9a3eb-4a64-4a91-929f-282eeeb08d63'],36,,,,,,,,,,,,,,,,Netherlands Women's,851,00:01:36.257,Pass,
,,,,,,,,,,,,,,,,,,1.352169,,,,,,,,,,6a0edc4b-b6d4-407a-8d8e-5b73ac1e2ad4,87,,,"[68.9, 68.4]",3835324,1,,,,,0.56612426,,Right Foot,,,,"[79.6, 75.2]",,Ground Pass,,12.677934,,,,Jill Roord,10650.0,,,,,,,1,From Throw In,Lynn Wilms,32333.0,Right Back,4,Netherlands Women's,851,['9c3adb70-8382-4616-83fb-7a0f1f555a76'],41,,,,,,,,,,,,,,,,Netherlands Women's,851,00:01:41.101,Pass,
,,,,,,,,,,,,,,,,,,0.70274,,,,,,,,,,877725cd-ecf9-483d-be4d-4b316e3e1bf0,91,,,"[70.4, 67.5]",3835324,1,,,,,-1.5054688,,Right Foot,,,,"[71.1, 56.8]",,Ground Pass,,10.722873,,,,Jackie Groenen,10654.0,,,,,,,1,From Throw In,Jill Roord,10650.0,Right Wing,4,Netherlands Women's,851,['b5a76709-0482-47d1-a8cd-f94ae97d103a'],45,,,,,,,,,,,,,,,,Netherlands Women's,851,00:01:45.631,Pass,
,,,,,,,,,,,,,,,,,,0.601189,,,,,,,,,,cd3e3e66-b293-49db-80ef-863916941f5d,94,,,"[70.9, 54.9]",3835324,1,,,,,-1.6250907,,Right Foot,,,,"[70.4, 45.7]",,Ground Pass,,9.213577,,,,Sherida Spitse,10645.0,,,,,,,1,From Throw In,Jackie Groenen,10654.0,Right Defensive Midfield,4,Netherlands Women's,851,['339a7a94-b7e0-449f-8150-63b2c6d88f6f'],47,,,,,,,,,,,,,,,,Netherlands Women's,851,00:01:47.404,Pass,
,,,,,,,,,,,,,,,,,,0.706699,,,,,,,,,,07195863-1f4b-4668-9dee-169d9420ea9b,97,,,"[70.4, 45.7]",3835324,1,,,,,0.3597757,,Right Foot,,,,"[81.3, 49.8]",,Ground Pass,,11.6456,,,,Danielle van de Donk,10658.0,,,,,,,1,From Throw In,Sherida Spitse,10645.0,Left Defensive Midfield,4,Netherlands Women's,851,['e923e560-8081-4dfb-bf03-f22b39f9b4e9'],48,,,,,,,,,,,,,,,,Netherlands Women's,851,00:01:48.045,Pass,
,,,,,,,,,,,,,,,,,,0.20302,,,,,,,,,,b0028a50-df26-4405-be5b-cb4a62ad2cd9,100,,,"[81.3, 49.8]",3835324,1,,,,,0.4743999,,No Touch,,,,"[85.0, 51.7]",,Ground Pass,,4.159327,True,,,Jill Roord,10650.0,,,,,,,1,From Throw In,Danielle van de Donk,10658.0,Center Attacking Midfield,4,Netherlands Women's,851,['0ac4f639-e597-4060-ad37-5b95a28309b6'],48,,,,,,,,,,,,,,,,Netherlands Women's,851,00:01:48.792,Pass,
,,,,,,,,,,,,,,,,,,3.786989,,,,,,,,,,f26238e4-e43f-40c0-afa4-86bd23bf7f21,107,,,"[30.4, 31.8]",3835324,1,,,,,1.6287519,,Left Foot,,,,"[28.7, 61.1]",,High Pass,,29.349276,,Incomplete,,Hanna Erica Maria Glas,24693.0,,,,,,,1,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,5,Sweden Women's,858,"['712db7c5-f57a-4eee-8fea-584714174ab9', 'cfcd22ec-30c4-40f2-9bcd-1acbb598e556', 'f16ee827-46c0-49d2-99b7-c04659b2b966']",50,,,,,,,,,,,,,,,,Sweden Women's,858,00:01:50.042,Pass,True
,,,,,,,,,,,,,,,,,,2.947778,,,,,,,,,,712db7c5-f57a-4eee-8fea-584714174ab9,110,,,"[91.4, 19.0]",3835324,1,,,,,-2.3262308,,Left Foot,,,,"[73.6, 0.1]",,Ground Pass,,25.962473,,Out,,Dominique Johanna Anna Petrone Janssen,10666.0,,,,,,Recovery,1,Regular Play,Vivianne Miedema,15623.0,Center Forward,5,Sweden Women's,858,"['ecf15325-df69-4030-87c3-51e77ecfb3d2', 'f26238e4-e43f-40c0-afa4-86bd23bf7f21']",53,,,,,,,,,,,,,,,,Netherlands Women's,851,00:01:53.829,Pass,
,,,,,,,,,,,,,,,,,,1.454813,,,,,,,,,,5f7f985a-7eff-45b8-84b4-253048aaf922,112,,,"[48.0, 80.0]",3835324,2,,,,,-0.3142319,,,,,,"[64.0, 74.8]",,High Pass,,16.823793,,,,Lina Mona Andréa Hurtig,25697.0,,,,,,Throw-in,1,From Throw In,Amanda Ilestedt,26092.0,Right Center Back,6,Sweden Women's,858,['e25c0aaf-cebb-4263-aafd-68851889cb06'],16,,,,,,,,,,,,,,,,Sweden Women's,858,00:02:16.505,Pass,
,,,,,,,,,,,,,,,,,,2.499241,,,,,,,,,,b8a765d7-82f9-43e3-9a32-d5a38884540e,119,,,"[49.9, 0.1]",3835324,2,,,,,0.15239285,,,,,,"[79.2, 4.6]",,High Pass,,29.643549,,Incomplete,,Vivianne Miedema,15623.0,,,,,,Throw-in,1,From Throw In,Dominique Johanna Anna Petrone Janssen,10666.0,Left Back,7,Netherlands Women's,851,"['7f371d87-13c1-4042-bb47-fbcff828c6d3', 'f06968d2-8c22-40e5-a1d9-7c4f29c5ae64']",23,,,,,,,,,,,,,,,,Netherlands Women's,851,00:02:23.548,Pass,
,,,,,,,,,,,,,,,,,,1.572481,,,,,,,,,,7f371d87-13c1-4042-bb47-fbcff828c6d3,121,,,"[40.9, 75.5]",3835324,2,,,,,0.1882215,,Head,,,,"[43.0, 75.9]",,High Pass,,2.1377559,,,,Amanda Ilestedt,26092.0,,,,,,Recovery,1,From Throw In,Gun Nathalie Björn,26093.0,Center Back,7,Netherlands Women's,851,"['3a4ac5e4-5151-4a28-b1b0-927bc6b7679c', 'b8a765d7-82f9-43e3-9a32-d5a38884540e']",26,,,,,,,,,,,,,,,,Sweden Women's,858,00:02:26.047,Pass,
,,,,,,,,,,,,,,,,,,2.147953,,,,,,,,,,91f165e1-42d1-402c-8116-47030193519a,125,,,"[43.5, 76.3]",3835324,2,,,,,0.26940662,,Right Foot,,,,"[56.9, 80.0]",,High Pass,,13.901439,,Out,,,,,,,,,,1,From Throw In,Amanda Ilestedt,26092.0,Right Center Back,7,Netherlands Women's,851,['960324e1-3015-4f01-a980-8e24b6a22cf3'],27,,,,,,,,,,,,,,,,Sweden Women's,858,00:02:27.651,Pass,True
,,,,,,,,,,,,,,,,,,1.036208,,,,,,,,,,8ff9aca3-7b6b-4262-b016-775ce3004bdc,126,,,"[64.7, 0.1]",3835324,2,,,,,0.45660546,,,,,,"[70.4, 2.9]",,Low Pass,,6.3505907,,,,Vivianne Miedema,15623.0,,,,,,Throw-in,1,From Throw In,Dominique Johanna Anna Petrone Janssen,10666.0,Left Back,8,Netherlands Women's,851,['ee671bf6-1ddd-4d05-b62a-0049ea26c8b2'],45,,,,,,,,,,,,,,,,Netherlands Women's,851,00:02:45.117,Pass,
