ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.217441,,,,,,,,,,,,037e0fe0-4204-4033-bbcd-0a555ac96c56,914,,"[1.6, 75.0]",3835341,20,,,,,0.27829966,,Right Foot,,"[5.1, 76.0]",,Ground Pass,,3.640055,,Incomplete,,,,,,,,,,1,From Throw In,Elisa Bartoli,10371.0,Right Center Back,43,Belgium Women's,854,['7defea66-36df-4ec1-bdaa-496b816b521d'],27,,,,,,,,,,,,,,,,,Italy Women's,855,00:20:27.213,Pass,
,,,,,,,,,,,,,,,,1.368306,,,,,,,,,,,,6cbe77d1-85f9-420d-90ef-864f21ed6e28,920,,"[19.1, 80.0]",3835341,20,,,,,-1.3564914,,,,"[22.8, 63.0]",,Low Pass,,17.39799,,,,Flaminia Simonetti,45742.0,,,,,,Throw-in,1,From Throw In,Lucia Di Guglielmo,46224.0,Right Back,44,Italy Women's,855,['ec175722-20b7-4c09-b1d4-c858147bd560'],49,,,,,,,,,,,,,,,,,Italy Women's,855,00:20:49.217,Pass,
,,,,,,,,,,,,,,,,1.291489,,,,,,,,,,,,4b9d8f64-586f-4d76-9ad9-5d15b85bf7bd,922,,"[22.8, 62.8]",3835341,20,,,,,2.2272837,,Right Foot,,"[13.4, 75.0]",,Low Pass,,15.4012985,,,,Lucia Di Guglielmo,46224.0,,,,,,,1,From Throw In,Flaminia Simonetti,45742.0,Left Center Midfield,44,Italy Women's,855,['73a769d3-327f-40ea-afa6-cf4a8e8ac4d0'],50,,,,,,,,,,,,,,,,,Italy Women's,855,00:20:50.586,Pass,
,,,,,,,,,,,,,,,,0.925086,,,,,,,,,,,,6c53892c-87c9-4977-a3b2-86ba6df3b9e6,924,,"[13.4, 73.9]",3835341,20,,,,,-2.4586384,,Right Foot,,"[7.5, 69.1]",,Ground Pass,,7.605919,,,,Elisa Bartoli,10371.0,,,,,,,1,From Throw In,Lucia Di Guglielmo,46224.0,Right Back,44,Italy Women's,855,['3cc208cc-850f-4e8f-a6a6-b267f5536c8a'],51,,,,,,,,,,,,,,,,,Italy Women's,855,00:20:51.877,Pass,
,,,,,,,,,,,,,,,,1.806981,,,,,,,,,,,,a598f9f8-cac1-452b-8ef9-76d0fc2bb89f,927,,"[8.1, 68.8]",3835341,20,,,,,-1.683456,,Right Foot,,"[5.0, 41.4]",,Ground Pass,,27.574808,,,,Laura Giuliani,10218.0,,,,,,,1,From Throw In,Elisa Bartoli,10371.0,Right Center Back,44,Italy Women's,855,['859c058e-e575-4ff6-951e-f33b112d84fb'],53,,,,,,,,,,,,,,,,,Italy Women's,855,00:20:53.914,Pass,
,,,,,,,,,,,,,,,,3.488532,,,,,,,,,,,,201d3705-e26a-4748-9fd8-9ba25821ff8b,929,,"[5.9, 42.8]",3835341,20,,,,,0.32240975,,Right Foot,,"[51.4, 58.0]",,High Pass,,47.971764,,Incomplete,,Cristiana Girelli,10203.0,,,,,,,1,From Throw In,Laura Giuliani,10218.0,Goalkeeper,44,Italy Women's,855,"['566be428-ca9b-4988-a01a-5d37e7b434cf', 'ae6ef499-ca6c-48b1-80fa-b04eb5d04ee8']",55,,,,,,,,,,,,,,,,,Italy Women's,855,00:20:55.721,Pass,
,,,,,,,,,,,,,,,,2.071748,,,,,,,,,,,,ae6ef499-ca6c-48b1-80fa-b04eb5d04ee8,932,,"[68.7, 22.1]",3835341,20,,,,,0.5378911,,Head,,"[92.0, 36.0]",,High Pass,,27.131163,,Incomplete,,Elena Dhont,257837.0,,,,,,Recovery,1,From Throw In,Justine Vanhaevermaet,63308.0,Left Defensive Midfield,44,Italy Women's,855,"['0b36a718-aea8-44c4-a1f2-33a32f954801', '201d3705-e26a-4748-9fd8-9ba25821ff8b', 'da189133-6ffb-40da-a7f9-e3003bfdf422']",59,,,,,,,,,,,,,,,,,Belgium Women's,854,00:20:59.209,Pass,
,,,,,,,,,,,,,,,,3.920287,,,,,,,,,,,,0b36a718-aea8-44c4-a1f2-33a32f954801,934,,"[28.1, 44.1]",3835341,21,,,,,0.98416454,,Left Foot,,"[50.5, 77.8]",,High Pass,,40.465416,,,,Valentina Bergamaschi,25544.0,,,,,,Interception,1,From Throw In,Elena Linari,10208.0,Left Center Back,44,Italy Women's,855,"['ae6ef499-ca6c-48b1-80fa-b04eb5d04ee8', 'f4630666-7375-4486-83eb-8284c9f90a9c']",1,,,,,,,,,,,,,,,,,Italy Women's,855,00:21:01.281,Pass,
,,,,,,,,,,,,,,,,1.296904,,,,,,,,,,,,f15a2a77-e8bf-4b0d-9fef-909778aad2a5,937,,"[50.9, 77.9]",3835341,21,,,,,-0.7235303,,Right Foot,,"[62.9, 67.3]",,High Pass,,16.011246,,,,Cristiana Girelli,10203.0,,,,,,,1,From Throw In,Valentina Bergamaschi,25544.0,Right Midfield,44,Italy Women's,855,['e84fe98e-db83-402e-bb6c-6fe8a3543ca3'],5,,,,,,,,,,,,,,,,,Italy Women's,855,00:21:05.201,Pass,
,,,,,,,,,,,,,,,,1.038368,,,,,,,,,,,,7b52224d-6541-4bbf-b88f-dae4b82a6ca1,945,,"[63.9, 12.4]",3835341,21,,,,,0.41012734,,Right Foot,,"[73.1, 16.4]",,Ground Pass,,10.031949,,,,Janice Cayman,10100.0,,,,,,,1,Regular Play,Sari Kees,276906.0,Left Center Back,45,Belgium Women's,854,"['9307c2dc-9b86-4ac4-a523-9ed106d787fc', 'f94f256c-d36d-429e-a400-56332bb17881']",8,,,,,,,,,,,,,,,,,Belgium Women's,854,00:21:08.316,Pass,True
,,,,,,,,,,,,,,,,1.145847,,,,,,,,,,,,1563b255-7def-4dd7-baba-68df01e8fe2e,948,,"[71.4, 20.0]",3835341,21,,,,,2.8894966,,Right Foot,,"[58.2, 23.4]",,Ground Pass,,13.630847,,,,Justine Vanhaevermaet,63308.0,,,,,,,1,Regular Play,Janice Cayman,10100.0,Left Wing,45,Belgium Women's,854,['7737abf8-db3c-46b6-bffc-5d2585a0514a'],10,,,,,,,,,,,,,,,,,Belgium Women's,854,00:21:10.227,Pass,
,,,,,,,,,,,,,,,,1.838098,,,,,,,,,,,,c5860c65-271d-4219-8e1a-b5f5caee7fa1,951,,"[58.8, 24.1]",3835341,21,,,,,-0.19395915,,Right Foot,,"[92.4, 17.5]",,High Pass,,34.24208,,,,Hannah Eurlings,276905.0,,,,,,,1,Regular Play,Justine Vanhaevermaet,63308.0,Left Defensive Midfield,45,Belgium Women's,854,['2ced018c-1a68-407a-9310-d8115de9fdd8'],11,,,,,,,,,,,,,,,,,Belgium Women's,854,00:21:11.413,Pass,
,,,,,,,,,,,,,,,,1.305982,,,,,,,,,,,,f978fb34-b7e7-4c64-ad33-9537e6734358,955,,"[86.3, 25.5]",3835341,21,,,,,1.7889658,,Right Foot,,"[81.6, 46.7]",,Ground Pass,,21.71474,,,,Tinne De Caigny,10103.0,,,,,,,1,Regular Play,Hannah Eurlings,276905.0,Center Forward,45,Belgium Women's,854,"['43d09b74-366b-4347-a1b9-d7125c200f47', 'ee9fe622-8eff-442e-849d-0d26ab6064a4']",16,,,,,,,,,,,,,,,,,Belgium Women's,854,00:21:16.302,Pass,True
,,,,,,,,,,,,,,,,2.268616,,,,,,,,,,,,6b02d1cf-62fd-49b7-ae51-1a7caedf24d8,958,,"[82.2, 49.1]",3835341,21,,,,,1.4542103,,Left Foot,,"[84.8, 71.3]",,Ground Pass,,22.351734,,,,Jody Vangheluwe,276908.0,,,,,,,1,Regular Play,Tinne De Caigny,10103.0,Right Defensive Midfield,45,Belgium Women's,854,['a2bb94d5-caf9-42cd-a648-5b56662fd53b'],18,,,,,,,,,,,,,,,,,Belgium Women's,854,00:21:18.528,Pass,
,,,,,,,,,,,,,,,,1.923772,,,,,,,,,,,,8c8335d9-2108-4927-b05b-46f3dac722e6,962,,"[86.9, 69.7]",3835341,21,,,,,-2.2820947,,Right Foot,,"[76.3, 57.4]",,Ground Pass,,16.237303,,,,Justine Vanhaevermaet,63308.0,,,,,,,1,Regular Play,Jody Vangheluwe,276908.0,Right Back,45,Belgium Women's,854,['80b8b7c3-28e9-4a89-8e88-5e2a29f8c0d0'],21,,,,,,,,,,,,,,,,,Belgium Women's,854,00:21:21.860,Pass,
,,,,,,,,,,,,,,,,2.002851,,,,,,,,,,,,a2be0c9c-7aed-4101-8e99-1da40f53af66,965,,"[72.7, 53.2]",3835341,21,,,,,-1.8543361,,Right Foot,,"[63.9, 23.0]",,Ground Pass,,31.456001,,,,Sari Kees,276906.0,,,,,,,1,Regular Play,Justine Vanhaevermaet,63308.0,Left Defensive Midfield,45,Belgium Women's,854,['f16eca66-81b1-423a-a908-fb73ca1b0812'],25,,,,,,,,,,,,,,,,,Belgium Women's,854,00:21:25.088,Pass,
,,,,,,,,,,,,,,,,2.555806,,,,,,,,,,,,ffbd195a-27f1-41be-8531-03cafa3357df,968,,"[63.0, 23.6]",3835341,21,,,,,-0.8167269,,Right Foot,,"[80.0, 5.5]",,Ground Pass,,24.831633,,,,Davina Philtjens,10105.0,,,,,,,1,Regular Play,Sari Kees,276906.0,Left Center Back,45,Belgium Women's,854,['3f7e4f5d-cb77-4f72-b5e2-ae7b8ec69bc1'],27,,,,,,,,,,,,,,,,,Belgium Women's,854,00:21:27.147,Pass,
,,,,,,,,,,,,,,,,1.981224,,,,,,,,,,,,bec3501d-1122-4a5b-804c-4c42841f2d03,971,,"[80.2, 8.8]",3835341,21,,,,,2.742789,,Left Foot,,"[64.3, 15.5]",,Ground Pass,,17.253984,,,,Sari Kees,276906.0,,,,,,,1,Regular Play,Davina Philtjens,10105.0,Left Back,45,Belgium Women's,854,['8a299300-cd0b-4dc0-99ed-1f34db425a6b'],31,,,,,,,,,,,,,,,,,Belgium Women's,854,00:21:31.264,Pass,
,,,,,,,,,,,,,,,,1.854631,,,,,,,,,,,,c7f6d83e-65e8-4b2a-9ddc-b58e1a812d9f,974,,"[64.5, 19.6]",3835341,21,,,,,1.7004988,,Right Foot,,"[61.2, 44.9]",,Ground Pass,,25.514309,,,,Julie Biesmans,10095.0,,,,,,,1,Regular Play,Sari Kees,276906.0,Left Center Back,45,Belgium Women's,854,['7649abde-a4bc-4833-99c5-70de857b784f'],34,,,,,,,,,,,,,,,,,Belgium Women's,854,00:21:34.599,Pass,
,,,,,,,,,,,,,,,,2.185817,,,,,,,,,,,,31fe8a4f-1640-4797-a5f9-40053d8b3883,977,,"[61.9, 50.6]",3835341,21,,,,,0.9577774,,Right Foot,,"[80.4, 76.9]",,Low Pass,,32.154938,,,,Jody Vangheluwe,276908.0,,,,,,,1,Regular Play,Julie Biesmans,10095.0,Right Center Back,45,Belgium Women's,854,['2dc48d76-46fd-4339-bb17-7b4f2a287bdd'],37,,,,,,,,,,,,,,,,,Belgium Women's,854,00:21:37.613,Pass,
,,,,,,,,,,,,,,,,1.452769,,,,,,,,,,,,58c15a2e-58d5-4a1a-b2c1-96801e8551ae,980,,"[87.7, 78.9]",3835341,21,,,,,-1.1168729,,Right Foot,,"[99.8, 54.1]",,High Pass,,27.594383,,,,Tessa Wullaert,10099.0,,,,,,,1,Regular Play,Jody Vangheluwe,276908.0,Right Back,45,Belgium Women's,854,['dbc40fef-0ce8-4cfe-9a7a-c9ab78b49345'],41,,,,,,,,,,,,,,,,,Belgium Women's,854,00:21:41.181,Pass,
,,,,,,,,,,,,,,,,2.15157,,,,,,,,,,,,af7a165a-219d-4b5d-b206-5b585eadd4eb,983,,"[100.3, 54.4]",3835341,21,,,,,0.49865276,,Right Foot,,"[110.4, 59.9]",,Low Pass,,11.500435,,Pass Offside,,Elena Dhont,257837.0,,,,,,,1,Regular Play,Tessa Wullaert,10099.0,Center Attacking Midfield,45,Belgium Women's,854,['eaf522ed-240f-4728-b1a0-c5c6889e3120'],42,,,,,,,,,,,,,,,,,Belgium Women's,854,00:21:42.685,Pass,
,,,,,,,,,,,,,,,,1.125407,,,,,,,,,,,,061b0d84-a084-4379-8c94-29eb5c4ab025,985,,"[9.9, 20.7]",3835341,22,,,,,-0.98279375,,Right Foot,,"[16.1, 11.4]",,Ground Pass,,11.177209,,,,Elena Linari,10208.0,,,,,,Free Kick,1,From Free Kick,Laura Giuliani,10218.0,Goalkeeper,46,Italy Women's,855,['4d6559c4-d491-4698-8b4c-aa3c09f01db0'],6,,,,,,,,,,,,,,,,,Italy Women's,855,00:22:06.375,Pass,
,,,,,,,,,,,,,,,,1.10969,,,,,,,,,,,,48e212c1-51d3-40bb-be64-fa266028d5b3,988,,"[41.0, 6.8]",3835341,22,,,,,-0.36172923,,Right Foot,,"[55.8, 1.2]",,Ground Pass,,15.824033,,,,Lisa Boattin,25770.0,,,,,,,1,From Free Kick,Elena Linari,10208.0,Left Center Back,46,Italy Women's,855,['c62741a5-c22b-43cc-9270-572c8d118d9a'],13,,,,,,,,,,,,,,,,,Italy Women's,855,00:22:13.307,Pass,
,,,,,,,,,,,,,,,,2.149272,,,,,,,,,,,,4f1c23c6-874e-4fe5-ab63-6134422217cb,997,,"[58.1, 80.0]",3835341,22,,True,,,-2.1879878,,,,"[53.7, 73.8]",,Low Pass,,7.602631,,,,Tinne De Caigny,10103.0,,,,,,Throw-in,1,From Throw In,Jody Vangheluwe,276908.0,Right Back,48,Belgium Women's,854,['2d0626d1-9c02-4b12-ab0c-7657f498e0e3'],24,,,,,,,,,,,,,,,,,Belgium Women's,854,00:22:24.398,Pass,
,,,,,,,,,,,,,,,,1.39616,,,,,,,,,,,,931f663a-57cf-4bed-bc68-6f836c4313ac,999,,"[54.1, 74.0]",3835341,22,,True,,,-3.0771658,,Right Foot,,"[51.0, 73.8]",,Ground Pass,,3.1064448,,,,Jody Vangheluwe,276908.0,,,,,,,1,From Throw In,Tinne De Caigny,10103.0,Right Defensive Midfield,48,Belgium Women's,854,['eed03000-cd1f-4c1a-a46b-ed2e98bd7075'],26,,,,,,,,,,,,,,,,,Belgium Women's,854,00:22:26.749,Pass,
,,,,,,,,,,,,,,,,1.466607,,,,,,,,,,,,a616be07-f386-425d-b258-304351fd228a,1001,,"[54.1, 78.7]",3835341,22,,,,,-2.9810808,,Right Foot,,"[33.1, 75.3]",,Ground Pass,,21.273458,,,,Julie Biesmans,10095.0,,,,,,,1,From Throw In,Jody Vangheluwe,276908.0,Right Back,48,Belgium Women's,854,['78f919af-d867-46a6-a224-decb66711744'],28,,,,,,,,,,,,,,,,,Belgium Women's,854,00:22:28.625,Pass,
,,,,,,,,,,,,,,,,2.435017,,,,,,,,,,,,4d9c6efd-a749-4f10-8a86-b67cefb2690d,1004,,"[27.2, 72.8]",3835341,22,,,,,-2.1634936,,Right Foot,,"[14.0, 53.2]",,Ground Pass,,23.63049,,,,Nicky Evrard,276896.0,,,,,,,1,From Throw In,Julie Biesmans,10095.0,Right Center Back,48,Belgium Women's,854,['043e2d1e-5cb4-4a41-b3ab-74dcd1905513'],31,,,,,,,,,,,,,,,,,Belgium Women's,854,00:22:31.509,Pass,
,,,,,,,,,,,,,,,,1.707966,,,,,,,,,,,,eb081532-386f-4c0f-ad03-0388e098c346,1007,,"[16.0, 49.3]",3835341,22,,,,,-1.4224685,,Left Foot,,"[19.9, 23.2]",,Ground Pass,,26.38977,,,,Sari Kees,276906.0,,,,,,,1,From Throw In,Nicky Evrard,276896.0,Goalkeeper,48,Belgium Women's,854,['f96aa001-1f99-4ea5-973f-685ff652ac8b'],35,,,,,,,,,,,,,,,,,Belgium Women's,854,00:22:35.905,Pass,
,,,,,,,,,,,,,,,,2.541579,,,,,,,,,,,,45ff4640-dc91-4755-9170-4b2cb321fb48,1011,,"[22.6, 29.8]",3835341,22,,,,,2.1112158,,Left Foot,,"[10.9, 49.3]",,Ground Pass,,22.740713,,,,Nicky Evrard,276896.0,,,,,,,1,From Throw In,Sari Kees,276906.0,Left Center Back,48,Belgium Women's,854,"['57e7ec68-4e3e-42a0-9576-4eb436eafd9c', 'b102b4d8-b343-428e-abdd-9470b28373ac']",39,,,,,,,,,,,,,,,,,Belgium Women's,854,00:22:39.421,Pass,True
,,,,,,,,,,,,,,,,1.433986,,,,,,,,,,,,203c9d72-94c1-45e2-9658-2a22077bd7b7,1014,,"[11.7, 49.7]",3835341,22,,,,,0.8224183,,Left Foot,,"[22.1, 60.9]",,Ground Pass,,15.283978,,,,Julie Biesmans,10095.0,,,,,,,1,From Throw In,Nicky Evrard,276896.0,Goalkeeper,48,Belgium Women's,854,['4305ce6d-ec74-4997-a514-b7c45e089c45'],42,,,,,,,,,,,,,,,,,Belgium Women's,854,00:22:42.043,Pass,
,,,,,,,,,,,,,,,,1.99001,,,,,,,,,,,,fd05a25c-6893-4170-80e2-5408a3c73852,1017,,"[29.9, 59.9]",3835341,22,,,,,-1.7065835,,Right Foot,,"[25.2, 25.5]",,Ground Pass,,34.71959,,,,Sari Kees,276906.0,,,,,,,1,From Throw In,Julie Biesmans,10095.0,Right Center Back,48,Belgium Women's,854,['c09a07c2-fbf2-4cba-abb7-e655ff6388a1'],45,,,,,,,,,,,,,,,,,Belgium Women's,854,00:22:45.688,Pass,
,,,,,,,,,,,,,,,,1.84247,,,,,,,,,,,,e9b5dddf-19fb-4e98-aa27-82e7ce9d87ae,1020,,"[37.8, 30.5]",3835341,22,,,,,1.7082225,,Right Foot,,"[33.9, 58.7]",,Ground Pass,,28.468403,,,,Julie Biesmans,10095.0,,,,,,,1,From Throw In,Sari Kees,276906.0,Left Center Back,48,Belgium Women's,854,['d3cea039-67e4-4dec-bdee-c3dd7940c6a7'],50,,,,,,,,,,,,,,,,,Belgium Women's,854,00:22:50.035,Pass,
,,,,,,,,,,,,,,,,2.28343,,,,,,,,,,,,2d836cbe-6bca-4864-944f-7af7660ce494,1023,,"[34.5, 57.7]",3835341,22,,,,,-1.5086359,,Right Foot,,"[36.0, 33.6]",,Ground Pass,,24.146635,,,,Sari Kees,276906.0,,,,,,,1,From Throw In,Julie Biesmans,10095.0,Right Center Back,48,Belgium Women's,854,['15a3c879-baa1-438b-9428-240c5c2db28f'],53,,,,,,,,,,,,,,,,,Belgium Women's,854,00:22:53.649,Pass,
,,,,,,,,,,,,,,,,1.000368,,,,,,,,,,,,ec6686a5-9a81-4fd1-8ce3-0b953f9555db,1026,,"[47.8, 31.2]",3835341,22,,,,,-0.45959905,,Right Foot,,"[57.7, 26.3]",,Ground Pass,,11.046267,,,,Hannah Eurlings,276905.0,,,,,,,1,From Throw In,Sari Kees,276906.0,Left Center Back,48,Belgium Women's,854,['41b8531f-0a1b-4db8-8156-3fc5b5654c8c'],57,,,,,,,,,,,,,,,,,Belgium Women's,854,00:22:57.994,Pass,
,,,,,,,,,,,,,,,,1.802524,,,,,,,,,,,,34f0dcd4-bfe8-4fb0-81d0-db1e38d0de2c,1030,,"[49.8, 27.9]",3835341,23,,,,,2.0872793,,Right Foot,,"[36.0, 52.2]",,Ground Pass,,27.945126,,,,Julie Biesmans,10095.0,,,,,,,1,From Throw In,Hannah Eurlings,276905.0,Center Forward,48,Belgium Women's,854,"['84900369-6cb9-4e78-bba4-e781cdffb2b1', 'f08de104-9499-447e-b586-6de45c43f5f9']",0,,,,,,,,,,,,,,,,,Belgium Women's,854,00:23:00.808,Pass,True
,,,,,,,,,,,,,,,,1.083488,,,,,,,,,,,,c71fe557-1a29-4184-89f2-687616cfde52,1033,,"[42.3, 51.6]",3835341,23,,,,,0.40249944,,Right Foot,,"[52.4, 55.9]",,Ground Pass,,10.977249,,,,Tinne De Caigny,10103.0,,,,,,,1,From Throw In,Julie Biesmans,10095.0,Right Center Back,48,Belgium Women's,854,['a7e08c41-78e1-406d-96cf-b91b84a2d4c6'],5,,,,,,,,,,,,,,,,,Belgium Women's,854,00:23:05.653,Pass,
,,,,,,,,,,,,,,,,1.527927,,,,,,,,,,,,7064189a-04e0-46dc-a331-04f68db2fe4c,1035,,"[51.9, 56.3]",3835341,23,,,,,-2.9805007,,Left Foot,,"[43.9, 55.0]",,Ground Pass,,8.104937,,,,Julie Biesmans,10095.0,,,,,,,1,From Throw In,Tinne De Caigny,10103.0,Right Defensive Midfield,48,Belgium Women's,854,['7403bfa9-4e7f-4abf-acce-56372caf4847'],6,,,,,,,,,,,,,,,,,Belgium Women's,854,00:23:06.737,Pass,
,,,,,,,,,,,,,,,,1.021357,,,,,,,,,,,,a25415ef-f51f-4ca1-91c2-1f634fb939d7,1038,,"[39.4, 50.6]",3835341,23,,,,,-0.59168583,,Left Foot,,"[51.9, 42.2]",,Ground Pass,,15.060212,,Incomplete,,Justine Vanhaevermaet,63308.0,,,,,,,1,From Throw In,Julie Biesmans,10095.0,Right Center Back,48,Belgium Women's,854,"['d6bfd31c-3777-4be8-851f-5a04227739b8', 'efc08985-bfba-4fb3-92f1-55beb9d60c18']",11,,,,,,,,,,,,,,,,,Belgium Women's,854,00:23:11.133,Pass,
,,,,,,,,,,,,,,,,1.602142,,,,,,,,,,,,174ca8e6-986d-4996-808e-3775b1063cc2,1043,,"[78.1, 38.7]",3835341,23,,,,,-0.25954717,,Right Foot,,"[95.8, 34.0]",,High Pass,,18.313383,,Pass Offside,,Barbara Bonansea,10211.0,,,,Through Ball,True,,1,From Throw In,Manuela Giugliano,10228.0,Right Center Midfield,48,Belgium Women's,854,['da20ea14-786d-407f-9964-315f49c501f2'],17,,,,,,,,,,,,,,,,,Italy Women's,855,00:23:17.111,Pass,
,,,,,,,,,,,,,,,,1.697278,,,,,,,,,,,,03918f48-148f-4f4c-92a9-20b78ccdd0d9,1045,,"[9.8, 42.4]",3835341,23,,,,,-0.9563743,,Right Foot,,"[21.3, 26.1]",,Ground Pass,,19.948433,,,,Sari Kees,276906.0,,,,,,Free Kick,1,From Free Kick,Nicky Evrard,276896.0,Goalkeeper,49,Belgium Women's,854,['06d8a49a-a4ff-462d-bf11-2818e0f5e794'],40,,,,,,,,,,,,,,,,,Belgium Women's,854,00:23:40.349,Pass,
,,,,,,,,,,,,,,,,1.214569,,,,,,,,,,,,1c2835ad-eb6f-42be-a745-38756795b743,1049,,"[49.3, 24.5]",3835341,23,,,,,0.7812488,,Left Foot,,"[61.4, 36.5]",,Ground Pass,,17.04142,,,,Tessa Wullaert,10099.0,,,,,,,1,From Free Kick,Sari Kees,276906.0,Left Center Back,49,Belgium Women's,854,['d7e1f225-8d94-4450-8820-b06cb949eaa5'],47,,,,,,,,,,,,,,,,,Belgium Women's,854,00:23:47.493,Pass,
,,,,,,,,,,,,,,,,2.844257,,,,,,,,,,,,11a13457-70e0-45a7-ac42-7cf41d5d4989,1052,,"[53.1, 44.0]",3835341,23,,,,,0.967612,,Right Foot,,"[75.9, 77.1]",,Ground Pass,,40.19266,,,,Elena Dhont,257837.0,,,,,,,1,From Free Kick,Tessa Wullaert,10099.0,Center Attacking Midfield,49,Belgium Women's,854,['9eba6726-872a-4832-81f3-775900f97282'],50,,,,,,,,,,,,,,,,,Belgium Women's,854,00:23:50.600,Pass,
,,,,,,,,,,,,,,,,0.015097,,,,,,,,,,,,321d8469-373e-4ccf-9559-c4d4332ff743,1056,,"[75.9, 76.6]",3835341,23,,,,,0.0,,Left Foot,,"[77.2, 76.6]",,Ground Pass,,1.3,,Incomplete,,Jody Vangheluwe,276908.0,,,,,,,1,From Free Kick,Elena Dhont,257837.0,Right Wing,49,Belgium Women's,854,"['321f19d1-e6c3-4034-8aff-751bd650159b', '88f5f255-259b-485a-a424-de9a26c72b97', '9c87441a-bb47-437a-922b-ba449b729812']",54,,,,,,,,,,,,,,,,,Belgium Women's,854,00:23:54.531,Pass,True
,,,,,,,,,,,,,,,,1.345877,,,,,,,,,,,,039263c9-4b2d-4fd8-acf1-d4f52eca29b2,1059,,"[74.7, 73.7]",3835341,23,,,,,-1.9704033,,Right Foot,,"[66.0, 53.1]",,Ground Pass,,22.361797,,,,Tessa Wullaert,10099.0,,,,,,Recovery,1,From Free Kick,Elena Dhont,257837.0,Right Wing,49,Belgium Women's,854,['edcf8b4e-5799-4ce9-973d-83a41e7bb5cf'],55,,,,,,,,,,,,,,,,,Belgium Women's,854,00:23:55.903,Pass,
,,,,,,,,,,,,,,,,1.241193,,,,,,,,,,,,bb093b16-cca4-4a4b-9077-d20142a7682b,1062,,"[69.7, 53.5]",3835341,23,,,,,-0.4578337,,Right Foot,,"[83.5, 46.7]",,Ground Pass,,15.384408,,,,Hannah Eurlings,276905.0,,,,,,,1,From Free Kick,Tessa Wullaert,10099.0,Center Attacking Midfield,49,Belgium Women's,854,['5b4384c3-5add-4318-bfcd-930e5705bf94'],58,,,,,,,,,,,,,,,,,Belgium Women's,854,00:23:58.483,Pass,
,,,,,,,,,,,,,,,,0.775634,,,,,,,,,,,,834144af-2b8b-474e-903b-0ddc4d815999,1065,,"[83.5, 46.7]",3835341,23,,,,,-2.4668517,,Right Foot,,"[75.5, 40.3]",,Ground Pass,,10.244999,,,,Justine Vanhaevermaet,63308.0,,,,,,,1,From Free Kick,Hannah Eurlings,276905.0,Center Forward,49,Belgium Women's,854,['f1df9cae-6009-4cc2-950d-6f447e7e63c4'],59,,,,,,,,,,,,,,,,,Belgium Women's,854,00:23:59.804,Pass,
,,,,,,,,,,,,,,,,2.45337,,,,,,,,,,,,8b9634c9-0ef5-44ea-9254-36d9d60c5529,1068,,"[75.9, 40.5]",3835341,24,,,,,-0.85072565,,Right Foot,,"[100.9, 12.0]",,High Pass,,37.91108,,,,Janice Cayman,10100.0,,,,,,,1,From Free Kick,Justine Vanhaevermaet,63308.0,Left Defensive Midfield,49,Belgium Women's,854,['c92e3974-4a7b-4ca5-956e-e3bf5031646b'],0,,,,,,,,,,,,,,,,,Belgium Women's,854,00:24:00.620,Pass,
,,,,,,,,,,,,,,,,1.525934,,,,,,,,,,,,e09c068a-9d3b-4820-8cab-d81d0867dafe,1071,,"[103.8, 6.6]",3835341,24,,,,,1.4402303,,Right Foot,True,"[107.7, 36.3]",,High Pass,,29.954966,,Incomplete,,Elena Dhont,257837.0,,,,,,,1,From Free Kick,Janice Cayman,10100.0,Left Wing,49,Belgium Women's,854,"['74f2f02e-4307-4aa1-b036-ebc0fd21ecc6', 'ef67858f-53e9-4bd3-aafb-99d750bc7e45']",6,,,,,,,,,,,,,,,,,Belgium Women's,854,00:24:06.138,Pass,
