50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,half_start_late_video_start,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,4.194725,,,,,,,,,,,,,,84c7c19b-336a-4ae0-b396-10297730f185,586,,,"[45.7, 72.3]",3835340,22,,,,,-0.07734169,,Right Foot,,,"[112.8, 67.1]",,High Pass,,67.301186,,,,Johanna Rytting-Kaneryd,62710.0,,,,,,1,Regular Play,Hanna Erica Maria Glas,24693.0,Right Back,50,Sweden Women's,858,['0911cbdc-2cd9-4be1-b411-f39f7ebc071f'],11,,,,,,,,,,,,,,,,Sweden Women's,858,00:22:11.606,Pass,
,,,,,,,,,,,,,,,,,1.176671,,,,,,,,,,,,,,4464b7c4-dac3-4ee2-a62e-3d8801bb81e1,589,,,"[110.4, 55.4]",3835340,22,,,,,-2.0302246,,Left Foot,,,"[105.7, 45.9]",,Ground Pass,,10.599056,,Incomplete,,,,,,,,,1,Regular Play,Johanna Rytting-Kaneryd,62710.0,Right Midfield,50,Sweden Women's,858,['2e8f8eac-48b9-4e23-9250-2ffa15b3d211'],19,,,,,,,,,,,,,,,,Sweden Women's,858,00:22:19.044,Pass,
,,,,,,,,,,,,,,,,,1.437217,,,,,,,,,,,,,,6f5ec6d1-8376-4ce5-9edd-511d2b47581e,595,,,"[16.1, 39.9]",3835340,22,,,,,-0.116018,,Right Foot,,,"[42.7, 36.8]",,High Pass,,26.78003,,Incomplete,,,,,,,,,1,Regular Play,Tatiana Vanessa Ferreira Pinto,10167.0,Right Center Midfield,50,Sweden Women's,858,['c8450ccc-85dc-4e1c-a135-71a78d363bc4'],22,,,,,,,,,,,,,,,,Portugal Women's,864,00:22:22.945,Pass,
,,,,,,,,,,,,,,,,,1.019521,,,,,,,,,,,,,,117f1cae-2eff-40ff-bfb5-4d04394fea18,599,,,"[82.7, 49.3]",3835340,22,,,,,-0.2069922,,Right Foot,,,"[92.7, 47.2]",,Ground Pass,,10.218122,,,,Kosovare Asllani,10220.0,,,,,,1,Regular Play,Gun Nathalie Björn,26093.0,Left Defensive Midfield,50,Sweden Women's,858,"['06eed1c7-1030-483f-841d-c19840027d3f', '2456988c-99c1-4e2f-97a0-38121c0869c7']",25,,,,,,,,,,,,,,,,Sweden Women's,858,00:22:25.747,Pass,True
,,,,,,,,,,,,,,,,,0.799336,,,,,,,,,,,,,,e6892ab7-4942-49df-a453-83a7745f8198,604,,,"[94.0, 50.9]",3835340,22,,,,,1.5558721,,Right Foot,,,"[94.1, 57.6]",,Ground Pass,,6.700746,,,,Amanda Ilestedt,26092.0,,,,,,1,Regular Play,Kosovare Asllani,10220.0,Right Center Forward,50,Sweden Women's,858,"['5abba006-9dac-45b7-b099-d77260b099d7', 'ec7fb679-7f43-4d6c-9268-80c5618a8ae5']",27,,,,,,,,,,,,,,,,Sweden Women's,858,00:22:27.861,Pass,True
,,,,,,,,,,,,,,,,,1.09671,,,,,,,,,,,,,,7b233019-b11b-4f7c-8d77-afbf48ac1a67,612,,,"[90.8, 58.5]",3835340,25,,,,,2.1327178,,Left Foot,,,"[89.1, 61.2]",,Ground Pass,,3.1906111,,,,Ingrid Filippa Angeldal,62666.0,,,,,,1,Regular Play,Kosovare Asllani,10220.0,Right Center Forward,53,Sweden Women's,858,['8fe0d70a-cb5a-441b-958f-2a906f47fea2'],7,,,,,,,,,,,,,,,,Sweden Women's,858,00:25:07.588,Pass,
,,,,,,,,,,,,,,,,,1.617402,,,,,,,,,,,,,,1f65e22e-9c38-487b-b056-8860d8241438,615,,,"[77.5, 69.0]",3835340,25,,,,,0.2548957,,Right Foot,,,"[91.7, 72.7]",,Ground Pass,,14.674127,,,,Johanna Rytting-Kaneryd,62710.0,,,,,,1,Regular Play,Ingrid Filippa Angeldal,62666.0,Right Defensive Midfield,53,Sweden Women's,858,['dfe6b2b9-941c-401d-8f79-8cf21814c74b'],9,,,,,,,,,,,,,,,,Sweden Women's,858,00:25:09.351,Pass,
,,,,,,,,,,,,,,,,,1.069931,,,,,,,,,,,,,,120d4aa7-50ac-4128-8944-d5ed35c4da54,619,,,"[92.2, 72.1]",3835340,25,,,,,-1.0943289,,Right Foot,,,"[98.6, 59.7]",,Low Pass,,13.954211,,,,Kosovare Asllani,10220.0,,,,,,1,Regular Play,Johanna Rytting-Kaneryd,62710.0,Right Midfield,53,Sweden Women's,858,['8bebe06d-0501-4690-82b8-fbd628672d6b'],11,,,,,,,,,,,,,,,,Sweden Women's,858,00:25:11.201,Pass,
,,,,,,,,,,,,,,,,,1.251168,,,,,,,,,,,,,,a45e8159-e60f-4a66-873a-912409cc8221,623,,,"[115.4, 65.4]",3835340,25,,,,,-2.4748998,,Right Foot,,True,"[109.3, 60.6]",,Ground Pass,,7.7620873,,Incomplete,,Johanna Rytting-Kaneryd,62710.0,,,,,,1,Regular Play,Kosovare Asllani,10220.0,Right Center Forward,53,Sweden Women's,858,"['cbc890eb-7465-4f2c-8a2a-16863c9d48e0', 'ce3d29c0-e5f0-4e40-a8ca-133d636d3bfa']",14,,,,,,,,,,,,,,,,Sweden Women's,858,00:25:14.885,Pass,
,,,,,,,,,,,,,,,,,0.58584,,,,,,,,,,,,,,cbc890eb-7465-4f2c-8a2a-16863c9d48e0,626,,,"[10.8, 19.5]",3835340,25,,,,,-0.6415706,,Right Foot,,,"[19.1, 13.3]",,Ground Pass,,10.36002,,,,Andreia Alexandra Norton,34875.0,,,,,Recovery,1,Regular Play,Ana Borges,10141.0,Left Back,53,Sweden Women's,858,"['a45e8159-e60f-4a66-873a-912409cc8221', 'eeee53bf-1b80-48bc-9a89-d909a156c291']",16,,,,,,,,,,,,,,,,Portugal Women's,864,00:25:16.136,Pass,
,,,,,,,,,,,,,,,,,0.726521,,,,,,,,,,,,,,65afc934-8830-4592-8c4b-f747681a7477,634,,,"[75.6, 80.0]",3835340,25,,,,,-0.86388826,,,,,"[83.8, 70.4]",,Low Pass,,12.625371,,Incomplete,,Johanna Rytting-Kaneryd,62710.0,,,,,Throw-in,1,From Throw In,Hanna Erica Maria Glas,24693.0,Right Back,54,Sweden Women's,858,"['0fa877ce-efc8-4aea-95b6-e2a234ee2a92', '38dd6b4e-91bc-4d6e-b8cc-9c3d2dddd2f2']",36,,,,,,,,,,,,,,,,Sweden Women's,858,00:25:36.172,Pass,
,,,,,,,,,,,,,,,,,0.26351,,,,,,,,,,,,,,fb91fd3c-f7af-4b6d-84c8-843cacdcfc3c,643,,,"[34.1, 13.7]",3835340,25,,,,,0.75092906,,Right Foot,,,"[35.6, 15.1]",,Ground Pass,,2.0518284,,Incomplete,,Andreia Alexandra Norton,34875.0,,,,,Recovery,1,From Throw In,Dolores Isabel Jacome Silva,10140.0,Center Defensive Midfield,54,Sweden Women's,858,"['129964a8-49bb-4375-bb76-4977e06d266e', 'eff45f4c-245a-4a6a-8729-afe13f310951']",40,,,,,,,,,,,,,,,,Portugal Women's,864,00:25:40.264,Pass,
,,,,,,,,,,,,,,,,,2.074594,,,,,,,,,,,,,,95ea4de2-2a1e-49ef-a4b4-8e6fe9100586,649,,,"[83.8, 61.6]",3835340,26,,,,,-0.83436084,,Left Foot,,,"[110.0, 32.7]",,High Pass,,39.00833,,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Jonna Ann-Charlotte Andersson,10222.0,Left Back,55,Sweden Women's,858,['a6d67512-6951-47b8-a3ca-22738a9912be'],22,,,,,,,,,,,,,,,,Sweden Women's,858,00:26:22.710,Pass,
,,,,,,,,,,,,,,,,,0.12965,,,,,,,,,,,,,,b93d5162-3c32-4325-878c-e698a8418cf4,651,,,"[110.9, 26.3]",3835340,26,,,,,1.849096,,Right Foot,,,"[109.9, 29.8]",,Low Pass,,3.640055,,Incomplete,,,,,,,,Recovery,1,From Free Kick,Fridolina Rolfö,10215.0,Left Midfield,55,Sweden Women's,858,['b42a0308-cd19-446b-b89d-6c139836b50a'],26,,,,,,,,,,,,,,,,Sweden Women's,858,00:26:26.357,Pass,
,,,,,,,,,,,,,,,,,2.526117,,,,,,,,,,,,,,bcaaedb6-fbc9-4b34-bcc1-d72d6e75899b,655,,,"[94.1, 25.1]",3835340,26,,,,,2.9229238,,Right Foot,,,"[69.8, 30.5]",,Ground Pass,,24.89277,,,,Magdalena Lilly Eriksson,4633.0,,,,,,1,From Free Kick,Ingrid Filippa Angeldal,62666.0,Right Defensive Midfield,55,Sweden Women's,858,['e06b1b4f-ed4e-40a4-8cdd-bc1f3d8a15ad'],29,,,,,,,,,,,,,,,,Sweden Women's,858,00:26:29.115,Pass,
,,,,,,,,,,,,,,,,,1.961283,,,,,,,,,,,,,,215c648d-158a-4661-bfab-567d7cc11ddc,658,,,"[71.0, 31.7]",3835340,26,,,,,-0.19156133,,Right Foot,,,"[104.0, 25.3]",,High Pass,,33.614876,,Pass Offside,,Gun Nathalie Björn,26093.0,,,,,,1,From Free Kick,Magdalena Lilly Eriksson,4633.0,Left Center Back,55,Sweden Women's,858,['7f055b52-2f0a-4915-b171-8b4b9453fdc8'],32,,,,,,,,,,,,,,,,Sweden Women's,858,00:26:32.160,Pass,
,,,,,,,,,,,,,,,,,5.515984,,,,,,,,,,,,,,c1694b18-30f7-4119-9758-958db6a7c70a,660,,,"[16.3, 54.1]",3835340,27,,,,,0.08756699,,Right Foot,,,"[89.2, 60.5]",,High Pass,,73.1804,,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Patricia Isabel Sousa Barros Morais,10145.0,Goalkeeper,56,Portugal Women's,864,['6b801656-bd74-4013-b815-fa39cd638b39'],1,,,,,,,,,,,,,,,,Portugal Women's,864,00:27:01.206,Pass,
,,,,,,,,,,,,,,,,,0.094068,,,,,,,,,,,,,,d6ef6ce6-e427-4335-b23b-acaf51eef1c6,664,,,"[30.8, 7.5]",3835340,27,,,,,-0.11065722,,Left Foot,,,"[33.5, 7.2]",,Low Pass,,2.7166154,,Incomplete,,,,,,,,,1,From Free Kick,Jonna Ann-Charlotte Andersson,10222.0,Left Back,56,Portugal Women's,864,['02317ac7-22e1-420e-9def-901e30a4cddb'],8,,,,,,,,,,,,,,,,Sweden Women's,858,00:27:08.820,Pass,
,,,,,,,,,,,,,,,,,0.949755,,,,,,,,,,,,,,a562da42-8a62-4987-8c60-91150cfd8abc,666,,,"[38.7, 0.1]",3835340,27,,,,,0.62548506,,,,,"[45.9, 5.3]",,High Pass,,8.881441,,,,Fridolina Rolfö,10215.0,,,,,Throw-in,1,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Back,57,Sweden Women's,858,['033b2b51-e328-40c7-b4e3-3ddb8a59a473'],19,,,,,,,,,,,,,,,,Sweden Women's,858,00:27:19.717,Pass,
,,,,,,,,,,,,,,,,,0.015186,,,,,,,,,,,,,,a32c8b62-4ee2-4450-ae67-5cbf37e30cb6,669,,,"[47.0, 6.2]",3835340,27,,,,True,0.07677189,,,,,"[48.3, 6.3]",,Low Pass,,1.3038405,,Incomplete,,Emma Stina Blackstenius,10229.0,,,,,,1,From Throw In,Fridolina Rolfö,10215.0,Left Midfield,57,Sweden Women's,858,"['0f68e323-10df-495e-9c41-e9d3027f264e', 'c146f1bf-8c3d-4512-909e-fed31a1ff76b', 'cd55d48c-9fbf-4df3-960c-5e8823646c25']",20,,,,,,,,,,,,,,,,Sweden Women's,858,00:27:20.756,Pass,True
,,,,,,,,,,,,,,,,,1.165552,,,,,,,,,,,,,,abcd43c7-385e-4176-8c0f-547d42037a1b,674,,,"[68.1, 70.9]",3835340,27,,,,,-2.819842,,Left Foot,,,"[61.2, 68.6]",,Ground Pass,,7.2732387,,,,Diana Catarina Ribeiro Gomes,32143.0,,,,,,1,Regular Play,Dolores Isabel Jacome Silva,10140.0,Center Defensive Midfield,58,Portugal Women's,864,['a63c6144-16ba-4256-8d8b-d710ebb6740e'],23,,,,,,,,,,,,,,,,Portugal Women's,864,00:27:23.929,Pass,
,,,,,,,,,,,,,,,,,1.431695,,,,,,,,,,,,,,d6878d82-1d66-4e10-80cd-c7c99269fe0e,677,,,"[57.5, 67.9]",3835340,27,,,,,-2.2896264,,Right Foot,,,"[49.1, 58.3]",,Ground Pass,,12.756175,,,,Carole da Silva Costa,10162.0,,,,,,1,Regular Play,Diana Catarina Ribeiro Gomes,32143.0,Right Center Back,58,Portugal Women's,864,['3fa67854-1a86-443a-a7f5-e3fc1ddaa794'],26,,,,,,,,,,,,,,,,Portugal Women's,864,00:27:26.262,Pass,
,,,,,,,,,,,,,,,,,1.972632,,,,,,,,,,,,,,bf82875e-ffa7-451d-94dc-8c2040d27b49,681,,,"[40.5, 51.0]",3835340,27,,,,,-2.7028918,,Right Foot,,,"[19.4, 41.1]",,Ground Pass,,23.307081,,,,Patricia Isabel Sousa Barros Morais,10145.0,,,,,,1,Regular Play,Carole da Silva Costa,10162.0,Left Center Back,58,Portugal Women's,864,"['336fd8fd-a039-4fb5-8cc0-cf107fe64fc2', '4eb18f06-f948-4d73-b29d-59ff14624c7c']",29,,,,,,,,,,,,,,,,Portugal Women's,864,00:27:29.352,Pass,True
,,,,,,,,,,,,,,,,,2.03433,,,,,,,,,,,,,,f9a28e42-21e8-4f75-817b-bdf6d3518ae6,684,,,"[21.8, 40.6]",3835340,27,,,,,1.0787011,,Right Foot,,,"[37.4, 69.7]",,Ground Pass,,33.017723,,,,Catarina Amado,62905.0,,,,,,1,Regular Play,Patricia Isabel Sousa Barros Morais,10145.0,Goalkeeper,58,Portugal Women's,864,['cc378cb7-4bf5-4dda-922c-ab8f879d1367'],32,,,,,,,,,,,,,,,,Portugal Women's,864,00:27:32.622,Pass,
,,,,,,,,,,,,,,,,,0.81286,,,,,,,,,,,,,,8bf200ce-b552-4029-ae3e-67f8d138bbe4,693,,,"[40.0, 62.9]",3835340,27,,,,,-0.14358339,,Right Foot,,,"[48.3, 61.7]",,Ground Pass,,8.386298,,,,Catarina Amado,62905.0,,,,,,1,Regular Play,Dolores Isabel Jacome Silva,10140.0,Center Defensive Midfield,58,Portugal Women's,864,"['88c059af-80e9-4ae4-9e2e-e04953dc6272', 'df109abf-8e11-490a-925e-6fe3d4840ad7']",38,,,,,,,,,,,,,,,,Portugal Women's,864,00:27:38.834,Pass,True
,,,,,,,,,,,,,,,,,2.0799,,,,,,,,,,,,,,52a60f08-3b6e-411a-a4b4-32c73b54993d,696,,,"[49.3, 61.1]",3835340,27,,,,,-2.2614222,,Right Foot,,,"[37.4, 46.7]",,Ground Pass,,18.680738,,,,Carole da Silva Costa,10162.0,,,,,,1,Regular Play,Catarina Amado,62905.0,Right Back,58,Portugal Women's,864,['13984498-804c-4c8e-93ac-8e7ce930d4f0'],40,,,,,,,,,,,,,,,,Portugal Women's,864,00:27:40.355,Pass,
,,,,,,,,,,,,,,,,,3.76242,,,,,,,,,,,,,,dcd541fb-1d69-4afb-ae8a-dcdefd63514f,699,,,"[47.7, 27.0]",3835340,27,,,,,0.08956972,,Left Foot,,,"[105.6, 32.2]",,High Pass,,58.133038,,Incomplete,,,,,,,,,1,Regular Play,Carole da Silva Costa,10162.0,Left Center Back,58,Portugal Women's,864,['37fdd7f7-bea4-486e-a0fd-3a8d783d7d4c'],44,,,,,,,,,,,,,,,,Portugal Women's,864,00:27:44.920,Pass,
,,,,,,,,,,,,,,,,,1.175463,,,,,,,,,,,,,,feb7a15b-ec1e-4570-89db-630b3b170ec9,702,,,"[15.5, 45.0]",3835340,27,,,,,-1.010932,,Keeper Arm,,,"[24.4, 30.8]",,Ground Pass,,16.75858,,,,Magdalena Lilly Eriksson,4633.0,,,,,,1,Regular Play,Rut Hedvig Lindahl,4640.0,Goalkeeper,59,Sweden Women's,858,['6496a0e7-0d79-4ca5-b0e5-e85e0f744d56'],50,,,,,,,,,,,,,,,,Sweden Women's,858,00:27:50.106,Pass,
,,,,,,,,,,,,,,,,,1.351003,,,,,,,,,,,,,,d5585e19-7ef1-4bba-8d66-92f24b0c9253,705,,,"[31.9, 31.4]",3835340,27,,,,,1.4999094,,Left Foot,,,"[33.1, 48.3]",,Ground Pass,,16.94255,,,,Amanda Ilestedt,26092.0,,,,,,1,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,59,Sweden Women's,858,['dd48229f-f219-4e87-b500-c71a140c2fd6'],55,,,,,,,,,,,,,,,,Sweden Women's,858,00:27:55.790,Pass,
,,,,,,,,,,,,,,,,,0.898785,,,,,,,,,,,,,,c9a1d84b-57c2-4b58-af61-bf8fed291a01,708,,,"[35.0, 50.1]",3835340,27,,,,,-1.5090771,,Right Foot,,,"[36.1, 32.3]",,Ground Pass,,17.833956,,,,Magdalena Lilly Eriksson,4633.0,,,,,,1,Regular Play,Amanda Ilestedt,26092.0,Right Center Back,59,Sweden Women's,858,['24070070-eed5-46ea-95cb-7428373c59ba'],59,,,,,,,,,,,,,,,,Sweden Women's,858,00:27:59.909,Pass,
,,,,,,,,,,,,,,,,,0.9376,,,,,,,,,,,,,,190a4b67-e377-4a34-bdf8-21773ee10b80,711,,,"[37.1, 29.4]",3835340,28,,,,,1.6200176,,Left Foot,,,"[36.1, 49.7]",,Ground Pass,,20.324615,,,,Amanda Ilestedt,26092.0,,,,,,1,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,59,Sweden Women's,858,['c1676d1d-1963-4a48-a132-5f181178e3e7'],2,,,,,,,,,,,,,,,,Sweden Women's,858,00:28:02.488,Pass,
,,,,,,,,,,,,,,,,,2.652493,,,,,,,,,,,,,,0a46c6a0-de51-4cf4-8eb5-db098ec6aff2,714,,,"[42.3, 50.5]",3835340,28,,,,,-0.09347678,,Right Foot,,,"[83.9, 46.6]",,High Pass,,41.782413,,,,Emma Stina Blackstenius,10229.0,,,,,,1,Regular Play,Amanda Ilestedt,26092.0,Right Center Back,59,Sweden Women's,858,['7fbbaf51-c00c-423c-b710-f520354e4f66'],6,,,,,,,,,,,,,,,,Sweden Women's,858,00:28:06.177,Pass,
,,,,,,,,,,,,,,,,,1.007071,,,,,,,,,,,,,,9a90fa91-3688-47e0-b53f-e3a0074a4aea,718,,,"[82.6, 47.1]",3835340,28,,,,,2.3405707,,Other,,,"[76.3, 53.6]",,Low Pass,,9.052072,,,,Kosovare Asllani,10220.0,,,,,,1,Regular Play,Emma Stina Blackstenius,10229.0,Left Center Forward,59,Sweden Women's,858,['e8537463-e788-4044-8e34-4c24a4a45756'],9,,,,,,,,,,,,,,,,Sweden Women's,858,00:28:09.124,Pass,
,,,,,,,,,,,,,,,,,1.584501,,,,,,,,,,,,,,fecbcba3-645f-4f80-b29e-7dbdeb9aaa7b,722,,,"[76.2, 53.5]",3835340,28,,,,,0.7157436,,Right Foot,,,"[87.7, 63.5]",,Ground Pass,,15.239751,,,,Johanna Rytting-Kaneryd,62710.0,,,,,,1,Regular Play,Kosovare Asllani,10220.0,Right Center Forward,59,Sweden Women's,858,['4b18a452-4ff9-42b6-b8d4-1ccf86a01054'],10,,,,,,,,,,,,,,,,Sweden Women's,858,00:28:10.331,Pass,
,,,,,,,,,,,,,,,,,0.769091,,,,,,,,,,,,,,7ef1f01a-f5c0-4a7c-8504-4469fbe34d9f,726,,,"[94.7, 63.5]",3835340,28,,,,,2.1217787,,Right Foot,,,"[89.6, 71.8]",,Ground Pass,,9.741663,,,,Hanna Erica Maria Glas,24693.0,,,,,,1,Regular Play,Johanna Rytting-Kaneryd,62710.0,Right Midfield,59,Sweden Women's,858,['270a8587-3805-45c7-b707-331791074055'],14,,,,,,,,,,,,,,,,Sweden Women's,858,00:28:14.967,Pass,
,,,,,,,,,,,,,,,,,0.558828,,,,,,,,,,,,,,8c8cea7e-f82a-41b4-a370-b76b1b141e7b,732,,,"[93.6, 80.0]",3835340,28,,,,,-0.45799795,,,,,"[107.8, 73.0]",,Low Pass,,15.831614,,,,Johanna Rytting-Kaneryd,62710.0,,,,,Throw-in,1,From Throw In,Hanna Erica Maria Glas,24693.0,Right Back,60,Sweden Women's,858,['07594f13-e02e-474a-95e6-0fb4d3c29fb5'],24,,,,,,,,,,,,,,,,Sweden Women's,858,00:28:24.246,Pass,
,,,,,,,,,,,,,,,,,1.211351,,,,,,,,,,,,,,19ecb067-1900-4075-abf1-cab09b93323b,735,,,"[109.0, 71.6]",3835340,28,,,,,-1.310765,,Right Foot,,,"[111.9, 60.7]",,Low Pass,,11.279184,,,,Ingrid Filippa Angeldal,62666.0,,,,,,1,From Throw In,Johanna Rytting-Kaneryd,62710.0,Right Midfield,60,Sweden Women's,858,['54564305-3eff-4e05-a0e9-2feb46890cb0'],24,,,,,,,,,,,,,,,,Sweden Women's,858,00:28:24.964,Pass,
,,,,,,,,,,,,,,,,,0.866075,,,,,,,,,,,,,,6308eeb3-f7d8-4050-8807-478d65f186f8,738,,,"[112.1, 60.3]",3835340,28,,,,,-1.6609468,,Right Foot,True,,"[110.5, 42.6]",,Low Pass,,17.77217,,Incomplete,,,,,,,,,1,From Throw In,Ingrid Filippa Angeldal,62666.0,Right Defensive Midfield,60,Sweden Women's,858,['585023d9-e57f-44b3-b0fa-384a64c9d7c5'],26,,,,,,,,,,,,,,,,Sweden Women's,858,00:28:26.701,Pass,
,,,,,,,,,,,,,,,,,2.045337,,,,,,,,,,,,,,558a9b12-ca87-41e0-b8f6-5ff496cdaf75,740,,,"[120.0, 80.0]",3835340,29,,,,,-1.7268769,,Left Foot,,,"[113.8, 40.6]",,High Pass,True,39.884834,,Incomplete,,,,,,Inswinging,,Corner,1,From Corner,Jonna Ann-Charlotte Andersson,10222.0,Left Back,61,Sweden Women's,858,['2869f6d9-e157-4207-8299-d94d8d6b4129'],3,,,,,,,,,,,,,,,,Sweden Women's,858,00:29:03.723,Pass,
,,,,,,,,,,,,,,,,,1.767857,,,,,,,,,,,,,,7db4fa9c-746e-4974-8fad-918e34a5c636,749,,,"[23.5, 52.7]",3835340,29,,,,,0.71382254,,Right Foot,,,"[37.7, 65.0]",,Ground Pass,,18.78643,,,,Catarina Amado,62905.0,,,,,,1,Regular Play,Jéssica da Silva,32054.0,Left Wing,62,Portugal Women's,864,['e89b769d-86ca-449e-9130-9a7097d93a71'],10,,,,,,,,,,,,,,,,Portugal Women's,864,00:29:10.550,Pass,
,,,,,,,,,,,,,,,,,1.501132,,,,,,,,,,,,,,1a3e3489-bf77-475d-aa3e-9a30aa80e8b9,759,,,"[66.9, 72.4]",3835340,34,,,,,-0.6142233,,Right Foot,,,"[93.7, 53.5]",,High Pass,,32.794056,,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Francisca Ramos Ribeiro Nazareth Sousa,62913.0,Center Forward,63,Portugal Women's,864,['d3f027fe-f42d-476a-a6e8-9ae468aa90be'],27,,,,,,,,,,,,,,,,Portugal Women's,864,00:34:27.840,Pass,
,,,,,,,,,,,,,,,,,0.869198,,,,,,,,,,,,,,6ac1b51b-ec52-4609-a248-df85dc1e4ef8,763,,,"[70.2, 52.2]",3835340,34,,,,,-1.3339475,,Right Foot,,,"[70.9, 49.3]",,Ground Pass,,2.9832869,,Incomplete,,Dolores Isabel Jacome Silva,10140.0,,,,,,1,From Free Kick,Francisca Ramos Ribeiro Nazareth Sousa,62913.0,Center Forward,63,Portugal Women's,864,"['276453c0-f542-4b45-ae9c-404a06e66f0a', '40e45d01-026e-4ac0-891e-28dccc2bab77']",32,,,,,,,,,,,,,,,,Portugal Women's,864,00:34:32.958,Pass,
,,,,,,,,,,,,,,,,,2.054044,,,,,,,,,,,,,,868a3077-e707-4448-835c-60fa322d4e15,767,,,"[73.0, 39.6]",3835340,34,,,,,0.98704,,Right Foot,,,"[87.4, 61.4]",,Ground Pass,,26.126616,,,,Emma Stina Blackstenius,10229.0,,,,,,1,Regular Play,Johanna Rytting-Kaneryd,62710.0,Right Midfield,64,Sweden Women's,858,['8ad59967-1634-436a-a17e-067815b67d13'],37,,,,,,,,,,,,,,,,Sweden Women's,858,00:34:37.089,Pass,
,,,,,,,,,,,,,,,,,0.977372,,,,,,,,,,,,,,07ac62cc-5dcf-4c3c-b9d6-90b41efc82ef,770,,,"[87.0, 61.1]",3835340,34,,,,,-1.4068145,,Right Foot,,,"[89.3, 47.2]",,Ground Pass,,14.089003,,,,Johanna Rytting-Kaneryd,62710.0,,,,,,1,Regular Play,Emma Stina Blackstenius,10229.0,Left Center Forward,64,Sweden Women's,858,['fb789148-0ae8-4616-836c-76806c0e76fe'],39,,,,,,,,,,,,,,,,Sweden Women's,858,00:34:39.187,Pass,
,,,,,,,,,,,,,,,,,0.748664,,,,,,,,,,,,,,ab54c079-0065-4f00-893b-25abae270c4b,773,,,"[90.8, 47.1]",3835340,34,,,,,0.40279096,,Right Foot,,,"[102.3, 52.0]",,Ground Pass,,12.5004,,Incomplete,,Emma Stina Blackstenius,10229.0,,,,,,1,Regular Play,Johanna Rytting-Kaneryd,62710.0,Right Midfield,64,Sweden Women's,858,"['1bcc9472-5a85-404a-a528-054f4f5dcf10', 'efd34762-0df3-4f30-a5b2-6972579b4b90']",40,,,,,,,,,,,,,,,,Sweden Women's,858,00:34:40.706,Pass,
,,,,,,,,,,,,,,,,,0.777917,,,,,,,,,,,,,,1591838d-3ce7-48e8-86b3-ceaca78816de,778,,,"[12.8, 27.0]",3835340,34,,,,,0.11010565,,Left Foot,,,"[32.7, 29.2]",,Ground Pass,,20.021238,,,,Carole da Silva Costa,10162.0,,,,,,1,Regular Play,Joana Filipa Gaspar Silva Marchão,45144.0,Left Back,64,Sweden Women's,858,"['d42bef4a-e5f8-47d0-9d1c-ef413e46b9f7', 'db31dc9c-c719-43f5-a80b-8852f9604b4d']",42,,,,,,,,,,,,,,,,Portugal Women's,864,00:34:42.703,Pass,True
,,,,,,,,,,,,,,,,,0.602466,,,,,,,,,,,,,,333bbed7-ec0c-4943-a528-331a85fee7c0,785,,,"[81.9, 59.7]",3835340,34,,,,,2.024135,,Left Foot,,,"[78.1, 67.5]",,Ground Pass,,8.676405,,,,Hanna Erica Maria Glas,24693.0,,,,,,1,Regular Play,Gun Nathalie Björn,26093.0,Left Defensive Midfield,64,Sweden Women's,858,"['06db6e2e-78e2-4ccc-8d24-da7bd8538ad6', 'dc0eb9f9-e71e-4b49-af78-0c78e1f29617']",47,,,,,,,,,,,,,,,,Sweden Women's,858,00:34:47.854,Pass,True
