50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.809253,,,,,,,,,,,,,,deeaea1b-3363-43e0-9477-3fec6b2ba7b0,676,,,"[83.3, 27.4]",3793185,18,,,,,-0.6559057,,Right Foot,,,"[106.3, 9.7]",,Ground Pass,,29.022232,,,Cláudio Ibrahim Vaz Leal,39656.0,,,,,,1,Regular Play,Antônio de Oliveira Filho,39826.0,Left Center Forward,51,Brazil,781,['1cf693db-a0fa-47f6-90ad-178651029069'],12,,,,,,,,,,,,,,,,,,,Brazil,781,00:18:12.588,Pass,
,,,,,,,,,,,,,,,,,1.172744,,,,,,,,,,,,,,4a6aab13-f372-47f8-9fb0-eba468c85e0f,678,,,"[106.8, 9.7]",3793185,18,,,,,1.3727237,2b7e3c04-1231-4526-babe-6590a0561ce4,Left Foot,True,,"[112.5, 38.1]",,High Pass,,28.96636,,,Carlos Caetano Bledorn Verri,38630.0,True,,,,,1,Regular Play,Cláudio Ibrahim Vaz Leal,39656.0,Left Wing Back,51,Brazil,781,['b73ce809-55df-4fb0-91e7-92ed91c58a89'],15,,,,,,,,,,,,,,,,,,,Brazil,781,00:18:15.397,Pass,
,,,,,,,,,,,,,,,,,0.483564,,,,,,,,,,,,,,fbf1ccf9-9a92-4171-a4b3-8c4d4357530a,684,,,"[4.9, 35.9]",3793185,18,,,,,-2.4016178,,Right Foot,,,"[0.3, 31.7]",,Low Pass,,6.228965,,Out,,,,,,,,1,Regular Play,Pedro Damián Monzón,398678.0,Left Back,51,Brazil,781,,18,,,,,,,,,,,,,,,,,,,Argentina,779,00:18:18.574,Pass,
,,,,,,,,,,,,,,,,,2.073863,,,,,,,,,,,,,,41182550-df01-4e29-bc56-0d00654e6103,685,,,"[120.0, 80.0]",3793185,18,,,,,-1.6349652,,Left Foot,,,"[116.8, 30.2]",,High Pass,True,49.902706,,,Ricardo Gomes Raymundo,398683.0,,True,Inswinging,,Corner,1,From Corner,Cláudio Ibrahim Vaz Leal,39656.0,Left Wing Back,52,Brazil,781,['c1aa7684-c8e3-41f6-9088-9f45a91e47b5'],53,,,,,,,,,,,,,,,,,,,Brazil,781,00:18:53.225,Pass,
,,,,,,,,,,,,,,,,,3.776961,,,,,,,,,,,,,,e537fe64-2e4c-4141-8f02-56dcd9ad6c9f,689,,,"[7.0, 44.1]",3793185,19,,,,,0.4578337,,Right Foot,,,"[62.2, 71.3]",,High Pass,,61.537632,,,Claudio Paul Caniggia,398655.0,,,,,Goal Kick,1,From Goal Kick,Sergio Javier Goycochea,398687.0,Goalkeeper,53,Argentina,779,['08f3e835-d182-4455-a6fb-364bae8193da'],22,,,,,,,,,,,,,,,,,,,Argentina,779,00:19:22.941,Pass,
,,,,,,,,,,,,,,,,,1.075079,,,,,,,,,,,,,,d3f83a15-85d7-45f3-acdd-2dd2739c7090,692,,,"[62.2, 71.3]",3793185,19,,,,True,-0.72374797,,,,,"[75.1, 59.9]",,High Pass,,17.2154,,Incomplete,,,,,,,,1,From Goal Kick,Claudio Paul Caniggia,398655.0,Center Forward,53,Argentina,779,"['31f55c25-bf20-4431-944b-d587695ef70e', 'b162b05b-7f03-4075-b453-aaacedb26571']",26,,,,,,,,,,,,,,,,,,,Argentina,779,00:19:26.758,Pass,True
,,,,,,,,,,,,,,,,,3.542585,,,,,,,,,,,,,,c2b16389-2a4c-4afc-b4ce-94bfe9716fbe,695,,,"[49.0, 20.0]",3793185,19,,,,,0.42904603,,Left Foot,,,"[101.9, 44.2]",,High Pass,,58.17259,,Incomplete,Antônio de Oliveira Filho,39826.0,,,,,,1,From Goal Kick,Ricardo Gomes Raymundo,398683.0,Left Center Back,53,Argentina,779,"['7e3e3435-ee93-4a62-8376-ff843d816727', 'e4206e0f-2a1d-4ad6-9438-d6cb8fb4d45e']",29,,,,,,,,,,,,,,,,,,,Brazil,781,00:19:29.015,Pass,
,,,,,,,,,,,,,,,,,1.279921,,,,,,,,,,,,,,1d99fb57-f7b7-44e9-a321-5d142e02ff9a,703,,,"[26.4, 18.2]",3793185,19,,,,,1.0524089,,Right Foot,,,"[34.5, 32.4]",,Ground Pass,,16.347782,,,Pedro Antonio Troglio,398682.0,,,,,,1,From Goal Kick,Óscar Alfredo Ruggeri Zocola,38657.0,Left Center Back,53,Argentina,779,['d0a991c1-2e65-40d8-bfbb-a9820913022a'],36,,,,,,,,,,,,,,,,,,,Argentina,779,00:19:36.963,Pass,
,,,,,,,,,,,,,,,,,0.57041,,,,,,,,,,,,,,7584d6e3-a333-4dc9-835b-e3bdaefd5b89,707,,,"[36.1, 16.1]",3793185,19,,,,,-0.6929793,,Right Foot,,,"[47.3, 6.8]",,Ground Pass,,14.557816,,Incomplete,,,,,,,,1,From Goal Kick,Pedro Antonio Troglio,398682.0,Left Defensive Midfield,53,Argentina,779,"['cd73a837-490d-4708-8b5c-6a359be5cf62', 'd6a272a6-2b62-40a7-afc8-bdba8c881c4f']",40,,,,,,,,,,,,,,,,,,,Argentina,779,00:19:40.256,Pass,True
,,,,,,,,,,,,,,,,,1.824417,,,,,,,,,,,,,,8a618eef-ae6f-4c12-84a8-6403c02f73a9,716,,,"[70.7, 73.8]",3793185,19,,,,,-2.5308666,,Right Foot,,,"[52.7, 61.2]",,Ground Pass,,21.9718,,,Mauro Geraldo Galvao,398677.0,,,,,,1,Regular Play,Valdo Cândido de Oliveira Filho,398680.0,Center Attacking Midfield,54,Brazil,781,['17395344-d2ab-4f00-a5ac-2a2819387224'],44,,,,,,,,,,,,,,,,,,,Brazil,781,00:19:44.431,Pass,
,,,,,,,,,,,,,,,,,0.997717,,,,,,,,,,,,,,209e3466-0803-4cf9-99fa-afa16d945e09,720,,,"[54.1, 63.1]",3793185,19,,,,,0.02889369,,Right Foot,,,"[71.4, 63.6]",,Ground Pass,,17.307224,,,Carlos Caetano Bledorn Verri,38630.0,,,,,,1,Regular Play,Mauro Geraldo Galvao,398677.0,Center Back,54,Brazil,781,['5d8232a3-c1db-42a5-9c93-cb55052add30'],46,,,,,,,,,,,,,,,,,,,Brazil,781,00:19:46.946,Pass,
,,,,,,,,,,,,,,,,,0.670958,,,,,,,,,,,,,,350f3c14-1679-4b35-93fc-551219406172,723,,,"[71.6, 63.6]",3793185,19,,,,,1.6842313,,Right Foot,,,"[70.7, 71.5]",,Ground Pass,,7.9511003,,,Ricardo Roberto Barreto da Rocha,42193.0,,,,,,1,Regular Play,Carlos Caetano Bledorn Verri,38630.0,Left Defensive Midfield,54,Brazil,781,['ba793f9d-6768-44f4-9220-239858509557'],48,,,,,,,,,,,,,,,,,,,Brazil,781,00:19:48.138,Pass,
,,,,,,,,,,,,,,,,,1.095253,,,,,,,,,,,,,,e5ce82f9-85ec-4052-acef-8ee5c5e8f3ae,727,,,"[71.1, 72.9]",3793185,19,,,,,0.5616235,,Right Foot,,,"[80.0, 78.5]",,Ground Pass,,10.515227,,,Jorge José de Amorim Campos,39654.0,,,,,,1,Regular Play,Ricardo Roberto Barreto da Rocha,42193.0,Right Center Back,54,Brazil,781,['0d8045fd-b7b2-4611-9d5b-73ae166ef737'],50,,,,,,,,,,,,,,,,,,,Brazil,781,00:19:50.262,Pass,
,,,,,,,,,,,,,,,,,0.99579,,,,,,,,,,,,,,cea96b6f-7504-4f4e-8b7d-5611f1a8d968,731,,,"[73.9, 75.0]",3793185,19,,,,,-1.7694011,,Right Foot,,,"[70.7, 59.1]",,Ground Pass,,16.218817,,,Carlos Caetano Bledorn Verri,38630.0,,,,,,1,Regular Play,Jorge José de Amorim Campos,39654.0,Right Wing Back,54,Brazil,781,"['4b6e6fb5-adca-4c81-9e49-3174d1a3ee6e', 'c998a163-6650-4b50-9a48-ae9640efd047']",52,,,,,,,,,,,,,,,,,,,Brazil,781,00:19:52.440,Pass,True
,,,,,,,,,,,,,,,,,1.085736,,,,,,,,,,,,,,5d8a411a-67e4-4708-9581-b1f60a487297,735,,,"[70.7, 59.1]",3793185,19,,,,,-2.7807558,,Left Foot,,,"[54.8, 53.1]",,Ground Pass,,16.994411,,,Mauro Geraldo Galvao,398677.0,,,,,,1,Regular Play,Carlos Caetano Bledorn Verri,38630.0,Left Defensive Midfield,54,Brazil,781,['b50b0091-ac10-4c10-ad99-85824e41d3a7'],53,,,,,,,,,,,,,,,,,,,Brazil,781,00:19:53.828,Pass,
,,,,,,,,,,,,,,,,,1.211524,,,,,,,,,,,,,,10e5079e-83b2-4e58-bd23-a8931716f602,738,,,"[56.9, 47.2]",3793185,19,,,,,-0.4825133,,Right Foot,,,"[80.0, 35.1]",,Ground Pass,,26.077192,,,Luís Antônio Corrêa da Costa,38429.0,,,,,,1,Regular Play,Mauro Geraldo Galvao,398677.0,Center Back,54,Brazil,781,['c9052bfd-18b3-48a2-a3e7-f33c8c95d56e'],56,,,,,,,,,,,,,,,,,,,Brazil,781,00:19:56.384,Pass,
,,,,,,,,,,,,,,,,,0.889244,,,,,,,,,,,,,,c662267e-bc10-4b35-8c84-c99e1423d870,741,,,"[80.9, 33.3]",3793185,19,,,,,0.102579854,,Right Foot,,,"[87.7, 34.0]",,Ground Pass,,6.8359346,,,Antônio de Oliveira Filho,39826.0,,,,,,1,Regular Play,Luís Antônio Corrêa da Costa,38429.0,Right Center Forward,54,Brazil,781,['bdea1a44-90e8-4eca-9728-27df37557267'],58,,,,,,,,,,,,,,,,,,,Brazil,781,00:19:58.700,Pass,
,,,,,,,,,,,,,,,,,0.662887,,,,,,,,,,,,,,68c2038d-ea6b-4a17-8add-2c2d0d9c2f9b,743,,,"[87.9, 34.0]",3793185,19,,,,,1.8387067,,Right Foot,,,"[86.5, 39.1]",,Ground Pass,,5.288667,,,Luís Antônio Corrêa da Costa,38429.0,,,,,,1,Regular Play,Antônio de Oliveira Filho,39826.0,Left Center Forward,54,Brazil,781,['3541e944-1386-4e46-8fa4-9212175da4de'],59,,,,,,,,,,,,,,,,,,,Brazil,781,00:19:59.590,Pass,
,,,,,,,,,,,,,,,,,0.713104,,,,,,,,,,,,,,892625cd-4585-4733-919c-5ec6e0cef038,745,,,"[86.5, 39.1]",3793185,20,,,,,-1.5707964,,Right Foot,,,"[86.5, 32.3]",,Ground Pass,,6.8,,Incomplete,Antônio de Oliveira Filho,39826.0,,,,,,1,Regular Play,Luís Antônio Corrêa da Costa,38429.0,Right Center Forward,54,Brazil,781,"['bdbe6519-4fda-448b-8a5f-34897295178f', 'd606b0e7-4e09-4dcc-946a-995860d10ec7']",0,,,,,,,,,,,,,,,,,,,Brazil,781,00:20:00.252,Pass,
,,,,,,,,,,,,,,,,,0.731232,,,,,,,,,,,,,,d606b0e7-4e09-4dcc-946a-995860d10ec7,747,,,"[33.6, 47.8]",3793185,20,,,,,-2.6069038,,Left Foot,,,"[23.3, 41.7]",,Ground Pass,,11.970798,,,Juan Ernesto Simón,397968.0,,,,,Recovery,1,Regular Play,Julio Jorge Olarticoechea,38661.0,Left Midfield,55,Argentina,779,"['4d7577d4-a878-4416-8264-37a51ae452b4', '892625cd-4585-4733-919c-5ec6e0cef038']",0,,,,,,,,,,,,,,,,,,,Argentina,779,00:20:00.965,Pass,
,,,,,,,,,,,,,,,,,1.335412,,,,,,,,,,,,,,0ca28aaf-838a-40fc-806e-2d0bc146e5a9,750,,,"[23.6, 48.5]",3793185,20,,,,,1.0902727,,Right Foot,,,"[33.4, 67.3]",,Ground Pass,,21.200943,,,José Horacio Basualdo,398681.0,,,,,,1,Regular Play,Juan Ernesto Simón,397968.0,Right Center Back,55,Argentina,779,['592a4767-49de-45e6-996b-8da6eec4d053'],3,,,,,,,,,,,,,,,,,,,Argentina,779,00:20:03.218,Pass,
,,,,,,,,,,,,,,,,,0.226682,,,,,,,,,,,,,,63573be0-7cb2-4fb1-be62-5eef104299c0,753,,,"[45.9, 62.5]",3793185,20,,,,,0.19739556,,Right Foot,,,"[50.4, 63.4]",,Ground Pass,,4.5891175,,Incomplete,Ricardo Omar Giusti,38654.0,,,,,,1,Regular Play,José Horacio Basualdo,398681.0,Right Back,55,Argentina,779,"['520de581-65c4-4eb9-bc8a-c2971597d19c', '84572463-24b3-452c-8ef1-15760d5031c5']",8,,,,,,,,,,,,,,,,,,,Argentina,779,00:20:08.043,Pass,
,,,,,,,,,,,,,,,,,0.939255,,,,,,,,,,,,,,187a344f-37e4-4449-9a55-f0c9bec07802,762,,,"[76.7, 58.0]",3793185,20,,,,,-0.42066336,,Right Foot,,,"[88.1, 52.9]",,Ground Pass,,12.488795,,Incomplete,Claudio Paul Caniggia,398655.0,,,,,,1,Regular Play,Ricardo Omar Giusti,38654.0,Right Midfield,55,Argentina,779,"['9afe5221-d93e-47b8-a0c8-c1b5e06a20e9', 'c1dad906-fcb9-4377-83ae-c2ad4c156f63']",11,,,,,,,,,,,,,,,,,,,Argentina,779,00:20:11.306,Pass,
,,,,,,,,,,,,,,,,,2.453358,,,,,,,,,,,,,,ebf1f342-d9f1-46e4-8a03-deb0fc6a9855,766,,,"[40.6, 18.6]",3793185,20,,,,True,1.116144,,,,,"[53.7, 45.4]",,High Pass,,29.830353,,,Valdo Cândido de Oliveira Filho,398680.0,,,,,Recovery,1,Regular Play,Cláudio Ibrahim Vaz Leal,39656.0,Left Wing Back,56,Brazil,781,"['07ea7995-0421-4367-bb00-a9dd7dc30925', '92d24388-b0c9-4b81-87d2-dc34b2a7b88f']",13,,,,,,,,,,,,,,,,,,,Brazil,781,00:20:13.649,Pass,True
,,,,,,,,,,,,,,,,,1.172698,,,,,,,,,,,,,,6e5ee5de-5eb0-45ae-a745-bc0ad47ee482,768,,,"[53.7, 45.4]",3793185,20,,,,,2.5329034,,Head,,,"[47.1, 50.0]",,High Pass,,8.044874,,,Ricardo Rogério de Brito,39829.0,,,,,,1,Regular Play,Valdo Cândido de Oliveira Filho,398680.0,Center Attacking Midfield,56,Brazil,781,['13a28248-0fa1-4428-918d-46a39b4a5d45'],16,,,,,,,,,,,,,,,,,,,Brazil,781,00:20:16.103,Pass,
,,,,,,,,,,,,,,,,,1.681452,,,,,,,,,,,,,,7a4916a7-d4db-4e20-bf7f-881b5afcf525,770,,,"[46.2, 52.8]",3793185,20,,,,,0.34724078,,Right Foot,,,"[56.7, 56.6]",,High Pass,,11.166468,,,Valdo Cândido de Oliveira Filho,398680.0,,,,,,1,Regular Play,Ricardo Rogério de Brito,39829.0,Right Defensive Midfield,56,Brazil,781,['6833c7e5-fdd6-44d6-8c99-74c1c9a8fcc1'],17,,,,,,,,,,,,,,,,,,,Brazil,781,00:20:17.276,Pass,
,,,,,,,,,,,,,,,,,2.425271,,,,,,,,,,,,,,4ee8b17a-67e5-4a8c-b138-cc51791b2306,777,,,"[108.9, 60.8]",3793185,20,,,,,-1.9173352,,Right Foot,True,,"[102.4, 42.8]",,Ground Pass,,19.13766,,Incomplete,,,,,,,,1,Regular Play,Valdo Cândido de Oliveira Filho,398680.0,Center Attacking Midfield,56,Brazil,781,['0c501e9a-058a-4918-b4a4-530fec5276d7'],24,,,,,,,,,,,,,,,,,,,Brazil,781,00:20:24.828,Pass,
,,,,,,,,,,,,,,,,,1.989739,,,,,,,,,,,,,,0f883522-aa5c-4551-ba8a-c1b0ae518674,780,,,"[19.8, 28.2]",3793185,20,,,,,-0.87976724,,Right Foot,,,"[30.8, 14.9]",,Ground Pass,,17.259491,,,Pedro Damián Monzón,398678.0,,,,,,1,Regular Play,Jorge Luis Burruchaga,38646.0,Right Defensive Midfield,57,Argentina,779,['36a597e1-4fb2-4b2d-9e85-a02eb143437a'],28,,,,,,,,,,,,,,,,,,,Argentina,779,00:20:28.464,Pass,
,,,,,,,,,,,,,,,,,1.599999,,,,,,,,,,,,,,2f43c45d-83c2-4de8-a84d-ee47156eb895,782,,,"[31.5, 14.4]",3793185,20,,True,,,-0.41279328,,Left Foot,,,"[45.2, 8.4]",,Ground Pass,,14.956269,,,Diego Armando Maradona,38641.0,,,,,,1,Regular Play,Pedro Damián Monzón,398678.0,Left Back,57,Argentina,779,['dd1acc55-3178-473c-ac15-82ea573bf672'],32,,,,,,,,,,,,,,,,,,,Argentina,779,00:20:32.069,Pass,
,,,,,,,,,,,,,,,,,1.17709,,,,,,,,,,,,,,d8c59c04-5d1d-4d21-b244-2484cc13407e,788,,,"[66.7, 42.1]",3793185,20,,,,,-1.8096701,,Right Foot,,,"[62.0, 22.8]",,Ground Pass,,19.864038,,,Cláudio Ibrahim Vaz Leal,39656.0,,,,,,1,Regular Play,Carlos Caetano Bledorn Verri,38630.0,Left Defensive Midfield,58,Brazil,781,['93340ee7-14be-4d3f-9b21-0ca114a811fe'],36,,,,,,,,,,,,,,,,,,,Brazil,781,00:20:36.075,Pass,
,,,,,,,,,,,,,,,,,5.917651,,,,,,,,,,,,,,f3dc5d23-b3da-4b88-9029-a7bf0e030017,791,,,"[66.0, 20.7]",3793185,20,,,,,0.7974235,,Left Foot,,,"[119.4, 75.4]",,High Pass,,76.44377,,Out,,,,True,,,,1,Regular Play,Cláudio Ibrahim Vaz Leal,39656.0,Left Wing Back,58,Brazil,781,,39,,,,,,,,,,,,,,,,,,,Brazil,781,00:20:39.461,Pass,
,,,,,,,,,,,,,,,,,5.670462,,,,,,,,,,,,,,e13903fa-ef5e-4f6c-b1d2-df9e84b2d9e2,792,,,"[7.0, 36.1]",3793185,21,,,,,-0.42768815,,Right Foot,,,"[85.1, 0.5]",,High Pass,,85.831055,,Out,,,,,,,Goal Kick,1,From Goal Kick,Sergio Javier Goycochea,398687.0,Goalkeeper,59,Argentina,779,,9,,,,,,,,,,,,,,,,,,,Argentina,779,00:21:09.439,Pass,
,,,,,,,,,,,,,,,,,1.191923,,,,,,,,,,,,,,6f476d2f-3a76-4def-b1a9-d3ac60912d6f,793,,,"[37.4, 80.0]",3793185,21,,,,,-2.1405528,,,,,"[29.2, 67.2]",,Low Pass,,15.201316,,,Ricardo Roberto Barreto da Rocha,42193.0,,,,,Throw-in,1,From Throw In,Jorge José de Amorim Campos,39654.0,Right Wing Back,60,Brazil,781,['9d92425e-667e-45cf-8615-1c96743f4cf5'],22,,,,,,,,,,,,,,,,,,,Brazil,781,00:21:22.585,Pass,
,,,,,,,,,,,,,,,,,1.635763,,,,,,,,,,,,,,2e8c9b1c-6349-475f-ba20-2d3794540b6f,796,,,"[30.6, 66.3]",3793185,21,,,,,-1.7182335,,Right Foot,,,"[27.6, 46.1]",,Ground Pass,,20.421556,,,Mauro Geraldo Galvao,398677.0,,,,,,1,From Throw In,Ricardo Roberto Barreto da Rocha,42193.0,Right Center Back,60,Brazil,781,['adbbbe58-0835-4ee3-8b5c-c05d5d69350c'],24,,,,,,,,,,,,,,,,,,,Brazil,781,00:21:24.889,Pass,
,,,,,,,,,,,,,,,,,2.961366,,,,,,,,,,,,,,ce9d3007-192d-49dd-a8bc-2741c3eb9776,799,,,"[41.4, 35.4]",3793185,21,,,,,-1.2062024,,Right Foot,,,"[54.3, 1.6]",,Ground Pass,,36.178032,,,Ricardo Gomes Raymundo,398683.0,,,,,,1,From Throw In,Mauro Geraldo Galvao,398677.0,Center Back,60,Brazil,781,['387e9da0-6640-424d-9fbd-e16cc27fedfa'],34,,,,,,,,,,,,,,,,,,,Brazil,781,00:21:34.128,Pass,
,,,,,,,,,,,,,,,,,1.43511,,,,,,,,,,,,,,c669fdfb-1364-4881-a5af-50fa63205779,802,,,"[79.6, 3.9]",3793185,21,,,,,-3.012896,,Left Foot,,,"[71.1, 2.8]",,Ground Pass,,8.570881,,,Cláudio Ibrahim Vaz Leal,39656.0,,,,,,1,From Throw In,Ricardo Gomes Raymundo,398683.0,Left Center Back,60,Brazil,781,['c3962801-53be-4967-b738-4b150e8f5d3b'],39,,,,,,,,,,,,,,,,,,,Brazil,781,00:21:39.825,Pass,
,,,,,,,,,,,,,,,,,4.876171,,,,,,,,,,,,,,e0da483b-24eb-4585-a591-b49c76877c16,806,,,"[64.1, 7.2]",3793185,21,,,,,2.263603,,Left Foot,,,"[26.0, 53.1]",,Ground Pass,,59.652493,,,Mauro Geraldo Galvao,398677.0,,True,,,,1,From Throw In,Cláudio Ibrahim Vaz Leal,39656.0,Left Wing Back,60,Brazil,781,['488a136a-8a5c-44df-83c3-1c7f264b5e03'],42,,,,,,,,,,,,,,,,,,,Brazil,781,00:21:42.838,Pass,
,,,,,,,,,,,,,,,,,1.279816,,,,,,,,,,,,,,f71c6877-b709-4eed-bca9-badc7dff440b,809,,,"[24.1, 52.4]",3793185,21,,,,,-2.504274,,Right Foot,,,"[13.7, 44.7]",,Ground Pass,,12.940248,,,Claudio Andre Mergen Taffarel,38631.0,,,,,,1,From Throw In,Mauro Geraldo Galvao,398677.0,Center Back,60,Brazil,781,['3ec3fb0c-14b9-4390-a357-83dbeee91358'],50,,,,,,,,,,,,,,,,,,,Brazil,781,00:21:50.607,Pass,
,,,,,,,,,,,,,,,,,1.64198,,,,,,,,,,,,,,0af54cf3-f99b-4a78-95fb-26e704ba99d1,812,,,"[15.4, 46.8]",3793185,21,,,,,0.96671796,,Keeper Arm,,,"[20.3, 53.9]",,Ground Pass,,8.626702,,,Mauro Geraldo Galvao,398677.0,,,,,,1,From Throw In,Claudio Andre Mergen Taffarel,38631.0,Goalkeeper,60,Brazil,781,['b623361d-e7d5-4b4b-a2c2-72cc13f23858'],57,,,,,,,,,,,,,,,,,,,Brazil,781,00:21:57.740,Pass,
,,,,,,,,,,,,,,,,,2.400993,,,,,,,,,,,,,,0e380ac3-b3e8-4878-ba26-9ea82d711b26,815,,,"[20.3, 55.7]",3793185,22,,,,,-1.2216645,,Right Foot,,,"[36.5, 11.2]",,Ground Pass,,47.357048,,,Ricardo Gomes Raymundo,398683.0,,True,,,,1,From Throw In,Mauro Geraldo Galvao,398677.0,Center Back,60,Brazil,781,['f9711aac-61b7-42bd-9d29-b20bda1843e9'],1,,,,,,,,,,,,,,,,,,,Brazil,781,00:22:01.946,Pass,
,,,,,,,,,,,,,,,,,1.255061,,,,,,,,,,,,,,08762e80-337a-4192-b269-c95a6ae1c8c2,818,,,"[42.1, 9.8]",3793185,22,,,,,0.57280105,,Left Foot,,,"[55.9, 18.7]",,Ground Pass,,16.421022,,,Cláudio Ibrahim Vaz Leal,39656.0,,,,,,1,From Throw In,Ricardo Gomes Raymundo,398683.0,Left Center Back,60,Brazil,781,['1b453142-a8d0-4da1-8005-a054170aa2a3'],7,,,,,,,,,,,,,,,,,,,Brazil,781,00:22:07.954,Pass,
,,,,,,,,,,,,,,,,,1.448934,,,,,,,,,,,,,,cc55200b-84a6-4049-a53d-9955b5b86550,822,,,"[43.3, 51.7]",3793185,22,,,,,0.26252073,,Left Foot,,,"[66.0, 57.8]",,Ground Pass,,23.505318,,,Ricardo Rogério de Brito,39829.0,,,,,,1,From Throw In,Cláudio Ibrahim Vaz Leal,39656.0,Left Wing Back,60,Brazil,781,['be307ef0-2ba4-4707-8731-3a6c6185231d'],14,,,,,,,,,,,,,,,,,,,Brazil,781,00:22:14.628,Pass,
,,,,,,,,,,,,,,,,,1.473755,,,,,,,,,,,,,,0a227045-1d53-4d8e-b4da-4a0727382399,825,,,"[66.0, 57.8]",3793185,22,,,,,-0.8902751,,Left Foot,,,"[71.1, 51.5]",,Ground Pass,,8.105554,,,Cláudio Ibrahim Vaz Leal,39656.0,,,,,,1,From Throw In,Ricardo Rogério de Brito,39829.0,Right Defensive Midfield,60,Brazil,781,"['b923a86e-1bce-41e2-b3a0-bb94fcb36a44', 'dbba443f-1c2c-4133-8344-df24fe0b3d94']",16,,,,,,,,,,,,,,,,,,,Brazil,781,00:22:16.077,Pass,True
,,,,,,,,,,,,,,,,,1.557622,,,,,,,,,,,,,,196efaea-38da-46ef-a230-2e4bb17e6fdf,830,,,"[78.2, 51.5]",3793185,22,,,,,0.8705909,,Left Foot,,,"[94.8, 71.2]",,Ground Pass,,25.761406,,,Jorge José de Amorim Campos,39654.0,,,,,,1,From Throw In,Cláudio Ibrahim Vaz Leal,39656.0,Left Wing Back,60,Brazil,781,"['827b302e-8539-4246-9ab8-a10a9c1b44c5', 'e5bf2c22-b182-41a9-817c-cc0accca8516']",19,,,,,,,,,,,,,,,,,,,Brazil,781,00:22:19.446,Pass,True
,,,,,,,,,,,,,,,,,1.317717,,,,,,,,,,,,,,525a3182-fa05-444c-9a6b-36671725ab2b,833,,,"[114.3, 67.7]",3793185,22,,,,,-1.5707964,,Right Foot,True,,"[114.3, 42.6]",,Ground Pass,,25.1,,Incomplete,Antônio de Oliveira Filho,39826.0,,,,,,1,From Throw In,Jorge José de Amorim Campos,39654.0,Right Wing Back,60,Brazil,781,"['0d32a539-bfbb-44fb-a61a-2b3da79de5de', 'c5fd59fb-357b-44c7-b68e-795023d91270']",24,,,,,,,,,,,,,,,,,,,Brazil,781,00:22:24.480,Pass,
,,,,,,,,,,,,,,,,,1.501527,,,,,,,,,,,,,,e6dd7107-a002-4f1d-8e3a-e79c114e40a7,844,,,"[67.9, 63.2]",3793185,22,,,,,-0.53668815,,Head,,,"[75.8, 58.5]",,High Pass,,9.192389,,,Carlos Caetano Bledorn Verri,38630.0,,,,,Interception,1,From Throw In,Ricardo Roberto Barreto da Rocha,42193.0,Right Center Back,60,Brazil,781,['d121a434-5229-4752-a5ff-e73dbad2466a'],33,,,,,,,,,,,,,,,,,,,Brazil,781,00:22:33.061,Pass,
,,,,,,,,,,,,,,,,,3.264575,,,,,,,,,,,,,,3d9cefe1-d92f-4508-825e-ba3ab254897a,846,,,"[75.8, 58.5]",3793185,22,,,,,0.49546266,,Head,,,"[99.3, 71.2]",,High Pass,,26.71217,,,Cláudio Ibrahim Vaz Leal,39656.0,,,,,,1,From Throw In,Carlos Caetano Bledorn Verri,38630.0,Left Defensive Midfield,60,Brazil,781,['63895a6c-9c22-4232-bcfc-215882150253'],34,,,,,,,,,,,,,,,,,,,Brazil,781,00:22:34.563,Pass,
,,,,,,,,,,,,,,,,,0.90001,,,,,,,,,,,,,,953391d7-3b68-48c8-a117-f005520c8ada,851,,,"[100.2, 69.7]",3793185,23,,,,,-1.2165369,,Right Foot,True,,"[108.3, 47.8]",,High Pass,,23.349947,,Incomplete,,,,,,,Free Kick,1,From Free Kick,Jorge José de Amorim Campos,39654.0,Right Wing Back,61,Brazil,781,['cb444d15-9a93-4d94-932e-cbee2afc3f04'],11,,,,,,,,,,,,,,,,,,,Brazil,781,00:23:11.364,Pass,
