50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,"[65.0, 78.0]",,,,,,,2.0,,,,,,,,,,,,,893cec6a-353c-47dc-b9f4-178d152253e7,1557,,,"[67.0, 79.0]",7570,36,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adnan Januzaj,6330.0,Left Wing,70,Belgium,782,"['0c8d3549-ddc2-4e5a-8d8a-072814748655', '561e046f-995e-40ae-8d67-2f34ca78ff77']",6,,,,,,,,,,,,,,,,,Belgium,782,00:36:06.240,Carry,
,,,,,,"[59.0, 68.0]",,,,,,,1.04,,,,,,,,,,,,,0eddb265-3477-4751-b447-eaae1641dd4e,1560,,,"[58.0, 69.0]",7570,36,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Youri Tielemans,2954.0,Left Center Midfield,70,Belgium,782,"['63ff8f43-0164-4c15-8998-41d576d99f14', 'fbe3be89-ca5f-43bc-ba73-b3627dde76fd']",8,,,,,,,,,,,,,,,,,Belgium,782,00:36:08.920,Carry,
,,,,,,"[44.0, 59.0]",,,,,,,0.56,,,,,,,,,,,,,7e8a8f4d-cc9a-4ab2-a123-ff7747b50160,1563,,,"[44.0, 66.0]",7570,36,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leander Dendoncker,6331.0,Right Center Back,70,Belgium,782,"['0c60c1ab-812d-4d93-996b-9132d7b7c9d3', 'a8787af6-c7f0-4b66-89d1-8eda2e34d267']",11,,,,,,,,,,,,,,,,,Belgium,782,00:36:11.080,Carry,
,,,,,,"[42.0, 40.0]",,,,,,,1.28,,,,,,,,,,,,,542d99cb-7f7e-411b-b615-c1a10f6b89b5,1566,,,"[41.0, 45.0]",7570,36,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anga Dedryck Boyata,5639.0,Center Back,70,Belgium,782,"['2f60212f-43c9-468c-9a48-3c4725b93287', 'eac61789-936f-4ad0-aab1-c29fa7d386d4']",12,,,,,,,,,,,,,,,,,Belgium,782,00:36:12.680,Carry,
,,,,,,"[58.0, 12.0]",,,,,,,2.081,,,,,,,,,,,,,dccf8da5-aa64-4a22-be93-841fade1efb1,1569,,,"[55.0, 16.0]",7570,36,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thomas Vermaelen,6332.0,Left Center Back,70,Belgium,782,"['5542c197-8cd4-4aee-8f7b-ac740f344c3f', '7aab72ec-48d9-48b6-a585-35aff2a43252', 'c221c836-3a27-4ef8-9041-b081ae2a221f']",15,,,,,,,,,,,,,,,,,Belgium,782,00:36:15.599,Carry,True
,,,,,,"[68.0, 3.0]",,,,,,,1.04,,,,,,,,,,,,,f8c2d149-5044-4f25-a4f9-8b1987adbdde,1573,,,"[71.0, 3.0]",7570,36,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thorgan Hazard,5632.0,Left Midfield,70,Belgium,782,"['1caf0e10-54d7-4bed-bd2d-489942884734', '4f013560-ed71-480b-8d0d-7ccfe27f90fe', 'd6195c61-cdd4-4325-ba72-23bb151e8d8c']",18,,,,,,,,,,,,,,,,,Belgium,782,00:36:18.560,Carry,True
,,,,,,"[58.0, 32.0]",,,,,,,2.92,,,,,,,,,,,,,ce37e8e2-e947-4710-b68c-474051e943f0,1579,,,"[61.0, 28.0]",7570,36,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mousa Sidi Yaya Dembélé,3037.0,Right Center Midfield,70,Belgium,782,"['a5a45c96-2024-4955-b432-70b6083b0419', 'f4818e61-63cc-4986-8da6-3e7aea24a3fb']",22,,,,,,,,,,,,,,,,,Belgium,782,00:36:22.840,Carry,
,,,,,,"[76.0, 29.0]",,,,,,,1.2,,,,,,,,,,,,,821e30eb-c102-4b53-abf5-a9d6064a5338,1582,,,"[77.0, 27.0]",7570,36,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marouane Fellaini-Bakkioui,3296.0,Right Wing,70,Belgium,782,"['1367801b-3398-4eb8-907c-bce0ccfc28b6', '99e90cd9-55d2-4dce-a3c7-737d5bf609e1', 'cd78f70c-909f-4101-ab70-d2a4520edc3c']",26,,,,,,,,,,,,,,,,,Belgium,782,00:36:26.440,Carry,True
,,,,,,"[108.0, 26.0]",,,,,,,0.4,,,,,,,,,,,,,0e89cf1f-06ca-4654-9cf6-2989a89e8dff,1591,,,"[107.0, 25.0]",7570,36,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marouane Fellaini-Bakkioui,3296.0,Right Wing,71,Belgium,782,"['22c7324d-dc14-494a-9e01-6049a093ed23', '99751acc-95a8-4ca9-a219-aeceb32302ae']",56,,,,,,,,,,,,,,,,,Belgium,782,00:36:56.720,Carry,
,,,,,,"[105.0, 36.0]",,,,,,,1.0,,,,,,,,,,,,,f7958196-eece-41dc-af7c-09688de6065d,1594,,,"[107.0, 36.0]",7570,36,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Michy Batshuayi Tunga,3457.0,Center Forward,71,Belgium,782,"['af4b5695-8aad-4c25-96d9-6ee754e47214', 'dae14879-6753-4697-9bb8-91639cc14250']",58,,,,,,,,,,,,,,,,,Belgium,782,00:36:58.040,Carry,
,,,,,,"[14.0, 64.0]",,,,,,,3.037,,,,,,,,,,,,,4a481fcf-9a27-444c-a9d8-6549470e6966,1602,,,"[12.0, 65.0]",7570,37,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Phil Jones,3314.0,Right Center Back,72,England,768,"['acf07aac-d12e-46f8-bff9-1e516a33bc22', 'ad45cc99-9699-4e2a-89d4-209b7756b275']",22,,,,,,,,,,,,,,,,,England,768,00:37:22.480,Carry,
,,,,,,"[9.0, 42.0]",,,,,,,1.442,,,,,,,,,,,,,42745dbd-5079-4374-a614-07114fddeb9d,1605,,,"[7.0, 42.0]",7570,37,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jordan Pickford,3468.0,Goalkeeper,72,England,768,"['7039deec-e81b-4e08-b93b-a57f14751c34', 'd1afc05f-6c3c-4bc0-b8ff-672d7a2dfbf9']",27,,,,,,,,,,,,,,,,,England,768,00:37:27.200,Carry,
,,,,,,"[113.0, 11.0]",,,,,,,6.08,,,,,,,,,,,,,8700011b-9cb4-4645-891b-93d4ae88c990,1614,,,"[104.0, 8.0]",7570,37,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Michy Batshuayi Tunga,3457.0,Center Forward,73,Belgium,782,"['110092e8-f57d-433c-a0c5-e3a48ca0a3a4', 'c3ae027d-1d6f-4efd-97a0-6a22b741fb18', 'e63d9b01-9d25-406d-8771-35b0ef57e948']",57,,,,,,,,,,,,,,,,,Belgium,782,00:37:57.320,Carry,True
,,,,,,"[116.0, 12.0]",,,,,,,0.427,,,,,,,,,,,,,71ef1b01-c40d-45f3-a8e3-f85bf15f28d7,1617,,,"[113.0, 11.0]",7570,38,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Michy Batshuayi Tunga,3457.0,Center Forward,73,Belgium,782,"['9ecba053-4581-458f-894a-9e3b93d5441b', 'c3ae027d-1d6f-4efd-97a0-6a22b741fb18', 'e63d9b01-9d25-406d-8771-35b0ef57e948']",3,,,,,,,,,,,,,,,,,Belgium,782,00:38:03.400,Carry,True
,,,,,,"[22.0, 50.0]",,,,,,,0.959,,,,,,,,,,,,,9e9635f9-9545-4190-8f2a-7460851dc42a,1621,,,"[23.0, 49.0]",7570,38,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jamie Vardy,10960.0,Right Center Forward,74,England,768,"['2ccf4cb5-5b3b-4cc0-ab35-fc6e9fd4809f', 'f7d16c3c-66d8-4b0f-ac49-4bec1c248d6a']",5,,,,,,,,,,,,,,,,,England,768,00:38:05.840,Carry,
,,,,,,"[27.0, 50.0]",,,,,,,3.483,,,,,,,,,,,,,62b03e84-f8ce-495e-a991-cb19fe60a293,1624,,,"[15.0, 56.0]",7570,38,,,,,,,,,,,,,,,,,,,,,1,Regular Play,John Stones,3244.0,Center Back,74,England,768,"['01cb6610-3892-46fd-922c-a4aa3d9ddc41', '23c7ac3a-45ca-4c0d-b22f-96bb0158ecd7', 'd5b9a99f-4876-4ea3-81a0-acf28ab36880']",7,,,,,,,,,,,,,,,,,England,768,00:38:07.479,Carry,True
,,,,,,"[63.0, 67.0]",,,,,,,0.907,,,,,,,,,,,,,df4ddc7b-ae48-43ac-9082-31ca73dee328,1629,,,"[57.0, 73.0]",7570,38,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ruben Loftus-Cheek,3504.0,Right Attacking Midfield,74,England,768,"['3de5dd57-e067-4e4c-bc3d-3b809e9e818b', 'b85ba660-42e9-4ae6-b79b-2910114d3cdc', 'e46a49f1-a853-4a69-9876-16236a5700de']",13,,,,,,,,,,,,,,,,,England,768,00:38:13.600,Carry,True
,,,,,,"[38.0, 26.0]",,,,,,,1.04,,,,,,,,,,,,,8986d069-4d98-4211-9be6-8161c1c01a4c,1633,,,"[39.0, 23.0]",7570,38,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anga Dedryck Boyata,5639.0,Center Back,75,Belgium,782,"['4323a249-bea5-4375-ac81-77807e4be317', '84e832d2-7322-4896-9e17-cfa995f75bd5']",16,,,,,,,,,,,,,,,,,Belgium,782,00:38:16.640,Carry,
,,,,,,"[49.0, 32.0]",,,,,,,2.0,,,,,,,,,,,,,8a67bb49-b024-4302-952e-11d8d744d36b,1636,,,"[45.0, 23.0]",7570,38,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mousa Sidi Yaya Dembélé,3037.0,Right Center Midfield,75,Belgium,782,"['be5fe251-60c4-4237-b5a6-2e7d8a996c29', 'fb225d08-fdc2-45b8-8f8e-09d0cc73dd85']",18,,,,,,,,,,,,,,,,,Belgium,782,00:38:18.280,Carry,
,,,,,,"[55.0, 58.0]",,,,,,,1.92,,,,,,,,,,,,,3ef01df7-1f68-4d42-9ff2-9bda73b2ff65,1639,,,"[49.0, 53.0]",7570,38,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leander Dendoncker,6331.0,Right Center Back,75,Belgium,782,"['55cbb535-3d12-428c-b9e2-182b985801f4', '90f1d630-ecb2-429f-900b-e79b7b7924c9']",22,,,,,,,,,,,,,,,,,Belgium,782,00:38:22.000,Carry,
,,,,,,"[65.0, 77.0]",,,,,,,1.6,,,,,,,,,,,,,e4069df9-38b3-494b-b2da-180cbf669ef4,1642,,,"[62.0, 79.0]",7570,38,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nacer Chadli,4831.0,Right Midfield,75,Belgium,782,"['3fb836f9-1e9d-40c1-834d-b6e29ec88944', '6441fa45-0603-4565-b52e-be48d2bc7da0']",25,,,,,,,,,,,,,,,,,Belgium,782,00:38:25.000,Carry,
,,,,,,"[49.0, 64.0]",,,,,,,1.64,,,,,,,,,,,,,7b8ae5c9-f019-4eeb-988f-5a297439be80,1645,,,"[49.0, 65.0]",7570,38,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leander Dendoncker,6331.0,Right Center Back,75,Belgium,782,"['162baefe-2e30-4e03-a38d-fde7ffa1a66d', '4c79d287-4d54-436e-a186-8337cd123edd']",27,,,,,,,,,,,,,,,,,Belgium,782,00:38:27.520,Carry,
,,,,,,"[38.0, 37.0]",,,,,,,1.16,,,,,,,,,,,,,d69f4999-40cf-4f25-8277-8b64dd23add5,1648,,,"[37.0, 43.0]",7570,38,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anga Dedryck Boyata,5639.0,Center Back,75,Belgium,782,"['33a7b23e-3764-43b7-936e-8f835ff96db4', 'bff50f26-7930-4f4b-9e5a-e13a9af3ba77']",30,,,,,,,,,,,,,,,,,Belgium,782,00:38:30.360,Carry,
,,,,,,"[57.0, 10.0]",,,,,,,1.8,,,,,,,,,,,,,37c0f17d-885a-456c-af66-923c4ec4d634,1651,,,"[52.0, 10.0]",7570,38,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thomas Vermaelen,6332.0,Left Center Back,75,Belgium,782,"['b895c2d5-4218-43fa-84f6-08ae7bc0da2a', 'eed9b338-01c8-47c4-8809-c24ee2b4601a']",32,,,,,,,,,,,,,,,,,Belgium,782,00:38:32.880,Carry,
,,,,,,"[42.0, 34.0]",,,,,,,2.6,,,,,,,,,,,,,bd8d39d0-8cc1-46b0-bd5a-e3740c3aed1c,1654,,,"[42.0, 34.0]",7570,38,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anga Dedryck Boyata,5639.0,Center Back,75,Belgium,782,"['131e4b6f-4f2a-4a7a-87fc-95ca78a017c4', '34fdb73a-b75f-4a2a-a64e-7920467593db']",36,,,,,,,,,,,,,,,,,Belgium,782,00:38:36.120,Carry,
,,,,,,"[54.0, 31.0]",,,,,,,1.84,,,,,,,,,,,,,474b88cd-97df-413a-a952-c3d9f0a843bd,1657,,,"[45.0, 27.0]",7570,38,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mousa Sidi Yaya Dembélé,3037.0,Right Center Midfield,75,Belgium,782,"['b15f6f73-1315-449c-96dc-41601df182bd', 'b21cceea-dbb8-4629-a8f2-8218b7709709']",39,,,,,,,,,,,,,,,,,Belgium,782,00:38:39.680,Carry,
,,,,,,"[79.0, 3.0]",,,,,,,3.8,,,,,,,,,,,,,93071882-bb09-4978-8e53-e7b2222ff830,1660,,,"[62.0, 12.0]",7570,38,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thomas Vermaelen,6332.0,Left Center Back,75,Belgium,782,"['44828c25-41c7-4784-bc8f-ad1038003f40', 'c3108367-0f6c-46f2-9ede-4946b7842f7a', 'ca277863-8ce7-43db-8c69-9e012c0156b0']",42,,,,,,,,,,,,,,,,,Belgium,782,00:38:42.440,Carry,True
,,,,,,"[101.0, 4.0]",,,,,,,3.64,,,,,,,,,,,,,55668ce4-a4d2-4777-a451-91d09e824a12,1665,,,"[107.0, 15.0]",7570,38,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thorgan Hazard,5632.0,Left Midfield,75,Belgium,782,"['19932b5b-fc71-47c5-958d-24eb1c187f23', 'a1271cdb-5193-4122-ae38-6bee62fbafed', 'd4f56c38-027b-4cff-8062-9a724b644a55']",48,,,,,,,,,,,,,,,,,Belgium,782,00:38:48.080,Carry,True
,,,,,,"[83.0, 40.0]",,,,,,,3.72,,,,,,,,,,,,,116caa31-fa8d-454a-a526-04d285f27244,1668,,,"[86.0, 24.0]",7570,38,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Youri Tielemans,2954.0,Left Center Midfield,75,Belgium,782,"['17e2608d-7e86-48ca-8ea8-b59e4aeefac6', '5146b967-ea52-43ab-8248-f48cecc35ee1', 'd35e9c46-26e8-48bb-a1f5-bd71577797d8']",52,,,,,,,,,,,,,,,,,Belgium,782,00:38:52.880,Carry,True
,,,,,,"[100.0, 64.0]",,,,,,,3.12,,,,,,,,,,,,,e6f4b881-4947-43c9-a6a0-556ccc811aa2,1672,,,"[97.0, 63.0]",7570,38,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nacer Chadli,4831.0,Right Midfield,75,Belgium,782,"['171667f9-3975-4f16-94d7-900a0a5f9ec2', 'f3504a68-04dd-4d63-9a60-3950c2bd7d24']",57,,,,,,,,,,,,,,,,,Belgium,782,00:38:57.680,Carry,
,,,,,,"[17.0, 40.0]",,,,,,,14.88,,,,,,,,,,,,,2b4dd738-e82c-4dcb-aec0-6dc2ed219845,1684,,,"[13.0, 49.0]",7570,40,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thibaut Courtois,3509.0,Goalkeeper,77,Belgium,782,"['074a7dde-e6cd-48ff-8b56-46b9c837c37c', '830be493-d16d-425f-9edb-bca9d12c396b']",2,,,,,,,,,,,,,,,,,Belgium,782,00:40:02.240,Carry,
,,,,,,"[30.0, 73.0]",,,,,,,1.8,,,,,,,,,,,,,c24805c8-1717-4f2f-9a99-573dba504712,1687,,,"[25.0, 70.0]",7570,40,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leander Dendoncker,6331.0,Right Center Back,77,Belgium,782,"['391c1299-4698-480a-a14b-84252aaa0fb6', '82a703e9-28e8-4f2c-8172-ccb46f64dc13', 'c9377bd4-a4a0-43af-b002-60143d5bf946']",18,,,,,,,,,,,,,,,,,Belgium,782,00:40:18.760,Carry,True
,,,,,,"[50.0, 79.0]",,,,,,,1.92,,,,,,,,,,,,,81c0fe7d-847c-4d9b-9096-6b16cf5802e2,1694,,,"[49.0, 79.0]",7570,40,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nacer Chadli,4831.0,Right Midfield,77,Belgium,782,"['1773926d-6af6-4323-9104-be42498db760', '7382feeb-bb56-414e-98fb-6f36ed2e6caa']",25,,,,,,,,,,,,,,,,,Belgium,782,00:40:25.560,Carry,
,,,,,,"[13.0, 25.0]",,,,,,,0.72,,,,,,,,,,,,,b678746e-cf68-4fb7-aec6-0d0ab0d3e8cf,1698,,,"[13.0, 24.0]",7570,40,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordan Pickford,3468.0,Goalkeeper,78,England,768,"['d82575a4-40a1-42f4-8969-559c4d3b868c', 'e4e50d07-2e70-4f8e-8c51-96ceafe723fd']",31,,,,,,,,,,,,,,,,,England,768,00:40:31.840,Carry,
,,,,,,"[24.0, 46.0]",,,,,,,1.801,,,,,,,,,,,,,53379988-5a87-4da2-ae05-610d0a06d400,1701,,,"[18.0, 43.0]",7570,40,,,,,,,,,,,,,,,,,,,,,1,Regular Play,John Stones,3244.0,Center Back,78,England,768,"['1245fa97-6f9c-45b3-9cf9-f3a0cba9937d', '9e46a6c1-4b56-4ae8-899d-075c9bb12091']",33,,,,,,,,,,,,,,,,,England,768,00:40:33.879,Carry,
,,,,,,"[51.0, 69.0]",,,,,,,3.283,,,,,,,,,,,,,c1dbacec-1ea6-4472-9e67-a3b7824ce43d,1704,,,"[39.0, 68.0]",7570,40,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Phil Jones,3314.0,Right Center Back,78,England,768,"['07abeefd-890b-4d02-b99e-a098926376b2', '5ce363b6-1e7c-4cfd-9b98-dc20d7465f30', '88e1b03a-f337-476f-9eda-6741966995a9']",37,,,,,,,,,,,,,,,,,England,768,00:40:37.639,Carry,True
,,,,,,"[71.0, 76.0]",,,,,,,0.8,,,,,,,,,,,,,56de0686-1e50-4910-aacf-6de5f23cb58e,1708,,,"[67.0, 78.0]",7570,40,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ruben Loftus-Cheek,3504.0,Right Attacking Midfield,78,England,768,"['5ed62c31-6fa1-4b1e-8491-4c116d71a678', 'bc502052-9181-42a2-a7f4-c7bae2d98982', 'eb42899b-ec41-42c6-9b94-d03ecb29eb1c']",42,,,,,,,,,,,,,,,,,England,768,00:40:42.080,Carry,True
,,,,,,"[80.0, 74.0]",,,,,,,0.88,,,,,,,,,,,,,d6501062-858c-4d90-85d7-4d8cd61b48e0,1712,,,"[77.0, 65.0]",7570,40,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcus Rashford,3318.0,Left Center Forward,78,England,768,"['7fa02b86-7b3d-4d3e-9fb6-05f6f26321f2', '97f20858-23a5-4efe-9e2f-76a5afaa3b53', 'c5491b5c-61b2-4c86-8881-bd459f226c9c']",43,,,,,,,,,,,,,,,,,England,768,00:40:43.680,Carry,True
,,,,,,"[84.0, 78.0]",,,,,,,1.52,,,,,,,,,,,,,c70ae1f4-4e87-4b5a-b539-81e9690af030,1716,,,"[80.0, 74.0]",7570,40,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcus Rashford,3318.0,Left Center Forward,78,England,768,"['5287dc1d-eecc-4845-b600-1b1eb2f45386', 'c5491b5c-61b2-4c86-8881-bd459f226c9c', 'f2be9318-8ff8-422b-a277-4253fb15d621']",44,,,,,,,,,,,,,,,,,England,768,00:40:44.560,Carry,True
,,,,,,"[39.0, 59.0]",,,,,,,0.52,,,,,,,,,,,,,3bee9a3f-f14f-4fa9-94c5-7fd2e948e8d9,1722,,,"[39.0, 58.0]",7570,41,,,,,,,,,,,,,,,,,,,,,1,From Throw In,John Stones,3244.0,Center Back,79,England,768,"['3732164a-e9f8-4d2a-b9b8-07c52493f2b5', '6b7396a9-8fcd-4655-9cbc-a4f315bdd82b', 'a4a0155e-d2aa-4449-838c-828fd7e326b8']",1,,,,,,,,,,,,,,,,,England,768,00:41:01.679,Carry,True
,,,,,,"[25.0, 39.0]",,,,,,,2.041,,,,,,,,,,,,,c5cc9186-4d0a-41c9-81ee-1198be55d60b,1725,,,"[19.0, 40.0]",7570,41,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordan Pickford,3468.0,Goalkeeper,79,England,768,"['3591c90b-04a5-455e-8582-f108ed686771', '5957a62a-e2cb-4770-b3fd-b3d56ec2c5c1']",3,,,,,,,,,,,,,,,,,England,768,00:41:03.959,Carry,
,,,,,,"[51.0, 33.0]",,,,,,,2.92,,,,,,,,,,,,,82097611-c797-43ce-b6c0-1aff3e085205,1728,,,"[37.0, 38.0]",7570,41,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Eric Dier,10956.0,Center Defensive Midfield,79,England,768,"['6cab7ac4-798e-489d-8ba5-7f11f4605b55', 'a76d00c1-b317-408d-8ec6-e2ec124567e8']",6,,,,,,,,,,,,,,,,,England,768,00:41:06.960,Carry,
,,,,,,"[66.0, 6.0]",,,,,,,1.32,,,,,,,,,,,,,a20094f4-f996-4c9f-8cb4-3771f9e2f31a,1731,,,"[64.0, 13.0]",7570,41,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fabian Delph,4597.0,Left Attacking Midfield,79,England,768,"['4bab10d0-10ea-46fa-936c-ed0b28fff4c0', '811bab7e-7f2e-4c4f-8128-be1b36344d95', 'e4a434c4-0a6a-49f8-a37b-f56bcd3ab3f8']",11,,,,,,,,,,,,,,,,,England,768,00:41:11.120,Carry,True
,,,,,,"[79.0, 1.0]",,,,,,,1.201,,,,,,,,,,,,,7e9f6d1c-85de-4772-911a-dc577f5a277f,1736,,,"[79.0, 1.0]",7570,41,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Danny Rose,3594.0,Left Midfield,79,England,768,"['1d62821f-3def-414b-9ce1-cbc9095086e0', '3a4030c9-6963-444c-9b31-adfbc7e38343', '93c8419f-8f57-40a9-87af-d73d0051f9f2']",13,,,,,,,,,,,,,,,,,England,768,00:41:13.599,Carry,True
,,,,,,"[105.0, 7.0]",,,,,,,0.08,,,,,,,,,,,,,037481c2-5222-4156-9ad5-e4f0a348fb0c,1740,,,"[105.0, 7.0]",7570,41,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fabian Delph,4597.0,Left Attacking Midfield,79,England,768,"['206f5d70-27f2-4080-96bc-421017eccf40', '722f4638-e569-4341-834b-6661befa8a2d', '77d3bb3f-7ff2-4d16-93b0-b2b72cbf6f8f']",17,,,,,,,,,,,,,,,,,England,768,00:41:17.320,Carry,True
,,,,,,"[101.0, 50.0]",,,,,,,0.92,,,,,,,,,,,,,061f3ffc-70da-4764-ab21-342ccaba38a7,1745,,,"[95.0, 48.0]",7570,41,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ruben Loftus-Cheek,3504.0,Right Attacking Midfield,79,England,768,"['1c8efb27-926f-4542-9615-2bd0e2370182', '307704a6-aa53-4052-b374-bc3ee74f7bd9', 'e8884788-90b2-4582-aa02-576de76df962']",20,,,,,,,,,,,,,,,,,England,768,00:41:20.760,Carry,True
,,,,,,"[26.0, 36.0]",,,,,,,1.88,,,,,,,,,,,,,22c32d7e-0d6d-4c00-9e09-0b2cf901f2f2,1749,,,"[20.0, 31.0]",7570,41,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Thorgan Hazard,5632.0,Left Midfield,79,England,768,"['4b92ce2c-ef21-4b40-aad7-99ea3631c915', 'ae1d9270-e3fe-4ffe-9e45-d27137665175', 'f9c90daa-87a9-440c-9ce5-a91e56169072']",21,,,,,,,,,,,,,,,,,Belgium,782,00:41:21.680,Carry,True
,,,,,,"[44.0, 54.0]",,,,,,,5.0,,,,,,,,,,,,,75395bc2-4b1e-4901-9a5d-0a35af7e7c4a,1752,,,"[26.0, 36.0]",7570,41,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Thorgan Hazard,5632.0,Left Midfield,79,England,768,"['09179a0f-d345-42d1-a954-ef21fc64e5d7', 'ae1d9270-e3fe-4ffe-9e45-d27137665175', 'f9c90daa-87a9-440c-9ce5-a91e56169072']",23,,,,,,,,,,,,,,,,,Belgium,782,00:41:23.560,Carry,True
,,,,,,"[55.0, 35.0]",,,,,,,0.917,,,,,,,,,,,,,1164de64-a5f6-4361-9bd1-9d943f5fc43b,1756,,,"[54.0, 34.0]",7570,41,,,,,,,,,,,,,,,,,,,,,1,From Throw In,John Stones,3244.0,Center Back,79,England,768,"['7a2f2125-7137-4180-81bf-587c8bc4640b', 'ccece03c-4907-4f9c-a03b-717535c905ee']",29,,,,,,,,,,,,,,,,,England,768,00:41:29.802,Carry,
,,,,,,"[65.0, 50.0]",,,,,,,0.121,,,,,,,,,,,,,f6ad5815-2a2d-4136-a509-654a3b758000,1759,,,"[65.0, 49.0]",7570,41,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ruben Loftus-Cheek,3504.0,Right Attacking Midfield,79,England,768,"['407aaed9-340b-4745-be73-cd2188a9d7d6', 'a86c9487-c9be-45a4-850e-5ad739e93095']",31,,,,,,,,,,,,,,,,,England,768,00:41:31.599,Carry,
,,,,,,"[100.0, 66.0]",,,,,,,2.641,,,,,,,,,,,,,ab1f31d7-c5cc-4ff9-88b6-3c45d3e7287e,1762,,,"[78.0, 74.0]",7570,41,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Trent Alexander-Arnold,3664.0,Right Midfield,79,England,768,"['461b71b4-a831-4290-b3a9-fcbbce2addbe', '60972a7e-ea13-4cb3-b1e5-b56ce011c241']",33,,,,,,,,,,,,,,,,,England,768,00:41:33.119,Carry,
,,,,,,"[5.0, 9.0]",,,,,,,6.562,,,,,,,,,,,,,17744d62-e6cd-451c-8be6-bac1076bd4fe,1765,,,"[21.0, 15.0]",7570,41,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mousa Sidi Yaya Dembélé,3037.0,Right Center Midfield,80,Belgium,782,"['ec5a8a80-b845-4ece-9304-2ffb72021761', 'f0251229-bcd9-4f13-a9ee-54cc1695e253', 'fe12805c-7d71-4e54-b354-3f3c83080dc8']",35,,,,,,,,,,,,,,,,,Belgium,782,00:41:35.760,Carry,True
