50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,4.04,,,,,,,,,,,,61a991c6-bc40-468c-8e9d-e45ed16a66b6,3013,,,"[7.0, 45.0]",7563,79,,0.32175055,,,Right Foot,,,,"[85.0, 71.0]",High Pass,82.219215,Incomplete,Martin Braithwaite Christensen,4447.0,,,Goal Kick,2,From Goal Kick,Kasper Schmeichel,3815.0,Goalkeeper,135,Denmark,776,"['4190bdb3-25f6-418d-8465-d2c888e96fca', 'fc25139a-a9a7-49ba-bdfc-f6af4f98ef4c']",3,,,,,,,,,,,,,,,,,Denmark,776,00:34:03.427,Pass,
,,,,,,,,,,,,,2.32,,,,,,,,,,,,4190bdb3-25f6-418d-8465-d2c888e96fca,3016,,,"[46.0, 6.0]",7563,79,True,-0.348771,,,,,,,"[57.0, 2.0]",High Pass,11.7046995,Incomplete,,,,,Recovery,2,From Goal Kick,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,Left Defensive Midfield,135,Denmark,776,"['61a991c6-bc40-468c-8e9d-e45ed16a66b6', 'c24d69d9-cb1d-42d5-bbd5-168ce8226677', 'f7c55531-e060-46a9-91a1-cfb6908c8109']",7,,,,,,,,,,,,,,,,,France,771,00:34:07.467,Pass,True
,,,,,,,,,,,,,3.093,,,,,,,,,,,,f7c55531-e060-46a9-91a1-cfb6908c8109,3017,,,"[64.0, 79.0]",7563,79,,-0.028563658,,,Right Foot,,,,"[99.0, 78.0]",High Pass,35.014282,Incomplete,Martin Braithwaite Christensen,4447.0,,,Recovery,2,From Goal Kick,Henrik Dalsgaard,4763.0,Right Back,135,Denmark,776,"['4190bdb3-25f6-418d-8465-d2c888e96fca', '720414e8-0547-486d-b629-1cbbd6ece120', 'd18ef5f1-cfe3-4d1e-955c-a5a998259f4b']",9,,,,,,,,,,,,,,,,,Denmark,776,00:34:09.787,Pass,
,,,,,,,,,,,,,0.84,,,,,,,,,,,,5234d295-9f7b-4225-a1a5-683912e49c26,3022,,,"[97.0, 77.0]",7563,79,,3.041924,,,Left Foot,,,,"[87.0, 78.0]",Ground Pass,10.049875,,Christian Dannemann Eriksen,3043.0,,,,2,From Goal Kick,Martin Braithwaite Christensen,4447.0,Right Midfield,135,Denmark,776,['2521aded-ac2b-4f17-9c46-634798d86b8d'],14,,,,,,,,,,,,,,,,,Denmark,776,00:34:14.427,Pass,
,,,,,,,,,,,,,0.76,,,,,,,,,,,,f15915f7-d9a9-498b-89ff-2cc5240b7c3d,3026,,,"[87.0, 78.0]",7563,79,,0.16514868,,,Right Foot,,,,"[93.0, 79.0]",Ground Pass,6.0827627,,Martin Braithwaite Christensen,4447.0,,,,2,From Goal Kick,Christian Dannemann Eriksen,3043.0,Right Center Midfield,135,Denmark,776,"['bb5605b5-bc87-41fe-b053-38b4ac8e4739', 'd50c23f3-6690-4b84-9e15-65f3324a78a4']",15,,,,,,,,,,,,,,,,,Denmark,776,00:34:15.747,Pass,True
,,,,,,,,,,,,,0.333,,,,,,,,,,,,00a0ab5c-c3f4-483a-a93e-ed5e67bc3aa3,3030,,,"[93.0, 79.0]",7563,79,,0.0,,,Right Foot,,,,"[95.0, 79.0]",Ground Pass,2.0,Incomplete,,,,,,2,From Goal Kick,Martin Braithwaite Christensen,4447.0,Right Midfield,135,Denmark,776,['8d3ad0c1-0efb-44a4-862d-c9796476237a'],17,,,,,,,,,,,,,,,,,Denmark,776,00:34:17.027,Pass,
,,,,,,,,,,,,,1.36,,,,,,,,,,,,418ba02f-f9b0-44e6-823b-2a48ad100d96,3032,,,"[94.0, 80.0]",7563,79,,-1.0714496,,,,,,,"[106.0, 58.0]",High Pass,25.059929,,Kasper Dolberg,6302.0,,,Throw-in,2,From Throw In,Henrik Dalsgaard,4763.0,Right Back,136,Denmark,776,['5a06397c-e056-4eeb-8b2c-fed6cd313355'],30,,,,,,,,,,,,,,,,,Denmark,776,00:34:30.507,Pass,
,,,,,,,,,,,,,1.407,,,,,,,,,,,,c21ebc8b-e608-491f-ab0d-d76a6b43bca4,3037,,,"[18.0, 23.0]",7563,79,,0.049958397,,,Right Foot,,,,"[38.0, 24.0]",High Pass,20.024984,Incomplete,,,,,Recovery,2,From Throw In,N''Golo Kanté,3961.0,Right Defensive Midfield,136,Denmark,776,['26d2f5bf-ed69-48e8-a6f6-6b337b622f17'],32,,,,,,,,,,,,,,,,,France,771,00:34:32.880,Pass,
,,,,,,,,,,,,,1.12,,,,,,,,,,,,9a3f03ba-0ea0-4654-ae61-0b8c3c2c6223,3040,,,"[81.0, 52.0]",7563,79,,2.4980915,,,Left Foot,,,,"[73.0, 58.0]",Ground Pass,10.0,,Andreas Christensen,3959.0,,,,2,From Throw In,Christian Dannemann Eriksen,3043.0,Right Center Midfield,136,Denmark,776,['008a04a0-e012-410a-b97e-51139b873217'],36,,,,,,,,,,,,,,,,,Denmark,776,00:34:36.907,Pass,
,,,,,,,,,,,,,1.0,,,,,,,,,,,,f9ff0e62-712e-4f39-8360-7c3f15892047,3044,,,"[78.0, 62.0]",7563,79,,0.7086263,,,Left Foot,,,,"[92.0, 74.0]",Ground Pass,18.439089,,Martin Braithwaite Christensen,4447.0,,,,2,From Throw In,Andreas Christensen,3959.0,Center Defensive Midfield,136,Denmark,776,"['0cc86368-6fb4-4283-953a-bfa07bfddc42', 'c769e5bc-4a97-44d7-9de9-acfa91cd613b']",39,,,,,,,,,,,,,,,,,Denmark,776,00:34:39.587,Pass,True
,,,,,,,,,,,,,1.64,,,,,,,,,,,,31f16ce4-288f-4d0d-9ff4-043ccb3a998b,3048,,,"[89.0, 75.0]",7563,79,,3.0172377,,,Right Foot,,,,"[65.0, 78.0]",Ground Pass,24.186773,,Henrik Dalsgaard,4763.0,,,,2,From Throw In,Martin Braithwaite Christensen,4447.0,Right Midfield,136,Denmark,776,"['104161dc-6085-45dd-8998-29252e5718ad', 'af963d5b-34e8-4415-aa1b-92a5ff18f4e9']",41,,,,,,,,,,,,,,,,,Denmark,776,00:34:41.867,Pass,True
,,,,,,,,,,,,,1.64,,,,,,,,,,,,09b21ecf-c82a-48fb-9094-fd2ce1ec0133,3051,,,"[65.0, 78.0]",7563,79,,-2.4186132,,,Left Foot,,,,"[48.0, 63.0]",Ground Pass,22.671568,,Simon Thorup Kjær,5534.0,,,,2,From Throw In,Henrik Dalsgaard,4763.0,Right Back,136,Denmark,776,['3e6a4c0c-19d8-4fa9-8c4e-408a773388e7'],45,,,,,,,,,,,,,,,,,Denmark,776,00:34:45.067,Pass,
,,,,,,,,,,,,,1.24,,,,,,,,,,,,25fcc7c4-bcb5-415b-a358-cc623c53c8d4,3054,,,"[48.0, 63.0]",7563,79,,-0.2914568,,,Left Foot,,,,"[58.0, 60.0]",Ground Pass,10.440307,,Andreas Christensen,3959.0,,,,2,From Throw In,Simon Thorup Kjær,5534.0,Right Center Back,136,Denmark,776,['38cc633e-d598-4325-bd8d-fab1117cf37a'],48,,,,,,,,,,,,,,,,,Denmark,776,00:34:48.507,Pass,
,,,,,,,,,,,,,1.373,,,,,,,,,,,,a8f0f178-9e8b-4ebf-9246-e0cf694cb34a,3057,,,"[58.0, 60.0]",7563,79,,2.8809903,,,Right Foot,,,,"[43.0, 64.0]",Ground Pass,15.524175,,Simon Thorup Kjær,5534.0,,,,2,From Throw In,Andreas Christensen,3959.0,Center Defensive Midfield,136,Denmark,776,['26a1375d-2dd9-44cf-9dbe-c4a71eb75ecd'],50,,,,,,,,,,,,,,,,,Denmark,776,00:34:50.587,Pass,
,,,,,,,,,,,,,2.8,,,,,,,,,,,,24d1eb70-6960-48b6-a7d3-00d1eea9f19f,3060,,,"[40.0, 64.0]",7563,79,,-2.425849,,,Right Foot,,,,"[17.0, 44.0]",Ground Pass,30.479502,,Kasper Schmeichel,3815.0,,,,2,From Throw In,Simon Thorup Kjær,5534.0,Right Center Back,136,Denmark,776,['ab5e9c8f-9add-412c-9624-20d1397189f6'],53,,,,,,,,,,,,,,,,,Denmark,776,00:34:53.547,Pass,
,,,,,,,,,,,,,3.013,,,,,,,,,,,,29422e70-6365-4161-bb7b-d9c4dea7787d,3063,,,"[18.0, 42.0]",7563,80,,0.19739556,,,Right Foot,,,,"[73.0, 53.0]",High Pass,56.089214,Incomplete,Kasper Dolberg,6302.0,,,,2,From Throw In,Kasper Schmeichel,3815.0,Goalkeeper,136,Denmark,776,"['6e4f9d2e-70cc-4582-8215-19071ca93fb9', 'e90a2fdb-0e34-4163-b289-eb8ed4185b9f']",1,,,,,,,,,,,,,,,,,Denmark,776,00:35:01.947,Pass,
,,,,,,,,,,,,,1.441,,,,,,,,,,,,6e4f9d2e-70cc-4582-8215-19071ca93fb9,3065,,,"[48.0, 28.0]",7563,80,,-3.0828369,,,Head,,,,"[31.0, 27.0]",High Pass,17.029387,,Raphaël Varane,5485.0,,,Recovery,2,Regular Play,Presnel Kimpembe,2999.0,Left Center Back,137,France,771,"['29422e70-6365-4161-bb7b-d9c4dea7787d', '8278099f-6d47-4d62-81c9-00381d382ed4']",4,,,,,,,,,,,,,,,,,France,771,00:35:04.960,Pass,
,,,,,,,,,,,,,1.119,,,,,,,,,,,,f3f1b414-5f1d-46d3-9bff-8bdb2983ae76,3067,,,"[32.0, 26.0]",7563,80,,-1.5707964,,,Head,,,,"[32.0, 14.0]",High Pass,12.0,,Benjamin Mendy,3261.0,,,,2,Regular Play,Raphaël Varane,5485.0,Right Center Back,137,France,771,['8f59ffc3-0a87-4d96-a8c5-00ed6b819c9c'],6,,,,,,,,,,,,,,,,,France,771,00:35:06.560,Pass,
,,,,,,,,,,,,,6.387,,,,,,,,,,,,86408b3a-2859-4e53-8ba4-4edbed3cc972,3070,,,"[31.0, 9.0]",7563,80,,0.23554498,,,Left Foot,,,,"[106.0, 27.0]",High Pass,77.12976,Incomplete,,,,,,2,Regular Play,Benjamin Mendy,3261.0,Left Back,137,France,771,['7179f0ef-b45a-4e9a-91e7-6df970798552'],8,,,,,,,,,,,,,,,,,France,771,00:35:08.800,Pass,
,,,,,,,,,,,,,2.36,,,,,,,,,,,,4e049c72-8def-4b19-96b1-3d1fcb8e0e3a,3073,,,"[23.0, 53.0]",7563,80,,0.75092906,,,Right Foot,,,,"[38.0, 67.0]",Ground Pass,20.518284,,Simon Thorup Kjær,5534.0,,,,2,Regular Play,Kasper Schmeichel,3815.0,Goalkeeper,138,Denmark,776,['11f88652-a997-406f-91c2-ae85cb74ab30'],23,,,,,,,,,,,,,,,,,Denmark,776,00:35:23.707,Pass,
,,,,,,,,,,,,,2.4,,,,,,,,,,,,2d148841-11af-4b55-b29a-facc4e5c1987,3076,,,"[38.0, 67.0]",7563,80,,-1.4940244,,,Right Foot,,,,"[41.0, 28.0]",Ground Pass,39.115215,,Mathias Jattah-Njie Jørgensen,3027.0,,,,2,Regular Play,Simon Thorup Kjær,5534.0,Right Center Back,138,Denmark,776,['a82304ef-bf4a-4f9d-a9ea-165390a7759a'],31,,,,,,,,,,,,,,,,,Denmark,776,00:35:31.587,Pass,
,,,,,,,,,,,,,2.36,,,,,,,,,,,,4a8e0ea1-7975-4cae-b880-a2b3d20a17de,3079,,,"[37.0, 28.0]",7563,80,,2.4037776,,,Right Foot,,,,"[15.0, 48.0]",Ground Pass,29.732138,,Kasper Schmeichel,3815.0,,,,2,Regular Play,Mathias Jattah-Njie Jørgensen,3027.0,Left Center Back,138,Denmark,776,['34482654-dfa9-4ae9-bca9-580e5ddb5477'],35,,,,,,,,,,,,,,,,,Denmark,776,00:35:35.267,Pass,
,,,,,,,,,,,,,3.04,,,,,,,,,,,,d000eb76-81db-48c9-a33a-8bd62255cac8,3082,,,"[16.0, 49.0]",7563,80,,-0.08454376,,,Right Foot,,,,"[75.0, 44.0]",High Pass,59.211487,Incomplete,Kasper Dolberg,6302.0,,,,2,Regular Play,Kasper Schmeichel,3815.0,Goalkeeper,138,Denmark,776,"['74eb7f1a-4e13-40b0-94df-b96b86c633b4', 'ca4b9332-73b9-4645-a6ec-c03908de3d25']",46,,,,,,,,,,,,,,,,,Denmark,776,00:35:46.947,Pass,
,,,,,,,,,,,,,2.36,,,,,,,,,,,,74eb7f1a-4e13-40b0-94df-b96b86c633b4,3085,,,"[46.0, 37.0]",7563,80,True,0.13706617,,,,,,,"[75.0, 41.0]",High Pass,29.274563,,Nabil Fekir,2948.0,,,Recovery,2,Regular Play,Raphaël Varane,5485.0,Right Center Back,138,Denmark,776,"['2ed2b1fd-b4a6-45ba-9b92-70164fc7e095', '63ac5b9f-5d64-4e00-afb1-d25929fecd6c', 'd000eb76-81db-48c9-a33a-8bd62255cac8']",49,,,,,,,,,,,,,,,,,France,771,00:35:49.987,Pass,True
,,,,,,,,,,,,,2.347,,,,,,,,,,,,e0d6c9f0-1dd5-42e8-8380-e2bd7290cd8e,3089,,,"[74.0, 35.0]",7563,80,,-1.152572,,,Left Foot,,,,"[86.0, 8.0]",Ground Pass,29.546574,Incomplete,Olivier Giroud,3604.0,,,,2,Regular Play,Nabil Fekir,2948.0,Center Attacking Midfield,138,Denmark,776,"['17052261-8405-49d4-a6e0-6a6203c89aa0', '661f6a00-4c20-4030-be20-3f89c9504f3f', 'ebc932f2-91c3-41e5-a3bf-6a75d8563695']",54,,,,,,,,,,,,,,,,,France,771,00:35:54.360,Pass,True
,,,,,,,True,,,,,,1.24,,,,,,,,,,,,ebc932f2-91c3-41e5-a3bf-6a75d8563695,3092,,,"[35.0, 73.0]",7563,80,,-0.08673834,,,Right Foot,,,,"[58.0, 71.0]",Ground Pass,23.086792,,Martin Braithwaite Christensen,4447.0,,,Interception,2,Regular Play,Henrik Dalsgaard,4763.0,Right Back,138,Denmark,776,"['5e15e53c-17ed-4a64-ba75-dbe6dd89e684', '68f6a740-0f6f-4345-b87d-37cf520e64b9', 'e0d6c9f0-1dd5-42e8-8380-e2bd7290cd8e']",56,,,,,,,,,,,,,,,,,Denmark,776,00:35:56.707,Pass,True
,,,,,,,,,,,,,2.467,,,,,,,,,,,,79b24947-d0da-4de2-92b3-0f9bc9762077,3096,,,"[55.0, 18.0]",7563,80,,1.5253731,,,Left Foot,,,,"[56.0, 40.0]",Ground Pass,22.022715,Incomplete,N''Golo Kanté,3961.0,,,Recovery,2,Regular Play,Benjamin Mendy,3261.0,Left Back,138,Denmark,776,"['20778013-d3ce-4e6d-9b00-acb79eb4a3b3', '580dea11-e17b-451f-a782-5ff1430e4b26']",59,,,,,,,,,,,,,,,,,France,771,00:35:59.080,Pass,
,,,,,,,,,,,,,1.44,,,,,,,,,,,,9e0aeefe-a5ca-49d8-a41e-ce4b25385a1a,3104,,,"[64.0, 33.0]",7563,81,,-1.4994888,,,Right Foot,,,,"[65.0, 19.0]",Ground Pass,14.035668,,Presnel Kimpembe,2999.0,,,Free Kick,2,From Free Kick,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,Left Defensive Midfield,140,France,771,['328143b7-6524-44de-80b2-5db7a1130717'],16,,,,,,,,,,,,,,,,,France,771,00:36:16.800,Pass,
,,,,,,,,,,,,,1.038,,,,,,,,,,,,3de0bfd7-67a7-4c2d-922f-1eeff6867c22,3107,,,"[65.0, 21.0]",7563,81,,2.3561945,,,Left Foot,,,,"[59.0, 27.0]",Ground Pass,8.485281,,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,,,,2,From Free Kick,Presnel Kimpembe,2999.0,Left Center Back,140,France,771,['bd73f22b-145e-4b86-8624-0c6ca106a874'],20,,,,,,,,,,,,,,,,,France,771,00:36:20.722,Pass,
,,,,,,,,,,,,,1.6,,,,,,,,,,,,5770cbc5-a921-40da-9825-f62af01393c3,3110,,,"[60.0, 28.0]",7563,81,,1.4464413,,,Right Foot,,,,"[64.0, 60.0]",Ground Pass,32.24903,,Djibril Sidibé,3446.0,,,,2,From Free Kick,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,Left Defensive Midfield,140,France,771,['78cfdd8d-a8ec-4b94-92b7-761f85e56edd'],23,,,,,,,,,,,,,,,,,France,771,00:36:23.880,Pass,
,,,,,,,,,,,,,1.6,,,,,,,,,,,,c49cc500-a134-45ff-87e5-c412b97fd162,3113,,,"[66.0, 62.0]",7563,81,,0.88187194,,,Right Foot,,,,"[80.0, 79.0]",Ground Pass,22.022715,,Kylian Mbappé Lottin,3009.0,,,,2,From Free Kick,Djibril Sidibé,3446.0,Right Back,140,France,771,['72fbb670-4d3d-40e0-9cdd-6c5e38e8d1bc'],26,,,,,,,,,,,,,,,,,France,771,00:36:26.560,Pass,
,,,,,,,,,,,,,0.683,,,,,,,,,,,,076958fc-0543-444a-96b8-6456c7ab9226,3116,,,"[95.0, 75.0]",7563,81,,3.1415927,,,Left Foot,,,,"[89.0, 75.0]",Ground Pass,6.0,,Nabil Fekir,2948.0,,,,2,From Free Kick,Kylian Mbappé Lottin,3009.0,Right Wing,140,France,771,['79392343-9559-4d96-b1f6-2121a0514ad3'],33,,,,,,,,,,,,,,,,,France,771,00:36:33.277,Pass,
,,,,,,,,,,,,,0.76,,,,,,,,,,,,84ecf4a7-e4cf-4979-9310-16c6ae062b2b,3119,,,"[90.0, 72.0]",7563,81,,-1.6475682,,,Left Foot,,,,"[89.0, 59.0]",Ground Pass,13.038404,,Djibril Sidibé,3446.0,,,,2,From Free Kick,Nabil Fekir,2948.0,Center Attacking Midfield,140,France,771,['e7cb6e57-620e-4341-8570-64073b92b8c7'],34,,,,,,,,,,,,,,,,,France,771,00:36:34.719,Pass,
,,,,,,,,,,,,,0.713,,,,,,,,,,,,57a751fb-0c3a-408c-bf83-132a98ea2fde,3122,,,"[89.0, 61.0]",7563,81,,1.3258177,,,Right Foot,,,,"[93.0, 77.0]",Ground Pass,16.492422,,Kylian Mbappé Lottin,3009.0,,,,2,From Free Kick,Djibril Sidibé,3446.0,Right Back,140,France,771,['69cb28c3-98c8-4be9-bc09-bf1695bba37e'],36,,,,,,,,,,,,,,,,,France,771,00:36:36.207,Pass,
,,,,,,,,,,,,,1.198,,,,,,,,,,,,2c63f935-04ea-40db-a2ea-e38162773f2a,3127,,,"[105.0, 64.0]",7563,81,,1.2220253,,,Right Foot,,,,"[109.0, 75.0]",Ground Pass,11.7046995,,Djibril Sidibé,3446.0,,,,2,From Free Kick,Kylian Mbappé Lottin,3009.0,Right Wing,140,France,771,"['20b81cba-a21a-4f38-8858-376acad8b62f', '2b20ca52-2f31-4d32-bebf-e43748159eea']",44,,,,,,,,,,,,,,,,,France,771,00:36:44.282,Pass,True
,,,,,,,,,,,,,1.36,,,,,,,,,,,,baf76302-b024-4772-b362-f3fb52546170,3130,,,"[112.0, 70.0]",7563,81,,-2.819842,,,Right Foot,,,,"[103.0, 67.0]",Ground Pass,9.486833,,Kylian Mbappé Lottin,3009.0,,,,2,From Free Kick,Djibril Sidibé,3446.0,Right Back,140,France,771,['c36fc607-78a6-4bfe-bf83-63851253f646'],46,,,,,,,,,,,,,,,,,France,771,00:36:46.640,Pass,
,,,,,,,,,,,,,0.68,,,,,,,,,,,,fecac3e3-62ec-480c-abc2-3921719e90e9,3134,,,"[99.0, 64.0]",7563,81,,-1.9974238,3fbdf09d-cd94-4b69-913a-27748e67bef6,,Left Foot,,,,"[94.0, 53.0]",Ground Pass,12.083046,,Nabil Fekir,2948.0,True,,,2,From Free Kick,Kylian Mbappé Lottin,3009.0,Right Wing,140,France,771,"['63655162-e0a5-414b-9a05-2cd0b1a9f28f', 'efd9239c-4dd9-4ff4-a092-24f0be347453']",51,,,,,,,,,,,,,,,,,France,771,00:36:51.120,Pass,True
,,,,,,,,,,,,,2.16,,,,,,,,,,,,6a2d0696-e89f-4aa6-a78b-61b17ba97c3e,3140,,,"[2.0, 62.0]",7563,81,,0.49934673,,,Right Foot,,,,"[35.0, 80.0]",Low Pass,37.589893,Out,,,,,Recovery,2,From Free Kick,Simon Thorup Kjær,5534.0,Right Center Back,140,France,771,['e9b199d8-92b1-47f1-b136-4ed06ab1e1ef'],57,,,,,,,,,,,,,,,,,Denmark,776,00:36:57.107,Pass,True
,,,,,,,,,,,,,1.84,,,,,,,,,,,,e2936276-f28d-44df-8af9-5a4e727d635c,3141,,,"[78.0, 2.0]",7563,82,,3.006065,,,,,,,"[56.0, 5.0]",Low Pass,22.203604,,Presnel Kimpembe,2999.0,,,Throw-in,2,From Throw In,Benjamin Mendy,3261.0,Left Back,141,France,771,['ada9c5be-0783-48d9-84b8-af10ff834d8d'],12,,,,,,,,,,,,,,,,,France,771,00:37:12.800,Pass,
,,,,,,,,,,,,,2.12,,,,,,,,,,,,94cfb57f-6c16-4c8b-8a45-a22f8579f933,3144,,,"[56.0, 9.0]",7563,82,,1.4940244,,,Left Foot,,,,"[59.0, 48.0]",Ground Pass,39.115215,,Raphaël Varane,5485.0,,,,2,From Throw In,Presnel Kimpembe,2999.0,Left Center Back,141,France,771,['82c82e6b-f37d-4446-849c-3514ec042da8'],15,,,,,,,,,,,,,,,,,France,771,00:37:15.920,Pass,
,,,,,,,,,,,,,1.56,,,,,,,,,,,,db30d0c5-fd91-49f6-856d-1f9d18858fd3,3147,,,"[64.0, 49.0]",7563,82,,1.199905,,,Left Foot,,,,"[71.0, 67.0]",Ground Pass,19.313208,,Djibril Sidibé,3446.0,,,,2,From Throw In,Raphaël Varane,5485.0,Right Center Back,141,France,771,['b12fe636-f75a-4c17-b329-867a8dcdf9da'],18,,,,,,,,,,,,,,,,,France,771,00:37:18.960,Pass,
,,,,,,,,,,,,,0.958,,,,,,,,,,,,c6e1fbdd-b01c-4e76-bea1-e6448a3ebd67,3150,,,"[73.0, 69.0]",7563,82,,-1.0040671,,,Right Foot,,,,"[80.0, 58.0]",Ground Pass,13.038404,,Nabil Fekir,2948.0,,,,2,From Throw In,Djibril Sidibé,3446.0,Right Back,141,France,771,['5be6e51b-1d7b-46f0-957f-af33abc0563b'],21,,,,,,,,,,,,,,,,,France,771,00:37:21.802,Pass,
,,,,,,,,,,,,,1.0,,,,,,,,,,,,6e9dd846-2e0e-432f-8478-2676f2209dc0,3154,,,"[80.0, 71.0]",7563,82,,2.4805496,,,Left Foot,,,,"[71.0, 78.0]",Ground Pass,11.401754,,Djibril Sidibé,3446.0,,,,2,From Throw In,Nabil Fekir,2948.0,Center Attacking Midfield,141,France,771,['e1267d6b-22e3-4f48-b5cf-1b3b91368add'],25,,,,,,,,,,,,,,,,,France,771,00:37:25.880,Pass,
,,,,,,,,,,,,,1.753,,,,,,,,,,,,4bfcd4f3-cb1b-4e7c-beaf-ccb3d4deb176,3158,,,"[71.0, 77.0]",7563,82,,-2.1112158,,,Right Foot,,,,"[59.0, 57.0]",Ground Pass,23.323807,,Raphaël Varane,5485.0,,,,2,From Throw In,Djibril Sidibé,3446.0,Right Back,141,France,771,"['b4b2154c-0395-4d23-9e68-a01d4b0fa4b9', 'f2ef7144-6042-412f-ae8e-6defc442f7f6']",27,,,,,,,,,,,,,,,,,France,771,00:37:27.687,Pass,True
,,,,,,,,,,,,,1.56,,,,,,,,,,,,5f30688b-b69b-45dd-b62b-71e1946c148c,3161,,,"[57.0, 56.0]",7563,82,,-1.5273454,,,Left Foot,,,,"[58.0, 33.0]",Ground Pass,23.021729,,Presnel Kimpembe,2999.0,,,,2,From Throw In,Raphaël Varane,5485.0,Right Center Back,141,France,771,['91a64b7f-dc67-4fe1-8233-055dfb63d123'],30,,,,,,,,,,,,,,,,,France,771,00:37:30.320,Pass,
,,,,,,,,,,,,,2.679,,,,,,,,,,,,1e168e1d-8ac1-4919-8eb0-2c7dfb6b1b02,3164,,,"[76.0, 18.0]",7563,82,,-0.5349551,,,Left Foot,,,,"[103.0, 2.0]",Ground Pass,31.38471,,Benjamin Mendy,3261.0,,,,2,From Throw In,Presnel Kimpembe,2999.0,Left Center Back,141,France,771,['6bc842d9-b2a4-4883-be6f-f639d4e9f838'],35,,,,,,,,,,,,,,,,,France,771,00:37:35.600,Pass,
,,,,,,,,,,,,,2.307,,,,,,,,,,,,b579af5f-8e4b-431a-89b5-acc659bef4ef,3167,,,"[104.0, 2.0]",7563,82,,1.5323538,,,Left Foot,True,,,"[106.0, 54.0]",High Pass,52.03845,Incomplete,,,,True,,2,From Throw In,Benjamin Mendy,3261.0,Left Back,141,France,771,['a29f0391-a9ec-42c3-8578-82ee5d84292f'],38,,,,,,,,,,,,,,,,,France,771,00:37:38.680,Pass,
,,,,,,,,,,,,,0.799,,,,,,,,,,,,209b0e7a-2e55-4408-9a35-cacc5d23a4c2,3172,,,"[101.0, 75.0]",7563,82,,-2.2142975,,,Right Foot,,,,"[95.0, 67.0]",Ground Pass,10.0,,Nabil Fekir,2948.0,,,,2,From Throw In,Djibril Sidibé,3446.0,Right Back,141,France,771,"['05d6d6e2-f966-4d94-87c3-b81275f527c3', '4a1f15f3-e01d-45af-8a37-2845c3e3eb7c']",45,,,,,,,,,,,,,,,,,France,771,00:37:45.480,Pass,True
,,,,,,,,,,,,,0.759,,,,,,,,,,,,37080ee2-3dfd-44e4-bae7-de29aa23091d,3175,,,"[98.0, 64.0]",7563,82,,-1.3258177,,,Left Foot,,,,"[101.0, 52.0]",Ground Pass,12.369317,,Kylian Mbappé Lottin,3009.0,,,,2,From Throw In,Nabil Fekir,2948.0,Center Attacking Midfield,141,France,771,['d5c54348-bc7f-441b-af51-694eb0c2ddbf'],47,,,,,,,,,,,,,,,,,France,771,00:37:47.280,Pass,
,,,,,,,,,,,,,1.547,,,,,,,,,,,,8010aceb-be40-4042-a67a-320c8a6b8e26,3179,,,"[100.0, 52.0]",7563,82,,0.32175055,,True,Right Foot,,,,"[106.0, 54.0]",Ground Pass,6.3245554,Incomplete,Nabil Fekir,2948.0,,,,2,From Throw In,Kylian Mbappé Lottin,3009.0,Right Wing,141,France,771,"['47e40003-f9db-4698-b73d-229020e7787c', '65b5cb9c-bfa1-4ffa-9659-85f10e18673f', '6e459e64-f297-4c76-99d4-07ce4488cd8b']",48,,,,,,,,,,,,,,,,,France,771,00:37:48.560,Pass,True
,,,,,,,,,,,,,0.8,,,,,,,,,,,,04a35ac1-a3e9-4835-94fe-c8fa205863fb,3182,,,"[105.0, 57.0]",7563,82,,-2.4468544,,,Right Foot,,,,"[99.0, 52.0]",Ground Pass,7.81025,,Kylian Mbappé Lottin,3009.0,,,Recovery,2,From Throw In,Djibril Sidibé,3446.0,Right Back,141,France,771,['d1222c4a-757a-461b-ae61-81f6fde4c50f'],51,,,,,,,,,,,,,,,,,France,771,00:37:51.040,Pass,
