50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.033,,,,,,,,,,,,,e33aa00c-db4b-4801-9acf-15275bec3296,2979,,"[69.0, 59.0]",7534,74,,,-1.217806,,,Right Foot,,,"[76.0, 40.0]",,Ground Pass,20.248457,,,Julian Draxler,3186.0,,,,,,2,Regular Play,Jérôme Boateng,5578.0,Right Center Back,144,Germany,770,['c587148d-9651-417a-a374-8c0b9c9f0588'],54,,,,,,,,,,,,,,,,,Germany,770,00:29:54.167,Pass,
,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,0329f9e1-8c4f-426f-9ad7-734601627ca8,2983,,"[74.0, 30.0]",7534,74,,,-1.060308,,,Right Foot,,,"[88.0, 5.0]",,Ground Pass,28.653097,,,Marvin Plattenhardt,5569.0,,,,,,2,Regular Play,Julian Draxler,3186.0,Left Center Midfield,144,Germany,770,"['1f1bd198-8a76-41ef-866d-a42bd551679b', '7193fc28-1917-4732-a981-8bef225cdc39']",57,,,,,,,,,,,,,,,,,Germany,770,00:29:57.307,Pass,True
,,,,,,,,,,,,,,,0.853,,,,,,,,,,,,,0cb261a2-b4b7-433c-8f9e-e46f7ed2ca0b,2987,,"[100.0, 10.0]",7534,75,,,1.5707964,,,Left Foot,,,"[100.0, 22.0]",,Ground Pass,12.0,,,Julian Draxler,3186.0,,,,,,2,Regular Play,Marvin Plattenhardt,5569.0,Left Back,144,Germany,770,"['18b4807d-5a56-4216-a345-f55b0e18c7f7', '9cd0a090-d463-4d87-97e6-a0817872cf0c']",2,,,,,,,,,,,,,,,,,Germany,770,00:30:02.947,Pass,True
,,,,,,,,,,,,,,,0.853,,,,,,,,,,,,,c5dec634-c5e4-4d7a-abb2-a6e96730fb2d,2991,,"[98.0, 23.0]",7534,75,,,3.0584514,,,Right Foot,,,"[86.0, 24.0]",,Ground Pass,12.0415945,,,Toni Kroos,5574.0,,,,,,2,Regular Play,Julian Draxler,3186.0,Left Center Midfield,144,Germany,770,"['125fe066-cff4-491c-848c-512664c6b8f0', '3e92d6ea-ec57-46ae-a76a-75886e973901']",4,,,,,,,,,,,,,,,,,Germany,770,00:30:04.427,Pass,True
,,,,,,,,,,,,,,,1.533,,,,,,,,,,,,,80a34033-4d76-41a6-a4f5-67a234a1bd90,2995,,"[85.0, 25.0]",7534,75,,,1.8438051,,,Right Foot,,,"[78.0, 50.0]",,Ground Pass,25.96151,,,Mesut Özil,3496.0,,,,,,2,Regular Play,Toni Kroos,5574.0,Center Defensive Midfield,144,Germany,770,"['8a2c59b8-c6bc-4394-8418-780f06a9d929', 'c5c28a71-2ab3-41d0-a3ab-3375136e8d42']",6,,,,,,,,,,,,,,,,,Germany,770,00:30:06.387,Pass,True
,,,,,,,,,,,,,,,0.973,,,,,,,,,,,,,02cd6b56-38c9-4103-aeb3-fcf7fd758370,2999,,"[86.0, 50.0]",7534,75,,,-1.4536875,,,Left Foot,,,"[88.0, 33.0]",,Ground Pass,17.117243,,,Toni Kroos,5574.0,,,,,,2,Regular Play,Mesut Özil,3496.0,Right Center Midfield,144,Germany,770,"['5e4c594b-fe7b-41ba-9100-44ddf51f92cc', 'f7ee1713-bdf0-4b6a-b0c7-dbea67cb586c']",11,,,,,,,,,,,,,,,,,Germany,770,00:30:11.547,Pass,True
,,,,,,,,,,,,,,,2.04,,,,,,,,,,,,,62893c74-4172-4fa7-bb57-3ed39d9a590d,3003,,"[90.0, 42.0]",7534,75,,,1.1955255,,,Right Foot,,,"[103.0, 75.0]",,High Pass,35.468296,,,Joshua Kimmich,5579.0,,,,,,2,Regular Play,Toni Kroos,5574.0,Center Defensive Midfield,144,Germany,770,"['7bbaf820-8451-4cb5-98f2-2a3e3f2f7729', 'd68920b9-0818-4b6f-a1eb-e4d451727125']",14,,,,,,,,,,,,,,,,,Germany,770,00:30:14.907,Pass,True
,,,,,,,,,,,,,,,1.28,,,,,,,,,,,,,bedc6e77-68e5-49d5-8d49-1e8982ed5438,3007,,"[102.0, 71.0]",7534,75,,,-1.6614562,2f2ebd05-90ee-4bdb-a5d7-f252f325e3c4,,Left Foot,,,"[100.0, 49.0]",,Ground Pass,22.090721,,,Toni Kroos,5574.0,True,,,,,2,Regular Play,Joshua Kimmich,5579.0,Right Back,144,Germany,770,"['0d69c2ff-cef0-4e10-9286-194490f380d5', 'b30be6c0-2f21-489f-a539-0800a01a00eb']",21,,,,,,,,,,,,,,,,,Germany,770,00:30:21.267,Pass,True
,,,,,,,,,,,,,,,3.44,,,,,,,,,,,,,5fca031f-9367-4f5b-a205-d0e66747eed0,3011,,"[7.0, 40.0]",7534,75,,,-0.48447794,,,Right Foot,,,"[64.0, 10.0]",,High Pass,64.412735,,,Raúl Alonso Jiménez Rodríguez,5568.0,,,,,Goal Kick,2,From Goal Kick,Francisco Guillermo Ochoa Magaña,5577.0,Goalkeeper,145,Mexico,794,['70d30b14-7055-46ef-9c04-4ee95c8edff1'],49,,,,,,,,,,,,,,,,,Mexico,794,00:30:49.907,Pass,
,,,,,,,,,,,,,,,1.08,,,,,,,,,,,,,4c80958d-25eb-42c9-9a7a-015ff05f9668,3013,,"[68.0, 22.0]",7534,75,,True,1.4056476,,,,,,"[70.0, 34.0]",,Low Pass,12.165525,,Incomplete,Javier Hernández Balcázar,3058.0,,,,,,2,From Goal Kick,Raúl Alonso Jiménez Rodríguez,5568.0,Left Wing,145,Mexico,794,"['5a23e9e1-778d-4121-9836-f6fdee7e6ed4', 'bc8378a7-8acf-4914-a276-3c0878e9ee7b', 'c9932feb-8e3e-47a9-b579-fdf1839e5d50']",53,,,,,,,,,,,,,,,,,Mexico,794,00:30:53.560,Pass,True
,,,,,,,,,,,,,,,1.053,,,,,,,,,,,,,f9593040-cd89-4b8e-b6f8-61a10240596c,3019,,"[62.0, 51.0]",7534,75,,,0.7853982,,,Right Foot,,,"[75.0, 64.0]",,Ground Pass,18.384777,,,Thomas Müller,5562.0,,,,,,2,Regular Play,Toni Kroos,5574.0,Center Defensive Midfield,146,Germany,770,"['31f8606f-9a62-4925-92fe-ddebd592e818', '33081047-49f9-4f80-9677-1f245dd69184']",59,,,,,,,,,,,,,,,,,Germany,770,00:30:59.707,Pass,True
,,,,,,,,,,,,,,,1.053,,,,,,,,,,,,,9d19df5c-e7bb-4d1a-8f02-e2a8b42e6001,3023,,"[75.0, 62.0]",7534,76,,,-2.2896264,,,Right Foot,,,"[68.0, 54.0]",,Ground Pass,10.630146,,,Toni Kroos,5574.0,,,,,,2,Regular Play,Thomas Müller,5562.0,Right Center Forward,146,Germany,770,"['983ac688-6ce6-4747-b262-76d14f2694ef', 'a0935da8-d0ea-403a-9aaa-1609553c11b9']",1,,,,,,,,,,,,,,,,,Germany,770,00:31:01.147,Pass,True
,,,,,,,,,,,,,,,0.573,,,,,,,,,,,,,36743dd3-4f67-4a64-83bf-0b1a97cca29c,3026,,"[70.0, 53.0]",7534,76,,,0.0,,,Right Foot,,,"[78.0, 53.0]",,Ground Pass,8.0,,,Marco Reus,5559.0,,,,,,2,Regular Play,Toni Kroos,5574.0,Center Defensive Midfield,146,Germany,770,['7dfb2ca3-2416-4260-bc75-880579a1c3c7'],3,,,,,,,,,,,,,,,,,Germany,770,00:31:03.067,Pass,
,,,,,,,,,,,,,,,0.88,,,,,,,,,,,,,6b0ec247-a2ec-4082-9d6f-194ed39393cd,3029,,"[78.0, 53.0]",7534,76,,,3.1415927,,,Right Foot,,,"[71.0, 53.0]",,Ground Pass,7.0,,,Toni Kroos,5574.0,,,,,,2,Regular Play,Marco Reus,5559.0,Center Attacking Midfield,146,Germany,770,"['03fd0a60-ab22-40a0-b7a4-ab8e41b995c5', '787b029e-49ab-4078-a347-e02632ec613d']",3,,,,,,,,,,,,,,,,,Germany,770,00:31:03.640,Pass,True
,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,c6cf527c-b0c6-4ac7-9632-f7477fad5016,3032,,"[79.0, 59.0]",7534,76,,,0.9025069,,,Left Foot,,,"[94.0, 78.0]",,Ground Pass,24.207438,,,Joshua Kimmich,5579.0,,,,,,2,Regular Play,Toni Kroos,5574.0,Center Defensive Midfield,146,Germany,770,['838621f9-d61d-41ce-9c3d-e788afa11e37'],5,,,,,,,,,,,,,,,,,Germany,770,00:31:05.827,Pass,
,,,,,,,,,,,,,,,0.693,,,,,,,,,,,,,69e4a0e6-b91e-464f-8780-4f37c502d8ef,3036,,"[96.0, 78.0]",7534,76,,,-0.08314123,,,Right Foot,,,"[108.0, 77.0]",,Ground Pass,12.0415945,,,Thomas Müller,5562.0,,,,,,2,Regular Play,Joshua Kimmich,5579.0,Right Back,146,Germany,770,"['306aed02-3c02-4d8e-a82b-ca4e5a82ad1f', 'fee86a5b-06c0-4f89-bdcd-68732415288c']",10,,,,,,,,,,,,,,,,,Germany,770,00:31:10.227,Pass,True
,,,,,,,,,,,,,,,0.799,,,,,,,,,,,,,6e042f24-2ad6-4da3-aa43-1fe938274813,3038,,"[108.0, 77.0]",7534,76,,,2.9996955,,,Right Foot,,,"[101.0, 78.0]",,Ground Pass,7.071068,,,Joshua Kimmich,5579.0,,,,,,2,Regular Play,Thomas Müller,5562.0,Right Center Forward,146,Germany,770,['ad8748d9-6b0a-41d2-9fb3-bfd328d49ba6'],10,,,,,,,,,,,,,,,,,Germany,770,00:31:10.920,Pass,
,,,,,,,,,,,,,,,2.053,,,,,,,,,,,,,b8632020-5da2-49ec-bd91-3b17e6ae3c22,3042,,"[99.0, 71.0]",7534,76,,,-2.1112158,,,Left Foot,,,"[90.0, 56.0]",,Ground Pass,17.492855,,,Mesut Özil,3496.0,,,,,,2,Regular Play,Joshua Kimmich,5579.0,Right Back,146,Germany,770,"['7bec463f-abcb-4bf5-bd46-dc9a46673376', 'a3878e59-e53d-427d-9602-e177a997e820']",13,,,,,,,,,,,,,,,,,Germany,770,00:31:13.027,Pass,True
,,,,,,,,,,,,,,,1.533,,,,,,,,,,,,,1fcd2e70-771a-4bc2-b572-a6ed427ec7bd,3046,,"[90.0, 56.0]",7534,76,,,-1.6295521,,,Left Foot,,,"[89.0, 39.0]",,Ground Pass,17.029387,,,Mats Hummels,5572.0,,,,,,2,Regular Play,Mesut Özil,3496.0,Right Center Midfield,146,Germany,770,"['83831ecc-1b8a-4894-847a-b6ebbead6472', 'd5afdf69-d78b-43cd-8816-848ec739fd0b']",15,,,,,,,,,,,,,,,,,Germany,770,00:31:15.827,Pass,True
,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,8b116bca-ae0f-460a-96a6-b70292427bec,3050,,"[89.0, 28.0]",7534,76,,,1.6078165,,,Right Foot,,,"[88.0, 55.0]",,Ground Pass,27.018513,,,Toni Kroos,5574.0,,,,,,2,Regular Play,Mats Hummels,5572.0,Left Center Back,146,Germany,770,['67fdc6f5-782d-477e-9ac1-85a3b2aeb8cb'],21,,,,,,,,,,,,,,,,,Germany,770,00:31:21.107,Pass,
,,,,,,,,,,,,,,,0.839,,,,,,,,,,,,,4280e8fa-fa37-400f-bc08-761ab8398167,3053,,"[90.0, 58.0]",7534,76,,,0.0,,,Right Foot,,,"[104.0, 58.0]",,Ground Pass,14.0,,,Thomas Müller,5562.0,,,,,,2,Regular Play,Toni Kroos,5574.0,Center Defensive Midfield,146,Germany,770,['1325f913-ec75-4c11-bbcd-b8b883d6bb72'],23,,,,,,,,,,,,,,,,,Germany,770,00:31:23.680,Pass,
,,,,,,,,,,,,,,,0.973,,,,,,,,,,,,,fad4a0fd-5841-4a46-9fe9-98fdd274c599,3057,,"[106.0, 56.0]",7534,76,,,-1.7033478,557ba8ca-8712-463f-9de4-e26ad7edfe21,,Right Foot,,,"[104.0, 41.0]",,Ground Pass,15.132746,,,Julian Draxler,3186.0,True,,,,,2,Regular Play,Thomas Müller,5562.0,Right Center Forward,146,Germany,770,"['5fe9efce-4d61-4d46-bc6e-88f9b26c6430', '7a7c2299-e2a6-43fb-afc4-1eed2e15c864']",25,,,,,,,,,,,,,,,,,Germany,770,00:31:25.227,Pass,True
,,,,,,,,,,,,,,,0.573,,,,,,,,,,,,,9bbcf519-70ce-42a0-8808-db8f13ce33cd,3069,,"[111.0, 69.0]",7534,76,,,-2.819842,,,Right Foot,,,"[108.0, 68.0]",,Ground Pass,3.1622777,,,Toni Kroos,5574.0,,,,,,2,Regular Play,Marco Reus,5559.0,Center Attacking Midfield,147,Germany,770,"['5949811e-fbd3-4bc6-b8e4-d0c1df996a94', 'acbaa74f-8af7-41cb-b6d5-4089f0469c57']",40,,,,,,,,,,,,,,,,,Germany,770,00:31:40.467,Pass,True
,,,,,,,,,,,,,,,1.24,,,,,,,,,,,,,cefa9a5e-0d60-4f8b-b9e7-758f471a48d0,3073,,"[107.0, 65.0]",7534,76,,,-0.94200003,,,Left Foot,,,"[115.0, 54.0]",,Ground Pass,13.601471,,,Thomas Müller,5562.0,,,,,,2,Regular Play,Toni Kroos,5574.0,Center Defensive Midfield,147,Germany,770,"['7a725456-0b32-4114-a07b-a96a344a5baa', '8d78f4ff-ee86-485b-8c53-55b4e89b8037']",41,,,,,,,,,,,,,,,,,Germany,770,00:31:41.680,Pass,True
,,,,,,,,,,,,,,,0.373,,,,,,,,,,,,,0582baa0-c52f-4f2d-981a-64a4dadb5ca1,3077,,"[115.0, 54.0]",7534,76,,,-1.1071488,,,Right Foot,True,,"[117.0, 50.0]",,Ground Pass,4.472136,,Incomplete,Timo Werner,5557.0,,,,,,2,Regular Play,Thomas Müller,5562.0,Right Center Forward,147,Germany,770,"['0ebe17c7-e093-4324-9998-3d69bcb40c34', '166a12d1-1f9f-4e92-a7a4-9c719411f5dd', '1a026d5a-e492-4459-ab5e-5d482b1bd85f']",43,,,,,,,,,,,,,,,,,Germany,770,00:31:43.027,Pass,True
,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,7659c506-f79c-4b6f-a64c-f45e9da7127b,3080,,"[119.0, 79.0]",7534,76,,,3.1415927,,,Right Foot,,,"[115.0, 79.0]",,Ground Pass,4.0,,,Toni Kroos,5574.0,,,,,Corner,2,From Corner,Marco Reus,5559.0,Center Attacking Midfield,148,Germany,770,['98b4a4eb-d45d-4418-a7aa-337b0b2ee557'],51,,,,,,,,,,,,,,,,,Germany,770,00:31:51.280,Pass,
,,,,,,,,,,,,,,,0.613,,,,,,,,,,,,,63b6079d-a198-4544-a4d7-8f7c46ccf868,3084,,"[115.0, 79.0]",7534,76,,,-2.55359,,,Right Foot,,,"[112.0, 77.0]",,Ground Pass,3.6055512,,,Marco Reus,5559.0,,,,,,2,From Corner,Toni Kroos,5574.0,Center Defensive Midfield,148,Germany,770,"['39ab47ce-bcfd-47c0-83db-dc5efe6639a0', '427fc172-51b3-4f67-8351-67047637387b']",53,,,,,,,,,,,,,,,,,Germany,770,00:31:53.347,Pass,True
,,,,,,,,,,,,,,,2.013,,,,,,,,,,,,,84dec391-bf1d-4e2c-ad1e-15257f4fa526,3088,,"[109.0, 69.0]",7534,76,,,-2.4393358,,,Right Foot,,,"[96.0, 58.0]",,Ground Pass,17.029387,,Incomplete,Jérôme Boateng,5578.0,,,,,,2,From Corner,Marco Reus,5559.0,Center Attacking Midfield,148,Germany,770,"['072277c9-8a3e-495a-9e13-4809f126f83c', '19bde29d-6909-4850-8d77-aeaf2cbe72ea', 'c4932d1b-e235-4a04-98ea-e785ffff7e34']",54,,,,,,,,,,,,,,,,,Germany,770,00:31:54.667,Pass,True
,,,,,,,,,,,,,,,1.679,,,,,,,,,,,,,0d5bcec1-8254-4993-a10a-7874b0266f63,3096,,"[30.0, 22.0]",7534,76,,,-0.07393904,4875aebf-3c0d-468c-a7ee-55146c87d6f7,,Right Foot,,,"[57.0, 20.0]",,Ground Pass,27.073973,,,Miguel Arturo Layún Prado,5556.0,True,,,,,2,From Counter,Rafael Márquez Álvarez,5558.0,Left Center Midfield,149,Mexico,794,['d60bb04e-2da7-4a97-be03-d7fd67444ee1'],58,,,,,,,,,,,,,,,,,Mexico,794,00:31:58.000,Pass,
,,,,,,,,,,,,,,,1.053,,,,,,,,,,,,,0625eb18-7fdb-4846-81ad-1c1ea60edb8e,3106,,"[35.0, 43.0]",7534,77,,,-0.4048918,,,Right Foot,,,"[42.0, 40.0]",,Ground Pass,7.615773,,,Toni Kroos,5574.0,,,,,,2,Regular Play,Mesut Özil,3496.0,Right Center Midfield,150,Germany,770,['71272653-dc83-4ec7-a366-0e4bfe09c9c0'],17,,,,,,,,,,,,,,,,,Germany,770,00:32:17.227,Pass,
,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,1f81133a-5a78-4984-aaf8-c5f7bd5e7c0b,3109,,"[50.0, 32.0]",7534,77,,,1.0584068,,,Left Foot,,,"[77.0, 80.0]",,High Pass,55.072678,,Out,Marco Reus,5559.0,,True,,,,2,Regular Play,Toni Kroos,5574.0,Center Defensive Midfield,150,Germany,770,['d401378c-62cf-41e4-b090-9c98c50e15a6'],20,,,,,,,,,,,,,,,,,Germany,770,00:32:20.747,Pass,
,,,,,,,,,,,,,,,0.64,,,,,,,,,,,,,6b75dddf-6204-4860-838f-24b27e7e2145,3111,,"[46.0, 1.0]",7534,77,,,0.1798535,,,,,,"[57.0, 3.0]",,Low Pass,11.18034,,,Raúl Alonso Jiménez Rodríguez,5568.0,,,,,Throw-in,2,From Throw In,Jesús Daniel Gallardo Vasconcelos,5576.0,Left Back,151,Mexico,794,['a742f538-1995-45f7-9577-0622db9afebf'],42,,,,,,,,,,,,,,,,,Mexico,794,00:32:42.747,Pass,
,,,,,,,,,,,,,,,1.92,,,,,,,,,,,,,5a019e2e-bcf5-464d-8f62-d765cbf2a82f,3115,,"[55.0, 3.0]",7534,77,,,-0.104876935,,,Right Foot,,,"[74.0, 1.0]",,High Pass,19.104973,,Out,,,,,,,,2,From Throw In,Raúl Alonso Jiménez Rodríguez,5568.0,Left Wing,151,Mexico,794,['d2834cda-ad47-40ad-b95d-7f92b185a1db'],43,,,,,,,,,,,,,,,,,Mexico,794,00:32:43.400,Pass,True
,,,,,,,,,,,,,,,0.96,,,,,,,,,,,,,507db409-b0b3-4bfa-933d-ab22759c018f,3116,,"[61.0, 80.0]",7534,77,,,-2.3561945,,,,,,"[58.0, 77.0]",,High Pass,4.2426405,,,Toni Kroos,5574.0,,,,,Throw-in,2,From Throw In,Joshua Kimmich,5579.0,Right Back,152,Germany,770,['6d09fd5e-b38c-49a0-8600-3b31a5e2f5bd'],48,,,,,,,,,,,,,,,,,Germany,770,00:32:48.667,Pass,
,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,b03ffa9a-923a-4f73-93ad-302dc1426afb,3119,,"[55.0, 73.0]",7534,77,,,-1.5707964,,,Right Foot,,,"[55.0, 51.0]",,Ground Pass,22.0,,,Mats Hummels,5572.0,,,,,,2,From Throw In,Toni Kroos,5574.0,Center Defensive Midfield,152,Germany,770,['c42a1a42-86e4-4808-975b-2ce97a120e9f'],51,,,,,,,,,,,,,,,,,Germany,770,00:32:51.187,Pass,
,,,,,,,,,,,,,,,1.44,,,,,,,,,,,,,4bb23963-166b-4c96-a481-2f32d53bbfc2,3122,,"[55.0, 51.0]",7534,77,,,-0.83535653,,,Right Foot,,,"[74.0, 30.0]",,Ground Pass,28.319605,,,Julian Draxler,3186.0,,,,,,2,From Throw In,Mats Hummels,5572.0,Left Center Back,152,Germany,770,"['15f323e6-b6a7-4a26-98f0-9e62c954e145', '8b778890-69e3-4e2c-8f32-8b58221cc7f7']",52,,,,,,,,,,,,,,,,,Germany,770,00:32:52.787,Pass,True
,,,,,,,,,,,,,,,1.813,,,,,,,,,,,,,add5847f-1e1e-4d6f-b319-974d15dc5aba,3124,,"[75.0, 30.0]",7534,77,,,-2.2142975,,,Right Foot,,,"[69.0, 22.0]",,Low Pass,10.0,,,Marvin Plattenhardt,5569.0,,,,,,2,From Throw In,Julian Draxler,3186.0,Left Center Midfield,152,Germany,770,['7cd79a7f-b035-4bb7-8422-8a289e7eec14'],54,,,,,,,,,,,,,,,,,Germany,770,00:32:54.227,Pass,
,,,,,,,,,,,,,,,1.613,,,,,,,,,,,,,8cd0a2b1-3b5d-4801-a6a2-d67491acdde7,3129,,"[82.0, 26.0]",7534,77,,,-0.8379812,,,Left Foot,,,"[91.0, 16.0]",,Ground Pass,13.453624,,,Julian Draxler,3186.0,,,,,,2,From Throw In,Marvin Plattenhardt,5569.0,Left Back,152,Germany,770,"['1a21151b-0ccb-4a1e-8215-ebf0703f10a2', '941423de-d3c3-4315-8399-001dcc0b8bb6']",58,,,,,,,,,,,,,,,,,Germany,770,00:32:58.227,Pass,True
,,,,,,,,,,,,,,,1.533,,,,,,,,,,,,,459ab335-5e1b-42ae-bf0e-3d61d9f2b93c,3133,,"[85.0, 21.0]",7534,78,,,1.670465,,,Right Foot,,,"[83.0, 41.0]",,Ground Pass,20.09975,,,Toni Kroos,5574.0,,,,,,2,From Throw In,Julian Draxler,3186.0,Left Center Midfield,152,Germany,770,"['be2ca087-589f-4ec4-8df8-290f2d2c1d0f', 'be6e765c-ec0a-408b-9f46-73aec6a608d4']",1,,,,,,,,,,,,,,,,,Germany,770,00:33:01.347,Pass,True
,,,,,,,,,,,,,,,2.813,,,,,,,,,,,,,e141f873-6d32-4efd-8e8d-63425cb5336c,3137,,"[83.0, 41.0]",7534,78,,,0.9453113,,,Right Foot,,,"[109.0, 77.0]",,High Pass,44.407207,,,Joshua Kimmich,5579.0,,,,,,2,From Throw In,Toni Kroos,5574.0,Center Defensive Midfield,152,Germany,770,"['322df3ed-3b15-4216-91c9-3cd97982d40b', '879e90a9-714d-4e37-a609-42ace67f0684']",3,,,,,,,,,,,,,,,,,Germany,770,00:33:03.947,Pass,True
,,,,,,,,,,,,,,,1.133,,,,,,,,,,,,,d7190446-8c74-4a1c-98a2-1de32be0ee69,3142,,"[105.0, 67.0]",7534,78,,,-1.3258177,,,Left Foot,True,,"[113.0, 35.0]",,High Pass,32.984844,,Incomplete,Marco Reus,5559.0,,,,,,2,From Throw In,Joshua Kimmich,5579.0,Right Back,152,Germany,770,"['283ffbcc-55ea-415c-b5f7-66cb119a1061', '64f35f96-cb60-4a7d-a3c7-0f689368feb4', '6d2e236c-f531-45ca-af6a-93e46d2ebd73']",9,,,,,,,,,,,,,,,,,Germany,770,00:33:09.187,Pass,True
,,,,,,,,,,,,,,,1.52,,,,,,,,,,,,,6d2e236c-f531-45ca-af6a-93e46d2ebd73,3145,,"[8.0, 46.0]",7534,78,,,-0.2914568,,,Head,,,"[28.0, 40.0]",,High Pass,20.880613,,Incomplete,Rafael Márquez Álvarez,5558.0,,,,,Recovery,2,From Throw In,Edson Omar Álvarez Velázquez,5567.0,Right Back,152,Germany,770,"['5e8981a9-1878-43d7-9596-17e703b0742c', 'ab4cb983-52ae-4322-a221-bfac484a5623', 'd7190446-8c74-4a1c-98a2-1de32be0ee69']",11,,,,,,,,,,,,,,,,,Mexico,794,00:33:11.040,Pass,
,,,,,,,,,,,,,,,1.573,,,,,,,,,,,,,13cee6de-0d04-498e-8217-1f0abe8bd6b7,3149,,"[93.0, 41.0]",7534,78,,,-1.0303768,,,Right Foot,,,"[108.0, 16.0]",,Low Pass,29.15476,,,Marvin Plattenhardt,5569.0,,,,,,2,From Throw In,Toni Kroos,5574.0,Center Defensive Midfield,152,Germany,770,['c7085b49-6776-4de0-a94b-d24ee089e43d'],13,,,,,,,,,,,,,,,,,Germany,770,00:33:13.147,Pass,
,,,,,,,,,,,,,,,1.653,,,,,,,,,,,,,0a40c3cb-9e5b-40c4-8be9-883bd1ca2b4d,3154,,"[118.0, 16.0]",7534,78,,,1.6814536,,,Left Foot,True,,"[115.0, 43.0]",,High Pass,27.166155,,Incomplete,Thomas Müller,5562.0,,,,,,2,From Throw In,Marvin Plattenhardt,5569.0,Left Back,152,Germany,770,"['0ac62b82-b89b-442f-98ce-9208f30d480b', '98612a29-3c65-460c-8597-a92bfa4ebaab', 'cb4cb1a8-e9f3-48e2-959e-2fbc01269515']",18,,,,,,,,,,,,,,,,,Germany,770,00:33:18.787,Pass,True
,,,,,,,,,,,,,,,2.841,,,,,,,,,,,,,615f1337-8a72-4f5b-92e6-362031f0c152,3163,,"[20.0, 41.0]",7534,78,,,-1.1948354,,,Right Foot,,,"[35.0, 3.0]",,Ground Pass,40.853397,,Incomplete,Raúl Alonso Jiménez Rodríguez,5568.0,,,,,Recovery,2,From Throw In,Rafael Márquez Álvarez,5558.0,Right Defensive Midfield,152,Germany,770,"['379077d3-11c8-4bf9-a9e3-be1183ba23ca', '946af1af-1b54-4328-a788-894e4cbc5ca6']",24,,,,,,,,,,,,,,,,,Mexico,794,00:33:24.439,Pass,
,,,,,,,,,,,,,,,1.133,,,,,,,,,,,,,ffbdcd0a-9a5f-4be2-b00a-9a13fa23f369,3171,,"[55.0, 74.0]",7534,79,,,-1.6642731,,,Right Foot,,,"[52.0, 42.0]",,Low Pass,32.140316,,,Mats Hummels,5572.0,,,,,,2,Regular Play,Jérôme Boateng,5578.0,Center Back,153,Germany,770,['e3b77824-003c-4d96-aea4-52947cbb16af'],13,,,,,,,,,,,,,,,,,Germany,770,00:34:13.747,Pass,
,,,,,,,,,,,,,,,1.013,,,,,,,,,,,,,ab1f2a97-34b8-4302-8580-2dd6f4f5866a,3175,,"[73.0, 47.0]",7534,79,,,1.2722974,,,Left Foot,,,"[77.0, 60.0]",,Ground Pass,13.601471,,,Mesut Özil,3496.0,,,,,,2,Regular Play,Mats Hummels,5572.0,Left Center Back,153,Germany,770,['453f555b-0355-4a7c-828b-f34dbc81798a'],20,,,,,,,,,,,,,,,,,Germany,770,00:34:20.987,Pass,
,,,,,,,,,,,,,,,1.453,,,,,,,,,,,,,d3d03fe8-49f0-4d28-a115-47b8868519af,3178,,"[87.0, 63.0]",7534,79,,,-1.5253731,,,Left Foot,,,"[88.0, 41.0]",,Ground Pass,22.022715,,,Toni Kroos,5574.0,,,,,,2,Regular Play,Mesut Özil,3496.0,Left Center Midfield,153,Germany,770,['9a967066-5657-4f83-a67a-388159b5d1e1'],26,,,,,,,,,,,,,,,,,Germany,770,00:34:26.867,Pass,
