50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,0.773,,,,,,,,,,,,e4904dbb-a369-4f6b-9201-240ca227f269,729,,"[43.0, 39.0]",8655,16,,0.29849893,,,Right Foot,,"[56.0, 43.0]",,Ground Pass,13.601471,,Axel Witsel,5642.0,,,,1,Regular Play,Vincent Kompany,3101.0,Left Center Back,27,Belgium,782,['3b96feac-2a19-4ca2-a0bc-8564099b78b2'],29,,,,,,,,,,,,,,,,Belgium,782,00:16:29.880,Pass,
,,,,,,,,,,,,1.36,,,,,,,,,,,,e2191416-3dce-48e7-942e-67f9ad5743ee,732,,"[51.0, 37.0]",8655,16,,-1.5083776,,,Left Foot,,"[52.0, 21.0]",,Ground Pass,16.03122,,Jan Vertonghen,3077.0,,,,1,Regular Play,Axel Witsel,5642.0,Right Center Midfield,27,Belgium,782,['522574ea-65bf-4f45-806c-5339ee3ac766'],32,,,,,,,,,,,,,,,,Belgium,782,00:16:32.320,Pass,
,,,,,,,,,,,,1.213,,,,,,,,,,,,a310e1f7-8727-41e7-91a3-79b4a294a560,735,,"[52.0, 23.0]",8655,16,,-0.8902751,,,Left Foot,,"[69.0, 2.0]",,Ground Pass,27.018513,,Eden Hazard,3621.0,,,,1,Regular Play,Jan Vertonghen,3077.0,Left Back,27,Belgium,782,['a3796020-40e0-48be-9130-cb761ab9795d'],34,,,,,,,,,,,,,,,,Belgium,782,00:16:34.440,Pass,
,,,,,,,,,,,,1.347,,,,,,,,,,,,834b51a4-6be7-408c-9d80-d8ab6d6fe40b,738,,"[70.0, 3.0]",8655,16,,1.2847449,,,Right Foot,,"[75.0, 20.0]",,Ground Pass,17.720045,,Marouane Fellaini-Bakkioui,3296.0,,,,1,Regular Play,Eden Hazard,3621.0,Left Wing,27,Belgium,782,"['a2001191-ae92-4c4c-9fa7-fa06e1f0e156', 'e5ee8c3d-10d9-49e9-abe2-42cabbba279e']",35,,,,,,,,,,,,,,,,Belgium,782,00:16:35.653,Pass,True
,,,,,,,,,,,,0.96,,,,,,,,,,,,816badcb-066d-4090-98b6-7e6bf432be0c,746,,"[43.0, 60.0]",8655,16,,-0.5880026,,,Right Foot,,"[55.0, 52.0]",,Ground Pass,14.422205,,N''Golo Kanté,3961.0,,,,1,Regular Play,Raphaël Varane,5485.0,Right Center Back,29,France,771,['ef6240ce-26d5-42f1-b876-7b91da75a4bc'],52,,,,,,,,,,,,,,,,France,771,00:16:52.320,Pass,
,,,,,,,,,,,,1.133,,,,,,,,,,,,86b174e0-f0fd-44d8-914f-1b9367f8df37,748,,"[55.0, 52.0]",8655,16,,2.6779451,,,Left Foot,,"[43.0, 58.0]",,Ground Pass,13.416408,,Raphaël Varane,5485.0,,,,1,Regular Play,N''Golo Kanté,3961.0,Right Defensive Midfield,29,France,771,['4af7886d-bbe7-4032-bb35-61740b564b0a'],53,,,,,,,,,,,,,,,,France,771,00:16:53.280,Pass,
,,,,,,,,,,,,2.88,,,,,,,,,,,,552967e4-d80e-4676-93b7-ca99a6d7bb34,751,,"[43.0, 54.0]",8655,16,,-1.3876855,,,Right Foot,,"[48.0, 27.0]",,Ground Pass,27.45906,,Samuel Yves Umtiti,5492.0,,,,1,Regular Play,Raphaël Varane,5485.0,Right Center Back,29,France,771,['9fd03c82-3d83-433c-8f6b-44a5bc5b2868'],55,,,,,,,,,,,,,,,,France,771,00:16:55.720,Pass,
,,,,,,,,,,,,0.84,,,,,,,,,,,,6faaabc1-7376-47dc-a8e0-4a598b066104,754,,"[56.0, 27.0]",8655,17,,0.0,,,Left Foot,,"[65.0, 27.0]",,Ground Pass,9.0,,Blaise Matuidi,4375.0,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,29,France,771,['11045007-31ee-422f-a9bd-b97154c2566c'],2,,,,,,,,,,,,,,,,France,771,00:17:02.640,Pass,
,,,,,,,,,,,,1.04,,,,,,,,,,,,b5788c08-253a-4dba-a23a-3cc10c9b98db,757,,"[65.0, 27.0]",8655,17,,0.0,,,Left Foot,,"[77.0, 27.0]",,Ground Pass,12.0,,Olivier Giroud,3604.0,,,,1,Regular Play,Blaise Matuidi,4375.0,Left Wing,29,France,771,['660265ff-d627-4282-a59a-ba8493c21925'],5,,,,,,,,,,,,,,,,France,771,00:17:05.080,Pass,
,,,,,,,,,,,,1.64,,,,,,,,,,,,3f724158-6eeb-4c2e-bcea-fab6c93afa21,759,,"[77.0, 27.0]",8655,17,,-1.929567,,,Left Foot,,"[68.0, 3.0]",,Ground Pass,25.632011,,Lucas Hernández Pi,5484.0,,,,1,Regular Play,Olivier Giroud,3604.0,Center Forward,29,France,771,['47a88722-2ddb-436c-b5cb-c7cf43349291'],6,,,,,,,,,,,,,,,,France,771,00:17:06.120,Pass,
,,,,,,,,,,,,0.69,,,,,,,,,,,,edb09d2b-b7e8-456e-b5aa-a787ce104df7,762,,"[68.0, 8.0]",8655,17,,0.43240777,,,Left Foot,,"[81.0, 14.0]",,Ground Pass,14.3178215,,Antoine Griezmann,5487.0,,,,1,Regular Play,Lucas Hernández Pi,5484.0,Left Back,29,France,771,['e20335c8-866e-482c-b495-991f9c70c69c'],9,,,,,,,,,,,,,,,,France,771,00:17:09.800,Pass,
,,,,,,,,,,,,0.653,,,,,,,,,,,,b93a8edc-517a-4c84-b822-f93f17c5635e,766,,"[77.0, 27.0]",8655,17,,2.2142975,,,Left Foot,,"[71.0, 35.0]",,Ground Pass,10.0,,Paul Pogba,20004.0,,,,1,Regular Play,Antoine Griezmann,5487.0,Center Attacking Midfield,29,France,771,['2b0a6539-2a73-4460-8d84-13d02ac0ce47'],12,,,,,,,,,,,,,,,,France,771,00:17:12.920,Pass,
,,,,,,,,,,,,1.44,,,,,,,,,,,,a95239b1-593c-4add-97f8-0b5886ee81ec,769,,"[68.0, 39.0]",8655,17,,1.1232764,,,Right Foot,,"[80.0, 64.0]",,Ground Pass,27.730848,,Benjamin Pavard,5476.0,,,,1,Regular Play,Paul Pogba,20004.0,Left Defensive Midfield,29,France,771,['2cef4bc6-aeec-49a2-80df-aa91d2d4547f'],14,,,,,,,,,,,,,,,,France,771,00:17:14.760,Pass,
,,,,,,,,,,,,1.04,,,,,,,,,,,,29c2fea1-909c-4386-b807-7d1c6511283a,772,,"[82.0, 67.0]",8655,17,,0.7378151,,,Right Foot,,"[93.0, 77.0]",,Ground Pass,14.866069,,Kylian Mbappé Lottin,3009.0,,,,1,Regular Play,Benjamin Pavard,5476.0,Right Back,29,France,771,['fc9a6e3e-698f-41ae-9be7-067bcc254b63'],17,,,,,,,,,,,,,,,,France,771,00:17:17.680,Pass,
,,,,,,,,,,,,2.96,,,,,,,,,,,,05623c79-725f-46ba-80d5-23ed6fc00519,778,,"[117.0, 79.0]",8655,17,,-1.5707964,,,,,"[117.0, 53.0]",,High Pass,26.0,,Olivier Giroud,3604.0,,,Throw-in,1,From Throw In,Benjamin Pavard,5476.0,Right Back,30,France,771,['bdd2e464-4d30-4174-92f8-fcab8f4f9d55'],37,,,,,,,,,,,,,,,,France,771,00:17:37.280,Pass,
,,,,,,,,,,,,1.693,,,,,,,,,,,,2e919c6d-9a16-49c1-a536-6a1aa791081a,780,,"[117.0, 52.0]",8655,17,,-2.9229238,,,Left Foot,,"[108.0, 50.0]",,High Pass,9.219544,Incomplete,Kylian Mbappé Lottin,3009.0,,,,1,From Throw In,Olivier Giroud,3604.0,Center Forward,30,France,771,"['71fb4a32-9cfd-4f87-b7c2-89377ba200b2', 'fb85a7b2-ce24-4e97-ae54-bfa031204beb']",40,,,,,,,,,,,,,,,,France,771,00:17:40.240,Pass,
,,,,,,,,,,,,0.08,,,,,,,,,,,,bfac89ee-c7c2-43b3-a6d4-40e9c1775dc6,783,,"[95.0, 48.0]",8655,17,,-1.7818897,,,Left Foot,,"[92.0, 34.0]",,Low Pass,14.3178215,,Blaise Matuidi,4375.0,,,Recovery,1,From Throw In,N''Golo Kanté,3961.0,Right Defensive Midfield,30,France,771,['ab4a7b92-8e88-4025-ae3e-5bd2e0478248'],43,,,,,,,,,,,,,,,,France,771,00:17:43.600,Pass,
,,,,,,,,,,,,1.52,,,,,,,,,,,,65375dc6-328d-4b8b-9445-5782af37bf73,790,,"[37.0, 77.0]",8655,17,,-2.3561945,,,Right Foot,,"[27.0, 67.0]",,Ground Pass,14.142136,,Toby Alderweireld,20005.0,,,,1,Regular Play,Nacer Chadli,4831.0,Right Back,32,Belgium,782,['65cb0140-aac4-41e2-90fa-79bbffd03251'],57,,,,,,,,,,,,,,,,Belgium,782,00:17:57.040,Pass,
,,,,,,,,,,,,1.44,,,,,,,,,,,,bbbb31f6-7834-4052-980b-6b8623be6051,793,,"[29.0, 62.0]",8655,17,,-1.7975951,,,Right Foot,,"[23.0, 36.0]",,Ground Pass,26.683329,,Vincent Kompany,3101.0,,,,1,Regular Play,Toby Alderweireld,20005.0,Right Center Back,32,Belgium,782,['e6b9ad9c-786b-46e1-8860-78e8ec713001'],59,,,,,,,,,,,,,,,,Belgium,782,00:17:59.800,Pass,
,,,,,,,,,,,,1.44,,,,,,,,,,,,6c71b1f3-5192-4386-bcf0-ca705abfc48a,796,,"[24.0, 37.0]",8655,18,,-1.2490457,,,Right Foot,,"[30.0, 19.0]",,Ground Pass,18.973665,,Jan Vertonghen,3077.0,,,,1,Regular Play,Vincent Kompany,3101.0,Left Center Back,32,Belgium,782,['7be151d1-9da9-4a93-94a8-fffe1b025a07'],2,,,,,,,,,,,,,,,,Belgium,782,00:18:02.200,Pass,
,,,,,,,,,,,,1.2,,,,,,,,,,,,6b93d5a6-ed09-430d-8be9-be97d842bbcc,799,,"[42.0, 22.0]",8655,18,,0.49394137,,,Left Foot,,"[55.0, 29.0]",,Ground Pass,14.764823,,Mousa Sidi Yaya Dembélé,3037.0,,,,1,Regular Play,Jan Vertonghen,3077.0,Left Back,32,Belgium,782,['853a0931-2e11-4a3c-97de-f537fc2249cc'],6,,,,,,,,,,,,,,,,Belgium,782,00:18:06.280,Pass,
,,,,,,,,,,,,1.093,,,,,,,,,,,,00dd6c0f-b48b-4a03-8b26-f23bd73fb10d,803,,"[67.0, 27.0]",8655,18,,2.3561945,,,Right Foot,,"[63.0, 31.0]",,Ground Pass,5.656854,,Axel Witsel,5642.0,,,,1,Regular Play,Mousa Sidi Yaya Dembélé,3037.0,Left Center Midfield,32,Belgium,782,['85d3a91e-a94b-498e-b2a6-8e8c216797ec'],11,,,,,,,,,,,,,,,,Belgium,782,00:18:11.800,Pass,
,,,,,,,,,,,,1.04,,,,,,,,,,,,43d36b0f-a49c-4309-88c1-3e7dff7400ef,806,,"[66.0, 27.0]",8655,18,,-3.0584514,,,Right Foot,,"[54.0, 26.0]",,Ground Pass,12.0415945,,Jan Vertonghen,3077.0,,,,1,Regular Play,Axel Witsel,5642.0,Right Center Midfield,32,Belgium,782,['3b4d2871-db8e-48cf-aff5-9a566e412e1f'],14,,,,,,,,,,,,,,,,Belgium,782,00:18:14.680,Pass,
,,,,,,,,,,,,1.08,,,,,,,,,,,,ebd4d8b1-25a8-4b72-bd29-ad25d1feb8bc,808,,"[54.0, 25.0]",8655,18,,1.6951513,,,Left Foot,,"[52.0, 41.0]",,Ground Pass,16.124516,,Vincent Kompany,3101.0,,,,1,Regular Play,Jan Vertonghen,3077.0,Left Back,32,Belgium,782,['68e2301a-0ddc-445f-b688-554fa43ffd4c'],15,,,,,,,,,,,,,,,,Belgium,782,00:18:15.720,Pass,
,,,,,,,,,,,,2.8,,,,,,,,,,,,e8f6b5b3-55d0-4b56-8830-423f37a33030,811,,"[52.0, 42.0]",8655,18,,0.75908846,,,Right Foot,,"[91.0, 79.0]",,Ground Pass,53.75872,,Nacer Chadli,4831.0,,,,1,Regular Play,Vincent Kompany,3101.0,Left Center Back,32,Belgium,782,['8dcfd194-795b-4e94-9e7e-7209973d56e8'],18,,,,,,,,,,,,,,,,Belgium,782,00:18:18.160,Pass,
,,,,,,,,,,,,4.96,,,,,,,,,,,,55d7d9c5-4dd1-47a8-944a-c62b9587ba52,815,,"[104.0, 68.0]",8655,18,,-1.4483353,27d5172b-00ea-4861-8197-49d7f9a1204c,,Right Foot,True,"[112.0, 3.0]",,High Pass,65.490456,,Eden Hazard,3621.0,True,True,,1,Regular Play,Nacer Chadli,4831.0,Right Back,32,Belgium,782,"['4c0b4338-6e84-4f8d-9700-3503d59da69e', '79cb820c-2952-4e9c-bcde-2eff00a18629']",24,,,,,,,,,,,,,,,,Belgium,782,00:18:24.000,Pass,True
,,,,,,,,,,,,1.08,,,,,,,,,,,,f0088a9f-a86b-42b0-84bb-cf7bb99991cf,822,,"[120.0, 79.0]",8655,19,,-1.7681919,,,Right Foot,,"[114.0, 49.0]",,High Pass,30.594116,Incomplete,,,,,Corner,1,From Corner,Nacer Chadli,4831.0,Right Back,33,Belgium,782,['3411754c-f6cd-4bd8-8a23-9caf21f957c0'],10,,,,,,,,,,,,,,,,Belgium,782,00:19:10.720,Pass,
,,,,,,,,,,,,1.653,,,,,,,,,,,,9e747d82-1435-4c8b-821b-b34016993933,824,,"[29.0, 22.0]",8655,19,,-1.7681919,,,Right Foot,,"[28.0, 17.0]",,High Pass,5.0990195,Incomplete,N''Golo Kanté,3961.0,,,Recovery,1,From Corner,Kylian Mbappé Lottin,3009.0,Right Wing,33,Belgium,782,"['67f1bc1c-a98c-4493-a348-6e6a16fff65c', 'b391daa7-b7d3-4ca9-8f15-ec32ba141aa9']",13,,,,,,,,,,,,,,,,France,771,00:19:13.560,Pass,
,,,,,,,,,,,,0.733,,,,,,,,,,,,9e4aa2da-1d2f-4fa2-afb1-e33a2a254876,830,,"[98.0, 70.0]",8655,19,,1.7894653,,,Left Foot,,"[96.0, 79.0]",,Ground Pass,9.219544,,Nacer Chadli,4831.0,,,,1,From Corner,Eden Hazard,3621.0,Left Wing,33,Belgium,782,"['875ede2f-a9e8-4f57-a80c-8c3c9e801dc9', '8e25dc66-9bd6-43a9-8f45-06bcae6e1058', 'd4263201-6086-4444-8c66-3e432f7fd8f4']",16,,,,,,,,,,,,,,,,Belgium,782,00:19:16.600,Pass,True
,,,,,,,,,,,,0.733,,,,,,,,,,,,fd66405c-b051-4cbd-b2a9-5a26cec3ec5f,833,,"[93.0, 78.0]",8655,19,,-1.5707964,,,Left Foot,,"[93.0, 67.0]",,Ground Pass,11.0,,Toby Alderweireld,20005.0,,,,1,From Corner,Nacer Chadli,4831.0,Right Back,33,Belgium,782,['93b25ada-9012-4f57-a394-2e4296dab7cb'],18,,,,,,,,,,,,,,,,Belgium,782,00:19:18.480,Pass,
,,,,,,,,,,,,1.013,,,,,,,,,,,,56529ae3-da4a-4e1e-812f-933fd3b5701c,837,,"[93.0, 70.0]",8655,19,,2.158799,,,Right Foot,,"[89.0, 76.0]",,Ground Pass,7.2111025,,Nacer Chadli,4831.0,,,,1,From Corner,Toby Alderweireld,20005.0,Right Center Back,33,Belgium,782,"['722b5039-5bb9-4ece-b786-6e5bb2278930', 'c92da270-1f55-4c74-b657-5712b11aba2e']",19,,,,,,,,,,,,,,,,Belgium,782,00:19:19.760,Pass,True
,,,,,,,,,,,,0.773,,,,,,,,,,,,536ea2fa-ee69-427d-aa70-13e9e99c8564,840,,"[89.0, 77.0]",8655,19,,0.27829966,,,Right Foot,,"[96.0, 79.0]",,Ground Pass,7.28011,,Eden Hazard,3621.0,,,,1,From Corner,Nacer Chadli,4831.0,Right Back,33,Belgium,782,['3636dd3a-a4e0-4f57-98c3-b75afba1ce7f'],20,,,,,,,,,,,,,,,,Belgium,782,00:19:20.840,Pass,
,,,,,,,,,,,,0.813,,,,,,,,,,,,b24a48d3-4de4-41ce-9b53-4e8c8455a3cc,843,,"[93.0, 77.0]",8655,19,,-1.735945,,,Right Foot,,"[91.0, 65.0]",,Ground Pass,12.165525,,Nacer Chadli,4831.0,,,,1,From Corner,Eden Hazard,3621.0,Left Wing,33,Belgium,782,['11df729b-f8c7-41ae-a44d-43c23eaa8cb5'],23,,,,,,,,,,,,,,,,Belgium,782,00:19:23.040,Pass,
,,,,,,,,,,,,0.933,,,,,,,,,,,,d1f91744-30b5-4098-918b-42abc0fbb865,846,,"[94.0, 62.0]",8655,19,,-2.4329665,,,Right Foot,,"[87.0, 56.0]",,Ground Pass,9.219544,,Kevin De Bruyne,3089.0,,,,1,From Corner,Nacer Chadli,4831.0,Right Back,33,Belgium,782,['960c822f-225e-41bd-98b9-9c17b6641cfb'],24,,,,,,,,,,,,,,,,Belgium,782,00:19:24.560,Pass,
,,,,,,,,,,,,1.8,,,,,,,,,,,,a54d82fa-b0f1-47d6-99b1-12d5e8b5dfb9,849,,"[89.0, 56.0]",8655,19,,-0.5585993,,,Right Foot,,"[113.0, 41.0]",,Low Pass,28.301943,Incomplete,Marouane Fellaini-Bakkioui,3296.0,,,,1,From Corner,Kevin De Bruyne,3089.0,Right Wing,33,Belgium,782,"['c1bd27a4-7d74-4b5b-a22f-a86fd0aa3354', 'd9ebd964-40f6-4032-9fd7-6d79471ba300']",26,,,,,,,,,,,,,,,,Belgium,782,00:19:26.160,Pass,
,,,,,,,,,,,,1.093,,,,,,,,,,,,53222cec-ad2f-4476-8978-a746b9ac9160,854,,"[41.0, 74.0]",8655,19,,-1.076855,,,Right Foot,,"[48.0, 61.0]",,Ground Pass,14.764823,,Paul Pogba,20004.0,,,,1,Regular Play,Benjamin Pavard,5476.0,Right Back,34,France,771,"['72d3a9e0-9375-479e-a3bf-ec8b9662dfe6', 'b4a7aa9e-4ab7-4608-9a3c-da9ccf42a999']",36,,,,,,,,,,,,,,,,France,771,00:19:36.960,Pass,True
,,,,,,,,,,,,0.8,,,,,,,,,,,,79f8a281-089e-4227-89c8-6bc0c531b2a3,862,,"[69.0, 21.0]",8655,19,,2.1112158,,,Left Foot,,"[66.0, 26.0]",,Ground Pass,5.8309517,,Eden Hazard,3621.0,,,,1,Regular Play,Jan Vertonghen,3077.0,Left Back,35,Belgium,782,['9a19c885-bdaf-4a20-93c3-07adbfd19aff'],42,,,,,,,,,,,,,,,,Belgium,782,00:19:42.200,Pass,
,,,,,,,,,,,,1.6,,,,,,,,,,,,e3ee9a44-f289-4eee-bd39-268633ab2894,865,,"[82.0, 34.0]",8655,19,,-1.2977877,,,Right Foot,,"[89.0, 9.0]",,Ground Pass,25.96151,,Kevin De Bruyne,3089.0,,,,1,Regular Play,Eden Hazard,3621.0,Left Wing,35,Belgium,782,['ec042b22-a4d1-4bca-910a-ccf04c7dacf8'],48,,,,,,,,,,,,,,,,Belgium,782,00:19:48.640,Pass,
,,,,,,,,,,,,0.84,,,,,,,,,,,,168420e9-7386-46d2-8060-e5a9a05fcce0,868,,"[93.0, 14.0]",8655,19,,2.1910458,,,Left Foot,,"[88.0, 21.0]",,Ground Pass,8.602325,,Eden Hazard,3621.0,,,,1,Regular Play,Kevin De Bruyne,3089.0,Right Wing,35,Belgium,782,['834098d3-bb0b-413a-8b4c-c232aeec28ae'],52,,,,,,,,,,,,,,,,Belgium,782,00:19:52.960,Pass,
,,,,,,,,,,,,1.0,,,,,,,,,,,,afeb8ad8-c6b0-4d9c-9900-2718bae19ffa,870,,"[86.0, 17.0]",8655,19,,-0.7853982,,,Right Foot,,"[93.0, 10.0]",,Ground Pass,9.899495,,Kevin De Bruyne,3089.0,,,,1,Regular Play,Eden Hazard,3621.0,Left Wing,35,Belgium,782,['12476e6a-a2b0-481b-9252-b428272275bc'],53,,,,,,,,,,,,,,,,Belgium,782,00:19:53.800,Pass,
,,,,,,,,,,,,0.773,,,,,,,,,,,,ad65414d-897f-4bb7-833b-2e12e38dd557,873,,"[94.0, 10.0]",8655,19,,2.3561945,,,Right Foot,,"[87.0, 17.0]",,Ground Pass,9.899495,,Eden Hazard,3621.0,,,,1,Regular Play,Kevin De Bruyne,3089.0,Right Wing,35,Belgium,782,['c0ec0de9-88d3-4753-9fa4-6c733ddf2d55'],54,,,,,,,,,,,,,,,,Belgium,782,00:19:54.880,Pass,
,,,,,,,,,,,,1.213,,,,,,,,,,,,90350864-1ef5-4a83-8f4f-e19a2229f071,876,,"[88.0, 18.0]",8655,19,,0.82537687,,,Right Foot,,"[100.0, 31.0]",,Ground Pass,17.691807,,Romelu Lukaku Menama,3289.0,,,,1,Regular Play,Eden Hazard,3621.0,Left Wing,35,Belgium,782,['91d2c914-d720-4cf8-899e-d91816aa6c0d'],57,,,,,,,,,,,,,,,,Belgium,782,00:19:57.200,Pass,
,,,,,,,,,,,,0.813,,,,,,,,,,,,e5b517c2-6504-4913-888c-18235213748e,880,,"[95.0, 30.0]",8655,19,,3.1415927,,,Left Foot,,"[93.0, 30.0]",,Ground Pass,2.0,,Eden Hazard,3621.0,,,,1,Regular Play,Romelu Lukaku Menama,3289.0,Center Forward,35,Belgium,782,"['133ad655-f09c-4d3f-9bd3-a3bddcd23ac4', '6ce44929-7d0d-4a38-802d-27549483a5ca']",59,,,,,,,,,,,,,,,,Belgium,782,00:19:59.480,Pass,True
,,,,,,,,,,,,1.32,,,,,,,,,,,,ee43e16b-b2bb-4f76-a527-da8e54be50a4,883,,"[93.0, 26.0]",8655,20,,2.1486983,,,Right Foot,,"[78.0, 49.0]",,Ground Pass,27.45906,,Mousa Sidi Yaya Dembélé,3037.0,,,,1,Regular Play,Eden Hazard,3621.0,Left Wing,35,Belgium,782,['eee7f34a-9767-42cd-beed-25e712696a2f'],1,,,,,,,,,,,,,,,,Belgium,782,00:20:01.320,Pass,
,,,,,,,,,,,,2.12,,,,,,,,,,,,0e97eb69-402b-4e7f-ac72-41bf42231ebf,886,,"[77.0, 54.0]",8655,20,,0.9011574,,,Right Foot,,"[96.0, 78.0]",,Ground Pass,30.610456,,Nacer Chadli,4831.0,,,,1,Regular Play,Mousa Sidi Yaya Dembélé,3037.0,Left Center Midfield,35,Belgium,782,['6d1ac410-2107-4029-82d3-299a5b86f5e1'],3,,,,,,,,,,,,,,,,Belgium,782,00:20:03.880,Pass,
,,,,,,,,,,,,1.133,,,,,,,,,,,,ac81ddc4-36cb-4cf7-9bdf-2f4e028f1667,890,,"[96.0, 65.0]",8655,20,,-1.0427219,,,Left Foot,,"[103.0, 53.0]",,Ground Pass,13.892444,,Eden Hazard,3621.0,,,,1,Regular Play,Nacer Chadli,4831.0,Right Back,35,Belgium,782,['21fcf80f-5805-4b98-920a-6148a300dfff'],11,,,,,,,,,,,,,,,,Belgium,782,00:20:11.920,Pass,
,,,,,,,,,,,,1.373,,,,,,,,,,,,85825e92-6d26-49b6-a7c7-1992ffdb69dc,893,,"[100.0, 56.0]",8655,20,,-2.976444,,,Right Foot,,"[88.0, 54.0]",,Ground Pass,12.165525,,Axel Witsel,5642.0,,,,1,Regular Play,Eden Hazard,3621.0,Left Wing,35,Belgium,782,['35ac6173-e461-44f2-9333-1713de40aabd'],13,,,,,,,,,,,,,,,,Belgium,782,00:20:13.840,Pass,
,,,,,,,,,,,,1.293,,,,,,,,,,,,4347a974-04fa-4926-b34a-1474d1f1fe40,897,,"[86.0, 41.0]",8655,20,,-1.6539376,,,Right Foot,,"[84.0, 17.0]",,Ground Pass,24.083189,,Jan Vertonghen,3077.0,,,,1,Regular Play,Axel Witsel,5642.0,Right Center Midfield,35,Belgium,782,"['146d7a06-c388-4ab0-9814-d73fec719513', 'f5584c7d-20a7-4eee-92c6-609a48dcbb5d']",17,,,,,,,,,,,,,,,,Belgium,782,00:20:17.040,Pass,True
,,,,,,,,,,,,1.253,,,,,,,,,,,,7bfe3f1e-4016-44ee-8dac-5c40d590cf54,900,,"[82.0, 17.0]",8655,20,,-0.66596925,,,Right Foot,,"[96.0, 6.0]",,Ground Pass,17.804493,,Kevin De Bruyne,3089.0,,,,1,Regular Play,Jan Vertonghen,3077.0,Left Back,35,Belgium,782,['c1262876-6131-4f74-b56d-a13df468c8cd'],18,,,,,,,,,,,,,,,,Belgium,782,00:20:18.640,Pass,
,,,,,,,,,,,,1.16,,,,,,,,,,,,966f11bc-3e85-495b-ad9f-b7ff1cf568b9,903,,"[93.0, 11.0]",8655,20,,0.9652517,,,Right Foot,True,"[111.0, 37.0]",,High Pass,31.622776,Incomplete,,,,,,1,Regular Play,Kevin De Bruyne,3089.0,Right Wing,35,Belgium,782,['84058ca7-d3cb-4904-a0f6-cb5cdfe9864c'],21,,,,,,,,,,,,,,,,Belgium,782,00:20:21.280,Pass,
,,,,,,,,,,,,1.24,,,,,,,,,,,,bac95848-6452-4a01-9016-9fb423d37b0f,905,,"[120.0, 80.0]",8655,20,,-1.7561443,,,Right Foot,,"[114.0, 48.0]",,High Pass,32.55764,Incomplete,,,,,Corner,1,From Corner,Nacer Chadli,4831.0,Right Back,36,Belgium,782,['d104cab5-40b4-4f73-bbce-76bb80351c60'],57,,,,,,,,,,,,,,,,Belgium,782,00:20:57.680,Pass,
,,,,,,,,,,,,1.0,,,,,,,,,,,,c4d90d98-ced7-441d-a9eb-3bdbee8e2929,907,,"[109.0, 41.0]",8655,20,,2.3561945,f99aaa9c-a3f6-4d02-aa3c-65d0f01e390d,,Right Foot,,"[105.0, 45.0]",,Ground Pass,5.656854,,Toby Alderweireld,20005.0,True,,Recovery,1,From Corner,Marouane Fellaini-Bakkioui,3296.0,Center Attacking Midfield,36,Belgium,782,['8d9b2a82-4d67-4a4e-aba8-21e310a82179'],59,,,,,,,,,,,,,,,,Belgium,782,00:20:59.320,Pass,
,,,,,,,,,,,,0.933,,,,,,,,,,,,50b1a071-78a1-4d69-9b4d-cc2154cb03d1,911,,"[120.0, 2.0]",8655,21,,1.7016237,,,Right Foot,,"[115.0, 40.0]",,High Pass,38.327538,Unknown,,,,,Corner,1,From Corner,Nacer Chadli,4831.0,Right Back,37,Belgium,782,,40,,,,,,,,,,,,,,,,Belgium,782,00:21:40.080,Pass,
,,,,,,,,,,,,1.16,,,,,,,,,,,,abe6109c-9857-4157-b284-b1669c028c94,915,,"[30.0, 19.0]",8655,22,,0.08314123,,,Left Foot,,"[42.0, 20.0]",,Ground Pass,12.0415945,,N''Golo Kanté,3961.0,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,38,France,771,['3e4b5cd9-10e4-4c04-be4b-9487ae7eda9b'],5,,,,,,,,,,,,,,,,France,771,00:22:05.960,Pass,
,,,,,,,,,,,,0.84,,,,,,,,,,,,4a8975d7-7af7-4243-b904-f9af8bd4995a,917,,"[42.0, 20.0]",8655,22,,-2.8753407,,,Right Foot,,"[31.0, 17.0]",,Ground Pass,11.401754,,Samuel Yves Umtiti,5492.0,,,,1,Regular Play,N''Golo Kanté,3961.0,Right Defensive Midfield,38,France,771,['3aa830c0-39c4-4e49-8e1a-d99ee2cbbe32'],7,,,,,,,,,,,,,,,,France,771,00:22:07.120,Pass,
