50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d255c1e-c360-4b47-814d-177476aaef99,998,,"[31.0, 8.0]",7564,22,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Éver Maximiliano David Banega,5504.0,Left Center Midfield,48,Argentina,779,"['a92ec33a-252f-40ce-806e-0016126e81c4', 'e41334c6-6d5d-42d6-aedf-4c41393d3887']",42,,,,,,,,,,,,,,,,Argentina,779,00:22:42.500,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15f0bbb3-1293-40b0-b111-be9b5f2ef7d3,1000,,"[28.0, 15.0]",7564,22,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolás Alejandro Tagliafico,5507.0,Left Back,48,Argentina,779,['846e3e91-0a90-4570-80bf-d8a226f6605f'],43,,,,,,,,,,,,,,,,Argentina,779,00:22:43.500,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d3dea7eb-0188-4233-b34c-cabbb3339215,1004,,"[35.0, 70.0]",7564,22,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Iván Mercado,5742.0,Right Back,48,Argentina,779,['9dc3f08b-3570-4e2e-973c-5ec140eb7a87'],47,,,,,,,,,,,,,,,,Argentina,779,00:22:47.060,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5437ca90-585c-4937-8a36-39dda3e01536,1008,,"[62.0, 78.0]",7564,22,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Enzo Nicolás Pérez,5741.0,Right Wing,48,Argentina,779,['9ffe9af3-645f-4667-a024-b849c25f6d0d'],51,,,,,,,,,,,,,,,,Argentina,779,00:22:51.340,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2473a8d-6c81-4e29-8b3a-519a332129be,1012,,"[50.0, 74.0]",7564,22,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Iván Mercado,5742.0,Right Back,48,Argentina,779,['baa3c0bc-a920-454f-8e04-d3850d08d8e8'],54,,,,,,,,,,,,,,,,Argentina,779,00:22:54.127,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6fa15171-2d32-49dd-85f4-ba42f0293041,1015,,"[55.0, 69.0]",7564,22,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,48,Argentina,779,['d7fb30ef-9f35-41ba-bc25-e3dac2474469'],55,,,,,,,,,,,,,,,,Argentina,779,00:22:55.167,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dd058f04-2880-4295-a975-8c3e33464e11,1019,,"[57.0, 76.0]",7564,22,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Iván Mercado,5742.0,Right Back,48,Argentina,779,['63a5d739-5b32-46c4-b34f-dc6d4e147683'],58,,,,,,,,,,,,,,,,Argentina,779,00:22:58.847,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76497bc9-ece1-47d0-9102-ba5090e2fa37,1023,,"[21.0, 55.0]",7564,23,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Franco Armani,6312.0,Goalkeeper,48,Argentina,779,['50207f0c-97cc-4c7f-a9c5-4581c5ae649b'],3,,,,,,,,,,,,,,,,Argentina,779,00:23:03.887,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,26767094-5a15-46a5-9111-82ae350cbb59,1027,,"[75.0, 24.0]",7564,23,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gonzalo Gerardo Higuaín,5497.0,Left Center Forward,48,Argentina,779,['c75f3176-f765-49ae-9aaf-5f594b22bd27'],10,,,,,,,,,,,,,,,,Argentina,779,00:23:10.060,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,f0eac4c8-ebbb-4043-9a81-059d10b14fd4,1029,,"[72.0, 49.0]",7564,23,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kelechi Promise Iheanacho,3708.0,Right Center Forward,48,Argentina,779,['6a5e33ad-1f97-4936-b358-68c42547c98f'],11,,,,,,,,,,,,,,,,Nigeria,775,00:23:11.660,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8fe7137-b646-4315-885f-f8460eed2992,1031,,"[57.0, 53.0]",7564,23,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Enzo Nicolás Pérez,5741.0,Right Wing,48,Argentina,779,['1bf87572-61cb-48c8-bff9-4f5070172654'],13,,,,,,,,,,,,,,,,Argentina,779,00:23:13.260,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d0a74b8a-243c-4466-b5f2-91f1afeab435,1036,,"[57.0, 31.0]",7564,23,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Éver Maximiliano David Banega,5504.0,Left Center Midfield,48,Argentina,779,['ee201e48-4d28-4233-8cdd-23c425621a40'],17,,,,,,,,,,,,,,,,Argentina,779,00:23:17.340,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78f20c36-66fc-4099-aed1-44334dc4713d,1041,,"[76.0, 12.0]",7564,23,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ángel Fabián Di María Hernández,2995.0,Left Wing,48,Argentina,779,['34b37b71-99f9-4065-aed4-2bf1e9bc7a74'],19,,,,,,,,,,,,,,,,Argentina,779,00:23:19.740,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,43605f6b-b15f-4c37-b029-d09490f0883f,1044,,"[96.0, 37.0]",7564,23,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gonzalo Gerardo Higuaín,5497.0,Left Center Forward,48,Argentina,779,['9e52a2ee-4c9e-4086-ae78-0f5c6c474e09'],22,,,,,,,,,,,,,,,,Argentina,779,00:23:22.273,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4417ea0-67b1-48d5-99c8-b3f6f03a4ac4,1050,,"[33.0, 56.0]",7564,23,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Onyinye Wilfred Ndidi,3338.0,Right Center Midfield,49,Nigeria,775,"['7c335c14-a8a2-4c62-a9e3-9517b2ff3e69', 'db179b64-2cc8-475b-878f-bde7d0752c9d']",24,,,,,,,,,,,,,,,,Nigeria,775,00:23:24.713,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81bb0e8b-bce6-4531-be1f-5cdb5548583c,1053,,"[31.0, 71.0]",7564,23,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Victor Moses,3963.0,Right Wing Back,49,Nigeria,775,['923c08d4-6d46-4823-91c7-3f2fb0f256fd'],25,,,,,,,,,,,,,,,,Nigeria,775,00:23:25.633,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0be77e11-9736-4556-a39c-bc74ff8b4882,1055,,"[22.0, 67.0]",7564,23,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leon Aderemi Balogun,5467.0,Right Center Back,49,Nigeria,775,['c69bc2ce-0377-4c79-ad5a-a35c8b6a3837'],26,,,,,,,,,,,,,,,,Nigeria,775,00:23:26.713,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,0facd194-8a0b-4830-b00a-f3ab37d1dcba,1058,,"[38.0, 77.0]",7564,23,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Victor Moses,3963.0,Right Wing Back,49,Nigeria,775,['eb0f50ee-1b27-407e-a031-5c8b4250a70d'],28,,,,,,,,,,,,,,,,Nigeria,775,00:23:28.453,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1d17b0c-8a34-4d6a-986f-a7c4bde2410a,1061,,"[32.0, 69.0]",7564,23,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,John Michael Nchekwube Obinna,5475.0,Center Defensive Midfield,50,Nigeria,775,['e7d0848f-0f77-40e7-8897-47d5c9a1cc83'],40,,,,,,,,,,,,,,,,Nigeria,775,00:23:40.033,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54512cd2-0451-479c-9416-f81d1787b050,1066,,"[26.0, 74.0]",7564,23,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Leon Aderemi Balogun,5467.0,Right Center Back,50,Nigeria,775,"['4b333045-4c72-4362-9f80-0388b58a7b0b', '93f5ceb2-1e01-4b31-ae99-f7f4d53a0c1b']",42,,,,,,,,,,,,,,,,Nigeria,775,00:23:42.113,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68db070a-1241-4559-a44f-67713d0dba63,1069,,"[31.0, 62.0]",7564,23,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,John Michael Nchekwube Obinna,5475.0,Center Defensive Midfield,50,Nigeria,775,['876e39e9-1dbb-4f70-8574-917eb52b8a9e'],43,,,,,,,,,,,,,,,,Nigeria,775,00:23:43.313,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b1afd8b0-bf8e-421b-8c35-8943b68393d8,1072,,"[37.0, 5.0]",7564,23,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Brian Oladapo Idowu,5462.0,Left Wing Back,50,Nigeria,775,['416837f6-d4e9-4cee-8ced-12d5fe272c6e'],50,,,,,,,,,,,,,,,,Nigeria,775,00:23:50.033,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6fece192-841a-4cea-a364-2f75b8b8a706,1075,,"[45.0, 16.0]",7564,23,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Oghenekaro Etebo,5466.0,Left Center Midfield,50,Nigeria,775,['f2353adf-e715-4fdf-861c-d361ea7c5f88'],52,,,,,,,,,,,,,,,,Nigeria,775,00:23:52.433,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96c2a411-eca1-4139-bf04-3cc451a31da4,1078,,"[51.0, 21.0]",7564,23,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kenneth Josiah Omeruo,5830.0,Left Center Back,50,Nigeria,775,['041fce34-a614-49c4-9068-cc8acefc0b0f'],58,,,,,,,,,,,,,,,,Nigeria,775,00:23:58.033,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b070fef-4160-4489-b1a7-1454f748e10c,1082,,"[53.0, 28.0]",7564,23,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Onyinye Wilfred Ndidi,3338.0,Right Center Midfield,50,Nigeria,775,"['62662944-616a-48f0-98d5-e37b373be09f', 'e382ffaa-2f3c-4917-8c32-52c71811590b']",59,,,,,,,,,,,,,,,,Nigeria,775,00:23:59.393,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c60c79b1-611e-4aae-b3bf-0e1d786f3d8d,1085,,"[38.0, 10.0]",7564,24,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kenneth Josiah Omeruo,5830.0,Left Center Back,50,Nigeria,775,"['4bb12b06-6192-4ed2-aa26-7caf5c61b2af', 'e382ffaa-2f3c-4917-8c32-52c71811590b']",3,,,,,,,,,,,,,,,,Nigeria,775,00:24:03.273,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e6ed421-3e8d-4d7a-92da-5f8a9e6a369e,1088,,"[45.0, 3.0]",7564,24,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Brian Oladapo Idowu,5462.0,Left Wing Back,50,Nigeria,775,['f873c3bb-d870-49a9-b794-fa212265b6cf'],4,,,,,,,,,,,,,,,,Nigeria,775,00:24:04.833,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4cac7e55-6072-431c-9f06-7a3546adc802,1092,,"[39.0, 11.0]",7564,24,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Onyinye Wilfred Ndidi,3338.0,Right Center Midfield,50,Nigeria,775,"['c47fe2db-e5fc-41a3-929d-ef3bb16d0713', 'd46ba404-fb25-419a-895e-dfb11bec9af0']",5,,,,,,,,,,,,,,,,Nigeria,775,00:24:05.793,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37240c07-afc7-490c-b4b2-795af319f751,1095,,"[36.0, 5.0]",7564,24,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kenneth Josiah Omeruo,5830.0,Left Center Back,50,Nigeria,775,['c99bd2c1-fad6-4ae3-9cb7-4df9f3116790'],6,,,,,,,,,,,,,,,,Nigeria,775,00:24:06.833,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c99a7fd5-0706-4794-ae6b-002c9cd28414,1099,,"[34.0, 17.0]",7564,24,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Onyinye Wilfred Ndidi,3338.0,Right Center Midfield,50,Nigeria,775,"['1f03218c-b68b-40a0-b918-627e8b811fa4', '86a2c872-df18-4118-9c83-a1710529ef7c']",8,,,,,,,,,,,,,,,,Nigeria,775,00:24:08.513,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87fa2b13-1b92-4414-afbd-5aea1ee75e29,1102,,"[26.0, 31.0]",7564,24,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,William Troost-Ekong,5455.0,Center Back,50,Nigeria,775,['48cb0886-3eb7-4951-acde-434001644f2c'],10,,,,,,,,,,,,,,,,Nigeria,775,00:24:10.473,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4da6dfbd-0a3f-4fab-bd3d-265a2d7b5eb4,1105,,"[36.0, 33.0]",7564,24,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kenneth Josiah Omeruo,5830.0,Left Center Back,50,Nigeria,775,['11ea8f85-3300-4bf6-acd9-cb4a4df9eb41'],14,,,,,,,,,,,,,,,,Nigeria,775,00:24:14.593,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1df83b2-7fe1-404d-9240-b786ae2905c2,1109,,"[69.0, 3.0]",7564,24,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ahmed Musa,5473.0,Left Center Forward,50,Nigeria,775,"['1e5946e5-786f-42a9-aa07-f4a1a3fb4555', 'f89690c1-b971-444a-ad89-d00a538b19ff']",19,,,,,,,,,,,,,,,,Nigeria,775,00:24:19.153,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd78de7e-3552-4e2f-8f46-1b14e6b46f6a,1111,,"[63.0, 4.0]",7564,24,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Brian Oladapo Idowu,5462.0,Left Wing Back,50,Nigeria,775,['c4bfbec2-7b18-41fe-989b-d7ee973cdd3f'],20,,,,,,,,,,,,,,,,Nigeria,775,00:24:20.313,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de1962e0-0bd8-4908-8f07-d011299fdb27,1114,,"[58.0, 16.0]",7564,24,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Oghenekaro Etebo,5466.0,Left Center Midfield,50,Nigeria,775,['f6f92841-6d85-4e6f-9867-6317a0cdacd9'],22,,,,,,,,,,,,,,,,Nigeria,775,00:24:22.913,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9152d77-63a7-4773-9497-8bade9d72219,1117,,"[60.0, 36.0]",7564,24,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Onyinye Wilfred Ndidi,3338.0,Right Center Midfield,50,Nigeria,775,['afaff5e4-b68c-4aa0-bd94-6be30ed85d84'],26,,,,,,,,,,,,,,,,Nigeria,775,00:24:26.272,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d14f49dd-bd49-496b-8b6b-998f9c8d2ddb,1120,,"[62.0, 49.0]",7564,24,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,John Michael Nchekwube Obinna,5475.0,Center Defensive Midfield,50,Nigeria,775,['0c47b780-6766-42ba-8140-8b71872982f0'],27,,,,,,,,,,,,,,,,Nigeria,775,00:24:27.993,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62f603db-2794-4a06-84a2-e16ef835dd90,1124,,"[82.0, 57.0]",7564,24,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kelechi Promise Iheanacho,3708.0,Right Center Forward,50,Nigeria,775,"['e7d9707b-5fcb-4fb7-a80a-ec4459ace7b7', 'f29ac1c8-ffba-4b67-87a7-0a0b6bc8e1a5']",30,,,,,,,,,,,,,,,,Nigeria,775,00:24:30.072,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d280942-9a27-4b43-afa1-ced3efff5fab,1127,,"[55.0, 73.0]",7564,24,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Leon Aderemi Balogun,5467.0,Right Center Back,50,Nigeria,775,['0faffbca-e6ef-4820-a44e-c92dcdeab589'],32,,,,,,,,,,,,,,,,Nigeria,775,00:24:32.833,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,bb2fdbdb-163d-4b6b-b8f8-cd6a0979adda,1131,,"[70.0, 62.0]",7564,24,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kelechi Promise Iheanacho,3708.0,Right Center Forward,50,Nigeria,775,['595066b0-8bd5-4b85-8570-1ad1a7f03e04'],36,,,,,,,,,,,,,,,,Nigeria,775,00:24:36.980,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91319a8e-589f-44c2-bf36-a8449e059369,1135,,"[52.0, 8.0]",7564,24,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ángel Fabián Di María Hernández,2995.0,Left Wing,51,Argentina,779,['8473823a-a058-4265-8bc8-d1be3fb043f0'],39,,,,,,,,,,,,,,,,Argentina,779,00:24:39.100,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35b92d7a-0926-4717-9081-081609b77073,1141,,"[70.0, 5.0]",7564,25,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gonzalo Gerardo Higuaín,5497.0,Left Center Forward,52,Argentina,779,['882d7130-ff8a-4c25-a30f-9e3d09532734'],7,,,,,,,,,,,,,,,,Argentina,779,00:25:07.140,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1faa9314-6129-4585-93c1-25390eb16927,1143,,"[58.0, 3.0]",7564,25,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nicolás Alejandro Tagliafico,5507.0,Left Back,52,Argentina,779,['91ae801e-c51a-4f62-a58c-6d2e119c7b4e'],8,,,,,,,,,,,,,,,,Argentina,779,00:25:08.060,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,22d2a063-df42-47af-b709-1467b7442e22,1147,,"[69.0, 4.0]",7564,25,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gonzalo Gerardo Higuaín,5497.0,Left Center Forward,52,Argentina,779,['7d7ad311-2841-4e2b-82d8-522c9d3cf12f'],9,,,,,,,,,,,,,,,,Argentina,779,00:25:09.433,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47c9cb2d-39a4-4a0d-9cd0-01247f8af62b,1150,,"[51.0, 9.0]",7564,25,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Right Center Midfield,53,Argentina,779,['6e9dac40-33f2-4e31-913a-0a731057f9db'],17,,,,,,,,,,,,,,,,Argentina,779,00:25:17.700,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bffb52bb-88b5-49a4-835b-623ac41ef15c,1152,,"[57.0, 5.0]",7564,25,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nicolás Alejandro Tagliafico,5507.0,Left Back,53,Argentina,779,['be6c67bf-8930-4d25-b859-895138183f1d'],18,,,,,,,,,,,,,,,,Argentina,779,00:25:18.500,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,04337542-f095-4e30-a48b-19c4fad77d52,1156,,"[75.0, 4.0]",7564,25,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ángel Fabián Di María Hernández,2995.0,Left Wing,53,Argentina,779,"['5cc40afd-5047-4821-be87-f40f742b34c6', 'b047ebe7-515b-4ae4-a20a-93e8ce8554bc']",20,,,,,,,,,,,,,,,,Argentina,779,00:25:20.540,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,583ca92a-6f01-4f25-a1a4-e8b3e72d814a,1159,,"[87.0, 68.0]",7564,25,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kelechi Promise Iheanacho,3708.0,Right Center Forward,54,Nigeria,775,['b2055891-1f8f-4a0a-972a-901c030f65a1'],36,,,,,,,,,,,,,,,,Nigeria,775,00:25:36.047,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,2454647f-f103-460b-99a7-aff21024f7b6,1163,,"[40.0, 18.0]",7564,25,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Éver Maximiliano David Banega,5504.0,Left Center Midfield,54,Nigeria,775,['63a89900-872d-4a3a-8662-0fe149322f87'],38,,,,,,,,,,,,,,,,Argentina,779,00:25:38.153,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc7897ad-4a4f-4d6e-b479-d463bdb65f1a,1167,,"[54.0, 37.0]",7564,25,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kenneth Josiah Omeruo,5830.0,Left Center Back,54,Nigeria,775,['3da1fb42-c337-44e7-92ca-7909ee731811'],40,,,,,,,,,,,,,,,,Nigeria,775,00:25:40.780,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b85a44be-ec65-4241-8204-639d85b1fc5c,1171,,"[69.0, 3.0]",7564,25,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Brian Oladapo Idowu,5462.0,Left Wing Back,54,Nigeria,775,['8dafff85-8a15-4ac1-83a5-da1cd4335b9f'],45,,,,,,,,,,,,,,,,Nigeria,775,00:25:45.712,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45a85f32-3300-48ea-922b-c84207619533,1174,,"[53.0, 22.0]",7564,25,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kenneth Josiah Omeruo,5830.0,Left Center Back,54,Nigeria,775,['5c33202d-4f63-434d-b6b0-fc8156e54609'],48,,,,,,,,,,,,,,,,Nigeria,775,00:25:48.433,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4019485d-7a1d-4d1c-95d1-eeea79b783e3,1177,,"[84.0, 78.0]",7564,25,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Victor Moses,3963.0,Right Wing Back,54,Nigeria,775,['f984eea4-c11d-4d65-80c5-50c6f38ba80c'],53,,,,,,,,,,,,,,,,Nigeria,775,00:25:53.952,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74ccfebd-9353-449c-a9df-433fe5b1547b,1181,,"[53.0, 18.0]",7564,26,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gonzalo Gerardo Higuaín,5497.0,Left Center Forward,55,Argentina,779,['6ab3546f-1f84-4b56-ab58-41b75e563ac9'],11,,,,,,,,,,,,,,,,Argentina,779,00:26:11.140,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a08cd14-4cf8-436e-8bb7-1fe78fb69cc0,1185,,"[39.0, 55.0]",7564,26,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Enzo Nicolás Pérez,5741.0,Right Wing,55,Argentina,779,['96b3bab4-a58e-4ed3-bb2b-3f83dce916ef'],15,,,,,,,,,,,,,,,,Argentina,779,00:26:15.766,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1247b1b3-0ad6-403f-90fa-d0d67468b710,1188,,"[70.0, 78.0]",7564,26,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gabriel Iván Mercado,5742.0,Right Back,55,Argentina,779,['ffd6adab-1a43-4989-b660-8c54d286194a'],21,,,,,,,,,,,,,,,,Argentina,779,00:26:21.567,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47d7cfb7-2c30-4f08-8f19-729409752499,1191,,"[63.0, 70.0]",7564,26,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Enzo Nicolás Pérez,5741.0,Right Wing,55,Argentina,779,['eeb014b7-429d-467d-8d9a-e148c5f3a88a'],23,,,,,,,,,,,,,,,,Argentina,779,00:26:23.940,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ddc27766-6205-4b89-b814-7acb50f3edc4,1196,,"[77.0, 77.0]",7564,26,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,55,Argentina,779,['12bc8b25-eda0-4cbb-bb3b-051a46d9cdcf'],26,,,,,,,,,,,,,,,,Argentina,779,00:26:26.980,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954ad5da-a02a-48ad-b247-8407da52f6ed,1201,,"[70.0, 56.0]",7564,26,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Right Center Midfield,55,Argentina,779,['80ddead5-3ec5-46e3-9db6-5b8754775b14'],32,,,,,,,,,,,,,,,,Argentina,779,00:26:32.820,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23ee1bef-1078-4bfd-b9b8-d0109bc91024,1205,,"[83.0, 78.0]",7564,26,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,55,Argentina,779,['3220ffae-d65a-4660-83ea-9aa388abd550'],35,,,,,,,,,,,,,,,,Argentina,779,00:26:35.180,Ball Receipt*,
