ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,"[56.0, 58.0]",,,,,,,3.36,,,,,,,,,,,,,db8fc021-32ef-47b7-9f2d-e0f28d3b14d2,1680,,,"[54.0, 73.0]",7577,48,,,,,,,,,,,,,,,,,,,,2,From Throw In,Medhi Amine El Mouttaqi Benatia,5244.0,Right Center Back,98,Morocco,788,"['27a22ac3-f9d4-459f-97c6-c04b2eed9bc7', '5092b702-38ec-4293-994f-7da16ebba3cd']",4,,,,,,,,,,,,,,,Morocco,788,00:03:04.080,Carry,
,,,"[63.0, 21.0]",,,,,,,4.24,,,,,,,,,,,,,3657c6b8-5b50-42cc-a83f-b1517f2498a4,1683,,,"[49.0, 24.0]",7577,48,,,,,,,,,,,,,,,,,,,,2,From Throw In,Romain Saïss,5219.0,Left Center Back,98,Morocco,788,"['2ef2f821-84b8-4376-a1ed-e819c04e2cf5', 'a361f21c-8e3a-42d0-8873-30e3aa182c15']",10,,,,,,,,,,,,,,,Morocco,788,00:03:10.200,Carry,
,,,"[78.0, 57.0]",,,,,,,6.88,,,,,,,,,,,,,766fbd1c-c583-4618-b7d0-db64d35c830a,1686,,,"[56.0, 44.0]",7577,48,,,,,,,,,,,,,,,,,,,,2,From Throw In,Medhi Amine El Mouttaqi Benatia,5244.0,Right Center Back,98,Morocco,788,"['36cc618c-e9de-4ec0-b26a-6d02fb4aec72', '69abdc7a-61c7-4767-95e7-ff7f1f41a4a1']",16,,,,,,,,,,,,,,,Morocco,788,00:03:16.080,Carry,
,,,"[106.0, 66.0]",,,,,,,2.44,,,,,,,,,,,,,e407c2bf-a3cd-44ef-b73e-5d70b50cc01b,1689,,,"[97.0, 65.0]",7577,48,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nordin Amrabat,3302.0,Right Back,98,Morocco,788,"['593b5e3a-734e-427e-9207-7fcf73980f58', '5fecc6ad-49bf-40f7-9872-d68d6835ca9c', '9f4d4a0a-570d-447b-a691-cbff4f0ba0b2']",24,,,,,,,,,,,,,,,Morocco,788,00:03:24.240,Carry,True
,,,"[50.0, 56.0]",,,,,,,2.16,,,,,,,,,,,,,e7115552-a8db-4c58-8179-42903d69bb00,1703,,,"[59.0, 57.0]",7577,49,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hakim Ziyech,5237.0,Right Wing,100,Morocco,788,"['2359b479-6f23-424d-94fc-3a60ae885cad', '5f3c8f55-c7ba-4743-977e-e84a83c93aff', '712c2a39-2625-4f74-a63e-c7aaecacbf34']",7,,,,,,,,,,,,,,,Morocco,788,00:04:07.440,Carry,True
,,,"[55.0, 29.0]",,,,,,,0.08,,,,,,,,,,,,,d289f1ac-caa2-4e72-ae09-7976e427c8d3,1713,,,"[55.0, 29.0]",7577,49,,,,,,,,,,,,,,,,,,,,2,Regular Play,Omid Ebrahimi,5225.0,Center Defensive Midfield,101,Iran,797,"['23e2a14b-27d9-45d9-a7f6-7e8051508746', '5b3e2809-a796-4a46-8bc0-cd853d35a314', '9d32b6ac-8117-4696-9036-fcee92c40221']",14,,,,,,,,,,,,,,,Iran,797,00:04:14.480,Carry,True
,,,"[47.0, 2.0]",,,,,,,0.44,,,,,,,,,,,,,2b78c53f-d7e5-4be1-90eb-68430b48a325,1717,,,"[44.0, 2.0]",7577,49,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ehsan Hajsafi,5230.0,Left Back,101,Iran,797,"['066c3218-20cd-4387-b551-33063eed6d84', 'aed252aa-56ec-4f8c-956f-04cccf351051', 'dae85db0-75d2-4804-8ef5-aa545023339a']",17,,,,,,,,,,,,,,,Iran,797,00:04:17.120,Carry,True
,,,"[70.0, 15.0]",,,,,,,0.493,,,,,,,,,,,,,46a741e8-fc79-407e-8323-bcdfd3d6e941,1728,,,"[71.0, 16.0]",7577,49,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Karim Ansarifard,5231.0,Left Midfield,102,Iran,797,"['22764a15-4a9f-40c8-850e-2a4e5f4bab58', '399e648e-fc89-4d51-b233-2f09553c69b9']",50,,,,,,,,,,,,,,,Iran,797,00:04:50.320,Carry,
,,,"[50.0, 65.0]",,,,,,,1.347,,,,,,,,,,,,,e1e44f95-720c-4c07-9d95-e222254e7c55,1732,,,"[47.0, 67.0]",7577,49,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nordin Amrabat,3302.0,Right Back,103,Morocco,788,"['01775f18-2e7b-477d-b8e5-f903f6f6284a', '8686240f-fc9b-4707-b6fe-d707a0cc057e']",51,,,,,,,,,,,,,,,Morocco,788,00:04:51.853,Carry,
,,,"[54.0, 57.0]",,,,,,,3.16,,,,,,,,,,,,,f3e10ec2-8932-4313-8be9-59483da5abab,1735,,,"[56.0, 54.0]",7577,49,,,,,,,,,,,,,,,,,,,,2,Regular Play,Younès Belhanda,5242.0,Center Attacking Midfield,103,Morocco,788,"['7539b481-f4c2-4bdc-9f2f-7b9bc4733a02', 'd341ad76-5248-4e57-abae-cc7870313ea8']",54,,,,,,,,,,,,,,,Morocco,788,00:04:54.000,Carry,
,,,"[38.0, 32.0]",,,,,,,0.56,,,,,,,,,,,,,3908bbe9-aa73-4aeb-9bdf-af89cd3e1825,1738,,,"[39.0, 34.0]",7577,49,,,,,,,,,,,,,,,,,,,,2,Regular Play,Romain Saïss,5219.0,Left Center Back,103,Morocco,788,"['5d826e5d-78f9-475a-9eb2-02f8acdecca5', '62d69517-1b24-46fb-a073-64409a6040a2']",59,,,,,,,,,,,,,,,Morocco,788,00:04:59.400,Carry,
,,,"[59.0, 20.0]",,,,,,,1.6,,,,,,,,,,,,,448b4c87-e4ff-49e5-85dd-a0fa43a6b3ab,1741,,,"[48.0, 26.0]",7577,50,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mbark Boussoufa,5232.0,Left Center Midfield,103,Morocco,788,"['69f6afcd-6969-4c32-bc47-38a54328f5bb', 'b9419332-308a-4bd9-9288-1fa90e46c60a']",1,,,,,,,,,,,,,,,Morocco,788,00:05:01.560,Carry,
,,,"[78.0, 26.0]",,,,,,,2.72,,,,,,,,,,,,,1e515f65-bf20-4538-bb10-82b6231421b9,1744,,,"[75.0, 22.0]",7577,50,,,,,,,,,,,,,,,,,,,,2,Regular Play,Amine Harit,5243.0,Left Wing,103,Morocco,788,"['0a1b1094-43fe-4ede-abc4-b2bd7f290405', 'cb2bdcdf-c90a-407f-a12f-f9f56d7ec036']",4,,,,,,,,,,,,,,,Morocco,788,00:05:04.280,Carry,
,,,"[70.0, 40.0]",,,,,,,2.48,,,,,,,,,,,,,329093a8-f8ee-4424-869c-85baa5254165,1752,,,"[53.0, 51.0]",7577,50,,,,,,,,,,,,,,,,,,,,2,From Counter,Sardar Azmoun,5224.0,Center Forward,104,Iran,797,"['3ec79f06-0cb0-41fc-bdfc-90fe2d1ca403', 'd98c127c-5833-4b7b-b108-f77cfb5c95b5']",11,,,,,,,,,,,,,,,Iran,797,00:05:11.280,Carry,
,,,"[76.0, 27.0]",,,,,,,0.76,,,,,,,,,,,,,23a12e9b-b2d2-4209-8649-945a4007c491,1755,,,"[75.0, 27.0]",7577,50,,,,,,,,,,,,,,,,,,,,2,From Counter,Vahid Amiri,5241.0,Left Center Midfield,104,Iran,797,"['3996e29f-23cf-40d0-9553-e1dd41cfa72f', '9c84779c-2efe-42d3-bc32-1c1260efa8eb', 'e50d077e-8605-43ea-b822-607d8f0bf9d1']",15,,,,,,,,,,,,,,,Iran,797,00:05:15.040,Carry,True
,,,"[93.0, 31.0]",,,,,,,1.28,,,,,,,,,,,,,2b6d3e67-52e0-44bf-ab8a-7e34d65ebd75,1759,,,"[89.0, 33.0]",7577,50,,,,,,,,,,,,,,,,,,,,2,From Counter,Sardar Azmoun,5224.0,Center Forward,104,Iran,797,"['00f82766-a810-4389-81a3-85129e580e55', '411d7f16-0810-4f42-b033-99415e27eded', '5cc71451-160c-41ff-bfe6-2623881a76ad']",16,,,,,,,,,,,,,,,Iran,797,00:05:16.880,Carry,True
,,,"[17.0, 45.0]",,,,,,,1.92,,,,,,,,,,,,,bd3eef25-683f-4152-a7d0-6849b092f147,1764,,,"[18.0, 53.0]",7577,50,,,,,,,,,,,,,,,,,,,,2,Regular Play,Medhi Amine El Mouttaqi Benatia,5244.0,Right Center Back,105,Morocco,788,"['55d766b2-a545-425c-bb76-a6760c687779', '6c49441e-8616-46fb-be2a-6233bcb7e794', '9b716bd2-dc76-48f2-b8dd-ee5966dff81d']",18,,,,,,,,,,,,,,,Morocco,788,00:05:18.880,Carry,True
,,,"[16.0, 30.0]",,,,,,,0.64,,,,,,,,,,,,,cd448bc2-29ad-4c7f-bbfd-cf494df8f41f,1768,,,"[16.0, 30.0]",7577,50,,,,,,,,,,,,,,,,,,,,2,Regular Play,Achraf Hakimi Mouh,5245.0,Left Back,105,Morocco,788,"['a07d754d-a91a-4a95-84e2-cc109f274d44', 'f16a7192-c2a2-4e90-9e75-5a48e857cd9b']",22,,,,,,,,,,,,,,,Morocco,788,00:05:22.080,Carry,
,,,"[67.0, 69.0]",,,,,,,1.667,,,,,,,,,,,,,66248019-39d6-425c-8399-f50606b25450,1777,,,"[72.0, 62.0]",7577,50,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alireza Jahanbakhsh,5239.0,Right Midfield,106,Iran,797,"['3c5bb6f8-3871-4057-9765-cc671b955610', '5b7e2ec5-a40a-4346-beed-58e1f6bfd561', 'dfb05cc5-f7c2-41d3-add3-8b45be3c28f1', 'fb833cb8-8b68-407f-a744-a2ad6e0917fa']",30,,,,,,,,,,,,,,,Iran,797,00:05:30.293,Carry,True
,,,"[83.0, 70.0]",,,,,,,2.8,,,,,,,,,,,,,bfbf589d-a0d9-475d-bfa9-5a0b07e20305,1783,,,"[77.0, 78.0]",7577,50,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alireza Jahanbakhsh,5239.0,Right Midfield,107,Iran,797,"['5a4c12b3-330e-4817-9a51-c17414017607', '665695e7-43ce-494e-94c8-d27a13eb33bc', 'efca6ed4-f39a-4ec1-9fec-d3b45c141fda']",58,,,,,,,,,,,,,,,Iran,797,00:05:58.040,Carry,True
,,,"[54.0, 59.0]",,,,,,,3.84,,,,,,,,,,,,,6dccd838-0552-4015-a6dc-f91c021f269d,1793,,,"[36.0, 43.0]",7577,51,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Morteza Pouraliganji,5220.0,Right Center Back,109,Iran,797,"['0a05cb73-c34f-40f5-9664-b33bfbee36db', '13988706-fb02-4855-b10b-38ad0a2b25d5', 'ac757ebe-a34c-4a98-a70e-0c4745cc9f9d']",44,,,,,,,,,,,,,,,Iran,797,00:06:44.720,Carry,True
,,,"[68.0, 73.0]",,,,,,,0.281,,,,,,,,,,,,,00b4683c-540d-4007-b994-de2d2cbcb7ec,1801,,,"[67.0, 74.0]",7577,52,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sardar Azmoun,5224.0,Center Forward,110,Iran,797,"['12ff0175-d3f6-45e3-aee8-e23dad4e9d0e', 'be4e27a6-5f5e-465b-b55c-5b2382c57579']",9,,,,,,,,,,,,,,,Iran,797,00:07:09.959,Carry,
,,,"[58.0, 6.0]",,,,,,,1.04,,,,,,,,,,,,,64faa8a5-cf4a-4c70-88cb-b6926f4e61c7,1805,,,"[56.0, 9.0]",7577,52,,,,,,,,,,,,,,,,,,,,2,Regular Play,Karim El Ahmadi Al Aroos,5236.0,Right Center Midfield,111,Morocco,788,"['2aaa7406-0ccc-41b0-99a6-19f383bb745b', 'd9c70e44-45e0-4e2f-9a71-6bedf9a66d1e', 'de519dc9-984e-43af-84e4-552661917e47']",10,,,,,,,,,,,,,,,Morocco,788,00:07:10.800,Carry,True
,,,"[66.0, 4.0]",,,,,,,0.547,,,,,,,,,,,,,be4db23c-4fc4-417d-b489-e86bb9e2c15f,1809,,,"[66.0, 4.0]",7577,52,,,,,,,,,,,,,,,,,,,,2,Regular Play,Amine Harit,5243.0,Left Wing,111,Morocco,788,"['5957f9f6-156f-49dd-8e8a-0daa3bdd6cd4', '5d270978-c751-46bb-84e8-5090fa19ba76', '722deb51-92d8-4bd1-a216-cea8aba841f6']",13,,,,,,,,,,,,,,,Morocco,788,00:07:13.013,Carry,True
,,,"[42.0, 14.0]",,,,,,,1.04,,,,,,,,,,,,,82ffbac3-3eb4-4458-8246-0b46352e82eb,1814,,,"[41.0, 7.0]",7577,52,,,,,,,,,,,,,,,,,,,,2,From Throw In,Romain Saïss,5219.0,Left Center Back,112,Morocco,788,"['616ef66d-0f51-4e45-b262-5440f681ff90', 'ed73154d-8467-461b-beea-a4185ee52386']",23,,,,,,,,,,,,,,,Morocco,788,00:07:23.880,Carry,
,,,"[55.0, 40.0]",,,,,,,4.8,,,,,,,,,,,,,103c4315-2fe3-4b5c-abbc-409023ca9808,1817,,,"[41.0, 40.0]",7577,52,,,,,,,,,,,,,,,,,,,,2,From Throw In,Medhi Amine El Mouttaqi Benatia,5244.0,Right Center Back,112,Morocco,788,"['84e03bd2-8a0f-4200-9b49-a91abff4011c', 'b4b32b46-dd80-4041-9d78-9aedac31e3b9']",26,,,,,,,,,,,,,,,Morocco,788,00:07:26.120,Carry,
,,,"[65.0, 15.0]",,,,,,,1.48,,,,,,,,,,,,,e0ead74e-b187-4638-b370-f6ce8292287e,1820,,,"[57.0, 18.0]",7577,52,,,,,,,,,,,,,,,,,,,,2,From Throw In,Romain Saïss,5219.0,Left Center Back,112,Morocco,788,"['4e3d5caa-e650-4c35-87be-87b0b140ec5c', '8ec96a00-a1af-46ba-83bf-8fbac18851ff']",32,,,,,,,,,,,,,,,Morocco,788,00:07:32.920,Carry,
,,,"[81.0, 18.0]",,,,,,,0.52,,,,,,,,,,,,,7cd9057b-c3bd-4f35-af2a-273b0eb97413,1823,,,"[81.0, 18.0]",7577,52,,,,,,,,,,,,,,,,,,,,2,From Throw In,Younès Belhanda,5242.0,Center Attacking Midfield,112,Morocco,788,"['1a05bf44-9365-414e-bb1f-4fe95201066e', '902f28e4-117c-4ce0-a4d7-e9d6e15a81a2', 'e1f3db1b-4791-4e9e-8780-11d2c5a41bf4']",35,,,,,,,,,,,,,,,Morocco,788,00:07:35.400,Carry,True
,,,"[85.0, 4.0]",,,,,,,0.68,,,,,,,,,,,,,5704f234-2a57-4b43-9074-b5a7bdde95d3,1827,,,"[82.0, 5.0]",7577,52,,,,,,,,,,,,,,,,,,,,2,From Throw In,Achraf Hakimi Mouh,5245.0,Left Back,112,Morocco,788,"['81d9324e-4604-4970-ab8e-7c344ac714e6', 'b7ed4288-5409-431d-8b48-d9511c48f0fe', 'e129db2e-aef0-4322-9c80-7d7910d3436d']",36,,,,,,,,,,,,,,,Morocco,788,00:07:36.560,Carry,True
,,,"[87.0, 9.0]",,,,,,,3.28,,,,,,,,,,,,,9418ed26-56f1-4091-9eb1-526708917188,1831,,,"[93.0, 10.0]",7577,52,,,,,,,,,,,,,,,,,,,,2,From Throw In,Amine Harit,5243.0,Left Wing,112,Morocco,788,"['5b4e8459-ac8e-417b-8d55-1bb49d41df08', 'ebf94b7e-bb62-4652-aa6f-0d56a96c473a']",37,,,,,,,,,,,,,,,Morocco,788,00:07:37.880,Carry,
,,,"[91.0, 4.0]",,,,,,,1.28,,,,,,,,,,,,,6457011b-8ca4-491f-99a7-f26b7fdb698d,1837,,,"[88.0, 5.0]",7577,52,,,,,,,,,,,,,,,,,,,,2,From Throw In,Amine Harit,5243.0,Left Wing,112,Morocco,788,"['030f505d-0540-46e3-8181-0b2f289b1141', '63f6cf6e-2daf-4b5f-a161-73e569286685', 'dcc1f597-b52c-4a02-b6c4-2b2c6a036828']",43,,,,,,,,,,,,,,,Morocco,788,00:07:43.200,Carry,True
,,,"[30.0, 79.0]",,,,,,,2.04,,,,,,,,,,,,,56d46acf-6bc4-4ae1-af7a-a3fff45e8956,1842,,,"[27.0, 79.0]",7577,52,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alireza Jahanbakhsh,5239.0,Right Midfield,113,Iran,797,"['10d02088-8ffb-41c8-89d6-3f045690cf8b', 'cac7a1ff-16d5-4daf-8ae3-8e8333d16a01', 'cdd08c99-eb5b-427f-b8cc-8e42fe11ea7c']",44,,,,,,,,,,,,,,,Iran,797,00:07:44.840,Carry,True
,,,"[40.0, 78.0]",,,,,,,1.72,,,,,,,,,,,,,fb3054c2-a115-426e-9bfc-29b62be60c60,1845,,,"[30.0, 79.0]",7577,52,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alireza Jahanbakhsh,5239.0,Right Midfield,113,Iran,797,"['9a31c15e-584d-438b-8f0d-b00747a334b6', '9d3e5d28-b1ea-4eb0-8fe9-97e560670a2c', 'cac7a1ff-16d5-4daf-8ae3-8e8333d16a01', 'cdd08c99-eb5b-427f-b8cc-8e42fe11ea7c']",46,,,,,,,,,,,,,,,Iran,797,00:07:46.880,Carry,True
,,,"[66.0, 78.0]",,,,,,,1.88,,,,,,,,,,,,,ba75a906-81c2-4364-bdd6-46bcecfdbb9d,1852,,,"[65.0, 75.0]",7577,53,,,,,,,,,,,,,,,,,,,,2,From Throw In,Masoud Shojaei Soleimani,5238.0,Right Center Midfield,114,Iran,797,"['2c14780e-2526-46e3-8885-6ad504260acb', 'a608fb48-5c32-4ab1-9ac6-ba500bd26b8c', 'e38aded6-029a-4aaa-a8f3-c5711f6b7b48']",10,,,,,,,,,,,,,,,Iran,797,00:08:10.000,Carry,True
,,,"[87.0, 75.0]",,,,,,,0.28,,,,,,,,,,,,,095a7b04-1e69-4b5f-b939-dc7a24f869e5,1858,,,"[87.0, 75.0]",7577,53,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sardar Azmoun,5224.0,Center Forward,115,Iran,797,"['ad61b450-44a1-44e5-ba5c-d90ca4fe5aa5', 'b5faa7e4-6d2b-403b-a190-ab25f47e2a4f', 'ee943e48-182b-433b-b385-7c0627beff2c']",28,,,,,,,,,,,,,,,Iran,797,00:08:28.280,Carry,True
,,,"[82.0, 66.0]",,,,,,,0.04,,,,,,,,,,,,,e97ec6f8-67e4-461f-9c95-3230469b5d0c,1862,,,"[82.0, 66.0]",7577,53,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alireza Jahanbakhsh,5239.0,Right Midfield,115,Iran,797,"['0e5311bc-629a-4a22-950a-33c75e35dca6', '8913652c-4788-4e29-abfe-56944981a424', '8c6cc075-52ad-4d73-9197-78f6eb33bb2b']",30,,,,,,,,,,,,,,,Iran,797,00:08:30.080,Carry,True
,,,"[104.0, 15.0]",,,,,,,2.2,,,,,,,,,,,,,ab87fffe-c39f-4f4a-8951-1c2b61e09fbf,1866,,,"[106.0, 16.0]",7577,53,,,,,,,,,,,,,,,,,,,,2,From Throw In,Karim Ansarifard,5231.0,Left Midfield,115,Iran,797,"['19099b65-ebd1-4bae-8515-2e232f661a6f', 'db496d8c-d6ed-49d1-97d6-d0a97afb51f0', 'e7087af0-6020-45e9-bfe6-a3a81c51f536']",34,,,,,,,,,,,,,,,Iran,797,00:08:34.320,Carry,True
,,,"[86.0, 18.0]",,,,,,,1.2,,,,,,,,,,,,,991fc031-39e5-4105-9ec0-bfd84352a63e,1869,,,"[86.0, 18.0]",7577,53,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ehsan Hajsafi,5230.0,Left Back,115,Iran,797,"['2bc28e0f-8d69-444d-aa15-bf3ee1541a1a', 'e237fd78-9680-4a1c-ab52-771501b722e1']",38,,,,,,,,,,,,,,,Iran,797,00:08:38.280,Carry,
,,,"[81.0, 23.0]",,,,,,,2.88,,,,,,,,,,,,,7ac5d789-aedd-4122-8179-03d45d5fc8d8,1875,,,"[85.0, 17.0]",7577,53,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ehsan Hajsafi,5230.0,Left Back,115,Iran,797,"['4d2d16cd-6720-4534-88d5-12123efc4186', '65fed5ca-a63a-41b4-a16e-cdf6c2c3a467', 'df689f63-07e5-428f-b849-ec80c776b6f6']",41,,,,,,,,,,,,,,,Iran,797,00:08:41.120,Carry,True
,,,"[71.0, 78.0]",,,,,,,1.48,,,,,,,,,,,,,9498fd23-5e5f-41a8-b979-a5742a83409d,1879,,,"[68.0, 78.0]",7577,53,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ramin Rezaeian,5235.0,Right Back,115,Iran,797,"['5e6a2434-b704-4a69-911f-5d300777f600', '9319e8d9-b45a-4f37-b917-af939b1a9e97', 'fc20eb88-0b09-4daa-a2a5-4f325c8bd0e6']",47,,,,,,,,,,,,,,,Iran,797,00:08:47.000,Carry,True
,,,"[86.0, 50.0]",,,,,,,4.84,,,,,,,,,,,,,ec80b4d7-3a2f-4cd4-9503-a0c2249114f7,1883,,,"[76.0, 67.0]",7577,53,,,,,,,,,,,,,,,,,,,,2,From Throw In,Masoud Shojaei Soleimani,5238.0,Right Center Midfield,115,Iran,797,"['1cf5b6be-dcce-474c-8f7b-14b1807c1d27', '3f35f221-3526-4b92-aacc-93a3dde94cea', '643b0f1e-62c2-4acd-ad8f-fa260521d4a1', 'e9ff0ea7-d666-4cd8-9be6-d25e9267a476']",49,,,,,,,,,,,,,,,Iran,797,00:08:49.360,Carry,True
,,,"[41.0, 35.0]",,,,,,,1.36,,,,,,,,,,,,,7edd2365-0dd0-463a-b12b-423ac8213914,1887,,,"[38.0, 37.0]",7577,53,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hakim Ziyech,5237.0,Right Wing,116,Morocco,788,"['1a0ffc4b-4e87-41a8-b526-c1c0db98b7d4', '326d0274-4a3e-4649-8b83-086df3a9feb6']",54,,,,,,,,,,,,,,,Morocco,788,00:08:54.480,Carry,
,,,"[57.0, 17.0]",,,,,,,0.44,,,,,,,,,,,,,af9f774e-6825-4081-ac12-96265732b249,1891,,,"[57.0, 17.0]",7577,53,,,,,,,,,,,,,,,,,,,,2,Regular Play,Amine Harit,5243.0,Left Wing,116,Morocco,788,"['926f1d55-c937-4bd4-bcc6-53b439499af3', 'b704ee7a-f283-4ef9-9006-d24a293b8924', 'e5d3d536-7cc0-4188-a8e9-ca8eb12b44c0']",57,,,,,,,,,,,,,,,Morocco,788,00:08:57.640,Carry,True
,,,"[65.0, 7.0]",,,,,,,0.68,,,,,,,,,,,,,580994ac-61f1-40dd-aa8a-a12c3e52c465,1897,,,"[59.0, 14.0]",7577,54,,,,,,,,,,,,,,,,,,,,2,Regular Play,Achraf Hakimi Mouh,5245.0,Left Back,116,Morocco,788,"['05eb8c69-7956-424c-a838-75fc40451ce0', '5184488b-3882-49ca-a287-2ee6707db60d', '955644ba-c5ca-424e-95d4-22f7d23e85e7']",0,,,,,,,,,,,,,,,Morocco,788,00:09:00.560,Carry,True
,,,"[27.0, 77.0]",,,,,,,2.08,,,,,,,,,,,,,0b9dd979-315e-4ebc-b04a-263da94b2763,1908,,,"[26.0, 76.0]",7577,54,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alireza Jahanbakhsh,5239.0,Right Midfield,118,Iran,797,"['72f5fe59-5f42-45f5-9b74-e131a2bab775', 'a1a3412d-7b55-439e-ae83-d1d31fa3c088', 'd9b48908-6981-4ab0-816a-4eef81ad6871']",10,,,,,,,,,,,,,,,Iran,797,00:09:10.400,Carry,True
,,,"[23.0, 70.0]",,,,,,,2.84,,,,,,,,,,,,,fa989e4c-fc9e-4461-8dec-ad1fc48e023f,1914,,,"[18.0, 70.0]",7577,54,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Morteza Pouraliganji,5220.0,Right Center Back,119,Iran,797,"['13062c29-156a-45a0-856b-617e70780681', '1751131d-8aeb-49a0-bb1c-a0b1de92f12f']",29,,,,,,,,,,,,,,,Iran,797,00:09:29.760,Carry,
,,,"[64.0, 17.0]",,,,,,,0.92,,,,,,,,,,,,,595eb96b-57ce-454e-96a2-0ee620de90c6,1920,,,"[65.0, 13.0]",7577,54,,,,,,,,,,,,,,,,,,,,2,Regular Play,Amine Harit,5243.0,Left Wing,120,Morocco,788,"['0ea63fc0-c43a-4f4c-83eb-24deb3416b18', '69b4dc5e-6cba-4c90-bd1a-7e0833a50279', '9b93e08d-768c-48e0-a438-917dd97428d3']",38,,,,,,,,,,,,,,,Morocco,788,00:09:38.440,Carry,True
,,,"[67.0, 23.0]",,,,,,,0.827,,,,,,,,,,,,,a492bf2a-755e-4b5e-80c3-5c6323a338ac,1924,,,"[65.0, 21.0]",7577,54,,,,,,,,,,,,,,,,,,,,2,Regular Play,Younès Belhanda,5242.0,Center Attacking Midfield,120,Morocco,788,"['1926c109-4b90-451e-8604-bb86d46dd891', '1fc0a5ee-f1db-42bf-be6d-b06227173d22', '872139ec-9496-4fd3-a9a4-0a7b5dcd784d']",40,,,,,,,,,,,,,,,Morocco,788,00:09:40.173,Carry,True
,,,"[88.0, 40.0]",,,,,,,3.667,,,,,,,,,,,,,4f5e22f0-a9bc-43f0-a6bc-f03c9f2f3d9f,1928,,,"[75.0, 21.0]",7577,54,,,,,,,,,,,,,,,,,,,,2,Regular Play,Amine Harit,5243.0,Left Wing,120,Morocco,788,"['23dea598-d3bd-46b7-9ff2-48b5df9b97d9', '797fe50b-11c0-4f34-9e24-4ff5cc32784b', 'd2921e3e-032d-4beb-8947-2b312f6d9c3e']",41,,,,,,,,,,,,,,,Morocco,788,00:09:41.653,Carry,True
,,,"[32.0, 48.0]",,,,,,,0.68,,,,,,,,,,,,,38cb0ac8-5f28-41b8-8bd0-a57ef7acb378,1932,,,"[33.0, 41.0]",7577,54,,,,,,,,,,,,,,,,,,,,2,Regular Play,Omid Ebrahimi,5225.0,Center Defensive Midfield,120,Morocco,788,"['1f2c9274-5060-4f5b-b359-b406a30f133f', '809a146a-9ac0-48f7-834a-fe48c3f5de00', 'd0bcea48-9e21-4e0a-afd0-2929056fb633']",45,,,,,,,,,,,,,,,Iran,797,00:09:45.320,Carry,True
,,,"[81.0, 24.0]",,,,,,,0.12,,,,,,,,,,,,,e80f60de-dba3-44bf-b69e-21cd6ccb803a,1937,,,"[81.0, 25.0]",7577,54,,,,,,,,,,,,,,,,,,,,2,Regular Play,Karim El Ahmadi Al Aroos,5236.0,Right Center Midfield,120,Morocco,788,"['b57ad60e-6074-4057-b28e-b5436a148e15', 'dfa88393-883f-4fb2-9846-88d963eef208']",47,,,,,,,,,,,,,,,Morocco,788,00:09:47.680,Carry,
