bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,1.093,,,,,,,,,,,,dd9d8732-71e6-46e1-9d1f-c95a22a8430b,1482,,"[80.0, 67.0]",7550,37,,2.5829933,,,Left Foot,,,,"[72.0, 72.0]",,Ground Pass,9.433981,,,Xherdan Shaqiri,3533.0,,,,1,From Keeper,Granit Xhaka,3500.0,Left Center Midfield,76,Switzerland,773,['33a3ce6b-b80d-457c-b988-0e1ab3753505'],42,,,,,,,,,,,,,,,,,Switzerland,773,00:37:42.200,Pass,
,,,,,,,,,,,,1.24,,,,,,,,,,,,3fa2b83c-9d9b-40b2-985a-723af6bc6910,1485,,"[72.0, 72.0]",7550,37,,-1.6078165,,,Left Foot,,,,"[71.0, 45.0]",,Ground Pass,27.018513,,,Valon Behrami,5540.0,,,,1,From Keeper,Xherdan Shaqiri,3533.0,Right Wing,76,Switzerland,773,['f3c91a90-c05b-4e8e-a7c1-570ea217c2f3'],43,,,,,,,,,,,,,,,,,Switzerland,773,00:37:43.293,Pass,
,,,,,,,,,,,,1.6,,,,,,,,,,,,a3b7667f-c0ba-4a8d-85cd-f03a87796276,1488,,"[74.0, 43.0]",7550,37,,-1.3258177,,,Right Foot,,,,"[80.0, 19.0]",,Ground Pass,24.738634,,,Manuel Obafemi Akanji,5549.0,,,,1,From Keeper,Valon Behrami,5540.0,Right Center Midfield,76,Switzerland,773,['24f3d0d1-17cf-406b-a649-986139c980a1'],46,,,,,,,,,,,,,,,,,Switzerland,773,00:37:46.200,Pass,
,,,,,,,,,,,,1.6,,,,,,,,,,,,1fc55e15-0f1a-4998-9aa6-9c7827d92708,1491,,"[84.0, 20.0]",7550,37,,-0.72989964,,,Right Foot,,,,"[103.0, 3.0]",,Ground Pass,25.495098,,,Ricardo Iván Rodríguez Araya,5544.0,,,,1,From Keeper,Manuel Obafemi Akanji,5549.0,Left Center Back,76,Switzerland,773,['f897e4e5-1e0c-46b5-ac25-22596e79c825'],48,,,,,,,,,,,,,,,,,Switzerland,773,00:37:48.600,Pass,
,,,,,,,,,,,,4.973,,,,,,,,,,,,e07c03cc-c98f-4c20-b815-d65537789f24,1495,,"[97.0, 11.0]",7550,37,,1.359703,,,Right Foot,True,,,"[109.0, 67.0]",,High Pass,57.271286,,,Xherdan Shaqiri,3533.0,,True,,1,From Keeper,Ricardo Iván Rodríguez Araya,5544.0,Left Back,76,Switzerland,773,"['4c56b894-dc87-4188-9edd-9d86392acf0c', '7b06f8a8-f22b-456e-9465-fa523791d542']",52,,,,,,,,,,,,,,,,,Switzerland,773,00:37:52.560,Pass,True
,,,,,,,,,,,,3.72,,,,,,,,,,,,963090f4-8c21-4328-bbd2-19499cda422e,1500,,"[6.0, 35.0]",7550,38,,-0.12786992,,,Right Foot,,,,"[76.0, 26.0]",,High Pass,70.5762,,Incomplete,Filip Kostić,5591.0,,,Goal Kick,1,From Goal Kick,Vladimir Stojković,5601.0,Goalkeeper,77,Serbia,786,"['796a5818-2db6-4656-bf9d-f7eb7ea0247b', '817d3591-6cc8-4e73-b5f1-cfe67825b127']",40,,,,,,,,,,,,,,,,,Serbia,786,00:38:40.840,Pass,
,,,,,,,,,,,,1.533,,,,,,,,,,,,796a5818-2db6-4656-bf9d-f7eb7ea0247b,1502,,"[45.0, 55.0]",7550,38,,0.35877067,,,Head,,,,"[53.0, 58.0]",,Low Pass,8.5440035,,,Blerim Džemaili,5554.0,,,Recovery,1,Regular Play,Valon Behrami,5540.0,Right Center Midfield,78,Switzerland,773,"['11b22a64-8fe0-44ba-94f7-099f6d3990ae', '963090f4-8c21-4328-bbd2-19499cda422e']",44,,,,,,,,,,,,,,,,,Switzerland,773,00:38:44.560,Pass,
,,,,,,,,,,,,1.0,,,,,,,,,,,,86410c96-5ad6-43f2-b4c7-b93e7e7c9a1c,1505,,"[52.0, 58.0]",7550,38,,1.815775,,,Other,,,,"[51.0, 62.0]",,Low Pass,4.1231055,,,Valon Behrami,5540.0,,,,1,Regular Play,Blerim Džemaili,5554.0,Center Attacking Midfield,78,Switzerland,773,['7a921649-961e-4796-9b16-c729d6e8c56e'],46,,,,,,,,,,,,,,,,,Switzerland,773,00:38:46.133,Pass,
,,,,,,,,,,,,1.333,,,,,,,,,,,,1bf89939-0e2c-400b-b716-a44cb6e6370d,1508,,"[52.0, 64.0]",7550,38,,-0.38050637,,,Right Foot,,,,"[62.0, 60.0]",,Ground Pass,10.770329,,,Xherdan Shaqiri,3533.0,,,,1,Regular Play,Valon Behrami,5540.0,Right Center Midfield,78,Switzerland,773,['200b563a-7e2c-4c9a-8ee8-a469c150d1a7'],47,,,,,,,,,,,,,,,,,Switzerland,773,00:38:47.800,Pass,
,,,,,,,,,,,,0.573,,,,,,,,,,,,de869a18-de8c-4ceb-88d5-eac8c6d23f67,1517,,"[65.0, 67.0]",7550,39,,-0.7853982,,,Right Foot,,,,"[66.0, 66.0]",,Ground Pass,1.4142135,,,Xherdan Shaqiri,3533.0,,,Free Kick,1,From Free Kick,Fabian Lukas Schär,5537.0,Right Center Back,79,Switzerland,773,['c4f1ec3f-74b9-44a4-bd76-3731b9454b7c'],37,,,,,,,,,,,,,,,,,Switzerland,773,00:39:37.360,Pass,
,,,,,,,,,,,,1.813,,,,,,,,,,,,7b92767f-525e-4a80-8e0c-6f2f400d0985,1520,,"[66.0, 61.0]",7550,39,,-1.4321566,,,Left Foot,,,,"[72.0, 18.0]",,Ground Pass,43.416588,,,Manuel Obafemi Akanji,5549.0,,True,,1,From Free Kick,Xherdan Shaqiri,3533.0,Right Wing,79,Switzerland,773,['f82a850e-2543-475c-acc1-b3781aadeeb1'],38,,,,,,,,,,,,,,,,,Switzerland,773,00:39:38.360,Pass,
,,,,,,,,,,,,2.333,,,,,,,,,,,,295600fd-c77c-4cc8-97f9-c54ab404883e,1524,,"[80.0, 11.0]",7550,39,,2.6928694,,,Left Foot,,,,"[53.0, 24.0]",,Ground Pass,29.966648,,,Valon Behrami,5540.0,,,,1,From Free Kick,Manuel Obafemi Akanji,5549.0,Left Center Back,79,Switzerland,773,"['b8fd9b6b-c4e5-4572-b754-10a701b2d67a', 'e3fa9efc-3269-4403-8ac2-8b3981fbf259']",42,,,,,,,,,,,,,,,,,Switzerland,773,00:39:42.960,Pass,True
,,,,,,,,,,,,1.573,,,,,,,,,,,,056427aa-5167-46f4-b888-86844fe90124,1527,,"[54.0, 25.0]",7550,39,,-0.26299474,,,Right Foot,,,,"[80.0, 18.0]",,Ground Pass,26.925823,,,Steven Zuber,5548.0,,,,1,From Free Kick,Valon Behrami,5540.0,Right Center Midfield,79,Switzerland,773,['bcc4292f-b75a-465c-85d5-2889dc0ac13c'],48,,,,,,,,,,,,,,,,,Switzerland,773,00:39:48.440,Pass,
,,,,,,,,,,,,1.013,,,,,,,,,,,,5c5719d1-7ed6-43a0-aa9f-63e2dbd93dc9,1534,,"[75.0, 18.0]",7550,39,,1.6262949,,,Right Foot,,,,"[74.0, 36.0]",,Ground Pass,18.027756,,,Granit Xhaka,3500.0,,,,1,From Free Kick,Steven Zuber,5548.0,Left Wing,79,Switzerland,773,['e6a6cd47-4c2f-4cb8-93ec-f5c737b4906e'],53,,,,,,,,,,,,,,,,,Switzerland,773,00:39:53.720,Pass,
,,,,,,,,,,,,3.18,,,,,,,,,,,,dec72457-d73d-4050-ae30-3d76531bd9fa,1538,,"[73.0, 37.0]",7550,39,,1.3086765,,,Right Foot,,,,"[84.0, 78.0]",,Ground Pass,42.44997,,,Stephan Lichtsteiner,5541.0,,True,,1,From Free Kick,Granit Xhaka,3500.0,Left Center Midfield,79,Switzerland,773,"['bc46948d-8f65-4cea-b922-18099cd8d88c', 'e3843922-51d8-42a1-9cac-9c6efdcfd595']",55,,,,,,,,,,,,,,,,,Switzerland,773,00:39:55.460,Pass,True
,,,,,,,,,,,,1.253,,,,,,,,,,,,ed48695e-27c4-4bdd-b269-06c7e6962585,1542,,"[82.0, 78.0]",7550,39,,-1.5707964,,,Right Foot,,,,"[82.0, 70.0]",,Ground Pass,8.0,,,Xherdan Shaqiri,3533.0,,,,1,From Free Kick,Stephan Lichtsteiner,5541.0,Right Back,79,Switzerland,773,"['147b50a6-a4c5-4feb-a820-2a0b47625945', '1ad3d40f-c9ff-43a1-a4b3-038c70c34aa9']",59,,,,,,,,,,,,,,,,,Switzerland,773,00:39:59.200,Pass,True
,,,,,,,,,,,,0.853,,,,,,,,,,,,993e3615-d75d-42ad-a49c-a17946fcf349,1546,,"[78.0, 60.0]",7550,40,,-2.3561945,,,Left Foot,,,,"[75.0, 57.0]",,Ground Pass,4.2426405,,,Granit Xhaka,3500.0,,,,1,From Free Kick,Xherdan Shaqiri,3533.0,Right Wing,79,Switzerland,773,"['21e9a64d-822e-414b-8769-277a43099ea0', '80b6b1db-8a08-427b-b4e5-d66467e0d915']",2,,,,,,,,,,,,,,,,,Switzerland,773,00:40:02.320,Pass,True
,,,,,,,,,,,,2.0,,,,,,,,,,,,5cde7425-c446-4d04-8bed-d79eee5abb06,1550,,"[77.0, 52.0]",7550,40,,-1.6313283,,,Left Foot,,,,"[75.0, 19.0]",,Ground Pass,33.06055,,,Manuel Obafemi Akanji,5549.0,,,,1,From Free Kick,Granit Xhaka,3500.0,Left Center Midfield,79,Switzerland,773,"['27fb5de9-e1a3-4ff8-ac06-0fa18ad95100', '556b7e3b-10ec-459b-aa87-c0f1454bb371']",5,,,,,,,,,,,,,,,,,Switzerland,773,00:40:05.200,Pass,True
,,,,,,,,,,,,1.2,,,,,,,,,,,,b7fb4a3b-3335-4fcb-81db-09fe1f8398bc,1554,,"[78.0, 19.0]",7550,40,,1.6295521,,,Left Foot,,,,"[77.0, 36.0]",,Ground Pass,17.029387,,,Granit Xhaka,3500.0,,,,1,From Free Kick,Manuel Obafemi Akanji,5549.0,Left Center Back,79,Switzerland,773,"['c28e4bd3-40a8-480c-b3ab-ca4c0acc1043', 'faebc22e-6711-4349-b142-8c373c6fbe92']",9,,,,,,,,,,,,,,,,,Switzerland,773,00:40:09.360,Pass,True
,,,,,,,,,,,,0.72,,,,,,,,,,,,cb345a50-9bf7-42d0-aa7c-df0375bef333,1558,,"[81.0, 37.0]",7550,40,,-0.71883,,,Left Foot,,,,"[89.0, 30.0]",,Ground Pass,10.630146,,,Steven Zuber,5548.0,,,,1,From Free Kick,Granit Xhaka,3500.0,Left Center Midfield,79,Switzerland,773,"['3e998ea8-60f2-431a-a6b4-b7dab797fa7a', '605bb12c-7237-4ee0-8d98-824aad74369b']",13,,,,,,,,,,,,,,,,,Switzerland,773,00:40:13.560,Pass,True
,,,,,,,,,,,,0.68,,,,,,,,,,,,b49026a9-5b58-4c88-a11c-1594925a9351,1560,,"[89.0, 30.0]",7550,40,,0.4636476,,,Right Foot,,,,"[95.0, 33.0]",,Low Pass,6.708204,,Incomplete,Xherdan Shaqiri,3533.0,,,,1,From Free Kick,Steven Zuber,5548.0,Left Wing,79,Switzerland,773,"['38f8dcc8-8f1e-4f38-925f-b260ffb1d9bf', 'eced6c1d-bbb7-49b1-8929-792f498e6aff']",14,,,,,,,,,,,,,,,,,Switzerland,773,00:40:14.280,Pass,
,,,,,,,,,,,,0.466,,,,,,,,,,,,7330abfe-f9a6-405a-a08a-8a9a1df573e2,1570,,"[15.0, 53.0]",7550,40,,2.0344439,,,Right Foot,,,,"[11.0, 61.0]",,Ground Pass,8.944272,,,Dušan Tadić,3831.0,,,Recovery,1,From Free Kick,Nemanja Matić,3381.0,Left Center Midfield,79,Switzerland,773,['853c2267-bb2d-4901-8120-e5fd796c0673'],18,,,,,,,,,,,,,,,,,Serbia,786,00:40:18.173,Pass,
,,,,,,,,,,,,2.88,,,,,,,,,,,,87bf0ed9-c674-4a1f-b185-1bdf14d8550c,1574,,"[12.0, 64.0]",7550,40,,0.30288488,,,Right Foot,,,,"[44.0, 74.0]",,Ground Pass,33.526108,,Incomplete,Sergej Milinković-Savić,5589.0,,,,1,From Free Kick,Dušan Tadić,3831.0,Right Wing,79,Switzerland,773,"['94c2a4a3-6454-4535-a5e2-2ebe4b2636ab', 'bfc890d1-e058-40f5-9a00-1fa07f9e46ae', 'ccd9e544-8546-4a54-80d9-8a8b7e7521af']",19,,,,,,,,,,,,,,,,,Serbia,786,00:40:19.893,Pass,True
,,,,,,,,,,,,1.6,,,,,,,,,,,,14cf3c8b-e149-4a74-a14d-9c74a2fb847f,1578,,"[74.0, 10.0]",7550,40,,2.1293957,,,Right Foot,,,,"[64.0, 26.0]",,Ground Pass,18.867962,,,Valon Behrami,5540.0,,,,1,From Free Kick,Manuel Obafemi Akanji,5549.0,Left Center Back,79,Switzerland,773,['b3083d42-156e-4c3b-806b-410d2e221aa3'],23,,,,,,,,,,,,,,,,,Switzerland,773,00:40:23.840,Pass,
,,,,,,,,,,,,1.6,,,,,,,,,,,,50867260-1b89-4c65-985b-15ba113226b0,1581,,"[64.0, 28.0]",7550,40,,1.3961241,,,Right Foot,,,,"[70.0, 62.0]",,Ground Pass,34.525352,,,Fabian Lukas Schär,5537.0,,,,1,From Free Kick,Valon Behrami,5540.0,Right Center Midfield,79,Switzerland,773,['3ef15612-114a-4d04-a47f-65121bcf03fd'],26,,,,,,,,,,,,,,,,,Switzerland,773,00:40:26.600,Pass,
,,,,,,,,,,,,1.2,,,,,,,,,,,,e495b628-21ee-42f8-afc6-26810ff31c67,1584,,"[70.0, 62.0]",7550,40,,-1.815775,,,Right Foot,,,,"[66.0, 46.0]",,Ground Pass,16.492422,,,Granit Xhaka,3500.0,,,,1,From Free Kick,Fabian Lukas Schär,5537.0,Right Center Back,79,Switzerland,773,['b3e1b805-ddb4-49e1-8d2d-3286d692e42b'],29,,,,,,,,,,,,,,,,,Switzerland,773,00:40:29.200,Pass,
,,,,,,,,,,,,2.0,,,,,,,,,,,,94b9a197-3932-4e17-ab6b-c7152fdbad9c,1588,,"[65.0, 37.0]",7550,40,,-1.4382448,,,Left Foot,,,,"[69.0, 7.0]",,Ground Pass,30.265491,,,Manuel Obafemi Akanji,5549.0,,,,1,From Free Kick,Granit Xhaka,3500.0,Left Center Midfield,79,Switzerland,773,"['6a83e900-fccd-400b-8602-a208e0b98b58', '6c6608ce-21c0-4541-ad1d-d6e1654677a3']",31,,,,,,,,,,,,,,,,,Switzerland,773,00:40:31.600,Pass,True
,,,,,,,,,,,,3.013,,,,,,,,,,,,77d6ad54-fec0-4504-b3dc-541b479e0a85,1591,,"[92.0, 5.0]",7550,40,,1.0040671,,,Left Foot,True,,,"[120.0, 49.0]",,High Pass,52.153618,,Out,Haris Seferović,5543.0,,True,,1,From Free Kick,Manuel Obafemi Akanji,5549.0,Left Center Back,79,Switzerland,773,['610115ad-270a-4b63-ae09-3d3236614ef3'],37,,,,,,,,,,,,,,,,,Switzerland,773,00:40:37.120,Pass,
,,,,,,,,,,,,3.813,,,,,,,,,,,,64c4ba12-ef15-41e6-9fa5-288c7423ccc0,1593,,"[6.0, 34.0]",7550,41,,-0.029841885,,,Right Foot,,,,"[73.0, 32.0]",,High Pass,67.02985,,,Aleksandar Mitrović,4269.0,,,Goal Kick,1,From Goal Kick,Vladimir Stojković,5601.0,Goalkeeper,80,Serbia,786,['7c9c62a0-0cc0-436e-a063-d16c5859a575'],9,,,,,,,,,,,,,,,,,Serbia,786,00:41:09.040,Pass,
,,,,,,,,,,,,0.84,,,,,,,,,,,,eccc50f0-c91a-46ab-b5e6-368d45c4fa53,1596,,"[76.0, 33.0]",7550,41,,0.6202495,,,Right Foot,,,,"[83.0, 38.0]",,Low Pass,8.602325,,,Sergej Milinković-Savić,5589.0,,,,1,From Goal Kick,Aleksandar Mitrović,4269.0,Center Forward,80,Serbia,786,['581a5e32-13f2-4111-9cde-64378b3915af'],14,,,,,,,,,,,,,,,,,Serbia,786,00:41:14.253,Pass,
,,,,,,,,,,,,1.04,,,,,,,,,,,,f538d334-a039-40d3-855e-21f9d84e383b,1600,,"[83.0, 42.0]",7550,41,,0.61466295,,,Right Foot,,,,"[100.0, 54.0]",,Ground Pass,20.808653,,,Dušan Tadić,3831.0,,,,1,From Goal Kick,Sergej Milinković-Savić,5589.0,Center Attacking Midfield,80,Serbia,786,"['7cf316c3-855d-4b6b-98d4-2b54ffc0ccb4', 'd09daebf-933d-428e-856d-b47ec8bd521c']",15,,,,,,,,,,,,,,,,,Serbia,786,00:41:15.693,Pass,True
,,,,,,,,,,,,3.893,,,,,,,,,,,,82433218-d36c-4474-84a5-c2d745b509eb,1606,,"[112.0, 56.0]",7550,41,,-1.6142472,,,Right Foot,True,,,"[110.0, 10.0]",,High Pass,46.043457,,,Filip Kostić,5591.0,,True,,1,From Goal Kick,Dušan Tadić,3831.0,Right Wing,80,Serbia,786,['53c69587-3307-4a90-a59f-7f5808de600d'],20,,,,,,,,,,,,,,,,,Serbia,786,00:41:20.800,Pass,
,,,,,,,,,,,,0.84,,,,,,,,,,,,3da4bed9-6b92-4ba1-b660-4832abf076c2,1610,,"[108.0, 9.0]",7550,41,,2.1910458,,,Right Foot,,,,"[103.0, 16.0]",,Ground Pass,8.602325,,,Nemanja Matić,3381.0,,,,1,From Goal Kick,Filip Kostić,5591.0,Left Wing,80,Serbia,786,"['89b188e0-555d-40eb-849f-1998aab648d9', 'a86cae43-f4cd-485e-9843-4e2b1f5abdbf']",25,,,,,,,,,,,,,,,,,Serbia,786,00:41:25.253,Pass,True
,,,,,,,,,,,,0.72,,,,,,,,,,,,1c6cb671-8c19-4e96-9703-ca655d4e9e83,1613,,"[115.0, 18.0]",7550,41,,1.5208379,,,Left Foot,,,,"[116.0, 38.0]",,Low Pass,20.024984,,Incomplete,Aleksandar Mitrović,4269.0,,,,1,From Goal Kick,Nemanja Matić,3381.0,Left Center Midfield,80,Serbia,786,"['9cb87126-af2c-4835-9485-8838d2067017', 'fcd74b8f-1d63-4964-840d-d37d6d8cddf8']",29,,,,,,,,,,,,,,,,,Serbia,786,00:41:29.200,Pass,
,,,,,,,,,,,,1.986,,,,,,,,,,,,58d26534-d2e7-4b17-8963-db714ddbeea8,1616,,"[107.0, 80.0]",7550,41,,-1.5152978,223d345e-04fb-4afe-bd1a-e26406f4d6f1,,,,,,"[109.0, 44.0]",,High Pass,36.05551,,,Aleksandar Mitrović,4269.0,True,,Throw-in,1,From Throw In,Branislav Ivanović,5594.0,Right Back,81,Serbia,786,['ac1ae4bf-f897-4617-897b-36675bf0da4e'],56,,,,,,,,,,,,,,,,,Serbia,786,00:41:56.813,Pass,
,,,,,,,,,,,,2.8,,,,,,,,,,,,f75f6dd4-cf8b-4591-80d9-6a795dd6e3f4,1620,,"[6.0, 40.0]",7550,42,,-0.8734055,,,Right Foot,,,,"[37.0, 3.0]",,High Pass,48.270073,,,Ricardo Iván Rodríguez Araya,5544.0,,,Goal Kick,1,From Goal Kick,Yann Sommer,5550.0,Goalkeeper,82,Switzerland,773,['c7fbf12d-95de-461c-8c2a-7bb57f93aee8'],8,,,,,,,,,,,,,,,,,Switzerland,773,00:42:08.560,Pass,
,,,,,,,,,,,,1.453,,,,,,,,,,,,1ae91495-646d-4551-b169-2d1c7f335717,1622,,"[37.0, 3.0]",7550,42,,0.44237423,,,Head,,,,"[56.0, 12.0]",,High Pass,21.023796,,Incomplete,Steven Zuber,5548.0,,,,1,From Goal Kick,Ricardo Iván Rodríguez Araya,5544.0,Left Back,82,Switzerland,773,"['303d0362-9338-41c2-bbc6-ac64e159fe23', 'c36e996f-b3bd-47ac-a18c-04f11c8d2bb5']",11,,,,,,,,,,,,,,,,,Switzerland,773,00:42:11.360,Pass,
,,,,,,True,,,,,,1.68,,,,,,,,,,,,303d0362-9338-41c2-bbc6-ac64e159fe23,1625,,"[66.0, 68.0]",7550,42,True,-0.5485494,,,,,,,"[84.0, 57.0]",,Low Pass,21.095022,,,Sergej Milinković-Savić,5589.0,,,Interception,1,Regular Play,Branislav Ivanović,5594.0,Right Back,83,Serbia,786,"['1ae91495-646d-4551-b169-2d1c7f335717', '6104dc48-323d-45e7-b157-4b4ef5cc0d29', '742e5235-7534-4286-8729-a83dcc0475c6']",12,,,,,,,,,,,,,,,,,Serbia,786,00:42:12.813,Pass,True
,,,,,,,,,,,,1.52,,,,,,,,,,,,b84d8389-3d05-456f-b342-19930cacb707,1629,,"[84.0, 55.0]",7550,42,,0.66104317,,,Right Foot,,,,"[102.0, 69.0]",,Ground Pass,22.803509,,,Dušan Tadić,3831.0,,,,1,Regular Play,Sergej Milinković-Savić,5589.0,Center Attacking Midfield,83,Serbia,786,"['79a0e794-6586-4160-9136-bc6badf7fe8e', '7cee5b94-4e93-4a76-ba53-910634a9f2b0']",16,,,,,,,,,,,,,,,,,Serbia,786,00:42:16.013,Pass,True
,,,,,,,,,,,,0.307,,,,,,,,,,,,23d787d9-df2f-46e1-b3f2-6c6b28e5bf1e,1632,,"[113.0, 66.0]",7550,42,,-1.1071488,,,Right Foot,,,,"[114.0, 64.0]",,Ground Pass,2.236068,,Incomplete,Aleksandar Mitrović,4269.0,,,,1,Regular Play,Dušan Tadić,3831.0,Right Wing,83,Serbia,786,"['4d17124f-03c6-47ee-af76-eb2e03869b5d', '4e4c8ebe-8ac0-4779-9320-607b6f76668a']",20,,,,,,,,,,,,,,,,,Serbia,786,00:42:20.533,Pass,
,,,,,,,,,,,,1.88,,,,,,,,,,,,f465e974-3ec5-4645-b58b-2154d684cafc,1635,,"[120.0, 79.0]",7550,43,,-1.6133238,9357572c-8b56-4d43-96a8-6818e5d9fd1b,,Left Foot,,,,"[118.0, 32.0]",,High Pass,47.042534,,,Nemanja Matić,3381.0,True,True,Corner,1,From Corner,Dušan Tadić,3831.0,Right Wing,84,Serbia,786,['3776dd5c-36f1-4f0a-abd5-57397fd1c8a9'],2,,,,,,,,,,,,,,,,,Serbia,786,00:43:02.280,Pass,
,,,,,,,,,,,,3.64,,,,,,,,,,,,1403db26-89ad-4776-ab4c-4865c5c3efc7,1639,,"[7.0, 43.0]",7550,43,,0.4636476,,,Right Foot,,,,"[65.0, 72.0]",,High Pass,64.84597,,,Stephan Lichtsteiner,5541.0,,,Goal Kick,1,From Goal Kick,Yann Sommer,5550.0,Goalkeeper,85,Switzerland,773,['9553ab6c-4826-404c-ba01-60a37f4cfbdf'],35,,,,,,,,,,,,,,,,,Switzerland,773,00:43:35.480,Pass,
,,,,,,,,,,,,2.4,,,,,,,,,,,,57da2f89-bd0d-464f-ad9e-a71cc8832d75,1641,,"[65.0, 72.0]",7550,43,,-0.12970254,,,Head,,,,"[88.0, 69.0]",,High Pass,23.194826,,Incomplete,Xherdan Shaqiri,3533.0,,,,1,From Goal Kick,Stephan Lichtsteiner,5541.0,Right Back,85,Switzerland,773,"['98a6acb7-0a9c-4d8f-bbdf-3e29fa02aeaa', 'fcda34e4-faca-400e-8f90-b529548553da']",39,,,,,,,,,,,,,,,,,Switzerland,773,00:43:39.120,Pass,
,,,,,,,,,,,,2.853,,,,,,,,,,,,fcda34e4-faca-400e-8f90-b529548553da,1643,,"[33.0, 12.0]",7550,43,,0.61072594,,,Left Foot,,,,"[63.0, 33.0]",,High Pass,36.619667,,,Sergej Milinković-Savić,5589.0,,,Recovery,1,Regular Play,Duško Tošić,5580.0,Left Center Back,86,Serbia,786,"['57da2f89-bd0d-464f-ad9e-a71cc8832d75', 'cf7442ce-978f-4157-8a1c-f528c70b3b75']",41,,,,,,,,,,,,,,,,,Serbia,786,00:43:41.520,Pass,
,,,,,,,,,,,,1.32,,,,,,,,,,,,c7661dae-cd5e-4089-8775-b91d28ad3008,1647,,"[58.0, 27.0]",7550,43,,-1.3370532,,,Right Foot,,,,"[63.0, 6.0]",,Ground Pass,21.587032,,,Aleksandar Kolarov,5596.0,,,,1,Regular Play,Sergej Milinković-Savić,5589.0,Center Attacking Midfield,86,Serbia,786,['63b9c2d4-f197-43d4-80a5-5e3ab8eeecd0'],47,,,,,,,,,,,,,,,,,Serbia,786,00:43:47.053,Pass,
,,,,,,,,,,,,1.08,,,,,,,,,,,,eb8d3a27-a214-4af2-aca7-a07f75e78cab,1650,,"[85.0, 3.0]",7550,43,,0.7086263,,,Left Foot,,,,"[99.0, 15.0]",,Ground Pass,18.439089,,,Dušan Tadić,3831.0,,,,1,Regular Play,Aleksandar Kolarov,5596.0,Left Back,86,Serbia,786,['b25e1460-1cc6-4f2a-9694-ea0cba081b7b'],51,,,,,,,,,,,,,,,,,Serbia,786,00:43:51.653,Pass,
,,,,,,,,,,,,3.48,,,,,,,,,,,,8f4a7fbc-0642-4781-9d7e-8c18d00492ca,1654,,"[99.0, 11.0]",7550,43,,0.72989964,,,Left Foot,,,,"[118.0, 28.0]",,Ground Pass,25.495098,,Incomplete,Aleksandar Kolarov,5596.0,,,,1,Regular Play,Dušan Tadić,3831.0,Right Wing,86,Serbia,786,"['6fa31950-21fb-4459-aef3-3e4647a0be72', '80118d2a-51da-4d76-8db4-ed984e95c52f', 'ebe5f7eb-5254-4da2-93ae-e9ae0d114a93']",54,,,,,,,,,,,,,,,,,Serbia,786,00:43:54.333,Pass,True
,,,,,,,,,,,,1.533,,,,,,,,,,,,fb4d3187-74b6-49f4-a97b-bb7a9cdfd361,1658,,"[13.0, 47.0]",7550,44,,1.2649175,,,Keeper Arm,,,,"[19.0, 66.0]",,Low Pass,19.924858,,,Fabian Lukas Schär,5537.0,,,,1,Regular Play,Yann Sommer,5550.0,Goalkeeper,87,Switzerland,773,['4236d357-cba9-4ca6-852b-bea3951952a8'],4,,,,,,,,,,,,,,,,,Switzerland,773,00:44:04.240,Pass,
,,,,,,,,,,,,1.133,,,,,,,,,,,,13e26830-5f02-4a88-88de-44039c8b4eca,1661,,"[20.0, 68.0]",7550,44,,0.7328151,,,Right Foot,,,,"[30.0, 77.0]",,Ground Pass,13.453624,,,Stephan Lichtsteiner,5541.0,,,,1,Regular Play,Fabian Lukas Schär,5537.0,Right Center Back,87,Switzerland,773,['db4ade82-9289-43b3-911f-9e680b827c66'],6,,,,,,,,,,,,,,,,,Switzerland,773,00:44:06.680,Pass,
,,,,,,,,,,,,1.453,,,,,,,,,,,,2bfde893-fa37-4e67-92ad-e3794304a2c3,1664,,"[32.0, 76.0]",7550,44,,-0.71883,,,Right Foot,,,,"[40.0, 69.0]",,Ground Pass,10.630146,,,Granit Xhaka,3500.0,,,,1,Regular Play,Stephan Lichtsteiner,5541.0,Right Back,87,Switzerland,773,['c83d7368-5791-4b37-a9d9-06b1c49a6787'],8,,,,,,,,,,,,,,,,,Switzerland,773,00:44:08.280,Pass,
