50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,c4fddb37-c75f-4da4-b159-d6998d717bdd,121,,"[66.0, 6.0]",7560,1,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Andrés Iniesta Luján,5216.0,Left Midfield,4,Spain,772,['7ff1d5a4-331c-4a11-ac18-0d1710bc3a19'],41,,,,,,,,,,,,,,,,,,Spain,772,00:01:41.510,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,7fda6d31-98d7-46e3-be87-cb12a49f852e,124,,"[58.0, 62.0]",7560,1,,,,,,,,,,,,,,,,,,,1,Regular Play,Khalid Boutaïb,5726.0,Center Forward,5,Morocco,788,"['0de40a1e-f755-4f3c-a6ce-b9ed303ccb79', '8b172a26-61a7-42f2-91e4-cc694b9b1dc6']",43,,,,,,,,,,,,,,,,,,Morocco,788,00:01:43.283,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,75af728d-df28-4e0c-a32f-435d0921e973,127,,"[76.0, 78.0]",7560,1,,,,,,,,,,,,,,,,,,,1,Regular Play,Nordin Amrabat,3302.0,Right Midfield,5,Morocco,788,"['00827af8-1c95-4602-8710-cd8c406ea283', '66e7515f-f62c-44f6-8c37-d730c3a4c5b8']",45,,,,,,,,,,,,,,,,,,Morocco,788,00:01:45.043,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,521466a9-c453-4be5-8606-570fca55d158,136,,"[9.0, 14.0]",7560,1,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,6,Spain,772,['6d25a8fe-7958-49d2-a24f-db38f5fae14d'],56,,,,,,,,,,,,,,,,,,Spain,772,00:01:56.190,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,14adaf79-4b09-4f70-87f0-05856b83423f,140,,"[18.0, 20.0]",7560,1,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Midfield,6,Spain,772,"['439b8579-7ff8-4784-8643-7a49274b3baa', '54f04b07-c236-4066-b769-06cfc61a2b5e']",57,,,,,,,,,,,,,,,,,,Spain,772,00:01:57.110,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,fcc38912-da0e-4983-876f-0763b8a08cef,143,,"[5.0, 38.0]",7560,1,,,,,,,,,,,,,,,,,,,1,Regular Play,David de Gea Quintana,3333.0,Goalkeeper,6,Spain,772,['bb72d75f-9092-4345-b27c-4b5427d42334'],59,,,,,,,,,,,,,,,,,,Spain,772,00:01:59.430,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,70b82763-f7e7-489f-a88f-bc5d22144e65,146,,"[10.0, 55.0]",7560,2,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,6,Spain,772,['a0be7e49-de37-4144-8a58-92191e0b2528'],2,,,,,,,,,,,,,,,,,,Spain,772,00:02:02.590,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,bb23eccc-a023-4917-9a94-3597e549c627,149,,"[46.0, 78.0]",7560,2,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Carvajal Ramos,5721.0,Right Back,6,Spain,772,['bb3b83ed-319a-4c87-9d96-9b30293b4689'],10,,,,,,,,,,,,,,,,,,Spain,772,00:02:10.030,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,593af829-b1ef-4d23-a927-8c7a8c526624,151,,"[29.0, 63.0]",7560,2,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,6,Spain,772,['b1246cd6-03de-4a11-aaa2-61341f0adffd'],11,,,,,,,,,,,,,,,,,,Spain,772,00:02:11.670,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,1f2cad93-e3a1-48f6-bb9f-cab9419ef7f3,154,,"[49.0, 28.0]",7560,2,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Ramos García,5201.0,Left Center Back,6,Spain,772,['c0776875-f396-45f7-bfd8-99a7cdc77fac'],19,,,,,,,,,,,,,,,,,,Spain,772,00:02:19.830,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,65dfbbbd-1bc2-4e43-8656-d0a729b223e5,157,,"[56.0, 23.0]",7560,2,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Román Alarcón Suárez,4926.0,Left Wing,6,Spain,772,['17e6dc0f-16b8-47ea-b0d1-1acd1b6b6d90'],21,,,,,,,,,,,,,,,,,,Spain,772,00:02:21.830,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,b7a2ceb2-98e4-4a76-b0af-2872eade7620,160,,"[67.0, 6.0]",7560,2,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Midfield,6,Spain,772,['78bfecbd-b7ae-4e3a-9d46-1aded55f8f79'],23,,,,,,,,,,,,,,,,,,Spain,772,00:02:23.070,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,86ae52a1-cdd8-4627-ab72-e2178db00ee3,164,,"[82.0, 18.0]",7560,2,,,,,,,,,,,,,,,,,,,1,Regular Play,Diego da Silva Costa,5198.0,Center Forward,6,Spain,772,"['0e9b9662-75c9-4614-ba22-f0b55a252c90', '586eb10f-bfa7-4a8e-b183-acc14d532ad2']",25,,,,,,,,,,,,,,,,,,Spain,772,00:02:25.710,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,1e10f365-6a77-4e8c-89fe-24ae849a5264,171,,"[90.0, 77.0]",7560,2,,,,,,,,,,,,,,,,,,,1,Regular Play,David Josué Jiménez Silva,3064.0,Right Wing,7,Spain,772,"['0f057530-976c-4c82-baf2-2b9b7f0b3075', '8cef2277-af0b-46fe-a386-e1b4325490e5']",45,,,,,,,,,,,,,,,,,,Spain,772,00:02:45.670,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,179a0cdc-9ee7-4ae2-8af2-53ae41cc008c,175,,"[75.0, 62.0]",7560,2,,,,,,,,,,,,,,,,,,,1,Regular Play,Thiago Alcântara do Nascimento,5208.0,Right Midfield,7,Spain,772,"['ce366ec7-217d-4cff-94f8-b89bc1727b8a', 'dba4f6b1-ef8f-4a8a-99cc-2bc7a8fd4f54']",48,,,,,,,,,,,,,,,,,,Spain,772,00:02:48.110,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,ad6eb592-7547-483b-a166-f430a0202c30,178,,"[61.0, 54.0]",7560,2,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,7,Spain,772,['f56c3b4e-4f89-4f8e-b421-524e744e49c9'],49,,,,,,,,,,,,,,,,,,Spain,772,00:02:49.830,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,436f55f9-fdcc-4f8a-a47c-9c53184361bb,181,,"[93.0, 1.0]",7560,2,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,7,Spain,772,['3904b3ea-4fc9-42e5-9700-d2ae27fb1621'],54,,,,,,,,,,,,,,,,,,Spain,772,00:02:54.950,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,71313a42-35cc-41df-ae0a-9a7ba8ce448d,188,,"[101.0, 14.0]",7560,2,,,,,,,,,,,,,,,,,,,1,Regular Play,Diego da Silva Costa,5198.0,Center Forward,7,Spain,772,"['5e9faed7-d485-4926-9250-ca23b4729913', 'ef1c3d96-cc76-4697-b3a9-32f6905df4c6']",59,,,,,,,,,,,,,,,,,,Spain,772,00:02:59.710,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,65b960c3-4f20-4a2e-9269-c1c087e693af,194,,"[30.0, 76.0]",7560,3,,,,,,,,,,,,,,,,,,,1,Regular Play,Karim El Ahmadi Al Aroos,5236.0,Center Defensive Midfield,7,Spain,772,['225143ec-ced9-4491-9d25-2167dadc401a'],3,,,,,,,,,,,,,,,,,,Morocco,788,00:03:03.710,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,e71208f4-7139-494d-8ac9-4da17c0340f9,196,,"[71.0, 6.0]",7560,3,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Ramos García,5201.0,Left Center Back,7,Spain,772,['05bf795c-605b-46b0-86a9-7f74d5bbe644'],5,,,,,,,,,,,,,,,,,,Spain,772,00:03:05.430,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,cde0eb05-e246-41e7-ab4b-8c93db6236b5,199,,"[82.0, 10.0]",7560,3,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Midfield,7,Spain,772,['7adbe898-5c89-4195-9b2d-293e427c10ee'],7,,,,,,,,,,,,,,,,,,Spain,772,00:03:07.470,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,4a58444c-620d-4dcc-9044-0eff0654a08a,203,,"[98.0, 67.0]",7560,3,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Carvajal Ramos,5721.0,Right Back,7,Spain,772,"['191b43a8-e062-4148-87b9-dd00290f799c', 'bcdba04e-e1a5-4a9c-8d31-e033752922c1']",13,,,,,,,,,,,,,,,,,,Spain,772,00:03:13.110,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,fdb6054f-e3e3-4960-b8c7-2fc64e7684dc,213,,"[49.0, 22.0]",7560,3,,,,,,,,,,,,,,,,,,,1,Regular Play,Younès Belhanda,5242.0,Left Center Midfield,8,Morocco,788,['7efe84ed-0469-45f3-bb43-d5933a3815c2'],18,,,,,,,,,,,,,,,,,,Morocco,788,00:03:18.403,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,435e3bb5-2243-4a83-9f72-4db126629fa0,217,,"[36.0, 69.0]",7560,3,,,,,,,,,,,,,,,,,,,1,Regular Play,Nabil Dirar,5727.0,Right Back,8,Morocco,788,['1ac598b3-6f42-4131-a08c-81644f92cbca'],22,,,,,,,,,,,,,,,,,,Morocco,788,00:03:22.523,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,1c490420-7dd0-41c5-9283-ba9f22c8f299,220,,"[45.0, 67.0]",7560,3,,,,,,,,,,,,,,,,,,,1,Regular Play,Mbark Boussoufa,5232.0,Right Center Midfield,8,Morocco,788,['03bcf412-5622-42d0-bbf2-e4f4b2537d52'],24,,,,,,,,,,,,,,,,,,Morocco,788,00:03:24.763,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,433d5e4c-192e-45fc-a039-533b41c2e408,223,,"[54.0, 64.0]",7560,3,,,,,,,,,,,,,,,,,,,1,Regular Play,Nordin Amrabat,3302.0,Right Midfield,8,Morocco,788,['a64be04e-b23c-4a7f-9388-d344844dd91d'],25,,,,,,,,,,,,,,,,,,Morocco,788,00:03:25.963,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,5194e14a-d720-43d6-85da-da89e79c463a,227,,"[54.0, 79.0]",7560,3,,,,,,,,,,,,,,,,,,,1,Regular Play,Nabil Dirar,5727.0,Right Back,8,Morocco,788,"['24c2e902-5b07-447c-8ff8-abda4930d828', 'aa95d99a-17df-4725-98a6-12c9478cad05']",28,,,,,,,,,,,,,,,,,,Morocco,788,00:03:28.003,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,b11348fa-3a0a-4545-9b80-b0e5b8fb5677,230,,"[46.0, 66.0]",7560,3,,,,,,,,,,,,,,,,,,,1,Regular Play,Mbark Boussoufa,5232.0,Right Center Midfield,8,Morocco,788,['e7a42a23-3458-484d-a497-0544df20f1df'],29,,,,,,,,,,,,,,,,,,Morocco,788,00:03:29.283,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,c3819203-dde8-4f48-8f97-19c71fc4b286,234,,"[95.0, 15.0]",7560,3,,,,,,,,,,,,,,,,,,,1,Regular Play,Diego da Silva Costa,5198.0,Center Forward,9,Spain,772,['dc79dc6e-2f69-4ce4-89e7-51741e708d66'],32,,,,,,,,,,,,,,,,,,Spain,772,00:03:32.230,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,31a13d62-cd38-4403-b78a-12607982e547,239,,"[95.0, 24.0]",7560,3,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Midfield,9,Spain,772,"['9c2664a2-2154-42a0-88be-7162911ca669', 'ed1c3022-2d05-4dab-9ab4-57c144ead566']",34,,,,,,,,,,,,,,,,,,Spain,772,00:03:34.070,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,f8252895-a539-4f36-b43c-1805fe6ceb7c,241,,"[105.0, 18.0]",7560,3,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Román Alarcón Suárez,4926.0,Left Wing,9,Spain,772,['28d526f7-400b-49cd-90f3-ce235373a6da'],35,,,,,,,,,,,,,,,,,,Spain,772,00:03:35.270,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,1de6561b-df30-4e38-aaa0-35b379c8a3cd,244,,"[116.0, 34.0]",7560,3,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Midfield,9,Spain,772,['cd9427a4-fa24-4eb7-8702-8448b09bf257'],37,,,,,,,,,,,,,,,,,,Spain,772,00:03:37.603,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,1ca032c6-adb4-4d69-973c-abb3f2fd6595,249,,"[54.0, 47.0]",7560,3,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Midfield,11,Spain,772,['88f47123-4ef9-4f23-bacd-d60bc675392b'],56,,,,,,,,,,,,,,,,,,Spain,772,00:03:56.310,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,e3e3989e-45b6-459d-991a-238bce334a74,253,,"[35.0, 40.0]",7560,3,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Ramos García,5201.0,Left Center Back,11,Spain,772,['a8361684-9bb6-4e92-bb3f-738f7b7043d4'],58,,,,,,,,,,,,,,,,,,Spain,772,00:03:58.150,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,08d8ad61-6cde-4975-a82e-f6589441cd9e,256,,"[49.0, 33.0]",7560,4,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Midfield,11,Spain,772,['0a81663f-9ab3-4205-a019-7937aa1e5fcd'],0,,,,,,,,,,,,,,,,,,Spain,772,00:04:00.790,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,6a4c784e-bbb4-4d56-9daa-e4e3b4572704,259,,"[56.0, 5.0]",7560,4,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,11,Spain,772,['1014bdbd-88dc-463e-ad3b-90c234a82f22'],6,,,,,,,,,,,,,,,,,,Spain,772,00:04:06.750,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,129e8903-7d10-4379-9d16-de97c1854939,263,,"[61.0, 2.0]",7560,4,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Román Alarcón Suárez,4926.0,Left Wing,11,Spain,772,"['2d7eb97c-c47a-42c9-8081-17c486beaba1', '4a8ad05b-8306-4aa8-b146-b6198bb91ebe']",8,,,,,,,,,,,,,,,,,,Spain,772,00:04:08.150,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,b65e2835-af0d-42e9-aebc-d52ae9f05a5f,266,,"[55.0, 4.0]",7560,4,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,11,Spain,772,['6b9a1e95-cb7c-495e-a8cd-a4f8e503feb8'],8,,,,,,,,,,,,,,,,,,Spain,772,00:04:08.950,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,636b6f7d-4a58-4955-8ca0-7aa5b3d4a7d5,269,,"[48.0, 51.0]",7560,4,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,11,Spain,772,['e7e5c9e4-9d95-48a2-8ed8-2853b03219ce'],13,,,,,,,,,,,,,,,,,,Spain,772,00:04:13.470,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,f7acbd5a-8b09-4296-9fd3-fd079ebb2141,272,,"[77.0, 78.0]",7560,4,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Carvajal Ramos,5721.0,Right Back,11,Spain,772,['dabf7583-4698-470e-bc1b-0db35a38a2c0'],18,,,,,,,,,,,,,,,,,,Spain,772,00:04:18.670,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,1dfa4c5b-9d78-43f6-9ccb-1357f06e3797,275,,"[70.0, 68.0]",7560,4,,,,,,,,,,,,,,,,,,,1,Regular Play,Thiago Alcântara do Nascimento,5208.0,Right Midfield,11,Spain,772,['c7922ce5-3855-4b05-ad7e-11fb2c118f9f'],21,,,,,,,,,,,,,,,,,,Spain,772,00:04:21.470,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,b2aa6337-c3e6-4626-8081-110a6f2042c3,278,,"[62.0, 39.0]",7560,4,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Ramos García,5201.0,Left Center Back,11,Spain,772,['71074b27-14b0-4bf1-970d-c0ce829f9bf3'],25,,,,,,,,,,,,,,,,,,Spain,772,00:04:25.350,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,f39afe33-3741-4aed-b550-78bae9c0b1ef,282,,"[76.0, 23.0]",7560,4,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Midfield,11,Spain,772,['aaed3666-4a9c-4f54-9612-81600bc4cece'],28,,,,,,,,,,,,,,,,,,Spain,772,00:04:28.990,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,aa2d2bc5-39bd-4e6d-b450-28f01dde31c0,285,,"[75.0, 33.0]",7560,4,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Midfield,11,Spain,772,['0076cdfc-0dce-4531-a97d-1257bcd632bc'],32,,,,,,,,,,,,,,,,,,Spain,772,00:04:32.070,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,f9f10cd7-5f2e-4319-9420-d1a92fd16f01,289,,"[73.0, 55.0]",7560,4,,,,,,,,,,,,,,,,,,,1,Regular Play,Thiago Alcântara do Nascimento,5208.0,Right Midfield,11,Spain,772,['77c83f80-3d58-4522-a00a-2253e685f461'],36,,,,,,,,,,,,,,,,,,Spain,772,00:04:36.590,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,9e472f78-4fe0-441e-8541-e5086c13561e,293,,"[86.0, 59.0]",7560,4,,,,,,,,,,,,,,,,,,,1,Regular Play,David Josué Jiménez Silva,3064.0,Right Wing,11,Spain,772,"['05c70541-ebce-4b2b-9d72-db26fc166dd1', '26e5f19c-c33f-4d24-b8ae-72187970b8e8']",38,,,,,,,,,,,,,,,,,,Spain,772,00:04:38.230,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,448e939d-47c1-4922-9bf1-2ed0a08c9e36,295,,"[80.0, 63.0]",7560,4,,,,,,,,,,,,,,,,,,,1,Regular Play,Thiago Alcântara do Nascimento,5208.0,Right Midfield,11,Spain,772,['8af73a84-2797-450c-9f1e-36eeb31112d3'],38,,,,,,,,,,,,,,,,,,Spain,772,00:04:38.990,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,b17e6642-db39-4848-80f5-b8402d324f9a,302,,"[119.0, 61.0]",7560,4,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Carvajal Ramos,5721.0,Right Back,11,Spain,772,['3acd2b38-f685-4f84-a850-64ec45357ee1'],44,,,,,,,,,,,,,,,,,,Spain,772,00:04:44.310,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,b9d8a555-7915-4870-a0e8-12982f109904,312,,"[32.0, 59.0]",7560,5,,,,,,,,,,,,,,,,,,,1,Regular Play,Hakim Ziyech,5237.0,Left Midfield,13,Morocco,788,"['27ab7a41-043c-478c-b2d8-e1d1a917d93d', '4a8e5a4d-a313-48f0-bda2-a4c7fbf54da2']",40,,,,,,,,,,,,,,,,,,Morocco,788,00:05:40.643,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,58f84b1d-14eb-4312-9078-408a18d09aa5,320,,"[60.0, 79.0]",7560,6,,,,,,,,,,,,,,,,,,,1,Regular Play,Nabil Dirar,5727.0,Right Back,14,Morocco,788,['d0782006-de92-437b-ac72-19c9854d48b8'],1,,,,,,,,,,,,,,,,,,Morocco,788,00:06:01.723,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,465bd0ee-6486-4af3-b9f6-f916a2e759fd,325,,"[70.0, 73.0]",7560,6,,,,,,,,,,,,,,,,,,,1,Regular Play,Nordin Amrabat,3302.0,Right Midfield,14,Morocco,788,"['1fdc82b8-8e5f-4dd3-82e1-fb66d17da48d', 'a71985fb-f31c-489e-a345-4db5392f8c23']",3,,,,,,,,,,,,,,,,,,Morocco,788,00:06:03.843,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,c7aafa2a-12ab-4a3a-92d7-dfa8064757cd,334,,"[64.0, 3.0]",7560,6,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,16,Spain,772,"['b5ab8bf2-f3ce-4d5e-8f87-a4dadcd8eb7d', 'e1593355-985c-44af-9df2-a31b3dd61ada']",51,,,,,,,,,,,,,,,,,,Spain,772,00:06:51.230,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,dece1e2b-fafa-42cd-a916-89ed50c9153c,337,,"[71.0, 2.0]",7560,6,,,,,,,,,,,,,,,,,,,1,From Free Kick,Francisco Román Alarcón Suárez,4926.0,Left Wing,16,Spain,772,"['19fc8965-c247-4953-9756-aebda547571d', 'b5ab8bf2-f3ce-4d5e-8f87-a4dadcd8eb7d']",52,,,,,,,,,,,,,,,,,,Spain,772,00:06:52.150,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,04ac3406-eb6d-4c3f-b01a-9bb3fc0716a1,339,,"[86.0, 3.0]",7560,6,,,,,,,,,,,,,,,,,,,1,From Free Kick,Diego da Silva Costa,5198.0,Center Forward,16,Spain,772,['6f83892a-2c11-419f-baa1-185ff2a078f5'],53,,,,,,,,,,,,,,,,,,Spain,772,00:06:53.710,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,9df27e01-5f0e-42dc-b739-5cf6fdc489cf,341,,"[81.0, 2.0]",7560,6,,,,,,,,,,,,,,,,,,,1,From Free Kick,Francisco Román Alarcón Suárez,4926.0,Left Wing,16,Spain,772,['df80fe4e-80cb-42a5-917c-e09f6856b8f1'],54,,,,,,,,,,,,,,,,,,Spain,772,00:06:54.230,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,d5c93a0a-b25a-4c83-867e-14e2813a7231,345,,"[14.0, 51.0]",7560,6,,,,,,,,,,,,,,,,,,,1,Regular Play,Romain Saïss,5219.0,Left Center Back,17,Morocco,788,['7d793e29-0d66-4d97-a49a-545340811f00'],58,,,,,,,,,,,,,,,,,,Morocco,788,00:06:58.403,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,8a783d3f-2b32-445a-814d-a5ca585f836c,349,,"[4.0, 45.0]",7560,6,,,,,,,,,,,,,,,,,,,1,Regular Play,Munir Mohand Mohamedi,5233.0,Goalkeeper,17,Morocco,788,['bd3131c7-1f99-4a95-921c-710dac036fb7'],59,,,,,,,,,,,,,,,,,,Morocco,788,00:06:59.883,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,6a9c1716-2dbb-4381-88c9-30668329d6ef,351,,"[63.0, 37.0]",7560,7,,,,,,,,,,,,,,,,,,,1,Regular Play,Khalid Boutaïb,5726.0,Center Forward,17,Morocco,788,['b5246bbc-81b1-4235-adaf-38f243a7d197'],2,,,,,,,,,,,,,,,,,,Morocco,788,00:07:02.990,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,cb1539f7-6e23-471d-9803-dc1b971832db,354,,"[59.0, 79.0]",7560,7,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Carvajal Ramos,5721.0,Right Back,18,Spain,772,"['0e9ef670-86c2-4d86-a102-09c9d0e2d1ce', '185e1171-ed20-4eb2-9533-a18400aef24e']",6,,,,,,,,,,,,,,,,,,Spain,772,00:07:06.510,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,f1f799c1-47ce-478f-9495-ae1881f1dd8c,357,,"[44.0, 68.0]",7560,7,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,18,Spain,772,"['665b5c99-49c2-488f-9ec2-f65252882c89', 'abe9a141-ec4d-4829-bb62-ac258a71e930']",8,,,,,,,,,,,,,,,,,,Spain,772,00:07:08.310,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,1875cda5-14ed-4f34-aeb6-3d9c8e14e550,359,,"[60.0, 80.0]",7560,7,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Carvajal Ramos,5721.0,Right Back,18,Spain,772,['738b159d-c7dc-49b1-91f2-d07578921bae'],8,,,,,,,,,,,,,,,,,,Spain,772,00:07:08.603,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,c771eba2-3399-41a4-a372-15b79a74f6c7,367,,"[62.0, 6.0]",7560,7,,,,,,,,,,,,,,,,,,,1,Regular Play,Achraf Hakimi Mouh,5245.0,Left Back,19,Morocco,788,"['081fc427-66b5-4174-ad95-a75e7181025c', '6a9f8444-4836-4fcf-ab7b-864581749872']",12,,,,,,,,,,,,,,,,,,Morocco,788,00:07:12.483,Ball Receipt*,True
