50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,0.4,,,,,,,,,,,,,555428d7-c3ea-4dd6-aa4b-9f5a1b2097c2,2663,,,"[99.0, 66.0]",7551,67,,,1.815775,,,Right Foot,,,,"[98.0, 70.0]",,Ground Pass,4.1231055,,Marco Reus,5559.0,,,,,,2,Regular Play,Joshua Kimmich,5579.0,Right Back,114,Germany,770,['6d30180c-be22-461e-ae72-a39124565511'],13,,,,,,,,,,,,,,,,,,Germany,770,00:22:13.853,Pass,
,,,,,,,,,,,,0.467,,,,,,,,,,,,,bae18be1-1224-4d6d-a756-29b78026c3a4,2666,,,"[100.0, 58.0]",7551,67,,,-0.19739556,,,Right Foot,,,,"[105.0, 57.0]",,Ground Pass,5.0990195,Incomplete,Thomas Müller,5562.0,,,,,,2,Regular Play,Marco Reus,5559.0,Center Attacking Midfield,114,Germany,770,"['207d9379-09d6-4bab-9d2f-acc6e582eaef', '5ab8380c-89fe-4e75-a27b-98703ee75a30']",16,,,,,,,,,,,,,,,,,,Germany,770,00:22:16.213,Pass,
,,,,,,,,,,,,2.5,,,,,,,,,,,,,dc73e540-c1ca-490c-8a44-2c3fe8220776,2670,,,"[96.0, 59.0]",7551,67,,,-0.8902751,,,Right Foot,,,,"[113.0, 38.0]",,High Pass,27.018513,Pass Offside,Mario Gómez García,5565.0,,,,,Recovery,2,Regular Play,Jérôme Boateng,5578.0,Right Center Back,114,Germany,770,['7128782a-a677-4901-9916-2c75d129923b'],17,,,,,,,,,,,,,,,,,,Germany,770,00:22:17.933,Pass,
,,,,,,,,,,,,3.6,,,,,,,,,,,,,f186b85e-f694-408d-87d5-25d13e823854,2672,,,"[14.0, 49.0]",7551,67,,,0.057906207,,,Right Foot,,,,"[83.0, 53.0]",,High Pass,69.115845,,Marcus Berg,11098.0,,,,,Free Kick,2,From Free Kick,Robin Olsen,5622.0,Goalkeeper,115,Sweden,790,['9c7f007d-be5b-47b6-af14-e51360076616'],54,,,,,,,,,,,,,,,,,,Sweden,790,00:22:54.000,Pass,
,,,,,,,,,,,,3.053,,,,,,,,,,,,,b42cfd76-f2fb-4b88-bb30-f0f7c89b6186,2674,,,"[83.0, 53.0]",7551,67,,,0.35144478,,,Head,,,,"[113.0, 64.0]",,Low Pass,31.95309,Incomplete,,,,,,,,2,From Free Kick,Marcus Berg,11098.0,Left Center Forward,115,Sweden,790,['fd28d121-32bc-42cb-bdf8-fb8db3e8f187'],57,,,,,,,,,,,,,,,,,,Sweden,790,00:22:57.600,Pass,
,,,,,,,,,,,,1.72,,,,,,,,,,,,,4950d7b2-f1a6-4b08-b113-12482c5d177d,2677,,,"[12.0, 28.0]",7551,68,,,1.2160907,,,Right Foot,,,,"[22.0, 55.0]",,Ground Pass,28.79236,,Jérôme Boateng,5578.0,,,,,,2,Regular Play,Manuel Neuer,5570.0,Goalkeeper,116,Germany,770,['e3649258-ac66-4aa7-9044-6b7fc0fd5f9c'],3,,,,,,,,,,,,,,,,,,Germany,770,00:23:03.013,Pass,
,,,,,,,,,,,,1.68,,,,,,,,,,,,,ddfa1e6b-ac5f-4c79-bbfd-b93a91d8efde,2680,,,"[57.0, 63.0]",7551,68,,,-1.5971061,,,Right Foot,,,,"[56.0, 25.0]",,Ground Pass,38.013157,,Toni Kroos,5574.0,,,,,,2,Regular Play,Jérôme Boateng,5578.0,Right Center Back,116,Germany,770,['63ea8802-9f69-45e9-8d84-1f530b29166d'],12,,,,,,,,,,,,,,,,,,Germany,770,00:23:12.013,Pass,
,,,,,,,,,,,,1.84,,,,,,,,,,,,,db2c901c-07f0-4b75-9720-198d4fa0ae8a,2685,,,"[68.0, 21.0]",7551,68,,,2.203545,,,Right Foot,,,,"[57.0, 36.0]",,Ground Pass,18.601076,,Antonio Rüdiger,3167.0,,,,,,2,Regular Play,Toni Kroos,5574.0,Right Defensive Midfield,116,Germany,770,"['490c693f-6304-45d5-a9d0-6c7214cf59fc', '9afb7898-91f7-4801-823b-af91ea3f76e7']",18,,,,,,,,,,,,,,,,,,Germany,770,00:23:18.693,Pass,True
,,,,,,,,,,,,1.52,,,,,,,,,,,,,ba5a2293-2bd4-43a1-8a5f-20da6efeb8c5,2688,,,"[55.0, 38.0]",7551,68,,,1.3078016,,,Right Foot,,,,"[62.0, 64.0]",,Ground Pass,26.925823,,Jérôme Boateng,5578.0,,,,,,2,Regular Play,Antonio Rüdiger,3167.0,Left Center Back,116,Germany,770,['a5fbae0c-85c7-46af-bdf4-06c7d13da538'],21,,,,,,,,,,,,,,,,,,Germany,770,00:23:21.813,Pass,
,,,,,,,,,,,,1.747,,,,,,,,,,,,,8f36e8b5-6a44-4cf0-a1c8-03b56df7955b,2691,,,"[80.0, 63.0]",7551,68,,,-0.6171914,,,Right Foot,,,,"[111.0, 41.0]",,High Pass,38.013157,Incomplete,Timo Werner,5557.0,,,,,,2,Regular Play,Jérôme Boateng,5578.0,Right Center Back,116,Germany,770,"['322327e4-7237-40fd-931e-932b156d85e5', 'aa40e25a-d807-4a31-b657-d6c16089d0eb']",27,,,,,,,,,,,,,,,,,,Germany,770,00:23:27.293,Pass,
,,,,,,,,,,,,4.093,,,,,,,,,,,,,357371c9-8477-4cd4-ad9d-8cad32110faf,2695,,,"[17.0, 51.0]",7551,68,,,0.34009713,,,Drop Kick,,,,"[82.0, 74.0]",,High Pass,68.94926,Incomplete,Viktor Claesson,5613.0,,,,,,2,From Keeper,Robin Olsen,5622.0,Goalkeeper,117,Sweden,790,"['498a53f5-2058-40a3-937f-2fb72a201749', '94ecda70-2045-4192-b8be-18edb1370e78']",42,,,,,,,,,,,,,,,,,,Sweden,790,00:23:42.880,Pass,
,,,,,,,,,,,,1.64,,,,,,,,,,,,,498a53f5-2058-40a3-937f-2fb72a201749,2697,,,"[39.0, 7.0]",7551,68,,,-0.1798535,,,Head,,,,"[50.0, 5.0]",,High Pass,11.18034,,Toni Kroos,5574.0,,,,,Recovery,2,From Keeper,Jonas Hector,6040.0,Left Back,117,Sweden,790,"['357371c9-8477-4cd4-ad9d-8cad32110faf', '520db325-16d6-45bf-aac2-f4a97c3717b7']",46,,,,,,,,,,,,,,,,,,Germany,770,00:23:46.973,Pass,
,,,,,,,,,,,,0.827,,,,,,,,,,,,,61bf1a04-d6a2-4379-a7b1-fe6ca91d5531,2700,,,"[53.0, 4.0]",7551,68,,,-0.24497867,,,Head,,,,"[57.0, 3.0]",,Low Pass,4.1231055,Incomplete,Timo Werner,5557.0,,,,,,2,From Keeper,Toni Kroos,5574.0,Right Defensive Midfield,117,Sweden,790,"['102887d5-cfe5-4429-942f-3de9625d11af', '6cb3b772-7f78-488c-8f37-81d3f6ac003d']",48,,,,,,,,,,,,,,,,,,Germany,770,00:23:48.933,Pass,
,,,,,,,,,,,,1.44,,,,,,,,,,,,,6cb3b772-7f78-488c-8f37-81d3f6ac003d,2702,,,"[64.0, 78.0]",7551,68,,,-2.0344439,,,Right Foot,,,,"[59.0, 68.0]",,Ground Pass,11.18034,,Sebastian Larsson,5617.0,,,,,Recovery,2,From Keeper,Mikael Lustig,5612.0,Right Back,117,Sweden,790,"['61bf1a04-d6a2-4379-a7b1-fe6ca91d5531', 'cd512dcb-a423-4099-a89c-8e86fbdc664d']",49,,,,,,,,,,,,,,,,,,Sweden,790,00:23:49.760,Pass,
,,,,,,,,,,,,1.6,,,,,,,,,,,,,54f0730b-1650-4e62-9521-6229973bd21a,2705,,,"[59.0, 68.0]",7551,68,,,2.8706458,,,Right Foot,,,,"[41.0, 73.0]",,Ground Pass,18.681541,,Victor Nilsson Lindelöf,3702.0,,,,,,2,From Keeper,Sebastian Larsson,5617.0,Right Center Midfield,117,Sweden,790,"['4d81d3b3-add0-4993-94de-f13bb939fed8', '8b8ff02d-a884-40b3-804d-78fe0dff0d33']",51,,,,,,,,,,,,,,,,,,Sweden,790,00:23:51.200,Pass,True
,,,,,,,,,,,,1.453,,,,,,,,,,,,,75832758-5d08-4223-a297-b9f6db1d7126,2708,,,"[35.0, 69.0]",7551,68,,,-2.330559,,,Right Foot,,,,"[16.0, 49.0]",,Ground Pass,27.58623,,Robin Olsen,5622.0,,,,,,2,From Keeper,Victor Nilsson Lindelöf,3702.0,Right Center Back,117,Sweden,790,['b59f6b1a-0841-4361-ad49-e346ba9f7f85'],53,,,,,,,,,,,,,,,,,,Sweden,790,00:23:53.920,Pass,
,,,,,,,,,,,,2.253,,,,,,,,,,,,,792a166d-c43e-429d-b582-2b7146a796c9,2713,,,"[16.0, 49.0]",7551,68,,,-0.02040533,,,Right Foot,,,,"[65.0, 48.0]",,High Pass,49.010204,Incomplete,Emil Peter Forsberg,5625.0,,,,,,2,From Keeper,Robin Olsen,5622.0,Goalkeeper,117,Sweden,790,"['03977b63-2d49-4fa0-adeb-f473be8b367e', '38f08157-b6d7-4037-983f-9abc78f8f4e9', '7ff20458-4c83-4a9d-ac44-761411a8df76']",55,,,,,,,,,,,,,,,,,,Sweden,790,00:23:55.960,Pass,True
,,,,,,,,,,,,1.2,,,,,,,,,,,,,03977b63-2d49-4fa0-adeb-f473be8b367e,2716,,,"[57.0, 32.0]",7551,68,,True,-0.98279375,,,,,,,"[63.0, 23.0]",,High Pass,10.816654,,Toni Kroos,5574.0,,,,,Recovery,2,From Keeper,Jérôme Boateng,5578.0,Right Center Back,117,Sweden,790,"['2f1eb4c4-eecc-4420-831f-283bff08b17d', '5339e057-9bba-4677-8d63-ca01d1420516', '792a166d-c43e-429d-b582-2b7146a796c9']",58,,,,,,,,,,,,,,,,,,Germany,770,00:23:58.213,Pass,True
,,,,,,,,,,,,0.587,,,,,,,,,,,,,297f6816-5c1a-4b16-bcc6-c0adbc289643,2719,,,"[65.0, 26.0]",7551,69,,,1.5707964,,,Right Foot,,,,"[65.0, 39.0]",,Ground Pass,13.0,Incomplete,Joshua Kimmich,5579.0,,,,,,2,From Keeper,Toni Kroos,5574.0,Right Defensive Midfield,117,Sweden,790,"['976fb89b-e7ca-4dab-94e3-a9f237dba944', 'fe4e1f44-09a0-4ce3-b7c6-a0b66c737603']",2,,,,,,,,,,,,,,,,,,Germany,770,00:24:02.053,Pass,
,,,,,,,,,,,,3.84,,,,,,,,,,,,,a08dafdd-4fef-45b5-8624-da351e6dacbc,2724,,,"[59.0, 44.0]",7551,69,,,-0.94812554,,,Right Foot,,,,"[87.0, 5.0]",,Ground Pass,48.010414,,Marcus Berg,11098.0,,,,,,2,From Keeper,Emil Peter Forsberg,5625.0,Left Midfield,117,Sweden,790,"['4fa3097e-b2d1-4bf9-90bd-bb56ba1e46c9', '660f9a9b-c9d1-4d02-bc95-ec9e20ddbe50']",3,,,,,,,,,,,,,,,,,,Sweden,790,00:24:03.920,Pass,True
,,,,,,,,,,,,1.68,,,,,,,,,,,,,f653c47a-260d-43ad-8c11-a7cff009da13,2729,,,"[90.0, 2.0]",7551,69,,,3.09995,,,Right Foot,,,,"[66.0, 3.0]",,Ground Pass,24.020824,,Ludwig Augustinsson,5621.0,,,,,,2,From Keeper,Marcus Berg,11098.0,Left Center Forward,117,Sweden,790,['965c73ca-dce3-4e22-af99-18e0ba401ffd'],11,,,,,,,,,,,,,,,,,,Sweden,790,00:24:11.880,Pass,
,,,,,,,,,,,,1.36,,,,,,,,,,,,,9cbe32b9-91b6-49be-a602-e2916341e064,2732,,,"[65.0, 6.0]",7551,69,,,1.5120405,,,Left Foot,,,,"[66.0, 23.0]",,Ground Pass,17.029387,,Sebastian Larsson,5617.0,,,,,,2,From Keeper,Ludwig Augustinsson,5621.0,Left Back,117,Sweden,790,['a2ecbb61-e81a-4229-aa6c-cbb0bc5e545f'],14,,,,,,,,,,,,,,,,,,Sweden,790,00:24:14.720,Pass,
,,,,,,,,,,,,0.8,,,,,,,,,,,,,05fbb63a-7615-44dc-b1af-423933e71c79,2735,,,"[66.0, 23.0]",7551,69,,,0.14189705,,,Right Foot,,,,"[80.0, 25.0]",,Ground Pass,14.142136,,Albin Ekdal,5624.0,,,,,,2,From Keeper,Sebastian Larsson,5617.0,Right Center Midfield,117,Sweden,790,['27e0c21e-7b39-48c4-a2e0-5fe261802883'],16,,,,,,,,,,,,,,,,,,Sweden,790,00:24:16.880,Pass,
,,,,,,,,,,,,0.96,,,,,,,,,,,,,4e95753c-edc4-4027-a21a-8e7ad7b024fc,2737,,,"[80.0, 25.0]",7551,69,,,-2.8809903,,,Left Foot,,,,"[65.0, 21.0]",,Ground Pass,15.524175,,Sebastian Larsson,5617.0,,,,,,2,From Keeper,Albin Ekdal,5624.0,Left Center Midfield,117,Sweden,790,['4b744c65-0905-4827-a35f-df9ac0bac790'],17,,,,,,,,,,,,,,,,,,Sweden,790,00:24:17.680,Pass,
,,,,,,,,,,,,1.32,,,,,,,,,,,,,caeed6d4-c5f3-4abf-97e9-e7c265018081,2741,,,"[65.0, 21.0]",7551,69,,,-0.7853982,,,Right Foot,,,,"[84.0, 2.0]",,Ground Pass,26.870058,,Ludwig Augustinsson,5621.0,,,,,,2,From Keeper,Sebastian Larsson,5617.0,Right Center Midfield,117,Sweden,790,"['6b00214e-0918-4a95-9717-5e7ca98d2f93', '752b991c-0698-4e83-a580-cbd94e11c454']",19,,,,,,,,,,,,,,,,,,Sweden,790,00:24:19.240,Pass,True
,,,,,,,,,,,,1.573,,,,,,,,,,,,,1e10e416-6427-4ddf-8505-a973772a8ec3,2745,,,"[95.0, 3.0]",7551,69,,,1.3191063,,,Left Foot,True,,,"[104.0, 38.0]",,High Pass,36.138622,Incomplete,Ola Toivonen,4417.0,,,,,,2,From Keeper,Ludwig Augustinsson,5621.0,Left Back,117,Sweden,790,"['18a8dd83-9fb0-452d-848d-432692f0b013', 'adeab04e-7d2a-4d5d-9ad0-8ff88da7c457']",22,,,,,,,,,,,,,,,,,,Sweden,790,00:24:22.760,Pass,
,,,,,,,,,,,,1.52,,,,,,,,,,,,,0716fe8c-9280-4857-b7de-1224a51da462,2748,,,"[79.0, 27.0]",7551,69,,,-0.6435011,,,Head,,,,"[87.0, 21.0]",,High Pass,10.0,,Albin Ekdal,5624.0,,,,,Recovery,2,From Keeper,Sebastian Larsson,5617.0,Right Center Midfield,117,Sweden,790,['845f4b5c-ae22-4553-825e-b4ee23f4ce63'],26,,,,,,,,,,,,,,,,,,Sweden,790,00:24:26.200,Pass,
,,,,,,,,,,,,2.933,,,,,,,,,,,,,c7d74629-82eb-4852-92de-ac8c38497037,2750,,,"[87.0, 21.0]",7551,69,,,0.86217004,,,Right Foot,,,,"[93.0, 28.0]",,High Pass,9.219544,Incomplete,Marcus Berg,11098.0,,,,,,2,From Keeper,Albin Ekdal,5624.0,Left Center Midfield,117,Sweden,790,"['1f9127fd-4674-4d75-9ecd-498ace04a68b', '69a0413c-739c-437a-a012-34ef15ffab32']",27,,,,,,,,,,,,,,,,,,Sweden,790,00:24:27.720,Pass,
,,,,,,,,,,,,1.519,,,,,,,,,,,,,69a0413c-739c-437a-a012-34ef15ffab32,2753,,,"[26.0, 52.0]",7551,69,,True,2.896614,,,,,,,"[6.0, 57.0]",,Low Pass,20.615528,,Manuel Neuer,5570.0,,,,,Recovery,2,Regular Play,Jérôme Boateng,5578.0,Right Center Back,118,Germany,770,"['8816d933-84ab-40d8-889e-5e406024f6e2', 'bf541c14-eeba-4bd3-963e-fb2d892bcf75', 'c7d74629-82eb-4852-92de-ac8c38497037']",30,,,,,,,,,,,,,,,,,,Germany,770,00:24:30.653,Pass,True
,,,,,,,,,,,,2.32,,,,,,,,,,,,,b4eef8ad-8c54-41fe-b32f-80c1d8db3257,2756,,,"[15.0, 59.0]",7551,69,,,0.38831872,,,Keeper Arm,,,,"[59.0, 77.0]",,High Pass,47.539455,,Marco Reus,5559.0,,,,,,2,Regular Play,Manuel Neuer,5570.0,Goalkeeper,118,Germany,770,['54a7fa13-b3eb-44c8-b871-1ba70cbb01df'],35,,,,,,,,,,,,,,,,,,Germany,770,00:24:35.773,Pass,
,,,,,,,,,,,,0.68,,,,,,,,,,,,,f927db1e-0071-4162-a7b6-26efef3fcc11,2760,,,"[72.0, 74.0]",7551,69,,,-1.3397057,,,Right Foot,,,,"[76.0, 57.0]",,Ground Pass,17.464249,,Thomas Müller,5562.0,,,,,,2,Regular Play,Marco Reus,5559.0,Center Attacking Midfield,118,Germany,770,['c56aa0ed-01f2-421b-9957-ac2ae7746e15'],42,,,,,,,,,,,,,,,,,,Germany,770,00:24:42.133,Pass,
,,,,,,,,,,,,1.2,,,,,,,,,,,,,4e22cb07-2a3e-4a9d-a3b7-008c4d314ccd,2763,,,"[76.0, 57.0]",7551,69,,,3.1415927,,,Left Foot,,,,"[64.0, 57.0]",,Ground Pass,12.0,,İlkay Gündoğan,10287.0,,,,,,2,Regular Play,Thomas Müller,5562.0,Right Wing,118,Germany,770,['14f3851c-8039-46f8-b77a-138ced0201b1'],42,,,,,,,,,,,,,,,,,,Germany,770,00:24:42.973,Pass,
,,,,,,,,,,,,0.92,,,,,,,,,,,,,f8df924e-2872-4784-ae8b-6d522d588def,2766,,,"[66.0, 41.0]",7551,69,,,-0.5191461,,,Left Foot,,,,"[80.0, 33.0]",,Ground Pass,16.124516,,Timo Werner,5557.0,,,,,,2,Regular Play,İlkay Gündoğan,10287.0,Left Defensive Midfield,118,Germany,770,['d7ad8058-8bc3-4aed-9f20-c04dd839f424'],46,,,,,,,,,,,,,,,,,,Germany,770,00:24:46.813,Pass,
,,,,,,,,,,,,0.6,,,,,,,,,,,,,53e67542-bc8d-467f-a614-9bc8597e0588,2769,,,"[75.0, 36.0]",7551,69,,,-2.2896264,,,Right Foot,,,,"[68.0, 28.0]",,Ground Pass,10.630146,,Toni Kroos,5574.0,,,,,,2,Regular Play,Timo Werner,5557.0,Left Wing,118,Germany,770,['14fc96de-253d-4a70-a7c5-8224fc767879'],48,,,,,,,,,,,,,,,,,,Germany,770,00:24:48.973,Pass,
,,,,,,,,,,,,0.6,,,,,,,,,,,,,b53c434b-472e-4d96-b536-6fb8e7904fe5,2772,,,"[67.0, 27.0]",7551,69,,,1.1071488,,,Left Foot,,,,"[74.0, 41.0]",,Ground Pass,15.652476,,İlkay Gündoğan,10287.0,,,,,,2,Regular Play,Toni Kroos,5574.0,Right Defensive Midfield,118,Germany,770,['0408a720-c453-4a7e-a1a8-7ccf7abf0776'],50,,,,,,,,,,,,,,,,,,Germany,770,00:24:50.893,Pass,
,,,,,,,,,,,,1.84,,,,,,,,,,,,,4de46f6c-5e78-4fe5-86df-6a05181bab2c,2775,,,"[83.0, 42.0]",7551,69,,,-0.887087,,,Right Foot,,,,"[105.0, 15.0]",,Ground Pass,34.828148,,Jonas Hector,6040.0,,,,,,2,Regular Play,İlkay Gündoğan,10287.0,Left Defensive Midfield,118,Germany,770,['e95cf254-67f5-41e7-abaf-9e128a9212e8'],53,,,,,,,,,,,,,,,,,,Germany,770,00:24:53.613,Pass,
,,,,,,,,,,,,0.467,,,,,,,,,,,,,96987bef-afe4-40ef-8dcb-fcacad2230e8,2779,,,"[111.0, 15.0]",7551,69,,,1.4711276,,,Left Foot,True,,,"[113.0, 35.0]",,Low Pass,20.09975,Incomplete,Mario Gómez García,5565.0,,,,,,2,Regular Play,Jonas Hector,6040.0,Left Back,118,Germany,770,"['54af8869-de2b-4ecd-8883-da70bc73b1fc', '98c36316-8204-4875-a219-3e3d5cb522a4', 'bd7a0f99-abc7-4032-8edc-af7787139044']",57,,,,,,,,,,,,,,,,,,Germany,770,00:24:57.053,Pass,True
,,,,,,,,,,,,1.0,,,,,,,,,,,,,509c5d52-1849-4505-a59f-fff276c9764c,2783,,,"[87.0, 30.0]",7551,69,,,0.1798535,,,Right Foot,,,,"[98.0, 32.0]",,Low Pass,11.18034,,İlkay Gündoğan,10287.0,,,,,Recovery,2,Regular Play,Mario Gómez García,5565.0,Center Forward,118,Germany,770,"['6a634695-c44f-410b-b0ce-1e0e3b1b4e13', 'f027ae94-24ff-421d-bbb4-7ce70aacc6e5']",59,,,,,,,,,,,,,,,,,,Germany,770,00:24:59.693,Pass,True
,,,,,,,,,,,,0.107,,,,,,,,,,,,,ec9e6830-dc86-4a5f-b859-ca290f97d10c,2787,,,"[99.0, 30.0]",7551,70,,,0.0,,,Left Foot,,,,"[100.0, 30.0]",,Ground Pass,1.0,Incomplete,Toni Kroos,5574.0,,,,,,2,Regular Play,İlkay Gündoğan,10287.0,Left Defensive Midfield,118,Germany,770,"['063a7c38-4442-4ee8-833e-18e0ad5684cb', '97c81369-5725-4383-a449-69a281e84309']",2,,,,,,,,,,,,,,,,,,Germany,770,00:25:02.253,Pass,
,,,,,,,,,,,,1.08,,,,,,,,,,,,,e4f4e239-90c3-4f1b-936c-632cb8fea1ff,2791,,,"[25.0, 44.0]",7551,70,,,-1.076855,,,Right Foot,,,,"[32.0, 31.0]",,Ground Pass,14.764823,,Emil Peter Forsberg,5625.0,,,,,Recovery,2,Regular Play,Ola Toivonen,4417.0,Right Center Forward,119,Sweden,790,"['ea3a1079-2ed7-4e5f-828b-a65f1bd733b6', 'fe80bd15-4cd2-4c4f-b5f6-ad4cfaa8c249']",3,,,,,,,,,,,,,,,,,,Sweden,790,00:25:03.680,Pass,True
,,,,,,,,,,,,4.44,,,,,,,,,,,,,1a223b84-dccb-4f9c-956e-cc0394ee46bf,2797,,,"[56.0, 39.0]",7551,70,,,0.5543075,,,Right Foot,,,,"[119.0, 78.0]",,High Pass,74.094536,,Marcus Berg,11098.0,,,,,Free Kick,2,From Free Kick,Andreas Granqvist,5607.0,Left Center Back,120,Sweden,790,['e44c08fa-d034-4364-b081-498770d47f7f'],50,,,,,,,,,,,,,,,,,,Sweden,790,00:25:50.600,Pass,
,,,,,,,,,,,,0.68,,,,,,,,,,,,,26273f77-86ef-4ab9-990e-82d6ba2dac85,2801,,,"[55.0, 26.0]",7551,71,,,-0.5404195,,,Right Foot,,,,"[65.0, 20.0]",,Ground Pass,11.661903,,Marco Reus,5559.0,,,,,,2,Regular Play,Toni Kroos,5574.0,Right Defensive Midfield,121,Germany,770,['c9f61dd8-17e0-47ae-a2ba-9f934231008c'],7,,,,,,,,,,,,,,,,,,Germany,770,00:26:07.613,Pass,
,,,,,,,,,,,,2.04,,,,,,,,,,,,,9f70fc0e-8f49-4e7f-ba30-8a7b69d4ff1b,2804,,,"[76.0, 12.0]",7551,71,,,0.3708913,,,Right Foot,,,,"[112.0, 26.0]",,Ground Pass,38.626415,,Timo Werner,5557.0,,,,,,2,Regular Play,Marco Reus,5559.0,Center Attacking Midfield,121,Germany,770,['5cc7a117-f350-47f3-8a5d-e5f688f30687'],10,,,,,,,,,,,,,,,,,,Germany,770,00:26:10.773,Pass,
,,,,,,,,,,,,0.347,,,,,,,,,,,,,08850bf9-b8c6-4f0b-95f3-daeb30d95c6a,2808,,,"[118.0, 29.0]",7551,71,,,1.670465,,,Left Foot,,,,"[117.0, 39.0]",,Ground Pass,10.049875,Incomplete,,,,,,,,2,Regular Play,Timo Werner,5557.0,Left Wing,121,Germany,770,"['5b8eeb9f-5a55-4faf-bf19-1099ec8cf76b', 'bd75fd77-2bcf-43f6-9394-f129e10754db']",13,,,,,,,,,,,,,,,,,,Germany,770,00:26:13.893,Pass,True
,,,,,,,,,,,,1.387,,,,,,,,,,,,,6c85e825-36af-4e82-ab88-560d08ad3ef9,2812,,,"[119.0, 28.0]",7551,71,,,2.8501358,,,Right Foot,True,True,,"[109.0, 31.0]",,Low Pass,10.440307,Incomplete,Thomas Müller,5562.0,,,,,Recovery,2,Regular Play,Timo Werner,5557.0,Left Wing,121,Germany,770,"['7f3f84a5-f7e9-4ea3-8d6d-90395b57627f', 'f9f4d889-e66a-4b3e-8b63-e2a0e10119fa']",16,,,,,,,,,,,,,,,,,,Germany,770,00:26:16.293,Pass,
,,,,,,,,,,,,1.12,,,,,,,,,,,,,15ec3663-a5b6-4e8a-a407-c69e61246c0f,2816,,,"[14.0, 52.0]",7551,71,,,0.67474097,,,Right Foot,,,,"[29.0, 64.0]",,Ground Pass,19.209373,,Viktor Claesson,5613.0,,,,,,2,Regular Play,Sebastian Larsson,5617.0,Right Center Midfield,122,Sweden,790,['d4f43b9c-0a3d-4cb5-8346-9fe62cabba31'],18,,,,,,,,,,,,,,,,,,Sweden,790,00:26:18.560,Pass,
,,,,,,,,,,,,0.8,,,,,,,,,,,,,43e0ea9d-55e3-45f1-bc3d-096a6a9590dd,2819,,,"[29.0, 64.0]",7551,71,,,-1.1071488,,,Left Foot,,,,"[36.0, 50.0]",,Low Pass,15.652476,,Ola Toivonen,4417.0,,,,,,2,Regular Play,Viktor Claesson,5613.0,Right Midfield,122,Sweden,790,"['7661f2c5-de23-4105-bc05-48529e3765e5', 'eed62377-86b5-4bb9-a0e9-5c4897a376c9']",19,,,,,,,,,,,,,,,,,,Sweden,790,00:26:19.680,Pass,True
,,,,,,,,,,,,1.56,,,,,,,,,,,,,119ec66b-f4e8-49cd-be63-b6cc2af06baa,2823,,,"[85.0, 40.0]",7551,72,,,1.1210368,,,Right Foot,,,,"[99.0, 69.0]",,Low Pass,32.202484,,Joshua Kimmich,5579.0,,,,,Free Kick,2,From Free Kick,Toni Kroos,5574.0,Right Defensive Midfield,123,Germany,770,['f7466ab1-aff1-4efd-b3af-bb43cfce4c7e'],0,,,,,,,,,,,,,,,,,,Germany,770,00:27:00.933,Pass,
,,,,,,,,,,,,1.76,,,,,,,,,,,,,05e12128-ef5f-46ad-819e-979decb9ca16,2827,,,"[118.0, 73.0]",7551,72,,,-2.6940727,,,Left Foot,,,,"[93.0, 61.0]",,Ground Pass,27.730848,,İlkay Gündoğan,10287.0,,,,,,2,From Free Kick,Joshua Kimmich,5579.0,Right Back,123,Germany,770,['c01d45d8-84d2-4e17-92e5-da0f3fa22015'],8,,,,,,,,,,,,,,,,,,Germany,770,00:27:08.773,Pass,
,,,,,,,,,,,,1.347,,,,,,,,,,,,,f526b527-8c65-4804-ad92-4114d2dd745f,2830,,,"[92.0, 61.0]",7551,72,,,-0.9151007,,,Right Foot,,,,"[112.0, 35.0]",,High Pass,32.80244,Incomplete,Thomas Müller,5562.0,,,,,,2,From Free Kick,İlkay Gündoğan,10287.0,Left Defensive Midfield,123,Germany,770,"['4e6f15a8-91a9-4381-9cbf-40be65bb0ffc', 'f535d8aa-6674-46b6-b66f-0800112f6421']",11,,,,,,,,,,,,,,,,,,Germany,770,00:27:11.893,Pass,
