bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[58.0, 50.0]",,,,,,,,1.92,,,,,,,,,,,,,,315fd376-ddf0-4a17-b633-619b09406965,480,,"[57.0, 51.0]",7568,10,,,,,,,,,,,,,,,,,,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,22,Switzerland,773,"['21a33fd0-7d79-416d-a947-b92a247ee65c', '5999b71c-95cc-4e62-aed2-039e39cf883e']",7,,,,,,,,,,,,,,,,,,Switzerland,773,00:10:07.193,Carry,
,,,,"[60.0, 61.0]",,,,,,,,3.14,,,,,,,,,,,,,,09df1e05-3558-4f6a-8d54-b085424a5647,483,,"[57.0, 61.0]",7568,10,,,,,,,,,,,,,,,,,,1,Regular Play,Stephan Lichtsteiner,5541.0,Right Back,22,Switzerland,773,"['516e597b-b323-4d06-862d-328bff5847e2', '7a213c1b-debd-4b59-970a-644b922b4513']",9,,,,,,,,,,,,,,,,,,Switzerland,773,00:10:09.813,Carry,
,,,,"[44.0, 45.0]",,,,,,,,0.56,,,,,,,,,,,,,,895a36af-28fc-4243-b3d7-def10343dacf,486,,"[44.0, 45.0]",7568,10,,,,,,,,,,,,,,,,,,1,Regular Play,Fabian Lukas Schär,5537.0,Right Center Back,22,Switzerland,773,"['645fceb0-8213-45a1-b2b8-eb0504b53807', 'ad93570f-f063-447f-b184-dae0319ac823']",14,,,,,,,,,,,,,,,,,,Switzerland,773,00:10:14.953,Carry,
,,,,"[56.0, 48.0]",,,,,,,,0.84,,,,,,,,,,,,,,6ab6ad64-964b-47be-a47f-b0dd3f5c5dd3,489,,"[56.0, 48.0]",7568,10,,,,,,,,,,,,,,,,,,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,22,Switzerland,773,"['3c9e8fa5-3437-42da-b39d-331eda70dd62', '3f6e4011-1d2d-4d75-baf7-8b33fcc05320']",16,,,,,,,,,,,,,,,,,,Switzerland,773,00:10:16.713,Carry,
,,,,"[49.0, 60.0]",,,,,,,,1.32,,,,,,,,,,,,,,ef17bbea-66d0-4e66-b871-0cc80ef0f660,492,,"[49.0, 60.0]",7568,10,,,,,,,,,,,,,,,,,,1,Regular Play,Valon Behrami,5540.0,Right Defensive Midfield,22,Switzerland,773,"['60feddb2-aca0-4ede-9e2d-a789cdb66240', '858b5a2a-32fd-4550-87f7-122fb391cc78']",19,,,,,,,,,,,,,,,,,,Switzerland,773,00:10:19.593,Carry,
,,,,"[35.0, 52.0]",,,,,,,,1.24,,,,,,,,,,,,,,26be43df-a91b-4dc0-a4d7-e4cea5a74f08,495,,"[36.0, 51.0]",7568,10,,,,,,,,,,,,,,,,,,1,Regular Play,Fabian Lukas Schär,5537.0,Right Center Back,22,Switzerland,773,"['44bc0b62-d8f4-4b5e-8513-0a9c5e4f3d1c', 'c66b9541-cd88-47bd-acd6-5128b2191dc5']",21,,,,,,,,,,,,,,,,,,Switzerland,773,00:10:21.873,Carry,
,,,,"[46.0, 58.0]",,,,,,,,1.32,,,,,,,,,,,,,,cb3132f6-5ced-48d6-bc90-8db9ae1164ea,498,,"[43.0, 55.0]",7568,10,,,,,,,,,,,,,,,,,,1,Regular Play,Valon Behrami,5540.0,Right Defensive Midfield,22,Switzerland,773,"['044561b6-fa87-4782-92fd-b29da1160241', 'a1edca7a-7fd5-4797-833f-b1d77c4cc2e7']",24,,,,,,,,,,,,,,,,,,Switzerland,773,00:10:24.353,Carry,
,,,,"[54.0, 40.0]",,,,,,,,2.0,,,,,,,,,,,,,,0f54f2e5-b231-434c-8ef4-0e9b2aad07ee,503,,"[49.0, 52.0]",7568,10,,,,,,,,,,,,,,,,,,1,Regular Play,Valon Behrami,5540.0,Right Defensive Midfield,22,Switzerland,773,"['00fa7751-7455-4007-a3ce-2ba0026780cc', '7e89cb80-d975-4739-8b08-8a4c7067871d', '8b72d521-d9c3-4a49-b2a1-a6345f03b792', 'a8e1aced-159d-45fe-9555-a122c54face5']",28,,,,,,,,,,,,,,,,,,Switzerland,773,00:10:28.793,Carry,True
,,,,"[69.0, 26.0]",,,,,,,,1.24,,,,,,,,,,,,,,e66f55ec-c676-4773-81c3-d8b2e5b7c658,507,,"[65.0, 30.0]",7568,10,,,,,,,,,,,,,,,,,,1,Regular Play,Breel-Donald Embolo,5545.0,Left Wing,22,Switzerland,773,"['1261684a-da89-41d1-ba7d-74fd9cd81e24', '924672d6-c5fe-4255-80e9-db97acb4070f']",31,,,,,,,,,,,,,,,,,,Switzerland,773,00:10:31.913,Carry,
,,,,"[87.0, 17.0]",,,,,,,,2.48,,,,,,,,,,,,,,6c6cf75a-1bb5-4a59-beb4-d102946ca948,510,,"[66.0, 11.0]",7568,10,,,,,,,,,,,,,,,,,,1,Regular Play,Ricardo Iván Rodríguez Araya,5544.0,Left Back,22,Switzerland,773,"['976719f1-7c8e-43f2-b280-913d95d1a7b4', 'c82fa350-c710-49f3-bb16-eda716f9f11b']",34,,,,,,,,,,,,,,,,,,Switzerland,773,00:10:34.113,Carry,
,,,,"[49.0, 59.0]",,,,,,,,0.52,,,,,,,,,,,,,,b3478358-f850-4f2d-a939-923e084a0eb0,515,,"[48.0, 59.0]",7568,10,,,,,,,,,,,,,,,,,,1,Regular Play,Bryan Ruiz González,5592.0,Right Wing,23,Costa Rica,795,"['0d581acf-1a7b-4dac-b5be-9b3677a14a4d', '8b8a8ac4-39fb-4920-95f8-61e904af3dc0', 'ac9cdc42-c7c0-45e0-951c-032a553a5699']",39,,,,,,,,,,,,,,,,,,Costa Rica,795,00:10:39.833,Carry,True
,,,,"[43.0, 57.0]",,,,,,,,0.067,,,,,,,,,,,,,,6e3de118-203c-4fe6-a596-5fdf2db67c80,519,,"[43.0, 55.0]",7568,10,,,,,,,,,,,,,,,,,,1,Regular Play,Celso Borges Mora,5582.0,Right Center Midfield,23,Costa Rica,795,"['3452660b-b3f0-4b42-808e-e050fb87fe25', 'a0df5bf9-c86a-402c-b99c-3ed276698bba']",41,,,,,,,,,,,,,,,,,,Costa Rica,795,00:10:41.246,Carry,
,,,,"[44.0, 66.0]",,,,,,,,1.467,,,,,,,,,,,,,,ec0aef70-c5d1-4a3c-b016-b758e2988d5b,522,,"[44.0, 66.0]",7568,10,,,,,,,,,,,,,,,,,,1,Regular Play,Bryan Ruiz González,5592.0,Right Wing,23,Costa Rica,795,"['acbe55d8-d0e5-4a25-98ee-8f6fac73fa7a', 'c59f3df0-fa10-4091-89b1-ae2f9afffc61']",42,,,,,,,,,,,,,,,,,,Costa Rica,795,00:10:42.086,Carry,
,,,,"[29.0, 10.0]",,,,,,,,1.627,,,,,,,,,,,,,,ca71658c-25aa-49c9-898e-d6192b71d767,528,,"[27.0, 8.0]",7568,11,,,,,,,,,,,,,,,,,,1,Regular Play,Kendall Jamaal Waston Manley,6328.0,Left Center Back,24,Costa Rica,795,"['56878232-a9fa-4e26-b071-2dc4737d85e7', 'd756056e-c940-4c4f-83ad-ed3ed0807763']",43,,,,,,,,,,,,,,,,,,Costa Rica,795,00:11:43.846,Carry,
,,,,"[32.0, 40.0]",,,,,,,,3.48,,,,,,,,,,,,,,6dd84b95-84b8-424e-9047-0f07b9c84d3c,531,,"[23.0, 34.0]",7568,11,,,,,,,,,,,,,,,,,,1,Regular Play,Giancarlo González Castro,5584.0,Center Back,24,Costa Rica,795,"['68ee1eb3-8aa8-4df0-b83a-7b8baddd77f9', 'fbff66f7-ecbe-4edb-ba76-27b2325b0a87']",46,,,,,,,,,,,,,,,,,,Costa Rica,795,00:11:46.833,Carry,
,,,,"[31.0, 73.0]",,,,,,,,1.0,,,,,,,,,,,,,,7d6e049f-5c5a-4b2c-a71d-097410f417bc,534,,"[30.0, 68.0]",7568,11,,,,,,,,,,,,,,,,,,1,Regular Play,Johnny Acosta Zamora,5590.0,Right Center Back,24,Costa Rica,795,"['084b55ea-1f54-4b23-96c9-928d16bf427b', '788279dd-90ee-4696-90ef-fcbe0f4eeeb8', '8892d02c-bacb-48f2-a070-831c1650bacd']",52,,,,,,,,,,,,,,,,,,Costa Rica,795,00:11:52.113,Carry,True
,,,,"[57.0, 42.0]",,,,,,,,0.92,,,,,,,,,,,,,,77f05780-cf42-47f3-a5d9-537cf5947d95,546,,"[56.0, 39.0]",7568,12,,,,,,,,,,,,,,,,,,1,From Throw In,Valon Behrami,5540.0,Right Defensive Midfield,25,Switzerland,773,"['5efbef42-89ab-46b9-815a-5c53d0ce85b6', '929470df-62f9-4b76-8733-b4e0800107ec', 'dc6acc98-d7f3-479e-86d2-f5cf8b2882fb']",29,,,,,,,,,,,,,,,,,,Switzerland,773,00:12:29.473,Carry,True
,,,,"[86.0, 75.0]",,,,,,,,2.72,,,,,,,,,,,,,,d763f03c-e439-4c89-b32e-b3c9a57d1d71,549,,"[68.0, 77.0]",7568,12,,,,,,,,,,,,,,,,,,1,From Throw In,Stephan Lichtsteiner,5541.0,Right Back,25,Switzerland,773,"['3e376aa2-a040-44db-b715-4a2382271a09', 'ca09d69f-9a6e-4ca7-be94-e35d27b82d59']",32,,,,,,,,,,,,,,,,,,Switzerland,773,00:12:32.393,Carry,
,,,,"[29.0, 53.0]",,,,,,,,0.16,,,,,,,,,,,,,,ba29fdbc-27c6-4f44-b246-f13aa87eacfb,560,,"[30.0, 47.0]",7568,12,,,,,,,,,,,,,,,,,,1,From Throw In,Bryan Ruiz González,5592.0,Right Wing,25,Switzerland,773,"['432f42fe-3eb5-4594-ad89-7f98da47e269', '77a39a9c-d764-4685-8853-c2375e98d792', '85304cea-7afb-4925-b134-886d2af4f61b', '96bfaa14-13fc-4e26-8a3a-9863603f4c45']",42,,,,,,,,,,,,,,,,,,Costa Rica,795,00:12:42.073,Carry,True
,,,,"[86.0, 32.0]",,,,,,,,1.12,,,,,,,,,,,,,,130b1c87-d39c-40c3-82d7-474ef856e185,565,,"[88.0, 31.0]",7568,12,,,,,,,,,,,,,,,,,,1,From Throw In,Granit Xhaka,3500.0,Left Defensive Midfield,25,Switzerland,773,"['3181a6fa-400a-4245-b289-864d5f498c17', '5646b2f5-c35e-4106-a7b0-f81421b87a28', '67dd1749-f286-4416-ab97-175b9979dc5c']",44,,,,,,,,,,,,,,,,,,Switzerland,773,00:12:44.673,Carry,True
,,,,"[87.0, 69.0]",,,,,,,,0.92,,,,,,,,,,,,,,1a183393-b3b0-4a40-ac47-66ce91d263e7,569,,"[89.0, 69.0]",7568,12,,,,,,,,,,,,,,,,,,1,From Throw In,Xherdan Shaqiri,3533.0,Right Wing,25,Switzerland,773,"['aa9d23f5-fc1c-4aa7-a340-ffc97f0f3e2a', 'af3bbc18-cfea-407f-8d8f-0980e07f34cf']",47,,,,,,,,,,,,,,,,,,Switzerland,773,00:12:47.513,Carry,
,,,,"[25.0, 1.0]",,,,,,,,2.867,,,,,,,,,,,,,,94a1f720-24b0-4723-861f-99bdf17e922d,575,,"[29.0, 7.0]",7568,12,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Colindres Solera,5585.0,Left Wing,26,Costa Rica,795,"['1616d65d-083b-4ea9-ba1b-219f6900d08c', '5bf05bac-6f5c-4a88-b90b-cf3935f41c39', '6d73867f-106b-4aeb-b0e7-92434855fae8']",50,,,,,,,,,,,,,,,,,,Costa Rica,795,00:12:50.766,Carry,True
,,,,"[34.0, 63.0]",,,,,,,,3.28,,,,,,,,,,,,,,0c97eb3e-c0a2-450f-baad-cb23d46e4641,584,,"[39.0, 65.0]",7568,13,,,,,,,,,,,,,,,,,,1,Regular Play,Fabian Lukas Schär,5537.0,Right Center Back,28,Switzerland,773,"['11ea36ea-e114-4825-a728-cf47bf07a274', '8116d044-280b-4af1-9f7c-678dba4e9b8d']",19,,,,,,,,,,,,,,,,,,Switzerland,773,00:13:19.073,Carry,
,,,,"[39.0, 31.0]",,,,,,,,0.76,,,,,,,,,,,,,,6d8de383-85d0-4ece-aaa5-3b61633f4b53,587,,"[36.0, 31.0]",7568,13,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Obafemi Akanji,5549.0,Left Center Back,28,Switzerland,773,"['5a9d2539-e1f7-4405-a022-bb89485e276c', 'bc8e6110-1454-47ae-ba56-259381852ed0']",25,,,,,,,,,,,,,,,,,,Switzerland,773,00:13:25.153,Carry,
,,,,"[50.0, 35.0]",,,,,,,,0.08,,,,,,,,,,,,,,bfe401f4-5d26-4ec3-b8c7-440ae661cfc6,590,,"[50.0, 35.0]",7568,13,,,,,,,,,,,,,,,,,,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,28,Switzerland,773,"['6f86385b-dff8-4cd4-8a8a-ca5ffc4149ed', 'e99b8988-301c-4bb4-a9de-f08440c9533e']",27,,,,,,,,,,,,,,,,,,Switzerland,773,00:13:27.193,Carry,
,,,,"[41.0, 45.0]",,,,,,,,1.4,,,,,,,,,,,,,,52d4fc22-9d8e-4515-b058-34479f437d00,593,,"[38.0, 46.0]",7568,13,,,,,,,,,,,,,,,,,,1,Regular Play,Fabian Lukas Schär,5537.0,Right Center Back,28,Switzerland,773,"['cf4c4d1c-22ec-4efa-a10b-37f88c219285', 'f60cf9e0-26db-4837-8465-28a639456912']",28,,,,,,,,,,,,,,,,,,Switzerland,773,00:13:28.473,Carry,
,,,,"[58.0, 32.0]",,,,,,,,2.64,,,,,,,,,,,,,,7ea8b1f5-b424-4893-9597-084bc5b12601,596,,"[64.0, 29.0]",7568,13,,,,,,,,,,,,,,,,,,1,Regular Play,Breel-Donald Embolo,5545.0,Left Wing,28,Switzerland,773,"['8feb600f-8c63-4224-bbca-78332cbf15dc', 'e80c20b3-da58-42d1-9058-bb3b3585ea03']",30,,,,,,,,,,,,,,,,,,Switzerland,773,00:13:30.993,Carry,
,,,,"[48.0, 59.0]",,,,,,,,2.24,,,,,,,,,,,,,,8d2fe608-12a3-4ec4-b4d5-fccb1650bf21,599,,"[44.0, 59.0]",7568,13,,,,,,,,,,,,,,,,,,1,Regular Play,Valon Behrami,5540.0,Right Defensive Midfield,28,Switzerland,773,"['3e4c5afb-383d-4e07-a6a3-984e0afe842a', '3fd40d30-95b5-438a-947b-9406b850c99b']",35,,,,,,,,,,,,,,,,,,Switzerland,773,00:13:35.713,Carry,
,,,,"[72.0, 64.0]",,,,,,,,1.72,,,,,,,,,,,,,,fd10164c-8f29-4f0a-b4c8-283f4d945ea7,604,,"[68.0, 62.0]",7568,13,,,,,,,,,,,,,,,,,,1,Regular Play,Blerim Džemaili,5554.0,Center Attacking Midfield,28,Switzerland,773,"['49c74646-910d-4199-94b6-40c08fa43f04', '6b1c6765-4c8c-485a-a5be-b92711236a4d']",39,,,,,,,,,,,,,,,,,,Switzerland,773,00:13:39.833,Carry,
,,,,"[100.0, 72.0]",,,,,,,,1.08,,,,,,,,,,,,,,caf7b321-d9ac-4ab3-95b1-1a391ec1b5e7,607,,"[91.0, 78.0]",7568,13,,,,,,,,,,,,,,,,,,1,Regular Play,Stephan Lichtsteiner,5541.0,Right Back,28,Switzerland,773,"['ce59b456-9e80-4387-bbf0-a2663b8df515', 'fb12985d-3a5d-4164-853c-b168e043dfac']",43,,,,,,,,,,,,,,,,,,Switzerland,773,00:13:43.553,Carry,
,,,,"[15.0, 50.0]",,,,,,,,1.0,,,,,,,,,,,,,,2f9ae383-ff8e-42dc-a9b4-4e6675e9b291,617,,"[14.0, 50.0]",7568,14,,,,,,,,,,,,,,,,,,1,Regular Play,Yann Sommer,5550.0,Goalkeeper,31,Switzerland,773,"['910d52fc-b815-4b39-a98c-cd83cb3baf67', 'a30d4c97-284f-4a1a-a30e-cb3a6573cb6f']",38,,,,,,,,,,,,,,,,,,Switzerland,773,00:14:38.753,Carry,
,,,,"[37.0, 26.0]",,,,,,,,3.0,,,,,,,,,,,,,,34109874-18fc-491e-9180-8a4582041091,620,,"[30.0, 31.0]",7568,14,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Obafemi Akanji,5549.0,Left Center Back,31,Switzerland,773,"['1a523c1c-5b20-4cc2-b842-ffef47486a4e', '1d26bd3c-df85-4dee-a906-0fd7d8fc71c9']",41,,,,,,,,,,,,,,,,,,Switzerland,773,00:14:41.993,Carry,
,,,,"[46.0, 45.0]",,,,,,,,2.4,,,,,,,,,,,,,,f3f5abd9-5429-4116-98a9-ba63463805dc,623,,"[49.0, 37.0]",7568,14,,,,,,,,,,,,,,,,,,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,31,Switzerland,773,"['77f3c0a5-82f4-47dd-bb46-ca84ea0db863', 'fce081d7-b56f-4009-83ff-2a76bf1b6db7']",46,,,,,,,,,,,,,,,,,,Switzerland,773,00:14:46.033,Carry,
,,,,"[59.0, 79.0]",,,,,,,,1.08,,,,,,,,,,,,,,f304353a-cd4d-45ff-b7d3-4633500be03d,627,,"[62.0, 80.0]",7568,14,,,,,,,,,,,,,,,,,,1,Regular Play,Stephan Lichtsteiner,5541.0,Right Back,31,Switzerland,773,"['2f8ae9f0-3690-4680-b015-1eca7fb84566', '3dcf77f3-adb6-4a51-b169-2dcdf8f9f4f1', 'b1c5727e-2a7b-46a9-b02f-98e45ca517fb']",50,,,,,,,,,,,,,,,,,,Switzerland,773,00:14:50.073,Carry,True
,,,,"[52.0, 57.0]",,,,,,,,1.6,,,,,,,,,,,,,,2e7ffd5d-e514-4da7-bb91-3d37b53c2fc3,630,,"[53.0, 61.0]",7568,14,,,,,,,,,,,,,,,,,,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,31,Switzerland,773,"['13ab63c9-c127-403a-8aa0-a40216605c30', '9ce82716-a17e-44ed-8c21-2479d991c18e', 'c0e6da77-7df7-4eb5-811b-53ec12af1401']",52,,,,,,,,,,,,,,,,,,Switzerland,773,00:14:52.313,Carry,True
,,,,"[71.0, 10.0]",,,,,,,,1.6,,,,,,,,,,,,,,0113f209-4db3-4d73-bd18-c8edf375194f,634,,"[72.0, 9.0]",7568,14,,,,,,,,,,,,,,,,,,1,Regular Play,Ricardo Iván Rodríguez Araya,5544.0,Left Back,31,Switzerland,773,"['4c410b86-fd6a-4824-a033-95947252b54f', 'dad5ceda-7f5f-4aa8-876d-1dfc26e5ba7c']",56,,,,,,,,,,,,,,,,,,Switzerland,773,00:14:56.713,Carry,
,,,,"[30.0, 65.0]",,,,,,,,0.467,,,,,,,,,,,,,,1021bfcf-b30d-4bb4-8194-cdbca66d8180,641,,"[30.0, 65.0]",7568,15,,,,,,,,,,,,,,,,,,1,From Throw In,Celso Borges Mora,5582.0,Right Center Midfield,32,Costa Rica,795,"['e87535d4-97a4-44bc-90f7-867cf0fab635', 'efe2b845-f402-4e2d-8306-c928d982f2a7']",9,,,,,,,,,,,,,,,,,,Costa Rica,795,00:15:09.406,Carry,
,,,,"[29.0, 79.0]",,,,,,,,0.587,,,,,,,,,,,,,,2f3a6ba3-343c-4de8-ad0c-b09d174b7756,644,,"[30.0, 79.0]",7568,15,,,,,,,,,,,,,,,,,,1,From Throw In,Cristian Gamboa Luna,5602.0,Right Wing Back,32,Costa Rica,795,"['44cca7b4-ef8d-43af-8aca-ca67192cf388', '490edebf-e523-41c1-b03e-331004ab6fa2']",11,,,,,,,,,,,,,,,,,,Costa Rica,795,00:15:11.526,Carry,
,,,,"[61.0, 29.0]",,,,,,,,0.173,,,,,,,,,,,,,,2713744c-ac21-48ea-a119-7d93e55e4bab,655,,"[60.0, 29.0]",7568,15,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Colindres Solera,5585.0,Left Wing,32,Costa Rica,795,"['00f0a33a-91f3-4684-a7d5-c50ce2bfa79f', 'e3613655-4a91-4d7b-8af3-ea382db36384']",18,,,,,,,,,,,,,,,,,,Costa Rica,795,00:15:18.753,Carry,
,,,,"[29.0, 77.0]",,,,,,,,3.16,,,,,,,,,,,,,,99a92a61-01f0-4a89-bbfb-25c8e47e5f65,660,,"[29.0, 79.0]",7568,15,,,,,,,,,,,,,,,,,,1,Regular Play,Fabian Lukas Schär,5537.0,Right Center Back,34,Switzerland,773,"['559a5fb9-cb48-4047-a8ed-5b322a87c3b4', '7541e9f9-1bfb-44b5-97b6-7ee5fdb6ccfe']",49,,,,,,,,,,,,,,,,,,Switzerland,773,00:15:49.513,Carry,
,,,,"[23.0, 34.0]",,,,,,,,1.72,,,,,,,,,,,,,,c2ac3125-1f55-4e6d-b136-04a679d39834,663,,"[23.0, 34.0]",7568,15,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Obafemi Akanji,5549.0,Left Center Back,34,Switzerland,773,"['ce3a68d0-aad4-4a98-8eba-a3f0109e0b62', 'ec0de362-dfaa-4c2d-b4c1-2d999621760f']",55,,,,,,,,,,,,,,,,,,Switzerland,773,00:15:55.113,Carry,
,,,,"[9.0, 48.0]",,,,,,,,0.8,,,,,,,,,,,,,,23dd31f6-a393-4f68-beb1-7c4a1b448e62,666,,"[9.0, 48.0]",7568,15,,,,,,,,,,,,,,,,,,1,Regular Play,Yann Sommer,5550.0,Goalkeeper,34,Switzerland,773,"['145ff1db-7602-4d44-b749-bdab0bd8d1f0', '9d08570a-f9f8-4d29-b007-f0509eb45a20']",58,,,,,,,,,,,,,,,,,,Switzerland,773,00:15:58.433,Carry,
,,,,"[15.0, 21.0]",,,,,,,,1.12,,,,,,,,,,,,,,e60a4134-8c87-40ad-946e-86956dac0e8c,669,,"[16.0, 20.0]",7568,16,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Obafemi Akanji,5549.0,Left Center Back,34,Switzerland,773,"['11b02f33-da2e-4c3a-8c57-79cd2648b88c', 'a583b993-da85-4993-8570-c95aa9c55421']",1,,,,,,,,,,,,,,,,,,Switzerland,773,00:16:01.233,Carry,
,,,,"[13.0, 44.0]",,,,,,,,2.29,,,,,,,,,,,,,,ab0cb97b-d4c3-4f8f-894a-e80f8afb7684,673,,"[15.0, 45.0]",7568,16,,,,,,,,,,,,,,,,,,1,Regular Play,Fabian Lukas Schär,5537.0,Right Center Back,34,Switzerland,773,"['05e46bb9-3c54-4ba7-84c8-9d4651762b6c', '2d6c8e46-78f9-4f59-a845-1988da87256c', 'a8da0b54-e873-415d-b9ac-504bb02bd344']",3,,,,,,,,,,,,,,,,,,Switzerland,773,00:16:03.903,Carry,True
,,,,"[7.0, 26.0]",,,,,,,,2.88,,,,,,,,,,,,,,d9785586-1ca0-4889-bcac-7a0219ac4487,676,,"[3.0, 35.0]",7568,16,,,,,,,,,,,,,,,,,,1,Regular Play,Yann Sommer,5550.0,Goalkeeper,34,Switzerland,773,"['5e384473-7642-48d0-b303-ff263e2ef1a0', '6b3e6f3c-067c-4ca8-95f1-96ae9238092f', 'e34674e8-d080-4d14-ae42-aa716939333a']",7,,,,,,,,,,,,,,,,,,Switzerland,773,00:16:07.993,Carry,True
,,,,"[47.0, 27.0]",,,,,,,,1.08,,,,,,,,,,,,,,e0a67047-6a91-42f8-bb77-86883e903231,680,,"[54.0, 25.0]",7568,16,,,,,,,,,,,,,,,,,,1,Regular Play,Breel-Donald Embolo,5545.0,Left Wing,34,Switzerland,773,"['4946125c-e61b-4f2c-b440-abf4571c3ecf', 'cf4850b3-132f-4419-b82c-fe8bc1e9484f']",13,,,,,,,,,,,,,,,,,,Switzerland,773,00:16:13.033,Carry,
,,,,"[44.0, 38.0]",,,,,,,,0.92,,,,,,,,,,,,,,6cbf8e2c-19a3-4bde-802b-9e58db20404b,684,,"[42.0, 37.0]",7568,16,,,,,,,,,,,,,,,,,,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,34,Switzerland,773,"['2f009661-2ba2-4905-8d30-25add822f20d', '481b75eb-c25e-43af-ac75-26f73799c90d', '5a89b24b-8c86-4b27-b33a-b6b73bdb454a']",15,,,,,,,,,,,,,,,,,,Switzerland,773,00:16:15.113,Carry,True
,,,,"[83.0, 53.0]",,,,,,,,2.04,,,,,,,,,,,,,,33c547d0-8219-458a-a3ba-24704605b101,687,,"[62.0, 54.0]",7568,16,,,,,,,,,,,,,,,,,,1,Regular Play,Xherdan Shaqiri,3533.0,Right Wing,34,Switzerland,773,"['7bcd643c-5340-4a73-95d0-2777e137dbbb', 'c6fc4fcd-e341-48c7-861f-7f914159558e']",18,,,,,,,,,,,,,,,,,,Switzerland,773,00:16:18.473,Carry,
,,,,"[97.0, 37.0]",,,,,,,,0.88,,,,,,,,,,,,,,afa0b32f-57ec-4941-b896-7abfb4a40c75,692,,"[97.0, 31.0]",7568,16,,,,,,,,,,,,,,,,,,1,Regular Play,Mario Gavranović,5834.0,Center Forward,34,Switzerland,773,"['61b01aca-6a07-43d1-a8f2-e5857ff9d5c6', 'f49bb7d0-bc0a-43f9-9742-78d2452fee57']",22,,,,,,,,,,,,,,,,,,Switzerland,773,00:16:22.993,Carry,
,,,,"[27.0, 37.0]",,,,,,,,1.6,,,,,,,,,,,,,,8eb45b9c-ec3b-4b68-a725-696f2926cc96,701,,"[36.0, 40.0]",7568,16,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Obafemi Akanji,5549.0,Left Center Back,34,Switzerland,773,"['15b40bea-bcd9-4bd8-8fc0-e8bb9d8a9f31', '5af71ce8-9dee-4a57-b6ef-6157fab4f91d']",38,,,,,,,,,,,,,,,,,,Switzerland,773,00:16:38.993,Carry,
,,,,"[9.0, 43.0]",,,,,,,,2.4,,,,,,,,,,,,,,6c77a00f-aa53-443a-b328-04393d47095b,704,,"[8.0, 40.0]",7568,16,,,,,,,,,,,,,,,,,,1,Regular Play,Yann Sommer,5550.0,Goalkeeper,34,Switzerland,773,"['068ed973-8af1-43be-9281-89e799fefd56', '37c461cf-c686-4795-8769-22f14158d667']",42,,,,,,,,,,,,,,,,,,Switzerland,773,00:16:42.193,Carry,
,,,,"[28.0, 18.0]",,,,,,,,3.72,,,,,,,,,,,,,,8e3809ee-eced-45e6-911b-daddc68aa0ff,707,,"[16.0, 18.0]",7568,16,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Obafemi Akanji,5549.0,Left Center Back,34,Switzerland,773,"['071e7fdb-0068-41ec-a19c-2d319b56f617', '0769e7eb-caaa-4590-8dfa-afc077907c37', '12898d9c-1c5b-4cae-b288-15801325d448']",46,,,,,,,,,,,,,,,,,,Switzerland,773,00:16:46.193,Carry,True
,,,,"[53.0, 41.0]",,,,,,,,5.16,,,,,,,,,,,,,,74b54494-5336-40eb-8bda-cf11bc4c720c,711,,"[36.0, 30.0]",7568,16,,,,,,,,,,,,,,,,,,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,34,Switzerland,773,"['6dac36a7-094d-46b3-bc46-c31ce3ba6928', '874bc7aa-6385-4d73-bf7d-031eee560310']",50,,,,,,,,,,,,,,,,,,Switzerland,773,00:16:50.993,Carry,
