50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,1.12,,,,,,,,,,,,35101e87-2225-452d-857f-f33526c54017,718,,"[39.0, 46.0]",7525,18,,-1.6614562,,,Right Foot,,,,"[38.0, 35.0]",,Ground Pass,11.045361,,Osama Abdulrezag Hawsawi,5184.0,,,,1,Regular Play,Taisir Jabir Al Jassim,5185.0,Right Center Midfield,38,Saudi Arabia,799,['f46abd8e-a554-4de5-bf5a-83c848dfa884'],55,,,,,,,,,,,,,,,,Saudi Arabia,799,00:18:55.493,Pass,
,,,,,,,,,,,,1.12,,,,,,,,,,,,c22839b3-4d17-4a7d-96d4-471522860167,721,,"[37.0, 35.0]",7525,18,,-1.4601392,,,Right Foot,,,,"[39.0, 17.0]",,Ground Pass,18.110771,,Omar Ibrahim Omar Othman Hawsawi,5197.0,,,,1,Regular Play,Osama Abdulrezag Hawsawi,5184.0,Right Center Back,38,Saudi Arabia,799,['1e34e5c0-e8dc-4f01-9200-e231cf0d640f'],57,,,,,,,,,,,,,,,,Saudi Arabia,799,00:18:57.733,Pass,
,,,,,,,,,,,,1.2,,,,,,,,,,,,aabce03c-1f50-4d81-9885-877eb7777df3,724,,"[40.0, 18.0]",7525,19,,1.8736812,,,Left Foot,,,,"[35.0, 34.0]",,Ground Pass,16.763054,,Abdullah Ibrahim Otayf,5173.0,,,,1,Regular Play,Omar Ibrahim Omar Othman Hawsawi,5197.0,Left Center Back,38,Saudi Arabia,799,['72e80468-5643-466d-bb52-49a01bb29864'],1,,,,,,,,,,,,,,,,Saudi Arabia,799,00:19:01.453,Pass,
,,,,,,,,,,,,1.24,,,,,,,,,,,,d12b78c6-3a87-41b8-bf41-ddc78729f4ab,727,,"[34.0, 37.0]",7525,19,,1.7126933,,,Right Foot,,,,"[32.0, 51.0]",,Ground Pass,14.142136,,Osama Abdulrezag Hawsawi,5184.0,,,,1,Regular Play,Abdullah Ibrahim Otayf,5173.0,Center Defensive Midfield,38,Saudi Arabia,799,['23f4110c-36b3-4485-b7f3-08a368ae7f74'],6,,,,,,,,,,,,,,,,Saudi Arabia,799,00:19:06.093,Pass,
,,,,,,,,,,,,1.078,,,,,,,,,,,,419ad8b2-aacb-4aaf-9ffb-3523b7dc48e0,730,,"[34.0, 53.0]",7525,19,,0.30805278,,,Right Foot,,,,"[56.0, 60.0]",,Ground Pass,23.086792,,Yehya Sulaiman Ali Al-Shehri,5192.0,,,,1,Regular Play,Osama Abdulrezag Hawsawi,5184.0,Right Center Back,38,Saudi Arabia,799,['db2fb28d-c6ee-4b66-a910-94c25b317456'],9,,,,,,,,,,,,,,,,Saudi Arabia,799,00:19:09.895,Pass,
,,,,,,,,,,,,3.96,,,,,,,,,,,,b2428ac5-0015-473d-9c26-99030e817eeb,735,,"[46.0, 59.0]",7525,19,,2.6779451,,,Left Foot,,,,"[26.0, 69.0]",,Ground Pass,22.36068,,Osama Abdulrezag Hawsawi,5184.0,,,,1,Regular Play,Yehya Sulaiman Ali Al-Shehri,5192.0,Right Midfield,38,Saudi Arabia,799,"['7711f799-5bbe-4ac0-b703-5e79594db197', 'a30917a4-45af-4a1c-a62a-2e3c06619956']",12,,,,,,,,,,,,,,,,Saudi Arabia,799,00:19:12.133,Pass,True
,,,,,,,,,,,,2.04,,,,,,,,,,,,21116b5d-a8a8-41d5-8594-1b189e3b9cc9,737,,"[26.0, 69.0]",7525,19,,-2.5161076,,,Left Foot,,,,"[8.0, 56.0]",,Ground Pass,22.203604,,Abdullah Ibrahim Al Maiouf,5189.0,,,,1,Regular Play,Osama Abdulrezag Hawsawi,5184.0,Right Center Back,38,Saudi Arabia,799,['73081ac1-7781-426f-81f7-c9f33e82780c'],16,,,,,,,,,,,,,,,,Saudi Arabia,799,00:19:16.093,Pass,
,,,,,,,,,,,,3.373,,,,,,,,,,,,991fb6d9-b23c-4391-aa50-72f96049ae58,740,,"[13.0, 53.0]",7525,19,,-0.20039855,,,Right Foot,,,,"[77.0, 40.0]",,High Pass,65.30697,Incomplete,Mohammad Ibrahim Al Sahlawi,5196.0,,,,1,Regular Play,Abdullah Ibrahim Al Maiouf,5189.0,Goalkeeper,38,Saudi Arabia,799,"['72d0a52e-b765-4264-8687-9f39812d0f8c', 'e69c2fc3-ddf8-4395-86d7-12be66ed3421']",24,,,,,,,,,,,,,,,,Saudi Arabia,799,00:19:24.720,Pass,
,,,,,,,,,,,,1.479,,,,,,,,,,,,72d0a52e-b765-4264-8687-9f39812d0f8c,742,,"[44.0, 41.0]",7525,19,,0.4636476,,,Head,,,,"[64.0, 51.0]",,High Pass,22.36068,,Aleksandr Samedov,5182.0,,,Recovery,1,Regular Play,Sergei Ignashevich,5174.0,Left Center Back,39,Russia,796,"['991fb6d9-b23c-4391-aa50-72f96049ae58', 'a24bd126-2a7e-445a-9c5b-137a43a4d51d']",28,,,,,,,,,,,,,,,,Russia,796,00:19:28.093,Pass,
,,,,,,,,,,,,1.64,,,,,,,,,,,,15ff9108-4660-470d-9af9-67697613b3ca,744,,"[64.0, 50.0]",7525,19,,-1.9379702,,,Head,,,,"[59.0, 37.0]",,High Pass,13.928389,,Roman Zobnin,5171.0,,,,1,Regular Play,Aleksandr Samedov,5182.0,Right Midfield,39,Russia,796,['0a9edc42-d3b3-4451-bf9a-5cc85166e86c'],29,,,,,,,,,,,,,,,,Russia,796,00:19:29.573,Pass,
,,,,,,,,,,,,2.84,,,,,,,,,,,,71495e76-1300-4ad7-b73c-bd14d010e641,750,,"[54.0, 53.0]",7525,19,,-0.8534746,,,Right Foot,,,,"[95.0, 6.0]",,High Pass,62.369865,,Yuri Zhirkov,5193.0,,True,Free Kick,1,From Free Kick,Sergei Ignashevich,5174.0,Left Center Back,40,Russia,796,['3db8242b-c916-425c-ba80-6198caee7417'],52,,,,,,,,,,,,,,,,Russia,796,00:19:52.373,Pass,
,,,,,,,,,,,,1.373,,,,,,,,,,,,7ff22920-595f-4d8e-b984-0d4fa187827c,754,,"[95.0, 6.0]",7525,19,,1.0303768,,,Left Foot,,,,"[101.0, 16.0]",,Ground Pass,11.661903,,Aleksandr Golovin,5177.0,,,,1,From Free Kick,Yuri Zhirkov,5193.0,Left Back,40,Russia,796,"['be844085-7eb5-490c-bb5e-6c938648c360', 'd27587e4-8c00-4482-9069-2bd06a3cdae4']",56,,,,,,,,,,,,,,,,Russia,796,00:19:56.240,Pass,True
,,,,,,,,,,,,5.118,,,,,,,,,,,,f266b1db-443f-49e0-a9f8-734e0b816a20,757,,"[106.0, 25.0]",7525,19,,1.5475447,,,Right Foot,,,,"[107.0, 68.0]",,Ground Pass,43.011627,Incomplete,,,,True,,1,From Free Kick,Aleksandr Golovin,5177.0,Left Midfield,40,Russia,796,['a70cbcdf-922d-42c1-bbed-0a701b916346'],59,,,,,,,,,,,,,,,,Russia,796,00:19:59.175,Pass,
,,,,,,,,,,,,1.2,,,,,,,,,,,,a70cbcdf-922d-42c1-bbed-0a701b916346,758,,"[14.0, 13.0]",7525,20,,0.09065989,,,Right Foot,,,,"[25.0, 14.0]",,Ground Pass,11.045361,,Salman Mohammed Al Faraj,5178.0,,,Recovery,1,Regular Play,Salem Mohammed Al Dawsari,5187.0,Left Midfield,41,Saudi Arabia,799,"['509dcd64-410e-48e5-bb36-8c041c67662b', 'f266b1db-443f-49e0-a9f8-734e0b816a20']",4,,,,,,,,,,,,,,,,Saudi Arabia,799,00:20:04.293,Pass,
,,,,,,,,,,,,1.961,,,,,,,,,,,,70b82d6d-2c8e-40a9-909e-98a60f931a46,760,,"[25.0, 14.0]",7525,20,,-1.487655,,,Left Foot,,,,"[26.0, 2.0]",,Ground Pass,12.0415945,,Salem Mohammed Al Dawsari,5187.0,,,,1,Regular Play,Salman Mohammed Al Faraj,5178.0,Left Center Midfield,41,Saudi Arabia,799,['b95806d5-c682-4af1-b343-264c01b44e37'],5,,,,,,,,,,,,,,,,Saudi Arabia,799,00:20:05.493,Pass,
,,,,,,,,,,,,2.678,,,,,,,,,,,,7be6aa92-e3b2-4363-a30e-1f998c9ac21f,763,,"[29.0, 2.0]",7525,20,,0.035699114,,,Right Foot,,,,"[57.0, 3.0]",,Low Pass,28.01785,,Yasir Gharsan Al Shahrani,5183.0,,,,1,Regular Play,Salem Mohammed Al Dawsari,5187.0,Left Midfield,41,Saudi Arabia,799,['85c94646-0d4c-470d-b4eb-a19d04ce7055'],7,,,,,,,,,,,,,,,,Saudi Arabia,799,00:20:07.455,Pass,
,,,,,,,,,,,,1.4,,,,,,,,,,,,053bdd31-ffef-422c-a8f8-a8a5dff0a033,766,,"[96.0, 7.0]",7525,20,,1.1466019,,,Left Foot,True,,,"[110.0, 38.0]",,High Pass,34.0147,Incomplete,Mohammad Ibrahim Al Sahlawi,5196.0,,,,1,Regular Play,Yasir Gharsan Al Shahrani,5183.0,Left Back,41,Saudi Arabia,799,"['ab16ed89-f478-4a73-8448-2d80abc5f68d', 'ec3499e0-788e-41dd-bc44-56a300be6487']",14,,,,,,,,,,,,,,,,Saudi Arabia,799,00:20:14.973,Pass,
,,,,,,,,,,,,0.481,,,,,,,,,,,,77953450-0697-488f-8bdd-31bbcb19d2aa,769,,"[119.0, 1.0]",7525,20,,1.6373645,,,Left Foot,,,,"[118.0, 16.0]",,High Pass,15.033297,Incomplete,,,,,Corner,1,From Corner,Salman Mohammed Al Faraj,5178.0,Left Center Midfield,42,Saudi Arabia,799,['bdf62646-679a-45d8-95be-b11f26699c6c'],55,,,,,,,,,,,,,,,,Saudi Arabia,799,00:20:55.332,Pass,
,,,,,,,,,,,,1.32,,,,,,,,,,,,773d3a85-53a9-483a-89bd-583b23223d84,771,,"[91.0, 41.0]",7525,20,,2.3561945,,,Right Foot,,,,"[85.0, 47.0]",,Ground Pass,8.485281,,Mohammed Al Burayk,5191.0,,,Recovery,1,From Corner,Abdullah Ibrahim Otayf,5173.0,Center Defensive Midfield,42,Saudi Arabia,799,['501e271f-112d-4d43-bcc7-58ffe6c0c909'],59,,,,,,,,,,,,,,,,Saudi Arabia,799,00:20:59.173,Pass,
,,,,,,,,,,,,2.12,,,,,,,,,,,,ac3ae624-627b-4092-ab6d-6e5212398b43,774,,"[84.0, 53.0]",7525,21,,-0.66963893,,,Right Foot,,,,"[108.0, 34.0]",,High Pass,30.610456,Incomplete,,,,,,1,From Corner,Mohammed Al Burayk,5191.0,Right Back,42,Saudi Arabia,799,['489f1dba-cebf-433b-bb2b-1a0a36261b21'],2,,,,,,,,,,,,,,,,Saudi Arabia,799,00:21:02.013,Pass,
,,,,,,,,,,,,1.6,,,,,,,,,,,,2019ed19-62c1-4922-a6d2-12ebe0a1db5f,781,,"[119.0, 1.0]",7525,21,,1.7547398,,,Left Foot,True,,,"[111.0, 44.0]",,High Pass,43.737854,Incomplete,,,,True,Corner,1,From Corner,Salman Mohammed Al Faraj,5178.0,Left Center Midfield,43,Saudi Arabia,799,['7f49566b-e0ff-4bbd-9ed4-e8c60d35f06b'],31,,,,,,,,,,,,,,,,Saudi Arabia,799,00:21:31.373,Pass,
,,,,,,,,,,,,2.4,,,,,,,,,,,,46d9af27-bf82-4055-9eae-7b4f1aa0220d,785,,"[57.0, 38.0]",7525,21,,1.0303768,,,Left Foot,,,,"[72.0, 63.0]",,Ground Pass,29.15476,,Fyodor Smolov,5194.0,,,,1,From Corner,Aleksandr Golovin,5177.0,Left Midfield,43,Saudi Arabia,799,['7b336f4e-861d-4457-8a18-34118496ab1a'],39,,,,,,,,,,,,,,,,Russia,796,00:21:39.253,Pass,
,,,,,,,,,,,,1.08,,,,,,,,,,,,b54cce19-2cd7-43a1-b616-568ed991d90d,793,,"[35.0, 2.0]",7525,21,,0.0,,,Left Foot,,,,"[51.0, 2.0]",,Ground Pass,16.0,,Salman Mohammed Al Faraj,5178.0,,,,1,From Corner,Salem Mohammed Al Dawsari,5187.0,Left Midfield,43,Saudi Arabia,799,['d419b535-ec92-485e-bc42-2410c2877c46'],52,,,,,,,,,,,,,,,,Saudi Arabia,799,00:21:52.373,Pass,
,,,,,,,,,,,,1.333,,,,,,,,,,,,41d38351-23e6-4f68-83cf-bad358b2c22c,799,,"[78.0, 80.0]",7525,23,,-0.65284663,,,,,,,"[95.0, 67.0]",,High Pass,21.400934,Incomplete,,,,,Throw-in,1,From Throw In,Mário Figueira Fernandes,5170.0,Right Back,44,Russia,796,['167b2e43-0086-4b62-b949-69ecc524ee71'],46,,,,,,,,,,,,,,,,Russia,796,00:23:46.680,Pass,
,,,,,,,,,,,,1.64,,,,,,,,,,,,76a2c6e0-ff8d-4230-b3a3-5f3cabad9e07,803,,"[15.0, 26.0]",7525,23,,-1.0240074,,,Keeper Arm,,,,"[29.0, 3.0]",,Low Pass,26.925823,,Yasir Gharsan Al Shahrani,5183.0,,,,1,Regular Play,Abdullah Ibrahim Al Maiouf,5189.0,Goalkeeper,45,Saudi Arabia,799,['f6a677b2-adb7-4587-9bbb-0e43c954381f'],57,,,,,,,,,,,,,,,,Saudi Arabia,799,00:23:57.533,Pass,
,,,,,,,,,,,,0.76,,,,,,,,,,,,19f1f16a-7a02-4dfc-83de-757bf4059451,806,,"[29.0, 4.0]",7525,24,,0.95054686,,,Right Foot,,,,"[34.0, 11.0]",,Ground Pass,8.602325,,Abdullah Ibrahim Otayf,5173.0,,,,1,Regular Play,Yasir Gharsan Al Shahrani,5183.0,Left Back,45,Saudi Arabia,799,['39e2d4d2-bdd1-4b61-bfb6-64e749b4772e'],0,,,,,,,,,,,,,,,,Saudi Arabia,799,00:24:00.253,Pass,
,,,,,,,,,,,,1.32,,,,,,,,,,,,8682ee4f-3f16-47a0-85b9-7bb07088856e,809,,"[35.0, 10.0]",7525,24,,2.5899377,,,Right Foot,,,,"[22.0, 18.0]",,Ground Pass,15.264338,,Omar Ibrahim Omar Othman Hawsawi,5197.0,,,,1,Regular Play,Abdullah Ibrahim Otayf,5173.0,Center Defensive Midfield,45,Saudi Arabia,799,['b44abdf3-8f27-4fc7-aadf-9f48d11e98e2'],1,,,,,,,,,,,,,,,,Saudi Arabia,799,00:24:01.893,Pass,
,,,,,,,,,,,,1.68,,,,,,,,,,,,3334743c-b181-4a4f-8e5e-2a19cff16415,812,,"[22.0, 20.0]",7525,24,,1.6001996,,,Right Foot,,,,"[21.0, 54.0]",,Ground Pass,34.0147,,Osama Abdulrezag Hawsawi,5184.0,,,,1,Regular Play,Omar Ibrahim Omar Othman Hawsawi,5197.0,Left Center Back,45,Saudi Arabia,799,['9dcc21d7-73c9-43bc-be6c-fc241fb09803'],5,,,,,,,,,,,,,,,,Saudi Arabia,799,00:24:05.053,Pass,
,,,,,,,,,,,,3.0,,,,,,,,,,,,88fc5b01-f02e-4c70-8404-13be82c4e814,815,,"[26.0, 55.0]",7525,24,,-0.22049376,,,Right Foot,,,,"[84.0, 42.0]",,High Pass,59.439045,Incomplete,Mohammad Ibrahim Al Sahlawi,5196.0,,,Recovery,1,Regular Play,Osama Abdulrezag Hawsawi,5184.0,Right Center Back,45,Saudi Arabia,799,"['93bc9791-891d-455f-8db0-fb3b6feb6403', 'b4e78d79-ae40-4771-acd3-5ae1b9154f5b']",9,,,,,,,,,,,,,,,,Saudi Arabia,799,00:24:09.733,Pass,
,,,,,,,,,,,,1.84,,,,,,,,,,,,b4e78d79-ae40-4771-acd3-5ae1b9154f5b,818,,"[36.0, 39.0]",7525,24,True,-0.25168997,,,,,,,"[71.0, 30.0]",,High Pass,36.138622,,Aleksandr Golovin,5177.0,,,Recovery,1,Regular Play,Sergei Ignashevich,5174.0,Left Center Back,46,Russia,796,"['43c2a895-fc6e-420d-9895-3f87997eda3b', '88fc5b01-f02e-4c70-8404-13be82c4e814', 'e2046e46-66b8-416b-aba0-350702e534cf']",12,,,,,,,,,,,,,,,,Russia,796,00:24:12.733,Pass,True
,,,,,,,,,,,,0.813,,,,,,,,,,,,e95fefd1-1584-4c07-a596-84e90cbdd517,822,,"[57.0, 37.0]",7525,24,,1.4601392,,,Right Foot,,,,"[58.0, 46.0]",,Ground Pass,9.055386,,Aleksandr Samedov,5182.0,,,,1,Regular Play,Aleksandr Golovin,5177.0,Center Attacking Midfield,46,Russia,796,"['d6f36981-b35c-457c-a26b-d8d658447272', 'ea63a2a9-36f2-4b2b-93ae-29c14fa5628c']",17,,,,,,,,,,,,,,,,Russia,796,00:24:17.480,Pass,True
,,,,,,,,,,,,1.28,,,,,,,,,,,,6d0c3704-620b-4eb7-87b1-1ddd60e38502,828,,"[49.0, 34.0]",7525,24,,-1.7178746,,,Right Foot,,,,"[45.0, 7.0]",,Ground Pass,27.294687,,Yuri Zhirkov,5193.0,,,,1,Regular Play,Aleksandr Samedov,5182.0,Right Midfield,46,Russia,796,['2f7e3634-9ef1-44dd-90b5-262ca539ce13'],22,,,,,,,,,,,,,,,,Russia,796,00:24:22.013,Pass,
,,,,,,,,,,,,1.2,,,,,,,,,,,,0d418470-fb4d-4991-9240-ee0922ef9b0e,832,,"[39.0, 21.0]",7525,24,,2.8023,,,Left Foot,,,,"[22.0, 27.0]",,Ground Pass,18.027756,,Sergei Ignashevich,5174.0,,,,1,Regular Play,Yuri Zhirkov,5193.0,Left Back,46,Russia,796,"['9580f477-2b5f-4258-beb8-490f84f2c8e1', '99e18cd7-bb24-442a-a202-e0d7730fbb98']",26,,,,,,,,,,,,,,,,Russia,796,00:24:26.093,Pass,True
,,,,,,,,,,,,1.84,,,,,,,,,,,,a60fc251-2c34-4029-b753-6577a4785b72,836,,"[17.0, 24.0]",7525,24,,1.8788491,,,Right Foot,,,,"[10.0, 46.0]",,Ground Pass,23.086792,,Igor Akinfeev,5172.0,,,,1,Regular Play,Sergei Ignashevich,5174.0,Left Center Back,46,Russia,796,"['7baac25a-d97f-463b-bdd5-fdfa5c6ca0b7', 'ce2bcac5-03c1-48f4-afe4-f702275b3580']",28,,,,,,,,,,,,,,,,Russia,796,00:24:28.173,Pass,True
,,,,,,,,,,,,4.12,,,,,,,,,,,,ea243a1a-d8d5-4005-a0d3-cbc5e262cf50,839,,"[12.0, 51.0]",7525,24,,0.11343499,,,Right Foot,,,,"[91.0, 60.0]",,High Pass,79.51101,Incomplete,,,,,,1,Regular Play,Igor Akinfeev,5172.0,Goalkeeper,46,Russia,796,"['7baac25a-d97f-463b-bdd5-fdfa5c6ca0b7', 'c75552a7-ebb5-40a9-9832-1fae66b0f746']",32,,,,,,,,,,,,,,,,Russia,796,00:24:32.133,Pass,True
,,,,,,,,,,,,2.56,,,,,,,,,,,,c75552a7-ebb5-40a9-9832-1fae66b0f746,840,,"[30.0, 21.0]",7525,24,,-2.0131705,,,Left Foot,,,,"[21.0, 2.0]",,High Pass,21.023796,,Yasir Gharsan Al Shahrani,5183.0,,,Recovery,1,Regular Play,Omar Ibrahim Omar Othman Hawsawi,5197.0,Left Center Back,47,Saudi Arabia,799,"['914e9c0d-b0da-4ea0-829e-d40730c428e3', 'ea243a1a-d8d5-4005-a0d3-cbc5e262cf50']",36,,,,,,,,,,,,,,,,Saudi Arabia,799,00:24:36.253,Pass,
,,,,,,,,,,,,3.0,,,,,,,,,,,,c5ef7ecb-875e-44f6-966e-02c3dca29502,843,,"[20.0, 2.0]",7525,24,,2.095592,,,Right Foot,,,,"[9.0, 21.0]",,Ground Pass,21.954498,,Omar Ibrahim Omar Othman Hawsawi,5197.0,,,,1,Regular Play,Yasir Gharsan Al Shahrani,5183.0,Left Back,47,Saudi Arabia,799,"['6bd5dfc5-406b-4f38-9bc3-e0a4b74e80fe', '955492cc-ca6e-4366-8e8c-fcb1bc21b217']",38,,,,,,,,,,,,,,,,Saudi Arabia,799,00:24:38.813,Pass,True
,,,,,,,,,,,,1.2,,,,,,,,,,,,7457bbaf-a918-4c30-8f19-af84faff29f5,846,,"[8.0, 24.0]",7525,24,,1.2490457,,,Right Foot,,,,"[15.0, 45.0]",,Ground Pass,22.135944,,Osama Abdulrezag Hawsawi,5184.0,,,,1,Regular Play,Omar Ibrahim Omar Othman Hawsawi,5197.0,Left Center Back,47,Saudi Arabia,799,['b83e11d8-eb9a-4342-8591-b660363e2fe8'],42,,,,,,,,,,,,,,,,Saudi Arabia,799,00:24:42.773,Pass,
,,,,,,,,,,,,1.333,,,,,,,,,,,,38717eb2-0a61-414c-b0f6-81896b262fb7,849,,"[15.0, 50.0]",7525,24,,-1.0303768,,,Right Foot,,,,"[24.0, 35.0]",,Ground Pass,17.492855,,Abdullah Ibrahim Otayf,5173.0,,,,1,Regular Play,Osama Abdulrezag Hawsawi,5184.0,Right Center Back,47,Saudi Arabia,799,['4680f3c9-84fb-4232-a282-e94d9f555644'],47,,,,,,,,,,,,,,,,Saudi Arabia,799,00:24:47.000,Pass,
,,,,,,,,,,,,0.893,,,,,,,,,,,,0c0e1b53-943d-4af0-8a56-fc9785577678,852,,"[26.0, 37.0]",7525,24,,-0.57133746,,,Right Foot,,,,"[40.0, 28.0]",,Ground Pass,16.643316,,Salman Mohammed Al Faraj,5178.0,,,,1,Regular Play,Abdullah Ibrahim Otayf,5173.0,Center Defensive Midfield,47,Saudi Arabia,799,['7ba5dcdc-b099-4ed2-94a8-fd869010625b'],49,,,,,,,,,,,,,,,,Saudi Arabia,799,00:24:49.520,Pass,
,,,,,,,,,,,,0.88,,,,,,,,,,,,e6f84a2c-ffdd-40e3-bd3e-ab6fd9f342d3,856,,"[39.0, 29.0]",7525,24,,2.7367008,,,Left Foot,,,,"[25.0, 35.0]",,Ground Pass,15.231546,,Abdullah Ibrahim Otayf,5173.0,,,,1,Regular Play,Salman Mohammed Al Faraj,5178.0,Left Center Midfield,47,Saudi Arabia,799,['bda50af8-5b15-4771-be14-7968e03ef14a'],51,,,,,,,,,,,,,,,,Saudi Arabia,799,00:24:51.053,Pass,
,,,,,,,,,,,,2.64,,,,,,,,,,,,25e2ca7e-7e98-470f-af20-cabdf23c515c,859,,"[28.0, 31.0]",7525,24,,-0.17670886,,,Right Foot,,,,"[56.0, 26.0]",,Ground Pass,28.442924,Incomplete,Salman Mohammed Al Faraj,5178.0,,,,1,Regular Play,Abdullah Ibrahim Otayf,5173.0,Center Defensive Midfield,47,Saudi Arabia,799,"['6584a80b-c400-46cb-9b96-bfbeaf9119a4', 'a668a4a7-3e69-4c06-b0b3-8806c5ce718f']",54,,,,,,,,,,,,,,,,Saudi Arabia,799,00:24:54.613,Pass,
,,,,,,,,,,,,2.68,,,,,,,,,,,,6584a80b-c400-46cb-9b96-bfbeaf9119a4,861,,"[65.0, 55.0]",7525,24,,1.2610934,,,Right Foot,,,,"[73.0, 80.0]",,Low Pass,26.24881,Out,Aleksandr Samedov,5182.0,,,Interception,1,Regular Play,Roman Zobnin,5171.0,Left Center Midfield,47,Saudi Arabia,799,"['25e2ca7e-7e98-470f-af20-cabdf23c515c', '5c688c7d-2399-4dd7-a1a8-f376a4b7c3d2']",57,,,,,,,,,,,,,,,,Russia,796,00:24:57.253,Pass,
,,,,,,,,,,,,1.773,,,,,,,,,,,,13bf01c6-8645-4adf-8efa-f20128ae52c6,863,,"[39.0, 1.0]",7525,25,,2.4393358,,,,,,,"[26.0, 12.0]",,High Pass,17.029387,,Omar Ibrahim Omar Othman Hawsawi,5197.0,,,Throw-in,1,From Throw In,Yasir Gharsan Al Shahrani,5183.0,Left Back,48,Saudi Arabia,799,['e5000b0e-65de-4686-8756-5cbec94415a3'],4,,,,,,,,,,,,,,,,Saudi Arabia,799,00:25:04.320,Pass,
,,,,,,,,,,,,2.559,,,,,,,,,,,,fa939840-a44b-46a0-8afc-0cac2b022495,866,,"[22.0, 15.0]",7525,25,,1.6207547,,,Right Foot,,,,"[20.0, 55.0]",,Low Pass,40.04997,,Osama Abdulrezag Hawsawi,5184.0,,True,,1,From Throw In,Omar Ibrahim Omar Othman Hawsawi,5197.0,Left Center Back,48,Saudi Arabia,799,['86230eba-0004-439e-a75d-2661c53aca4f'],7,,,,,,,,,,,,,,,,Saudi Arabia,799,00:25:07.893,Pass,
,,,,,,,,,,,,2.52,,,,,,,,,,,,e4b16f7b-0214-40d5-a96a-c191eb244f0f,869,,"[20.0, 55.0]",7525,25,,-2.485897,,,Right Foot,,,,"[7.0, 45.0]",,Ground Pass,16.40122,,Abdullah Ibrahim Al Maiouf,5189.0,,,,1,From Throw In,Osama Abdulrezag Hawsawi,5184.0,Right Center Back,48,Saudi Arabia,799,['f6138d29-a3da-4b69-8903-7dffc6ab8abc'],12,,,,,,,,,,,,,,,,Saudi Arabia,799,00:25:12.853,Pass,
,,,,,,,,,,,,2.359,,,,,,,,,,,,0f5ccd4d-b56c-49cd-a2b0-63a3945794c0,872,,"[22.0, 49.0]",7525,25,,-1.418147,,,Right Foot,,,,"[28.0, 10.0]",,Ground Pass,39.45884,,Omar Ibrahim Omar Othman Hawsawi,5197.0,,,,1,From Throw In,Abdullah Ibrahim Al Maiouf,5189.0,Goalkeeper,48,Saudi Arabia,799,['ec2339f5-a507-44b0-bfe4-2aaa592f9e90'],29,,,,,,,,,,,,,,,,Saudi Arabia,799,00:25:29.813,Pass,
,,,,,,,,,,,,3.0,,,,,,,,,,,,2fbd36cd-389a-41ae-bc31-aa13b3ccb088,876,,"[35.0, 2.0]",7525,25,,0.072599456,,,Left Foot,,,,"[90.0, 6.0]",,High Pass,55.145264,Incomplete,Mohammad Ibrahim Al Sahlawi,5196.0,,,,1,From Throw In,Omar Ibrahim Omar Othman Hawsawi,5197.0,Left Center Back,48,Saudi Arabia,799,"['a8e45af2-f0d4-4979-be7a-4040f141e9fc', 'e7b7b48c-bed1-4b18-b783-91a29ba1a7ee']",35,,,,,,,,,,,,,,,,Saudi Arabia,799,00:25:35.373,Pass,
,,,,,,,,,,,,0.36,,,,,,,,,,,,24991029-3af7-4819-b715-c78205b82e8f,879,,"[84.0, 1.0]",7525,25,,1.929567,,,,,,,"[81.0, 9.0]",,High Pass,8.5440035,,Salman Mohammed Al Faraj,5178.0,,,Throw-in,1,From Throw In,Yasir Gharsan Al Shahrani,5183.0,Left Back,49,Saudi Arabia,799,['3026fa8c-01fc-49ab-8aff-990f55078917'],48,,,,,,,,,,,,,,,,Saudi Arabia,799,00:25:48.280,Pass,
,,,,,,,,,,,,0.933,,,,,,,,,,,,c9c8a573-09c2-4c1a-8945-c4d82e5cb1f2,881,,"[81.0, 9.0]",7525,25,,-1.8925469,,,Left Foot,,,,"[79.0, 3.0]",,Ground Pass,6.3245554,,Yasir Gharsan Al Shahrani,5183.0,,,,1,From Throw In,Salman Mohammed Al Faraj,5178.0,Left Center Midfield,49,Saudi Arabia,799,['5ec9a6a6-25cd-4a09-bf9e-323e34e8e583'],48,,,,,,,,,,,,,,,,Saudi Arabia,799,00:25:48.640,Pass,
