50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,2.653,,,,,,,,,,,,42ed43fd-0adb-4c93-97f1-3f5f6ba05ec5,1111,,,"[39.0, 68.0]",7571,33,,-2.427502,,,Right Foot,,"[9.0, 42.0]",,Ground Pass,39.698868,,Khadim N''Diaye,5659.0,,,,,,1,From Free Kick,Salif Sané,5664.0,Right Center Back,71,Senegal,787,['5b1e57fb-8cc3-4448-ae8e-5de33550f9ae'],14,,,,,,,,,,,,,,,Senegal,787,00:33:14.720,Pass,
,,,,,,,,,,,3.88,,,,,,,,,,,,db42385e-fc98-44f0-81d7-1fe18a26c3bd,1114,,,"[16.0, 39.0]",7571,33,,-0.5224034,,,Right Foot,,"[82.0, 1.0]",,High Pass,76.15773,Out,,,,,,,,1,From Free Kick,Khadim N''Diaye,5659.0,Goalkeeper,71,Senegal,787,,19,,,,,,,,,,,,,,,Senegal,787,00:33:19.253,Pass,
,,,,,,,,,,,1.333,,,,,,,,,,,,db4e51f4-adc1-4ef8-b198-4ee70d4f090d,1115,,,"[35.0, 77.0]",7571,33,,-0.68231654,,,,,"[51.0, 64.0]",,High Pass,20.615528,,Radamel Falcao García Zárate,3445.0,,,,,Throw-in,1,From Throw In,Santiago Arias Naranjo,5696.0,Right Back,72,Colombia,769,['06af7610-9700-41af-8816-1900f422fbf2'],36,,,,,,,,,,,,,,,Colombia,769,00:33:36.960,Pass,
,,,,,,,,,,,0.147,,,,,,,,,,,,a1431eaa-311b-4ed0-8371-435df2e19fe2,1117,,,"[59.0, 63.0]",7571,33,,-2.819842,,,Head,,"[56.0, 62.0]",,High Pass,3.1622777,Incomplete,,,,,,,,1,From Throw In,Radamel Falcao García Zárate,3445.0,Center Forward,72,Colombia,769,['eb489423-91d7-4dfc-a29f-2416e7257cc1'],38,,,,,,,,,,,,,,,Colombia,769,00:33:38.293,Pass,
,,,,,,,,,,,1.6,,,,,,,,,,,,dbca262f-a71e-4a69-9365-ce012e9d4dd8,1119,,,"[49.0, 77.0]",7571,33,,-0.19739556,,,,,"[69.0, 73.0]",,High Pass,20.396078,Unknown,Juan Guillermo Cuadrado Bello,5689.0,,,,,Throw-in,1,From Throw In,Santiago Arias Naranjo,5696.0,Right Back,73,Colombia,769,['cd643a91-4567-4db6-8b54-2fb71a1f3331'],49,,,,,,,,,,,,,,,Colombia,769,00:33:49.760,Pass,
,,,,,,,,,,,2.333,,,,,,,,,,,,77f2610d-e8ec-4966-b725-14e5bfc276fa,1124,,,"[69.0, 70.0]",7571,34,,-0.5724598,,,Left Foot,,"[114.0, 41.0]",,High Pass,53.535034,Incomplete,,,,,,,Free Kick,1,From Free Kick,Juan Fernando Quintero Paniagua,5692.0,Right Wing,74,Colombia,769,['036d34bb-938b-447e-9beb-ceb02cd65f2f'],33,,,,,,,,,,,,,,,Colombia,769,00:34:33.760,Pass,
,,,,,,,,,,,3.6,,,,,,,,,,,,c3dd3621-26e5-4202-aff0-d3f28706596a,1127,,,"[16.0, 29.0]",7571,34,,-0.071307465,,,Drop Kick,,"[86.0, 24.0]",,High Pass,70.178345,,Sadio Mané,3629.0,,,,,,1,From Keeper,Khadim N''Diaye,5659.0,Goalkeeper,75,Senegal,787,['4f979a0d-45d5-4052-8073-0a38283160f4'],39,,,,,,,,,,,,,,,Senegal,787,00:34:39.760,Pass,
,,,,,,,,,,,2.533,,,,,,,,,,,,d7474f48-913f-4259-94c8-1e1f56b6ce9c,1131,,,"[22.0, 55.0]",7571,34,,1.0370882,,,Right Foot,,"[35.0, 77.0]",,High Pass,25.553865,,Juan Fernando Quintero Paniagua,5692.0,,,,,Recovery,1,From Keeper,Carlos Alberto Sánchez Moreno,5685.0,Right Center Midfield,75,Senegal,787,['c68e40d7-5698-4966-96b7-f78a6c3b3d02'],44,,,,,,,,,,,,,,,Colombia,769,00:34:44.720,Pass,
,,,,,,,,,,,0.08,,,,,,,,,,,,46d2e794-1fda-450c-849f-4693c10e4762,1135,,,"[52.0, 41.0]",7571,35,,0.31475767,,,Left Foot,,"[95.0, 55.0]",,High Pass,45.221676,Incomplete,Juan Guillermo Cuadrado Bello,5689.0,,,,,,1,From Keeper,Juan Fernando Quintero Paniagua,5692.0,Right Wing,75,Senegal,787,"['3f3f5fcf-81c9-4bcb-83ea-f1dd44778108', '7afa69cc-c5ea-40cc-b3d0-82d456252a2f']",0,,,,,,,,,,,,,,,Colombia,769,00:35:00.280,Pass,
,,,,,,,,,,,1.613,,,,,,,,,,,,7afa69cc-c5ea-40cc-b3d0-82d456252a2f,1138,,,"[26.0, 26.0]",7571,35,,1.152572,,,Right Foot,,"[30.0, 35.0]",,Low Pass,9.848858,,Kalidou Koulibaly,5675.0,,,,,Recovery,1,From Keeper,Youssouf Sabaly,3404.0,Left Back,75,Senegal,787,"['0422ef31-e254-4a74-a84a-cf8da00b50cc', '46d2e794-1fda-450c-849f-4693c10e4762']",2,,,,,,,,,,,,,,,Senegal,787,00:35:02.720,Pass,
,,,,,,,,,,,0.8,,,,,,,,,,,,5c8c9a4c-c33f-4764-b651-c6d8cacab9d1,1141,,,"[31.0, 27.0]",7571,35,,1.00748,,,Left Foot,,"[43.0, 46.0]",,Ground Pass,22.472204,,Cheikhou Kouyaté,3684.0,,,,,,1,From Keeper,Kalidou Koulibaly,5675.0,Left Center Back,75,Senegal,787,['8afbeec9-a779-4834-bf3b-767f794f9190'],5,,,,,,,,,,,,,,,Senegal,787,00:35:05.000,Pass,
,,,,,,,,,,,5.44,,,,,,,,,,,,3553630a-57a2-40b1-bc20-1b629cca7a82,1144,,,"[41.0, 49.0]",7571,35,,2.1669955,,,Right Foot,,"[22.0, 77.0]",,High Pass,33.83785,,Lamine Gassama,6335.0,,,,,,1,From Keeper,Cheikhou Kouyaté,3684.0,Right Center Midfield,75,Senegal,787,['ca5e313d-c58b-4a28-a9bb-2970efae573c'],6,,,,,,,,,,,,,,,Senegal,787,00:35:06.240,Pass,
,,,,,,,,,,,2.56,,,,,,,,,,,,f9b1ee8a-f52f-4f98-b5bd-2e0a801353cd,1146,,,"[22.0, 77.0]",7571,35,,0.0,,,Right Foot,,"[69.0, 77.0]",,High Pass,47.0,Incomplete,Sadio Mané,3629.0,,,,,,1,From Keeper,Lamine Gassama,6335.0,Right Back,75,Senegal,787,"['44bb1a50-5a76-429a-bd6b-ab6fcf5389ff', 'b336e56d-6d26-4963-afa2-954a9a2d7502']",11,,,,,,,,,,,,,,,Senegal,787,00:35:11.680,Pass,
,,,,,,,,,,,0.44,,,,,,,,,,,,44bb1a50-5a76-429a-bd6b-ab6fcf5389ff,1148,,,"[52.0, 4.0]",7571,35,,-0.19739556,,,Head,,"[57.0, 3.0]",,High Pass,5.0990195,,Johan Andrés Mojica Palacio,5691.0,,,,,Recovery,1,Regular Play,Davinson Sánchez Mina,3494.0,Left Center Back,76,Colombia,769,"['1f65712a-a9c7-4a36-9033-9ce1082b540a', 'f9b1ee8a-f52f-4f98-b5bd-2e0a801353cd']",14,,,,,,,,,,,,,,,Colombia,769,00:35:14.240,Pass,
,,,,,,,,,,,1.533,,,,,,,,,,,,7cc9a0bb-928a-4f41-989e-3824d28f5d7f,1150,,,"[57.0, 3.0]",7571,35,,-3.0750246,,,Other,,"[42.0, 2.0]",,High Pass,15.033297,,Davinson Sánchez Mina,3494.0,,,,,,1,Regular Play,Johan Andrés Mojica Palacio,5691.0,Left Back,76,Colombia,769,['cffc79f1-45bc-4ff6-ad5c-9cedef3ea738'],14,,,,,,,,,,,,,,,Colombia,769,00:35:14.680,Pass,
,,,,,,,,,,,1.333,,,,,,,,,,,,d90293c9-f06c-421d-b9ce-0f61c5386342,1154,,,"[43.0, 3.0]",7571,35,,0.7853982,,,Left Foot,,"[49.0, 9.0]",,Ground Pass,8.485281,,Johan Andrés Mojica Palacio,5691.0,,,,,,1,Regular Play,Davinson Sánchez Mina,3494.0,Left Center Back,76,Colombia,769,['e2239a0c-218b-4d0f-a99e-6f67bee30097'],17,,,,,,,,,,,,,,,Colombia,769,00:35:17.160,Pass,
,,,,,,,,,,,1.093,,,,,,,,,,,,c8c36d07-f10d-43d2-be11-c6ef1e5504a5,1157,,,"[51.0, 10.0]",7571,35,,-2.55359,,,Left Foot,,"[39.0, 2.0]",,Ground Pass,14.422205,,Davinson Sánchez Mina,3494.0,,,,,,1,Regular Play,Johan Andrés Mojica Palacio,5691.0,Left Back,76,Colombia,769,['9613c320-9fb6-4379-8c07-39755b08d8e7'],18,,,,,,,,,,,,,,,Colombia,769,00:35:18.920,Pass,
,,,,,,,,,,,1.64,,,,,,,,,,,,febf7a23-1f18-473a-b602-daac3ff86856,1160,,,"[38.0, 3.0]",7571,35,,2.095592,,,Right Foot,,"[27.0, 22.0]",,Ground Pass,21.954498,,Yerry Fernando Mina González,6196.0,,,,,,1,Regular Play,Davinson Sánchez Mina,3494.0,Left Center Back,76,Colombia,769,['52c85c8d-ec55-4048-b1e7-c134cd8e5e6a'],20,,,,,,,,,,,,,,,Colombia,769,00:35:20.013,Pass,
,,,,,,,,,,,1.92,,,,,,,,,,,,a6e31eb1-29a1-4bee-8d21-6837c48ea4cb,1163,,,"[27.0, 22.0]",7571,35,,1.217806,,,Right Foot,,"[41.0, 60.0]",,Ground Pass,40.496914,,Santiago Arias Naranjo,5696.0,,,,,,1,Regular Play,Yerry Fernando Mina González,6196.0,Right Center Back,76,Colombia,769,['e7e384d0-b371-4354-b462-64ecf3cbdbb2'],23,,,,,,,,,,,,,,,Colombia,769,00:35:23.080,Pass,
,,,,,,,,,,,1.52,,,,,,,,,,,,a1d9a1ab-b33f-4d3c-9369-224e5516a407,1166,,,"[50.0, 68.0]",7571,35,,0.4636476,,,Right Foot,,"[68.0, 77.0]",,Ground Pass,20.12461,,Juan Guillermo Cuadrado Bello,5689.0,,,,,,1,Regular Play,Santiago Arias Naranjo,5696.0,Right Back,76,Colombia,769,['5bb44cad-70e1-45f3-9758-9b1c4f814838'],26,,,,,,,,,,,,,,,Colombia,769,00:35:26.720,Pass,
,,,,,,,,,,,0.813,,,,,,,,,,,,91e82388-4bab-4877-96d7-507315e3a700,1170,,,"[67.0, 72.0]",7571,35,,2.863293,,,Right Foot,,"[53.0, 76.0]",,Ground Pass,14.56022,,Santiago Arias Naranjo,5696.0,,,,,,1,Regular Play,Juan Guillermo Cuadrado Bello,5689.0,Left Wing,76,Colombia,769,['3e956939-8891-4bf7-9c37-84daff7a3015'],29,,,,,,,,,,,,,,,Colombia,769,00:35:29.400,Pass,
,,,,,,,,,,,1.053,,,,,,,,,,,,d9303f8c-0e57-4c6e-9d6b-75f22bd906e5,1173,,,"[57.0, 75.0]",7571,35,,-1.2220253,,,Right Foot,,"[61.0, 64.0]",,Ground Pass,11.7046995,,Juan Guillermo Cuadrado Bello,5689.0,,,,,,1,Regular Play,Santiago Arias Naranjo,5696.0,Right Back,76,Colombia,769,['f113a17d-2613-4587-a422-aedfcda8459a'],30,,,,,,,,,,,,,,,Colombia,769,00:35:30.760,Pass,
,,,,,,,,,,,1.973,,,,,,,,,,,,0536d5fc-eb73-491a-a834-4817526cfddd,1181,,,"[63.0, 13.0]",7571,35,,0.57637525,,,Right Foot,,"[83.0, 26.0]",,Ground Pass,23.853722,,Sadio Mané,3629.0,,,,,,1,From Counter,Idrissa Gana Gueye,3436.0,Left Center Midfield,77,Senegal,787,['907b4d89-e871-47c9-8d2b-330971ae746d'],34,,,,,,,,,,,,,,,Senegal,787,00:35:34.160,Pass,
,,,,,,,,,,,1.16,,,,,,,,,,,,537306de-6d7f-448b-a922-edc2deb60bc8,1187,,,"[89.0, 30.0]",7571,36,,1.4801364,bcdc0f79-a2cc-490e-bda2-df7b0e872d7d,,Right Foot,,"[90.0, 41.0]",,Ground Pass,11.045361,,Salif Sané,5664.0,True,,,,Free Kick,1,From Free Kick,M''Baye Babacar Niang,5661.0,Left Center Forward,78,Senegal,787,['6650f42b-55ba-460e-a7c6-637ebb6432e1'],56,,,,,,,,,,,,,,,Senegal,787,00:36:56.360,Pass,
,,,,,,,,,,,3.92,,,,,,,,,,,,bde424af-7026-4966-a283-f5debafc9c23,1192,,,"[6.0, 40.0]",7571,37,,-0.23737425,,,Right Foot,,"[68.0, 25.0]",,High Pass,63.788715,Incomplete,Andrés Mateus Uribe Villa,6193.0,,,,,Goal Kick,1,From Goal Kick,David Ospina Ramírez,4276.0,Goalkeeper,79,Colombia,769,"['1eb50d5a-a154-4cc5-80c1-e9aec429ef49', '474446be-81e6-4012-aa07-ada8aca32740']",29,,,,,,,,,,,,,,,Colombia,769,00:37:29.120,Pass,
,,,,,,,,,,,2.973,,,,,,,,,,,,1eb50d5a-a154-4cc5-80c1-e9aec429ef49,1194,,,"[53.0, 56.0]",7571,37,,1.0743736,,,Head,,"[66.0, 80.0]",,High Pass,27.294687,Out,,,,,,,Recovery,1,From Goal Kick,Cheikhou Kouyaté,3684.0,Right Center Midfield,79,Colombia,769,['bde424af-7026-4966-a283-f5debafc9c23'],33,,,,,,,,,,,,,,,Senegal,787,00:37:33.040,Pass,
,,,,,,,,,,,1.373,,,,,,,,,,,,9b17667e-2538-4811-869f-8f1154f11e11,1195,,,"[61.0, 1.0]",7571,37,,0.13255154,,,,,"[76.0, 3.0]",,High Pass,15.132746,,Radamel Falcao García Zárate,3445.0,,,,,Throw-in,1,From Throw In,Johan Andrés Mojica Palacio,5691.0,Left Back,80,Colombia,769,['ec19442b-30e4-460b-890d-de0625d9b07a'],44,,,,,,,,,,,,,,,Colombia,769,00:37:44.800,Pass,
,,,,,,,,,,,0.92,,,,,,,,,,,,aa833809-d612-4d51-9fa1-223c93277a4d,1197,,,"[77.0, 3.0]",7571,37,,-3.0750246,,,Right Foot,,"[62.0, 2.0]",,Ground Pass,15.033297,,Johan Andrés Mojica Palacio,5691.0,,,,,,1,From Throw In,Radamel Falcao García Zárate,3445.0,Center Forward,80,Colombia,769,['0b916ecd-ac02-4fcd-9d55-6eada2e87227'],46,,,,,,,,,,,,,,,Colombia,769,00:37:46.173,Pass,
,,,,,,,,,,,1.8,,,,,,,,,,,,091ac8cb-9df2-45d5-b4d5-53396c8e6132,1201,,,"[62.0, 3.0]",7571,37,,0.6435011,,,Left Foot,,"[66.0, 6.0]",,Ground Pass,5.0,Incomplete,Radamel Falcao García Zárate,3445.0,,,,,,1,From Throw In,Johan Andrés Mojica Palacio,5691.0,Left Back,80,Colombia,769,"['784c5502-0543-4bfe-8dc0-7892027603f6', 'd83ec679-704c-49fd-a972-b3d8a063cec7', 'f85072f6-fcaa-4a5d-ac0a-561ba3f86ae4']",47,,,,,,,,,,,,,,,Colombia,769,00:37:47.560,Pass,True
,,,,,,,,,,,1.68,,,,,,,,,,,,d83ec679-704c-49fd-a972-b3d8a063cec7,1204,,,"[55.0, 75.0]",7571,37,,0.34302393,,,Right Foot,,"[69.0, 80.0]",,Ground Pass,14.866069,,Ismaïla Sarr,2941.0,,,,,Recovery,1,From Counter,Cheikhou Kouyaté,3684.0,Right Center Midfield,81,Senegal,787,"['091ac8cb-9df2-45d5-b4d5-53396c8e6132', '6b4d1962-71a0-4913-8083-84c8e04cd1a4']",49,,,,,,,,,,,,,,,Senegal,787,00:37:49.360,Pass,
,,,,,,,,,,,2.0,,,,,,,,,,,,96871f3a-9772-43dc-8121-669dca6bddae,1208,,,"[90.0, 70.0]",7571,37,,-0.4266275,,,Right Foot,,"[112.0, 60.0]",,Ground Pass,24.166092,,Sadio Mané,3629.0,,,,,,1,From Counter,Ismaïla Sarr,2941.0,Right Wing,81,Senegal,787,"['50f7e36e-dc5d-4e7e-885d-0379cae48417', '6b669f7e-af4c-4fa4-a009-66fb02af7828']",53,,,,,,,,,,,,,,,Senegal,787,00:37:53.480,Pass,True
,,,,,,,,,,,1.52,,,,,,,,,,,,58341eb4-baad-47af-893d-9d4585b47b9f,1214,,,"[6.0, 39.0]",7571,39,,-0.75837773,,,Right Foot,,"[25.0, 21.0]",,Ground Pass,26.172504,,Davinson Sánchez Mina,3494.0,,,,,Goal Kick,1,From Goal Kick,David Ospina Ramírez,4276.0,Goalkeeper,82,Colombia,769,['4e8f0322-eb9f-465b-9c31-0052b7a9606b'],26,,,,,,,,,,,,,,,Colombia,769,00:39:26.013,Pass,
,,,,,,,,,,,0.933,,,,,,,,,,,,914335cd-2a83-411a-a990-d9b8f72bf78b,1217,,,"[25.0, 17.0]",7571,39,,-0.7853982,,,Right Foot,,"[34.0, 8.0]",,Ground Pass,12.727922,,Andrés Mateus Uribe Villa,6193.0,,,,,,1,From Goal Kick,Davinson Sánchez Mina,3494.0,Left Center Back,82,Colombia,769,['1b5ea2f9-f7c4-4527-ae01-3b1d8e065782'],28,,,,,,,,,,,,,,,Colombia,769,00:39:28.880,Pass,
,,,,,,,,,,,1.12,,,,,,,,,,,,6694b27e-d398-407c-bcfe-1ed67852a58e,1221,,,"[35.0, 11.0]",7571,39,,0.44610554,,,Right Foot,,"[58.0, 22.0]",,Ground Pass,25.495098,,Radamel Falcao García Zárate,3445.0,,,,,,1,From Goal Kick,Andrés Mateus Uribe Villa,6193.0,Left Center Midfield,82,Colombia,769,"['629a54b4-af2c-46a4-b14f-e40a76d3263f', 'd31c4b13-a0a4-43d3-9bfa-54dea5f86e1d']",30,,,,,,,,,,,,,,,Colombia,769,00:39:30.893,Pass,True
,,,,,,,,,,,0.733,,,,,,,,,,,,a688640f-a7ad-40cd-a96c-6a53484a968d,1225,,,"[61.0, 7.0]",7571,39,,-1.19029,,,Right Foot,,"[63.0, 2.0]",,Ground Pass,5.3851647,,Luis Fernando Muriel Fruto,6334.0,,,,,,1,From Goal Kick,Radamel Falcao García Zárate,3445.0,Center Forward,82,Colombia,769,['791ab53a-2396-4b08-9441-8b88ae60565b'],33,,,,,,,,,,,,,,,Colombia,769,00:39:33.680,Pass,
,,,,,,,,,,,0.2,,,,,,,,,,,,b04309b2-d3c6-4734-9e72-609625bd75a7,1228,,,"[62.0, 2.0]",7571,39,,0.0,,True,Right Foot,,"[66.0, 2.0]",,Ground Pass,4.0,Incomplete,,,,,,,,1,From Goal Kick,Luis Fernando Muriel Fruto,6334.0,Center Attacking Midfield,82,Colombia,769,['544a4bf8-c402-4d42-8baa-4c4f68fb8560'],34,,,,,,,,,,,,,,,Colombia,769,00:39:34.480,Pass,
,,,,,,,,,,,2.013,,,,,,,,,,,,8330806f-43b7-49d7-a40f-a04837cce35e,1233,,,"[83.0, 75.0]",7571,39,,-0.058755822,,,Right Foot,,"[100.0, 74.0]",,Ground Pass,17.029387,,Ismaïla Sarr,2941.0,,,,,,1,From Goal Kick,Cheikhou Kouyaté,3684.0,Right Center Midfield,82,Colombia,769,['74b7735b-bf4c-48c6-9ecd-685276dbc3da'],38,,,,,,,,,,,,,,,Senegal,787,00:39:38.920,Pass,
,,,,,,,,,,,0.693,,,,,,,,,,,,0c26f91a-609a-4668-87e8-96e9be7d9af1,1237,,,"[118.0, 68.0]",7571,39,,-1.3909428,,,Right Foot,,"[120.0, 57.0]",,High Pass,11.18034,Out,,,,,,,,1,From Goal Kick,Ismaïla Sarr,2941.0,Right Wing,82,Colombia,769,,43,,,,,,,,,,,,,,,Senegal,787,00:39:43.800,Pass,
,,,,,,,,,,,3.48,,,,,,,,,,,,56c8a52f-91da-42cb-b5eb-199123d1804b,1238,,,"[6.0, 40.0]",7571,40,,-0.29611516,,,Right Foot,,"[65.0, 22.0]",,High Pass,61.68468,,Luis Fernando Muriel Fruto,6334.0,,,,,Goal Kick,1,From Goal Kick,David Ospina Ramírez,4276.0,Goalkeeper,83,Colombia,769,['4ebda893-f6cb-4519-886a-8676027e4c55'],18,,,,,,,,,,,,,,,Colombia,769,00:40:18.640,Pass,
,,,,,,,,,,,1.4,,,,,,,,,,,,18c9a3fe-3471-4315-b4a9-629f3928cee4,1240,,,"[65.0, 22.0]",7571,40,,0.6287963,,,Head,,"[76.0, 30.0]",,High Pass,13.601471,Incomplete,,,,,,,,1,From Goal Kick,Luis Fernando Muriel Fruto,6334.0,Center Attacking Midfield,83,Colombia,769,['d8655d66-34f3-46d1-b48e-019b47d46008'],22,,,,,,,,,,,,,,,Colombia,769,00:40:22.120,Pass,
,,,,,,,,,,,1.893,,,,,,,,,,,,d8655d66-34f3-46d1-b48e-019b47d46008,1241,,,"[45.0, 51.0]",7571,40,,-0.4048918,,,Head,,"[66.0, 42.0]",,High Pass,22.847319,,M''Baye Babacar Niang,5661.0,,,,,Recovery,1,From Goal Kick,Idrissa Gana Gueye,3436.0,Left Center Midfield,83,Colombia,769,"['12f86963-1ba8-4ec3-a131-8fb8bff64cfb', '18c9a3fe-3471-4315-b4a9-629f3928cee4']",23,,,,,,,,,,,,,,,Senegal,787,00:40:23.520,Pass,
,,,,,,,,,,,3.773,,,,,,,,,,,,60f1bfff-b126-42ef-a7dc-31a09ed72ae1,1245,,,"[67.0, 41.0]",7571,40,,-0.38460472,,,Right Foot,,"[109.0, 24.0]",,Low Pass,45.310043,Incomplete,Keita Baldé Diao,3145.0,,,,,,1,From Goal Kick,M''Baye Babacar Niang,5661.0,Left Center Forward,83,Colombia,769,"['012cb95f-1263-4c4f-b135-8b724542a2ea', 'e24d02a5-aad6-475c-9d51-09ad692fb1ef']",26,,,,,,,,,,,,,,,Senegal,787,00:40:26.560,Pass,
,,,,,,,,,,,1.653,,,,,,,,,,,,df6cab25-01a3-4e0d-8fbe-e368d33fb172,1251,,,"[39.0, 58.0]",7571,40,,1.0040671,,,Left Foot,,"[46.0, 69.0]",,Ground Pass,13.038404,,Santiago Arias Naranjo,5696.0,,,,,,1,Regular Play,Yerry Fernando Mina González,6196.0,Right Center Back,84,Colombia,769,['f6c3be77-361f-4d7c-8ea7-007501458e84'],44,,,,,,,,,,,,,,,Colombia,769,00:40:44.680,Pass,
,,,,,,,,,,,0.12,,,,,,,,,,,,4840569e-f0f3-4e12-b818-02d8c84b88c5,1255,,,"[50.0, 74.0]",7571,40,,0.0,,,Right Foot,,"[50.0, 74.0]",,High Pass,0.0,Incomplete,,,,,,,,1,Regular Play,Santiago Arias Naranjo,5696.0,Right Back,84,Colombia,769,"['1b9afed9-c2dd-43f0-bcce-6d932c5d8151', 'd4200e3c-5604-49ed-8eea-f2cd8483af2b']",47,,,,,,,,,,,,,,,Colombia,769,00:40:47.080,Pass,True
,,,,,,,,,,,1.053,,,,,,,,,,,,0f1ac265-6baa-4836-aa05-098bc67f9fa6,1257,,,"[77.0, 78.0]",7571,40,,-0.6857295,,,,,"[88.0, 69.0]",,High Pass,14.21267,,Radamel Falcao García Zárate,3445.0,,,,,Throw-in,1,From Throw In,Santiago Arias Naranjo,5696.0,Right Back,85,Colombia,769,['f68613e1-267c-45c8-bf91-0ce86bbe3b5d'],59,,,,,,,,,,,,,,,Colombia,769,00:40:59.520,Pass,
,,,,,,,,,,,0.973,,,,,,,,,,,,48767a52-6834-4434-aa7e-3d252a414fc8,1261,,,"[87.0, 70.0]",7571,41,,2.3561945,,,Right Foot,,"[80.0, 77.0]",,Ground Pass,9.899495,,Santiago Arias Naranjo,5696.0,,,,,,1,From Throw In,Radamel Falcao García Zárate,3445.0,Center Forward,85,Colombia,769,"['364cc0d1-5bb7-472b-85b9-f77bcb94fb22', 'e277c034-79b4-4524-a459-a374d7662fcd']",1,,,,,,,,,,,,,,,Colombia,769,00:41:01.080,Pass,True
,,,,,,,,,,,0.973,,,,,,,,,,,,140bae57-4c6f-4e21-9403-88245fa07d7d,1265,,,"[78.0, 77.0]",7571,41,,3.0172377,,,Right Foot,,"[70.0, 78.0]",,Ground Pass,8.062258,,Juan Fernando Quintero Paniagua,5692.0,,,,,,1,From Throw In,Santiago Arias Naranjo,5696.0,Right Back,85,Colombia,769,"['6523f902-1a34-4d54-902c-3e6fc95ee713', 'a64eaaab-c917-4d4f-8701-b81ad6d661f1']",2,,,,,,,,,,,,,,,Colombia,769,00:41:02.760,Pass,True
,,,,,,,,,,,1.013,,,,,,,,,,,,01c35a71-a086-4d0b-b878-b9a613391c52,1268,,,"[70.0, 77.0]",7571,41,,-0.5880026,,,Left Foot,,"[94.0, 61.0]",,High Pass,28.84441,,Luis Fernando Muriel Fruto,6334.0,,,,,,1,From Throw In,Juan Fernando Quintero Paniagua,5692.0,Right Wing,85,Colombia,769,['e3058691-55ad-4989-9677-d6a44c506fce'],4,,,,,,,,,,,,,,,Colombia,769,00:41:04.360,Pass,
,,,,,,,,,,,1.293,,,,,,,,,,,,e392f9f9-5ee1-4960-ad4d-63ebfd8529f5,1272,,,"[92.0, 63.0]",7571,41,,1.5707964,,,Right Foot,,"[92.0, 78.0]",,Ground Pass,15.0,,Santiago Arias Naranjo,5696.0,,,,,,1,From Throw In,Luis Fernando Muriel Fruto,6334.0,Center Attacking Midfield,85,Colombia,769,"['baa4a5b6-7fbe-49df-8053-414936e102bc', 'bdaa3a0d-cd4c-4d77-b14a-017fa921c4f9']",6,,,,,,,,,,,,,,,Colombia,769,00:41:06.760,Pass,True
,,,,,,,,,,,2.12,,,,,,,,,,,,9ba46574-0218-4731-8bd7-75f51ba0ddea,1275,,,"[91.0, 79.0]",7571,41,,-2.0152156,,,Right Foot,,"[81.0, 58.0]",,Ground Pass,23.259407,,Carlos Alberto Sánchez Moreno,5685.0,,,,,,1,From Throw In,Santiago Arias Naranjo,5696.0,Right Back,85,Colombia,769,['f61c84ec-61fd-427a-bdde-d03a140f40f8'],8,,,,,,,,,,,,,,,Colombia,769,00:41:08.440,Pass,
,,,,,,,,,,,1.32,,,,,,,,,,,,2420187d-23f7-4add-8cea-56715968242e,1278,,,"[82.0, 58.0]",7571,41,,-1.1466019,,,Right Foot,,"[96.0, 27.0]",,High Pass,34.0147,,Andrés Mateus Uribe Villa,6193.0,,,,,,1,From Throw In,Carlos Alberto Sánchez Moreno,5685.0,Right Center Midfield,85,Colombia,769,['0c0f2dc0-475c-4436-861d-28b4d046efac'],10,,,,,,,,,,,,,,,Colombia,769,00:41:10.560,Pass,
,,,,,,,,,,,1.093,,,,,,,,,,,,92a830a3-6bda-4bb7-b0c2-0c89746e17cb,1280,,,"[96.0, 24.0]",7571,41,,1.5707964,,,Head,,"[96.0, 38.0]",,Low Pass,14.0,,Radamel Falcao García Zárate,3445.0,,,,,,1,From Throw In,Andrés Mateus Uribe Villa,6193.0,Left Center Midfield,85,Colombia,769,['9fe750a9-bae8-49fa-bac0-90aa85db021a'],11,,,,,,,,,,,,,,,Colombia,769,00:41:11.880,Pass,
