50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,4.026,,,,,,,,,,,,e2a56d2d-7dcc-4596-9408-7598158547e9,2084,,,"[56.0, 14.0]",7556,60,,0.124354996,,,Left Foot,,,"[120.0, 22.0]",,Ground Pass,64.49806,Out,Sadio Mané,3629.0,,,,,,2,From Goal Kick,Youssouf Sabaly,3404.0,Left Back,113,Senegal,787,"['1044c25d-3fa6-4cb2-b83e-d177fd238016', '9322a7e2-367c-4a78-bd19-b18705102a13']",55,,,,,,,,,,,,,,,,,Senegal,787,00:15:55.053,Pass,True
,,,,,,,,,,,,3.32,,,,,,,,,,,,67c9ea38-9b80-4f24-ab12-749e6e38bba9,2086,,,"[6.0, 46.0]",7556,61,,0.45660546,,,Right Foot,,,"[63.0, 74.0]",,High Pass,63.505905,,Hiroki Sakai,3530.0,,,,,Goal Kick,2,From Goal Kick,Eiji Kawashima,3175.0,Goalkeeper,114,Japan,778,['0a5f49c4-b729-4723-a2c3-8b6dc15c406d'],23,,,,,,,,,,,,,,,,,Japan,778,00:16:23.960,Pass,
,,,,,,,,,,,,2.213,,,,,,,,,,,,b33e3971-0c36-4d47-9de1-554b86b3a784,2088,,,"[64.0, 74.0]",7556,61,,0.23374318,,,Head,,,"[85.0, 79.0]",,High Pass,21.587032,Out,,,,,,,,2,From Goal Kick,Hiroki Sakai,3530.0,Right Back,114,Japan,778,,27,,,,,,,,,,,,,,,,,Japan,778,00:16:27.280,Pass,
,,,,,,,,,,,,0.88,,,,,,,,,,,,f927fab9-9b09-481a-b09b-6247878ed4e0,2089,,,"[42.0, 2.0]",7556,61,,0.16514868,,,,,,"[54.0, 4.0]",,Low Pass,12.165525,,Sadio Mané,3629.0,,,,,Throw-in,2,From Throw In,Youssouf Sabaly,3404.0,Left Back,115,Senegal,787,['b6fad371-4143-42d6-9412-fdea1a5ec5c5'],42,,,,,,,,,,,,,,,,,Senegal,787,00:16:42.453,Pass,
,,,,,,,,,,,,0.76,,,,,,,,,,,,e2fa5c6e-d526-4bcc-a824-77697b63f3fa,2093,,,"[54.0, 3.0]",7556,61,,3.1415927,,,Right Foot,,,"[45.0, 3.0]",,Ground Pass,9.0,,Youssouf Sabaly,3404.0,,,,,,2,From Throw In,Sadio Mané,3629.0,Left Wing,115,Senegal,787,"['11b49448-6852-4865-ade9-d0e72e586bf7', '3f2ad08e-ffb2-4736-ac46-4c0aae4fd08c']",43,,,,,,,,,,,,,,,,,Senegal,787,00:16:43.453,Pass,True
,,,,,,,,,,,,0.56,,,,,,,,,,,,c4371437-4bb5-4c16-9993-b97800ea08e0,2097,,,"[45.0, 3.0]",7556,61,,0.11065722,,,Left Foot,,,"[54.0, 4.0]",,Low Pass,9.055386,,Sadio Mané,3629.0,,,,,,2,From Throw In,Youssouf Sabaly,3404.0,Left Back,115,Senegal,787,"['56b20122-042e-47b2-ba23-558effa962c2', 'fb0a712f-d1c5-4aaf-a983-7e2f34b752c7']",45,,,,,,,,,,,,,,,,,Senegal,787,00:16:45.093,Pass,True
,,,,,,,,,,,,3.639,,,,,,,,,,,,043f0921-1f10-4e58-82a8-54342711be2b,2103,,,"[47.0, 15.0]",7556,61,,1.4583693,,,Right Foot,,,"[54.0, 77.0]",,High Pass,62.39391,,Ismaïla Sarr,2941.0,,True,,,,2,From Throw In,Idrissa Gana Gueye,3436.0,Left Center Midfield,115,Senegal,787,['58956220-b82d-430e-bfea-37d4a2c21398'],48,,,,,,,,,,,,,,,,,Senegal,787,00:16:48.133,Pass,
,,,,,,,,,,,,1.238,,,,,,,,,,,,1ebc273c-d3a0-4ccd-baf9-2a9c6148e020,2106,,,"[67.0, 78.0]",7556,61,,0.11065722,,,Right Foot,,,"[76.0, 79.0]",,Ground Pass,9.055386,,Moussa Wagué,5674.0,,,,,,2,From Throw In,Ismaïla Sarr,2941.0,Right Wing,115,Senegal,787,['1e56b09a-150f-44bd-bd19-67a0436b754b'],54,,,,,,,,,,,,,,,,,Senegal,787,00:16:54.815,Pass,
,,,,,,,,,,,,1.2,,,,,,,,,,,,bf6b644c-eaa9-410f-b787-e1633639adb2,2110,,,"[80.0, 80.0]",7556,61,,-0.551655,,,Right Foot,,,"[93.0, 72.0]",,Ground Pass,15.264338,,Ismaïla Sarr,2941.0,,,,,,2,From Throw In,Moussa Wagué,5674.0,Right Back,115,Senegal,787,"['3db84757-c6f6-4592-8b4d-becd5079af22', '602eda9b-d581-4e0d-9532-6b9d327739cf']",56,,,,,,,,,,,,,,,,,Senegal,787,00:16:56.932,Pass,True
,,,,,,,,,,,,1.133,,,,,,,,,,,,71bd5646-c9c9-4b24-9538-2a89fe8f7fa5,2118,,,"[28.0, 29.0]",7556,62,,0.03844259,,,Right Foot,,,"[54.0, 30.0]",,Ground Pass,26.019224,,Yūya Ōsako,5679.0,,,,,,2,Regular Play,Maya Yoshida,3300.0,Right Center Back,116,Japan,778,['31470627-ec32-4163-96da-3cd0aab87a26'],2,,,,,,,,,,,,,,,,,Japan,778,00:17:02.920,Pass,
,,,,,,,,,,,,1.293,,,,,,,,,,,,ee54d99e-54eb-49aa-bf95-6130e56f8831,2121,,,"[54.0, 31.0]",7556,62,,2.4227626,,,Right Foot,,,"[46.0, 38.0]",,Ground Pass,10.630146,,Shinji Kagawa,5684.0,,,,,,2,Regular Play,Yūya Ōsako,5679.0,Center Forward,116,Japan,778,['79d74198-3f11-4cd9-b01f-e3fff211c644'],4,,,,,,,,,,,,,,,,,Japan,778,00:17:04.080,Pass,
,,,,,,,,,,,,1.213,,,,,,,,,,,,24e96fc7-1a43-47d3-b41e-6977269d35a6,2124,,,"[70.0, 12.0]",7556,62,,-0.6857295,,,Right Foot,,,"[81.0, 3.0]",,Ground Pass,14.21267,,Takashi Inui,5687.0,,,,,,2,Regular Play,Shinji Kagawa,5684.0,Center Attacking Midfield,116,Japan,778,['e76ed750-0d9a-4270-8c05-009e43371374'],9,,,,,,,,,,,,,,,,,Japan,778,00:17:09.760,Pass,
,,,,,,,,,,,,2.013,,,,,,,,,,,,e8f12d86-9eff-4861-98bf-ae83dd998407,2128,,,"[78.0, 5.0]",7556,62,,-3.0648208,,,Right Foot,,,"[65.0, 4.0]",,Ground Pass,13.038404,,Yuto Nagatomo,5690.0,,,,,,2,Regular Play,Takashi Inui,5687.0,Left Midfield,116,Japan,778,"['18ec3a88-614a-4d98-9f22-67000345268a', 'd8b31878-64c3-41af-8166-47357ac740d9']",13,,,,,,,,,,,,,,,,,Japan,778,00:17:13.080,Pass,True
,,,,,,,,,,,,0.867,,,,,,,,,,,,be222713-8fd7-4b61-b089-56c705e68aa3,2131,,,"[69.0, 5.0]",7556,62,,1.929567,,,Left Foot,,,"[66.0, 13.0]",,Ground Pass,8.5440035,,Gaku Shibasaki,5693.0,,,,,,2,Regular Play,Yuto Nagatomo,5690.0,Left Back,116,Japan,778,['e695b1c9-7ca6-4300-8c77-e9b1579044ef'],15,,,,,,,,,,,,,,,,,Japan,778,00:17:15.613,Pass,
,,,,,,,,,,,,1.173,,,,,,,,,,,,3a516317-1981-4a10-a19a-fde34fb0ffe1,2134,,,"[66.0, 14.0]",7556,62,,-1.3909428,,,Right Foot,,,"[68.0, 3.0]",,Ground Pass,11.18034,,Yuto Nagatomo,5690.0,,,,,,2,Regular Play,Gaku Shibasaki,5693.0,Left Defensive Midfield,116,Japan,778,"['74df894d-4aa5-4e0e-a6d5-692699c4d50e', 'f3e07d05-849d-4dff-8bec-7be3602499bb']",16,,,,,,,,,,,,,,,,,Japan,778,00:17:16.480,Pass,True
,,,,,,,,,,,,0.413,,,,,,,,,,,,40b2166f-e72a-400b-a0c6-fc468d6e86b2,2137,,,"[84.0, 5.0]",7556,62,,3.1415927,,,Left Foot,,,"[79.0, 5.0]",,Ground Pass,5.0,Incomplete,,,,,,,,2,Regular Play,Yuto Nagatomo,5690.0,Left Back,116,Japan,778,['7a2d5ecf-75e7-404f-81be-9f7d269c3fe8'],18,,,,,,,,,,,,,,,,,Japan,778,00:17:18.800,Pass,
,,,,,,,,,,,,1.12,,,,,,,,,,,,ce70f871-beae-4e1e-b79d-cd6309a7ff9a,2143,,,"[87.0, 4.0]",7556,62,,2.6011732,,,Right Foot,,,"[77.0, 10.0]",,Ground Pass,11.661903,,Takashi Inui,5687.0,,,,,,2,Regular Play,Yuto Nagatomo,5690.0,Left Back,116,Japan,778,"['90b26399-dbce-4a00-90e3-7ddc211c8d3b', 'd7268927-badf-4fd5-8e3f-07f706cd0034']",22,,,,,,,,,,,,,,,,,Japan,778,00:17:22.333,Pass,True
,,,,,,,,,,,,1.333,,,,,,,,,,,,818b75bf-3277-433c-860f-d2f42f03a06c,2146,,,"[82.0, 18.0]",7556,62,,2.1112158,,,Right Foot,,,"[73.0, 33.0]",,Ground Pass,17.492855,,Makoto Hasebe,5681.0,,,,,,2,Regular Play,Takashi Inui,5687.0,Left Midfield,116,Japan,778,['54f5c415-28b4-4bbc-9e84-311a49570ec5'],25,,,,,,,,,,,,,,,,,Japan,778,00:17:25.680,Pass,
,,,,,,,,,,,,1.853,,,,,,,,,,,,9a497cb3-7e83-405f-a109-3cb77737cde9,2149,,,"[82.0, 33.0]",7556,62,,1.4364749,,,Right Foot,,,"[87.0, 70.0]",,Ground Pass,37.336308,,Hiroki Sakai,3530.0,,,,,,2,Regular Play,Makoto Hasebe,5681.0,Right Defensive Midfield,116,Japan,778,['cbc7abdc-d579-4613-be9c-30599ab1b49a'],28,,,,,,,,,,,,,,,,,Japan,778,00:17:28.840,Pass,
,,,,,,,,,,,,0.613,,,,,,,,,,,,c89d4d6c-229c-4e2c-b791-60c33783d2ad,2152,,,"[91.0, 68.0]",7556,62,,-1.2924967,,,Right Foot,,,"[93.0, 61.0]",,Ground Pass,7.28011,,Genki Haraguchi,5697.0,,,,,,2,Regular Play,Hiroki Sakai,3530.0,Right Back,116,Japan,778,['fd25a8ae-3640-4134-bc11-2be2d91e46d8'],32,,,,,,,,,,,,,,,,,Japan,778,00:17:32.080,Pass,
,,,,,,,,,,,,1.453,,,,,,,,,,,,3b14297d-1673-4a66-8ec8-f975bb6e8f03,2155,,,"[88.0, 61.0]",7556,62,,-2.9340963,,,Right Foot,,,"[69.0, 57.0]",,Ground Pass,19.416489,,Makoto Hasebe,5681.0,,,,,,2,Regular Play,Genki Haraguchi,5697.0,Right Midfield,116,Japan,778,['19408345-369e-493e-89b8-07c35a32ebf8'],37,,,,,,,,,,,,,,,,,Japan,778,00:17:37.240,Pass,
,,,,,,,,,,,,1.453,,,,,,,,,,,,cd42c519-7869-4075-989a-3c537db2aabf,2158,,,"[67.0, 54.0]",7556,62,,-2.9441972,,,Right Foot,,,"[57.0, 52.0]",,Ground Pass,10.198039,,Maya Yoshida,3300.0,,,,,,2,Regular Play,Makoto Hasebe,5681.0,Right Defensive Midfield,116,Japan,778,['3bd1902c-77a1-45f6-858b-1cb35ad9c1c5'],38,,,,,,,,,,,,,,,,,Japan,778,00:17:38.960,Pass,
,,,,,,,,,,,,0.973,,,,,,,,,,,,5256009f-2093-40d1-9257-171fd84e8579,2161,,,"[57.0, 52.0]",7556,62,,-0.08314123,,,Right Foot,,,"[69.0, 51.0]",,Ground Pass,12.0415945,,Shinji Kagawa,5684.0,,,,,,2,Regular Play,Maya Yoshida,3300.0,Right Center Back,116,Japan,778,['6c99299f-70eb-450e-a9c1-bdb3fca82398'],41,,,,,,,,,,,,,,,,,Japan,778,00:17:41.560,Pass,
,,,,,,,,,,,,4.2,,,,,,,,,,,,2228add4-29ab-422c-a039-f5042cbdc09e,2165,,,"[66.0, 53.0]",7556,62,,0.2758059,,,Right Foot,,,"[119.0, 68.0]",,High Pass,55.081757,,Hiroki Sakai,3530.0,,,,,,2,Regular Play,Shinji Kagawa,5684.0,Center Attacking Midfield,116,Japan,778,"['62521dce-3c19-40ed-944e-9c3c9598e8ba', '98780a04-575d-4910-989e-1e167e63dccf']",43,,,,,,,,,,,,,,,,,Japan,778,00:17:43.280,Pass,True
,,,,,,,,,,,,1.4,,,,,,,,,,,,e8c5086a-efcf-4bd6-93f8-81a6127920ea,2167,,,"[119.0, 68.0]",7556,62,,-1.7561443,,,Right Foot,,,"[116.0, 52.0]",,Ground Pass,16.27882,Incomplete,Yūya Ōsako,5679.0,,,,,,2,Regular Play,Hiroki Sakai,3530.0,Right Back,116,Japan,778,"['0afcdc6a-f419-4ae6-82c6-ac03f4d2be09', 'd554276f-67d5-424e-a3db-398f6a99cbb0']",47,,,,,,,,,,,,,,,,,Japan,778,00:17:47.480,Pass,
,,,,,,,,,,,,0.8,,,,,,,,,,,,320f251c-cf58-4022-beeb-82de57b5cbc1,2171,,,"[106.0, 62.0]",7556,62,,-1.7681919,,,Left Foot,,,"[104.0, 52.0]",,Ground Pass,10.198039,,Shinji Kagawa,5684.0,,,,,Recovery,2,Regular Play,Yūya Ōsako,5679.0,Center Forward,116,Japan,778,"['2e440735-899a-4921-b34c-5a61a12ddda4', '71fff0bc-be87-4080-afd6-0186bd8c6d9d']",51,,,,,,,,,,,,,,,,,Japan,778,00:17:51.533,Pass,True
,,,,,,,,,,,,1.333,,,,,,,,,,,,601c5375-3d42-4192-b0d3-8b79221860bc,2176,,,"[98.0, 51.0]",7556,62,,1.2679114,,,Right Foot,,,"[103.0, 67.0]",,Ground Pass,16.763054,,Yūya Ōsako,5679.0,,,,,,2,Regular Play,Shinji Kagawa,5684.0,Center Attacking Midfield,116,Japan,778,"['5c86c39f-ca88-4f4c-92a2-6464f8910546', 'fff038fa-5055-4abb-9fc9-ee3b0aa217a1']",54,,,,,,,,,,,,,,,,,Japan,778,00:17:54.480,Pass,True
,,,,,,,,,,,,1.733,,,,,,,,,,,,53fd4f2f-1552-43c0-9ea0-406d1047888e,2180,,,"[107.0, 61.0]",7556,62,,-1.1955255,,,Right Foot,True,,"[120.0, 28.0]",,High Pass,35.468296,Out,Takashi Inui,5687.0,,,,,,2,Regular Play,Yūya Ōsako,5679.0,Center Forward,116,Japan,778,"['5cd9a452-7881-4d31-a16f-fe19ceb818dc', '9f813da9-6e09-4cbc-9baa-c97c38b0ad38']",56,,,,,,,,,,,,,,,,,Japan,778,00:17:56.960,Pass,True
,,,,,,,,,,,,3.827,,,,,,,,,,,,9abb0d0e-f65f-4879-ad6f-7832682384fd,2182,,,"[6.0, 48.0]",7556,63,,0.117872104,,,Right Foot,,,"[82.0, 57.0]",,High Pass,76.53104,Incomplete,M''Baye Babacar Niang,5661.0,,,,,Goal Kick,2,From Goal Kick,Khadim N''Diaye,5659.0,Goalkeeper,117,Senegal,787,"['3b5b3a84-e89d-41ab-8a8c-d81b6c5e5f97', 'ed6f88ff-c35c-47af-94e0-c144d1b534a4']",35,,,,,,,,,,,,,,,,,Senegal,787,00:18:35.013,Pass,
,,,,,,,,,,,,1.533,,,,,,,,,,,,ed6f88ff-c35c-47af-94e0-c144d1b534a4,2185,,,"[52.0, 26.0]",7556,63,True,0.09065989,,,,,,"[63.0, 27.0]",,High Pass,11.045361,Incomplete,Yūya Ōsako,5679.0,,,,,Recovery,2,From Goal Kick,Maya Yoshida,3300.0,Right Center Back,117,Senegal,787,"['27687ac3-a315-4ea4-8069-cadde47e62ca', '90aa6924-c94e-4590-9e42-7103ac6c5741', '9abb0d0e-f65f-4879-ad6f-7832682384fd', 'ede70300-b85a-41b9-96d6-f6a68a3e7580']",38,,,,,,,,,,,,,,,,,Japan,778,00:18:38.840,Pass,True
,,,,,,,,,,,,1.959,,,,,,,,,,,,90aa6924-c94e-4590-9e42-7103ac6c5741,2187,,,"[58.0, 54.0]",7556,63,,0.24497867,,,Head,,,"[66.0, 56.0]",,High Pass,8.246211,,Alfred John Momar N''Diaye,5671.0,,,,,Recovery,2,From Goal Kick,Salif Sané,5664.0,Right Center Back,117,Senegal,787,"['043bcc53-9256-4c1d-b25c-937835c1cf41', 'ed6f88ff-c35c-47af-94e0-c144d1b534a4']",40,,,,,,,,,,,,,,,,,Senegal,787,00:18:40.373,Pass,
,,,,,,,,,,,,1.48,,,,,,,,,,,,245f1d37-92a3-499d-85c5-c8e9d84e28e1,2190,,,"[65.0, 56.0]",7556,63,True,0.29849893,,,,,,"[78.0, 60.0]",,Low Pass,13.601471,,M''Baye Babacar Niang,5661.0,,,,,,2,From Goal Kick,Alfred John Momar N''Diaye,5671.0,Center Defensive Midfield,117,Senegal,787,"['0c893aef-a7c2-45b7-bd74-62f7cb95bcc3', '8832df8e-f760-4c21-b3b9-e1a3974e29d5']",42,,,,,,,,,,,,,,,,,Senegal,787,00:18:42.373,Pass,True
,,,,,,,,,,,,4.693,,,,,,,,,,,,5f23c440-031f-4717-80e6-8b1d0611a6a8,2195,,,"[39.0, 4.0]",7556,63,,0.14888994,,,Left Foot,,,"[99.0, 13.0]",,High Pass,60.671246,,Yūya Ōsako,5679.0,,,,,Recovery,2,From Counter,Gen Shōji,5682.0,Left Center Back,118,Japan,778,"['5fd6db27-a63e-4483-81ff-de94b8fecfda', 'ec87f9ae-ab97-473a-a59e-5d2571593280']",46,,,,,,,,,,,,,,,,,Japan,778,00:18:46.440,Pass,True
,,,,,,,,,,,,1.16,,,,,,,,,,,,8037f97a-ded8-47ad-9438-ac520586396a,2199,,,"[101.0, 22.0]",7556,63,,-0.16514868,184fa134-fa9a-45b4-9eb8-0e2fdcc90e1b,True,Left Foot,,,"[107.0, 21.0]",,Ground Pass,6.0827627,,Takashi Inui,5687.0,True,,,,,2,From Counter,Yūya Ōsako,5679.0,Center Forward,118,Japan,778,"['6e70705d-bd84-454e-a081-99a8ba231751', 'e9282f7b-1088-4123-b826-4eb9cc507f14']",53,,,,,,,,,,,,,,,,,Japan,778,00:18:53.600,Pass,True
,,,,,,,,,,,,3.907,,,,,,,,,,,,e967fd4b-b2fa-483f-bfb3-323e1b8dc43e,2204,,,"[6.0, 31.0]",7556,65,,-0.24192058,,,Right Foot,,,"[83.0, 12.0]",,High Pass,79.30952,Incomplete,M''Baye Babacar Niang,5661.0,,,,,Goal Kick,2,From Goal Kick,Khadim N''Diaye,5659.0,Goalkeeper,119,Senegal,787,"['5536a131-bcd7-4340-9d28-bfc03ea097cf', '8bdc7358-7430-4741-87c2-4fabab22dd60']",11,,,,,,,,,,,,,,,,,Senegal,787,00:20:11.533,Pass,
,,,,,,,,,,,,1.373,,,,,,,,,,,,8bdc7358-7430-4741-87c2-4fabab22dd60,2207,,,"[39.0, 70.0]",7556,65,True,-0.75092906,,,,,,"[54.0, 56.0]",,High Pass,20.518284,,Shinji Kagawa,5684.0,,,,,Recovery,2,Regular Play,Maya Yoshida,3300.0,Right Center Back,120,Japan,778,"['872dcb5e-584a-429f-b59b-9a0fa48593ec', 'e967fd4b-b2fa-483f-bfb3-323e1b8dc43e', 'f8dbfe74-ff2a-4f9c-94e2-9ee1a292e1a9']",15,,,,,,,,,,,,,,,,,Japan,778,00:20:15.440,Pass,True
,,,,,,,,,,,,1.279,,,,,,,,,,,,ce9fa4d5-f5fa-4c4c-8436-cc8a1aab0ce2,2212,,,"[49.0, 57.0]",7556,65,,-2.961739,,,Right Foot,,,"[38.0, 55.0]",,Ground Pass,11.18034,,Makoto Hasebe,5681.0,,,,,Free Kick,2,From Free Kick,Maya Yoshida,3300.0,Right Center Back,121,Japan,778,['76f2a7c1-dba4-4c01-8ab0-62f5bfbca3e8'],35,,,,,,,,,,,,,,,,,Japan,778,00:20:35.693,Pass,
,,,,,,,,,,,,1.013,,,,,,,,,,,,c105b026-8aa8-4bcd-91df-d092165d4e39,2215,,,"[41.0, 57.0]",7556,65,,-0.7853982,,,Right Foot,,,"[54.0, 44.0]",,Ground Pass,18.384777,,Gaku Shibasaki,5693.0,,,,,,2,From Free Kick,Makoto Hasebe,5681.0,Right Defensive Midfield,121,Japan,778,['dfe74127-d014-4818-a419-3add461cc87d'],38,,,,,,,,,,,,,,,,,Japan,778,00:20:38.760,Pass,
,,,,,,,,,,,,1.573,,,,,,,,,,,,c2d1f164-693f-4a9b-9ca3-7c25fa68bf9b,2218,,,"[54.0, 44.0]",7556,65,,-2.0344439,,,Right Foot,,,"[40.0, 16.0]",,Ground Pass,31.304953,,Gen Shōji,5682.0,,,,,,2,From Free Kick,Gaku Shibasaki,5693.0,Left Defensive Midfield,121,Japan,778,['e342ba44-a424-47a4-a2c7-dc2aa80a9253'],40,,,,,,,,,,,,,,,,,Japan,778,00:20:40.560,Pass,
,,,,,,,,,,,,1.253,,,,,,,,,,,,ba66933b-9dc9-4bd0-80eb-d72ebde9d0f2,2221,,,"[44.0, 13.0]",7556,65,,0.43662715,,,Left Foot,,,"[59.0, 20.0]",,Ground Pass,16.552946,,Takashi Inui,5687.0,,,,,,2,From Free Kick,Gen Shōji,5682.0,Left Center Back,121,Japan,778,['b114e4fe-2218-4708-87dd-3bd11d03f5db'],43,,,,,,,,,,,,,,,,,Japan,778,00:20:43.520,Pass,
,,,,,,,,,,,,1.213,,,,,,,,,,,,f71ea6de-4d86-445a-86aa-4104b3bf5f24,2224,,,"[63.0, 19.0]",7556,65,,1.4464413,,,Right Foot,,,"[67.0, 51.0]",,Ground Pass,32.24903,,Makoto Hasebe,5681.0,,,,,,2,From Free Kick,Takashi Inui,5687.0,Left Midfield,121,Japan,778,['5aee2463-8747-4660-90cb-76fdd9e0097b'],46,,,,,,,,,,,,,,,,,Japan,778,00:20:46.880,Pass,
,,,,,,,,,,,,1.133,,,,,,,,,,,,47d37253-2654-4246-9db3-ce7e327fbe7e,2229,,,"[65.0, 53.0]",7556,66,,-2.7367008,,,Right Foot,,,"[58.0, 50.0]",,Ground Pass,7.615773,,Makoto Hasebe,5681.0,,,,,Free Kick,2,From Free Kick,Shinji Kagawa,5684.0,Center Attacking Midfield,122,Japan,778,['dd67df44-de56-4226-9d6a-3ab7fb814ef3'],9,,,,,,,,,,,,,,,,,Japan,778,00:21:09.920,Pass,
,,,,,,,,,,,,1.533,,,,,,,,,,,,f837e79a-0857-4e7b-8ddd-3f2627ae4fb3,2232,,,"[59.0, 51.0]",7556,66,,2.2794225,,,Left Foot,,,"[53.0, 58.0]",,Ground Pass,9.219544,,Maya Yoshida,3300.0,,,,,,2,From Free Kick,Makoto Hasebe,5681.0,Right Defensive Midfield,122,Japan,778,['94428771-14f3-45f2-97cc-413cab324577'],12,,,,,,,,,,,,,,,,,Japan,778,00:21:12.360,Pass,
,,,,,,,,,,,,2.613,,,,,,,,,,,,37b8ae78-ae07-43d7-9d7e-6f5798d63b8e,2235,,,"[54.0, 58.0]",7556,66,,0.44610554,,,Right Foot,,,"[100.0, 80.0]",,High Pass,50.990196,Out,Hiroki Sakai,3530.0,,,,,,2,From Free Kick,Maya Yoshida,3300.0,Right Center Back,122,Japan,778,['7b6b49fb-c9ae-4cfe-a3c4-a2f8f32625ba'],18,,,,,,,,,,,,,,,,,Japan,778,00:21:18.160,Pass,
,,,,,,,,,,,,0.613,,,,,,,,,,,,8c764ea2-2779-4a74-a80f-32f29e2b6cd2,2237,,,"[27.0, 2.0]",7556,66,,0.21866895,,,,,,"[36.0, 4.0]",,Low Pass,9.219544,,Sadio Mané,3629.0,,,,,Throw-in,2,From Throw In,Youssouf Sabaly,3404.0,Left Back,123,Senegal,787,['11863dca-a6bd-40cc-af7d-28007fcec041'],28,,,,,,,,,,,,,,,,,Senegal,787,00:21:28.800,Pass,
,,,,,,,,,,,,0.878,,,,,,,,,,,,aca7bfeb-6273-441c-bcf9-5bd67554d06b,2240,,,"[34.0, 4.0]",7556,66,,-2.976444,,,Left Foot,,,"[28.0, 3.0]",,Ground Pass,6.0827627,,Youssouf Sabaly,3404.0,,,,,,2,From Throw In,Sadio Mané,3629.0,Left Wing,123,Senegal,787,['47f7a382-348d-4745-aca1-ef21502449fb'],29,,,,,,,,,,,,,,,,,Senegal,787,00:21:29.975,Pass,
,,,,,,,,,,,,2.185,,,,,,,,,,,,a7d89706-5d58-4289-84bd-4f69fb48bea1,2244,,,"[25.0, 5.0]",7556,66,,0.25168997,,,Right Foot,,,"[60.0, 14.0]",,High Pass,36.138622,Incomplete,Papa Alioune N''Diaye,4277.0,,,,,,2,From Throw In,Youssouf Sabaly,3404.0,Left Back,123,Senegal,787,"['040a2220-7c31-47f4-91f2-ee5363f50bdc', 'ba9bc5c9-24db-4838-9664-23d7dd9ead2d', 'e7f9cbd7-dea8-4692-a3f1-c58441c62997']",31,,,,,,,,,,,,,,,,,Senegal,787,00:21:31.535,Pass,True
,,,,,,,,,,,,1.893,,,,,,,,,,,,ba9bc5c9-24db-4838-9664-23d7dd9ead2d,2246,,,"[61.0, 67.0]",7556,66,,0.7853982,,,Head,,,"[68.0, 74.0]",,High Pass,9.899495,Incomplete,Hiroki Sakai,3530.0,,,,,Recovery,2,From Throw In,Makoto Hasebe,5681.0,Right Defensive Midfield,123,Senegal,787,"['66cf9491-8621-43eb-909b-a5661d401db8', 'a7d89706-5d58-4289-84bd-4f69fb48bea1', 'eb3879ab-8864-4b67-a562-08ff3f3a50c2']",33,,,,,,,,,,,,,,,,,Japan,778,00:21:33.720,Pass,
,,,,,,,,,,,,0.879,,,,,,,,,,,,51dc069f-a9f6-4cc9-86a5-2603e4b6c002,2253,,,"[66.0, 2.0]",7556,66,,1.815775,,,,,,"[64.0, 10.0]",,Low Pass,8.246211,,Idrissa Gana Gueye,3436.0,,,,,Throw-in,2,From Throw In,Youssouf Sabaly,3404.0,Left Back,124,Senegal,787,['848348a7-d636-4643-a424-109b6124ec50'],49,,,,,,,,,,,,,,,,,Senegal,787,00:21:49.653,Pass,
,,,,,,,,,,,,0.68,,,,,,,,,,,,3c3b2c33-2ba5-476a-a012-4a59bf007a29,2257,,,"[64.0, 10.0]",7556,66,,-1.1071488,,,Right Foot,,,"[68.0, 2.0]",,Low Pass,8.944272,,Youssouf Sabaly,3404.0,,,,,,2,From Throw In,Idrissa Gana Gueye,3436.0,Left Center Midfield,124,Senegal,787,"['23d4de5b-ecb4-4e85-979a-f87f918a9b88', 'c5b76160-86c7-419e-a2e5-fc8bfd5c1730']",50,,,,,,,,,,,,,,,,,Senegal,787,00:21:50.733,Pass,True
,,,,,,,,,,,,0.96,,,,,,,,,,,,56cea21d-6666-49a4-ae1f-41c08c627001,2264,,,"[56.0, 77.0]",7556,66,,-1.8925469,,True,Right Foot,,,"[53.0, 68.0]",,Ground Pass,9.486833,,Genki Haraguchi,5697.0,,,,,Recovery,2,Regular Play,Shinji Kagawa,5684.0,Center Attacking Midfield,125,Japan,778,"['bc4adcf9-b6b8-49ad-b81a-92683e9d276a', 'd7d84bda-b5d2-4d57-89d3-96ad67ca7c77']",53,,,,,,,,,,,,,,,,,Japan,778,00:21:53.333,Pass,True
