ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,73926115-3ffa-4975-b874-12d358947d25,1598,,"[95.0, 76.0]",7583,41,,,,,,,,,,,,,,,,,,,,1,From Throw In,Willian Borges da Silva,3472.0,Right Wing,75,Brazil,781,['fd792ea2-f081-46ac-917b-69dd97c27ee3'],10,,,,,,,,,,,,,,,,,,,Brazil,781,00:41:10.280,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,0b7d5f7b-dfee-44d7-a5b0-7bb544aa075c,1601,,"[105.0, 78.0]",7583,41,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fágner Conserva Lemos,5838.0,Right Back,75,Brazil,781,['96120647-a490-4b6f-84cf-aafe1caee099'],11,,,,,,,,,,,,,,,,,,,Brazil,781,00:41:11.720,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,8be1534e-5784-4a96-814a-0830f76f291e,1605,,"[112.0, 40.0]",7583,41,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gabriel Fernando de Jesus,3202.0,Left Center Forward,75,Brazil,781,['556d0ebd-489c-430d-a45b-11b3e5320bcd'],14,,,,,,,,,,,,,,,,,,,Brazil,781,00:41:14.600,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,a5fa8464-0a8c-426e-91c3-18a7ebf8160e,1608,,"[112.0, 42.0]",7583,41,,,,,,,,,,,,,,,,,,,,1,From Corner,Carlos Henrique Casimiro,5539.0,Right Center Midfield,76,Brazil,781,['c7902bab-07be-476e-8b2f-b6b4c71092df'],48,,,,,,,,,,,,,,,,,,,Brazil,781,00:41:48.827,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,623f4ca7-ee96-4de4-985f-d540bf977e99,1611,,"[55.0, 20.0]",7583,41,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hirving Rodrigo Lozano Bahena,5571.0,Right Wing,77,Mexico,794,['4e8a84d6-d09a-4141-a958-52d09448a607'],53,,,,,,,,,,,,,,,,,,,Mexico,794,00:41:53.240,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,2e848d5f-a633-4093-9330-afb03aa4ae69,1618,,"[82.0, 63.0]",7583,41,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Alberto Vela Garrido,5560.0,Left Wing,77,Mexico,794,['52ef10c3-8ae6-4204-b1ee-c5ed9f1e7c4e'],59,,,,,,,,,,,,,,,,,,,Mexico,794,00:41:59.907,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,670eadba-2148-456c-9545-b5854bdfeec6,1622,,"[112.0, 35.0]",7583,42,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Hugo Ayala Castro,5561.0,Right Center Back,78,Mexico,794,['fe47c31f-8f00-4f16-abd6-b15f91389293'],57,,,,,,,,,,,,,,,,,,,Mexico,794,00:42:57.440,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,bf0cdc9e-baed-48a2-a2a4-f6b8d7b85539,1626,,"[97.0, 29.0]",7583,43,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Neymar da Silva Santos Junior,4320.0,Right Center Forward,78,Mexico,794,['61085194-816c-4b72-ba59-7277f6a0c5d6'],6,,,,,,,,,,,,,,,,,,,Brazil,781,00:43:06.640,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,086bcf71-fc5f-4af7-8bb3-59fc13da3810,1628,,"[38.0, 67.0]",7583,43,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Andrés Guardado Hernández,5563.0,Left Midfield,78,Mexico,794,['f3fc34e4-2a8e-4b5b-99fc-db464b11d04d'],8,,,,,,,,,,,,,,,,,,,Mexico,794,00:43:08.840,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,33bddd5c-b032-4e82-b0fa-d50a49aa3b9c,1632,,"[72.0, 4.0]",7583,43,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Hirving Rodrigo Lozano Bahena,5571.0,Right Wing,78,Mexico,794,"['26cf1f7a-ed07-423d-b030-e108a410b5ec', 'ba39e9b9-0867-40ab-8f00-997a3a17200e']",18,,,,,,,,,,,,,,,,,,,Mexico,794,00:43:18.360,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,2d522d39-6565-49e2-82fd-db41167576e2,1635,,"[38.0, 11.0]",7583,43,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jesús Daniel Gallardo Vasconcelos,5576.0,Left Back,78,Mexico,794,['a9334544-6de1-4d57-a816-01ba2e5f79c2'],22,,,,,,,,,,,,,,,,,,,Mexico,794,00:43:22.880,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,1e737112-b48f-41ef-a73e-841bc1e142ae,1638,,"[28.0, 21.0]",7583,43,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carlos Joel Salcedo Hernández,5564.0,Left Center Back,78,Mexico,794,['b3c78ab7-d270-4c1b-8408-f4b4e4703b82'],25,,,,,,,,,,,,,,,,,,,Mexico,794,00:43:25.960,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,efca43ce-22fc-4cc4-b859-422f10295db6,1641,,"[27.0, 55.0]",7583,43,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Hugo Ayala Castro,5561.0,Right Center Back,78,Mexico,794,['194b94d5-85d0-438d-8f9a-12cefdb1b4ea'],29,,,,,,,,,,,,,,,,,,,Mexico,794,00:43:29.039,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,5783005e-1af0-4ffc-96de-b2c53dfaf7d0,1644,,"[35.0, 73.0]",7583,43,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Edson Omar Álvarez Velázquez,5567.0,Right Back,78,Mexico,794,['6cbd3484-1eb4-4dbd-8747-e7a3c45a3713'],31,,,,,,,,,,,,,,,,,,,Mexico,794,00:43:31.240,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,a65745d7-c418-4183-ae1c-d3bca7f2a9df,1647,,"[27.0, 62.0]",7583,43,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Hugo Ayala Castro,5561.0,Right Center Back,78,Mexico,794,['caa575b0-3b6a-471e-b236-0ae004c10685'],34,,,,,,,,,,,,,,,,,,,Mexico,794,00:43:34.400,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,70bfbe82-c0fe-4241-9636-a785dea70884,1650,,"[34.0, 37.0]",7583,43,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carlos Joel Salcedo Hernández,5564.0,Left Center Back,78,Mexico,794,['54bad70f-f866-4a0e-9851-cacf6deac992'],37,,,,,,,,,,,,,,,,,,,Mexico,794,00:43:37.680,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,4d890dcf-bb49-445a-9f4b-15f7938f200a,1653,,"[68.0, 34.0]",7583,43,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Hernández Balcázar,3058.0,Center Forward,78,Mexico,794,['5619707e-75a8-4a6a-a32f-3f569d3415ec'],42,,,,,,,,,,,,,,,,,,,Mexico,794,00:43:42.320,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,16380c58-6a85-49a4-8a36-7c133fd942e7,1657,,"[73.0, 2.0]",7583,43,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jesús Daniel Gallardo Vasconcelos,5576.0,Left Back,78,Mexico,794,['2aff4b69-1ef7-41d4-a0b8-28ffc75c232a'],46,,,,,,,,,,,,,,,,,,,Mexico,794,00:43:46.680,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,b0b247d5-2826-47ad-aba2-296fac1ec8ea,1659,,"[55.0, 2.0]",7583,43,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Hernández Balcázar,3058.0,Center Forward,78,Mexico,794,['06fe5894-0073-4e7f-a482-ddfe58ac38db'],48,,,,,,,,,,,,,,,,,,,Mexico,794,00:43:48.760,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,9669adba-65c6-4bd4-a68a-adc9ea084f6d,1662,,"[81.0, 36.0]",7583,43,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Héctor Miguel Herrera López,5575.0,Right Midfield,78,Mexico,794,['ecfca01f-c97a-4884-8f7c-cb360eef7b35'],55,,,,,,,,,,,,,,,,,,,Mexico,794,00:43:55.507,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,870cbeb6-97f9-4b49-905c-e73be31066f8,1666,,"[46.0, 40.0]",7583,43,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carlos Henrique Casimiro,5539.0,Right Center Midfield,78,Mexico,794,['b5e7ae1e-7baa-469a-9987-7b3e405bc72f'],59,,,,,,,,,,,,,,,,,,,Brazil,781,00:43:59.867,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,37cf81a6-03d2-4e47-93ba-dbb70087f806,1668,,"[80.0, 34.0]",7583,44,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Héctor Miguel Herrera López,5575.0,Right Midfield,78,Mexico,794,['802555ff-5827-43b0-a38e-37b9e625c326'],1,,,,,,,,,,,,,,,,,,,Mexico,794,00:44:01.360,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,98ef1cec-934c-4fd2-8005-bb055cf73e76,1672,,"[99.0, 18.0]",7583,44,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Hirving Rodrigo Lozano Bahena,5571.0,Right Wing,78,Mexico,794,"['35a32aae-fc14-442b-82f8-458c0cefeaa2', 'bdcbf52e-2b81-4f9a-8290-0ccd572db8c7']",3,,,,,,,,,,,,,,,,,,,Mexico,794,00:44:03.947,Ball Receipt*,True
Incomplete,,,,,,,,,,,,,,,,,,,,,,84b7de35-d31c-405b-86be-a588644b27e1,1686,,"[38.0, 45.0]",7583,44,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,79,Brazil,781,['7cba62d4-a2ed-424e-b731-8f7c21646028'],11,,,,,,,,,,,,,,,,,,,Brazil,781,00:44:11.067,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,dfb60d2a-6cc4-4dde-acb8-43eec0d7a214,1688,,"[99.0, 76.0]",7583,44,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Andrés Guardado Hernández,5563.0,Left Midfield,79,Brazil,781,['ad4148f7-ebc3-4a3d-b0ac-d983885402b7'],15,,,,,,,,,,,,,,,,,,,Mexico,794,00:44:15.960,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,39e74fb9-2459-41d4-baf0-bfeada93ceb3,1690,,"[36.0, 7.0]",7583,44,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gabriel Fernando de Jesus,3202.0,Left Center Forward,80,Brazil,781,['9dc74f06-a084-4ba9-8735-66d6e37e8b31'],38,,,,,,,,,,,,,,,,,,,Brazil,781,00:44:38.906,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,f1bc7e39-80f0-4d64-99fa-39263e1e925a,1696,,"[48.0, 41.0]",7583,44,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jesús Daniel Gallardo Vasconcelos,5576.0,Left Back,81,Mexico,794,['fb593e19-cdc6-4416-965c-ebd332339e40'],45,,,,,,,,,,,,,,,,,,,Mexico,794,00:44:45.120,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,c29b814b-7492-44f5-ae2f-1f87124a9648,1699,,"[48.0, 61.0]",7583,44,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hugo Ayala Castro,5561.0,Right Center Back,81,Mexico,794,['c54ecc8f-0506-4169-a6b2-0813cf6e973a'],50,,,,,,,,,,,,,,,,,,,Mexico,794,00:44:50.107,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,13f20e85-bf7e-4cab-a7dc-8eaf8ea1ae0e,1710,,"[44.0, 44.0]",7583,45,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Carlos Henrique Casimiro,5539.0,Right Center Midfield,82,Brazil,781,['5d0b0735-621c-4ab1-bdb3-737f0020ab09'],4,,,,,,,,,,,,,,,,,,,Brazil,781,00:00:04.360,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,0315ee95-2b8d-4c3e-9e2c-40c3c577d83c,1713,,"[47.0, 45.0]",7583,45,,,,,,,,,,,,,,,,,,,,2,From Kick Off,José Paulo Bezzera Maciel Júnior,5542.0,Left Center Midfield,82,Brazil,781,['ae93ff9b-a483-48c2-a752-2e67565e635f'],5,,,,,,,,,,,,,,,,,,,Brazil,781,00:00:05.200,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,e3076d82-7378-4dee-994a-80f157a588a8,1716,,"[37.0, 39.0]",7583,45,,,,,,,,,,,,,,,,,,,,2,From Kick Off,João Miranda de Souza Filho,5551.0,Left Center Back,82,Brazil,781,['2dd30618-1ac5-4807-a93e-73c1b0c0b696'],7,,,,,,,,,,,,,,,,,,,Brazil,781,00:00:07.040,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,1e693d8d-bff1-4b62-bf17-c1584c8933ee,1719,,"[46.0, 43.0]",7583,45,,,,,,,,,,,,,,,,,,,,2,From Kick Off,José Paulo Bezzera Maciel Júnior,5542.0,Left Center Midfield,82,Brazil,781,['62f52e23-ef1c-4611-8abe-6ebc61ce1f94'],8,,,,,,,,,,,,,,,,,,,Brazil,781,00:00:08.640,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,2d33e2a2-8341-46e2-ab22-91974b27d530,1722,,"[43.0, 71.0]",7583,45,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Fágner Conserva Lemos,5838.0,Right Back,82,Brazil,781,['15af958a-df14-4ca3-b88f-24dcada1d644'],16,,,,,,,,,,,,,,,,,,,Brazil,781,00:00:16.120,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,da1e479b-0461-425f-a17a-5d9c9e20db20,1725,,"[32.0, 58.0]",7583,45,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Thiago Emiliano da Silva,3295.0,Right Center Back,82,Brazil,781,['55687ba2-c135-42d8-9f4a-ad2d7ecffefa'],18,,,,,,,,,,,,,,,,,,,Brazil,781,00:00:18.200,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,276d4680-f07e-4b6b-acdd-21d06377f9bc,1728,,"[37.0, 36.0]",7583,45,,,,,,,,,,,,,,,,,,,,2,From Kick Off,João Miranda de Souza Filho,5551.0,Left Center Back,82,Brazil,781,['50fc5ee7-3371-48c0-bddd-7a9ee8f6e649'],23,,,,,,,,,,,,,,,,,,,Brazil,781,00:00:23.960,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,8df87a3e-9cf9-400a-9c6c-c6a55b035090,1731,,"[40.0, 51.0]",7583,45,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Thiago Emiliano da Silva,3295.0,Right Center Back,82,Brazil,781,['6daabf8e-b059-491c-9da1-9756380323fc'],27,,,,,,,,,,,,,,,,,,,Brazil,781,00:00:27.800,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,2010d004-cef7-4e0b-9c37-3365d7adcef8,1734,,"[40.0, 37.0]",7583,45,,,,,,,,,,,,,,,,,,,,2,From Kick Off,João Miranda de Souza Filho,5551.0,Left Center Back,82,Brazil,781,['06dc638c-9808-4796-bf8a-ea64553d79e7'],33,,,,,,,,,,,,,,,,,,,Brazil,781,00:00:33.600,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,e4e7029a-5524-464e-ae73-3347cc44cec0,1737,,"[66.0, 21.0]",7583,45,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Philippe Coutinho Correia,3501.0,Left Wing,82,Brazil,781,['142f0fbe-de22-400f-bb7a-c9f6e4920693'],36,,,,,,,,,,,,,,,,,,,Brazil,781,00:00:36.160,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,f26bf8da-866f-4f5c-b837-f0d0e7112a03,1741,,"[64.0, 3.0]",7583,45,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Neymar da Silva Santos Junior,4320.0,Right Center Forward,82,Brazil,781,"['96c46f51-0a4a-4b27-83c9-0dc97a118948', 'fa9d9b58-df1e-4681-8a62-e041fc439eb2']",38,,,,,,,,,,,,,,,,,,,Brazil,781,00:00:38.200,Ball Receipt*,True
Incomplete,,,,,,,,,,,,,,,,,,,,,,3717b96c-582a-40b9-a386-6c9f9d6e22e3,1746,,"[84.0, 10.0]",7583,45,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Neymar da Silva Santos Junior,4320.0,Right Center Forward,82,Brazil,781,['48f69d69-f312-474b-9754-d1030a79a351'],43,,,,,,,,,,,,,,,,,,,Brazil,781,00:00:43.387,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,1bbeb536-90d2-4163-bec1-a719e9071616,1749,,"[40.0, 51.0]",7583,45,,,,,,,,,,,,,,,,,,,,2,Regular Play,Edson Omar Álvarez Velázquez,5567.0,Center Defensive Midfield,83,Mexico,794,['77846f87-c973-4804-ba77-cb505faf844b'],45,,,,,,,,,,,,,,,,,,,Mexico,794,00:00:45.667,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,1e6719e7-bdd1-4b6b-af30-b23d01dafd04,1751,,"[27.0, 55.0]",7583,45,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hugo Ayala Castro,5561.0,Right Center Back,83,Mexico,794,['5d0a5189-e658-4bdd-8918-cca07ae5c05d'],47,,,,,,,,,,,,,,,,,,,Mexico,794,00:00:47.400,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,0109bc6c-e72c-4786-a23d-b1b253a40ab9,1754,,"[67.0, 37.0]",7583,45,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Andrés Guardado Hernández,5563.0,Right Center Midfield,83,Mexico,794,['2bb0f541-f8a3-4bfa-8332-bedb4e1f6b18'],53,,,,,,,,,,,,,,,,,,,Mexico,794,00:00:53.480,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,508ca0d7-4940-43fb-ad56-02b87150ef94,1759,,"[58.0, 35.0]",7583,45,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Henrique Casimiro,5539.0,Right Center Midfield,84,Brazil,781,"['33063d76-ac5a-48b9-9b16-0305d9084525', '3f6329f4-6c17-4d03-880c-5bc8cd3d0879']",57,,,,,,,,,,,,,,,,,,,Brazil,781,00:00:57.040,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,9e7fb19d-5d74-4c8f-8f29-d2f9e1fa7099,1762,,"[67.0, 24.0]",7583,45,,,,,,,,,,,,,,,,,,,,2,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,84,Brazil,781,['132ec608-8c37-49f7-a238-1dc3ed368a55'],59,,,,,,,,,,,,,,,,,,,Brazil,781,00:00:59.760,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,9b1a3459-710f-4f6b-bc86-46ac43e2a058,1765,,"[93.0, 14.0]",7583,46,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Right Center Forward,84,Brazil,781,['083eb287-aef6-417e-a15a-a956dfa118cd'],4,,,,,,,,,,,,,,,,,,,Brazil,781,00:01:04.400,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,cebc8232-1e28-437f-85ff-566cf84dd3cc,1768,,"[106.0, 41.0]",7583,46,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gabriel Fernando de Jesus,3202.0,Left Center Forward,84,Brazil,781,['105b211e-311c-4b44-921f-2e8baa0b7fe4'],7,,,,,,,,,,,,,,,,,,,Brazil,781,00:01:07.760,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,2447f4f5-f545-43ac-a40c-f94dde5cad50,1775,,"[43.0, 16.0]",7583,46,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hirving Rodrigo Lozano Bahena,5571.0,Left Wing,84,Brazil,781,['82aaa52e-d8f6-4f41-af91-b49cb674aeb2'],15,,,,,,,,,,,,,,,,,,,Mexico,794,00:01:15.387,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,172e7a60-251d-4d34-86ad-9e5fbab00f5a,1779,,"[59.0, 78.0]",7583,46,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thiago Emiliano da Silva,3295.0,Right Center Back,85,Brazil,781,['c9db1a53-76a0-45a7-b3a0-3d620cdb9d8f'],24,,,,,,,,,,,,,,,,,,,Brazil,781,00:01:24.160,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,1b373a2c-046b-4e6a-b8e3-a20bab08a5f8,1784,,"[67.0, 79.0]",7583,46,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fágner Conserva Lemos,5838.0,Right Back,85,Brazil,781,"['58641f39-da8f-42d7-931e-e45f0713e8f8', 'c6533e76-3bfc-40fd-a2cd-c14686fe64f2']",25,,,,,,,,,,,,,,,,,,,Brazil,781,00:01:25.880,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,0aabdf42-41ad-4245-ba8d-9cbff9ac2aa6,1789,,"[77.0, 74.0]",7583,46,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gabriel Fernando de Jesus,3202.0,Left Center Forward,86,Brazil,781,['d6ddef5a-0677-4243-a3a5-fc554b847db6'],52,,,,,,,,,,,,,,,,,,,Brazil,781,00:01:52.319,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,42a76e59-87b2-4b96-b260-e54b201f28b5,1792,,"[73.0, 78.0]",7583,46,,,,,,,,,,,,,,,,,,,,2,From Throw In,Willian Borges da Silva,3472.0,Right Wing,86,Brazil,781,['c304d57e-e789-4ccd-93a0-b7e466205717'],53,,,,,,,,,,,,,,,,,,,Brazil,781,00:01:53.079,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,fba087b6-b761-410f-9dad-8479659b0011,1797,,"[100.0, 62.0]",7583,46,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gabriel Fernando de Jesus,3202.0,Left Center Forward,86,Brazil,781,['0f306fe5-6eb1-4a11-aa11-2cc3af815b4f'],57,,,,,,,,,,,,,,,,,,,Brazil,781,00:01:57.907,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,bf215c9b-d461-4f10-a190-9c2cbead09aa,1799,,"[69.0, 5.0]",7583,47,,,,,,,,,,,,,,,,,,,,2,From Throw In,Javier Hernández Balcázar,3058.0,Center Forward,86,Brazil,781,['00510487-a4aa-4f88-9cee-fe005cfc443a'],1,,,,,,,,,,,,,,,,,,,Mexico,794,00:02:01.760,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,8fbdf1e7-783b-4dc4-8eb0-2d0d5a0efb7e,1803,,"[59.0, 14.0]",7583,47,,,,,,,,,,,,,,,,,,,,2,From Throw In,Hirving Rodrigo Lozano Bahena,5571.0,Left Wing,87,Mexico,794,"['2f9ff269-6906-43fd-b99c-413b08e84a32', 'd8a78782-a2e3-4c16-bde9-895c75e20f22']",8,,,,,,,,,,,,,,,,,,,Mexico,794,00:02:08.080,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,02c24e65-0b1d-4da1-b10b-11efa39eaf5d,1809,,"[38.0, 47.0]",7583,47,,,,,,,,,,,,,,,,,,,,2,Regular Play,João Miranda de Souza Filho,5551.0,Left Center Back,88,Brazil,781,['67d466b2-b7d3-4bca-8c8c-b994b0c734f5'],11,,,,,,,,,,,,,,,,,,,Brazil,781,00:02:11.680,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,929a0285-fc15-401f-99ee-b163d835d3ad,1813,,"[45.0, 47.0]",7583,47,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Henrique Casimiro,5539.0,Right Center Midfield,88,Brazil,781,"['58614d16-7915-43c6-b11b-5448eddeb57e', '89bf2028-6f93-42eb-b738-06d254e388cf']",12,,,,,,,,,,,,,,,,,,,Brazil,781,00:02:12.640,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,4d429ba5-3952-4a54-993c-2e95396aa88e,1816,,"[47.0, 38.0]",7583,47,,,,,,,,,,,,,,,,,,,,2,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,88,Brazil,781,['a8e18d0d-8aaf-47de-8ed9-1a2329d36567'],13,,,,,,,,,,,,,,,,,,,Brazil,781,00:02:13.560,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,ad017d4e-98d7-4b42-9112-842db9d935a3,1820,,"[88.0, 5.0]",7583,47,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Right Center Forward,88,Brazil,781,"['323b88c4-18ff-4329-828a-58cd6ac4df4a', '68f40f8e-1aa9-4d5a-86e8-da417857f15f']",18,,,,,,,,,,,,,,,,,,,Brazil,781,00:02:18.240,Ball Receipt*,True
Incomplete,,,,,,,,,,,,,,,,,,,,,,9521600e-09da-4316-821b-b850920b5b8c,1826,,"[112.0, 42.0]",7583,47,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gabriel Fernando de Jesus,3202.0,Left Center Forward,88,Brazil,781,['d4dedcd1-d44e-4933-872c-227d06c5ca5e'],26,,,,,,,,,,,,,,,,,,,Brazil,781,00:02:26.560,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,45b4226d-132e-438e-98eb-93ba9c8b722c,1829,,"[112.0, 10.0]",7583,47,,,,,,,,,,,,,,,,,,,,2,From Corner,Philippe Coutinho Correia,3501.0,Left Wing,89,Brazil,781,['d2d2b462-cab5-48d9-bf50-ef5ce90e93e2'],35,,,,,,,,,,,,,,,,,,,Brazil,781,00:02:35.200,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,b8dea2e5-7ca4-4d17-a24f-198c365deeda,1835,,"[116.0, 55.0]",7583,48,,,,,,,,,,,,,,,,,,,,2,From Corner,José Paulo Bezzera Maciel Júnior,5542.0,Left Center Midfield,90,Brazil,781,['4ce218b5-877e-4010-9c4b-f6161cfa46c6'],9,,,,,,,,,,,,,,,,,,,Brazil,781,00:03:09.280,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,7327b0ec-d901-454a-b64f-2356216ec7f8,1838,,"[103.0, 68.0]",7583,48,,,,,,,,,,,,,,,,,,,,2,From Throw In,Willian Borges da Silva,3472.0,Right Wing,91,Brazil,781,['c57998b0-f657-45b6-b468-c2d600276ddc'],18,,,,,,,,,,,,,,,,,,,Brazil,781,00:03:18.760,Ball Receipt*,
