ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[72.0, 70.0]",,,,,,,,3.72,,,,,,,,,,,1d14aabd-b534-4c37-a547-78e3279f4f7c,1728,,"[76.0, 77.0]",7567,45,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joshua Kimmich,5579.0,Right Back,77,Germany,770,"['0188be87-2c79-48b7-839e-e8da6e2c6793', 'be31d210-3c7e-44cd-bc38-f02fb3470f41']",47,,,,,,,,,,,,,,,,,,Germany,770,00:45:47.720,Carry,
,,,,"[88.0, 71.0]",,,,,,,,0.828,,,,,,,,,,,b5d94ca0-631f-46a5-b9a9-4cfc4b71d976,1731,,"[92.0, 68.0]",7567,45,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mesut Özil,3496.0,Center Attacking Midfield,77,Germany,770,"['5b735788-347a-48ec-ba0e-7224f6bfcb1c', '9b4cc1dc-7401-4276-90ce-643d542f390f', 'c64eea1f-da51-4cb2-9fa3-ee53fed3a285']",52,,,,,,,,,,,,,,,,,,Germany,770,00:45:52.319,Carry,True
,,,,"[93.0, 78.0]",,,,,,,,0.707,,,,,,,,,,,445d6e51-f5ca-4c04-9546-630f8558dbec,1735,,"[92.0, 78.0]",7567,45,,,,,,,,,,,,,,,,,,,,1,From Throw In,Leon Goretzka,6324.0,Right Wing,77,Germany,770,"['153ecf41-479e-481e-8831-6637dfacae55', '98a5cf84-ce9b-443b-991f-facfb595125f', 'a70778af-c1c1-4067-9b53-c0902cf8a4c4']",54,,,,,,,,,,,,,,,,,,Germany,770,00:45:54.200,Carry,True
,,,,"[89.0, 72.0]",,,,,,,,1.079,,,,,,,,,,,a2b2126f-5fdc-49a5-ad93-412136b89bed,1739,,"[89.0, 73.0]",7567,45,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mesut Özil,3496.0,Center Attacking Midfield,77,Germany,770,"['153ecf41-479e-481e-8831-6637dfacae55', '997825a8-6b7c-460a-b537-5417ab9f2cdd', 'd69dcc4c-46d9-415f-bc07-b11d12b93c25']",55,,,,,,,,,,,,,,,,,,Germany,770,00:45:55.640,Carry,True
,,,,"[96.0, 55.0]",,,,,,,,0.243,,,,,,,,,,,9f495174-83ab-4944-96f5-f41abd49d99b,1742,,"[95.0, 55.0]",7567,45,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marco Reus,5559.0,Left Wing,77,Germany,770,"['2ec6a237-bc14-42ae-91c7-ac50370bad2d', '647b65b7-7de3-4dc6-baa7-db94f8b8ade7']",58,,,,,,,,,,,,,,,,,,Germany,770,00:45:58.039,Carry,
,,,,"[106.0, 60.0]",,,,,,,,0.16,,,,,,,,,,,2c7a6754-411f-4a39-b944-0a965049b335,1745,,"[100.0, 60.0]",7567,45,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joshua Kimmich,5579.0,Right Back,77,Germany,770,"['2725caa2-8b04-4b1c-b631-f528a44e44f3', '4047803a-9fef-4cc4-8ac2-757916dd58e8']",59,,,,,,,,,,,,,,,,,,Germany,770,00:45:59.000,Carry,
,,,,"[105.0, 60.0]",,,,,,,,1.147,,,,,,,,,,,f52411b3-4e9a-4964-94cd-2ac1e2f2aafd,1750,,"[105.0, 61.0]",7567,46,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mesut Özil,3496.0,Center Attacking Midfield,77,Germany,770,"['cb14f6ec-03ad-44cc-9d04-0d3b1113329e', 'deae6689-6957-44cf-8e77-dd582a3ecc23']",1,,,,,,,,,,,,,,,,,,Germany,770,00:46:01.920,Carry,
,,,,"[116.0, 79.0]",,,,,,,,1.853,,,,,,,,,,,0b1d56d3-64eb-4b24-9a33-58326d5d0c8c,1755,,"[111.0, 75.0]",7567,46,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joshua Kimmich,5579.0,Right Back,77,Germany,770,"['4cca3f77-9474-4201-b81a-520694f1f6a1', '56c0152d-5888-4c69-abc5-6bf06560b483']",6,,,,,,,,,,,,,,,,,,Germany,770,00:46:06.427,Carry,
,,,,"[62.0, 75.0]",,,,,,,,0.04,,,,,,,,,,,9fcc48a3-ad1b-4258-8bd7-d88991b0b091,1759,,"[62.0, 77.0]",7567,46,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jae-Sung Lee,5623.0,Right Midfield,78,South Korea,791,"['73d310ed-5e45-47a7-9cc1-daa6f2bdfdc5', '7a64cf38-ba96-4c63-a520-cd1abb508814']",42,,,,,,,,,,,,,,,,,,South Korea,791,00:46:42.400,Carry,
,,,,"[56.0, 36.0]",,,,,,,,10.04,,,,,,,,,,,4f773962-05dd-4f50-989b-6a23c310ef61,1763,,"[46.0, 5.0]",7567,46,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mats Hummels,5572.0,Left Center Back,79,Germany,770,"['17b88d42-2d2b-4861-9c8a-5848da561166', '50459ae8-61d1-48f9-b9d8-858ecaa36787', 'ce8478be-f1bf-4a7c-8897-92756f01341c']",50,,,,,,,,,,,,,,,,,,Germany,770,00:46:50.520,Carry,True
,,,,"[81.0, 51.0]",,,,,,,,2.161,,,,,,,,,,,bb1d34eb-0efb-41fc-a1c8-3ffa4dea6b3a,1767,,"[75.0, 42.0]",7567,47,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mesut Özil,3496.0,Center Attacking Midfield,79,Germany,770,"['9fe7d28e-8f40-4fe9-8088-fa9389002e8f', 'aa5999bb-0776-4941-84cd-8298be012c9b', 'f90590ee-3b55-4485-832b-ac6e5aafaa1b']",1,,,,,,,,,,,,,,,,,,Germany,770,00:47:01.519,Carry,True
,,,,"[105.0, 77.0]",,,,,,,,6.92,,,,,,,,,,,48e5bf3e-125c-46bf-a8d4-67aa5cba4a8a,1771,,"[98.0, 75.0]",7567,47,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joshua Kimmich,5579.0,Right Back,79,Germany,770,"['3d802dce-eeb5-4c6f-be8f-cf99e2f021ef', '83187d23-00fe-4690-950e-2cd178fa04be', 'f6338673-04ed-40e7-81d1-05638e7bacb7']",5,,,,,,,,,,,,,,,,,,Germany,770,00:47:05.240,Carry,True
,,,,"[94.0, 76.0]",,,,,,,,1.627,,,,,,,,,,,988c5d87-9e89-47b7-ad1d-ec6da749c4c0,1776,,"[94.0, 76.0]",7567,47,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mesut Özil,3496.0,Center Attacking Midfield,79,Germany,770,"['2acaa940-85f1-4684-ad5f-bb726d1767fe', '86359ea8-9ba9-40b4-967f-9f8c63ec7023', '918734bb-2d08-4208-9969-17a4528da015']",13,,,,,,,,,,,,,,,,,,Germany,770,00:47:13.120,Carry,True
,,,,"[116.0, 77.0]",,,,,,,,1.107,,,,,,,,,,,bacaee5f-6995-4f64-a70e-7c9be39ce5a1,1780,,"[116.0, 77.0]",7567,47,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joshua Kimmich,5579.0,Right Back,79,Germany,770,"['76f34aa4-1337-43e0-9fa0-bacb1e23214e', 'd286e82b-1135-498c-ac31-4339b9e0091c']",16,,,,,,,,,,,,,,,,,,Germany,770,00:47:16.280,Carry,
,,,,"[99.0, 54.0]",,,,,,,,2.04,,,,,,,,,,,82553bac-fdd9-46b5-b9dd-647fa077af7b,1787,,"[89.0, 54.0]",7567,47,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Heung-Min Son,3083.0,Right Center Forward,80,South Korea,791,"['0b19d21a-54f1-40cb-ae6d-73f03e051578', '27f2c746-c2d1-4cd4-976e-7377773f67d9', 'f436a81a-5a5a-476b-9d67-b85d9970a176']",44,,,,,,,,,,,,,,,,,,South Korea,791,00:47:44.760,Carry,True
,,,,"[99.0, 53.0]",,,,,,,,0.987,,,,,,,,,,,483007ba-d68e-4119-adf8-71640d644d10,1792,,"[99.0, 54.0]",7567,47,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Heung-Min Son,3083.0,Right Center Forward,80,South Korea,791,"['1313b503-118d-4456-9735-ef625531226f', '27f2c746-c2d1-4cd4-976e-7377773f67d9', '643236d2-4ad8-4ef5-a4b5-fca1741d8b33', '8f9d865b-f428-4ca5-bd3f-240bb6bbc9ab']",46,,,,,,,,,,,,,,,,,,South Korea,791,00:47:46.800,Carry,True
,,,,"[49.0, 39.0]",,,,,,,,0.787,,,,,,,,,,,95f413f8-4375-48bf-be81-67f0578292ca,1801,,"[50.0, 39.0]",7567,45,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Jae-Sung Lee,5623.0,Right Midfield,81,South Korea,791,"['1a8ccd03-6b7a-4dee-ae6e-74d5e34daea6', 'c608632a-9f4b-4cd3-a9ed-d6ca9ed9203a']",3,,,,,,,,,,,,,,,,,,South Korea,791,00:00:03.573,Carry,
,,,,"[46.0, 6.0]",,,,,,,,1.027,,,,,,,,,,,cd639e3f-c32b-4d07-9b29-0515d15b3147,1804,,"[45.0, 4.0]",7567,45,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Chul Hong,5986.0,Left Back,81,South Korea,791,"['8d946c11-4f06-48a1-b1c6-95ffea239cea', 'c514e88b-e7de-49d3-9512-fd56214e5165']",6,,,,,,,,,,,,,,,,,,South Korea,791,00:00:06.773,Carry,
,,,,"[28.0, 31.0]",,,,,,,,2.587,,,,,,,,,,,2a403c3e-9426-4878-9bac-cbf97dadf14f,1807,,"[28.0, 33.0]",7567,45,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Young-Gwon Kim,5604.0,Left Center Back,81,South Korea,791,"['6ee92385-0213-4dc3-b86b-87b9294adef3', 'e4eb849f-ac3b-430b-b586-435e79b0fba5']",9,,,,,,,,,,,,,,,,,,South Korea,791,00:00:09.293,Carry,
,,,,"[51.0, 13.0]",,,,,,,,3.067,,,,,,,,,,,24525bd3-bf7d-4a5b-be27-d77827432833,1810,,"[39.0, 25.0]",7567,45,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Woo-Young Jung,5618.0,Left Center Midfield,81,South Korea,791,"['dcf61a56-8479-4de8-98fc-43eec91b3b28', 'e9716000-d3f8-451b-8ce0-3ea2ce340066']",13,,,,,,,,,,,,,,,,,,South Korea,791,00:00:13.213,Carry,
,,,,"[104.0, 10.0]",,,,,,,,4.56,,,,,,,,,,,c7cd741a-c9b7-4d4a-8b87-754b89f5d6c9,1813,,"[75.0, 13.0]",7567,45,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Ja-Cheol Koo,5627.0,Left Center Forward,81,South Korea,791,"['1d82f429-6cc6-4401-8d68-43549ed4d8a4', '6ac09e5a-3755-400c-8664-4a7f05b76301']",17,,,,,,,,,,,,,,,,,,South Korea,791,00:00:17.373,Carry,
,,,,"[36.0, 52.0]",,,,,,,,2.08,,,,,,,,,,,39ac9ac2-45fc-4521-aa42-0ab3f310f853,1822,,"[37.0, 57.0]",7567,45,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Mesut Özil,3496.0,Center Attacking Midfield,81,South Korea,791,"['44ec700c-f95e-47c4-af5c-cc8c7b914d40', 'a48a9b07-4911-442e-85ae-42dcd5788eac', 'a8454b01-2c91-4f78-885f-edcd71684244']",28,,,,,,,,,,,,,,,,,,Germany,770,00:00:28.493,Carry,True
,,,,"[89.0, 38.0]",,,,,,,,2.187,,,,,,,,,,,8ab37175-8aeb-4770-9af7-e092ba4e3bcd,1826,,"[85.0, 29.0]",7567,45,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Woo-Young Jung,5618.0,Left Center Midfield,81,South Korea,791,"['3669c564-d3a4-4d52-93ed-d4e1780beca8', 'c66d57e7-1903-44da-9925-11903de2ba2e', 'fd79554f-798f-45f4-aea5-6b3c1b6ecf96']",30,,,,,,,,,,,,,,,,,,South Korea,791,00:00:30.573,Carry,True
,,,,"[56.0, 6.0]",,,,,,,,3.361,,,,,,,,,,,b7ef843b-6b42-4831-bbe4-99ce12960eab,1834,,"[65.0, 3.0]",7567,45,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marco Reus,5559.0,Left Wing,83,Germany,770,"['c2722b91-df09-4e1a-988b-15e19ff09f25', 'f815e18e-7937-4a15-8a7c-554bb3c023f2']",50,,,,,,,,,,,,,,,,,,Germany,770,00:00:50.132,Carry,
,,,,"[42.0, 37.0]",,,,,,,,5.68,,,,,,,,,,,a092bbae-c5f5-4d9a-93a0-e9f2d981c07e,1837,,"[38.0, 23.0]",7567,45,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mats Hummels,5572.0,Left Center Back,83,Germany,770,"['7882a787-c01b-4f7e-92c1-6fbd811adbab', 'e2e4ab44-92bb-463b-9839-caea588fd30d']",54,,,,,,,,,,,,,,,,,,Germany,770,00:00:54.693,Carry,
,,,,"[54.0, 62.0]",,,,,,,,1.268,,,,,,,,,,,4d6e0491-ad40-46a8-8ffe-ff8f697a9556,1840,,"[52.0, 58.0]",7567,46,,,,,,,,,,,,,,,,,,,,2,Regular Play,Niklas Süle,6322.0,Right Center Back,83,Germany,770,"['3c2247fb-9fc6-4bcc-98a2-f20377e07a00', 'b3a4f26e-a877-4032-a050-ca9b12dc4740', 'bc24e71a-3095-4dc0-9440-26d914a5f4de']",1,,,,,,,,,,,,,,,,,,Germany,770,00:01:01.532,Carry,True
,,,,"[89.0, 76.0]",,,,,,,,1.027,,,,,,,,,,,5021c22e-7506-4961-a498-51a87d2088e2,1844,,"[83.0, 76.0]",7567,46,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joshua Kimmich,5579.0,Right Back,83,Germany,770,"['58e5326c-7c07-425c-84ba-dd35c00b374c', '962c65ef-a783-42c4-84d8-0c87c362b730', 'b718b21f-b5fb-40a5-b072-9a75b16cbae3']",4,,,,,,,,,,,,,,,,,,Germany,770,00:01:04.173,Carry,True
,,,,"[30.0, 58.0]",,,,,,,,1.08,,,,,,,,,,,8c011b04-9562-4bfd-8417-d8c5efcf5c38,1852,,"[30.0, 58.0]",7567,46,,,,,,,,,,,,,,,,,,,,2,From Throw In,Manuel Neuer,5570.0,Goalkeeper,84,Germany,770,"['25f62699-330e-4294-a68b-27f99f05893c', 'c0d94ca3-f7ed-4643-839c-092272396e34']",16,,,,,,,,,,,,,,,,,,Germany,770,00:01:16.293,Carry,
,,,,"[41.0, 57.0]",,,,,,,,1.84,,,,,,,,,,,7f005da3-c653-4d4a-a27c-2fb325cebfe3,1855,,"[37.0, 56.0]",7567,46,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sami Khedira,5566.0,Right Center Midfield,84,Germany,770,"['5b844af3-d0e1-46bc-a185-069afb6e80d8', '6e9d0c80-bd62-46c6-a030-e82c398c660b']",18,,,,,,,,,,,,,,,,,,Germany,770,00:01:18.493,Carry,
,,,,"[52.0, 66.0]",,,,,,,,1.44,,,,,,,,,,,84e1c9ed-fed5-4237-85ad-fef9bf09b5b9,1858,,"[52.0, 67.0]",7567,46,,,,,,,,,,,,,,,,,,,,2,From Throw In,Niklas Süle,6322.0,Right Center Back,84,Germany,770,"['db2177f8-065a-429f-b7f8-8349e0ec5594', 'fd9d6d42-f5b5-4dab-8787-93077d1f33ae']",21,,,,,,,,,,,,,,,,,,Germany,770,00:01:21.493,Carry,
,,,,"[47.0, 53.0]",,,,,,,,2.4,,,,,,,,,,,a62c4cf2-42fe-4b13-a771-74f57eed1ee8,1861,,"[45.0, 50.0]",7567,46,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sami Khedira,5566.0,Right Center Midfield,84,Germany,770,"['3c32b674-e71c-4779-a37d-16fb368d2ab1', 'f2527d30-3360-4819-bb4f-64f8a79ae190']",24,,,,,,,,,,,,,,,,,,Germany,770,00:01:24.333,Carry,
,,,,"[60.0, 71.0]",,,,,,,,1.799,,,,,,,,,,,634d3e55-9e41-4912-9ac8-ae2cbdfbf69b,1864,,"[56.0, 69.0]",7567,46,,,,,,,,,,,,,,,,,,,,2,From Throw In,Niklas Süle,6322.0,Right Center Back,84,Germany,770,"['54ab2c85-4f52-42bc-9311-0ddf260237f7', 'a2aad983-f8e7-488e-bb20-62be35bdcc34', 'bbb2ca04-651d-4993-85b9-e80d5cb3d1f5']",28,,,,,,,,,,,,,,,,,,Germany,770,00:01:28.013,Carry,True
,,,,"[67.0, 75.0]",,,,,,,,0.628,,,,,,,,,,,79ea6f2f-617c-432b-9cd0-285b1bae2a09,1868,,"[67.0, 77.0]",7567,46,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joshua Kimmich,5579.0,Right Back,84,Germany,770,"['10aaa536-84cf-417a-9402-a5b70663ddd3', '1614056f-6d65-4b15-a196-228213414348', '1b6fd70f-171d-4cb5-b267-beee3891053a']",30,,,,,,,,,,,,,,,,,,Germany,770,00:01:30.852,Carry,True
,,,,"[69.0, 60.0]",,,,,,,,0.12,,,,,,,,,,,87d4d06f-89a9-4776-a74a-6498f19b4a10,1872,,"[69.0, 60.0]",7567,46,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mesut Özil,3496.0,Center Attacking Midfield,84,Germany,770,"['14984a66-ff27-4ad5-9c2e-cd4dc7f84454', '20009cb8-24aa-4d95-b9b5-fc918bdce72c', '85ba745b-08d0-4f4e-9380-8110753d1173']",32,,,,,,,,,,,,,,,,,,Germany,770,00:01:32.293,Carry,True
,,,,"[64.0, 51.0]",,,,,,,,2.4,,,,,,,,,,,a6b6334e-1ee2-4f02-9a32-c8595c1f1129,1876,,"[57.0, 60.0]",7567,46,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sami Khedira,5566.0,Right Center Midfield,84,Germany,770,"['553a01e0-17e8-4cb2-b98c-3d24077fb253', 'd6cd6102-1f54-4e72-a24a-6e7556d43b96']",33,,,,,,,,,,,,,,,,,,Germany,770,00:01:33.613,Carry,
,,,,"[48.0, 39.0]",,,,,,,,3.04,,,,,,,,,,,73168c25-2f8a-498b-8622-792d97fa4cfe,1879,,"[47.0, 37.0]",7567,46,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mats Hummels,5572.0,Left Center Back,84,Germany,770,"['20e13d8b-91d6-471e-89ed-8053d66c7b3b', 'c616da48-fe30-4659-b7f0-dbeb8c07fef7']",37,,,,,,,,,,,,,,,,,,Germany,770,00:01:37.413,Carry,
,,,,"[62.0, 34.0]",,,,,,,,1.6,,,,,,,,,,,5962569b-5088-4c57-9a7e-79381d0b9f3b,1882,,"[61.0, 38.0]",7567,46,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sami Khedira,5566.0,Right Center Midfield,84,Germany,770,"['54cac0f1-5443-4971-8d1f-ac627ec4c900', '8abfd6fa-5562-489f-9d0c-cde1adeb3cf1']",41,,,,,,,,,,,,,,,,,,Germany,770,00:01:41.133,Carry,
,,,,"[61.0, 24.0]",,,,,,,,1.788,,,,,,,,,,,9daa6c45-5dbc-4563-ae31-f179ac4d5dc4,1885,,"[61.0, 23.0]",7567,46,,,,,,,,,,,,,,,,,,,,2,From Throw In,Toni Kroos,5574.0,Left Center Midfield,84,Germany,770,"['254c4b24-90f6-4792-b76e-426974797a5a', '5877cf21-f9c8-4e47-8f74-cebcdb04c907', 'ed891ee7-79bd-4806-871c-b3ea749531f3']",43,,,,,,,,,,,,,,,,,,Germany,770,00:01:43.612,Carry,True
,,,,"[63.0, 39.0]",,,,,,,,1.242,,,,,,,,,,,d235b9ee-d528-47d0-9a2f-66df57948457,1889,,"[64.0, 35.0]",7567,46,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sami Khedira,5566.0,Right Center Midfield,84,Germany,770,"['6e590c21-0707-482c-91dc-1c2544553eee', '742aac7f-4ba3-47e3-bc4e-948d12c396ec', 'c00fe984-676e-4b0c-baf0-94fa38345038']",46,,,,,,,,,,,,,,,,,,Germany,770,00:01:46.093,Carry,True
,,,,"[84.0, 58.0]",,,,,,,,3.28,,,,,,,,,,,4480ed0f-d8bc-421a-813d-b9aa2fbc4644,1893,,"[65.0, 56.0]",7567,46,,,,,,,,,,,,,,,,,,,,2,From Throw In,Niklas Süle,6322.0,Right Center Back,84,Germany,770,"['1f487f11-ae70-4b92-823e-b2cf109fb135', '6c9315c8-d279-4a64-84b5-480c81f2f819']",48,,,,,,,,,,,,,,,,,,Germany,770,00:01:48.733,Carry,
,,,,"[87.0, 39.0]",,,,,,,,1.56,,,,,,,,,,,eeb4e60f-ed1b-47bd-97b1-e8849e55b1ba,1896,,"[89.0, 42.0]",7567,46,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mesut Özil,3496.0,Center Attacking Midfield,84,Germany,770,"['93b8a97d-ba7d-47aa-9b29-93ef48b27995', 'a6055b3b-2968-4eb1-b294-c501b43f2198', 'f8fae20a-6275-4d00-9ad2-8832f7053683']",52,,,,,,,,,,,,,,,,,,Germany,770,00:01:52.733,Carry,True
,,,,"[80.0, 25.0]",,,,,,,,0.161,,,,,,,,,,,31ed7c54-edbc-402c-b08c-ee698c19a8d0,1900,,"[80.0, 25.0]",7567,46,,,,,,,,,,,,,,,,,,,,2,From Throw In,Toni Kroos,5574.0,Left Center Midfield,84,Germany,770,"['5b2a7bda-5c1c-4067-b5a0-1b698781bcb0', 'f9bf0a34-d718-4094-ba3d-0dfac4720ecb']",55,,,,,,,,,,,,,,,,,,Germany,770,00:01:55.492,Carry,
,,,,"[92.0, 40.0]",,,,,,,,1.867,,,,,,,,,,,b90d58f4-3423-4ea9-97ea-eb3d7f35370b,1903,,"[91.0, 32.0]",7567,46,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marco Reus,5559.0,Left Wing,84,Germany,770,"['1c9fda23-6d57-4dc0-b868-817c8872e4cb', '94d26ba5-6250-41ca-ae91-5e22c6dfd230']",56,,,,,,,,,,,,,,,,,,Germany,770,00:01:56.493,Carry,
,,,,"[107.0, 60.0]",,,,,,,,1.12,,,,,,,,,,,7bb9e224-0ab0-43ac-a36f-4b805e4a5254,1906,,"[107.0, 62.0]",7567,46,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joshua Kimmich,5579.0,Right Back,84,Germany,770,"['5ef87442-04f3-4ff9-9c99-d889beb4ace6', 'ed9c5115-7880-4cfd-8a89-755fe88df8e5']",59,,,,,,,,,,,,,,,,,,Germany,770,00:01:59.933,Carry,
,,,,"[15.0, 20.0]",,,,,,,,1.227,,,,,,,,,,,ad36c406-1801-4e66-9caf-b6b8c219a3c8,1920,,"[10.0, 21.0]",7567,47,,,,,,,,,,,,,,,,,,,,2,Regular Play,Manuel Neuer,5570.0,Goalkeeper,87,Germany,770,"['789431ca-64be-4f08-9ce0-dade066070de', 'b8e5d5fb-691b-49c3-9c1d-ca5aa91e4d02', 'ccf559c8-ecba-4f3f-bd81-4680bc3955f8', 'd11e7cad-7cb1-4d6f-b5ed-eb285a3608b8']",15,,,,,,,,,,,,,,,,,,Germany,770,00:02:15.853,Carry,True
,,,,"[23.0, 17.0]",,,,,,,,1.135,,,,,,,,,,,00b16bcb-9ab6-4064-b635-424c90744b7c,1923,,"[15.0, 20.0]",7567,47,,,,,,,,,,,,,,,,,,,,2,Regular Play,Manuel Neuer,5570.0,Goalkeeper,87,Germany,770,"['317af6f4-ded7-4af2-8840-4cac167a24a0', 'b8e5d5fb-691b-49c3-9c1d-ca5aa91e4d02', 'ccf559c8-ecba-4f3f-bd81-4680bc3955f8']",17,,,,,,,,,,,,,,,,,,Germany,770,00:02:17.080,Carry,True
,,,,"[54.0, 7.0]",,,,,,,,8.04,,,,,,,,,,,48c5cbda-e5f0-4747-9b68-28d844b5a06b,1926,,"[25.0, 3.0]",7567,47,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mats Hummels,5572.0,Left Center Back,87,Germany,770,"['264aca37-6dd6-4d9a-9dcd-78f7f353bf0e', 'db484357-1679-4f68-9c3d-7bc01aa3066c']",19,,,,,,,,,,,,,,,,,,Germany,770,00:02:19.333,Carry,
,,,,"[53.0, 74.0]",,,,,,,,0.987,,,,,,,,,,,40d2b6ae-58a7-416b-9759-fd4df9abb195,1931,,"[57.0, 78.0]",7567,47,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yong Lee,5608.0,Right Back,88,South Korea,791,"['79e3a932-639e-4dbc-be5d-0f6077606087', 'f92577fb-8bfb-486f-ac3b-3652aaf6b2a8']",30,,,,,,,,,,,,,,,,,,South Korea,791,00:02:30.013,Carry,
,,,,"[68.0, 75.0]",,,,,,,,2.507,,,,,,,,,,,2460c867-119f-455f-9a7f-620d2d14ce56,1934,,"[59.0, 68.0]",7567,47,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jae-Sung Lee,5623.0,Right Midfield,88,South Korea,791,"['35fe23c3-3131-49ab-ba32-3c29d8909751', '62cbe137-1fbd-4d9b-9659-448f958f44ff', '6f449a96-b34c-4737-a228-a6eba8e9648c']",31,,,,,,,,,,,,,,,,,,South Korea,791,00:02:31.733,Carry,True
,,,,"[98.0, 55.0]",,,,,,,,1.947,,,,,,,,,,,26360260-b4f9-4f9a-9a32-666eb21cf819,1938,,"[92.0, 56.0]",7567,47,,,,,,,,,,,,,,,,,,,,2,Regular Play,Heung-Min Son,3083.0,Right Center Forward,88,South Korea,791,"['049c4678-d91c-4cdf-805e-04a48b300369', 'bfab61a2-af9a-424e-9941-0aab55f4736d', 'fdd4f548-e134-4957-8538-b47f84d72fc2']",35,,,,,,,,,,,,,,,,,,South Korea,791,00:02:35.573,Carry,True
,,,,"[98.0, 41.0]",,,,,,,,3.64,,,,,,,,,,,b9c71864-494f-4e8b-8bb0-70d02e04f6d2,1943,,"[101.0, 28.0]",7567,47,,,,,,,,,,,,,,,,,,,,2,Regular Play,Seon-Min Moon,5989.0,Left Midfield,88,South Korea,791,"['0d1bbe24-3318-4dfc-9155-c3bdf6299785', '416f6031-fd92-4ac2-a2b4-c25e0277412d', '58b0470c-706b-4227-be0d-8cddfbee3b23']",38,,,,,,,,,,,,,,,,,,South Korea,791,00:02:38.613,Carry,True
,,,,"[32.0, 20.0]",,,,,,,,2.56,,,,,,,,,,,0a2b813d-4e3b-4e70-8b79-5ea2b953c1cb,1950,,"[26.0, 30.0]",7567,47,,,,,,,,,,,,,,,,,,,,2,Regular Play,Toni Kroos,5574.0,Left Center Midfield,89,Germany,770,"['1ba54385-4b0d-404f-a8dd-39e1a5e6e475', 'd5fa0456-f763-43c9-970e-a87614f4a1fc', 'dfd60c3f-ff15-45b5-8b9d-b776c96e6d81', 'fd79c206-737f-433d-9aa8-b40bafe51540']",44,,,,,,,,,,,,,,,,,,Germany,770,00:02:44.013,Carry,True
