ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,c0e83a5a-c36c-45d0-b9f5-897ef0f7d0fc,955,,"[56.0, 49.0]",7569,22,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ferjani Sassi,5650.0,Left Center Midfield,45,Tunisia,777,['7ec6203a-ca7b-482f-b77d-f8e43f875af4'],30,,,,,,,,,,,,,,,,,,Tunisia,777,00:22:30.666,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,f6e9cd01-2b3c-49fe-a6e9-9bd705390da2,958,,"[59.0, 62.0]",7569,22,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ellyes Joris Skhiri,3767.0,Center Defensive Midfield,45,Tunisia,777,['ba0c615a-2744-4268-8479-06b78f6ff781'],31,,,,,,,,,,,,,,,,,,Tunisia,777,00:22:31.720,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,5b33af80-d951-48ba-8b75-5c57f9850837,961,,"[53.0, 26.0]",7569,22,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yassine Meriah,5651.0,Left Center Back,45,Tunisia,777,['7ed2f5d8-84d3-46ba-9a40-92990a1d3371'],34,,,,,,,,,,,,,,,,,,Tunisia,777,00:22:34.880,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,27e7c70a-d2ad-431a-86bf-03c56b7192b5,964,,"[63.0, 19.0]",7569,22,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ghilane Chalali,6347.0,Right Center Midfield,45,Tunisia,777,['5d1e1679-01f8-4b40-a839-430ca3aad2e7'],36,,,,,,,,,,,,,,,,,,Tunisia,777,00:22:36.080,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,8b2453fb-4305-4625-9e61-ba4e196b906a,967,,"[44.0, 23.0]",7569,22,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yassine Meriah,5651.0,Left Center Back,45,Tunisia,777,['550ba0b2-759e-4774-a5d8-b260f756b949'],38,,,,,,,,,,,,,,,,,,Tunisia,777,00:22:38.146,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,dbeb5cd1-15a4-4988-a823-b73fc3677b20,970,,"[76.0, 24.0]",7569,22,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fakhreddine Ben Youssef,5654.0,Right Midfield,45,Tunisia,777,['eb9df72e-6e24-459a-a04c-3b343faed233'],41,,,,,,,,,,,,,,,,,,Tunisia,777,00:22:41.160,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,2a525e93-ee6a-42b7-8f6a-e018fab15881,972,,"[68.0, 28.0]",7569,22,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ellyes Joris Skhiri,3767.0,Center Defensive Midfield,45,Tunisia,777,['53b7ac41-d584-49d6-8fa5-16af49361e53'],41,,,,,,,,,,,,,,,,,,Tunisia,777,00:22:41.920,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,13ad5abb-cbae-4cc5-9e01-c09f74a49e60,975,,"[65.0, 59.0]",7569,22,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ferjani Sassi,5650.0,Left Center Midfield,45,Tunisia,777,['6e94ac8d-bd93-4f35-9f93-a42f12830442'],45,,,,,,,,,,,,,,,,,,Tunisia,777,00:22:45.347,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,3d13db0b-5300-4b33-93f3-e5162e560a93,983,,"[90.0, 19.0]",7569,22,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ricardo Guardia Avila,6138.0,Left Center Midfield,45,Tunisia,777,['f222032f-ff59-4301-810f-939470ffc320'],55,,,,,,,,,,,,,,,,,,Panama,798,00:22:55.000,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,14e6fdc7-8063-4d54-99fa-c1a86c68da7c,991,,"[65.0, 69.0]",7569,23,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wahbi Khazri,3196.0,Center Forward,45,Tunisia,777,['861f0ec4-5fce-49f6-a68b-c58029546429'],0,,,,,,,,,,,,,,,,,,Tunisia,777,00:23:00.199,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,a1c0f511-6269-460b-8889-c4011fd81b2d,993,,"[83.0, 16.0]",7569,23,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Edgar Yoel Bárcenas Herrera,5637.0,Left Wing,46,Panama,798,['7901184f-b31d-4c32-a72a-1855d8fa0819'],15,,,,,,,,,,,,,,,,,,Panama,798,00:23:15.560,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,bd91f3fd-6e50-4d8e-87e9-f609b1d11b93,995,,"[50.0, 76.0]",7569,23,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Naïm Sliti,3557.0,Left Midfield,47,Tunisia,777,['937c9137-b91a-4fc1-9182-d7e2d0e4e590'],16,,,,,,,,,,,,,,,,,,Tunisia,777,00:23:16.440,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,8b3d1b29-533d-49fd-b796-eece6b9b9f00,1002,,"[37.0, 67.0]",7569,23,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rami Bedoui,6345.0,Right Center Back,47,Tunisia,777,['ebe66c32-e449-4d7f-ba45-261d1cee53c9'],21,,,,,,,,,,,,,,,,,,Tunisia,777,00:23:21.040,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,d87cfaa1-2cec-4344-a34a-5c187ccf8940,1005,,"[38.0, 46.0]",7569,23,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yassine Meriah,5651.0,Left Center Back,47,Tunisia,777,['c4ae3341-ffb4-41b3-b4d0-fc62f9b25a51'],22,,,,,,,,,,,,,,,,,,Tunisia,777,00:23:22.840,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,45733d77-4d0f-47bb-b759-66fcfb4c5248,1008,,"[45.0, 33.0]",7569,23,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ghilane Chalali,6347.0,Right Center Midfield,47,Tunisia,777,['88d6db37-c190-4e13-9677-102fa409811e'],25,,,,,,,,,,,,,,,,,,Tunisia,777,00:23:25.840,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,efa1a164-5433-41cb-8861-7ebfdffd831f,1011,,"[54.0, 47.0]",7569,23,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ellyes Joris Skhiri,3767.0,Center Defensive Midfield,47,Tunisia,777,['b9f0537a-030a-4bbe-b23c-2bca71447adc'],29,,,,,,,,,,,,,,,,,,Tunisia,777,00:23:29.560,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,ee22ab2c-fc42-42c7-bf04-e512d7abf54f,1014,,"[55.0, 67.0]",7569,23,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ferjani Sassi,5650.0,Left Center Midfield,47,Tunisia,777,['b177ff3d-30d7-4222-a7fa-312bebb2ddec'],31,,,,,,,,,,,,,,,,,,Tunisia,777,00:23:31.879,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,99573c16-88b6-4253-bc26-d73347322ea4,1017,,"[63.0, 59.0]",7569,23,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ghilane Chalali,6347.0,Right Center Midfield,47,Tunisia,777,['0f58f341-11ab-4f24-aa07-b8d8efeafcb0'],37,,,,,,,,,,,,,,,,,,Tunisia,777,00:23:37.747,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,f445c690-ff48-4174-adae-27b2ca3fd182,1020,,"[103.0, 39.0]",7569,23,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fakhreddine Ben Youssef,5654.0,Right Midfield,47,Tunisia,777,['6d3086f7-ab1f-4a05-a7b8-f8f05b0eef3f'],41,,,,,,,,,,,,,,,,,,Tunisia,777,00:23:41.587,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,08261f9c-a5ee-4986-8763-05c783de9fc8,1026,,"[57.0, 4.0]",7569,23,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Edgar Yoel Bárcenas Herrera,5637.0,Left Wing,47,Tunisia,777,['3f5940db-b893-4afa-a85a-1d3a18cb5ebd'],45,,,,,,,,,,,,,,,,,,Panama,798,00:23:45.560,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,67af64f9-9eb4-4f81-8ee7-229be98d76a3,1030,,"[68.0, 64.0]",7569,23,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ferjani Sassi,5650.0,Left Center Midfield,47,Tunisia,777,['e43a71c0-391e-4f22-a656-6adf631c27ed'],46,,,,,,,,,,,,,,,,,,Tunisia,777,00:23:46.760,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,313f1032-db38-4108-b842-b43f7fc4a69b,1033,,"[81.0, 79.0]",7569,23,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hamdi Nagguez,5936.0,Right Back,47,Tunisia,777,['868b3100-1d0a-456b-bf6f-fbb1a934bada'],49,,,,,,,,,,,,,,,,,,Tunisia,777,00:23:49.040,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,8d2c64c1-c95f-4e26-873e-3f4bbe84bcf8,1036,,"[106.0, 62.0]",7569,23,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fakhreddine Ben Youssef,5654.0,Right Midfield,47,Tunisia,777,['3db55baf-91cf-4661-ae0d-cac21b2d770e'],53,,,,,,,,,,,,,,,,,,Tunisia,777,00:23:53.320,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,1e967778-645d-4d1f-81d9-81890a809627,1047,,"[31.0, 22.0]",7569,24,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ricardo Guardia Avila,6138.0,Left Center Midfield,48,Panama,798,['41588bbe-0427-441a-8a04-0e41517c6bfe'],3,,,,,,,,,,,,,,,,,,Panama,798,00:24:03.560,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,88f5ce52-afd0-49a6-a61f-7c4bb2cd6b30,1049,,"[37.0, 17.0]",7569,24,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Edgar Yoel Bárcenas Herrera,5637.0,Left Wing,48,Panama,798,['90ed6852-2d7a-4381-b7a6-7f59da8f50cd'],4,,,,,,,,,,,,,,,,,,Panama,798,00:24:04.040,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,39164901-aec6-464f-97c2-4fb14b90d72c,1054,,"[89.0, 76.0]",7569,24,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Luis Rodríguez Francis,5628.0,Right Wing,49,Panama,798,['ce70d502-a837-4620-9cec-abec2fb44972'],40,,,,,,,,,,,,,,,,,,Panama,798,00:24:40.547,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,5405531d-6aef-48a7-bc7b-57f01dbabd60,1056,,"[76.0, 69.0]",7569,24,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Adolfo Abdiel Machado,6346.0,Right Back,49,Panama,798,['2d82947c-0c77-43b6-8841-adcce6897fc9'],41,,,,,,,,,,,,,,,,,,Panama,798,00:24:41.667,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,646624a2-b94f-4817-9c4b-ecdf52b63738,1059,,"[92.0, 42.0]",7569,24,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gabriel Arturo Torres Tejada,5629.0,Center Forward,49,Panama,798,['c4b5c908-502f-41ea-bd3c-0d9bff414d7b'],42,,,,,,,,,,,,,,,,,,Panama,798,00:24:42.387,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,5492f373-328c-464f-80b8-b38579246a74,1063,,"[38.0, 9.0]",7569,24,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Naïm Sliti,3557.0,Left Midfield,50,Tunisia,777,['7092b295-d0c2-478e-88a8-bab58bc78fe7'],43,,,,,,,,,,,,,,,,,,Tunisia,777,00:24:43.600,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,7ef0f8ca-7a54-4862-a85a-66a3aeb27d54,1068,,"[41.0, 30.0]",7569,24,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ellyes Joris Skhiri,3767.0,Center Defensive Midfield,51,Tunisia,777,['22f1cea8-09b8-445c-b8d8-bd11e9224ef9'],55,,,,,,,,,,,,,,,,,,Tunisia,777,00:24:55.800,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,431f27b6-897e-489e-b32a-e249b45d84d5,1071,,"[59.0, 79.0]",7569,24,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hamdi Nagguez,5936.0,Right Back,51,Tunisia,777,['808e353d-0e3b-4cc1-a1e7-5024f43aab7f'],59,,,,,,,,,,,,,,,,,,Tunisia,777,00:24:59.480,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,047ec694-01d0-4f3f-940b-b611e5425348,1074,,"[68.0, 68.0]",7569,25,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ghilane Chalali,6347.0,Right Center Midfield,51,Tunisia,777,['72d7c700-25f9-438c-8473-01fa6c15ca04'],5,,,,,,,,,,,,,,,,,,Tunisia,777,00:25:05.107,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,880ff375-3d9f-4e32-a013-78f75b3f6288,1077,,"[85.0, 57.0]",7569,25,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Wahbi Khazri,3196.0,Center Forward,51,Tunisia,777,['5a0cf8d5-ff4a-479d-ab03-0baa6d5c54bb'],7,,,,,,,,,,,,,,,,,,Tunisia,777,00:25:07.239,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,cc95d5d3-3df4-4254-bf4c-ceda49dddf1d,1080,,"[72.0, 75.0]",7569,25,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ghilane Chalali,6347.0,Right Center Midfield,51,Tunisia,777,['a328338f-d0b1-4a98-a2c7-f17a8502d73d'],8,,,,,,,,,,,,,,,,,,Tunisia,777,00:25:08.439,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,8beb8b22-3378-40df-92ee-6e75034b78f6,1083,,"[55.0, 35.0]",7569,25,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yassine Meriah,5651.0,Left Center Back,51,Tunisia,777,['fb08b076-dfd9-4138-bdd8-14a8fea887d9'],12,,,,,,,,,,,,,,,,,,Tunisia,777,00:25:12.480,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,605085e7-1480-472c-885c-dfac24e040a0,1087,,"[71.0, 26.0]",7569,25,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ferjani Sassi,5650.0,Left Center Midfield,51,Tunisia,777,"['6234a85a-9d39-4753-8d6c-a2cd3ba05c79', 'fed507b9-c471-4837-b82f-13ba93e6d4a9']",13,,,,,,,,,,,,,,,,,,Tunisia,777,00:25:13.920,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,86168de9-1400-4773-8a06-e06851d25800,1094,,"[89.0, 5.0]",7569,25,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Edgar Yoel Bárcenas Herrera,5637.0,Left Wing,52,Panama,798,['232778be-8be6-4870-8bcb-1ca9bb9e2b31'],22,,,,,,,,,,,,,,,,,,Panama,798,00:25:22.120,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,99bc375c-a18b-4933-928d-d8c85f025da3,1098,,"[89.0, 7.0]",7569,25,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ricardo Guardia Avila,6138.0,Left Center Midfield,52,Panama,798,['bf1c8172-e40f-45b9-a260-de4a8dcd3456'],28,,,,,,,,,,,,,,,,,,Panama,798,00:25:28.600,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,aed1a219-6861-4a6c-b4b3-48766f852f9d,1102,,"[94.0, 77.0]",7569,25,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Luis Rodríguez Francis,5628.0,Right Wing,52,Panama,798,['9a8ef206-b7a5-4cd9-b328-dc280bbaf6c6'],33,,,,,,,,,,,,,,,,,,Panama,798,00:25:33.120,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,c13e2a77-0d9e-484b-9bea-6e15cd5ba4f2,1106,,"[26.0, 10.0]",7569,25,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ellyes Joris Skhiri,3767.0,Center Defensive Midfield,53,Tunisia,777,['18a12fa2-cec3-4060-896b-4e44eb41b5f2'],43,,,,,,,,,,,,,,,,,,Tunisia,777,00:25:43.720,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,8dd5a1c9-a18b-4351-94fe-c5d5b4718620,1109,,"[26.0, 54.0]",7569,25,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rami Bedoui,6345.0,Right Center Back,53,Tunisia,777,['16b45677-b3c2-454b-9846-0c34b115ca98'],49,,,,,,,,,,,,,,,,,,Tunisia,777,00:25:49.760,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,d99c1a7a-ba76-48f9-b268-2a06073516cf,1112,,"[40.0, 38.0]",7569,25,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ellyes Joris Skhiri,3767.0,Center Defensive Midfield,53,Tunisia,777,['960728f0-ac92-4ba0-9599-2ce38dae04ed'],52,,,,,,,,,,,,,,,,,,Tunisia,777,00:25:52.880,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,c513c048-a6b3-4091-8d54-92a509701b95,1115,,"[43.0, 56.0]",7569,26,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rami Bedoui,6345.0,Right Center Back,53,Tunisia,777,['2f0922f7-57ec-4748-82d0-32664927c044'],0,,,,,,,,,,,,,,,,,,Tunisia,777,00:26:00.440,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,6a3bc066-945c-4c03-b189-68487312d3fb,1118,,"[53.0, 46.0]",7569,26,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ghilane Chalali,6347.0,Right Center Midfield,53,Tunisia,777,['15a1af67-3fe1-48f1-aee7-2c77fc14c396'],1,,,,,,,,,,,,,,,,,,Tunisia,777,00:26:01.440,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,e4f99fec-ebb3-440f-80ad-fd7220fedac8,1122,,"[82.0, 4.0]",7569,26,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Oussama Haddadi,3252.0,Left Back,53,Tunisia,777,"['25e0a78f-6ab0-45b5-bd27-318b6baf526d', 'edebe240-ebb8-4472-876b-d4d0f7efbee4']",7,,,,,,,,,,,,,,,,,,Tunisia,777,00:26:07.920,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,7884262a-7478-4cbe-a1ce-723b7ccf5282,1125,,"[52.0, 17.0]",7569,26,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yassine Meriah,5651.0,Left Center Back,53,Tunisia,777,['3f9be9b5-cdac-45b2-b7e4-9849876a3d9a'],10,,,,,,,,,,,,,,,,,,Tunisia,777,00:26:10.760,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,0c1d64fa-47e3-4039-ac29-127ce944c6bf,1128,,"[58.0, 27.0]",7569,26,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ghilane Chalali,6347.0,Right Center Midfield,53,Tunisia,777,['750337a8-3f35-4829-91ae-75661f79009b'],12,,,,,,,,,,,,,,,,,,Tunisia,777,00:26:12.839,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,cc4a42c1-731c-41b0-8eba-1671c3263568,1131,,"[50.0, 52.0]",7569,26,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rami Bedoui,6345.0,Right Center Back,53,Tunisia,777,['d5f43774-19fb-4221-bd47-198c7bf4e7d0'],15,,,,,,,,,,,,,,,,,,Tunisia,777,00:26:15.520,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,ad64178e-70e2-4c1b-bb29-9d734401525d,1134,,"[53.0, 34.0]",7569,26,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ghilane Chalali,6347.0,Right Center Midfield,53,Tunisia,777,['e1c485f1-bf9d-4a4b-b7e7-3a2342950e7a'],17,,,,,,,,,,,,,,,,,,Tunisia,777,00:26:17.400,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,60a06780-c106-4ccd-956e-a48ec70d0bec,1137,,"[64.0, 19.0]",7569,26,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ferjani Sassi,5650.0,Left Center Midfield,53,Tunisia,777,['5b871f7a-0af4-44a3-9b88-e2b5517e43f1'],19,,,,,,,,,,,,,,,,,,Tunisia,777,00:26:19.960,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,7eec6637-bfed-4449-8529-1d207fd1f14d,1140,,"[55.0, 19.0]",7569,26,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yassine Meriah,5651.0,Left Center Back,53,Tunisia,777,['9c2d7c5a-d9ec-4009-84bd-dcc652915135'],21,,,,,,,,,,,,,,,,,,Tunisia,777,00:26:21.360,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,e882a90f-76f4-49dd-93cb-c88dbe4fbd47,1143,,"[54.0, 43.0]",7569,26,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ghilane Chalali,6347.0,Right Center Midfield,53,Tunisia,777,['b1e50a02-c553-4a75-b2d8-d2e8bd9f2c11'],26,,,,,,,,,,,,,,,,,,Tunisia,777,00:26:26.800,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,dcea4856-2770-467f-826c-9b89a51bffb4,1146,,"[52.0, 68.0]",7569,26,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rami Bedoui,6345.0,Right Center Back,53,Tunisia,777,['a7c1c36b-d45a-45f2-870d-ed24161e06c9'],30,,,,,,,,,,,,,,,,,,Tunisia,777,00:26:30.520,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,977e0cdf-d9aa-4346-a70e-3343fafbaf3b,1150,,"[53.0, 56.0]",7569,26,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ghilane Chalali,6347.0,Right Center Midfield,53,Tunisia,777,['df765a5d-18d0-4662-89e9-c143bd7956b5'],36,,,,,,,,,,,,,,,,,,Tunisia,777,00:26:36.760,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,4352a011-b31d-4ca5-a0f8-2ea0c0ee2840,1153,,"[115.0, 16.0]",7569,26,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Oussama Haddadi,3252.0,Left Back,53,Tunisia,777,['70102dd8-bd91-4465-8274-6b08abfe67cd'],42,,,,,,,,,,,,,,,,,,Tunisia,777,00:26:42.960,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,a97128e4-f9ab-45a4-a3fe-308abba56af6,1155,,"[57.0, 70.0]",7569,27,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Adolfo Abdiel Machado,6346.0,Right Back,54,Panama,798,['d46232d4-7b1c-493b-a6bf-bdf0c65ea3f6'],15,,,,,,,,,,,,,,,,,,Panama,798,00:27:15.827,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,5bd0dd02-6c54-45f9-b654-8319c54c486b,1157,,"[56.0, 17.0]",7569,27,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ferjani Sassi,5650.0,Left Center Midfield,54,Panama,798,['e5196d55-de18-44a6-8390-559028651684'],17,,,,,,,,,,,,,,,,,,Tunisia,777,00:27:17.867,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,24190bcd-7c21-4564-a0b2-2797ba0223cb,1160,,"[69.0, 71.0]",7569,27,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Aníbal Cesis Godoy,5646.0,Right Center Midfield,54,Panama,798,['5adcf6f5-f8ac-4547-8a22-79f594ab973c'],19,,,,,,,,,,,,,,,,,,Panama,798,00:27:19.400,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,48cbf36a-20e4-4e0f-a51a-d886af010a3a,1163,,"[62.0, 12.0]",7569,27,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Naïm Sliti,3557.0,Left Midfield,54,Panama,798,"['5a5535f8-d3e2-44ba-9f38-0c614205f88a', '9ea5f131-2552-4fdd-800c-66ccdf9b2bec']",20,,,,,,,,,,,,,,,,,,Tunisia,777,00:27:20.080,Ball Receipt*,True
Incomplete,,,,,,,,,,,,,,,,,,,,,,,219e5f63-b1e9-472d-ac91-e40d5a9a86c8,1166,,"[79.0, 21.0]",7569,27,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Wahbi Khazri,3196.0,Center Forward,54,Panama,798,['be71b042-285e-4d96-8ba5-84befa88ef65'],22,,,,,,,,,,,,,,,,,,Tunisia,777,00:27:22.547,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,cd4e31db-d405-4373-b421-5a478a8c8708,1168,,"[11.0, 52.0]",7569,27,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jaime Manuel Penedo Cano,5636.0,Goalkeeper,54,Panama,798,['1d842bff-2979-4d68-9bff-22c51ac41eb6'],25,,,,,,,,,,,,,,,,,,Panama,798,00:27:25.347,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,78dd0d10-7b71-4634-9bba-71b1bb4d8f0f,1170,,"[25.0, 76.0]",7569,27,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Román Aureliano Torres Morcillo,5635.0,Right Center Back,54,Panama,798,['add67c7e-07d9-454e-9978-bbc348c78064'],27,,,,,,,,,,,,,,,,,,Panama,798,00:27:27.920,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,35241346-8421-41b6-9056-ddc857b266c6,1174,,"[44.0, 77.0]",7569,27,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Adolfo Abdiel Machado,6346.0,Right Back,54,Panama,798,['dc6c5c16-91a5-4cde-8b08-89737495d124'],32,,,,,,,,,,,,,,,,,,Panama,798,00:27:32.840,Ball Receipt*,
