ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,6d32618f-e4c9-40e5-84b1-19a07da74699,2857,,"[47.0, 28.0]",7559,68,,,,,,,,,,,,,,,,,,,2,Regular Play,Mohanad Aseri Abu Radiah,5176.0,Center Forward,116,Saudi Arabia,799,['dd9d13da-bf7b-4dc5-8a78-427a28f0a80d'],5,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:23:05.640,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,5c0f786d-2266-412c-9f80-8448ced8b676,2859,,"[68.0, 20.0]",7559,68,,,,,,,,,,,,,,,,,,,2,Regular Play,Mohamed Abdul Shafy Sayed Abouezeid,5263.0,Left Back,116,Saudi Arabia,799,['9c3e3f19-8a34-4d26-af5d-826a7f244126'],6,,,,,,,,,,,,,,,,,Egypt,774,00:23:06.773,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,67dbb3ed-2f1e-4e24-9183-abffdb8b15eb,2863,,"[100.0, 77.0]",7559,68,,,,,,,,,,,,,,,,,,,2,Regular Play,Fahad Mosaed Al Muwallad Al Harbi,5190.0,Right Wing,116,Saudi Arabia,799,['c8dfa6e0-5232-4390-93c7-78b296a9fdaf'],14,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:23:14.133,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,976e79af-8289-4e8d-9842-1c1b1eabda66,2866,,"[88.0, 76.0]",7559,68,,,,,,,,,,,,,,,,,,,2,From Throw In,Hussain Al Mogahwi,5716.0,Right Center Midfield,117,Saudi Arabia,799,['8c261f4f-c13f-4f69-88e3-ab76edca7485'],25,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:23:25.613,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,7837def5-427d-4c0d-ba27-970f31a8a62a,2869,,"[76.0, 60.0]",7559,68,,,,,,,,,,,,,,,,,,,2,From Throw In,Abdullah Ibrahim Otayf,5173.0,Center Defensive Midfield,117,Saudi Arabia,799,['36bb7c6c-334f-45bf-b86f-d2da75862991'],28,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:23:28.893,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,7e1b8872-a4e2-4778-978a-4353327e6cae,2872,,"[81.0, 31.0]",7559,68,,,,,,,,,,,,,,,,,,,2,From Throw In,Salman Mohammed Al Faraj,5178.0,Left Center Midfield,117,Saudi Arabia,799,['a51e3935-a609-4092-8141-68bc46026f7b'],31,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:23:31.693,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,145c8021-6821-4cbf-9148-4e5aadcc85f7,2875,,"[108.0, 49.0]",7559,68,,,,,,,,,,,,,,,,,,,2,From Throw In,Hussain Al Mogahwi,5716.0,Right Center Midfield,117,Saudi Arabia,799,['6c16f2eb-0abe-42bb-a6b5-68e223ed998c'],34,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:23:34.159,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,04808dc6-9a7b-4017-b0a0-0dca5788c1d3,2879,,"[113.0, 50.0]",7559,69,,,,,,,,,,,,,,,,,,,2,From Corner,Mohanad Aseri Abu Radiah,5176.0,Center Forward,118,Saudi Arabia,799,['b5ba931a-83fd-4d4b-9fd8-f81796941fda'],7,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:24:07.840,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,a7353396-c5cb-46d8-a34d-6473db0512fc,2885,,"[18.0, 14.0]",7559,69,,,,,,,,,,,,,,,,,,,2,Regular Play,Ramadan Sobhi Ramadan Ahmed,3536.0,Left Wing,119,Egypt,774,['d14247a8-dcc9-4e5f-905a-e283e5778f70'],11,,,,,,,,,,,,,,,,,Egypt,774,00:24:11.893,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,13e62f22-d706-44ed-b51d-f79b888f6fa1,2892,,"[20.0, 16.0]",7559,69,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ahmed Elsayed Ali Elsayed Hegazy,4063.0,Left Center Back,120,Egypt,774,['488f2130-bfce-4df0-a946-104904315dce'],41,,,,,,,,,,,,,,,,,Egypt,774,00:24:41.573,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,c9ba48cd-52ba-47ab-8f87-66e40b53cf0c,2895,,"[38.0, 10.0]",7559,69,,,,,,,,,,,,,,,,,,,2,From Free Kick,Tarek Hamed,5262.0,Left Center Midfield,120,Egypt,774,['2875a473-9842-4e8f-86d9-43df0b992389'],43,,,,,,,,,,,,,,,,,Egypt,774,00:24:43.772,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,c47223af-f6c6-4c22-a285-4385d5d15279,2898,,"[48.0, 3.0]",7559,69,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mohamed Abdul Shafy Sayed Abouezeid,5263.0,Left Back,120,Egypt,774,['c67f7449-4550-4df0-90af-268f71b0e988'],46,,,,,,,,,,,,,,,,,Egypt,774,00:24:46.213,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,a12fd804-224a-4e6a-b4a7-ca627c6c50b6,2901,,"[45.0, 13.0]",7559,69,,,,,,,,,,,,,,,,,,,2,From Free Kick,Tarek Hamed,5262.0,Left Center Midfield,120,Egypt,774,['62b09bdb-e095-4b5d-8e03-96bfd3ead689'],48,,,,,,,,,,,,,,,,,Egypt,774,00:24:48.640,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,9ac9a51b-761b-4b5b-b8f5-c98ee5c9f258,2904,,"[31.0, 47.0]",7559,69,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ali Gabr,5254.0,Right Center Back,120,Egypt,774,['bab2dc9a-2d85-44a1-a257-1d27192821f7'],53,,,,,,,,,,,,,,,,,Egypt,774,00:24:53.800,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,590c8511-bdcc-4a60-8f2b-38c74157cf30,2907,,"[45.0, 35.0]",7559,69,,,,,,,,,,,,,,,,,,,2,From Free Kick,Tarek Hamed,5262.0,Left Center Midfield,120,Egypt,774,['d575ae4f-a93c-4fa6-aceb-4fbec865a062'],57,,,,,,,,,,,,,,,,,Egypt,774,00:24:57.640,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,8c438efb-ca99-49d7-ba1e-5ed0a065cfff,2910,,"[49.0, 70.0]",7559,70,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ahmed Fathy Abdel Meneim Ibrahim,5250.0,Right Back,120,Egypt,774,['d7991376-5b49-4772-b274-f4064bdea8cc'],2,,,,,,,,,,,,,,,,,Egypt,774,00:25:02.973,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,29bbeb76-c9ac-4820-a066-d82fbdb2b8cf,2914,,"[52.0, 43.0]",7559,70,,,,,,,,,,,,,,,,,,,2,From Free Kick,Tarek Hamed,5262.0,Left Center Midfield,120,Egypt,774,['05835a99-b4d0-4704-8f8d-0ecdc248d516'],5,,,,,,,,,,,,,,,,,Egypt,774,00:25:05.813,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,6a2a5ca9-a518-4bf7-9887-d774e909880e,2918,,"[86.0, 78.0]",7559,70,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mahmoud Ibrahim Hassan,5261.0,Right Wing,120,Egypt,774,['63a0c54f-5478-4da9-b3a7-5743c51547c5'],10,,,,,,,,,,,,,,,,,Egypt,774,00:25:10.893,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,c54b8481-fcee-4df1-9102-c5df5f0d661c,2923,,"[98.0, 56.0]",7559,70,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mohamed Salah,3531.0,Center Forward,120,Egypt,774,"['8131dc3c-11ee-4507-b945-bccf6f531a84', 'cd0fea98-90bf-46be-823c-47c27436c184']",15,,,,,,,,,,,,,,,,,Egypt,774,00:25:15.400,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,083e0997-3d2d-4f77-a579-ab16c038dab7,2925,,"[96.0, 49.0]",7559,70,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mohamed Naser Elsayed Elneny,3568.0,Right Center Midfield,120,Egypt,774,['81f45703-b895-4a23-bdbe-28413cb23683'],16,,,,,,,,,,,,,,,,,Egypt,774,00:25:16.413,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,dc1ff31c-80a9-4b68-86b8-0e9c700d6a21,2930,,"[70.0, 17.0]",7559,70,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mohanad Aseri Abu Radiah,5176.0,Center Forward,121,Saudi Arabia,799,['a6332ee2-8f3d-4a97-b2b8-013d4b8450cf'],49,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:25:49.040,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,6aad1dc5-f812-4c9e-9ec8-d515b0f9ebe8,2933,,"[92.0, 10.0]",7559,70,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Salem Mohammed Al Dawsari,5187.0,Left Wing,121,Saudi Arabia,799,['756115d7-ad6d-4f0b-a12d-230db158b05d'],53,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:25:53.800,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,6f2ab4cb-ae07-48f4-ac00-6481870293fc,2935,,"[69.0, 50.0]",7559,70,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mohamed Salah,3531.0,Center Forward,121,Saudi Arabia,799,['4f595d97-1785-42d1-8609-55e06bee96c9'],56,,,,,,,,,,,,,,,,,Egypt,774,00:25:56.013,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,30e77631-78f9-429b-a2b2-2cc2d76c3e15,2937,,"[65.0, 18.0]",7559,70,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Salman Mohammed Al Faraj,5178.0,Left Center Midfield,121,Saudi Arabia,799,['2f39b878-117b-4273-a41b-e6340f44d47c'],56,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:25:56.613,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,a859c498-d10a-4bf5-8d06-da4cc17d616d,2941,,"[63.0, 41.0]",7559,70,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Hussain Al Mogahwi,5716.0,Right Center Midfield,121,Saudi Arabia,799,['dd2ce56d-70b4-497d-8a2d-83a7477c790f'],59,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:25:59.093,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,1dd4282b-d7b6-4d43-9790-750adf64ad78,2944,,"[64.0, 70.0]",7559,71,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mohammed Al Burayk,5191.0,Right Back,121,Saudi Arabia,799,['61cb62fa-5c66-4c5b-80fb-c53c4a1437a2'],2,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:26:02.012,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,69583543-664e-44c6-a965-3986f813bfaa,2947,,"[63.0, 54.0]",7559,71,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Hussain Al Mogahwi,5716.0,Right Center Midfield,121,Saudi Arabia,799,['7ca8a306-2a35-4adf-985c-a8f5c4f841ca'],2,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:26:02.933,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,a5a9f7b9-8af3-473e-b236-4d695c1a1442,2950,,"[51.0, 66.0]",7559,71,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mohammed Al Burayk,5191.0,Right Back,121,Saudi Arabia,799,['6e4bec47-735f-4455-be97-71693cff7f76'],5,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:26:05.013,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,a3950807-e1e9-4660-bc9f-2d46c9998ec1,2954,,"[4.0, 54.0]",7559,71,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Yasser Abdullah Al Mosailem,6291.0,Goalkeeper,121,Saudi Arabia,799,['790f5c90-9b39-4210-ad3a-a100df9227b2'],10,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:26:10.692,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,ac2ef930-2c46-4bbd-afb3-85a57d20a0fa,2959,,"[30.0, 62.0]",7559,71,,,,,,,,,,,,,,,,,,,2,From Free Kick,Osama Abdulrezag Hawsawi,5184.0,Right Center Back,122,Saudi Arabia,799,['acd4befe-142f-4ca9-8b63-57d6538f4d17'],34,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:26:34.493,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,a059ba40-94ae-46bb-b48a-71f7ca0d7b2d,2962,,"[32.0, 63.0]",7559,71,,,,,,,,,,,,,,,,,,,2,From Free Kick,Abdullah Ibrahim Otayf,5173.0,Center Defensive Midfield,122,Saudi Arabia,799,['eb211398-2332-49db-9751-406b4ce06048'],35,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:26:35.213,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,dcbbe985-c402-42f8-a435-340e1815512f,2965,,"[37.0, 78.0]",7559,71,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mohammed Al Burayk,5191.0,Right Back,122,Saudi Arabia,799,['9060191e-d051-4c7a-8220-b6289af0f389'],40,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:26:40.733,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,43edc5fb-edc3-4b54-9782-b43ea31d940a,2968,,"[34.0, 62.0]",7559,71,,,,,,,,,,,,,,,,,,,2,From Free Kick,Osama Abdulrezag Hawsawi,5184.0,Right Center Back,122,Saudi Arabia,799,['4f137bc2-a22a-4b82-89b7-7f1c729dd00f'],42,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:26:42.413,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,26b8c0c8-fa15-4c4c-8b7f-18c7f77a7642,2972,,"[58.0, 76.0]",7559,71,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fahad Mosaed Al Muwallad Al Harbi,5190.0,Right Wing,122,Saudi Arabia,799,"['48f0f024-155e-41fa-9bf4-1ecbbc80c9c2', '780500b2-1085-447e-89d2-be91885531dc']",46,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:26:46.412,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,e4a62ed3-02d7-4177-b983-417e61001b25,2976,,"[62.0, 5.0]",7559,71,,,,,,,,,,,,,,,,,,,2,From Throw In,Tarek Hamed,5262.0,Left Center Midfield,123,Egypt,774,['b4b93418-b748-4708-be91-585c11ff86b3'],56,,,,,,,,,,,,,,,,,Egypt,774,00:26:56.533,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,7c28895d-2ebc-4ee6-9d26-d6ca9b21f10c,2979,,"[46.0, 6.0]",7559,71,,,,,,,,,,,,,,,,,,,2,From Throw In,Ahmed Elsayed Ali Elsayed Hegazy,4063.0,Left Center Back,123,Egypt,774,['cfaf434b-b4b7-44c1-8499-40b0f6f6c7d4'],59,,,,,,,,,,,,,,,,,Egypt,774,00:26:59.679,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,91f9ee93-1906-407f-a909-3d5306dcd3b1,2982,,"[82.0, 15.0]",7559,72,,,,,,,,,,,,,,,,,,,2,From Throw In,Ramadan Sobhi Ramadan Ahmed,3536.0,Left Wing,123,Egypt,774,['05c32d30-c054-4b80-b8ad-1e137bd2aa8a'],7,,,,,,,,,,,,,,,,,Egypt,774,00:27:07.440,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,21105386-ab73-44fc-8ec3-009ebb59a7f6,2988,,"[62.0, 10.0]",7559,72,,,,,,,,,,,,,,,,,,,2,From Throw In,Tarek Hamed,5262.0,Left Center Midfield,123,Egypt,774,['366e4e3e-9017-4540-bb2f-f46427c3a6d1'],12,,,,,,,,,,,,,,,,,Egypt,774,00:27:12.333,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,b9346469-a440-49e9-9b52-161f2ab0e032,2992,,"[50.0, 19.0]",7559,72,,,,,,,,,,,,,,,,,,,2,From Throw In,Ahmed Elsayed Ali Elsayed Hegazy,4063.0,Left Center Back,123,Egypt,774,['26cb8511-c78e-4878-b9e9-d3cf9252e739'],14,,,,,,,,,,,,,,,,,Egypt,774,00:27:14.613,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,393fbe74-670c-4074-b736-41e3ae589fa3,2995,,"[76.0, 78.0]",7559,72,,,,,,,,,,,,,,,,,,,2,From Throw In,Mahmoud Ibrahim Hassan,5261.0,Right Wing,123,Egypt,774,['45d61ec1-186d-49f6-9810-9ea933148b16'],20,,,,,,,,,,,,,,,,,Egypt,774,00:27:20.080,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,76900c71-4e04-48b4-aeed-509038096732,3001,,"[53.0, 52.0]",7559,72,,,,,,,,,,,,,,,,,,,2,Regular Play,Hussain Al Mogahwi,5716.0,Right Center Midfield,124,Saudi Arabia,799,['cfbda1ae-fe10-43bf-b3a4-a4d0815fcc61'],25,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:27:25.893,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,91a2a37b-ca58-4acc-92a1-bf233a0868a9,3004,,"[75.0, 60.0]",7559,72,,,,,,,,,,,,,,,,,,,2,Regular Play,Fahad Mosaed Al Muwallad Al Harbi,5190.0,Right Wing,124,Saudi Arabia,799,['32d3b251-8c4c-4397-a358-30bbc1cdf5fa'],32,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:27:32.172,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,23148b1d-06f3-42c3-ba12-91cb0c30ae93,3016,,"[55.0, 42.0]",7559,72,,,,,,,,,,,,,,,,,,,2,Regular Play,Mahmoud Ibrahim Hassan,5261.0,Right Wing,125,Egypt,774,['bef2f65d-4433-4ef6-9057-0c88153397e4'],37,,,,,,,,,,,,,,,,,Egypt,774,00:27:37.613,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,c9f31263-5dfe-481e-98f5-e948520412a3,3020,,"[47.0, 58.0]",7559,72,,,,,,,,,,,,,,,,,,,2,Regular Play,Ahmed Fathy Abdel Meneim Ibrahim,5250.0,Right Back,125,Egypt,774,['abc5f936-9367-4a82-99fe-d7ca8dc5c864'],40,,,,,,,,,,,,,,,,,Egypt,774,00:27:40.093,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,f0de49af-c472-4953-89cd-f2d8dd7bd2f7,3024,,"[60.0, 40.0]",7559,72,,,,,,,,,,,,,,,,,,,2,Regular Play,Tarek Hamed,5262.0,Left Center Midfield,125,Egypt,774,['402811fa-d8a9-42d7-a521-2b3cdea8016d'],41,,,,,,,,,,,,,,,,,Egypt,774,00:27:41.333,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,36742591-c269-4ad4-afad-406ff3ab4374,3033,,"[18.0, 12.0]",7559,74,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ahmed Elsayed Ali Elsayed Hegazy,4063.0,Left Center Back,128,Egypt,774,['eea3a3dc-2231-4593-ab85-a31b8e9a59b9'],18,,,,,,,,,,,,,,,,,Egypt,774,00:29:18.039,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,04e66c97-e239-4747-855c-0e9675899242,3036,,"[32.0, 30.0]",7559,74,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mohamed Naser Elsayed Elneny,3568.0,Right Center Midfield,128,Egypt,774,['da7a7f0b-5eb2-43c1-807e-bd57854cfcca'],25,,,,,,,,,,,,,,,,,Egypt,774,00:29:25.373,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,228dbd7b-85f2-4200-95fd-8109eb515628,3040,,"[31.0, 52.0]",7559,74,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ali Gabr,5254.0,Right Center Back,128,Egypt,774,['05b1d682-55ab-4f58-b746-2de875473698'],31,,,,,,,,,,,,,,,,,Egypt,774,00:29:31.080,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,c0ac028f-f208-4fd0-8045-abaaa3eec850,3044,,"[26.0, 23.0]",7559,74,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ahmed Elsayed Ali Elsayed Hegazy,4063.0,Left Center Back,128,Egypt,774,['50643058-bbec-4cda-ba2a-3d935e86081d'],33,,,,,,,,,,,,,,,,,Egypt,774,00:29:33.573,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,f51b745f-1703-4ebd-821b-d08e269247c4,3046,,"[74.0, 56.0]",7559,74,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Amr Medhat Warda,5253.0,Center Attacking Midfield,128,Egypt,774,['8ff04feb-66ce-45a4-9266-60b93b9c3575'],36,,,,,,,,,,,,,,,,,Egypt,774,00:29:36.439,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,1d15a653-d605-490b-a1f0-bb0e0a53c237,3048,,"[95.0, 76.0]",7559,74,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mahmoud Ibrahim Hassan,5261.0,Right Wing,128,Egypt,774,['c6bcbfc7-1b3e-4864-8012-378349d8248b'],38,,,,,,,,,,,,,,,,,Egypt,774,00:29:38.853,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,0dd9ddbb-d372-4891-824f-3a2873885ce0,3053,,"[102.0, 55.0]",7559,74,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mohamed Salah,3531.0,Center Forward,128,Egypt,774,"['1587ec76-981a-4f14-8e33-7311fbdb9376', '42297fab-7778-428f-998e-f8389785db53']",43,,,,,,,,,,,,,,,,,Egypt,774,00:29:43.013,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,739281e0-9c74-434c-ab36-25109c09117b,3056,,"[98.0, 35.0]",7559,74,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Amr Medhat Warda,5253.0,Center Attacking Midfield,128,Egypt,774,['1090dc7e-aa43-4330-b129-c65bd73fe8f9'],46,,,,,,,,,,,,,,,,,Egypt,774,00:29:46.173,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,1772ee2c-3937-42dc-ac40-1a955524b984,3058,,"[109.0, 15.0]",7559,74,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ramadan Sobhi Ramadan Ahmed,3536.0,Left Wing,128,Egypt,774,['e6f1c24b-3585-470f-9b4b-87a923d62236'],48,,,,,,,,,,,,,,,,,Egypt,774,00:29:48.133,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,244a4062-f777-4e08-b69c-132fd2534041,3062,,"[99.0, 26.0]",7559,74,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Amr Medhat Warda,5253.0,Center Attacking Midfield,128,Egypt,774,['10fc10da-63b2-4662-95c9-ce1de3d1b557'],53,,,,,,,,,,,,,,,,,Egypt,774,00:29:53.213,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,e94b5214-05b5-4ae8-aa56-ada50faacf58,3067,,"[106.0, 13.0]",7559,74,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ramadan Sobhi Ramadan Ahmed,3536.0,Left Wing,128,Egypt,774,['c2c7d3da-a7a4-400f-a96a-8081a6ce31c9'],55,,,,,,,,,,,,,,,,,Egypt,774,00:29:55.733,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,30f74f56-a3fc-44c3-adee-c7e9db31c414,3076,,"[38.0, 77.0]",7559,75,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Fahad Mosaed Al Muwallad Al Harbi,5190.0,Right Wing,128,Egypt,774,['5d80c915-fb69-49c5-a797-fb650db226d6'],4,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:30:04.533,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,9e6e2215-f636-4d21-8b60-7ab89bba7c33,3079,,"[65.0, 70.0]",7559,75,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Hussain Al Mogahwi,5716.0,Right Center Midfield,128,Egypt,774,['251a732a-9770-4a65-ab3d-037f5c50cf33'],8,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:30:08.480,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,cca2599f-43f2-402c-9997-4d43381e3f2a,3081,,"[62.0, 2.0]",7559,75,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mohamed Abdul Shafy Sayed Abouezeid,5263.0,Left Back,128,Egypt,774,['ad3bbd00-2c87-466a-b231-164c914bf7da'],9,,,,,,,,,,,,,,,,,Egypt,774,00:30:09.613,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,e60b165b-7583-4880-acf0-e391fdc3faa0,3084,,"[62.0, 5.0]",7559,75,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Tarek Hamed,5262.0,Left Center Midfield,128,Egypt,774,['a3848d4b-26ec-4778-afd0-5f856abf4722'],13,,,,,,,,,,,,,,,,,Egypt,774,00:30:13.573,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,aef10b97-1f0b-4813-b153-77a265d6f7ec,3087,,"[58.0, 26.0]",7559,75,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mohamed Naser Elsayed Elneny,3568.0,Right Center Midfield,128,Egypt,774,['b008515a-459f-483b-b29e-86582a2e6b8a'],15,,,,,,,,,,,,,,,,,Egypt,774,00:30:15.853,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,3b672ec5-f425-4956-8ca1-aa9e21e4dfbf,3091,,"[54.0, 54.0]",7559,75,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ahmed Fathy Abdel Meneim Ibrahim,5250.0,Right Back,128,Egypt,774,['307bd1f9-ea37-465d-bf4d-9eeb5bf7666c'],19,,,,,,,,,,,,,,,,,Egypt,774,00:30:19.373,Ball Receipt*,
