50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,0ce943c8-fdd0-4ead-bff4-9d2f2681be18,1436,,,"[65.0, 61.0]",7535,44,,,,,,,,,,,,,,,,,1,Regular Play,Luka Milivojević,3455.0,Right Center Midfield,81,Serbia,786,"['9f86a261-81a9-4131-adda-3b4b4946fd56', 'd2678a80-3ca8-4e50-b7a8-f2dda05b0a62']",17,,,,,,,,,,,,,,,,,Serbia,786,00:44:17.088,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,f18ddd0d-1f85-4e34-9b87-cc6feafab333,1438,,,"[71.0, 57.0]",7535,44,,,,,,,,,,,,,,,,,1,Regular Play,Branislav Ivanović,5594.0,Right Back,81,Serbia,786,['f220a9b6-f3b4-49c6-aab4-191ea5194c5b'],18,,,,,,,,,,,,,,,,,Serbia,786,00:44:18.448,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,66ea2fd2-cfaa-481a-b483-5160684b9dff,1441,,,"[49.0, 60.0]",7535,44,,,,,,,,,,,,,,,,,1,Regular Play,Nikola Milenković,5603.0,Right Center Back,81,Serbia,786,['2f7dbc17-3c24-4ad5-aaad-e5e974fd9e2f'],22,,,,,,,,,,,,,,,,,Serbia,786,00:44:22.688,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,9415c2c0-36b4-459d-8883-5f6d144ca730,1447,,,"[33.0, 70.0]",7535,44,,,,,,,,,,,,,,,,,1,Regular Play,Cristian Gamboa Luna,5602.0,Right Wing Back,82,Costa Rica,795,['a938b579-c8cc-42b0-88a9-e75ea9a073ce'],36,,,,,,,,,,,,,,,,,Costa Rica,795,00:44:36.248,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,0f81eda6-124a-46f6-ba2b-5b06ff0545fa,1450,,,"[37.0, 64.0]",7535,44,,,,,,,,,,,,,,,,,1,Regular Play,Johnny Acosta Zamora,5590.0,Right Center Back,82,Costa Rica,795,['941d340b-8222-4bb9-862a-c5afa7434836'],39,,,,,,,,,,,,,,,,,Costa Rica,795,00:44:39.088,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,b5e75087-f553-4643-b94d-2a9d041f147d,1453,,,"[38.0, 79.0]",7535,44,,,,,,,,,,,,,,,,,1,Regular Play,Cristian Gamboa Luna,5602.0,Right Wing Back,82,Costa Rica,795,['a968ee0c-97fb-4196-971d-3a1fef07941b'],42,,,,,,,,,,,,,,,,,Costa Rica,795,00:44:42.048,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,e97f2312-fe7c-402a-a47c-7584872f0be8,1456,,,"[24.0, 70.0]",7535,44,,,,,,,,,,,,,,,,,1,Regular Play,Giancarlo González Castro,5584.0,Center Back,82,Costa Rica,795,['35f14394-2b70-41a9-8418-d8e471d55036'],44,,,,,,,,,,,,,,,,,Costa Rica,795,00:44:44.168,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,9f057ff0-bde5-40ef-b548-9e231007a1d1,1459,,,"[71.0, 79.0]",7535,44,,,,,,,,,,,,,,,,,1,Regular Play,Bryan Ruiz González,5592.0,Right Wing,82,Costa Rica,795,['82f10fb2-3399-4a93-a390-281761326937'],49,,,,,,,,,,,,,,,,,Costa Rica,795,00:44:49.128,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,dc90ba7a-11a5-4c52-a426-b59aa61c17ec,1461,,,"[64.0, 12.0]",7535,44,,,,,,,,,,,,,,,,,1,From Counter,Nemanja Matić,3381.0,Left Center Midfield,83,Serbia,786,['f4bcc08b-67b7-44f8-8f2a-3a742a0b9e5b'],50,,,,,,,,,,,,,,,,,Serbia,786,00:44:50.207,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,7d192d84-d5a3-4b76-90bc-b6df0642697a,1470,,,"[81.0, 33.0]",7535,45,,,,,,,,,,,,,,,,,1,Regular Play,Luka Milivojević,3455.0,Right Center Midfield,84,Serbia,786,['0ccbc716-69b5-481e-b751-56044fb51e5a'],10,,,,,,,,,,,,,,,,,Serbia,786,00:45:10.088,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,3dbbb78c-5f11-48fc-a230-e3d88297195c,1473,,,"[82.0, 63.0]",7535,45,,,,,,,,,,,,,,,,,1,Regular Play,Branislav Ivanović,5594.0,Right Back,84,Serbia,786,['e6e65e89-9281-486b-bfb3-b1ee10c91603'],12,,,,,,,,,,,,,,,,,Serbia,786,00:45:12.568,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,f7821bd7-4151-42b0-b1d3-e30455736e22,1479,,,"[89.0, 27.0]",7535,45,,,,,,,,,,,,,,,,,1,From Free Kick,Johan Alberto Venegas Ulloa,5595.0,Left Wing,85,Costa Rica,795,['980d9f74-9c8e-4f33-9faf-7aec29287a95'],54,,,,,,,,,,,,,,,,,Costa Rica,795,00:45:54.315,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,f131fc7c-1bd2-4a74-b1e5-4b5814454bdf,1482,,,"[52.0, 58.0]",7535,45,,,,,,,,,,,,,,,,,1,From Free Kick,Dušan Tadić,3831.0,Right Midfield,85,Costa Rica,795,['67ee373c-a006-4566-8f71-912b08b75df0'],55,,,,,,,,,,,,,,,,,Serbia,786,00:45:55.448,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,5d8f6c9b-95a4-4684-baa3-7782a6eba985,1484,,,"[67.0, 41.0]",7535,45,,,,,,,,,,,,,,,,,1,From Free Kick,Aleksandar Mitrović,4269.0,Center Forward,85,Costa Rica,795,['5a6dcaaa-ffd7-4c23-a953-58abe4578006'],57,,,,,,,,,,,,,,,,,Serbia,786,00:45:57.315,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,3bde6491-1a4d-417b-b235-6b18f294c5dc,1487,,,"[51.0, 32.0]",7535,45,,,,,,,,,,,,,,,,,1,From Free Kick,Óscar Esau Duarte Gaitán,5598.0,Left Center Back,85,Costa Rica,795,['1c378463-deda-4834-b1ea-a28a022137a2'],58,,,,,,,,,,,,,,,,,Costa Rica,795,00:45:58.915,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,9b841332-f081-4262-8684-277d2d492231,1489,,,"[60.0, 40.0]",7535,45,,,,,,,,,,,,,,,,,1,From Free Kick,Celso Borges Mora,5582.0,Right Center Midfield,85,Costa Rica,795,['92d47f74-5106-464a-80c6-aa1cb56ecea5'],59,,,,,,,,,,,,,,,,,Costa Rica,795,00:45:59.968,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,20848967-4053-4f02-8029-c8ae47c4eb71,1491,,,"[69.0, 41.0]",7535,46,,,,,,,,,,,,,,,,,1,From Free Kick,Bryan Ruiz González,5592.0,Right Wing,85,Costa Rica,795,['e927d239-5bff-4376-9184-4d740c3a5e3e'],1,,,,,,,,,,,,,,,,,Costa Rica,795,00:46:01.555,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,45949f2a-464f-402b-9c9b-f59a9515ba9a,1493,,,"[57.0, 28.0]",7535,46,,,,,,,,,,,,,,,,,1,Regular Play,Adem Ljajić,5587.0,Left Midfield,86,Serbia,786,['64c1d114-123f-467a-a44e-3a55c3899305'],2,,,,,,,,,,,,,,,,,Serbia,786,00:46:02.368,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,c5a67dc0-778c-4816-808a-b43236544369,1496,,,"[45.0, 48.0]",7535,46,,,,,,,,,,,,,,,,,1,Regular Play,Nikola Milenković,5603.0,Right Center Back,86,Serbia,786,['c7894250-6b36-49ee-a16e-fe45a2a613fc'],8,,,,,,,,,,,,,,,,,Serbia,786,00:46:08.288,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,0f57d1d0-b683-4d4e-80cc-1f992a2b8322,1503,,,"[103.0, 23.0]",7535,46,,,,,,,,,,,,,,,,,1,Regular Play,Marcos Danilo Ureña Porras,5586.0,Center Forward,86,Serbia,786,"['a1d396f5-046e-4e5f-b7be-e39ce7b22db9', 'd6e6dd09-abab-402f-bfa9-638ef8e34e5d']",15,,,,,,,,,,,,,,,,,Costa Rica,795,00:46:15.208,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,7e57827f-f7ed-4eaa-ae42-3daaca893a55,1511,,,"[87.0, 61.0]",7535,47,,,,,,,,,,,,,,,,,1,From Free Kick,Sergej Milinković-Savić,5589.0,Center Attacking Midfield,87,Serbia,786,['7079157e-8116-43c6-abd4-d05a960e44ad'],4,,,,,,,,,,,,,,,,,Serbia,786,00:47:04.248,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,d4b5dedb-e1b9-4445-bc70-9310ee19d806,1519,,,"[22.0, 44.0]",7535,45,,,,,,,,,,,,,,,,,2,From Kick Off,Keylor Navas Gamboa,5597.0,Goalkeeper,88,Costa Rica,795,['a790cf4c-521d-4305-845e-172c759c7715'],6,,,,,,,,,,,,,,,,,Costa Rica,795,00:00:06.400,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,7050f6ef-b6f3-449b-9695-38ce88aa693f,1522,,,"[83.0, 61.0]",7535,45,,,,,,,,,,,,,,,,,2,From Kick Off,Giancarlo González Castro,5584.0,Center Back,88,Costa Rica,795,['9a3b5e1d-3355-42c8-869c-ee1e4d630459'],11,,,,,,,,,,,,,,,,,Costa Rica,795,00:00:11.653,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,d6eebdc8-dc0f-4c75-b447-b4bcd7da1715,1527,,,"[79.0, 57.0]",7535,45,,,,,,,,,,,,,,,,,2,From Kick Off,Celso Borges Mora,5582.0,Right Center Midfield,88,Costa Rica,795,['aa657e2a-9842-4f85-831a-4f6c3313afc1'],14,,,,,,,,,,,,,,,,,Costa Rica,795,00:00:14.960,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,7dc34865-bee4-4ddf-84f4-2fa128d98f6f,1529,,,"[84.0, 51.0]",7535,45,,,,,,,,,,,,,,,,,2,From Kick Off,Bryan Ruiz González,5592.0,Right Wing,88,Costa Rica,795,['0d15621d-db66-4d4f-999a-1cbfcee9ae96'],15,,,,,,,,,,,,,,,,,Costa Rica,795,00:00:15.853,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,703709a4-9ca7-4c62-abcf-a5a2f9082970,1531,,,"[70.0, 52.0]",7535,45,,,,,,,,,,,,,,,,,2,From Kick Off,Celso Borges Mora,5582.0,Right Center Midfield,88,Costa Rica,795,['94b5208b-abaa-4c8a-8680-3328b61e9776'],17,,,,,,,,,,,,,,,,,Costa Rica,795,00:00:17.333,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,2b788b30-5490-47e4-a036-0b65d174b31f,1534,,,"[63.0, 20.0]",7535,45,,,,,,,,,,,,,,,,,2,From Kick Off,Francisco Javier Calvo Quesada,5600.0,Left Wing Back,88,Costa Rica,795,['f828d382-3d24-40af-980b-d6de331ea916'],19,,,,,,,,,,,,,,,,,Costa Rica,795,00:00:19.680,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,7cbd8355-da2d-4d1a-b2e5-fd074895bde0,1537,,,"[78.0, 16.0]",7535,45,,,,,,,,,,,,,,,,,2,From Kick Off,Bryan Ruiz González,5592.0,Right Wing,88,Costa Rica,795,['17150864-c4cf-421b-87cd-654d14f0144e'],22,,,,,,,,,,,,,,,,,Costa Rica,795,00:00:22.720,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,a829c685-f3b7-4686-9582-5b0b61e384b0,1550,,,"[109.0, 2.0]",7535,45,,,,,,,,,,,,,,,,,2,From Throw In,Bryan Ruiz González,5592.0,Right Wing,89,Costa Rica,795,['61e5f11d-4d97-4306-8543-1bcda7e6784a'],38,,,,,,,,,,,,,,,,,Costa Rica,795,00:00:38.133,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,2284c4cb-083b-4645-b6c0-4248a899ba93,1556,,,"[116.0, 8.0]",7535,45,,,,,,,,,,,,,,,,,2,From Throw In,Bryan Ruiz González,5592.0,Right Wing,90,Costa Rica,795,['b52cfe0c-eced-4253-a556-ebf3359defc1'],59,,,,,,,,,,,,,,,,,Costa Rica,795,00:00:59.520,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,82ec09a1-d53f-4378-9491-b002ccf3eba0,1558,,,"[110.0, 1.0]",7535,46,,,,,,,,,,,,,,,,,2,From Throw In,Francisco Javier Calvo Quesada,5600.0,Left Wing Back,90,Costa Rica,795,['188b82ce-1d15-4285-b25e-e9ce06efc483'],0,,,,,,,,,,,,,,,,,Costa Rica,795,00:01:00.773,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,0366dc41-e357-4cf0-9621-3ab70a7a5855,1564,,,"[112.0, 17.0]",7535,46,,,,,,,,,,,,,,,,,2,From Throw In,Bryan Ruiz González,5592.0,Right Wing,91,Costa Rica,795,['5f543f60-95a6-44a9-9005-e097cb6a6793'],16,,,,,,,,,,,,,,,,,Costa Rica,795,00:01:16.133,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,cb0f72c3-63ba-4454-b039-dc68887e72ac,1571,,,"[47.0, 68.0]",7535,46,,,,,,,,,,,,,,,,,2,From Throw In,Aleksandar Mitrović,4269.0,Center Forward,91,Costa Rica,795,['7885f485-f5c9-463b-a311-efbcf02a17c8'],21,,,,,,,,,,,,,,,,,Serbia,786,00:01:21.320,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,cdbbd712-e340-40bb-bc0d-64e81232d79a,1573,,,"[94.0, 13.0]",7535,46,,,,,,,,,,,,,,,,,2,From Throw In,Francisco Javier Calvo Quesada,5600.0,Left Wing Back,91,Costa Rica,795,['ae898a17-f31c-46d0-abf0-8dc8f2a16cfc'],23,,,,,,,,,,,,,,,,,Costa Rica,795,00:01:23.320,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,bfa63eeb-ed19-42a0-b38d-60a33baa9c27,1575,,,"[79.0, 12.0]",7535,46,,,,,,,,,,,,,,,,,2,From Throw In,Óscar Esau Duarte Gaitán,5598.0,Left Center Back,91,Costa Rica,795,['ffeb25b0-3e4a-401e-ac2a-114dfc059bed'],24,,,,,,,,,,,,,,,,,Costa Rica,795,00:01:24.813,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,67181bee-4d3c-4ec6-9bc5-9021481d8230,1585,,,"[25.0, 56.0]",7535,46,,,,,,,,,,,,,,,,,2,From Throw In,Johnny Acosta Zamora,5590.0,Right Center Back,91,Costa Rica,795,['ff2c9bec-63ef-49ce-a2eb-9cda7f60d6f2'],43,,,,,,,,,,,,,,,,,Costa Rica,795,00:01:43.920,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,db320408-eccf-4b01-9392-d0e7d6b2efae,1588,,,"[36.0, 75.0]",7535,46,,,,,,,,,,,,,,,,,2,From Throw In,Cristian Gamboa Luna,5602.0,Right Wing Back,91,Costa Rica,795,['f3be98a8-b655-4585-bedb-204eb2a2bf7b'],47,,,,,,,,,,,,,,,,,Costa Rica,795,00:01:47.173,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,1530f13c-b92c-4355-8fa6-c7728eb7bd24,1591,,,"[40.0, 53.0]",7535,46,,,,,,,,,,,,,,,,,2,From Throw In,David Alberto Guzmán Pérez,5599.0,Left Center Midfield,91,Costa Rica,795,['558f63dc-035e-4576-9db7-973aef4d0743'],48,,,,,,,,,,,,,,,,,Costa Rica,795,00:01:48.893,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,531b25b5-71a3-4802-af2a-2b418456e2bc,1594,,,"[62.0, 68.0]",7535,46,,,,,,,,,,,,,,,,,2,From Throw In,Celso Borges Mora,5582.0,Right Center Midfield,91,Costa Rica,795,['b7dcf45b-444a-4cce-8f1f-f03f93ada1b4'],53,,,,,,,,,,,,,,,,,Costa Rica,795,00:01:53.653,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,8092c5b7-3696-49c2-84c7-f3486a6c548c,1602,,,"[60.0, 20.0]",7535,47,,,,,,,,,,,,,,,,,2,Regular Play,Bryan Ruiz González,5592.0,Right Wing,92,Costa Rica,795,['cb2101b0-57b1-4018-9a37-d4bd6d58c42f'],20,,,,,,,,,,,,,,,,,Costa Rica,795,00:02:20.053,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,fb29d9de-129e-4a89-8fb3-e64fecc595cb,1605,,,"[69.0, 2.0]",7535,47,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Javier Calvo Quesada,5600.0,Left Wing Back,92,Costa Rica,795,['7266e184-9dcb-4538-84c3-c6203c945e2a'],23,,,,,,,,,,,,,,,,,Costa Rica,795,00:02:23.293,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,79deabee-f9d2-40ae-a8c8-7d32b0f3c6fa,1609,,,"[64.0, 71.0]",7535,47,,,,,,,,,,,,,,,,,2,From Throw In,Sergej Milinković-Savić,5589.0,Center Attacking Midfield,93,Serbia,786,['813107b1-3499-47cf-81ac-90b5b7a787c2'],41,,,,,,,,,,,,,,,,,Serbia,786,00:02:41.093,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,e896fea3-4c62-4d3a-b7ac-f618f0d547d3,1611,,,"[71.0, 77.0]",7535,47,,,,,,,,,,,,,,,,,2,From Throw In,Aleksandar Mitrović,4269.0,Center Forward,93,Serbia,786,['f2ec7bcc-b6e6-4e8a-a787-792fd99beda7'],42,,,,,,,,,,,,,,,,,Serbia,786,00:02:42.920,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,de8824e5-a53d-4a78-9db7-af1157d0c94b,1620,,,"[11.0, 30.0]",7535,48,,,,,,,,,,,,,,,,,2,Regular Play,Keylor Navas Gamboa,5597.0,Goalkeeper,95,Costa Rica,795,['99368fbd-cbfc-4ab8-96e0-54581a12b0d6'],10,,,,,,,,,,,,,,,,,Costa Rica,795,00:03:10.053,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,eb589906-6bd3-466a-ba23-8daa84b7a385,1623,,,"[71.0, 14.0]",7535,48,,,,,,,,,,,,,,,,,2,Regular Play,Johan Alberto Venegas Ulloa,5595.0,Left Wing,95,Costa Rica,795,['7efda4c2-6803-4c91-a16f-c553693dee97'],17,,,,,,,,,,,,,,,,,Costa Rica,795,00:03:17.360,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,271a731e-b2a4-42ad-85f1-3fa5638c0061,1625,,,"[85.0, 19.0]",7535,48,,,,,,,,,,,,,,,,,2,Regular Play,Marcos Danilo Ureña Porras,5586.0,Center Forward,95,Costa Rica,795,['f2909d01-a7da-4bcb-a7ed-c7b635e3923a'],19,,,,,,,,,,,,,,,,,Costa Rica,795,00:03:19.173,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,14271d68-fc0e-4b63-9150-917797b3943d,1628,,,"[66.0, 34.0]",7535,48,,,,,,,,,,,,,,,,,2,Regular Play,Celso Borges Mora,5582.0,Right Center Midfield,95,Costa Rica,795,['3d8995b4-cd98-43fd-94eb-5c249073604f'],21,,,,,,,,,,,,,,,,,Costa Rica,795,00:03:21.893,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,ffa055be-a153-4705-b47c-a9e1d61075b6,1632,,,"[47.0, 38.0]",7535,48,,,,,,,,,,,,,,,,,2,Regular Play,Giancarlo González Castro,5584.0,Center Back,95,Costa Rica,795,['338f75a8-ed16-4553-b1ef-5c7178729743'],23,,,,,,,,,,,,,,,,,Costa Rica,795,00:03:23.493,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,af209607-f6ab-47d7-b41f-b421a7869d81,1635,,,"[57.0, 73.0]",7535,48,,,,,,,,,,,,,,,,,2,Regular Play,Cristian Gamboa Luna,5602.0,Right Wing Back,95,Costa Rica,795,['e46aedb2-9b1b-4fd2-912c-5d24cb7f5400'],28,,,,,,,,,,,,,,,,,Costa Rica,795,00:03:28.973,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,6df2af72-ea29-4d84-9a44-17894c620807,1638,,,"[58.0, 57.0]",7535,48,,,,,,,,,,,,,,,,,2,Regular Play,Celso Borges Mora,5582.0,Right Center Midfield,95,Costa Rica,795,['db6f706c-3db6-4f7f-90e8-12c277a784aa'],31,,,,,,,,,,,,,,,,,Costa Rica,795,00:03:31.493,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,659c2d58-2fbf-48cd-ae67-b4a9d44c194d,1642,,,"[53.0, 76.0]",7535,48,,,,,,,,,,,,,,,,,2,Regular Play,Cristian Gamboa Luna,5602.0,Right Wing Back,95,Costa Rica,795,['473df1e7-64e5-4e81-836b-e71f5350e8ea'],33,,,,,,,,,,,,,,,,,Costa Rica,795,00:03:33.773,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,845b9e2b-3ff3-405d-ae89-1b4126a59e50,1646,,,"[76.0, 77.0]",7535,48,,,,,,,,,,,,,,,,,2,Regular Play,Bryan Ruiz González,5592.0,Right Wing,95,Costa Rica,795,['90e63b6d-6143-43a2-9b56-72b4644c3370'],35,,,,,,,,,,,,,,,,,Costa Rica,795,00:03:35.413,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,be170f5b-9555-4fb5-a05d-22f2a8d1bb69,1652,,,"[63.0, 15.0]",7535,48,,,,,,,,,,,,,,,,,2,Regular Play,Sergej Milinković-Savić,5589.0,Center Attacking Midfield,96,Serbia,786,"['3f0fad68-43f8-471b-b6eb-dd55b576966c', '85a8dcf4-5d14-4090-ba6e-97cef20107a0']",37,,,,,,,,,,,,,,,,,Serbia,786,00:03:37.573,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,934bccfd-aad6-419e-9c7e-7375007068a5,1656,,,"[74.0, 27.0]",7535,48,,,,,,,,,,,,,,,,,2,Regular Play,Aleksandar Kolarov,5596.0,Left Back,96,Serbia,786,"['105baafe-8e9c-4abe-afed-a6d9a8fe695a', '281fa817-4d95-4284-aa38-4165f5dafa44']",42,,,,,,,,,,,,,,,,,Serbia,786,00:03:42.373,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,6ee2d657-e738-44cd-a20e-6eed387f85bc,1659,,,"[78.0, 19.0]",7535,48,,,,,,,,,,,,,,,,,2,Regular Play,Sergej Milinković-Savić,5589.0,Center Attacking Midfield,96,Serbia,786,['6087a491-5b29-4988-a604-22b3a0c77822'],43,,,,,,,,,,,,,,,,,Serbia,786,00:03:43.453,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,a2d33753-0e71-40d9-97cb-127e9f86d59b,1667,,,"[79.0, 72.0]",7535,48,,,,,,,,,,,,,,,,,2,Regular Play,Branislav Ivanović,5594.0,Right Back,96,Serbia,786,['e937a23e-ae20-48d1-965f-53f0c1c9bd61'],49,,,,,,,,,,,,,,,,,Serbia,786,00:03:49.973,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,27ed68a4-4b24-4dcb-9c0b-ca6a26a08619,1670,,,"[99.0, 73.0]",7535,48,,,,,,,,,,,,,,,,,2,Regular Play,Dušan Tadić,3831.0,Right Midfield,96,Serbia,786,['c291be25-f731-4efd-bd31-d1a29bfd83a8'],53,,,,,,,,,,,,,,,,,Serbia,786,00:03:53.693,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,dce0b820-909c-4097-9372-cbdf12856484,1674,,,"[83.0, 70.0]",7535,48,,,,,,,,,,,,,,,,,2,Regular Play,Luka Milivojević,3455.0,Right Center Midfield,96,Serbia,786,['6206a15a-ad12-44a3-af5e-f7f4ebc80786'],57,,,,,,,,,,,,,,,,,Serbia,786,00:03:57.413,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,0b384f2d-7b91-4358-9aab-c4b6a0b1f3f5,1677,,,"[84.0, 76.0]",7535,49,,,,,,,,,,,,,,,,,2,Regular Play,Branislav Ivanović,5594.0,Right Back,96,Serbia,786,['b7118dfa-47eb-4f53-ab00-a521f38da219'],0,,,,,,,,,,,,,,,,,Serbia,786,00:04:00.773,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,bde67075-be73-4e21-adcf-cb909d09842f,1680,,,"[67.0, 71.0]",7535,49,,,,,,,,,,,,,,,,,2,Regular Play,Luka Milivojević,3455.0,Right Center Midfield,96,Serbia,786,['baa8a623-3bd2-4d9a-be5c-a583d42ccdab'],3,,,,,,,,,,,,,,,,,Serbia,786,00:04:03.373,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,ac693f95-6a81-4e4a-bc3d-c8bf52a9afdd,1683,,,"[53.0, 52.0]",7535,49,,,,,,,,,,,,,,,,,2,Regular Play,Nikola Milenković,5603.0,Right Center Back,96,Serbia,786,['ddaea4ee-ec72-4419-9c38-8bf2c8362b23'],6,,,,,,,,,,,,,,,,,Serbia,786,00:04:06.013,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,548f6e8d-57b2-468c-b9ef-732980aa6d8a,1686,,,"[47.0, 28.0]",7535,49,,,,,,,,,,,,,,,,,2,Regular Play,Duško Tošić,5580.0,Left Center Back,96,Serbia,786,['cf1f8bb5-fedc-49ba-b314-cb4a870a6f81'],8,,,,,,,,,,,,,,,,,Serbia,786,00:04:08.653,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,03f4d6cc-f032-4f0d-850a-eb0c680dcfc9,1689,,,"[66.0, 4.0]",7535,49,,,,,,,,,,,,,,,,,2,Regular Play,Aleksandar Kolarov,5596.0,Left Back,96,Serbia,786,['8ac9fff3-d137-4ee9-aa57-47a6ea55abb8'],11,,,,,,,,,,,,,,,,,Serbia,786,00:04:11.573,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,99d6b805-e9c8-4088-8751-02f7cf017cba,1692,,,"[58.0, 15.0]",7535,49,,,,,,,,,,,,,,,,,2,Regular Play,Duško Tošić,5580.0,Left Center Back,96,Serbia,786,['a2f02bcf-35ea-4d7a-bd70-1186848e626d'],13,,,,,,,,,,,,,,,,,Serbia,786,00:04:13.653,Ball Receipt*,
