50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,6800b574-97e2-4937-ab32-747f4d955d16,1448,,,"[80.0, 54.0]",7548,34,,,,,,,,,,,,,,,,,,1,Regular Play,Fágner Conserva Lemos,5838.0,Right Back,64,Brazil,781,['a2c7c280-9f81-442f-96eb-d3d9059aca14'],38,,,,,,,,,,,,,,,,,Brazil,781,00:34:38.920,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,844bf55d-9469-400c-adce-74c5f20d1f75,1451,,,"[72.0, 50.0]",7548,34,,,,,,,,,,,,,,,,,,1,Regular Play,Thiago Emiliano da Silva,3295.0,Right Center Back,64,Brazil,781,['e872ef83-3723-41e0-9769-c9b134d42f14'],43,,,,,,,,,,,,,,,,,Brazil,781,00:34:43.400,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,62705c6e-3d53-405b-a811-f1ebc39f00a5,1454,,,"[80.0, 25.0]",7548,34,,,,,,,,,,,,,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Center Midfield,64,Brazil,781,['eaa1156c-0a92-4de5-8d2b-97f1de3dd8fb'],45,,,,,,,,,,,,,,,,,Brazil,781,00:34:45.400,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,44750765-7d0c-4d97-89b4-2f03058854b9,1457,,,"[93.0, 9.0]",7548,34,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,64,Brazil,781,['f18e1588-728f-4926-8632-6723d682076e'],48,,,,,,,,,,,,,,,,,Brazil,781,00:34:48.080,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,7f96fb71-835b-4b18-9da0-d2f7cbc420cb,1460,,,"[101.0, 4.0]",7548,34,,,,,,,,,,,,,,,,,,1,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Back,64,Brazil,781,['2574d269-2a9e-4556-854a-ccc521fae33f'],49,,,,,,,,,,,,,,,,,Brazil,781,00:34:49.680,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,2c6b198f-2fc8-4cbf-889f-0e05ec9434ee,1463,,,"[92.0, 17.0]",7548,34,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,64,Brazil,781,['f1c6f995-61c5-4f6d-bf0a-d271974699fa'],52,,,,,,,,,,,,,,,,,Brazil,781,00:34:52.053,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,5450b6bb-b033-4315-b0f3-78908314e53f,1466,,,"[76.0, 31.0]",7548,34,,,,,,,,,,,,,,,,,,1,Regular Play,João Miranda de Souza Filho,5551.0,Left Center Back,64,Brazil,781,['ac959fca-db21-4ef2-ab99-aa33068a183f'],55,,,,,,,,,,,,,,,,,Brazil,781,00:34:55.800,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,705eb7e7-e7a7-437f-860b-b6912d350e98,1469,,,"[73.0, 50.0]",7548,34,,,,,,,,,,,,,,,,,,1,Regular Play,Thiago Emiliano da Silva,3295.0,Right Center Back,64,Brazil,781,['1d17e5c7-2ff5-4be4-b728-99f0d8f61835'],57,,,,,,,,,,,,,,,,,Brazil,781,00:34:57.560,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,38e8a602-5d8a-4b66-a5ba-86ea01010ec4,1472,,,"[79.0, 27.0]",7548,35,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Henrique Casimiro,5539.0,Center Defensive Midfield,64,Brazil,781,['91e60318-e4d1-4647-aecd-5c65210d3dec'],0,,,,,,,,,,,,,,,,,Brazil,781,00:35:00.960,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,cdd76c44-a2a7-47f8-9676-2f96dd3c6bec,1475,,,"[100.0, 7.0]",7548,35,,,,,,,,,,,,,,,,,,1,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Back,64,Brazil,781,['610b64b9-6efe-40bd-baf6-0604033d2366'],4,,,,,,,,,,,,,,,,,Brazil,781,00:35:04.320,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,d96bbc8f-c44f-41ce-87e1-0e06bb5579ef,1478,,,"[112.0, 38.0]",7548,35,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Fernando de Jesus,3202.0,Center Forward,64,Brazil,781,['2d98e650-d6e2-450a-ba1a-43b5f4baa572'],6,,,,,,,,,,,,,,,,,Brazil,781,00:35:06.520,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,81d6dc93-5106-4a45-8b10-ce7aa4bfaf4a,1485,,,"[24.0, 42.0]",7548,35,,,,,,,,,,,,,,,,,,1,Regular Play,David Alberto Guzmán Pérez,5599.0,Left Center Midfield,65,Costa Rica,795,"['27f53eb9-5c46-4dbd-82fe-1e080939aed6', 'fd32c2f4-ce15-4631-a445-47a4b9fa1e71']",9,,,,,,,,,,,,,,,,,Costa Rica,795,00:35:09.293,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,e00b3f66-7bc9-4043-bf3c-9154f71e72e1,1489,,,"[34.0, 30.0]",7548,35,,,,,,,,,,,,,,,,,,1,Regular Play,Bryan Ruiz González,5592.0,Left Wing,65,Costa Rica,795,['d4db9c4f-916d-4ab3-8a57-7bc91e6775d8'],11,,,,,,,,,,,,,,,,,Costa Rica,795,00:35:11.560,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,ff8fc054-3e90-42dc-bb25-ef43f6242175,1494,,,"[51.0, 79.0]",7548,35,,,,,,,,,,,,,,,,,,1,From Throw In,Thiago Emiliano da Silva,3295.0,Right Center Back,66,Brazil,781,"['193e37a5-5c1e-4d24-92f8-9cf17db3f7d4', '517e8a7d-8614-475c-a354-8da2d671c37c']",23,,,,,,,,,,,,,,,,,Brazil,781,00:35:23.480,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,f807dbbb-5b2c-4e2f-b016-91fac0e8d7c1,1497,,,"[40.0, 48.0]",7548,35,,,,,,,,,,,,,,,,,,1,From Throw In,João Miranda de Souza Filho,5551.0,Left Center Back,66,Brazil,781,['107ab779-e79a-48da-bfd6-755ed82b4c7f'],25,,,,,,,,,,,,,,,,,Brazil,781,00:35:25.880,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,17551e2e-3b5c-406c-b4ce-0d9ed9976571,1500,,,"[60.0, 3.0]",7548,35,,,,,,,,,,,,,,,,,,1,From Throw In,Marcelo Vieira da Silva Júnior,5552.0,Left Back,66,Brazil,781,['9c325d12-ad82-4eb3-a810-31b3931e11bc'],33,,,,,,,,,,,,,,,,,Brazil,781,00:35:33.040,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,57fe30f5-5bb6-4359-a2dd-90a19b0fc3f5,1503,,,"[75.0, 3.0]",7548,35,,,,,,,,,,,,,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,66,Brazil,781,['3bf1d79b-8c30-41cd-afae-82d7efb248b4'],34,,,,,,,,,,,,,,,,,Brazil,781,00:35:34.720,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,76ff2f44-26f8-476c-a313-c1c604422f28,1506,,,"[62.0, 6.0]",7548,35,,,,,,,,,,,,,,,,,,1,From Throw In,Marcelo Vieira da Silva Júnior,5552.0,Left Back,66,Brazil,781,"['71013b2e-efef-48e8-8ef5-897f6d51a89c', 'd3947070-9e56-47da-b4bd-29ebe8e598f5']",36,,,,,,,,,,,,,,,,,Brazil,781,00:35:36.880,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,5f952248-4b27-4fab-baab-7c962b539f0a,1509,,,"[53.0, 20.0]",7548,35,,,,,,,,,,,,,,,,,,1,From Throw In,João Miranda de Souza Filho,5551.0,Left Center Back,66,Brazil,781,"['a4970e90-382e-47fc-9fab-07cc8d9960c2', 'd3947070-9e56-47da-b4bd-29ebe8e598f5']",39,,,,,,,,,,,,,,,,,Brazil,781,00:35:39.280,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,dfd93fe3-f3b6-4042-ac92-ea23a287cc8c,1512,,,"[53.0, 44.0]",7548,35,,,,,,,,,,,,,,,,,,1,From Throw In,Thiago Emiliano da Silva,3295.0,Right Center Back,66,Brazil,781,['5fe747cc-d137-45b0-96b0-0a5d2c8994e1'],42,,,,,,,,,,,,,,,,,Brazil,781,00:35:42.400,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,ae9efe05-de4c-41d2-b658-f85a0ee6637a,1515,,,"[62.0, 61.0]",7548,35,,,,,,,,,,,,,,,,,,1,From Throw In,Fágner Conserva Lemos,5838.0,Right Back,66,Brazil,781,['8ee012ba-11c1-4162-bb13-1a4830f050d4'],44,,,,,,,,,,,,,,,,,Brazil,781,00:35:44.760,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,a5419892-33f5-412e-a1cf-6fbfbdd134f6,1518,,,"[70.0, 63.0]",7548,35,,,,,,,,,,,,,,,,,,1,From Throw In,José Paulo Bezzera Maciel Júnior,5542.0,Right Center Midfield,66,Brazil,781,['848f3ee2-c731-4eba-8d81-4f21ea87b1a2'],46,,,,,,,,,,,,,,,,,Brazil,781,00:35:46.280,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,a3dea05e-876d-414c-b8ca-2bfa6d31d4d5,1520,,,"[61.0, 66.0]",7548,35,,,,,,,,,,,,,,,,,,1,From Throw In,Fágner Conserva Lemos,5838.0,Right Back,66,Brazil,781,['722ba73f-034a-40bc-a692-4beeafc35610'],47,,,,,,,,,,,,,,,,,Brazil,781,00:35:47.133,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,b028e586-391a-42a3-a93c-f62e75aa6702,1524,,,"[71.0, 79.0]",7548,35,,,,,,,,,,,,,,,,,,1,From Throw In,Willian Borges da Silva,3472.0,Right Wing,66,Brazil,781,"['8cce6d6e-99d2-4649-8c2d-e3b2a86d673d', 'dbf7063c-8c5a-45a7-ac15-f3040a0c0605']",49,,,,,,,,,,,,,,,,,Brazil,781,00:35:49.040,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,94a43452-410a-440e-8a43-ed37b98ed806,1528,,,"[73.0, 62.0]",7548,35,,,,,,,,,,,,,,,,,,1,From Throw In,Fágner Conserva Lemos,5838.0,Right Back,66,Brazil,781,"['a02d308c-bf9a-4714-8750-eeab7326d674', 'ce5d0c84-4aac-408b-b224-abfeeff2ad98']",50,,,,,,,,,,,,,,,,,Brazil,781,00:35:50.920,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,8d050d3a-c353-43ff-89e9-f34c943d3b0c,1531,,,"[82.0, 37.0]",7548,35,,,,,,,,,,,,,,,,,,1,From Throw In,Philippe Coutinho Correia,3501.0,Left Center Midfield,66,Brazil,781,['8c647339-1e81-476e-923c-7a1d36e4e946'],52,,,,,,,,,,,,,,,,,Brazil,781,00:35:52.720,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,9954680b-1a90-4c68-bb06-f9256816db68,1534,,,"[84.0, 12.0]",7548,35,,,,,,,,,,,,,,,,,,1,From Throw In,Marcelo Vieira da Silva Júnior,5552.0,Left Back,66,Brazil,781,['f957334d-78f7-4457-bcd5-c2c1863654c8'],55,,,,,,,,,,,,,,,,,Brazil,781,00:35:55.600,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,ae64c2dc-ab10-48b0-869c-804a2585afd3,1537,,,"[104.0, 16.0]",7548,35,,,,,,,,,,,,,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,66,Brazil,781,['ea91cd3f-e259-4b37-865a-d0d4a581f757'],57,,,,,,,,,,,,,,,,,Brazil,781,00:35:57.680,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,e1d2abe2-f462-420a-9beb-ea0239c2dffe,1540,,,"[91.0, 24.0]",7548,36,,,,,,,,,,,,,,,,,,1,From Throw In,Philippe Coutinho Correia,3501.0,Left Center Midfield,66,Brazil,781,['32bfa911-8d5e-48ab-9b38-8b40e3a5d603'],1,,,,,,,,,,,,,,,,,Brazil,781,00:36:01.080,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,267899b7-2a19-4e5a-b3c7-b974cca27102,1543,,,"[111.0, 79.0]",7548,36,,,,,,,,,,,,,,,,,,1,From Throw In,Willian Borges da Silva,3472.0,Right Wing,66,Brazil,781,['9d791c3c-7e72-4414-8b05-663402ddb98a'],6,,,,,,,,,,,,,,,,,Brazil,781,00:36:06.240,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,9294c4da-88e3-4424-aa0f-d1303402e8f6,1547,,,"[17.0, 11.0]",7548,36,,,,,,,,,,,,,,,,,,1,From Throw In,Bryan Ruiz González,5592.0,Left Wing,67,Costa Rica,795,['b2319ec1-9363-4d94-a039-fa822b8587b4'],40,,,,,,,,,,,,,,,,,Costa Rica,795,00:36:40.853,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,58e448e9-cb55-465b-932d-2dfd73fd4674,1551,,,"[1.0, 12.0]",7548,36,,,,,,,,,,,,,,,,,,1,From Throw In,Óscar Esau Duarte Gaitán,5598.0,Left Center Back,67,Costa Rica,795,['d302f3a4-8b88-4b7a-b03d-e5a07f81cb7b'],42,,,,,,,,,,,,,,,,,Costa Rica,795,00:36:42.733,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,4e09aa37-81ac-468a-bc16-2c4ded28ee92,1559,,,"[69.0, 8.0]",7548,37,,,,,,,,,,,,,,,,,,1,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Back,69,Brazil,781,['9b35ca95-dbd3-42ae-9438-0be4ee4f1aaf'],0,,,,,,,,,,,,,,,,,Brazil,781,00:37:00.880,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,01ae8f2b-f32f-4aa7-8bd0-82fdbe544d4d,1562,,,"[84.0, 2.0]",7548,37,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,69,Brazil,781,['295f8757-8bf6-4e85-89c6-f237a6feb680'],3,,,,,,,,,,,,,,,,,Brazil,781,00:37:03.080,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,4da44b19-cf5f-40e4-99eb-fc2fce92b89d,1571,,,"[38.0, 60.0]",7548,37,,,,,,,,,,,,,,,,,,1,Regular Play,Celso Borges Mora,5582.0,Right Center Midfield,70,Costa Rica,795,"['063f87e4-74b5-42f7-acdd-af5d7e22ad3e', 'c48efbf1-f2e3-4b79-be63-26529fb2b1ec']",12,,,,,,,,,,,,,,,,,Costa Rica,795,00:37:12.373,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,f8b477f1-fbb2-408c-af2b-916caba3782c,1573,,,"[50.0, 61.0]",7548,37,,,,,,,,,,,,,,,,,,1,Regular Play,Marcos Danilo Ureña Porras,5586.0,Center Forward,70,Costa Rica,795,['199740b0-1501-4a56-82ab-2ce567500184'],13,,,,,,,,,,,,,,,,,Costa Rica,795,00:37:13.573,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,c764cdd3-c387-43d9-bc9e-961558982039,1575,,,"[48.0, 53.0]",7548,37,,,,,,,,,,,,,,,,,,1,Regular Play,Celso Borges Mora,5582.0,Right Center Midfield,70,Costa Rica,795,['40134f8e-ee3e-4691-b3c2-b4258923856e'],14,,,,,,,,,,,,,,,,,Costa Rica,795,00:37:14.520,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,fab85560-8958-423e-a7a7-0a30d1afa681,1577,,,"[80.0, 80.0]",7548,37,,,,,,,,,,,,,,,,,,1,Regular Play,Johan Alberto Venegas Ulloa,5595.0,Right Wing,70,Costa Rica,795,['1a334ee3-9a3a-41ef-a196-99d9b73ec1c3'],17,,,,,,,,,,,,,,,,,Costa Rica,795,00:37:17.493,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,5f9738c6-eff4-45c7-8947-ba4e5bd57fdf,1579,,,"[20.0, 11.0]",7548,37,,,,,,,,,,,,,,,,,,1,From Throw In,João Miranda de Souza Filho,5551.0,Left Center Back,71,Brazil,781,['0029ff65-afdd-4607-a3de-1211a80e70cf'],28,,,,,,,,,,,,,,,,,Brazil,781,00:37:28.040,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,dda98024-4865-46b2-8ac2-bfd8e48fcae0,1582,,,"[25.0, 43.0]",7548,37,,,,,,,,,,,,,,,,,,1,From Throw In,Thiago Emiliano da Silva,3295.0,Right Center Back,71,Brazil,781,['102738ab-899f-4ab4-9432-16d1d01cf15c'],31,,,,,,,,,,,,,,,,,Brazil,781,00:37:31.720,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,93143441-1ec1-4738-acd1-f1a98dc29852,1585,,,"[36.0, 69.0]",7548,37,,,,,,,,,,,,,,,,,,1,From Throw In,Fágner Conserva Lemos,5838.0,Right Back,71,Brazil,781,['2f8ce0b7-bf8b-4c26-a184-8fbb42f893c0'],35,,,,,,,,,,,,,,,,,Brazil,781,00:37:35.520,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,572de6c2-a37f-47a4-935f-670ef515c71e,1588,,,"[53.0, 59.0]",7548,37,,,,,,,,,,,,,,,,,,1,From Throw In,José Paulo Bezzera Maciel Júnior,5542.0,Right Center Midfield,71,Brazil,781,['9dff2042-8aef-476e-900e-b7c9412849fc'],37,,,,,,,,,,,,,,,,,Brazil,781,00:37:37.320,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,570fb5b3-413e-446b-97d8-726eb0ad8b54,1591,,,"[46.0, 27.0]",7548,37,,,,,,,,,,,,,,,,,,1,From Throw In,Carlos Henrique Casimiro,5539.0,Center Defensive Midfield,71,Brazil,781,['bfc5f674-5dea-4c6b-92e6-653bffc0029b'],41,,,,,,,,,,,,,,,,,Brazil,781,00:37:41.440,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,c1fcf678-83d2-41d0-9682-a1dafac7d181,1594,,,"[56.0, 17.0]",7548,37,,,,,,,,,,,,,,,,,,1,From Throw In,Philippe Coutinho Correia,3501.0,Left Center Midfield,71,Brazil,781,['ecc0d6c0-3842-41a6-a082-7b9ecef57731'],43,,,,,,,,,,,,,,,,,Brazil,781,00:37:43.560,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,55549ed1-97ae-48c0-b435-174c08d4edfb,1597,,,"[84.0, 4.0]",7548,37,,,,,,,,,,,,,,,,,,1,From Throw In,Marcelo Vieira da Silva Júnior,5552.0,Left Back,71,Brazil,781,['3196916d-ac0a-4b12-b869-d8ded4f02e4d'],47,,,,,,,,,,,,,,,,,Brazil,781,00:37:47.280,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,3dc2f556-97c1-4a81-8998-1dc1f95d88e9,1601,,,"[99.0, 69.0]",7548,37,,,,,,,,,,,,,,,,,,1,From Throw In,Willian Borges da Silva,3472.0,Right Wing,71,Brazil,781,['4ff5d5c8-90a7-406a-9782-ac81acd7aeae'],54,,,,,,,,,,,,,,,,,Brazil,781,00:37:54.600,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,f84a8f52-61e7-465d-9b51-ac2871ed5380,1613,,,"[49.0, 51.0]",7548,38,,,,,,,,,,,,,,,,,,1,Regular Play,José Paulo Bezzera Maciel Júnior,5542.0,Right Center Midfield,73,Brazil,781,['feed93c2-d05b-4db1-9aca-0d9e542233e8'],57,,,,,,,,,,,,,,,,,Brazil,781,00:38:57.360,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,337df898-b587-4220-96bd-082913d1b7ec,1616,,,"[56.0, 70.0]",7548,39,,,,,,,,,,,,,,,,,,1,Regular Play,Fágner Conserva Lemos,5838.0,Right Back,73,Brazil,781,['71167335-6470-4d1b-b448-8ee5491b9ced'],1,,,,,,,,,,,,,,,,,Brazil,781,00:39:01.080,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,95a68d12-55dd-4d83-8799-ed99f28a0142,1619,,,"[47.0, 55.0]",7548,39,,,,,,,,,,,,,,,,,,1,Regular Play,Thiago Emiliano da Silva,3295.0,Right Center Back,73,Brazil,781,['eaa3e494-5947-4b59-818c-d5b055ac4613'],3,,,,,,,,,,,,,,,,,Brazil,781,00:39:03.600,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,4c3e9878-9752-477a-9609-0d93be5e2235,1622,,,"[52.0, 29.0]",7548,39,,,,,,,,,,,,,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Center Midfield,73,Brazil,781,['e22f797c-1c33-4529-af66-f2a28e41e8e8'],6,,,,,,,,,,,,,,,,,Brazil,781,00:39:06.600,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,3cc92934-c51d-44f7-8d67-034a1c8a51dd,1625,,,"[68.0, 58.0]",7548,39,,,,,,,,,,,,,,,,,,1,Regular Play,Fágner Conserva Lemos,5838.0,Right Back,73,Brazil,781,['c6af6b8b-dd48-471b-9604-edba3f033ecd'],13,,,,,,,,,,,,,,,,,Brazil,781,00:39:13.360,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,cb19ae1b-bb8a-4778-9c2c-cef342829732,1628,,,"[80.0, 76.0]",7548,39,,,,,,,,,,,,,,,,,,1,Regular Play,Willian Borges da Silva,3472.0,Right Wing,73,Brazil,781,['75d83c68-0f3d-4dfb-9c2f-fc4df58661c7'],15,,,,,,,,,,,,,,,,,Brazil,781,00:39:15.680,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,61038a12-4ea7-4d55-bc73-d6df9242cfb4,1631,,,"[82.0, 56.0]",7548,39,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Henrique Casimiro,5539.0,Center Defensive Midfield,73,Brazil,781,['33b5d410-f97b-4671-9fc3-9b6d888879dc'],20,,,,,,,,,,,,,,,,,Brazil,781,00:39:20.920,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,c5ba1254-7441-41f6-9364-117b87417d96,1635,,,"[77.0, 57.0]",7548,39,,,,,,,,,,,,,,,,,,1,Regular Play,Willian Borges da Silva,3472.0,Right Wing,73,Brazil,781,"['8bff2b0f-744d-4220-8374-a9cee067b069', 'a74bf744-0074-48f0-83e2-4a20b1c524e6']",21,,,,,,,,,,,,,,,,,Brazil,781,00:39:21.680,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,47fc4b98-8593-41b0-b34a-cc36a6d3eb9b,1638,,,"[71.0, 32.0]",7548,39,,,,,,,,,,,,,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Center Midfield,73,Brazil,781,['d70a81d6-ab07-4187-bc69-aa602c16ac09'],23,,,,,,,,,,,,,,,,,Brazil,781,00:39:23.493,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,321dc7c6-05b5-4b4a-b66b-b29761680a86,1650,,,"[60.0, 27.0]",7548,39,,,,,,,,,,,,,,,,,,1,From Free Kick,Óscar Esau Duarte Gaitán,5598.0,Left Center Back,75,Costa Rica,795,['899e3633-095d-4552-b714-3285317fe560'],51,,,,,,,,,,,,,,,,,Costa Rica,795,00:39:51.373,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,81014d7b-053e-4cb4-af68-9a2e3e2d9c42,1653,,,"[85.0, 3.0]",7548,39,,,,,,,,,,,,,,,,,,1,From Free Kick,Johan Alberto Venegas Ulloa,5595.0,Right Wing,75,Costa Rica,795,['9deb740a-75f7-4584-be7f-4ea9b89ec634'],54,,,,,,,,,,,,,,,,,Costa Rica,795,00:39:54.173,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,832fd696-852a-4ca4-9b22-f0dae646cebc,1656,,,"[68.0, 8.0]",7548,39,,,,,,,,,,,,,,,,,,1,From Free Kick,Óscar Esau Duarte Gaitán,5598.0,Left Center Back,75,Costa Rica,795,['7c3b93e0-b868-4fea-911f-b6df0deeec95'],58,,,,,,,,,,,,,,,,,Costa Rica,795,00:39:58.560,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,e728835c-80e7-41ea-a54a-e451f49eb56d,1659,,,"[48.0, 35.0]",7548,40,,,,,,,,,,,,,,,,,,1,From Free Kick,Giancarlo González Castro,5584.0,Center Back,75,Costa Rica,795,['fe514a59-1f3f-4153-8b44-645393c6548a'],1,,,,,,,,,,,,,,,,,Costa Rica,795,00:40:01.159,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,8c60e313-2f2c-4a64-933d-7b701fb5f461,1666,,,"[21.0, 27.0]",7548,40,,,,,,,,,,,,,,,,,,1,Regular Play,João Miranda de Souza Filho,5551.0,Left Center Back,76,Brazil,781,['5750dcbd-3fbb-4381-9932-ab88c09f8c1a'],9,,,,,,,,,,,,,,,,,Brazil,781,00:40:09.213,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,0c6d5699-958b-44cc-a070-d1a1266e703b,1669,,,"[44.0, 26.0]",7548,40,,,,,,,,,,,,,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Center Midfield,76,Brazil,781,['71333c2f-6be2-4e68-87e5-39246db2cd9b'],12,,,,,,,,,,,,,,,,,Brazil,781,00:40:12.040,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,e36af7e0-baa3-41dd-99f0-e30d2c5a2ab4,1672,,,"[34.0, 30.0]",7548,40,,,,,,,,,,,,,,,,,,1,Regular Play,João Miranda de Souza Filho,5551.0,Left Center Back,76,Brazil,781,['4cd65b0f-4cf4-4d60-869d-aea03f46ba0b'],13,,,,,,,,,,,,,,,,,Brazil,781,00:40:13.520,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,783ea93d-505c-493d-ba22-1a27ac4fc3cd,1676,,,"[49.0, 27.0]",7548,40,,,,,,,,,,,,,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Center Midfield,76,Brazil,781,"['540dfc3e-03e7-4f90-8398-27bc8d49bae0', '7d4f22f3-049c-4013-8550-0560c6e1d6cf']",15,,,,,,,,,,,,,,,,,Brazil,781,00:40:15.520,Ball Receipt*,True
