50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,9c6862b8-c564-408e-a99f-7939328a45a5,2469,,"[101.0, 74.0]",7541,60,,,,,,,,,,,,,,,,,,,2,From Throw In,Santiago Arias Naranjo,5696.0,Right Back,114,Colombia,769,['157a8908-6935-4c16-910c-7989e289fc77'],13,,,,,,,,,,,,,,,,,Colombia,769,00:15:13.453,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,98ab2a2c-b826-4458-b54f-6c8e124be275,2474,,"[35.0, 30.0]",7541,60,,,,,,,,,,,,,,,,,,,2,Regular Play,Gaku Shibasaki,5693.0,Right Center Midfield,115,Japan,778,['c83021ee-ffe3-478a-9e39-4dc0d88330a7'],15,,,,,,,,,,,,,,,,,Japan,778,00:15:15.173,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,9f3fd1fd-2786-4d83-acc5-b500b3dc0540,2477,,"[65.0, 10.0]",7541,60,,,,,,,,,,,,,,,,,,,2,Regular Play,Takashi Inui,5687.0,Left Wing,115,Japan,778,['ae3866cc-8bcc-4ebe-8ec8-9606ffe7a5de'],20,,,,,,,,,,,,,,,,,Japan,778,00:15:20.533,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,dfe827b7-8b79-4242-a89c-715744820310,2483,,"[75.0, 34.0]",7541,60,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gaku Shibasaki,5693.0,Right Center Midfield,116,Japan,778,['ad519d24-ac4c-4b6f-9b29-0d152573f73c'],26,,,,,,,,,,,,,,,,,Japan,778,00:15:26.573,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,b38d78d3-cd79-4ec6-a95f-134dabf95109,2487,,"[103.0, 60.0]",7541,60,,,,,,,,,,,,,,,,,,,2,From Free Kick,Hiroki Sakai,3530.0,Right Back,116,Japan,778,['4ac94560-1e1b-46e0-bb0d-d6b5d2d08239'],29,,,,,,,,,,,,,,,,,Japan,778,00:15:29.693,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,1896d173-9bf9-4cb5-8388-8217fcf651cf,2493,,"[77.0, 41.0]",7541,61,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Radamel Falcao García Zárate,3445.0,Center Forward,117,Colombia,769,['8a675010-eff2-4cb1-8f74-23c9cfb10bb7'],7,,,,,,,,,,,,,,,,,Colombia,769,00:16:07.093,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,e1f0dbe4-2a2e-4682-a00d-ab746fbe43e0,2496,,"[53.0, 41.0]",7541,61,,,,,,,,,,,,,,,,,,,2,Regular Play,Gaku Shibasaki,5693.0,Right Center Midfield,118,Japan,778,['39e72f47-a9a5-4afb-9441-5d6706ee5cd3'],8,,,,,,,,,,,,,,,,,Japan,778,00:16:08.693,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,2b36736b-b888-4454-acd3-8cea5a924cc2,2500,,"[67.0, 58.0]",7541,61,,,,,,,,,,,,,,,,,,,2,Regular Play,James David Rodríguez Rubio,5695.0,Right Wing,118,Japan,778,['a32837fb-bbe9-4cb4-b073-431bcd984373'],12,,,,,,,,,,,,,,,,,Colombia,769,00:16:12.733,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,bfb822b7-7921-40b5-aed2-7b7a6dacb681,2506,,"[69.0, 24.0]",7541,61,,,,,,,,,,,,,,,,,,,2,Regular Play,Makoto Hasebe,5681.0,Left Center Midfield,118,Japan,778,"['06c68626-0373-437c-8f53-84a8607e5696', '0a8cbd7a-8dbf-4739-b1c4-8b655f99a2fc']",15,,,,,,,,,,,,,,,,,Japan,778,00:16:15.453,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,ddc247a2-7427-4bb2-bed7-7bc348920f64,2512,,"[93.0, 9.0]",7541,61,,,,,,,,,,,,,,,,,,,2,From Throw In,Shinji Kagawa,5684.0,Center Attacking Midfield,119,Japan,778,"['1887f3b6-5d1e-4c07-8695-e7c5dda79ceb', 'dd1c964f-8695-4d20-ae9c-4e023f669911']",32,,,,,,,,,,,,,,,,,Japan,778,00:16:32.493,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,5d9fdffb-7846-4100-81fc-3bca1fcb480b,2516,,"[92.0, 2.0]",7541,61,,,,,,,,,,,,,,,,,,,2,From Throw In,Yuto Nagatomo,5690.0,Left Back,119,Japan,778,"['145ac3e1-7d85-4a49-89c8-db36a5357f94', 'e479f2d1-c24e-4387-8243-27f31fee10fd']",33,,,,,,,,,,,,,,,,,Japan,778,00:16:33.133,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,483e95ce-3d54-449d-b955-b0ba0a169703,2519,,"[92.0, 7.0]",7541,61,,,,,,,,,,,,,,,,,,,2,From Throw In,Shinji Kagawa,5684.0,Center Attacking Midfield,119,Japan,778,['4fa31b93-e151-433e-b927-45f86e2af7bf'],34,,,,,,,,,,,,,,,,,Japan,778,00:16:34.053,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,d124885c-bedd-47dc-a429-2cc415610588,2523,,"[89.0, 3.0]",7541,61,,,,,,,,,,,,,,,,,,,2,From Throw In,Yuto Nagatomo,5690.0,Left Back,119,Japan,778,['100f7a04-f095-41ac-a0b3-666baa491ac8'],35,,,,,,,,,,,,,,,,,Japan,778,00:16:35.213,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,d42c5903-b33c-464a-be53-878a054393be,2526,,"[82.0, 12.0]",7541,61,,,,,,,,,,,,,,,,,,,2,From Throw In,Makoto Hasebe,5681.0,Left Center Midfield,119,Japan,778,['d6a45c0f-ab95-4101-83b1-6fac04748b7c'],36,,,,,,,,,,,,,,,,,Japan,778,00:16:36.212,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,ca580dbd-e5e3-467c-a7c5-d0e13298a82b,2530,,"[90.0, 47.0]",7541,61,,,,,,,,,,,,,,,,,,,2,From Throw In,Genki Haraguchi,5697.0,Right Wing,119,Japan,778,['8c9fa5be-31f1-41cc-b2aa-8f641d40aa41'],38,,,,,,,,,,,,,,,,,Japan,778,00:16:38.773,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,83d2b0b7-c0b7-4658-bc72-613eb32bc1c1,2534,,"[82.0, 45.0]",7541,61,,,,,,,,,,,,,,,,,,,2,From Throw In,Gaku Shibasaki,5693.0,Right Center Midfield,119,Japan,778,['7b6d9377-b35e-467e-ae5f-8ffd258c69af'],40,,,,,,,,,,,,,,,,,Japan,778,00:16:40.853,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,7c3dbf14-84a0-4660-9043-610c78f578a8,2537,,"[65.0, 52.0]",7541,61,,,,,,,,,,,,,,,,,,,2,From Throw In,Maya Yoshida,3300.0,Right Center Back,119,Japan,778,['a1fc254f-a3fd-4ffa-9c48-3490bfe0074f'],48,,,,,,,,,,,,,,,,,Japan,778,00:16:48.053,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,7c3c18eb-31de-4521-9e19-a4e891ae98e7,2541,,"[77.0, 38.0]",7541,61,,,,,,,,,,,,,,,,,,,2,From Throw In,Makoto Hasebe,5681.0,Left Center Midfield,119,Japan,778,"['80210cd1-ee6f-49a3-bdbc-c3acfe698c1b', 'a1f931ce-9bc7-44f8-9a2b-a67e79e9000f']",50,,,,,,,,,,,,,,,,,Japan,778,00:16:50.173,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,7485f001-56bc-441a-8280-f25256377abe,2544,,"[53.0, 45.0]",7541,61,,,,,,,,,,,,,,,,,,,2,From Throw In,Maya Yoshida,3300.0,Right Center Back,119,Japan,778,['10fdc79f-2819-471b-a46a-70650f546732'],53,,,,,,,,,,,,,,,,,Japan,778,00:16:53.133,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,9f35fc7d-03fb-48b7-8528-9e6ffbeb145e,2547,,"[63.0, 17.0]",7541,61,,,,,,,,,,,,,,,,,,,2,From Throw In,Yuto Nagatomo,5690.0,Left Back,119,Japan,778,['7ca28137-4c89-4272-8b44-4284d76147ab'],56,,,,,,,,,,,,,,,,,Japan,778,00:16:56.573,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,aaa9dc69-8cce-476c-9c0b-1c7534a19c02,2550,,"[80.0, 3.0]",7541,62,,,,,,,,,,,,,,,,,,,2,From Throw In,Takashi Inui,5687.0,Left Wing,119,Japan,778,['e5057cfc-aec8-49b9-a1b9-d0124f0e258d'],1,,,,,,,,,,,,,,,,,Japan,778,00:17:01.453,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,688bf8ff-56e0-40d8-b251-3e811dbe920f,2553,,"[55.0, 21.0]",7541,62,,,,,,,,,,,,,,,,,,,2,From Throw In,Gen Shōji,5682.0,Left Center Back,119,Japan,778,['c885779e-ed50-46fb-a286-e1e0df26a2c6'],4,,,,,,,,,,,,,,,,,Japan,778,00:17:04.733,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,611e53c7-09e8-426e-8536-edce17690f56,2556,,"[64.0, 17.0]",7541,62,,,,,,,,,,,,,,,,,,,2,From Throw In,Makoto Hasebe,5681.0,Left Center Midfield,119,Japan,778,['cb92b835-a240-4065-b0c6-7df67b462e72'],5,,,,,,,,,,,,,,,,,Japan,778,00:17:05.933,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,6f157fd8-18b5-4cd5-816c-87b9c5afd5c4,2562,,"[26.0, 13.0]",7541,62,,,,,,,,,,,,,,,,,,,2,Regular Play,Johan Andrés Mojica Palacio,5691.0,Left Back,120,Colombia,769,['fdf1b987-f71a-41ca-ab88-552591747c72'],14,,,,,,,,,,,,,,,,,Colombia,769,00:17:14.493,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,97404c24-6817-4fb8-b042-16b08412babf,2565,,"[39.0, 26.0]",7541,62,,,,,,,,,,,,,,,,,,,2,Regular Play,Jefferson Andrés Lerma Solís,5678.0,Left Center Midfield,120,Colombia,769,['bb58cba4-3baf-4aa3-bbaa-26df5db72e30'],17,,,,,,,,,,,,,,,,,Colombia,769,00:17:17.853,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,099a96a8-4546-45fc-a868-192d2224a6bd,2569,,"[36.0, 15.0]",7541,62,,,,,,,,,,,,,,,,,,,2,Regular Play,Johan Andrés Mojica Palacio,5691.0,Left Back,120,Colombia,769,['238f747a-4790-4738-962a-f7aa417b8a1d'],19,,,,,,,,,,,,,,,,,Colombia,769,00:17:19.693,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,e127cec1-2dfb-4626-bcf5-47a2c7d92239,2573,,"[48.0, 3.0]",7541,62,,,,,,,,,,,,,,,,,,,2,Regular Play,José Heriberto Izquierdo Mena,3279.0,Left Wing,120,Colombia,769,"['d5be0ac8-2c97-4cc2-a243-ed561c749407', 'f6b8aeae-2198-4a65-8c48-c2aaf09819a8']",23,,,,,,,,,,,,,,,,,Colombia,769,00:17:23.039,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,64a91815-d0e0-4e36-aab1-18935d5a347f,2576,,"[33.0, 12.0]",7541,62,,,,,,,,,,,,,,,,,,,2,Regular Play,Jefferson Andrés Lerma Solís,5678.0,Left Center Midfield,120,Colombia,769,['64eb563a-8773-4854-9197-25109f6d1c99'],25,,,,,,,,,,,,,,,,,Colombia,769,00:17:25.173,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,105b0df6-09c4-4b42-abb8-e0389fc4d871,2579,,"[30.0, 5.0]",7541,62,,,,,,,,,,,,,,,,,,,2,Regular Play,Johan Andrés Mojica Palacio,5691.0,Left Back,120,Colombia,769,['c9df0f95-1c89-480c-bc08-c9aae33c0ece'],25,,,,,,,,,,,,,,,,,Colombia,769,00:17:25.973,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,8b176049-ea6e-4c3f-970d-1b817644ae8d,2583,,"[53.0, 11.0]",7541,62,,,,,,,,,,,,,,,,,,,2,Regular Play,Radamel Falcao García Zárate,3445.0,Center Forward,120,Colombia,769,"['9d19f238-e95c-4b14-9b45-522d91ca6853', 'da8aa60e-7fab-446b-b75d-0f2f80cc4989']",28,,,,,,,,,,,,,,,,,Colombia,769,00:17:28.173,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,69b0021d-abe7-40ef-8885-1898740e115d,2586,,"[65.0, 5.0]",7541,62,,,,,,,,,,,,,,,,,,,2,Regular Play,José Heriberto Izquierdo Mena,3279.0,Left Wing,120,Colombia,769,['2b8f7a8b-9fbf-4746-9b5d-0a0981656ff9'],30,,,,,,,,,,,,,,,,,Colombia,769,00:17:30.693,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,3785d30e-6b27-43d6-b838-b516bd2cf0d8,2589,,"[99.0, 15.0]",7541,62,,,,,,,,,,,,,,,,,,,2,Regular Play,Radamel Falcao García Zárate,3445.0,Center Forward,120,Colombia,769,['d1002937-c7af-41ea-8193-1142649596ce'],35,,,,,,,,,,,,,,,,,Colombia,769,00:17:35.693,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,19139e1c-82b9-4c27-9036-b9adaf9c27a7,2597,,"[47.0, 43.0]",7541,62,,,,,,,,,,,,,,,,,,,2,Regular Play,Wílmar Enrique Barrios Terán,5686.0,Right Center Midfield,120,Colombia,769,['e7528872-88cf-4e7e-aba9-086582a7e3e1'],46,,,,,,,,,,,,,,,,,Colombia,769,00:17:46.133,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,193e047b-81ce-4a98-82ca-f65fa4fb5149,2600,,"[65.0, 55.0]",7541,62,,,,,,,,,,,,,,,,,,,2,Regular Play,James David Rodríguez Rubio,5695.0,Right Wing,120,Colombia,769,['b605ee1f-0203-4d3b-8091-b8a10f4c214f'],48,,,,,,,,,,,,,,,,,Colombia,769,00:17:48.813,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,3637dd5d-896f-4db9-9b04-fd82b568b19b,2603,,"[86.0, 78.0]",7541,62,,,,,,,,,,,,,,,,,,,2,Regular Play,Santiago Arias Naranjo,5696.0,Right Back,120,Colombia,769,['4ead8b60-0969-489b-9f77-bdf78e0d3a38'],54,,,,,,,,,,,,,,,,,Colombia,769,00:17:54.453,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,36605a10-42db-4aaf-bd85-62e162e56cb7,2607,,"[64.0, 64.0]",7541,62,,,,,,,,,,,,,,,,,,,2,Regular Play,Wílmar Enrique Barrios Terán,5686.0,Right Center Midfield,120,Colombia,769,['b1f7c86b-a66d-4a1f-8d97-4f0860ccaeb2'],58,,,,,,,,,,,,,,,,,Colombia,769,00:17:58.453,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,65526ed2-0086-4e85-afb1-d99d87756b15,2611,,"[41.0, 57.0]",7541,63,,,,,,,,,,,,,,,,,,,2,Regular Play,Davinson Sánchez Mina,3494.0,Right Center Back,120,Colombia,769,"['9ffc0ea6-4ae9-4d1c-8f76-be3f58c4c716', 'e35f8a2c-61f0-4a9d-83ad-a20598df5294']",1,,,,,,,,,,,,,,,,,Colombia,769,00:18:01.093,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,2c02df44-a692-4ad9-af33-07df813b6a0b,2614,,"[52.0, 78.0]",7541,63,,,,,,,,,,,,,,,,,,,2,Regular Play,Wílmar Enrique Barrios Terán,5686.0,Right Center Midfield,120,Colombia,769,['b3274909-881e-46b6-9aae-f3e6b6e940b2'],2,,,,,,,,,,,,,,,,,Colombia,769,00:18:02.853,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,5d2126c9-e0c1-45b5-bd5e-88c77c8bdd86,2617,,"[80.0, 78.0]",7541,63,,,,,,,,,,,,,,,,,,,2,Regular Play,Santiago Arias Naranjo,5696.0,Right Back,120,Colombia,769,['867a83ca-a3fe-48e5-9c0b-c328f6167538'],6,,,,,,,,,,,,,,,,,Colombia,769,00:18:06.333,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,b8b1a5fb-0f3c-4a61-9edc-ef22610c6c98,2620,,"[82.0, 65.0]",7541,63,,,,,,,,,,,,,,,,,,,2,Regular Play,James David Rodríguez Rubio,5695.0,Right Wing,120,Colombia,769,['9797ea09-a485-4a05-916b-e9cb8284ea80'],8,,,,,,,,,,,,,,,,,Colombia,769,00:18:08.933,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,5b8f940c-31f2-49a2-8065-ac67302cdfe5,2623,,"[6.0, 39.0]",7541,63,,,,,,,,,,,,,,,,,,,2,Regular Play,Eiji Kawashima,3175.0,Goalkeeper,121,Japan,778,['bdea11a6-8553-46e5-914a-a807780a7abd'],10,,,,,,,,,,,,,,,,,Japan,778,00:18:10.573,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,ed672a38-97fc-4d01-bd3a-c83f564748e2,2626,,"[83.0, 31.0]",7541,63,,,,,,,,,,,,,,,,,,,2,Regular Play,Yūya Ōsako,5679.0,Center Forward,121,Japan,778,['3d5bd915-4906-48b7-a549-91f9aeb6d247'],25,,,,,,,,,,,,,,,,,Japan,778,00:18:25.012,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,ab6685c3-85d4-4593-836c-8f17f58df398,2632,,"[82.0, 13.0]",7541,63,,,,,,,,,,,,,,,,,,,2,Regular Play,Shinji Kagawa,5684.0,Center Attacking Midfield,122,Japan,778,"['9953853f-0a82-41f2-8cf0-b912549a98be', 'd879f3b4-bf19-466c-b684-705c5f771d2b']",36,,,,,,,,,,,,,,,,,Japan,778,00:18:36.733,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,845eee41-cae7-4f30-8c6c-9b221ef71fd9,2637,,"[82.0, 28.0]",7541,64,,,,,,,,,,,,,,,,,,,2,From Free Kick,Makoto Hasebe,5681.0,Left Center Midfield,123,Japan,778,['c5023aae-7542-40ae-b3b7-f9de22312865'],11,,,,,,,,,,,,,,,,,Japan,778,00:19:11.893,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,4f8e43ad-7ccc-49e0-8b5f-c494bfa56c6f,2641,,"[78.0, 45.0]",7541,64,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gaku Shibasaki,5693.0,Right Center Midfield,123,Japan,778,"['a2cb0aea-c8ea-43fc-b3c7-6e13afecab27', 'b159e744-b43a-4437-9314-50b1d9542071']",13,,,,,,,,,,,,,,,,,Japan,778,00:19:13.973,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,c59213ef-e009-4e0c-91fb-bb3bf11a3caf,2644,,"[75.0, 54.0]",7541,64,,,,,,,,,,,,,,,,,,,2,From Free Kick,Genki Haraguchi,5697.0,Right Wing,123,Japan,778,['b24cbe7c-6736-4ce5-a082-4ffbb808ff3b'],15,,,,,,,,,,,,,,,,,Japan,778,00:19:15.933,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,ba5fb8f9-74bb-4da7-aa8b-cce3de3676b2,2647,,"[64.0, 42.0]",7541,64,,,,,,,,,,,,,,,,,,,2,From Free Kick,Maya Yoshida,3300.0,Right Center Back,123,Japan,778,['d28c2f07-7d29-48a6-8619-7ca8fa24c2e5'],17,,,,,,,,,,,,,,,,,Japan,778,00:19:17.733,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,6dd578e8-6590-45fd-b7e2-6e03272ccd5c,2650,,"[71.0, 15.0]",7541,64,,,,,,,,,,,,,,,,,,,2,From Free Kick,Shinji Kagawa,5684.0,Center Attacking Midfield,123,Japan,778,['79e3ad2e-f39c-43a0-8851-fed289f49791'],20,,,,,,,,,,,,,,,,,Japan,778,00:19:20.733,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,1be8da06-371a-4e10-92de-7f0a5fbbffda,2654,,"[94.0, 20.0]",7541,64,,,,,,,,,,,,,,,,,,,2,From Free Kick,Takashi Inui,5687.0,Left Wing,123,Japan,778,['a3921468-b956-4a6a-b4c2-a945058bf60d'],23,,,,,,,,,,,,,,,,,Japan,778,00:19:23.733,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,7d233642-5ea2-4051-9a59-d56aa1f2515f,2663,,"[66.0, 47.0]",7541,64,,,,,,,,,,,,,,,,,,,2,From Free Kick,Radamel Falcao García Zárate,3445.0,Center Forward,123,Japan,778,['aeb6675c-9192-429f-a3b7-1b054ae9a305'],30,,,,,,,,,,,,,,,,,Colombia,769,00:19:30.613,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,71081327-1b2f-45ec-8004-07fe557c35a9,2667,,"[68.0, 45.0]",7541,64,,,,,,,,,,,,,,,,,,,2,From Free Kick,Genki Haraguchi,5697.0,Right Wing,123,Japan,778,['f36c0291-81ee-4384-aa24-6aa098979037'],33,,,,,,,,,,,,,,,,,Japan,778,00:19:33.373,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,e01335b1-5ebb-460f-97c0-ab3d63e3d43d,2670,,"[74.0, 33.0]",7541,64,,,,,,,,,,,,,,,,,,,2,From Free Kick,Shinji Kagawa,5684.0,Center Attacking Midfield,123,Japan,778,['eb2cc0e1-dbc1-4d5d-a850-100a071ab943'],35,,,,,,,,,,,,,,,,,Japan,778,00:19:35.573,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,522b1fad-f5b3-41e0-8da6-a562cf789a11,2674,,"[94.0, 24.0]",7541,64,,,,,,,,,,,,,,,,,,,2,From Free Kick,Genki Haraguchi,5697.0,Right Wing,123,Japan,778,"['9e35afed-04b9-412f-bc48-c2a8f56931c3', 'a9e43658-6da4-483e-a033-ba27a696f4e7']",39,,,,,,,,,,,,,,,,,Japan,778,00:19:39.533,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,59c74093-d28d-416a-a0fc-4cb802231a0b,2677,,"[99.0, 28.0]",7541,64,,,,,,,,,,,,,,,,,,,2,From Free Kick,Takashi Inui,5687.0,Left Wing,123,Japan,778,['315669f1-e6fd-4c06-8562-e1b768eca865'],41,,,,,,,,,,,,,,,,,Japan,778,00:19:41.760,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,4e807292-6eb8-4a39-91ee-9ee7d8d3faf4,2684,,"[66.0, 61.0]",7541,64,,,,,,,,,,,,,,,,,,,2,From Free Kick,Radamel Falcao García Zárate,3445.0,Center Forward,123,Japan,778,['ff558426-345e-4c32-a584-897c0889d9b3'],48,,,,,,,,,,,,,,,,,Colombia,769,00:19:48.893,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,769fdfb3-72ef-48e8-a5d9-165d0e34eaa9,2688,,"[54.0, 43.0]",7541,64,,,,,,,,,,,,,,,,,,,2,From Free Kick,Maya Yoshida,3300.0,Right Center Back,123,Japan,778,['e4b6ceef-2d5a-46a2-a24b-c026595f1f64'],52,,,,,,,,,,,,,,,,,Japan,778,00:19:52.973,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,39a3dad4-3367-48b5-9d28-4959157567e2,2691,,"[64.0, 42.0]",7541,64,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gaku Shibasaki,5693.0,Right Center Midfield,123,Japan,778,['f73449de-3995-4ff7-8019-0d6786bd61f4'],54,,,,,,,,,,,,,,,,,Japan,778,00:19:54.933,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,f7d89a86-5740-475a-83b5-403c9fb2b51b,2694,,"[71.0, 32.0]",7541,64,,,,,,,,,,,,,,,,,,,2,From Free Kick,Shinji Kagawa,5684.0,Center Attacking Midfield,123,Japan,778,['3a48e12d-e2e7-4944-ab98-fb263206df27'],56,,,,,,,,,,,,,,,,,Japan,778,00:19:56.933,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,c70a8ffe-f945-467b-ba17-c31e204b5de4,2698,,"[68.0, 18.0]",7541,65,,,,,,,,,,,,,,,,,,,2,From Free Kick,Yuto Nagatomo,5690.0,Left Back,123,Japan,778,['432aaf3c-eccc-4019-901c-fd5e97507d0e'],2,,,,,,,,,,,,,,,,,Japan,778,00:20:02.533,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,ad40b1f4-7544-4956-a94c-35eaf8213dfe,2701,,"[60.0, 21.0]",7541,65,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gen Shōji,5682.0,Left Center Back,123,Japan,778,['f87db2ac-6da0-4704-8cf8-8baa03d68404'],6,,,,,,,,,,,,,,,,,Japan,778,00:20:06.573,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,e055337c-5849-4f4c-b782-646b0b1e51c8,2704,,"[71.0, 25.0]",7541,65,,,,,,,,,,,,,,,,,,,2,From Free Kick,Makoto Hasebe,5681.0,Left Center Midfield,123,Japan,778,['18c5f89a-b1eb-4b61-aca8-76b72ca6a121'],8,,,,,,,,,,,,,,,,,Japan,778,00:20:08.733,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,6329247b-3d85-4f7a-83c2-3c74f054e6c6,2707,,"[90.0, 4.0]",7541,65,,,,,,,,,,,,,,,,,,,2,From Free Kick,Takashi Inui,5687.0,Left Wing,123,Japan,778,['805f61cd-ff03-43c4-823f-ad8d54fe4a72'],12,,,,,,,,,,,,,,,,,Japan,778,00:20:12.533,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,ba581e14-f7d3-4812-9bd0-ae9c30fdb5a0,2724,,"[97.0, 67.0]",7541,65,,,,,,,,,,,,,,,,,,,2,From Free Kick,Hiroki Sakai,3530.0,Right Back,123,Japan,778,['552d63a5-4d77-46cc-8ee6-b4c37838a716'],24,,,,,,,,,,,,,,,,,Japan,778,00:20:24.493,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,5d68d496-d8f5-43ef-bbc7-db459468ca00,2728,,"[91.0, 64.0]",7541,65,,,,,,,,,,,,,,,,,,,2,From Free Kick,Genki Haraguchi,5697.0,Right Wing,123,Japan,778,['d43e4dbe-7b0e-4dab-bd0c-7cb608e64b75'],26,,,,,,,,,,,,,,,,,Japan,778,00:20:26.613,Ball Receipt*,
