ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,39359546-e49c-4f7c-8eb4-6d3d52af383b,1478,,"[68.0, 79.0]",7544,33,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mohammed Al Burayk,5191.0,Right Back,61,Saudi Arabia,799,['0ce8d529-cd27-496b-b2f3-28cde8da8bbb'],23,,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:33:23.381,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,7f4fa80a-a92d-4d61-b519-73f2178363f9,1481,,"[85.0, 67.0]",7544,33,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hattan Babhir,5188.0,Right Wing,61,Saudi Arabia,799,['38591ce8-3f90-463f-a6f2-527531c81e9b'],27,,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:33:27.861,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,9e99866e-8b73-4e0c-91db-6f8643cdf31c,1484,,"[83.0, 48.0]",7544,33,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Abdullah Ibrahim Otayf,5173.0,Left Center Midfield,61,Saudi Arabia,799,['74ce52bf-ab36-4c13-b11e-04905887cb5e'],30,,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:33:30.901,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,117ebfda-c15c-4697-ad31-12a890d4c5ca,1488,,"[106.0, 70.0]",7544,33,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mohammed Al Burayk,5191.0,Right Back,61,Saudi Arabia,799,['400b995b-052d-4cfc-b075-e899936ad02f'],35,,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:33:35.061,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,8dc46bfa-4067-41b0-bc9d-09ea00fa91a5,1493,,"[116.0, 61.0]",7544,33,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fahad Mosaed Al Muwallad Al Harbi,5190.0,Center Forward,61,Saudi Arabia,799,"['3bbaa89c-2148-45dc-86ef-0a929df685e4', '8c41c6e8-6626-41b3-9ab6-87254dbaf3c1']",37,,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:33:37.741,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,c29c2152-b870-4845-ad8e-fbb3bc8a7366,1499,,"[110.0, 50.0]",7544,33,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hattan Babhir,5188.0,Right Wing,61,Saudi Arabia,799,"['b3cc3249-c444-4a9e-baf4-ea27e949d0ef', 'cd551523-ddc1-4f6f-ba88-5697c4b779dc']",44,,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:33:44.101,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,6b7c3ba7-8577-4c95-904a-e977661c80cf,1502,,"[96.0, 49.0]",7544,33,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Abdullah Ibrahim Otayf,5173.0,Left Center Midfield,61,Saudi Arabia,799,['f9e26d9d-d135-415d-9eb8-059ac9798b9a'],45,,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:33:45.621,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,1610c87d-8dba-4d09-955f-59fde8b74217,1509,,"[39.0, 40.0]",7544,33,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ali Albulayhi,5715.0,Left Center Back,61,Saudi Arabia,799,['3419c3c5-fbc2-4c1d-8824-ecfe9bed425a'],54,,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:33:54.541,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,31c9b2fc-993d-4268-8ead-0cc5254ec2ac,1514,,"[55.0, 46.0]",7544,34,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Abdullah Ibrahim Otayf,5173.0,Left Center Midfield,62,Saudi Arabia,799,['410c6010-d1a9-4d5f-b18a-7e51ec54ba89'],2,,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:34:02.701,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,d011a726-e86e-4f0e-968e-ac2a389c7062,1516,,"[41.0, 30.0]",7544,34,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ali Albulayhi,5715.0,Left Center Back,62,Saudi Arabia,799,['4dfa4e35-6095-49ff-acb4-ed52415acdb7'],4,,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:34:04.381,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,feab6e71-a12f-4a29-9f30-59ca62aacaa0,1519,,"[45.0, 16.0]",7544,34,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yasir Gharsan Al Shahrani,5183.0,Left Back,62,Saudi Arabia,799,['3d4a8860-b563-4628-99cb-4caf4cf69e55'],6,,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:34:06.941,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,e9a6e967-434d-421e-a5e9-d64f55e39f61,1522,,"[49.0, 26.0]",7544,34,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Abdullah Ibrahim Otayf,5173.0,Left Center Midfield,62,Saudi Arabia,799,['699107f7-396d-4f80-a790-a65e5b5a424d'],9,,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:34:09.501,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,9c3a4d58-5b63-49a4-8fd4-698cd8213af3,1525,,"[75.0, 50.0]",7544,34,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hattan Babhir,5188.0,Right Wing,62,Saudi Arabia,799,['9279486b-5ba4-476d-9201-7e1f2a2a4a00'],14,,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:34:14.221,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,85e11007-7d29-4167-8084-1b9c40ca439e,1530,,"[76.0, 26.0]",7544,34,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Salem Mohammed Al Dawsari,5187.0,Left Wing,62,Saudi Arabia,799,['343df51a-22fb-421d-acc2-a274d1bc82e3'],16,,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:34:16.861,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,4c6dc19b-e201-4e08-86af-8f77fc8c7da8,1537,,"[58.0, 40.0]",7544,34,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rodrigo Bentancur Colmán,5260.0,Left Center Midfield,63,Uruguay,783,['1e04247d-d2ae-48a1-8829-a42d40a48e84'],54,,,,,,,,,,,,,,,,,,,Uruguay,783,00:34:54.834,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,bd69e3e1-bb15-4e01-b28d-3c3a9cd40f2f,1540,,"[68.0, 4.0]",7544,34,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Martín Cáceres Silva,5248.0,Left Back,63,Uruguay,783,['b5f79169-5970-47e7-b6ad-fec3ac78d92a'],59,,,,,,,,,,,,,,,,,,,Uruguay,783,00:34:59.274,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,3349e73d-c992-4bdf-a0bd-be3fe984a143,1543,,"[80.0, 3.0]",7544,35,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Cristian Gabriel Rodríguez Barrotti,5256.0,Left Wing,63,Uruguay,783,['41a0092b-f375-4390-8e20-164b1c0c4168'],0,,,,,,,,,,,,,,,,,,,Uruguay,783,00:35:00.834,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,2c480b61-2463-4226-b60e-19cbf9d6af4a,1547,,"[81.0, 11.0]",7544,35,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,63,Uruguay,783,['b36fef73-4898-4af8-9b1a-bb7e9c0b83cf'],2,,,,,,,,,,,,,,,,,,,Uruguay,783,00:35:02.394,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,48f910d5-ce1a-4cce-884e-ebf6dd1496e1,1549,,"[67.0, 6.0]",7544,35,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Martín Cáceres Silva,5248.0,Left Back,63,Uruguay,783,['f2cc69e7-bfe2-4f25-b96b-4c9401846b7c'],3,,,,,,,,,,,,,,,,,,,Uruguay,783,00:35:03.394,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,a94fa009-b0b1-4a9b-a727-8ce50efddac2,1552,,"[64.0, 21.0]",7544,35,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rodrigo Bentancur Colmán,5260.0,Left Center Midfield,63,Uruguay,783,['afc6bc28-ed8f-4ed0-83c3-eb921c414560'],4,,,,,,,,,,,,,,,,,,,Uruguay,783,00:35:04.594,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,a612d105-13ea-404d-9623-c16d9398f678,1555,,"[67.0, 38.0]",7544,35,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Matías Vecino Falero,5255.0,Right Center Midfield,63,Uruguay,783,['4bf3f552-e185-43af-a79c-131edab54257'],6,,,,,,,,,,,,,,,,,,,Uruguay,783,00:35:06.394,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,629ff572-fe52-451f-b7ff-853ab6b344ed,1558,,"[71.0, 69.0]",7544,35,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Guillermo Varela Olivera,5264.0,Right Back,63,Uruguay,783,['527cb0b6-bc27-42cb-92d3-8b0b59b7fb82'],10,,,,,,,,,,,,,,,,,,,Uruguay,783,00:35:10.154,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,aabd2b0b-2d53-4efc-ad88-e47dd29fa931,1562,,"[76.0, 57.0]",7544,35,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Matías Vecino Falero,5255.0,Right Center Midfield,63,Uruguay,783,['683740a1-0481-44d6-96f5-3168c357f9dc'],13,,,,,,,,,,,,,,,,,,,Uruguay,783,00:35:13.794,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,b119f052-9c1b-4572-b988-fc3cc91be930,1565,,"[76.0, 45.0]",7544,35,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rodrigo Bentancur Colmán,5260.0,Left Center Midfield,63,Uruguay,783,['2d85adfd-f1cb-4487-b4c2-ab5766d3e614'],15,,,,,,,,,,,,,,,,,,,Uruguay,783,00:35:15.194,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,37ee071a-2795-442e-af54-db424fba520a,1568,,"[85.0, 20.0]",7544,35,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Martín Cáceres Silva,5248.0,Left Back,63,Uruguay,783,['f40f6499-f5d8-408a-aea8-1d2d14d42727'],17,,,,,,,,,,,,,,,,,,,Uruguay,783,00:35:17.314,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,806e11c5-f56f-4e6d-8b41-7ecad5006e08,1571,,"[104.0, 13.0]",7544,35,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,63,Uruguay,783,['d66b4d22-825b-42e7-9864-d7e05e09fce6'],19,,,,,,,,,,,,,,,,,,,Uruguay,783,00:35:19.194,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,fd244a31-7fef-44ce-a97c-a295c833a224,1577,,"[65.0, 47.0]",7544,35,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matías Vecino Falero,5255.0,Right Center Midfield,64,Uruguay,783,['5fbeb71f-123a-4f5e-9373-0ea46405a1ba'],30,,,,,,,,,,,,,,,,,,,Uruguay,783,00:35:30.714,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,15cc5bdf-368e-4789-af47-282f02475329,1580,,"[76.0, 75.0]",7544,35,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Guillermo Varela Olivera,5264.0,Right Back,64,Uruguay,783,['49bd3b58-5358-4b16-9966-3c4d5052c85c'],34,,,,,,,,,,,,,,,,,,,Uruguay,783,00:35:34.314,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,cec2abac-a8ae-41d0-aadc-ffa04358a1f2,1587,,"[33.0, 29.0]",7544,35,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Taisir Jabir Al Jassim,5185.0,Right Center Midfield,66,Saudi Arabia,799,['d732f276-44c3-45f8-9495-f5e056328d92'],47,,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:35:47.501,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,87b407ba-9aa8-48bc-a737-502433c254d7,1590,,"[23.0, 41.0]",7544,35,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Osama Abdulrezag Hawsawi,5184.0,Right Center Back,66,Saudi Arabia,799,['699ae1f2-8007-4c35-b660-ca06225e0257'],49,,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:35:49.901,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,d512e68e-2913-4adb-9e77-4e41d91e8875,1593,,"[38.0, 26.0]",7544,35,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Abdullah Ibrahim Otayf,5173.0,Left Center Midfield,66,Saudi Arabia,799,['c913da33-f566-48d1-b12c-3e7c2916a5fd'],53,,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:35:53.341,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,8a73d299-e432-4104-bb7a-956f78702893,1596,,"[81.0, 4.0]",7544,35,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Salem Mohammed Al Dawsari,5187.0,Left Wing,66,Saudi Arabia,799,['6168cf31-b68f-4c1d-9ce3-af68a8a4fbd8'],57,,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:35:57.821,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,ddf5cf9c-6833-4481-8a10-65f0ecffd702,1600,,"[95.0, 19.0]",7544,36,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yasir Gharsan Al Shahrani,5183.0,Left Back,66,Saudi Arabia,799,"['8cc9f333-b0a0-46d0-9282-562bc51b2e65', 'af574f1f-ea97-48d1-be22-6dba665a48df']",0,,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:36:00.181,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,f3e1b873-9020-4943-9f1d-153cd468856f,1602,,"[93.0, 20.0]",7544,36,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Salem Mohammed Al Dawsari,5187.0,Left Wing,66,Saudi Arabia,799,['3fc743f4-9401-460e-98aa-1a018ad83f73'],1,,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:36:01.181,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,5da6f962-c717-44f7-9ed8-f509dec3c7ac,1609,,"[94.0, 79.0]",7544,36,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mohammed Al Burayk,5191.0,Right Back,66,Saudi Arabia,799,['6fa8373e-5bbc-43a0-8206-c4a46ff2411c'],6,,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:36:06.261,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,e4792906-d6a7-4039-b3dd-3064d09fb430,1614,,"[35.0, 60.0]",7544,36,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matías Vecino Falero,5255.0,Right Center Midfield,67,Uruguay,783,['d4bbc461-0a65-4a3f-9904-7f48b7a829a0'],33,,,,,,,,,,,,,,,,,,,Uruguay,783,00:36:33.354,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,a4d61d09-a618-4d30-adc9-ea94e6f1ed27,1617,,"[48.0, 37.0]",7544,36,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rodrigo Bentancur Colmán,5260.0,Left Center Midfield,67,Uruguay,783,['bc81e05a-fe76-4a80-bdb1-56110df7374e'],35,,,,,,,,,,,,,,,,,,,Uruguay,783,00:36:35.634,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,75694d14-38a4-4692-b7c5-706265db9221,1620,,"[65.0, 6.0]",7544,36,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristian Gabriel Rodríguez Barrotti,5256.0,Left Wing,67,Uruguay,783,['92bd7d5c-ed72-4bac-bd47-fe30114c025d'],39,,,,,,,,,,,,,,,,,,,Uruguay,783,00:36:39.074,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,5614b534-e5f7-4c77-880b-360de222b438,1623,,"[77.0, 2.0]",7544,36,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Martín Cáceres Silva,5248.0,Left Back,67,Uruguay,783,['204c4bc0-9369-4d26-8f09-ef0634f681bd'],41,,,,,,,,,,,,,,,,,,,Uruguay,783,00:36:41.474,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,c0e88829-d2d7-4af7-a964-691db32dc6f5,1627,,"[83.0, 12.0]",7544,36,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,67,Uruguay,783,"['9d974c63-e3a6-4bdd-b497-2ecbf3bcb886', 'e2f93c95-2280-46ee-b4e4-7d242ac2eb0a']",43,,,,,,,,,,,,,,,,,,,Uruguay,783,00:36:43.701,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,9c538aad-4150-4760-a30a-4e6571dbd9d7,1630,,"[120.0, 9.0]",7544,36,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristian Gabriel Rodríguez Barrotti,5256.0,Left Wing,67,Uruguay,783,['2583fa8a-f68a-4507-85c3-de553f46c849'],47,,,,,,,,,,,,,,,,,,,Uruguay,783,00:36:47.914,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,95d1432d-6f32-4eaf-bf0f-e1362e976ab1,1632,,"[111.0, 38.0]",7544,36,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Edinson Roberto Cavani Gómez,4319.0,Right Center Forward,67,Uruguay,783,['b20ed652-574c-4509-a496-5b34643018da'],49,,,,,,,,,,,,,,,,,,,Uruguay,783,00:36:49.061,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,35e56199-99ed-484d-b01e-58ea8e0982d4,1634,,"[12.0, 55.0]",7544,36,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Osama Abdulrezag Hawsawi,5184.0,Right Center Back,68,Saudi Arabia,799,['cbff71ce-af34-449f-a63f-9ca4349c2508'],49,,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:36:49.701,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,debd5280-d8b2-4ce3-bbfb-384c706e2258,1637,,"[3.0, 61.0]",7544,36,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mohammed Al Burayk,5191.0,Right Back,68,Saudi Arabia,799,['0de67b76-b95a-4c1a-8ecd-c8321bb80db4'],51,,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:36:51.341,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,588f8e76-fceb-4b39-a2cb-98a05c6b3494,1639,,"[29.0, 78.0]",7544,36,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hattan Babhir,5188.0,Right Wing,68,Saudi Arabia,799,['6a225d97-3c7e-430b-a3ea-4d4550a60591'],53,,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:36:53.581,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,2c6e9c78-2849-4007-84eb-d3cd2ae0836d,1641,,"[35.0, 63.0]",7544,36,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Taisir Jabir Al Jassim,5185.0,Right Center Midfield,68,Saudi Arabia,799,['216dcaf4-4ca0-4f39-9ba5-ff7006043414'],54,,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:36:54.821,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,049eb9a1-fa8b-464d-9127-af1845610e76,1645,,"[46.0, 79.0]",7544,36,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hattan Babhir,5188.0,Right Wing,68,Saudi Arabia,799,['4e099158-4be4-4a31-98ff-66cbe7bd1bd5'],56,,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:36:56.741,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,7b7a577b-ecd9-4066-b5b0-cd8e7da0bb30,1652,,"[47.0, 43.0]",7544,37,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Salman Mohammed Al Faraj,5178.0,Center Attacking Midfield,69,Saudi Arabia,799,['ac119e68-2c23-44e8-8638-548edb7badf8'],26,,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:37:26.021,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,6d20714c-a573-4585-a989-0d7ca96048c9,1655,,"[83.0, 23.0]",7544,37,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Salem Mohammed Al Dawsari,5187.0,Left Wing,69,Saudi Arabia,799,['8f69f11e-84c3-419c-8e2c-f0b9283955bb'],31,,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:37:31.301,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,3f10e67d-271c-403d-a08f-bb425fc05fa6,1665,,"[44.0, 54.0]",7544,37,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rodrigo Bentancur Colmán,5260.0,Left Center Midfield,70,Uruguay,783,['1d6272c8-ac81-4ceb-9f9a-ea831d3bf82f'],56,,,,,,,,,,,,,,,,,,,Uruguay,783,00:37:56.714,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,bc78e24b-7e68-4c52-875a-a7ea449c4714,1668,,"[54.0, 78.0]",7544,37,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Andrés Sánchez Arcosa,5268.0,Right Wing,70,Uruguay,783,['c778ed45-5b9e-4f47-9d63-0e8d0f7f67ec'],59,,,,,,,,,,,,,,,,,,,Uruguay,783,00:37:59.581,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,674ae591-6015-4978-846d-e73e4089f37d,1670,,"[32.0, 69.0]",7544,38,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Guillermo Varela Olivera,5264.0,Right Back,70,Uruguay,783,['c845f3d5-14e7-453e-a0a2-d9b9444075dc'],1,,,,,,,,,,,,,,,,,,,Uruguay,783,00:38:01.554,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,0f45c9ea-a5c5-4bf7-b78a-f5edf9eeaa48,1673,,"[28.0, 49.0]",7544,38,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José María Giménez de Vargas,5259.0,Right Center Back,70,Uruguay,783,['16ef0ea8-dd74-4642-88f8-c7ca57159557'],3,,,,,,,,,,,,,,,,,,,Uruguay,783,00:38:03.674,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,f1f7ed50-f750-4e1a-84d9-65cd7b46ddaa,1676,,"[43.0, 26.0]",7544,38,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diego Roberto Godín Leal,5249.0,Left Center Back,70,Uruguay,783,['19ad2588-3afb-42fa-bce2-cb3360ada231'],6,,,,,,,,,,,,,,,,,,,Uruguay,783,00:38:06.794,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,6e00e4eb-ec73-4c17-af40-bc3b364b7b06,1679,,"[55.0, 34.0]",7544,38,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matías Vecino Falero,5255.0,Right Center Midfield,70,Uruguay,783,['4dc392ba-bb43-41fb-82e4-edc7c603f775'],8,,,,,,,,,,,,,,,,,,,Uruguay,783,00:38:08.434,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,2fe8bae4-7795-42d9-94fe-a51a7d2bdacd,1681,,"[45.0, 49.0]",7544,38,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José María Giménez de Vargas,5259.0,Right Center Back,70,Uruguay,783,['2ec57479-b72b-4af2-b22e-e772d916b702'],9,,,,,,,,,,,,,,,,,,,Uruguay,783,00:38:09.634,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,e6d3b267-1aac-443d-a3b4-14b045d8383b,1684,,"[61.0, 76.0]",7544,38,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Andrés Sánchez Arcosa,5268.0,Right Wing,70,Uruguay,783,['67cc9100-944b-41a0-9986-fce03c3d4bf1'],13,,,,,,,,,,,,,,,,,,,Uruguay,783,00:38:13.234,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,3175a3fb-0e1e-44bf-8200-3f019cfdf630,1687,,"[54.0, 69.0]",7544,38,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Guillermo Varela Olivera,5264.0,Right Back,70,Uruguay,783,['bb9c3ac7-031e-4587-92e1-1e7252056149'],16,,,,,,,,,,,,,,,,,,,Uruguay,783,00:38:16.914,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,781722f6-30bb-42c4-b61b-438236c0c72a,1690,,"[60.0, 54.0]",7544,38,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rodrigo Bentancur Colmán,5260.0,Left Center Midfield,70,Uruguay,783,['bc628fd3-41e1-4197-8fe7-d9f2a06159fc'],18,,,,,,,,,,,,,,,,,,,Uruguay,783,00:38:18.594,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,507a9120-9596-4f89-a55e-1008c10e1ded,1692,,"[53.0, 68.0]",7544,38,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Guillermo Varela Olivera,5264.0,Right Back,70,Uruguay,783,['f50d1673-5c7e-4568-848c-54a332a3b92b'],19,,,,,,,,,,,,,,,,,,,Uruguay,783,00:38:19.394,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,5dc2374b-a2c5-4ece-9823-e8e09dc018e9,1695,,"[43.0, 54.0]",7544,38,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matías Vecino Falero,5255.0,Right Center Midfield,70,Uruguay,783,['2c8c602b-fd5c-4ef2-9f3f-cc6a34c228a9'],21,,,,,,,,,,,,,,,,,,,Uruguay,783,00:38:21.074,Ball Receipt*,
