ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,2.733,,,,,,,,,,b760322d-f5c2-4b92-a967-5500c1f2def1,145,,"[51.0, 59.0]",7562,2,,-2.8450468,,,Left Foot,,,,"[15.0, 48.0]",,Ground Pass,37.64306,,Mathew Ryan,3240.0,,,,1,Regular Play,Aaron Mooy,3281.0,Left Center Midfield,11,Australia,792,"['6e8b28e8-377c-430f-9686-770aa53b16de', 'a4079749-ac7c-4ea7-be4a-5f1a1729bccd']",36,,,,,,,,,,,,,,,,,Australia,792,00:02:36.867,Pass,True
,,,,,,,,,,,1.333,,,,,,,,,,66cdb330-902a-43b1-9561-f9c80e4e5ef4,148,,"[14.0, 55.0]",7562,2,,0.7853982,,,Right Foot,,,,"[27.0, 68.0]",,Ground Pass,18.384777,,Trent Sainsbury,5478.0,,,,1,Regular Play,Mathew Ryan,3240.0,Goalkeeper,11,Australia,792,['99650750-fb99-47a0-9bd6-8a405fc01ff1'],41,,,,,,,,,,,,,,,,,Australia,792,00:02:41.987,Pass,
,,,,,,,,,,,1.013,,,,,,,,,,d9959f8a-777c-4049-97d6-c8ee99b41e68,151,,"[27.0, 69.0]",7562,2,,-0.6435011,,,Right Foot,,,,"[39.0, 60.0]",,Ground Pass,15.0,,Mile Jedinak,5489.0,,,,1,Regular Play,Trent Sainsbury,5478.0,Right Center Back,11,Australia,792,['ca49128e-e6b1-438f-b718-bcfaed1d9fe4'],44,,,,,,,,,,,,,,,,,Australia,792,00:02:44.067,Pass,
,,,,,,,,,,,1.52,,,,,,,,,,ebe072cf-23a8-4705-a954-6b036b32ddff,154,,"[39.0, 63.0]",7562,2,,0.6682894,,,Right Foot,,,,"[58.0, 78.0]",,Ground Pass,24.207438,,Josh Risdon,5482.0,,,,1,Regular Play,Mile Jedinak,5489.0,Right Center Midfield,11,Australia,792,['20b4149c-4771-4c30-863d-8add996b0f40'],46,,,,,,,,,,,,,,,,,Australia,792,00:02:46.187,Pass,
,,,,,,,,,,,1.373,,,,,,,,,,9a78bfac-670f-47f8-9e42-a256f177d3c8,156,,"[58.0, 78.0]",7562,2,,-2.6571147,,,Right Foot,,,,"[39.0, 68.0]",,Ground Pass,21.470911,,Mile Jedinak,5489.0,,,,1,Regular Play,Josh Risdon,5482.0,Right Back,11,Australia,792,['49888242-a0d5-4739-ac98-1f0a5352ee28'],47,,,,,,,,,,,,,,,,,Australia,792,00:02:47.707,Pass,
,,,,,,,,,,,1.0,,,,,,,,,,768458be-97b9-422c-963e-9525d0f5727b,159,,"[47.0, 60.0]",7562,2,,-0.6435011,,,Right Foot,,,,"[55.0, 54.0]",,Ground Pass,10.0,,Aaron Mooy,3281.0,,,,1,Regular Play,Mile Jedinak,5489.0,Right Center Midfield,11,Australia,792,['5822453d-2802-4345-ad63-e25a34ddca69'],52,,,,,,,,,,,,,,,,,Australia,792,00:02:52.147,Pass,
,,,,,,,,,,,1.0,,,,,,,,,,954ecd26-6beb-44ef-a27b-03acf344b90e,161,,"[55.0, 54.0]",7562,2,,1.3258177,,,Right Foot,,,,"[56.0, 58.0]",,Ground Pass,4.1231055,,Mile Jedinak,5489.0,,,,1,Regular Play,Aaron Mooy,3281.0,Left Center Midfield,11,Australia,792,['88b0bcf7-3d40-432c-9d78-e7ea560368b1'],53,,,,,,,,,,,,,,,,,Australia,792,00:02:53.147,Pass,
,,,,,,,,,,,1.12,,,,,,,,,,58c89807-5b8c-4cdb-8f22-6d0efb191c2f,165,,"[56.0, 58.0]",7562,2,,-3.0890095,,,Right Foot,,,,"[37.0, 57.0]",,Ground Pass,19.026299,,Trent Sainsbury,5478.0,,,,1,Regular Play,Mile Jedinak,5489.0,Right Center Midfield,11,Australia,792,"['4402aadb-c892-44a1-bc9a-c2b1d9ab9dc5', 'd16997bf-1711-4992-a46d-020607813256']",54,,,,,,,,,,,,,,,,,Australia,792,00:02:54.267,Pass,True
,,,,,,,,,,,1.493,,,,,,,,,,41ed4cf7-5669-48df-85b8-27c91e90a7e0,168,,"[38.0, 64.0]",7562,2,,-2.4370985,,,Left Foot,,,,"[18.0, 47.0]",,Ground Pass,26.24881,,Mathew Ryan,3240.0,,,,1,Regular Play,Trent Sainsbury,5478.0,Right Center Back,11,Australia,792,['b8631575-fac2-4bfa-aca3-161d0a5b18fe'],56,,,,,,,,,,,,,,,,,Australia,792,00:02:56.947,Pass,
,,,,,,,,,,,1.053,,,,,,,,,,09b5cc1f-4c5c-41a6-9c39-bb84e3deafd0,171,,"[16.0, 47.0]",7562,2,,-1.2120256,,,Right Foot,,,,"[25.0, 23.0]",,Ground Pass,25.632011,,Mark Milligan,5488.0,,,,1,Regular Play,Mathew Ryan,3240.0,Goalkeeper,11,Australia,792,['4f2edeca-5e34-49ff-ad2e-ddb0052638ec'],59,,,,,,,,,,,,,,,,,Australia,792,00:02:59.187,Pass,
,,,,,,,,,,,1.453,,,,,,,,,,b1ff586a-11c0-4048-8ef7-8afb046d2576,174,,"[25.0, 22.0]",7562,3,,-0.72989964,,,Right Foot,,,,"[44.0, 5.0]",,Ground Pass,25.495098,,Aziz Eraltay Behich,5479.0,,,,1,Regular Play,Mark Milligan,5488.0,Left Center Back,11,Australia,792,['c9eaac2b-5194-415e-99b8-ffbad9fb76d3'],1,,,,,,,,,,,,,,,,,Australia,792,00:03:01.307,Pass,
,,,,,,,,,,,1.133,,,,,,,,,,5ab5f509-1d46-43d0-9a11-29cee198c048,178,,"[39.0, 4.0]",7562,3,,2.3561945,,,Left Foot,,,,"[22.0, 21.0]",,Ground Pass,24.04163,,Mark Milligan,5488.0,,,,1,Regular Play,Aziz Eraltay Behich,5479.0,Left Back,11,Australia,792,"['0be60799-d880-4395-a357-a5501310891e', 'b8c21e0a-c49f-4720-9ec6-acf7c9ba15d0']",3,,,,,,,,,,,,,,,,,Australia,792,00:03:03.747,Pass,True
,,,,,,,,,,,1.413,,,,,,,,,,e5e6ff48-b71e-48c4-8925-64a62a909c25,182,,"[20.0, 22.0]",7562,3,,2.2455373,,,Right Foot,,,,"[8.0, 37.0]",,Ground Pass,19.209373,,Mathew Ryan,3240.0,,,,1,Regular Play,Mark Milligan,5488.0,Left Center Back,11,Australia,792,"['38af50b7-6d12-4736-93ed-078d9bd13f1e', 'fa4ea114-9e95-4029-89a7-75891df6dcc7']",6,,,,,,,,,,,,,,,,,Australia,792,00:03:06.587,Pass,True
,,,,,,,,,,,1.733,,,,,,,,,,24eee8a3-00bd-4214-8e35-9128a57968a3,185,,"[8.0, 42.0]",7562,3,,1.2360595,,,Right Foot,,,,"[16.0, 65.0]",,Ground Pass,24.351591,,Trent Sainsbury,5478.0,,,,1,Regular Play,Mathew Ryan,3240.0,Goalkeeper,11,Australia,792,['7f0a5336-15bb-405a-9eea-67875b47e86f'],8,,,,,,,,,,,,,,,,,Australia,792,00:03:08.987,Pass,
,,,,,,,,,,,1.8,,,,,,,,,,2fbc4064-e5cf-4355-aa50-1ba54b0f4b83,189,,"[17.0, 66.0]",7562,3,,-0.051237166,,,Right Foot,,,,"[56.0, 64.0]",,High Pass,39.051247,,Tom Rogić,5491.0,,,,1,Regular Play,Trent Sainsbury,5478.0,Right Center Back,11,Australia,792,"['af0a3910-edc9-4c7f-928c-36ab1aa8aac8', 'd31bafee-e604-47d3-807c-5cb61438ca64']",11,,,,,,,,,,,,,,,,,Australia,792,00:03:11.947,Pass,True
,,,,,,,,,,,1.173,,,,,,,,,,63e170ef-10c0-42f1-bb30-170bb0496359,195,,"[55.0, 76.0]",7562,3,,-2.6779451,,,Right Foot,,,,"[39.0, 68.0]",,Ground Pass,17.888544,,Trent Sainsbury,5478.0,,,Free Kick,1,From Free Kick,Josh Risdon,5482.0,Right Back,12,Australia,792,['355b656b-d9c2-4b27-8c56-a7633c6fbad3'],26,,,,,,,,,,,,,,,,,Australia,792,00:03:26.387,Pass,
,,,,,,,,,,,3.093,,,,,,,,,,1dfccfcc-b8e1-4dc3-92ae-8b761b09a854,198,,"[39.0, 63.0]",7562,3,,-1.4940244,,,Left Foot,,,,"[42.0, 24.0]",,Ground Pass,39.115215,,Mark Milligan,5488.0,,,,1,From Free Kick,Trent Sainsbury,5478.0,Right Center Back,12,Australia,792,['628d1511-2ebb-45cb-a9df-a13f2c8277c1'],28,,,,,,,,,,,,,,,,,Australia,792,00:03:28.747,Pass,
,,,,,,,,,,,1.36,,,,,,,,,,c5c9d5a4-8344-4bac-b73f-40d1abb2b565,200,,"[42.0, 24.0]",7562,3,,-1.0370882,,,Right Foot,,,,"[55.0, 2.0]",,Ground Pass,25.553865,,Aziz Eraltay Behich,5479.0,,,,1,From Free Kick,Mark Milligan,5488.0,Left Center Back,12,Australia,792,['1de80009-d0b5-40ef-9d09-2ba20d0d1fd4'],31,,,,,,,,,,,,,,,,,Australia,792,00:03:31.840,Pass,
,,,,,,,,,,,0.933,,,,,,,,,,bef67ce6-a064-42f2-b37c-f8eba9c8979b,204,,"[51.0, 4.0]",7562,3,,2.714965,,,Left Foot,,,,"[40.0, 9.0]",,Ground Pass,12.083046,,Mark Milligan,5488.0,,,,1,From Free Kick,Aziz Eraltay Behich,5479.0,Left Back,12,Australia,792,"['711b2ee4-73d2-455e-a206-65049ba076bd', 'b45d0edc-6f0a-4b8d-a022-2a1a901daf18']",33,,,,,,,,,,,,,,,,,Australia,792,00:03:33.707,Pass,True
,,,,,,,,,,,1.32,,,,,,,,,,0824f8a8-c2c2-439c-94ce-14815da3142e,207,,"[44.0, 11.0]",7562,3,,-0.037020117,,,Right Foot,,,,"[71.0, 10.0]",,Ground Pass,27.018513,,Robbie Kruse,5494.0,,,,1,From Free Kick,Mark Milligan,5488.0,Left Center Back,12,Australia,792,['f2b7e74d-3e58-41f3-9c02-a4e615535ebb'],35,,,,,,,,,,,,,,,,,Australia,792,00:03:35.707,Pass,
,,,,,,,,,,,0.253,,,,,,,,,,90ce078d-8455-4aa6-a8aa-d3256e55bfd7,211,,"[68.0, 16.0]",7562,3,,-2.55359,,,Right Foot,,,,"[62.0, 12.0]",,Ground Pass,7.2111025,Incomplete,Aaron Mooy,3281.0,,,,1,From Free Kick,Robbie Kruse,5494.0,Left Midfield,12,Australia,792,"['8e5260c0-42a6-40a2-a9a5-d9168f50ae14', 'a998b6c6-5245-495e-8f1b-0a6dcf8f0856', 'c20ad154-c4bc-4055-aa95-4b6d0bedbb51']",39,,,,,,,,,,,,,,,,,Australia,792,00:03:39.187,Pass,True
,,,,,,,,,,,1.72,,,,,,,,,,602e732e-270d-44e1-89f5-63bc00ea6020,215,,"[60.0, 72.0]",7562,3,,-2.642246,,,Left Foot,,,,"[49.0, 66.0]",,Ground Pass,12.529964,Incomplete,,,,,,1,From Free Kick,Christian Alberto Cueva Bravo,5519.0,Center Attacking Midfield,12,Australia,792,['a50f61cb-100e-4db4-b018-060f4d4f036d'],39,,,,,,,,,,,,,,,,,Peru,784,00:03:39.787,Pass,
,,,,,,,,,,,0.773,,,,,,,,,,42459f9f-e7d8-490d-baa6-bfa476db24e9,221,,"[32.0, 57.0]",7562,3,,1.19029,,,Right Foot,,,,"[36.0, 67.0]",,Ground Pass,10.770329,,Luis Jan Piers Advíncula Castrillón,5521.0,,,Recovery,1,From Free Kick,Christian Guillermo Martín Ramos Garagay,5530.0,Right Center Back,12,Australia,792,['a74c9818-2666-4df4-96fb-f035d174b67a'],45,,,,,,,,,,,,,,,,,Peru,784,00:03:45.947,Pass,
,,,,,,,,,,,5.56,,,,,,,,,,4feb2028-4b29-4b98-8095-fbd34eeb4c34,225,,"[42.0, 64.0]",7562,3,,-0.019228399,,,Right Foot,,,,"[94.0, 63.0]",,High Pass,52.009613,Incomplete,,,,,,1,From Free Kick,Luis Jan Piers Advíncula Castrillón,5521.0,Right Back,12,Australia,792,"['3db31616-acd1-4e59-8869-5241adad8a84', 'ae5afdb5-d81c-4835-a647-ff080e727868']",48,,,,,,,,,,,,,,,,,Peru,784,00:03:48.027,Pass,True
,,,,,,,,,,,1.973,,,,,,,,,,ae5afdb5-d81c-4835-a647-ff080e727868,226,,"[27.0, 18.0]",7562,3,,-0.5191461,,,Left Foot,,,,"[41.0, 10.0]",,Ground Pass,16.124516,,Mark Milligan,5488.0,,,Recovery,1,From Free Kick,Mathew Ryan,3240.0,Goalkeeper,12,Australia,792,"['3aa03f0d-8ad9-4684-9709-f13576ca968c', '4feb2028-4b29-4b98-8095-fbd34eeb4c34']",53,,,,,,,,,,,,,,,,,Australia,792,00:03:53.587,Pass,
,,,,,,,,,,,1.253,,,,,,,,,,f6632b0b-12b1-46dd-903d-917e3dde646f,229,,"[41.0, 6.0]",7562,3,,0.7853982,,,Right Foot,,,,"[51.0, 16.0]",,Ground Pass,14.142136,,Aaron Mooy,3281.0,,,,1,From Free Kick,Mark Milligan,5488.0,Left Center Back,12,Australia,792,['851b138b-1b5c-465e-a62c-c6a463da66f8'],56,,,,,,,,,,,,,,,,,Australia,792,00:03:56.307,Pass,
,,,,,,,,,,,1.533,,,,,,,,,,521ac528-8b3c-4c73-aa4f-77f751652163,232,,"[53.0, 17.0]",7562,3,,2.1293957,,,Right Foot,,,,"[38.0, 41.0]",,Ground Pass,28.301943,,Trent Sainsbury,5478.0,,,,1,From Free Kick,Aaron Mooy,3281.0,Left Center Midfield,12,Australia,792,['82800975-a38a-407a-9f5d-22a2da57302c'],58,,,,,,,,,,,,,,,,,Australia,792,00:03:58.547,Pass,
,,,,,,,,,,,1.533,,,,,,,,,,4c1450d4-7a40-405e-9f98-c6182b4b62c3,235,,"[39.0, 47.0]",7562,4,,1.1071488,,,Right Foot,,,,"[51.0, 71.0]",,Ground Pass,26.832815,,Josh Risdon,5482.0,,,,1,From Free Kick,Trent Sainsbury,5478.0,Right Center Back,12,Australia,792,['f6475ae2-2638-4be8-8b57-61092b314212'],1,,,,,,,,,,,,,,,,,Australia,792,00:04:01.107,Pass,
,,,,,,,,,,,1.12,,,,,,,,,,8398dae9-fe08-4bbf-834d-59cc9f52cb57,238,,"[44.0, 71.0]",7562,4,,-1.3825748,,,Right Foot,,,,"[48.0, 50.0]",,Ground Pass,21.377558,,Mile Jedinak,5489.0,,,,1,From Free Kick,Josh Risdon,5482.0,Right Back,12,Australia,792,['a88f8b9b-9c79-4eb1-90cb-4216b0a92261'],3,,,,,,,,,,,,,,,,,Australia,792,00:04:03.307,Pass,
,,,,,,,,,,,5.36,,,,,,,,,,12e6534a-7784-40bd-90ee-fa444b4f45bb,240,,"[48.0, 50.0]",7562,4,,0.25800723,,,Right Foot,,,,"[120.0, 69.0]",,High Pass,74.46476,,Mathew Leckie,5481.0,,,,1,From Free Kick,Mile Jedinak,5489.0,Right Center Midfield,12,Australia,792,['afd10c71-d670-48e2-84df-f2bdc8361868'],4,,,,,,,,,,,,,,,,,Australia,792,00:04:04.427,Pass,
,,,,,,,,,,,0.16,,,,,,,,,,b0612942-9337-4e51-9ebc-6963ce1bb09a,247,,"[113.0, 62.0]",7562,4,,-1.2924967,,,Left Foot,,,,"[115.0, 55.0]",,Low Pass,7.28011,Incomplete,,,,,,1,From Free Kick,Mathew Leckie,5481.0,Right Midfield,12,Australia,792,"['3ed6e32f-a42c-492c-8fb6-d627774a4d19', '4a45c96c-71ea-4103-abf2-a9d4c6053b6e']",15,,,,,,,,,,,,,,,,,Australia,792,00:04:15.347,Pass,True
,,,,,,,,,,,3.32,,,,,,,,,,1e4be37f-67ff-4018-b727-404758e5e089,252,,"[7.0, 36.0]",7562,4,,0.9167136,,,Left Foot,,,,"[30.0, 66.0]",,Ground Pass,37.802116,,Luis Jan Piers Advíncula Castrillón,5521.0,,,Goal Kick,1,From Goal Kick,Pedro David Gallese Quiróz,5528.0,Goalkeeper,13,Peru,784,['afe32ed4-62b7-492a-be9d-27863344e4da'],44,,,,,,,,,,,,,,,,,Peru,784,00:04:44.480,Pass,
,,,,,,,,,,,1.413,,,,,,,,,,8cbfae42-1e3f-4dea-9f1a-f5625acf3e5d,255,,"[35.0, 65.0]",7562,4,,-0.61072594,,,Right Foot,,,,"[45.0, 58.0]",,Ground Pass,12.206555,,Renato Fabrizio Tapia Cortijo,5523.0,,,,1,From Goal Kick,Luis Jan Piers Advíncula Castrillón,5521.0,Right Back,13,Peru,784,['5a1c4009-178b-4910-a9da-d69b4408f379'],51,,,,,,,,,,,,,,,,,Peru,784,00:04:51.347,Pass,
,,,,,,,,,,,1.853,,,,,,,,,,4b44393a-4bce-4bc4-a700-c45d99375024,259,,"[48.0, 53.0]",7562,4,,-1.6814536,,,Right Foot,,,,"[45.0, 26.0]",,Ground Pass,27.166155,,Víctor Yoshimar Yotún Flores,5529.0,,,,1,From Goal Kick,Renato Fabrizio Tapia Cortijo,5523.0,Right Defensive Midfield,13,Peru,784,"['0ca607c7-7ecd-4855-bf09-e87436a69e45', '1dd6ec40-c82f-415e-8e4e-be94c0afc7f1']",59,,,,,,,,,,,,,,,,,Peru,784,00:04:59.107,Pass,True
,,,,,,,,,,,5.72,,,,,,,,,,4a747b69-a7ec-4629-8357-ab23b1deec86,262,,"[54.0, 26.0]",7562,5,,0.6459581,,,Left Foot,,,,"[119.0, 75.0]",,High Pass,81.400246,,André Martín Carrillo Díaz,3632.0,,True,,1,From Goal Kick,Víctor Yoshimar Yotún Flores,5529.0,Left Defensive Midfield,13,Peru,784,['24274413-1b97-4c72-91b0-cdeed81f751a'],2,,,,,,,,,,,,,,,,,Peru,784,00:05:02.787,Pass,
,,,,,,,,,,,2.2,,,,,,,,,,700feda9-34ec-4717-acb5-3bb62359f721,268,,"[7.0, 9.0]",7562,5,,-0.13552772,,,Left Foot,,,,"[29.0, 6.0]",,Ground Pass,22.203604,,Robbie Kruse,5494.0,,,,1,Regular Play,Aziz Eraltay Behich,5479.0,Left Back,14,Australia,792,['b7cb47bf-795d-4c17-a441-caa74041c0ac'],10,,,,,,,,,,,,,,,,,Australia,792,00:05:10.467,Pass,
,,,,,,,,,,,0.96,,,,,,,,,,8499f4b5-c622-433f-9baa-0fd9ab9b5eae,271,,"[27.0, 5.0]",7562,5,,-3.0172377,,,Right Foot,,,,"[11.0, 3.0]",,Ground Pass,16.124516,,Aziz Eraltay Behich,5479.0,,,,1,Regular Play,Robbie Kruse,5494.0,Left Midfield,14,Australia,792,['88279010-ed1e-4151-802f-dcceb23e8a47'],13,,,,,,,,,,,,,,,,,Australia,792,00:05:13.627,Pass,
,,,,,,,,,,,2.36,,,,,,,,,,787aaad5-7c85-4cf3-a467-8e07d7b0f454,275,,"[11.0, 3.0]",7562,5,,0.13552772,,,Left Foot,,,,"[55.0, 9.0]",,High Pass,44.407207,,Tomi Jurić,5493.0,,,,1,Regular Play,Aziz Eraltay Behich,5479.0,Left Back,14,Australia,792,"['5b4d6024-8049-4e23-9d72-c8fe848df673', '9a556f77-f0a7-4748-8f41-008865c2ca09']",15,,,,,,,,,,,,,,,,,Australia,792,00:05:15.307,Pass,True
,,,,,,,,,,,2.28,,,,,,,,,,fdd5ef41-8d1b-4fc8-87b3-c7e252d0c3b9,279,,"[55.0, 1.0]",7562,5,,0.4636476,,,Right Foot,,,,"[75.0, 11.0]",,High Pass,22.36068,,Robbie Kruse,5494.0,,,,1,Regular Play,Tomi Jurić,5493.0,Center Forward,14,Australia,792,"['e20f5643-b852-4dd2-a47c-579b1a67bbff', 'ee25a4fc-069c-4534-9e23-790596b1da7e']",19,,,,,,,,,,,,,,,,,Australia,792,00:05:19.907,Pass,True
,,,,,,,,,,,3.52,,,,,,,,,,6f1ee11f-3429-4ac9-aa43-4f66b504d82a,282,,"[75.0, 11.0]",7562,5,,0.66104317,,,Right Foot,,,,"[102.0, 32.0]",,High Pass,34.20526,Incomplete,Tom Rogić,5491.0,,,,1,Regular Play,Robbie Kruse,5494.0,Left Midfield,14,Australia,792,"['0a026ae8-cd35-4504-9a58-1ef889358d8f', '61d4dc69-3add-494b-8cd4-d40346d8a188', '67fb1252-cc54-4b44-a7ba-6251486d6b4d']",22,,,,,,,,,,,,,,,,,Australia,792,00:05:22.187,Pass,True
,,,,,,,,,,,2.306,,,,,,,,,,e2fbbd07-3b96-4b9a-91a0-f704a9bf79b3,286,,"[87.0, 79.0]",7562,5,,-0.5404195,,,,,,,"[112.0, 64.0]",,High Pass,29.15476,,Mathew Leckie,5481.0,,,Throw-in,1,From Throw In,Josh Risdon,5482.0,Right Back,15,Australia,792,['d55cfd96-b6f8-4fa3-aadf-3a077e95b941'],44,,,,,,,,,,,,,,,,,Australia,792,00:05:44.600,Pass,
,,,,,,,,,,,1.16,,,,,,,,,,15647464-a5a6-4d51-9650-8a28ba03e3e9,289,,"[108.0, 63.0]",7562,5,,1.2490457,,,Head,,,,"[109.0, 66.0]",,High Pass,3.1622777,Incomplete,,,,,,1,From Throw In,Mathew Leckie,5481.0,Right Midfield,15,Australia,792,"['0aa825e6-94eb-4bd1-b3b8-b544936d267d', 'c29822a7-dd32-40db-a06e-b3189b9c5ccf']",48,,,,,,,,,,,,,,,,,Australia,792,00:05:48.107,Pass,True
,,,,,,,,,,,0.853,,,,,,,,,,0aa825e6-94eb-4bd1-b3b8-b544936d267d,290,,"[12.0, 15.0]",7562,5,,-0.09966865,,,Left Foot,,,,"[22.0, 14.0]",,High Pass,10.049875,,Víctor Yoshimar Yotún Flores,5529.0,,,Recovery,1,From Throw In,Miguel Ángel Trauco Saavedra,5518.0,Left Back,15,Australia,792,"['15647464-a5a6-4d51-9650-8a28ba03e3e9', 'e613c83e-5f45-48f0-839e-81f7ee91c07f']",49,,,,,,,,,,,,,,,,,Peru,784,00:05:49.267,Pass,
,,,,,,,,,,,4.76,,,,,,,,,,d89ab53c-aa6f-467f-95ac-e7b939f7b370,295,,"[34.0, 3.0]",7562,5,,0.16743177,,,Left Foot,,,,"[105.0, 15.0]",,High Pass,72.00694,Incomplete,,,,,,1,From Throw In,Víctor Yoshimar Yotún Flores,5529.0,Left Defensive Midfield,15,Australia,792,"['0ad0f29b-9300-4ba5-af82-ad3579f60eed', '5b69c58a-d291-4b0d-92b8-38bfbb079b0c']",53,,,,,,,,,,,,,,,,,Peru,784,00:05:53.187,Pass,True
,,,,,,,,,,,1.893,,,,,,,,,,a735bf55-34ec-4c71-be25-4b0f55952c17,298,,"[15.0, 65.0]",7562,5,,-1.194306,,,Right Foot,,,,"[32.0, 22.0]",,Ground Pass,46.238514,,Mark Milligan,5488.0,,True,,1,From Throw In,Mathew Ryan,3240.0,Goalkeeper,15,Australia,792,['b6f7150d-9692-429a-a74f-51d35d1b8357'],59,,,,,,,,,,,,,,,,,Australia,792,00:05:59.827,Pass,
,,,,,,,,,,,1.653,,,,,,,,,,c48a28e0-5340-4d8c-91dc-8c65f8ddc624,301,,"[39.0, 24.0]",7562,6,,1.1964628,,,Right Foot,,,,"[50.0, 52.0]",,Ground Pass,30.083218,,Mile Jedinak,5489.0,,,,1,From Throw In,Mark Milligan,5488.0,Left Center Back,15,Australia,792,['47e113a2-1958-4f1a-8cef-a89129667017'],4,,,,,,,,,,,,,,,,,Australia,792,00:06:04.307,Pass,
,,,,,,,,,,,1.453,,,,,,,,,,0669eaa3-e59c-4cf1-a5cd-ffa582a90cea,304,,"[57.0, 59.0]",7562,6,,0.61629695,,,Right Foot,,,,"[81.0, 76.0]",,Ground Pass,29.410883,,Josh Risdon,5482.0,,,,1,From Throw In,Mile Jedinak,5489.0,Right Center Midfield,15,Australia,792,['07a809d3-2b57-4078-b054-1aa733a6939c'],7,,,,,,,,,,,,,,,,,Australia,792,00:06:07.427,Pass,
,,,,,,,,,,,1.2,,,,,,,,,,30e9da29-418d-46eb-b82b-bf098e94398f,308,,"[81.0, 78.0]",7562,6,,-0.98279375,,,Right Foot,,,,"[93.0, 60.0]",,Ground Pass,21.633308,,Mathew Leckie,5481.0,,,,1,From Throw In,Josh Risdon,5482.0,Right Back,15,Australia,792,"['1b947448-ff96-4154-a519-f09f23f94c13', 'b6232a7c-b2f5-4287-bd4d-dbbc4331884e']",9,,,,,,,,,,,,,,,,,Australia,792,00:06:09.587,Pass,True
,,,,,,,,,,,0.813,,,,,,,,,,6c41ca3e-b024-437d-b0a7-a691a70c6804,310,,"[93.0, 60.0]",7562,6,,2.3561945,,,Right Foot,,,,"[91.0, 62.0]",,Ground Pass,2.828427,,Tom Rogić,5491.0,,,,1,From Throw In,Mathew Leckie,5481.0,Right Midfield,15,Australia,792,['5f645e8c-0d8a-4d7c-b53d-989eba77e446'],10,,,,,,,,,,,,,,,,,Australia,792,00:06:10.787,Pass,
,,,,,,,,,,,2.093,,,,,,,,,,4e211482-df56-4e17-80c6-ec06bacbe29b,314,,"[97.0, 56.0]",7562,6,,0.0,,,Left Foot,,,,"[116.0, 56.0]",,Ground Pass,19.0,,Tomi Jurić,5493.0,,,,1,From Throw In,Tom Rogić,5491.0,Center Attacking Midfield,15,Australia,792,"['6697a376-0c74-4b32-bb6b-4e8b9f3a823a', 'a6a5905d-5cba-4996-906b-9e37501f8bcf']",12,,,,,,,,,,,,,,,,,Australia,792,00:06:12.867,Pass,True
,,,,,,,,,,,0.973,,,,,,,,,,addeb39b-2db6-42a3-98e0-f1b0b8f540e0,317,,"[119.0, 55.0]",7562,6,,-1.6475682,,,Right Foot,True,,,"[118.0, 42.0]",,Ground Pass,13.038404,Incomplete,,,,,,1,From Throw In,Tomi Jurić,5493.0,Center Forward,15,Australia,792,['60f83868-a99c-4110-ae2c-ac1fdf1103c5'],15,,,,,,,,,,,,,,,,,Australia,792,00:06:15.347,Pass,
,,,,,,,,,,,1.373,,,,,,,,,,5d6942d0-a809-46b4-9812-80bb692406bb,321,,"[43.0, 49.0]",7562,6,,-1.2341216,,,Right Foot,,,,"[50.0, 29.0]",,Ground Pass,21.189621,,Víctor Yoshimar Yotún Flores,5529.0,,,,1,Regular Play,Renato Fabrizio Tapia Cortijo,5523.0,Right Defensive Midfield,17,Peru,784,['3bc73ad4-dc6b-4c71-ac67-04827bc00da2'],39,,,,,,,,,,,,,,,,,Peru,784,00:06:39.187,Pass,
,,,,,,,,,,,1.24,,,,,,,,,,cb3f5443-fd2b-4510-9d7f-05e181c1bc3c,324,,"[51.0, 25.0]",7562,6,,0.348771,,,Left Foot,,,,"[73.0, 33.0]",,Ground Pass,23.409399,Incomplete,José Paolo Guerrero Gonzáles,5535.0,,,,1,Regular Play,Víctor Yoshimar Yotún Flores,5529.0,Left Defensive Midfield,17,Peru,784,"['23fe7f4f-a352-4a8b-8626-333edd424dec', 'ebfa55f0-eece-4304-9117-de6114174ae2']",41,,,,,,,,,,,,,,,,,Peru,784,00:06:41.627,Pass,
