ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,86274fcf-09b4-4485-8351-8016169c3889,1332,,"[77.0, 3.0]",7584,31,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yuto Nagatomo,5690.0,Left Back,55,Japan,778,['8246c083-e0e5-46aa-8ded-3af42b7ca991'],2,,,,,,,,,,,,,,,,,,Japan,778,00:31:02.880,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,b9a5f600-ef75-4730-a46e-40d0047016a1,1336,,"[57.0, 8.0]",7584,31,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gen Shōji,5682.0,Left Center Back,55,Japan,778,['82417a10-7b6b-48c5-b8fb-411ef85a216d'],5,,,,,,,,,,,,,,,,,,Japan,778,00:31:05.360,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,29daf34e-bf3e-4e4a-841a-9abc2e0149b1,1341,,"[50.0, 49.0]",7584,31,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maya Yoshida,3300.0,Right Center Back,55,Japan,778,"['5d3448ea-2502-48d6-9d24-9973e94782e2', '66840be0-b388-4769-8ee5-a430d9c5fa6b']",8,,,,,,,,,,,,,,,,,,Japan,778,00:31:08.840,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,6c14f7bd-f889-4d45-a723-2ed029de29b2,1344,,"[67.0, 78.0]",7584,31,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hiroki Sakai,3530.0,Right Back,55,Japan,778,['3401fc54-bb1d-46c4-8f69-17f07d945880'],11,,,,,,,,,,,,,,,,,,Japan,778,00:31:11.400,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,890d9779-550d-4e58-801b-4a738d370fef,1347,,"[72.0, 71.0]",7584,31,,,,,,,,,,,,,,,,,,,,1,Regular Play,Genki Haraguchi,5697.0,Right Wing,55,Japan,778,['68543308-12b8-4b72-88b1-a2ad76c1306d'],12,,,,,,,,,,,,,,,,,,Japan,778,00:31:12.760,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,a8b404a3-7461-4bf2-a16f-539cee85d98e,1350,,"[67.0, 76.0]",7584,31,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hiroki Sakai,3530.0,Right Back,55,Japan,778,"['2e031002-e5e3-4e4b-aa6f-681809327262', 'f601a469-7be8-4c68-97b3-191b98b9d032']",13,,,,,,,,,,,,,,,,,,Japan,778,00:31:13.613,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,9a5916d6-99b6-47d8-9941-bcfb9bf4a1d8,1353,,"[80.0, 61.0]",7584,31,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yūya Ōsako,5679.0,Center Forward,55,Japan,778,"['2e031002-e5e3-4e4b-aa6f-681809327262', '6d56ba07-4dec-49ab-ad3e-ec67a9af1d7e']",14,,,,,,,,,,,,,,,,,,Japan,778,00:31:14.480,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,f7fa82b5-a5c5-4bb0-bdf0-3c2dfc2c8f81,1358,,"[38.0, 6.0]",7584,31,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jan Vertonghen,3077.0,Left Center Back,56,Belgium,782,['36fb9267-04d3-43c1-bab9-a1c2a0295a48'],16,,,,,,,,,,,,,,,,,,Belgium,782,00:31:16.813,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,57f49a2c-9ae1-4571-b9c1-3a28b75ee24c,1361,,"[32.0, 36.0]",7584,31,,,,,,,,,,,,,,,,,,,,1,Regular Play,Toby Alderweireld,20005.0,Right Center Back,56,Belgium,782,['21dd09fb-3773-4cec-8c28-1cecdee2b6e8'],19,,,,,,,,,,,,,,,,,,Belgium,782,00:31:19.600,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,7d920978-e47a-40f9-99c6-918fe27bb3d8,1364,,"[33.0, 25.0]",7584,31,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vincent Kompany,3101.0,Center Back,56,Belgium,782,['ff7d1b6e-cc55-41e7-b105-cf53144a0ee4'],21,,,,,,,,,,,,,,,,,,Belgium,782,00:31:21.813,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,edcf4922-0b67-4c96-9c44-ffd4a997d6b2,1367,,"[32.0, 37.0]",7584,31,,,,,,,,,,,,,,,,,,,,1,Regular Play,Toby Alderweireld,20005.0,Right Center Back,56,Belgium,782,['d821001f-b3d2-4e99-8bdd-e5a3d0c46a3d'],23,,,,,,,,,,,,,,,,,,Belgium,782,00:31:23.533,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,cc835d45-85c9-480e-b9e5-a9dd5f8af8fe,1370,,"[36.0, 9.0]",7584,31,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jan Vertonghen,3077.0,Left Center Back,56,Belgium,782,['b8216581-ca51-41ba-90f4-82936c3a688e'],26,,,,,,,,,,,,,,,,,,Belgium,782,00:31:26.320,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,2fc76952-8dfd-4e88-8d7c-432430650efc,1373,,"[38.0, 36.0]",7584,31,,,,,,,,,,,,,,,,,,,,1,Regular Play,Toby Alderweireld,20005.0,Right Center Back,56,Belgium,782,['8f405596-e309-4c33-8f1d-ffe8f939a5ec'],33,,,,,,,,,,,,,,,,,,Belgium,782,00:31:33.040,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,1e3fcffb-43e1-4766-9f6e-1daf8b6957d2,1376,,"[37.0, 27.0]",7584,31,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vincent Kompany,3101.0,Center Back,56,Belgium,782,['c2c60c57-a293-4667-a2a0-ff412e3f9574'],36,,,,,,,,,,,,,,,,,,Belgium,782,00:31:36.960,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,d7689600-2ad8-4009-9891-52cfd6daac38,1379,,"[69.0, 4.0]",7584,31,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yannick Ferreira Carrasco,5633.0,Left Wing Back,56,Belgium,782,['52456c13-007a-42c3-af8a-facf6e860116'],40,,,,,,,,,,,,,,,,,,Belgium,782,00:31:40.960,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,422cacaf-c987-4382-8f64-b41b4940e2f9,1382,,"[77.0, 18.0]",7584,31,,,,,,,,,,,,,,,,,,,,1,Regular Play,Romelu Lukaku Menama,3289.0,Center Forward,56,Belgium,782,['d0d80c2e-abaa-40c8-8190-619ccbef9b25'],42,,,,,,,,,,,,,,,,,,Belgium,782,00:31:42.480,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,1aa09613-be10-4f6d-bc2e-1caca0d51614,1384,,"[67.0, 32.0]",7584,31,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kevin De Bruyne,3089.0,Right Center Midfield,56,Belgium,782,['d1406773-5808-4c41-8e34-158dd41ee9e9'],44,,,,,,,,,,,,,,,,,,Belgium,782,00:31:44.600,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,d1053e63-33dc-4ac7-bddd-26dd82204fde,1386,,"[61.0, 47.0]",7584,31,,,,,,,,,,,,,,,,,,,,1,Regular Play,Shinji Kagawa,5684.0,Center Attacking Midfield,56,Belgium,782,['f8bd9da4-645a-41c0-ab5d-d872dcd1230d'],44,,,,,,,,,,,,,,,,,,Japan,778,00:31:44.893,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,f98c8bdc-1be2-4359-b418-5b48451c04e4,1391,,"[49.0, 49.0]",7584,31,,,,,,,,,,,,,,,,,,,,1,Regular Play,Makoto Hasebe,5681.0,Right Defensive Midfield,57,Japan,778,['b8eaef3a-1907-481e-ad8a-80b4a3cd53a8'],47,,,,,,,,,,,,,,,,,,Japan,778,00:31:47.173,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,50fdc228-fd96-451c-8c53-c7feb9b3b5bf,1394,,"[65.0, 56.0]",7584,31,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gaku Shibasaki,5693.0,Left Defensive Midfield,57,Japan,778,['a56f417d-0b1f-4eda-9225-b790e4a18ebe'],51,,,,,,,,,,,,,,,,,,Japan,778,00:31:51.760,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,dcf92f5c-17ce-4280-9cee-2babad4d1b9c,1397,,"[67.0, 78.0]",7584,31,,,,,,,,,,,,,,,,,,,,1,Regular Play,Genki Haraguchi,5697.0,Right Wing,57,Japan,778,['a5f41c66-c193-4045-987f-ab3b69decb76'],54,,,,,,,,,,,,,,,,,,Japan,778,00:31:54.280,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,00ccb414-9b23-4ff6-bdd4-3b56d22d03c4,1400,,"[53.0, 76.0]",7584,31,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hiroki Sakai,3530.0,Right Back,57,Japan,778,['5d349e94-13f2-408c-b347-2d7305067b0b'],55,,,,,,,,,,,,,,,,,,Japan,778,00:31:55.920,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,4de0b4bf-0195-4d8e-ac38-6ced37102921,1403,,"[59.0, 58.0]",7584,31,,,,,,,,,,,,,,,,,,,,1,Regular Play,Shinji Kagawa,5684.0,Center Attacking Midfield,57,Japan,778,['a2b91912-bc46-46f8-b893-9d52893ec660'],58,,,,,,,,,,,,,,,,,,Japan,778,00:31:58.053,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,23e23feb-07c4-42b7-849e-017c446d6c0e,1406,,"[66.0, 77.0]",7584,32,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gaku Shibasaki,5693.0,Left Defensive Midfield,57,Japan,778,['843cbd13-c6c2-426c-9bfc-3878ec7ab396'],3,,,,,,,,,,,,,,,,,,Japan,778,00:32:03.159,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,5fd26ef6-13d0-4bce-b70f-19641f87135c,1409,,"[68.0, 70.0]",7584,32,,,,,,,,,,,,,,,,,,,,1,Regular Play,Shinji Kagawa,5684.0,Center Attacking Midfield,57,Japan,778,['9733faa6-e8c8-4d9e-833a-704cb00eabcd'],4,,,,,,,,,,,,,,,,,,Japan,778,00:32:04.613,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,e8b8ea2e-465f-4b9a-a217-76ad912d192c,1412,,"[71.0, 10.0]",7584,32,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yuto Nagatomo,5690.0,Left Back,57,Japan,778,['4b5f9f38-9e2c-40f3-88cc-d2577d49df41'],9,,,,,,,,,,,,,,,,,,Japan,778,00:32:09.360,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,9f8920d9-181d-4a00-8bc3-d79833f9a3aa,1415,,"[91.0, 4.0]",7584,32,,,,,,,,,,,,,,,,,,,,1,Regular Play,Takashi Inui,5687.0,Left Wing,57,Japan,778,['bbe5bcac-4949-49f4-9843-cf3aa60fde36'],15,,,,,,,,,,,,,,,,,,Japan,778,00:32:15.893,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,c72f4039-f99a-4cd1-af02-fbd51a307357,1418,,"[82.0, 15.0]",7584,32,,,,,,,,,,,,,,,,,,,,1,Regular Play,Makoto Hasebe,5681.0,Right Defensive Midfield,57,Japan,778,['4c131a2b-2ced-4ce8-87d5-bcaa72f795dc'],18,,,,,,,,,,,,,,,,,,Japan,778,00:32:18.093,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,74d20485-e748-47d6-92e8-a9c164aacc97,1421,,"[90.0, 56.0]",7584,32,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gaku Shibasaki,5693.0,Left Defensive Midfield,57,Japan,778,['caba962b-7567-4014-93a4-23c152fac7ab'],22,,,,,,,,,,,,,,,,,,Japan,778,00:32:22.120,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,267d2eb0-5a92-4fbd-9307-6a1fb21d1b00,1426,,"[4.0, 39.0]",7584,32,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thibaut Courtois,3509.0,Goalkeeper,58,Belgium,782,['57f6efda-a142-4c60-b0d6-f6005b144aed'],45,,,,,,,,,,,,,,,,,,Belgium,782,00:32:45.253,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,159eeee0-cf9b-4f5a-b3b9-e2667922446d,1429,,"[7.0, 14.0]",7584,32,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jan Vertonghen,3077.0,Left Center Back,58,Belgium,782,['d0744b3b-66e5-4c90-a0c9-8efcc7f069dd'],47,,,,,,,,,,,,,,,,,,Belgium,782,00:32:47.800,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,ec9f72a1-b105-420b-a347-123947892f39,1432,,"[1.0, 26.0]",7584,32,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thibaut Courtois,3509.0,Goalkeeper,58,Belgium,782,['d9a10533-97a7-41ad-b6ba-a142e717569e'],51,,,,,,,,,,,,,,,,,,Belgium,782,00:32:51.040,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,6a496e99-fec8-430a-88d0-acfc2aacde35,1434,,"[60.0, 19.0]",7584,32,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eden Hazard,3621.0,Left Attacking Midfield,58,Belgium,782,['c8bad77e-6e9c-4083-9cc8-3c85cf56cb0d'],54,,,,,,,,,,,,,,,,,,Belgium,782,00:32:54.680,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,5c148250-5032-4b7d-8241-fc927ab4b374,1437,,"[71.0, 18.0]",7584,32,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eden Hazard,3621.0,Left Attacking Midfield,58,Belgium,782,['a90c166b-5565-4da9-9408-5e54a902bda8'],57,,,,,,,,,,,,,,,,,,Belgium,782,00:32:57.360,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,1b908f2d-2afd-464c-981f-986cc808300d,1442,,"[39.0, 41.0]",7584,32,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gen Shōji,5682.0,Left Center Back,59,Japan,778,"['3ac430de-78a3-47d4-a476-9703c6177f6b', '561d9ed1-e7cb-4586-acea-51b3b1f1b090']",59,,,,,,,,,,,,,,,,,,Japan,778,00:32:59.520,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,2355da67-4499-4109-b3ed-2ff1c961b2c2,1445,,"[46.0, 43.0]",7584,33,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gaku Shibasaki,5693.0,Left Defensive Midfield,59,Japan,778,"['21cee5a3-0e1e-43bf-a4e5-e9afc05e6336', '2e9931fb-6a06-4e54-a51c-3d72ac881a75']",1,,,,,,,,,,,,,,,,,,Japan,778,00:33:01.160,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,f2c847c0-7a93-434f-9257-2b5924e8ca86,1447,,"[36.0, 61.0]",7584,33,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maya Yoshida,3300.0,Right Center Back,59,Japan,778,['5190af36-ac03-4009-b362-6a20742bb18e'],2,,,,,,,,,,,,,,,,,,Japan,778,00:33:02.053,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,2bdb4fc9-848f-46aa-af0c-3bca029594a0,1450,,"[49.0, 79.0]",7584,33,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hiroki Sakai,3530.0,Right Back,59,Japan,778,['e69cd6f9-c67d-4ab4-a6e1-6210baf469ba'],4,,,,,,,,,,,,,,,,,,Japan,778,00:33:04.213,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,dc97b478-318d-4af7-ad5b-9de86d9630e8,1454,,"[67.0, 56.0]",7584,33,,,,,,,,,,,,,,,,,,,,1,Regular Play,Shinji Kagawa,5684.0,Center Attacking Midfield,59,Japan,778,"['2ca69442-223b-4a50-ab29-ff202f7df903', 'ae0e1152-19b4-4f73-b3dc-31301b400f21']",6,,,,,,,,,,,,,,,,,,Japan,778,00:33:06.840,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,48117226-fc32-4c25-8572-4f68ae81a0a7,1457,,"[70.0, 54.0]",7584,33,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yūya Ōsako,5679.0,Center Forward,59,Japan,778,['69e8eac3-454b-4c11-9b94-add4f07797af'],9,,,,,,,,,,,,,,,,,,Japan,778,00:33:09.013,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,8d6b24c5-8add-41a0-9b53-9bcd960a6330,1460,,"[64.0, 76.0]",7584,33,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hiroki Sakai,3530.0,Right Back,59,Japan,778,['09ff09b0-c5bf-4a71-97d2-45e09983aaea'],12,,,,,,,,,,,,,,,,,,Japan,778,00:33:12.840,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,dd462db4-44f0-4fdc-8263-842017d759bf,1463,,"[52.0, 59.0]",7584,33,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maya Yoshida,3300.0,Right Center Back,59,Japan,778,['1949445e-cd1d-4b95-bce5-994e5ba02db9'],16,,,,,,,,,,,,,,,,,,Japan,778,00:33:16.200,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,2951cbb5-f5d1-4742-89cd-09307ca03611,1466,,"[72.0, 11.0]",7584,33,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yuto Nagatomo,5690.0,Left Back,59,Japan,778,['7e1499fd-b94a-4e3b-9ec7-9b75556266df'],20,,,,,,,,,,,,,,,,,,Japan,778,00:33:20.440,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,338203c1-1f8f-4e8e-a97e-4e4c513f765e,1472,,"[66.0, 26.0]",7584,33,,,,,,,,,,,,,,,,,,,,1,Regular Play,Takashi Inui,5687.0,Left Wing,59,Japan,778,['ba55e7e8-caaa-4ebf-a16f-40d08a1adc86'],27,,,,,,,,,,,,,,,,,,Japan,778,00:33:27.173,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,734e10ca-1b91-4cdd-bb1f-9bdbf029bf3d,1475,,"[56.0, 28.0]",7584,33,,,,,,,,,,,,,,,,,,,,1,Regular Play,Shinji Kagawa,5684.0,Center Attacking Midfield,59,Japan,778,['8997e1ae-97f4-473b-997b-d5427ab3719c'],29,,,,,,,,,,,,,,,,,,Japan,778,00:33:29.613,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,2cf0d866-ef73-4205-8da4-ac1e290f1e27,1479,,"[47.0, 30.0]",7584,33,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gen Shōji,5682.0,Left Center Back,59,Japan,778,['dc539574-182d-4340-8609-b6588b6fd24c'],32,,,,,,,,,,,,,,,,,,Japan,778,00:33:32.253,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,0ecca172-9d94-43ac-a0b8-074cd5611519,1481,,"[54.0, 32.0]",7584,33,,,,,,,,,,,,,,,,,,,,1,Regular Play,Shinji Kagawa,5684.0,Center Attacking Midfield,59,Japan,778,['1ad50d9d-f946-4640-bcd7-2bee9e53c991'],33,,,,,,,,,,,,,,,,,,Japan,778,00:33:33.413,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,bc6ef768-e368-4e0a-a1c8-8df01e5ab6b6,1484,,"[107.0, 64.0]",7584,33,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hiroki Sakai,3530.0,Right Back,59,Japan,778,['3f1b565e-d0c4-46df-b709-6704993bc560'],38,,,,,,,,,,,,,,,,,,Japan,778,00:33:38.693,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,d5faf5c0-5975-4455-9cac-84621b10eec7,1488,,"[13.0, 31.0]",7584,33,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vincent Kompany,3101.0,Center Back,60,Belgium,782,['c200bb7c-57dd-48c8-9d51-2f57b598d920'],44,,,,,,,,,,,,,,,,,,Belgium,782,00:33:44.693,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,ae8bd77d-9645-4b10-adaa-3ffe314b65f8,1491,,"[35.0, 45.0]",7584,33,,,,,,,,,,,,,,,,,,,,1,Regular Play,Axel Witsel,5642.0,Left Center Midfield,60,Belgium,782,['1404a40e-e7ae-4637-8d20-42b7b0985812'],47,,,,,,,,,,,,,,,,,,Belgium,782,00:33:47.653,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,b623bac3-99c6-4d8f-ab59-381f34f03f90,1494,,"[32.0, 18.0]",7584,33,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jan Vertonghen,3077.0,Left Center Back,60,Belgium,782,['92636ffa-3612-400c-8ff7-3b7263999412'],53,,,,,,,,,,,,,,,,,,Belgium,782,00:33:53.080,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,c06348dd-ea15-45a0-b4c5-c7f212e927a8,1497,,"[54.0, 1.0]",7584,33,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yannick Ferreira Carrasco,5633.0,Left Wing Back,60,Belgium,782,['19fde157-7728-4507-bfbd-11ed6d08c079'],56,,,,,,,,,,,,,,,,,,Belgium,782,00:33:56.240,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,b5747175-1d7b-42b3-9074-f75d97a4779b,1500,,"[57.0, 14.0]",7584,33,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eden Hazard,3621.0,Left Attacking Midfield,60,Belgium,782,['0697a9a9-ad86-4a7f-b579-42028b2050ff'],57,,,,,,,,,,,,,,,,,,Belgium,782,00:33:57.652,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,e9fbf24b-bd4e-408e-95db-628b7458bfa5,1503,,"[80.0, 17.0]",7584,34,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kevin De Bruyne,3089.0,Right Center Midfield,60,Belgium,782,['c580d55d-d5a7-4295-bcf5-65b1c56cd5c9'],4,,,,,,,,,,,,,,,,,,Belgium,782,00:34:04.813,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,98b45594-ba0e-46ab-a794-e0391785557d,1505,,"[78.0, 1.0]",7584,34,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yannick Ferreira Carrasco,5633.0,Left Wing Back,60,Belgium,782,['f641c667-1c52-477a-8b35-d7f75200ba50'],6,,,,,,,,,,,,,,,,,,Belgium,782,00:34:06.253,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,3de80888-d6e7-4c18-b024-6d94befbe440,1509,,"[82.0, 20.0]",7584,34,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kevin De Bruyne,3089.0,Right Center Midfield,60,Belgium,782,"['d850729f-60f8-41a1-893d-93b4608cbc66', 'd98506f1-0d19-4bab-b12b-a90e8338606b']",10,,,,,,,,,,,,,,,,,,Belgium,782,00:34:10.293,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,5264e7dc-9b1a-45b0-941f-2317a5cc81ec,1512,,"[88.0, 2.0]",7584,34,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eden Hazard,3621.0,Left Attacking Midfield,60,Belgium,782,['374bb42a-389e-4609-bb63-98b6a6d1f6d9'],12,,,,,,,,,,,,,,,,,,Belgium,782,00:34:12.893,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,3e1fa81a-4874-4982-b801-9cf1e78797f5,1515,,"[103.0, 20.0]",7584,34,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yannick Ferreira Carrasco,5633.0,Left Wing Back,60,Belgium,782,['69e63ee2-7fcf-41f3-bed5-fea6e77c0558'],15,,,,,,,,,,,,,,,,,,Belgium,782,00:34:15.213,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,c1c40ba2-3520-4ed7-8f84-4b8212e13356,1518,,"[103.0, 32.0]",7584,34,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dries Mertens,5630.0,Right Attacking Midfield,60,Belgium,782,['7fadcc89-2d8c-4ea6-b230-8d9401a21e3f'],16,,,,,,,,,,,,,,,,,,Belgium,782,00:34:16.893,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,0d6779f2-a559-401f-aade-3907cb0ec236,1523,,"[84.0, 11.0]",7584,34,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kevin De Bruyne,3089.0,Right Center Midfield,60,Belgium,782,['86c96300-f286-4b95-8fcf-a7cb9d74d5ca'],21,,,,,,,,,,,,,,,,,,Belgium,782,00:34:21.213,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,ade7362c-a060-44a9-bd8e-c17c31b41ff8,1525,,"[55.0, 64.0]",7584,34,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yūya Ōsako,5679.0,Center Forward,61,Japan,778,['8773803e-111a-460d-bf85-c4de8a650406'],22,,,,,,,,,,,,,,,,,,Japan,778,00:34:22.719,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,5b0f5995-0dbc-47a7-a23e-83720275d51f,1528,,"[54.0, 52.0]",7584,34,,,,,,,,,,,,,,,,,,,,1,Regular Play,Shinji Kagawa,5684.0,Center Attacking Midfield,61,Japan,778,['429dec21-cac1-40b6-a19e-27cc7ff12f82'],23,,,,,,,,,,,,,,,,,,Japan,778,00:34:23.880,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,15e5c31a-a464-44c5-85a4-6e8fe850da6f,1532,,"[75.0, 78.0]",7584,34,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gaku Shibasaki,5693.0,Left Defensive Midfield,61,Japan,778,['b44d7d32-34cc-46df-8471-ded643039952'],27,,,,,,,,,,,,,,,,,,Japan,778,00:34:27.560,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,920d8ea4-9473-4249-a050-e25c7f6559b7,1535,,"[110.0, 28.0]",7584,34,,,,,,,,,,,,,,,,,,,,1,Regular Play,Takashi Inui,5687.0,Left Wing,61,Japan,778,['04a5f563-2b53-46e6-a5dd-d9bf1d376b7e'],31,,,,,,,,,,,,,,,,,,Japan,778,00:34:31.519,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,509d027a-4a35-4f5e-bae6-2f38e8380370,1540,,"[101.0, 28.0]",7584,34,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yūya Ōsako,5679.0,Center Forward,61,Japan,778,"['5a589b91-413d-4f0a-8768-bde903951350', '7a9629d3-ef10-4d18-a9b7-beae3fc75f7c']",36,,,,,,,,,,,,,,,,,,Japan,778,00:34:36.800,Ball Receipt*,True
