ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,3587acf4-3290-4667-b680-9f9a9199ca5a,1905,,"[71.0, 50.0]",7529,51,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luka Modrić,5463.0,Right Center Midfield,96,Croatia,785,['dbed0b35-ca89-483f-a143-ed17e49fc3e2'],50,,,,,,,,,,,,,,,Croatia,785,00:06:50.599,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,2117f3b9-cac7-4701-9557-27fed6265553,1908,,"[67.0, 76.0]",7529,51,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dejan Lovren,3471.0,Right Center Back,96,Croatia,785,['6bea5e5c-bbd3-46f5-8633-42a0164f53c7'],51,,,,,,,,,,,,,,,Croatia,785,00:06:51.840,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,41107b07-8555-41a4-93c1-ccc242d918ec,1911,,"[85.0, 57.0]",7529,51,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ante Rebić,5465.0,Left Wing,96,Croatia,785,['297527aa-ff87-4243-98ca-0a4a4d6e8a09'],58,,,,,,,,,,,,,,,Croatia,785,00:06:58.520,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,185289b6-ba81-4eec-9b30-c74abecf9208,1915,,"[94.0, 46.0]",7529,52,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mario Mandžukić,5472.0,Center Forward,96,Croatia,785,['661cba33-34bc-493c-a4dc-f531129b8448'],0,,,,,,,,,,,,,,,Croatia,785,00:07:00.160,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,77ba1f32-e4b2-4a41-96ee-f49c4de8538f,1919,,"[88.0, 26.0]",7529,52,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrej Kramarić,5460.0,Center Attacking Midfield,96,Croatia,785,['7dd3ed7f-03ab-4d43-aadc-6b4dd4c77165'],2,,,,,,,,,,,,,,,Croatia,785,00:07:02.387,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,067dd681-c047-44ee-ad95-8fba66bb5fc3,1924,,"[34.0, 50.0]",7529,52,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Left Center Midfield,96,Croatia,785,['7b493c65-28b2-459a-a1f6-9b99696ffe77'],9,,,,,,,,,,,,,,,Croatia,785,00:07:09.360,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,98c5f39d-4099-454a-82c6-15905526f8f5,1930,,"[75.0, 62.0]",7529,52,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Odion Jude Ighalo,5458.0,Center Forward,97,Nigeria,775,['85eca40c-14aa-4bb9-80f6-83d2b98e5f95'],25,,,,,,,,,,,,,,,Nigeria,775,00:07:25.920,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,91e00550-f38c-42ac-a04e-ede7b9c825c7,1935,,"[51.0, 29.0]",7529,52,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leon Aderemi Balogun,5467.0,Left Center Back,98,Nigeria,775,['87ba7221-51d3-4b90-8b1b-62b0a22b9694'],47,,,,,,,,,,,,,,,Nigeria,775,00:07:47.387,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,70b09975-9e3a-4d52-bbdc-e4ebdae6459c,1938,,"[78.0, 24.0]",7529,52,,,,,,,,,,,,,,,,,,,,,2,Regular Play,John Michael Nchekwube Obinna,5475.0,Center Attacking Midfield,98,Nigeria,775,['84808140-43fd-4fbe-a4c4-80f339e3f702'],54,,,,,,,,,,,,,,,Nigeria,775,00:07:54.760,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,900aec3f-b9b2-4a57-8df9-144ee3519886,1948,,"[103.0, 70.0]",7529,53,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Victor Moses,3963.0,Right Wing,98,Nigeria,775,['0551297f-e47b-46c3-9390-850161371eb4'],3,,,,,,,,,,,,,,,Nigeria,775,00:08:03.080,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,be1030c6-24cc-4533-b528-1d4d2b6a5325,1955,,"[99.0, 13.0]",7529,53,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alex Iwobi,3647.0,Left Defensive Midfield,100,Nigeria,775,['5691d64c-e870-46db-8ee0-34602a60ad22'],49,,,,,,,,,,,,,,,Nigeria,775,00:08:49.920,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,eed72092-6713-4133-91a5-dd38c3e259a2,1958,,"[112.0, 37.0]",7529,53,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Odion Jude Ighalo,5458.0,Center Forward,100,Nigeria,775,['94ecb1dd-6093-4117-a6c7-e744e1664f25'],52,,,,,,,,,,,,,,,Nigeria,775,00:08:52.640,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1bb3631c-3c36-4ae4-a3d5-08a272d2bed3,1962,,"[21.0, 34.0]",7529,53,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrej Kramarić,5460.0,Center Attacking Midfield,100,Nigeria,775,['4f48a872-cccd-42bf-bce9-7454717351e8'],54,,,,,,,,,,,,,,,Croatia,785,00:08:54.679,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,a75d65f3-7f9e-4bc8-a657-02221ae629f7,1968,,"[11.0, 47.0]",7529,54,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Francis Odinaka Uzoho,5454.0,Goalkeeper,100,Nigeria,775,['75e16802-59ec-46e4-b82e-fc8039921df5'],3,,,,,,,,,,,,,,,Nigeria,775,00:09:03.747,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,03cdb579-353c-469d-a4f6-523fbfaadd77,1971,,"[19.0, 29.0]",7529,54,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Brian Oladapo Idowu,5462.0,Left Back,100,Nigeria,775,['43f5cc73-af62-46e6-bb57-6229908d25b1'],7,,,,,,,,,,,,,,,Nigeria,775,00:09:07.467,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,d05a2fd0-ad4c-4b85-9bf5-b4dd36bf4ede,1974,,"[30.0, 32.0]",7529,54,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Oghenekaro Etebo,5466.0,Left Center Midfield,100,Nigeria,775,['191fe171-f3db-42dd-9fbc-17a5652af7e8'],10,,,,,,,,,,,,,,,Nigeria,775,00:09:10.067,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,2c636366-5150-4094-bf9a-816f67f193d2,1977,,"[37.0, 24.0]",7529,54,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Leon Aderemi Balogun,5467.0,Left Center Back,100,Nigeria,775,['fe4cda41-afcb-4474-83db-2d90d4f85d08'],12,,,,,,,,,,,,,,,Nigeria,775,00:09:12.547,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,57ef67a6-8733-4615-ad1a-f14576fe2f98,1979,,"[33.0, 29.0]",7529,54,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Oghenekaro Etebo,5466.0,Left Center Midfield,100,Nigeria,775,['08eeaaae-6ade-4446-a0d9-25573e20516f'],14,,,,,,,,,,,,,,,Nigeria,775,00:09:14.120,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,b0f039c5-7616-4ea0-b9bd-11e6afa49907,1983,,"[49.0, 24.0]",7529,54,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,John Michael Nchekwube Obinna,5475.0,Center Attacking Midfield,100,Nigeria,775,"['76b99de6-d971-4246-9a58-8f69f8156de4', 'ddd7dcf6-0407-44d7-b856-19af854c8756']",16,,,,,,,,,,,,,,,Nigeria,775,00:09:16.200,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,1bbae621-a920-415c-912f-279f4e408012,1986,,"[30.0, 26.0]",7529,54,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Leon Aderemi Balogun,5467.0,Left Center Back,100,Nigeria,775,['41e88717-e483-4e3b-9d49-9a8abc1ea0f9'],18,,,,,,,,,,,,,,,Nigeria,775,00:09:18.907,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,7cd7b7bf-0f38-4bc7-a3b9-022162545b41,1989,,"[40.0, 65.0]",7529,54,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Abdullahi Shehu,5471.0,Right Back,100,Nigeria,775,['7a4388f6-56e2-4479-ac3d-f05b16017498'],22,,,,,,,,,,,,,,,Nigeria,775,00:09:22.600,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,a3ae15f6-86c2-40e6-8e6a-24db10ec8b72,1992,,"[51.0, 50.0]",7529,54,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,John Michael Nchekwube Obinna,5475.0,Center Attacking Midfield,100,Nigeria,775,['06323dba-9ae8-497b-96a6-7e13a81eb979'],24,,,,,,,,,,,,,,,Nigeria,775,00:09:24.507,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,810d9cbf-d2dc-4207-b503-f3dcc07d3548,2000,,"[43.0, 44.0]",7529,54,,,,,,,,,,,,,,,,,,,,,2,Regular Play,John Michael Nchekwube Obinna,5475.0,Center Attacking Midfield,101,Croatia,785,['805337df-d4ca-4082-8d4a-7388ab0f21d8'],31,,,,,,,,,,,,,,,Nigeria,775,00:09:31.800,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,7e3777e4-0e6f-48d3-b742-9471dd805d3f,2002,,"[100.0, 12.0]",7529,54,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Perišić,5474.0,Right Wing,101,Croatia,785,['ecdd7cf6-2e76-4c49-b49a-6a6224614175'],33,,,,,,,,,,,,,,,Croatia,785,00:09:33.360,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,a75b294b-a0b4-4c12-ae30-08f655acb4df,2006,,"[113.0, 38.0]",7529,54,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ante Rebić,5465.0,Left Wing,101,Croatia,785,['702df653-35bf-4b15-8261-1402fa19c23c'],35,,,,,,,,,,,,,,,Croatia,785,00:09:35.679,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,ff9abd1f-e4a1-4033-95cb-fda0dd458203,2008,,"[68.0, 67.0]",7529,55,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,John Michael Nchekwube Obinna,5475.0,Center Attacking Midfield,102,Nigeria,775,['1d956093-e529-42e7-b0ab-1b336d0c7368'],14,,,,,,,,,,,,,,,Nigeria,775,00:10:14.600,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,5e5358df-d037-4e5c-9402-dbbcfdf45fe7,2011,,"[59.0, 20.0]",7529,55,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrej Kramarić,5460.0,Center Attacking Midfield,102,Nigeria,775,['b25c8aef-5f50-4f5f-8384-0180040acc46'],16,,,,,,,,,,,,,,,Croatia,785,00:10:16.039,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,c4708afd-6fed-45e3-aa63-5252b6c9d822,2017,,"[50.0, 45.0]",7529,55,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Leon Aderemi Balogun,5467.0,Left Center Back,102,Nigeria,775,['d24fd494-8e89-4af1-aa43-1e27003264d0'],20,,,,,,,,,,,,,,,Nigeria,775,00:10:20.160,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,596d3e8b-81b6-4520-b1d4-4a3267909d45,2020,,"[52.0, 53.0]",7529,55,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,John Michael Nchekwube Obinna,5475.0,Center Attacking Midfield,102,Nigeria,775,['77945694-fe5c-457e-83be-187aa841af3b'],25,,,,,,,,,,,,,,,Nigeria,775,00:10:25.600,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,936974ab-d0af-4a3a-b3d0-fd61d3b04228,2024,,"[78.0, 79.0]",7529,55,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Abdullahi Shehu,5471.0,Right Back,102,Nigeria,775,['53295f79-0cdc-47b3-bb0d-4ae129f5cadd'],28,,,,,,,,,,,,,,,Nigeria,775,00:10:28.080,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23c48a48-dc73-46c0-a34d-9de88128a341,2027,,"[92.0, 65.0]",7529,55,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Victor Moses,3963.0,Right Wing,102,Nigeria,775,['b5e1cdc1-fda0-4ebd-a079-2221d1ffad85'],30,,,,,,,,,,,,,,,Nigeria,775,00:10:30.120,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,2c02b601-faf5-4b23-b60e-a63d95c15a6a,2034,,"[84.0, 22.0]",7529,56,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mario Mandžukić,5472.0,Center Forward,103,Croatia,785,['233c3e41-8b2e-4902-acd0-8b6b0755832e'],16,,,,,,,,,,,,,,,Croatia,785,00:11:16.920,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,b0781491-654a-4e21-acdf-68159ff91ee1,2039,,"[45.0, 49.0]",7529,56,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Oghenekaro Etebo,5466.0,Left Center Midfield,104,Nigeria,775,"['674abd06-2e02-4bd6-8b8d-d96c21f965c3', 'f75d408c-a52c-48bd-ad7e-cb685b488ba1']",20,,,,,,,,,,,,,,,Nigeria,775,00:11:20.240,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,a89be32f-82c3-4ca7-9df5-4a54c6c817c0,2042,,"[27.0, 53.0]",7529,56,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,William Troost-Ekong,5455.0,Right Center Back,104,Nigeria,775,['466866b5-2049-4e1c-a778-80b7a4129cf4'],22,,,,,,,,,,,,,,,Nigeria,775,00:11:22.467,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,4f6aec60-839e-4691-b2ee-21f70a81b092,2045,,"[32.0, 29.0]",7529,56,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Leon Aderemi Balogun,5467.0,Left Center Back,104,Nigeria,775,['d7a09995-2abf-452b-b202-204f38f22f0b'],27,,,,,,,,,,,,,,,Nigeria,775,00:11:27.827,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,41fd8352-e4bf-4f2d-a281-4a4a9d6c2f1d,2049,,"[31.0, 56.0]",7529,56,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,William Troost-Ekong,5455.0,Right Center Back,104,Nigeria,775,"['35d31580-cfd3-4559-a1b9-b3a22bed05ad', '44e6b86f-a138-43ba-9adb-e77b284c68d8']",31,,,,,,,,,,,,,,,Nigeria,775,00:11:31.987,Ball Receipt*,True
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,d15a0baa-6126-4069-bd96-54b26b1e20f7,2052,,"[71.0, 59.0]",7529,56,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Odion Jude Ighalo,5458.0,Center Forward,104,Nigeria,775,['d03225d0-699e-4556-bfe0-670f0bffdc13'],33,,,,,,,,,,,,,,,Nigeria,775,00:11:33.760,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,4b9f0f98-c5ed-4b00-add3-5198dd3abf6e,2055,,"[71.0, 16.0]",7529,56,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Perišić,5474.0,Right Wing,105,Croatia,785,"['56b80681-9150-471a-a179-00943c0887c0', '7029d179-a259-4642-a045-dab3a013f41a']",34,,,,,,,,,,,,,,,Croatia,785,00:11:34.640,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,5a2a5591-6a2f-4c2c-9638-ee982b92eaae,2059,,"[70.0, 43.0]",7529,56,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luka Modrić,5463.0,Right Center Midfield,105,Croatia,785,"['0e6fdafa-ff9f-4d35-94a1-fdb251cfb4d1', '19df1964-30fb-447f-8c26-f5c2860ca504']",36,,,,,,,,,,,,,,,Croatia,785,00:11:36.040,Ball Receipt*,True
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,7bd438a3-75c6-4b17-a92e-f79a48e87184,2062,,"[101.0, 58.0]",7529,56,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ante Rebić,5465.0,Left Wing,105,Croatia,785,['d4ce9805-1724-44c0-bee9-5076a9a07bec'],40,,,,,,,,,,,,,,,Croatia,785,00:11:40.000,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,589a20de-d187-4af3-b7ca-991eed4730c3,2066,,"[24.0, 12.0]",7529,56,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Brian Oladapo Idowu,5462.0,Left Back,106,Nigeria,775,['fee90638-e1a6-4782-9373-39e8dfcc065c'],47,,,,,,,,,,,,,,,Nigeria,775,00:11:47.760,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,67945f3f-fbda-4ca2-85b6-b493000ce764,2069,,"[23.0, 23.0]",7529,56,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leon Aderemi Balogun,5467.0,Left Center Back,106,Nigeria,775,['c457651b-da7c-465a-9b80-494f4b29c9db'],51,,,,,,,,,,,,,,,Nigeria,775,00:11:51.267,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9d2d01b8-e53f-46f2-ac93-049312c49a3c,2073,,"[22.0, 50.0]",7529,56,,,,,,,,,,,,,,,,,,,,,2,Regular Play,William Troost-Ekong,5455.0,Right Center Back,106,Nigeria,775,"['1b85562e-b31c-4401-be3c-4498e8f1d281', 'a5ac3b13-aea4-4389-980b-d2aae4fa979e']",54,,,,,,,,,,,,,,,Nigeria,775,00:11:54.267,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,971cf5ce-f946-4c5d-b207-d17b93934d8f,2076,,"[11.0, 40.0]",7529,56,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francis Odinaka Uzoho,5454.0,Goalkeeper,106,Nigeria,775,"['3409d005-01ce-49fe-a957-905d5fe39258', 'fa9bd03a-b529-4aa9-bd85-d0633876b735']",55,,,,,,,,,,,,,,,Nigeria,775,00:11:55.787,Ball Receipt*,True
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,5b6c8efd-4a52-435a-ae93-f5eb95fad536,2078,,"[56.0, 19.0]",7529,56,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alex Iwobi,3647.0,Left Defensive Midfield,106,Nigeria,775,['81aee131-6fe2-4619-9c44-5a10766d109d'],58,,,,,,,,,,,,,,,Nigeria,775,00:11:58.680,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,6807adad-3027-41a4-b144-b3dd8d2d46ea,2080,,"[84.0, 54.0]",7529,56,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrej Kramarić,5460.0,Center Attacking Midfield,106,Nigeria,775,['378ef534-2cd6-48c8-8a91-48780ec9795c'],59,,,,,,,,,,,,,,,Croatia,785,00:11:59.987,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,d2b50f05-2153-4165-ad6b-61ad2214105f,2086,,"[73.0, 45.0]",7529,57,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Left Center Midfield,107,Croatia,785,['a05f7e93-2f68-46dd-8f48-b6fd92942d75'],15,,,,,,,,,,,,,,,Croatia,785,00:12:15.547,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,c87728ab-5961-4cad-9ac3-02535bf48b55,2098,,"[11.0, 52.0]",7529,57,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Luka Modrić,5463.0,Right Center Midfield,108,Croatia,785,['00d101b8-7e92-4fe5-9695-69f77abe1886'],28,,,,,,,,,,,,,,,Croatia,785,00:12:28.600,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,60defd76-e803-495b-a77c-94055a80d99a,2101,,"[24.0, 63.0]",7529,57,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luka Modrić,5463.0,Right Center Midfield,109,Croatia,785,['74de5528-a776-4daa-963b-1783092a4030'],32,,,,,,,,,,,,,,,Croatia,785,00:12:32.000,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,19dea3ac-5c64-4f96-aa1f-8ca686f7500a,2104,,"[34.0, 75.0]",7529,57,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Šime Vrsaljko,5461.0,Right Back,109,Croatia,785,['1878c6c0-dbf1-4915-a06e-19a56da2a8b3'],36,,,,,,,,,,,,,,,Croatia,785,00:12:36.759,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,a0f235e5-94f2-461d-8abf-3fb3f00db0c4,2107,,"[28.0, 66.0]",7529,57,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dejan Lovren,3471.0,Right Center Back,109,Croatia,785,['5368d972-5475-4e1a-909e-beb5e4839f48'],38,,,,,,,,,,,,,,,Croatia,785,00:12:38.760,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,01f36765-bdf7-424a-97dd-92d47498dad7,2110,,"[26.0, 35.0]",7529,57,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Domagoj Vida,5468.0,Left Center Back,109,Croatia,785,['5ad8929f-34ab-4234-8c6f-770f99cb8a83'],41,,,,,,,,,,,,,,,Croatia,785,00:12:41.840,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,b0744b0f-cf27-4ae5-84ec-902e53bf8b2c,2113,,"[33.0, 19.0]",7529,57,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Left Center Midfield,109,Croatia,785,['1c3444f1-a6ec-4b61-9df4-ceadab7244d9'],43,,,,,,,,,,,,,,,Croatia,785,00:12:43.439,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3745d747-549a-42d9-90d6-b1e78b4633b0,2117,,"[51.0, 18.0]",7529,57,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Perišić,5474.0,Right Wing,109,Croatia,785,"['84230667-e618-4a32-ad55-c7a6b3e641bf', '87ca81bd-f18c-4fcd-96b0-d7617e38656b']",45,,,,,,,,,,,,,,,Croatia,785,00:12:45.920,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,30a5ac60-f25f-4f77-825f-2c1f722dc78a,2120,,"[28.0, 36.0]",7529,57,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Domagoj Vida,5468.0,Left Center Back,109,Croatia,785,['b19c6847-0433-4a30-b8ee-f52607907ea9'],47,,,,,,,,,,,,,,,Croatia,785,00:12:47.719,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,25f347e2-e73f-490b-b919-2a45315bd9a0,2123,,"[33.0, 67.0]",7529,57,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dejan Lovren,3471.0,Right Center Back,109,Croatia,785,['f0f69e80-76e9-48fa-9bb9-2a800eb89904'],50,,,,,,,,,,,,,,,Croatia,785,00:12:50.920,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,4e6209f9-4ca6-4639-abdd-db20e124ebcd,2127,,"[8.0, 56.0]",7529,57,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danijel Subašić,3444.0,Goalkeeper,109,Croatia,785,['808708b8-0b7a-4046-ba7d-eb70d92fae1e'],55,,,,,,,,,,,,,,,Croatia,785,00:12:55.440,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,cf995d40-22aa-4e11-99dd-c059dc1524e9,2133,,"[30.0, 61.0]",7529,58,,,,,,,,,,,,,,,,,,,,,2,Regular Play,William Troost-Ekong,5455.0,Right Center Back,110,Nigeria,775,['235af7bc-b1e8-4776-8f8c-f6bf6e9750f3'],6,,,,,,,,,,,,,,,Nigeria,775,00:13:06.840,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0174c6a3-77d3-45ad-ba8a-67c7a9cdfecd,2136,,"[36.0, 39.0]",7529,58,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Oghenekaro Etebo,5466.0,Left Center Midfield,110,Nigeria,775,['5a970406-565d-4f4c-a911-9f0127a9c2af'],12,,,,,,,,,,,,,,,Nigeria,775,00:13:12.000,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,fc791570-caf1-403c-a4d4-05a00239df15,2140,,"[26.0, 53.0]",7529,58,,,,,,,,,,,,,,,,,,,,,2,Regular Play,William Troost-Ekong,5455.0,Right Center Back,110,Nigeria,775,['53f18c22-8481-4f27-b5d3-d7ea11401592'],14,,,,,,,,,,,,,,,Nigeria,775,00:13:14.146,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,4c078c33-88f2-4f85-9f92-e71378a2514e,2145,,"[62.0, 33.0]",7529,58,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luka Modrić,5463.0,Right Center Midfield,110,Nigeria,775,['fe8c7ba3-f164-4588-9b0b-9fb72732769d'],20,,,,,,,,,,,,,,,Croatia,785,00:13:20.107,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,aaa45653-fb8f-4125-92db-59f1d7c67759,2150,,"[51.0, 26.0]",7529,58,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leon Aderemi Balogun,5467.0,Left Center Back,111,Nigeria,775,['d6ccf273-5f27-414d-81dc-6b333893ea99'],35,,,,,,,,,,,,,,,Nigeria,775,00:13:35.107,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,20cef34d-0cac-4455-af50-2cc0ebd38396,2154,,"[68.0, 25.0]",7529,58,,,,,,,,,,,,,,,,,,,,,2,Regular Play,John Michael Nchekwube Obinna,5475.0,Center Attacking Midfield,111,Nigeria,775,"['383c0cd2-d2f4-4dbd-b79c-30963be823e7', 'fdf78627-c227-4e3d-b4b7-4e186485be42']",36,,,,,,,,,,,,,,,Nigeria,775,00:13:36.867,Ball Receipt*,True
