50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,3.88,,,,,,,,,,,,,,,6214ab90-c6b8-4c98-a356-c4a5f638801b,2635,,,"[28.0, 55.0]",7530,73,,-1.0655061,,,Right Foot,,,"[54.0, 8.0]",Ground Pass,53.712196,Incomplete,Lucas Hernández Pi,5484.0,,True,,,,2,Regular Play,Paul Pogba,20004.0,Left Center Midfield,129,France,771,"['0268feb2-fc11-4e06-9645-6de2f9a13b1b', '4fab74cd-7aab-4966-a0a6-018ebea6cc95']",17,,,,,,,,,,,,,,,,,France,771,00:28:17.320,Pass,
,,,,,,,,,,,,1.04,,,,,,,,,,,,,,,e7968c59-01b5-4a7d-b072-ecfce6837720,2640,,,"[63.0, 75.0]",7530,73,,-2.4149504,,,Right Foot,,,"[54.0, 67.0]",Ground Pass,12.0415945,,Josh Risdon,5482.0,,,,,,2,Regular Play,Mathew Leckie,5481.0,Right Midfield,130,Australia,792,"['25b7c9c0-6313-4216-a8bb-1dcbdd776843', 'b64d7d7e-7c05-476b-ac5e-5a30a3b2554c']",22,,,,,,,,,,,,,,,,,Australia,792,00:28:22.280,Pass,True
,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,91c65a35-1816-4a7f-9fdc-dae2d0cf763b,2644,,,"[61.0, 74.0]",7530,73,,0.18311082,,,Right Foot,,,"[88.0, 79.0]",Ground Pass,27.45906,,Mathew Leckie,5481.0,,,,,,2,Regular Play,Josh Risdon,5482.0,Right Back,130,Australia,792,['d5ce18f4-f86d-4a17-8136-4edcf81a0f47'],26,,,,,,,,,,,,,,,,,Australia,792,00:28:26.320,Pass,
,,,,,,,,,,,,1.88,,,,,,,,,,,,,,,843f2734-e948-4125-9ede-fdb07134cbc2,2647,,,"[80.0, 78.0]",7530,73,,-3.006065,,,Right Foot,,,"[58.0, 75.0]",Ground Pass,22.203604,,Trent Sainsbury,5478.0,,,,,,2,Regular Play,Mathew Leckie,5481.0,Right Midfield,130,Australia,792,['c2cd4efd-c3d2-44c0-87be-1ef050897d87'],33,,,,,,,,,,,,,,,,,Australia,792,00:28:33.000,Pass,
,,,,,,,,,,,,1.92,,,,,,,,,,,,,,,410682f0-d549-4a5f-9c83-6cdec67e0f30,2651,,,"[54.0, 72.0]",7530,73,,-2.2455373,,,Right Foot,,,"[38.0, 52.0]",Ground Pass,25.612497,,Mark Milligan,5488.0,,,,,,2,Regular Play,Trent Sainsbury,5478.0,Right Center Back,130,Australia,792,"['4113468b-a949-4e36-a2a7-6f49e9848d35', 'b95c080f-dbfa-4975-a36d-0b693ee6c256']",37,,,,,,,,,,,,,,,,,Australia,792,00:28:37.600,Pass,True
,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,5123987f-d626-4a7d-83c6-bdefc557d360,2654,,,"[39.0, 45.0]",7530,73,,-1.3086765,,,Right Foot,,,"[50.0, 4.0]",Ground Pass,42.44997,,Aziz Eraltay Behich,5479.0,,True,,,,2,Regular Play,Mark Milligan,5488.0,Left Center Back,130,Australia,792,['5453db48-3d17-46f3-8a0f-1d32de6d48d5'],40,,,,,,,,,,,,,,,,,Australia,792,00:28:40.920,Pass,
,,,,,,,,,,,,2.24,,,,,,,,,,,,,,,4f2448f5-14e8-49e6-957e-1de8441916b5,2658,,,"[44.0, 13.0]",7530,73,,2.5625184,,,Left Foot,,,"[18.0, 30.0]",Ground Pass,31.06445,,Mathew Ryan,3240.0,,,,,,2,Regular Play,Aziz Eraltay Behich,5479.0,Left Back,130,Australia,792,['45d6de47-fbd5-4875-9945-46294bf214f9'],47,,,,,,,,,,,,,,,,,Australia,792,00:28:47.760,Pass,
,,,,,,,,,,,,1.226,,,,,,,,,,,,,,,2f5d6052-d081-4497-a5d2-7e8024544b8e,2662,,,"[17.0, 34.0]",7530,73,,1.4141945,,,Right Foot,,,"[20.0, 53.0]",Ground Pass,19.235384,,Trent Sainsbury,5478.0,,,,,,2,Regular Play,Mathew Ryan,3240.0,Goalkeeper,130,Australia,792,"['3f6fe83a-ab64-4a44-ae70-91d30038dc4c', 'b30ce2a0-6776-4aa6-a380-a9ad962da565']",51,,,,,,,,,,,,,,,,,Australia,792,00:28:51.453,Pass,True
,,,,,,,,,,,,1.08,,,,,,,,,,,,,,,1f72521f-15c2-4e71-aa56-491cbdce3261,2665,,,"[20.0, 53.0]",7530,73,,0.19739556,,,Right Foot,,,"[30.0, 55.0]",Ground Pass,10.198039,,Mile Jedinak,5489.0,,,,,,2,Regular Play,Trent Sainsbury,5478.0,Right Center Back,130,Australia,792,['60e6be92-65be-4a28-af92-6040c0a2c116'],53,,,,,,,,,,,,,,,,,Australia,792,00:28:53.400,Pass,
,,,,,,,,,,,,1.32,,,,,,,,,,,,,,,dc2664e6-084f-453e-ae5f-1865d952bcea,2669,,,"[27.0, 56.0]",7530,73,,1.4352686,,,Right Foot,,,"[30.0, 78.0]",Ground Pass,22.203604,,Josh Risdon,5482.0,,,,,,2,Regular Play,Mile Jedinak,5489.0,Right Center Midfield,130,Australia,792,['8eab51f7-1bea-42b1-881f-c2586f76e297'],55,,,,,,,,,,,,,,,,,Australia,792,00:28:55.680,Pass,
,,,,,,,,,,,,2.64,,,,,,,,,,,,,,,24557448-469c-44e2-a2eb-acd76d736180,2672,,,"[30.0, 79.0]",7530,73,,-0.70361376,,,Left Foot,,,"[63.0, 51.0]",High Pass,43.27817,Incomplete,Jackson Irvine,5490.0,,,,,,2,Regular Play,Josh Risdon,5482.0,Right Back,130,Australia,792,"['0898016b-ec07-42fc-880e-9bacbd3082ac', 'f2eb7ef7-d342-47f8-b575-b7545bbab54f']",57,,,,,,,,,,,,,,,,,Australia,792,00:28:57.040,Pass,
,,,,,,,,,,,,1.96,,,,,,,,,,,,,,,0898016b-ec07-42fc-880e-9bacbd3082ac,2674,,,"[58.0, 30.0]",7530,73,,0.4636476,,,Head,,,"[78.0, 40.0]",High Pass,22.36068,Incomplete,,,,,,,Recovery,2,Regular Play,N''Golo Kanté,3961.0,Center Defensive Midfield,130,Australia,792,"['24557448-469c-44e2-a2eb-acd76d736180', '3b5bc7b6-0e16-4f69-bc4d-6949fe39bf05']",59,,,,,,,,,,,,,,,,,France,771,00:28:59.680,Pass,
,,,,,,,,,,,,1.613,,,,,,,,,,,,,,,3b5bc7b6-0e16-4f69-bc4d-6949fe39bf05,2675,,,"[43.0, 41.0]",7530,74,,0.41822433,,,Head,,,"[52.0, 45.0]",High Pass,9.848858,Incomplete,Jackson Irvine,5490.0,,,,,Recovery,2,Regular Play,Aaron Mooy,3281.0,Left Center Midfield,130,Australia,792,"['0898016b-ec07-42fc-880e-9bacbd3082ac', 'bcb6cdc9-a667-4cbe-97cf-8017a69effd0', 'c6c0ab5f-b736-482a-8ed1-8f648ab15b44']",1,,,,,,,,,,,,,,,,,Australia,792,00:29:01.640,Pass,
,,,,,,,,,,,,1.88,,,,,,,,,,,,,,,fdf9d45b-af6b-4c76-a940-c6a95e28b9e7,2681,,,"[66.0, 52.0]",7530,74,,0.8288491,,,Right Foot,,,"[88.0, 76.0]",Ground Pass,32.55764,,Mathew Leckie,5481.0,,,,,,2,Regular Play,Jackson Irvine,5490.0,Center Attacking Midfield,130,Australia,792,['8e2170c1-5abd-4d08-ac67-2da8e93e31e1'],7,,,,,,,,,,,,,,,,,Australia,792,00:29:07.200,Pass,
,,,,,,,,,,,,0.613,,,,,,,,,,,,,,,6e9903c3-d5e1-4315-b936-732cd3c8cd21,2685,,,"[113.0, 72.0]",7530,74,,-2.3561945,,,Left Foot,,,"[109.0, 68.0]",Ground Pass,5.656854,Incomplete,Josh Risdon,5482.0,,,,,,2,Regular Play,Mathew Leckie,5481.0,Right Midfield,130,Australia,792,"['2754d4ec-d8f0-46e6-b731-318967e28ee5', 'd7ba62bb-e6cc-4ce4-8046-ad81262e6346']",15,,,,,,,,,,,,,,,,,Australia,792,00:29:15.000,Pass,
,,,,,,,,,,,,2.613,,,,,,,,,,,,,,,6da02629-a294-45d1-b574-ee737e01915d,2689,,,"[15.0, 12.0]",7530,74,,0.38831872,,,Right Foot,,,"[37.0, 21.0]",Ground Pass,23.769728,,Paul Pogba,20004.0,,,,,,2,From Counter,N''Golo Kanté,3961.0,Center Defensive Midfield,131,France,771,['c1264f74-ea51-487c-8fa5-35d2d6a76e05'],16,,,,,,,,,,,,,,,,,France,771,00:29:16.760,Pass,
,,,,,,,,,,,,2.253,,,,,,,,,,,,,,,188e694c-ff86-4ca0-bed0-44ecf4e33d41,2692,,,"[44.0, 25.0]",7530,74,,-0.76101273,,,Right Foot,,,"[65.0, 5.0]",Ground Pass,29.0,,Nabil Fekir,2948.0,,,,,,2,From Counter,Paul Pogba,20004.0,Left Center Midfield,131,France,771,['fc4b553a-26fd-4e22-b28d-2a5eb02da919'],19,,,,,,,,,,,,,,,,,France,771,00:29:19.720,Pass,
,,,,,,,,,,,,2.853,,,,,,,,,,,,,,,b0208ace-6e67-4a80-9617-9cd12e05572a,2695,,,"[95.0, 21.0]",7530,74,,0.37298772,,,Left Foot,,,"[118.0, 30.0]",Ground Pass,24.698177,Incomplete,Kylian Mbappé Lottin,3009.0,,,,,,2,From Counter,Nabil Fekir,2948.0,Left Wing,131,France,771,"['55307d06-012f-4af7-ad0e-cfb36b51178e', 'aefdbf8c-c784-4958-8910-32b97d03e601']",26,,,,,,,,,,,,,,,,,France,771,00:29:26.800,Pass,
,,,,,,,,,,,,0.92,,,,,,,,,,,,,,,1e425f5a-100c-4761-920e-dcc1f6733c26,2700,,,"[44.0, 73.0]",7530,74,,-2.4329665,,,Right Foot,,,"[37.0, 67.0]",Ground Pass,9.219544,,Mile Jedinak,5489.0,,,,,,2,Regular Play,Josh Risdon,5482.0,Right Back,133,Australia,792,['d81c9f53-ce17-4aeb-bb4d-13275a2e0336'],37,,,,,,,,,,,,,,,,,Australia,792,00:29:37.920,Pass,
,,,,,,,,,,,,0.76,,,,,,,,,,,,,,,90331ee2-d681-4254-a05c-1c382964d2f7,2703,,,"[37.0, 66.0]",7530,74,,-1.2036225,,,Right Foot,,,"[42.0, 53.0]",Ground Pass,13.928389,,Aaron Mooy,3281.0,,,,,,2,Regular Play,Mile Jedinak,5489.0,Right Center Midfield,133,Australia,792,['030cc703-874b-4164-83aa-48df15e8fc78'],40,,,,,,,,,,,,,,,,,Australia,792,00:29:40.360,Pass,
,,,,,,,,,,,,0.76,,,,,,,,,,,,,,,59876ca7-3f3d-4e02-9cf1-6caea0866527,2706,,,"[42.0, 53.0]",7530,74,,2.3561945,,,Right Foot,,,"[36.0, 59.0]",Ground Pass,8.485281,,Mile Jedinak,5489.0,,,,,,2,Regular Play,Aaron Mooy,3281.0,Left Center Midfield,133,Australia,792,['ab01b8c3-3741-4abb-835d-934d0356a60f'],41,,,,,,,,,,,,,,,,,Australia,792,00:29:41.160,Pass,
,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,151b38b7-73fa-433e-be88-754723f888f1,2709,,,"[34.0, 65.0]",7530,74,,-2.3086114,,,Right Foot,,,"[14.0, 43.0]",Ground Pass,29.732138,,Mathew Ryan,3240.0,,,,,,2,Regular Play,Mile Jedinak,5489.0,Right Center Midfield,133,Australia,792,['eada7ff7-aec1-4fb5-a4e7-ee7c67a7bada'],43,,,,,,,,,,,,,,,,,Australia,792,00:29:43.000,Pass,
,,,,,,,,,,,,1.346,,,,,,,,,,,,,,,279075ac-271c-4fa5-9c87-9b7ce2533985,2712,,,"[14.0, 45.0]",7530,74,,-0.8850668,,,Right Foot,,,"[23.0, 34.0]",Ground Pass,14.21267,,Mark Milligan,5488.0,,,,,,2,Regular Play,Mathew Ryan,3240.0,Goalkeeper,133,Australia,792,['f4ef4450-918a-415b-9922-6118eb8d276e'],46,,,,,,,,,,,,,,,,,Australia,792,00:29:46.013,Pass,
,,,,,,,,,,,,2.48,,,,,,,,,,,,,,,ae933aaf-47bd-43ad-9dee-8d422b631bc5,2715,,,"[23.0, 31.0]",7530,74,,-1.1210368,,,Left Foot,,,"[37.0, 2.0]",Ground Pass,32.202484,,Aziz Eraltay Behich,5479.0,,,,,,2,Regular Play,Mark Milligan,5488.0,Left Center Back,133,Australia,792,['6cc4e429-41ae-4513-b905-31df8ab7a52a'],48,,,,,,,,,,,,,,,,,Australia,792,00:29:48.360,Pass,
,,,,,,,,,,,,1.32,,,,,,,,,,,,,,,2f4c07f3-2178-48ad-a2eb-a3a475941d08,2718,,,"[48.0, 3.0]",7530,74,,2.6098685,,,Left Foot,,,"[31.0, 13.0]",Ground Pass,19.723083,,Mark Milligan,5488.0,,,,,,2,Regular Play,Aziz Eraltay Behich,5479.0,Left Back,133,Australia,792,['4dce758f-f1e7-4676-b6af-a53efaf405e8'],54,,,,,,,,,,,,,,,,,Australia,792,00:29:54.040,Pass,
,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,6658a951-ad8c-456c-b648-cb3bcb87a03d,2721,,,"[30.0, 17.0]",7530,74,,1.5707964,,,Right Foot,,,"[30.0, 66.0]",Ground Pass,49.0,,Trent Sainsbury,5478.0,,True,,,,2,Regular Play,Mark Milligan,5488.0,Left Center Back,133,Australia,792,['e9924734-024e-4439-a278-b4babc7177c8'],56,,,,,,,,,,,,,,,,,Australia,792,00:29:56.680,Pass,
,,,,,,,,,,,,1.44,,,,,,,,,,,,,,,e3627521-3e40-49d1-adc1-58f4a2b614ab,2724,,,"[33.0, 67.0]",7530,74,,0.4636476,,,Right Foot,,,"[55.0, 78.0]",Ground Pass,24.596748,,Josh Risdon,5482.0,,,,,,2,Regular Play,Trent Sainsbury,5478.0,Right Center Back,133,Australia,792,['78efe587-2e22-419f-abf1-a8e498830f44'],59,,,,,,,,,,,,,,,,,Australia,792,00:29:59.920,Pass,
,,,,,,,,,,,,1.6,,,,,,,,,,,,,,,f98ef256-6cdb-4e46-9cd2-1f5702fe2429,2727,,,"[55.0, 78.0]",7530,75,,-1.092444,,,Right Foot,,,"[69.0, 51.0]",Ground Pass,30.413813,Incomplete,Mathew Leckie,5481.0,,,,,,2,Regular Play,Josh Risdon,5482.0,Right Back,133,Australia,792,"['daa874c2-81d4-4014-be4f-96992ce52e6d', 'e6273934-62da-4072-b456-ef5bcd3fe1ef']",2,,,,,,,,,,,,,,,,,Australia,792,00:30:02.720,Pass,
,,,,,,True,,,,,,1.613,,,,,,,,,,,,,,,daa874c2-81d4-4014-be4f-96992ce52e6d,2729,,,"[52.0, 30.0]",7530,75,,-1.4909663,,,Right Foot,,,"[54.0, 5.0]",Ground Pass,25.079872,,Paul Pogba,20004.0,,,,,Interception,2,Regular Play,N''Golo Kanté,3961.0,Center Defensive Midfield,134,France,771,"['c31cf32f-b126-433e-9efc-59010435505f', 'f98ef256-6cdb-4e46-9cd2-1f5702fe2429']",4,,,,,,,,,,,,,,,,,France,771,00:30:04.320,Pass,
,,,,,,,,,,,,0.96,,,,,,,,,,,,,,,dea4369b-0dcb-4948-84ed-bb2ad2844667,2732,,,"[54.0, 14.0]",7530,75,,0.0,,,Right Foot,,,"[72.0, 14.0]",Ground Pass,18.0,Incomplete,Kylian Mbappé Lottin,3009.0,,,,,,2,Regular Play,Paul Pogba,20004.0,Left Center Midfield,134,France,771,"['24df11ba-098e-4af7-8c88-59dbfcc648dc', '4f059fc2-c720-48c8-bfa2-d1c9501dabe5']",7,,,,,,,,,,,,,,,,,France,771,00:30:07.920,Pass,
,,,,,,,,,,,,1.92,,,,,,,,,,,,,,,4f059fc2-c720-48c8-bfa2-d1c9501dabe5,2734,,,"[49.0, 67.0]",7530,75,,0.8685394,,,Right Foot,,,"[60.0, 80.0]",Low Pass,17.029387,Out,,,,,,,Recovery,2,Regular Play,Trent Sainsbury,5478.0,Right Center Back,134,France,771,['dea4369b-0dcb-4948-84ed-bb2ad2844667'],8,,,,,,,,,,,,,,,,,Australia,792,00:30:08.880,Pass,
,,,,,,,,,,,,1.213,,,,,,,,,,,,,,,1956cfb4-26d4-4b96-baa3-ebfbeeca3733,2736,,,"[49.0, 18.0]",7530,75,,-0.9272952,,,Right Foot,,,"[52.0, 14.0]",Ground Pass,5.0,,N''Golo Kanté,3961.0,,,,,,2,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,135,France,771,['83e11056-2e0e-4150-be44-ba88b3e5582b'],21,,,,,,,,,,,,,,,,,France,771,00:30:21.640,Pass,
,,,,,,,,,,,,1.093,,,,,,,,,,,,,,,e6019beb-f924-4652-b66e-e06d92e74e11,2739,,,"[58.0, 15.0]",7530,75,,-0.9151007,,,Right Foot,,,"[68.0, 2.0]",Ground Pass,16.40122,,Lucas Hernández Pi,5484.0,,,,,,2,Regular Play,N''Golo Kanté,3961.0,Center Defensive Midfield,135,France,771,['71ea4e22-57b5-4e60-9c53-c32c499dd371'],24,,,,,,,,,,,,,,,,,France,771,00:30:24.400,Pass,
,,,,,,,,,,,,1.173,,,,,,,,,,,,,,,535437c7-01e4-49b6-803e-afb8851ee340,2742,,,"[67.0, 2.0]",7530,75,,2.9229238,,,Left Foot,,,"[58.0, 4.0]",Ground Pass,9.219544,,N''Golo Kanté,3961.0,,,,,,2,Regular Play,Lucas Hernández Pi,5484.0,Left Back,135,France,771,['e0377a3a-d9c9-455f-a3c7-f8a5b641a320'],26,,,,,,,,,,,,,,,,,France,771,00:30:26.400,Pass,
,,,,,,,,,,,,0.933,,,,,,,,,,,,,,,644a43ff-1513-494a-9adf-2749592f11ae,2745,,,"[57.0, 5.0]",7530,75,,1.5152978,,,Right Foot,,,"[58.0, 23.0]",Ground Pass,18.027756,,Corentin Tolisso,5480.0,,,,,,2,Regular Play,N''Golo Kanté,3961.0,Center Defensive Midfield,135,France,771,['62231300-abc9-4bec-bde8-a0b55ec43547'],29,,,,,,,,,,,,,,,,,France,771,00:30:29.200,Pass,
,,,,,,,,,,,,0.16,,,,,,,,,,,,,,,448b4a31-8722-41ab-b2fc-8d0781050c35,2748,,,"[54.0, 22.0]",7530,75,,0.7853982,,,Right Foot,,,"[58.0, 26.0]",Ground Pass,5.656854,Incomplete,,,,,,,,2,Regular Play,Corentin Tolisso,5480.0,Right Center Midfield,135,France,771,['7ee210ce-69e2-48f0-a61a-7db03ed165a0'],31,,,,,,,,,,,,,,,,,France,771,00:30:31.360,Pass,
,,,,,,,,,,,,1.36,,,,,,,,,,,,,,,4bccbcdd-4674-460a-98f4-57421f881e15,2759,,,"[83.0, 48.0]",7530,76,,0.7853982,,,Left Foot,,,"[101.0, 66.0]",Ground Pass,25.455845,,Josh Risdon,5482.0,,,,,Free Kick,2,From Free Kick,Aaron Mooy,3281.0,Left Center Midfield,137,Australia,792,['e255340e-d32e-42db-87ed-29f07e2fc47a'],32,,,,,,,,,,,,,,,,,Australia,792,00:31:32.400,Pass,
,,,,,,,,,,,,0.533,,,,,,,,,,,,,,,8feb41db-effe-492b-9eaf-f3a10d97ef7a,2762,,,"[108.0, 64.0]",7530,76,,-1.0303768,,,Right Foot,,,"[111.0, 59.0]",Low Pass,5.8309517,Incomplete,,,,,,,,2,From Free Kick,Josh Risdon,5482.0,Right Back,137,Australia,792,['84531426-0a88-4b02-a97a-5eab0756a6fd'],35,,,,,,,,,,,,,,,,,Australia,792,00:31:35.040,Pass,
,,,,,,,,,,,,0.88,,,,,,,,,,,,,,,d240f58f-84f3-4bb5-b60b-c7efa16c4e10,2765,,,"[105.0, 80.0]",7530,76,,-2.2142975,,,Right Foot,,,"[102.0, 76.0]",Ground Pass,5.0,,Robbie Kruse,5494.0,,,,,,2,Regular Play,Josh Risdon,5482.0,Right Back,138,Australia,792,['4a8cda93-dd98-42b0-a8a6-712de68064e0'],48,,,,,,,,,,,,,,,,,Australia,792,00:31:48.440,Pass,
,,,,,,,,,,,,0.48,,,,,,,,,,,,,,,d0056e48-fef8-496f-8017-fd4e22156731,2767,,,"[101.0, 75.0]",7530,76,,2.158799,,,Right Foot,,,"[99.0, 78.0]",Ground Pass,3.6055512,,Josh Risdon,5482.0,,,,,,2,Regular Play,Robbie Kruse,5494.0,Left Midfield,138,Australia,792,['540609af-cb3c-435c-8a1d-e807c8014f56'],49,,,,,,,,,,,,,,,,,Australia,792,00:31:49.320,Pass,
,,,,,,,,,,,,1.16,,,,,,,,,,,,,,,c22480ed-c0bd-4329-85bf-4eec151596ab,2771,,,"[99.0, 78.0]",7530,76,,-2.6011732,,,Right Foot,,,"[89.0, 72.0]",Ground Pass,11.661903,,Aaron Mooy,3281.0,,,,,,2,Regular Play,Josh Risdon,5482.0,Right Back,138,Australia,792,"['3f899ed6-e5b8-4d57-a7ec-44d1d6d42a74', 'e61a58cf-4cbe-4dd7-8c84-ca6a7cedd138']",49,,,,,,,,,,,,,,,,,Australia,792,00:31:49.840,Pass,True
,,,,,,,,,,,,3.12,,,,,,,,,,,,,,,642749bd-540c-4987-a027-948acbb5ae29,2773,,,"[89.0, 72.0]",7530,76,,0.18998829,,,Right Foot,,,"[115.0, 77.0]",High Pass,26.476404,,Jackson Irvine,5490.0,,,,,,2,Regular Play,Aaron Mooy,3281.0,Left Center Midfield,138,Australia,792,"['3f899ed6-e5b8-4d57-a7ec-44d1d6d42a74', 'f7b7d894-efc4-4ca9-9ee4-7db70d822116']",51,,,,,,,,,,,,,,,,,Australia,792,00:31:51.000,Pass,True
,,,,,,,,,,,,1.373,,,,,,,,,,,,,,,1e1d6de7-feaf-4759-9a38-d9817e794841,2778,,,"[15.0, 1.0]",7530,77,,0.26625204,,,,,,"[26.0, 4.0]",High Pass,11.401754,,Paul Pogba,20004.0,,,,,Throw-in,2,From Throw In,Lucas Hernández Pi,5484.0,Left Back,139,France,771,['ebfc8f13-fff5-40e9-8c7d-f91b740b2ab4'],0,,,,,,,,,,,,,,,,,France,771,00:32:00.280,Pass,
,,,,,,,,,,,,0.533,,,,,,,,,,,,,,,16dbe026-405f-46d7-86cf-a87837223e0b,2784,,,"[101.0, 79.0]",7530,77,,-1.5707964,,,Right Foot,,,"[101.0, 77.0]",Ground Pass,2.0,Incomplete,Robbie Kruse,5494.0,,,,,,2,From Throw In,Aaron Mooy,3281.0,Left Center Midfield,139,France,771,"['3f8025d0-7516-44a3-a59d-5f249c1e346e', 'd341f344-fc2f-4a86-8c17-6e54e1304746']",3,,,,,,,,,,,,,,,,,Australia,792,00:32:03.520,Pass,
,,,,,,,,,,,,0.92,,,,,,,,,,,,,,,1a176ff7-b0be-4c31-80f7-f3fda9e13c9e,2792,,,"[98.0, 78.0]",7530,77,,3.1415927,,,Right Foot,,,"[87.0, 78.0]",Ground Pass,11.0,,Josh Risdon,5482.0,,,,,,2,Regular Play,Aaron Mooy,3281.0,Left Center Midfield,140,Australia,792,['48b2b6e5-482a-43b0-9001-058e016b93cf'],6,,,,,,,,,,,,,,,,,Australia,792,00:32:06.520,Pass,
,,,,,,,,,,,,0.84,,,,,,,,,,,,,,,ee1bc094-bb47-4062-9338-466978bcabba,2796,,,"[87.0, 78.0]",7530,77,,-0.7454195,,,Left Foot,,,"[100.0, 66.0]",Low Pass,17.691807,,Tomi Jurić,5493.0,,,,,,2,Regular Play,Josh Risdon,5482.0,Right Back,140,Australia,792,"['3a9edf73-95f4-40c7-9507-6b28e0b8d4e9', '53afc9fd-6fb7-40b9-a639-9a3ea0bb65a4']",8,,,,,,,,,,,,,,,,,Australia,792,00:32:08.000,Pass,True
,,,,,,,,,,,,3.08,,,,,,,,,,,,,,,fbe66432-8c2d-48e2-b389-f4eea0aee059,2802,,,"[24.0, 32.0]",7530,77,,-0.54486394,,,Left Foot,,,"[57.0, 12.0]",High Pass,38.587563,,Olivier Giroud,3604.0,,,,,Recovery,2,Regular Play,Corentin Tolisso,5480.0,Right Center Midfield,140,Australia,792,['678184c8-2296-41ad-8c4c-28d0955463e3'],11,,,,,,,,,,,,,,,,,France,771,00:32:11.600,Pass,
,,,,,,,,,,,,1.32,,,,,,,,,,,,,,,eba71764-8ef8-44de-b2d6-93b6834f82fe,2805,,,"[62.0, 59.0]",7530,77,,-2.55359,,,Right Foot,,,"[50.0, 51.0]",Ground Pass,14.422205,,Trent Sainsbury,5478.0,,,,,Recovery,2,Regular Play,Mile Jedinak,5489.0,Right Center Midfield,140,Australia,792,['b7058e6b-f180-4c44-ad43-c2d623ad98ae'],16,,,,,,,,,,,,,,,,,Australia,792,00:32:16.680,Pass,
,,,,,,,,,,,,1.84,,,,,,,,,,,,,,,6cf03dd1-9e21-4ce1-89eb-055616234c37,2807,,,"[50.0, 51.0]",7530,77,,-1.1801893,,,Right Foot,,,"[57.0, 34.0]",Ground Pass,18.384777,,Mark Milligan,5488.0,,,,,,2,Regular Play,Trent Sainsbury,5478.0,Right Center Back,140,Australia,792,['ca15c4bc-6db6-4c5d-b5ab-17d145d10c55'],18,,,,,,,,,,,,,,,,,Australia,792,00:32:18.000,Pass,
,,,,,,,,,,,,3.56,,,,,,,,,,,,,,,5295732e-ffd7-45f0-af20-c9bff369ec9f,2810,,,"[57.0, 34.0]",7530,77,,0.92037493,,,Left Foot,,,"[92.0, 80.0]",High Pass,57.801384,Out,Robbie Kruse,5494.0,,True,,,,2,Regular Play,Mark Milligan,5488.0,Left Center Back,140,Australia,792,"['adc5146d-11b3-4cd8-a46f-b9e62c45d603', 'c41b1834-c00c-4797-97a1-d012eb6a78c4']",19,,,,,,,,,,,,,,,,,Australia,792,00:32:19.840,Pass,True
,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,6ad782d9-5f50-4cf9-858a-36f336fbfe42,2815,,,"[42.0, 32.0]",7530,77,,-0.7378151,,,Right Foot,,,"[53.0, 22.0]",Ground Pass,14.866069,,Blaise Matuidi,4375.0,,,,,,2,Regular Play,Paul Pogba,20004.0,Left Center Midfield,141,France,771,"['7e05edd6-a2ae-4d19-8fb6-4315f6cd2a72', 'e059c41a-3c0a-44a1-a1e0-108132ca12e5']",48,,,,,,,,,,,,,,,,,France,771,00:32:48.600,Pass,True
,,,,,,,,,,,,1.533,,,,,,,,,,,,,,,f6c496bf-e56d-4629-b9a8-78a74db6724f,2817,,,"[54.0, 26.0]",7530,77,,-1.9055332,,,Left Foot,,,"[46.0, 3.0]",Ground Pass,24.351591,,Lucas Hernández Pi,5484.0,,,,,,2,Regular Play,Blaise Matuidi,4375.0,Right Center Midfield,141,France,771,['212fdb00-88d5-4fed-aed0-af16763fd3e1'],49,,,,,,,,,,,,,,,,,France,771,00:32:49.400,Pass,
