bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[71.0, 79.0]",,,,,,,,0.12,,,,,,,,,,,,5bc13343-e004-4292-b987-6964d459b778,1759,,,"[72.0, 78.0]",7536,43,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Thomas Meunier,3176.0,Right Wing Back,76,Belgium,782,"['5f9e919d-bf43-45ea-8c63-7cc5be9a44ca', 'b2add929-1d38-4342-9803-125d7e1c2158']",11,,,,,,,,,,,,,,,,,Belgium,782,00:43:11.013,Carry,
,,,,"[66.0, 66.0]",,,,,,,,2.041,,,,,,,,,,,,8ceb909e-7ce6-4907-8071-d3fd47eb720a,1762,,,"[69.0, 70.0]",7536,43,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Toby Alderweireld,20005.0,Right Center Back,76,Belgium,782,"['7491912a-613e-4d3d-8ea8-c87cde676f2a', '8d89abff-32f2-4b9f-815b-ee981638a549']",12,,,,,,,,,,,,,,,,,Belgium,782,00:43:12.412,Carry,
,,,,"[64.0, 43.0]",,,,,,,,1.16,,,,,,,,,,,,3dca6b14-2404-4f0f-9879-e9f58830d05b,1765,,,"[64.0, 43.0]",7536,43,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Anga Dedryck Boyata,5639.0,Center Back,76,Belgium,782,"['1372314b-b370-4245-b616-ba2b2cd9a287', '9c3ce2b6-11ff-4583-bb2f-8db050ed6f2c']",16,,,,,,,,,,,,,,,,,Belgium,782,00:43:16.133,Carry,
,,,,"[34.0, 71.0]",,,,,,,,2.133,,,,,,,,,,,,15f2bf96-cfa0-4abf-8758-424bdcd0cb47,1771,,,"[38.0, 72.0]",7536,43,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Edgar Yoel Bárcenas Herrera,5637.0,Right Wing,77,Panama,798,"['958b35b0-cf50-4fcb-b7b6-c6ad95a8702f', '9cd40e5f-f91a-473f-a908-3aebcfaa9923', 'aa679404-d4c7-4ee2-839e-d5a8db4aefe8', 'fc6cc04a-5a90-4616-98ad-37743f535ba2']",21,,,,,,,,,,,,,,,,,Panama,798,00:43:21.400,Carry,True
,,,,"[24.0, 59.0]",,,,,,,,0.28,,,,,,,,,,,,f08f2b71-d5b0-4148-ac03-4b5b92874cf0,1776,,,"[23.0, 59.0]",7536,43,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Román Aureliano Torres Morcillo,5635.0,Right Center Back,77,Panama,798,"['ada0a229-dc89-400d-82ea-d59fe85c2d58', 'afc35ca4-0132-4983-a2d6-cd8bf4696494', 'fd780722-5841-41fd-b2b0-048ba804a871']",24,,,,,,,,,,,,,,,,,Panama,798,00:43:24.853,Carry,True
,,,,"[41.0, 61.0]",,,,,,,,1.2,,,,,,,,,,,,c464e159-cb62-483a-b561-e3134423b87d,1782,,,"[42.0, 54.0]",7536,43,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Enrique Gómez Girón,5640.0,Center Defensive Midfield,77,Panama,798,"['2f6f1494-7d58-4080-bd8e-d0dbd6e6a3dd', '5106fa94-fb1a-409b-9159-b4b1a4f7bd76']",30,,,,,,,,,,,,,,,,,Panama,798,00:43:30.493,Carry,
,,,,"[65.0, 77.0]",,,,,,,,2.227,,,,,,,,,,,,dd6f7f4c-84a7-4372-9490-b296bb7f7d14,1785,,,"[55.0, 76.0]",7536,43,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Michael Amir Murillo Bermudez,5641.0,Right Back,77,Panama,798,"['9c7b19b3-3195-4da4-93d9-920ad40d4979', 'd22f88c6-1b94-4ee3-b971-ad7aa0469595']",33,,,,,,,,,,,,,,,,,Panama,798,00:43:33.253,Carry,
,,,,"[8.0, 37.0]",,,,,,,,1.88,,,,,,,,,,,,cae67a45-5169-4eee-a606-a51c74ef2a6d,1789,,,"[8.0, 34.0]",7536,43,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thibaut Courtois,3509.0,Goalkeeper,78,Belgium,782,"['af13d704-5c27-4d94-a943-20939a92ebc9', 'e8ac3b62-2e8e-42f4-a4e5-d360c2620696']",38,,,,,,,,,,,,,,,,,Belgium,782,00:43:38.413,Carry,
,,,,"[25.0, 53.0]",,,,,,,,1.16,,,,,,,,,,,,83d432fa-68e2-4c2a-ad76-333485d6b213,1792,,,"[19.0, 51.0]",7536,43,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Toby Alderweireld,20005.0,Right Center Back,78,Belgium,782,"['1397e0b9-2730-4ff1-9ce7-10118c8b4292', '9ed1df07-957b-44e4-986e-5048272f8efb']",42,,,,,,,,,,,,,,,,,Belgium,782,00:43:42.213,Carry,
,,,,"[56.0, 53.0]",,,,,,,,4.2,,,,,,,,,,,,1454dcb8-fcfb-4d68-8237-4d525ac1f9f0,1795,,,"[34.0, 44.0]",7536,43,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kevin De Bruyne,3089.0,Right Center Midfield,78,Belgium,782,"['2ce7cf9f-f1be-4536-946c-d8911f5e5f3a', '97e06ac8-55a8-4e86-94ce-9e67ded39d09', 'bd655dc8-576d-4f69-9eb6-7e686afb9cd7']",44,,,,,,,,,,,,,,,,,Belgium,782,00:43:44.533,Carry,True
,,,,"[38.0, 64.0]",,,,,,,,0.827,,,,,,,,,,,,c81b65fe-7944-4924-816a-623c7afa5e81,1805,,,"[37.0, 66.0]",7536,43,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Michael Amir Murillo Bermudez,5641.0,Right Back,79,Panama,798,"['c990f560-dbd7-4b69-8cd9-7551afc513b6', 'f97e29cc-65f5-4bdb-8201-c7d70424ab62', 'fb8c880c-e3ad-4e65-881a-c960efb443ff']",53,,,,,,,,,,,,,,,,,Panama,798,00:43:53.413,Carry,True
,,,,"[43.0, 70.0]",,,,,,,,2.867,,,,,,,,,,,,f6c0beaf-adf4-4ca0-bb4b-97892234a0e4,1809,,,"[48.0, 73.0]",7536,43,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Edgar Yoel Bárcenas Herrera,5637.0,Right Wing,79,Panama,798,"['7edcdb13-3523-4c12-a979-6d3622b95fb0', 'a320c346-a9ab-464f-a3de-9c7a31dcf43c', 'c9ee707c-844c-4b01-87f1-93c818ee3e45']",55,,,,,,,,,,,,,,,,,Panama,798,00:43:55.413,Carry,True
,,,,"[72.0, 21.0]",,,,,,,,0.68,,,,,,,,,,,,6a0564c7-64f0-4e89-8f69-22b1f20ed4dd,1812,,,"[72.0, 20.0]",7536,43,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dries Mertens,5630.0,Right Attacking Midfield,80,Belgium,782,"['7d0ab361-fec7-4f97-a041-5f803f6e5b4a', 'fb9f1ec9-2ad7-4e33-a603-b629a272f8d8']",58,,,,,,,,,,,,,,,,,Belgium,782,00:43:58.853,Carry,
,,,,"[103.0, 29.0]",,,,,,,,3.16,,,,,,,,,,,,1c6198ca-dc17-48df-8fc1-7f4cb681f914,1815,,,"[92.0, 17.0]",7536,44,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eden Hazard,3621.0,Left Attacking Midfield,80,Belgium,782,"['69ffe3b2-3750-4573-a399-04e165dbe92b', '84abd25d-47bc-4d15-be43-28f74f08c48d', 'c9134874-397d-4355-ad64-a8e5c9ecb9a7']",1,,,,,,,,,,,,,,,,,Belgium,782,00:44:01.133,Carry,True
,,,,"[110.0, 24.0]",,,,,,,,0.08,,,,,,,,,,,,2e5ed8d4-5447-464e-8663-d9e80d3f7955,1820,,,"[110.0, 24.0]",7536,44,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dries Mertens,5630.0,Right Attacking Midfield,80,Belgium,782,"['8a6e221d-cf3c-4be3-ae15-901b382bdc9d', 'e0ebdd8c-b27b-4422-a4fe-dc15094debe2', 'f0fb952d-0600-423c-90f2-c067eddd4b89']",5,,,,,,,,,,,,,,,,,Belgium,782,00:44:05.413,Carry,True
,,,,"[37.0, 70.0]",,,,,,,,4.347,,,,,,,,,,,,19aa7b5f-f38f-4003-9399-b2a3534b09b5,1825,,,"[16.0, 59.0]",7536,44,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Edgar Yoel Bárcenas Herrera,5637.0,Right Wing,81,Panama,798,"['276e866b-c527-4913-ad3d-4e9d95e462c5', '33285999-c3d1-4026-a73f-0084071a7a12', 'c2380531-bcc0-42aa-b816-d746a6ac9a22']",8,,,,,,,,,,,,,,,,,Panama,798,00:44:08.333,Carry,True
,,,,"[42.0, 71.0]",,,,,,,,0.573,,,,,,,,,,,,27e099f2-6f66-4063-bdf0-d3eacb08fa75,1832,,,"[39.0, 72.0]",7536,44,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Edgar Yoel Bárcenas Herrera,5637.0,Right Wing,81,Panama,798,"['29af6196-7256-4b9b-9d90-4938fd6cf997', '9137c225-bf06-4c90-bad2-a27e331b84e8']",13,,,,,,,,,,,,,,,,,Panama,798,00:44:13.600,Carry,
,,,,"[69.0, 71.0]",,,,,,,,1.56,,,,,,,,,,,,adad56a9-09e3-4eac-b6c5-11cc09421383,1836,,,"[65.0, 76.0]",7536,44,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Michael Amir Murillo Bermudez,5641.0,Right Back,81,Panama,798,"['2eba0042-2494-4726-9920-545b8ccd3bb5', '8b596775-3bbb-4923-993a-5a8f10bb447c', 'b6444ea2-5de1-4de1-90a1-f3be9a651199', 'd3a960a1-82bd-458b-9291-0b025961dfdd']",15,,,,,,,,,,,,,,,,,Panama,798,00:44:15.453,Carry,True
,,,,"[68.0, 11.0]",,,,,,,,1.92,,,,,,,,,,,,42382f19-14a7-49cd-be41-28fee28cb7e5,1842,,,"[67.0, 11.0]",7536,44,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Erick Javier Davis Grajales,5634.0,Left Back,82,Panama,798,"['5944e89a-c6d7-484b-982e-5095d9305129', '7806ee9a-e70e-499d-bc4a-73f77a8a926a', 'a631ee20-457f-46ac-bcb8-6c006124d97e']",36,,,,,,,,,,,,,,,,,Panama,798,00:44:36.293,Carry,True
,,,,"[33.0, 69.0]",,,,,,,,1.427,,,,,,,,,,,,2ac23e8b-f9f8-418e-b20f-6493a751452c,1848,,,"[37.0, 69.0]",7536,44,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Román Aureliano Torres Morcillo,5635.0,Right Center Back,82,Panama,798,"['de8dfc21-65c2-457c-b860-873d6e6fc5dd', 'fe118ae2-3dda-4ab6-ac1d-9a3c8b37a511']",48,,,,,,,,,,,,,,,,,Panama,798,00:44:48.693,Carry,
,,,,"[56.0, 78.0]",,,,,,,,1.347,,,,,,,,,,,,3223caba-61f2-4373-9eba-82e113a0156a,1851,,,"[53.0, 76.0]",7536,44,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Michael Amir Murillo Bermudez,5641.0,Right Back,82,Panama,798,"['8510ab14-373b-42b0-a393-5942bc1fcb21', '8fe076f0-9e36-4389-8e17-244d05fcccf9']",51,,,,,,,,,,,,,,,,,Panama,798,00:44:51.853,Carry,
,,,,"[72.0, 76.0]",,,,,,,,0.107,,,,,,,,,,,,aeaf96e5-63c1-4172-a48e-8b9cff501bf9,1854,,,"[71.0, 78.0]",7536,44,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aníbal Cesis Godoy,5646.0,Left Center Midfield,82,Panama,798,"['5dc8857d-c84e-462c-86e0-f593565946e9', 'ef1287ad-2059-4209-8dc6-00b3fde51f3d']",54,,,,,,,,,,,,,,,,,Panama,798,00:44:54.013,Carry,
,,,,"[56.0, 77.0]",,,,,,,,0.76,,,,,,,,,,,,32afb6c7-2989-49ea-80ea-e069962f6b4e,1857,,,"[56.0, 77.0]",7536,44,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Michael Amir Murillo Bermudez,5641.0,Right Back,82,Panama,798,"['a713d554-6b82-4ea5-bde2-0a056880e9ea', 'c04c9955-408b-4306-9a26-9ae723b2c0fe']",55,,,,,,,,,,,,,,,,,Panama,798,00:44:55.093,Carry,
,,,,"[56.0, 71.0]",,,,,,,,1.187,,,,,,,,,,,,c6cd3e11-9f2a-43bb-b126-51c3b22c60f9,1860,,,"[58.0, 76.0]",7536,44,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aníbal Cesis Godoy,5646.0,Left Center Midfield,82,Panama,798,"['3a01dc2c-2c6a-4c0d-8a71-9b2f6e7b68f6', 'ec1a5ce8-40d9-4541-8a78-b4d8e9b72197']",56,,,,,,,,,,,,,,,,,Panama,798,00:44:56.253,Carry,
,,,,"[76.0, 65.0]",,,,,,,,3.027,,,,,,,,,,,,756c2a42-c2bb-467c-89a6-cbf3f3790b8b,1864,,,"[79.0, 69.0]",7536,44,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Armando Enrique Cooper Whitaker,5645.0,Right Center Midfield,82,Panama,798,"['22370d75-d806-4d5f-8d81-e00ec966dee2', '9ab278d5-f3fd-48ea-b3e7-5fa5d5b95e59', 'd82356c7-da7d-4ace-abd8-70629750c1c8', 'dfed68c0-7a28-46e4-a1e6-eb88dbac9a45']",58,,,,,,,,,,,,,,,,,Panama,798,00:44:58.413,Carry,True
,,,,"[77.0, 63.0]",,,,,,,,1.68,,,,,,,,,,,,f757c10a-1c66-4508-b464-0650053cf577,1867,,,"[76.0, 65.0]",7536,45,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Armando Enrique Cooper Whitaker,5645.0,Right Center Midfield,82,Panama,798,"['16740b0b-7d9a-4bd5-8eba-f7f6a73b4439', 'c35e090e-fe4e-4652-be60-1dd41e948ac6', 'd82356c7-da7d-4ace-abd8-70629750c1c8', 'dfed68c0-7a28-46e4-a1e6-eb88dbac9a45']",1,,,,,,,,,,,,,,,,,Panama,798,00:45:01.440,Carry,True
,,,,"[77.0, 74.0]",,,,,,,,0.56,,,,,,,,,,,,500960c9-7c27-4283-a3d6-662d0a99715c,1872,,,"[77.0, 74.0]",7536,45,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Michael Amir Murillo Bermudez,5641.0,Right Back,83,Panama,798,"['b371ff62-a07b-457f-b8e0-5a1d8cb0cc0d', 'b399135d-03fb-4c8c-9094-bcea148862a9']",18,,,,,,,,,,,,,,,,,Panama,798,00:45:18.253,Carry,
,,,,"[73.0, 63.0]",,,,,,,,1.52,,,,,,,,,,,,4ceedc53-8606-43dd-9f46-0070bc6f9083,1875,,,"[74.0, 68.0]",7536,45,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aníbal Cesis Godoy,5646.0,Left Center Midfield,83,Panama,798,"['3396d1f6-523f-4f7e-867f-a3b0b1c464f7', '4913e242-a58a-476a-a765-411dd08710a7', '844aaa09-d060-4365-8461-3b459caf1473']",19,,,,,,,,,,,,,,,,,Panama,798,00:45:19.413,Carry,True
,,,,"[68.0, 54.0]",,,,,,,,0.68,,,,,,,,,,,,d6f648a2-ad3c-434e-afa1-a170856162bf,1879,,,"[68.0, 54.0]",7536,45,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gabriel Enrique Gómez Girón,5640.0,Center Defensive Midfield,83,Panama,798,"['3ab4dae4-b8bc-4116-8c9c-a056a4f75d42', '435ceb2d-f70a-4fbf-8128-ef105d1c8dad']",21,,,,,,,,,,,,,,,,,Panama,798,00:45:21.613,Carry,
,,,,"[81.0, 59.0]",,,,,,,,0.24,,,,,,,,,,,,6f4bf1a1-c77c-41f4-81b3-e02d38bdd6d4,1883,,,"[81.0, 59.0]",7536,45,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aníbal Cesis Godoy,5646.0,Left Center Midfield,83,Panama,798,"['0fef48bf-7e09-47fb-b98f-b91f5b19e2d7', 'c9303d8c-4647-45ef-8702-e58cb404d000', 'db987de1-f688-4dea-9d9c-71bde551cdcf', 'fbb6aace-9e5e-4afa-8f4f-4bd7cc4826ea']",23,,,,,,,,,,,,,,,,,Panama,798,00:45:23.373,Carry,True
,,,,"[85.0, 43.0]",,,,,,,,2.067,,,,,,,,,,,,9ad48766-29cc-4eee-bbea-94d7fb1f3076,1887,,,"[92.0, 49.0]",7536,45,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Blas Antonio Miguel Pérez Ortega,5631.0,Center Forward,83,Panama,798,"['3cc2045d-fcfb-4e33-b29c-89cfd9da5923', 'db987de1-f688-4dea-9d9c-71bde551cdcf', 'ffc54b96-6f74-4258-895a-8c71e4bba048']",24,,,,,,,,,,,,,,,,,Panama,798,00:45:24.413,Carry,True
,,,,"[85.0, 29.0]",,,,,,,,0.96,,,,,,,,,,,,c29177af-7101-44cb-ac94-5d3b2e5f1972,1890,,,"[84.0, 29.0]",7536,45,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Armando Enrique Cooper Whitaker,5645.0,Right Center Midfield,83,Panama,798,"['1a4cec09-41ec-4f73-9230-f164f892773f', '393725ff-ba97-4c0c-a2b4-f87362fdbf00']",27,,,,,,,,,,,,,,,,,Panama,798,00:45:27.813,Carry,
,,,,"[93.0, 13.0]",,,,,,,,3.027,,,,,,,,,,,,21c4b7d5-d18e-4344-95e6-6be111465dc3,1893,,,"[88.0, 13.0]",7536,45,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Erick Javier Davis Grajales,5634.0,Left Back,83,Panama,798,"['14eba8c9-f4dd-48cd-97dc-e13aaec977c5', '1987641b-304b-41a2-80e2-8c4779fec168', 'f308526e-bc0a-4e2a-a9ba-87999654a520']",29,,,,,,,,,,,,,,,,,Panama,798,00:45:29.653,Carry,True
,,,,"[86.0, 18.0]",,,,,,,,3.4,,,,,,,,,,,,24539487-7499-4131-ade2-814d8bbd6cd7,1897,,,"[86.0, 18.0]",7536,45,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Armando Enrique Cooper Whitaker,5645.0,Right Center Midfield,83,Panama,798,"['0d691094-1bae-40bf-aba8-98adffb3a18c', '21baa12e-c3ec-4d59-a047-98bb0a2e3647', '7e89474f-3b2a-4c4c-9160-9f9df697e864']",33,,,,,,,,,,,,,,,,,Panama,798,00:45:33.453,Carry,True
,,,,"[34.0, 64.0]",,,,,,,,1.04,,,,,,,,,,,,5f37a9cd-6413-430e-b8c1-083a3bfa651e,1904,,,"[34.0, 63.0]",7536,45,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Axel Witsel,5642.0,Left Center Midfield,84,Belgium,782,"['67605e70-c96c-4cdc-86d5-ee9d8f8da167', '6b93a31b-1441-46a6-846a-f77667182fd1', '76d7cf25-5933-4a59-8ee8-476c1c0b2dc3']",38,,,,,,,,,,,,,,,,,Belgium,782,00:45:38.613,Carry,True
,,,,"[21.0, 67.0]",,,,,,,,2.0,,,,,,,,,,,,84411693-cbe8-4b32-a482-649c7a93ee00,1909,,,"[28.0, 64.0]",7536,45,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thomas Meunier,3176.0,Right Wing Back,84,Belgium,782,"['0a2a649f-75df-432d-bf66-38554b63a2dc', '619c7925-e517-4bba-9e33-55b2ee81cc8c']",40,,,,,,,,,,,,,,,,,Belgium,782,00:45:40.333,Carry,
,,,,"[3.0, 52.0]",,,,,,,,0.68,,,,,,,,,,,,78b9cb50-293a-41f2-9b91-44da7680ca42,1912,,,"[4.0, 52.0]",7536,45,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thibaut Courtois,3509.0,Goalkeeper,84,Belgium,782,"['3ca10d5c-a77b-4c37-b3a0-c273c421ba74', 'c7294b52-f4b1-4a3c-8e0f-2eab62639bff']",43,,,,,,,,,,,,,,,,,Belgium,782,00:45:43.973,Carry,
,,,,"[46.0, 16.0]",,,,,,,,2.64,,,,,,,,,,,,f5096e38-30ce-40f1-b832-9a66dbddc7b9,1919,,,"[36.0, 22.0]",7536,45,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yannick Ferreira Carrasco,5633.0,Left Wing Back,84,Belgium,782,"['320f73ed-6464-4de8-8472-bf305299d906', 'b6dca46d-b82a-4791-9d2f-e349b3a93e59', 'e307bd50-191f-4008-bf07-3234092eda54', 'ef1cb877-48ae-48bc-84a6-57a90fd02bbc']",52,,,,,,,,,,,,,,,,,Belgium,782,00:45:52.773,Carry,True
,,,,"[47.0, 17.0]",,,,,,,,1.482,,,,,,,,,,,,240b918a-dece-4cc2-8dd3-f034138886a3,1922,,,"[46.0, 16.0]",7536,45,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yannick Ferreira Carrasco,5633.0,Left Wing Back,84,Belgium,782,"['320f73ed-6464-4de8-8472-bf305299d906', '598fd1c5-e247-40b0-8ed5-eacb1064e48b', 'eacd79f7-bdd8-433b-bef7-6244c71f6f4e', 'ef1cb877-48ae-48bc-84a6-57a90fd02bbc']",55,,,,,,,,,,,,,,,,,Belgium,782,00:45:55.413,Carry,True
,,,,"[68.0, 56.0]",,,,,,,,0.68,,,,,,,,,,,,f6b164d0-4d88-4289-817b-6236bf63442d,1928,,,"[66.0, 62.0]",7536,46,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Axel Witsel,5642.0,Left Center Midfield,85,Belgium,782,"['0c2b167b-355a-4394-84c1-29b87e305eb8', '86dfb041-21cd-4af5-87f2-eb67738e3ee4', 'f33948d0-2a65-40df-8ee3-fce40e21ad21']",20,,,,,,,,,,,,,,,,,Belgium,782,00:46:20.093,Carry,True
,,,,"[79.0, 58.0]",,,,,,,,1.0,,,,,,,,,,,,702b1b39-a087-42a7-966d-0c504f951836,1932,,,"[80.0, 47.0]",7536,46,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eden Hazard,3621.0,Left Attacking Midfield,85,Belgium,782,"['6cfb81ec-c038-4583-9ec5-6a77ea9e25da', 'e78c4654-0757-4200-b6c6-9ea58a973d57', 'eb8bba4a-287e-4b40-87f1-0227b6be53cd']",21,,,,,,,,,,,,,,,,,Belgium,782,00:46:21.493,Carry,True
,,,,"[83.0, 74.0]",,,,,,,,0.96,,,,,,,,,,,,97eccf72-4e14-4a57-a68d-ad8d6b20ec28,1936,,,"[82.0, 69.0]",7536,46,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Toby Alderweireld,20005.0,Right Center Back,85,Belgium,782,"['7ff33d22-0cee-435c-a1d1-97605aca44ff', 'bbca4d43-8401-418c-a6a2-9e436e18d43c', 'd3b4a48e-9364-411b-b904-4e77bee53717']",23,,,,,,,,,,,,,,,,,Belgium,782,00:46:23.693,Carry,True
,,,,"[106.0, 59.0]",,,,,,,,2.6,,,,,,,,,,,,7eda7fed-2d7f-432e-ad19-7cbb314035b1,1940,,,"[95.0, 63.0]",7536,46,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eden Hazard,3621.0,Left Attacking Midfield,85,Belgium,782,"['3fa56337-98ac-4a62-89af-0b05ad66a082', '7dc94e29-1243-4e1b-8eb1-c75d809b3b3a', 'b9980f0b-3a19-4eae-a0c7-f302e57db568']",25,,,,,,,,,,,,,,,,,Belgium,782,00:46:25.813,Carry,True
,,,,"[78.0, 37.0]",,,,,,,,3.28,,,,,,,,,,,,b0c67231-f3b7-495b-8a85-442b7b3f2308,1947,,,"[68.0, 40.0]",7536,46,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kevin De Bruyne,3089.0,Right Center Midfield,85,Belgium,782,"['5ced8429-1a56-4609-b48b-79c9445fe01a', 'a8db9a0a-4697-4888-9003-5b6921470593']",34,,,,,,,,,,,,,,,,,Belgium,782,00:46:34.773,Carry,
,,,,"[104.0, 16.0]",,,,,,,,2.6,,,,,,,,,,,,10c8afd9-9722-48fa-8f99-99d53c1651c3,1950,,,"[94.0, 5.0]",7536,46,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dries Mertens,5630.0,Right Attacking Midfield,85,Belgium,782,"['3623cddf-c5c7-4c03-9e00-947311ee4ca0', 'f63c46e8-3e1a-45e1-8c05-fe5214a9a899', 'f813b1dd-0dc9-4625-91d5-891c1f400550']",39,,,,,,,,,,,,,,,,,Belgium,782,00:46:39.613,Carry,True
,,,,"[12.0, 44.0]",,,,,,,,0.84,,,,,,,,,,,,7a541c9a-e2bb-4d51-bd25-cf21f5693146,1957,,,"[14.0, 45.0]",7536,46,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Enrique Gómez Girón,5640.0,Center Defensive Midfield,85,Belgium,782,"['25992a72-bf36-474f-95cd-1b6464b044a3', 'b45d4106-be13-4e68-8b92-bba2f4bc5cef', 'd65e9b4c-4fae-4a92-a0d8-34b5f3a23423']",43,,,,,,,,,,,,,,,,,Panama,798,00:46:43.640,Carry,True
,,,,"[61.0, 38.0]",,,,,,,,1.48,,,,,,,,,,,,4cf72aeb-e0a4-4cfb-92a9-12084e471bdc,1962,,,"[57.0, 33.0]",7536,46,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anga Dedryck Boyata,5639.0,Center Back,85,Belgium,782,"['4f84fea3-49ee-4387-a787-f513c29191c5', '610a32e6-7b18-4e59-bdb8-f9e5e1db4a2a']",52,,,,,,,,,,,,,,,,,Belgium,782,00:46:52.373,Carry,
,,,,"[72.0, 62.0]",,,,,,,,1.96,,,,,,,,,,,,b429b387-dc54-4742-ae21-bf24aa13d1aa,1965,,,"[70.0, 54.0]",7536,46,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Toby Alderweireld,20005.0,Right Center Back,85,Belgium,782,"['02f0af24-237b-4c79-859e-f0631e3d9175', '9083061a-144b-4534-aad4-7a2ae1781677']",54,,,,,,,,,,,,,,,,,Belgium,782,00:46:54.893,Carry,
,,,,"[116.0, 67.0]",,,,,,,,0.2,,,,,,,,,,,,551658e4-482f-4e68-8fb8-eb6e36622362,1969,,,"[116.0, 67.0]",7536,47,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thomas Meunier,3176.0,Right Wing Back,85,Belgium,782,"['79171110-9a10-40fd-ad31-8c7b3b75eca5', 'f1d8c3b9-6f48-426f-952f-8953f3af1dc4']",0,,,,,,,,,,,,,,,,,Belgium,782,00:47:00.053,Carry,
,,,,"[54.0, 42.0]",,,,,,,,0.44,,,,,,,,,,,,8b763a57-0a4e-43f8-bef6-571e70f2c33b,1980,,,"[54.0, 42.0]",7536,45,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Axel Witsel,5642.0,Left Center Midfield,86,Belgium,782,"['0e307be3-e217-4df4-a6de-bb4253cf7c95', '41360e7b-5c66-4e54-9d81-ffeb63de9dd6']",1,,,,,,,,,,,,,,,,,Belgium,782,00:00:01.533,Carry,
