bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,1.2,,,,,,,,,,,,,,0c3fb21f-49a2-4f7e-b713-4efe6a538e9b,3293,,,"[77.0, 5.0]",7547,84,,,2.7233684,,,Left Foot,,,"[68.0, 9.0]",,Ground Pass,9.848858,,Aaron Mooy,3281.0,,,Recovery,2,Regular Play,Aziz Eraltay Behich,5479.0,Left Back,146,Australia,792,['5e26ff69-7191-43bb-890d-2285d64ef441'],55,,,,,,,,,,,,,,,,,Australia,792,00:39:55.480,Pass,
,,,,,,,,,,,,0.8,,,,,,,,,,,,,,37cad76a-9718-4b29-92c0-d103b725c51d,3297,,,"[68.0, 10.0]",7547,84,,,-1.2490457,,,Right Foot,,,"[70.0, 4.0]",,Ground Pass,6.3245554,,Aziz Eraltay Behich,5479.0,,,,2,Regular Play,Aaron Mooy,3281.0,Right Center Midfield,146,Australia,792,"['3b3e6697-cd35-4453-b1f2-026bca006ddc', '9e03bacf-603f-47bd-9315-3dff11e0769a']",57,,,,,,,,,,,,,,,,,Australia,792,00:39:57.520,Pass,True
,,,,,,,,,,,,2.0,,,,,,,,,,,,,,ae54e00c-9433-49d1-8e05-992c15951b84,3299,,,"[71.0, 3.0]",7547,84,,,2.976444,,,Right Foot,,,"[47.0, 7.0]",,Ground Pass,24.33105,,Mark Milligan,5488.0,,,,2,Regular Play,Aziz Eraltay Behich,5479.0,Left Back,146,Australia,792,"['3b3e6697-cd35-4453-b1f2-026bca006ddc', '855e5c0a-7c22-4a75-a4ca-f4ce056f8ce5']",58,,,,,,,,,,,,,,,,,Australia,792,00:39:58.320,Pass,True
,,,,,,,,,,,,1.2,,,,,,,,,,,,,,881d7789-96d9-45e7-8b53-e63cb5517238,3302,,,"[49.0, 7.0]",7547,85,,,1.6183795,,,Right Foot,,,"[48.0, 28.0]",,Ground Pass,21.023796,,Trent Sainsbury,5478.0,,,,2,Regular Play,Mark Milligan,5488.0,Left Center Back,146,Australia,792,['79cacfeb-72bd-493b-b769-8a394e110ebf'],1,,,,,,,,,,,,,,,,,Australia,792,00:40:01.120,Pass,
,,,,,,,,,,,,1.2,,,,,,,,,,,,,,c34a08e3-eeed-4ddf-9591-55dd7c8345f5,3304,,,"[43.0, 28.0]",7547,85,,,-1.3521274,,,Right Foot,,,"[47.0, 10.0]",,Ground Pass,18.439089,,Mark Milligan,5488.0,,,,2,Regular Play,Trent Sainsbury,5478.0,Right Center Back,146,Australia,792,['2e392203-a644-4ac3-8183-baa5e7c3c54e'],2,,,,,,,,,,,,,,,,,Australia,792,00:40:02.320,Pass,
,,,,,,,,,,,,1.2,,,,,,,,,,,,,,78a0bbca-539f-40fb-934d-c6ed0690d92b,3307,,,"[43.0, 15.0]",7547,85,,,-0.8379812,,,Right Foot,,,"[52.0, 5.0]",,Ground Pass,13.453624,,Aziz Eraltay Behich,5479.0,,,,2,Regular Play,Mark Milligan,5488.0,Left Center Back,146,Australia,792,['223a77e0-75b6-4e81-a44f-52bdcb9b66ce'],8,,,,,,,,,,,,,,,,,Australia,792,00:40:08.720,Pass,
,,,,,,,,,,,,2.4,,,,,,,,,,,,,,f78f6d1d-ee03-4811-b6a0-480e24d90c9b,3310,,,"[51.0, 5.0]",7547,85,,,2.6882539,,,Left Foot,,,"[12.0, 24.0]",,Ground Pass,43.382023,,Mathew Ryan,3240.0,,,,2,Regular Play,Aziz Eraltay Behich,5479.0,Left Back,146,Australia,792,['8780ff3b-4605-4a99-8f23-881cae3b1f18'],11,,,,,,,,,,,,,,,,,Australia,792,00:40:11.000,Pass,
,,,,,,,,,,,,1.6,,,,,,,,,,,,,,8f170fa3-f083-4835-9e78-f676cf740f6e,3314,,,"[17.0, 34.0]",7547,85,,,1.4601392,,,Right Foot,,,"[19.0, 52.0]",,Ground Pass,18.110771,,Trent Sainsbury,5478.0,,,,2,Regular Play,Mathew Ryan,3240.0,Goalkeeper,146,Australia,792,['479657e8-29b8-47e5-829a-859ad5a41a4e'],17,,,,,,,,,,,,,,,,,Australia,792,00:40:17.800,Pass,
,,,,,,,,,,,,2.0,,,,,,,,,,,,,,4e570615-81c9-4bb6-813b-c46aa45d24ee,3317,,,"[19.0, 55.0]",7547,85,,,-2.2367656,,,Left Foot,,,"[8.0, 41.0]",,Ground Pass,17.804493,,Mathew Ryan,3240.0,,,,2,Regular Play,Trent Sainsbury,5478.0,Right Center Back,146,Australia,792,['16776529-c09d-4d8c-a6df-a28d830fa4d9'],23,,,,,,,,,,,,,,,,,Australia,792,00:40:23.000,Pass,
,,,,,,,,,,,,1.6,,,,,,,,,,,,,,09d96f9b-d071-4033-b0fa-00c7072c6b04,3320,,,"[15.0, 41.0]",7547,85,,,-1.1659045,,,Right Foot,,,"[24.0, 20.0]",,Ground Pass,22.847319,,Mark Milligan,5488.0,,,,2,Regular Play,Mathew Ryan,3240.0,Goalkeeper,146,Australia,792,['2d6ce2ab-db93-40cf-9b6b-1932d9a44505'],26,,,,,,,,,,,,,,,,,Australia,792,00:40:26.240,Pass,
,,,,,,,,,,,,1.68,,,,,,,,,,,,,,ac094d61-0fcb-4d28-bfe4-5d654ffc72f6,3323,,,"[24.0, 15.0]",7547,85,,,-0.10673567,,,Right Foot,,,"[52.0, 12.0]",,High Pass,28.160255,,Daniel Arzani,5483.0,,,,2,Regular Play,Mark Milligan,5488.0,Left Center Back,146,Australia,792,['193c6fa2-3fb3-4741-9c87-2644d209649c'],29,,,,,,,,,,,,,,,,,Australia,792,00:40:29.480,Pass,
,,,,,,,,,,,,1.72,,,,,,,,,,,,,,472605d6-976a-4be8-bc68-3c06c75cd47c,3328,,,"[68.0, 79.0]",7547,85,,,-2.6571147,,,,,,"[49.0, 69.0]",,Low Pass,21.470911,,Simon Thorup Kjær,5534.0,,,Throw-in,2,From Throw In,Henrik Dalsgaard,4763.0,Right Back,147,Denmark,776,['67d644da-e110-49d8-8710-0d3a5cf3d534'],39,,,,,,,,,,,,,,,,,Denmark,776,00:40:39.960,Pass,
,,,,,,,,,,,,2.08,,,,,,,,,,,,,,2257f87a-390c-4aa8-93b5-27dfe39a6a3a,3331,,,"[49.0, 66.0]",7547,85,,,-1.3521274,,,Right Foot,,,"[55.0, 39.0]",,Ground Pass,27.658634,,Andreas Christensen,3959.0,,,,2,From Throw In,Simon Thorup Kjær,5534.0,Right Center Back,147,Denmark,776,['a508eb42-520b-499a-830e-0ec5effac81a'],42,,,,,,,,,,,,,,,,,Denmark,776,00:40:42.760,Pass,
,,,,,,,,,,,,1.36,,,,,,,,,,,,,,eda55c7b-9598-44a3-80a8-5dfdd1ca2e1e,3334,,,"[57.0, 41.0]",7547,85,,,1.8925469,,,Right Foot,,,"[51.0, 59.0]",,Ground Pass,18.973665,,Simon Thorup Kjær,5534.0,,,,2,From Throw In,Andreas Christensen,3959.0,Left Center Back,147,Denmark,776,['38d69317-b0c6-46dc-8d95-b783b972f865'],47,,,,,,,,,,,,,,,,,Denmark,776,00:40:47.480,Pass,
,,,,,,,,,,,,2.08,,,,,,,,,,,,,,87ab78e6-2285-47ab-b04a-4947e77f8196,3337,,,"[56.0, 63.0]",7547,85,,,0.6998929,,,Right Foot,,,"[75.0, 79.0]",,Ground Pass,24.839485,,Henrik Dalsgaard,4763.0,,,,2,From Throw In,Simon Thorup Kjær,5534.0,Right Center Back,147,Denmark,776,['6c572ed0-b074-4947-b5ad-159f3a3c4cb8'],50,,,,,,,,,,,,,,,,,Denmark,776,00:40:50.880,Pass,
,,,,,,,,,,,,1.44,,,,,,,,,,,,,,dc5aebef-ee7c-45ba-98ba-dfc4e3eb246f,3340,,,"[76.0, 79.0]",7547,85,,,-1.4801364,,,Right Foot,,,"[77.0, 68.0]",,Ground Pass,11.045361,,Lasse Schöne,5520.0,,,,2,From Throw In,Henrik Dalsgaard,4763.0,Right Back,147,Denmark,776,['44d95331-1e43-4b5c-ba0d-8c54852e5c8d'],53,,,,,,,,,,,,,,,,,Denmark,776,00:40:53.240,Pass,
,,,,,,,,,,,,1.36,,,,,,,,,,,,,,19d23dba-eb23-41aa-a73c-bd8553f1e5d6,3344,,,"[78.0, 71.0]",7547,85,,,2.2142975,,,Right Foot,,,"[72.0, 79.0]",,Ground Pass,10.0,,Henrik Dalsgaard,4763.0,,,,2,From Throw In,Lasse Schöne,5520.0,Right Defensive Midfield,147,Denmark,776,"['9a3df07b-8c9a-476e-a7c2-0aadf035465e', 'be4cc7d7-63ce-48c4-ae54-18fbe9ac9cce']",57,,,,,,,,,,,,,,,,,Denmark,776,00:40:57.360,Pass,True
,,,,,,,,,,,,1.76,,,,,,,,,,,,,,7c9d6320-3e02-480f-a296-f138b0e7c949,3347,,,"[76.0, 79.0]",7547,85,,,-2.3561945,,,Right Foot,,,"[56.0, 59.0]",,Ground Pass,28.284271,,Simon Thorup Kjær,5534.0,,,,2,From Throw In,Henrik Dalsgaard,4763.0,Right Back,147,Denmark,776,['3df66c96-4ed1-4e62-857c-42741da5544d'],59,,,,,,,,,,,,,,,,,Denmark,776,00:40:59.240,Pass,
,,,,,,,,,,,,3.44,,,,,,,,,,,,,,ffff598b-aa99-4c27-aeeb-5ac09e483e35,3350,,,"[61.0, 58.0]",7547,86,,,-0.84151894,,,Right Foot,,,"[103.0, 11.0]",,High Pass,63.03174,,Pione Sisto Ifolo Emirmija,5516.0,,True,,2,From Throw In,Simon Thorup Kjær,5534.0,Right Center Back,147,Denmark,776,['9f7a276a-b1d4-4de2-90b9-2fd2b94703bf'],2,,,,,,,,,,,,,,,,,Denmark,776,00:41:02.280,Pass,
,,,,,,,,,,,,1.76,,,,,,,,,,,,,,cfaf9853-f1a1-40ab-a83e-3beff4c93b1e,3366,,,"[7.0, 73.0]",7547,86,,,-0.32175055,,,Right Foot,,,"[40.0, 62.0]",,High Pass,34.785053,Incomplete,Jackson Irvine,5490.0,,,,2,From Throw In,Trent Sainsbury,5478.0,Right Center Back,147,Denmark,776,"['28737212-5953-4a7f-9a80-0c22a73532a1', '2b686e47-b70f-4aef-a605-cabbdd6277b6', 'e1fb119c-56d0-42a9-af96-208d160b1d98']",15,,,,,,,,,,,,,,,,,Australia,792,00:41:15.320,Pass,True
,,,,,,,,,,,,2.92,,,,,,,,,,,,,,28737212-5953-4a7f-9a80-0c22a73532a1,3368,,,"[81.0, 19.0]",7547,86,,,1.4288993,,,Left Foot,,,"[85.0, 47.0]",,Low Pass,28.284271,,Lasse Schöne,5520.0,,,Recovery,2,From Throw In,Thomas Delaney,5527.0,Left Defensive Midfield,147,Denmark,776,"['59464c0d-b760-4e9d-97cb-09d4ef5f93c4', 'cfaf9853-f1a1-40ab-a83e-3beff4c93b1e']",17,,,,,,,,,,,,,,,,,Denmark,776,00:41:17.080,Pass,
,,,,,,,,,,,,1.08,,,,,,,,,,,,,,630cd3a2-890d-427a-a2fe-398e92cf4b7e,3371,,,"[84.0, 48.0]",7547,86,,,0.5585993,,,Right Foot,,,"[92.0, 53.0]",,Ground Pass,9.433981,,Martin Braithwaite Christensen,4447.0,,,,2,From Throw In,Lasse Schöne,5520.0,Right Defensive Midfield,147,Denmark,776,"['3fa26e37-c837-4bf0-a6dc-5cfdc26df1f1', '72a03473-15d6-41c8-aad5-db6c75834a99']",20,,,,,,,,,,,,,,,,,Denmark,776,00:41:20.000,Pass,True
,,,,,,,,,,,,1.6,,,,,,,,,,,,,,f71b38ab-d7b3-4196-be67-934123c032ed,3379,,,"[41.0, 49.0]",7547,86,,,-0.8960554,,,Right Foot,,,"[49.0, 39.0]",,Ground Pass,12.806249,,Tomi Jurić,5493.0,,,,2,From Throw In,Trent Sainsbury,5478.0,Right Center Back,147,Denmark,776,['049754e0-6a52-45cc-93b3-01abbddb3e7a'],27,,,,,,,,,,,,,,,,,Australia,792,00:41:27.560,Pass,
,,,,,,,,,,,,1.72,,,,,,,,,,,,,,47d7c1f7-905c-4b71-8cc4-f822cec14a9c,3385,,,"[76.0, 43.0]",7547,86,,,-0.84089667,,,Right Foot,,,"[93.0, 24.0]",,Ground Pass,25.495098,,Pione Sisto Ifolo Emirmija,5516.0,,,,2,From Throw In,Simon Thorup Kjær,5534.0,Right Center Back,147,Denmark,776,['ca5e05c5-1fac-46f7-a5b9-9c121d55bbd5'],31,,,,,,,,,,,,,,,,,Denmark,776,00:41:31.520,Pass,
,,,,,,,,,,,,1.8,,,,,,,,,,,,,,cf5c13fd-690b-48dd-aad0-64727d76ec20,3389,,,"[97.0, 21.0]",7547,86,,,-0.16514868,,,Right Foot,,,"[109.0, 19.0]",,Ground Pass,12.165525,,Martin Braithwaite Christensen,4447.0,,,,2,From Throw In,Pione Sisto Ifolo Emirmija,5516.0,Left Wing,147,Denmark,776,"['1ed8778d-d2b5-43bd-beff-b534e4ca876f', '7cab5137-0ce3-4917-85c0-a31ba37b229c']",33,,,,,,,,,,,,,,,,,Denmark,776,00:41:33.920,Pass,True
,,,,,,,,,,,,1.44,,,,,,,,,,,,,,c01872c6-2308-44ed-9e98-afde8ed39c55,3398,,,"[97.0, 10.0]",7547,86,,,1.8736812,,,Right Foot,,,"[92.0, 26.0]",,Ground Pass,16.763054,,Christian Dannemann Eriksen,3043.0,,,,2,From Throw In,Pione Sisto Ifolo Emirmija,5516.0,Left Wing,147,Denmark,776,['aa51ba97-93e0-4180-83a8-19f1334b788b'],45,,,,,,,,,,,,,,,,,Denmark,776,00:41:45.160,Pass,
,,,,,,,,,,,,2.52,,,,,,,,,,,,,,1de4c51c-9adb-4506-b5d0-4d9cd281407b,3401,,,"[91.0, 26.0]",7547,86,,,2.6311042,,,Right Foot,,,"[66.0, 40.0]",,Ground Pass,28.653097,,Simon Thorup Kjær,5534.0,,,,2,From Throw In,Christian Dannemann Eriksen,3043.0,Center Attacking Midfield,147,Denmark,776,['246a3501-77e2-4e54-a874-c879e2eed4d2'],47,,,,,,,,,,,,,,,,,Denmark,776,00:41:47.000,Pass,
,,,,,,,,,,,,1.32,,,,,,,,,,,,,,08e8ddc2-8ac6-4926-9b72-6df8ba4d71c6,3404,,,"[66.0, 42.0]",7547,86,,,-1.152572,,,Right Foot,,,"[74.0, 24.0]",,Ground Pass,19.697716,,Thomas Delaney,5527.0,,,,2,From Throw In,Simon Thorup Kjær,5534.0,Right Center Back,147,Denmark,776,['750cb5bb-8446-4554-bae1-2efc00b387fd'],53,,,,,,,,,,,,,,,,,Denmark,776,00:41:53.440,Pass,
,,,,,,,,,,,,1.68,,,,,,,,,,,,,,55c5b072-c0d4-41f1-87dc-8d0e64da8929,3407,,,"[76.0, 25.0]",7547,86,,,-0.87605804,,,Right Foot,,,"[91.0, 7.0]",,Ground Pass,23.43075,,Jens Stryger Larsen,5524.0,,,,2,From Throw In,Thomas Delaney,5527.0,Left Defensive Midfield,147,Denmark,776,['6aa7b06e-c636-480b-870d-0411e1c98413'],55,,,,,,,,,,,,,,,,,Denmark,776,00:41:55.880,Pass,
,,,,,,,,,,,,1.72,,,,,,,,,,,,,,e962e378-13ab-4f59-b308-0e9e5c0d7767,3411,,,"[87.0, 6.0]",7547,86,,,2.0831857,,,Right Foot,,,"[78.0, 22.0]",,Ground Pass,18.35756,,Andreas Christensen,3959.0,,,,2,From Throw In,Jens Stryger Larsen,5524.0,Left Back,147,Denmark,776,"['2a943366-dfe6-464f-99b3-cc8a6875e62b', 'c7db56c1-4259-4e18-a3b8-1376542364cf']",58,,,,,,,,,,,,,,,,,Denmark,776,00:41:58.880,Pass,True
,,,,,,,,,,,,1.68,,,,,,,,,,,,,,1adc8516-5eea-4168-8f26-bfcf07863050,3414,,,"[76.0, 21.0]",7547,87,,,2.3561945,,,Right Foot,,,"[63.0, 34.0]",,Ground Pass,18.384777,,Simon Thorup Kjær,5534.0,,,,2,From Throw In,Andreas Christensen,3959.0,Left Center Back,147,Denmark,776,['35b15967-1372-4d27-9a47-22ca1c944250'],1,,,,,,,,,,,,,,,,,Denmark,776,00:42:01.560,Pass,
,,,,,,,,,,,,1.28,,,,,,,,,,,,,,3ba3231e-740b-4b3b-a327-54463d7975ce,3417,,,"[67.0, 35.0]",7547,87,,,0.19739556,,,Right Foot,,,"[82.0, 38.0]",,Ground Pass,15.297058,,Christian Dannemann Eriksen,3043.0,,,,2,From Throw In,Simon Thorup Kjær,5534.0,Right Center Back,147,Denmark,776,['8970cd4b-95da-4f16-81af-d3910ed7fae5'],3,,,,,,,,,,,,,,,,,Denmark,776,00:42:03.720,Pass,
,,,,,,,,,,,,2.08,,,,,,,,,,,,,,d395bbaa-e577-44c9-9426-8a7da1a2c4ab,3419,,,"[79.0, 37.0]",7547,87,,,-1.7506498,,,Left Foot,,,"[77.0, 26.0]",,Ground Pass,11.18034,,Andreas Christensen,3959.0,,,,2,From Throw In,Christian Dannemann Eriksen,3043.0,Center Attacking Midfield,147,Denmark,776,['63e37517-54e5-4e6e-9a5d-82065c04230d'],5,,,,,,,,,,,,,,,,,Denmark,776,00:42:05.000,Pass,
,,,,,,,,,,,,2.12,,,,,,,,,,,,,,8fc0b29d-951d-4e21-8cf8-d329ab242b94,3422,,,"[76.0, 23.0]",7547,87,,,-1.022247,,,Right Foot,,,"[87.0, 5.0]",,Ground Pass,21.095022,,Jens Stryger Larsen,5524.0,,,,2,From Throw In,Andreas Christensen,3959.0,Left Center Back,147,Denmark,776,['ee7277f4-dbd6-4d08-94e4-188bd949adf9'],7,,,,,,,,,,,,,,,,,Denmark,776,00:42:07.280,Pass,
,,,,,,,,,,,,1.32,,,,,,,,,,,,,,a91050cb-279c-4a0b-bf72-1bcc5fd0e411,3426,,,"[97.0, 4.0]",7547,87,,,2.2318394,,,Right Foot,,,"[90.0, 13.0]",,Ground Pass,11.401754,,Pione Sisto Ifolo Emirmija,5516.0,,,,2,From Throw In,Jens Stryger Larsen,5524.0,Left Back,147,Denmark,776,"['4dc866e0-c426-4b9a-ae27-77b0d35949dd', '5857090c-c6f6-4cce-9924-ff9cd0557b63']",10,,,,,,,,,,,,,,,,,Denmark,776,00:42:10.160,Pass,True
,,,,,,,,,,,,1.8,,,,,,,,,,,,,,da737c72-3d3b-43ce-b90a-57e06f3d40fc,3433,,,"[97.0, 17.0]",7547,87,,,0.35877067,,,Right Foot,,,"[113.0, 23.0]",,Ground Pass,17.088007,,Thomas Delaney,5527.0,,,,2,From Throw In,Pione Sisto Ifolo Emirmija,5516.0,Left Wing,147,Denmark,776,['45c44adc-d868-4f58-924e-6a4d9cf0888d'],14,,,,,,,,,,,,,,,,,Denmark,776,00:42:14.120,Pass,
,,,,,,,,,,,,2.853,,,,,,,,,,,,,,5bdea11f-4cf4-47d7-85a6-dda5b55e966e,3436,,,"[114.0, 25.0]",7547,87,,,1.6447353,,,Left Foot,True,,"[110.0, 79.0]",,High Pass,54.147945,Out,,,,True,,2,From Throw In,Thomas Delaney,5527.0,Left Defensive Midfield,147,Denmark,776,,16,,,,,,,,,,,,,,,,,Denmark,776,00:42:16.480,Pass,
,,,,,,,,,,,,2.0,,,,,,,,,,,,,,57b40d0e-03d6-42ce-820b-017184c07e65,3441,,,"[97.0, 21.0]",7547,87,,,-0.39060703,3a402658-4412-4575-ba21-3c899f18f3b9,,Left Foot,,,"[114.0, 14.0]",,Ground Pass,18.384777,,Daniel Arzani,5483.0,True,,,2,Regular Play,Aziz Eraltay Behich,5479.0,Left Back,148,Australia,792,['5d661f3c-2f89-4800-98b3-0d092ccd0e6f'],41,,,,,,,,,,,,,,,,,Australia,792,00:42:41.040,Pass,
,,,,,,,,,,,,1.44,,,,,,,,,,,,,,023441e3-1290-4ac1-a277-9819a05c202c,3449,,,"[111.0, 4.0]",7547,87,,,1.6991196,e019ea2f-a6b0-49f9-a266-302475c6e75a,,Left Foot,True,,"[107.0, 35.0]",,High Pass,31.257,,Mathew Leckie,5481.0,True,,,2,Regular Play,Jackson Irvine,5490.0,Secondary Striker,148,Australia,792,['41636c79-c7b9-49a6-a340-89bb2216af50'],51,,,,,,,,,,,,,,,,,Australia,792,00:42:51.800,Pass,
,,,,,,,,,,,,2.68,,,,,,,,,,,,,,2738b13d-cbd0-41fb-a4bc-75371d2b2b40,3455,,,"[41.0, 55.0]",7547,88,,,-0.11809203,,,Right Foot,,,"[100.0, 48.0]",,High Pass,59.413803,,Andreas Evald Cornelius,5732.0,,,,2,Regular Play,Simon Thorup Kjær,5534.0,Right Center Back,150,Denmark,776,['bd67dde5-ba7e-4221-a3cb-c5ce935ac5ad'],20,,,,,,,,,,,,,,,,,Denmark,776,00:43:20.760,Pass,
,,,,,,,,,,,,3.04,,,,,,,,,,,,,,aa44d1f5-e116-4e04-9b5d-0fcfb8a2b3b4,3459,,,"[92.0, 79.0]",7547,88,,,-1.4021994,,,Left Foot,,,"[100.0, 32.0]",,High Pass,47.67599,,Pione Sisto Ifolo Emirmija,5516.0,,True,,2,Regular Play,Andreas Evald Cornelius,5732.0,Center Forward,150,Denmark,776,['5c477b97-5c2c-4c2b-b4b0-839325e1364e'],30,,,,,,,,,,,,,,,,,Denmark,776,00:43:30.720,Pass,
,,,,,,,,,,,,1.133,,,,,,,,,,,,,,5551f500-a940-45f2-a2cc-d0c748869ffa,3463,,,"[94.0, 26.0]",7547,88,,,3.1415927,,,Right Foot,,,"[88.0, 26.0]",,Ground Pass,6.0,,Jens Stryger Larsen,5524.0,,,,2,Regular Play,Pione Sisto Ifolo Emirmija,5516.0,Left Wing,150,Denmark,776,['7b854d18-3ace-457f-8868-4e2eafaa2cc8'],37,,,,,,,,,,,,,,,,,Denmark,776,00:43:37.120,Pass,
,,,,,,,,,,,,0.893,,,,,,,,,,,,,,f62e77e2-a061-43f8-9d4c-c8054f476b1f,3466,,,"[87.0, 25.0]",7547,88,,,1.2120256,,,Right Foot,,,"[90.0, 33.0]",,Ground Pass,8.5440035,,Christian Dannemann Eriksen,3043.0,,,,2,Regular Play,Jens Stryger Larsen,5524.0,Left Back,150,Denmark,776,['702dc339-47ac-42f5-96ed-762abc950f13'],38,,,,,,,,,,,,,,,,,Denmark,776,00:43:38.960,Pass,
,,,,,,,,,,,,0.92,,,,,,,,,,,,,,4adfff49-8a0d-4aa9-ab0d-124b9cc6a7e7,3469,,,"[89.0, 32.0]",7547,88,,,-1.6814536,,,Right Foot,,,"[87.0, 14.0]",,Ground Pass,18.110771,,Pione Sisto Ifolo Emirmija,5516.0,,,,2,Regular Play,Christian Dannemann Eriksen,3043.0,Center Attacking Midfield,150,Denmark,776,['c31d7450-dfce-449b-8073-9d9328628f60'],40,,,,,,,,,,,,,,,,,Denmark,776,00:43:40.720,Pass,
,,,,,,,,,,,,1.08,,,,,,,,,,,,,,5f97419b-8cf8-4b99-a99c-eca9378019d1,3472,,,"[91.0, 15.0]",7547,88,,,2.9996955,,,Left Foot,,,"[84.0, 16.0]",,Ground Pass,7.071068,,Jens Stryger Larsen,5524.0,,,,2,Regular Play,Pione Sisto Ifolo Emirmija,5516.0,Left Wing,150,Denmark,776,['5ca80259-0f75-4dec-bc74-6cf7270abc0b'],43,,,,,,,,,,,,,,,,,Denmark,776,00:43:43.000,Pass,
,,,,,,,,,,,,0.92,,,,,,,,,,,,,,87de94b2-a1b2-408c-af22-4f093bcb4f7c,3475,,,"[84.0, 15.0]",7547,88,,,-0.5191461,,,Right Foot,,,"[91.0, 11.0]",,Ground Pass,8.062258,,Pione Sisto Ifolo Emirmija,5516.0,,,,2,Regular Play,Jens Stryger Larsen,5524.0,Left Back,150,Denmark,776,['6546449f-821f-4585-8386-74f09f893707'],44,,,,,,,,,,,,,,,,,Denmark,776,00:43:44.280,Pass,
,,,,,,,,,,,,2.12,,,,,,,,,,,,,,7adbfaa2-2b77-447c-b4f6-47ad7de32458,3478,,,"[86.0, 12.0]",7547,88,,,1.0460006,,,Right Foot,True,,"[108.0, 50.0]",,High Pass,43.908997,,Andreas Evald Cornelius,5732.0,,,,2,Regular Play,Pione Sisto Ifolo Emirmija,5516.0,Left Wing,150,Denmark,776,['3d5d4117-55d4-4094-b802-29e75a460e39'],47,,,,,,,,,,,,,,,,,Denmark,776,00:43:47.080,Pass,
,,,,,,,,,,,,0.88,,,,,,,,,,,,,,6306e2f3-ba4b-4781-9441-7f159ef5d897,3480,,,"[108.0, 51.0]",7547,88,,,-1.815775,,,Head,,,"[105.0, 39.0]",,Low Pass,12.369317,Incomplete,,,,,,2,Regular Play,Andreas Evald Cornelius,5732.0,Center Forward,150,Denmark,776,['29ee1f5f-03d8-4619-9620-06cd5d7a688a'],49,,,,,,,,,,,,,,,,,Denmark,776,00:43:49.400,Pass,
,,,,,,,,,,,,0.6,,,,,,,,,,,,,,9def0485-dd90-44d3-9c12-0223c9601527,3484,,,"[73.0, 50.0]",7547,88,,True,-2.6011732,,,,,,"[68.0, 47.0]",,Low Pass,5.8309517,,Lasse Schöne,5520.0,,,Recovery,2,Regular Play,Christian Dannemann Eriksen,3043.0,Center Attacking Midfield,150,Denmark,776,"['2ec076eb-2574-4fd9-b5de-dcd87510b80e', '9cc91620-8d25-465d-a666-9533aa30314a']",57,,,,,,,,,,,,,,,,,Denmark,776,00:43:57.600,Pass,True
,,,,,,,,,,,,3.76,,,,,,,,,,,,,,3d92466b-d8fb-439e-aa87-3460e06adb05,3498,,,"[34.0, 46.0]",7547,89,,,-0.20018107,,,Right Foot,,,"[103.0, 32.0]",,High Pass,70.40597,,Andreas Evald Cornelius,5732.0,,,,2,Regular Play,Kasper Schmeichel,3815.0,Goalkeeper,150,Denmark,776,['b8d445bc-cf24-4bd6-a793-0e20fe981e2a'],33,,,,,,,,,,,,,,,,,Denmark,776,00:44:33.160,Pass,
,,,,,,,,,,,,1.92,,,,,,,,,,,,,,d3b7499b-992f-4d7f-8343-54caf03d21c1,3504,,,"[91.0, 34.0]",7547,89,,,0.49394137,,,Head,,,"[104.0, 41.0]",,High Pass,14.764823,Incomplete,Martin Braithwaite Christensen,4447.0,,,Recovery,2,Regular Play,Thomas Delaney,5527.0,Left Defensive Midfield,150,Denmark,776,"['97d8439b-b0e9-4c86-a806-b737a5979e62', 'fba33b7a-67f3-43b0-9831-b54e11a6131c']",42,,,,,,,,,,,,,,,,,Denmark,776,00:44:42.560,Pass,
