50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,"[14.0, 28.0]",,,,,,2.547,,,,,,,,,,,,,28a81324-efca-4d48-827d-890d7700430d,216,,"[15.0, 38.0]",8657,3,,,,,,,,,,,,,,,,,,,1,Regular Play,Thibaut Courtois,3509.0,Goalkeeper,7,Belgium,782,"['882bcad5-0518-4da5-be3a-21a9cb15b6aa', '9cc27b00-d454-4a62-be4a-d2bcb60c8ee4', 'f5732ed6-bcd7-4ef5-aba2-82e535bb838a']",23,,,,,,,,,,,,,,,,,,,Belgium,782,00:03:23.413,Carry,True
,,,,,,,"[76.0, 26.0]",,,,,,1.64,,,,,,,,,,,,,17ab0384-2bc3-44eb-b817-58997d13c602,222,,"[69.0, 37.0]",8657,3,,,,,,,,,,,,,,,,,,,1,Regular Play,Romelu Lukaku Menama,3289.0,Center Forward,7,Belgium,782,"['a3477ea1-9b96-4807-8881-df4f6ae29b9c', 'f7293129-0ac9-42b0-ad2a-1aa24cb2d84f']",31,,,,,,,,,,,,,,,,,,,Belgium,782,00:03:31.413,Carry,
,,,,,,,"[110.0, 15.0]",,,,,,0.52,,,,,,,,,,,,,fb978aef-e12a-4af2-8ad6-f04fe2a9d640,225,,"[108.0, 16.0]",8657,3,,,,,,,,,,,,,,,,,,,1,Regular Play,Nacer Chadli,4831.0,Left Wing Back,7,Belgium,782,"['1d27bb2b-8a59-487e-a835-8456c5faaf5f', 'a5617d1f-0e4d-4a13-b865-1eae251027ed']",35,,,,,,,,,,,,,,,,,,,Belgium,782,00:03:35.693,Carry,
,,,,,,,"[46.0, 54.0]",,,,,,0.974,,,,,,,,,,,,,1e0f9dbb-2a77-40cd-8e07-9b68fe9fb28d,233,,"[44.0, 56.0]",8657,4,,,,,,,,,,,,,,,,,,,1,Regular Play,John Stones,3244.0,Center Back,8,England,768,"['4c8da9ea-d904-46ed-bf91-ef44f91f00b6', '7533860f-6f37-4622-8a8f-10e821b8a11f']",40,,,,,,,,,,,,,,,,,,,England,768,00:04:40.839,Carry,
,,,,,,,"[51.0, 42.0]",,,,,,0.28,,,,,,,,,,,,,f5a0dc61-966f-42c3-8022-b537c5291ad8,237,,"[52.0, 42.0]",8657,4,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabian Delph,4597.0,Left Center Midfield,8,England,768,"['1a1d590b-8f7e-45be-b2f4-2490cd2173d7', '89f9abb9-7c30-4ef0-bd2c-43cc4c96f41a', 'e8d36fb0-e4dd-47ea-acc9-275adc4b7950']",42,,,,,,,,,,,,,,,,,,,England,768,00:04:42.653,Carry,True
,,,,,,,"[31.0, 51.0]",,,,,,2.12,,,,,,,,,,,,,0c92afeb-9f46-4f26-bd4f-ab05da670071,240,,"[40.0, 47.0]",8657,4,,,,,,,,,,,,,,,,,,,1,Regular Play,John Stones,3244.0,Center Back,8,England,768,"['7c277eca-bc38-4e5c-8984-fe22e5400e74', 'bbce82c8-d33c-46df-a9fd-5ec3014004a1', 'c971a8ee-8659-4ee3-8ce9-efb3addbc230']",43,,,,,,,,,,,,,,,,,,,England,768,00:04:43.693,Carry,True
,,,,,,,"[26.0, 61.0]",,,,,,1.054,,,,,,,,,,,,,c3ffc134-e567-468d-ba0a-bf5a0ac7c9a0,245,,"[30.0, 67.0]",8657,4,,,,,,,,,,,,,,,,,,,1,Regular Play,Phil Jones,3314.0,Right Center Back,8,England,768,"['96906793-f137-4dc0-8ce6-5680ff72d63e', 'de70e7c8-04bc-419c-b8ee-1997f1dd5d51', 'eb664d77-6b54-4080-8f91-d984da2032b3']",47,,,,,,,,,,,,,,,,,,,England,768,00:04:47.319,Carry,True
,,,,,,,"[5.0, 26.0]",,,,,,1.187,,,,,,,,,,,,,a1382de3-710a-4ae8-977c-4d079eca830c,249,,"[5.0, 35.0]",8657,4,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordan Pickford,3468.0,Goalkeeper,8,England,768,"['39bfc2bb-ff3d-4ff3-970d-137525f89885', '62303270-b0bb-4bfc-8ab9-c20e6113f8fa', '8e181c48-eb8c-4c99-af50-18370a981a09', 'e313ad24-8cfe-4e22-88f6-b7f8e8dd2611']",50,,,,,,,,,,,,,,,,,,,England,768,00:04:50.573,Carry,True
,,,,,,,"[51.0, 49.0]",,,,,,1.52,,,,,,,,,,,,,55823c87-b4e5-4864-9fbf-e3a58063aaf0,254,,"[48.0, 51.0]",8657,4,,,,,,,,,,,,,,,,,,,1,Regular Play,Toby Alderweireld,20005.0,Right Center Back,9,Belgium,782,"['62f96215-fab1-4fa5-a4dc-c8dbc035d070', '9f2217f8-fbe7-44e2-bf30-baf700d2a96f', 'a7c245c1-5a10-45eb-84cb-14c79a4f7d52']",55,,,,,,,,,,,,,,,,,,,Belgium,782,00:04:55.773,Carry,True
,,,,,,,"[41.0, 17.0]",,,,,,1.094,,,,,,,,,,,,,11acd22d-a3b2-4bfd-a120-2ab240584763,259,,"[47.0, 23.0]",8657,4,,,,,,,,,,,,,,,,,,,1,Regular Play,Jan Vertonghen,3077.0,Left Center Back,9,Belgium,782,"['7597ae38-6c31-4951-9eb7-afd7a2528284', '8cfcbc5c-6b37-434d-bf8e-5eb711837ec2', 'c5c04052-af8e-4669-8a82-27aa036e559d']",59,,,,,,,,,,,,,,,,,,,Belgium,782,00:04:59.439,Carry,True
,,,,,,,"[5.0, 33.0]",,,,,,0.136,,,,,,,,,,,,,691e7e30-1bb0-4e00-bf6d-d07b9e20e1f9,264,,"[5.0, 33.0]",8657,5,,,,,,,,,,,,,,,,,,,1,Regular Play,Thibaut Courtois,3509.0,Goalkeeper,9,Belgium,782,"['7565e327-4708-4ffb-8eb5-f2d364ab9f75', '84fcf8f6-10f6-4911-8ca8-a66b19f4382c', 'bf1ddb3c-f889-4105-ad1e-157ca217070d']",4,,,,,,,,,,,,,,,,,,,Belgium,782,00:05:04.319,Carry,True
,,,,,,,"[63.0, 53.0]",,,,,,0.2,,,,,,,,,,,,,4d51858e-eaa3-496a-8328-bc2bcb41173f,267,,"[65.0, 54.0]",8657,5,,,,,,,,,,,,,,,,,,,1,Regular Play,Romelu Lukaku Menama,3289.0,Center Forward,9,Belgium,782,"['1eb24812-09c3-427d-bc5c-7c48b2daa57f', '92016f62-2f7f-466e-90f0-7c1ab5078f65']",8,,,,,,,,,,,,,,,,,,,Belgium,782,00:05:08.053,Carry,
,,,,,,,"[64.0, 46.0]",,,,,,0.68,,,,,,,,,,,,,2740f662-8645-4227-825a-28cb9da92121,273,,"[63.0, 46.0]",8657,5,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric Dier,10956.0,Center Defensive Midfield,10,England,768,"['0d4f162b-9786-4165-828d-18511d1a3987', 'a0031d7a-4eee-40c5-aad5-0f342870eae6', 'b879c7e5-cae0-4a78-ba05-09c122acfe7e']",10,,,,,,,,,,,,,,,,,,,England,768,00:05:10.773,Carry,True
,,,,,,,"[71.0, 52.0]",,,,,,0.24,,,,,,,,,,,,,be4a0b43-cdd8-45a1-886d-c235c336e5c4,277,,"[70.0, 51.0]",8657,5,,,,,,,,,,,,,,,,,,,1,Regular Play,Ruben Loftus-Cheek,3504.0,Right Center Midfield,10,England,768,"['6a70cb2b-400b-4620-ac3d-81c2155b574e', 'a3833d80-0b86-4230-8acc-a695cee2461e', 'aabee389-48c1-4981-adf5-5787881fab3c']",12,,,,,,,,,,,,,,,,,,,England,768,00:05:12.013,Carry,True
,,,,,,,"[51.0, 43.0]",,,,,,0.52,,,,,,,,,,,,,5972bd74-e6b2-43eb-9c0e-7abc3f8ccd91,282,,"[51.0, 41.0]",8657,5,,,,,,,,,,,,,,,,,,,1,Regular Play,Youri Tielemans,2954.0,Right Defensive Midfield,11,Belgium,782,"['7ed1193a-c675-4da5-9356-3dd8b7b1959e', 'b46b8c4c-f797-489b-9fb8-5fc15854d0a1', 'c5b7b8b5-d1b3-47cc-9955-bc73972b910f']",14,,,,,,,,,,,,,,,,,,,Belgium,782,00:05:14.093,Carry,True
,,,,,,,"[48.0, 59.0]",,,,,,1.334,,,,,,,,,,,,,c8e37c61-7858-4033-bae8-fd023b463f93,285,,"[45.0, 58.0]",8657,5,,,,,,,,,,,,,,,,,,,1,Regular Play,Toby Alderweireld,20005.0,Right Center Back,11,Belgium,782,"['7236058a-e8e3-45b1-aefe-67a97c21d169', 'f64fb52a-f33b-4ca1-9e30-1b9950baa21b']",16,,,,,,,,,,,,,,,,,,,Belgium,782,00:05:16.039,Carry,
,,,,,,,"[64.0, 60.0]",,,,,,0.12,,,,,,,,,,,,,867db998-ec99-426f-b366-ae7ac1f4efad,288,,"[64.0, 59.0]",8657,5,,,,,,,,,,,,,,,,,,,1,Regular Play,Kevin De Bruyne,3089.0,Right Wing,11,Belgium,782,"['32cf0744-7dc6-4185-a1b7-f1b48357fc45', '3efd0008-cf53-4aeb-9b51-2205311530af']",18,,,,,,,,,,,,,,,,,,,Belgium,782,00:05:18.413,Carry,
,,,,,,,"[50.0, 74.0]",,,,,,1.08,,,,,,,,,,,,,ab773c06-d9a5-45a6-b95a-b60816383fe8,293,,"[50.0, 74.0]",8657,5,,,,,,,,,,,,,,,,,,,1,Regular Play,Toby Alderweireld,20005.0,Right Center Back,11,Belgium,782,"['4d37aa6e-a7aa-40fe-9395-02c976d6fa61', '83a4c445-342a-46be-8e28-ebf6638b3bba', '9f40a054-71d8-460f-ab39-3cd681a87840']",20,,,,,,,,,,,,,,,,,,,Belgium,782,00:05:20.253,Carry,True
,,,,,,,"[71.0, 77.0]",,,,,,1.76,,,,,,,,,,,,,c53d5a47-eb62-4023-8d53-11ef57890907,297,,"[63.0, 76.0]",8657,5,,,,,,,,,,,,,,,,,,,1,Regular Play,Kevin De Bruyne,3089.0,Right Wing,11,Belgium,782,"['3ed091a6-6c2d-400c-ab35-095066e808d1', '687a5314-79a3-41fe-a7a9-b9b0201672f8', 'a05d18e0-cd00-4388-9978-f0a97ed8e4c7']",22,,,,,,,,,,,,,,,,,,,Belgium,782,00:05:22.093,Carry,True
,,,,,,,"[76.0, 66.0]",,,,,,0.84,,,,,,,,,,,,,d2b09fe8-5329-48ef-9bbf-51b9ab01c357,301,,"[76.0, 67.0]",8657,5,,,,,,,,,,,,,,,,,,,1,Regular Play,Eden Hazard,3621.0,Left Wing,11,Belgium,782,"['3a3dc1c5-3c7f-4050-8554-457639d0c9f9', '3d2f049b-3b6b-42a4-84cb-28d3622ea44a', 'fb67aff8-7dc3-4275-a32e-47cb2b532ce1']",24,,,,,,,,,,,,,,,,,,,Belgium,782,00:05:24.693,Carry,True
,,,,,,,"[49.0, 47.0]",,,,,,0.136,,,,,,,,,,,,,5e1b54a1-a93b-4c78-a69f-4ed8c708dbd9,307,,"[50.0, 48.0]",8657,5,,,,,,,,,,,,,,,,,,,1,From Free Kick,Vincent Kompany,3101.0,Center Back,12,Belgium,782,"['62745ee5-3190-465a-b02a-adef5bf8a474', 'f51c4bf0-0e5f-476e-b55c-f56e35194b29']",46,,,,,,,,,,,,,,,,,,,Belgium,782,00:05:46.439,Carry,
,,,,,,,"[56.0, 18.0]",,,,,,1.573,,,,,,,,,,,,,4c9e51c4-84ca-43e1-88d2-fa6810273be2,310,,"[57.0, 18.0]",8657,5,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jan Vertonghen,3077.0,Left Center Back,12,Belgium,782,"['33e09342-cef9-4349-91cc-35d1ccdc2417', 'cdb9838e-1ac4-40ef-b4ec-cbf990f0bcf1', 'f4bbe84b-52a7-447d-94e2-9ffe97341568']",48,,,,,,,,,,,,,,,,,,,Belgium,782,00:05:48.560,Carry,True
,,,,,,,"[63.0, 24.0]",,,,,,0.201,,,,,,,,,,,,,1ae127c1-7528-46fd-96be-04e66e395cfa,314,,"[63.0, 25.0]",8657,5,,,,,,,,,,,,,,,,,,,1,From Free Kick,Axel Witsel,5642.0,Left Defensive Midfield,12,Belgium,782,"['8c71a6df-4429-4876-8be4-2158ad9bd83d', 'b8a1769b-e4e5-468a-bb5e-6aa34632475a']",50,,,,,,,,,,,,,,,,,,,Belgium,782,00:05:50.612,Carry,
,,,,,,,"[44.0, 34.0]",,,,,,3.681,,,,,,,,,,,,,8f8db4dc-8426-40eb-8c15-18df34c254c6,317,,"[42.0, 28.0]",8657,5,,,,,,,,,,,,,,,,,,,1,From Free Kick,Vincent Kompany,3101.0,Center Back,12,Belgium,782,"['72bf9569-e97b-4b6d-9036-892e86828557', 'ac1f2cd4-8977-4a7c-ab9b-8e5f322d2875', 'b41f8a84-96a0-4971-ac5e-02db265e8ab4']",52,,,,,,,,,,,,,,,,,,,Belgium,782,00:05:52.199,Carry,True
,,,,,,,"[59.0, 27.0]",,,,,,2.28,,,,,,,,,,,,,3275d43a-4e0f-4980-9689-65471caeec97,321,,"[57.0, 30.0]",8657,5,,,,,,,,,,,,,,,,,,,1,From Free Kick,Axel Witsel,5642.0,Left Defensive Midfield,12,Belgium,782,"['09e2daa3-b5e8-40eb-94ff-ea688dc64206', '71fb8690-5325-4252-9ad6-481db217c24d']",56,,,,,,,,,,,,,,,,,,,Belgium,782,00:05:56.693,Carry,
,,,,,,,"[69.0, 37.0]",,,,,,0.161,,,,,,,,,,,,,03a5d99a-d0f5-48b9-9f5b-22aa6e1f0542,325,,"[69.0, 37.0]",8657,5,,,,,,,,,,,,,,,,,,,1,From Free Kick,Eden Hazard,3621.0,Left Wing,12,Belgium,782,"['0b2cf5ce-8c4e-43c7-ba78-0c1ae29a67ac', '0c596e13-c2cb-47cc-a4b0-c46c027085a3', '7e2dcfaa-a1d8-4865-91c4-12633f83b946']",59,,,,,,,,,,,,,,,,,,,Belgium,782,00:05:59.572,Carry,True
,,,,,,,"[38.0, 7.0]",,,,,,3.96,,,,,,,,,,,,,c28dc4e2-1f40-449e-90ba-95af909b8fa6,329,,"[34.0, 24.0]",8657,6,,,,,,,,,,,,,,,,,,,1,Regular Play,Danny Rose,3594.0,Left Wing Back,13,England,768,"['46eaba25-f9f9-42c2-956d-e6adf5bffcb7', 'be09d695-4502-411d-8d04-b6ff23345dd8']",2,,,,,,,,,,,,,,,,,,,England,768,00:06:02.693,Carry,
,,,,,,,"[38.0, 19.0]",,,,,,0.321,,,,,,,,,,,,,a7056732-faf7-49c0-9fb1-530646661811,333,,"[38.0, 19.0]",8657,6,,,,,,,,,,,,,,,,,,,1,Regular Play,John Stones,3244.0,Center Back,13,England,768,"['7db25d5e-61e6-4bda-aeee-e81a7d70dab6', 'bbce8602-b6e6-4eba-93e1-b8cdcca739b3', 'd07b9a19-8655-43d0-97a9-590b80089dc5']",7,,,,,,,,,,,,,,,,,,,England,768,00:06:07.372,Carry,True
,,,,,,,"[39.0, 4.0]",,,,,,4.16,,,,,,,,,,,,,7fed83ea-3941-465f-b8a4-6471829c53ce,336,,"[37.0, 7.0]",8657,6,,,,,,,,,,,,,,,,,,,1,Regular Play,Danny Rose,3594.0,Left Wing Back,13,England,768,"['30899392-81ae-4048-9a18-f66bc205dab0', '60b03eac-5c57-4f4a-a9a1-716cf339baf1', 'bf58270b-7c27-445c-ba1f-38502d578cc6']",8,,,,,,,,,,,,,,,,,,,England,768,00:06:08.573,Carry,True
,,,,,,,"[27.0, 7.0]",,,,,,0.814,,,,,,,,,,,,,5898623b-57c1-4f4a-81b4-940e5c9ebf09,340,,"[27.0, 5.0]",8657,6,,,,,,,,,,,,,,,,,,,1,Regular Play,Harry Maguire,3336.0,Left Center Back,13,England,768,"['01e9db6a-6c67-4251-a33e-c43ba51d24ba', '1e29d29d-35ac-48a2-9abd-84beae5e319e', '7fbeae88-89e0-4ad7-9407-3bded4608cda']",13,,,,,,,,,,,,,,,,,,,England,768,00:06:13.959,Carry,True
,,,,,,,"[4.0, 42.0]",,,,,,1.171,,,,,,,,,,,,,48ed8c88-2ab6-4fa8-91b7-345667b9ec23,344,,"[4.0, 41.0]",8657,6,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordan Pickford,3468.0,Goalkeeper,13,England,768,"['98fe868d-91d2-4701-901c-15b520f4ff78', 'daffbe90-367b-4569-9912-8e421005f05d']",17,,,,,,,,,,,,,,,,,,,England,768,00:06:17.199,Carry,
,,,,,,,"[15.0, 67.0]",,,,,,3.853,,,,,,,,,,,,,1793a725-9ddf-497b-8bda-77aa926a9e64,347,,"[15.0, 69.0]",8657,6,,,,,,,,,,,,,,,,,,,1,Regular Play,Phil Jones,3314.0,Right Center Back,13,England,768,"['48a89f87-1d3e-4436-835a-77a530a75f2f', '5ef3fcfb-e1e1-41cd-9775-7efb57b632aa', '8c0a3a5a-1919-49bd-9b32-fabf46ece9a0']",19,,,,,,,,,,,,,,,,,,,England,768,00:06:19.800,Carry,True
,,,,,,,"[7.0, 55.0]",,,,,,2.28,,,,,,,,,,,,,7075ba2a-67d4-4811-b1de-22eae6237a0d,351,,"[4.0, 46.0]",8657,6,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordan Pickford,3468.0,Goalkeeper,13,England,768,"['4a42b6e4-a473-49ad-b1f4-c78308ae9b12', '4fb0a06a-6e38-4c21-8308-af2c80d43ccb', 'fd9d18fb-ab11-4e0d-b57f-d921e64d05c9']",25,,,,,,,,,,,,,,,,,,,England,768,00:06:25.813,Carry,True
,,,,,,,"[48.0, 4.0]",,,,,,0.84,,,,,,,,,,,,,93328d9c-02a6-4b01-9038-6a2a44340f08,357,,"[48.0, 4.0]",8657,6,,,,,,,,,,,,,,,,,,,1,Regular Play,Jan Vertonghen,3077.0,Left Center Back,14,Belgium,782,"['30c4a381-25e5-49fd-8cb3-19320cdf53ac', '9d140c21-64e5-4fdf-8dcf-35bdc034ee47', 'cba9e459-2426-4205-b23d-abbe4fa9f63a']",33,,,,,,,,,,,,,,,,,,,Belgium,782,00:06:33.133,Carry,True
,,,,,,,"[75.0, 5.0]",,,,,,0.24,,,,,,,,,,,,,bc9b0e30-94dc-4786-a4bd-851661dbace5,362,,"[76.0, 5.0]",8657,6,,,,,,,,,,,,,,,,,,,1,Regular Play,Eden Hazard,3621.0,Left Wing,14,Belgium,782,"['82156ba8-9366-4ac1-8478-d428d9daeab3', 'a76c0217-52a0-4358-bdd1-9cba48a3a1da', 'ed295e83-84bd-401f-8bac-569e109d8470']",35,,,,,,,,,,,,,,,,,,,Belgium,782,00:06:35.253,Carry,True
,,,,,,,"[44.0, 63.0]",,,,,,0.481,,,,,,,,,,,,,7981d7ee-c55d-47ba-abbf-261300dd6960,366,,"[41.0, 66.0]",8657,6,,,,,,,,,,,,,,,,,,,1,Regular Play,John Stones,3244.0,Center Back,15,England,768,"['65f1fbe7-fb3c-4ac6-b8b8-0695b65bcc9c', '6bd086b6-21f3-4cec-a3fc-031815e38b9c']",37,,,,,,,,,,,,,,,,,,,England,768,00:06:37.852,Carry,
,,,,,,,"[49.0, 44.0]",,,,,,1.16,,,,,,,,,,,,,6018e37c-a017-46a0-8b67-b3e1eb33df5f,369,,"[49.0, 52.0]",8657,6,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabian Delph,4597.0,Left Center Midfield,15,England,768,"['41b82039-d05d-4cd3-b4e0-87f84c4371a2', '578348e5-fd21-4eaa-a58c-28a3b72002cb', 'ef19c71d-c70d-4995-aecc-526d1cf65473']",39,,,,,,,,,,,,,,,,,,,England,768,00:06:39.453,Carry,True
,,,,,,,"[87.0, 38.0]",,,,,,4.2,,,,,,,,,,,,,1e0a0cb6-2a96-4426-9a9e-a116faefd97a,373,,"[65.0, 36.0]",8657,6,,,,,,,,,,,,,,,,,,,1,Regular Play,Raheem Sterling,3233.0,Left Center Forward,15,England,768,"['01b0f0f2-0975-4c0f-b7a1-e6801c0c54c2', '162cdf46-5391-4848-8d8d-88bc2a97bf45', '7c4ed969-33a1-4486-bf4d-3fe3b6fa0542']",41,,,,,,,,,,,,,,,,,,,England,768,00:06:41.773,Carry,True
,,,,,,,"[83.0, 36.0]",,,,,,0.72,,,,,,,,,,,,,8123c6c6-bbaa-4fa5-bb10-e9a2fc7e800d,377,,"[87.0, 38.0]",8657,6,,,,,,,,,,,,,,,,,,,1,Regular Play,Raheem Sterling,3233.0,Left Center Forward,15,England,768,"['01b0f0f2-0975-4c0f-b7a1-e6801c0c54c2', 'a7b30590-99c4-4f07-a59a-a991082a0eb3', 'fd64974d-80af-43d6-bdb9-02b5dc43ed38']",45,,,,,,,,,,,,,,,,,,,England,768,00:06:45.973,Carry,True
,,,,,,,"[83.0, 25.0]",,,,,,1.507,,,,,,,,,,,,,d01216fb-5c2a-4d0c-b1db-6abc21378a6e,379,,"[83.0, 36.0]",8657,6,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabian Delph,4597.0,Left Center Midfield,15,England,768,"['fbb57d19-bddb-4ea1-8cab-9f30a25ba630', 'fd64974d-80af-43d6-bdb9-02b5dc43ed38']",46,,,,,,,,,,,,,,,,,,,England,768,00:06:46.693,Carry,
,,,,,,,"[83.0, 5.0]",,,,,,1.56,,,,,,,,,,,,,00812d29-77fc-49a7-92c9-460824e65340,382,,"[92.0, 6.0]",8657,6,,,,,,,,,,,,,,,,,,,1,Regular Play,Danny Rose,3594.0,Left Wing Back,15,England,768,"['01a653dc-5b49-4c52-8f27-d0afc75f20e5', '6098afbb-5ef5-43d4-8f55-963ccb4a8b05']",49,,,,,,,,,,,,,,,,,,,England,768,00:06:49.173,Carry,
,,,,,,,"[74.0, 7.0]",,,,,,1.2,,,,,,,,,,,,,6acde46b-d60e-4744-8a06-6b48ccae659b,385,,"[75.0, 9.0]",8657,6,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabian Delph,4597.0,Left Center Midfield,15,England,768,"['ad8d99ca-ba74-403d-8395-4e64368cc113', 'df4819ff-eb1f-40c0-9708-adc5c8214a54']",51,,,,,,,,,,,,,,,,,,,England,768,00:06:51.373,Carry,
,,,,,,,"[75.0, 30.0]",,,,,,3.68,,,,,,,,,,,,,53a90f5c-87e8-4a94-bae6-a2f1c44b3304,388,,"[74.0, 19.0]",8657,6,,,,,,,,,,,,,,,,,,,1,Regular Play,Raheem Sterling,3233.0,Left Center Forward,15,England,768,"['1e9782bc-677e-4e81-bdb0-63d5295780d5', 'aca4fd65-4928-458b-863e-3c742d3e3e49']",53,,,,,,,,,,,,,,,,,,,England,768,00:06:53.173,Carry,
,,,,,,,"[91.0, 57.0]",,,,,,2.881,,,,,,,,,,,,,32751c37-9baa-452c-92c3-720cf92157a6,391,,"[85.0, 47.0]",8657,6,,,,,,,,,,,,,,,,,,,1,Regular Play,Ruben Loftus-Cheek,3504.0,Right Center Midfield,15,England,768,"['82c282fe-7ac2-437a-8a59-02320f652f66', 'f928c694-2180-491d-964d-51727b7a099f']",57,,,,,,,,,,,,,,,,,,,England,768,00:06:57.452,Carry,
,,,,,,,"[101.0, 73.0]",,,,,,1.08,,,,,,,,,,,,,abdb1d7a-04e8-4f38-92ea-55d8bd0abd43,394,,"[104.0, 78.0]",8657,7,,,,,,,,,,,,,,,,,,,1,Regular Play,Kieran Trippier,3308.0,Right Wing Back,15,England,768,"['111b4609-0e43-4d6c-adc4-31c3b207fbba', 'a47dc096-9674-4899-897b-3bf7ed66ba03', 'aeaca356-043c-4101-826a-89b697b0eb04']",1,,,,,,,,,,,,,,,,,,,England,768,00:07:01.493,Carry,True
,,,,,,,"[94.0, 72.0]",,,,,,0.28,,,,,,,,,,,,,d8387fb2-d5c4-44d1-9be7-ff538f0f3a46,398,,"[93.0, 74.0]",8657,7,,,,,,,,,,,,,,,,,,,1,Regular Play,Phil Jones,3314.0,Right Center Back,15,England,768,"['4e9a5c72-5b1b-433d-aa77-550971867dd2', 'fbad8840-ac96-4d77-a936-7cd38a191de3']",4,,,,,,,,,,,,,,,,,,,England,768,00:07:04.133,Carry,
,,,,,,,"[5.0, 39.0]",,,,,,4.73,,,,,,,,,,,,,eac39871-064a-4a3d-a488-f3c3ec5533eb,405,,"[2.0, 24.0]",8657,7,,,,,,,,,,,,,,,,,,,1,Regular Play,Thibaut Courtois,3509.0,Goalkeeper,16,Belgium,782,"['2a507622-47de-4a1e-9ea9-e55e08ea0e2a', '6e566010-79f2-41bf-a833-48b4c699da4c']",12,,,,,,,,,,,,,,,,,,,Belgium,782,00:07:12.080,Carry,
,,,,,,,"[30.0, 75.0]",,,,,,3.333,,,,,,,,,,,,,5b135f4f-cda8-47e4-9aa0-449158aa7f06,408,,"[12.0, 67.0]",8657,7,,,,,,,,,,,,,,,,,,,1,Regular Play,Toby Alderweireld,20005.0,Right Center Back,16,Belgium,782,"['125c9dfc-ed12-416f-a45c-b6bfaf8398aa', '51e30ea5-e42d-47e5-9f01-7af889089efb', 'c61d9a9f-9392-4302-afaf-6cad4ac01965']",18,,,,,,,,,,,,,,,,,,,Belgium,782,00:07:18.680,Carry,True
,,,,,,,"[51.0, 66.0]",,,,,,0.361,,,,,,,,,,,,,b00de221-a1a0-496d-9a9a-7a66f9669a96,412,,"[52.0, 61.0]",8657,7,,,,,,,,,,,,,,,,,,,1,Regular Play,Romelu Lukaku Menama,3289.0,Center Forward,16,Belgium,782,"['35a4644a-b717-4403-8aae-2a31c9b128b4', 'a99dd461-6049-4eaf-b201-8ad7fabb17af']",22,,,,,,,,,,,,,,,,,,,Belgium,782,00:07:22.892,Carry,
,,,,,,,"[67.0, 6.0]",,,,,,0.4,,,,,,,,,,,,,735817f7-0eea-439f-aa60-f4eeb160618e,417,,"[67.0, 5.0]",8657,7,,,,,,,,,,,,,,,,,,,1,Regular Play,Danny Rose,3594.0,Left Wing Back,17,England,768,"['2dfb4646-bfa6-429b-bfff-b863552360f1', '8768985e-7178-48fd-a09f-200555702413', '9e7e76f9-dd45-46b7-909d-3b9974d3aac8']",24,,,,,,,,,,,,,,,,,,,England,768,00:07:24.173,Carry,True
,,,,,,,"[47.0, 19.0]",,,,,,1.2,,,,,,,,,,,,,536b449a-e49e-419f-9e8a-c660fa7b1083,421,,"[56.0, 15.0]",8657,7,,,,,,,,,,,,,,,,,,,1,Regular Play,Harry Maguire,3336.0,Left Center Back,17,England,768,"['20080f33-e67d-4be0-921a-e3e2f40eccc3', '2ba22341-df2e-4116-89f5-585864075c87', 'f29ff37c-5a54-43ea-8a10-08b4b0eab86c']",25,,,,,,,,,,,,,,,,,,,England,768,00:07:25.773,Carry,True
,,,,,,,"[22.0, 39.0]",,,,,,0.761,,,,,,,,,,,,,3109fc80-0ab5-4f7d-9b96-ed189c926d92,424,,"[21.0, 37.0]",8657,7,,,,,,,,,,,,,,,,,,,1,Regular Play,John Stones,3244.0,Center Back,17,England,768,"['809d47ee-6e5f-4133-9c5c-243604f203fb', '95cd042b-dcfd-4404-b56a-b4417b408fde']",30,,,,,,,,,,,,,,,,,,,England,768,00:07:30.172,Carry,
