bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,1.493,,,,,,,,,,,,,7332ebf9-a4a6-46c1-a092-f885cb36d97c,1075,,,"[25.0, 33.0]",8649,27,,,1.4288993,,,Left Foot,,,,"[27.0, 47.0]",,Ground Pass,14.142136,,José María Giménez de Vargas,5259.0,,,,1,From Throw In,Diego Roberto Godín Leal,5249.0,Left Center Back,51,Uruguay,783,['bf3e6e8b-c6d4-4a40-9046-cb4f5de50f68'],39,,,,,,,,,,,,,,,,,Uruguay,783,00:27:39.200,Pass,
,,,,,,,,,,,,,1.28,,,,,,,,,,,,,03e326e9-59a9-470b-9964-453713e0a9f3,1078,,,"[29.0, 53.0]",8649,27,,,0.19739556,,,Left Foot,,,,"[39.0, 55.0]",,Ground Pass,10.198039,,Rodrigo Bentancur Colmán,5260.0,,,,1,From Throw In,José María Giménez de Vargas,5259.0,Right Center Back,51,Uruguay,783,['0baf2389-3212-4114-b70d-f7a891e88696'],41,,,,,,,,,,,,,,,,,Uruguay,783,00:27:41.613,Pass,
,,,,,,,,,,,,,1.373,,,,,,,,,,,,,9980d807-6f63-4d27-81f4-f7b5864516b7,1082,,,"[46.0, 63.0]",8649,27,,,0.81986725,,,Right Foot,,,,"[60.0, 78.0]",,Ground Pass,20.518284,,Nahitan Michel Nández Acosta,5247.0,,,,1,From Throw In,Rodrigo Bentancur Colmán,5260.0,Center Attacking Midfield,51,Uruguay,783,['6ec9a4dd-6fd2-46f9-885c-3478f2c168f5'],44,,,,,,,,,,,,,,,,,Uruguay,783,00:27:44.640,Pass,
,,,,,,,,,,,,,1.28,,,,,,,,,,,,,cea0726b-8cd1-47ed-ae22-fadb414fa9df,1086,,,"[59.0, 77.0]",8649,27,,,-0.9944211,,,Right Foot,,,,"[72.0, 57.0]",,Ground Pass,23.853722,,Luis Alberto Suárez Díaz,5246.0,,,,1,From Throw In,Nahitan Michel Nández Acosta,5247.0,Right Center Midfield,51,Uruguay,783,"['0aac05b8-92ed-4ca0-9473-1fb6595a6dd3', '77d0b022-7b16-410a-9922-21ffb7b05d03']",47,,,,,,,,,,,,,,,,,Uruguay,783,00:27:47.360,Pass,True
,,,,,,,,,,,,,1.733,,,,,,,,,,,,,6a64ef06-f15a-40f4-91ff-a71bfaa3c528,1090,,,"[73.0, 57.0]",8649,27,,,-2.8753407,,,Right Foot,,,,"[62.0, 54.0]",,Low Pass,11.401754,Incomplete,Rodrigo Bentancur Colmán,5260.0,,,,1,From Throw In,Luis Alberto Suárez Díaz,5246.0,Right Center Forward,51,Uruguay,783,"['b8808acb-f9a5-480f-965a-d9a33711465f', 'bcbec075-1bcf-4f21-b64b-7e3d038ccab3']",48,,,,,,,,,,,,,,,,,Uruguay,783,00:27:48.680,Pass,
,,,,,,,,,,,,,1.039,,,,,,,,,,,,,bcbec075-1bcf-4f21-b64b-7e3d038ccab3,1092,,,"[59.0, 27.0]",8649,27,,,0.4266275,,,Left Foot,,,,"[70.0, 32.0]",,Low Pass,12.083046,,Antoine Griezmann,5487.0,,,Recovery,1,Regular Play,Olivier Giroud,3604.0,Center Forward,52,France,771,"['411bd57a-6edd-4e5f-8f9c-7923ca55feee', '6a64ef06-f15a-40f4-91ff-a71bfaa3c528']",50,,,,,,,,,,,,,,,,,France,771,00:27:50.413,Pass,
,,,,,,,,,,,,,1.92,,,,,,,,,,,,,c3ed9092-2147-4b41-8200-db91330444d8,1098,,,"[66.0, 27.0]",8649,27,,,1.6447353,,,Left Foot,,,,"[64.0, 54.0]",,Ground Pass,27.073973,,Benjamin Pavard,5476.0,,,,1,Regular Play,Antoine Griezmann,5487.0,Center Attacking Midfield,52,France,771,['09f7b893-56a9-43e3-87ee-c0733a0eb7d1'],56,,,,,,,,,,,,,,,,,France,771,00:27:56.253,Pass,
,,,,,,,,,,,,,1.32,,,,,,,,,,,,,0f5472d3-76f8-469c-b6d9-e4ac4975fbd1,1101,,,"[68.0, 56.0]",8649,27,,,0.72297937,,,Right Foot,,,,"[85.0, 71.0]",,Ground Pass,22.671568,,Paul Pogba,20004.0,,,,1,Regular Play,Benjamin Pavard,5476.0,Right Back,52,France,771,['54c8241b-29c4-48d9-bdc1-479e61db2282'],59,,,,,,,,,,,,,,,,,France,771,00:27:59.573,Pass,
,,,,,,,,,,,,,1.56,,,,,,,,,,,,,7f771794-ad8d-4d0c-8940-c7496eeeb729,1104,,,"[91.0, 70.0]",8649,28,,,-0.8567056,,,Right Foot,True,,,"[117.0, 40.0]",,High Pass,39.698868,Incomplete,Olivier Giroud,3604.0,,,,1,Regular Play,Paul Pogba,20004.0,Left Center Midfield,52,France,771,"['09386cb7-1266-4904-bad5-7ce7072662b1', '39880243-9019-45ba-a2ed-cf75255959c5']",2,,,,,,,,,,,,,,,,,France,771,00:28:02.533,Pass,
,,,,,,,,,,,,,3.562,,,,,,,,,,,,,38b59c1d-8f45-4850-a5bd-88815d0d9d58,1108,,,"[11.0, 43.0]",8649,28,,,-0.37017083,,,Drop Kick,,,,"[78.0, 17.0]",,High Pass,71.867935,Incomplete,Luis Alberto Suárez Díaz,5246.0,,,,1,Regular Play,Néstor Fernando Muslera Micol,5267.0,Goalkeeper,53,Uruguay,783,"['2da7a391-d192-46f0-89bb-e70c1d6bd5f0', 'c78441ed-7c1a-4caa-b8e5-f7187c045992']",7,,,,,,,,,,,,,,,,,Uruguay,783,00:28:07.253,Pass,
,,,,,,,,,,,,,4.558,,,,,,,,,,,,,c78441ed-7c1a-4caa-b8e5-f7187c045992,1110,,,"[43.0, 64.0]",8649,28,,,0.35072795,,,Head,,,,"[84.0, 79.0]",,High Pass,43.65776,Out,,,,,Recovery,1,Regular Play,Raphaël Varane,5485.0,Right Center Back,53,Uruguay,783,['38b59c1d-8f45-4850-a5bd-88815d0d9d58'],10,,,,,,,,,,,,,,,,,France,771,00:28:10.815,Pass,
,,,,,,,,,,,,,2.0,,,,,,,,,,,,,7dd6d435-7f68-48ed-bdce-654c73510d39,1112,,,"[22.0, 13.0]",8649,28,,,1.6642731,,,Right Foot,,,,"[19.0, 45.0]",,High Pass,32.140316,,José María Giménez de Vargas,5259.0,,,,1,Regular Play,Diego Roberto Godín Leal,5249.0,Left Center Back,54,Uruguay,783,['bd58b25e-0c53-4f17-a4d9-4c5797a2c4ac'],21,,,,,,,,,,,,,,,,,Uruguay,783,00:28:21.800,Pass,
,,,,,,,,,,,,,1.853,,,,,,,,,,,,,95bef9e4-d30d-4b36-8326-75829f749558,1115,,,"[20.0, 58.0]",8649,28,,,0.7853982,,,Right Foot,,,,"[32.0, 70.0]",,Ground Pass,16.970562,,José Martín Cáceres Silva,5248.0,,,,1,Regular Play,José María Giménez de Vargas,5259.0,Right Center Back,54,Uruguay,783,['f38cf4db-45e8-405c-a45f-f06e712b038c'],25,,,,,,,,,,,,,,,,,Uruguay,783,00:28:25.800,Pass,
,,,,,,,,,,,,,0.8,,,,,,,,,,,,,218566f8-5f11-4ac8-b991-931639aa9881,1118,,,"[57.0, 65.0]",8649,28,,,-0.7140907,,,Right Foot,,,,"[72.0, 52.0]",,High Pass,19.849434,,Luis Alberto Suárez Díaz,5246.0,,,,1,Regular Play,José Martín Cáceres Silva,5248.0,Right Back,54,Uruguay,783,['399ec3aa-91b6-4b92-87fc-b006256f7496'],32,,,,,,,,,,,,,,,,,Uruguay,783,00:28:32.440,Pass,
,,,,,,,,,,,,,2.533,,,,,,,,,,,,,f522f9b6-70c6-49ad-b4c1-1d152d5dde8b,1120,,,"[72.0, 52.0]",8649,28,,,0.98279375,,,Other,,,,"[88.0, 76.0]",,High Pass,28.84441,,Nahitan Michel Nández Acosta,5247.0,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Right Center Forward,54,Uruguay,783,['76673bc2-5b57-482a-bbe5-ce9960bad093'],33,,,,,,,,,,,,,,,,,Uruguay,783,00:28:33.240,Pass,
,,,,,,,,,,,,,0.76,,,,,,,,,,,,,6a6bc606-3716-4d5b-9e08-2482989fe15c,1122,,,"[88.0, 77.0]",8649,28,,,-1.012197,,,Head,,,,"[93.0, 69.0]",,High Pass,9.433981,,Cristhian Ricardo Stuani Curbelo,6351.0,,,,1,Regular Play,Nahitan Michel Nández Acosta,5247.0,Right Center Midfield,54,Uruguay,783,['f1bb3011-54af-4546-b7f2-6073cc3a99f1'],35,,,,,,,,,,,,,,,,,Uruguay,783,00:28:35.773,Pass,
,,,,,,,,,,,,,1.133,,,,,,,,,,,,,8190b8be-5b75-4b02-8ca0-9445cd40806e,1126,,,"[91.0, 66.0]",8649,28,,,3.1415927,,,Left Foot,,,,"[77.0, 66.0]",,Ground Pass,14.0,,José Martín Cáceres Silva,5248.0,,,,1,Regular Play,Cristhian Ricardo Stuani Curbelo,6351.0,Left Center Forward,54,Uruguay,783,['7f1039a9-a75f-4b5e-b8a0-0e0f2f4a1347'],37,,,,,,,,,,,,,,,,,Uruguay,783,00:28:37.520,Pass,
,,,,,,,,,,,,,1.013,,,,,,,,,,,,,8c9b6336-2b1d-42db-8759-1e9ac0d950e2,1130,,,"[76.0, 66.0]",8649,28,,,-0.5880026,,,Right Foot,,,,"[91.0, 56.0]",,Ground Pass,18.027756,,Luis Alberto Suárez Díaz,5246.0,,,,1,Regular Play,José Martín Cáceres Silva,5248.0,Right Back,54,Uruguay,783,"['795e8c5e-1e44-4f61-bbe1-3c9cdb1abf59', 'd9993acd-a689-4118-9ce0-cc00d552a469']",39,,,,,,,,,,,,,,,,,Uruguay,783,00:28:39.200,Pass,True
,,,,,,,,,,,,,0.64,,,,,,,,,,,,,252a26b6-bf51-4e51-81a1-fbb257e9cc99,1133,,,"[91.0, 56.0]",8649,28,,,-2.4468544,,,Right Foot,,,,"[85.0, 51.0]",,Ground Pass,7.81025,,Rodrigo Bentancur Colmán,5260.0,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Right Center Forward,54,Uruguay,783,"['37adc3f6-aa3f-4187-8431-c1d3d690b6b8', 'ac31c42b-97b1-43b0-8f37-7cd8361ad956']",40,,,,,,,,,,,,,,,,,Uruguay,783,00:28:40.213,Pass,True
,,,,,,,,,,,,,0.84,,,,,,,,,,,,,d8517654-6b61-4a47-8cd7-76253af91578,1146,,,"[23.0, 66.0]",8649,28,,,-2.1112158,,,Right Foot,,,,"[17.0, 56.0]",,Ground Pass,11.661903,,Raphaël Varane,5485.0,,,,1,Regular Play,Kylian Mbappé Lottin,3009.0,Right Wing,55,France,771,"['50f818b0-d95b-4f3b-a5a2-be9e75639bae', '6e043a15-6a16-4060-ae1d-e5e8873821fd']",50,,,,,,,,,,,,,,,,,France,771,00:28:50.573,Pass,True
,,,,,,,,,,,,,1.76,,,,,,,,,,,,,9199b56f-5c15-466c-8312-c5eec2e9ddb8,1149,,,"[20.0, 56.0]",8649,28,,,-1.0734537,,,Right Foot,,,,"[39.0, 21.0]",,High Pass,39.824615,,Corentin Tolisso,5480.0,,,,1,Regular Play,Raphaël Varane,5485.0,Right Center Back,55,France,771,['756b000e-8139-410e-9200-1fae076feba2'],52,,,,,,,,,,,,,,,,,France,771,00:28:52.573,Pass,
,,,,,,,,,,,,,1.04,,,,,,,,,,,,,bffc7d9e-a4cb-4428-8ce1-e2f4469d43ac,1152,,,"[52.0, 24.0]",8649,29,,,1.801887,,,Right Foot,,,,"[48.0, 41.0]",,Ground Pass,17.464249,,N''Golo Kanté,3961.0,,,,1,Regular Play,Corentin Tolisso,5480.0,Left Wing,55,France,771,['75b92e6c-17d7-4706-addf-cefa001622fc'],1,,,,,,,,,,,,,,,,,France,771,00:29:01.693,Pass,
,,,,,,,,,,,,,1.16,,,,,,,,,,,,,60c0f594-e723-4453-8d66-6e65818f0fdb,1155,,,"[51.0, 41.0]",8649,29,,,0.99945885,,,Left Foot,,,,"[60.0, 55.0]",,Ground Pass,16.643316,,Paul Pogba,20004.0,,,,1,Regular Play,N''Golo Kanté,3961.0,Right Center Midfield,55,France,771,['d1c47d61-9203-4ff3-98db-256c07e3e412'],3,,,,,,,,,,,,,,,,,France,771,00:29:03.853,Pass,
,,,,,,,,,,,,,0.56,,,,,,,,,,,,,197e6fa7-5d79-4a8b-8092-540f9ae1bca2,1158,,,"[63.0, 54.0]",8649,29,,,0.0,,,Right Foot,,,,"[69.0, 54.0]",,Ground Pass,6.0,,Antoine Griezmann,5487.0,,,,1,Regular Play,Paul Pogba,20004.0,Left Center Midfield,55,France,771,['2b7d1294-ebb0-4b90-ba8d-647b0f730cea'],6,,,,,,,,,,,,,,,,,France,771,00:29:06.453,Pass,
,,,,,,,,,,,,,0.719,,,,,,,,,,,,,9bc6e647-8ded-4175-8151-66f6fd9ecbad,1161,,,"[64.0, 61.0]",8649,29,,,1.1659045,,,Right Foot,,,,"[67.0, 68.0]",,Ground Pass,7.615773,,Benjamin Pavard,5476.0,,,,1,Regular Play,Antoine Griezmann,5487.0,Center Attacking Midfield,55,France,771,['3263d221-6e98-4d8a-a201-37a10ac8e21d'],8,,,,,,,,,,,,,,,,,France,771,00:29:08.333,Pass,
,,,,,,,,,,,,,0.453,,,,,,,,,,,,,2b8ad72a-4fb5-4fc7-8270-350167b71b28,1164,,,"[70.0, 70.0]",8649,29,,,2.55359,,True,Right Foot,,,,"[67.0, 72.0]",,Ground Pass,3.6055512,,Antoine Griezmann,5487.0,,,,1,Regular Play,Benjamin Pavard,5476.0,Right Back,55,France,771,['ccecb467-9022-4928-8b4e-3b2c9ab6d99c'],9,,,,,,,,,,,,,,,,,France,771,00:29:09.600,Pass,
,,,,,,,,,,,,,0.64,,,,,,,,,,,,,63ef34a9-e3d5-4143-be08-67ac05a97107,1167,,,"[71.0, 73.0]",8649,29,,,0.4636476,,,Right Foot,,,,"[79.0, 77.0]",,Ground Pass,8.944272,,Kylian Mbappé Lottin,3009.0,,,,1,Regular Play,Antoine Griezmann,5487.0,Center Attacking Midfield,55,France,771,['61aa3ba0-9b4b-41c2-87f4-e4ba3402c9e4'],10,,,,,,,,,,,,,,,,,France,771,00:29:10.173,Pass,
,,,,,,,,,,,,,1.16,,,,,,,,,,,,,7f37319c-5210-45f5-bbd9-b6060aedb2e7,1170,,,"[88.0, 70.0]",8649,29,,,-2.5308666,,,Right Foot,,,,"[78.0, 63.0]",,Ground Pass,12.206555,,Paul Pogba,20004.0,,,,1,Regular Play,Kylian Mbappé Lottin,3009.0,Right Wing,55,France,771,['664946df-4b20-45d7-8ece-5b1e7e2701c1'],14,,,,,,,,,,,,,,,,,France,771,00:29:14.893,Pass,
,,,,,,,,,,,,,0.92,,,,,,,,,,,,,6f306a8c-ea6e-4452-a318-75f9deb7ad08,1173,,,"[78.0, 65.0]",8649,29,,,0.9652517,,,Right Foot,,,,"[87.0, 78.0]",,Ground Pass,15.811388,,Antoine Griezmann,5487.0,,,,1,Regular Play,Paul Pogba,20004.0,Left Center Midfield,55,France,771,['271b7d21-fed3-43f5-9dcc-679c0a2ca5be'],17,,,,,,,,,,,,,,,,,France,771,00:29:17.373,Pass,
,,,,,,,,,,,,,0.8,,,,,,,,,,,,,11c89f6a-9a74-4e20-8bf6-5b4acc263f7f,1176,,,"[88.0, 75.0]",8649,29,,,-2.536048,,,Left Foot,,,,"[75.0, 66.0]",,Ground Pass,15.811388,,Paul Pogba,20004.0,,,,1,Regular Play,Antoine Griezmann,5487.0,Center Attacking Midfield,55,France,771,['b4b9d81e-c852-454b-a6d8-a643a2a32eef'],20,,,,,,,,,,,,,,,,,France,771,00:29:20.373,Pass,
,,,,,,,,,,,,,0.64,,,,,,,,,,,,,e96c145e-3c35-42dc-bff9-d807f54ea05a,1179,,,"[75.0, 60.0]",8649,29,,,-2.158799,,,Right Foot,,,,"[69.0, 51.0]",,Ground Pass,10.816654,,N''Golo Kanté,3961.0,,,,1,Regular Play,Paul Pogba,20004.0,Left Center Midfield,55,France,771,['7e16a190-30d3-44ab-a023-425c14d62a05'],23,,,,,,,,,,,,,,,,,France,771,00:29:23.653,Pass,
,,,,,,,,,,,,,0.88,,,,,,,,,,,,,3e64ff87-2e9d-452c-a169-d28a17f9c5b3,1182,,,"[68.0, 52.0]",8649,29,,,1.4464413,,,Right Foot,,,,"[69.0, 60.0]",,Ground Pass,8.062258,,Paul Pogba,20004.0,,,,1,Regular Play,N''Golo Kanté,3961.0,Right Center Midfield,55,France,771,['95963690-219d-491e-ae53-9dc4adf9cdc3'],25,,,,,,,,,,,,,,,,,France,771,00:29:25.293,Pass,
,,,,,,,,,,,,,0.92,,,,,,,,,,,,,186effdd-2725-4db8-b213-f8d58eefd0e3,1185,,,"[71.0, 65.0]",8649,29,,,-0.16514868,,,Right Foot,,,,"[89.0, 62.0]",,Ground Pass,18.248287,,Antoine Griezmann,5487.0,,,,1,Regular Play,Paul Pogba,20004.0,Left Center Midfield,55,France,771,['ec82e557-b684-4e63-97ca-ccbe42f59d9b'],27,,,,,,,,,,,,,,,,,France,771,00:29:27.293,Pass,
,,,,,,,,,,,,,0.72,,,,,,,,,,,,,ad246e15-217a-43d8-8eb0-387defe0e75c,1188,,,"[84.0, 55.0]",8649,29,,,-2.6011732,,,Left Foot,,,,"[74.0, 49.0]",,Ground Pass,11.661903,,N''Golo Kanté,3961.0,,,,1,Regular Play,Antoine Griezmann,5487.0,Center Attacking Midfield,55,France,771,['15f0d38a-18d2-4fb7-a3f2-90a84c3d64f0'],31,,,,,,,,,,,,,,,,,France,771,00:29:31.493,Pass,
,,,,,,,,,,,,,1.28,,,,,,,,,,,,,2421b866-5daf-4ad3-a72e-e33edde7d27f,1191,,,"[79.0, 53.0]",8649,29,,,0.9342881,,,Right Foot,,,,"[96.0, 76.0]",,Ground Pass,28.600698,,Benjamin Pavard,5476.0,,,,1,Regular Play,N''Golo Kanté,3961.0,Right Center Midfield,55,France,771,['53019cb5-c68c-4c2d-8b54-db916b630348'],34,,,,,,,,,,,,,,,,,France,771,00:29:34.213,Pass,
,,,,,,,,,,,,,0.746,,,,,,,,,,,,,d5c0fa9d-008b-48ff-a503-6a5a72515ca7,1194,,,"[98.0, 75.0]",8649,29,,,-1.2252407,,,Right Foot,True,,,"[107.0, 50.0]",,Low Pass,26.57066,,Kylian Mbappé Lottin,3009.0,,,,1,Regular Play,Benjamin Pavard,5476.0,Right Back,55,France,771,['22996c9a-fd24-4678-a35c-36c9ce7e720e'],37,,,,,,,,,,,,,,,,,France,771,00:29:37.053,Pass,
,,,,,,,,,,,,,0.693,,,,,,,,,,,,,7a29cfac-7ced-4f5c-826c-aaf00f9deb8a,1201,,,"[29.0, 77.0]",8649,29,,,-0.19739556,,,Right Foot,,,,"[34.0, 76.0]",,High Pass,5.0990195,Incomplete,,,,,,1,Regular Play,José Martín Cáceres Silva,5248.0,Right Back,56,Uruguay,783,['e67f24fa-1d5c-46ab-9e2c-5acba6e0eddb'],46,,,,,,,,,,,,,,,,,Uruguay,783,00:29:46.920,Pass,
,,,,,,,,,,,,,2.386,,,,,,,,,,,,,4058b56f-a4d9-44d5-aa5b-adb0a4ad5a88,1204,,,"[40.0, 38.0]",8649,30,,,1.388628,,,Left Foot,,,,"[47.0, 76.0]",,Ground Pass,38.63936,,José Martín Cáceres Silva,5248.0,,,,1,Regular Play,Diego Roberto Godín Leal,5249.0,Left Center Back,57,Uruguay,783,['ab7f110b-8cec-4d4e-b338-78227582713d'],10,,,,,,,,,,,,,,,,,Uruguay,783,00:30:10.893,Pass,
,,,,,,,,,,,,,2.92,,,,,,,,,,,,,8c2e8112-e87a-4eac-9e0a-1cf0ed3ab08c,1208,,,"[57.0, 75.0]",8649,30,,,-0.41822433,,,Right Foot,,,,"[120.0, 47.0]",,High Pass,68.942,Out,,,,,,1,Regular Play,José Martín Cáceres Silva,5248.0,Right Back,57,Uruguay,783,['1388787b-51bf-404b-8b17-cf01e579320d'],15,,,,,,,,,,,,,,,,,Uruguay,783,00:30:15.800,Pass,True
,,,,,,,,,,,,,3.427,,,,,,,,,,,,,df34c396-7710-4b89-b89f-43a56c9d9c50,1209,,,"[7.0, 37.0]",8649,30,,,-0.3529904,,,Left Foot,,,,"[64.0, 16.0]",,High Pass,60.74537,Incomplete,Corentin Tolisso,5480.0,,,Goal Kick,1,From Goal Kick,Hugo Lloris,3099.0,Goalkeeper,58,France,771,"['9420f09c-fca9-43d9-b82e-5187893476bc', 'd62197b5-7562-4201-aa46-f4acf87cc5ae']",42,,,,,,,,,,,,,,,,,France,771,00:30:42.013,Pass,
,,,,,,,,,,,,,1.013,,,,,,,,,,,,,d62197b5-7562-4201-aa46-f4acf87cc5ae,1212,,,"[60.0, 60.0]",8649,30,,True,-0.67474097,,,,,,,"[65.0, 56.0]",,High Pass,6.4031243,Incomplete,,,,,Recovery,1,From Goal Kick,Nahitan Michel Nández Acosta,5247.0,Right Center Midfield,58,France,771,"['6c3da47b-f067-4edb-bdd1-9912621f4826', '8a36e460-79aa-4df3-868f-17c86ce9d18f', 'df34c396-7710-4b89-b89f-43a56c9d9c50']",45,,,,,,,,,,,,,,,,,Uruguay,783,00:30:45.440,Pass,True
,,,,,,,,,,,,,3.08,,,,,,,,,,,,,8a36e460-79aa-4df3-868f-17c86ce9d18f,1213,,,"[56.0, 25.0]",8649,30,,,0.65284663,,,Head,,,,"[73.0, 38.0]",,High Pass,21.400934,,Antoine Griezmann,5487.0,,,Recovery,1,From Goal Kick,Corentin Tolisso,5480.0,Left Wing,58,France,771,"['5aabcf8b-4cb6-4110-94bd-7529cf56b2c2', 'd62197b5-7562-4201-aa46-f4acf87cc5ae']",46,,,,,,,,,,,,,,,,,France,771,00:30:46.453,Pass,
,,,,,,,,,,,,,0.559,,,,,,,,,,,,,0bbb5477-d6b1-48c9-9a34-9512fe625fe0,1216,,,"[70.0, 46.0]",8649,30,,,0.9272952,,,Left Foot,,,,"[73.0, 50.0]",,Ground Pass,5.0,,Kylian Mbappé Lottin,3009.0,,,,1,From Goal Kick,Antoine Griezmann,5487.0,Center Attacking Midfield,58,France,771,['9bf524e8-b8ac-47ad-8e96-6622fd42c904'],50,,,,,,,,,,,,,,,,,France,771,00:30:50.933,Pass,
,,,,,,,,,,,,,0.733,,,,,,,,,,,,,542920f6-c49d-4b9f-ae61-77e934be698f,1223,,,"[49.0, 28.0]",8649,30,,,1.5707964,,,Right Foot,,,,"[49.0, 31.0]",,Ground Pass,3.0,,Matías Vecino Falero,5255.0,,,,1,Regular Play,Lucas Torreira Di Pascua,5266.0,Center Defensive Midfield,59,Uruguay,783,['193a03b4-e74d-4391-9de9-be356753fc42'],53,,,,,,,,,,,,,,,,,Uruguay,783,00:30:53.480,Pass,
,,,,,,,,,,,,,1.093,,,,,,,,,,,,,cebe476c-317d-40de-8351-ef43708996aa,1226,,,"[47.0, 38.0]",8649,30,,,-3.0828369,,,Right Foot,,,,"[30.0, 37.0]",,Ground Pass,17.029387,,José María Giménez de Vargas,5259.0,,,,1,Regular Play,Matías Vecino Falero,5255.0,Left Center Midfield,59,Uruguay,783,['1436978d-1a42-4988-a14d-697829b5cf0a'],56,,,,,,,,,,,,,,,,,Uruguay,783,00:30:56.160,Pass,
,,,,,,,,,,,,,0.853,,,,,,,,,,,,,6d42b958-c0be-4ecf-8000-9184d4e2933d,1229,,,"[31.0, 39.0]",8649,30,,,0.11065722,,,Left Foot,,,,"[40.0, 40.0]",,Ground Pass,9.055386,,Matías Vecino Falero,5255.0,,,,1,Regular Play,José María Giménez de Vargas,5259.0,Right Center Back,59,Uruguay,783,['8cb0fc00-f204-4d2d-a5c1-8067dcbecdc6'],58,,,,,,,,,,,,,,,,,Uruguay,783,00:30:58.720,Pass,
,,,,,,,,,,,,,1.413,,,,,,,,,,,,,4c6fdca8-0bd4-440f-8d0d-f98b35af2f72,1233,,,"[37.0, 47.0]",8649,31,,,0.48689923,,,Right Foot,,,,"[54.0, 56.0]",,Ground Pass,19.235384,Incomplete,Rodrigo Bentancur Colmán,5260.0,,,,1,Regular Play,Matías Vecino Falero,5255.0,Left Center Midfield,59,Uruguay,783,"['0e711c71-76d1-42ba-addd-f00b3671df22', '810269ad-718f-46bf-a3ac-ce61d5fcf37a']",1,,,,,,,,,,,,,,,,,Uruguay,783,00:31:01.560,Pass,
,,,,,,,,,,,,,0.52,,,,,,,,,,,,,1dd472a4-7114-40db-99f2-c87880fc73c5,1237,,,"[63.0, 32.0]",8649,31,,,0.7853982,,,Right Foot,,,,"[68.0, 37.0]",,Low Pass,7.071068,Unknown,,,,,Recovery,1,Regular Play,N''Golo Kanté,3961.0,Right Center Midfield,59,Uruguay,783,,5,,,,,,,,,,,,,,,,,France,771,00:31:05.453,Pass,
,,,,,,,,,,,,,2.053,,,,,,,,,,,,,4490aa02-6487-462a-9242-0688cc2092f7,1241,,,"[54.0, 69.0]",8649,31,,,0.30587888,,,Right Foot,,,,"[73.0, 75.0]",,Ground Pass,19.924858,,Cristhian Ricardo Stuani Curbelo,6351.0,,,,1,Regular Play,Nahitan Michel Nández Acosta,5247.0,Right Center Midfield,59,Uruguay,783,['150c630f-bbcd-470e-b77e-8c41a1a847cc'],11,,,,,,,,,,,,,,,,,Uruguay,783,00:31:11.360,Pass,
,,,,,,,,,,,,,1.29,,,,,,,,,,,,,1254d462-913c-4a7c-9bbb-052846200aec,1247,,,"[69.0, 76.0]",8649,31,,,-2.806856,,,Right Foot,,,,"[46.0, 68.0]",,Ground Pass,24.351591,,José María Giménez de Vargas,5259.0,,,Free Kick,1,From Free Kick,José Martín Cáceres Silva,5248.0,Right Back,60,Uruguay,783,['41e23723-4b53-43f6-9791-352d116cc535'],32,,,,,,,,,,,,,,,,,Uruguay,783,00:31:32.880,Pass,
,,,,,,,,,,,,,2.39,,,,,,,,,,,,,3e40e87e-635e-42ed-88ae-f932a7cf814b,1249,,,"[46.0, 68.0]",8649,31,,,-1.6951513,,,Right Foot,,,,"[43.0, 44.0]",,Ground Pass,24.186773,,Diego Roberto Godín Leal,5249.0,,,,1,From Free Kick,José María Giménez de Vargas,5259.0,Right Center Back,60,Uruguay,783,['0c889ba2-61ee-4f8c-a06e-35817b6ce006'],34,,,,,,,,,,,,,,,,,Uruguay,783,00:31:34.170,Pass,
,,,,,,,,,,,,,1.6,,,,,,,,,,,,,52731c42-c0cc-4d9c-8a12-37bd2c5800a0,1252,,,"[43.0, 46.0]",8649,31,,,1.152572,,,Right Foot,,,,"[51.0, 64.0]",,Ground Pass,19.697716,,José María Giménez de Vargas,5259.0,,,,1,From Free Kick,Diego Roberto Godín Leal,5249.0,Left Center Back,60,Uruguay,783,['c08386eb-645a-4584-837c-891fa0130e8e'],38,,,,,,,,,,,,,,,,,Uruguay,783,00:31:38.560,Pass,
