50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,c84c37cb-9e78-4886-849a-58ffda7a34ca,3811,,"[81.0, 20.0]",7543,93,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Omid Ebrahimi,5225.0,Right Center Midfield,152,Iran,797,['b501b804-6fcf-48af-8ccf-5ad333923cfb'],55,,,,,,,,,,,,,,,,Iran,797,00:48:55.893,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,04131554-e367-4a1c-91c6-9e581c3298ba,3814,,"[115.0, 46.0]",7543,93,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mehdi Taremi,5226.0,Right Wing,152,Iran,797,['4d7c3a89-456d-42c0-8bcc-18a51e02c6c7'],59,,,,,,,,,,,,,,,,Iran,797,00:48:59.520,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,4d52dc3a-32f9-4d20-88ce-2c5da91ac007,3818,,"[56.0, 56.0]",7543,94,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Saman Ghoddos,5240.0,Left Center Midfield,152,Iran,797,['54b0e124-ff2c-45cb-b917-365d3473be64'],5,,,,,,,,,,,,,,,,Iran,797,00:49:05.560,Ball Receipt*,
,,,"[54.0, 32.0]",,,,,,,,0.361,,,,,,,,,,,a74ae209-7a3b-4e65-afd2-e29c6bf48207,7,,"[54.0, 32.0]",7543,0,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Andrés Iniesta Luján,5216.0,Left Center Midfield,2,Spain,772,"['9f7feeeb-9814-45de-800e-ec1c6989419a', 'f95199b0-844c-4db0-8c2a-308fc9012070']",4,,,,,,,,,,,,,,,,Spain,772,00:00:04.772,Carry,
,,,"[52.0, 42.0]",,,,,,,,0.867,,,,,,,,,,,5dce73fd-0f6d-4a75-82c1-db91d0fe4654,10,,"[50.0, 41.0]",7543,0,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,2,Spain,772,"['7a4f64dd-4ebe-4364-90d7-78b646de8637', 'a74e1489-d524-4661-9c56-ef472b7308d1']",5,,,,,,,,,,,,,,,,Spain,772,00:00:05.973,Carry,
,,,"[54.0, 57.0]",,,,,,,,1.76,,,,,,,,,,,286de623-8c63-45a3-af4d-51f423090d96,13,,"[56.0, 58.0]",7543,0,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,David Josué Jiménez Silva,3064.0,Right Center Midfield,2,Spain,772,"['200aea59-8101-4217-836d-5b52a4d9bcd7', '3ba078be-7699-4fb1-8ee1-77be9971759a', '96753f50-d217-4d11-a0f1-da4b7e89e653']",7,,,,,,,,,,,,,,,,Spain,772,00:00:07.493,Carry,True
,,,"[48.0, 27.0]",,,,,,,,1.52,,,,,,,,,,,31476121-7c99-466f-bad0-a2861a0fb870,17,,"[45.0, 31.0]",7543,0,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Sergio Ramos García,5201.0,Left Center Back,2,Spain,772,"['3b890dd0-8034-4a14-b2f2-193680dcebbc', '765122c3-55cb-4949-b5cc-cb8bae690054']",10,,,,,,,,,,,,,,,,Spain,772,00:00:10.933,Carry,
,,,"[62.0, 20.0]",,,,,,,,1.48,,,,,,,,,,,18c186ff-30a3-464a-ba85-e86c204260f2,21,,"[60.0, 22.0]",7543,0,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Andrés Iniesta Luján,5216.0,Left Center Midfield,2,Spain,772,"['1205b786-c354-4948-8bf8-354fe5cb39a1', '47f2bdaa-4584-425e-a9b8-e07184249de6', 'f5511981-3730-4e8f-a52a-dcc724ed9ddf']",13,,,,,,,,,,,,,,,,Spain,772,00:00:13.253,Carry,True
,,,"[57.0, 7.0]",,,,,,,,1.187,,,,,,,,,,,af6a3f0a-d7a4-408d-8d92-5d31e83e903a,24,,"[56.0, 7.0]",7543,0,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jordi Alba Ramos,5211.0,Left Back,2,Spain,772,"['180f5b42-bf5c-42e5-b347-d82893dbbd3b', '29da2b79-be12-4db6-a29a-b9e01021f68c']",15,,,,,,,,,,,,,,,,Spain,772,00:00:15.933,Carry,
,,,"[50.0, 24.0]",,,,,,,,1.32,,,,,,,,,,,af1e86c1-dde6-4eef-9546-223666019159,27,,"[49.0, 18.0]",7543,0,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Sergio Ramos García,5201.0,Left Center Back,2,Spain,772,"['3cde0c29-fcc3-4879-acf9-c54a2960d7e8', 'faf710e0-56e5-415f-9f32-faf37ca3aec1']",18,,,,,,,,,,,,,,,,Spain,772,00:00:18.573,Carry,
,,,"[57.0, 63.0]",,,,,,,,1.8,,,,,,,,,,,8b4f4722-b4c9-419b-acab-752d5a45773a,30,,"[54.0, 60.0]",7543,0,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Gerard Piqué Bernabéu,5213.0,Right Center Back,2,Spain,772,"['1cb533c3-05e4-4b9a-a6a8-0be58a5416b1', '1f6756b7-4427-4909-9fec-5311706dfb50']",21,,,,,,,,,,,,,,,,Spain,772,00:00:21.413,Carry,
,,,"[63.0, 78.0]",,,,,,,,1.761,,,,,,,,,,,6c57fb22-5b08-4c04-a828-12bb0a8f0505,33,,"[63.0, 78.0]",7543,0,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Daniel Carvajal Ramos,5721.0,Right Back,2,Spain,772,"['06ab9e17-5c08-452c-82d3-62c6aad0e48c', '8c5f1130-cfe2-4c75-a9fa-de8b7627e59b']",24,,,,,,,,,,,,,,,,Spain,772,00:00:24.492,Carry,
,,,"[54.0, 64.0]",,,,,,,,1.48,,,,,,,,,,,15c22657-8ffe-451b-8333-6e5d694f3316,36,,"[52.0, 67.0]",7543,0,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Gerard Piqué Bernabéu,5213.0,Right Center Back,2,Spain,772,"['3e18d43e-7f0c-4453-86c9-00b06e201ecf', '8575d8e6-26b9-43db-a3f6-8998e7993729']",27,,,,,,,,,,,,,,,,Spain,772,00:00:27.333,Carry,
,,,"[78.0, 24.0]",,,,,,,,3.76,,,,,,,,,,,d91150f0-3fd9-459d-9a8b-64cbe3aebae0,39,,"[62.0, 30.0]",7543,0,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Francisco Román Alarcón Suárez,4926.0,Left Midfield,2,Spain,772,"['768efa26-be07-4c5f-b672-15578202dbbc', '8b55cbc1-1657-4d37-86e8-2893de09867e']",30,,,,,,,,,,,,,,,,Spain,772,00:00:30.253,Carry,
,,,"[87.0, 13.0]",,,,,,,,3.107,,,,,,,,,,,a34f6c5d-0ad8-47ce-8260-6f93bf4345de,42,,"[79.0, 14.0]",7543,0,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Andrés Iniesta Luján,5216.0,Left Center Midfield,2,Spain,772,"['65796db8-04bd-426c-b8a0-322b74ce2aab', '79417d1d-ef17-428b-a6bb-4ff7c97cc755']",34,,,,,,,,,,,,,,,,Spain,772,00:00:34.853,Carry,
,,,"[76.0, 42.0]",,,,,,,,1.28,,,,,,,,,,,950d3fa2-4613-4b08-b2e7-fcb1e1c879b4,45,,"[75.0, 40.0]",7543,0,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,2,Spain,772,"['83a3aece-17a2-4660-aa67-5be8592009ec', '85ebaabc-6a0f-4461-a9da-b2809f19dec4', 'ebccadee-6702-4818-8394-d7fcc889d33d']",39,,,,,,,,,,,,,,,,Spain,772,00:00:39.613,Carry,True
,,,"[85.0, 63.0]",,,,,,,,1.627,,,,,,,,,,,145ad0c9-ad10-407c-a649-f01103345dad,49,,"[78.0, 62.0]",7543,0,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,David Josué Jiménez Silva,3064.0,Right Center Midfield,2,Spain,772,"['58fc74a9-6135-4326-bf42-1d1e9f9d3a6a', '87c8d9a6-45cf-4c49-bc4e-2355a4af3878']",42,,,,,,,,,,,,,,,,Spain,772,00:00:42.133,Carry,
,,,"[98.0, 63.0]",,,,,,,,0.4,,,,,,,,,,,4dc8bbec-938a-4b88-970e-36abca901280,52,,"[98.0, 63.0]",7543,0,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Lucas Vázquez Iglesias,5200.0,Right Midfield,2,Spain,772,"['010bc784-945b-414b-b026-490fd708a97a', '11ded66c-dea5-4c06-8ac1-de5a61567cd7', 'a920aaf3-0274-473e-b090-7d14ee191698']",44,,,,,,,,,,,,,,,,Spain,772,00:00:44.453,Carry,True
,,,"[105.0, 72.0]",,,,,,,,0.36,,,,,,,,,,,bc06474e-76b6-44f5-8672-9fff1b94033f,56,,"[105.0, 72.0]",7543,0,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Daniel Carvajal Ramos,5721.0,Right Back,2,Spain,772,"['11ded66c-dea5-4c06-8ac1-de5a61567cd7', 'd142f470-f86b-45ee-91b2-de4cdbcdc5f5', 'eb5693bc-0362-447c-8688-d37aec685dc6']",45,,,,,,,,,,,,,,,,Spain,772,00:00:45.653,Carry,True
,,,"[92.0, 69.0]",,,,,,,,1.28,,,,,,,,,,,962b3e2f-b1bd-46cc-96bb-dfb3397bc804,59,,"[92.0, 71.0]",7543,0,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,David Josué Jiménez Silva,3064.0,Right Center Midfield,2,Spain,772,"['4a612ec8-a070-42d1-ac4c-00d75f20b59e', '9dcca8a3-7039-4130-9ad7-72ab80bffca7', 'cf6fdd65-1bd3-4ed7-b863-178e8e9b484d']",46,,,,,,,,,,,,,,,,Spain,772,00:00:46.773,Carry,True
,,,"[38.0, 16.0]",,,,,,,,0.72,,,,,,,,,,,57257b4f-72cf-4aec-a209-409efbf48e69,67,,"[33.0, 17.0]",7543,0,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sardar Azmoun,5224.0,Center Forward,3,Iran,797,"['3228acd4-8ca0-4e3f-82f8-45b431d90e77', '98ae79f7-759d-4d55-990b-d0e72b3c8be4', 'd1f90950-df9c-4f6a-a008-f80602191e68']",51,,,,,,,,,,,,,,,,Iran,797,00:00:51.813,Carry,True
,,,"[42.0, 35.0]",,,,,,,,0.587,,,,,,,,,,,81154739-8c5a-4d0f-87d8-c4286fa2e0b6,71,,"[41.0, 34.0]",7543,0,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Omid Ebrahimi,5225.0,Right Center Midfield,3,Iran,797,"['2bd70942-72ee-4648-8398-7eeaaa052458', 'e20a356a-ba37-4231-aea0-784f24799945', 'f2772b58-5b56-4a68-a14f-d2c280f8a929']",54,,,,,,,,,,,,,,,,Iran,797,00:00:54.693,Carry,True
,,,"[40.0, 30.0]",,,,,,,,2.72,,,,,,,,,,,66f1f128-0f1e-421d-a0ca-9c47cab38c9c,75,,"[37.0, 33.0]",7543,0,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Saeid Ezatolahi Afagh,5722.0,Center Defensive Midfield,3,Iran,797,"['4075d26b-86a3-481a-aea8-7043dbd88f7d', '94151a8a-da66-4660-a957-ad5b3c81276a', 'bde88026-dad4-45c1-8c45-d30f22ae3e93']",55,,,,,,,,,,,,,,,,Iran,797,00:00:55.893,Carry,True
,,,"[37.0, 75.0]",,,,,,,,1.12,,,,,,,,,,,8bae3274-f407-4bb5-adeb-dea41bcf2862,82,,"[37.0, 75.0]",7543,1,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ramin Rezaeian,5235.0,Right Back,4,Iran,797,"['104b56b8-17ae-4a57-b1d2-543324d1cf17', '48a034e2-b082-44f0-9751-a1db12eac631']",15,,,,,,,,,,,,,,,,Iran,797,00:01:15.853,Carry,
,,,"[64.0, 77.0]",,,,,,,,0.56,,,,,,,,,,,9c7f5bdb-9f8a-45a5-a394-ca0d3e4d8911,86,,"[63.0, 78.0]",7543,1,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mehdi Taremi,5226.0,Right Wing,4,Iran,797,"['553292c6-7437-407d-ae0a-ba5b61c8a36f', '5d65133b-226c-4df9-be48-a50537e06548', 'd6186163-cf2d-426e-a5fc-589ab14472ba']",18,,,,,,,,,,,,,,,,Iran,797,00:01:18.373,Carry,True
,,,"[37.0, 70.0]",,,,,,,,1.267,,,,,,,,,,,c5ea4cb8-c062-4c94-a7fe-909c7acee9a3,91,,"[36.0, 76.0]",7543,1,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Morteza Pouraliganji,5220.0,Right Center Back,5,Iran,797,"['00e966fe-0dd6-4026-8bbe-fd3846055048', 'df2d884c-8128-45a9-870d-56980dd5d233']",35,,,,,,,,,,,,,,,,Iran,797,00:01:35.693,Carry,
,,,"[32.0, 24.0]",,,,,,,,1.24,,,,,,,,,,,ee330729-c277-48c8-bcb3-ec3b6c0c3a1b,94,,"[35.0, 20.0]",7543,1,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Seyed Majid Hosseini,5228.0,Left Center Back,5,Iran,797,"['0f0bbebe-8567-4f60-bdd4-3ced27928e94', '7329a7d6-ed54-46cf-8633-4da91ec6c3e9']",39,,,,,,,,,,,,,,,,Iran,797,00:01:39.360,Carry,
,,,"[68.0, 11.0]",,,,,,,,0.44,,,,,,,,,,,4ca1ff79-6f11-40d4-9d27-c625540fded7,106,,"[68.0, 11.0]",7543,2,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Román Alarcón Suárez,4926.0,Left Midfield,6,Spain,772,"['0c0f53ae-3ce3-4963-b145-abbb651fe75d', 'dfdfcaeb-71a1-4f89-9fde-2c90576d2653']",11,,,,,,,,,,,,,,,,Spain,772,00:02:11.253,Carry,
,,,"[74.0, 15.0]",,,,,,,,2.627,,,,,,,,,,,f04cf80a-96eb-4199-ae25-93d795250ec0,111,,"[69.0, 12.0]",7543,2,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Román Alarcón Suárez,4926.0,Left Midfield,6,Spain,772,"['4a3c223b-4a1f-4484-84f6-afb7f16f779e', 'ec137a33-834f-4592-8d8d-f89f0678b05a']",13,,,,,,,,,,,,,,,,Spain,772,00:02:13.573,Carry,
,,,"[86.0, 13.0]",,,,,,,,0.16,,,,,,,,,,,14d9972c-5ada-445a-81d6-238fc97498e7,114,,"[86.0, 12.0]",7543,2,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diego da Silva Costa,5198.0,Center Forward,6,Spain,772,"['03c5598b-94b5-4b97-a30a-9188472a7420', '9f46bb50-8055-43fb-a73f-5195b43a57d4']",16,,,,,,,,,,,,,,,,Spain,772,00:02:16.973,Carry,
,,,"[75.0, 12.0]",,,,,,,,1.707,,,,,,,,,,,bd5476f1-8778-4063-a20d-cfbc1c60c2ff,117,,"[79.0, 12.0]",7543,2,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Román Alarcón Suárez,4926.0,Left Midfield,6,Spain,772,"['1c5c3b32-e1f2-4834-a281-45e69f643369', 'ea08e73f-4817-4dec-8bac-d0fcdf8619af']",17,,,,,,,,,,,,,,,,Spain,772,00:02:17.893,Carry,
,,,"[70.0, 40.0]",,,,,,,,1.4,,,,,,,,,,,b4249579-127d-46bd-ae77-fb0ab9dc3d4f,120,,"[69.0, 37.0]",7543,2,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,6,Spain,772,"['5be850ad-b730-4732-b341-78cbe6f214b4', 'dcba0135-5353-476a-9e6c-2c97da8e3a54']",20,,,,,,,,,,,,,,,,Spain,772,00:02:20.933,Carry,
,,,"[82.0, 66.0]",,,,,,,,0.868,,,,,,,,,,,7e4dc1db-a7d6-4044-9b66-a8bc5e1fd2a1,124,,"[80.0, 73.0]",7543,2,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Carvajal Ramos,5721.0,Right Back,6,Spain,772,"['0151049c-c969-42c9-8abc-b6a3abeea944', '0e712210-e4b3-46dd-bad5-3796dc9dabd0', '43c11ce7-3a51-4501-aff3-9c12e28008d6', '7718257b-b352-4a07-8e85-1e6dcefa4a60']",24,,,,,,,,,,,,,,,,Spain,772,00:02:24.132,Carry,True
,,,"[70.0, 53.0]",,,,,,,,0.96,,,,,,,,,,,414ace79-49fb-403e-9416-8288a03819b0,129,,"[72.0, 54.0]",7543,2,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,6,Spain,772,"['037e615f-6dde-4c9f-9803-15b8cf590f77', '24d1eda1-4932-49ba-b671-002322092180', '60488f9e-8169-4d8d-8aa7-1e76f52c79c7']",26,,,,,,,,,,,,,,,,Spain,772,00:02:26.013,Carry,True
,,,"[69.0, 29.0]",,,,,,,,1.6,,,,,,,,,,,5dc9d3ba-cd04-4df5-bff9-e1cb19f670e1,132,,"[65.0, 32.0]",7543,2,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Ramos García,5201.0,Left Center Back,6,Spain,772,"['1057d290-8537-473f-835a-9378ed267a7c', '5bf69746-8fa2-44b2-b6a2-b36378872995']",28,,,,,,,,,,,,,,,,Spain,772,00:02:28.053,Carry,
,,,"[87.0, 5.0]",,,,,,,,0.281,,,,,,,,,,,6f5ac431-7ddf-4c99-9f03-96edc735ea78,136,,"[87.0, 5.0]",7543,2,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,6,Spain,772,"['519b4b08-060c-4e0e-be86-8830afe8ea7b', '97800909-2cd0-492a-ad3c-128af010a195', 'a5988fd0-63ad-4879-9a19-fa4bed5cb2e5']",31,,,,,,,,,,,,,,,,Spain,772,00:02:31.092,Carry,True
,,,"[84.0, 17.0]",,,,,,,,2.6,,,,,,,,,,,39a6f57f-a847-4263-a478-c41928b261c1,140,,"[83.0, 13.0]",7543,2,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Román Alarcón Suárez,4926.0,Left Midfield,6,Spain,772,"['3445b647-a772-43f0-82b2-9365882191b7', '3c8a26b1-357c-48c1-9529-bb8cd5dd1987', 'ac4ac4f1-1051-43ce-88f4-24e682e53ee0']",32,,,,,,,,,,,,,,,,Spain,772,00:02:32.333,Carry,True
,,,"[79.0, 56.0]",,,,,,,,0.32,,,,,,,,,,,c4740f14-0d9d-494c-bc1d-e1d73cba0a91,143,,"[79.0, 56.0]",7543,2,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Josué Jiménez Silva,3064.0,Right Center Midfield,6,Spain,772,"['8c99f07c-1d27-4e17-a1cd-e15bc5cb4222', 'c3904887-c945-4fea-9a63-48119ce48025', 'd330cfb6-e654-48df-a0b5-696b3639b381']",36,,,,,,,,,,,,,,,,Spain,772,00:02:36.413,Carry,True
,,,"[73.0, 45.0]",,,,,,,,0.52,,,,,,,,,,,81985e40-1ca1-4b26-9499-74a00f874930,147,,"[73.0, 45.0]",7543,2,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,6,Spain,772,"['51f3352d-bd24-4414-b191-b841883878eb', '5c7b124f-2d4c-4ba1-9985-5c2c5cb8af67', 'd330cfb6-e654-48df-a0b5-696b3639b381']",37,,,,,,,,,,,,,,,,Spain,772,00:02:37.573,Carry,True
,,,"[74.0, 70.0]",,,,,,,,2.04,,,,,,,,,,,e2160af7-f89d-48d4-8590-5ed852c6221f,150,,"[66.0, 66.0]",7543,2,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,6,Spain,772,"['094a510e-ffb9-409c-8b66-52125f381d1d', '689984cb-8138-4e28-ac23-dd5a922f8279']",39,,,,,,,,,,,,,,,,Spain,772,00:02:39.293,Carry,
,,,"[78.0, 78.0]",,,,,,,,0.44,,,,,,,,,,,9f24cbe9-c128-46c3-8c14-7c2067cd353e,154,,"[78.0, 78.0]",7543,2,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Carvajal Ramos,5721.0,Right Back,6,Spain,772,"['1e928cd8-c4bb-4cf6-97a9-a1a6b3543cc6', '78516833-20b9-4431-a360-6c1df27326e3', '83b732e3-3bae-492e-a5a9-c3c132c4dd97']",42,,,,,,,,,,,,,,,,Spain,772,00:02:42.493,Carry,True
,,,"[66.0, 70.0]",,,,,,,,2.28,,,,,,,,,,,b1626193-dc14-4558-a745-60413b405a31,157,,"[66.0, 70.0]",7543,2,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,6,Spain,772,"['49068fb9-e6d9-430f-94f0-494a8b4eafad', 'ef6f11a8-fe0a-4510-afcf-9f79c84eb47a']",43,,,,,,,,,,,,,,,,Spain,772,00:02:43.733,Carry,
,,,"[78.0, 70.0]",,,,,,,,0.2,,,,,,,,,,,d6d47931-802c-4fd7-9ce7-151b2e6daa91,161,,"[78.0, 70.0]",7543,2,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Josué Jiménez Silva,3064.0,Right Center Midfield,6,Spain,772,"['13f61d7f-6a2b-4140-8b37-a96fb74a18bd', '9e002f50-46c5-475a-96a0-656c6b7abf1d', 'db5e2d3f-6a24-4490-9146-4f2a45eba019']",46,,,,,,,,,,,,,,,,Spain,772,00:02:46.693,Carry,True
,,,"[76.0, 58.0]",,,,,,,,1.96,,,,,,,,,,,bb0dc73d-0c32-42d3-9c80-35db2a0d438b,164,,"[73.0, 63.0]",7543,2,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Román Alarcón Suárez,4926.0,Left Midfield,6,Spain,772,"['13f61d7f-6a2b-4140-8b37-a96fb74a18bd', '5247a1c9-b0e9-4215-8b18-d87a25ab8e3d', 'd0e73f6e-c706-4bc4-b144-e5506bad17f0']",47,,,,,,,,,,,,,,,,Spain,772,00:02:47.613,Carry,True
,,,"[74.0, 28.0]",,,,,,,,1.16,,,,,,,,,,,84f54a58-4af8-4a4e-aec6-c0523edc21d3,167,,"[73.0, 31.0]",7543,2,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Ramos García,5201.0,Left Center Back,6,Spain,772,"['d37b7695-b374-44ad-8a88-d4cadc731d87', 'de0bbb15-2478-479a-8b64-997f417e93bd']",50,,,,,,,,,,,,,,,,Spain,772,00:02:50.693,Carry,
,,,"[94.0, 20.0]",,,,,,,,1.96,,,,,,,,,,,1ea218af-780e-447b-95da-0639a8485849,170,,"[87.0, 16.0]",7543,2,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,6,Spain,772,"['4478d6a9-bc71-4fe3-a7c4-df585015e793', '80406901-9b8d-41a2-a415-937c37e27452']",53,,,,,,,,,,,,,,,,Spain,772,00:02:53.133,Carry,
,,,"[87.0, 21.0]",,,,,,,,1.16,,,,,,,,,,,8d4bd157-136b-4a0f-b6b7-a101e56132a7,176,,"[88.0, 22.0]",7543,2,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Ramos García,5201.0,Left Center Back,6,Spain,772,"['624df975-03fc-4fde-8af5-f0ddc9440760', '717e4025-6a0c-47e2-84f2-2561fae1b7ad', 'b5e515c5-1a0f-40bb-ae10-af0ac6e1e52c']",56,,,,,,,,,,,,,,,,Spain,772,00:02:56.453,Carry,True
,,,"[85.0, 52.0]",,,,,,,,1.347,,,,,,,,,,,9feb35e3-be09-4c93-a640-4d39f65b90d9,179,,"[85.0, 48.0]",7543,2,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Román Alarcón Suárez,4926.0,Left Midfield,6,Spain,772,"['39474ce8-205e-45a7-a062-48eba971a4b2', '62285fb3-155b-48d8-84c5-92734a0287e1', '88c3eaac-d0d5-4f59-afda-c0989277b3dc']",58,,,,,,,,,,,,,,,,Spain,772,00:02:58.973,Carry,True
,,,"[87.0, 20.0]",,,,,,,,2.587,,,,,,,,,,,057e7e1d-03c8-4891-bc58-57d4176e9562,185,,"[86.0, 21.0]",7543,3,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Ramos García,5201.0,Left Center Back,6,Spain,772,"['5c9f6473-f40c-4b64-8c6d-e60f400d9339', 'cc8b455f-ba7b-47ac-a12f-2e1488e857c2', 'dacf626a-6176-49af-9ed2-daec4e8ffaf6']",4,,,,,,,,,,,,,,,,Spain,772,00:03:04.853,Carry,True
,,,"[80.0, 55.0]",,,,,,,,2.12,,,,,,,,,,,493c4c55-11e1-4356-98d1-1012758d9a02,190,,"[83.0, 58.0]",7543,3,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Román Alarcón Suárez,4926.0,Left Midfield,6,Spain,772,"['24482875-a544-4c2f-8cca-80542838d69f', '8e10a9bd-7615-4258-ace5-9b46943b3d05', 'bee8c347-8e9b-4d8e-8ede-1caa650e2720']",9,,,,,,,,,,,,,,,,Spain,772,00:03:09.093,Carry,True
,,,"[75.0, 39.0]",,,,,,,,2.32,,,,,,,,,,,df388ca2-048e-42ae-8208-da2640a7421a,193,,"[72.0, 38.0]",7543,3,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,6,Spain,772,"['be9a20e1-6751-472b-b410-bf85f9945100', 'c79c1908-e438-46bb-bd4e-e04d45c2792b']",11,,,,,,,,,,,,,,,,Spain,772,00:03:11.933,Carry,
,,,"[77.0, 51.0]",,,,,,,,1.92,,,,,,,,,,,a41a606a-ac5f-4f14-b8a5-7ec7b06d6e78,196,,"[78.0, 58.0]",7543,3,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Josué Jiménez Silva,3064.0,Right Center Midfield,6,Spain,772,"['4645e4e1-c158-47c0-a39a-89d4f0cd5637', 'e810ed78-594c-406b-aa30-f3f9861737f1']",15,,,,,,,,,,,,,,,,Spain,772,00:03:15.133,Carry,
,,,"[86.0, 28.0]",,,,,,,,2.48,,,,,,,,,,,e3ddd205-ae71-4578-98d4-542a1251dcbb,199,,"[78.0, 35.0]",7543,3,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Román Alarcón Suárez,4926.0,Left Midfield,6,Spain,772,"['09130fce-0e4e-4c80-8227-dffdf6381fb3', 'f15515f6-42cc-4f89-bfad-38c6644833a1']",18,,,,,,,,,,,,,,,,Spain,772,00:03:18.093,Carry,
