bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,8bc8ae88-e643-45c9-ba57-733bb7757925,1242,,,"[43.0, 40.0]",7554,36,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jesse Lingard,3293.0,Right Center Midfield,53,England,768,"['357eb0e6-9fda-471b-9dcf-b70ebf29fe9f', 'd5cbfefb-8a55-43ab-b332-91de96a7f838']",54,,,,,,,,,,,,,,,,,England,768,00:36:54.243,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,a556f840-c9d8-4963-ac6a-34e005eec05a,1244,,,"[38.0, 33.0]",7554,36,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordan Brian Henderson,3532.0,Center Defensive Midfield,53,England,768,"['357eb0e6-9fda-471b-9dcf-b70ebf29fe9f', 'dff910eb-f782-4c95-8d89-19c4a85ed45c']",54,,,,,,,,,,,,,,,,,England,768,00:36:54.963,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,4d8559d1-3822-4243-a5d0-c55856d621f8,1247,,,"[45.0, 50.0]",7554,36,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jesse Lingard,3293.0,Right Center Midfield,53,England,768,['ce55b0c8-e9de-4fad-a587-6de7119c5ccc'],56,,,,,,,,,,,,,,,,,England,768,00:36:56.790,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,077195b2-a5e1-4d83-8ea4-3945ecefc53a,1249,,,"[82.0, 25.0]",7554,36,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Edgar Yoel Bárcenas Herrera,5637.0,Right Wing,54,Panama,798,['48a7f3f0-ac88-4ee1-b28d-068f259d0cb6'],57,,,,,,,,,,,,,,,,,Panama,798,00:36:57.643,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,7b2d1e65-b754-4e59-9942-1c02b00bb495,1252,,,"[107.0, 4.0]",7554,37,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Luis Rodríguez Francis,5628.0,Left Wing,54,Panama,798,['97f4bb41-c334-4ab7-bd0f-2bcd14d9ccd9'],2,,,,,,,,,,,,,,,,,Panama,798,00:37:02.510,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,700423d4-62de-4b64-8aa2-62d403f3f635,1256,,,"[94.0, 6.0]",7554,37,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Edgar Yoel Bárcenas Herrera,5637.0,Right Wing,54,Panama,798,['4f85a985-5af2-41d7-a378-c554c1f0910c'],8,,,,,,,,,,,,,,,,,Panama,798,00:37:08.603,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,47d33405-e768-4289-bf6f-506b5336ccbe,1260,,,"[105.0, 37.0]",7554,37,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Blas Antonio Miguel Pérez Ortega,5631.0,Center Forward,54,Panama,798,['ef94b69d-9af3-4e77-b93e-022282a852e9'],11,,,,,,,,,,,,,,,,,Panama,798,00:37:11.910,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,a242c495-22a6-4514-af5b-caec25192b8e,1267,,,"[95.0, 31.0]",7554,39,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jordan Brian Henderson,3532.0,Center Defensive Midfield,56,England,768,"['105ebc12-b1f6-438b-896c-8f63d86dcd8c', 'bfaafdaf-595a-402c-926e-fc7a78ec6850']",10,,,,,,,,,,,,,,,,,England,768,00:39:10.923,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,c33f9e4e-77ce-466b-ab5c-a8564e5d406a,1270,,,"[111.0, 52.0]",7554,39,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Harry Kane,10955.0,Left Center Forward,56,England,768,['81c17c27-cd81-4500-a82f-d880791f501f'],12,,,,,,,,,,,,,,,,,England,768,00:39:12.310,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,74fef4cb-0f86-4c8d-a92f-a3962c04a94e,1273,,,"[115.0, 40.0]",7554,39,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Raheem Sterling,3233.0,Right Center Forward,56,England,768,"['506df74f-b53e-4980-b7fd-414da5f239da', '6563ea30-b25d-40eb-bc63-a72123f0edc7']",13,,,,,,,,,,,,,,,,,England,768,00:39:13.203,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,5e094345-faee-4e81-903e-ec08767aa61d,1281,,,"[47.0, 68.0]",7554,41,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Michael Amir Murillo Bermudez,5641.0,Right Back,57,Panama,798,['213c5780-4a81-4387-a421-df914838515c'],0,,,,,,,,,,,,,,,,,Panama,798,00:41:00.243,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,ead3258f-acbe-4d54-8c6d-10ba3fed94c6,1286,,,"[77.0, 66.0]",7554,41,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Armando Enrique Cooper Whitaker,5645.0,Right Center Midfield,57,Panama,798,"['35f32bf5-0842-4c23-aca3-a9ce0cde9afd', '36a8a714-3234-4262-91e7-5a12bcfabb81']",3,,,,,,,,,,,,,,,,,Panama,798,00:41:03.470,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,9fec56bd-318b-4f19-99da-2c4835c4f0a3,1293,,,"[16.0, 19.0]",7554,41,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,John Stones,3244.0,Center Back,58,England,768,['b03b593a-a3b3-4ff7-add4-1ee47a314222'],34,,,,,,,,,,,,,,,,,England,768,00:41:34.683,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,5c458f40-b6f6-4c45-abd6-72bdd4dee4f0,1298,,,"[9.0, 46.0]",7554,41,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordan Pickford,3468.0,Goalkeeper,58,England,768,"['2d594003-86fb-4893-bd17-d259f4f8f5fe', '4c0ccb95-d7d0-4d7a-8d9f-30869002ad28']",38,,,,,,,,,,,,,,,,,England,768,00:41:38.363,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,ab6e11ab-87ca-4737-acef-840ae52ecb7e,1301,,,"[32.0, 79.0]",7554,41,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kieran Trippier,3308.0,Right Midfield,58,England,768,['53f384ab-0bd8-436a-a7dd-a3097acba460'],40,,,,,,,,,,,,,,,,,England,768,00:41:40.203,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,580ff25c-6934-442c-8688-7ea6497f984f,1304,,,"[90.0, 77.0]",7554,41,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ruben Loftus-Cheek,3504.0,Left Center Midfield,58,England,768,['f131c110-9e38-4c52-9d53-a6f3a3f3863b'],47,,,,,,,,,,,,,,,,,England,768,00:41:47.683,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,9b174599-255f-407a-8832-260e78849000,1308,,,"[98.0, 51.0]",7554,41,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Raheem Sterling,3233.0,Right Center Forward,58,England,768,['25eaa2d8-1e0f-40dd-a151-4bc0adf27d17'],53,,,,,,,,,,,,,,,,,England,768,00:41:53.083,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,a3dba571-3ee4-4c3e-8874-876003cac8be,1313,,,"[100.0, 41.0]",7554,41,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jesse Lingard,3293.0,Right Center Midfield,58,England,768,['df2559b4-aca9-40be-8f7b-55dd642a8bc4'],55,,,,,,,,,,,,,,,,,England,768,00:41:55.202,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,acf8e53a-bb0c-4553-a12d-6ebcdecfe433,1325,,,"[48.0, 41.0]",7554,46,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Gabriel Enrique Gómez Girón,5640.0,Center Defensive Midfield,61,Panama,798,['f8820cc4-be28-4a69-8b57-4e540e5302dd'],11,,,,,,,,,,,,,,,,,Panama,798,00:46:11.482,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,5cf9c067-ab4a-4c91-af48-122f23c035f2,1329,,,"[12.0, 44.0]",7554,46,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jaime Manuel Penedo Cano,5636.0,Goalkeeper,61,Panama,798,['9d17207f-490a-4ff9-a6d5-1f61af6875ba'],15,,,,,,,,,,,,,,,,,Panama,798,00:46:15.830,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,b9fb19a1-9241-4384-af51-4cc664c93a59,1333,,,"[67.0, 51.0]",7554,46,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Armando Enrique Cooper Whitaker,5645.0,Right Center Midfield,61,Panama,798,['f49b3eb2-92c0-4cb5-ada3-699aed2833b9'],19,,,,,,,,,,,,,,,,,Panama,798,00:46:19.950,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,70304983-1f0d-4c7b-bcc9-507bfba1e137,1336,,,"[59.0, 30.0]",7554,46,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jordan Brian Henderson,3532.0,Center Defensive Midfield,61,Panama,798,['cf044215-8930-40bc-9401-1e4e6e25e6d7'],20,,,,,,,,,,,,,,,,,England,768,00:46:20.390,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,e65fe435-67c4-4b75-a99d-d9a302946a96,1340,,,"[52.0, 5.0]",7554,46,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Erick Javier Davis Grajales,5634.0,Left Back,61,Panama,798,['31ed752d-2026-42bc-864a-1ccad532f63e'],24,,,,,,,,,,,,,,,,,Panama,798,00:46:24.830,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,311abc5c-1897-489d-93df-8d0c03a1996e,1350,,,"[74.0, 20.0]",7554,47,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Blas Antonio Miguel Pérez Ortega,5631.0,Center Forward,62,England,768,['00cc1e4e-7df2-4926-95ea-31c56a51d760'],42,,,,,,,,,,,,,,,,,Panama,798,00:47:42.230,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,d9cb1592-83fc-41c9-9fbd-1707888742ca,1352,,,"[89.0, 23.0]",7554,47,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Edgar Yoel Bárcenas Herrera,5637.0,Right Wing,62,England,768,['74a499ba-c535-472d-94fb-48423d699009'],43,,,,,,,,,,,,,,,,,Panama,798,00:47:43.510,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,7668ad0a-616a-4323-97fe-a3d23dbc43b8,1354,,,"[51.0, 45.0]",7554,47,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jesse Lingard,3293.0,Right Center Midfield,62,England,768,['ec9596c8-5edc-4be3-a6de-a47383cfaac8'],45,,,,,,,,,,,,,,,,,England,768,00:47:45.043,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,63d8498c-3362-4e27-80ec-09b1f1732bde,1357,,,"[53.0, 55.0]",7554,47,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordan Brian Henderson,3532.0,Center Defensive Midfield,62,England,768,['7e4c3ec4-3951-43c2-b7f4-382e4f657e0d'],45,,,,,,,,,,,,,,,,,England,768,00:47:45.789,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,f0213e70-d80a-433c-ae47-606f586fff8f,1361,,,"[54.0, 41.0]",7554,47,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jesse Lingard,3293.0,Right Center Midfield,62,England,768,"['714be35a-b57d-4839-9484-75af987aa14f', 'edf7f19e-b3bc-48d2-b71d-5e99fe541523']",47,,,,,,,,,,,,,,,,,England,768,00:47:47.443,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,ceaaa68a-3f2a-4245-b036-d03613dd1491,1369,,,"[76.0, 42.0]",7554,47,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Blas Antonio Miguel Pérez Ortega,5631.0,Center Forward,62,England,768,['c9ae71af-0f02-4ec9-8208-4d327d1eb151'],51,,,,,,,,,,,,,,,,,Panama,798,00:47:51.630,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,f81ec5ba-acbd-4a2e-8dde-146eb28abe06,1381,,,"[44.0, 41.0]",7554,45,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Gabriel Enrique Gómez Girón,5640.0,Center Defensive Midfield,63,Panama,798,['7503a484-a54a-4383-8da6-429d108e85de'],2,,,,,,,,,,,,,,,,,Panama,798,00:00:02.573,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,2559da67-f071-4626-8093-39924eeb53d6,1385,,,"[46.0, 77.0]",7554,45,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Michael Amir Murillo Bermudez,5641.0,Right Back,63,Panama,798,['76f1b562-562c-4b19-9564-7610934e03e3'],5,,,,,,,,,,,,,,,,,Panama,798,00:00:05.680,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,5f28a988-3f40-45ce-895b-29ec289e2446,1389,,,"[70.0, 68.0]",7554,45,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Armando Enrique Cooper Whitaker,5645.0,Right Center Midfield,63,Panama,798,['68d46668-8014-45c6-a621-c1bb2102504e'],8,,,,,,,,,,,,,,,,,Panama,798,00:00:08.293,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,ce91f5fd-942b-419f-ad9d-1dc924c76dc0,1394,,,"[34.0, 68.0]",7554,45,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Román Aureliano Torres Morcillo,5635.0,Right Center Back,63,Panama,798,['93835fd7-14e1-46d7-ba58-443c599b7466'],13,,,,,,,,,,,,,,,,,Panama,798,00:00:13.040,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,5e4a5e5e-4515-45e9-8071-3794c2c1106d,1397,,,"[38.0, 23.0]",7554,45,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Fidel Escobar Mendieta,5638.0,Left Center Back,63,Panama,798,['3e5370ab-b404-45e5-91c8-a472d45566da'],16,,,,,,,,,,,,,,,,,Panama,798,00:00:16.600,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,44aed6cf-3f3d-4ffd-9d8a-4e494a64773c,1400,,,"[49.0, 13.0]",7554,45,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Aníbal Cesis Godoy,5646.0,Left Center Midfield,63,Panama,798,['3f10baa7-9f8c-4659-a0d5-1d0a2ec6b5d4'],18,,,,,,,,,,,,,,,,,Panama,798,00:00:18.533,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,c0ccbd02-a3b0-4f95-b69e-b2b5285aa697,1404,,,"[70.0, 11.0]",7554,45,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,José Luis Rodríguez Francis,5628.0,Left Wing,63,Panama,798,['1d71deba-a1e9-4cc1-8a45-6253a85e2dc5'],20,,,,,,,,,,,,,,,,,Panama,798,00:00:20.520,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,e56cd588-722b-45f9-9c4c-3286b37568a6,1406,,,"[63.0, 64.0]",7554,45,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Ruben Loftus-Cheek,3504.0,Left Center Midfield,63,Panama,798,['0749bdfc-8dfb-4281-8f4a-7e75c6808f86'],22,,,,,,,,,,,,,,,,,England,768,00:00:22.493,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,7610a91b-199e-454d-b013-ca7a0586c42e,1413,,,"[57.0, 6.0]",7554,45,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Erick Javier Davis Grajales,5634.0,Left Back,63,Panama,798,['2f7b3d56-8efa-4fd0-85ea-8eaee7218111'],27,,,,,,,,,,,,,,,,,Panama,798,00:00:27.933,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,210fdfe1-4d15-46ad-94fc-380a910d5de0,1415,,,"[62.0, 18.0]",7554,45,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,José Luis Rodríguez Francis,5628.0,Left Wing,63,Panama,798,['e0e871c2-a47d-445e-8945-c0a57b470a60'],29,,,,,,,,,,,,,,,,,Panama,798,00:00:29.000,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,a66a7516-f5eb-4bea-b9e4-b962b6c2205c,1419,,,"[52.0, 61.0]",7554,45,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kyle Walker,3205.0,Right Center Back,64,England,768,['465dd90e-3bfe-48e1-9c16-e1518f0f4f0f'],30,,,,,,,,,,,,,,,,,England,768,00:00:30.572,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,5591ca36-4887-447f-a4e6-1d2e096f5abf,1422,,,"[34.0, 48.0]",7554,45,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,John Stones,3244.0,Center Back,64,England,768,['2d7d73e1-e01d-4a68-9ea0-c1e3d787c381'],32,,,,,,,,,,,,,,,,,England,768,00:00:32.733,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,c548b24c-d51a-4e5b-b68b-08e3ad5e2ea7,1425,,,"[42.0, 56.0]",7554,45,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Brian Henderson,3532.0,Center Defensive Midfield,64,England,768,['a293c917-c26f-4dcd-95db-f9b6af152603'],35,,,,,,,,,,,,,,,,,England,768,00:00:35.213,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,75662906-ef52-4779-8f51-b7c9edee4048,1428,,,"[53.0, 36.0]",7554,45,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,John Stones,3244.0,Center Back,64,England,768,['bf34c132-96f9-440f-b694-712ba692fc84'],40,,,,,,,,,,,,,,,,,England,768,00:00:40.533,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,972b50d2-d901-4dfc-9ef8-2e9b1af3c278,1432,,,"[69.0, 42.0]",7554,45,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raheem Sterling,3233.0,Right Center Forward,64,England,768,"['552bdcea-4b2f-4206-b8e1-9798f346ef3a', '5c4d0d98-efb0-4e08-8c16-fb30496d517e']",43,,,,,,,,,,,,,,,,,England,768,00:00:43.333,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,292d5647-6354-4fe2-843f-c7d2a0d97414,1435,,,"[74.0, 24.0]",7554,45,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jesse Lingard,3293.0,Right Center Midfield,64,England,768,['b72cfc23-31fa-4658-972e-4723a5ed0a54'],45,,,,,,,,,,,,,,,,,England,768,00:00:45.293,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,8e616746-7ab5-480d-89a7-d27192545406,1438,,,"[65.0, 21.0]",7554,45,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raheem Sterling,3233.0,Right Center Forward,64,England,768,['2c99b240-6154-4c8e-8e6c-a46959f6b921'],46,,,,,,,,,,,,,,,,,England,768,00:00:46.540,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,699a2026-f854-4e62-8d64-37cee852ba16,1442,,,"[72.0, 18.0]",7554,45,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jesse Lingard,3293.0,Right Center Midfield,64,England,768,"['489ecfa1-fcc5-4260-92ee-944abb980b50', '63edf5cf-6e95-43d5-996b-329e63242f80']",48,,,,,,,,,,,,,,,,,England,768,00:00:48.653,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,94d6939f-c022-464e-890e-fc561df91593,1444,,,"[56.0, 11.0]",7554,45,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Harry Maguire,3336.0,Left Center Back,64,England,768,['a59cc961-9c0c-41fd-87f5-1631298f3ee2'],50,,,,,,,,,,,,,,,,,England,768,00:00:50.013,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,c10c64ad-5df9-49ab-848b-d96a146f088c,1447,,,"[63.0, 2.0]",7554,45,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ashley Young,3612.0,Left Midfield,64,England,768,['d7633555-9431-4b0e-8514-71b66d7c677a'],51,,,,,,,,,,,,,,,,,England,768,00:00:51.453,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,4df7ca1f-af49-4fd2-adda-e7a51597bdb9,1450,,,"[52.0, 12.0]",7554,45,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Harry Maguire,3336.0,Left Center Back,64,England,768,['e680a28e-9f95-4250-88a8-630871ec9879'],52,,,,,,,,,,,,,,,,,England,768,00:00:52.813,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,4a49cf57-5b37-4c87-bed8-4ab464a66927,1453,,,"[54.0, 28.0]",7554,45,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raheem Sterling,3233.0,Right Center Forward,64,England,768,['9206508a-df83-4e22-9385-24c2b1b36711'],55,,,,,,,,,,,,,,,,,England,768,00:00:55.333,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,c929fa12-fae3-4225-86c0-365f496ab4e3,1456,,,"[47.0, 36.0]",7554,45,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,John Stones,3244.0,Center Back,64,England,768,['0731217e-7983-4c66-a7c7-7fb1b322ee4d'],56,,,,,,,,,,,,,,,,,England,768,00:00:56.972,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,b831b19d-3e51-4fbe-903d-db25465ca92a,1459,,,"[51.0, 34.0]",7554,45,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raheem Sterling,3233.0,Right Center Forward,64,England,768,['bff6ddf5-cae6-4501-86c4-e579627d855e'],58,,,,,,,,,,,,,,,,,England,768,00:00:58.213,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,3de994ee-7166-45c9-b717-473bfedae451,1462,,,"[53.0, 55.0]",7554,46,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kyle Walker,3205.0,Right Center Back,64,England,768,['487dd6f3-763c-475a-8103-2695335cbda2'],0,,,,,,,,,,,,,,,,,England,768,00:01:00.320,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,0f053f49-9f13-406f-ba18-69cb3a934422,1465,,,"[54.0, 50.0]",7554,46,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,John Stones,3244.0,Center Back,64,England,768,['d6741092-968e-435a-b042-fd36566348c3'],1,,,,,,,,,,,,,,,,,England,768,00:01:01.133,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,aa839d04-b8c3-4204-a88d-0b4efb92ea25,1468,,,"[58.0, 59.0]",7554,46,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kyle Walker,3205.0,Right Center Back,64,England,768,['a6102fd5-a784-4e6d-a37d-3b493242cf4d'],2,,,,,,,,,,,,,,,,,England,768,00:01:02.452,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,ca3e5447-5007-44f2-adfe-097f0c33a9ae,1471,,,"[63.0, 42.0]",7554,46,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raheem Sterling,3233.0,Right Center Forward,64,England,768,['fb38ccce-18da-4e9b-865a-3a90cf7a1647'],4,,,,,,,,,,,,,,,,,England,768,00:01:04.413,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,c65936ed-0cb9-4cdd-8f70-4ecb439c6789,1474,,,"[65.0, 17.0]",7554,46,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Harry Maguire,3336.0,Left Center Back,64,England,768,['ed5247fb-bc15-47a9-856d-b823753a56c4'],7,,,,,,,,,,,,,,,,,England,768,00:01:07.332,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,96318df6-1cfa-4134-aad3-130e4351106f,1477,,,"[59.0, 37.0]",7554,46,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Brian Henderson,3532.0,Center Defensive Midfield,64,England,768,['92a6a9d0-6f45-4b92-9750-98fe20e71084'],8,,,,,,,,,,,,,,,,,England,768,00:01:08.773,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,dafe58d7-eef9-4211-97e5-63a146abfa51,1480,,,"[62.0, 57.0]",7554,46,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kyle Walker,3205.0,Right Center Back,64,England,768,['b67ab45a-37df-45b6-92c3-046da7335cd8'],12,,,,,,,,,,,,,,,,,England,768,00:01:12.652,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,50f52571-f2f0-4179-ae31-005326ce8f9c,1483,,,"[76.0, 50.0]",7554,46,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Harry Kane,10955.0,Left Center Forward,64,England,768,['84c5419d-e9c4-4cb1-b9d2-13a6b0a39b5f'],16,,,,,,,,,,,,,,,,,England,768,00:01:16.893,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,fecf75ea-b711-45f5-b30f-5ede30879c00,1486,,,"[84.0, 60.0]",7554,46,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jesse Lingard,3293.0,Right Center Midfield,64,England,768,['3b8ac1dc-22ad-4711-a91d-9a7b834f5133'],17,,,,,,,,,,,,,,,,,England,768,00:01:17.733,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,89170caf-665d-4acd-8f42-8bfcf852498d,1489,,,"[103.0, 69.0]",7554,46,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ruben Loftus-Cheek,3504.0,Left Center Midfield,64,England,768,['18a4dc55-8dd5-4ec8-b136-aa043a75c011'],20,,,,,,,,,,,,,,,,,England,768,00:01:20.653,Ball Receipt*,
