50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,d144f7d1-c49f-49a7-8369-ee276782d0ce,1021,,,"[89.0, 73.0]",7578,25,,,,,,,,,,,,,,,,,,1,From Keeper,Amr Medhat Warda,5253.0,Right Midfield,51,Egypt,774,['7c82bf3d-80e3-494b-bea7-49bcd28616c7'],42,,,,,,,,,,,,,,,,,Egypt,774,00:25:42.120,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,ef59735b-01dc-4ba7-b051-bdb370421e0c,1029,,,"[100.0, 46.0]",7578,25,,,,,,,,,,,,,,,,,,1,From Keeper,Marwan Mohsen,5252.0,Center Forward,51,Egypt,774,['8b37c4fe-e9e0-4ffa-9587-b831eeb1b4a0'],45,,,,,,,,,,,,,,,,,Egypt,774,00:25:45.880,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,a105bb1c-c3b4-4ee6-9b94-c23fbcfa56f7,1037,,,"[46.0, 64.0]",7578,25,,,,,,,,,,,,,,,,,,1,Regular Play,Guillermo Varela Olivera,5264.0,Right Back,53,Uruguay,783,['3fb0501f-bdaf-4cd0-a5b5-46a89e24ecc6'],59,,,,,,,,,,,,,,,,,Uruguay,783,00:25:59.107,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,68415f4c-cff7-4abc-81f0-42524c3982a1,1040,,,"[40.0, 50.0]",7578,26,,,,,,,,,,,,,,,,,,1,Regular Play,José María Giménez de Vargas,5259.0,Right Center Back,53,Uruguay,783,['4a0a9647-c5c4-480b-8c12-ad2ec9771b51'],1,,,,,,,,,,,,,,,,,Uruguay,783,00:26:01.027,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,5f7d1d18-f97a-451f-bb5e-25d171853319,1043,,,"[52.0, 30.0]",7578,26,,,,,,,,,,,,,,,,,,1,Regular Play,Rodrigo Bentancur Colmán,5260.0,Left Center Midfield,53,Uruguay,783,['33e26b31-54c1-4646-bd4b-e20032c87a53'],3,,,,,,,,,,,,,,,,,Uruguay,783,00:26:03.747,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,7b86d282-0625-4f87-b88a-5de36a2f92e0,1047,,,"[64.0, 48.0]",7578,26,,,,,,,,,,,,,,,,,,1,Regular Play,Matías Vecino Falero,5255.0,Right Center Midfield,53,Uruguay,783,['95a0959e-e592-4604-875f-87cf59815d18'],9,,,,,,,,,,,,,,,,,Uruguay,783,00:26:09.827,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,4b3baf21-f8d3-4d3b-854c-2ff9162aca3f,1051,,,"[63.0, 74.0]",7578,26,,,,,,,,,,,,,,,,,,1,Regular Play,Guillermo Varela Olivera,5264.0,Right Back,53,Uruguay,783,['d97025ee-115f-4502-8d64-68c8e7e7c0e1'],12,,,,,,,,,,,,,,,,,Uruguay,783,00:26:12.027,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,03fbd606-cb92-4983-9a19-1903237d5701,1055,,,"[74.0, 41.0]",7578,26,,,,,,,,,,,,,,,,,,1,Regular Play,Rodrigo Bentancur Colmán,5260.0,Left Center Midfield,53,Uruguay,783,['2b9b8b0c-8e21-463d-8782-21d37ef45b05'],18,,,,,,,,,,,,,,,,,Uruguay,783,00:26:18.360,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,52bca497-a511-41ae-a55a-92e6f8fa64f9,1058,,,"[83.0, 29.0]",7578,26,,,,,,,,,,,,,,,,,,1,Regular Play,Giorgian Daniel De Arrascaeta Benedetti,5258.0,Left Wing,53,Uruguay,783,['4d5df03a-632f-4c59-8285-f3320d74d072'],20,,,,,,,,,,,,,,,,,Uruguay,783,00:26:20.506,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,15460302-81e9-4080-b358-5212baf483f5,1061,,,"[77.0, 38.0]",7578,26,,,,,,,,,,,,,,,,,,1,Regular Play,Rodrigo Bentancur Colmán,5260.0,Left Center Midfield,53,Uruguay,783,['8407ab1f-04b9-40e3-a76c-3403fd9d2fd2'],21,,,,,,,,,,,,,,,,,Uruguay,783,00:26:21.627,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,1bd73cf3-8509-42b4-9a9e-740a658b1ce1,1064,,,"[93.0, 59.0]",7578,26,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Right Center Forward,53,Uruguay,783,['f5045e5a-4ba8-4263-b543-c699179d885d'],23,,,,,,,,,,,,,,,,,Uruguay,783,00:26:23.387,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,13a72944-a0c2-4037-a362-65db831598f2,1068,,,"[106.0, 78.0]",7578,26,,,,,,,,,,,,,,,,,,1,Regular Play,Nahitan Michel Nández Acosta,5247.0,Right Wing,53,Uruguay,783,['f98e1b84-5270-419e-aea8-e2162edfc905'],26,,,,,,,,,,,,,,,,,Uruguay,783,00:26:26.467,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,dc3bb192-5fc0-42c4-8a1d-41d9e2020ed1,1073,,,"[74.0, 68.0]",7578,26,,,,,,,,,,,,,,,,,,1,From Throw In,José María Giménez de Vargas,5259.0,Right Center Back,54,Uruguay,783,['5c313f93-098f-4f51-805e-0fb4eac441c8'],44,,,,,,,,,,,,,,,,,Uruguay,783,00:26:44.786,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,f4038407-88a0-40e5-9ac6-5ecb99031f46,1076,,,"[79.0, 32.0]",7578,26,,,,,,,,,,,,,,,,,,1,From Throw In,Rodrigo Bentancur Colmán,5260.0,Left Center Midfield,54,Uruguay,783,['521d2652-4536-45b3-ac63-f3d062d51786'],48,,,,,,,,,,,,,,,,,Uruguay,783,00:26:48.667,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,3a32bcc1-922a-49dd-b283-dd7adf249ef9,1078,,,"[79.0, 18.0]",7578,26,,,,,,,,,,,,,,,,,,1,From Throw In,José Martín Cáceres Silva,5248.0,Left Back,54,Uruguay,783,['b546e610-d20d-4109-92c4-7abe0de1cdc8'],50,,,,,,,,,,,,,,,,,Uruguay,783,00:26:50.347,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,17299bff-6c93-4782-be54-0ca7496d1697,1081,,,"[93.0, 13.0]",7578,26,,,,,,,,,,,,,,,,,,1,From Throw In,Giorgian Daniel De Arrascaeta Benedetti,5258.0,Left Wing,54,Uruguay,783,['5375c5c7-a1d9-4a83-bb6a-6ad05de2af2a'],53,,,,,,,,,,,,,,,,,Uruguay,783,00:26:53.067,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,aac76010-b090-4672-8fb8-55ae21e96a3b,1086,,,"[88.0, 35.0]",7578,26,,,,,,,,,,,,,,,,,,1,From Throw In,Edinson Roberto Cavani Gómez,4319.0,Left Center Forward,54,Uruguay,783,['7c71c00a-aeb6-4a3a-a6d0-2e465d00eb00'],56,,,,,,,,,,,,,,,,,Uruguay,783,00:26:56.547,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,c717630e-4b79-479e-b537-b25ec3a3f29f,1089,,,"[92.0, 52.0]",7578,26,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Alberto Suárez Díaz,5246.0,Right Center Forward,54,Uruguay,783,['144c3a7a-a77c-410c-8d96-b43b5afaf6cf'],58,,,,,,,,,,,,,,,,,Uruguay,783,00:26:58.747,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,00e2b3cf-bead-4e56-99c3-a95dd3b8b3ee,1099,,,"[55.0, 7.0]",7578,27,,,,,,,,,,,,,,,,,,1,Regular Play,Abdalla Mahmoud El Said Bekhit,5251.0,Center Attacking Midfield,55,Egypt,774,['8c8749b0-2d8b-40e5-bc72-d0b4cda8e856'],5,,,,,,,,,,,,,,,,,Egypt,774,00:27:05.840,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,c2474473-1069-4e5d-a3b5-ff1c66c4d167,1102,,,"[99.0, 9.0]",7578,27,,,,,,,,,,,,,,,,,,1,Regular Play,Mahmoud Ibrahim Hassan,5261.0,Left Midfield,55,Egypt,774,['e4a027b6-0f4a-4628-8ec8-6a269ed2a1df'],11,,,,,,,,,,,,,,,,,Egypt,774,00:27:11.987,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,78154ded-5094-45d6-bd92-07d1c96e9fd0,1104,,,"[24.0, 64.0]",7578,27,,,,,,,,,,,,,,,,,,1,Regular Play,Guillermo Varela Olivera,5264.0,Right Back,55,Egypt,774,['3209555d-03ca-4df7-a694-50d6b12def53'],13,,,,,,,,,,,,,,,,,Uruguay,783,00:27:13.720,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,e6b24370-3ec1-41c6-93ec-2ff9fbc27f86,1106,,,"[81.0, 4.0]",7578,27,,,,,,,,,,,,,,,,,,1,Regular Play,Mohamed Abdul Shafy Sayed Abouezeid,5263.0,Left Back,55,Egypt,774,['d999d1de-e111-4ab1-91f7-4fa64bba740f'],15,,,,,,,,,,,,,,,,,Egypt,774,00:27:15.280,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,03aea7f2-07cb-4faa-afa4-97b53293c592,1109,,,"[83.0, 18.0]",7578,27,,,,,,,,,,,,,,,,,,1,Regular Play,Tarek Hamed,5262.0,Left Center Midfield,55,Egypt,774,['58d66b58-7f46-4082-a64c-11b7414308bc'],17,,,,,,,,,,,,,,,,,Egypt,774,00:27:17.200,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,9da02e17-4141-4958-86a3-d47d305cda91,1113,,,"[67.0, 35.0]",7578,27,,,,,,,,,,,,,,,,,,1,Regular Play,Mohamed Naser Elsayed Elneny,3568.0,Right Center Midfield,55,Egypt,774,['976ade82-c3c7-48fb-b44a-84376ae73879'],19,,,,,,,,,,,,,,,,,Egypt,774,00:27:19.720,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,b9d92ac6-35ab-4f9c-adde-e526db6309fd,1116,,,"[71.0, 21.0]",7578,27,,,,,,,,,,,,,,,,,,1,Regular Play,Abdalla Mahmoud El Said Bekhit,5251.0,Center Attacking Midfield,55,Egypt,774,['d94a6879-f4e1-49c3-ac94-eb8d01ce54a9'],21,,,,,,,,,,,,,,,,,Egypt,774,00:27:21.920,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,7a22bade-6a86-4838-9734-10e7ea3c32af,1119,,,"[63.0, 45.0]",7578,27,,,,,,,,,,,,,,,,,,1,Regular Play,Tarek Hamed,5262.0,Left Center Midfield,55,Egypt,774,['ed85b218-fb17-4702-ba41-6cc0f6c676a3'],24,,,,,,,,,,,,,,,,,Egypt,774,00:27:24.240,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,4b47a85a-425a-459e-84c9-61d23dbc93a1,1122,,,"[67.0, 62.0]",7578,27,,,,,,,,,,,,,,,,,,1,Regular Play,Ahmed Fathy Abdel Meneim Ibrahim,5250.0,Right Back,55,Egypt,774,['ef4aac48-5c1a-4ed5-b184-716bd1269dcf'],27,,,,,,,,,,,,,,,,,Egypt,774,00:27:27.640,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,523fcd73-8be4-4d5c-ad79-88ab8b573a42,1125,,,"[74.0, 52.0]",7578,27,,,,,,,,,,,,,,,,,,1,Regular Play,Tarek Hamed,5262.0,Left Center Midfield,55,Egypt,774,['993daaed-b732-4357-a1ba-8b2430fe5a5e'],30,,,,,,,,,,,,,,,,,Egypt,774,00:27:30.480,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,2c73255b-91c2-4dbf-841a-40907899ca65,1128,,,"[75.0, 34.0]",7578,27,,,,,,,,,,,,,,,,,,1,Regular Play,Mohamed Naser Elsayed Elneny,3568.0,Right Center Midfield,55,Egypt,774,['5f94efed-c403-475f-8e82-c94ec423679c'],32,,,,,,,,,,,,,,,,,Egypt,774,00:27:32.840,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,d3649720-344f-48dd-9a41-a59656cf0ae9,1131,,,"[88.0, 9.0]",7578,27,,,,,,,,,,,,,,,,,,1,Regular Play,Mahmoud Ibrahim Hassan,5261.0,Left Midfield,55,Egypt,774,['1906db9b-5b28-4e5b-9532-a9e50f514a98'],36,,,,,,,,,,,,,,,,,Egypt,774,00:27:36.320,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,cae5ebe4-f775-4920-86b0-0726c7c477ea,1134,,,"[85.0, 32.0]",7578,27,,,,,,,,,,,,,,,,,,1,Regular Play,Mohamed Naser Elsayed Elneny,3568.0,Right Center Midfield,55,Egypt,774,['c998ed0e-8a3d-4072-895e-92dbe0a24a17'],39,,,,,,,,,,,,,,,,,Egypt,774,00:27:39.480,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,abd2ec16-5236-4005-bf05-b0566fc1df57,1137,,,"[94.0, 69.0]",7578,27,,,,,,,,,,,,,,,,,,1,Regular Play,Amr Medhat Warda,5253.0,Right Midfield,55,Egypt,774,['e44eb1cd-cef6-459a-9d51-4d5385d5c0a2'],42,,,,,,,,,,,,,,,,,Egypt,774,00:27:42.960,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,b25a5673-f671-494e-ba7e-d0e31c90b2ee,1143,,,"[33.0, 66.0]",7578,27,,,,,,,,,,,,,,,,,,1,From Keeper,Nahitan Michel Nández Acosta,5247.0,Right Wing,56,Uruguay,783,['5919dd86-2635-4d1c-a915-bcc443a11a89'],51,,,,,,,,,,,,,,,,,Uruguay,783,00:27:51.667,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,d2d83ddd-def4-4fc9-a2ea-70f0cb19a943,1146,,,"[77.0, 52.0]",7578,27,,,,,,,,,,,,,,,,,,1,From Keeper,Luis Alberto Suárez Díaz,5246.0,Right Center Forward,56,Uruguay,783,['7a3708da-acba-4136-bef4-068448ec1d1d'],56,,,,,,,,,,,,,,,,,Uruguay,783,00:27:56.227,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,4ddd6ee9-9cd8-432c-80f7-9b65dfec32f8,1150,,,"[64.0, 6.0]",7578,27,,,,,,,,,,,,,,,,,,1,Regular Play,Mahmoud Ibrahim Hassan,5261.0,Left Midfield,57,Egypt,774,['fcd3f516-b07a-4fe0-9f7a-759e56d1705f'],56,,,,,,,,,,,,,,,,,Egypt,774,00:27:56.987,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,5dab5e4a-35a8-4346-9ed9-24a764070670,1154,,,"[54.0, 5.0]",7578,28,,,,,,,,,,,,,,,,,,1,Regular Play,Mohamed Abdul Shafy Sayed Abouezeid,5263.0,Left Back,57,Egypt,774,['39f72405-f6e9-4329-8f4e-a4dd4ff5161c'],2,,,,,,,,,,,,,,,,,Egypt,774,00:28:02.080,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,00336980-8e1c-47e7-934d-901bdbc72377,1157,,,"[61.0, 9.0]",7578,28,,,,,,,,,,,,,,,,,,1,Regular Play,Mohamed Naser Elsayed Elneny,3568.0,Right Center Midfield,57,Egypt,774,['54969b06-86d9-4a55-9e60-3e5a10ae5cd2'],4,,,,,,,,,,,,,,,,,Egypt,774,00:28:04.120,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,47b1f93e-f908-4273-a3fb-6391273f4a87,1161,,,"[85.0, 42.0]",7578,28,,,,,,,,,,,,,,,,,,1,Regular Play,Abdalla Mahmoud El Said Bekhit,5251.0,Center Attacking Midfield,57,Egypt,774,['e3b1bf58-b6ec-4e36-880e-f6d94d0269ed'],11,,,,,,,,,,,,,,,,,Egypt,774,00:28:11.427,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,77ace747-75c8-4bde-b4cb-05cdccbd9755,1163,,,"[42.0, 23.0]",7578,28,,,,,,,,,,,,,,,,,,1,Regular Play,Giorgian Daniel De Arrascaeta Benedetti,5258.0,Left Wing,58,Uruguay,783,['c8158199-3c11-492b-ab96-0728f03275c0'],13,,,,,,,,,,,,,,,,,Uruguay,783,00:28:13.187,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,6f987125-3eb7-45a4-9b11-c72ef15194f0,1167,,,"[47.0, 39.0]",7578,28,,,,,,,,,,,,,,,,,,1,Regular Play,Matías Vecino Falero,5255.0,Right Center Midfield,58,Uruguay,783,['fcdb0213-5573-44aa-baee-3cb2fe93b3ba'],17,,,,,,,,,,,,,,,,,Uruguay,783,00:28:17.467,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,c2c12091-0cd2-4d71-8825-594156462951,1170,,,"[63.0, 27.0]",7578,28,,,,,,,,,,,,,,,,,,1,Regular Play,Edinson Roberto Cavani Gómez,4319.0,Left Center Forward,58,Uruguay,783,['085a0b88-bbf2-4bc8-9d79-23747944a10c'],19,,,,,,,,,,,,,,,,,Uruguay,783,00:28:19.867,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,5f2efbb5-ba23-46d5-b75f-2d0851bf6dc0,1175,,,"[62.0, 44.0]",7578,28,,,,,,,,,,,,,,,,,,1,Regular Play,Giorgian Daniel De Arrascaeta Benedetti,5258.0,Left Wing,58,Uruguay,783,['84f4203c-8756-4667-afae-972efe7193d8'],23,,,,,,,,,,,,,,,,,Uruguay,783,00:28:23.080,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,fd823ecc-cab2-4149-aa66-3ca11ca7a085,1179,,,"[77.0, 45.0]",7578,28,,,,,,,,,,,,,,,,,,1,Regular Play,Marwan Mohsen,5252.0,Center Forward,58,Uruguay,783,['54750bb1-1686-4859-8abd-2ea46501e4f3'],24,,,,,,,,,,,,,,,,,Egypt,774,00:28:24.960,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,2431496f-86e4-428e-bcfb-1d55ffdead11,1186,,,"[38.0, 60.0]",7578,28,,,,,,,,,,,,,,,,,,1,Regular Play,Guillermo Varela Olivera,5264.0,Right Back,58,Uruguay,783,['b52adcb9-db44-4af2-a8a7-8d1fce96f0e8'],28,,,,,,,,,,,,,,,,,Uruguay,783,00:28:28.747,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,745998f8-3e81-404a-a77c-1b586ed60f98,1189,,,"[63.0, 79.0]",7578,28,,,,,,,,,,,,,,,,,,1,Regular Play,Nahitan Michel Nández Acosta,5247.0,Right Wing,58,Uruguay,783,['7793444b-f5af-4f4a-b1cd-6a4b34243781'],32,,,,,,,,,,,,,,,,,Uruguay,783,00:28:32.547,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,1298118b-bb3e-499e-9071-4182be016ef2,1193,,,"[67.0, 52.0]",7578,28,,,,,,,,,,,,,,,,,,1,Regular Play,Matías Vecino Falero,5255.0,Right Center Midfield,58,Uruguay,783,['000a0829-624b-48e8-a081-d364e3aa6fdd'],40,,,,,,,,,,,,,,,,,Uruguay,783,00:28:40.987,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,f8c3b3ff-8a3d-4513-91ad-321f1a8f8907,1198,,,"[77.0, 50.0]",7578,29,,,,,,,,,,,,,,,,,,1,From Goal Kick,Marwan Mohsen,5252.0,Center Forward,59,Egypt,774,['8c7cc032-d7de-4138-9d97-4aaab0f86dd2'],19,,,,,,,,,,,,,,,,,Egypt,774,00:29:19.787,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,b9100600-f2bd-41b5-bbcf-e79c2a85336a,1201,,,"[53.0, 33.0]",7578,29,,,,,,,,,,,,,,,,,,1,From Goal Kick,Giorgian Daniel De Arrascaeta Benedetti,5258.0,Left Wing,59,Egypt,774,['53316c82-901d-41e3-be0c-eb5a76b2055d'],21,,,,,,,,,,,,,,,,,Uruguay,783,00:29:22.000,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,1a31642d-50b4-4953-a48c-bb2aea3dff9f,1203,,,"[61.0, 45.0]",7578,29,,,,,,,,,,,,,,,,,,1,From Goal Kick,Tarek Hamed,5262.0,Left Center Midfield,59,Egypt,774,['d33eb7b7-5c9d-4ce1-962a-40aab445c378'],22,,,,,,,,,,,,,,,,,Egypt,774,00:29:22.480,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,b6178503-d22b-483d-9839-7d5416fb1002,1205,,,"[83.0, 66.0]",7578,29,,,,,,,,,,,,,,,,,,1,From Goal Kick,Amr Medhat Warda,5253.0,Right Midfield,59,Egypt,774,['6b509382-f803-41bc-8041-ed6a782b6044'],23,,,,,,,,,,,,,,,,,Egypt,774,00:29:23.547,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,e8da5497-a0ad-4b4e-9d89-0782fef6ed58,1210,,,"[77.0, 75.0]",7578,29,,,,,,,,,,,,,,,,,,1,From Throw In,Abdalla Mahmoud El Said Bekhit,5251.0,Center Attacking Midfield,60,Egypt,774,['8faf6ca8-891f-4821-af84-be8c049f770b'],39,,,,,,,,,,,,,,,,,Egypt,774,00:29:39.999,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,0f6ff139-2ad7-40f2-89e1-d587fedf79f8,1214,,,"[71.0, 75.0]",7578,29,,,,,,,,,,,,,,,,,,1,From Throw In,Ahmed Fathy Abdel Meneim Ibrahim,5250.0,Right Back,60,Egypt,774,['77883397-2079-4466-ae49-8e7e3b53be97'],41,,,,,,,,,,,,,,,,,Egypt,774,00:29:41.000,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,cb55b933-bd36-49b4-938e-db1ba81a6a64,1216,,,"[78.0, 76.0]",7578,29,,,,,,,,,,,,,,,,,,1,From Throw In,Abdalla Mahmoud El Said Bekhit,5251.0,Center Attacking Midfield,60,Egypt,774,['6761d06f-d982-4ead-a28f-d28e149e7008'],41,,,,,,,,,,,,,,,,,Egypt,774,00:29:41.560,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,2bd3d71a-12a3-4342-9e60-9424c2e78cb4,1219,,,"[78.0, 64.0]",7578,29,,,,,,,,,,,,,,,,,,1,From Throw In,Mohamed Naser Elsayed Elneny,3568.0,Right Center Midfield,60,Egypt,774,['c4931871-dc71-4685-8fe3-42d2ff6fa7ee'],42,,,,,,,,,,,,,,,,,Egypt,774,00:29:42.840,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,5132b147-0135-46c8-9b3d-ec04d21cd22c,1221,,,"[83.0, 72.0]",7578,29,,,,,,,,,,,,,,,,,,1,From Throw In,Ahmed Fathy Abdel Meneim Ibrahim,5250.0,Right Back,60,Egypt,774,['6fc9f308-d511-4316-ac4e-6168cfe36ce1'],43,,,,,,,,,,,,,,,,,Egypt,774,00:29:43.867,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,42805c90-dc21-4305-8a83-e364ce9d2f92,1225,,,"[47.0, 35.0]",7578,29,,,,,,,,,,,,,,,,,,1,From Throw In,Matías Vecino Falero,5255.0,Right Center Midfield,60,Egypt,774,['7d3ee8e0-c91c-4a25-abaa-362ff6dd5edd'],47,,,,,,,,,,,,,,,,,Uruguay,783,00:29:47.387,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,11d25b24-7459-473b-ad3c-ea221ea3425e,1228,,,"[80.0, 26.0]",7578,29,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Alberto Suárez Díaz,5246.0,Right Center Forward,60,Egypt,774,['24f65b79-0506-456a-9239-3be328a69daf'],50,,,,,,,,,,,,,,,,,Uruguay,783,00:29:50.960,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,343b46bf-c0a5-4e6a-9b42-442c7ed0fb00,1230,,,"[27.0, 46.0]",7578,29,,,,,,,,,,,,,,,,,,1,From Throw In,Ahmed Elsayed Ali Elsayed Hegazy,4063.0,Left Center Back,60,Egypt,774,['005756da-dd8a-41c4-a03c-f555c77061b6'],52,,,,,,,,,,,,,,,,,Egypt,774,00:29:52.720,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,7a5581c3-314a-4505-8c11-e3103ffdc54c,1234,,,"[57.0, 33.0]",7578,29,,,,,,,,,,,,,,,,,,1,From Throw In,Mahmoud Ibrahim Hassan,5261.0,Left Midfield,60,Egypt,774,['cffbe12a-457b-4edf-944c-98bcceb94615'],55,,,,,,,,,,,,,,,,,Egypt,774,00:29:55.920,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,cd8e10a1-c859-43a1-b882-80496dfcc7aa,1236,,,"[58.0, 41.0]",7578,29,,,,,,,,,,,,,,,,,,1,From Throw In,Abdalla Mahmoud El Said Bekhit,5251.0,Center Attacking Midfield,60,Egypt,774,['7a1c96c6-7bad-46ac-946b-2b18b9d4289e'],56,,,,,,,,,,,,,,,,,Egypt,774,00:29:56.187,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,aad2101a-72d8-4da0-910f-a4949a625d04,1242,,,"[57.0, 72.0]",7578,30,,,,,,,,,,,,,,,,,,1,Regular Play,Guillermo Varela Olivera,5264.0,Right Back,61,Uruguay,783,['4cad0a4b-6dda-498c-a4f7-af27b1fc6f05'],2,,,,,,,,,,,,,,,,,Uruguay,783,00:30:02.787,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,09f2c23c-efd0-45b8-a936-2fdfb423a4e0,1245,,,"[69.0, 78.0]",7578,30,,,,,,,,,,,,,,,,,,1,Regular Play,Nahitan Michel Nández Acosta,5247.0,Right Wing,61,Uruguay,783,['2b9ce39d-062b-4d10-bc6a-4f56c55eb835'],4,,,,,,,,,,,,,,,,,Uruguay,783,00:30:04.507,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,89f2d50e-3ac6-485e-bef0-ebc8373b7278,1248,,,"[63.0, 77.0]",7578,30,,,,,,,,,,,,,,,,,,1,Regular Play,Guillermo Varela Olivera,5264.0,Right Back,61,Uruguay,783,['71d6030b-4791-4114-8acd-891e18c32f96'],5,,,,,,,,,,,,,,,,,Uruguay,783,00:30:05.947,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,4eecb485-8bcc-4fb0-b7bd-a50e381c7582,1251,,,"[59.0, 53.0]",7578,30,,,,,,,,,,,,,,,,,,1,Regular Play,Rodrigo Bentancur Colmán,5260.0,Left Center Midfield,61,Uruguay,783,['32540888-a7a9-4757-9ad8-e42355804306'],8,,,,,,,,,,,,,,,,,Uruguay,783,00:30:08.786,Ball Receipt*,
