ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,"[36.0, 52.0]",,,,,,,1.427,,,,,,,,,,,,,193655e7-cdc8-4d40-9fbb-5d30f1cc86c4,898,,"[36.0, 49.0]",8650,21,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thiago Emiliano da Silva,3295.0,Right Center Back,38,Brazil,781,"['00c18b1e-34f0-4bfe-bb30-3adc306d50c2', '6e957a7d-761c-4e9b-bece-ff0d1606b97f']",21,,,,,,,,,,,,,,,,,Brazil,781,00:21:21.633,Carry,
,,,"[48.0, 25.0]",,,,,,,1.827,,,,,,,,,,,,,83f8e86a-7d9e-475d-95c9-7a579920f517,901,,"[39.0, 30.0]",8650,21,,,,,,,,,,,,,,,,,,,,,1,Regular Play,João Miranda de Souza Filho,5551.0,Left Center Back,38,Brazil,781,"['afa134f0-6188-47d0-9832-22fa550ea90a', 'ccf963c0-5567-4b6a-88e4-069f0ef63c14']",25,,,,,,,,,,,,,,,,,Brazil,781,00:21:25.153,Carry,
,,,"[56.0, 6.0]",,,,,,,1.707,,,,,,,,,,,,,ade0b65c-0a7a-4520-8791-5a30fa471558,904,,"[55.0, 6.0]",8650,21,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Back,38,Brazil,781,"['124b2a2c-97c9-49c1-aeca-8ab81a02a346', '1c117b2b-5da7-4466-8130-0e1e6fa86df1', 'd17d457f-4d52-44c0-a209-85d0f5639d87']",27,,,,,,,,,,,,,,,,,Brazil,781,00:21:27.913,Carry,True
,,,"[56.0, 4.0]",,,,,,,1.107,,,,,,,,,,,,,bf5ed229-0dc0-406b-8d95-de024d18046f,911,,"[54.0, 4.0]",8650,21,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Back,38,Brazil,781,"['2186f607-00e3-4b85-98de-2cc74b41fd81', '3b95fb4a-d288-438e-842b-830a51b3d573', 'b04fc1f1-36ca-4fe2-abf5-6ede4f250ceb']",31,,,,,,,,,,,,,,,,,Brazil,781,00:21:31.313,Carry,True
,,,"[54.0, 30.0]",,,,,,,3.467,,,,,,,,,,,,,0c63205e-094f-4b1a-af1f-516c0e4bae56,915,,"[46.0, 15.0]",8650,21,,,,,,,,,,,,,,,,,,,,,1,Regular Play,João Miranda de Souza Filho,5551.0,Left Center Back,38,Brazil,781,"['7e2f376e-685d-47d9-aacc-214af9c196df', 'ea74ba69-8745-4d65-9ba0-e4467f9656f5']",33,,,,,,,,,,,,,,,,,Brazil,781,00:21:33.553,Carry,
,,,"[63.0, 25.0]",,,,,,,1.307,,,,,,,,,,,,,c47594e1-1b7c-4239-8ffc-d43435b6dfef,918,,"[59.0, 22.0]",8650,21,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,38,Brazil,781,"['e76da387-350a-4fdc-a4c4-5074af1a69d1', 'f5385de6-9199-49e5-9a3c-231a16faa7c2']",38,,,,,,,,,,,,,,,,,Brazil,781,00:21:38.193,Carry,
,,,"[87.0, 17.0]",,,,,,,4.827,,,,,,,,,,,,,cd76894c-8f8c-4602-a0bd-6a0d025b2cda,921,,"[72.0, 4.0]",8650,21,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Back,38,Brazil,781,"['20e4ce4a-0277-46d9-8d58-2c792122689d', '697eaaf4-21be-44de-9dc4-4ce92826bee5', 'fdd2a233-a216-4eb9-89a8-7ddc0bbee39c']",41,,,,,,,,,,,,,,,,,Brazil,781,00:21:41.273,Carry,True
,,,"[75.0, 41.0]",,,,,,,1.067,,,,,,,,,,,,,9f80cb09-5710-4020-a431-7810ef77fa3a,926,,"[74.0, 36.0]",8650,21,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fernando Luiz Rosa,3054.0,Center Midfield,38,Brazil,781,"['45afc00b-4615-40e7-8672-5fdb702265c4', '9ac20d43-cdc2-4066-8ba2-46a23a9dd62c']",47,,,,,,,,,,,,,,,,,Brazil,781,00:21:47.753,Carry,
,,,"[106.0, 65.0]",,,,,,,4.467,,,,,,,,,,,,,434fe3b1-ace5-46c4-a36e-0356d55c79d5,929,,"[93.0, 79.0]",8650,21,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Willian Borges da Silva,3472.0,Right Wing,38,Brazil,781,"['b4ee807d-0081-475a-afc1-3df214488b92', 'b5537551-a3d2-4b31-86d0-7dc811eb12b8', 'f21de368-d9a2-4dd3-9de2-5a3467f2ea8d']",50,,,,,,,,,,,,,,,,,Brazil,781,00:21:50.993,Carry,True
,,,"[82.0, 30.0]",,,,,,,6.48,,,,,,,,,,,,,4c8866c2-9e96-4009-a363-918f4069b3e5,934,,"[32.0, 18.0]",8650,21,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kevin De Bruyne,3089.0,Secondary Striker,39,Belgium,782,"['5f14883d-99b2-4155-9939-f7c117491313', '67088d4f-494f-482d-b4d7-69bb191356c7']",58,,,,,,,,,,,,,,,,,Belgium,782,00:21:58.820,Carry,
,,,"[109.0, 57.0]",,,,,,,2.787,,,,,,,,,,,,,c7b82334-6e20-43a7-9aec-6e090e9f1faa,937,,"[99.0, 66.0]",8650,22,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Romelu Lukaku Menama,3289.0,Right Wing,39,Belgium,782,"['5c5efb22-82f4-4682-aa12-28ed43186c0d', 'b0914651-2724-4149-9232-7102cd1e9c47', 'f7b219ad-049d-47f9-8198-a48f9cea29b6']",7,,,,,,,,,,,,,,,,,Belgium,782,00:22:07.033,Carry,True
,,,"[79.0, 4.0]",,,,,,,1.92,,,,,,,,,,,,,be300dae-3691-47d8-b0fd-4106205c7179,944,,"[80.0, 5.0]",8650,22,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jan Vertonghen,3077.0,Left Back,40,Belgium,782,"['8153202e-4066-4714-a596-27b4e3547709', 'ec4eb45c-54fa-4277-946b-894934754742']",59,,,,,,,,,,,,,,,,,Belgium,782,00:22:59.220,Carry,
,,,"[25.0, 26.0]",,,,,,,2.267,,,,,,,,,,,,,c7ae25ef-a3aa-4ccb-8f74-336b20c09d16,947,,"[27.0, 23.0]",8650,23,,,,,,,,,,,,,,,,,,,,,1,From Corner,Thibaut Courtois,3509.0,Goalkeeper,40,Belgium,782,"['e641f83e-da7a-40c7-9a9a-cba957fee2bd', 'f9a7ac37-f72e-453b-a36c-731c90a4b4e1']",5,,,,,,,,,,,,,,,,,Belgium,782,00:23:05.793,Carry,
,,,"[31.0, 19.0]",,,,,,,2.107,,,,,,,,,,,,,4ff2364c-bf45-4bd3-bad7-3af4d0a0cb33,952,,"[32.0, 19.0]",8650,23,,,,,,,,,,,,,,,,,,,,,1,Regular Play,João Miranda de Souza Filho,5551.0,Left Center Back,41,Brazil,781,"['1f504f27-765a-49da-b7ea-c9ab33008f7f', 'a881f993-8276-4a0c-8b2d-8c30bd805afd']",14,,,,,,,,,,,,,,,,,Brazil,781,00:23:14.113,Carry,
,,,"[40.0, 5.0]",,,,,,,1.567,,,,,,,,,,,,,ade4b6da-66f1-499c-a725-2e59ec151c70,955,,"[41.0, 6.0]",8650,23,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Back,41,Brazil,781,"['8c87bdcf-a50c-42fe-93cf-c9540e586219', 'dc7263f4-6f4f-473e-b368-4e18c9a6cb02']",17,,,,,,,,,,,,,,,,,Brazil,781,00:23:17.393,Carry,
,,,"[46.0, 20.0]",,,,,,,1.467,,,,,,,,,,,,,c629cae9-34dd-42b5-ba32-18f8f9dde169,958,,"[48.0, 14.0]",8650,23,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Midfield,41,Brazil,781,"['24691df8-6eff-485f-a7a2-ebf094faf502', 'b3281a8d-57a5-4e63-a95e-b84fee954d50']",19,,,,,,,,,,,,,,,,,Brazil,781,00:23:19.753,Carry,
,,,"[37.0, 36.0]",,,,,,,0.987,,,,,,,,,,,,,573e1e82-0130-4fed-9ed1-7dd060d02e6a,961,,"[39.0, 32.0]",8650,23,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fernando Luiz Rosa,3054.0,Center Midfield,41,Brazil,781,"['1e406a8c-af0f-47df-b525-ca9a1a20c2c4', 'd370bc28-ede6-4c12-b96d-6f0159db9915']",22,,,,,,,,,,,,,,,,,Brazil,781,00:23:22.153,Carry,
,,,"[56.0, 54.0]",,,,,,,2.867,,,,,,,,,,,,,340f1849-a0c6-4164-925e-868e559b7090,964,,"[48.0, 50.0]",8650,23,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Paulo Bezzera Maciel Júnior,5542.0,Right Midfield,41,Brazil,781,"['3991b0e7-de8a-4d77-a393-927f2c91d8b6', '5f89c9cb-8958-4824-9adb-190a8066bce0']",24,,,,,,,,,,,,,,,,,Brazil,781,00:23:24.193,Carry,
,,,"[53.0, 67.0]",,,,,,,0.747,,,,,,,,,,,,,da6bf23d-4fe9-4a09-8fa9-df967778b2e4,967,,"[53.0, 70.0]",8650,23,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fágner Conserva Lemos,5838.0,Right Back,41,Brazil,781,"['bacb49fd-6650-4071-91df-07906f658074', 'e1faa1f8-00c9-4fc0-a5b6-0771aee2fbe9']",28,,,,,,,,,,,,,,,,,Brazil,781,00:23:28.273,Carry,
,,,"[44.0, 53.0]",,,,,,,0.627,,,,,,,,,,,,,528a306d-39e7-4b70-968a-11eef7317864,970,,"[42.0, 56.0]",8650,23,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thiago Emiliano da Silva,3295.0,Right Center Back,41,Brazil,781,"['058f6a64-8846-426d-b8a3-c52b07ec1d20', 'b07dd341-6e87-473f-9979-c62e6979c6de']",30,,,,,,,,,,,,,,,,,Brazil,781,00:23:30.553,Carry,
,,,"[56.0, 30.0]",,,,,,,1.787,,,,,,,,,,,,,40488a6d-6e43-45bc-a5e9-4c92d418aab1,973,,"[54.0, 31.0]",8650,23,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Midfield,41,Brazil,781,"['4696517f-9673-4a7f-803e-fe58870d460e', 'cf51b900-3fd5-4683-8df1-c240fd6d7574']",32,,,,,,,,,,,,,,,,,Brazil,781,00:23:32.113,Carry,
,,,"[63.0, 6.0]",,,,,,,1.187,,,,,,,,,,,,,d09f069a-8095-4781-93a5-6adf5622b30c,976,,"[62.0, 6.0]",8650,23,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Back,41,Brazil,781,"['b9982fc7-930f-460c-adda-e47d19f29250', 'f9543ee6-40b4-4912-8f88-a78986ca0f8e']",35,,,,,,,,,,,,,,,,,Brazil,781,00:23:35.593,Carry,
,,,"[66.0, 23.0]",,,,,,,3.147,,,,,,,,,,,,,cf12a6bf-9240-4f78-91ff-1e6b9b8ed8d2,979,,"[65.0, 15.0]",8650,23,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,41,Brazil,781,"['27b0059e-c0ad-4b65-a2ac-21564d0e5e23', '6d670817-dc24-4386-956c-cd111f7cc669', 'b213d25d-a5e0-4cae-803c-f3171e3715cc']",37,,,,,,,,,,,,,,,,,Brazil,781,00:23:37.393,Carry,True
,,,"[65.0, 27.0]",,,,,,,3.947,,,,,,,,,,,,,0723307f-d25a-4ce2-8c55-9531b1276c29,984,,"[57.0, 22.0]",8650,23,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Midfield,41,Brazil,781,"['3fe363bb-4526-4012-87fc-c4fbb4ca48f1', '76cfd529-9a23-49c4-8234-b1ad666ed9a0']",41,,,,,,,,,,,,,,,,,Brazil,781,00:23:41.633,Carry,
,,,"[54.0, 34.0]",,,,,,,1.107,,,,,,,,,,,,,26359b4d-e1ea-4d9b-8ba4-b68996a9e81d,987,,"[55.0, 33.0]",8650,23,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fernando Luiz Rosa,3054.0,Center Midfield,41,Brazil,781,"['dd3991fc-4231-4a31-ad89-00820ed21f25', 'f980129e-9879-481f-89e1-1db9bd3f6b12']",46,,,,,,,,,,,,,,,,,Brazil,781,00:23:46.313,Carry,
,,,"[56.0, 48.0]",,,,,,,0.067,,,,,,,,,,,,,92894dd0-b722-4aec-8653-e997e9e71930,990,,"[57.0, 48.0]",8650,23,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Paulo Bezzera Maciel Júnior,5542.0,Right Midfield,41,Brazil,781,"['188c4eb2-1104-4456-8c20-06a5c0c53f9b', '56b60fa2-f1ac-4f6a-82b6-89c5b1494f1b']",48,,,,,,,,,,,,,,,,,Brazil,781,00:23:48.713,Carry,
,,,"[53.0, 50.0]",,,,,,,0.987,,,,,,,,,,,,,c0dbbd68-e164-4d96-8449-77680ebbd919,993,,"[50.0, 49.0]",8650,23,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thiago Emiliano da Silva,3295.0,Right Center Back,41,Brazil,781,"['a8797329-58c2-40f3-9c31-bf777b51944b', 'fcd2f1bc-1e37-4af2-8c8e-ad8395381ec9']",49,,,,,,,,,,,,,,,,,Brazil,781,00:23:49.553,Carry,
,,,"[71.0, 20.0]",,,,,,,4.227,,,,,,,,,,,,,895dad42-3090-4ea4-9368-f5605a5c207a,996,,"[59.0, 27.0]",8650,23,,,,,,,,,,,,,,,,,,,,,1,Regular Play,João Miranda de Souza Filho,5551.0,Left Center Back,41,Brazil,781,"['b61e8070-a410-4353-b607-d777cfbb5d78', 'e3a81665-7634-4ed8-b867-f2cef25f7dd8']",52,,,,,,,,,,,,,,,,,Brazil,781,00:23:52.913,Carry,
,,,"[80.0, 2.0]",,,,,,,1.027,,,,,,,,,,,,,117cb1ba-c7fd-4894-90d4-5ca6a0f79bef,1003,,"[81.0, 1.0]",8650,24,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Midfield,43,Brazil,781,"['7495dc1f-06df-4fca-b6e7-6f6087d6ea83', 'a3ee0543-fb59-4d09-9650-25e1dbf1aa8a']",22,,,,,,,,,,,,,,,,,Brazil,781,00:24:22.113,Carry,
,,,"[76.0, 8.0]",,,,,,,1.307,,,,,,,,,,,,,aaf12d2d-ffc1-4179-b02f-67741af92638,1006,,"[74.0, 6.0]",8650,24,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Back,43,Brazil,781,"['0a441cbb-bdfc-47cf-b69b-e3a481ebaaf3', '39aa4499-3a6f-4af9-935e-88e3339fd0ad', '7e2dd73d-9868-4b57-8ec3-f730ee4c1655']",25,,,,,,,,,,,,,,,,,Brazil,781,00:24:25.153,Carry,True
,,,"[91.0, 3.0]",,,,,,,1.707,,,,,,,,,,,,,0d92542d-00f6-40a6-8163-9fa9e0b788e6,1014,,"[87.0, 3.0]",8650,24,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Midfield,43,Brazil,781,"['0cfee1c6-e630-4284-b21d-e77bdecbd156', '557bc9ff-3f48-4bed-8c3a-6b8cfab203cf', 'a451a877-5241-4c75-b245-f0226cc1f03e']",30,,,,,,,,,,,,,,,,,Brazil,781,00:24:30.753,Carry,True
,,,"[95.0, 20.0]",,,,,,,5.947,,,,,,,,,,,,,2b536a89-c75f-4812-9166-5ad183b93131,1018,,"[92.0, 14.0]",8650,24,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,43,Brazil,781,"['0dedf4ff-4537-45b8-9a14-67234a0e0cf1', '6307e670-7c75-4937-9b55-43264cfa1c86', 'a18d7de9-e9ca-4636-b1eb-faa334b0b6c8']",33,,,,,,,,,,,,,,,,,Brazil,781,00:24:33.153,Carry,True
,,,"[77.0, 35.0]",,,,,,,0.827,,,,,,,,,,,,,a9fe5ebd-b313-476a-9499-fe623cfbd52d,1022,,"[79.0, 29.0]",8650,24,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fernando Luiz Rosa,3054.0,Center Midfield,43,Brazil,781,"['75b86d2e-5f9e-4c31-b883-67549409281d', '8af16c12-d84e-4b6c-a4cc-8ea769cc1918']",40,,,,,,,,,,,,,,,,,Brazil,781,00:24:40.193,Carry,
,,,"[99.0, 63.0]",,,,,,,6.707,,,,,,,,,,,,,923594af-735e-4e24-9546-7498b851562a,1025,,"[80.0, 49.0]",8650,24,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Paulo Bezzera Maciel Júnior,5542.0,Right Midfield,43,Brazil,781,"['672fe1e3-b1f7-4c08-8d8c-325d41f62a08', 'dfe6e029-e2b2-419d-94ff-1149ecece1b3', 'f4429cfe-2110-4030-9791-1b26e27c2caa']",42,,,,,,,,,,,,,,,,,Brazil,781,00:24:42.233,Carry,True
,,,"[103.0, 69.0]",,,,,,,1.947,,,,,,,,,,,,,4c069254-f4df-4058-a302-7604e6ca8110,1030,,"[108.0, 72.0]",8650,24,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fágner Conserva Lemos,5838.0,Right Back,43,Brazil,781,"['17cb2693-ca2b-4149-88bc-bad45ddf9c82', 'a4893ca3-ae0d-410e-b5f3-b98673f64fee', 'c92e2dcf-2a62-4aa1-9688-7057adc9a81a']",49,,,,,,,,,,,,,,,,,Brazil,781,00:24:49.993,Carry,True
,,,"[106.0, 65.0]",,,,,,,0.787,,,,,,,,,,,,,c6bf9ac3-7a3f-4f2b-9fad-efa8bf2a823d,1035,,"[106.0, 62.0]",8650,24,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Willian Borges da Silva,3472.0,Right Wing,43,Brazil,781,"['87d37677-e3a8-4a57-a837-76a14f33e7b7', 'd890f475-4e7b-4a20-ba14-d12096135458']",52,,,,,,,,,,,,,,,,,Brazil,781,00:24:52.753,Carry,
,,,"[99.0, 78.0]",,,,,,,0.68,,,,,,,,,,,,,ba2b280f-2c90-4559-a1ad-82d5a02877a9,1038,,"[100.0, 79.0]",8650,24,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Paulo Bezzera Maciel Júnior,5542.0,Right Midfield,43,Brazil,781,"['b27c2787-64bc-4196-b652-82afaf17ece1', 'd604c411-6343-4bfe-ae21-3ab8971794d6']",54,,,,,,,,,,,,,,,,,Brazil,781,00:24:54.553,Carry,
,,,"[87.0, 69.0]",,,,,,,2.747,,,,,,,,,,,,,7f821ad7-60cc-499d-806a-20f191f808d2,1042,,"[98.0, 67.0]",8650,24,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Willian Borges da Silva,3472.0,Right Wing,43,Brazil,781,"['56541793-877e-4ef9-9dde-62754cf50ef2', 'c60332aa-ee32-4813-8c22-8c9d6b558216', 'de7bc37d-015f-416b-97e2-8d533e8b51f3']",55,,,,,,,,,,,,,,,,,Brazil,781,00:24:55.993,Carry,True
,,,"[76.0, 75.0]",,,,,,,0.587,,,,,,,,,,,,,cc1e9d45-97d1-43f6-9663-2d97f651a5d2,1048,,"[77.0, 75.0]",8650,25,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Willian Borges da Silva,3472.0,Right Wing,44,Brazil,781,"['0a28c21a-9f0e-46e2-b651-d992af7f1ffb', 'bbaefb4e-d214-431c-a492-03a25ecea2c5']",7,,,,,,,,,,,,,,,,,Brazil,781,00:25:07.993,Carry,
,,,"[55.0, 51.0]",,,,,,,1.627,,,,,,,,,,,,,d665992d-49a3-4a91-a6b5-8c633252cf75,1051,,"[54.0, 50.0]",8650,25,,,,,,,,,,,,,,,,,,,,,1,From Throw In,João Miranda de Souza Filho,5551.0,Left Center Back,44,Brazil,781,"['3deb45e7-c832-46dd-91fa-20764cb0ecf6', '52b3fcc3-9f2d-41b3-97d5-10a9130dee9c']",10,,,,,,,,,,,,,,,,,Brazil,781,00:25:10.233,Carry,
,,,"[99.0, 18.0]",,,,,,,5.867,,,,,,,,,,,,,fd353535-2a14-41d0-970e-bba9ed321ad5,1054,,"[71.0, 6.0]",8650,25,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marcelo Vieira da Silva Júnior,5552.0,Left Back,44,Brazil,781,"['2992d3f2-d1d3-4852-bffd-266e0e6bde3c', '2b690d7f-9ca9-4489-8a13-969c08a7fb00', 'c1080d2c-8f65-4a8d-b431-2b7908595804']",14,,,,,,,,,,,,,,,,,Brazil,781,00:25:14.113,Carry,True
,,,"[5.0, 61.0]",,,,,,,2.48,,,,,,,,,,,,,80e9ecf8-29f0-497c-893f-c6d0c3240809,1059,,"[7.0, 52.0]",8650,25,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Toby Alderweireld,20005.0,Right Center Back,45,Belgium,782,"['c22d0ad2-53b8-421f-8e36-4fe780f52e09', 'feae63d6-5894-41d3-9fca-9cd5c466c77b']",21,,,,,,,,,,,,,,,,,Belgium,782,00:25:21.953,Carry,
,,,"[51.0, 76.0]",,,,,,,3.321,,,,,,,,,,,,,3e69d701-0789-4cde-a651-7db23e75d1c8,1062,,"[56.0, 76.0]",8650,25,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Romelu Lukaku Menama,3289.0,Right Wing,45,Belgium,782,"['1fadf6e0-6a82-42a6-b8ed-4a730c9f1c27', 'e1e26ace-4407-456e-84c2-d481d0cfb20e', 'eadb46d9-5d2e-45c4-84b4-f4eb548dcf63']",27,,,,,,,,,,,,,,,,,Belgium,782,00:25:27.379,Carry,True
,,,"[50.0, 65.0]",,,,,,,2.187,,,,,,,,,,,,,a1755697-448d-4fcc-a8f5-549e83a15225,1066,,"[49.0, 69.0]",8650,25,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Axel Witsel,5642.0,Center Midfield,45,Belgium,782,"['56d08cf6-3511-4cb5-a532-fd1fe9f4d892', '8463783e-3403-4430-994e-b5f255f1d1d2']",32,,,,,,,,,,,,,,,,,Belgium,782,00:25:32.153,Carry,
,,,"[84.0, 25.0]",,,,,,,5.227,,,,,,,,,,,,,68b03947-e15c-4209-bb4f-d526b12742e3,1072,,"[74.0, 20.0]",8650,25,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eden Hazard,3621.0,Left Wing,45,Belgium,782,"['73f673b4-a8a5-4030-9b00-976c12c1c1e1', 'b4f401e6-7ba7-4410-8dbf-ec2b37ea86c4', 'd096cba6-9669-4769-a566-6a73dd994d82']",38,,,,,,,,,,,,,,,,,Belgium,782,00:25:38.073,Carry,True
,,,"[104.0, 21.0]",,,,,,,1.067,,,,,,,,,,,,,b1456e23-1cf2-4ad6-956c-bdf3d825f1ad,1075,,"[101.0, 20.0]",8650,25,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kevin De Bruyne,3089.0,Secondary Striker,45,Belgium,782,"['05709743-b48f-49b9-adf5-ad64e6d75cf4', 'ccfd3d2c-fb10-41bd-927b-0d42035a5e8c', 'd94228d8-08a7-4cc4-9442-953dc8a17c1b']",44,,,,,,,,,,,,,,,,,Belgium,782,00:25:44.593,Carry,True
,,,"[79.0, 18.0]",,,,,,,0.92,,,,,,,,,,,,,5a0c4a45-c44e-4fdd-ab4b-2d8b29b693c6,1087,,"[77.0, 7.0]",8650,26,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,46,Brazil,781,"['098ec5f7-6a88-4fa2-981b-6bcddb124485', '0ce81851-b6ad-4888-a585-095102d9b298', 'eabd9083-8908-48c6-b9f1-39364c59dd60']",7,,,,,,,,,,,,,,,,,Brazil,781,00:26:07.673,Carry,True
,,,"[65.0, 72.0]",,,,,,,2.707,,,,,,,,,,,,,f2fe37fc-d532-4b13-926e-f0fd53fe5488,1095,,"[65.0, 77.0]",8650,26,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Romelu Lukaku Menama,3289.0,Right Wing,47,Belgium,782,"['579da5b5-0915-4462-9757-7713194f6801', 'a26538bd-c781-47d7-b05f-acb1d82db817']",14,,,,,,,,,,,,,,,,,Belgium,782,00:26:14.273,Carry,
,,,"[57.0, 39.0]",,,,,,,1.787,,,,,,,,,,,,,8aeeda69-f6be-4215-babd-5c2b0ecc7744,1099,,"[54.0, 29.0]",8650,26,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fernando Luiz Rosa,3054.0,Center Midfield,48,Brazil,781,"['289e6562-23df-4817-8b0d-d691b6a48eaa', '3a926be9-b9c3-4716-b625-f87b431809be', 'bda893b4-8a70-4c37-8321-fb23a67869b3']",17,,,,,,,,,,,,,,,,,Brazil,781,00:26:17.833,Carry,True
,,,"[54.0, 50.0]",,,,,,,0.187,,,,,,,,,,,,,bfe2b622-210f-4866-8ad8-2c7bbed38bb2,1104,,"[55.0, 51.0]",8650,26,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Willian Borges da Silva,3472.0,Right Wing,48,Brazil,781,"['4bddf373-8d9e-4c1e-b194-39f35d14a964', 'c4635571-0c77-4fa7-876b-d359e1996845']",20,,,,,,,,,,,,,,,,,Brazil,781,00:26:20.953,Carry,
,,,"[52.0, 38.0]",,,,,,,2.627,,,,,,,,,,,,,c1680f04-df9a-4409-a288-4ceba3767f68,1107,,"[52.0, 38.0]",8650,26,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Paulo Bezzera Maciel Júnior,5542.0,Right Midfield,48,Brazil,781,"['b9cddcad-d12b-443c-92f1-fe1f1a9225bb', 'e12bd939-13f1-447c-8bbb-b7fabebc35e8']",22,,,,,,,,,,,,,,,,,Brazil,781,00:26:22.153,Carry,
,,,"[45.0, 35.0]",,,,,,,1.147,,,,,,,,,,,,,62d3708d-2596-49ae-a123-8b7f3b16b414,1110,,"[40.0, 35.0]",8650,26,,,,,,,,,,,,,,,,,,,,,1,Regular Play,João Miranda de Souza Filho,5551.0,Left Center Back,48,Brazil,781,"['5dbafdf1-7e5e-41f6-aa63-1ab5cf900d22', 'efb3609c-55f1-4262-aedd-98ec8d4bf15a']",25,,,,,,,,,,,,,,,,,Brazil,781,00:26:25.993,Carry,
