ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,1.413,,,,,,,,,,,,,,,f8384dde-baa7-472e-8978-2ed27e47af31,19,,,"[33.0, 52.0]",7537,0,,-1.3370532,,,Right Foot,,,,"[38.0, 31.0]",,Ground Pass,21.587032,,Harry Maguire,3336.0,,,,,,1,From Kick Off,John Stones,3244.0,Center Back,2,England,768,['70902383-4e61-45ea-a911-48917f7e809c'],16,,,,,,,,,,,,,,,,England,768,00:00:16.720,Pass,
,,,,,,,,,,,,1.199,,,,,,,,,,,,,,,09f272cc-7ae9-4d66-be7d-9713d1e1f179,22,,,"[54.0, 21.0]",7537,0,,-1.4464413,,,Right Foot,,,,"[56.0, 5.0]",,Ground Pass,16.124516,,Ashley Young,3612.0,,,,,,1,From Kick Off,Harry Maguire,3336.0,Left Center Back,2,England,768,['797dc7ea-e127-4fd9-a6d8-45b09dbd29d2'],21,,,,,,,,,,,,,,,,England,768,00:00:21.333,Pass,
,,,,,,,,,,,,1.333,,,,,,,,,,,,,,,00b05af0-6e1b-4d49-b8f3-5ac078a3a49d,26,,,"[57.0, 4.0]",7537,0,,2.0607536,,,Right Foot,,,,"[49.0, 19.0]",,Ground Pass,17.0,,Harry Maguire,3336.0,,,,,,1,From Kick Off,Ashley Young,3612.0,Left Midfield,2,England,768,"['887c9b0a-7334-42e4-bcc2-e9ae31032a6b', 'e96c41dd-a4aa-4456-beb3-1e1c77614eec']",23,,,,,,,,,,,,,,,,England,768,00:00:23.320,Pass,True
,,,,,,,,,,,,0.88,,,,,,,,,,,,,,,66762855-7d94-48ad-a5d0-0a7f8e29c01d,30,,,"[49.0, 19.0]",7537,0,,-1.359703,,,Right Foot,,,,"[52.0, 5.0]",,Ground Pass,14.3178215,,Ashley Young,3612.0,,,,,,1,From Kick Off,Harry Maguire,3336.0,Left Center Back,2,England,768,"['7615ecda-083e-4311-95c3-6edd899ec801', 'a64eba74-9f56-48bd-b1b7-505130a2c18a']",25,,,,,,,,,,,,,,,,England,768,00:00:25.533,Pass,True
,,,,,,,,,,,,1.84,,,,,,,,,,,,,,,3181c71e-1d22-444f-a7c1-55b550077d83,34,,,"[46.0, 4.0]",7537,0,,1.8925469,,,Right Foot,,,,"[34.0, 40.0]",,High Pass,37.94733,,John Stones,3244.0,,,,,,1,From Kick Off,Ashley Young,3612.0,Left Midfield,2,England,768,['c395c541-1c22-40e1-9fc5-88e1466b51c2'],27,,,,,,,,,,,,,,,,England,768,00:00:27.240,Pass,
,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,41135513-82fd-4136-9608-6b9ddfc4e507,37,,,"[36.0, 34.0]",7537,0,,-1.359703,,,Right Foot,,,,"[39.0, 20.0]",,Ground Pass,14.3178215,,Harry Maguire,3336.0,,,,,,1,From Kick Off,John Stones,3244.0,Center Back,2,England,768,['26b77002-43fc-4d80-9016-e95f4cbc89f7'],31,,,,,,,,,,,,,,,,England,768,00:00:31.320,Pass,
,,,,,,,,,,,,2.8,,,,,,,,,,,,,,,c5a984eb-0b2e-47d1-9194-0ced5641c55c,41,,,"[38.0, 20.0]",7537,0,,1.7021117,,,Right Foot,,,,"[31.0, 73.0]",,High Pass,53.460266,,Kyle Walker,3205.0,,True,,,,1,From Kick Off,Harry Maguire,3336.0,Left Center Back,2,England,768,['2f12055e-5fd2-4fc3-abec-91866d8d3178'],34,,,,,,,,,,,,,,,,England,768,00:00:34.600,Pass,
,,,,,,,,,,,,1.133,,,,,,,,,,,,,,,624c1eb0-60a7-47a9-9a2f-2f20d940dbca,44,,,"[38.0, 76.0]",7537,0,,0.14189705,,,Right Foot,,,,"[59.0, 79.0]",,Ground Pass,21.213203,,Kieran Trippier,3308.0,,,,,,1,From Kick Off,Kyle Walker,3205.0,Right Center Back,2,England,768,['b8ed967e-f4db-44e4-a31c-e2294156947f'],38,,,,,,,,,,,,,,,,England,768,00:00:38.640,Pass,
,,,,,,,,,,,,3.293,,,,,,,,,,,,,,,81f55e4c-a308-4ef7-8a07-1b9eaae44475,48,,,"[61.0, 79.0]",7537,0,,-0.44926012,,,Right Foot,,,,"[117.0, 52.0]",,High Pass,62.169125,Incomplete,Jesse Lingard,3293.0,,,,,,1,From Kick Off,Kieran Trippier,3308.0,Right Midfield,2,England,768,"['94b07e03-d0ab-46fc-b9d1-ca259dd33772', 'db4e59dd-8e48-4bf7-9c0f-9ea4df62116c', 'e6d342dc-70b1-4fb3-8445-1b95d1797a41']",40,,,,,,,,,,,,,,,,England,768,00:00:40.680,Pass,True
,,,,,,,,,,,,1.32,,,,,,,,,,,,,,,17d540e1-9c4a-4455-91df-f95a8adfe217,52,,,"[8.0, 32.0]",7537,0,,-1.5120405,,,Keeper Arm,,,,"[9.0, 15.0]",,Ground Pass,17.029387,,Yassine Meriah,5651.0,,,,,,1,Regular Play,Mouez Hassen,5653.0,Goalkeeper,3,Tunisia,777,['84da36b4-efeb-4b6e-a3de-fa98bbb363dd'],45,,,,,,,,,,,,,,,,Tunisia,777,00:00:45.933,Pass,
,,,,,,,,,,,,1.4,,,,,,,,,,,,,,,bf89eb6e-d45a-4250-aed5-1d17ee77b72a,55,,,"[9.0, 13.0]",7537,0,,-0.48995733,,,Right Foot,,,,"[24.0, 5.0]",,Ground Pass,17.0,,Ali Maâloul,5647.0,,,,,,1,Regular Play,Yassine Meriah,5651.0,Left Center Back,3,Tunisia,777,['436fec63-e245-41de-9e00-d27b2ab5baa7'],48,,,,,,,,,,,,,,,,Tunisia,777,00:00:48.333,Pass,
,,,,,,,,,,,,1.8,,,,,,,,,,,,,,,59e61817-0b65-4bbe-8514-b1abfe4f49d0,58,,,"[29.0, 5.0]",7537,0,,2.6098685,,,Left Foot,,,,"[12.0, 15.0]",,Ground Pass,19.723083,,Yassine Meriah,5651.0,,,,,,1,Regular Play,Ali Maâloul,5647.0,Left Back,3,Tunisia,777,['cd61da03-0c8c-4a9d-a543-cec50e1ff79e'],49,,,,,,,,,,,,,,,,Tunisia,777,00:00:49.773,Pass,
,,,,,,,,,,,,2.28,,,,,,,,,,,,,,,b8b24dd0-42b5-44bb-8536-7096b7f5f6c7,62,,,"[10.0, 20.0]",7537,0,,1.5707964,,,Right Foot,,,,"[10.0, 62.0]",,Ground Pass,42.0,,Syam Ben Youssef,5656.0,,True,,,,1,Regular Play,Yassine Meriah,5651.0,Left Center Back,3,Tunisia,777,['74c5f5d4-e011-447a-8ab9-b9ee491baf72'],53,,,,,,,,,,,,,,,,Tunisia,777,00:00:53.133,Pass,
,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,2710f8c3-b9d0-44d3-aa11-d190ae83485f,65,,,"[21.0, 62.0]",7537,0,,0.8567056,,,Right Foot,,,,"[34.0, 77.0]",,Ground Pass,19.849434,,Dylan Daniel Mahmoud Bronn,5655.0,,,,,,1,Regular Play,Syam Ben Youssef,5656.0,Right Center Back,3,Tunisia,777,['22e0ba98-1068-4316-acd9-470425c5b5f3'],57,,,,,,,,,,,,,,,,Tunisia,777,00:00:57.173,Pass,
,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,2e39add7-63a9-4e4b-b70d-bdfaeeb078ea,69,,,"[35.0, 76.0]",7537,0,,-1.6475682,,,Right Foot,,,,"[34.0, 63.0]",,Ground Pass,13.038404,,Ellyes Joris Skhiri,3767.0,,,,,,1,Regular Play,Dylan Daniel Mahmoud Bronn,5655.0,Right Back,3,Tunisia,777,"['53a32fc8-c6e3-4253-87de-08fabae81d7f', 'd2973bcc-bd11-4a4e-95b8-51a9eb75bb35']",58,,,,,,,,,,,,,,,,Tunisia,777,00:00:58.973,Pass,True
,,,,,,,,,,,,0.84,,,,,,,,,,,,,,,3469fa35-1f5c-4339-b055-3909e680c0d0,73,,,"[34.0, 63.0]",7537,1,,1.5707964,,,Right Foot,,,,"[34.0, 78.0]",,Ground Pass,15.0,,Dylan Daniel Mahmoud Bronn,5655.0,,,,,,1,Regular Play,Ellyes Joris Skhiri,3767.0,Center Defensive Midfield,3,Tunisia,777,"['b1613d3c-34e7-4d60-861f-5c1523545c66', 'f3761f6d-2e18-42a5-b980-a9309898c047']",0,,,,,,,,,,,,,,,,Tunisia,777,00:01:00.013,Pass,True
,,,,,,,,,,,,2.6,,,,,,,,,,,,,,,c6192313-aba0-45a8-bfd4-b5d206d7ae4f,77,,,"[34.0, 76.0]",7537,1,,-2.3100734,,,Right Foot,,,,"[3.0, 42.0]",,Low Pass,46.010868,,Mouez Hassen,5653.0,,,,,,1,Regular Play,Dylan Daniel Mahmoud Bronn,5655.0,Right Back,3,Tunisia,777,"['0a6f5bcf-90ce-4a63-9808-0cedf35baeb3', '524b55da-d873-48fd-b641-8a3410993ae3']",1,,,,,,,,,,,,,,,,Tunisia,777,00:01:01.773,Pass,True
,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,7d5e4618-1632-4b53-bc36-8fb94554c109,80,,,"[5.0, 38.0]",7537,1,,-0.67474097,,,Right Foot,,,,"[15.0, 30.0]",,Ground Pass,12.806249,,Yassine Meriah,5651.0,,,,,,1,Regular Play,Mouez Hassen,5653.0,Goalkeeper,3,Tunisia,777,['535818ec-2d9b-4474-a8a9-87b4aab69381'],5,,,,,,,,,,,,,,,,Tunisia,777,00:01:05.573,Pass,
,,,,,,,,,,,,1.519,,,,,,,,,,,,,,,e87c87ac-dd05-45e6-875b-3c1356d68cf8,83,,,"[20.0, 29.0]",7537,1,,-1.060308,,,Right Foot,,,,"[34.0, 4.0]",,Ground Pass,28.653097,,Ali Maâloul,5647.0,,,,,,1,Regular Play,Yassine Meriah,5651.0,Left Center Back,3,Tunisia,777,['341c180d-4364-4f3e-9b5d-7d1521cbd75d'],7,,,,,,,,,,,,,,,,Tunisia,777,00:01:07.693,Pass,
,,,,,,,,,,,,1.253,,,,,,,,,,,,,,,42fde247-a665-4cf7-8902-4d97d03e0e64,86,,,"[47.0, 3.0]",7537,1,,1.1824776,,,Left Foot,,,,"[56.0, 25.0]",,Ground Pass,23.769728,Incomplete,Naïm Sliti,3557.0,,,,,,1,Regular Play,Ali Maâloul,5647.0,Left Back,3,Tunisia,777,"['796cada4-199f-49f8-a09f-e3e2f15921b8', 'ee6c9401-8f4f-4dab-9f4f-6f1bd3a5c079']",13,,,,,,,,,,,,,,,,Tunisia,777,00:01:13.640,Pass,
,,,,,,,,,,,,0.933,,,,,,,,,,,,,,,f89cea55-fc5e-490e-88d8-2cc42076a5ea,89,,,"[65.0, 60.0]",7537,1,,-2.55359,,,Right Foot,,,,"[62.0, 58.0]",,Ground Pass,3.6055512,,Jordan Brian Henderson,3532.0,,,,,Recovery,1,Regular Play,Jesse Lingard,3293.0,Right Center Midfield,4,England,768,['b75ea593-4782-4916-92aa-92a9927b95f8'],15,,,,,,,,,,,,,,,,England,768,00:01:15.880,Pass,
,,,,,,,,,,,,0.893,,,,,,,,,,,,,,,b8a67dd0-fb09-425a-b883-0fe02eb6abb3,93,,,"[70.0, 51.0]",7537,1,,-0.16514868,,,Right Foot,,,,"[82.0, 49.0]",,Ground Pass,12.165525,,Harry Kane,10955.0,,,,,,1,Regular Play,Jordan Brian Henderson,3532.0,Center Defensive Midfield,4,England,768,['3c1be6d5-5894-470e-9758-2eeb69a0f531'],19,,,,,,,,,,,,,,,,England,768,00:01:19.680,Pass,
,,,,,,,,,,,,1.799,,,,,,,,,,,,,,,5f85a724-6907-4529-89e8-271cb8f50672,101,,,"[40.0, 48.0]",7537,1,,2.2318394,,,Right Foot,,,,"[33.0, 57.0]",,Ground Pass,11.401754,,Dylan Daniel Mahmoud Bronn,5655.0,,,,,,1,Regular Play,Ferjani Sassi,5650.0,Right Center Midfield,5,Tunisia,777,['e41c2daa-5e82-4622-b1a8-97ab63b3d045'],23,,,,,,,,,,,,,,,,Tunisia,777,00:01:23.373,Pass,
,,,,,,,,,,,,1.28,,,,,,,,,,,,,,,4688b561-c50d-40f2-84b1-3167870d6daa,105,,,"[31.0, 58.0]",7537,1,,-2.5308666,,,Left Foot,,,,"[21.0, 51.0]",,Ground Pass,12.206555,,Syam Ben Youssef,5656.0,,,,,,1,Regular Play,Dylan Daniel Mahmoud Bronn,5655.0,Right Back,5,Tunisia,777,"['98f1addb-ab35-42af-ae30-49c609c9336e', 'bd74edf9-605b-4f0d-9cb8-ee50f5b3404a']",26,,,,,,,,,,,,,,,,Tunisia,777,00:01:26.213,Pass,True
,,,,,,,,,,,,1.84,,,,,,,,,,,,,,,0957c439-5217-48b4-b30e-1cd3ec6ec012,108,,,"[21.0, 51.0]",7537,1,,3.0860941,,,Right Foot,,,,"[3.0, 52.0]",,Ground Pass,18.027756,,Mouez Hassen,5653.0,,,,,,1,Regular Play,Syam Ben Youssef,5656.0,Right Center Back,5,Tunisia,777,"['98f1addb-ab35-42af-ae30-49c609c9336e', 'a5e5563c-e6ae-4b1c-bb21-1d89b8c844b4']",27,,,,,,,,,,,,,,,,Tunisia,777,00:01:27.573,Pass,True
,,,,,,,,,,,,1.36,,,,,,,,,,,,,,,a4c1e615-f704-4f0b-9cbd-4fc3132fb7b9,110,,,"[3.0, 52.0]",7537,1,,1.359703,,,Right Foot,,,,"[9.0, 80.0]",,Ground Pass,28.635643,Out,Dylan Daniel Mahmoud Bronn,5655.0,,,,,,1,Regular Play,Mouez Hassen,5653.0,Goalkeeper,5,Tunisia,777,['347f56ea-b913-4f0e-9169-26aab4c29348'],29,,,,,,,,,,,,,,,,Tunisia,777,00:01:29.413,Pass,
,,,,,,,,,,,,1.533,,,,,,,,,,,,,,,935e25d3-58ea-4ff8-9e87-9ca8411e45dc,112,,,"[103.0, 1.0]",7537,1,,2.0899425,,,,,,,"[99.0, 8.0]",,Low Pass,8.062258,,Bamidele Alli,3094.0,,,,,Throw-in,1,From Throw In,Ashley Young,3612.0,Left Midfield,6,England,768,['6c5a0492-240f-4e52-a7ac-4a4e1409e707'],43,,,,,,,,,,,,,,,,England,768,00:01:43.880,Pass,
,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,394c4733-97da-419f-a551-29a4610a895f,115,,,"[96.0, 8.0]",7537,1,,-2.9229238,,,Right Foot,,,,"[87.0, 6.0]",,Low Pass,9.219544,,Harry Maguire,3336.0,,,,,,1,From Throw In,Bamidele Alli,3094.0,Left Center Midfield,6,England,768,"['8471f246-b5a0-4b13-b28b-c592b56f70eb', 'cbaf2de6-5b98-4502-b990-55b2da88af2c']",45,,,,,,,,,,,,,,,,England,768,00:01:45.413,Pass,True
,,,,,,,,,,,,1.6,,,,,,,,,,,,,,,8c86a0d1-e965-4c8a-a38f-0c5bbc79a15e,119,,,"[75.0, 7.0]",7537,1,,2.5930433,,,Right Foot,,,,"[57.0, 18.0]",,Ground Pass,21.095022,,John Stones,3244.0,,,,,,1,From Throw In,Harry Maguire,3336.0,Left Center Back,6,England,768,"['ea09cb87-f036-480c-8ae1-51f040b705cd', 'f175d491-e900-4687-841e-470d43d26999']",48,,,,,,,,,,,,,,,,England,768,00:01:48.400,Pass,True
,,,,,,,,,,,,3.253,,,,,,,,,,,,,,,60787658-47ac-473d-b358-fa2eea61a8c9,122,,,"[53.0, 19.0]",7537,1,,2.001489,,,Right Foot,,,,"[36.0, 56.0]",,Ground Pass,40.718548,,Kyle Walker,3205.0,,,,,,1,From Throw In,John Stones,3244.0,Center Back,6,England,768,['edc3bec2-5ec3-408c-9254-5bcc5f5fd5d0'],51,,,,,,,,,,,,,,,,England,768,00:01:51.200,Pass,
,,,,,,,,,,,,1.093,,,,,,,,,,,,,,,eab52224-d280-4ace-babb-c77fa7bf9139,125,,,"[34.0, 58.0]",7537,1,,-1.1071488,,,Right Foot,,,,"[38.0, 50.0]",,Ground Pass,8.944272,,John Stones,3244.0,,,,,,1,From Throw In,Kyle Walker,3205.0,Right Center Back,6,England,768,['2946330d-c61f-48e6-b5e7-e58a14b58f7d'],55,,,,,,,,,,,,,,,,England,768,00:01:55.600,Pass,
,,,,,,,,,,,,1.253,,,,,,,,,,,,,,,66f7a118-4460-4ae7-bf0c-a19e22dc2bad,128,,,"[47.0, 50.0]",7537,1,,1.359703,,,Right Foot,,,,"[50.0, 64.0]",,Ground Pass,14.3178215,,Kyle Walker,3205.0,,,,,,1,From Throw In,John Stones,3244.0,Center Back,6,England,768,['99c361c5-c470-411a-b489-b72a50c464e0'],59,,,,,,,,,,,,,,,,England,768,00:01:59.960,Pass,
,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,e8507e9e-07ed-45e3-a4b9-118c3655b74f,131,,,"[49.0, 61.0]",7537,2,,-1.0390723,,,Right Foot,,,,"[59.0, 44.0]",,Ground Pass,19.723083,,Jordan Brian Henderson,3532.0,,,,,,1,From Throw In,Kyle Walker,3205.0,Right Center Back,6,England,768,['a9ca8f11-7408-4527-93d2-88a74692c8c9'],2,,,,,,,,,,,,,,,,England,768,00:02:02.800,Pass,
,,,,,,,,,,,,4.253,,,,,,,,,,,,,,,494b944a-9ba5-4116-a247-813f2967744f,133,,,"[59.0, 44.0]",7537,2,,0.25825223,,,Right Foot,,,,"[112.0, 58.0]",,High Pass,54.81788,,Bamidele Alli,3094.0,,,,,,1,From Throw In,Jordan Brian Henderson,3532.0,Center Defensive Midfield,6,England,768,['681615bf-51d7-4c9a-93d8-3dfc93c363e0'],4,,,,,,,,,,,,,,,,England,768,00:02:04.000,Pass,
,,,,,,,,,,,,0.56,,,,,,,,,,,,,,,8b3f010d-d7c5-48f8-8206-159445a1b2de,137,,,"[114.0, 58.0]",7537,2,,-1.4382448,,,Right Foot,True,,,"[116.0, 43.0]",,Ground Pass,15.132746,Incomplete,Raheem Sterling,3233.0,,,,,,1,From Throw In,Bamidele Alli,3094.0,Left Center Midfield,6,England,768,"['15da8715-758a-49cc-aed1-c12f54fce570', '35bfe6db-a9a5-4eaf-ba56-70b9160d0d38', '574885ff-acf4-42d2-ac1f-fdf4a1a6d463']",8,,,,,,,,,,,,,,,,England,768,00:02:08.640,Pass,True
,,,,,,,,,,,,0.773,,,,,,,,,,,,,,,caef64ef-5e4f-403a-8a99-243490163733,144,,,"[117.0, 51.0]",7537,2,,-1.815775,c37154d2-e840-4040-b71a-ddaeb7cc28a1,,Right Foot,,,,"[114.0, 39.0]",,Ground Pass,12.369317,,Jesse Lingard,3293.0,True,,,,Recovery,1,From Throw In,Bamidele Alli,3094.0,Left Center Midfield,6,England,768,['42c2ecd0-c3ad-4a49-8f19-777d2036d92d'],11,,,,,,,,,,,,,,,,England,768,00:02:11.600,Pass,
