50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,4c202b6a-ec5b-4c0a-95ec-14095fa4790d,1773,,"[54.0, 24.0]",7585,47,,,,,,,,,,,,,,,,,,2,From Throw In,Radamel Falcao García Zárate,3445.0,Left Center Forward,83,England,768,['cffe931e-b44b-4ac0-92a7-1461476fa7c9'],55,,,,,,,,,,,,,,,,,,,Colombia,769,00:02:55.600,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,fb24abe6-4b5b-4b34-aeed-cd45c24a4a08,1775,,"[53.0, 6.0]",7585,47,,,,,,,,,,,,,,,,,,2,From Throw In,Juan Guillermo Cuadrado Bello,5689.0,Right Center Forward,83,England,768,['bdd2db0b-8ad7-40c9-935b-0c1a66f90183'],57,,,,,,,,,,,,,,,,,,,Colombia,769,00:02:57.600,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,63869b4b-e45a-436a-b493-2cc70b29e39c,1778,,"[94.0, 7.0]",7585,48,,,,,,,,,,,,,,,,,,2,From Throw In,Radamel Falcao García Zárate,3445.0,Left Center Forward,84,Colombia,769,['8c7ff0d4-cd26-431b-9e8d-7cfdbeaa22f9'],22,,,,,,,,,,,,,,,,,,,Colombia,769,00:03:22.720,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,23efe66d-7c75-4b45-9628-8a993d5d3a57,1781,,"[21.0, 65.0]",7585,48,,,,,,,,,,,,,,,,,,2,From Throw In,Kyle Walker,3205.0,Right Center Back,84,Colombia,769,['6a278c3e-c9a3-40f8-9a09-e496351c14e4'],24,,,,,,,,,,,,,,,,,,,England,768,00:03:24.600,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8af3d418-6f29-42b0-be68-565c3d01d869,1785,,"[32.0, 44.0]",7585,48,,,,,,,,,,,,,,,,,,2,From Free Kick,John Stones,3244.0,Center Back,85,England,768,['97a2c0e4-5b4e-4936-8b26-0688f0e3a3a5'],39,,,,,,,,,,,,,,,,,,,England,768,00:03:39.480,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,f0364c3c-1482-4670-8a17-767576ccce9d,1788,,"[48.0, 40.0]",7585,48,,,,,,,,,,,,,,,,,,2,From Free Kick,Bamidele Alli,3094.0,Left Attacking Midfield,85,England,768,['1c4faaa3-2d2a-4687-b08a-5451256d014a'],42,,,,,,,,,,,,,,,,,,,England,768,00:03:42.320,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3f0c150a-4f56-43e9-92dc-b949217c9dc1,1791,,"[53.0, 63.0]",7585,48,,,,,,,,,,,,,,,,,,2,From Free Kick,Kyle Walker,3205.0,Right Center Back,85,England,768,['35444eba-3cae-4a1b-8849-a89b3d6d5651'],46,,,,,,,,,,,,,,,,,,,England,768,00:03:46.480,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,526fae67-069d-439a-afbe-3d2ffbe5ffdd,1794,,"[57.0, 38.0]",7585,48,,,,,,,,,,,,,,,,,,2,From Free Kick,Bamidele Alli,3094.0,Left Attacking Midfield,85,England,768,['bf04f883-7404-4d3e-85d1-0b3306a137eb'],48,,,,,,,,,,,,,,,,,,,England,768,00:03:48.840,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ac1996c7-ef53-4009-93ba-5df800844e5a,1799,,"[53.0, 16.0]",7585,48,,,,,,,,,,,,,,,,,,2,From Free Kick,Harry Maguire,3336.0,Left Center Back,85,England,768,['f21d441c-81c2-4a41-bb85-c7485a7e0827'],51,,,,,,,,,,,,,,,,,,,England,768,00:03:51.933,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,25419236-a91e-4c04-9957-dbe9a0be1954,1802,,"[82.0, 60.0]",7585,48,,,,,,,,,,,,,,,,,,2,From Free Kick,Raheem Sterling,3233.0,Right Center Forward,85,England,768,['1cc880f9-5000-4087-bb07-f06d581d9dcc'],57,,,,,,,,,,,,,,,,,,,England,768,00:03:57.080,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,89ee7f04-8e06-4c3d-94fd-946f96fc2110,1804,,"[56.0, 31.0]",7585,48,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Guillermo Cuadrado Bello,5689.0,Right Center Forward,86,Colombia,769,['91b0cc0d-6a00-45c4-bc69-562ba0ba2b02'],58,,,,,,,,,,,,,,,,,,,Colombia,769,00:03:58.693,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,28d53dd9-df3b-4e3f-85ed-37e68b046e70,1808,,"[36.0, 40.0]",7585,49,,,,,,,,,,,,,,,,,,2,Regular Play,Wílmar Enrique Barrios Terán,5686.0,Center Defensive Midfield,86,Colombia,769,['ce9dc342-171c-472a-94be-61daa48c518e'],1,,,,,,,,,,,,,,,,,,,Colombia,769,00:04:01.320,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,87f5ab56-94cb-4e9a-8ba6-ed627b8b291f,1811,,"[36.0, 61.0]",7585,49,,,,,,,,,,,,,,,,,,2,Regular Play,Yerry Fernando Mina González,6196.0,Right Center Back,86,Colombia,769,['0d67e9a6-7d12-4964-b5bc-d55dee659a62'],3,,,,,,,,,,,,,,,,,,,Colombia,769,00:04:03.373,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,26267296-02d6-4e42-b50f-597586af16a3,1814,,"[47.0, 79.0]",7585,49,,,,,,,,,,,,,,,,,,2,Regular Play,Santiago Arias Naranjo,5696.0,Right Back,86,Colombia,769,['9dc7af17-a7f6-4683-9616-a0d875ba5e7e'],5,,,,,,,,,,,,,,,,,,,Colombia,769,00:04:05.733,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1c312f80-5240-43ef-9d71-8b760e252137,1817,,"[60.0, 68.0]",7585,49,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Fernando Quintero Paniagua,5692.0,Center Attacking Midfield,86,Colombia,769,['eff718bf-ba22-499d-b477-777f50d7fdde'],7,,,,,,,,,,,,,,,,,,,Colombia,769,00:04:07.893,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,74defcd6-93ae-4665-a969-69382a09c2c3,1825,,"[41.0, 20.0]",7585,49,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Brian Henderson,3532.0,Center Defensive Midfield,87,England,768,['a098119e-0db0-4b3e-a19d-2e8df59e5aec'],15,,,,,,,,,,,,,,,,,,,England,768,00:04:15.173,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,d0a66302-b343-483d-b6f9-c7e959dadf2d,1828,,"[34.0, 36.0]",7585,49,,,,,,,,,,,,,,,,,,2,Regular Play,John Stones,3244.0,Center Back,87,England,768,['abdf6884-6ac6-402a-a0aa-a75356b02301'],17,,,,,,,,,,,,,,,,,,,England,768,00:04:17.040,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,cfb54fb6-08ed-4113-acbe-a8e7b0c5d8fa,1831,,"[60.0, 50.0]",7585,49,,,,,,,,,,,,,,,,,,2,Regular Play,Raheem Sterling,3233.0,Right Center Forward,87,England,768,['ad733fcd-14a4-4812-bd36-62115570cd4d'],22,,,,,,,,,,,,,,,,,,,England,768,00:04:22.600,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,a045054c-f53a-4e59-b736-51c57e0b1752,1834,,"[44.0, 75.0]",7585,49,,,,,,,,,,,,,,,,,,2,Regular Play,Kieran Trippier,3308.0,Right Midfield,87,England,768,['b98ba6d0-abd4-4cec-a05e-ef1e7cff9d2d'],25,,,,,,,,,,,,,,,,,,,England,768,00:04:25.160,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,a733f0e3-3f95-48d2-86eb-f37c5f115edc,1836,,"[32.0, 58.0]",7585,49,,,,,,,,,,,,,,,,,,2,Regular Play,Kyle Walker,3205.0,Right Center Back,87,England,768,['69950bdb-dfbf-4a87-b183-8d50130d2325'],26,,,,,,,,,,,,,,,,,,,England,768,00:04:26.573,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,fa0b9293-0fc6-4dea-b98c-d96e1815013c,1839,,"[38.0, 43.0]",7585,49,,,,,,,,,,,,,,,,,,2,Regular Play,John Stones,3244.0,Center Back,87,England,768,['503f7a7a-9462-4e39-ad20-e524b3e981a8'],28,,,,,,,,,,,,,,,,,,,England,768,00:04:28.933,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,19251cea-69ff-49ee-b0eb-935bf3ec03bf,1842,,"[41.0, 35.0]",7585,49,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Brian Henderson,3532.0,Center Defensive Midfield,87,England,768,['58bfff7f-be6c-4f9c-87e4-1fec0002112e'],31,,,,,,,,,,,,,,,,,,,England,768,00:04:31.520,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,f551177d-50db-49bb-a0ee-85425dc3de78,1844,,"[38.0, 43.0]",7585,49,,,,,,,,,,,,,,,,,,2,Regular Play,John Stones,3244.0,Center Back,87,England,768,['f7fd35ed-e72d-47c1-b230-d9e9e39ebc65'],32,,,,,,,,,,,,,,,,,,,England,768,00:04:32.253,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,c170eedc-1562-4765-b63e-b2ee05e50ad8,1847,,"[62.0, 55.0]",7585,49,,,,,,,,,,,,,,,,,,2,Regular Play,Jesse Lingard,3293.0,Right Attacking Midfield,87,England,768,['5af8f224-2da4-46a2-a973-6af6770ee4c9'],36,,,,,,,,,,,,,,,,,,,England,768,00:04:36.000,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,bb14533f-b7c3-4a4a-b9c4-41906b36fdd5,1851,,"[61.0, 35.0]",7585,49,,,,,,,,,,,,,,,,,,2,Regular Play,John Stones,3244.0,Center Back,87,England,768,['b1f5bfaf-1a6b-48f9-bd0e-da076e5f345b'],38,,,,,,,,,,,,,,,,,,,England,768,00:04:38.440,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,4c5505ae-6cb6-4eee-94c6-7bbf04e90a81,1854,,"[78.0, 21.0]",7585,49,,,,,,,,,,,,,,,,,,2,Regular Play,Harry Kane,10955.0,Left Center Forward,87,England,768,['f09eee20-9a4e-430c-b99f-0f721b037077'],40,,,,,,,,,,,,,,,,,,,England,768,00:04:40.520,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3e886e9d-3ce2-44d4-8a30-80914c57cf64,1858,,"[81.0, 26.0]",7585,49,,,,,,,,,,,,,,,,,,2,Regular Play,Jesse Lingard,3293.0,Right Attacking Midfield,87,England,768,['371e7a03-183e-453d-bf10-d3f7a45bfee9'],42,,,,,,,,,,,,,,,,,,,England,768,00:04:42.133,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,41a5274f-e589-4a5b-b844-4621d72383c4,1861,,"[97.0, 33.0]",7585,49,,,,,,,,,,,,,,,,,,2,Regular Play,Bamidele Alli,3094.0,Left Attacking Midfield,87,England,768,['4c53504d-c502-445d-84d3-7d9a5c7e75e8'],45,,,,,,,,,,,,,,,,,,,England,768,00:04:45.600,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,e2752f49-60b4-41f1-b934-3accf5aad96c,1867,,"[46.0, 34.0]",7585,49,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Guillermo Cuadrado Bello,5689.0,Right Center Forward,88,Colombia,769,"['b5a6ef4c-cd85-4e4a-8879-e22760f7048d', 'd17deeba-3933-4ecf-9037-2ad2c3c87834']",50,,,,,,,,,,,,,,,,,,,Colombia,769,00:04:50.560,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,5076ed35-6078-4de6-9714-e75865448ce6,1870,,"[70.0, 17.0]",7585,49,,,,,,,,,,,,,,,,,,2,Regular Play,Radamel Falcao García Zárate,3445.0,Left Center Forward,88,Colombia,769,['2bf518d6-1abe-40fd-ab7e-2010aeea1ed7'],52,,,,,,,,,,,,,,,,,,,Colombia,769,00:04:52.613,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,b29e5095-0d91-4911-b84c-98d69f2e8035,1874,,"[85.0, 12.0]",7585,49,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Guillermo Cuadrado Bello,5689.0,Right Center Forward,88,Colombia,769,['3e3b86f9-022e-45b3-8ea0-742a35978e10'],57,,,,,,,,,,,,,,,,,,,Colombia,769,00:04:57.560,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,23ad7e40-b1e4-4f77-a4c0-66b6447d1a29,1878,,"[56.0, 32.0]",7585,50,,,,,,,,,,,,,,,,,,2,Regular Play,Wílmar Enrique Barrios Terán,5686.0,Center Defensive Midfield,88,Colombia,769,['87f859e3-fa96-405e-acee-aa46123fa174'],4,,,,,,,,,,,,,,,,,,,Colombia,769,00:05:04.893,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8adf8c9b-0c65-4ef6-80c0-e0e92c49b8e8,1881,,"[60.0, 50.0]",7585,50,,,,,,,,,,,,,,,,,,2,Regular Play,Yerry Fernando Mina González,6196.0,Right Center Back,88,Colombia,769,['8f3318e0-6f4f-4d6b-9b6c-cdccfd5e8c4a'],7,,,,,,,,,,,,,,,,,,,Colombia,769,00:05:07.413,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,00a7d90e-a7b1-4e3b-a390-87ade8035c99,1884,,"[70.0, 75.0]",7585,50,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Fernando Quintero Paniagua,5692.0,Center Attacking Midfield,88,Colombia,769,['f78f4a7d-45b4-4f9e-95ec-e35e791e21fe'],9,,,,,,,,,,,,,,,,,,,Colombia,769,00:05:09.693,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,5a7f922a-c5d1-4465-bfc5-b8bb8b705d57,1887,,"[71.0, 63.0]",7585,50,,,,,,,,,,,,,,,,,,2,Regular Play,Jefferson Andrés Lerma Solís,5678.0,Left Center Midfield,88,Colombia,769,['dd89662d-95d3-44de-9932-12c8f7471bef'],11,,,,,,,,,,,,,,,,,,,Colombia,769,00:05:11.493,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,aba9688e-c203-4c18-99c0-590959786c0d,1891,,"[65.0, 63.0]",7585,50,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Fernando Quintero Paniagua,5692.0,Center Attacking Midfield,88,Colombia,769,"['9622199f-d3f8-4767-b6d6-3e7e15b7a564', 'cce2939f-5aa5-4565-a570-a00b932fe303']",12,,,,,,,,,,,,,,,,,,,Colombia,769,00:05:12.693,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,3215bc29-7019-4084-a011-b02b526e3751,1894,,"[67.0, 52.0]",7585,50,,,,,,,,,,,,,,,,,,2,Regular Play,Wílmar Enrique Barrios Terán,5686.0,Center Defensive Midfield,88,Colombia,769,['9efb07ff-9805-4df3-a32a-6cfe1acd2a3f'],15,,,,,,,,,,,,,,,,,,,Colombia,769,00:05:15.013,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,563ae7d8-6b42-4cf5-95d3-de2f7236facb,1897,,"[92.0, 61.0]",7585,50,,,,,,,,,,,,,,,,,,2,Regular Play,Radamel Falcao García Zárate,3445.0,Left Center Forward,88,Colombia,769,['238c51f3-674b-4e9d-8d2a-be54fd3e018f'],20,,,,,,,,,,,,,,,,,,,Colombia,769,00:05:20.840,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ed4a2f67-a3bd-45da-a1bb-63af24c8427a,1901,,"[25.0, 50.0]",7585,50,,,,,,,,,,,,,,,,,,2,Regular Play,Kyle Walker,3205.0,Right Center Back,89,England,768,['43c898a6-7a8b-4417-a395-9d90dec477fd'],26,,,,,,,,,,,,,,,,,,,England,768,00:05:26.813,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,14baae2e-8bba-4c69-8473-c829de8054a0,1904,,"[42.0, 65.0]",7585,50,,,,,,,,,,,,,,,,,,2,Regular Play,Jesse Lingard,3293.0,Right Attacking Midfield,89,England,768,['486ce5a4-3095-4e48-b14c-040f9e5a9abd'],29,,,,,,,,,,,,,,,,,,,England,768,00:05:29.600,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,011d0383-6062-4569-8a70-729b9d79152e,1907,,"[29.0, 57.0]",7585,50,,,,,,,,,,,,,,,,,,2,Regular Play,Kyle Walker,3205.0,Right Center Back,89,England,768,['e47fa19c-76b0-40ed-b65b-233b7df98d41'],31,,,,,,,,,,,,,,,,,,,England,768,00:05:31.800,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,cbd518ce-0a1e-4c04-b0b9-907f373ff7b8,1910,,"[30.0, 43.0]",7585,50,,,,,,,,,,,,,,,,,,2,Regular Play,John Stones,3244.0,Center Back,89,England,768,['8fe8c552-0f8e-408d-bda5-659ced75baa0'],33,,,,,,,,,,,,,,,,,,,England,768,00:05:33.520,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0f2afcb7-3e2d-490e-bf62-fb53db81e1d7,1913,,"[51.0, 44.0]",7585,50,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Brian Henderson,3532.0,Center Defensive Midfield,89,England,768,['5d4e7f23-ba91-470f-9753-7ce834e325ac'],37,,,,,,,,,,,,,,,,,,,England,768,00:05:37.160,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,a9a439ee-5f58-4e88-a0b6-e42c3653a7e5,1916,,"[43.0, 53.0]",7585,50,,,,,,,,,,,,,,,,,,2,Regular Play,Kyle Walker,3205.0,Right Center Back,89,England,768,['122a7de2-1fd3-4536-b331-8d33b94f715e'],44,,,,,,,,,,,,,,,,,,,England,768,00:05:44.320,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ab911e99-2c7f-447b-89a5-b67aae5ead78,1919,,"[21.0, 39.0]",7585,50,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Pickford,3468.0,Goalkeeper,89,England,768,['256f2813-53b1-4f0f-8d49-2e68f609de0e'],48,,,,,,,,,,,,,,,,,,,England,768,00:05:48.559,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9370e2cd-397b-48c4-96a4-d2256a5c20b6,1922,,"[27.0, 31.0]",7585,50,,,,,,,,,,,,,,,,,,2,Regular Play,Harry Maguire,3336.0,Left Center Back,89,England,768,['2c45721d-60e5-4346-8738-649544eb5dc9'],52,,,,,,,,,,,,,,,,,,,England,768,00:05:52.320,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,32b6b918-b746-4942-8ef6-1c1d9ccf448e,1925,,"[42.0, 38.0]",7585,50,,,,,,,,,,,,,,,,,,2,Regular Play,John Stones,3244.0,Center Back,89,England,768,['6064e466-8de3-483f-97dd-3e0ed46dbf60'],54,,,,,,,,,,,,,,,,,,,England,768,00:05:54.760,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,4491fb1e-c900-4942-a0c9-8c9e5720db16,1928,,"[64.0, 31.0]",7585,50,,,,,,,,,,,,,,,,,,2,Regular Play,Raheem Sterling,3233.0,Right Center Forward,89,England,768,['6c4abf35-eb90-405d-8377-9bf1ee760c9b'],59,,,,,,,,,,,,,,,,,,,England,768,00:05:59.760,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,43c5ccbb-def2-439e-880a-6524315f2242,1932,,"[55.0, 35.0]",7585,51,,,,,,,,,,,,,,,,,,2,Regular Play,John Stones,3244.0,Center Back,89,England,768,['c98b24d5-2680-4232-bd40-5ebe3c51bbf7'],1,,,,,,,,,,,,,,,,,,,England,768,00:06:01.720,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,5bbc5cb6-3908-4ee6-be7b-091a7ced923f,1935,,"[76.0, 24.0]",7585,51,,,,,,,,,,,,,,,,,,2,Regular Play,Bamidele Alli,3094.0,Left Attacking Midfield,89,England,768,['2b0064f6-20f3-4c32-af99-7b3e6753b2ed'],3,,,,,,,,,,,,,,,,,,,England,768,00:06:03.960,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,5abdf243-4887-43ef-880c-dcf884115674,1938,,"[70.0, 2.0]",7585,51,,,,,,,,,,,,,,,,,,2,Regular Play,Ashley Young,3612.0,Left Midfield,89,England,768,['9a8a9a7f-8c44-461c-b66f-3cb789c9cdf4'],5,,,,,,,,,,,,,,,,,,,England,768,00:06:05.933,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,eaab5be2-33fd-430f-9754-bdec5de8a990,1940,,"[104.0, 25.0]",7585,51,,,,,,,,,,,,,,,,,,2,Regular Play,Raheem Sterling,3233.0,Right Center Forward,89,England,768,['493af9f2-4c85-44ee-b160-909da3458bb8'],8,,,,,,,,,,,,,,,,,,,England,768,00:06:08.320,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,d582e26e-a809-4b4c-809c-1478808c44a1,1944,,"[106.0, 14.0]",7585,51,,,,,,,,,,,,,,,,,,2,From Throw In,Harry Kane,10955.0,Left Center Forward,90,England,768,['5c427460-fad9-4c07-a3b7-69a20cde2eae'],24,,,,,,,,,,,,,,,,,,,England,768,00:06:24.840,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,5b64a07b-dfdf-4fd9-807e-06538cfcca2d,1946,,"[99.0, 2.0]",7585,51,,,,,,,,,,,,,,,,,,2,From Throw In,Ashley Young,3612.0,Left Midfield,90,England,768,['756abd06-b278-4052-a4d7-71e4a081015b'],25,,,,,,,,,,,,,,,,,,,England,768,00:06:25.773,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,4f16bfb2-6e74-4898-b84c-418a374ac5ed,1949,,"[92.0, 11.0]",7585,51,,,,,,,,,,,,,,,,,,2,From Throw In,Jesse Lingard,3293.0,Right Attacking Midfield,90,England,768,['c081c2e1-49ed-4db1-81e9-85b232511e3f'],27,,,,,,,,,,,,,,,,,,,England,768,00:06:27.813,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,14e0f8a1-698a-4a65-80d2-8c6b6b71b8cd,1952,,"[99.0, 2.0]",7585,51,,,,,,,,,,,,,,,,,,2,From Throw In,Ashley Young,3612.0,Left Midfield,90,England,768,['5e1f9a9a-9316-4f19-b775-60a9b1294f6a'],29,,,,,,,,,,,,,,,,,,,England,768,00:06:29.013,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,830d25f2-a6fd-46b6-8fea-95a6d95225b4,1956,,"[94.0, 13.0]",7585,51,,,,,,,,,,,,,,,,,,2,From Throw In,Bamidele Alli,3094.0,Left Attacking Midfield,90,England,768,['14814d47-5ddb-490f-add0-8de3da406367'],31,,,,,,,,,,,,,,,,,,,England,768,00:06:31.800,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,bc20fdfa-bf7c-4c51-96b8-055de75a3a13,1959,,"[31.0, 76.0]",7585,51,,,,,,,,,,,,,,,,,,2,From Throw In,Juan Fernando Quintero Paniagua,5692.0,Center Attacking Midfield,90,England,768,['2598a10c-a006-4aec-8f54-ef4dd7a43109'],33,,,,,,,,,,,,,,,,,,,Colombia,769,00:06:33.400,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,1546714e-218e-40c5-b1b0-cea39e3a018e,1961,,"[45.0, 40.0]",7585,51,,,,,,,,,,,,,,,,,,2,From Throw In,Juan Guillermo Cuadrado Bello,5689.0,Right Center Forward,90,England,768,['a62cd4bc-d9ee-495a-ba66-7024d0b97e9c'],35,,,,,,,,,,,,,,,,,,,Colombia,769,00:06:35.240,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,9c00fed2-6cd4-4ab5-8633-f2ea84367489,1963,,"[91.0, 14.0]",7585,51,,,,,,,,,,,,,,,,,,2,From Throw In,Harry Kane,10955.0,Left Center Forward,90,England,768,['fcace6c6-2ac7-4381-a31d-ca9ea217bccc'],37,,,,,,,,,,,,,,,,,,,England,768,00:06:37.293,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,46391fba-25bb-4c1f-ba56-bf5e25f1a62b,1967,,"[114.0, 45.0]",7585,52,,,,,,,,,,,,,,,,,,2,From Free Kick,Harry Maguire,3336.0,Left Center Back,91,England,768,['5517c292-4217-4c9f-aef2-1d940e8553c9'],34,,,,,,,,,,,,,,,,,,,England,768,00:07:34.960,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1a188e61-95ee-4e2c-8ea0-11a182e302df,1978,,"[9.0, 43.0]",7585,57,,,,,,,,,,,,,,,,,,2,Regular Play,David Ospina Ramírez,4276.0,Goalkeeper,94,Colombia,769,['704894e0-3829-4cc6-986e-a1156f2e5bb2'],59,,,,,,,,,,,,,,,,,,,Colombia,769,00:12:59.333,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9a71f85f-f2b0-4d68-b324-ee4d3e9c0d25,1983,,"[76.0, 42.0]",7585,58,,,,,,,,,,,,,,,,,,2,From Free Kick,Juan Fernando Quintero Paniagua,5692.0,Center Attacking Midfield,95,Colombia,769,['e10bd987-d631-4299-9294-7766d1954f18'],45,,,,,,,,,,,,,,,,,,,Colombia,769,00:13:45.840,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,bfbb4f92-c399-4735-b43e-3eaea3adc557,1991,,"[115.0, 78.0]",7585,58,,,,,,,,,,,,,,,,,,2,From Free Kick,Santiago Arias Naranjo,5696.0,Right Back,95,Colombia,769,['8390393a-8764-4a2e-94ec-b74e22a4497d'],53,,,,,,,,,,,,,,,,,,,Colombia,769,00:13:53.880,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8fd9e532-ccef-4fe1-a11b-21c826dd8092,1996,,"[33.0, 63.0]",7585,59,,,,,,,,,,,,,,,,,,2,From Free Kick,Wílmar Enrique Barrios Terán,5686.0,Center Defensive Midfield,95,Colombia,769,['49efe693-32aa-483b-9893-7a3602b0fb9b'],3,,,,,,,,,,,,,,,,,,,Colombia,769,00:14:03.480,Ball Receipt*,
