50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,1e2f08e2-9652-4986-ac9d-97c90912bac9,1043,,"[37.0, 19.0]",7572,22,,,,,,,,,,,,,,,,,,,1,From Keeper,Jacek Góralski,6195.0,Left Defensive Midfield,46,Poland,789,"['23344790-3a79-451d-8659-e483ef2ea4fd', '8e7912a8-8249-440f-9153-54d17766417f']",21,,,,,,,,,,,,,,,,,Poland,789,00:22:21.410,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,e49d432e-8d4a-4766-b2fe-2ad3dfd11516,1047,,"[27.0, 15.0]",7572,22,,,,,,,,,,,,,,,,,,,1,From Keeper,Jan Bednarek,4626.0,Left Center Back,46,Poland,789,"['49ac7bc2-dd4a-4b04-9dcf-322e821a1823', 'ebd2278c-fc33-4904-bc1b-2ad310bdb29f']",23,,,,,,,,,,,,,,,,,Poland,789,00:22:23.210,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,bc5b8d62-7a9f-45a6-9287-beffc0360dd8,1050,,"[8.0, 32.0]",7572,22,,,,,,,,,,,,,,,,,,,1,From Keeper,Łukasz Fabiański,3262.0,Goalkeeper,46,Poland,789,['49951e01-c0ab-4174-a48c-f464b5ae4b5b'],25,,,,,,,,,,,,,,,,,Poland,789,00:22:25.610,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,5bd9ef87-fbb2-4236-af4d-9df2664e4fdf,1053,,"[19.0, 62.0]",7572,22,,,,,,,,,,,,,,,,,,,1,From Keeper,Kamil Glik,3034.0,Right Center Back,46,Poland,789,['e46ecdb9-4ca6-45e0-8d90-6a6fdff93ef9'],28,,,,,,,,,,,,,,,,,Poland,789,00:22:28.690,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,7820ac57-d542-47b9-baeb-62071d42b990,1058,,"[37.0, 78.0]",7572,22,,,,,,,,,,,,,,,,,,,1,From Keeper,Bartosz Bereszyński,5673.0,Right Back,46,Poland,789,"['842c0e7e-eb9a-482d-80d1-759d842be5c1', 'a592cb90-b02d-4ccd-8bd2-3b38d4d12656']",31,,,,,,,,,,,,,,,,,Poland,789,00:22:31.250,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,2a9bc17e-45bd-4d47-add9-a28e4e94c809,1064,,"[33.0, 26.0]",7572,22,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jan Bednarek,4626.0,Left Center Back,47,Poland,789,['7c6f5934-5a73-4570-aa67-1cc1a0500347'],44,,,,,,,,,,,,,,,,,Poland,789,00:22:44.090,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,54509615-8174-42e3-924f-20d1fef16418,1067,,"[56.0, 33.0]",7572,22,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rafał Kurzawa,6336.0,Left Wing,47,Poland,789,"['64b3d6db-1976-44b2-a8d0-0dc33958c9b7', '866d6590-4ad9-4962-94c1-19eb26e7f913']",47,,,,,,,,,,,,,,,,,Poland,789,00:22:47.570,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,1a349054-c1da-477a-bb40-c2237aac158a,1070,,"[60.0, 45.0]",7572,22,,,,,,,,,,,,,,,,,,,1,From Free Kick,Piotr Zieliński,5660.0,Center Attacking Midfield,47,Poland,789,"['866d6590-4ad9-4962-94c1-19eb26e7f913', '8848e135-86bd-4e31-b778-7566ae930ba8']",48,,,,,,,,,,,,,,,,,Poland,789,00:22:48.970,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,a2dd743c-66c7-49a6-ba0e-42c610d58761,1074,,"[80.0, 41.0]",7572,22,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rafał Kurzawa,6336.0,Left Wing,47,Poland,789,['7c7aef9b-e24e-4206-b122-529d2a61b361'],52,,,,,,,,,,,,,,,,,Poland,789,00:22:52.410,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,9a9c891d-9e98-4eaa-ac8e-44403bc9497e,1082,,"[73.0, 61.0]",7572,23,,,,,,,,,,,,,,,,,,,1,From Free Kick,Piotr Zieliński,5660.0,Center Attacking Midfield,47,Poland,789,"['6cfdfd26-e7b7-4342-98f1-0f5fb92c17dd', '9b5cf94a-be4b-40cd-ac6b-9b0b59e39232']",0,,,,,,,,,,,,,,,,,Poland,789,00:23:00.850,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,a5aa6d13-5287-448b-bbdb-61eb3c000507,1085,,"[44.0, 64.0]",7572,23,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kamil Glik,3034.0,Right Center Back,47,Poland,789,['be77f4f0-48a4-4b8d-9ced-28a31d79e679'],3,,,,,,,,,,,,,,,,,Poland,789,00:23:03.170,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,8344d6c5-1dc3-4d3f-9b06-deaaa3dd7575,1088,,"[45.0, 25.0]",7572,23,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jan Bednarek,4626.0,Left Center Back,47,Poland,789,['d2aed7cc-a508-4f41-8a50-6092aee9cecb'],6,,,,,,,,,,,,,,,,,Poland,789,00:23:06.650,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,a4b3046a-a2a8-4814-a0f7-b955fa30dd01,1091,,"[58.0, 27.0]",7572,23,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jacek Góralski,6195.0,Left Defensive Midfield,47,Poland,789,['81034dec-b46c-480b-97b3-25851e6e7cee'],8,,,,,,,,,,,,,,,,,Poland,789,00:23:08.930,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,b7fd8f0e-d85c-4538-8a1c-691d5bf8e8f0,1094,,"[47.0, 25.0]",7572,23,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jan Bednarek,4626.0,Left Center Back,47,Poland,789,['cc6b8550-17a2-40a3-9087-6c895d6885a1'],10,,,,,,,,,,,,,,,,,Poland,789,00:23:10.570,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,4e0993a9-9ed2-45f1-a3e3-444b067b3854,1097,,"[44.0, 62.0]",7572,23,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kamil Glik,3034.0,Right Center Back,47,Poland,789,['1c96e3e1-0256-4840-9ee7-1d15d34e2f76'],13,,,,,,,,,,,,,,,,,Poland,789,00:23:13.290,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,a1ce1289-fd4a-4326-8c54-342f5ff9aa1c,1100,,"[57.0, 73.0]",7572,23,,,,,,,,,,,,,,,,,,,1,From Free Kick,Piotr Zieliński,5660.0,Center Attacking Midfield,47,Poland,789,['d134c8b6-fb48-48e1-b444-78f6d256ad56'],15,,,,,,,,,,,,,,,,,Poland,789,00:23:15.930,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,ca51b0f2-413f-4fc4-ab0c-68814a5746b9,1104,,"[95.0, 77.0]",7572,23,,,,,,,,,,,,,,,,,,,1,From Free Kick,Bartosz Bereszyński,5673.0,Right Back,47,Poland,789,['f71975f2-c67a-4776-8378-76f24d1dc4ee'],19,,,,,,,,,,,,,,,,,Poland,789,00:23:19.330,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,83365d47-aca6-4952-9b3a-3f4df3fab289,1108,,"[99.0, 5.0]",7572,24,,,,,,,,,,,,,,,,,,,1,From Free Kick,Yoshinori Muto,6337.0,Right Center Forward,48,Japan,778,['ae600848-5266-4d47-8cf0-eeb0abd511d2'],0,,,,,,,,,,,,,,,,,Japan,778,00:24:00.450,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,c027f1b0-c77f-4328-9901-f259379d3ea9,1112,,"[39.0, 76.0]",7572,24,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rafał Kurzawa,6336.0,Left Wing,48,Japan,778,['b07d7f48-660b-438e-8517-44c85cc8711f'],4,,,,,,,,,,,,,,,,,Poland,789,00:24:04.210,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,8af7fdf6-c140-4501-ad1f-696d14731dab,1114,,"[97.0, 17.0]",7572,24,,,,,,,,,,,,,,,,,,,1,From Free Kick,Takashi Usami,6191.0,Left Midfield,48,Japan,778,['e2d06124-395a-4aec-8fc4-e8629fd2e74a'],5,,,,,,,,,,,,,,,,,Japan,778,00:24:05.770,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,7678c383-4268-4c0c-86ed-74abe930b854,1116,,"[97.0, 24.0]",7572,24,,,,,,,,,,,,,,,,,,,1,From Free Kick,Shinji Okazaki,3810.0,Left Center Forward,48,Japan,778,['1d4de495-827f-4b20-a911-0ec5f61d22e7'],7,,,,,,,,,,,,,,,,,Japan,778,00:24:07.890,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,8ae779e1-6f15-4c90-8a87-37da0df16815,1119,,"[74.0, 73.0]",7572,24,,,,,,,,,,,,,,,,,,,1,From Free Kick,Robert Lewandowski,5668.0,Center Forward,48,Japan,778,['b64d76bd-931b-4b40-8f1f-76a3d4460344'],13,,,,,,,,,,,,,,,,,Poland,789,00:24:13.030,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,589da2c4-c538-4fec-b303-da1fb799e686,1124,,"[8.0, 53.0]",7572,24,,,,,,,,,,,,,,,,,,,1,Regular Play,Łukasz Fabiański,3262.0,Goalkeeper,49,Poland,789,['415624db-1308-4268-bc22-5e35610638b1'],23,,,,,,,,,,,,,,,,,Poland,789,00:24:23.050,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,1e2760f6-a9e1-4fbb-85f1-a026a2e3bb0c,1127,,"[26.0, 63.0]",7572,24,,,,,,,,,,,,,,,,,,,1,Regular Play,Kamil Glik,3034.0,Right Center Back,49,Poland,789,['20ab06cb-2dda-474b-a100-942ac5e444f8'],25,,,,,,,,,,,,,,,,,Poland,789,00:24:25.530,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,e9864b73-8f37-4b69-8fd0-f659a159f675,1130,,"[37.0, 77.0]",7572,24,,,,,,,,,,,,,,,,,,,1,Regular Play,Bartosz Bereszyński,5673.0,Right Back,49,Poland,789,['a441fba4-c498-4c7a-b065-e1753b5c1e56'],29,,,,,,,,,,,,,,,,,Poland,789,00:24:29.450,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,d675a4e0-fa1c-4e70-977d-7e27dc6d1eee,1133,,"[32.0, 64.0]",7572,24,,,,,,,,,,,,,,,,,,,1,Regular Play,Kamil Glik,3034.0,Right Center Back,49,Poland,789,['a5ae42ab-3338-4e38-a624-bca6f7cb4d73'],32,,,,,,,,,,,,,,,,,Poland,789,00:24:32.850,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,b44e80da-368c-4482-afce-a8a8eb3bfd72,1136,,"[49.0, 48.0]",7572,24,,,,,,,,,,,,,,,,,,,1,Regular Play,Jacek Góralski,6195.0,Left Defensive Midfield,49,Poland,789,['416257c1-5309-4191-b8d4-3c689f33dd7d'],36,,,,,,,,,,,,,,,,,Poland,789,00:24:36.050,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,6ac8f90f-b96e-43c7-8722-1624b6ea2a78,1140,,"[55.0, 62.0]",7572,24,,,,,,,,,,,,,,,,,,,1,Regular Play,Grzegorz Krychowiak,3637.0,Right Defensive Midfield,49,Poland,789,['0aa953c5-f7c2-471d-8cea-3d4244dbd9a7'],39,,,,,,,,,,,,,,,,,Poland,789,00:24:39.170,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,c0066934-445f-4220-8c3e-a4ffede8cd87,1143,,"[55.0, 77.0]",7572,24,,,,,,,,,,,,,,,,,,,1,Regular Play,Bartosz Bereszyński,5673.0,Right Back,49,Poland,789,['6ca3ff4d-97fc-4b0c-ad39-44a8ecf336f2'],42,,,,,,,,,,,,,,,,,Poland,789,00:24:42.170,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,ecf2cb27-a53c-407c-af07-5ccea83986cb,1145,,"[40.0, 54.0]",7572,24,,,,,,,,,,,,,,,,,,,1,Regular Play,Kamil Glik,3034.0,Right Center Back,49,Poland,789,['6f0aa60d-65c7-43e5-ad1a-374f016bbee0'],44,,,,,,,,,,,,,,,,,Poland,789,00:24:44.330,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,c7e22222-9c1e-4ec7-87c4-3287006612d1,1148,,"[46.0, 16.0]",7572,24,,,,,,,,,,,,,,,,,,,1,Regular Play,Jan Bednarek,4626.0,Left Center Back,49,Poland,789,['5c6dd8b0-4ec3-486c-a711-78b3be7ca1ba'],46,,,,,,,,,,,,,,,,,Poland,789,00:24:46.370,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,c44dd196-72f0-4358-a0ba-bd23dd3678fa,1152,,"[60.0, 19.0]",7572,24,,,,,,,,,,,,,,,,,,,1,Regular Play,Kamil Grosicki,5667.0,Right Wing,49,Poland,789,"['883ffffc-4c39-4d5a-a1dc-513e796eecf9', 'a17f0247-e03a-41d8-9052-d9a1bdfa9fe5']",49,,,,,,,,,,,,,,,,,Poland,789,00:24:49.570,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,54072aa3-f3a8-4f74-91be-4663a52dd8a5,1155,,"[40.0, 49.0]",7572,24,,,,,,,,,,,,,,,,,,,1,Regular Play,Kamil Glik,3034.0,Right Center Back,49,Poland,789,['e3cf9312-9bdd-4d58-a837-a42542244d31'],51,,,,,,,,,,,,,,,,,Poland,789,00:24:51.570,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,0dfddd6b-1c74-4be9-aec9-9966905403b3,1158,,"[56.0, 66.0]",7572,24,,,,,,,,,,,,,,,,,,,1,Regular Play,Grzegorz Krychowiak,3637.0,Right Defensive Midfield,49,Poland,789,['2f1657b7-b396-40f6-92c6-c4d268b8a620'],54,,,,,,,,,,,,,,,,,Poland,789,00:24:54.650,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,2b2acff1-4113-4e10-b55a-5a445d631e3c,1161,,"[43.0, 53.0]",7572,24,,,,,,,,,,,,,,,,,,,1,Regular Play,Kamil Glik,3034.0,Right Center Back,49,Poland,789,['ade8dc87-ae10-4f3e-b9ad-2a732c57a554'],59,,,,,,,,,,,,,,,,,Poland,789,00:24:59.050,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,b5f8d876-81da-4964-9d09-3aae92cd4cd7,1164,,"[47.0, 23.0]",7572,25,,,,,,,,,,,,,,,,,,,1,Regular Play,Jan Bednarek,4626.0,Left Center Back,49,Poland,789,['cfaa1a6a-c4f1-4da1-9e5b-b9c0cdfb55df'],1,,,,,,,,,,,,,,,,,Poland,789,00:25:01.850,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,f5addf86-8cb1-42ab-a7d0-3a79a1bf9b04,1168,,"[64.0, 13.0]",7572,25,,,,,,,,,,,,,,,,,,,1,Regular Play,Kamil Grosicki,5667.0,Right Wing,49,Poland,789,['6cd4bec7-f6ce-48c2-9f94-bf5b815a4340'],5,,,,,,,,,,,,,,,,,Poland,789,00:25:05.770,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,e48081b0-cd02-4b3b-bc14-e387799b9e1b,1175,,"[31.0, 42.0]",7572,25,,,,,,,,,,,,,,,,,,,1,Regular Play,Hotaru Yamaguchi,5694.0,Left Center Midfield,50,Japan,778,['ef585bac-6336-456d-a9a2-042bdbf31714'],18,,,,,,,,,,,,,,,,,Japan,778,00:25:18.183,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,947beb66-a2d7-42ea-8e71-5b770483b875,1179,,"[61.0, 50.0]",7572,25,,,,,,,,,,,,,,,,,,,1,Regular Play,Shinji Okazaki,3810.0,Left Center Forward,50,Japan,778,['5b5fb3bc-7d98-4998-94e7-d1c7f35f984d'],20,,,,,,,,,,,,,,,,,Japan,778,00:25:20.570,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,8ee1c12a-c9b4-402c-be1d-b2ba1f946253,1183,,"[32.0, 68.0]",7572,25,,,,,,,,,,,,,,,,,,,1,Regular Play,Gaku Shibasaki,5693.0,Right Center Midfield,50,Japan,778,"['7089047a-e9c8-4812-a389-83cc2d18d246', '8a7397b2-67bc-40ce-a174-dc9ca4f496c5']",24,,,,,,,,,,,,,,,,,Japan,778,00:25:24.410,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,e2c9033c-92c3-4ef8-aa4d-ab49c3c8b30f,1190,,"[69.0, 77.0]",7572,26,,,,,,,,,,,,,,,,,,,1,From Throw In,Gotoku Sakai,6339.0,Right Midfield,52,Japan,778,"['01a8b030-e37e-4576-81c1-0412c3445ee6', 'ec1e31ab-edf4-4f47-a79c-56aa7c3aad2d']",7,,,,,,,,,,,,,,,,,Japan,778,00:26:07.303,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,40bdebad-867a-42d9-a09b-b363b218d8c6,1193,,"[80.0, 71.0]",7572,26,,,,,,,,,,,,,,,,,,,1,From Throw In,Shinji Okazaki,3810.0,Left Center Forward,52,Japan,778,['b68b1504-866b-4dba-8b36-270e7c1c2eff'],9,,,,,,,,,,,,,,,,,Japan,778,00:26:09.743,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,01612408-fc6e-47d2-9d6f-f3a7dea6a14a,1203,,"[107.0, 77.0]",7572,26,,,,,,,,,,,,,,,,,,,1,From Throw In,Gotoku Sakai,6339.0,Right Midfield,53,Japan,778,['d9e52510-24b1-459a-b36b-b76fc56baf2d'],18,,,,,,,,,,,,,,,,,Japan,778,00:26:18.783,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,539e2a3e-8a41-429a-8798-c63fbfd5e9e1,1207,,"[119.0, 63.0]",7572,26,,,,,,,,,,,,,,,,,,,1,From Throw In,Hiroki Sakai,3530.0,Right Back,53,Japan,778,['ab6aa0e6-de23-484d-9b67-3d118758ed3d'],22,,,,,,,,,,,,,,,,,Japan,778,00:26:22.130,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,8839c784-01da-4787-ba87-df7f05db2c55,1214,,"[73.0, 57.0]",7572,26,,,,,,,,,,,,,,,,,,,1,From Throw In,Maya Yoshida,3300.0,Right Center Back,53,Japan,778,['2da5c06a-83b9-48ad-8c84-df5a162ffb42'],29,,,,,,,,,,,,,,,,,Japan,778,00:26:29.023,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,7e8309ec-0fa8-41e2-a7d5-fdd65c81e152,1217,,"[91.0, 65.0]",7572,26,,,,,,,,,,,,,,,,,,,1,From Throw In,Gotoku Sakai,6339.0,Right Midfield,53,Japan,778,['8205af51-fe1c-40d2-b5a6-c3e0d24d65ee'],30,,,,,,,,,,,,,,,,,Japan,778,00:26:30.743,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,471ca939-58c2-403b-8f6c-3cf2a7118bbb,1224,,"[114.0, 76.0]",7572,26,,,,,,,,,,,,,,,,,,,1,From Throw In,Gotoku Sakai,6339.0,Right Midfield,54,Japan,778,"['b6da9852-8798-457a-a337-9319d544a7d2', 'febe45ac-e136-4d9d-8d03-b15d282c5d2c']",45,,,,,,,,,,,,,,,,,Japan,778,00:26:45.743,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,1bd9c061-cfc0-41f6-b2fd-e91ab5bc5c67,1227,,"[17.0, 16.0]",7572,26,,,,,,,,,,,,,,,,,,,1,From Throw In,Jacek Góralski,6195.0,Left Defensive Midfield,54,Japan,778,['dac14e2f-9e4e-4261-bbfd-c69955d05dfa'],47,,,,,,,,,,,,,,,,,Poland,789,00:26:47.410,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,c791798f-6c00-41d2-a4ea-1170469f446e,1229,,"[105.0, 78.0]",7572,26,,,,,,,,,,,,,,,,,,,1,From Throw In,Hiroki Sakai,3530.0,Right Back,54,Japan,778,['7d56ee42-def4-4ef2-82a6-86adef0720d7'],48,,,,,,,,,,,,,,,,,Japan,778,00:26:48.863,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,2c7adeee-a365-4081-8c1d-4e7a757bbdd5,1233,,"[111.0, 37.0]",7572,26,,,,,,,,,,,,,,,,,,,1,From Throw In,Takashi Usami,6191.0,Left Midfield,54,Japan,778,['8ac411fd-ccde-45fc-b647-c6d61e040571'],52,,,,,,,,,,,,,,,,,Japan,778,00:26:52.410,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,ac3fbf36-651d-498f-a250-fc85ca70f0a7,1240,,"[95.0, 56.0]",7572,28,,,,,,,,,,,,,,,,,,,1,From Corner,Gaku Shibasaki,5693.0,Right Center Midfield,55,Japan,778,['c8124cf4-737d-4fcc-ae0b-354e1915fe49'],15,,,,,,,,,,,,,,,,,Japan,778,00:28:15.810,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,7d1be3b6-6048-4632-9e7f-853e0cbcb383,1242,,"[41.0, 27.0]",7572,28,,,,,,,,,,,,,,,,,,,1,From Corner,Grzegorz Krychowiak,3637.0,Right Defensive Midfield,55,Japan,778,['56882650-9ba7-4c07-9cd8-c607c231b20d'],17,,,,,,,,,,,,,,,,,Poland,789,00:28:17.250,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,a0630ec7-16d8-49fc-9ea1-6c3f532df997,1246,,"[84.0, 16.0]",7572,28,,,,,,,,,,,,,,,,,,,1,From Free Kick,Robert Lewandowski,5668.0,Center Forward,56,Poland,789,['2f6a817e-0a6a-4527-8e9c-2827661ad198'],46,,,,,,,,,,,,,,,,,Poland,789,00:28:46.290,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,75187f01-f7bb-4087-888c-e04b7c106e7d,1253,,"[26.0, 69.0]",7572,28,,,,,,,,,,,,,,,,,,,1,From Free Kick,Hiroki Sakai,3530.0,Right Back,56,Poland,789,"['c9f00bb5-128c-4483-ad42-668e159f28d4', 'd7e47744-249c-4868-83d8-9586b2945835']",49,,,,,,,,,,,,,,,,,Japan,778,00:28:49.903,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,b9a4de18-7eb5-4c13-b894-0973b3409da4,1256,,"[74.0, 16.0]",7572,29,,,,,,,,,,,,,,,,,,,1,From Throw In,Robert Lewandowski,5668.0,Center Forward,57,Poland,789,['22d59abe-bfe6-430f-9804-8b1b2125a1b5'],19,,,,,,,,,,,,,,,,,Poland,789,00:29:19.290,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,bca91f01-a082-46e9-b41e-49b5f9b67bc6,1260,,"[66.0, 29.0]",7572,29,,,,,,,,,,,,,,,,,,,1,From Throw In,Rafał Kurzawa,6336.0,Left Wing,57,Poland,789,['255abf4e-1421-4848-b076-119c2487dc8a'],21,,,,,,,,,,,,,,,,,Poland,789,00:29:21.930,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,0a11d1e9-bb56-4a3c-b025-dfff2d93d827,1263,,"[66.0, 19.0]",7572,29,,,,,,,,,,,,,,,,,,,1,From Throw In,Jacek Góralski,6195.0,Left Defensive Midfield,57,Poland,789,['7743e48b-29a1-4955-8dba-bbe2a5a65491'],23,,,,,,,,,,,,,,,,,Poland,789,00:29:23.810,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,1968ef6a-6cef-407c-bba5-2aa41e9af368,1268,,"[40.0, 18.0]",7572,29,,,,,,,,,,,,,,,,,,,1,From Throw In,Jan Bednarek,4626.0,Left Center Back,57,Poland,789,"['28964095-df1d-48aa-9559-1714c49bdba8', 'cc2b8171-07c2-43fc-8988-3d661d9d8b08']",29,,,,,,,,,,,,,,,,,Poland,789,00:29:29.130,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,6c3f3810-0fab-4f8a-a7e5-66d3ffcea330,1271,,"[17.0, 40.0]",7572,29,,,,,,,,,,,,,,,,,,,1,From Throw In,Łukasz Fabiański,3262.0,Goalkeeper,57,Poland,789,['2dddcfcb-d4b3-4a2f-9f27-7a66d36858ce'],32,,,,,,,,,,,,,,,,,Poland,789,00:29:32.010,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,451d6e61-80b5-4e3d-95a7-747e572e5d87,1274,,"[32.0, 66.0]",7572,29,,,,,,,,,,,,,,,,,,,1,From Throw In,Kamil Glik,3034.0,Right Center Back,57,Poland,789,['2f56f3ab-9df8-4514-9797-b198cb7b5ab7'],34,,,,,,,,,,,,,,,,,Poland,789,00:29:34.770,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,8f611657-95fa-4609-a6c1-32c5cfc3adf3,1277,,"[66.0, 58.0]",7572,29,,,,,,,,,,,,,,,,,,,1,From Throw In,Piotr Zieliński,5660.0,Center Attacking Midfield,57,Poland,789,['88c7686b-a0ff-43bf-a561-715ead14a581'],38,,,,,,,,,,,,,,,,,Poland,789,00:29:38.050,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,6af01895-8738-48e0-a706-eb941eefefbf,1281,,"[50.0, 71.0]",7572,29,,,,,,,,,,,,,,,,,,,1,From Throw In,Kamil Glik,3034.0,Right Center Back,57,Poland,789,['05f52cb2-7931-48ed-9bc4-1b71523c7836'],42,,,,,,,,,,,,,,,,,Poland,789,00:29:42.730,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,870efac9-9336-4dd6-9807-0be2227080ea,1285,,"[118.0, 75.0]",7572,29,,,,,,,,,,,,,,,,,,,1,From Throw In,Robert Lewandowski,5668.0,Center Forward,57,Poland,789,"['a2132afd-f5f1-4009-86fc-cbf3ee6f8a21', 'd053aebd-11e5-4e41-92c8-ab7141d01246']",49,,,,,,,,,,,,,,,,,Poland,789,00:29:49.730,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,1198dad1-76f2-4642-bf89-70e64206897c,1290,,"[23.0, 2.0]",7572,30,,,,,,,,,,,,,,,,,,,1,From Throw In,Takashi Usami,6191.0,Left Midfield,58,Japan,778,['03faeb41-c61a-4da5-99ee-4a5e55c4cc49'],28,,,,,,,,,,,,,,,,,Japan,778,00:30:28.490,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,0d402578-002b-4c28-a2fb-ec468bd46cde,1294,,"[100.0, 58.0]",7572,30,,,,,,,,,,,,,,,,,,,1,From Throw In,Robert Lewandowski,5668.0,Center Forward,58,Japan,778,['483129f6-25ee-4c7f-923d-7270dcaed32c'],30,,,,,,,,,,,,,,,,,Poland,789,00:30:30.850,Ball Receipt*,
