ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,1.039,,,,,,,,,,,,,,fc980a84-14c4-46c9-95fd-930969ff22a9,2070,,,"[119.0, 80.0]",7538,58,,,-2.9147937,,,Left Foot,,,"[106.0, 77.0]",Ground Pass,13.341664,,Heung-Min Son,3083.0,,,Corner,2,From Corner,Jae-Sung Lee,5623.0,Right Center Midfield,117,South Korea,791,['73399ffb-d3c4-4076-a4ce-484d00b22843'],56,,,,,,,,,,,,,,,,,South Korea,791,00:13:56.093,Pass,
,,,,,,,,,,,1.083,,,,,,,,,,,,,,aed0a229-301e-4e8e-9620-cfc1a61fd927,2073,,,"[106.0, 72.0]",7538,58,,,-2.2794225,,,Right Foot,,,"[94.0, 58.0]",Ground Pass,18.439089,,Jae-Sung Lee,5623.0,,,,2,From Corner,Heung-Min Son,3083.0,Right Wing,117,South Korea,791,['6d6ba80c-20d6-42d3-b0ea-c577ceb67bd4'],59,,,,,,,,,,,,,,,,,South Korea,791,00:13:59.290,Pass,
,,,,,,,,,,,0.52,,,,,,,,,,,,,,b9f3a5af-35a4-4193-b354-348fff8f10c8,2076,,,"[94.0, 58.0]",7538,59,,,-0.67474097,,,Left Foot,,,"[104.0, 50.0]",High Pass,12.806249,Incomplete,,,,,,2,From Corner,Jae-Sung Lee,5623.0,Right Center Midfield,117,South Korea,791,['1abeb06a-6341-450d-8d4f-2448ae931834'],1,,,,,,,,,,,,,,,,,South Korea,791,00:14:01.480,Pass,
,,,,,,,,,,,0.92,,,,,,,,,,,,,,1302dcf9-50f1-4ab8-94f4-0c6e436e15d7,2078,,,"[119.0, 80.0]",7538,59,,,-2.9849908,,,Left Foot,,,"[100.0, 77.0]",Ground Pass,19.235384,,Heung-Min Son,3083.0,,,Corner,2,From Corner,Jae-Sung Lee,5623.0,Right Center Midfield,118,South Korea,791,['94a91bf1-9613-41a0-b205-7a75e1692d31'],28,,,,,,,,,,,,,,,,,South Korea,791,00:14:28.213,Pass,
,,,,,,,,,,,1.52,,,,,,,,,,,,,,dcf506a0-0a58-4811-b0e9-9b73bc03acbd,2081,,,"[99.0, 76.0]",7538,59,,,-1.7234457,,,Right Foot,,,"[93.0, 37.0]",Ground Pass,39.45884,,Sung-Yeung Ki,3605.0,,,,2,From Corner,Heung-Min Son,3083.0,Right Wing,118,South Korea,791,['fd479199-3e72-41af-aad5-f1dec8713cad'],30,,,,,,,,,,,,,,,,,South Korea,791,00:14:30.213,Pass,
,,,,,,,,,,,1.24,,,,,,,,,,,,,,dd0c99a3-5769-4f5e-8ad1-86a2b732d3bc,2091,,,"[59.0, 56.0]",7538,59,,,-1.7761917,,,Right Foot,,,"[54.0, 32.0]",Ground Pass,24.5153,,Andreas Granqvist,5607.0,,,,2,Regular Play,Sebastian Larsson,5617.0,Right Center Midfield,120,Sweden,790,['8271c120-5e1e-4b77-9c79-b6c413e5c643'],57,,,,,,,,,,,,,,,,,Sweden,790,00:14:57.373,Pass,
,,,,,,,,,,,0.6,,,,,,,,,,,,,,dcccbd44-22a9-4348-ae81-f988c50a2181,2094,,,"[56.0, 31.0]",7538,60,,,-0.5404195,,,Right Foot,,,"[66.0, 25.0]",Ground Pass,11.661903,,Albin Ekdal,5624.0,,,,2,Regular Play,Andreas Granqvist,5607.0,Left Center Back,120,Sweden,790,['6dadd2a5-904c-43b8-b404-5e2568354cbb'],0,,,,,,,,,,,,,,,,,Sweden,790,00:15:00.093,Pass,
,,,,,,,,,,,1.2,,,,,,,,,,,,,,1e0fda78-feb5-4983-8f0c-0de97abb260f,2097,,,"[81.0, 10.0]",7538,60,,,-0.27829966,,,Right Foot,,,"[95.0, 6.0]",Ground Pass,14.56022,,Ludwig Augustinsson,5621.0,,,,2,Regular Play,Albin Ekdal,5624.0,Left Center Midfield,120,Sweden,790,['56170354-145e-4f2c-a4c0-e7c5da66bc92'],5,,,,,,,,,,,,,,,,,Sweden,790,00:15:05.373,Pass,
,,,,,,,,,,,0.413,,,,,,,,,,,,,,21a8fc80-21fc-41c1-9f3d-28667ef631d4,2101,,,"[95.0, 6.0]",7538,60,,,2.3561945,,,Left Foot,,,"[91.0, 10.0]",Ground Pass,5.656854,,Emil Peter Forsberg,5625.0,,,,2,Regular Play,Ludwig Augustinsson,5621.0,Left Back,120,Sweden,790,"['9918e67e-d40e-403f-96d8-d3d558b9542c', 'ece2ae6b-52b4-4fbb-8180-5201b6f19a54']",6,,,,,,,,,,,,,,,,,Sweden,790,00:15:06.640,Pass,True
,,,,,,,,,,,0.96,,,,,,,,,,,,,,00339619-a15e-4a97-9afd-66219a16208c,2104,,,"[107.0, 15.0]",7538,60,,,2.0607536,,,Right Foot,,,"[99.0, 30.0]",Ground Pass,17.0,,Viktor Claesson,5613.0,,,,2,Regular Play,Emil Peter Forsberg,5625.0,Left Midfield,120,Sweden,790,['bcb4133a-67fd-4a14-baaf-f19652a5d610'],11,,,,,,,,,,,,,,,,,Sweden,790,00:15:11.373,Pass,
,,,,,,,,,,,0.693,,,,,,,,,,,,,,7415f0a4-d366-4980-8275-f8b7b721f16e,2111,,,"[15.0, 57.0]",7538,60,,,0.27829966,,,Right Foot,,,"[22.0, 59.0]",Ground Pass,7.28011,,Hee-Chan Hwang,5620.0,,,Recovery,2,Regular Play,Jae-Sung Lee,5623.0,Right Center Midfield,121,South Korea,791,['29732c70-8cda-491f-b3b6-770c6c256cea'],14,,,,,,,,,,,,,,,,,South Korea,791,00:15:14.880,Pass,
,,,,,,,,,,,0.96,,,,,,,,,,,,,,a9901dea-4555-4d69-bb1e-8e39f7396657,2118,,,"[38.0, 7.0]",7538,61,,,2.0576956,,,Left Foot,,,"[29.0, 24.0]",Ground Pass,19.235384,,Sung-Yeung Ki,3605.0,,,,2,Regular Play,Young-Gwon Kim,5604.0,Left Center Back,122,South Korea,791,"['39239c04-6635-4370-bea7-128d03924f88', 'f863a7c3-52cf-4ef8-86ad-15ef49e2df8a']",19,,,,,,,,,,,,,,,,,South Korea,791,00:16:19.693,Pass,True
,,,,,,,,,,,1.2,,,,,,,,,,,,,,e096a084-be01-47a3-b99e-e28397ab1871,2122,,,"[29.0, 23.0]",7538,61,,,2.4668517,,,Right Foot,,,"[9.0, 39.0]",Ground Pass,25.612497,,Hyeon-Woo Jo,5619.0,,,,2,Regular Play,Sung-Yeung Ki,3605.0,Center Defensive Midfield,122,South Korea,791,"['917b63bf-3ee0-4132-bff2-c7276970f31d', 'dee71cd9-14f8-43e8-95a8-74a6b9763bd6']",22,,,,,,,,,,,,,,,,,South Korea,791,00:16:22.373,Pass,True
,,,,,,,,,,,1.36,,,,,,,,,,,,,,5a4bff11-5540-42f9-a2de-ba340bd12190,2125,,,"[9.0, 39.0]",7538,61,,,1.2120256,,,Left Foot,,,"[18.0, 63.0]",Ground Pass,25.632011,,Hyun-Soo Jang,5606.0,,,,2,Regular Play,Hyeon-Woo Jo,5619.0,Goalkeeper,122,South Korea,791,['a97ba267-029b-4943-bcea-f79a725fe607'],24,,,,,,,,,,,,,,,,,South Korea,791,00:16:24.853,Pass,
,,,,,,,,,,,1.479,,,,,,,,,,,,,,cc79607e-1d6d-4e47-ae40-41361f7bb147,2128,,,"[28.0, 66.0]",7538,61,,,-2.25021,,,Left Foot,,,"[7.0, 40.0]",Ground Pass,33.42155,,Hyeon-Woo Jo,5619.0,,,,2,Regular Play,Hyun-Soo Jang,5606.0,Right Center Back,122,South Korea,791,['552bc011-b959-4b7d-819f-92e68a667c20'],30,,,,,,,,,,,,,,,,,South Korea,791,00:16:30.773,Pass,
,,,,,,,,,,,1.813,,,,,,,,,,,,,,5112d505-aa26-42df-b327-edbaa985b16c,2131,,,"[16.0, 42.0]",7538,61,,,1.2120256,,,Left Foot,,,"[28.0, 74.0]",Ground Pass,34.176014,,Hyun-Soo Jang,5606.0,,,,2,Regular Play,Hyeon-Woo Jo,5619.0,Goalkeeper,122,South Korea,791,['cfb72f6d-7624-43b1-ae58-837e541b9cd1'],36,,,,,,,,,,,,,,,,,South Korea,791,00:16:36.240,Pass,
,,,,,,,,,,,0.8,,,,,,,,,,,,,,ba90bf02-56f5-479c-aa4e-df38921e7733,2135,,,"[29.0, 77.0]",7538,61,,,-0.07982998,,,Right Foot,,,"[54.0, 75.0]",Low Pass,25.079872,Incomplete,,,,,,2,Regular Play,Hyun-Soo Jang,5606.0,Right Center Back,122,South Korea,791,['456e9ac1-89c1-40a5-8ba7-39e94ed8b739'],40,,,,,,,,,,,,,,,,,South Korea,791,00:16:40.653,Pass,
,,,,,,,,,,,0.2,,,,,,,,,,,,,,97a1809c-171e-4f58-a274-cb1b8e68e8b9,2138,,,"[86.0, 5.0]",7538,61,,,1.484058,,,Right Foot,,True,"[88.0, 28.0]",Ground Pass,23.086792,,Marcus Berg,11098.0,,,,2,Regular Play,Emil Peter Forsberg,5625.0,Left Midfield,123,Sweden,790,['f2bcb6f9-26b5-41c9-b011-5330ce85e60a'],45,,,,,,,,,,,,,,,,,Sweden,790,00:16:45.093,Pass,
,,,,,,,,,,,1.013,,,,,,,,,,,,,,5b595da2-cb02-48da-a92e-ffdd304e50df,2142,,,"[88.0, 28.0]",7538,61,,,0.8519663,,,Right Foot,,,"[95.0, 36.0]",Ground Pass,10.630146,,Viktor Claesson,5613.0,,,,2,Regular Play,Marcus Berg,11098.0,Right Center Forward,123,Sweden,790,['7b4de552-dbd3-4783-b5d8-b542da9d5a36'],47,,,,,,,,,,,,,,,,,Sweden,790,00:16:47.480,Pass,
,,,,,,,,,,,0.933,,,,,,,,,,,,,,199e7c1c-776c-4cc6-9bac-acf20815e03e,2145,,,"[95.0, 36.0]",7538,61,,,-1.0191413,,,Left Foot,,,"[103.0, 23.0]",Ground Pass,15.264338,,Emil Peter Forsberg,5625.0,,,,2,Regular Play,Viktor Claesson,5613.0,Right Midfield,123,Sweden,790,['28eb94f0-125c-42c4-919d-55a0cd87b5d5'],48,,,,,,,,,,,,,,,,,Sweden,790,00:16:48.560,Pass,
,,,,,,,,,,,1.92,,,,,,,,,,,,,,677a8659-db5f-44b2-8780-10090dc25c6e,2150,,,"[102.0, 14.0]",7538,61,,,1.1737169,,,Left Foot,True,,"[115.0, 45.0]",High Pass,33.61547,Incomplete,Marcus Berg,11098.0,,,Recovery,2,Regular Play,Ludwig Augustinsson,5621.0,Left Back,123,Sweden,790,"['8c6643c8-930b-48a6-87dd-947d5d83a5e9', 'd175a833-4e6c-4db3-a88c-cb9da513bc05']",53,,,,,,,,,,,,,,,,,Sweden,790,00:16:53.213,Pass,
,,,,,,,,,,,1.12,,,,,,,,,,,,,,06e779fd-8a49-44ef-a597-56133e20d709,2161,,,"[38.0, 37.0]",7538,66,,,0.43984258,,,Left Foot,,,"[55.0, 45.0]",Ground Pass,18.788294,Incomplete,Ja-Cheol Koo,5627.0,,,,2,Regular Play,Young-Gwon Kim,5604.0,Left Center Back,125,South Korea,791,"['3feba989-b714-422d-a71d-4de1f326a37d', '9f4e96a8-7f5d-4bd6-86c3-cbff0645babc']",0,,,,,,,,,,,,,,,,,South Korea,791,00:21:00.053,Pass,
,,,,,,,,,,,0.839,,,,,,,,,,,,,,e2ff4dfc-f632-47cc-bf87-b7ea5c9757d9,2166,,,"[71.0, 26.0]",7538,66,,,-1.4056476,,,Right Foot,,,"[74.0, 8.0]",Ground Pass,18.248287,,Emil Peter Forsberg,5625.0,,,,2,Regular Play,Sebastian Larsson,5617.0,Right Center Midfield,126,Sweden,790,['ee97a0e4-c5b0-42b3-9d5d-beb4d6cae3b8'],4,,,,,,,,,,,,,,,,,Sweden,790,00:21:04.493,Pass,
,,,,,,,,,,,1.16,,,,,,,,,,,,,,586790a0-dd2f-4bdb-8b9a-561698421713,2170,,,"[73.0, 11.0]",7538,66,,,2.4805496,,,Right Foot,,,"[64.0, 18.0]",Ground Pass,11.401754,,Albin Ekdal,5624.0,,,,2,Regular Play,Emil Peter Forsberg,5625.0,Left Midfield,126,Sweden,790,"['8da24b53-62e8-495b-9c70-9f91daa0b0d5', 'e8f400fe-b613-4da7-8e87-d692a277a248']",6,,,,,,,,,,,,,,,,,Sweden,790,00:21:06.053,Pass,True
,,,,,,,,,,,0.813,,,,,,,,,,,,,,a4c22e56-4999-4a7b-881e-441e5f170b8b,2174,,,"[64.0, 13.0]",7538,66,,,-0.98279375,,,Right Foot,,,"[68.0, 7.0]",Ground Pass,7.2111025,,Emil Peter Forsberg,5625.0,,,,2,Regular Play,Albin Ekdal,5624.0,Left Center Midfield,126,Sweden,790,"['bb72d031-3d83-4c5e-a694-6f1f40b0e942', 'effef6e0-0db6-44bb-8217-9a8f48ea5d2e']",8,,,,,,,,,,,,,,,,,Sweden,790,00:21:08.040,Pass,True
,,,,,,,,,,,1.48,,,,,,,,,,,,,,4c8e7f57-78df-4500-827a-1579316831a1,2177,,,"[81.0, 5.0]",7538,66,,,2.976444,,,Right Foot,,,"[69.0, 7.0]",Ground Pass,12.165525,,Albin Ekdal,5624.0,,,,2,Regular Play,Emil Peter Forsberg,5625.0,Left Midfield,126,Sweden,790,['818f0e88-aec0-4654-8879-68bf142d0689'],11,,,,,,,,,,,,,,,,,Sweden,790,00:21:11.933,Pass,
,,,,,,,,,,,1.8,,,,,,,,,,,,,,e0c63684-7191-4bce-aed5-4c43ee1b1a89,2180,,,"[67.0, 8.0]",7538,66,,,2.145101,,,Right Foot,,,"[45.0, 42.0]",Low Pass,40.496914,,Pontus Jansson,4709.0,,,,2,Regular Play,Albin Ekdal,5624.0,Left Center Midfield,126,Sweden,790,['e2bfb8a9-1f14-4740-a28f-bd61628c0428'],15,,,,,,,,,,,,,,,,,Sweden,790,00:21:15.133,Pass,
,,,,,,,,,,,1.119,,,,,,,,,,,,,,a1ca6558-ee7e-438f-ba1b-0bd829641d06,2183,,,"[44.0, 40.0]",7538,66,,,-1.19029,,,Right Foot,,,"[50.0, 25.0]",Ground Pass,16.155495,,Andreas Granqvist,5607.0,,,,2,Regular Play,Pontus Jansson,4709.0,Right Center Back,126,Sweden,790,['deaf06ae-24cc-4c70-b626-e1618f39ca0b'],18,,,,,,,,,,,,,,,,,Sweden,790,00:21:18.853,Pass,
,,,,,,,,,,,0.878,,,,,,,,,,,,,,aecc1684-90e2-4538-a07c-9bf5b92576d5,2186,,,"[51.0, 25.0]",7538,66,,,-1.1659045,,,Right Foot,,,"[57.0, 11.0]",Ground Pass,15.231546,,Albin Ekdal,5624.0,,,,2,Regular Play,Andreas Granqvist,5607.0,Left Center Back,126,Sweden,790,['b11c43b4-10cc-4fb7-a358-d2f61edab08b'],20,,,,,,,,,,,,,,,,,Sweden,790,00:21:20.855,Pass,
,,,,,,,,,,,1.079,,,,,,,,,,,,,,f824aa56-adc0-4482-a9b7-02f9a7000292,2189,,,"[57.0, 11.0]",7538,66,,,2.3961732,,,Right Foot,,,"[44.0, 23.0]",Ground Pass,17.691807,,Andreas Granqvist,5607.0,,,,2,Regular Play,Albin Ekdal,5624.0,Left Center Midfield,126,Sweden,790,['3140d437-571a-436d-90d4-93f3839ca3c9'],26,,,,,,,,,,,,,,,,,Sweden,790,00:21:26.053,Pass,
,,,,,,,,,,,0.348,,,,,,,,,,,,,,e3021c22-60d3-4661-b9ca-0c3a44cff617,2192,,,"[48.0, 26.0]",7538,66,,,1.5363272,,,Right Foot,,,"[49.0, 55.0]",Ground Pass,29.017237,,Sebastian Larsson,5617.0,,,,2,Regular Play,Andreas Granqvist,5607.0,Left Center Back,126,Sweden,790,['97e03095-66b9-4c00-94c7-ac7fac343d2c'],28,,,,,,,,,,,,,,,,,Sweden,790,00:21:28.693,Pass,
,,,,,,,,,,,3.0,,,,,,,,,,,,,,85c506fb-30ed-4114-91d9-3299c43659f4,2196,,,"[53.0, 52.0]",7538,66,,,-0.81103355,,,Right Foot,,,"[91.0, 12.0]",High Pass,55.17246,,Emil Peter Forsberg,5625.0,,True,,2,Regular Play,Sebastian Larsson,5617.0,Right Center Midfield,126,Sweden,790,['6538b899-f19b-4004-b911-0682fce037e1'],31,,,,,,,,,,,,,,,,,Sweden,790,00:21:31.893,Pass,
,,,,,,,,,,,1.04,,,,,,,,,,,,,,2a636c86-c2a6-480f-8dca-16fb35887065,2200,,,"[85.0, 7.0]",7538,66,,,-2.9229238,,,Right Foot,,,"[76.0, 5.0]",Ground Pass,9.219544,,Ludwig Augustinsson,5621.0,,,,2,Regular Play,Emil Peter Forsberg,5625.0,Left Midfield,126,Sweden,790,"['0f629195-db7b-40f4-b78d-9c080a3f9ef6', 'fd159b1b-d146-498a-b925-ce41869b5088']",36,,,,,,,,,,,,,,,,,Sweden,790,00:21:36.933,Pass,True
,,,,,,,,,,,0.959,,,,,,,,,,,,,,06e3262f-5da7-4bb0-a3c1-2f8d22962051,2203,,,"[75.0, 6.0]",7538,66,,,2.6779451,,,Right Foot,,,"[63.0, 12.0]",Ground Pass,13.416408,,Albin Ekdal,5624.0,,,,2,Regular Play,Ludwig Augustinsson,5621.0,Left Back,126,Sweden,790,['bd8e460f-cefd-4ce1-91e6-53d6d95b7411'],39,,,,,,,,,,,,,,,,,Sweden,790,00:21:39.133,Pass,
,,,,,,,,,,,1.839,,,,,,,,,,,,,,19f3b7fb-6ea7-435c-a701-34fd938d65ce,2206,,,"[58.0, 19.0]",7538,66,,,1.9138203,,,Right Foot,,,"[48.0, 47.0]",Ground Pass,29.732138,,Pontus Jansson,4709.0,,,,2,Regular Play,Albin Ekdal,5624.0,Left Center Midfield,126,Sweden,790,['4c0e452a-4096-4b59-8519-5c07ffb071c9'],42,,,,,,,,,,,,,,,,,Sweden,790,00:21:42.773,Pass,
,,,,,,,,,,,2.426,,,,,,,,,,,,,,e59191f1-4ee2-4387-8809-bfe1dafbf456,2209,,,"[52.0, 55.0]",7538,66,,,-0.27490985,,,Right Foot,,,"[91.0, 44.0]",High Pass,40.5216,,Ola Toivonen,4417.0,,,,2,Regular Play,Pontus Jansson,4709.0,Right Center Back,126,Sweden,790,['28162464-22d8-4405-96a1-fd3e62ef6924'],47,,,,,,,,,,,,,,,,,Sweden,790,00:21:47.693,Pass,
,,,,,,,,,,,1.773,,,,,,,,,,,,,,9ffb32fc-137f-48d7-b821-0edd06d3cec8,2211,,,"[97.0, 43.0]",7538,66,,True,-0.32175055,,,,,,"[103.0, 41.0]",High Pass,6.3245554,Incomplete,Marcus Berg,11098.0,,,,2,Regular Play,Ola Toivonen,4417.0,Left Center Forward,126,Sweden,790,"['7a69b387-0e7f-4952-a312-ecc8421f4b81', 'cd638680-041d-40a2-8350-48469cc88b16', 'cf042e9e-b73e-4cb0-8c57-1cfd9e521a23']",50,,,,,,,,,,,,,,,,,Sweden,790,00:21:50.160,Pass,True
,,,,,,,,,,,3.733,,,,,,,,,,,,,,0cfa451c-1ba5-46e6-b2a6-fdc6fbffb68b,2215,,,"[81.0, 9.0]",7538,66,,,0.48995733,,,Head,,,"[111.0, 25.0]",Low Pass,34.0,Incomplete,,,,,Recovery,2,Regular Play,Ludwig Augustinsson,5621.0,Left Back,126,Sweden,790,['81f375cf-a9a9-461c-94b7-6c8c27d184d4'],56,,,,,,,,,,,,,,,,,Sweden,790,00:21:56.080,Pass,
,,,,,,,,,,,0.88,,,,,,,,,,,,,,ae06e6f8-a39b-4bf6-b98e-94da65406b92,2218,,,"[8.0, 56.0]",7538,67,,,0.98279375,,,Left Foot,,,"[14.0, 65.0]",Ground Pass,10.816654,,Hyun-Soo Jang,5606.0,,,,2,Regular Play,Hyeon-Woo Jo,5619.0,Goalkeeper,127,South Korea,791,['7d855b13-ae58-4061-b4a3-4f44c86804e4'],1,,,,,,,,,,,,,,,,,South Korea,791,00:22:01.613,Pass,
,,,,,,,,,,,1.84,,,,,,,,,,,,,,4d03547c-bbe6-4805-96d4-070f080be6d1,2221,,,"[16.0, 60.0]",7538,67,,,-1.6456562,,,Right Foot,,,"[13.0, 20.0]",Ground Pass,40.112343,,Young-Gwon Kim,5604.0,,True,,2,Regular Play,Hyun-Soo Jang,5606.0,Right Center Back,127,South Korea,791,['76a27302-2ffb-45c3-a052-b046062afc16'],3,,,,,,,,,,,,,,,,,South Korea,791,00:22:03.853,Pass,
,,,,,,,,,,,1.8,,,,,,,,,,,,,,6f7d2f3f-4b5d-4552-a93d-471689893dce,2225,,,"[13.0, 20.0]",7538,67,,,1.7506498,,,Left Foot,,,"[9.0, 42.0]",Ground Pass,22.36068,,Hyeon-Woo Jo,5619.0,,,,2,Regular Play,Young-Gwon Kim,5604.0,Left Center Back,127,South Korea,791,"['e98bb59d-0901-4ea0-9684-da1dc9b68a88', 'ed53181f-aebb-41d0-80c0-699279f65a32']",6,,,,,,,,,,,,,,,,,South Korea,791,00:22:06.693,Pass,True
,,,,,,,,,,,1.68,,,,,,,,,,,,,,00f0b008-1d5d-4945-a009-89345db06926,2228,,,"[8.0, 44.0]",7538,67,,,1.2882414,,,Right Foot,,,"[17.0, 75.0]",Ground Pass,32.280025,,Hyun-Soo Jang,5606.0,,,,2,Regular Play,Hyeon-Woo Jo,5619.0,Goalkeeper,127,South Korea,791,['00697f60-d63e-443e-a1ca-55551ab9c661'],10,,,,,,,,,,,,,,,,,South Korea,791,00:22:10.133,Pass,
,,,,,,,,,,,2.867,,,,,,,,,,,,,,8a30769d-4ac9-48b3-96ae-f7dbc2131103,2231,,,"[20.0, 77.0]",7538,67,,,-0.35877067,,,Right Foot,,,"[76.0, 56.0]",High Pass,59.808025,Incomplete,Woo-Young Jung,5618.0,,,,2,Regular Play,Hyun-Soo Jang,5606.0,Right Center Back,127,South Korea,791,"['b9dd9adf-1bda-4725-8edc-638ac746e001', 'cc277955-6b30-49e3-9f06-54081a18cc2d']",13,,,,,,,,,,,,,,,,,South Korea,791,00:22:13.453,Pass,
,,,,,,,,,,,2.133,,,,,,,,,,,,,,b9dd9adf-1bda-4725-8edc-638ac746e001,2233,,,"[54.0, 22.0]",7538,67,,True,-0.32175055,,,,,,"[63.0, 19.0]",High Pass,9.486833,Incomplete,Emil Peter Forsberg,5625.0,,,Recovery,2,Regular Play,Andreas Granqvist,5607.0,Left Center Back,127,South Korea,791,"['0a22188f-c054-4f6e-9c6a-d72fc5b52198', '4d07063d-d140-4d24-a45c-2147e0ee6aab', '8a30769d-4ac9-48b3-96ae-f7dbc2131103', '8a8dc0c3-b547-416a-acb7-a87ea347b38c']",16,,,,,,,,,,,,,,,,,Sweden,790,00:22:16.320,Pass,True
,,,,,,,,,,,0.88,,,,,,,,,,,,,,0a22188f-c054-4f6e-9c6a-d72fc5b52198,2236,,,"[58.0, 62.0]",7538,67,,,-0.124354996,,,Head,,,"[66.0, 61.0]",Low Pass,8.062258,Incomplete,Jae-Sung Lee,5623.0,,,Recovery,2,Regular Play,Yong Lee,5608.0,Right Back,127,South Korea,791,"['26f3210e-a9af-46cc-b257-ec83338af9f8', 'a88e5073-e488-40d5-a297-de6a09f790bb', 'b9dd9adf-1bda-4725-8edc-638ac746e001']",18,,,,,,,,,,,,,,,,,South Korea,791,00:22:18.453,Pass,
,,,,,,,,,,,0.52,,,,,,,,,,,,,,1dba0f8a-0b85-4e93-9906-2cdf296f44fc,2242,,,"[65.0, 12.0]",7538,67,,,-1.5707964,,,Right Foot,,,"[65.0, 3.0]",Ground Pass,9.0,,Emil Peter Forsberg,5625.0,,,,2,Regular Play,Albin Ekdal,5624.0,Left Center Midfield,128,Sweden,790,"['5720e2d6-de9c-4414-9ab4-240a76c0e582', '665aa042-f9b0-4638-8050-78cd7a1cbe6d']",23,,,,,,,,,,,,,,,,,Sweden,790,00:22:23.013,Pass,True
,,,,,,,,,,,2.56,,,,,,,,,,,,,,539d147a-2998-4071-b221-c74b22d27b40,2246,,,"[65.0, 3.0]",7538,67,,,3.009041,,,Right Foot,,,"[35.0, 7.0]",Ground Pass,30.265491,,Ludwig Augustinsson,5621.0,,,,2,Regular Play,Emil Peter Forsberg,5625.0,Left Midfield,128,Sweden,790,"['216d3c0a-50fb-4fd5-a562-11ef7480b3de', '5741823d-1b93-400b-ac39-3b28f55da970']",24,,,,,,,,,,,,,,,,,Sweden,790,00:22:24.173,Pass,True
,,,,,,,,,,,2.4,,,,,,,,,,,,,,eeaf9055-9563-4363-9aeb-2978b9988b62,2249,,,"[29.0, 20.0]",7538,67,,,1.8370484,,,Left Foot,,,"[20.0, 53.0]",Ground Pass,34.20526,,Pontus Jansson,4709.0,,,,2,Regular Play,Ludwig Augustinsson,5621.0,Left Back,128,Sweden,790,['e0a5cfe9-abe2-4064-8a00-d1c1d475979b'],28,,,,,,,,,,,,,,,,,Sweden,790,00:22:28.973,Pass,
,,,,,,,,,,,1.799,,,,,,,,,,,,,,47d7e4de-3ad6-40db-8a1d-d27ef2a673fe,2252,,,"[21.0, 53.0]",7538,67,,,-2.4329665,,,Right Foot,,,"[7.0, 41.0]",Ground Pass,18.439089,,Robin Olsen,5622.0,,,,2,Regular Play,Pontus Jansson,4709.0,Right Center Back,128,Sweden,790,['bd001fc1-2f26-4947-a964-ba237c8c751a'],33,,,,,,,,,,,,,,,,,Sweden,790,00:22:33.493,Pass,
,,,,,,,,,,,1.84,,,,,,,,,,,,,,8271dabb-05a6-493d-abcb-795863971b1c,2255,,,"[7.0, 41.0]",7538,67,,,1.0164888,,,Left Foot,,,"[20.0, 62.0]",Ground Pass,24.698177,,Pontus Jansson,4709.0,,,,2,Regular Play,Robin Olsen,5622.0,Goalkeeper,128,Sweden,790,['e42b819d-b340-469a-acf8-a053786d75d1'],38,,,,,,,,,,,,,,,,,Sweden,790,00:22:38.373,Pass,
,,,,,,,,,,,2.079,,,,,,,,,,,,,,17aa038b-6b04-466f-980b-d9d6e231a793,2258,,,"[20.0, 62.0]",7538,67,,,-2.221873,,,Right Foot,,,"[4.0, 41.0]",Ground Pass,26.400757,,Robin Olsen,5622.0,,,,2,Regular Play,Pontus Jansson,4709.0,Right Center Back,128,Sweden,790,['d34b9fe2-05cd-43e4-bba9-7275fad8043b'],41,,,,,,,,,,,,,,,,,Sweden,790,00:22:41.813,Pass,
,,,,,,,,,,,1.038,,,,,,,,,,,,,,926d8f4c-e890-49a0-b6e6-7b753e6e5475,2261,,,"[9.0, 39.0]",7538,67,,,-1.1341692,,,Right Foot,,,"[16.0, 24.0]",Ground Pass,16.552946,,Andreas Granqvist,5607.0,,,,2,Regular Play,Robin Olsen,5622.0,Goalkeeper,128,Sweden,790,['09e7c767-7421-4875-a5e5-d9109917babd'],46,,,,,,,,,,,,,,,,,Sweden,790,00:22:46.935,Pass,
