50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,4e7bebc4-326e-47ea-b4f2-b176009fc5be,1570,,,"[66.0, 10.0]",7555,42,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Mateus Uribe Villa,6193.0,Right Defensive Midfield,75,Colombia,769,['5f63d0b6-546e-44f8-b242-d02d9933a1b3'],9,,,,,,,,,,,,,,,,,Colombia,769,00:42:09.873,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,e6105902-0570-4810-ad36-9012f999ca46,1573,,,"[49.0, 53.0]",7555,42,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yerry Fernando Mina González,6196.0,Right Center Back,75,Colombia,769,['cf118290-d50a-4280-a6c4-b2dc3557f2a6'],13,,,,,,,,,,,,,,,,,Colombia,769,00:42:13.019,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,2f663209-805e-413d-8d35-1cfeb474b0e3,1576,,,"[76.0, 75.0]",7555,42,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Guillermo Cuadrado Bello,5689.0,Right Wing,75,Colombia,769,['c045c653-926e-4bc8-9801-2b69afae62d5'],16,,,,,,,,,,,,,,,,,Colombia,769,00:42:16.792,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,99b84073-bb85-4b87-9d0e-e6ebed589103,1579,,,"[60.0, 72.0]",7555,42,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yerry Fernando Mina González,6196.0,Right Center Back,75,Colombia,769,['3182c28c-552f-4992-9b23-354eea7af335'],19,,,,,,,,,,,,,,,,,Colombia,769,00:42:19.833,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,bf071949-d2fc-4612-a358-85991389efb8,1582,,,"[66.0, 61.0]",7555,42,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wílmar Enrique Barrios Terán,5686.0,Left Defensive Midfield,75,Colombia,769,['c75e65e3-a43f-4fa2-9acb-6ba971dfd5b8'],21,,,,,,,,,,,,,,,,,Colombia,769,00:42:21.832,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,bc85ec57-d6e6-4633-9d43-bb214109b24a,1585,,,"[72.0, 77.0]",7555,42,,,,,,,,,,,,,,,,,,,,1,Regular Play,Santiago Arias Naranjo,5696.0,Right Back,75,Colombia,769,['e3ce9e10-64a6-4091-bb5f-14dd99ac4fc0'],26,,,,,,,,,,,,,,,,,Colombia,769,00:42:26.033,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,d9e3328f-03bc-4000-9e3b-3b1be3b2621f,1588,,,"[58.0, 73.0]",7555,42,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yerry Fernando Mina González,6196.0,Right Center Back,75,Colombia,769,['22f28c2b-962f-4977-89f0-0b8162ddf084'],28,,,,,,,,,,,,,,,,,Colombia,769,00:42:28.833,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,405d25bd-48f8-4e27-a4a0-37aae2e10d78,1591,,,"[46.0, 43.0]",7555,42,,,,,,,,,,,,,,,,,,,,1,Regular Play,Davinson Sánchez Mina,3494.0,Left Center Back,75,Colombia,769,['91f4489b-2de2-4c2c-b29e-86039bfda017'],31,,,,,,,,,,,,,,,,,Colombia,769,00:42:31.352,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,adcfb6df-0958-45ac-afa9-2044edf9649e,1594,,,"[62.0, 5.0]",7555,42,,,,,,,,,,,,,,,,,,,,1,Regular Play,James David Rodríguez Rubio,5695.0,Left Wing,75,Colombia,769,['05f1cd8a-3579-4524-9ea0-0af04e4fc356'],35,,,,,,,,,,,,,,,,,Colombia,769,00:42:35.219,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,1cb6ebdd-6669-421f-a1ca-69001dad571c,1597,,,"[46.0, 23.0]",7555,42,,,,,,,,,,,,,,,,,,,,1,Regular Play,Davinson Sánchez Mina,3494.0,Left Center Back,75,Colombia,769,['df1964c0-7547-4964-9b46-0830e5592b7e'],37,,,,,,,,,,,,,,,,,Colombia,769,00:42:37.633,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,70208ea5-ab51-4461-a688-a98f2fdd0a83,1600,,,"[46.0, 60.0]",7555,42,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yerry Fernando Mina González,6196.0,Right Center Back,75,Colombia,769,['11b1bc5b-8481-4977-86d3-1c57ac90431f'],41,,,,,,,,,,,,,,,,,Colombia,769,00:42:41.153,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,ec834d19-9a38-483f-835c-f458a2a329f5,1603,,,"[37.0, 37.0]",7555,42,,,,,,,,,,,,,,,,,,,,1,Regular Play,Davinson Sánchez Mina,3494.0,Left Center Back,75,Colombia,769,['e76442c7-f671-4f05-a7f4-2182543006d9'],44,,,,,,,,,,,,,,,,,Colombia,769,00:42:44.873,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,9eab8859-002b-4e4b-8fe7-32b63d63cb11,1606,,,"[48.0, 47.0]",7555,42,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wílmar Enrique Barrios Terán,5686.0,Left Defensive Midfield,75,Colombia,769,['8b2ce3d2-238f-4ca1-a2d7-c07dfc9d2b03'],46,,,,,,,,,,,,,,,,,Colombia,769,00:42:46.993,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,d7953e48-3577-48fc-b9bf-6576993fb777,1609,,,"[40.0, 22.0]",7555,42,,,,,,,,,,,,,,,,,,,,1,Regular Play,Davinson Sánchez Mina,3494.0,Left Center Back,75,Colombia,769,['6bf64be7-d0c0-46fe-ace5-e983b443ee40'],50,,,,,,,,,,,,,,,,,Colombia,769,00:42:50.513,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,706b3b86-378d-4173-b4d4-2e87242ab66d,1612,,,"[39.0, 51.0]",7555,42,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yerry Fernando Mina González,6196.0,Right Center Back,75,Colombia,769,['4c99d944-816b-44c0-8db8-a5e6580b4328'],53,,,,,,,,,,,,,,,,,Colombia,769,00:42:53.873,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,29ce4383-b0bd-4e81-b501-962007f4f5e4,1616,,,"[36.0, 33.0]",7555,42,,,,,,,,,,,,,,,,,,,,1,Regular Play,Davinson Sánchez Mina,3494.0,Left Center Back,75,Colombia,769,['3fdae79d-91d2-4230-8dd5-86c44cd13b06'],58,,,,,,,,,,,,,,,,,Colombia,769,00:42:58.673,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,04cdaf8b-783c-4d11-a5ea-5a8c3ea2ee52,1619,,,"[47.0, 32.0]",7555,43,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wílmar Enrique Barrios Terán,5686.0,Left Defensive Midfield,75,Colombia,769,['50642a38-de6b-4963-884e-71f4f629bf73'],2,,,,,,,,,,,,,,,,,Colombia,769,00:43:02.833,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,bef652b6-921f-4f6a-b92c-4e2c24a7e533,1622,,,"[58.0, 18.0]",7555,43,,,,,,,,,,,,,,,,,,,,1,Regular Play,James David Rodríguez Rubio,5695.0,Left Wing,75,Colombia,769,['a8a248ef-3ab8-438a-a473-1e710e5754e1'],5,,,,,,,,,,,,,,,,,Colombia,769,00:43:05.313,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,b891c04f-bf06-4f7e-8268-36070b681f75,1625,,,"[42.0, 4.0]",7555,43,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Mateus Uribe Villa,6193.0,Right Defensive Midfield,75,Colombia,769,['96287cb6-1d40-4b94-be49-c50c88a5f7e9'],7,,,,,,,,,,,,,,,,,Colombia,769,00:43:07.073,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,e372fd38-3c21-4242-91b7-40556282f7b4,1628,,,"[46.0, 22.0]",7555,43,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wílmar Enrique Barrios Terán,5686.0,Left Defensive Midfield,75,Colombia,769,['4aebd61d-05b6-4b5c-b36c-3d0c7044d7fe'],8,,,,,,,,,,,,,,,,,Colombia,769,00:43:08.873,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,5e289820-7e42-44d2-8091-b3eb6185dc5c,1631,,,"[39.0, 54.0]",7555,43,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yerry Fernando Mina González,6196.0,Right Center Back,75,Colombia,769,['b1009474-c527-4187-9626-0d99ebae5912'],12,,,,,,,,,,,,,,,,,Colombia,769,00:43:12.593,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,fde63565-b7f8-4f1b-aa83-96abfa8dc13a,1634,,,"[50.0, 76.0]",7555,43,,,,,,,,,,,,,,,,,,,,1,Regular Play,Santiago Arias Naranjo,5696.0,Right Back,75,Colombia,769,['ad48a8ee-d5bd-4c8d-b408-0080751035dc'],15,,,,,,,,,,,,,,,,,Colombia,769,00:43:15.673,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,5b5842f8-6d36-474a-a2f0-22c5d9a5d15b,1637,,,"[39.0, 66.0]",7555,43,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yerry Fernando Mina González,6196.0,Right Center Back,75,Colombia,769,['f58822a4-f35f-4006-82ef-89f5d23d9c67'],18,,,,,,,,,,,,,,,,,Colombia,769,00:43:18.633,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,1d341ded-1deb-48c9-b1cc-f74ec8ec224b,1641,,,"[65.0, 62.0]",7555,43,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Fernando Quintero Paniagua,5692.0,Center Attacking Midfield,75,Colombia,769,['31b6dd60-3cba-4d9f-89a6-8d89b56486cf'],21,,,,,,,,,,,,,,,,,Colombia,769,00:43:21.193,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,5377e837-5555-4efb-9637-6e7a1fddce25,1644,,,"[88.0, 44.0]",7555,43,,,,,,,,,,,,,,,,,,,,1,Regular Play,James David Rodríguez Rubio,5695.0,Left Wing,75,Colombia,769,['3d56e2f6-d230-4d18-a32d-0f56e9f55fdc'],22,,,,,,,,,,,,,,,,,Colombia,769,00:43:22.940,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,a99b5219-718a-488d-ae12-153efa615bfc,1649,,,"[48.0, 30.0]",7555,43,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jacek Góralski,6195.0,Left Center Midfield,75,Colombia,769,['d2a2d4c3-8f9e-4d78-bcab-3a852b309812'],25,,,,,,,,,,,,,,,,,Poland,789,00:43:25.760,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,04844ce6-db41-4f35-b5be-8973226958d1,1652,,,"[48.0, 22.0]",7555,43,,,,,,,,,,,,,,,,,,,,1,Regular Play,Grzegorz Krychowiak,3637.0,Right Center Midfield,75,Colombia,769,['df0172d8-812e-4ce0-80a1-92596a0798e8'],26,,,,,,,,,,,,,,,,,Poland,789,00:43:26.833,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,9bbcabf3-60c1-41cf-9713-5dc93fd66b16,1657,,,"[106.0, 50.0]",7555,43,,,,,,,,,,,,,,,,,,,,1,Regular Play,James David Rodríguez Rubio,5695.0,Left Wing,75,Colombia,769,['e712d0ee-9a47-4d94-8927-e42727e1e995'],30,,,,,,,,,,,,,,,,,Colombia,769,00:43:30.433,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,df9ba348-4be3-4dc1-92ec-a80f148df05b,1661,,,"[105.0, 16.0]",7555,43,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maciej Rybus,5672.0,Left Midfield,76,Poland,789,"['b96d372d-8b83-4edc-aa6b-842be5b56798', 'd36480e1-11f2-435b-938e-36b80b21be3e']",57,,,,,,,,,,,,,,,,,Poland,789,00:43:57.460,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,048c95cb-9d8a-48c8-a33a-745c127ca9ab,1665,,,"[80.0, 49.0]",7555,44,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Radamel Falcao García Zárate,3445.0,Center Forward,77,Colombia,769,['03459e9a-1c94-4e5b-8f1e-ef2cd2db065f'],40,,,,,,,,,,,,,,,,,Colombia,769,00:44:40.420,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,ac53cb73-40ac-43b5-82bb-39da263081f3,1667,,,"[48.0, 20.0]",7555,44,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Maciej Rybus,5672.0,Left Midfield,77,Colombia,769,['a62ffe01-45cc-4a4a-8ba7-21222cf44b97'],41,,,,,,,,,,,,,,,,,Poland,789,00:44:41.540,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,61d502b0-f2e5-4850-bc04-7a04284dee57,1671,,,"[85.0, 76.0]",7555,45,,,,,,,,,,,,,,,,,,,,1,From Throw In,Radamel Falcao García Zárate,3445.0,Center Forward,78,Colombia,769,['405d2154-fc30-4a1c-ad5b-07943cf4f35d'],2,,,,,,,,,,,,,,,,,Colombia,769,00:45:02.073,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,322a54c6-06e8-457f-93ce-70b76da20051,1675,,,"[80.0, 74.0]",7555,45,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Santiago Arias Naranjo,5696.0,Right Back,79,Colombia,769,['798f694e-f3b8-40f9-9b95-2e1faf1d8f09'],36,,,,,,,,,,,,,,,,,Colombia,769,00:45:36.393,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,40ed2be7-d5ee-4794-bd1d-7310a015afb6,1678,,,"[79.0, 74.0]",7555,45,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Juan Fernando Quintero Paniagua,5692.0,Center Attacking Midfield,79,Colombia,769,['f6019c4f-ea43-4247-9763-425cb8d51375'],37,,,,,,,,,,,,,,,,,Colombia,769,00:45:37.593,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,0ebdeb2d-4f45-433e-b8cd-d6dd79c9c6e7,1682,,,"[96.0, 70.0]",7555,45,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Juan Guillermo Cuadrado Bello,5689.0,Right Wing,79,Colombia,769,"['368a31e3-0dee-4006-b6f0-f3d0c935d941', '5d6ec09d-130b-426a-b5b3-49499d704ffc']",39,,,,,,,,,,,,,,,,,Colombia,769,00:45:39.433,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,3aae86c6-3b4a-4c73-80bc-3db65521a248,1684,,,"[105.0, 76.0]",7555,45,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Santiago Arias Naranjo,5696.0,Right Back,79,Colombia,769,['42892844-af69-4428-9113-eaa4af851c85'],40,,,,,,,,,,,,,,,,,Colombia,769,00:45:40.793,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,4b218c57-e0be-4484-b3e4-334c82a080b3,1687,,,"[109.0, 8.0]",7555,45,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Mateus Uribe Villa,6193.0,Right Defensive Midfield,79,Colombia,769,['6fffab08-b570-4014-9a38-889545544812'],47,,,,,,,,,,,,,,,,,Colombia,769,00:45:47.980,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,316b829e-816a-4294-877e-e738064d2f86,1693,,,"[82.0, 47.0]",7555,45,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Juan Fernando Quintero Paniagua,5692.0,Center Attacking Midfield,79,Colombia,769,"['0c29bc3a-075c-43ec-ab1e-040ec3c57db9', '34766afe-79a6-46b1-b937-c360510321fc']",54,,,,,,,,,,,,,,,,,Colombia,769,00:45:54.593,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,fb10f079-f4dd-4c29-8eab-a9e5995c6a82,1696,,,"[76.0, 66.0]",7555,45,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Juan Guillermo Cuadrado Bello,5689.0,Right Wing,79,Colombia,769,['8eb00075-022e-4d30-8800-92b9a59ec6fd'],56,,,,,,,,,,,,,,,,,Colombia,769,00:45:56.553,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,fe66d3d4-85e1-400f-8470-4652d7c5bae2,1699,,,"[74.0, 53.0]",7555,45,,,,,,,,,,,,,,,,,,,,1,From Free Kick,James David Rodríguez Rubio,5695.0,Left Wing,79,Colombia,769,['935a9cb7-775b-4be2-b627-4427a2d36b2d'],58,,,,,,,,,,,,,,,,,Colombia,769,00:45:58.473,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,0f5c03b0-2cc7-4068-98b7-9db22a68518d,1706,,,"[71.0, 59.0]",7555,46,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Fernando Quintero Paniagua,5692.0,Center Attacking Midfield,80,Colombia,769,['1b12f07e-1709-4f42-a3a4-9a05259e5f36'],26,,,,,,,,,,,,,,,,,Colombia,769,00:46:26.153,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,09b6513f-ffe7-4a11-8f15-2cc88cd726d3,1709,,,"[40.0, 51.0]",7555,46,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yerry Fernando Mina González,6196.0,Right Center Back,80,Colombia,769,['39c048c9-4d7a-41e3-8dc6-1b3a08800419'],27,,,,,,,,,,,,,,,,,Colombia,769,00:46:27.673,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,7cb426e7-b2f4-4fcf-979f-0198dd8653ff,1712,,,"[57.0, 53.0]",7555,46,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wílmar Enrique Barrios Terán,5686.0,Left Defensive Midfield,80,Colombia,769,['08658c7f-f5ae-45b0-bb5c-e7cb668a5de4'],34,,,,,,,,,,,,,,,,,Colombia,769,00:46:34.553,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,ae8310f2-5e02-47ce-88f1-f36bc4c9122b,1715,,,"[58.0, 33.0]",7555,46,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Mateus Uribe Villa,6193.0,Right Defensive Midfield,80,Colombia,769,['9ea7a1c9-310a-40d2-bf4a-cc2df15d0353'],38,,,,,,,,,,,,,,,,,Colombia,769,00:46:38.473,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,e7686019-a5e3-4315-925d-851140b76cea,1718,,,"[70.0, 15.0]",7555,46,,,,,,,,,,,,,,,,,,,,1,Regular Play,James David Rodríguez Rubio,5695.0,Left Wing,80,Colombia,769,['10953d94-ffe9-47d3-b3a5-f983fd76e544'],39,,,,,,,,,,,,,,,,,Colombia,769,00:46:39.913,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,91e1c754-d86e-4942-b411-c68d87f849f0,1721,,,"[70.0, 28.0]",7555,46,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Mateus Uribe Villa,6193.0,Right Defensive Midfield,80,Colombia,769,['b6d6b833-82d7-43c7-9a36-5a9b64d78ff9'],41,,,,,,,,,,,,,,,,,Colombia,769,00:46:41.673,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,a8b1bb10-b4d5-4277-9a93-964e0725c00b,1725,,,"[81.0, 55.0]",7555,46,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Fernando Quintero Paniagua,5692.0,Center Attacking Midfield,80,Colombia,769,['5a0282bf-5b87-4916-9db4-0089e0913675'],45,,,,,,,,,,,,,,,,,Colombia,769,00:46:45.553,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,1123ff1f-7e8f-40d4-836f-cf2230b2dc20,1728,,,"[99.0, 48.0]",7555,46,,,,,,,,,,,,,,,,,,,,1,Regular Play,Radamel Falcao García Zárate,3445.0,Center Forward,80,Colombia,769,['c50b27a3-b3ef-4055-9e2a-e07d53945ffd'],47,,,,,,,,,,,,,,,,,Colombia,769,00:46:47.260,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,6bacb009-021b-4398-9799-fda3368f326e,1732,,,"[87.0, 70.0]",7555,46,,,,,,,,,,,,,,,,,,,,1,Regular Play,Santiago Arias Naranjo,5696.0,Right Back,80,Colombia,769,['e2ea9982-3800-4d21-ba44-ad51f4fa8b4d'],50,,,,,,,,,,,,,,,,,Colombia,769,00:46:50.473,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,2e6c35e7-8fe3-4e22-bacc-175ec6a4a163,1735,,,"[96.0, 71.0]",7555,46,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Guillermo Cuadrado Bello,5689.0,Right Wing,80,Colombia,769,['cb990266-8c98-4c66-8a7b-ee487393b4f1'],51,,,,,,,,,,,,,,,,,Colombia,769,00:46:51.993,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,f26cb3bb-d523-4682-b01e-4fb313fa3044,1738,,,"[112.0, 43.0]",7555,46,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Fernando Quintero Paniagua,5692.0,Center Attacking Midfield,80,Colombia,769,['52b49d47-a403-4fa5-9501-57c19e39465c'],55,,,,,,,,,,,,,,,,,Colombia,769,00:46:55.140,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,82aef44e-8ceb-488d-9500-c1005f7d69ba,1741,,,"[27.0, 47.0]",7555,46,,,,,,,,,,,,,,,,,,,,1,Regular Play,Piotr Zieliński,5660.0,Right Wing,81,Poland,789,['2436f923-b798-4075-8f83-06529f930dfb'],58,,,,,,,,,,,,,,,,,Poland,789,00:46:58.060,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,6629c0f3-a960-4c7b-9289-3b8563004d2f,1743,,,"[23.0, 51.0]",7555,46,,,,,,,,,,,,,,,,,,,,1,Regular Play,Łukasz Piszczek,5658.0,Right Center Back,81,Poland,789,['31ab47f7-50f3-4528-b055-3d60a521c87a'],58,,,,,,,,,,,,,,,,,Poland,789,00:46:58.780,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,1ab3acaf-daa1-46e2-bf04-697e7809a728,1756,,,"[56.0, 40.0]",7555,47,,,,,,,,,,,,,,,,,,,,1,Regular Play,Robert Lewandowski,5668.0,Center Forward,81,Poland,789,['0a2172ba-c879-4d84-8d8f-1b6748f685a7'],5,,,,,,,,,,,,,,,,,Poland,789,00:47:05.820,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,761026d9-6dc3-4ffd-80a3-2b88cc7c748f,1764,,,"[68.0, 38.0]",7555,47,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Mateus Uribe Villa,6193.0,Right Defensive Midfield,82,Colombia,769,['43db0e11-5946-41df-b521-9c4db7e2b4f9'],11,,,,,,,,,,,,,,,,,Colombia,769,00:47:11.073,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,5e038879-73e9-476e-92cf-125be5d54fee,1774,,,"[68.0, 41.0]",7555,47,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Mateus Uribe Villa,6193.0,Right Defensive Midfield,82,Colombia,769,['ebc4ba55-f082-48f0-8799-6d9660df8954'],13,,,,,,,,,,,,,,,,,Colombia,769,00:47:13.793,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,04479944-a0fe-4b88-a42f-db0f5cccfb75,1783,,,"[57.0, 29.0]",7555,47,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jacek Góralski,6195.0,Left Center Midfield,83,Poland,789,['7ad004f1-57ac-4d64-8f04-7f9e0fc9c449'],20,,,,,,,,,,,,,,,,,Poland,789,00:47:20.540,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,55cf7780-08c5-491a-aa2a-c1659015b789,1787,,,"[38.0, 28.0]",7555,47,,,,,,,,,,,,,,,,,,,,1,Regular Play,Michał Pazdan,5670.0,Left Center Back,83,Poland,789,['afaa4d00-b00e-44cb-9e18-776894f5bbad'],23,,,,,,,,,,,,,,,,,Poland,789,00:47:23.540,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,be67a30d-00de-4101-bc0d-b53ae4ba6b86,1790,,,"[58.0, 50.0]",7555,47,,,,,,,,,,,,,,,,,,,,1,Regular Play,Piotr Zieliński,5660.0,Right Wing,83,Poland,789,['5e3433f2-325a-496b-aae9-018e65dff440'],26,,,,,,,,,,,,,,,,,Poland,789,00:47:26.060,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,f65f396d-7bfc-4295-bd77-23edea024cde,1793,,,"[96.0, 64.0]",7555,47,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bartosz Bereszyński,5673.0,Right Midfield,83,Poland,789,['075514b9-af43-4c23-836f-0b2c53c5207d'],29,,,,,,,,,,,,,,,,,Poland,789,00:47:29.593,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,2439ef21-e803-40be-a878-8edfa7c2ffdd,1795,,,"[36.0, 20.0]",7555,47,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wílmar Enrique Barrios Terán,5686.0,Left Defensive Midfield,83,Poland,789,['7e10b21f-73f7-4a8b-9d23-cfcf574375d9'],30,,,,,,,,,,,,,,,,,Colombia,769,00:47:30.980,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,81962619-4098-42af-918f-fb0c3056d147,1800,,,"[75.0, 78.0]",7555,47,,,,,,,,,,,,,,,,,,,,1,Regular Play,Łukasz Piszczek,5658.0,Right Center Back,83,Poland,789,['fa7e3047-68ac-46a4-b0b9-616a17640148'],33,,,,,,,,,,,,,,,,,Poland,789,00:47:33.859,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,30d669b0-5ecb-4e57-9676-88d18409962f,1803,,,"[79.0, 69.0]",7555,47,,,,,,,,,,,,,,,,,,,,1,Regular Play,Piotr Zieliński,5660.0,Right Wing,83,Poland,789,['e67da25a-33e6-419c-9ee3-9d2211b66727'],35,,,,,,,,,,,,,,,,,Poland,789,00:47:35.540,Ball Receipt*,
