50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,1.5219,,,,,,,,,,,,cc828922-04c4-4c28-afb6-fe29ce8bede1,123,,,"[53.0, 76.0]",19732,2,,,-2.634494,,Right Foot,,,,"[44.0, 71.0]",,Ground Pass,10.29563,,Kirstyn Pearce,18152.0,,,,1,From Throw In,Natasha Harding,15725.0,Right Back,6,Reading WFC,974,['720a2cce-e268-4e68-b73b-1634fa63583b'],39,,,,,,,,,,,,,,,,Reading WFC,974,00:02:39.239,Pass,
,,,,,,,,,,,,1.922,,,,,,,,,,,,3ed40c39-c5d0-41c8-85e7-7d01d39a1a01,126,,,"[46.0, 70.0]",19732,2,,,-1.6233793,,Right Foot,,,,"[45.0, 51.0]",,Ground Pass,19.026299,,Josanne Potter,10198.0,,,,1,From Throw In,Kirstyn Pearce,18152.0,Right Center Back,6,Reading WFC,974,['2e290919-8c56-4894-b6b8-b8ecb2cf57b4'],41,,,,,,,,,,,,,,,,Reading WFC,974,00:02:41.458,Pass,
,,,,,,,,,,,,1.6072,,,,,,,,,,,,11430cb3-83cf-45b5-8334-47a09edf6297,130,,,"[55.0, 36.0]",19732,2,,,0.5485494,,Left Foot,,,,"[73.0, 47.0]",,Ground Pass,21.095022,Incomplete,Fara Williams,10251.0,,,,1,From Throw In,Josanne Potter,10198.0,Left Center Back,6,Reading WFC,974,"['6a81c798-8a97-4a7d-95ac-b5ca2f959712', 'aab3d209-0fdc-43cc-9383-d8de55c8233c']",46,,,,,,,,,,,,,,,,Reading WFC,974,00:02:46.019,Pass,
,,,,,,True,,,,,,1.831897,,,,,,,,,,,,aab3d209-0fdc-43cc-9383-d8de55c8233c,132,,,"[48.0, 34.0]",19732,2,,,3.0828369,,Right Foot,,,,"[31.0, 35.0]",,Ground Pass,17.029387,,Jasmine Matthews,15618.0,,,Interception,1,Regular Play,Laura Coombs,19416.0,Left Center Midfield,7,Liverpool WFC,966,"['11430cb3-83cf-45b5-8334-47a09edf6297', '88523ff8-a23e-48ae-b280-630a7ed5a295']",47,,,,,,,,,,,,,,,,Liverpool WFC,966,00:02:47.626,Pass,
,,,,,,,,,,,,1.666107,,,,,,,,,,,,d1a02d51-5508-495a-a8fe-d774777b4cda,135,,,"[31.0, 36.0]",19732,2,,,2.2142975,,Left Foot,,,,"[25.0, 44.0]",,Ground Pass,10.0,,Sophie Elizabeth Bradley-Auckland,15614.0,,,,1,Regular Play,Jasmine Matthews,15618.0,Left Center Back,7,Liverpool WFC,966,['b0f7ef7d-186d-4d9d-8146-a30501a36c64'],49,,,,,,,,,,,,,,,,Liverpool WFC,966,00:02:49.890,Pass,
,,,,,,,,,,,,1.441878,,,,,,,,,,,,214c8aa9-8428-4dde-8c18-798784cd3705,139,,,"[26.0, 50.0]",19732,2,,,1.2360595,,Right Foot,,,,"[34.0, 73.0]",,Ground Pass,24.351591,,Satara Murray,15629.0,,,,1,Regular Play,Sophie Elizabeth Bradley-Auckland,15614.0,Right Center Back,7,Liverpool WFC,966,['bf16905e-fffc-4433-880d-f4d7a25fd4ee'],52,,,,,,,,,,,,,,,,Liverpool WFC,966,00:02:52.727,Pass,
,,,,,,,,,,,,1.383134,,,,,,,,,,,,87831751-3114-4ce7-82c5-4556ed230bbd,143,,,"[33.0, 60.0]",19732,2,,,2.5899377,,Right Foot,,,,"[20.0, 68.0]",,Ground Pass,15.264338,,Sophie Elizabeth Bradley-Auckland,15614.0,,,,1,Regular Play,Satara Murray,15629.0,Right Back,7,Liverpool WFC,966,['2b618f2a-fd14-408e-9ce1-631de42cbcfa'],57,,,,,,,,,,,,,,,,Liverpool WFC,966,00:02:57.411,Pass,
,,,,,,,,,,,,1.50036,,,,,,,,,,,,8f1eccff-9b7e-406a-8f0b-e5dcb00ccad3,147,,,"[19.0, 68.0]",19732,2,,,0.20401798,,Right Foot,,,,"[48.0, 74.0]",,Ground Pass,29.614185,,Christie Murray,15628.0,,,,1,Regular Play,Sophie Elizabeth Bradley-Auckland,15614.0,Right Center Back,7,Liverpool WFC,966,"['220c9969-da4a-474f-b6eb-c2c95264a944', '3131949d-8acf-4afb-9b81-4c24c15cecda']",58,,,,,,,,,,,,,,,,Liverpool WFC,966,00:02:58.874,Pass,True
,,,,,,,,,,,,0.325808,,,,,,,,,,,,bd4c42ef-d334-4187-9dfd-dc6aed286c54,151,,,"[48.0, 73.0]",19732,3,,,-1.5707964,,Left Foot,,,,"[48.0, 62.0]",,Ground Pass,11.0,,Rhiannon Roberts,19779.0,,,,1,Regular Play,Christie Murray,15628.0,Right Center Midfield,7,Liverpool WFC,966,"['119041cf-8d12-464c-a36d-065623b10f95', '70597d66-05e7-4069-8bb7-10e35f9ebcfc']",1,,,,,,,,,,,,,,,,Liverpool WFC,966,00:03:01.953,Pass,True
,,,,,,,,,,,,1.4763,,,,,,,,,,,,525483d5-00ff-4ad0-aa13-d5e426c2a9d7,154,,,"[49.0, 61.0]",19732,3,,,0.39852244,,Right Foot,,,,"[68.0, 69.0]",,High Pass,20.615528,Incomplete,Jessica Anne Clarke,15218.0,,,,1,Regular Play,Rhiannon Roberts,19779.0,Center Defensive Midfield,7,Liverpool WFC,966,"['8a9ebadc-4da6-430f-a55c-f0ad887e7bf2', 'c868a740-2892-4263-852c-54d3d58bc82d']",2,,,,,,,,,,,,,,,,Liverpool WFC,966,00:03:02.665,Pass,
,,,,,,,,,,,,0.6539,,,,,,,,,,,,8ec82fea-9b20-4a83-8862-405c21ea1290,159,,,"[55.0, 14.0]",19732,3,,,0.69473827,,Left Foot,,,,"[61.0, 19.0]",,Ground Pass,7.81025,,Rachel Rowe,19780.0,,,,1,Regular Play,Josanne Potter,10198.0,Left Center Back,8,Reading WFC,974,"['55177b25-974f-4ac7-af1e-a220eebb38db', 'd9361d64-f40e-4b87-aa4e-a8b92ad51acf']",5,,,,,,,,,,,,,,,,Reading WFC,974,00:03:05.403,Pass,True
,,,,,,,,,,,,0.997846,,,,,,,,,,,,95e26ac7-1c05-4f4e-b17a-ec29fb97e5c9,163,,,"[56.0, 29.0]",19732,3,,,2.55359,,Right Foot,,,,"[44.0, 37.0]",,Ground Pass,14.422205,,Kirstyn Pearce,18152.0,,,,1,Regular Play,Rachel Rowe,19780.0,Right Defensive Midfield,8,Reading WFC,974,['81e248bb-693d-4b65-9837-ba608807fb98'],8,,,,,,,,,,,,,,,,Reading WFC,974,00:03:08.956,Pass,
,,,,,,,,,,,,1.9639,,,,,,,,,,,,ad87a98a-5591-4d4d-b134-ac87f1cc50ac,166,,,"[46.0, 47.0]",19732,3,,,1.7681919,,Right Foot,,,,"[40.0, 77.0]",,Ground Pass,30.594116,,Natasha Harding,15725.0,,,,1,Regular Play,Kirstyn Pearce,18152.0,Right Center Back,8,Reading WFC,974,['3060921e-18bd-4d74-b35a-84c17b5f1878'],13,,,,,,,,,,,,,,,,Reading WFC,974,00:03:13.129,Pass,
,,,,,,,,,,,,1.4362,,,,,,,,,,,,42c5aac2-af49-404b-a338-e17bdee4c0a7,169,,,"[39.0, 76.0]",19732,3,,,-2.3204954,,Right Foot,,,,"[12.0, 47.0]",,Ground Pass,39.623226,,Grace Moloney,15719.0,,,,1,Regular Play,Natasha Harding,15725.0,Right Back,8,Reading WFC,974,['e7ff7d82-f57a-4b69-bd95-fdef80cd3e61'],15,,,,,,,,,,,,,,,,Reading WFC,974,00:03:15.212,Pass,
,,,,,,,,,,,,2.9619,,,,,,,,,,,,a28b83c9-dc6e-402b-8793-110787c1afb3,172,,,"[28.0, 50.0]",19732,3,,,0.09966865,,Right Foot,,,,"[78.0, 55.0]",,High Pass,50.24938,Incomplete,,,,,,1,Regular Play,Grace Moloney,15719.0,Goalkeeper,8,Reading WFC,974,['84b042dc-900d-4316-9527-dbfdd8f0bf98'],30,,,,,,,,,,,,,,,,Reading WFC,974,00:03:30.528,Pass,
,,,,,,,,,,,,2.5939,,,,,,,,,,,,84b042dc-900d-4316-9527-dbfdd8f0bf98,174,,,"[43.0, 26.0]",19732,3,,True,0.4636476,,,,,,"[51.0, 30.0]",,High Pass,8.944272,,Laura Coombs,19416.0,,,Recovery,1,Regular Play,Jasmine Matthews,15618.0,Left Center Back,8,Reading WFC,974,"['0c564360-7a66-4d4f-9b87-819495db1135', '849eef92-d931-48c3-aeda-c1e2e1451ac9', 'a28b83c9-dc6e-402b-8793-110787c1afb3']",33,,,,,,,,,,,,,,,,Liverpool WFC,966,00:03:33.490,Pass,True
,,,,,,,,,,,,1.6946,,,,,,,,,,,,b1eb2577-c9cc-4554-9666-00bf744f8778,184,,,"[65.0, 47.0]",19732,4,,,0.67474097,,Left Foot,,,,"[70.0, 51.0]",,Ground Pass,6.4031243,,Fara Williams,10251.0,,,Free Kick,1,From Free Kick,Josanne Potter,10198.0,Left Center Back,9,Reading WFC,974,['dbedf12d-16d6-4886-8e39-a3ee8d0b50dd'],10,,,,,,,,,,,,,,,,Reading WFC,974,00:04:10.320,Pass,
,,,,,,,,,,,,1.7577,,,,,,,,,,,,3314290d-6385-47f1-9df1-40ec08e523b3,187,,,"[71.0, 52.0]",19732,4,,,1.4288993,,Left Foot,,,,"[74.0, 73.0]",,Ground Pass,21.213203,,Kirstyn Pearce,18152.0,,,,1,From Free Kick,Fara Williams,10251.0,Left Wing,9,Reading WFC,974,['fbc888a5-dbcb-49e5-84b9-17939517019e'],12,,,,,,,,,,,,,,,,Reading WFC,974,00:04:12.095,Pass,
,,,,,,,,,,,,1.7738,,,,,,,,,,,,4271068c-e606-4c37-8e5e-9c480da6bc0c,192,,,"[75.0, 76.0]",19732,4,,,-2.1948195,,Right Foot,,,,"[57.0, 51.0]",,Ground Pass,30.805843,,Josanne Potter,10198.0,,,,1,From Free Kick,Kirstyn Pearce,18152.0,Right Center Back,9,Reading WFC,974,"['2d078d07-6d13-4789-8036-66607620bb08', '3ffb110f-c8f2-42ef-a4e6-e020200f7bbe']",14,,,,,,,,,,,,,,,,Reading WFC,974,00:04:14.507,Pass,True
,,,,,,,,,,,,1.403,,,,,,,,,,,,f5b8af8b-622d-48ad-bb93-d0db1acc9f26,195,,,"[64.0, 43.0]",19732,4,,,0.0,,Left Foot,,,,"[80.0, 43.0]",,Ground Pass,16.0,,Rachel Furness,15706.0,,,,1,From Free Kick,Josanne Potter,10198.0,Left Center Back,9,Reading WFC,974,['7a8682b4-d3f1-41f2-bfae-c51ae4235668'],18,,,,,,,,,,,,,,,,Reading WFC,974,00:04:18.872,Pass,
,,,,,,,,,,,,0.5377,,,,,,,,,,,,7533099b-b4b9-4ad3-845e-d4043ed08519,199,,,"[79.0, 43.0]",19732,4,,,2.6779451,,Left Foot,,,,"[77.0, 44.0]",,Ground Pass,2.236068,,Fara Williams,10251.0,,,,1,From Free Kick,Rachel Furness,15706.0,Left Defensive Midfield,9,Reading WFC,974,['0ac7e584-15c4-49ad-a993-cd4f43170268'],20,,,,,,,,,,,,,,,,Reading WFC,974,00:04:20.972,Pass,
,,,,,,,,,,,,0.8478,,,,,,,,,,,,3a84d43b-8a49-4d7d-8850-1af8e709b4f8,202,,,"[81.0, 40.0]",19732,4,,,0.71883,,Right Foot,,,,"[89.0, 47.0]",,Ground Pass,10.630146,,Lauren Bruton,15726.0,,,,1,From Free Kick,Fara Williams,10251.0,Left Wing,9,Reading WFC,974,['06622227-e8fa-4132-a970-351d35bb1364'],22,,,,,,,,,,,,,,,,Reading WFC,974,00:04:22.903,Pass,
,,,,,,,,,,,,1.5075,,,,,,,,,,,,e8812538-4d92-4b53-85b1-68d513f0ea60,207,,,"[28.0, 24.0]",19732,4,,,0.4266275,,Right Foot,,,,"[39.0, 29.0]",,Ground Pass,12.083046,Incomplete,,,,,Recovery,1,From Free Kick,Leigh-Anne Robe,15630.0,Left Back,9,Reading WFC,974,['ba1c16a7-c697-46f7-8407-6d37278d9dc1'],27,,,,,,,,,,,,,,,,Liverpool WFC,966,00:04:27.275,Pass,
,,,,,,,,,,,,1.6383,,,,,,,,,,,,9b131e82-6013-43af-bbea-f870eed15d06,210,,,"[79.0, 53.0]",19732,4,,,2.1962814,,Left Foot,,,,"[66.0, 71.0]",,Ground Pass,22.203604,,Kirstyn Pearce,18152.0,,,,1,From Free Kick,Rachel Furness,15706.0,Left Defensive Midfield,9,Reading WFC,974,['9de687a9-bc3f-4bc3-93b2-e4c2ae0e2e6a'],31,,,,,,,,,,,,,,,,Reading WFC,974,00:04:31.522,Pass,
,,,,,,,,,,,,1.4672,,,,,,,,,,,,d13e1982-c3f2-416d-99ed-cfdb9f1f92c1,213,,,"[66.0, 71.0]",19732,4,,,0.43662715,,Right Foot,,,,"[81.0, 78.0]",,Ground Pass,16.552946,,Natasha Harding,15725.0,,,,1,From Free Kick,Kirstyn Pearce,18152.0,Right Center Back,9,Reading WFC,974,['f4ecb33b-99b2-4cb2-9558-87e4d483b491'],33,,,,,,,,,,,,,,,,Reading WFC,974,00:04:33.877,Pass,
,,,,,,,,,,,,1.368,,,,,,,,,,,,c07de550-e2c4-4557-8b4f-e02d77ddc23a,217,,,"[83.0, 77.0]",19732,4,,,-0.3708913,,Right Foot,,,,"[101.0, 70.0]",,Ground Pass,19.313208,,Lauren Bruton,15726.0,,,,1,From Free Kick,Natasha Harding,15725.0,Right Back,9,Reading WFC,974,['7e8de5b3-1dc8-456d-99eb-9e27ec1add8e'],36,,,,,,,,,,,,,,,,Reading WFC,974,00:04:36.502,Pass,
,,,,,,,,,,,,1.4702,,,,,,,,,,,,93da237f-741a-4517-a045-a45a06eae3b4,222,,,"[19.0, 1.0]",19732,4,,,0.20539539,,,,,,"[43.0, 6.0]",,High Pass,24.5153,Incomplete,,,,,Throw-in,1,From Throw In,Leigh-Anne Robe,15630.0,Left Back,10,Liverpool WFC,966,['0f6d4bab-76f4-442f-94fe-cf28f42d8b05'],57,,,,,,,,,,,,,,,,Liverpool WFC,966,00:04:57.542,Pass,
,,,,,,,,,,,,1.5459,,,,,,,,,,,,0f6d4bab-76f4-442f-94fe-cf28f42d8b05,223,,,"[78.0, 75.0]",19732,4,,,-0.66104317,,Head,,,,"[96.0, 61.0]",,High Pass,22.803509,Incomplete,,,,,Recovery,1,From Throw In,Natasha Harding,15725.0,Right Back,10,Liverpool WFC,966,"['93da237f-741a-4517-a045-a45a06eae3b4', 'bf12af5d-716c-4ebe-ada2-a0b77cdd53d5']",59,,,,,,,,,,,,,,,,Reading WFC,974,00:04:59.012,Pass,
,,,,,,,,,,,,2.08,,,,,,,,,,,,bf12af5d-716c-4ebe-ada2-a0b77cdd53d5,224,,,"[25.0, 20.0]",19732,5,,,0.7123576,,Right Foot,,,,"[47.0, 39.0]",,High Pass,29.068884,,Christie Murray,15628.0,,,Recovery,1,From Throw In,Jasmine Matthews,15618.0,Left Center Back,10,Liverpool WFC,966,"['0f6d4bab-76f4-442f-94fe-cf28f42d8b05', '6acbf61f-daad-4905-97c6-fdef22ed2d20']",0,,,,,,,,,,,,,,,,Liverpool WFC,966,00:05:00.558,Pass,
,,,,,,,,,,,,4.401024,,,,,,,,,,,,a590037e-6d4d-4e78-8d83-af9e13c0bbe0,229,,,"[55.0, 41.0]",19732,5,,,0.32175055,,Right Foot,,,,"[100.0, 56.0]",,High Pass,47.434166,,Jessica Anne Clarke,15218.0,,,Free Kick,1,From Free Kick,Sophie Elizabeth Bradley-Auckland,15614.0,Right Center Back,11,Liverpool WFC,966,['9cfa5fec-d500-4beb-b2fd-db4086ddfe09'],31,,,,,,,,,,,,,,,,Liverpool WFC,966,00:05:31.262,Pass,
,,,,,,,,,,,,1.0664,,,,,,,,,,,,23e8696e-0887-4fcc-99d6-5a1ca72acafc,233,,,"[105.0, 58.0]",19732,5,,,-1.3633001,,Right Foot,,,,"[109.0, 39.0]",,Low Pass,19.416489,Incomplete,Courtney Sweetman-Kirk,15611.0,,,,1,From Free Kick,Jessica Anne Clarke,15218.0,Right Wing,11,Liverpool WFC,966,"['01846d2e-6aa5-4609-ade3-4c7e61a13263', '9dd5fc30-8712-42cb-a42b-8d16809ea6e3', 'c5a3052f-694b-4149-a0a2-f88fede6fdcb']",37,,,,,,,,,,,,,,,,Liverpool WFC,966,00:05:37.070,Pass,True
,,,,,,,,,,,,1.4861,,,,,,,,,,,,9dd5fc30-8712-42cb-a42b-8d16809ea6e3,235,,,"[12.0, 42.0]",19732,5,,,-1.359703,,Head,,,,"[15.0, 28.0]",,Low Pass,14.3178215,,Remi Allen,18149.0,,,Recovery,1,Regular Play,Rachel Rowe,19780.0,Right Defensive Midfield,12,Reading WFC,974,"['23e8696e-0887-4fcc-99d6-5a1ca72acafc', '70a582c3-540c-4c0d-ae5e-78d6753fbc7b']",38,,,,,,,,,,,,,,,,Reading WFC,974,00:05:38.136,Pass,
,,,,,,,,,,,,1.7255,,,,,,,,,,,,2fe48bb7-f495-443c-b11b-d1d142558d40,239,,,"[18.0, 29.0]",19732,5,,,-0.13255154,,Right Foot,,,,"[33.0, 27.0]",,Ground Pass,15.132746,,Fara Williams,10251.0,,,,1,Regular Play,Remi Allen,18149.0,Right Wing,12,Reading WFC,974,"['55c3a1a1-39b3-450d-bc26-07327788c3be', 'a79e2c02-898a-4404-87af-a99a4bc1aa05']",41,,,,,,,,,,,,,,,,Reading WFC,974,00:05:41.765,Pass,True
,,,,,,,,,,,,1.920216,,,,,,,,,,,,d901d43e-4223-4dab-a2a3-8b2432e1eeb2,243,,,"[22.0, 30.0]",19732,5,,,1.5232133,,Left Foot,,,,"[23.0, 51.0]",,Ground Pass,21.023796,,Kirstyn Pearce,18152.0,,,,1,Regular Play,Fara Williams,10251.0,Left Wing,12,Reading WFC,974,['c5863c16-2a3a-44ae-b3e4-7280152d6717'],48,,,,,,,,,,,,,,,,Reading WFC,974,00:05:48.032,Pass,
,,,,,,,,,,,,1.132,,,,,,,,,,,,dd2ecf6d-da5b-4967-9bed-78bb8b66cd4e,246,,,"[34.0, 55.0]",19732,5,,,-0.30288488,,Right Foot,,,,"[50.0, 50.0]",,Ground Pass,16.763054,,Rachel Rowe,19780.0,,,,1,Regular Play,Kirstyn Pearce,18152.0,Right Center Back,12,Reading WFC,974,['ff20549d-25e6-4540-a4d2-98327575565e'],51,,,,,,,,,,,,,,,,Reading WFC,974,00:05:51.592,Pass,
,,,,,,,,,,,,1.131287,,,,,,,,,,,,d1c0e3ef-27fa-4285-9f4b-a62a0b1fc908,249,,,"[50.0, 50.0]",19732,5,,,2.4756234,,Right Foot,,,,"[36.0, 61.0]",,Ground Pass,17.804493,,Kirstyn Pearce,18152.0,,,,1,Regular Play,Rachel Rowe,19780.0,Right Defensive Midfield,12,Reading WFC,974,"['57c5e094-ffa7-4155-a623-63764569ff14', 'aacc58c3-d146-45a2-89ad-0bbb98b0fb3f']",52,,,,,,,,,,,,,,,,Reading WFC,974,00:05:52.724,Pass,True
,,,,,,,,,,,,2.0497,,,,,,,,,,,,4a63e98e-1a40-42d5-a73b-c6478bb23616,252,,,"[35.0, 61.0]",19732,5,,,-1.849096,,Right Foot,,,,"[29.0, 40.0]",,Ground Pass,21.84033,,Josanne Potter,10198.0,,,,1,Regular Play,Kirstyn Pearce,18152.0,Right Center Back,12,Reading WFC,974,['5b1e8def-abfa-425c-9ef5-e4621f968fb3'],55,,,,,,,,,,,,,,,,Reading WFC,974,00:05:55.172,Pass,
,,,,,,,,,,,,1.8395,,,,,,,,,,,,d5d236ed-e173-46d9-92aa-ad435dbbd7c5,255,,,"[33.0, 39.0]",19732,5,,,0.13255154,,Left Foot,,,,"[63.0, 43.0]",,Low Pass,30.265491,,Brooke Chaplen,15723.0,,,,1,Regular Play,Josanne Potter,10198.0,Left Center Back,12,Reading WFC,974,['03aba026-4546-45bc-a542-d329a259760f'],58,,,,,,,,,,,,,,,,Reading WFC,974,00:05:58.903,Pass,
,,,,,,,,,,,,1.999707,,,,,,,,,,,,c16f5ccf-5ee1-4163-a043-6a2fd0319e82,265,,,"[79.0, 42.0]",19732,6,,,-1.2387369,,Right Foot,,,,"[89.0, 13.0]",,Ground Pass,30.675724,,Mayumi Pacheco,15724.0,,,,1,Regular Play,Brooke Chaplen,15723.0,Center Attacking Midfield,12,Reading WFC,974,['7d798659-48bb-42fe-bc21-5f80ec9cc969'],5,,,,,,,,,,,,,,,,Reading WFC,974,00:06:05.351,Pass,
,,,,,,,,,,,,0.7958,,,,,,,,,,,,339dab5c-f4c5-4082-8d2f-ba0ed47d44b0,269,,,"[90.0, 14.0]",19732,6,,,1.359703,,Right Foot,,,,"[93.0, 28.0]",,Ground Pass,14.3178215,,Remi Allen,18149.0,,,,1,Regular Play,Mayumi Pacheco,15724.0,Left Back,12,Reading WFC,974,"['36752516-aab6-4773-95be-226dad0a5c58', '7d5d3346-39a8-4a5c-8dfa-111bbf1185de']",8,,,,,,,,,,,,,,,,Reading WFC,974,00:06:08.320,Pass,True
,,,,,,,,,,,,0.9961,,,,,,,,,,,,b0809b60-1966-46d2-b292-f4c0d4ea86e8,272,,,"[91.0, 28.0]",19732,6,,,2.976444,,Right Foot,,,,"[85.0, 29.0]",,Ground Pass,6.0827627,,Brooke Chaplen,15723.0,,,,1,Regular Play,Remi Allen,18149.0,Right Wing,12,Reading WFC,974,['f4922639-0bb6-480e-a154-61a1fa2c4c55'],10,,,,,,,,,,,,,,,,Reading WFC,974,00:06:10.074,Pass,
,,,,,,,,,,,,1.3781,,,,,,,,,,,,da7f6779-19db-43ac-8b06-8673eb878961,279,,,"[33.0, 53.0]",19732,6,,,-2.782822,,Right Foot,,,,"[25.0, 50.0]",,Ground Pass,8.5440035,Incomplete,,,,,,1,Regular Play,Jessica Anne Clarke,15218.0,Right Wing,12,Reading WFC,974,['cadc8a67-c083-45f2-996e-38a74144ef1f'],12,,,,,,,,,,,,,,,,Liverpool WFC,966,00:06:12.884,Pass,
,,,,,,,,,,,,1.6239,,,,,,,,,,,,4db8e825-24f9-4a97-b845-38e717faa61b,283,,,"[108.0, 14.0]",19732,6,,,-0.7853982,,Right Foot,,,,"[115.0, 7.0]",,Ground Pass,9.899495,,Mayumi Pacheco,15724.0,,,,1,Regular Play,Lauren Bruton,15726.0,Center Forward,12,Reading WFC,974,['e4d7458a-b950-4f00-9717-dca9385b4853'],18,,,,,,,,,,,,,,,,Reading WFC,974,00:06:18.891,Pass,
,,,,,,,,,,,,0.811536,,,,,,,,,,,,deba34da-c16b-4f1e-8972-acfbd4714e1f,291,,,"[106.0, 14.0]",19732,6,,,3.0791738,,Left Foot,,,,"[90.0, 15.0]",,Ground Pass,16.03122,,Rachel Furness,15706.0,,,,1,Regular Play,Mayumi Pacheco,15724.0,Left Back,12,Reading WFC,974,"['e9f74363-d4cf-4ae5-b8cc-604438e64d6f', 'fdab0da4-1fe9-496c-91c6-c91b1b013405']",24,,,,,,,,,,,,,,,,Reading WFC,974,00:06:24.100,Pass,True
,,,,,,,,,,,,2.0412,,,,,,,,,,,,dd34a5bb-ae7f-48e0-8960-b876ce1bda79,295,,,"[90.0, 16.0]",19732,6,,,1.017502,,Left Foot,True,,,"[111.0, 50.0]",,High Pass,39.962482,Incomplete,,,,,,1,Regular Play,Rachel Furness,15706.0,Left Defensive Midfield,12,Reading WFC,974,"['2527314d-7764-43cc-96fe-1f47e8071c26', 'cf82ad18-c46d-499e-a86f-03a787dd5c77']",27,,,,,,,,,,,,,,,,Reading WFC,974,00:06:27.341,Pass,True
,,,,,,,,,,,,1.3456,,,,,,,,,,,,d3838f09-e00f-425f-9699-b47252d66658,297,,,"[88.0, 58.0]",19732,6,,,-1.19029,,Head,,,,"[90.0, 53.0]",,High Pass,5.3851647,Incomplete,,,,,Recovery,1,Regular Play,Rachel Rowe,19780.0,Right Defensive Midfield,12,Reading WFC,974,['996ca1a3-7729-4b4e-93f3-1897a1f56af0'],32,,,,,,,,,,,,,,,,Reading WFC,974,00:06:32.197,Pass,
,,,,,,,,,,,,3.3898,,,,,,,,,,,,996ca1a3-7729-4b4e-93f3-1897a1f56af0,298,,,"[31.0, 28.0]",19732,6,,,-1.0899091,,Right Foot,,,,"[43.0, 5.0]",,High Pass,25.942244,,Niamh Charles,15631.0,,,Recovery,1,Regular Play,Rhiannon Roberts,19779.0,Center Defensive Midfield,13,Liverpool WFC,966,"['31960a07-e047-4210-abef-e3f35b40e134', 'd3838f09-e00f-425f-9699-b47252d66658']",33,,,,,,,,,,,,,,,,Liverpool WFC,966,00:06:33.542,Pass,
,,,,,,,,,,,,1.531332,,,,,,,,,,,,65494734-fd03-4d2d-afed-6b3cdd3cd31c,303,,,"[37.0, 1.0]",19732,6,,,0.13800602,,,,,,"[73.0, 6.0]",,High Pass,36.345562,Incomplete,Courtney Sweetman-Kirk,15611.0,,,Throw-in,1,From Throw In,Leigh-Anne Robe,15630.0,Left Back,14,Liverpool WFC,966,"['13b442b9-fb3d-468a-9298-4d9b01e782de', '5ebc4fba-d01d-4b6c-a102-2dec41f7f16f']",51,,,,,,,,,,,,,,,,Liverpool WFC,966,00:06:51.206,Pass,
,,,,,,,,,,,,2.259688,,,,,,,,,,,,5ebc4fba-d01d-4b6c-a102-2dec41f7f16f,305,,,"[48.0, 75.0]",19732,6,,True,-1.2120256,,,,,,"[51.0, 67.0]",,High Pass,8.5440035,Incomplete,,,,,Recovery,1,From Throw In,Natasha Harding,15725.0,Right Back,14,Liverpool WFC,966,"['025821b9-88a3-4387-a58e-c3af5e572290', '65494734-fd03-4d2d-afed-6b3cdd3cd31c', 'a3023f14-7268-4796-85e7-2032d5fa9e59']",52,,,,,,,,,,,,,,,,Reading WFC,974,00:06:52.737,Pass,True
,,,,,,,,,,,,1.77943,,,,,,,,,,,,3198b5e6-3d97-4a78-a046-1d1a1f718c31,318,,,"[82.0, 19.0]",19732,7,,,0.50959224,,Right Foot,,,,"[116.0, 38.0]",,High Pass,38.948685,Incomplete,,,,,Free Kick,1,From Free Kick,Christie Murray,15628.0,Right Center Midfield,15,Liverpool WFC,966,['6f8f6a58-07ce-45e7-a106-aaec30f1e4ce'],42,,,,,,,,,,,,,,,,Liverpool WFC,966,00:07:42.487,Pass,
,,,,,,,,,,,,2.4026,,,,,,,,,,,,18e9a420-441a-44f8-ba2e-af1de7dd63b1,321,,,"[14.0, 52.0]",19732,7,,,0.7853982,,Keeper Arm,,,,"[36.0, 74.0]",,Ground Pass,31.112698,,Fara Williams,10251.0,,,,1,Regular Play,Grace Moloney,15719.0,Goalkeeper,16,Reading WFC,974,['b4b708c1-722a-4b26-be52-d15b080622a1'],48,,,,,,,,,,,,,,,,Reading WFC,974,00:07:48.671,Pass,
