ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,1.9181,,,,,,,,,,,,,baa46fec-61e7-495c-9a28-ad147cb4d9dc,1701,,"[74.0, 1.0]",19761,51,,,,0.104876935,,,,,,,"[93.0, 3.0]",,High Pass,19.104973,Incomplete,Lucy Hope,16386.0,,,,,Throw-in,2,From Throw In,Poppy Pattinson,17274.0,Left Back,121,Bristol City WFC,973,"['13a63315-2f29-461b-95d9-465758388018', '4fe130e0-3af9-4d96-9c87-3754f00fb849']",37,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:06:37.682,Pass,
,,,,,,,,,,,,1.4043,,,,,,,,,,,,,1d2a5198-046c-4e19-a7c7-f47a4dfcf07e,1704,,"[32.0, 78.0]",19761,51,,,,-0.4636476,,,Right Foot,,,,"[42.0, 73.0]",,High Pass,11.18034,,Laura Coombs,19416.0,,,,,Recovery,2,Regular Play,Niamh Fahey,19777.0,Center Defensive Midfield,122,Liverpool WFC,966,['cf0bc6e9-37b5-42be-8fa7-7b6e552630dd'],40,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:06:40.817,Pass,
,,,,,,,,,,,,0.9065,,,,,,,,,,,,,bef6ee41-7bdc-42d8-8521-4a6d3539e176,1708,,"[39.0, 74.0]",19761,51,,,,2.9304993,,,Right Foot,,,,"[25.0, 77.0]",,Ground Pass,14.3178215,,Satara Murray,15629.0,,,,,,2,Regular Play,Laura Coombs,19416.0,Left Center Midfield,122,Liverpool WFC,966,['97d64bc9-0f2c-43a6-9ef6-8ca928082d81'],45,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:06:45.028,Pass,
,,,,,,,,,,,,3.4473,,,,,,,,,,,,,21914e2b-ec87-432b-824e-7dc260c7bc98,1710,,"[25.0, 77.0]",19761,51,,,,0.0,,,Right Foot,,,,"[74.0, 77.0]",,High Pass,49.0,,Kirsty Linnett,19418.0,,,,,,2,Regular Play,Satara Murray,15629.0,Right Back,122,Liverpool WFC,966,['b5ebd40d-1037-4f20-a017-ce4a8d562866'],45,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:06:45.935,Pass,
,,,,,,,,,,,,0.1435,,,,,,,,,,,,,04750854-14fa-46d6-8d2a-13ee27622799,1720,,"[52.0, 27.0]",19761,51,,,,-1.8925469,,,Right Foot,,,,"[51.0, 24.0]",,Ground Pass,3.1622777,Incomplete,,,,,,,Recovery,2,Regular Play,Carla Humphrey,16384.0,Right Center Midfield,122,Liverpool WFC,966,['ba4df544-74f2-4d09-b242-74d2a93afed3'],53,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:06:53.429,Pass,
,,,,,,,,,,,,1.065991,,,,,,,,,,,,,a164875d-75f8-4417-9927-d15c6241b96f,1722,,"[24.0, 26.0]",19761,51,,,,0.0,,,Head,,,,"[34.0, 26.0]",,Low Pass,10.0,Incomplete,Carla Humphrey,16384.0,,,,,Recovery,2,Regular Play,Danique Kerkdijk,16383.0,Right Center Back,122,Liverpool WFC,966,"['c75d50f4-84e4-4261-8292-269531c833ae', 'e9e132c0-b2b2-4273-bbd6-20f16c3eb612']",55,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:06:55.731,Pass,
,,,,,,,,,,,,1.0287,,,,,,,,,,,,,64d02356-f8cd-4a67-b432-21a325dfb740,1726,,"[91.0, 42.0]",19761,52,,,,3.1415927,,,Right Foot,,,,"[83.0, 42.0]",,Ground Pass,8.0,,Christie Murray,15628.0,,,,,,2,Regular Play,Laura Coombs,19416.0,Left Center Midfield,122,Liverpool WFC,966,['675f579e-9d86-4cc0-9acd-be2569de42a7'],0,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:07:00.248,Pass,
,,,,,,,,,,,,1.1156,,,,,,,,,,,,,87b12452-8d1e-4c47-8601-3f75f09d279c,1729,,"[87.0, 39.0]",19761,52,,,,-0.551655,,,Left Foot,,,,"[100.0, 31.0]",,Ground Pass,15.264338,,Courtney Sweetman-Kirk,15611.0,,,,,,2,Regular Play,Christie Murray,15628.0,Right Center Midfield,122,Liverpool WFC,966,['5c6f5d0d-69ad-42b1-bb96-b5c0f586db54'],2,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:07:02.695,Pass,
,,,,,,,,,,,,1.1143,,,,,,,,,,,,,f70a36e0-2c74-405b-bb75-230a4e8b0ac6,1733,,"[95.0, 30.0]",19761,52,,,,-2.158799,,,Right Foot,,,,"[91.0, 24.0]",,Ground Pass,7.2111025,,Christie Murray,15628.0,,,,,,2,Regular Play,Courtney Sweetman-Kirk,15611.0,Right Midfield,122,Liverpool WFC,966,['43a1532e-55ac-4329-aa74-326067123080'],4,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:07:04.895,Pass,
,,,,,,,,,,,,2.0112,,,,,,,,,,,,,bdf9a4fa-f6f0-4ffd-82eb-33ed5e87a532,1736,,"[91.0, 22.0]",19761,52,,,,-0.7568345,,,Right Foot,,,,"[109.0, 5.0]",,Ground Pass,24.758837,,Rhiannon Roberts,19779.0,,,,,,2,Regular Play,Christie Murray,15628.0,Right Center Midfield,122,Liverpool WFC,966,['8d6588de-0256-4f27-8612-1f435899d303'],6,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:07:06.483,Pass,
,,,,,,,,,,,,1.2758,,,,,,,,,,,,,6cdd7692-b524-46fc-8379-13f23efc87e6,1740,,"[100.0, 5.0]",19761,52,,,,1.4559197,,,Right Foot,True,,,"[103.0, 31.0]",,Low Pass,26.172504,Incomplete,Kirsty Linnett,19418.0,,,,,,2,Regular Play,Rhiannon Roberts,19779.0,Left Back,122,Liverpool WFC,966,"['6b4958a7-1c76-4340-9fc3-bee3085d9bd1', 'cd669cf0-ee26-4109-a011-25074bb4139f']",10,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:07:10.534,Pass,
,,,,,,,,,,,,0.3335,,,,,,,,,,,,,b391a236-d066-4747-b95c-796723d27495,1743,,"[77.0, 42.0]",19761,52,,,,1.5707964,,,Right Foot,,,,"[77.0, 49.0]",,Low Pass,7.0,Incomplete,Satara Murray,15629.0,,,,,Recovery,2,Regular Play,Niamh Fahey,19777.0,Center Defensive Midfield,122,Liverpool WFC,966,"['2b46a036-a668-4045-b062-072f53b6b592', '81364a1a-5835-4b12-ba70-dccd27bfce7c']",14,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:07:14.967,Pass,
,,,,,,,,,,,,2.9274,,,,,,,,,,,,,846ba14f-a3d8-465d-ae6c-3b4f9e1e2a0d,1749,,"[39.0, 25.0]",19761,52,,,,0.36473483,eb2b8477-26a3-4e66-8144-24797c8283b4,,Right Foot,,,,"[94.0, 46.0]",,High Pass,58.872746,,Rosella Ayane,21048.0,True,,,,,2,From Counter,Carla Humphrey,16384.0,Right Center Midfield,123,Bristol City WFC,973,['4f0b345d-bfbd-4a2c-a211-abfcd957473d'],22,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:07:22.274,Pass,
,,,,,,,,,,,,1.507301,,,,,,,,,,,,,cbfbd85a-069e-4d75-b9c2-d0f41847e6e4,1756,,"[7.0, 45.0]",19761,53,,True,,0.8996525,,,Right Foot,,,,"[34.0, 79.0]",,Ground Pass,43.416588,,Christie Murray,15628.0,,,,,Goal Kick,2,From Goal Kick,Anke Preuß,15626.0,Goalkeeper,124,Liverpool WFC,966,['75d91269-7ab8-4312-84eb-e95dc8f51840'],3,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:08:03.558,Pass,
,,,,,,,,,,,,1.8921,,,,,,,,,,,,,bc818bbe-22e4-465f-a5cb-7cf4faa9a235,1758,,"[33.0, 77.0]",19761,53,,,,0.0,,,Right Foot,,,,"[83.0, 77.0]",,High Pass,50.0,Incomplete,Courtney Sweetman-Kirk,15611.0,,,,,,2,From Goal Kick,Christie Murray,15628.0,Right Center Midfield,124,Liverpool WFC,966,"['472ed0d4-feab-46ea-a239-4c78518e2818', '496a4963-607d-4691-837b-5f1a19499326']",5,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:08:05.794,Pass,
,,,,,,,,,,,,2.3914,,,,,,,,,,,,,e225b7a5-66bd-4fd5-b39f-54fa33c5af2b,1763,,"[75.0, 61.0]",19761,53,,,,-1.6233793,,,Left Foot,,,,"[74.0, 42.0]",,Ground Pass,19.026299,,Laura Coombs,19416.0,,,,,,2,From Goal Kick,Rinsola Babajide,15613.0,Right Midfield,124,Liverpool WFC,966,['6395ebfd-7e67-4e35-8b57-85373b12e728'],10,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:08:10.903,Pass,
,,,,,,,,,,,,2.544,,,,,,,,,,,,,ada2bfcc-ad11-429b-a395-13a42f85c5af,1766,,"[74.0, 42.0]",19761,53,,,,-0.57907426,94c590ba-e434-4e90-a0d3-a13d8f5d9031,,Right Foot,,,,"[100.0, 25.0]",,Ground Pass,31.06445,,Jessica Anne Clarke,15218.0,True,,,,,2,From Goal Kick,Laura Coombs,19416.0,Left Center Midfield,124,Liverpool WFC,966,['581b828e-46c1-4739-8269-acc5b464853b'],13,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:08:13.295,Pass,
,,,,,,,,,,,,1.7111,,,,,,,,,,,,,403a9d93-47ba-4409-90d6-cac8304e1d0a,1775,,"[6.0, 42.0]",19761,53,,True,,0.72297937,,,Keeper Arm,,,,"[23.0, 57.0]",,Ground Pass,22.671568,,Danique Kerkdijk,16383.0,,,,,,2,From Keeper,Sophie Baggaley,16376.0,Goalkeeper,125,Bristol City WFC,973,['b883e073-f828-418a-b53e-22965c2f397d'],24,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:08:24.301,Pass,
,,,,,,,,,,,,1.941122,,,,,,,,,,,,,0f288376-a5f1-49c1-a86b-02dfb3c48a85,1778,,"[25.0, 58.0]",19761,53,,,,1.3045443,,,Right Foot,,,,"[31.0, 80.0]",,Ground Pass,22.803509,Out,Rosella Ayane,21048.0,,,,,,2,From Keeper,Danique Kerkdijk,16383.0,Right Center Back,125,Bristol City WFC,973,"['00c868e9-b12c-4499-b77c-7a0661de99dc', '0f521385-2724-4a73-ab7c-8e7db16f3cbd']",27,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:08:27.103,Pass,True
,,,,,,,,,,,,1.7526,,,,,,,,,,,,,c1f84ab6-97e5-458a-9318-614abbbc420f,1780,,"[89.0, 1.0]",19761,53,,,,0.8960554,,,,,,,"[101.0, 16.0]",,High Pass,19.209373,,Courtney Sweetman-Kirk,15611.0,,,,,Throw-in,2,From Throw In,Rhiannon Roberts,19779.0,Left Back,126,Liverpool WFC,966,['b0c2d3dd-25cf-4ef7-9d25-22d3f89c344f'],43,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:08:43.892,Pass,
,,,,,,,,,,,,2.2814,,,,,,,,,,,,,882a2ce8-1295-4ea5-b6c5-bebe978de004,1783,,"[103.0, 17.0]",19761,53,,,,-0.1798535,,,Other,,,,"[114.0, 15.0]",,Low Pass,11.18034,,Jessica Anne Clarke,15218.0,,,,,,2,From Throw In,Courtney Sweetman-Kirk,15611.0,Center Forward,126,Liverpool WFC,966,['204242a9-4b83-409a-b34e-e9a66bb829f4'],45,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:08:45.662,Pass,
,,,,,,,,,,,,1.1286,,,,,,,,,,,,,74d084ad-6b28-4bbf-9a67-f34b21a5a1b0,1790,,"[2.0, 55.0]",19761,53,,,,-1.4711276,,,Right Foot,,,,"[3.0, 45.0]",,Ground Pass,10.049875,,Sophie Baggaley,16376.0,,,,,,2,Regular Play,Danique Kerkdijk,16383.0,Right Center Back,127,Bristol City WFC,973,['24780ef0-c4a9-4350-9be1-7d6dd481f045'],50,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:08:50.030,Pass,
,,,,,,,,,,,,2.4903,,,,,,,,,,,,,3379d3d5-f0c7-4340-afc9-8ecbb347d3cb,1792,,"[3.0, 45.0]",19761,53,,,,0.121352,,,Right Foot,,,,"[44.0, 50.0]",,High Pass,41.303753,,Lucy Hope,16386.0,,,,,,2,Regular Play,Sophie Baggaley,16376.0,Goalkeeper,127,Bristol City WFC,973,['8106de1e-a572-40f8-9198-7723c682a9e8'],51,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:08:51.159,Pass,
,,,,,,,,,,,,1.5439,,,,,,,,,,,,,49192d77-2ff9-4292-a0c1-401ba3198807,1795,,"[31.0, 54.0]",19761,53,,,,1.5707964,,,Right Foot,,,,"[31.0, 67.0]",,Ground Pass,13.0,,Rosella Ayane,21048.0,,,,,,2,Regular Play,Lucy Hope,16386.0,Center Attacking Midfield,127,Bristol City WFC,973,['4b125f0b-4348-4c63-ba5a-294353022929'],55,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:08:55.942,Pass,
,,,,,,,,,,,,1.243,,,,,,,,,,,,,a0cb1892-3bd2-40cc-b62f-4aee37f883ef,1799,,"[32.0, 67.0]",19761,53,,,,-2.7928216,,,Right Foot,,,,"[21.0, 63.0]",,Ground Pass,11.7046995,,Loren Dykes,16391.0,,,,,,2,Regular Play,Rosella Ayane,21048.0,Right Wing,127,Bristol City WFC,973,"['b90907b4-3a32-4f7b-a5b6-4f830e166395', 'daa7af70-c6b6-4100-81ab-c6b1fe9cefeb']",57,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:08:57.486,Pass,True
,,,,,,,,,,,,1.8116,,,,,,,,,,,,,0b422455-dc93-4df5-b674-f956d056df9e,1802,,"[21.0, 64.0]",19761,53,,,,-0.021735707,,,Right Foot,,,,"[67.0, 63.0]",,High Pass,46.010868,Incomplete,Juliette Kemppi,16390.0,,,,,,2,Regular Play,Loren Dykes,16391.0,Right Back,127,Bristol City WFC,973,"['93429126-5ef7-4bf1-872b-d4af5c1a01ac', 'e0a183bc-8d67-4b16-821f-8349e77eaab1', 'ed6ddc96-cd2b-45bc-aae9-73c72a0f74e8']",58,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:08:58.729,Pass,True
,,,,,,,,,,,,2.119,,,,,,,,,,,,,93429126-5ef7-4bf1-872b-d4af5c1a01ac,1804,,"[54.0, 18.0]",19761,54,,,,-0.09347678,,,Right Foot,,,,"[86.0, 15.0]",,High Pass,32.140316,,Niamh Fahey,19777.0,,,,,Recovery,2,Regular Play,Leandra Little,15622.0,Left Center Back,128,Liverpool WFC,966,"['0b422455-dc93-4df5-b674-f956d056df9e', '37a6cc80-760a-4646-b7a2-549c3448c82f']",0,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:09:00.540,Pass,
,,,,,,,,,,,,1.7215,,,,,,,,,,,,,12121e03-f17e-4a6a-bc20-7ecb0ffac384,1806,,"[86.0, 15.0]",19761,54,,,,1.4288993,,,Head,,,,"[88.0, 29.0]",,Low Pass,14.142136,Incomplete,Laura Coombs,19416.0,,,,,,2,Regular Play,Niamh Fahey,19777.0,Center Defensive Midfield,128,Liverpool WFC,966,"['46a95ad0-d514-49ae-807c-28fb220963a3', 'bbcb1dba-687e-4114-8d89-18b582f4e219']",2,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:09:02.659,Pass,
,,,,,,,,,,,,1.1274,,,,,,,,,,,,,46a95ad0-d514-49ae-807c-28fb220963a3,1808,,"[33.0, 52.0]",19761,54,,,,0.98279375,,,Right Foot,,,,"[39.0, 61.0]",,Ground Pass,10.816654,Incomplete,Carla Humphrey,16384.0,,,,,Recovery,2,Regular Play,Julie Biesmans,10095.0,Left Center Midfield,128,Liverpool WFC,966,"['12121e03-f17e-4a6a-bc20-7ecb0ffac384', '2e39a699-14da-4704-8f34-0afdd16e1757', '9e1d3997-0124-4e9b-975a-52d93478bf4e']",4,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:09:04.381,Pass,
,,,,,,,,,,,,1.8687,,,,,,,,,,,,,e187e5c4-cda6-480e-94ca-5513831709d7,1814,,"[80.0, 25.0]",19761,54,,,,2.976444,,,Right Foot,,,,"[56.0, 29.0]",,Ground Pass,24.33105,,Christie Murray,15628.0,,,,,,2,Regular Play,Laura Coombs,19416.0,Left Center Midfield,128,Liverpool WFC,966,['b4c0d5bf-ce3d-425c-9b36-a303c3f59320'],7,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:09:07.141,Pass,
,,,,,,,,,,,,1.2728,,,,,,,,,,,,,6828b4c5-81b2-455e-b6cb-4fadc356041b,1817,,"[56.0, 29.0]",19761,54,,,,2.3561945,,,Right Foot,,,,"[45.0, 40.0]",,Ground Pass,15.556349,,Sophie Elizabeth Bradley-Auckland,15614.0,,,,,,2,Regular Play,Christie Murray,15628.0,Right Center Midfield,128,Liverpool WFC,966,"['40797b01-3fa9-4c04-a8cf-3732c9e97015', '497f8b9c-89a1-49c5-a32d-f481c836abcc']",9,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:09:09.010,Pass,True
,,,,,,,,,,,,1.7431,,,,,,,,,,,,,08f1d37f-8898-44d2-b419-b00a65fa28ec,1821,,"[47.0, 51.0]",19761,54,,,,1.3045443,,,Right Foot,,,,"[53.0, 73.0]",,Ground Pass,22.803509,,Satara Murray,15629.0,,,,,,2,Regular Play,Sophie Elizabeth Bradley-Auckland,15614.0,Right Center Back,128,Liverpool WFC,966,"['95ea0a25-227e-4912-8898-d89881031a33', 'c04c2b63-7143-4f2a-a093-d170b246b9de']",11,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:09:11.912,Pass,True
,,,,,,,,,,,,1.820037,,,,,,,,,,,,,54552a07-ae2e-4c71-89e1-65f355806c2d,1824,,"[54.0, 73.0]",19761,54,,,,0.23374318,,,Right Foot,,,,"[75.0, 78.0]",,Ground Pass,21.587032,,Rinsola Babajide,15613.0,,,,,,2,Regular Play,Satara Murray,15629.0,Right Back,128,Liverpool WFC,966,['2c52d5a9-d8b9-4fa3-accb-9a25d727db07'],14,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:09:14.699,Pass,
,,,,,,,,,,,,2.5564,,,,,,,,,,,,,5ee0d1ad-036d-43eb-a932-822dfba80028,1838,,"[86.0, 73.0]",19761,55,,,,-0.80294025,,,Right Foot,True,,,"[114.0, 44.0]",,High Pass,40.311287,Incomplete,,,,,,,Free Kick,2,From Free Kick,Laura Coombs,19416.0,Left Center Midfield,129,Liverpool WFC,966,['7b3f4a9c-d9b8-4ea8-93a2-610e310f97f7'],8,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:10:08.946,Pass,
,,,,,,,,,,,,3.1744,,,,,,,,,,,,,af659f9f-e09f-4457-920d-33480999f7d5,1845,,"[17.0, 37.0]",19761,55,,,,0.06548002,,,Right Foot,,,,"[78.0, 41.0]",,High Pass,61.13101,Incomplete,Juliette Kemppi,16390.0,,,,,Free Kick,2,From Free Kick,Sophie Baggaley,16376.0,Goalkeeper,131,Bristol City WFC,973,"['11ed6b40-cd36-42e6-9e99-3ff3c8460428', '6eda9056-f657-4c50-ba18-c2942389790e']",52,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:10:52.728,Pass,
,,,,,,,,,,,,1.5803,,,,,,,,,,,,,1ea554a4-8926-4f5a-86e8-29630dc62030,1849,,"[69.0, 46.0]",19761,55,,,True,-0.8329813,,,,,,,"[79.0, 35.0]",,Low Pass,14.866069,,Juliette Kemppi,16390.0,,,,,Recovery,2,From Free Kick,Lucy Hope,16386.0,Center Attacking Midfield,131,Bristol City WFC,973,"['1015e94d-05c5-42a4-b750-03c4a4770f4c', 'cb3389f3-c7e4-4c71-98fd-0c443cb985c5']",58,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:10:58.323,Pass,True
,,,,,,,,,,,,1.3081,,,,,,,,,,,,,6705a8b3-2934-4f53-b99c-4facc862436f,1860,,"[74.0, 41.0]",19761,56,,,,1.4601392,,,Right Foot,,,,"[75.0, 50.0]",,Ground Pass,9.055386,,Lucy Hope,16386.0,,,,,,2,From Free Kick,Juliette Kemppi,16390.0,Center Forward,131,Bristol City WFC,973,['c47d6204-992a-4676-be50-ad3e32d9685d'],2,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:11:02.522,Pass,
,,,,,,,,,,,,2.1327,,,,,,,,,,,,,ce49f0f2-a947-43d8-8062-a6654d67f9cd,1863,,"[82.0, 50.0]",19761,56,,,,0.5880026,,,Right Foot,,,,"[109.0, 68.0]",,Ground Pass,32.449963,,Rosella Ayane,21048.0,,,,,,2,From Free Kick,Lucy Hope,16386.0,Center Attacking Midfield,131,Bristol City WFC,973,['726e2ae8-ad35-4004-b58d-23111bed3b58'],4,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:11:04.221,Pass,
,,,,,,,,,,,,0.9961,,,,,,,,,,,,,fa403a52-1eff-43d5-be3f-bbe52970136d,1866,,"[107.0, 66.0]",19761,56,,,,-2.0344439,,,Right Foot,,,,"[101.0, 54.0]",,Ground Pass,13.416408,,Lucy Hope,16386.0,,,,,,2,From Free Kick,Rosella Ayane,21048.0,Right Wing,131,Bristol City WFC,973,['a11e5c3a-2237-4b39-a688-5506180bb159'],9,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:11:09.114,Pass,
,,,,,,,,,,,,2.2757,,,,,,,,,,,,,4141a232-9573-44f5-8446-267da756bc7d,1870,,"[23.0, 47.0]",19761,56,,,,0.7157436,,,Right Foot,,,,"[46.0, 67.0]",,Ground Pass,30.479502,Incomplete,Rinsola Babajide,15613.0,,,,,Recovery,2,From Free Kick,Niamh Fahey,19777.0,Center Defensive Midfield,131,Bristol City WFC,973,"['83ee2f13-3146-49c8-b22a-96e0bc331742', 'd9854744-2e04-44ea-8571-ff4324da4ddc']",12,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:11:12.912,Pass,
,,,,,,,,,,,,1.6353,,,,,,,,,,,,,f8d01751-9ea1-431d-b72e-3ed749fbd44d,1877,,"[108.0, 1.0]",19761,56,,,,1.3633001,,,,,,,"[112.0, 20.0]",,High Pass,19.416489,Incomplete,Lucy Hope,16386.0,,,,,Throw-in,2,From Throw In,Poppy Pattinson,17274.0,Left Back,132,Bristol City WFC,973,"['00c69dff-0861-4f9a-8393-347b3a4a70d7', 'af3a3496-a247-453c-972a-eca42dfd5b82']",47,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:11:47.107,Pass,
,,,,,,,,,,,,1.3157,,,,,,,,,,,,,d24e532c-672d-4adf-9f9f-2bf1e9162d34,1883,,"[91.0, 8.0]",19761,56,,,,0.88187194,,,Right Foot,,,,"[105.0, 25.0]",,High Pass,22.022715,Incomplete,Lucy Hope,16386.0,,,,,,2,From Throw In,Juliette Kemppi,16390.0,Center Forward,132,Bristol City WFC,973,"['85d769df-89a0-405d-be15-63be267342cd', '9d2a17d8-6ea5-476d-9762-772e0308cf41']",53,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:11:53.240,Pass,
,,,,,,,,,,,,1.2157,,,,,,,,,,,,,0deb5eeb-a133-4f07-9daf-61cc378590e9,1886,,"[8.0, 56.0]",19761,56,,,,-0.09966865,,,Head,,,,"[18.0, 55.0]",,Low Pass,10.049875,,Niamh Fahey,19777.0,,,,,Recovery,2,Regular Play,Sophie Elizabeth Bradley-Auckland,15614.0,Right Center Back,133,Liverpool WFC,966,['c667d4ff-5a32-4505-bc5b-badd62d999af'],56,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:11:56.734,Pass,
,,,,,,,,,,,,1.2899,,,,,,,,,,,,,79b70654-8565-4eec-b988-3cbac882addb,1890,,"[18.0, 54.0]",19761,56,,,,2.9229238,,,Left Foot,,,,"[9.0, 56.0]",,Ground Pass,9.219544,,Sophie Elizabeth Bradley-Auckland,15614.0,,,,,,2,Regular Play,Niamh Fahey,19777.0,Center Defensive Midfield,133,Liverpool WFC,966,"['d4e23129-9414-4303-8fbe-c772de86fba0', 'deb6fc08-6617-465f-bcbb-cd28005a7f3c']",58,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:11:58.932,Pass,True
,,,,,,,,,,,,2.3745,,,,,,,,,,,,,2e51fa25-4c29-4ae2-97bd-1547638f6774,1892,,"[9.0, 56.0]",19761,57,,,,0.20902294,,,Right Foot,,,,"[42.0, 63.0]",,High Pass,33.734257,,Christie Murray,15628.0,,,,,,2,Regular Play,Sophie Elizabeth Bradley-Auckland,15614.0,Right Center Back,133,Liverpool WFC,966,['46aeded5-4a2d-43a6-a13e-252f7133e214'],0,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:12:00.222,Pass,
,,,,,,,,,,,,0.0436,,,,,,,,,,,,,f49f2d89-fbac-4969-92dc-4d9f847918d2,1896,,"[41.0, 63.0]",19761,57,,,,-2.6779451,,,Right Foot,,,,"[37.0, 61.0]",,Ground Pass,4.472136,Incomplete,Niamh Fahey,19777.0,,,,,,2,Regular Play,Christie Murray,15628.0,Right Center Midfield,133,Liverpool WFC,966,"['2abf0757-4138-45e0-862e-9da1a7458d9e', '588c2119-36f8-4837-b564-e8523fdc62e9', 'd51f9fcf-eb44-4068-b8ce-312aacc903a4']",3,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:12:03.368,Pass,True
,,,,,,,,,,,,1.208,,,,,,,,,,,,,726e70c7-84c0-4e07-9761-994bc564fa05,1905,,"[89.0, 41.0]",19761,57,,,,-0.32175055,9009ce0e-51e2-4888-8f5a-22f8f4c0b338,,Right Foot,,,,"[95.0, 39.0]",,Ground Pass,6.3245554,,Lucy Hope,16386.0,True,,,,,2,Regular Play,Carla Humphrey,16384.0,Right Center Midfield,134,Bristol City WFC,973,"['02b7fe37-55e2-4e4e-b383-60bacb5a8d35', '08e76fbb-aeda-4be7-b6fe-aff1e96be505']",10,,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:12:10.960,Pass,True
,,,,,,,,,,,,5.938909,,,,,,,,,,,,,ed263119-2a38-4432-b816-2249142f564a,1911,,"[17.0, 47.0]",19761,57,,,,0.12914729,,,Drop Kick,,,,"[94.0, 57.0]",,High Pass,77.64664,Incomplete,Courtney Sweetman-Kirk,15611.0,,,,,,2,From Keeper,Anke Preuß,15626.0,Goalkeeper,135,Liverpool WFC,966,"['539c0e2b-c835-4eb3-a9c4-32b33cdc20bd', '79cc1597-2040-4234-b34a-93830f5c8fa0']",20,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:12:20.174,Pass,
