50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.344529,,,,,,,,,,,17b75bf5-585b-45b0-bdfc-62fbe25a2ffa,20,,,"[29.0, 77.0]",19816,0,,,,,0.0,,Right Foot,,,,"[52.0, 77.0]",,High Pass,,23.0,,Incomplete,Claudia Walker,15580.0,,,,,,,1,From Kick Off,Aoife Mannion,19503.0,Right Center Back,2,Birmingham City WFC,969,"['660860e7-430c-44ff-975c-1a3433a27461', 'c16d54b1-35ae-4e0d-889a-b7aed5f49b69']",9,,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:09.464,Pass,
,,,,,,,,,,,,,,,0.695446,,,,,,,,,,,c637b041-29cd-43ed-a09e-9b7e786f6e31,24,,,"[43.0, 80.0]",19816,0,,,,,-0.5880026,,,,,,"[49.0, 76.0]",,High Pass,,7.2111025,,Incomplete,Chloe Arthur,10193.0,,,,,,Throw-in,1,From Throw In,Sarah Emma Mayling,19500.0,Right Back,3,Birmingham City WFC,969,"['5cdd37a2-b1dd-49fa-888f-42bded616696', 'cd8f63db-ebc5-4fb2-87b6-9729f33f04e9']",15,,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:15.733,Pass,
,,,,,,,,,,,,,,,1.813904,,,,,,,,,,,c62c60ef-96f3-476d-ae63-7494e97296f6,32,,,"[45.0, 72.0]",19816,0,,,,,-1.9974238,,Left Foot,,,,"[30.0, 39.0]",,Low Pass,,36.249138,,,Meaghan Sargeant,19502.0,,,,,,,1,From Throw In,Chloe Arthur,10193.0,Left Center Midfield,3,Birmingham City WFC,969,['70dbd664-3d8d-4df3-a893-1b6c432adf69'],19,,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:19.113,Pass,
,,,,,,,,,,,,,,,2.244863,,,,,,,,,,,926e309f-8b42-4f8f-9742-e542a28f9595,35,,,"[31.0, 38.0]",19816,0,,,,,-0.83535653,,Right Foot,,,,"[50.0, 17.0]",,Ground Pass,,28.319605,,Incomplete,Harriet Scott,19592.0,,,,,,,1,From Throw In,Meaghan Sargeant,19502.0,Left Center Back,3,Birmingham City WFC,969,"['a969be3b-4f16-42b8-a98c-dbe20dd2d133', 'af56157f-1415-4e26-b662-9b81b2f5f1d9']",22,,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:22.304,Pass,
,,,,,,,,,,,,,,,1.128548,,,,,,,,,,,4ad089b7-4377-4a2e-86b5-75cb99ea4e5b,38,,,"[50.0, 1.0]",19816,0,,,,,1.1583859,,,,,,"[57.0, 17.0]",,Low Pass,,17.464249,,,Lucy Staniforth,15562.0,,,,,,Throw-in,1,From Throw In,Harriet Scott,19592.0,Left Back,4,Birmingham City WFC,969,['c9afe1ce-a952-4fed-bb33-a6938b58509f'],37,,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:37.184,Pass,
,,,,,,,,,,,,,,,1.8637,,,,,,,,,,,b8685951-ad83-4bd0-a544-06dd0e38e989,44,,,"[63.0, 80.0]",19816,0,,,,,-0.5633163,,,,,,"[82.0, 68.0]",,High Pass,,22.472204,,Incomplete,Yana Daniëls,10093.0,,,,,,Throw-in,1,From Throw In,Leigh-Anne Robe,15630.0,Right Back,5,Liverpool WFC,966,"['d8a25e0f-9b93-487d-92a8-c79a459206fd', 'ee3bb6df-3010-4149-9f0e-a40865fae090']",47,,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:47.457,Pass,
,,,,,,,,,,,,,,,3.416495,,,,,,,,,,,ee3bb6df-3010-4149-9f0e-a40865fae090,47,,,"[39.0, 13.0]",19816,0,,,,True,-0.9272952,,,,,,"[48.0, 1.0]",,High Pass,,15.0,,Out,,,,,,,,Recovery,1,From Throw In,Harriet Scott,19592.0,Left Back,5,Liverpool WFC,966,"['257aa40b-0848-41e2-8386-bd97bcdb1e6c', 'b8685951-ad83-4bd0-a544-06dd0e38e989']",49,,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:00:49.321,Pass,True
,,,,,,,,,,,,,,,2.728568,,,,,,,,,,,7b409d44-5dbd-4eaf-9e5f-63bd0dc7c929,48,,,"[76.0, 80.0]",19816,1,,,,,-0.26299474,,,,,,"[102.0, 73.0]",,High Pass,,26.925823,,Incomplete,Courtney Sweetman-Kirk,15611.0,,,,,,Throw-in,1,From Throw In,Leigh-Anne Robe,15630.0,Right Back,6,Liverpool WFC,966,"['db996420-ab04-4e3c-8937-ab5e4f142e69', 'ffcb188f-5063-44d1-887f-cc40478f3282']",2,,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:01:02.036,Pass,
,,,,,,,,,,,,,,,4.641873,,,,,,,,,,,24b56b76-789c-424c-a2b3-d687ac294a7b,52,,,"[102.0, 80.0]",19816,1,,,,,-1.0405805,,,,,,"[119.0, 51.0]",,High Pass,,33.61547,,Out,Laura Coombs,19416.0,,,,,,Throw-in,1,From Throw In,Leigh-Anne Robe,15630.0,Right Back,7,Liverpool WFC,966,['30011c5e-1d3d-40e4-aa4e-aeb0e0fae666'],14,,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:01:14.880,Pass,
,,,,,,,,,,,,,,,2.761974,,,,,,,,,,,f07ca7fd-6564-4fe6-9a6e-bd570a132294,54,,,"[7.0, 45.0]",19816,1,,,,,-1.3016288,,Right Foot,,,,"[15.0, 16.0]",,Ground Pass,,30.083218,,,Meaghan Sargeant,19502.0,,,,,,Goal Kick,1,From Goal Kick,Hannah Hampton,22032.0,Goalkeeper,8,Birmingham City WFC,969,['9089144e-f0a8-4e7c-9ec6-2e040a94d9b6'],41,,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:01:41.241,Pass,
,,,,,,,,,,,,,,,2.154586,,,,,,,,,,,db162bbe-cff6-40da-b334-99233c149f5c,57,,,"[14.0, 15.0]",19816,1,,,,,1.943784,,Right Foot,,,,"[5.0, 38.0]",,Ground Pass,,24.698177,,,Hannah Hampton,22032.0,,,,,,,1,From Goal Kick,Meaghan Sargeant,19502.0,Left Center Back,8,Birmingham City WFC,969,['d96399cc-247a-42d1-b155-09d2ce0c857a'],44,,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:01:44.449,Pass,
,,,,,,,,,,,,,,,1.416544,,,,,,,,,,,1514679b-6e6c-4864-ab20-73e6fc3ca799,61,,,"[4.0, 40.0]",19816,1,,,,,1.1071488,,Right Foot,,,,"[12.0, 56.0]",,Ground Pass,,17.888544,,,Aoife Mannion,19503.0,,,,,,,1,From Goal Kick,Hannah Hampton,22032.0,Goalkeeper,8,Birmingham City WFC,969,"['2dce9338-7c98-4b7d-9e1b-c0bc663d4c64', 'd03d5a30-fbbc-49d9-990f-661cbc1439a3']",47,,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:01:47.278,Pass,True
,,,,,,,,,,,,,,,1.945931,,,,,,,,,,,05999067-a5f9-4fb3-8700-f6b5fb55ac17,65,,,"[11.0, 56.0]",19816,1,,,,,0.85843873,,Right Foot,,,,"[30.0, 78.0]",,Low Pass,,29.068884,,,Sarah Emma Mayling,19500.0,,,,,,,1,From Goal Kick,Aoife Mannion,19503.0,Right Center Back,8,Birmingham City WFC,969,"['01824f4c-d78e-45d1-a427-9c9b2cceb2c9', 'e33ca535-240f-46de-82dc-525ca501d23b']",49,,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:01:49.681,Pass,True
,,,,,,,,,,,,,,,1.114961,,,,,,,,,,,bb3b5d64-95e2-4ab3-adf8-f9b4c25559eb,69,,,"[44.0, 78.0]",19816,1,,,,,-0.7853982,,Right Foot,,,,"[56.0, 66.0]",,Low Pass,,16.970562,,,Chloe Arthur,10193.0,,,,,,,1,From Goal Kick,Sarah Emma Mayling,19500.0,Right Back,8,Birmingham City WFC,969,"['cd3fefb0-d499-4ea8-a504-a9c70f3c3130', 'e48ce36b-a49e-4a02-b3ff-d1e67062c01f']",55,,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:01:55.584,Pass,True
,,,,,,,,,,,,,,,2.124815,,,,,,,,,,,5c21158d-dc41-4652-b675-88cc9d4abcb6,73,,,"[45.0, 67.0]",19816,1,,,,,-1.7168086,,Right Foot,,,,"[40.0, 33.0]",,Low Pass,,34.36568,,,Meaghan Sargeant,19502.0,,,,,,,1,From Goal Kick,Chloe Arthur,10193.0,Left Center Midfield,8,Birmingham City WFC,969,"['87a160c4-0f22-4886-985e-e1f00bfffc33', 'b1b43130-722c-41d1-b2d1-08740c05910c']",58,,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:01:58.791,Pass,True
,,,,,,,,,,,,,,,1.738893,,,,,,,,,,,6f3f286a-07ad-43ba-98fb-9fe25b34f8de,77,,,"[45.0, 33.0]",19816,2,,,,,-0.7631796,,Right Foot,,,,"[68.0, 11.0]",,Low Pass,,31.827662,,,Harriet Scott,19592.0,,,,,,,1,From Goal Kick,Meaghan Sargeant,19502.0,Left Center Back,8,Birmingham City WFC,969,"['9c4e3efd-e6b7-481c-b0a6-cabe6155ba7f', 'cd2a1ff8-9433-491c-abaa-f8500bb25319']",1,,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:02:01.841,Pass,True
,,,,,,,,,,,,,,,1.252903,,,,,,,,,,,eb078b03-5f51-4633-a376-944686a73083,89,,,"[60.0, 13.0]",19816,2,,,,,0.5585993,,Left Foot,,,,"[68.0, 18.0]",,Ground Pass,,9.433981,,,Harriet Scott,19592.0,,,,,,Recovery,1,From Goal Kick,Meaghan Sargeant,19502.0,Left Center Back,8,Birmingham City WFC,969,"['03756d02-8658-4e9d-975b-6337f57c8e88', 'ae9defd5-1a00-4573-9283-61e1cd24041f']",8,,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:02:08.934,Pass,True
,,,,,,,,,,,,,,,0.864543,,,,,,,,,,,35c00319-30f1-4ac6-bea4-db4c60b6237e,92,,,"[68.0, 19.0]",19816,2,,,,,2.642246,,Left Foot,,,,"[57.0, 25.0]",,Ground Pass,,12.529964,,,Hayley Ladd,19501.0,,,,,,,1,From Goal Kick,Harriet Scott,19592.0,Left Back,8,Birmingham City WFC,969,['3af2dcd6-919c-4f43-807f-3e721ec3dbdf'],10,,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:02:10.724,Pass,
,,,,,,,,,,,,,,,2.641065,,,,,,,,,,,5939ad4a-6d41-45b5-8de4-1b1a4d9367d9,95,,,"[58.0, 29.0]",19816,2,,,,,1.0273187,,Right Foot,,,,"[87.0, 77.0]",,High Pass,,56.0803,,,Claudia Walker,15580.0,,,True,,,,1,From Goal Kick,Hayley Ladd,19501.0,Center Defensive Midfield,8,Birmingham City WFC,969,['c91b9357-7348-407d-812e-1efed83ab1b5'],13,,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:02:13.274,Pass,
,,,,,,,,,,,,,,,0.666109,,,,,,,,,,,32acf066-49e9-41a6-a793-2a3b4290e68d,98,,,"[86.0, 74.0]",19816,2,,,,,-1.4056476,,Left Foot,,,,"[87.0, 68.0]",,Ground Pass,,6.0827627,,,Lucy Staniforth,15562.0,,,,,,,1,From Goal Kick,Claudia Walker,15580.0,Right Midfield,8,Birmingham City WFC,969,['11888814-264f-471c-9a52-2ff241bfd9a6'],16,,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:02:16.989,Pass,
,,,,,,,,,,,,,,,0.871778,,,,,,,,,,,731d65f0-9472-4d5c-bfd9-172085698b44,102,,,"[84.0, 77.0]",19816,2,,,,,-0.67474097,47d72784-c35f-45ff-b0cb-85475fa6d4ff,Right Foot,,,,"[89.0, 73.0]",,Ground Pass,,6.4031243,,,Claudia Walker,15580.0,True,,,,,,1,From Goal Kick,Lucy Staniforth,15562.0,Right Center Midfield,8,Birmingham City WFC,969,"['6ef6c0dc-2ce8-40f3-9cbb-d1369a8101a9', '88e9930c-9702-4cd2-9400-912781670f07']",21,,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:02:21.379,Pass,True
,,,,,,,,,,,,,,,1.522774,,,,,,,,,,,a6dea6a5-8905-4b3a-a26a-6015e7e9a9b1,108,,,"[7.0, 44.0]",19816,2,,,,,0.2234766,,Keeper Arm,,,,"[29.0, 49.0]",,Low Pass,,22.561028,,,Yana Daniëls,10093.0,,,,,,,1,From Keeper,Frances Kitching,19778.0,Goalkeeper,10,Liverpool WFC,966,['788b505e-d79c-480a-8c30-3f0c6ed16a72'],27,,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:02:27.415,Pass,
,,,,,,,,,,,,,,,6.143693,,,,,,,,,,,4fc33ac9-528e-4dc7-9928-6ab93f018c49,111,,,"[33.0, 50.0]",19816,2,,,,,-0.35877067,,Right Foot,,,,"[113.0, 20.0]",,High Pass,,85.44004,,,Christie Murray,15628.0,,,,Through Ball,True,,1,Regular Play,Yana Daniëls,10093.0,Right Midfield,11,Liverpool WFC,966,['1feb85ef-48a5-48d3-83ca-f5a21f910b0e'],31,,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:02:31.241,Pass,
,,,,,,,,,,,,,,,1.508163,,,,,,,,,,,b27b07a4-6245-4b6f-af12-2d7b74d8b0fa,115,,,"[111.0, 20.0]",19816,2,,,,,1.3134726,,Left Foot,True,,,"[116.0, 39.0]",,Low Pass,,19.646883,,Incomplete,Courtney Sweetman-Kirk,15611.0,,,,,,,1,Regular Play,Christie Murray,15628.0,Left Center Midfield,12,Liverpool WFC,966,"['1036e571-bdef-4487-9c07-3027142e2da4', '98e33893-4af9-472b-a12f-37241626e458', 'bf9f747a-8286-4cb9-87c6-fe31dc903902']",37,,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:02:37.606,Pass,True
,,,,,,,,,,,,,,,1.56251,,,,,,,,,,,9a8910dc-ee0b-44cd-b504-bd80788b3437,119,,,"[16.0, 38.0]",19816,2,,,,,-0.8519663,,Keeper Arm,,,,"[23.0, 30.0]",,Ground Pass,,10.630146,,,Meaghan Sargeant,19502.0,,,,,,,1,Regular Play,Hannah Hampton,22032.0,Goalkeeper,14,Birmingham City WFC,969,['c54ba09c-5c76-469d-9383-f95c4958c307'],50,,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:02:50.966,Pass,
,,,,,,,,,,,,,,,1.486411,,,,,,,,,,,4208114f-ee2b-44e9-817b-5469e77937b7,122,,,"[23.0, 28.0]",19816,2,,,,,2.4393358,,Left Foot,,,,"[10.0, 39.0]",,Ground Pass,,17.029387,,,Hannah Hampton,22032.0,,,,,,,1,Regular Play,Meaghan Sargeant,19502.0,Left Center Back,15,Birmingham City WFC,969,['5e51de10-b3ec-4824-a212-c5f8dd4d1c60'],53,,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:02:53.340,Pass,
,,,,,,,,,,,,,,,1.386753,,,,,,,,,,,4caf9f40-e1f6-44b1-915b-b6b4f5d88067,126,,,"[12.0, 39.0]",19816,2,,,,,-0.8685394,,Right Foot,,,,"[23.0, 26.0]",,Low Pass,,17.029387,,,Meaghan Sargeant,19502.0,,,,,,,1,Regular Play,Hannah Hampton,22032.0,Goalkeeper,16,Birmingham City WFC,969,"['20864199-7c9d-48ce-842d-2c76ac4bc485', 'deecaf6c-2c5c-40ba-b225-27193dcce896']",54,,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:02:54.906,Pass,True
,,,,,,,,,,,,,,,2.3063,,,,,,,,,,,2e7099f1-1b81-4d6a-84fc-f0f2cdc8d741,130,,,"[36.0, 27.0]",19816,3,,,,,-0.44684246,,Right Foot,,,,"[84.0, 4.0]",,High Pass,,53.225933,,,Charlie Wellings,15563.0,,,,,,,1,Regular Play,Meaghan Sargeant,19502.0,Left Center Back,17,Birmingham City WFC,969,"['23cad02b-01ae-45ec-9985-0ba11f284469', '2e5b838e-de8d-4614-b05f-cf93773aea21']",1,,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:03:01.001,Pass,True
,,,,,,,,,,,,,,,1.8765,,,,,,,,,,,7869f21a-119f-4a4a-a6b0-19f23c3ffb9e,133,,,"[31.0, 80.0]",19816,3,,,,,-0.24497867,,,,,,"[51.0, 75.0]",,High Pass,,20.615528,,Incomplete,Yana Daniëls,10093.0,,,,,,Throw-in,1,From Throw In,Leigh-Anne Robe,15630.0,Right Back,18,Liverpool WFC,966,"['49192f89-4924-4d5a-a5dd-5728031bf5b8', 'bdcd2eab-6f9b-4c6f-9b94-3674de642cd0']",22,,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:03:22.942,Pass,
,,,,,,,,,,,,,,,1.973564,,,,,,,,,,,cc5c2ae2-39d4-43f6-9be3-818f26b514f1,137,,,"[43.0, 80.0]",19816,3,,,,,-0.20232163,,,,,,"[82.0, 72.0]",,High Pass,,39.812057,,,Courtney Sweetman-Kirk,15611.0,,,,,,Throw-in,1,From Throw In,Leigh-Anne Robe,15630.0,Right Back,19,Liverpool WFC,966,['11eebb26-8879-4215-a03c-317bb7b62956'],34,,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:03:34.164,Pass,
,,,,,,,,,,,,,,,2.487631,,,,,,,,,,,9be719e4-01c9-435c-b61a-adb8f9c80d56,141,,,"[80.0, 75.0]",19816,3,,,,True,0.28605145,,,,,,"[97.0, 80.0]",,Low Pass,,17.720045,,Out,Laura Coombs,19416.0,,,,,,,1,From Throw In,Courtney Sweetman-Kirk,15611.0,Center Forward,19,Liverpool WFC,966,"['3ad973e8-7eef-4218-9b2f-4b1490ab817a', '8d3e542c-f525-4fd6-be45-e4cb8140cd2e']",37,,,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:03:37.345,Pass,True
