50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_in_play,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,1.56,,,,,,,,,,,152927b5-364e-48f9-b275-1317c185afa4,612,,"[50.0, 29.0]",19809,21,,,,,2.9229238,,Right Foot,,,"[32.0, 33.0]",Ground Pass,,18.439089,,,Kayleigh Green,16400.0,,,,,,1,From Free Kick,Chloe Peplow,16397.0,Right Center Midfield,52,Brighton & Hove Albion WFC,965,['1ebf4243-81bd-41de-983e-1750fb83cdb4'],10,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:21:10.862,Pass,
,,,,,,,,,,,,,,4.4868,,,,,,,,,,,5f9583dc-23b9-4515-b009-568c7a922248,615,,"[31.0, 34.0]",19809,21,,,,,0.6287963,,Right Foot,,,"[86.0, 74.0]",High Pass,,68.007355,Incomplete,,Kate Natkiel,16399.0,,True,,,,1,From Free Kick,Kayleigh Green,16400.0,Center Defensive Midfield,52,Brighton & Hove Albion WFC,965,"['1d953a36-0f2d-422f-a3ff-b1877011c940', 'a6ff42ae-ec2f-4a96-bb93-5cb0c436be75']",12,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:21:12.502,Pass,
,,,,,,,,,,,,,,1.0811,,,,,,,,,,,fd22187a-7c27-4cfd-b81c-d9251436bf70,618,,"[82.0, 80.0]",19809,21,,,,,-0.7022569,,,,,"[95.0, 69.0]",Low Pass,,17.029387,,,Iniabasi Anefiok Umotong,16378.0,,,,,Throw-in,1,From Throw In,Kirsty Barton,19414.0,Right Back,53,Brighton & Hove Albion WFC,965,['b6536a06-763e-4a80-84d0-da38bd0ba128'],32,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:21:32.731,Pass,
,,,,,,,,,,,,,,3.506613,,,,,,,,,,,89f71968-0b02-4e7c-8ea7-d8e9f26b46ed,625,,"[95.0, 59.0]",19809,21,,,,,-0.9894161,,Right Foot,,,"[118.0, 24.0]",Low Pass,,41.880783,,,Aileen Whelan,16374.0,,,,,,1,From Throw In,Iniabasi Anefiok Umotong,16378.0,Center Forward,53,Brighton & Hove Albion WFC,965,['03c761a2-2f20-4b2a-8775-3a03a7d813e8'],37,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:21:37.099,Pass,
,,,,,,,,,,,,,,1.8305,,,,,,,,,,,a113ec12-cf12-4311-bcc1-e62e72e33905,628,,"[117.0, 16.0]",19809,21,,,,,2.819842,,Right Foot,,,"[102.0, 21.0]",Ground Pass,,15.811388,,,Felicity Gibbons,16392.0,,,,,,1,From Throw In,Aileen Whelan,16374.0,Left Wing,53,Brighton & Hove Albion WFC,965,['c2f0af37-4a4c-4c5d-bf99-9b5317f9988a'],42,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:21:42.257,Pass,
,,,,,,,,,,,,,,1.3513,,,,,,,,,,,ce94d663-6e2a-435c-816f-4e06ec67e167,631,,"[101.0, 21.0]",19809,21,,,,,1.0516502,,Left Foot,,,"[113.0, 42.0]",High Pass,,24.186773,Unknown,,Iniabasi Anefiok Umotong,16378.0,,,,,,1,From Throw In,Felicity Gibbons,16392.0,Left Back,53,Brighton & Hove Albion WFC,965,['5a042464-eeee-492d-bd0e-4d126432231b'],44,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:21:44.168,Pass,
,,,,,,,,,,,,,,1.6716,,,,,,,,,,,83a458ec-deb4-4dc3-9935-f64ac9258353,635,,"[9.0, 42.0]",19809,22,,,,,-0.82537687,,Right Foot,,,"[21.0, 29.0]",Ground Pass,,17.691807,,,Molly Bartrip,21021.0,,,,,Free Kick,1,From Free Kick,Grace Moloney,15719.0,Goalkeeper,54,Reading WFC,974,['5f8ed102-2e03-4a18-8282-9b916cf08d96'],2,,,,,,,,,,,,,,,,,Reading WFC,974,00:22:02.129,Pass,
,,,,,,,,,,,,,,2.121802,,,,,,,,,,,a3179f1d-dd47-4fb5-9d35-e828373a6006,638,,"[27.0, 28.0]",19809,22,,,,,1.2793396,,Right Foot,,,"[36.0, 58.0]",Ground Pass,,31.320919,,,Kirstyn Pearce,18152.0,,,,,,1,From Free Kick,Molly Bartrip,21021.0,Left Center Back,54,Reading WFC,974,['22753f64-8216-4cfe-9951-67c4386c2e23'],8,,,,,,,,,,,,,,,,,Reading WFC,974,00:22:08.347,Pass,
,,,,,,,,,,,,,,5.734455,,,,,,,,,,,fdd8d78f-715d-46ee-bb0f-05ded2b9228c,641,,"[44.0, 62.0]",19809,22,,,,,-0.28255495,,Right Foot,,,"[106.0, 44.0]",High Pass,,64.56005,Incomplete,,,,,,,,,1,From Free Kick,Kirstyn Pearce,18152.0,Right Center Back,54,Reading WFC,974,['ff76c600-5e22-492a-aefb-e0bc72b43277'],12,,,,,,,,,,,,,,,,,Reading WFC,974,00:22:12.278,Pass,
,,,,,,,,,,,,,,2.4,,,,,,,,,,,82c8ce33-fdc1-4332-811f-5eec64bfb379,644,,"[17.0, 36.0]",19809,22,,,,,1.0838971,,Right Foot,,,"[35.0, 70.0]",High Pass,,38.470768,,,Kirsty Barton,19414.0,,,,,,1,Regular Play,Marie Hourihan,19419.0,Goalkeeper,55,Brighton & Hove Albion WFC,965,['e4dc5126-996f-42cc-b146-91aede4b13ac'],19,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:22:19.203,Pass,
,,,,,,,,,,,,,,1.0586,,,,,,,,,,,a679670f-a35a-4c45-bbb6-793dd74786ea,647,,"[47.0, 76.0]",19809,22,,,,,-0.16514868,,Right Foot,,,"[59.0, 74.0]",Ground Pass,,12.165525,,,Chloe Peplow,16397.0,,,,,,1,Regular Play,Kirsty Barton,19414.0,Right Back,55,Brighton & Hove Albion WFC,965,['d059d375-4325-465f-9991-ddcb22eef015'],24,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:22:24.704,Pass,
,,,,,,,,,,,,,,0.5944,,,,,,,,,,,8d756334-7de4-470b-bb7c-9385125f6ab9,651,,"[59.0, 75.0]",19809,22,,,,,1.9513026,,Left Foot,,,"[57.0, 80.0]",Ground Pass,,5.3851647,,,Kate Natkiel,16399.0,,,,,,1,Regular Play,Chloe Peplow,16397.0,Right Center Midfield,55,Brighton & Hove Albion WFC,965,['0d98dd17-be97-4b98-996e-f9911a766ad4'],25,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:22:25.843,Pass,
,,,,,,,,,,,,,,1.312,,,,,,,,,,,0739b37c-abdc-4d2e-b366-c9c54cc80ad2,654,,"[58.0, 79.0]",19809,22,,,,,-3.0584514,,Right Foot,,,"[46.0, 78.0]",Ground Pass,,12.0415945,,,Kirsty Barton,19414.0,,,,,,1,Regular Play,Kate Natkiel,16399.0,Right Wing,55,Brighton & Hove Albion WFC,965,['b16c53b0-7abf-44fa-ab7a-9f7cf7230d71'],27,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:22:27.050,Pass,
,,,,,,,,,,,,,,3.4,,,,,,,,,,,5063c18f-ac3d-473e-b4a0-f578646098f5,657,,"[45.0, 77.0]",19809,22,,,,,-2.5468335,,Right Foot,,,"[11.0, 54.0]",Low Pass,,41.04875,,,Marie Hourihan,19419.0,,,,,,1,Regular Play,Kirsty Barton,19414.0,Right Back,55,Brighton & Hove Albion WFC,965,['80562097-845a-4bef-ac1a-d8991bbb3f00'],30,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:22:30.416,Pass,
,,,,,,,,,,,,,,3.2677,,,,,,,,,,,ba96f5a0-426a-4c91-b2e8-d26afe6ca3ab,660,,"[12.0, 53.0]",19809,22,,,,,0.22049376,,Right Foot,,,"[70.0, 66.0]",High Pass,,59.439045,Incomplete,,,,,,,,,1,Regular Play,Marie Hourihan,19419.0,Goalkeeper,55,Brighton & Hove Albion WFC,965,['089e86c1-0de8-4ec2-ba5a-1c909492185f'],34,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:22:34.120,Pass,
,,,,,,,,,,,,,,0.6335,,,,,,,,,,,f402d34b-c641-4a94-8f34-a1eb1b337127,664,,"[53.0, 64.0]",19809,22,,,,,0.7328151,,Right Foot,,,"[63.0, 73.0]",Ground Pass,,13.453624,,,Kate Natkiel,16399.0,,,,,,1,Regular Play,Chloe Peplow,16397.0,Right Center Midfield,55,Brighton & Hove Albion WFC,965,['c30cfbf2-e1fb-4e08-bd76-248c12af9f09'],39,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:22:39.293,Pass,
,,,,,,,,,,,,,,1.36,,,,,,,,,,,e80e9f7a-f811-45e6-96b0-db2e44f20dc8,667,,"[62.0, 74.0]",19809,22,,,,,2.9849908,,Right Foot,,,"[43.0, 77.0]",Ground Pass,,19.235384,,,Kirsty Barton,19414.0,,,,,,1,Regular Play,Kate Natkiel,16399.0,Right Wing,55,Brighton & Hove Albion WFC,965,['26f4c0ee-e384-4ca1-a93f-2200e1c7a228'],40,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:22:40.462,Pass,
,,,,,,,,,,,,,,1.3481,,,,,,,,,,,314cf4a3-86be-4d39-bab8-627803145af2,670,,"[41.0, 69.0]",19809,22,,,,,-1.929567,,Right Foot,,,"[35.0, 53.0]",Ground Pass,,17.088007,,,Kayleigh Green,16400.0,,,,,,1,Regular Play,Kirsty Barton,19414.0,Right Back,55,Brighton & Hove Albion WFC,965,['8c3495aa-f6ff-4f35-ab0a-7ffcb7cd36ae'],44,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:22:44.054,Pass,
,,,,,,,,,,,,,,3.6029,,,,,,,,,,,a6da6181-6476-4b49-81f5-82c5c3442663,674,,"[33.0, 42.0]",19809,22,,,,,-0.48447794,,Left Foot,,,"[71.0, 22.0]",Low Pass,,42.941822,Incomplete,,Aileen Whelan,16374.0,,,,,,1,Regular Play,Kayleigh Green,16400.0,Center Defensive Midfield,55,Brighton & Hove Albion WFC,965,"['7a1ae24b-1edf-43e5-9ea1-a03b0d266f54', 'd3908164-e533-40a0-a3c1-39677a1c69d6']",47,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:22:47.107,Pass,
,,,,,,,,,,,,,,3.04,,,,,,,,,,,b4d23f5a-030b-4d9c-a937-b2ea104007a5,681,,"[76.0, 28.0]",19809,22,,,,,0.0,,Left Foot,,,"[100.0, 28.0]",Ground Pass,,24.0,,,Iniabasi Anefiok Umotong,16378.0,,,,,,1,Regular Play,Aileen Whelan,16374.0,Left Wing,55,Brighton & Hove Albion WFC,965,['532dc0b9-bfbe-47b2-b63c-dbfd95975658'],55,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:22:55.578,Pass,
,,,,,,,,,,,,,,1.7561,,,,,,,,,,,609c46e1-ab99-4c56-9e1b-7567b8d1a28a,694,,"[78.0, 77.0]",19809,23,,,,,-0.4346702,,Right Foot,,,"[106.0, 64.0]",High Pass,,30.870699,,,Chloe Peplow,16397.0,,,,,,1,Regular Play,Kirsty Barton,19414.0,Right Back,55,Brighton & Hove Albion WFC,965,['b2bfe3ee-ac89-4db4-b9d7-0fb9d81dde82'],11,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:23:11.432,Pass,
,,,,,,,,,,,,,,1.8985,,,,,,,,,,,188b82f9-6e73-4b17-b0c6-ee5173d2f180,705,,"[7.0, 19.0]",19809,23,,,,,1.9513026,,Right Foot,,,"[3.0, 29.0]",Ground Pass,,10.770329,,,Grace Moloney,15719.0,,,,,,1,Regular Play,Remi Allen,18149.0,Left Midfield,56,Reading WFC,974,['b4267ca9-9bc0-4049-b7eb-8f7f02a1db8c'],22,,,,,,,,,,,,,,,,,Reading WFC,974,00:23:22.058,Pass,
,,,,,,,,,,,,,,2.7616,,,,,,,,,,,30483ec7-1c4f-4012-80bd-d118d95c6e58,708,,"[4.0, 31.0]",19809,23,,,,,-0.62267077,,Right Foot,,,"[43.0, 3.0]",High Pass,,48.010414,Incomplete,,Millie Laura Farrow,24747.0,,,,,,1,Regular Play,Grace Moloney,15719.0,Goalkeeper,56,Reading WFC,974,"['620d98c5-0842-4041-8084-18d5b0b0aa29', 'da21f680-a623-447f-b7e4-6718f36de54e']",23,,,,,,,,,,,,,,,,,Reading WFC,974,00:23:23.997,Pass,
,,,,,,,,,,,,,,2.415,,,,,,,,,,,da21f680-a623-447f-b7e4-6718f36de54e,710,,"[78.0, 78.0]",19809,23,,,,,-0.98279375,,Head,,,"[88.0, 63.0]",Low Pass,,18.027756,Incomplete,,Chloe Peplow,16397.0,,,,,Recovery,1,Regular Play,Kirsty Barton,19414.0,Right Back,56,Reading WFC,974,"['2d1784aa-163d-48fe-af12-702a3c025db3', '30483ec7-1c4f-4012-80bd-d118d95c6e58', '806c0eb5-acfe-4696-95e7-f35d058876e7']",26,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:23:26.758,Pass,
,,,,,,,,,,,,,,0.755,,,,,,,,,,,f63dff10-9575-46bd-97ac-8635ecb7aa92,714,,"[27.0, 18.0]",19809,23,,,,,-1.9513026,,Left Foot,,,"[25.0, 13.0]",Ground Pass,,5.3851647,,,Remi Allen,18149.0,,,,,,1,Regular Play,Rachel Furness,15706.0,Left Defensive Midfield,56,Reading WFC,974,['4cde67f9-18aa-47df-93d9-3cc77189a167'],29,,,,,,,,,,,,,,,,,Reading WFC,974,00:23:29.698,Pass,
,,,,,,,,,,,,,,1.6823,,,,,,,,,,,7eff7119-3913-47ad-a2db-1b9509a8167c,717,,"[27.0, 16.0]",19809,23,,,,,1.7234457,,Right Foot,,,"[23.0, 42.0]",High Pass,,26.305893,,,Kirstyn Pearce,18152.0,,,,,,1,Regular Play,Remi Allen,18149.0,Left Midfield,56,Reading WFC,974,['905d6f64-a3b0-4bea-a23f-3dcea5a3f0a3'],33,,,,,,,,,,,,,,,,,Reading WFC,974,00:23:33.393,Pass,
,,,,,,,,,,,,,,2.934,,,,,,,,,,,0551dcba-fccf-43ff-819e-d72668e67094,720,,"[23.0, 42.0]",19809,23,,,,,1.4601392,,Right Foot,,,"[24.0, 51.0]",Low Pass,,9.055386,,,Natasha Harding,15725.0,,,,,,1,Regular Play,Kirstyn Pearce,18152.0,Right Center Back,56,Reading WFC,974,['5e5194f5-8a69-4c00-b338-4cb034713265'],35,,,,,,,,,,,,,,,,,Reading WFC,974,00:23:35.226,Pass,
,,,,,,,,,,,,,,0.774226,,,,,,,,,,,edb4c23e-d7d0-4cae-9032-f3c54b6773b8,723,,"[38.0, 49.0]",19809,23,,,,,-0.6435011,,Right Foot,,,"[46.0, 43.0]",Ground Pass,,10.0,Incomplete,,Fara Williams,10251.0,,,,,,1,Regular Play,Natasha Harding,15725.0,Right Back,56,Reading WFC,974,"['0a179fbe-806f-43ec-98c4-ba275a135427', '7d2a8be6-6922-4a03-9329-cd201eb8136e']",40,,,,,,,,,,,,,,,,,Reading WFC,974,00:23:40.683,Pass,
,,,,,,,,,,,,,,1.8716,,,,,,,,,,,3839c1be-b700-41f3-8725-17d1ef835588,730,,"[6.0, 44.0]",19809,23,,,,,0.8960554,,Right Foot,,,"[18.0, 59.0]",Ground Pass,,19.209373,,,Kirstyn Pearce,18152.0,,,,,Goal Kick,1,From Goal Kick,Grace Moloney,15719.0,Goalkeeper,57,Reading WFC,974,['fb4bc511-7b27-49e1-8426-eafef8e461b6'],59,,,,,,,,,,,,,,,,,Reading WFC,974,00:23:59.206,Pass,
,,,,,,,,,,,,,,2.793873,,,,,,,,,,,59ee7010-3059-4ad7-ad43-18619f408e94,733,,"[30.0, 60.0]",19809,24,,,,,-1.6262949,,Right Foot,,,"[28.0, 24.0]",Ground Pass,,36.05551,,,Molly Bartrip,21021.0,,,,,,1,From Goal Kick,Kirstyn Pearce,18152.0,Right Center Back,57,Reading WFC,974,['02d10c1f-c2ad-4951-8194-8bc37c8d1e39'],4,,,,,,,,,,,,,,,,,Reading WFC,974,00:24:04.788,Pass,
,,,,,,,,,,,,,,2.5533,,,,,,,,,,,ebcc80ae-53fa-429e-b024-6edc07ef2d50,736,,"[40.0, 27.0]",19809,24,,,,,-0.49934673,,Right Foot,,,"[73.0, 9.0]",High Pass,,37.589893,Incomplete,,Mayumi Pacheco,15724.0,,,,,,1,From Goal Kick,Molly Bartrip,21021.0,Left Center Back,57,Reading WFC,974,"['0b1571b9-b993-43db-9115-9e9884327e39', 'e8c6ae04-80ea-42a7-b6c0-0cccb4132ceb']",9,,,,,,,,,,,,,,,,,Reading WFC,974,00:24:09.125,Pass,
,,,,,,,,,,,,,,1.5842,,,,,,,,,,,e8c6ae04-80ea-42a7-b6c0-0cccb4132ceb,738,,"[48.0, 72.0]",19809,24,,,,,-0.13255154,,Right Foot,,,"[63.0, 70.0]",Low Pass,,15.132746,,,Kate Natkiel,16399.0,,,,,Recovery,1,Regular Play,Kirsty Barton,19414.0,Right Back,58,Brighton & Hove Albion WFC,965,"['45ed82af-b394-443c-8f18-f8e60ca53f38', 'ebcc80ae-53fa-429e-b024-6edc07ef2d50']",11,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:24:11.678,Pass,
,,,,,,,,,,,,,,0.8463,,,,,,,,,,,17fa3c98-e91c-456c-bf80-b179d5f2e26b,741,,"[64.0, 69.0]",19809,24,,,,,-2.2794225,,Right Foot,,,"[58.0, 62.0]",Low Pass,,9.219544,,,Chloe Peplow,16397.0,,,,,,1,Regular Play,Kate Natkiel,16399.0,Right Wing,58,Brighton & Hove Albion WFC,965,['7003c969-ad30-48ec-9f68-74a86a53a5a3'],13,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:24:13.976,Pass,
,,,,,,,,,,,,,,1.2384,,,,,,,,,,,8b20e6ee-5088-4664-bbee-711f27fe52fa,745,,"[57.0, 61.0]",19809,24,,,,,2.0344439,,Right Foot,,,"[49.0, 77.0]",Low Pass,,17.888544,,,Kirsty Barton,19414.0,,,,,,1,Regular Play,Chloe Peplow,16397.0,Right Center Midfield,58,Brighton & Hove Albion WFC,965,['3d311bad-546f-4fde-b23c-0086550f3cad'],15,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:24:15.436,Pass,
,,,,,,,,,,,,,,1.533426,,,,,,,,,,,1ccf531e-e4bf-46ce-9ac3-08bfee99ebdd,749,,"[53.0, 78.0]",19809,24,,,,,-0.32175055,,Right Foot,,,"[80.0, 69.0]",High Pass,,28.460499,Incomplete,,Iniabasi Anefiok Umotong,16378.0,,,,,,1,Regular Play,Kirsty Barton,19414.0,Right Back,58,Brighton & Hove Albion WFC,965,"['00feae7d-521e-42f3-a545-5d98eaec39a4', '4af9bf02-97d1-4138-a713-f537989f807d', 'a8867496-be79-45ea-873a-93294f504443']",18,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:24:18.500,Pass,True
,,,,,,,,,,,,,,1.5472,,,,,,,,,,,ecdb4054-6a5f-48b9-97e8-3e605794493c,752,,"[62.0, 80.0]",19809,24,,,,,-0.98279375,,,,,"[72.0, 65.0]",Low Pass,,18.027756,,,Chloe Peplow,16397.0,,,,,Throw-in,1,From Throw In,Kirsty Barton,19414.0,Right Back,59,Brighton & Hove Albion WFC,965,['8729c7e7-b639-400d-8c94-91ec34c98e3f'],44,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:24:44.053,Pass,
,,,,,,,,,,,,,,1.1388,,,,,,,,,,,3effda52-0ab6-4ba0-a6ee-4b33370c63d7,756,,"[72.0, 64.0]",19809,24,,,,,2.3191743,,Right Foot,,,"[59.0, 78.0]",Low Pass,,19.104973,,,Kirsty Barton,19414.0,,,,,,1,From Throw In,Chloe Peplow,16397.0,Right Center Midfield,59,Brighton & Hove Albion WFC,965,['e4d74870-a904-41ac-bbaf-fbee5b4925ee'],46,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:24:46.351,Pass,
,,,,,,,,,,,,,,0.9183,,,,,,,,,,,032973ad-9e1a-4eb9-bb13-388f3c1b5dc3,759,,"[62.0, 78.0]",19809,24,,,,,-1.735945,,Right Foot,,,"[58.0, 54.0]",Low Pass,,24.33105,Incomplete,,,,,,,,,1,From Throw In,Kirsty Barton,19414.0,Right Back,59,Brighton & Hove Albion WFC,965,['7fada73b-a809-43e5-b72b-03791638ed73'],48,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:24:48.688,Pass,
,,,,,,,,,,,,,,0.7787,,,,,,,,,,,f4c0c34c-144a-42fa-8fc3-e6ca3e78b639,763,,"[62.0, 24.0]",19809,24,,,,,-0.4636476,,Right Foot,,,"[70.0, 20.0]",Ground Pass,,8.944272,,,Fara Williams,10251.0,,,,,,1,Regular Play,Lauren Bruton,15726.0,Left Center Forward,60,Reading WFC,974,"['38418cb1-d163-4e1a-90c0-144c6a68eab8', '7bb3c105-9457-42ad-8455-a4a58228c493']",52,,,,,,,,,,,,,,,,,Reading WFC,974,00:24:52.263,Pass,True
,,,,,,,,,,,,,,1.5207,,,,,,,,,,,403ec4f5-6550-435a-acda-25a82901ec4f,770,,"[66.0, 24.0]",19809,24,,,,,0.26060238,,Right Foot,,,"[81.0, 28.0]",Ground Pass,,15.524175,,,Lauren Bruton,15726.0,,,,,,1,Regular Play,Fara Williams,10251.0,Right Defensive Midfield,60,Reading WFC,974,['fad1e6de-8478-418d-a269-9a56e819a141'],54,,,,,,,,,,,,,,,,,Reading WFC,974,00:24:54.682,Pass,
,,,,,,,,,,,,,,2.205837,,,,,,,,,,,3e688195-933c-48d0-9462-262fdb0a91f0,774,,"[90.0, 37.0]",19809,24,,,,,1.706324,,Right Foot,,,"[87.0, 59.0]",Ground Pass,,22.203604,,,Natasha Harding,15725.0,,,,,,1,Regular Play,Lauren Bruton,15726.0,Left Center Forward,60,Reading WFC,974,['ca23472c-04c3-4389-92dd-dbb125c45429'],59,,,,,,,,,,,,,,,,,Reading WFC,974,00:24:59.426,Pass,
,,,,,,,,,,,,,,1.181961,,,,,,,,,,,9c8ca897-ea79-48c4-b839-b39cf476abb9,783,,"[37.0, 4.0]",19809,25,,,,,1.1441689,,Right Foot,,,"[42.0, 15.0]",Ground Pass,,12.083046,,,Iniabasi Anefiok Umotong,16378.0,,,,,,1,Regular Play,Felicity Gibbons,16392.0,Left Back,61,Brighton & Hove Albion WFC,965,['27628428-4635-4321-911a-acaca7473f62'],9,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:25:09.638,Pass,
,,,,,,,,,,,,,,2.080322,,,,,,,,,,,4b189abb-4b61-4f42-8805-d2b416f64510,786,,"[44.0, 18.0]",19809,25,,,,,-0.7086263,,Right Foot,,,"[58.0, 6.0]",Ground Pass,,18.439089,,,Kate Natkiel,16399.0,,,,,,1,Regular Play,Iniabasi Anefiok Umotong,16378.0,Center Forward,61,Brighton & Hove Albion WFC,965,['b44c3f92-6f55-4a0d-ba01-2c857463aa72'],12,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:25:12.089,Pass,
,,,,,,,,,,,,,,0.8203,,,,,,,,,,,525c7e67-54bf-4ce6-8968-5bf358eb5c7e,789,,"[66.0, 7.0]",19809,25,,,,,1.5707964,,Right Foot,,,"[66.0, 19.0]",Ground Pass,,12.0,,,Iniabasi Anefiok Umotong,16378.0,,,,,,1,Regular Play,Kate Natkiel,16399.0,Right Wing,61,Brighton & Hove Albion WFC,965,['59afccf1-c5a9-4e62-884b-1dffdb2805b1'],15,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:25:15.895,Pass,
,,,,,,,,,,,,,,1.3989,,,,,,,,,,,d46de463-3181-4940-9e57-b4d0b7f669a1,792,,"[71.0, 15.0]",19809,25,,,,,-0.39852244,,Right Foot,,,"[90.0, 7.0]",Ground Pass,,20.615528,Incomplete,,Kate Natkiel,16399.0,,,,,,1,Regular Play,Iniabasi Anefiok Umotong,16378.0,Center Forward,61,Brighton & Hove Albion WFC,965,"['1282bc71-cc03-4d5b-819f-9518e06142dc', 'bc80d33d-7b8b-4ccb-acf5-18a590f5241b']",18,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:25:18.140,Pass,
,,,,,,,,,,,,,,1.6382,,,,,,,,,,,4b861a08-3a04-4a25-bb3c-59ead87f7a8f,797,,"[71.0, 1.0]",19809,28,,,,,0.32175055,,,,,"[89.0, 7.0]",High Pass,,18.973665,,,Aileen Whelan,16374.0,,,,,Throw-in,1,From Throw In,Felicity Gibbons,16392.0,Left Back,62,Brighton & Hove Albion WFC,965,['5382b975-7c12-4a9e-943c-b894cbeb8ca5'],44,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:28:44.108,Pass,
,,,,,,,,,,,,,,1.1525,,,,,,,,,,,d5fc9ca6-0d1c-469c-b229-434fb0b764dd,802,,"[98.0, 1.0]",19809,29,,,,,0.96850896,,,,,"[109.0, 17.0]",Low Pass,,19.416489,,,Iniabasi Anefiok Umotong,16378.0,,,,,Throw-in,1,From Throw In,Felicity Gibbons,16392.0,Left Back,63,Brighton & Hove Albion WFC,965,['d67aad2f-6ee1-47e2-8210-a1432001a8ec'],4,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:29:04.380,Pass,
,,,,,,,,,,,,,,1.766703,,,,,,,,,,,8596326c-fdca-4286-aaf0-164b43322ea7,806,,"[109.0, 16.0]",19809,29,,,,,1.4954674,,Right Foot,True,,"[113.0, 69.0]",High Pass,,53.15073,,,Kate Natkiel,16399.0,,True,,,,1,From Throw In,Iniabasi Anefiok Umotong,16378.0,Center Forward,63,Brighton & Hove Albion WFC,965,['7e1a022b-f0b8-450c-9de2-37030e0e47ad'],7,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:29:07.866,Pass,
,,,,,,,,,,,,,,1.669554,,,,,,,,,,,921cc136-4e64-45b9-a58e-ca7459c64043,809,,"[113.0, 73.0]",19809,29,,,,,-2.6779451,,Left Foot,,,"[93.0, 63.0]",Low Pass,,22.36068,,,Chloe Peplow,16397.0,,,,,,1,From Throw In,Kate Natkiel,16399.0,Right Wing,63,Brighton & Hove Albion WFC,965,['3b75fc15-589b-4a98-8f51-e5c6408d39de'],13,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:29:13.097,Pass,
