ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e45d7b81-7717-40c7-8ec9-6e9c7adeff8e,67,,"[65.0, 47.0]",19800,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Danielle van de Donk,10658.0,Left Center Midfield,3,Bristol City WFC,973,['3ddc9a5a-e991-4bbf-bb93-53f9dd2c8700'],10,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:10.565,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e9eb59b-eb1c-4d07-9e4e-94586deb4e63,70,,"[67.0, 32.0]",19800,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bethany Mead,15619.0,Left Wing,3,Bristol City WFC,973,['7c7bc848-e79c-47a9-8652-aa4fa50c1d6a'],11,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:11.805,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47f15311-91df-4390-b499-1cf500c4806c,72,,"[51.0, 56.0]",19800,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Loren Dykes,16391.0,Right Back,3,Bristol City WFC,973,['628f78ac-2046-42a2-b60e-b694a056e7a0'],13,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:01:13.144,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3fe65a50-d16d-4330-8cfb-b5369d2f4e4c,77,,"[88.0, 78.0]",19800,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Abigail Harrison,23412.0,Center Forward,3,Bristol City WFC,973,['5eba0644-5e96-43b8-9ebf-debc71c652b1'],20,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:01:20.900,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb3b4490-e253-4846-850f-9e086d8a036b,80,,"[89.0, 72.0]",19800,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carla Humphrey,16384.0,Right Midfield,3,Bristol City WFC,973,['9ca5713c-f81e-4468-b1ba-959616358135'],22,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:01:22.545,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7222a090-d218-447b-b800-9a9e089db3f5,83,,"[84.0, 77.0]",19800,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Loren Dykes,16391.0,Right Back,3,Bristol City WFC,973,['e1e72404-5815-4a9a-be08-77648c7ee6be'],23,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:01:23.478,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4f20e0ec-244e-498f-bd7e-0abfcb2ecb46,86,,"[97.0, 77.0]",19800,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carla Humphrey,16384.0,Right Midfield,3,Bristol City WFC,973,['74c767f2-cf10-4d49-8e8b-d82d6c6f252e'],25,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:01:25.235,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584fd275-e25a-4d9e-b0d6-ff1e2214391f,90,,"[24.0, 10.0]",19800,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danielle van de Donk,10658.0,Left Center Midfield,4,Arsenal WFC,968,['459eaf31-1fe8-4c08-ad82-97ae44a0c01d'],27,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:27.643,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,930f871f-d0aa-4e7e-b020-72e346c74842,94,,"[19.0, 17.0]",19800,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dominique Johanna Anna Petrone Janssen,10666.0,Center Defensive Midfield,4,Arsenal WFC,968,['219b2aaf-2a4a-4fd8-ab3b-e9ed17434222'],28,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:28.989,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09bfbfca-1a3a-411a-bcc7-f36fec84a2fd,97,,"[31.0, 76.0]",19800,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lisa Evans,10179.0,Right Back,4,Arsenal WFC,968,['31733173-480a-4f8c-a3c4-167707230a57'],35,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:35.320,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423bba1f-0001-40cc-b32c-052ce53c3c1d,101,,"[34.0, 56.0]",19800,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kim Little,15616.0,Right Center Midfield,4,Arsenal WFC,968,"['6d55b1fe-1f36-479b-a416-cbc1c6db1cd8', 'bacead61-e235-4753-9b1b-245cfc004092']",39,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:39.284,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338aea85-e032-4e51-b077-dd6cda713398,104,,"[22.0, 60.0]",19800,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leah Williamson,18999.0,Right Center Back,4,Arsenal WFC,968,['dd3b0054-5ab3-46ef-9400-2164ebb5bab2'],42,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:42.730,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81448741-cefa-4587-93d1-8adc4499587a,107,,"[35.0, 53.0]",19800,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dominique Johanna Anna Petrone Janssen,10666.0,Center Defensive Midfield,4,Arsenal WFC,968,['646e4ef4-11f2-4cae-91e4-8834bdc6cb99'],45,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:45.019,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a6fb64d4-3e29-4c22-a641-7062a96cfbdf,110,,"[31.0, 73.0]",19800,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kim Little,15616.0,Right Center Midfield,4,Arsenal WFC,968,['71d350b5-e5a9-4f43-be33-8e217c72c7fe'],46,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:46.790,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,df66016f-e52c-40a6-9274-1a98e6656c5f,113,,"[48.0, 70.0]",19800,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Katie McCabe,15620.0,Right Wing,4,Arsenal WFC,968,['453439ce-fc70-4860-a1c3-9d206f03ad27'],49,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:49.273,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e99b957-15cd-4d3b-aa1a-2921c179adc7,118,,"[56.0, 66.0]",19800,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dominique Johanna Anna Petrone Janssen,10666.0,Center Defensive Midfield,5,Arsenal WFC,968,['86eaa632-fe5b-4991-b2fd-640b4710ecb6'],5,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:05.142,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7647554b-16e3-4f30-8523-6eddcac336c3,122,,"[57.0, 75.0]",19800,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lisa Evans,10179.0,Right Back,5,Arsenal WFC,968,"['3602bd52-5e55-4b52-9d64-26c2b71f888f', 'a63c806c-de16-4187-8846-4a6da69b1801']",6,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:06.080,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,984e4815-3b8c-4e1d-8182-53594b70cb2a,125,,"[50.0, 62.0]",19800,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dominique Johanna Anna Petrone Janssen,10666.0,Center Defensive Midfield,5,Arsenal WFC,968,['c1edc74e-4cc0-4f20-b63a-93ca1ce55519'],7,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:07.051,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12a7d619-6a42-46fc-9087-950929691440,132,,"[63.0, 22.0]",19800,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Julie Biesmans,10095.0,Left Defensive Midfield,6,Bristol City WFC,973,['e46ca327-3818-45c6-b85a-4d8fa8c742c2'],10,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:02:10.809,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1709bab6-6f9a-431a-8107-441e4fdb6c9b,135,,"[71.0, 13.0]",19800,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ella Rutherford,16388.0,Left Midfield,6,Bristol City WFC,973,['ae1facf1-44ad-4c18-8bf6-6879fb4c787e'],12,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:02:12.366,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a6e01cc2-42da-44f9-b6c0-4689ad0c87c9,138,,"[90.0, 6.0]",19800,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucy Hope,16386.0,Center Attacking Midfield,6,Bristol City WFC,973,['f5a0e9e1-899c-4b8c-81f8-3dc9c4ccea5d'],14,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:02:14.957,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e58b6d6-a635-4ce9-b7a2-bd7e6fbfbf11,142,,"[78.0, 6.0]",19800,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Poppy Pattinson,17274.0,Left Back,6,Bristol City WFC,973,['5d021d32-e78b-42d0-b692-a15d4609da48'],18,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:02:18.912,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26734777-1914-4868-99f5-a45014989263,145,,"[97.0, 7.0]",19800,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucy Hope,16386.0,Center Attacking Midfield,6,Bristol City WFC,973,['cd8fa7de-15fa-4924-a907-d362d9821e89'],19,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:02:19.799,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f8bc178c-3911-4dfb-bf71-794801a51634,148,,"[116.0, 5.0]",19800,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ella Rutherford,16388.0,Left Midfield,7,Bristol City WFC,973,['6c85fd40-5e13-4ad4-b85c-bce012962a71'],35,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:02:35.872,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef990b32-8e73-4d46-b8e6-0215a296898d,152,,"[9.0, 16.0]",19800,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Louise Quinn,15621.0,Left Center Back,8,Arsenal WFC,968,['0d40e57d-77a0-41e3-b314-3c31c57c723f'],53,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:53.384,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8be3f671-4541-4c2e-bcd3-bb9846b2357b,157,,"[34.0, 14.0]",19800,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Danielle van de Donk,10658.0,Left Center Midfield,8,Arsenal WFC,968,['1570071f-ef90-45ae-8a71-5f2ec658e552'],56,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:56.870,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,989c6905-768b-4eb0-95cb-1ae7e3f734b8,167,,"[14.0, 54.0]",19800,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Leah Williamson,18999.0,Right Center Back,10,Arsenal WFC,968,['61d9d757-57a6-4f7a-b6ff-a10d9e399971'],44,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:03:44.605,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17592216-cbea-4eab-aac9-90810e1ed522,170,,"[19.0, 29.0]",19800,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Louise Quinn,15621.0,Left Center Back,10,Arsenal WFC,968,['01dc5571-d102-4da2-8823-2ca48040a7ec'],47,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:03:47.433,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2276d2b8-95f9-4f49-8c4e-14b3e537fead,175,,"[39.0, 3.0]",19800,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Katrine Veje,10088.0,Left Back,10,Arsenal WFC,968,"['03e036a5-463a-4ab4-a3ec-26c393580a5c', '2e74fdef-197e-4f36-a057-95878f866ca4']",50,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:03:50.841,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54fe21d5-e930-4b74-9084-b97e9ed1ff8f,178,,"[38.0, 16.0]",19800,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Dominique Johanna Anna Petrone Janssen,10666.0,Center Defensive Midfield,10,Arsenal WFC,968,['c2814ebc-95ff-4d18-abee-48390603837a'],52,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:03:52.417,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e8a6b88f-6fe7-4a26-91c5-3f10154cfaf1,181,,"[50.0, 4.0]",19800,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Katrine Veje,10088.0,Left Back,10,Arsenal WFC,968,['7a61414c-a963-4078-a2b6-b94608b4c5d0'],54,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:03:54.506,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58900328-1ee8-454a-8adb-a1107da10cc1,183,,"[89.0, 73.0]",19800,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Abigail Harrison,23412.0,Center Forward,11,Bristol City WFC,973,['46a971e6-8647-4d11-823f-71d4ac7f5903'],2,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:04:02.509,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42ae619d-ed38-46c5-89dd-ccc3247cbe35,187,,"[42.0, 9.0]",19800,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Danielle van de Donk,10658.0,Left Center Midfield,12,Arsenal WFC,968,['95615acc-f2e3-4f39-91c9-07a04baf8496'],18,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:04:18.033,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,035416f6-b28a-4280-9ad2-b267cb90b631,191,,"[34.0, 3.0]",19800,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Katrine Veje,10088.0,Left Back,12,Arsenal WFC,968,"['1307a7e6-ed82-49ce-9cac-a5cb78db103f', 'd9a86e75-4cef-47ab-bb65-577af9fe4912']",20,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:04:20.014,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2cc998fb-6048-4934-b612-c1afc254c225,195,,"[19.0, 5.0]",19800,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Louise Quinn,15621.0,Left Center Back,12,Arsenal WFC,968,"['a8318074-c120-4ea6-81d4-612b405d5b8b', 'f8974112-f6a4-468a-be99-cb24a5e41ab9']",22,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:04:22.601,Ball Receipt*,True
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12bec7a7-5716-4456-b15a-036850b7ec21,198,,"[72.0, 13.0]",19800,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Vivianne Miedema,15623.0,Center Forward,12,Arsenal WFC,968,['edabaa63-4b74-497b-8dd8-8bee355b1515'],26,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:04:26.882,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c3bc18b-ae96-4001-afbd-adbd2177af83,205,,"[42.0, 30.0]",19800,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gemma Evans,16381.0,Left Center Back,13,Bristol City WFC,973,"['8a205c5c-38a2-4b8f-8a9b-eb9426d64777', '9d06742e-5a60-4a3d-bc4d-10d9ff694024']",2,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:05:02.543,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a523fe29-2276-40ec-a004-1615dcfd89b1,213,,"[103.0, 6.0]",19800,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Abigail Harrison,23412.0,Center Forward,13,Bristol City WFC,973,['10231120-64d0-4ff1-bb8b-de36f2d5ce90'],12,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:05:12.799,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f375f2fe-ccbf-47ed-bbd0-07c1a6bea516,219,,"[24.0, 67.0]",19800,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lisa Evans,10179.0,Right Back,14,Arsenal WFC,968,['2a55ffed-f48a-48cf-bcc3-9094e8b56489'],16,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:05:16.579,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567e38f7-a0ab-4fe0-adeb-ce7478e2d8a4,223,,"[38.0, 76.0]",19800,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Katie McCabe,15620.0,Right Wing,14,Arsenal WFC,968,"['e6289b77-4d6e-4d5a-9677-fb7a335bd979', 'f782b746-4f92-49e3-ad31-5bab3ffe5ffe']",18,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:05:18.440,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d0a5d22b-a50f-45df-8568-5504a97393c0,226,,"[23.0, 74.0]",19800,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lisa Evans,10179.0,Right Back,14,Arsenal WFC,968,['2c312567-bcc2-45c7-9145-be530b66f261'],19,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:05:19.896,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d2695b39-d0e0-4fb8-8a17-959e307a2bee,230,,"[31.0, 77.0]",19800,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leah Williamson,18999.0,Right Center Back,14,Arsenal WFC,968,"['10986db8-2d4d-45c9-804c-feeea17736ab', 'fadf7128-bc65-4a49-bed9-a53a568978b0']",21,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:05:21.278,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1c964f9a-ced2-4f59-8ada-a1e2d96e11a5,233,,"[59.0, 69.0]",19800,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kim Little,15616.0,Right Center Midfield,14,Arsenal WFC,968,['fea01f90-7f28-459d-aed4-6707885349e4'],23,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:05:23.529,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8506ae61-b301-498e-9e79-fb6ea226f481,237,,"[55.0, 78.0]",19800,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Katie McCabe,15620.0,Right Wing,14,Arsenal WFC,968,"['78f21522-1041-47b8-a47c-7034d1920088', 'd8c6b17b-516e-4ac5-a666-726611611eb1']",25,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:05:25.030,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43c80c14-13e6-4339-8a56-a7140a84dccd,244,,"[53.0, 19.0]",19800,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Frankie Brown,10171.0,Right Defensive Midfield,15,Bristol City WFC,973,['fd5c8d8a-5b27-492d-8b78-18c2ca07729b'],27,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:05:27.892,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c358214-3194-48e6-8070-102963e3ce12,248,,"[64.0, 28.0]",19800,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucy Hope,16386.0,Center Attacking Midfield,15,Bristol City WFC,973,['2a01272a-127a-4302-ac69-78f4657d01a7'],30,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:05:30.157,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688d0f06-9b0a-43e7-b07f-9ba3a4384a93,251,,"[45.0, 48.0]",19800,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danique Kerkdijk,16383.0,Right Center Back,15,Bristol City WFC,973,['f36e2124-9790-495b-8161-8b015798f63f'],32,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:05:32.256,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3216e6bc-9835-4417-9c71-4a6e451a6c21,255,,"[62.0, 5.0]",19800,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Poppy Pattinson,17274.0,Left Back,15,Bristol City WFC,973,['9591db5f-0e8f-4e22-bc73-afedf0761e3e'],36,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:05:36.795,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb619c11-f330-4d84-9ede-1c1c5445fd4c,258,,"[100.0, 31.0]",19800,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Abigail Harrison,23412.0,Center Forward,15,Bristol City WFC,973,['322f95c4-75b1-44b6-914b-5c3045688aa2'],40,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:05:40.653,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e72e48e-6e56-4dea-980d-6606ecfb4ab9,260,,"[97.0, 55.0]",19800,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carla Humphrey,16384.0,Right Midfield,15,Bristol City WFC,973,['f1c657b4-3dbc-4c57-b240-ed1c6fef2db6'],42,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:05:42.741,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ff85158-eac5-467e-b396-fac15b47728d,265,,"[9.0, 63.0]",19800,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Leah Williamson,18999.0,Right Center Back,16,Arsenal WFC,968,['3356b708-acea-44b4-82ae-d104999c0895'],12,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:06:12.900,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8f8c7c16-48ff-47d9-9f6e-6cfa07595e06,268,,"[33.0, 49.0]",19800,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Dominique Johanna Anna Petrone Janssen,10666.0,Center Defensive Midfield,16,Arsenal WFC,968,['feef356f-62de-4dca-8cb5-5515485a64bc'],15,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:06:15.458,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b63cc75c-de70-4c9a-8a7d-0fcd21eca02c,271,,"[57.0, 68.0]",19800,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Kim Little,15616.0,Right Center Midfield,16,Arsenal WFC,968,['8da76b59-d72e-4572-bbac-22d49121708a'],17,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:06:17.983,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e5c6685-7541-4c25-ad73-dcabf388ba87,274,,"[105.0, 59.0]",19800,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Katie McCabe,15620.0,Right Wing,16,Arsenal WFC,968,['4416bcb0-ab3d-4e9e-8e25-ae6291d5a7f5'],23,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:06:23.528,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475b6f0f-4cfd-409e-a457-182479966d04,279,,"[113.0, 69.0]",19800,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kim Little,15616.0,Right Center Midfield,17,Arsenal WFC,968,['0133b2ed-acd0-41a9-86af-47f78452c540'],38,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:06:38.989,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d61a33f1-45d3-4237-8d2a-7b82c2bb0f31,282,,"[115.0, 76.0]",19800,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lisa Evans,10179.0,Right Back,17,Arsenal WFC,968,['f2939e0f-875e-4b19-a0c3-41debd761fc4'],40,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:06:40.224,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41cd0c84-d4e4-430d-9c5c-421f3eac8779,286,,"[116.0, 63.0]",19800,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Katie McCabe,15620.0,Right Wing,17,Arsenal WFC,968,['3395feb1-0104-45d9-a4d2-b0534f315ef9'],41,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:06:41.989,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70438f21-24db-4480-a08d-a0edd3a13706,290,,"[111.0, 74.0]",19800,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Katie McCabe,15620.0,Right Wing,18,Arsenal WFC,968,"['1f25e94a-d529-4d23-9cf8-910579df5c71', '5a6d80ea-897c-4624-8542-ff40914f6441']",55,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:06:55.100,Ball Receipt*,True
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,695382f7-7486-4d71-85d4-64ca36265985,297,,"[39.0, 3.0]",19800,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ella Rutherford,16388.0,Left Midfield,18,Arsenal WFC,968,['6bdc64bb-31fc-4ff4-9b30-b52f757a99d5'],3,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:07:03.162,Ball Receipt*,
