50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,1.784994,,,,,,,,,,,,a18a13b6-f49b-4166-a081-7269d97728b9,2463,,,"[10.0, 63.0]",19806,67,,,,,-1.82812,,Right Foot,,,,"[5.0, 44.0]",,Ground Pass,,19.646883,,,,Sophie Baggaley,16376.0,,,,,,,2,From Goal Kick,Danique Kerkdijk,16383.0,Right Center Back,157,Bristol City WFC,973,"['5283f3b7-e991-4c97-83d0-60c2eeca7778', 'fbf679b6-b1b7-4884-be03-f682f1946e40']",35,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:22:35.675,Pass,True
,,,,,,,,,,,,,,,,,,,3.33,,,,,,,,,,,,53591b17-77ed-4a11-9c89-bab6dfbf9a0b,2466,,,"[5.0, 44.0]",19806,67,,,,,-1.0612041,,Right Foot,,,,"[24.0, 10.0]",,Low Pass,,38.948685,,,,Gemma Evans,16381.0,,,,,,,2,From Goal Kick,Sophie Baggaley,16376.0,Goalkeeper,157,Bristol City WFC,973,['c2cad87d-4f9d-414c-a44a-919316bbe6e1'],37,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:22:37.540,Pass,
,,,,,,,,,,,,,,,,,,,1.349519,,,,,,,,,,,,0f2d6b0b-55d0-4ddd-8083-0f36a9305561,2470,,,"[23.0, 9.0]",19806,67,,,,,0.071307465,,Left Foot,,,,"[37.0, 10.0]",,Ground Pass,,14.035668,,,,Poppy Pattinson,17274.0,,,,,,,2,From Goal Kick,Gemma Evans,16381.0,Left Center Back,157,Bristol City WFC,973,['a79e135b-c5d1-4d56-95e8-6f5258095d7d'],40,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:22:40.959,Pass,
,,,,,,,,,,,,,,,,,,,1.081626,,,,,,,,,,,,14db0812-d556-4468-9a3b-dd8cef1200e3,2473,,,"[47.0, 10.0]",19806,67,,,,,0.4636476,,Left Foot,,,,"[57.0, 15.0]",,Ground Pass,,11.18034,,,,Ella Rutherford,16388.0,,,,,,,2,From Goal Kick,Poppy Pattinson,17274.0,Left Back,157,Bristol City WFC,973,['ec27a8cd-b206-4937-bf89-e889fbc2bf24'],44,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:22:44.010,Pass,
,,,,,,,,,,,,,,,,,,,0.553949,,,,,,,,,,,,8291a6df-2a3b-4f0f-8138-397f1adb9861,2477,,,"[56.0, 13.0]",19806,67,,,,,2.0899425,,Left Foot,,,,"[52.0, 20.0]",,Ground Pass,,8.062258,,,,Lucy Hope,16386.0,,,,,,,2,From Goal Kick,Ella Rutherford,16388.0,Right Midfield,157,Bristol City WFC,973,['d9584b5f-a51f-46bf-b38c-5f7a6f9eaced'],47,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:22:47.192,Pass,
,,,,,,,,,,,,,,,,,,,0.749812,,,,,,,,,,,,cf7b1a67-9a31-4355-af87-c236e1afacf5,2480,,,"[52.0, 20.0]",19806,67,,,,,1.929567,,No Touch,,,,"[49.0, 28.0]",,Ground Pass,,8.5440035,True,,,Carla Humphrey,16384.0,,,,,,,2,From Goal Kick,Lucy Hope,16386.0,Left Center Midfield,157,Bristol City WFC,973,['caab59e4-a5fc-4aac-b438-b95b6a0b874e'],47,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:22:47.775,Pass,
,,,,,,,,,,,,,,,,,,,2.265248,,,,,,,,,,,,57e0d993-ec84-4a5c-a6cb-6e3b65582ab9,2484,,,"[49.0, 32.0]",19806,67,,,,,1.0783106,,Right Foot,,,,"[71.0, 73.0]",,High Pass,,46.52956,,,,Loren Dykes,16391.0,,,True,,,,2,From Goal Kick,Carla Humphrey,16384.0,Right Center Midfield,157,Bristol City WFC,973,['df8c63d1-1685-4538-b64f-c41262d02c33'],49,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:22:49.771,Pass,
,,,,,,,,,,,,,,,,,,,2.574258,,,,,,,,,,,,98cfef45-390b-43e5-ae7c-0e657c3decfb,2487,,,"[76.0, 70.0]",19806,67,,,,,-0.86718255,,Right Foot,,,,"[104.0, 37.0]",,High Pass,,43.27817,,Incomplete,,Lucy Hope,16386.0,,,,,,,2,From Goal Kick,Loren Dykes,16391.0,Right Back,157,Bristol City WFC,973,"['1fdc642a-e711-432f-9ef5-f96769cbc726', 'b2269eae-44f4-4703-896c-796e44b23bf4']",53,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:22:53.489,Pass,
,,,,,,,,,,,,,,,,,,,1.527494,,,,,,,,,,,,2301a3bb-dc5d-4b0c-8edd-78dcae2e03a7,2491,,,"[28.0, 58.0]",19806,67,,,,,0.0,,Head,,,,"[33.0, 58.0]",,High Pass,,5.0,,Incomplete,,,,,,,,,Recovery,2,From Goal Kick,Jade Moore,10190.0,Right Center Midfield,157,Bristol City WFC,973,['8bb8799a-5bfd-45c0-bd04-0aa28cbaf8bb'],58,,,,,,,,,,,,,,,,,Reading WFC,974,00:22:58.165,Pass,
,,,,,,,,,,,,,,,,,,,0.7161,,,,,,,,,,,,cb1895f1-a1c8-4035-b1d5-51e9b9a8547c,2498,,,"[44.0, 60.0]",19806,68,,,,,-2.158799,,Right Foot,,,,"[42.0, 57.0]",,Ground Pass,,3.6055512,,,,Jade Moore,10190.0,,,,,,Recovery,2,Regular Play,Fara Williams,10251.0,Center Attacking Midfield,158,Reading WFC,974,"['593b7908-c912-45e0-b131-d7b98c6d5d3e', 'f083509c-e065-4562-9ef7-b037d2259cd5']",2,,,,,,,,,,,,,,,,,Reading WFC,974,00:23:02.392,Pass,True
,,,,,,,,,,,,,,,,,,,1.519821,,,,,,,,,,,,459e6e62-0584-4de9-bb5d-d54db219b15a,2501,,,"[43.0, 54.0]",19806,68,,,,,-1.0636978,,Right Foot,,,,"[53.0, 36.0]",,Ground Pass,,20.59126,,Incomplete,,Lauren Bruton,15726.0,,,,,,,2,Regular Play,Jade Moore,10190.0,Right Center Midfield,158,Reading WFC,974,"['12b9fef7-165b-4c83-a3c7-9648cb70980d', 'bb31a791-e48e-4ef9-8335-238620a55b70']",3,,,,,,,,,,,,,,,,,Reading WFC,974,00:23:03.743,Pass,
,,,,,,,,,,,,,,,,,,,1.699796,,,,,,,,,,,,b99cb3d3-50e2-4b83-ba4b-de90807e8ccc,2512,,,"[90.0, 35.0]",19806,68,,,,,-0.8288491,,Left Foot,,,,"[101.0, 23.0]",,Ground Pass,,16.27882,,Incomplete,,,,,,,,,,2,Regular Play,Ella Rutherford,16388.0,Right Midfield,158,Reading WFC,974,['fb65f2aa-6060-40a3-be46-4872d8d29f59'],10,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:23:10.921,Pass,
,,,,,,,,,,,,,,,,,,,1.2961,,,,,,,,,,,,19290cd4-e20d-4f5c-bffa-bd41386c49c2,2515,,,"[22.0, 60.0]",19806,68,,,,,0.7022569,,Right Foot,,,,"[35.0, 71.0]",,Ground Pass,,17.029387,,,,Jade Moore,10190.0,,,,,,,2,Regular Play,Natasha Harding,15725.0,Right Back,158,Reading WFC,974,['3a1214a4-b53c-4322-92bc-8f57898718e8'],15,,,,,,,,,,,,,,,,,Reading WFC,974,00:23:15.193,Pass,
,,,,,,,,,,,,,,,,,,,2.5713,,,,,,,,,,,,114a16a3-b13c-47c8-a3bc-5cbdeb968898,2518,,,"[42.0, 69.0]",19806,68,,,,,0.14888994,,Right Foot,,,,"[62.0, 72.0]",,Ground Pass,,20.22375,,,,Brooke Chaplen,15723.0,,,,,,,2,Regular Play,Jade Moore,10190.0,Right Center Midfield,158,Reading WFC,974,['ffb78005-b04c-479a-8c02-9486b25e7ed0'],17,,,,,,,,,,,,,,,,,Reading WFC,974,00:23:17.905,Pass,
,,,,,,,,,,,,,,,,,,,0.969359,,,,,,,,,,,,82df73d0-f222-4d07-95e9-8c013a4151d5,2525,,,"[57.0, 18.0]",19806,68,,,,,0.066568166,,Right Foot,,,,"[72.0, 19.0]",,Ground Pass,,15.033297,,,,Lucy Hope,16386.0,,,,,,,2,Regular Play,Frankie Brown,10171.0,Left Midfield,159,Bristol City WFC,973,['6e45e567-0ef7-4196-952a-cb297db1f06e'],23,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:23:23.485,Pass,
,,,,,,,,,,,,,,,,,,,1.864462,,,,,,,,,,,,5576f347-5066-42fc-9f2e-3a3e6202f579,2529,,,"[70.0, 20.0]",19806,68,,,,,-1.0040671,,Right Foot,,,,"[77.0, 9.0]",,Low Pass,,13.038404,,,,Ella Rutherford,16388.0,,,,,,,2,Regular Play,Lucy Hope,16386.0,Left Center Midfield,159,Bristol City WFC,973,['d9d64dd8-72b4-42b4-88ad-2bedb99921d4'],24,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:23:24.637,Pass,
,,,,,,,,,,,,,,,,,,,3.649749,,,,,,,,,,,,239b0b55-75dc-41bf-b4ce-9d1b7b8f71e6,2532,,,"[76.0, 12.0]",19806,68,,,,,0.42877802,,Left Foot,,,,"[111.0, 28.0]",,High Pass,,38.483765,,Incomplete,,Abigail Harrison,23412.0,,,,,,,2,Regular Play,Ella Rutherford,16388.0,Right Midfield,159,Bristol City WFC,973,"['4e790735-b73e-4428-aa05-11db376bf378', 'd7618908-9d06-4cc1-b234-13faabde3a6e']",26,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:23:26.608,Pass,
,,,,,,,,,,,,,,,,,,,3.1286,,,,,,,,,,,,1835e7f6-a829-4f90-a807-cb4e17f91742,2537,,,"[15.0, 47.0]",19806,68,,,,,-0.86630225,,Keeper Arm,,,,"[32.0, 27.0]",,Low Pass,,26.24881,,,,Mayumi Pacheco,15724.0,,,,,,,2,Regular Play,Grace Moloney,15719.0,Goalkeeper,160,Reading WFC,974,['beb23c51-c70a-43d9-8bd4-4f070c82d00a'],39,,,,,,,,,,,,,,,,,Reading WFC,974,00:23:39.462,Pass,
,,,,,,,,,,,,,,,,,,,1.0517,,,,,,,,,,,,101da068-840b-40f9-99ec-85ce3c57c7df,2540,,,"[47.0, 11.0]",19806,68,,,,,2.1910458,,Left Foot,,,,"[42.0, 18.0]",,Ground Pass,,8.602325,,,,Remi Allen,18149.0,,,,,,,2,Regular Play,Mayumi Pacheco,15724.0,Left Back,160,Reading WFC,974,['5391ec8c-a016-4659-92ad-8138519ca82f'],45,,,,,,,,,,,,,,,,,Reading WFC,974,00:23:45.929,Pass,
,,,,,,,,,,,,,,,,,,,1.1331,,,,,,,,,,,,a0066e8d-cd53-4324-b637-f1e35550e7b4,2543,,,"[41.0, 14.0]",19806,68,,,,,-1.152572,,Left Foot,,,,"[45.0, 5.0]",,Ground Pass,,9.848858,,,,Mayumi Pacheco,15724.0,,,,,,,2,Regular Play,Remi Allen,18149.0,Left Center Midfield,160,Reading WFC,974,['b23a3ad5-7a3a-40bc-b44f-1b0c788298cb'],48,,,,,,,,,,,,,,,,,Reading WFC,974,00:23:48.033,Pass,
,,,,,,,,,,,,,,,,,,,1.3834,,,,,,,,,,,,254f5892-d0d3-4ad1-826b-982fd7d33415,2546,,,"[45.0, 5.0]",19806,68,,,,,2.782822,,Left Foot,,,,"[37.0, 8.0]",,Ground Pass,,8.5440035,,,,Remi Allen,18149.0,,,,,,,2,Regular Play,Mayumi Pacheco,15724.0,Left Back,160,Reading WFC,974,['620207af-fd07-43df-b266-1f3628f08332'],49,,,,,,,,,,,,,,,,,Reading WFC,974,00:23:49.246,Pass,
,,,,,,,,,,,,,,,,,,,1.2327,,,,,,,,,,,,6c52b2fb-4a5f-465c-81f5-60d4c8ee8eb5,2550,,,"[37.0, 8.0]",19806,68,,,,,1.5707964,,Right Foot,,,,"[37.0, 23.0]",,Ground Pass,,15.0,,,,Rachel Furness,15706.0,,,,,,,2,Regular Play,Remi Allen,18149.0,Left Center Midfield,160,Reading WFC,974,"['aa88d11f-029b-4b11-926f-2e70ba908ca9', 'b7a86544-7bf2-479e-b755-2e032d9dfba5']",51,,,,,,,,,,,,,,,,,Reading WFC,974,00:23:51.569,Pass,True
,,,,,,,,,,,,,,,,,,,2.857871,,,,,,,,,,,,ac74aa01-1df7-427e-bb7c-b96e075c8a0d,2553,,,"[39.0, 33.0]",19806,68,,,,,1.3422997,,Left Foot,,,,"[49.0, 76.0]",,High Pass,,44.14748,,,,Natasha Harding,15725.0,,,True,,,,2,Regular Play,Rachel Furness,15706.0,Center Defensive Midfield,160,Reading WFC,974,['89b59f18-671f-4ae1-8333-9d7e46a2f98d'],55,,,,,,,,,,,,,,,,,Reading WFC,974,00:23:55.020,Pass,
,,,,,,,,,,,,,,,,,,,1.982463,,,,,,,,,,,,c8364036-6e05-46d5-881e-aa82533e7dd4,2556,,,"[50.0, 79.0]",19806,68,,,,,-0.5070985,,Right Foot,,,,"[86.0, 59.0]",,High Pass,,41.18252,,Incomplete,,Fara Williams,10251.0,,,,,,,2,Regular Play,Natasha Harding,15725.0,Right Back,160,Reading WFC,974,"['3d35c11e-ea01-41d4-a1ee-dbb97db046ef', 'ac2e00d3-141b-4ab6-88d0-ad67a5846918']",59,,,,,,,,,,,,,,,,,Reading WFC,974,00:23:59.974,Pass,
,,,,,,,,,,,,,,,,,,,3.5903,,,,,,,,,,,,51eccf9e-b5e9-401b-b8ac-d85628b2731d,2565,,,"[65.0, 58.0]",19806,69,,,,,2.2974386,,Right Foot,,,,"[49.0, 76.0]",,Ground Pass,,24.083189,,,,Natasha Harding,15725.0,,,,,,,2,Regular Play,Lauren Bruton,15726.0,Left Center Forward,160,Reading WFC,974,['575097b6-40cb-4179-ac82-d47a74fb086a'],6,,,,,,,,,,,,,,,,,Reading WFC,974,00:24:06.665,Pass,
,,,,,,,,,,,,,,,,,,,2.300683,,,,,,,,,,,,b4f1d6ba-2af5-4782-a0d1-86f215b26820,2575,,,"[43.0, 2.0]",19806,69,,,,,-0.037020117,,Left Foot,,,,"[70.0, 1.0]",,High Pass,,27.018513,,,,Ella Rutherford,16388.0,,,,,,Recovery,2,Regular Play,Poppy Pattinson,17274.0,Left Back,160,Reading WFC,974,['cfbe766d-451e-4a41-b74a-6b3470b161ce'],15,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:24:15.901,Pass,
,,,,,,,,,,,,,,,,,,,4.5981,,,,,,,,,,,,a244e960-3e11-44c3-8ab0-1bc84d5a0c1c,2577,,,"[70.0, 2.0]",19806,69,,,,,1.6814536,,Head,,,,"[66.0, 38.0]",,High Pass,,36.221542,,Incomplete,,,,,,,,,,2,Regular Play,Ella Rutherford,16388.0,Right Midfield,160,Reading WFC,974,['bc963b4d-ddf6-48cf-971c-07f54330f946'],18,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:24:18.402,Pass,
,,,,,,,,,,,,,,,,,,,4.4979,,,,,,,,,,,,bc963b4d-ddf6-48cf-971c-07f54330f946,2578,,,"[55.0, 43.0]",19806,69,,,,,-1.6588037,,Left Foot,,,,"[52.0, 9.0]",,Ground Pass,,34.132095,,,,Mayumi Pacheco,15724.0,,,,,,Recovery,2,Regular Play,Rachel Furness,15706.0,Center Defensive Midfield,160,Reading WFC,974,"['9c3efe1d-0d53-4f3f-81ab-29ca8cee902d', 'a244e960-3e11-44c3-8ab0-1bc84d5a0c1c']",23,,,,,,,,,,,,,,,,,Reading WFC,974,00:24:23.000,Pass,
,,,,,,,,,,,,,,,,,,,0.6886,,,,,,,,,,,,7776f9a2-5e37-41da-92d1-f2a1c02809a8,2582,,,"[56.0, 7.0]",19806,69,,,,,1.670465,,Left Foot,,,,"[55.0, 17.0]",,Ground Pass,,10.049875,,,,Remi Allen,18149.0,,,,,,,2,Regular Play,Mayumi Pacheco,15724.0,Left Back,160,Reading WFC,974,"['2ed711b5-23a3-419a-a0b9-87852f1476f7', '7f331e1e-d0c8-48cb-80d3-7816ef1d493a']",29,,,,,,,,,,,,,,,,,Reading WFC,974,00:24:29.463,Pass,True
,,,,,,,,,,,,,,,,,,,2.0934,,,,,,,,,,,,e0e531c0-a874-4b00-9691-fe608f4268c5,2585,,,"[47.0, 18.0]",19806,69,,,,,2.4087775,,Right Foot,,,,"[37.0, 27.0]",,Ground Pass,,13.453624,,,,Josanne Potter,10198.0,,,,,,,2,Regular Play,Remi Allen,18149.0,Left Center Midfield,160,Reading WFC,974,['7376ccd0-226e-4a36-9a8c-1955eeccd3a9'],31,,,,,,,,,,,,,,,,,Reading WFC,974,00:24:31.524,Pass,
,,,,,,,,,,,,,,,,,,,3.9783,,,,,,,,,,,,402ac6cc-2ee2-4bcf-9477-9f4c737dd0b3,2588,,,"[38.0, 28.0]",19806,69,,,,,0.7464568,,Left Foot,,,,"[78.0, 65.0]",,High Pass,,54.48853,,,,Lauren Bruton,15726.0,,,,,,,2,Regular Play,Josanne Potter,10198.0,Left Center Back,160,Reading WFC,974,['9bca8036-209d-4c47-abc2-abee9f2daffd'],34,,,,,,,,,,,,,,,,,Reading WFC,974,00:24:34.472,Pass,
,,,,,,,,,,,,,,,,,,,2.4665,,,,,,,,,,,,9cd82876-bee7-4eb2-a09b-5a8c2e61998f,2590,,,"[78.0, 65.0]",19806,69,,,,,0.82537687,,Head,,,,"[90.0, 78.0]",,High Pass,,17.691807,,,,Natasha Harding,15725.0,,,,,,,2,Regular Play,Lauren Bruton,15726.0,Left Center Forward,160,Reading WFC,974,['0a6a30a6-1c02-4d75-aa13-df64963516ef'],38,,,,,,,,,,,,,,,,,Reading WFC,974,00:24:38.450,Pass,
,,,,,,,,,,,,,,,,,,,0.3525,,,,,,,,,,,,3acbf4c4-20ee-4c94-989b-0b6a26b30e15,2597,,,"[119.0, 59.0]",19806,69,,,,,-2.0344439,,Right Foot,,,,"[118.0, 57.0]",,Ground Pass,,2.236068,,Incomplete,,Brooke Chaplen,15723.0,,,,,,,2,Regular Play,Natasha Harding,15725.0,Right Back,160,Reading WFC,974,"['ccc235a9-154d-47df-aa70-17e009598f80', 'e782ba51-1cf3-4823-b5cd-c7c5435060e2']",45,,,,,,,,,,,,,,,,,Reading WFC,974,00:24:45.397,Pass,
,,,,,,,,,,,,,,,,,,,2.0618,,,,,,,,,,,,f239bbce-c8c7-4b43-aa0d-a86885f5cff1,2600,,,"[120.0, 80.0]",19806,70,,,,,-1.7307094,,Right Foot,,,,"[115.0, 49.0]",,High Pass,,31.400637,,,True,Lauren Bruton,15726.0,,,,Outswinging,,Corner,2,From Corner,Fara Williams,10251.0,Center Attacking Midfield,161,Reading WFC,974,['7a415cec-9c1f-46ee-aa82-2dfe96875a8e'],21,,,,,,,,,,,,,,,,,Reading WFC,974,00:25:21.182,Pass,
,,,,,,,,,,,,,,,,,,,0.942,,,,,,,,,,,,3d5646b5-407f-4f97-ba18-4a500c653274,2604,,,"[119.0, 55.0]",19806,70,,,,,2.896614,,Right Foot,,True,,"[111.0, 57.0]",,Ground Pass,,8.246211,,,,Fara Williams,10251.0,,,,,,,2,From Corner,Lauren Bruton,15726.0,Left Center Forward,161,Reading WFC,974,"['24bd5803-4a9b-4a95-aea4-259bf269d9b9', 'e1ac043b-8916-4b28-aac4-cf03047c2300']",26,,,,,,,,,,,,,,,,,Reading WFC,974,00:25:26.101,Pass,True
,,,,,,,,,,,,,,,,,,,2.137468,,,,,,,,,,,,783d5890-6aed-4719-b64f-82c51d416092,2607,,,"[111.0, 56.0]",19806,70,,,,,-1.1824776,,Left Foot,,,,"[120.0, 34.0]",,High Pass,,23.769728,,Out,,,,,,,,,,2,From Corner,Fara Williams,10251.0,Center Attacking Midfield,161,Reading WFC,974,,27,,,,,,,,,,,,,,,,,Reading WFC,974,00:25:27.083,Pass,
,,,,,,,,,,,,,,,,,,,4.162421,,,,,,,,,,,,ea99f720-aded-4542-af3a-b3410e914d9d,2608,,,"[6.0, 44.0]",19806,70,,,,,0.51325226,,Right Foot,,,,"[61.0, 75.0]",,High Pass,,63.134777,,,,Loren Dykes,16391.0,,,,,,Goal Kick,2,From Goal Kick,Sophie Baggaley,16376.0,Goalkeeper,162,Bristol City WFC,973,['ee095426-b360-434a-8448-5a76c976da6f'],49,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:25:49.979,Pass,
,,,,,,,,,,,,,,,,,,,1.272483,,,,,,,,,,,,40f9f6e5-1f6d-43ba-bab6-ddb5576ff3c2,2612,,,"[60.0, 76.0]",19806,70,,,,,-2.158799,,Left Foot,,,,"[56.0, 70.0]",,Ground Pass,,7.2111025,,,,Carla Humphrey,16384.0,,,,,,,2,From Goal Kick,Loren Dykes,16391.0,Right Back,162,Bristol City WFC,973,['65b785f9-ca19-4913-bec0-b4a5c9cafd21'],56,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:25:56.055,Pass,
,,,,,,,,,,,,,,,,,,,2.64482,,,,,,,,,,,,c29a2711-1deb-43b6-88d7-117e96033260,2615,,,"[61.0, 65.0]",19806,70,,,,,-0.4160645,,Right Foot,,,,"[104.0, 46.0]",,High Pass,,47.010635,,Incomplete,,Lucy Hope,16386.0,,,,,,,2,From Goal Kick,Carla Humphrey,16384.0,Right Center Midfield,162,Bristol City WFC,973,"['3cfe2a5f-0447-43bc-81e9-edc2fa9356ab', '49628c35-aee2-4351-8f44-99add895e43e']",58,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:25:58.789,Pass,
,,,,,,,,,,,,,,,,,,,1.3151,,,,,,,,,,,,8ebd89df-6c55-49c9-bf28-354e84a6733a,2620,,,"[21.0, 18.0]",19806,71,,,,,-0.07677189,,Left Foot,,,,"[34.0, 17.0]",,Ground Pass,,13.038404,,,,Remi Allen,18149.0,,,,,,,2,Regular Play,Mayumi Pacheco,15724.0,Left Back,163,Reading WFC,974,['675176d8-fcaa-4ed1-b65a-873f41125a34'],4,,,,,,,,,,,,,,,,,Reading WFC,974,00:26:04.376,Pass,
,,,,,,,,,,,,,,,,,,,1.8764,,,,,,,,,,,,6c5e39f9-acdf-4f8e-8975-1f35a4396df1,2624,,,"[32.0, 26.0]",19806,71,,,,,1.7211678,,Right Foot,,,,"[27.0, 59.0]",,Low Pass,,33.37664,,,,Natasha Harding,15725.0,,,,,,,2,Regular Play,Remi Allen,18149.0,Left Center Midfield,163,Reading WFC,974,"['0c9e0ed0-ca69-4637-812d-0f389886a49e', 'f0a30c76-9c25-4d91-b0cc-56e0db8a1bef']",8,,,,,,,,,,,,,,,,,Reading WFC,974,00:26:08.404,Pass,True
,,,,,,,,,,,,,,,,,,,2.988886,,,,,,,,,,,,0be0415c-d714-439d-aee8-7ac303615a98,2634,,,"[83.0, 6.0]",19806,71,,,,,-0.039978687,,Left Foot,,,,"[108.0, 5.0]",,Ground Pass,,25.019993,,,,Ella Rutherford,16388.0,,,,,,,2,Regular Play,Poppy Pattinson,17274.0,Left Back,163,Reading WFC,974,['7878d1fc-8da7-445b-9f79-47680b5c03d4'],17,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:26:17.256,Pass,
,,,,,,,,,,,,,,,,,,,0.641058,,,,,,,,,,,,44d130d4-d92b-4f58-84e9-df2e8aa2e03f,2637,,,"[114.0, 14.0]",19806,71,,,,,1.7196863,,Left Foot,True,,,"[111.0, 34.0]",,Ground Pass,,20.22375,,Incomplete,,Lucy Hope,16386.0,,,,,,,2,Regular Play,Ella Rutherford,16388.0,Right Midfield,163,Reading WFC,974,"['078d519b-5f08-40b9-a7c3-ff831fe58130', 'c2c65027-67ce-4ea7-a55b-3eaa8ca91405']",21,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:26:21.563,Pass,
,,,,,,,,,,,,,,,,,,,0.797531,,,,,,,,,,,,cb5f6c5a-b589-4039-a00a-68dfb974b1c1,2652,,,"[106.0, 26.0]",19806,71,,,,,-1.9513026,,Left Foot,,,,"[104.0, 21.0]",,Ground Pass,,5.3851647,,,,Poppy Pattinson,17274.0,,,,,,,2,Regular Play,Ella Rutherford,16388.0,Right Midfield,163,Reading WFC,974,['fa84914c-16c5-49ef-8840-e28bfb83c0f7'],30,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:26:30.228,Pass,
,,,,,,,,,,,,,,,,,,,1.2881,,,,,,,,,,,,938e3472-e672-49d5-b8de-89ee4a9fcc36,2658,,,"[29.0, 64.0]",19806,71,,,,,-0.8850668,,Right Foot,,,,"[38.0, 53.0]",,Ground Pass,,14.21267,,,,Fara Williams,10251.0,,,,,,,2,Regular Play,Remi Allen,18149.0,Left Center Midfield,163,Reading WFC,974,['71047946-8a6f-4061-bdc1-41e9cc976825'],33,,,,,,,,,,,,,,,,,Reading WFC,974,00:26:33.952,Pass,
,,,,,,,,,,,,,,,,,,,1.6793,,,,,,,,,,,,bd10a488-55bb-401c-94e7-6ec1000523d8,2661,,,"[39.0, 58.0]",19806,71,,,,,0.98279375,,Right Foot,,,,"[51.0, 76.0]",,Ground Pass,,21.633308,,,,Remi Allen,18149.0,,,,,,,2,Regular Play,Fara Williams,10251.0,Center Attacking Midfield,163,Reading WFC,974,['6e5b7626-c876-4122-8b7f-696663fb735f'],36,,,,,,,,,,,,,,,,,Reading WFC,974,00:26:36.319,Pass,
,,,,,,,,,,,,,,,,,,,2.501954,,,,,,,,,,,,c98ab2b7-3c28-411a-bfd3-8cea8d99fe4c,2664,,,"[58.0, 77.0]",19806,71,,,,,-0.35563588,,Right Foot,,,,"[93.0, 64.0]",,Ground Pass,,37.336308,,,,Brooke Chaplen,15723.0,,,,,,,2,Regular Play,Remi Allen,18149.0,Left Center Midfield,163,Reading WFC,974,['81ec2784-d4b5-4eaf-916c-1fff5744c255'],39,,,,,,,,,,,,,,,,,Reading WFC,974,00:26:39.484,Pass,
,,,,,,,,,,,,,,,,,,,1.978747,,,,,,,,,,,,306fb86f-61d2-48b9-944a-ccd55010a583,2671,,,"[40.0, 22.0]",19806,71,,,,,-0.7853982,,Right Foot,,,,"[47.0, 15.0]",,Ground Pass,,9.899495,,Incomplete,,Frankie Brown,10171.0,,,,,,Recovery,2,Regular Play,Lucy Hope,16386.0,Left Center Midfield,163,Reading WFC,974,"['13503818-32d1-45df-8a44-713e83ee5cf7', '5ba6629b-9f20-4ccb-bb20-22511b665a21', 'dd15c3cd-dc2d-4832-b523-e3faa6ab8c00']",45,,,,,,,,,,,,,,,,,Bristol City WFC,973,00:26:45.682,Pass,True
