50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,8b99d9fe-2270-4e2d-8ce8-97e1258b0ffc,2755,,"[68.0, 9.0]",19822,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Kerys Harrop,15569.0,Left Back,155,Birmingham City WFC,969,['f119bf51-69f2-462b-b8a8-aebb4b774a0a'],51,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:31:51.515,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,637e783b-8883-4d86-a77b-bedb19721093,2758,,"[95.0, 3.0]",19822,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Charlie Wellings,15563.0,Right Midfield,155,Birmingham City WFC,969,['188a816b-18ff-49cf-ab3a-02f36951a2af'],55,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:31:55.996,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,f8585d87-40f0-418e-87ac-ef189c7a0a92,2762,,"[97.0, 18.0]",19822,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lucy Staniforth,15562.0,Right Center Forward,155,Birmingham City WFC,969,"['498408b4-f21c-4317-acd2-246eea1ad8bb', '7219093a-d871-4b77-b95a-731852e16377']",58,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:31:58.786,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,74efd5e0-0dd5-4741-98ee-d8f67b9a4fbf,2765,,"[78.0, 14.0]",19822,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Hayley Ladd,19501.0,Right Defensive Midfield,155,Birmingham City WFC,969,['a3387b48-bcd2-41bb-a31d-d29a1508302d'],2,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:32:02.275,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,e1079e41-66b8-4f6a-adf2-704694af4e2c,2768,,"[90.0, 26.0]",19822,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lucy Staniforth,15562.0,Right Center Forward,155,Birmingham City WFC,969,['91957202-5dae-466d-a9ee-14fe024b5bbe'],4,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:32:04.467,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,81657583-4027-46db-a508-2e9a7c652d51,2771,,"[100.0, 32.0]",19822,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Charlie Wellings,15563.0,Right Midfield,155,Birmingham City WFC,969,['61c790d9-e79f-46e2-8a40-7e5753e929e5'],7,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:32:07.155,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9dbe9bb7-cb4e-4a64-9601-68eaed51e1b7,2774,,"[94.0, 44.0]",19822,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lucy Staniforth,15562.0,Right Center Forward,155,Birmingham City WFC,969,['355530c2-729a-4913-bd37-60dc9a139dd2'],9,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:32:09.629,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,bcfc2227-f976-4c4c-a1ab-184f62a4d8d6,2779,,"[28.0, 58.0]",19822,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Nicola Cousins,15712.0,Right Center Back,157,Yeovil Town LFC,970,['4351a24d-ecce-4baf-9a42-0583bd1b5b4d'],25,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:32:25.353,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,dfa11090-6a26-41ad-a805-4e475505cdfd,2782,,"[50.0, 78.0]",19822,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rachel Mclauchlan,10195.0,Right Midfield,158,Yeovil Town LFC,970,['3ee7ef53-cd3f-4e35-b6b7-ffe9d82897e9'],28,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:32:28.462,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9ed0e45f-55e5-4809-8bd4-04d790dcf6f0,2790,,"[37.0, 8.0]",19822,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Meaghan Sargeant,19502.0,Right Center Back,160,Birmingham City WFC,969,"['d599a144-c308-4046-812f-61a92d7cfcaa', 'f732a658-e15d-460c-8bd5-438ea401e6e2']",42,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:32:42.790,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,ed14df5a-9f1c-42e0-8e51-cf62d2ea41d4,2793,,"[28.0, 25.0]",19822,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aoife Mannion,19503.0,Left Center Back,160,Birmingham City WFC,969,['1bd02c23-cfcc-4b78-bd26-647f680c9f50'],45,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:32:45.610,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,84094c44-c9f4-430c-a17e-0d67eb11f68c,2797,,"[53.0, 33.0]",19822,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Chloe Arthur,10193.0,Left Defensive Midfield,160,Birmingham City WFC,969,"['9263dae5-8891-4ff3-ba45-68df889218cd', 'a1ccc5c6-39f7-477e-9430-6729240e801f']",48,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:32:48.720,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,df21ada4-43bd-42e7-9d6b-e5d5cb68a71e,2800,,"[44.0, 51.0]",19822,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sarah Emma Mayling,19500.0,Right Back,160,Birmingham City WFC,969,['ead0721d-2eb3-421d-96ef-c99c05824d77'],51,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:32:51.619,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,427a8af8-4ba9-49ab-8d6a-9f21db88935a,2803,,"[106.0, 66.0]",19822,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Emma Follis,15557.0,Left Midfield,160,Birmingham City WFC,969,['f4211299-2736-473e-a221-c69f70126ff1'],59,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:32:59.224,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ed23135a-6358-4c7e-898b-491b13960718,2811,,"[69.0, 15.0]",19822,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kerys Harrop,15569.0,Left Back,160,Birmingham City WFC,969,['3707c19f-8055-4c66-84d8-f7ab0b89da98'],8,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:33:08.430,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ac89146f-8ab3-4f85-bdd7-830390e1fe4e,2814,,"[80.0, 6.0]",19822,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Charlie Wellings,15563.0,Right Midfield,160,Birmingham City WFC,969,['007052ee-11a3-4c97-9c3a-6c880bc9b150'],12,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:33:12.175,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,a50f8bd9-c124-4490-9149-dba0358e54e0,2818,,"[67.0, 31.0]",19822,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Chloe Arthur,10193.0,Left Defensive Midfield,160,Birmingham City WFC,969,['80d19ab9-9f32-4a71-bd23-5d2ac3d83a3b'],18,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:33:18.661,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,7a482361-cb11-4c88-8247-9a351555eb4c,2822,,"[107.0, 5.0]",19822,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Charlie Wellings,15563.0,Right Midfield,160,Birmingham City WFC,969,['a352af2c-a7ed-43f0-b013-5d10ee21fda0'],26,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:33:26.832,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,a5ded448-34e6-4abb-8d4a-297c427fcc2b,2824,,"[113.0, 36.0]",19822,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ellen White,10180.0,Left Center Forward,160,Birmingham City WFC,969,['28b70970-3a34-44f5-8a51-17bbb2418af0'],27,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:33:27.912,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8db91fde-905c-4978-a6d1-e629c50ce964,2827,,"[97.0, 9.0]",19822,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Chloe Arthur,10193.0,Left Defensive Midfield,161,Birmingham City WFC,969,['75d26b68-c080-4fe7-8350-95153c8db08a'],36,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:33:36.428,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ba393290-5968-4518-b4c7-af0d0bdba959,2830,,"[108.0, 2.0]",19822,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Charlie Wellings,15563.0,Right Midfield,161,Birmingham City WFC,969,['10cdb5ce-f697-4db5-b416-8e0fd2cd5279'],39,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:33:39.792,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,cc87cc93-2d5e-484f-9240-b05fa3b52661,2833,,"[112.0, 2.0]",19822,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lucy Staniforth,15562.0,Right Center Forward,161,Birmingham City WFC,969,['2be39640-7a60-4aff-b1e1-a08fe152593f'],44,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:33:44.307,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,21e7594b-63a3-462f-b846-10efcd2a5f94,2836,,"[113.0, 36.0]",19822,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ellen White,10180.0,Left Center Forward,161,Birmingham City WFC,969,['7700e59e-4ab3-43c3-b696-2cb7fd9ed69c'],45,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:33:45.876,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,97904f12-0e4e-4573-afdb-205fb3961dc1,2839,,"[28.0, 39.0]",19822,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emily Donovan,15705.0,Left Midfield,162,Yeovil Town LFC,970,['0d91f52b-5a25-4d1b-9caf-6f6c161c6837'],48,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:33:48.883,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,5e759dec-1598-4a10-a30c-6f5d475c7602,2842,,"[36.0, 65.0]",19822,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Georgia Evans,15707.0,Left Center Midfield,162,Yeovil Town LFC,970,['af8e4f6e-6661-4cf2-908c-60adc71af66e'],55,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:33:55.101,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,d2589d0e-c6eb-4201-97ce-7032987895c9,2845,,"[55.0, 74.0]",19822,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Charlotte Buxton,19774.0,Right Back,162,Yeovil Town LFC,970,['32b8f8e4-8580-4cb5-b317-e401f3d7b2d8'],56,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:33:56.583,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,d157068a-64f5-4e48-9fbb-e9a4172c406a,2850,,"[76.0, 77.0]",19822,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bonnie Horwood,15713.0,Right Center Midfield,163,Yeovil Town LFC,970,['ee7bbeb1-a588-4784-9e3b-eb279f322632'],14,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:34:14.706,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,5a043742-81a0-460d-8849-cfaccd6f5f12,2856,,"[85.0, 77.0]",19822,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Charlotte Buxton,19774.0,Right Back,164,Yeovil Town LFC,970,['3e15011b-dd1a-4d23-81c2-92c49a5a3d8f'],29,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:34:29.886,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,80bf2264-1e41-4ae4-87f4-afa81bfdc6ac,2860,,"[73.0, 77.0]",19822,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rachel Mclauchlan,10195.0,Right Midfield,164,Yeovil Town LFC,970,['2fb3b7c9-5414-4348-8b02-fff1d56e1851'],32,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:34:32.562,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9263426a-35d5-462a-9007-6939887c373e,2864,,"[70.0, 59.0]",19822,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ellie Mason,15715.0,Left Center Back,164,Yeovil Town LFC,970,['721bdfe6-5ae2-4edb-858e-8114bb99a0a8'],35,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:34:35.661,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0e58e5f4-cc63-4ddb-9ca7-470fef13501e,2866,,"[78.0, 63.0]",19822,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bonnie Horwood,15713.0,Right Center Midfield,164,Yeovil Town LFC,970,['88173282-09d7-4b14-ba7f-b33ec7be52c2'],37,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:34:37.234,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9eadc3c7-6e70-432f-8fcf-680d112bd5e9,2869,,"[66.0, 47.0]",19822,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ellie Mason,15715.0,Left Center Back,164,Yeovil Town LFC,970,['b2696783-a246-43db-a111-4ae0ae1af785'],39,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:34:39.580,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,42f497ca-fbf9-496e-baee-51b3fd2a51af,2872,,"[56.0, 44.0]",19822,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Megan Alexander,15710.0,Left Back,164,Yeovil Town LFC,970,['e2587941-1409-4184-bcf5-704e6561f6ee'],40,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:34:40.826,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,74a10092-d756-48fa-86ae-6a3187d7bbf2,2876,,"[105.0, 59.0]",19822,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Olivia Fergusson,15718.0,Right Center Forward,164,Yeovil Town LFC,970,"['2378fa75-6c97-46c1-a62b-0eb874946a3b', '6f92c147-7abb-4d90-a2df-a57cfc078f4b']",45,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:34:45.338,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,9ec73eda-c532-4104-941e-3616c9d23da1,2880,,"[24.0, 66.0]",19822,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Sarah Emma Mayling,19500.0,Right Back,166,Birmingham City WFC,969,['42717e1a-3710-4bcc-8415-06edee7f7816'],50,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:34:50.865,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,5208d566-38cb-441c-b943-3567a9e40ea3,2883,,"[51.0, 71.0]",19822,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emma Follis,15557.0,Left Midfield,167,Birmingham City WFC,969,['c6a29e8d-fbce-4fc5-8313-67b237d87de6'],55,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:34:55.613,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,19d68919-2572-434d-af08-38653ba5c295,2885,,"[63.0, 55.0]",19822,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ellen White,10180.0,Left Center Forward,168,Birmingham City WFC,969,['54d23c7f-0adf-43ca-a025-3d4bf9864247'],57,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:34:57.036,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,54dc3265-07f5-43b1-9498-3c43125a32a5,2887,,"[66.0, 67.0]",19822,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emma Follis,15557.0,Left Midfield,169,Birmingham City WFC,969,['9364e8dc-73fa-44fa-8efb-2af3799de64a'],58,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:34:58.429,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,03f721fa-4204-4190-90f0-88e2987d01c4,2890,,"[63.0, 42.0]",19822,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Chloe Arthur,10193.0,Left Defensive Midfield,170,Birmingham City WFC,969,['96ca60ed-9334-4ce0-9cde-bb70990d0cce'],3,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:35:03.990,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,30dfcd15-939a-47f4-9794-d7ffcd511f78,2893,,"[64.0, 53.0]",19822,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emma Follis,15557.0,Left Midfield,171,Birmingham City WFC,969,['4de99573-ebab-4a76-9885-85ea7b3561fb'],8,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:35:08.030,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ba514f9d-f021-426a-a251-75d4e51703b1,2896,,"[56.0, 22.0]",19822,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aoife Mannion,19503.0,Left Center Back,172,Birmingham City WFC,969,['be085502-bf08-410e-9be9-732d8be38fa3'],11,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:35:11.105,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8f7b5f6f-f9bd-47a2-b00e-c639996ad33f,2899,,"[82.0, 34.0]",19822,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Chloe Arthur,10193.0,Left Defensive Midfield,173,Birmingham City WFC,969,['99272157-94ce-43e6-b486-fbf7502e2822'],14,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:35:14.236,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,2c5ded36-3cf5-41e5-a76c-ef8b0f4318c2,2902,,"[75.0, 23.0]",19822,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aoife Mannion,19503.0,Left Center Back,174,Birmingham City WFC,969,['c10b62ce-6996-48d2-bbe6-3f8d3359d540'],15,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:35:15.841,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,73f4b469-b239-402c-8dd9-69e5afd5e19f,2905,,"[80.0, 13.0]",19822,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucy Staniforth,15562.0,Right Center Forward,175,Birmingham City WFC,969,['1b967c4f-c731-4d1f-8137-b7219614bfb6'],18,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:35:18.443,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9fa17b5b-f720-4540-b95b-f19e7bf127dd,2908,,"[98.0, 2.0]",19822,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Charlie Wellings,15563.0,Right Midfield,176,Birmingham City WFC,969,['24ffae08-ae86-44bb-8ace-c449a381408e'],20,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:35:20.398,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,b042a272-e4f6-47d3-a2c5-9b62b9707644,2911,,"[79.0, 5.0]",19822,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucy Staniforth,15562.0,Right Center Forward,177,Birmingham City WFC,969,['0d5067a7-8a4c-447f-a30c-1a6d60ce849c'],23,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:35:23.167,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,cfb42080-1547-481c-b48c-2df1e7c6d3bf,2914,,"[66.0, 8.0]",19822,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aoife Mannion,19503.0,Left Center Back,178,Birmingham City WFC,969,['4fd52dd4-b32a-41cf-a577-9a1112cf3674'],25,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:35:25.630,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,01779edc-8b68-4da6-8a70-7ac85c8596bc,2917,,"[66.0, 34.0]",19822,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hayley Ladd,19501.0,Right Defensive Midfield,179,Birmingham City WFC,969,['658400ea-2bb0-4760-8a13-e1594053764e'],29,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:35:29.628,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,d10ce5fc-fd54-46ad-8000-1f130443113a,2920,,"[84.0, 58.0]",19822,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emma Follis,15557.0,Left Midfield,180,Birmingham City WFC,969,['e8767b2b-6c66-4572-b0d0-0d14217356df'],33,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:35:33.211,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,85194bb2-0d69-40de-85ca-4515a1d40dee,2923,,"[88.0, 38.0]",19822,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sarah Emma Mayling,19500.0,Right Back,181,Birmingham City WFC,969,['5ade8d44-8f7a-4275-96b3-105c5b072a63'],35,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:35:35.664,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,4f79b5ad-71d4-4dc6-ba3f-dc95ad7f9350,2926,,"[98.0, 33.0]",19822,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Charlie Wellings,15563.0,Right Midfield,182,Birmingham City WFC,969,['c5c95144-1391-444c-aa29-32d3a6223544'],36,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:35:36.296,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,8123d55d-7819-4527-87c2-831747b5d6d7,2936,,"[41.0, 55.0]",19822,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emily Donovan,15705.0,Left Midfield,182,Birmingham City WFC,969,['dcb933a5-0e31-4859-91ac-141cdd558670'],42,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:35:42.232,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,138164dd-c17e-433c-b53f-59a5f6f5bf70,2942,,"[43.0, 53.0]",19822,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emily Donovan,15705.0,Left Midfield,183,Yeovil Town LFC,970,['ff26526f-582b-4957-b591-0e9c1a9df496'],47,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:35:47.215,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,d37c3977-0324-4551-95a5-7c8316d9b7c5,2944,,"[51.0, 60.0]",19822,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Charlotte Buxton,19774.0,Right Back,183,Yeovil Town LFC,970,['eef01c8a-0d23-43b3-8c07-89d52e0974fb'],47,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:35:47.315,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,01999174-4a06-437e-9ead-72415f696ab9,2949,,"[111.0, 60.0]",19822,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Olivia Fergusson,15718.0,Right Center Forward,183,Yeovil Town LFC,970,"['836c5918-6a15-42ce-a6a0-6f2e31ff0e64', 'e54e64cb-7a5c-4174-b47f-22e3666ccc22']",53,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:35:53.762,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,6efef6cb-c913-4271-bfd4-986f591e9714,2953,,"[17.0, 64.0]",19822,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Meaghan Sargeant,19502.0,Right Center Back,184,Birmingham City WFC,969,['448e5a57-1eff-4f22-aa49-e83041fff68e'],48,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:37:48.819,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,4763e44f-2015-4fa1-b463-a297f8297b83,2956,,"[53.0, 66.0]",19822,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Emma Follis,15557.0,Left Midfield,184,Birmingham City WFC,969,['f129a335-4043-4d44-9f60-2374b1ecda18'],52,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:37:52.180,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,561f4d80-9606-47b9-8c34-c2c2858eebda,2959,,"[95.0, 52.0]",19822,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lucy Staniforth,15562.0,Right Center Forward,184,Birmingham City WFC,969,['508112b7-a31a-4197-a3f1-40e7ffbd0202'],57,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:37:57.092,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ad61f6d9-a243-4ee0-a809-a704d6c0aa23,2961,,"[30.0, 39.0]",19822,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bonnie Horwood,15713.0,Right Center Midfield,185,Yeovil Town LFC,970,['eb12c8df-1bb9-4c82-ac82-e73a478b554c'],58,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:37:58.875,Ball Receipt*,
