ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9244696-54e2-4e7d-aefa-3c04c317ceef,2245,,,"[86.0, 41.0]",19758,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Olivia Fergusson,15718.0,Center Forward,114,Yeovil Town LFC,970,['0af98283-2fc0-4937-87a9-d47708ba26cb'],27,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:17:27.344,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bf41aceb-beea-4435-8993-8c0efc216343,2249,,,"[70.0, 23.0]",19758,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gemma Suzanne Davison,15721.0,Right Wing,114,Yeovil Town LFC,970,['fe2d4840-b93f-45d7-90b1-bfa84b73e000'],30,,,,,,,,,,,,,,,,,Reading WFC,974,00:17:30.864,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dc51f8dd-c9a0-4732-bf75-d8943e8cb59f,2255,,,"[48.0, 50.0]",19758,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Georgia Evans,15707.0,Right Defensive Midfield,114,Yeovil Town LFC,970,"['7a789ff7-09e9-4cd9-855f-7d33a6f1ede6', 'ae4aaad7-a3f7-4483-a17a-3e13e89d2741']",35,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:17:35.416,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a8577e20-61a6-45de-a4b0-3c3ae546e144,2258,,,"[57.0, 33.0]",19758,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Emily Donovan,15705.0,Left Midfield,114,Yeovil Town LFC,970,"['81000f14-42b2-4878-82dc-f7b7deb5a75f', 'bdaa1c64-05cc-49f8-a826-179a2ed217ed']",38,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:17:38.811,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,960272d8-f0d8-4307-bc59-b4e2839876ad,2261,,,"[61.0, 9.0]",19758,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Megan Alexander,15710.0,Left Back,114,Yeovil Town LFC,970,['10ce06ff-0676-428f-a588-17a655759bb6'],41,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:17:41.556,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a6ccb7f4-88ae-49f1-a934-d16b755a6bc7,2264,,,"[100.0, 42.0]",19758,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Olivia Fergusson,15718.0,Center Forward,114,Yeovil Town LFC,970,['49b79541-2ab6-4b26-a415-56fbe48bc362'],44,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:17:44.929,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c8de527-b7ae-4a1a-84cb-a5dcbcfcc010,2273,,,"[41.0, 13.0]",19758,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Lily Woodham,15704.0,Left Back,116,Reading WFC,974,['84e38030-caf5-45d9-9600-076a3a496c7d'],0,,,,,,,,,,,,,,,,,Reading WFC,974,00:18:00.085,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c3891d29-1aa4-42e3-ad75-a21332e9930f,2276,,,"[50.0, 23.0]",19758,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Charlotte Estcourt,15703.0,Left Wing,116,Reading WFC,974,['4377df72-dceb-4527-ae41-c743b66e51a6'],4,,,,,,,,,,,,,,,,,Reading WFC,974,00:18:04.131,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e1ef20d8-9189-4c24-a937-ddb80e4582f7,2279,,,"[45.0, 54.0]",19758,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Kirstyn Pearce,18152.0,Right Center Back,116,Reading WFC,974,['5c0d84a6-0410-4a11-b5da-04bd5059b7c0'],7,,,,,,,,,,,,,,,,,Reading WFC,974,00:18:07.823,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b86bb599-6730-4c78-a9b0-caaa16264d02,2282,,,"[57.0, 74.0]",19758,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Rebecca Jane,18144.0,Right Back,116,Reading WFC,974,['21c6bf24-cdde-4721-b945-87dfddb21ebb'],11,,,,,,,,,,,,,,,,,Reading WFC,974,00:18:11.212,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,017a305a-60c6-4057-8ac6-ab1fc27e45a4,2285,,,"[89.0, 62.0]",19758,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Gemma Suzanne Davison,15721.0,Right Wing,116,Reading WFC,974,['10292966-f94a-4c6b-8bb8-30ed5cebd00c'],15,,,,,,,,,,,,,,,,,Reading WFC,974,00:18:15.945,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49b846ff-8c16-4bdb-a6ba-52db3ebf7785,2289,,,"[118.0, 58.0]",19758,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Fara Williams,10251.0,Center Attacking Midfield,116,Reading WFC,974,['1a86e570-4299-4097-be44-611ea762649d'],20,,,,,,,,,,,,,,,,,Reading WFC,974,00:18:20.893,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0e9e483-4a76-4e9a-9fab-41546bbcea4a,2292,,,"[116.0, 41.0]",19758,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Charlotte Estcourt,15703.0,Left Wing,116,Reading WFC,974,['0b8a8a2e-9452-4f03-855e-ef5121e32d2f'],22,,,,,,,,,,,,,,,,,Reading WFC,974,00:18:22.110,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,827a6f8a-e89e-4487-bf34-acf9955abf69,2295,,,"[118.0, 55.0]",19758,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Lauren Bruton,15726.0,Left Defensive Midfield,117,Reading WFC,974,['86bcf46a-64f3-4385-97ee-a9a6e53ccc2f'],3,,,,,,,,,,,,,,,,,Reading WFC,974,00:19:03.644,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8ed2030-4d32-4db1-8a72-6310bcbae4c2,2299,,,"[117.0, 43.0]",19758,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jade Bailey,21854.0,Center Forward,117,Reading WFC,974,['47f98e6a-ecd1-46b1-8927-e4712017f034'],5,,,,,,,,,,,,,,,,,Reading WFC,974,00:19:05.570,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60cb9435-85e9-4fa4-9f5f-5595304c5d4d,2307,,,"[86.0, 9.0]",19758,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Kirstyn Pearce,18152.0,Right Center Back,117,Reading WFC,974,"['4b6973d7-3752-4111-9bb2-e7944d03554d', '58043e42-4617-4dfb-b015-b224df2953e1']",15,,,,,,,,,,,,,,,,,Reading WFC,974,00:19:15.028,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de35c3c0-ea4b-419e-89e8-ada6d22b648c,2318,,,"[56.0, 41.0]",19758,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Sophie Howard,15720.0,Left Center Back,117,Reading WFC,974,['6acaf0de-116f-44aa-8133-11cd4b021511'],21,,,,,,,,,,,,,,,,,Reading WFC,974,00:19:21.493,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348880a9-7d2f-46ba-b266-d75d41e30b39,2321,,,"[97.0, 15.0]",19758,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jade Bailey,21854.0,Center Forward,117,Reading WFC,974,['e0f0e9e0-f3f9-47d6-bf97-03820b464037'],25,,,,,,,,,,,,,,,,,Reading WFC,974,00:19:25.843,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176d378d-10b9-47aa-8050-f5c2693ef923,2324,,,"[88.0, 21.0]",19758,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Charlotte Estcourt,15703.0,Left Wing,117,Reading WFC,974,['378fb3dc-2295-470b-a23e-466349e171d1'],27,,,,,,,,,,,,,,,,,Reading WFC,974,00:19:27.146,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f1ebf3c7-3a53-460d-98b3-2005dfa276d6,2328,,,"[66.0, 14.0]",19758,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Kirstyn Pearce,18152.0,Right Center Back,117,Reading WFC,974,['f55782a3-7c7d-4fbe-89e8-fd1f5a86b9ed'],33,,,,,,,,,,,,,,,,,Reading WFC,974,00:19:33.227,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530ec3dc-4e11-4028-a55a-27c3ae5bb288,2337,,,"[31.0, 24.0]",19758,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rakel Hönnudóttir,13834.0,Right Defensive Midfield,119,Reading WFC,974,['72246330-9250-408e-ab0d-155a65bca77c'],11,,,,,,,,,,,,,,,,,Reading WFC,974,00:21:11.314,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c25311b9-4e06-47ed-81b0-f6e7e56d1995,2341,,,"[19.0, 9.0]",19758,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lily Woodham,15704.0,Left Back,119,Reading WFC,974,"['54ed896e-0ca0-4158-8d72-1b9fc8ac34a1', '85adf8e5-d7b5-4f03-a5b3-8ae6cef0dcab']",12,,,,,,,,,,,,,,,,,Reading WFC,974,00:21:12.974,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c966474-7de4-44d7-a8b8-6b0bd84e2b14,2344,,,"[15.0, 17.0]",19758,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sophie Howard,15720.0,Left Center Back,119,Reading WFC,974,['09a5a28d-45f7-406d-bebf-83528a7296c7'],15,,,,,,,,,,,,,,,,,Reading WFC,974,00:21:15.410,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95525feb-be8e-46d9-b5e1-841632d9f782,2347,,,"[36.0, 69.0]",19758,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kirstyn Pearce,18152.0,Right Center Back,119,Reading WFC,974,['98ddca5d-54d9-4316-acc4-98c7901756f2'],20,,,,,,,,,,,,,,,,,Reading WFC,974,00:21:20.292,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5fc0f03-4d5c-470e-b956-1d9175dca49a,2350,,,"[68.0, 76.0]",19758,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rebecca Jane,18144.0,Right Back,119,Reading WFC,974,['ee89e81c-f0a2-41b0-94e8-4288c9eea4f5'],24,,,,,,,,,,,,,,,,,Reading WFC,974,00:21:24.583,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69458255-2136-4b4e-a6b6-db69c8df4b52,2354,,,"[1.0, 26.0]",19758,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Megan Walsh,15709.0,Goalkeeper,119,Reading WFC,974,['6d03ee76-0460-4864-b874-08492fab52fd'],30,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:21:30.843,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32102d05-2170-4e08-8ff1-22d09555dd39,2358,,,"[67.0, 54.0]",19758,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fara Williams,10251.0,Center Attacking Midfield,119,Reading WFC,974,['4d8eb1ca-0ca8-4f70-9990-eee08bcb52f5'],49,,,,,,,,,,,,,,,,,Reading WFC,974,00:21:49.708,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4336450a-a3fe-4ecc-87cc-46796503fbbb,2361,,,"[78.0, 60.0]",19758,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lauren Bruton,15726.0,Left Defensive Midfield,119,Reading WFC,974,['2e04e15e-f300-4ca6-8cb9-d1d75a9c8cf9'],53,,,,,,,,,,,,,,,,,Reading WFC,974,00:21:53.738,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e619ebe2-0e2a-408e-acdc-fc17b85e964d,2365,,,"[107.0, 30.0]",19758,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Charlotte Estcourt,15703.0,Left Wing,119,Reading WFC,974,['4caa333f-5c2e-4510-858c-0956ff106349'],58,,,,,,,,,,,,,,,,,Reading WFC,974,00:21:58.831,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca308985-4450-431c-989d-019ed02aea59,2368,,,"[115.0, 30.0]",19758,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lauren Bruton,15726.0,Left Defensive Midfield,119,Reading WFC,974,['15a01db2-acb1-499c-b7ca-d68f36225379'],59,,,,,,,,,,,,,,,,,Reading WFC,974,00:21:59.923,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d3a3772b-18b6-4b54-870e-a67c1cd6ffe7,2379,,,"[69.0, 69.0]",19758,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Amy Goddard,15708.0,Right Back,121,Yeovil Town LFC,970,['0bc84503-2cb8-43f6-abdd-a59a6711d50c'],43,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:22:43.676,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e0b202c-16c8-41d5-858c-1c780dc1f53b,2383,,,"[80.0, 66.0]",19758,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bonnie Horwood,15713.0,Left Defensive Midfield,121,Yeovil Town LFC,970,"['27108a78-9724-4164-9573-c5d32f5d2798', 'ff77edc5-d809-498c-abe9-f9d8d3825745']",44,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:22:44.603,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,840aa774-4276-422c-a1e2-c16cecd27d34,2386,,,"[73.0, 55.0]",19758,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Georgia Evans,15707.0,Right Defensive Midfield,121,Yeovil Town LFC,970,"['27108a78-9724-4164-9573-c5d32f5d2798', 'bd049c12-87df-44b9-9df2-e9dbe8e799b1']",45,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:22:45.840,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b04a2798-ac94-4a88-bd84-149695da9168,2396,,,"[67.0, 13.0]",19758,68,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fara Williams,10251.0,Center Attacking Midfield,123,Reading WFC,974,['5d5b657d-5fc0-4b73-a174-ef6173811280'],23,,,,,,,,,,,,,,,,,Reading WFC,974,00:23:23.011,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c2e1049-dc7c-445b-97b5-151ee4a77a78,2399,,,"[107.0, 37.0]",19758,68,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jade Bailey,21854.0,Center Forward,123,Reading WFC,974,['634d0d66-86cc-4d64-9bd9-2a608e725f32'],28,,,,,,,,,,,,,,,,,Reading WFC,974,00:23:28.440,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ade60fa-e0f4-4c00-9337-eb82c29f73e9,2403,,,"[104.0, 49.0]",19758,68,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lauren Bruton,15726.0,Left Defensive Midfield,123,Reading WFC,974,['e59d8458-c0b0-42d3-807d-875d37a7c609'],30,,,,,,,,,,,,,,,,,Reading WFC,974,00:23:30.821,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba88c2ec-42dc-4884-88b4-8f98cd1d5147,2412,,,"[63.0, 55.0]",19758,68,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rebecca Jane,18144.0,Right Back,123,Reading WFC,974,['0e6f15a0-b191-40f4-a5dc-cd6bee28b396'],40,,,,,,,,,,,,,,,,,Reading WFC,974,00:23:40.121,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815d906e-e92b-4107-ba1e-98d4f80a5b0c,2415,,,"[94.0, 57.0]",19758,68,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jade Bailey,21854.0,Center Forward,123,Reading WFC,974,['93e1ca64-78b2-4e7d-a461-a1a65a44d466'],43,,,,,,,,,,,,,,,,,Reading WFC,974,00:23:43.160,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7229925-8138-43cf-9f29-491a48d29a61,2421,,,"[106.0, 54.0]",19758,69,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lauren Bruton,15726.0,Left Defensive Midfield,124,Reading WFC,974,['9bf79cfd-c008-44c8-90a7-8697c77fa5ae'],28,,,,,,,,,,,,,,,,,Reading WFC,974,00:24:28.236,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bcb0c2cc-aa0c-4b9f-aac2-ea6bdf3d2b2f,2427,,,"[91.0, 30.0]",19758,69,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sophie Howard,15720.0,Left Center Back,124,Reading WFC,974,"['99bc490e-5cf0-4243-832b-085f13383105', 'c3ecd2da-acbc-440e-a3ad-32ebaf4ca40f']",32,,,,,,,,,,,,,,,,,Reading WFC,974,00:24:32.475,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ef0bc40-05c7-455e-bf77-208cb0db3e89,2430,,,"[68.0, 35.0]",19758,69,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lily Woodham,15704.0,Left Back,124,Reading WFC,974,['c6445282-2af7-4caf-8075-554ebfda924b'],34,,,,,,,,,,,,,,,,,Reading WFC,974,00:24:34.885,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118c7d13-2517-43ea-accc-3446a10c8fe9,2433,,,"[55.0, 43.0]",19758,69,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rebecca Jane,18144.0,Right Back,124,Reading WFC,974,['53055c1d-4fd6-47a9-9996-50cf35e509c3'],38,,,,,,,,,,,,,,,,,Reading WFC,974,00:24:38.077,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4156a36c-32bf-4f2c-bbfb-08c8fe1018d7,2436,,,"[70.0, 62.0]",19758,69,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kirstyn Pearce,18152.0,Right Center Back,124,Reading WFC,974,['71f89233-a1d6-4f69-a803-35c460c0a8cd'],39,,,,,,,,,,,,,,,,,Reading WFC,974,00:24:39.621,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a332924-3c5e-4a99-a3f7-3fe5f4744c52,2440,,,"[88.0, 58.0]",19758,69,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jade Bailey,21854.0,Center Forward,124,Reading WFC,974,['fec24211-ad03-4139-9f21-ac9c1144857f'],43,,,,,,,,,,,,,,,,,Reading WFC,974,00:24:43.091,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cbd9b1b2-b19e-4b96-a7b2-c3534cbcd0bc,2444,,,"[91.0, 62.0]",19758,69,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fara Williams,10251.0,Center Attacking Midfield,124,Reading WFC,974,['36e562ef-d9b0-4618-a804-0e69e3e00146'],48,,,,,,,,,,,,,,,,,Reading WFC,974,00:24:48.794,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c5498a5-07ab-4d41-9e68-a3c7fd2f66c7,2447,,,"[82.0, 39.0]",19758,69,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sophie Howard,15720.0,Left Center Back,124,Reading WFC,974,['414597e4-db20-4598-8869-2b62db8c258e'],53,,,,,,,,,,,,,,,,,Reading WFC,974,00:24:53.544,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e4a5425-a167-43a6-9238-c69fa60c98e1,2450,,,"[93.0, 13.0]",19758,69,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gemma Suzanne Davison,15721.0,Right Wing,124,Reading WFC,974,['59156ae7-3f03-42f6-b1fe-d86c7f62b8c7'],56,,,,,,,,,,,,,,,,,Reading WFC,974,00:24:56.353,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5aedcc87-4808-43bf-a06b-db511ff32a33,2459,,,"[100.0, 71.0]",19758,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rebecca Jane,18144.0,Right Back,124,Reading WFC,974,['46dd86ab-cce0-46d0-b583-9700e66c3aa9'],10,,,,,,,,,,,,,,,,,Reading WFC,974,00:25:10.782,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bddc3f7f-75e8-4f55-8c97-5d8005089258,2466,,,"[51.0, 58.0]",19758,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Olivia Fergusson,15718.0,Center Forward,124,Reading WFC,974,"['28b42e7b-88c8-4586-b89d-8226482c7649', '5b4f2cfd-141f-4345-b6ef-8ccbf2cbc5a8']",23,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:25:23.820,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c1b8d1e-40dc-4a48-8a2d-edb28e407599,2471,,,"[15.0, 38.0]",19758,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Grace Moloney,15719.0,Goalkeeper,124,Reading WFC,974,['45129b7b-0c7b-4cc3-aa7c-82ca1ad15e53'],32,,,,,,,,,,,,,,,,,Reading WFC,974,00:25:32.675,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762d12f0-a513-432e-9027-e96cccbf0beb,2474,,,"[25.0, 20.0]",19758,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sophie Howard,15720.0,Left Center Back,124,Reading WFC,974,['48a9da23-8515-4d73-acef-89c82a84a9a9'],35,,,,,,,,,,,,,,,,,Reading WFC,974,00:25:35.520,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d5d0f563-1fbc-4404-9898-4c5c62708cab,2477,,,"[50.0, 22.0]",19758,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rakel Hönnudóttir,13834.0,Right Defensive Midfield,124,Reading WFC,974,['c4cbed30-8897-4795-a296-1710a5b9cdf0'],37,,,,,,,,,,,,,,,,,Reading WFC,974,00:25:37.225,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e6d11c7-f9e8-4380-9d28-39dd661bbfb1,2486,,,"[28.0, 63.0]",19758,72,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Kirstyn Pearce,18152.0,Right Center Back,126,Reading WFC,974,['c0032203-6a0c-4ff6-90b2-b5db82e14beb'],48,,,,,,,,,,,,,,,,,Reading WFC,974,00:27:48.340,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d50b01a-33e0-45ca-a6f6-be5903bcd127,2490,,,"[43.0, 49.0]",19758,72,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Rakel Hönnudóttir,13834.0,Right Defensive Midfield,126,Reading WFC,974,"['62a7ace0-96f1-4571-b91e-01fdffecb072', 'b12237f9-18dc-474a-b1cb-1c24928df31f']",51,,,,,,,,,,,,,,,,,Reading WFC,974,00:27:51.443,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f5f4f2c5-3792-483a-8809-643f96c7a26b,2498,,,"[7.0, 28.0]",19758,72,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Megan Walsh,15709.0,Goalkeeper,127,Yeovil Town LFC,970,"['00aa7a40-63c9-4f67-ade6-f99074bc41bc', '468ab9af-60d7-4d37-8d1b-7fe696c44bb5']",59,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:27:59.530,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ba0caee-b073-49a1-a063-2c7a43a0c82f,2501,,,"[47.0, 4.0]",19758,73,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emily Syme,15716.0,Center Attacking Midfield,127,Yeovil Town LFC,970,['98bad6c9-3ceb-42f6-bdfa-97c4eb45a59c'],1,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:28:01.993,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94b6b781-5e1a-4ea9-92c7-95a64f3bfe7a,2503,,,"[40.0, 2.0]",19758,73,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emily Donovan,15705.0,Left Midfield,127,Yeovil Town LFC,970,['ba4ab34c-7bf7-4693-87ec-2c96b7eede2c'],3,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:28:03.339,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1390fc8-f9c9-4b62-a945-b0096b3c089d,2506,,,"[73.0, 9.0]",19758,73,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anne-Marie Heatherson,15714.0,Right Midfield,127,Yeovil Town LFC,970,['7ec6bbe0-0208-497b-8be6-61e4b8a1f8c9'],5,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:28:05.934,Ball Receipt*,
