ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,4.46438,,,,,,,,,,,,,,b0048fde-9664-4998-9e42-4ede01a74c47,18,,"[47.0, 73.0]",19754,0,,,,-0.37239844,,Right Foot,,,"[111.0, 48.0]",,High Pass,68.70953,Incomplete,Vivianne Miedema,15623.0,,,,,,1,From Kick Off,Leah Williamson,18999.0,Right Center Back,2,Arsenal WFC,968,"['a84bd9ed-a64c-4dac-a1a4-cad14bc9b52f', 'aee5b4b3-4afe-4ded-aa62-e0a9abcad997', 'ebbc3479-bc15-48c5-a05a-d12e6317278e']",12,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:12.172,Pass,True
,,,,,,,,,,,,,,4.741772,,,,,,,,,,,,,,4a74964d-f434-4c68-8f43-92d804b27290,22,,"[16.0, 35.0]",19754,0,,,,-0.47569522,,Drop Kick,,,"[82.0, 1.0]",,High Pass,74.24284,Out,Courtney Sweetman-Kirk,15611.0,,,,,,1,From Kick Off,Anke Preuß,15626.0,Goalkeeper,2,Arsenal WFC,968,['cd03ebfa-8c43-4080-91ef-3d38c58ac80f'],24,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:24.727,Pass,
,,,,,,,,,,,,,,1.165308,,,,,,,,,,,,,,01ca8022-1201-4a9b-a9c0-a66acdd3a642,24,,"[40.0, 80.0]",19754,0,,,,-0.16514868,,,,,"[52.0, 78.0]",,Low Pass,12.165525,,Katie McCabe,15620.0,,,,,Throw-in,1,From Throw In,Lisa Evans,10179.0,Right Back,3,Arsenal WFC,968,['2f2430ec-5364-4a6f-8c7b-00a80414ae9a'],40,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:40.299,Pass,
,,,,,,,,,,,,,,0.9611,,,,,,,,,,,,,,f155447b-b236-4175-8107-bb79545abeb2,31,,"[71.0, 6.0]",19754,0,,,,1.7681919,,Right Foot,,,"[70.0, 11.0]",,Ground Pass,5.0990195,,Kirsty Linnett,19418.0,,,,,Recovery,1,Regular Play,Christie Murray,15628.0,Left Defensive Midfield,4,Liverpool WFC,966,"['12006c1a-77c7-400c-acff-6867a6803b16', '89112e7d-8d5b-4e18-b3dd-e0e47e23b6c6']",43,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:43.988,Pass,True
,,,,,,,,,,,,,,0.7281,,,,,,,,,,,,,,ac054eb1-f6aa-465e-b3ab-8a63555b2838,35,,"[70.0, 13.0]",19754,0,,,,2.782822,,Left Foot,,,"[62.0, 16.0]",,Ground Pass,8.5440035,,Laura Coombs,19416.0,,,,,,1,Regular Play,Kirsty Linnett,19418.0,Center Attacking Midfield,4,Liverpool WFC,966,"['4f60c8e4-040f-4a19-b66c-d4974364d977', 'ce5e8fa1-8a77-478f-8e81-ffc97f061fd4']",45,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:45.069,Pass,True
,,,,,,,,,,,,,,1.0995,,,,,,,,,,,,,,4e30ced1-113a-4d18-8694-01210b742c18,38,,"[62.0, 16.0]",19754,0,,,,-0.04542328,,Right Foot,,,"[84.0, 15.0]",,Low Pass,22.022715,,Rinsola Babajide,15613.0,,,,,,1,Regular Play,Laura Coombs,19416.0,Right Defensive Midfield,4,Liverpool WFC,966,['16d2a7e9-2a42-4c47-b91c-e0ff45c32425'],45,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:00:45.797,Pass,
,,,,,,,,,,,,,,2.7557,,,,,,,,,,,,,,f449b574-547d-45b8-8fdf-a3469b3e5b37,43,,"[40.0, 71.0]",19754,0,,,,-1.0789871,,Right Foot,,,"[55.0, 43.0]",,Ground Pass,31.764761,,Bethany Mead,15619.0,,,,,Recovery,1,Regular Play,Lisa Evans,10179.0,Right Back,5,Arsenal WFC,968,"['685f8965-187c-46be-88c7-a5b230b7d93f', 'e9565850-7a7c-49e0-99c2-6c37720e5d5a']",48,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:48.035,Pass,True
,,,,,,,,,,,,,,1.21278,,,,,,,,,,,,,,3650017c-72b7-45c7-9d93-ce363afc5fe8,50,,"[57.0, 59.0]",19754,0,,,,1.4382448,,Left Foot,,,"[59.0, 74.0]",,Ground Pass,15.132746,,Lisa Evans,10179.0,,,,,,1,Regular Play,Bethany Mead,15619.0,Left Midfield,5,Arsenal WFC,968,['8b2a3ec1-3d92-4248-9d90-5937ed09ce67'],55,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:55.129,Pass,
,,,,,,,,,,,,,,0.67644,,,,,,,,,,,,,,76611b2a-9dd9-443e-86e9-ab5dd55c2f25,53,,"[61.0, 74.0]",19754,0,,,,-2.4468544,,Right Foot,,,"[55.0, 69.0]",,Ground Pass,7.81025,,Bethany Mead,15619.0,,,,,,1,Regular Play,Lisa Evans,10179.0,Right Back,5,Arsenal WFC,968,['3feeb636-30a6-480e-adbf-8402a929791b'],56,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:56.712,Pass,
,,,,,,,,,,,,,,1.947961,,,,,,,,,,,,,,739fb7f4-0bbd-41f1-af04-dd66c366e165,56,,"[55.0, 67.0]",19754,0,,,,-2.9340963,,Right Foot,,,"[36.0, 63.0]",,Ground Pass,19.416489,,Leah Williamson,18999.0,,,,,,1,Regular Play,Bethany Mead,15619.0,Left Midfield,5,Arsenal WFC,968,['0c630848-d052-4923-8c38-ad562f10b299'],58,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:58.601,Pass,
,,,,,,,,,,,,,,2.3639,,,,,,,,,,,,,,3e98f0b5-1e39-4964-93be-cff596a49112,59,,"[38.0, 60.0]",19754,1,,,,-1.6396528,,Right Foot,,,"[36.0, 31.0]",,Ground Pass,29.068884,,Louise Quinn,15621.0,,,,,,1,Regular Play,Leah Williamson,18999.0,Right Center Back,5,Arsenal WFC,968,['fcfe46ca-fe22-4fac-bc7c-5f19a80e5815'],0,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:00.614,Pass,
,,,,,,,,,,,,,,2.151933,,,,,,,,,,,,,,5d319c8e-cb59-4856-b68e-c2aed302d1b1,62,,"[37.0, 36.0]",19754,1,,,,1.6539376,,Right Foot,,,"[35.0, 60.0]",,Ground Pass,24.083189,,Leah Williamson,18999.0,,,,,,1,Regular Play,Louise Quinn,15621.0,Left Center Back,5,Arsenal WFC,968,['b27e10e8-4ed1-4324-ba21-6be0fe11c3eb'],6,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:06.080,Pass,
,,,,,,,,,,,,,,3.813131,,,,,,,,,,,,,,ccf2b14e-958a-40a4-91f4-a77efb54f83e,66,,"[75.0, 55.0]",19754,1,,,,-0.25168997,,Right Foot,,,"[110.0, 46.0]",,Ground Pass,36.138622,Incomplete,Vivianne Miedema,15623.0,,,,,,1,Regular Play,Leah Williamson,18999.0,Right Center Back,5,Arsenal WFC,968,"['46485294-0b1c-40fe-bdfc-3f44071c50a1', '634557cf-ff41-42a1-b2f2-08502afe3fa6']",13,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:13.334,Pass,
,,,,,,,,,,,,,,1.7944,,,,,,,,,,,,,,1e64540d-882e-4dc2-9969-3141cb0871b4,70,,"[12.0, 32.0]",19754,1,,,,-1.022247,,Keeper Arm,,,"[23.0, 14.0]",,Ground Pass,21.095022,,Jemma Elizabeth Purfield,24239.0,,,,,,1,Regular Play,Anke Preuß,15626.0,Goalkeeper,5,Arsenal WFC,968,['1bc2f982-ebe5-4684-b35e-5439fef7b901'],19,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:01:19.310,Pass,
,,,,,,,,,,,,,,5.918069,,,,,,,,,,,,,,f0c46aef-40c8-4dc7-ac46-e71d03131f2e,74,,"[30.0, 12.0]",19754,1,,,,0.15536426,,Left Foot,,,"[113.0, 25.0]",,High Pass,84.0119,Incomplete,Rinsola Babajide,15613.0,,,,,,1,Regular Play,Jemma Elizabeth Purfield,24239.0,Left Back,5,Arsenal WFC,968,"['37b1cf97-4a4d-4d51-982e-8ea7a376cb34', '40788c35-7bc5-4aae-98c5-62a765cb6501', '68e05cc6-c712-418e-a0a9-58f392152841']",22,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:01:22.558,Pass,True
,,,,,,,,,,,,,,1.572376,,,,,,,,,,,,,,57f12f37-318e-46df-b6e7-7325d61e9159,78,,"[15.0, 51.0]",19754,1,,,,-1.217806,,Left Foot,,,"[22.0, 32.0]",,Ground Pass,20.248457,,Louise Quinn,15621.0,,,,,,1,Regular Play,Pauline Peyraud Magnin,15615.0,Goalkeeper,5,Arsenal WFC,968,['cb10a35e-c961-4681-b529-c6591c76e122'],31,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:31.051,Pass,
,,,,,,,,,,,,,,1.934997,,,,,,,,,,,,,,448ee46e-08ea-47b0-b63a-02053c08ad07,81,,"[25.0, 30.0]",19754,1,,,,-1.5083776,,Right Foot,,,"[26.0, 14.0]",,Ground Pass,16.03122,,Katrine Veje,10088.0,,,,,,1,Regular Play,Louise Quinn,15621.0,Left Center Back,5,Arsenal WFC,968,['e5266eb6-688c-48ec-82fa-978388c6a107'],34,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:34.032,Pass,
,,,,,,,,,,,,,,1.112247,,,,,,,,,,,,,,6f9e6f98-523e-4475-8980-dfe833dcf0bf,84,,"[26.0, 14.0]",19754,1,,,,2.003204,,Left Foot,,,"[20.0, 27.0]",,Ground Pass,14.3178215,,Louise Quinn,15621.0,,,,,,1,Regular Play,Katrine Veje,10088.0,Left Back,5,Arsenal WFC,968,['c74b674a-8e27-43de-9e12-05681d80a8fe'],36,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:36.855,Pass,
,,,,,,,,,,,,,,1.818367,,,,,,,,,,,,,,8fd9967d-6f3d-4230-b177-0a419c6bdebc,87,,"[21.0, 27.0]",19754,1,,,,0.7853982,,Right Foot,,,"[35.0, 41.0]",,Ground Pass,19.79899,,Dominique Johanna Anna Petrone Janssen,10666.0,,,,,,1,Regular Play,Louise Quinn,15621.0,Left Center Back,5,Arsenal WFC,968,['93783bf7-5698-43c7-b20a-d764c557fdae'],39,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:39.162,Pass,
,,,,,,,,,,,,,,1.4942,,,,,,,,,,,,,,c5b8ddb0-5344-452f-b90c-eb605e5094fc,91,,"[38.0, 53.0]",19754,1,,,,2.2142975,,Right Foot,,,"[29.0, 65.0]",,Ground Pass,15.0,,Leah Williamson,18999.0,,,,,,1,Regular Play,Dominique Johanna Anna Petrone Janssen,10666.0,Center Defensive Midfield,5,Arsenal WFC,968,['63a63a63-f3ed-4bc0-8d79-b910c4a5ba8a'],44,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:44.236,Pass,
,,,,,,,,,,,,,,1.084809,,,,,,,,,,,,,,b5c5bffb-7671-4011-8501-69e5c0df6b67,94,,"[29.0, 65.0]",19754,1,,,,-0.14189705,,Right Foot,,,"[43.0, 63.0]",,Ground Pass,14.142136,,Danielle van de Donk,10658.0,,,,,,1,Regular Play,Leah Williamson,18999.0,Right Center Back,5,Arsenal WFC,968,['960d98b5-be85-401e-9a06-bd86f5cdb9f2'],47,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:47.433,Pass,
,,,,,,,,,,,,,,1.7589,,,,,,,,,,,,,,8329441d-b463-45a2-96a9-88a5ab0b7211,97,,"[50.0, 66.0]",19754,1,,,,0.57637525,,Right Foot,,,"[70.0, 79.0]",,Ground Pass,23.853722,,Lisa Evans,10179.0,,,,,,1,Regular Play,Danielle van de Donk,10658.0,Left Center Midfield,5,Arsenal WFC,968,['acc3705c-cde9-4b2c-8a0f-0aca1c3f1617'],50,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:50.912,Pass,
,,,,,,,,,,,,,,4.1203,,,,,,,,,,,,,,eefc05a0-ebe3-49d1-a717-c466afe81141,101,,"[71.0, 79.0]",19754,1,,,,-0.14888994,,Right Foot,,,"[111.0, 73.0]",,Ground Pass,40.4475,Incomplete,Katie McCabe,15620.0,,,,,,1,Regular Play,Lisa Evans,10179.0,Right Back,5,Arsenal WFC,968,"['3f8780e7-819f-4b8f-8944-441336a204a1', '535674de-e4dd-4e7e-b0d7-6d6af3ee5e02', 'b966bba8-64c7-4284-a859-b549402bbe32']",52,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:52.910,Pass,True
,,,,,,,,,,,,,,4.92,,,,,,,,,,,,,,fb2655b0-bc84-4157-9421-bfcac8cd2aa3,106,,"[10.0, 1.0]",19754,1,,,,0.018516403,,Left Foot,,,"[64.0, 2.0]",,Low Pass,54.00926,Incomplete,,,,,,,,1,Regular Play,Amy Rodgers,19417.0,Left Center Back,5,Arsenal WFC,968,['b7ab27fb-276e-47ad-b80d-ac7b64af887c'],58,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:01:58.475,Pass,
,,,,,,,,,,,,,,1.196785,,,,,,,,,,,,,,b7ab27fb-276e-47ad-b80d-ac7b64af887c,107,,"[57.0, 79.0]",19754,2,,,,0.0,,Right Foot,,,"[74.0, 79.0]",,Ground Pass,17.0,,Bethany Mead,15619.0,,,,,Recovery,1,Regular Play,Leah Williamson,18999.0,Right Center Back,5,Arsenal WFC,968,"['511fee51-f884-48af-9455-9eabd3a358a2', 'fb2655b0-bc84-4157-9421-bfcac8cd2aa3']",3,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:03.395,Pass,
,,,,,,,,,,,,,,1.522063,,,,,,,,,,,,,,e42cbcb8-6be1-40c2-85ce-82b72c6818f7,110,,"[74.0, 80.0]",19754,2,,,,-3.0309355,,Right Foot,,,"[56.0, 78.0]",,Ground Pass,18.110771,,Leah Williamson,18999.0,,,,,,1,Regular Play,Bethany Mead,15619.0,Left Midfield,5,Arsenal WFC,968,['735a6746-5852-4838-9062-050b47ac03d1'],4,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:04.909,Pass,
,,,,,,,,,,,,,,2.483045,,,,,,,,,,,,,,56d7915f-12b7-4ddb-8a59-4144a3afeb28,113,,"[56.0, 78.0]",19754,2,,,,-1.7681919,,Right Foot,,,"[51.0, 53.0]",,Ground Pass,25.495098,,Louise Quinn,15621.0,,,,,,1,Regular Play,Leah Williamson,18999.0,Right Center Back,5,Arsenal WFC,968,['6129df69-b555-45d0-acb7-570ac14782c7'],7,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:07.956,Pass,
,,,,,,,,,,,,,,1.806285,,,,,,,,,,,,,,1d5d2028-c736-4cd5-9497-ce30fa6f8a87,116,,"[54.0, 43.0]",19754,2,,,,-1.3734008,,Right Foot,,,"[59.0, 18.0]",,Ground Pass,25.495098,,Katrine Veje,10088.0,,,,,,1,Regular Play,Louise Quinn,15621.0,Left Center Back,5,Arsenal WFC,968,['6a3fa607-737d-4631-8ecc-ea5aff959172'],11,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:11.274,Pass,
,,,,,,,,,,,,,,1.2407,,,,,,,,,,,,,,abab5b7f-7b25-4e29-87f4-a0c8ab7a459d,120,,"[63.0, 10.0]",19754,2,,,,-0.4636476,,Left Foot,,,"[75.0, 4.0]",,Ground Pass,13.416408,Incomplete,Vivianne Miedema,15623.0,,,,,,1,Regular Play,Katrine Veje,10088.0,Left Back,5,Arsenal WFC,968,"['0a78f2bf-fbc5-42e4-ac92-e9a91ad18d57', '63b3618a-22c0-4533-aa5e-19fd4263fe57', 'cb1a2b3b-1816-431d-acb7-e7163090daae']",14,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:14.441,Pass,True
,,,,,,,,,,,,,,0.656042,,,,,,,,,,,,,,c3258804-ee6d-4dfe-ac8a-1b32d48e2da5,128,,"[64.0, 5.0]",19754,2,,,,1.4382448,,Left Foot,,,"[66.0, 20.0]",,Ground Pass,15.132746,,Dominique Johanna Anna Petrone Janssen,10666.0,,,,,Recovery,1,Regular Play,Katrine Veje,10088.0,Left Back,5,Arsenal WFC,968,"['04eb9217-c364-4aa4-92d8-44d4fea6d190', '5e7ec937-ac44-4a53-ac6c-9d6c41f92840']",18,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:18.804,Pass,True
,,,,,,,,,,,,,,1.071189,,,,,,,,,,,,,,1f566239-ac4b-4d2d-bfda-513d6485c9e6,132,,"[68.0, 17.0]",19754,2,,,,-1.9513026,,Right Foot,,,"[64.0, 7.0]",,Ground Pass,10.770329,,Katrine Veje,10088.0,,,,,,1,Regular Play,Dominique Johanna Anna Petrone Janssen,10666.0,Center Defensive Midfield,5,Arsenal WFC,968,['fad3b304-7f2c-4110-836a-60b5ffd3f741'],22,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:22.434,Pass,
,,,,,,,,,,,,,,1.183037,,,,,,,,,,,,,,292dae2d-c7ac-44a9-8318-5e3e003a919f,135,,"[62.0, 9.0]",19754,2,,,,1.5707964,,Left Foot,,,"[62.0, 24.0]",,Ground Pass,15.0,,Kim Little,15616.0,,,,,,1,Regular Play,Katrine Veje,10088.0,Left Back,5,Arsenal WFC,968,['d6dd9e7d-1e53-4d76-a2a7-b3a0922dccc1'],23,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:23.585,Pass,
,,,,,,,,,,,,,,1.226222,,,,,,,,,,,,,,43fa5198-73fa-4eae-a3a8-ce87eb8e113a,138,,"[81.0, 50.0]",19754,2,,,,2.1112158,,Right Foot,,,"[75.0, 60.0]",,Ground Pass,11.661903,,Danielle van de Donk,10658.0,,,,,,1,Regular Play,Kim Little,15616.0,Right Center Midfield,5,Arsenal WFC,968,['16b7d57a-1e34-403f-9f8e-231ac3c4079d'],29,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:29.597,Pass,
,,,,,,,,,,,,,,1.9716,,,,,,,,,,,,,,44e5c190-2f61-4a2e-b924-99d348a1416c,141,,"[85.0, 60.0]",19754,2,,,,1.5707964,,Right Foot,,,"[85.0, 78.0]",,Ground Pass,18.0,,Katie McCabe,15620.0,,,,,,1,Regular Play,Danielle van de Donk,10658.0,Left Center Midfield,5,Arsenal WFC,968,['13e89168-60e5-4c75-ac2b-dec19883220f'],32,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:32.441,Pass,
