50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.196675,,,,,,,,,,,,506c5627-24d9-46de-8d36-84e6f7875579,469,,"[56.0, 48.0]",19814,8,,,,2.634494,,Right Foot,,,,"[47.0, 53.0]",,Low Pass,,10.29563,,Vyan Sampson,21014.0,,,,,,,1,Regular Play,Ria Percival,18145.0,Center Defensive Midfield,25,West Ham United LFC,972,['14af93c5-060d-4ce4-80f1-bd85001aa21d'],46,,,,,,,,,,,,,,,,West Ham United LFC,972,00:08:46.415,Pass,
,,,,,,,,,,,,,,,,1.72516,,,,,,,,,,,,1743aa04-60f2-482d-84e4-f56a33470f2c,472,,"[48.0, 57.0]",19814,8,,,,1.3101939,,Left Foot,,,,"[52.0, 72.0]",,Ground Pass,,15.524175,,Erin Simon,18155.0,,,,,,,1,Regular Play,Vyan Sampson,21014.0,Right Center Back,25,West Ham United LFC,972,['c294300a-9f73-4473-a328-1a5345e131be'],48,,,,,,,,,,,,,,,,West Ham United LFC,972,00:08:48.559,Pass,
,,,,,,,,,,,,,,,,1.912846,,,,,,,,,,,,08afafdb-6f39-4d24-9b34-b7f9a07cd1a1,486,,"[62.0, 47.0]",19814,8,,,,-1.2977877,,Right Foot,,,,"[69.0, 22.0]",,Ground Pass,,25.96151,,Jane Ross,4653.0,,,,,,,1,Regular Play,Ria Percival,18145.0,Center Defensive Midfield,25,West Ham United LFC,972,['06a71632-b5a1-4b81-8ff4-79f058857449'],55,,,,,,,,,,,,,,,,West Ham United LFC,972,00:08:55.872,Pass,
,,,,,,,,,,,,,,,,2.270079,,,,,,,,,,,,be8287a2-502c-4787-bad6-e47da11ac800,489,,"[72.0, 14.0]",19814,8,,,,-0.36717382,,Left Foot,,,,"[98.0, 4.0]",,Ground Pass,,27.856777,,Leanne Kiernan,18146.0,,,,,,,1,Regular Play,Jane Ross,4653.0,Left Center Midfield,25,West Ham United LFC,972,['58596a3f-501c-4de2-8932-d943e62d6458'],58,,,,,,,,,,,,,,,,West Ham United LFC,972,00:08:58.610,Pass,
,,,,,,,,,,,,,,,,1.379779,,,,,,,,,,,,ac573832-7da7-4311-b102-29e5b8e05eea,495,,"[120.0, 1.0]",19814,9,,,,1.7634971,,Right Foot,,,,"[112.0, 42.0]",,High Pass,,41.773197,Incomplete,,,,True,True,Straight,,Corner,1,From Corner,Adriana Kristina Leon,8297.0,Center Forward,26,West Ham United LFC,972,['aa5b3d8b-1d7d-42d3-aa21-56913b50d7cc'],49,,,,,,,,,,,,,,,,West Ham United LFC,972,00:09:49.014,Pass,
,,,,,,,,,,,,,,,,1.326074,,,,,,,,,,,,b21be53c-c959-4258-8927-53c6fe9214b1,499,,"[8.0, 6.0]",19814,9,,,,0.94200003,,Left Foot,,,,"[16.0, 17.0]",,Ground Pass,,13.601471,,Lucy Hope,16386.0,,,,,,,1,From Corner,Gemma Evans,16381.0,Left Center Back,26,West Ham United LFC,972,['392a9063-d48a-49f5-a8a6-8bb9ebdee7c7'],57,,,,,,,,,,,,,,,,Bristol City WFC,973,00:09:57.150,Pass,
,,,,,,,,,,,,,,,,2.306308,,,,,,,,,,,,8229f928-262e-40e9-afde-53bd8fea200c,502,,"[22.0, 18.0]",19814,9,,,,-0.515549,,Right Foot,,,,"[52.0, 1.0]",,Ground Pass,,34.48188,Out,Ella Rutherford,16388.0,,,,,,,1,From Corner,Lucy Hope,16386.0,Left Center Midfield,26,West Ham United LFC,972,['af3997b0-48f2-4095-9a7d-df0085d3ab2e'],59,,,,,,,,,,,,,,,,Bristol City WFC,973,00:09:59.978,Pass,
,,,,,,,,,,,,,,,,0.83987,,,,,,,,,,,,762132f5-9e82-4a35-af35-f48d5470a657,504,,"[67.0, 80.0]",19814,10,,,,-0.8685394,,,,,,"[78.0, 67.0]",,High Pass,,17.029387,,Adriana Kristina Leon,8297.0,,,,,,Throw-in,1,From Throw In,Erin Simon,18155.0,Right Back,27,West Ham United LFC,972,['4e6919b5-bb6c-437c-a19b-f8287f3c93ff'],13,,,,,,,,,,,,,,,,West Ham United LFC,972,00:10:13.454,Pass,
,,,,,,,,,,,,,,,,0.995654,,,,,,,,,,,,7ffe0205-7513-49e4-a3f9-22a6c1fa84e1,513,,"[93.0, 62.0]",19814,10,,,,-2.1112158,,Right Foot,,,,"[87.0, 52.0]",,Ground Pass,,11.661903,,Brianna Visalli,18157.0,,,,,,,1,From Throw In,Adriana Kristina Leon,8297.0,Center Forward,27,West Ham United LFC,972,"['3513fc83-d777-48ee-ab03-31d9ee3c08b3', '60275439-0de6-4621-a685-7ea0e3912d8d']",20,,,,,,,,,,,,,,,,West Ham United LFC,972,00:10:20.283,Pass,True
,,,,,,,,,,,,,,,,3.697417,,,,,,,,,,,,6138e7af-3d93-4796-bbd0-3ae4b7e296d5,517,,"[89.0, 45.0]",19814,10,,,,-1.3909428,,Left Foot,,,,"[97.0, 1.0]",,Low Pass,,44.72136,Out,,,,,True,,,,1,From Throw In,Brianna Visalli,18157.0,Right Center Midfield,27,West Ham United LFC,972,['6015c3ba-9d81-438e-af58-fa2c1fccc502'],23,,,,,,,,,,,,,,,,West Ham United LFC,972,00:10:23.821,Pass,True
,,,,,,,,,,,,,,,,0.898486,,,,,,,,,,,,decf24c5-8232-4c22-8348-0cce19411ffc,518,,"[24.0, 80.0]",19814,10,,,,-0.5880026,,,,,,"[30.0, 76.0]",,High Pass,,7.2111025,,Carla Humphrey,16384.0,,,,,,Throw-in,1,From Throw In,Florence Allen,24922.0,Right Back,28,Bristol City WFC,973,['f8570c43-a1a5-42dd-bece-ec9ad93ce119'],34,,,,,,,,,,,,,,,,Bristol City WFC,973,00:10:34.499,Pass,
,,,,,,,,,,,,,,,,1.259104,,,,,,,,,,,,e6d99869-ef9f-431f-ad8f-820fd5b324b0,521,,"[30.0, 76.0]",19814,10,,,,2.6779451,,Right Foot,,,,"[24.0, 79.0]",,Low Pass,,6.708204,,Florence Allen,24922.0,,,,,,,1,From Throw In,Carla Humphrey,16384.0,Right Wing,28,Bristol City WFC,973,['2940b26e-39cb-4494-9145-b88a363b3dbb'],35,,,,,,,,,,,,,,,,Bristol City WFC,973,00:10:35.518,Pass,
,,,,,,,,,,,,,,,,1.778306,,,,,,,,,,,,74fad4c1-a5b7-4500-9a19-40c2df26671e,524,,"[24.0, 79.0]",19814,10,,,,-0.06053202,,Right Foot,,,,"[57.0, 77.0]",,High Pass,,33.06055,,Abigail Harrison,23412.0,,,,,,,1,From Throw In,Florence Allen,24922.0,Right Back,28,Bristol City WFC,973,['5c9ad2f7-e84c-458b-8bb0-b5013368a2c8'],37,,,,,,,,,,,,,,,,Bristol City WFC,973,00:10:37.674,Pass,
,,,,,,,,,,,,,,,,1.090779,,,,,,,,,,,,6e72db62-dc66-4ae1-ab87-2e71580caf75,530,,"[66.0, 80.0]",19814,10,,,,-0.4048918,,,,,,"[73.0, 77.0]",,High Pass,,7.615773,Incomplete,Abigail Harrison,23412.0,,,,,,Throw-in,1,From Throw In,Florence Allen,24922.0,Right Back,29,Bristol City WFC,973,"['189333e5-68a3-4350-8cdf-e2d635293a71', '4f618d68-12d9-48b9-a123-eab43a70f877']",50,,,,,,,,,,,,,,,,Bristol City WFC,973,00:10:50.933,Pass,
,,,,,,,,,,,,,,,,1.3426,,,,,,,,,,,,189333e5-68a3-4350-8cdf-e2d635293a71,532,,"[48.0, 4.0]",19814,10,,,,-0.19739556,,Head,,,,"[53.0, 3.0]",,High Pass,,5.0990195,,Leanne Kiernan,18146.0,,,,,,Recovery,1,Regular Play,Ria Percival,18145.0,Center Defensive Midfield,30,West Ham United LFC,972,"['370312bd-7221-45cf-a299-445d776bdb53', '6e72db62-dc66-4ae1-ab87-2e71580caf75']",52,,,,,,,,,,,,,,,,West Ham United LFC,972,00:10:52.024,Pass,
,,,,,,,,,,,,,,,,3.299451,,,,,,,,,,,,bc06d84f-2412-41e5-a264-3df592687a58,535,,"[53.0, 3.0]",19814,10,,,True,1.6539376,,,,,,"[52.0, 15.0]",,High Pass,,12.0415945,,Jane Ross,4653.0,,,,,,,1,Regular Play,Leanne Kiernan,18146.0,Left Midfield,30,West Ham United LFC,972,"['2576c411-7bae-47b6-96fe-eadfe38cfb61', 'c59e9ebc-4e4c-49a3-a739-8ce7208dbb06']",53,,,,,,,,,,,,,,,,West Ham United LFC,972,00:10:53.448,Pass,True
,,,,,,,,,,,,,,,,1.796346,,,,,,,,,,,,eff0655b-692c-4403-9c56-16e57e374752,539,,"[53.0, 27.0]",19814,10,,,,2.9441972,,Right Foot,,,,"[38.0, 30.0]",,Ground Pass,,15.297058,,Vyan Sampson,21014.0,,,,,,,1,Regular Play,Jane Ross,4653.0,Left Center Midfield,30,West Ham United LFC,972,"['29abb924-849c-46b3-aff6-3694e377e1b9', 'aa9845c2-480c-4e48-987b-0864a6ac22fc']",57,,,,,,,,,,,,,,,,West Ham United LFC,972,00:10:57.685,Pass,True
,,,,,,,,,,,,,,,,1.616811,,,,,,,,,,,,d0071524-7d64-44a4-941a-9776a8a8a74b,542,,"[38.0, 31.0]",19814,11,,,,1.9195673,,Right Foot,,,,"[30.0, 53.0]",,Ground Pass,,23.409399,,Erin Simon,18155.0,,,,,,,1,Regular Play,Vyan Sampson,21014.0,Right Center Back,30,West Ham United LFC,972,['d790c9fe-315b-4af0-8351-65df6392bc4a'],0,,,,,,,,,,,,,,,,West Ham United LFC,972,00:11:00.198,Pass,
,,,,,,,,,,,,,,,,2.4353,,,,,,,,,,,,573e0b0d-32a3-4e04-b6a2-13ad7da68000,545,,"[30.0, 53.0]",19814,11,,,,-2.4329665,,Right Foot,,,,"[16.0, 41.0]",,Ground Pass,,18.439089,,Rebecca Leigh Spencer,18158.0,,,,,,,1,Regular Play,Erin Simon,18155.0,Right Back,30,West Ham United LFC,972,['6521d592-422b-4d24-bed9-3facde008556'],1,,,,,,,,,,,,,,,,West Ham United LFC,972,00:11:01.855,Pass,
,,,,,,,,,,,,,,,,3.043726,,,,,,,,,,,,af3f503b-198c-4359-8b4f-6e69445a466c,548,,"[16.0, 41.0]",19814,11,,,,-0.4908518,,Right Foot,,,,"[74.0, 10.0]",,High Pass,,65.76473,Pass Offside,Leanne Kiernan,18146.0,,,,,,,1,Regular Play,Rebecca Leigh Spencer,18158.0,Goalkeeper,30,West Ham United LFC,972,['6e51ed47-ea2e-4ae5-9593-e2d0f6a0bd93'],4,,,,,,,,,,,,,,,,West Ham United LFC,972,00:11:04.370,Pass,
,,,,,,,,,,,,,,,,0.925794,,,,,,,,,,,,aac4e406-991e-4283-906a-a7f2c108af09,550,,"[42.0, 59.0]",19814,11,,,,-0.6435011,,Right Foot,,,,"[50.0, 53.0]",,Ground Pass,,10.0,,Julie Biesmans,10095.0,,,,,,Free Kick,1,From Free Kick,Frankie Brown,10171.0,Right Center Back,31,Bristol City WFC,973,['df715f0e-aee4-49a4-a21c-9bded32c5b9c'],16,,,,,,,,,,,,,,,,Bristol City WFC,973,00:11:16.502,Pass,
,,,,,,,,,,,,,,,,1.999035,,,,,,,,,,,,8d47cdaf-b1dc-443e-9272-418fcdca04a1,553,,"[50.0, 50.0]",19814,11,,,,-2.1341126,,Right Foot,,,,"[38.0, 31.0]",,Ground Pass,,22.472204,,Gemma Evans,16381.0,,,,,,,1,From Free Kick,Julie Biesmans,10095.0,Right Center Midfield,31,Bristol City WFC,973,['fdefea0b-8360-4478-bad4-db7800e4638e'],18,,,,,,,,,,,,,,,,Bristol City WFC,973,00:11:18.936,Pass,
,,,,,,,,,,,,,,,,1.590092,,,,,,,,,,,,2ca55721-bec3-484b-afcf-e42959d0fb8b,556,,"[38.0, 34.0]",19814,11,,,,1.6142472,,Left Foot,,,,"[37.0, 57.0]",,Ground Pass,,23.021729,,Frankie Brown,10171.0,,,,,,,1,From Free Kick,Gemma Evans,16381.0,Left Center Back,31,Bristol City WFC,973,['3d52fd69-b10e-4be1-a9fc-fdf5de667853'],21,,,,,,,,,,,,,,,,Bristol City WFC,973,00:11:21.940,Pass,
,,,,,,,,,,,,,,,,4.680949,,,,,,,,,,,,664e42d0-e49c-4d72-a79a-322efa67aa4b,559,,"[47.0, 59.0]",19814,11,,,,0.31705576,,Right Foot,,,,"[111.0, 80.0]",,High Pass,,67.357254,Out,,,,,,,,,1,From Free Kick,Frankie Brown,10171.0,Right Center Back,31,Bristol City WFC,973,,25,,,,,,,,,,,,,,,,Bristol City WFC,973,00:11:25.635,Pass,
,,,,,,,,,,,,,,,,1.5811,,,,,,,,,,,,29fbd0ec-c7a4-4bb8-a6b7-cdd0ffebd287,560,,"[20.0, 1.0]",19814,11,,,,0.124354996,,,,,,"[36.0, 3.0]",,High Pass,,16.124516,Incomplete,Jane Ross,4653.0,,,,,,Throw-in,1,From Throw In,Claire Lauren Rafferty,18156.0,Left Back,32,West Ham United LFC,972,"['a941887d-2f89-488d-bf4c-d6a0032c1c7a', 'c50d1081-d799-49a7-a10a-1cc92e4b9d90']",55,,,,,,,,,,,,,,,,West Ham United LFC,972,00:11:55.670,Pass,
,,,,,,,,,,,,,,,,1.159907,,,,,,,,,,,,a941887d-2f89-488d-bf4c-d6a0032c1c7a,563,,"[85.0, 78.0]",19814,11,,,True,0.0,,,,,,"[91.0, 78.0]",,High Pass,,6.0,,Carla Humphrey,16384.0,,,,,,Recovery,1,Regular Play,Julie Biesmans,10095.0,Right Center Midfield,33,Bristol City WFC,973,"['29fbd0ec-c7a4-4bb8-a6b7-cdd0ffebd287', '9639ccd7-4897-4a01-a0ce-01fc9fc0b038', 'd9b3806e-dc78-42df-b0ba-ebd098c19030']",57,,,,,,,,,,,,,,,,Bristol City WFC,973,00:11:57.251,Pass,True
,,,,,,,,,,,,,,,,0.249589,,,,,,,,,,,,42f92463-e204-472b-88e9-6c2a4c714ef2,566,,"[91.0, 78.0]",19814,11,,,,-1.5707964,,Right Foot,,,,"[91.0, 72.0]",,Low Pass,,6.0,,Rosella Ayane,21048.0,,,,,,,1,Regular Play,Carla Humphrey,16384.0,Right Wing,33,Bristol City WFC,973,['84c17846-2bb2-420b-9812-86aeafbba296'],58,,,,,,,,,,,,,,,,Bristol City WFC,973,00:11:58.707,Pass,
,,,,,,,,,,,,,,,,2.287298,,,,,,,,,,,,5ba288bb-fccc-4e63-828f-1fb2e13dd5e8,571,,"[89.0, 68.0]",19814,12,,,,2.158799,,Right Foot,,,,"[87.0, 71.0]",,Ground Pass,,3.6055512,Incomplete,Julie Biesmans,10095.0,,,,,,,1,Regular Play,Rosella Ayane,21048.0,Center Attacking Midfield,33,Bristol City WFC,973,"['04a93b4c-7c2b-4e11-9bb9-2006e6ffc1d8', '1a392b2d-b109-4485-a27a-1af38b8b570d']",1,,,,,,,,,,,,,,,,Bristol City WFC,973,00:12:01.448,Pass,
,,,,,,,,,,,,,,,,1.321714,,,,,,,,,,,,1a392b2d-b109-4485-a27a-1af38b8b570d,574,,"[34.0, 10.0]",19814,12,,,,1.5707964,,Left Foot,,,,"[34.0, 25.0]",,Ground Pass,,15.0,,Ria Percival,18145.0,,,,,,Recovery,1,Regular Play,Adriana Kristina Leon,8297.0,Center Forward,34,West Ham United LFC,972,"['5ba288bb-fccc-4e63-828f-1fb2e13dd5e8', '9be63efe-8b1b-43b1-8be2-d1cfc99df5f8', 'afff5b21-70e6-4d32-8efc-de8e76bb566b']",3,,,,,,,,,,,,,,,,West Ham United LFC,972,00:12:03.735,Pass,True
,,,,,,,,,,,,,,,,1.173388,,,,,,,,,,,,a7ded900-833a-4c59-881c-a35900f9f592,578,,"[31.0, 19.0]",19814,12,,,,1.7782925,,Right Foot,,,,"[27.0, 38.0]",,Ground Pass,,19.416489,,Vyan Sampson,21014.0,,,,,,,1,Regular Play,Ria Percival,18145.0,Center Defensive Midfield,34,West Ham United LFC,972,['bedbb2e5-1853-4704-8c63-c46f871bddc2'],8,,,,,,,,,,,,,,,,West Ham United LFC,972,00:12:08.741,Pass,
,,,,,,,,,,,,,,,,1.766853,,,,,,,,,,,,8c5edab1-1f25-4167-8c66-ae7f226b4fea,582,,"[26.0, 41.0]",19814,12,,,,2.8023,,Left Foot,,,,"[9.0, 47.0]",,Ground Pass,,18.027756,,Rebecca Leigh Spencer,18158.0,,,,,,,1,Regular Play,Vyan Sampson,21014.0,Right Center Back,34,West Ham United LFC,972,"['2e211e8a-9692-4c53-8eaf-11ffbfc4ea97', '84925f93-55ea-422c-bc1f-2ef97d8280ff']",11,,,,,,,,,,,,,,,,West Ham United LFC,972,00:12:11.958,Pass,True
,,,,,,,,,,,,,,,,2.942594,,,,,,,,,,,,cb85e3da-1f3e-469b-bb91-70d45f7c514c,585,,"[9.0, 47.0]",19814,12,,,,-1.3734008,,Right Foot,,,,"[17.0, 7.0]",,Ground Pass,,40.792156,,Brooke Hendrix,18159.0,,,True,,,,1,Regular Play,Rebecca Leigh Spencer,18158.0,Goalkeeper,34,West Ham United LFC,972,['b9deb4b8-916f-42e3-a9b2-d2ccd01af2c7'],13,,,,,,,,,,,,,,,,West Ham United LFC,972,00:12:13.725,Pass,
,,,,,,,,,,,,,,,,0.9322,,,,,,,,,,,,b1e1415a-20ff-4390-87b8-846f9a6439e5,588,,"[19.0, 10.0]",19814,12,,,,0.1798535,,Right Foot,,,,"[41.0, 14.0]",,Ground Pass,,22.36068,,Jane Ross,4653.0,,,,,,,1,Regular Play,Brooke Hendrix,18159.0,Left Center Back,34,West Ham United LFC,972,['908139ce-3ef5-45e1-be95-50b89d44381a'],17,,,,,,,,,,,,,,,,West Ham United LFC,972,00:12:17.788,Pass,
,,,,,,,,,,,,,,,,1.614495,,,,,,,,,,,,d19b6f0e-b233-44b0-b5a9-ff13e2af3768,591,,"[42.0, 14.0]",19814,12,,,,-1.4056476,,Left Foot,,,,"[44.0, 2.0]",,Low Pass,,12.165525,,Claire Lauren Rafferty,18156.0,,,,,,,1,Regular Play,Jane Ross,4653.0,Left Center Midfield,34,West Ham United LFC,972,['466e2a13-81e8-49d6-b222-c212959728b6'],18,,,,,,,,,,,,,,,,West Ham United LFC,972,00:12:18.800,Pass,
,,,,,,,,,,,,,,,,0.883269,,,,,,,,,,,,20aec67b-b567-4051-8403-29d8c0abe8fa,595,,"[45.0, 2.0]",19814,12,,,,1.670465,,Right Foot,,,,"[44.0, 12.0]",,Low Pass,,10.049875,,Jane Ross,4653.0,,,,,,,1,Regular Play,Claire Lauren Rafferty,18156.0,Left Back,34,West Ham United LFC,972,"['bcb960dc-bd54-4f8d-b314-217a50f5ec95', 'f4fc491e-226f-4eeb-9483-91bbf34ac45b']",20,,,,,,,,,,,,,,,,West Ham United LFC,972,00:12:20.516,Pass,True
,,,,,,,,,,,,,,,,1.80078,,,,,,,,,,,,0ef05fc7-e3c3-45c7-aefc-e86a6840404c,598,,"[47.0, 10.0]",19814,12,,,,-0.096473776,,Right Foot,,,,"[78.0, 7.0]",,High Pass,,31.144823,Incomplete,Leanne Kiernan,18146.0,,,,,,,1,Regular Play,Jane Ross,4653.0,Left Center Midfield,34,West Ham United LFC,972,"['2864ff23-500a-4463-a51f-97fda02eec0e', '3ba68ece-7e00-4b7d-a8f1-fbb785742b53']",22,,,,,,,,,,,,,,,,West Ham United LFC,972,00:12:22.473,Pass,
,,,,,,,,,,,,,,,,0.794875,,,,,,,,,,,,62d1603a-5b98-4eeb-9879-e15bf8a4ad50,603,,"[43.0, 68.0]",19814,12,,,,-0.7853982,,Right Foot,,,,"[50.0, 61.0]",,Ground Pass,,9.899495,,Lucy Hope,16386.0,,,,,,,1,Regular Play,Florence Allen,24922.0,Right Back,35,Bristol City WFC,973,"['0daa870f-44d3-495a-b76b-d0b56520f8bf', '4f4db4bd-3810-4e60-9200-18239c969661']",25,,,,,,,,,,,,,,,,Bristol City WFC,973,00:12:25.397,Pass,True
,,,,,,,,,,,,,,,,1.392649,,,,,,,,,,,,854d0a2e-8a4c-4537-9d86-4207aa533508,609,,"[57.0, 61.0]",19814,12,,,,-2.884269,,Right Foot,,,,"[38.0, 56.0]",,Ground Pass,,19.646883,,Julie Biesmans,10095.0,,,,,,Free Kick,1,From Free Kick,Frankie Brown,10171.0,Right Center Back,36,Bristol City WFC,973,['052c8b07-96a7-4685-9036-68d369a2457a'],39,,,,,,,,,,,,,,,,Bristol City WFC,973,00:12:39.520,Pass,
,,,,,,,,,,,,,,,,1.542055,,,,,,,,,,,,05f1f9f7-3ff4-4b6c-80b2-33ab96abf9f8,612,,"[39.0, 54.0]",19814,12,,,,-1.7590178,,Right Foot,,,,"[35.0, 33.0]",,Ground Pass,,21.377558,,Gemma Evans,16381.0,,,,,,,1,From Free Kick,Julie Biesmans,10095.0,Right Center Midfield,36,Bristol City WFC,973,['3081ddbc-4abc-4a08-835e-431a7da4d6b5'],41,,,,,,,,,,,,,,,,Bristol City WFC,973,00:12:41.969,Pass,
,,,,,,,,,,,,,,,,1.570317,,,,,,,,,,,,ad8abaea-63aa-4834-b814-204f51655957,615,,"[37.0, 22.0]",19814,12,,,,-0.9707461,,Left Foot,,,,"[50.0, 3.0]",,Ground Pass,,23.021729,,Poppy Pattinson,17274.0,,,,,,,1,From Free Kick,Gemma Evans,16381.0,Left Center Back,36,Bristol City WFC,973,['f8053fa9-f4c8-459c-99bc-4362c511804d'],45,,,,,,,,,,,,,,,,Bristol City WFC,973,00:12:45.284,Pass,
,,,,,,,,,,,,,,,,2.773765,,,,,,,,,,,,6c4062c0-1bf6-4f6e-9264-859c131610dc,618,,"[49.0, 7.0]",19814,12,,,,2.536048,,Left Foot,,,,"[23.0, 25.0]",,Ground Pass,,31.622776,,Gemma Evans,16381.0,,,,,,,1,From Free Kick,Poppy Pattinson,17274.0,Left Back,36,Bristol City WFC,973,['23b43a26-2e95-4014-ba18-e64bbc6a1ec7'],47,,,,,,,,,,,,,,,,Bristol City WFC,973,00:12:47.476,Pass,
,,,,,,,,,,,,,,,,3.153621,,,,,,,,,,,,1548a1a9-28b0-4c27-8add-d8fe4a17cf85,621,,"[23.0, 25.0]",19814,12,,,,2.284887,,Left Foot,,,,"[10.0, 40.0]",,Ground Pass,,19.849434,,Sophie Baggaley,16376.0,,,,,,,1,From Free Kick,Gemma Evans,16381.0,Left Center Back,36,Bristol City WFC,973,['6db33119-1b29-4621-8f41-3a96e3dd6d15'],50,,,,,,,,,,,,,,,,Bristol City WFC,973,00:12:50.290,Pass,
,,,,,,,,,,,,,,,,2.377775,,,,,,,,,,,,6861864e-3a1f-4e03-8007-37adf1e7f44b,624,,"[18.0, 47.0]",19814,12,,,,0.34038195,,Right Foot,,,,"[66.0, 64.0]",,High Pass,,50.92151,Incomplete,,,,,,,,,1,From Free Kick,Sophie Baggaley,16376.0,Goalkeeper,36,Bristol City WFC,973,['45aa2ffd-95e2-4440-bbee-db40b85abf23'],56,,,,,,,,,,,,,,,,Bristol City WFC,973,00:12:56.929,Pass,
,,,,,,,,,,,,,,,,1.894156,,,,,,,,,,,,45aa2ffd-95e2-4440-bbee-db40b85abf23,625,,"[55.0, 17.0]",19814,12,,,,0.26625204,,Head,,,,"[77.0, 23.0]",,Low Pass,,22.803509,Incomplete,Jane Ross,4653.0,,,,,,Recovery,1,From Free Kick,Claire Lauren Rafferty,18156.0,Left Back,36,Bristol City WFC,973,"['0c259026-3741-4802-8101-81e24038ba17', '6861864e-3a1f-4e03-8007-37adf1e7f44b', 'ba8444ae-99fb-4c77-a4d6-a767e356e79e']",59,,,,,,,,,,,,,,,,West Ham United LFC,972,00:12:59.307,Pass,
,,,,,,,,,,,,,,,,1.834946,,,,,,,,,,,,ba3e934e-1e50-4851-83e7-9cd64b1a974a,629,,"[49.0, 57.0]",19814,13,,,,0.08673834,,Left Foot,,,,"[72.0, 59.0]",,High Pass,,23.086792,Incomplete,Abigail Harrison,23412.0,,,,,,,1,From Free Kick,Frankie Brown,10171.0,Right Center Back,36,Bristol City WFC,973,"['a934e84f-ead3-4190-a64a-04a8ababfbb6', 'fa9cc134-f1bd-4f65-8550-7d25bb955ec4']",2,,,,,,,,,,,,,,,,Bristol City WFC,973,00:13:02.165,Pass,
,,,,,,,,,,,,,,,,2.448144,,,,,,,,,,,,fa9cc134-f1bd-4f65-8550-7d25bb955ec4,631,,"[49.0, 22.0]",19814,13,,,,-0.49934673,,Head,,,,"[71.0, 10.0]",,High Pass,,25.059929,Incomplete,Leanne Kiernan,18146.0,,,,,,Recovery,1,From Free Kick,Brooke Hendrix,18159.0,Left Center Back,36,Bristol City WFC,973,"['76e8b1df-0ddd-4d98-bb40-95d080deece4', '7d446298-3c28-4008-9c34-1eb8ad68606e', 'ba3e934e-1e50-4851-83e7-9cd64b1a974a']",4,,,,,,,,,,,,,,,,West Ham United LFC,972,00:13:04.000,Pass,
,,,,,,,,,,,,,,,,1.30345,,,,,,,,,,,,84a4f3b3-5dac-4419-ba81-ca8c22d2cf24,639,,"[120.0, 1.0]",19814,13,,,,1.9756881,,Right Foot,,,,"[114.0, 15.0]",,Ground Pass,,15.231546,,Jane Ross,4653.0,,,,,,Corner,1,From Corner,Adriana Kristina Leon,8297.0,Center Forward,38,West Ham United LFC,972,['f5ed4da4-f576-4c3f-b86c-e59fb8492e99'],49,,,,,,,,,,,,,,,,West Ham United LFC,972,00:13:49.717,Pass,
,,,,,,,,,,,,,,,,1.3268,,,,,,,,,,,,170eb520-50f7-493d-85dd-48ff19aa7b19,643,,"[114.0, 13.0]",19814,13,,,,1.9513026,e8f7e8fa-9dba-47f4-9c59-bb298d1ed9bd,Right Foot,,,,"[110.0, 23.0]",,Ground Pass,,10.770329,,Alisha Lehmann,18153.0,True,,,,,,1,From Corner,Jane Ross,4653.0,Left Center Midfield,38,West Ham United LFC,972,"['9921ec0d-baf1-4d6d-93ce-cf6b381a00e2', 'ed155564-e5df-484c-9fa2-79cb4e2e5c2f']",51,,,,,,,,,,,,,,,,West Ham United LFC,972,00:13:51.041,Pass,True
,,,,,,,,,,,,,,,,3.077908,,,,,,,,,,,,1a8b6f6a-96cc-4b8f-a2ba-6025d1ae883e,649,,"[7.0, 37.0]",19814,14,,,,0.43984258,,Right Foot,,,,"[58.0, 61.0]",,High Pass,,56.364883,,Florence Allen,24922.0,,,,,,Goal Kick,1,From Goal Kick,Sophie Baggaley,16376.0,Goalkeeper,39,Bristol City WFC,973,['9543df08-4ca7-415e-bfcd-860c4703e591'],26,,,,,,,,,,,,,,,,Bristol City WFC,973,00:14:26.355,Pass,
