ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,2.217303,,,,,,,,,,,,ee3794c9-2616-41f3-9b98-f3130a3b1add,2539,,,"[67.0, 49.0]",19777,69,,,-1.6195382,,Right Foot,,,,"[65.0, 8.0]",,High Pass,41.04875,,,Claire Lauren Rafferty,18156.0,,True,,,,2,From Goal Kick,Lucienne Reichardt,18148.0,Center Midfield,161,West Ham United LFC,972,['4fbace07-8bf4-4d3a-a0af-e1ad45ccac63'],29,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:24:29.558,Pass,
,,,,,,,,,,3.979584,,,,,,,,,,,,61ddb56b-6bd5-41ff-a72c-2660e7ff4a85,2546,,,"[46.0, 9.0]",19777,69,,,2.6011732,,Right Foot,,,,"[11.0, 30.0]",,Ground Pass,40.81666,,,Rebecca Leigh Spencer,18158.0,,,,,,2,From Goal Kick,Claire Lauren Rafferty,18156.0,Left Back,161,West Ham United LFC,972,['cf5754f0-e69b-49bd-b91d-3a8999f29c4a'],36,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:24:36.726,Pass,
,,,,,,,,,,3.332417,,,,,,,,,,,,e346a5b9-3a33-4708-b8d0-0e77b52e1bbe,2550,,,"[12.0, 30.0]",19777,69,,,-0.268703,,Right Foot,,,,"[81.0, 11.0]",,High Pass,71.568146,,Incomplete,Rosie Kmita,19896.0,,,,,,2,From Goal Kick,Rebecca Leigh Spencer,18158.0,Goalkeeper,161,West Ham United LFC,972,"['0bd31958-9dc4-4410-9383-dff4190257a2', '4f4d80bc-307b-40d6-97bb-0c38e6e37b99']",41,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:24:41.377,Pass,
,,,,,,,,,,0.712614,,,,,,,,,,,,48019df7-5b4c-46e6-83bd-4dcd6e8f434b,2553,,,"[32.0, 1.0]",19777,70,,,0.24497867,,,,,,"[48.0, 5.0]",,High Pass,16.492422,,Incomplete,Alisha Lehmann,18153.0,,,,,Throw-in,2,From Throw In,Claire Lauren Rafferty,18156.0,Left Back,162,West Ham United LFC,972,"['6219a0d1-050c-44f8-914d-531aedb4a23d', '7160e487-104a-495d-be76-3ccba857851b']",6,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:25:06.189,Pass,
,,,,,,,,,,1.222191,,,,,,,,,,,,67f56287-5d0b-45a4-b3f8-a6f959e94426,2556,,,"[49.0, 1.0]",19777,70,,,0.86217004,,,,,,"[61.0, 15.0]",,High Pass,18.439089,,,Brianna Visalli,18157.0,,,,,Throw-in,2,From Throw In,Claire Lauren Rafferty,18156.0,Left Back,163,West Ham United LFC,972,['04522539-5b3e-4b2c-9e8e-5f4f2199dcf8'],17,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:25:17.802,Pass,
,,,,,,,,,,0.900287,,,,,,,,,,,,5cd9ecf2-74b2-448a-ac29-6c60765fad79,2564,,,"[75.0, 17.0]",19777,70,,,-0.6055447,,Right Foot,,,,"[88.0, 8.0]",,Ground Pass,15.811388,,,Rosie Kmita,19896.0,,,,,,2,From Throw In,Brianna Visalli,18157.0,Left Center Midfield,163,West Ham United LFC,972,['57a037f8-12bd-43c3-b5f0-9d1a070c8d74'],21,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:25:21.958,Pass,
,,,,,,,,,,1.113204,,,,,,,,,,,,964f9759-271c-42d0-a638-a19ccf116742,2570,,,"[94.0, 1.0]",19777,70,,,1.3101939,,,,,,"[98.0, 16.0]",,Low Pass,15.524175,,,Alisha Lehmann,18153.0,,,,,Throw-in,2,From Throw In,Claire Lauren Rafferty,18156.0,Left Back,164,West Ham United LFC,972,['aae9af9f-35d1-46af-87f9-bf565594859f'],33,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:25:33.858,Pass,
,,,,,,,,,,0.909726,,,,,,,,,,,,88735a1a-81bf-4a5d-9d38-b73f5f5f48d3,2574,,,"[95.0, 13.0]",19777,70,,,-1.5707964,,Right Foot,,,,"[95.0, 6.0]",,Ground Pass,7.0,,,Claire Lauren Rafferty,18156.0,,,,,,2,From Throw In,Alisha Lehmann,18153.0,Right Wing,164,West Ham United LFC,972,"['39599528-bfc6-4087-8303-e19cc3102645', 'cf9f8706-8d3a-44b2-826b-9fa364baf9b4']",36,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:25:36.832,Pass,True
,,,,,,,,,,0.386903,,,,,,,,,,,,17bfb189-23de-4b5e-ae94-b14400ec2d35,2578,,,"[101.0, 9.0]",19777,70,,,0.86217004,,Left Foot,,,,"[107.0, 16.0]",,Ground Pass,9.219544,,,Brianna Visalli,18157.0,,,,,,2,From Throw In,Claire Lauren Rafferty,18156.0,Left Back,164,West Ham United LFC,972,['409ff163-47cf-4c8e-90e4-7e9d7aadf254'],40,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:25:40.197,Pass,
,,,,,,,,,,2.7343,,,,,,,,,,,,48a89323-830c-4bba-ba21-eda61888a3f6,2584,,,"[6.0, 44.0]",19777,71,,,0.30288488,,Right Foot,,,,"[54.0, 59.0]",,High Pass,50.289165,,,Bonnie Horwood,15713.0,,,,,Goal Kick,2,From Goal Kick,Megan Walsh,15709.0,Goalkeeper,165,Yeovil Town LFC,970,['07526628-6b43-4919-ba72-9e68485ec143'],6,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:26:06.213,Pass,
,,,,,,,,,,0.698301,,,,,,,,,,,,f44f5244-fb56-4e21-a9d0-17934c0e7837,2586,,,"[54.0, 59.0]",19777,71,,,-0.066568166,,Head,,,,"[69.0, 58.0]",,Low Pass,15.033297,,Incomplete,Olivia Fergusson,15718.0,,,,,,2,From Goal Kick,Bonnie Horwood,15713.0,Center Defensive Midfield,165,Yeovil Town LFC,970,"['06c5bffa-acb2-4ddd-89f2-d32f426bc033', '243e4b4d-6819-467f-997f-0db39a6a29a5']",8,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:26:08.971,Pass,
,,,,,,,,,,0.703402,,,,,,,,,,,,243e4b4d-6819-467f-997f-0db39a6a29a5,2588,,,"[52.0, 23.0]",19777,71,,,0.0,,Right Foot,,,,"[60.0, 23.0]",,Low Pass,8.0,,,Lucienne Reichardt,18148.0,,,,,Recovery,2,Regular Play,Brooke Hendrix,18159.0,Left Center Back,166,West Ham United LFC,972,"['5209b12a-8dd7-407c-825d-67a520ecae67', 'f44f5244-fb56-4e21-a9d0-17934c0e7837']",9,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:26:09.670,Pass,
,,,,,,,,,,1.747417,,,,,,,,,,,,b5d0de4d-a1e3-4409-8bdf-ca61e61b6498,2591,,,"[60.0, 23.0]",19777,71,,,2.4087775,,Right Foot,,,,"[50.0, 32.0]",,High Pass,13.453624,,,Brooke Hendrix,18159.0,,,,,,2,Regular Play,Lucienne Reichardt,18148.0,Center Midfield,166,West Ham United LFC,972,['1575d46c-e407-43cf-a35c-7cf39af498fa'],10,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:26:10.762,Pass,
,,,,,,,,,,3.222224,,,,,,,,,,,,19163361-98e5-484c-8178-b07b08f320ec,2600,,,"[59.0, 40.0]",19777,72,,,-0.018865686,,Right Foot,,,,"[112.0, 39.0]",,High Pass,53.009434,,Injury Clearance,,,,,,,,2,Other,Kate Longhurst,18147.0,Right Center Midfield,168,Yeovil Town LFC,970,,57,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:27:57.786,Pass,
,,,,,,,,,,3.127565,,,,,,,,,,,,19213906-2564-453f-8bc1-35b26a767074,2603,,,"[17.0, 53.0]",19777,73,,,0.19739556,,Drop Kick,,,,"[67.0, 63.0]",,High Pass,50.990196,,Incomplete,Anne-Marie Heatherson,15714.0,,,,,,2,Regular Play,Megan Walsh,15709.0,Goalkeeper,169,Yeovil Town LFC,970,"['31fa1e53-8eac-4fe0-95dd-f8d51c3e7311', '87aec63b-dd81-4c28-ba5b-142a8cd90158']",11,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:28:11.023,Pass,
,,,,,,,,,,2.035035,,,,,,,,,,,,31fa1e53-8eac-4fe0-95dd-f8d51c3e7311,2605,,,"[54.0, 18.0]",19777,73,,,0.0,,Right Foot,,,,"[54.0, 18.0]",,High Pass,0.0,,Incomplete,Kate Longhurst,18147.0,,,,,Interception,2,Regular Play,Lucienne Reichardt,18148.0,Center Midfield,169,Yeovil Town LFC,970,"['1274bb3d-efd1-4884-8cd7-9a172fe74fdf', '19213906-2564-453f-8bc1-35b26a767074', 'ecd2060a-f329-447e-a51b-8383befdf259']",14,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:28:14.150,Pass,
,,,,,,,,,,1.1609,,,,,,,,,,,,ecd2060a-f329-447e-a51b-8383befdf259,2607,,,"[67.0, 63.0]",19777,73,,,-0.5880026,,Right Foot,,,,"[82.0, 53.0]",,Low Pass,18.027756,,,Erin Bloomfield,21290.0,,,,,Recovery,2,Regular Play,Georgia Evans,15707.0,Right Center Midfield,169,Yeovil Town LFC,970,"['0ba40565-55ce-41ee-a29c-12ce0e540e6b', '31fa1e53-8eac-4fe0-95dd-f8d51c3e7311']",16,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:28:16.185,Pass,
,,,,,,,,,,0.855402,,,,,,,,,,,,3cc27fe7-bff7-4896-acd7-ec25d0c52727,2613,,,"[38.0, 29.0]",19777,73,,,0.08314123,,Left Foot,,,,"[50.0, 30.0]",,Ground Pass,12.0415945,,Incomplete,Kate Longhurst,18147.0,,,,,Recovery,2,Regular Play,Brooke Hendrix,18159.0,Left Center Back,169,Yeovil Town LFC,970,"['38e13ace-9e85-43b7-a227-d98fcac06941', '41dcc61f-c873-44b8-9ad3-60c88162c32b']",18,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:28:18.492,Pass,
,,,,,,,,,,0.787854,,,,,,,,,,,,b615dd56-7cda-41fb-bd27-bb71e9b88bfd,2621,,,"[63.0, 52.0]",19777,73,,,1.5707964,,Right Foot,,,,"[63.0, 64.0]",,Ground Pass,12.0,,,Bonnie Horwood,15713.0,,,,,,2,Regular Play,Georgia Evans,15707.0,Right Center Midfield,169,Yeovil Town LFC,970,['e7f55e62-d05d-4c1c-8ebc-8f925e31662a'],22,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:28:22.059,Pass,
,,,,,,,,,,1.365227,,,,,,,,,,,,5b7978b9-9d49-4218-99b6-a42ddde14525,2624,,,"[69.0, 64.0]",19777,73,,,0.4636476,,Right Foot,,,,"[97.0, 78.0]",,Ground Pass,31.304953,,,Anne-Marie Heatherson,15714.0,,,,,,2,Regular Play,Bonnie Horwood,15713.0,Center Defensive Midfield,169,Yeovil Town LFC,970,['1937233d-c851-4222-a572-acf2fec0ba45'],24,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:28:24.729,Pass,
,,,,,,,,,,1.8799,,,,,,,,,,,,69c96a77-6e08-4439-8af7-926aca55bbe1,2628,,,"[90.0, 65.0]",19777,73,,,-0.93971694,,Left Foot,True,,,"[109.0, 39.0]",,High Pass,32.202484,,,Olivia Fergusson,15718.0,,,,,,2,Regular Play,Anne-Marie Heatherson,15714.0,Center Forward,169,Yeovil Town LFC,970,['774f8530-ca70-411f-9228-f52f5826a6f2'],29,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:28:29.730,Pass,
,,,,,,,,,,3.033026,,,,,,,,,,,,30c19d3b-00e2-4802-86b4-4e11270fecce,2632,,,"[7.0, 45.0]",19777,73,,,-1.4711276,,Right Foot,,,,"[10.0, 15.0]",,Low Pass,30.149628,,,Brooke Hendrix,18159.0,,,,,Goal Kick,2,From Goal Kick,Rebecca Leigh Spencer,18158.0,Goalkeeper,170,West Ham United LFC,972,['5c0071b0-66cf-4c4c-8560-4778184840dc'],54,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:28:54.963,Pass,
,,,,,,,,,,1.478688,,,,,,,,,,,,a2b2731e-fb2c-4b74-b1c2-bbfc0eda4251,2635,,,"[11.0, 14.0]",19777,73,,,0.67474097,,Right Foot,,,,"[31.0, 30.0]",,Low Pass,25.612497,,,Kate Longhurst,18147.0,,,,,,2,From Goal Kick,Brooke Hendrix,18159.0,Left Center Back,170,West Ham United LFC,972,['73fb930b-8951-4ccb-9e7d-c5a6ce189c82'],59,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:28:59.322,Pass,
,,,,,,,,,,1.002194,,,,,,,,,,,,de61e1f8-4ca6-49aa-a8c7-6542aa17afad,2639,,,"[37.0, 34.0]",19777,74,,,1.4288993,,Right Foot,,,,"[39.0, 48.0]",,Ground Pass,14.142136,,,Brianna Visalli,18157.0,,,,,,2,From Goal Kick,Kate Longhurst,18147.0,Right Center Midfield,170,West Ham United LFC,972,['fbcc1be4-93e8-475d-b384-e83ac05ed962'],2,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:29:02.572,Pass,
,,,,,,,,,,1.457163,,,,,,,,,,,,24c2ddf4-2638-426a-bcb1-797eafab0079,2643,,,"[40.0, 48.0]",19777,74,,,0.2536741,,Right Foot,,,,"[67.0, 55.0]",,Ground Pass,27.89265,,,Alisha Lehmann,18153.0,,,,,,2,From Goal Kick,Brianna Visalli,18157.0,Left Center Midfield,170,West Ham United LFC,972,['f2c9ca3f-3a4f-42f1-b0a7-e7fbaefddfcf'],3,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:29:03.957,Pass,
,,,,,,,,,,0.950685,,,,,,,,,,,,697f2dd2-b413-444e-a4ec-7b8fdf141039,2647,,,"[66.0, 56.0]",19777,74,,,1.4659194,,Right Foot,,,,"[68.0, 75.0]",,Ground Pass,19.104973,,,Ria Percival,18145.0,,,,,,2,From Goal Kick,Alisha Lehmann,18153.0,Right Wing,170,West Ham United LFC,972,['2b9d1001-7f76-46ad-ae05-1327156903f5'],6,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:29:06.529,Pass,
,,,,,,,,,,1.100919,,,,,,,,,,,,f4b646cf-b6c7-4181-a72c-8fc1430bcd34,2650,,,"[68.0, 75.0]",19777,74,,,-0.551655,,Right Foot,,,,"[94.0, 59.0]",,High Pass,30.528675,,Incomplete,Jane Ross,4653.0,,,,,,2,From Goal Kick,Ria Percival,18145.0,Right Back,170,West Ham United LFC,972,"['add231f1-cf13-44d0-80b8-44cbbe7e27ed', 'c09b8791-66c4-4676-8bc8-03a9b21ca3b1']",7,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:29:07.988,Pass,
,,,,,,,,,,0.9887,,,,,,,,,,,,add231f1-cf13-44d0-80b8-44cbbe7e27ed,2652,,,"[27.0, 22.0]",19777,74,,,1.1441689,,Head,,,,"[32.0, 33.0]",,High Pass,12.083046,,,Bonnie Horwood,15713.0,,,,,Recovery,2,Regular Play,Ellie Mason,15715.0,Left Center Back,171,Yeovil Town LFC,970,"['8af8c9f0-5ef2-4647-b370-4be903ff7cf5', 'f4b646cf-b6c7-4181-a72c-8fc1430bcd34']",9,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:29:09.089,Pass,
,,,,,,,,,,1.5653,,,,,,,,,,,,40cb7dfc-e7d3-4ebe-bf83-36052d27d81c,2654,,,"[32.0, 33.0]",19777,74,,,0.0,,Head,,,,"[46.0, 33.0]",,High Pass,14.0,,,Georgia Evans,15707.0,,,,,,2,Regular Play,Bonnie Horwood,15713.0,Center Defensive Midfield,171,Yeovil Town LFC,970,['7a62af84-4de3-4a6c-8bcc-8d11bd9fd94c'],10,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:29:10.118,Pass,
,,,,,,,,,,0.768398,,,,,,,,,,,,781d31b8-6d18-4e05-9142-3a14dde0b830,2658,,,"[45.0, 34.0]",19777,74,,,2.782822,,Right Foot,,,,"[37.0, 37.0]",,Ground Pass,8.5440035,,,Bonnie Horwood,15713.0,,,,,,2,Regular Play,Georgia Evans,15707.0,Right Center Midfield,171,Yeovil Town LFC,970,"['970e9603-12ac-4c06-87ef-450c97e404ac', 'd4fe8fbb-b081-474e-bf35-ae56d6c3c5b5']",13,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:29:13.089,Pass,True
,,,,,,,,,,3.162844,,,,,,,,,,,,e0bf236c-a536-4aa9-8d82-d4af1bdc89e1,2665,,,"[79.0, 41.0]",19777,74,,,-0.9011574,,Left Foot,,,,"[98.0, 17.0]",,Ground Pass,30.610456,,,Rosie Kmita,19896.0,,,,,,2,Regular Play,Lucienne Reichardt,18148.0,Center Midfield,172,West Ham United LFC,972,"['5a5266b1-92ac-4864-995b-d6ef30c743b6', 'f0e937b5-d543-4a06-9b50-3b8002dda113']",15,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:29:15.971,Pass,True
,,,,,,,,,,0.798806,,,,,,,,,,,,4124f87c-be64-4265-a333-5f13b26c5f4e,2668,,,"[109.0, 19.0]",19777,74,,,1.4677147,37ca576d-f7b2-4d18-8ac9-afa50ed880d9,Left Foot,True,,,"[112.0, 48.0]",,High Pass,29.15476,,,Alisha Lehmann,18153.0,True,,,,,2,Regular Play,Rosie Kmita,19896.0,Left Wing,172,West Ham United LFC,972,['896e4e2e-04d0-4d58-a7a3-64e2b4ce9d4f'],21,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:29:21.330,Pass,
,,,,,,,,,,3.6632,,,,,,,,,,,,18fecb3e-1b36-406b-8d5b-ad8c3c4b1077,2679,,,"[6.0, 36.0]",19777,74,,,-0.5585993,,Left Foot,,,,"[54.0, 6.0]",,Low Pass,56.603886,,,Erin Bloomfield,21290.0,,,,,Goal Kick,2,From Goal Kick,Megan Walsh,15709.0,Goalkeeper,173,Yeovil Town LFC,970,['bf355cfc-9a9a-4a58-a491-1bc2cf312150'],52,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:29:52.675,Pass,
,,,,,,,,,,0.715836,,,,,,,,,,,,95962114-bbf8-4ce6-9b64-d79a1f9473b3,2686,,,"[66.0, 72.0]",19777,74,,,3.1415927,,Left Foot,,,,"[57.0, 72.0]",,Ground Pass,9.0,,,Brianna Visalli,18157.0,,,,,,2,Regular Play,Alisha Lehmann,18153.0,Right Wing,174,West Ham United LFC,972,"['694e5fb3-fec2-4c74-9f89-ab4c39b51fb6', '82580b9e-74cd-42ec-b2b9-f6c29164aafe']",58,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:29:58.432,Pass,True
,,,,,,,,,,1.455512,,,,,,,,,,,,0e330f8b-4346-45c7-aa03-589fe5a0c712,2690,,,"[55.0, 72.0]",19777,74,,,-1.9936502,,Right Foot,,,,"[46.0, 52.0]",,Ground Pass,21.931713,,,Brooke Hendrix,18159.0,,,,,,2,Regular Play,Brianna Visalli,18157.0,Left Center Midfield,174,West Ham United LFC,972,"['842ce471-9c94-4f5e-93dc-cb7514bcc375', '977fc4fb-5c76-4b6a-b495-b871a49b3ae8']",59,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:29:59.627,Pass,True
,,,,,,,,,,1.884086,,,,,,,,,,,,3c8b444c-63a3-4c4c-bf03-b8b3089fba48,2694,,,"[32.0, 40.0]",19777,75,,,-1.2120256,,Left Foot,,,,"[41.0, 16.0]",,Ground Pass,25.632011,,,Claire Lauren Rafferty,18156.0,,,,,,2,Regular Play,Brooke Hendrix,18159.0,Left Center Back,174,West Ham United LFC,972,['28f6fb5d-4c9a-4444-bed6-3cc956fb1b4c'],3,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:30:03.966,Pass,
,,,,,,,,,,0.765752,,,,,,,,,,,,9bcc424f-34fb-4dfd-bdbd-868e3e019921,2697,,,"[69.0, 21.0]",19777,75,,,3.1415927,,Left Foot,,,,"[58.0, 21.0]",,Ground Pass,11.0,,,Brianna Visalli,18157.0,,,,,,2,Regular Play,Claire Lauren Rafferty,18156.0,Left Back,174,West Ham United LFC,972,['1d058037-71d5-4178-b146-e6a39e988647'],11,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:30:11.214,Pass,
,,,,,,,,,,3.160231,,,,,,,,,,,,a17d46b7-9a10-45ac-81a6-651b2ff7d581,2701,,,"[61.0, 13.0]",19777,75,,,0.2153577,,Right Foot,,,,"[93.0, 20.0]",,Ground Pass,32.75668,,Incomplete,Claire Lauren Rafferty,18156.0,,,,,,2,Regular Play,Brianna Visalli,18157.0,Left Center Midfield,174,West Ham United LFC,972,"['12f80485-05f1-406f-879d-b16dea5abdc9', 'c9baa1eb-a33d-4610-839e-22c333e30f68']",15,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:30:15.177,Pass,
,,,,,,,,,,1.131996,,,,,,,,,,,,801dad04-38fa-4298-9a39-68157626d4ca,2704,,,"[93.0, 1.0]",19777,75,,,0.2573237,,,,,,"[112.0, 6.0]",,High Pass,19.646883,,Incomplete,Jane Ross,4653.0,,,,,Throw-in,2,From Throw In,Claire Lauren Rafferty,18156.0,Left Back,175,West Ham United LFC,972,"['67912b48-0d7f-4d8f-b798-56cae41fc3a5', 'd843cb1a-07c1-4540-8518-6b1d2dad8874']",33,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:30:33.630,Pass,
,,,,,,,,,,2.239,,,,,,,,,,,,80eb965e-1056-4caa-9f1e-9ebffcf2d717,2710,,,"[13.0, 77.0]",19777,76,,,-0.20349304,,Right Foot,,,,"[76.0, 64.0]",,High Pass,64.327286,,Incomplete,Bonnie Horwood,15713.0,,,,,Free Kick,2,From Free Kick,Hannah Short,15717.0,Right Center Back,176,Yeovil Town LFC,970,"['002b4c6d-7d65-45d9-b1f7-c611f3889b0e', 'c2c937ee-ae04-41ba-a378-e8f7defdac90']",1,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:31:01.799,Pass,
,,,,,,,,,,1.5494,,,,,,,,,,,,c2c937ee-ae04-41ba-a378-e8f7defdac90,2712,,,"[45.0, 17.0]",19777,76,,True,0.7853982,,,,,,"[46.0, 18.0]",,Low Pass,1.4142135,,Incomplete,Brianna Visalli,18157.0,,,,,Recovery,2,From Free Kick,Brooke Hendrix,18159.0,Left Center Back,176,Yeovil Town LFC,970,"['06adb238-6fe7-4379-9e3b-d81f5c17e2a1', '187060d2-9fe7-4835-874b-e6c569f13d1f', '80eb965e-1056-4caa-9f1e-9ebffcf2d717', 'a4c02e66-8003-47f8-8602-3a0b61ecbfa9']",4,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:31:04.038,Pass,True
,,,,,,,,,,1.242199,,,,,,,,,,,,794daa4e-a884-4b9c-8b9d-ccb85163bac1,2721,,,"[59.0, 16.0]",19777,76,,,0.0,,Right Foot,,,,"[76.0, 16.0]",,Ground Pass,17.0,,,Rosie Kmita,19896.0,,,,,,2,From Free Kick,Brianna Visalli,18157.0,Left Center Midfield,176,Yeovil Town LFC,970,['ddcf6c2d-43c5-4152-9555-b879accb55e6'],7,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:31:07.656,Pass,
,,,,,,,,,,2.569754,,,,,,,,,,,,404d84cb-b611-4d37-bd0d-9eaeb24aaf40,2725,,,"[87.0, 12.0]",19777,76,,,0.7469556,,Left Foot,True,,,"[114.0, 37.0]",,Ground Pass,36.796738,,Incomplete,Jane Ross,4653.0,,,Through Ball,True,,2,From Free Kick,Rosie Kmita,19896.0,Left Wing,176,Yeovil Town LFC,970,"['76fe2a81-1a1f-4b6d-887d-0bd3220f78d4', 'df1081cf-e9f3-41d4-a392-2259ee54afb3', 'edcec4c6-5ba8-4b01-a481-6c6f70c96bb3']",10,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:31:10.432,Pass,True
,,,,,,,,,,1.617597,,,,,,,,,,,,aa0f90c8-693a-443c-9b6a-7a4183d32aa5,2729,,,"[18.0, 55.0]",19777,76,,,-0.16977827,,Drop Kick,,,,"[53.0, 49.0]",,Low Pass,35.510563,,Incomplete,,,,,,,,2,From Free Kick,Megan Walsh,15709.0,Goalkeeper,176,Yeovil Town LFC,970,['6e35baf5-e7a0-4993-a11d-d5670a965b18'],21,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:31:21.976,Pass,
,,,,,,,,,,0.991603,,,,,,,,,,,,f500477f-5faf-4d99-b8c2-3f9233aa3ff1,2739,,,"[65.0, 47.0]",19777,76,,,1.665748,,Right Foot,,,,"[63.0, 68.0]",,Ground Pass,21.095022,,,Ria Percival,18145.0,,,,,,2,Regular Play,Kate Longhurst,18147.0,Right Center Midfield,177,West Ham United LFC,972,['e0889f03-215f-4272-bec1-7a0abcf51134'],33,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:31:33.030,Pass,
,,,,,,,,,,1.399081,,,,,,,,,,,,8b369dea-bd7f-433a-8818-7786ce843ebe,2742,,,"[63.0, 68.0]",19777,76,,,-1.706324,,Right Foot,,,,"[60.0, 46.0]",,Ground Pass,22.203604,,,Lucienne Reichardt,18148.0,,,,,,2,Regular Play,Ria Percival,18145.0,Right Back,177,West Ham United LFC,972,['abc7fdf7-4634-49a1-99e6-904bcc27e074'],35,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:31:35.421,Pass,
,,,,,,,,,,2.817959,,,,,,,,,,,,fb6c559e-587d-4f3f-9d7a-d7312b58add3,2746,,,"[60.0, 47.0]",19777,76,,,-1.388628,,Right Foot,,,,"[67.0, 9.0]",,Ground Pass,38.63936,,,Claire Lauren Rafferty,18156.0,,,,,,2,Regular Play,Lucienne Reichardt,18148.0,Center Midfield,177,West Ham United LFC,972,"['7d0f08e5-c946-4e56-8c51-768f51267a90', 'afc49925-8e8b-4782-836d-a655cf6d9806']",37,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:31:37.746,Pass,True
,,,,,,,,,,2.553452,,,,,,,,,,,,1eefee3e-41a2-48ca-95f1-045281030ef8,2750,,,"[67.0, 8.0]",19777,76,True,,2.9546134,,Left Foot,,,,"[30.0, 15.0]",,Ground Pass,37.65634,,,Brooke Hendrix,18159.0,,,,,,2,Regular Play,Claire Lauren Rafferty,18156.0,Left Back,177,West Ham United LFC,972,"['44321e8d-dbac-4f87-99ef-5c61c9d39736', 'c3984b0a-218f-4fa9-808b-6147b0b7a5ae']",41,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:31:41.785,Pass,True
,,,,,,,,,,1.319704,,,,,,,,,,,,159f36d7-d19c-4adc-b235-d30c9481c520,2752,,,"[25.0, 17.0]",19777,76,,,2.5415425,,Right Foot,,,,"[6.0, 30.0]",,Ground Pass,23.021729,,,Rebecca Leigh Spencer,18158.0,,,,,,2,Regular Play,Brooke Hendrix,18159.0,Left Center Back,177,West Ham United LFC,972,['0edab9af-28ec-418d-99d4-cdf97d270993'],46,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:31:46.455,Pass,
